CAN Message; 0x1a7:0000a5d384d3b0ea
1739209870.4863327;-45.120503652039325
1739209870.4863343;-45.120503652039325
1739209870.4863358;-45.120503652039325
1739209870.4863374;-38.13080360867914
1739209870.486339;-38.13080360867914
1739209870.4863405;-35.57807855764607
1739209870.4863422;-35.57807855764607
1739209870.4863436;-35.57807855764607
1739209870.4863453;-45.120503652039325
1739209870.4863467;-38.13080360867914
1739209870.4863484;-38.13080360867914
1739209870.4863498;-45.120503652039325
1739209870.4863515;-35.57807855764607
1739209870.486353;-38.13080360867914
1739209870.4863546;-38.13080360867914
1739209870.4863563;-35.57807855764607
1739209870.4863577;-38.13080360867914
1739209870.4863594;-38.13080360867914
1739209870.4863608;-45.120503652039325
1739209870.4863625;-45.120503652039325
1739209870.486364;-45.120503652039325
1739209870.4863656;-45.120503652039325
1739209870.486367;-45.120503652039325
1739209870.4863687;-38.13080360867914
1739209870.48637;-33.981070128970906
1739209870.4863718;-38.13080360867914
1739209870.4863734;-45.120503652039325
1739209870.4863749;-38.13080360867914
1739209870.4863765;-35.57807855764607
1739209870.486378;-38.13080360867914
1739209870.4863796;-38.13080360867914
1739209870.486381;-45.120503652039325
1739209870.4863827;-38.13080360867914
1739209870.4863842;-32.816014438256545
1739209870.4863858;-38.13080360867914
1739209870.4863875;-38.13080360867914
1739209870.486389;-35.57807855764607
1739209870.4863906;-33.981070128970906
1739209870.486392;-31.141103565318915
1739209870.4863937;-45.120503652039325
1739209870.4863951;-45.120503652039325
1739209870.4863968;-38.13080360867914
1739209870.4863982;-35.57807855764607
1739209870.4864;-38.13080360867914
1739209870.4864013;-38.13080360867914
1739209870.486403;-45.120503652039325
1739209870.4864047;-38.13080360867914
1739209870.486406;-38.13080360867914
1739209870.4864078;-38.13080360867914
1739209870.4864092;-45.120503652039325
1739209870.4864109;-38.13080360867914
1739209870.4864123;-38.13080360867914
1739209870.486414;-45.120503652039325
1739209870.4864154;-35.57807855764607
1739209870.486417;-33.981070128970906
1739209870.4864185;-45.120503652039325
1739209870.4864202;-45.120503652039325
1739209870.4864218;-38.13080360867914
1739209870.4864233;-45.120503652039325
1739209870.486425;-45.120503652039325
1739209870.4864264;-45.120503652039325
1739209870.486428;-45.120503652039325
1739209870.4864295;-35.57807855764607
1739209870.4864311;-45.120503652039325
1739209870.4864326;-45.120503652039325
1739209870.4864342;-38.13080360867914
1739209870.4864357;-35.57807855764607
1739209870.4864373;-45.120503652039325
1739209870.486439;-38.13080360867914
1739209870.4864404;-45.120503652039325
1739209870.486442;-45.120503652039325
1739209870.4864435;-33.981070128970906
1739209870.4864452;-45.120503652039325
1739209870.4864466;-45.120503652039325
1739209870.4864483;-45.120503652039325
1739209870.4864497;-45.120503652039325
1739209870.4864514;-45.120503652039325
1739209870.4864528;-33.981070128970906
1739209870.4864545;-29.438486411369333
1739209870.4864562;-38.13080360867914
1739209870.4864576;-38.13080360867914
1739209870.4864593;-38.13080360867914
1739209870.4864607;-45.120503652039325
1739209870.4864624;-38.13080360867914
1739209870.4864638;-35.57807855764607
1739209870.4864655;-33.981070128970906
1739209870.486467;-38.13080360867914
1739209870.4864686;-29.438486411369347
1739209870.4864702;-25.077289914212862
1739209870.4864717;-30.49652367304973
1739209870.4864733;-29.438486411369333
1739209870.4864748;-33.981070128970906
1739209870.4864764;-31.141103565318915
1739209870.4864779;-35.57807855764607
1739209870.4864795;-45.120503652039325
1739209870.486481;-38.13080360867914
1739209870.4864826;-45.120503652039325
1739209870.486484;-38.13080360867914
1739209870.4864857;-32.816014438256545
1739209870.4864874;-45.120503652039325
1739209870.4864888;-27.877744956031417
1739209870.4864905;-25.826314394896357
1739209870.486492;-45.120503652039325
1739209870.4864936;-27.877744956031414
1739209870.486495;-33.981070128970906
1739209870.4864967;-31.141103565318915
1739209870.486498;-45.120503652039325
1739209870.4864998;-38.13080360867914
1739209870.4865012;-33.981070128970906
1739209870.486503;-38.13080360867914
1739209870.4865046;-38.13080360867914
1739209870.486506;-26.991370085610722
1739209870.4865077;-26.487275050834715
1739209870.486509;-25.826314394896357
1739209870.4865108;-31.141103565318915
1739209870.4865122;-45.120503652039325
1739209870.4865139;-32.816014438256545
1739209870.4865153;-33.981070128970906
1739209870.486517;-45.120503652039325
1739209870.4865184;-38.13080360867914
1739209870.48652;-45.120503652039325
1739209870.4865217;-45.120503652039325
1739209870.4865232;-38.13080360867914
1739209870.4865248;-31.141103565318915
1739209870.4865263;-25.077289914212862
1739209870.486528;-24.151403521958734
1739209870.4865294;-38.13080360867914
1739209870.486531;-38.13080360867914
1739209870.4865324;-28.21854285175415
1739209870.486534;-38.13080360867914
1739209870.4865355;-45.120503652039325
1739209870.4865372;-45.120503652039325
1739209870.486539;-45.120503652039325
1739209870.4865403;-33.981070128970906
1739209870.486542;-32.816014438256545
1739209870.4865434;-38.13080360867914
1739209870.486545;-29.438486411369354
1739209870.4865465;-23.16150712794695
1739209870.4865482;-27.267205301931607
1739209870.4865496;-33.981070128970906
1739209870.4865513;-24.151403521958727
1739209870.4865527;-38.13080360867914
1739209870.4865544;-35.57807855764607
1739209870.486556;-28.58837851428586
1739209870.4865575;-45.120503652039325
1739209870.4865592;-33.981070128970906
1739209870.4865606;-38.13080360867914
1739209870.4865623;-45.120503652039325
1739209870.4865637;-31.141103565318943
1739209870.4865654;-27.267205301931607
1739209870.4865668;-25.826314394896357
1739209870.4865685;-28.992665084841942
1739209870.48657;-38.13080360867914
1739209870.4865716;-38.13080360867914
1739209870.4865732;-38.13080360867914
1739209870.4865746;-32.816014438256545
1739209870.4865763;-38.13080360867914
1739209870.4865777;-38.13080360867914
1739209870.4865794;-45.120503652039325
1739209870.4865808;-38.13080360867914
1739209870.4865825;-29.438486411369333
1739209870.486584;-24.74623867263306
1739209870.4865856;-28.218542851754187
1739209870.4865873;-33.981070128970906
1739209870.4865887;-33.981070128970956
1739209870.4865904;-30.49652367304976
1739209870.4865918;-28.58837851428586
1739209870.4865935;-31.141103565318915
1739209870.486595;-45.120503652039325
1739209870.4865966;-31.141103565318915
1739209870.486598;-38.13080360867914
1739209870.4865997;-30.49652367304973
1739209870.486601;-28.992665084841942
1739209870.4866028;-28.588378514285886
1739209870.4866045;-26.03565346325281
1739209870.486606;-29.438486411369333
1739209870.4866076;-45.120503652039325
1739209870.486609;-28.992665084841942
1739209870.4866107;-38.13080360867914
1739209870.486612;-45.120503652039325
1739209870.4866138;-30.49652367304973
1739209870.4866152;-35.57807855764607
1739209870.4866168;-45.120503652039325
1739209870.4866183;-32.816014438256545
1739209870.48662;-33.981070128970906
1739209870.4866316;-26.991370085610722
1739209870.4866433;-25.826314394896357
1739209870.486655;-38.13080360867914
1739209870.4866667;-28.21854285175415
1739209870.4866784;-32.816014438256545
1739209870.48669;-45.120503652039325
1739209870.4867017;-35.57807855764607
1739209870.4867134;-38.13080360867914
1739209870.486725;-38.13080360867914
1739209870.4867368;-35.57807855764607
1739209870.4867485;-33.981070128970906
1739209870.4867601;-45.120503652039325
1739209870.4867718;-45.120503652039325
1739209870.4867835;-38.13080360867914
1739209870.4867952;-38.13080360867914
1739209870.4868069;-38.13080360867914
1739209870.4868186;-45.120503652039325
1739209870.4868302;-45.120503652039325
1739209870.486842;-38.13080360867914
1739209870.4868536;-45.120503652039325
1739209870.4868653;-33.981070128970906
1739209870.486877;-38.13080360867914
1739209870.4868886;-45.120503652039325
1739209870.4869003;-35.57807855764607
1739209870.486912;-38.13080360867914
1739209870.4869237;-45.120503652039325
1739209870.4869354;-45.120503652039325
1739209870.486947;-35.57807855764607
1739209870.4869587;-38.13080360867914
1739209870.4869704;-35.57807855764607
1739209870.486982;-38.13080360867914
1739209870.4869938;-45.120503652039325
1739209870.4870055;-45.120503652039325
1739209870.4870172;-45.120503652039325
1739209870.4870288;-38.13080360867914
1739209870.4870405;-45.120503652039325
1739209870.4870522;-45.120503652039325
1739209870.487064;-38.13080360867914
1739209870.4870756;-45.120503652039325
1739209870.4870872;-45.120503652039325
1739209870.487099;-38.13080360867914
1739209870.4871106;-45.120503652039325
1739209870.4871223;-31.141103565318915
1739209870.487134;-38.13080360867914
1739209870.4871457;-35.57807855764607
1739209870.4871573;-38.13080360867914
1739209870.487169;-45.120503652039325
1739209870.4871807;-27.8777449560314
1739209870.4871924;-45.120503652039325
1739209870.487204;-45.120503652039325
1739209870.4872158;-45.120503652039325
1739209870.4872274;-32.816014438256545
1739209870.4872391;-35.57807855764607
1739209870.4872508;-45.120503652039325
1739209870.4872625;-38.13080360867914
1739209870.4872742;-45.120503652039325
1739209870.4872859;-45.120503652039325
1739209870.4872975;-32.816014438256545
1739209870.4873092;-38.13080360867914
1739209870.487321;-45.120503652039325
1739209870.4873326;-45.120503652039325
1739209870.4873443;-45.120503652039325
1739209870.487356;-45.120503652039325
1739209870.4873676;-45.120503652039325
1739209870.4873796;-45.120503652039325
1739209870.4873912;-45.120503652039325
1739209870.487403;-38.13080360867914
1739209870.4874146;-38.13080360867914
1739209870.4874263;-38.13080360867914
1739209870.487438;-45.120503652039325
1739209870.4874496;-38.13080360867914
1739209870.4874613;-26.991370085610736
1739209870.487473;-38.13080360867914
1739209870.4874847;-45.120503652039325
1739209870.4874964;-38.13080360867914
1739209870.487508;-32.816014438256545
1739209870.4875197;-33.981070128970906
1739209870.4875314;-38.13080360867914
1739209870.487543;-38.13080360867914
1739209870.4875548;-32.81601443825658
1739209870.4875665;-45.120503652039325
1739209870.4875782;-38.13080360867914
1739209870.4875898;-45.120503652039325
1739209870.4876015;-45.120503652039325
1739209870.4876132;-45.120503652039325
1739209870.487625;-45.120503652039325
1739209870.4876366;-45.120503652039325
1739209870.4876482;-38.13080360867914
1739209870.48766;-38.13080360867914
1739209870.4876716;-38.13080360867914
1739209870.4876833;-33.981070128970906
1739209870.487695;-32.816014438256545
1739209870.4877067;-45.120503652039325
1739209870.4877183;-31.141103565318915
1739209870.48773;-27.267205301931607
1739209870.4877417;-30.49652367304973
1739209870.4877534;-29.438486411369333
1739209870.487765;-38.13080360867914
1739209870.4877768;-29.438486411369347
1739209870.4877884;-28.21854285175415
1739209870.4878001;-33.981070128970956
1739209870.4878118;-26.487275050834715
1739209870.4878235;-25.826314394896357
1739209870.4878352;-38.13080360867914
1739209870.4878469;-45.120503652039325
1739209870.4878585;-35.57807855764607
1739209870.4878702;-38.13080360867914
1739209870.487882;-35.57807855764607
1739209870.4878936;-29.438486411369333
1739209870.4879053;-45.120503652039325
1739209870.487917;-31.14110356531892
1739209870.4879286;-45.120503652039325
1739209870.4879403;-33.981070128970906
1739209870.487952;-38.13080360867914
1739209870.4879637;-28.992665084841942
1739209870.4879754;-45.120503652039325
1739209870.487987;-32.816014438256545
1739209870.4879987;-24.589719217205094
1739209870.4880104;-33.981070128970956
1739209870.488022;-33.981070128970906
1739209870.4880338;-30.49652367304973
1739209870.4880455;-28.992665084841942
1739209870.4880571;-38.13080360867914
1739209870.4880688;-35.57807855764607
1739209870.4880805;-28.218542851754165
1739209870.4880922;-38.13080360867914
1739209870.4881039;-32.816014438256545
1739209870.4881155;-33.981070128970906
1739209870.4881272;-27.8777449560314
1739209870.488139;-27.267205301931607
1739209870.4881506;-35.57807855764607
1739209870.4881623;-28.58837851428586
1739209870.488174;-45.120503652039325
1739209870.4881856;-31.141103565318915
1739209870.4881973;-25.826314394896354
1739209870.488209;-32.81601443825658
1739209870.4882207;-38.13080360867914
1739209870.4882324;-32.816014438256545
1739209870.488244;-38.13080360867914
1739209870.4882557;-28.58837851428586
1739209870.4882674;-32.816014438256545
1739209870.488279;-45.120503652039325
1739209870.4882908;-33.981070128970956
1739209870.4883025;-28.58837851428586
1739209870.4883142;-28.58837851428586
1739209870.4883258;-32.816014438256545
1739209870.4883375;-31.141103565318915
1739209870.4883492;-38.13080360867914
1739209870.488361;-28.58837851428586
1739209870.4883726;-31.141103565318915
1739209870.4883842;-35.57807855764607
1739209870.488396;-28.21854285175415
1739209870.4884076;-28.21854285175415
1739209870.4884193;-26.991370085610747
1739209870.488431;-33.981070128970956
1739209870.4884427;-29.438486411369333
1739209870.4884543;-35.57807855764607
1739209870.488466;-38.13080360867914
1739209870.4884777;-45.120503652039325
1739209870.4884894;-31.141103565318915
1739209870.488501;-28.58837851428586
1739209870.4885128;-38.13080360867914
1739209870.4885244;-33.981070128970906
1739209870.4885361;-35.57807855764607
1739209870.4885478;-30.49652367304973
1739209870.4885595;-45.120503652039325
1739209870.4885712;-33.981070128970906
1739209870.4885828;-45.120503652039325
1739209870.4885945;-38.13080360867914
1739209870.4886062;-38.13080360867914
1739209870.488618;-25.826314394896357
1739209870.4886296;-31.141103565318943
1739209870.4886413;-33.981070128970906
1739209870.488653;-28.58837851428586
1739209870.4886646;-29.438486411369354
1739209870.4886763;-45.120503652039325
1739209870.488688;-38.13080360867914
1739209870.4886997;-38.13080360867914
1739209870.4887114;-26.487275050834715
1739209870.488723;-27.877744956031414
1739209870.4887347;-32.81601443825658
1739209870.4887464;-31.141103565318915
1739209870.488758;-30.49652367304973
1739209870.4887698;-38.13080360867914
1739209870.4887815;-28.992665084841942
1739209870.4887931;-27.8777449560314
1739209870.4888048;-31.141103565318893
1739209870.4888165;-45.120503652039325
1739209870.4888282;-28.21854285175415
1739209870.4888399;-25.826314394896357
1739209870.4888515;-28.992665084841967
1739209870.4888635;-29.438486411369354
1739209870.4888752;-26.991370085610722
1739209870.4888868;-45.120503652039325
1739209870.4888985;-32.816014438256545
1739209870.4889102;-28.992665084841942
1739209870.4889219;-33.981070128970956
1739209870.4889336;-33.981070128970906
1739209870.4889452;-31.141103565318915
1739209870.488957;-35.57807855764607
1739209870.4889686;-26.991370085610747
1739209870.4889803;-32.816014438256545
1739209870.488992;-38.13080360867914
1739209870.4890037;-35.57807855764607
1739209870.4890153;-33.981070128970906
1739209870.489027;-33.981070128970956
1739209870.4890387;-29.438486411369333
1739209870.4890504;-33.981070128970906
1739209870.489062;-27.267205301931607
1739209870.4890738;-32.81601443825658
1739209870.4890854;-30.49652367304973
1739209870.489097;-32.816014438256545
1739209870.4891088;-28.58837851428586
1739209870.4985878;-38.13080360867914
1739209870.4985907;-45.120503652039325
1739209870.4985938;-33.981070128970906
1739209870.4985967;-38.13080360867914
1739209870.4985998;-38.13080360867914
1739209870.4986026;-38.13080360867914
1739209870.4986057;-45.120503652039325
1739209870.4986086;-45.120503652039325
1739209870.4986117;-45.120503652039325
1739209870.4986145;-45.120503652039325
1739209870.4986176;-28.992665084841942
1739209870.4986207;-38.13080360867914
1739209870.4986236;-38.13080360867914
1739209870.4986267;-35.57807855764607
1739209870.4986296;-33.981070128970906
1739209870.4986327;-38.13080360867914
1739209870.4986355;-38.13080360867914
1739209870.4986386;-45.120503652039325
1739209870.4986415;-38.13080360867914
1739209870.4986446;-38.13080360867914
1739209870.4986477;-38.13080360867914
1739209870.4986506;-45.120503652039325
1739209870.4986537;-45.120503652039325
1739209870.4986565;-45.120503652039325
1739209870.4986596;-45.120503652039325
1739209870.4986625;-38.13080360867914
1739209870.4986656;-38.13080360867914
1739209870.4986684;-45.120503652039325
1739209870.4986715;-45.120503652039325
1739209870.4986744;-45.120503652039325
1739209870.4986775;-38.13080360867914
1739209870.4986806;-38.13080360867914
1739209870.4986835;-38.13080360867914
1739209870.4986866;-38.13080360867914
1739209870.4986894;-28.992665084841942
1739209870.4986925;-31.141103565318915
1739209870.4986954;-33.981070128970906
1739209870.4986985;-45.120503652039325
1739209870.4987013;-38.13080360867914
1739209870.4987044;-45.120503652039325
1739209870.4987073;-38.13080360867914
1739209870.4987104;-45.120503652039325
1739209870.4987135;-45.120503652039325
1739209870.4987164;-38.13080360867914
1739209870.4987195;-38.13080360867914
1739209870.4987223;-38.13080360867914
1739209870.4987254;-38.13080360867914
1739209870.4987283;-45.120503652039325
1739209870.4987314;-45.120503652039325
1739209870.4987342;-45.120503652039325
1739209870.4987373;-45.120503652039325
1739209870.4987402;-35.57807855764607
1739209870.4987433;-38.13080360867914
1739209870.4987464;-45.120503652039325
1739209870.4987493;-45.120503652039325
1739209870.4987524;-31.141103565318893
1739209870.4987552;-38.13080360867914
1739209870.4987583;-45.120503652039325
1739209870.4987612;-45.120503652039325
1739209870.4987643;-45.120503652039325
1739209870.4987671;-45.120503652039325
1739209870.4987702;-38.13080360867914
1739209870.4987733;-45.120503652039325
1739209870.4987762;-38.13080360867914
1739209870.4987793;-35.57807855764607
1739209870.4987822;-45.120503652039325
1739209870.4987853;-45.120503652039325
1739209870.498788;-45.120503652039325
1739209870.4987912;-45.120503652039325
1739209870.498794;-45.120503652039325
1739209870.4987972;-38.13080360867914
1739209870.4988;-45.120503652039325
1739209870.4988031;-38.13080360867914
1739209870.4988062;-38.13080360867914
1739209870.498809;-38.13080360867914
1739209870.4988122;-45.120503652039325
1739209870.498815;-38.13080360867914
1739209870.4988182;-45.120503652039325
1739209870.498821;-38.13080360867914
1739209870.4988241;-45.120503652039325
1739209870.498827;-38.13080360867914
1739209870.49883;-38.13080360867914
1739209870.498833;-38.13080360867914
1739209870.498836;-35.57807855764607
1739209870.4988391;-38.13080360867914
1739209870.498842;-38.13080360867914
1739209870.498845;-45.120503652039325
1739209870.498848;-38.13080360867914
1739209870.498851;-38.13080360867914
1739209870.498854;-38.13080360867914
1739209870.498857;-38.13080360867914
1739209870.49886;-38.13080360867914
1739209870.498863;-45.120503652039325
1739209870.4988658;-32.816014438256545
1739209870.498869;-45.120503652039325
1739209870.498872;-45.120503652039325
1739209870.498875;-45.120503652039325
1739209870.498878;-45.120503652039325
1739209870.4988809;-38.13080360867914
1739209870.498884;-32.816014438256545
1739209870.4988868;-38.13080360867914
1739209870.49889;-45.120503652039325
1739209870.4988928;-45.120503652039325
1739209870.498896;-38.13080360867914
1739209870.498899;-33.981070128970906
1739209870.4989018;-45.120503652039325
1739209870.498905;-38.13080360867914
1739209870.4989078;-29.438486411369333
1739209870.498911;-30.49652367304973
1739209870.4989138;-45.120503652039325
1739209870.4989169;-38.13080360867914
1739209870.4989197;-32.816014438256545
1739209870.4989228;-38.13080360867914
1739209870.4989257;-45.120503652039325
1739209870.4989288;-38.13080360867914
1739209870.498932;-33.981070128970956
1739209870.4989347;-45.120503652039325
1739209870.4989378;-32.816014438256545
1739209870.4989407;-45.120503652039325
1739209870.4989438;-45.120503652039325
1739209870.4989467;-45.120503652039325
1739209870.4989498;-38.13080360867914
1739209870.4989526;-38.13080360867914
1739209870.4989557;-32.816014438256545
1739209870.4989586;-32.816014438256545
1739209870.4989617;-45.120503652039325
1739209870.4989648;-45.120503652039325
1739209870.4989676;-45.120503652039325
1739209870.4989707;-45.120503652039325
1739209870.4989736;-45.120503652039325
1739209870.4989767;-45.120503652039325
1739209870.4989796;-38.13080360867914
1739209870.4989827;-35.57807855764607
1739209870.4989855;-45.120503652039325
1739209870.4989886;-38.13080360867914
1739209870.4989917;-35.57807855764607
1739209870.4989946;-45.120503652039325
1739209870.4989977;-45.120503652039325
1739209870.4990005;-38.13080360867914
1739209870.4990036;-45.120503652039325
1739209870.4990065;-45.120503652039325
1739209870.4990096;-38.13080360867914
1739209870.4990125;-38.13080360867914
1739209870.4990156;-45.120503652039325
1739209870.4990184;-38.13080360867914
1739209870.4990215;-32.816014438256545
1739209870.4990246;-38.13080360867914
1739209870.4990275;-45.120503652039325
1739209870.4990306;-38.13080360867914
1739209870.4990335;-38.13080360867914
1739209870.4990366;-45.120503652039325
1739209870.4990394;-45.120503652039325
1739209870.4990425;-45.120503652039325
1739209870.4990454;-45.120503652039325
1739209870.4990485;-45.120503652039325
1739209870.4990513;-38.13080360867914
1739209870.4990544;-38.13080360867914
1739209870.4990575;-45.120503652039325
1739209870.4990604;-45.120503652039325
1739209870.4990635;-35.57807855764607
1739209870.4990664;-38.13080360867914
1739209870.4990695;-45.120503652039325
1739209870.4990723;-38.13080360867914
1739209870.4990754;-35.57807855764607
1739209870.4990783;-31.141103565318915
1739209870.4990814;-45.120503652039325
1739209870.4990842;-45.120503652039325
1739209870.4990873;-38.13080360867914
1739209870.4990904;-33.981070128970906
1739209870.4990933;-45.120503652039325
1739209870.4990964;-38.13080360867914
1739209870.4990993;-32.816014438256545
1739209870.4991024;-38.13080360867914
1739209870.4991052;-38.13080360867914
1739209870.4991083;-45.120503652039325
1739209870.4991112;-45.120503652039325
1739209870.4991143;-38.13080360867914
1739209870.4991174;-35.57807855764607
1739209870.4991202;-38.13080360867914
1739209870.4991233;-45.120503652039325
1739209870.4991262;-30.49652367304973
1739209870.4991293;-38.13080360867914
1739209870.4991322;-38.13080360867914
1739209870.4991353;-32.816014438256545
1739209870.499138;-45.120503652039325
1739209870.4991412;-45.120503652039325
1739209870.499144;-45.120503652039325
1739209870.4991472;-45.120503652039325
1739209870.4991503;-30.49652367304973
1739209870.4991531;-38.13080360867914
1739209870.4991562;-38.13080360867914
1739209870.499159;-38.13080360867914
1739209870.4991622;-33.981070128970906
1739209870.499165;-45.120503652039325
1739209870.4991682;-45.120503652039325
1739209870.499171;-35.57807855764607
1739209870.499174;-38.13080360867914
1739209870.499177;-38.13080360867914
1739209870.49918;-35.57807855764607
1739209870.4991832;-45.120503652039325
1739209870.499186;-45.120503652039325
1739209870.4991891;-45.120503652039325
1739209870.499192;-45.120503652039325
1739209870.499195;-45.120503652039325
1739209870.499198;-27.267205301931607
1739209870.499201;-31.141103565318915
1739209870.499204;-45.120503652039325
1739209870.499207;-45.120503652039325
1739209870.4992101;-33.981070128970906
1739209870.499213;-45.120503652039325
1739209870.499216;-45.120503652039325
1739209870.499219;-38.13080360867914
1739209870.499222;-33.981070128970906
1739209870.499225;-45.120503652039325
1739209870.499228;-45.120503652039325
1739209870.4992309;-38.13080360867914
1739209870.499234;-35.57807855764607
1739209870.4992368;-45.120503652039325
1739209870.49924;-45.120503652039325
1739209870.499243;-32.816014438256545
1739209870.499246;-33.981070128970906
1739209870.499249;-45.120503652039325
1739209870.4992518;-38.13080360867914
1739209870.499255;-38.13080360867914
1739209870.4992578;-45.120503652039325
1739209870.499261;-38.13080360867914
1739209870.4992638;-38.13080360867914
1739209870.4992669;-45.120503652039325
1739209870.4992697;-33.981070128970906
1739209870.4992728;-32.816014438256545
1739209870.499276;-38.13080360867914
1739209870.4992788;-45.120503652039325
1739209870.499282;-38.13080360867914
1739209870.4992847;-45.120503652039325
1739209870.4992878;-45.120503652039325
1739209870.4992907;-38.13080360867914
1739209870.4992938;-38.13080360867914
1739209870.4992967;-45.120503652039325
1739209870.4992998;-45.120503652039325
1739209870.4993026;-45.120503652039325
1739209870.4993057;-45.120503652039325
1739209870.4993088;-45.120503652039325
1739209870.4993117;-45.120503652039325
1739209870.4993148;-35.57807855764607
1739209870.4993176;-45.120503652039325
1739209870.4993207;-35.57807855764607
1739209870.4993236;-35.57807855764607
1739209870.4993267;-45.120503652039325
1739209870.4993296;-45.120503652039325
1739209870.4993327;-32.816014438256545
1739209870.4993358;-38.13080360867914
1739209870.4993386;-45.120503652039325
1739209870.4993417;-45.120503652039325
1739209870.4993446;-45.120503652039325
1739209870.4993477;-38.13080360867914
1739209870.4993505;-45.120503652039325
1739209870.4993536;-45.120503652039325
1739209870.4993565;-45.120503652039325
1739209870.4993596;-45.120503652039325
1739209870.4993625;-35.57807855764607
1739209870.4993656;-38.13080360867914
1739209870.4993687;-38.13080360867914
1739209870.4993715;-45.120503652039325
1739209870.4993746;-45.120503652039325
1739209870.4993775;-38.13080360867914
1739209870.4993806;-35.57807855764607
1739209870.4993834;-45.120503652039325
1739209870.4993865;-38.13080360867914
1739209870.4993894;-38.13080360867914
1739209870.4993925;-32.816014438256545
1739209870.4993954;-35.57807855764607
1739209870.4993985;-45.120503652039325
1739209870.4994016;-45.120503652039325
1739209870.4994044;-45.120503652039325
1739209870.4994075;-45.120503652039325
1739209870.4994104;-45.120503652039325
1739209870.4994135;-38.13080360867914
1739209870.4994164;-38.13080360867914
1739209870.4994195;-45.120503652039325
1739209870.4994223;-35.57807855764607
1739209870.4994254;-45.120503652039325
1739209870.4994283;-45.120503652039325
1739209870.4994314;-45.120503652039325
1739209870.4994345;-32.816014438256545
1739209870.4994373;-33.981070128970906
1739209870.4994404;-45.120503652039325
1739209870.4994433;-45.120503652039325
1739209870.4994464;-32.816014438256545
1739209870.4994493;-38.13080360867914
1739209870.4994524;-38.13080360867914
1739209870.4994552;-45.120503652039325
1739209870.4994583;-35.57807855764607
1739209870.4994614;-45.120503652039325
1739209870.4994643;-27.8777449560314
1739209870.4994674;-30.49652367304973
1739209870.4994702;-45.120503652039325
1739209870.4994733;-35.57807855764607
1739209870.4994762;-32.816014438256545
1739209870.4994793;-45.120503652039325
1739209870.4994822;-38.13080360867914
1739209870.4994853;-35.57807855764607
1739209870.499488;-38.13080360867914
1739209870.4994912;-45.120503652039325
1739209870.4994943;-38.13080360867914
1739209870.4994972;-45.120503652039325
1739209870.4995003;-45.120503652039325
1739209870.4995031;-45.120503652039325
1739209870.4995062;-38.13080360867914
1739209870.499509;-38.13080360867914
1739209870.4995122;-45.120503652039325
1739209870.499515;-45.120503652039325
1739209870.4995182;-45.120503652039325
1739209870.499521;-45.120503652039325
1739209870.499524;-45.120503652039325
1739209870.4995272;-45.120503652039325
1739209870.49953;-35.57807855764607
1739209870.4995332;-38.13080360867914
1739209870.499536;-33.981070128970906
1739209870.4995391;-35.57807855764607
1739209870.499542;-45.120503652039325
1739209870.499545;-38.13080360867914
1739209870.499548;-32.816014438256545
1739209870.499551;-38.13080360867914
1739209870.4995542;-38.13080360867914
1739209870.499557;-33.981070128970906
1739209870.49956;-45.120503652039325
1739209870.499563;-38.13080360867914
1739209870.499566;-38.13080360867914
1739209870.499569;-45.120503652039325
1739209870.499572;-45.120503652039325
1739209870.499575;-45.120503652039325
1739209870.499578;-35.57807855764607
1739209870.4995809;-38.13080360867914
1739209870.499584;-45.120503652039325
1739209870.499587;-45.120503652039325
1739209870.49959;-38.13080360867914
1739209870.499593;-45.120503652039325
1739209870.4995959;-45.120503652039325
1739209870.499599;-45.120503652039325
1739209870.4996018;-45.120503652039325
1739209870.499605;-38.13080360867914
1739209870.4996078;-35.57807855764607
1739209870.499611;-38.13080360867914
1739209870.4996138;-45.120503652039325
1739209870.4996169;-45.120503652039325
1739209870.49962;-38.13080360867914
1739209870.4996228;-35.57807855764607
1739209870.499626;-38.13080360867914
1739209870.4996288;-38.13080360867914
1739209870.499632;-45.120503652039325
1739209870.4996347;-38.13080360867914
1739209870.4996378;-38.13080360867914
1739209870.4996407;-35.57807855764607
1739209870.4996438;-45.120503652039325
1739209870.4996467;-45.120503652039325
1739209870.4996498;-38.13080360867914
1739209870.4996529;-45.120503652039325
1739209870.4996557;-45.120503652039325
1739209870.4996588;-33.981070128970906
1739209870.4996617;-38.13080360867914
1739209870.4996648;-45.120503652039325
1739209870.4996676;-38.13080360867914
1739209870.4996707;-38.13080360867914
1739209870.4996736;-45.120503652039325
1739209870.4996767;-45.120503652039325
1739209870.4996798;-45.120503652039325
1739209870.4996827;-38.13080360867914
1739209870.4996858;-32.816014438256545
1739209870.4996886;-38.13080360867914
1739209870.4996917;-45.120503652039325
1739209870.4996946;-38.13080360867914
1739209870.4996977;-35.57807855764607
1739209870.4997005;-45.120503652039325
1739209870.4997036;-45.120503652039325
1739209870.4997065;-38.13080360867914
1739209870.4997096;-38.13080360867914
1739209870.4997127;-38.13080360867914
1739209870.4997156;-45.120503652039325
1739209870.4997187;-45.120503652039325
1739209870.4997215;-38.13080360867914
1739209870.4997246;-38.13080360867914
1739209870.4997275;-35.57807855764607
1739209870.4997306;-31.141103565318915
1739209870.4997334;-38.13080360867914
1739209870.4997365;-45.120503652039325
1739209870.4997394;-38.13080360867914
1739209870.4997425;-38.13080360867914
1739209870.4997456;-31.141103565318893
