CAN Message; 0x98:0000bbd66558ec94
1739209660.2559502;-32.816014438256545
1739209660.2559552;-30.49652367304973
1739209660.2559602;-45.120503652039325
1739209660.255965;-45.120503652039325
1739209660.25597;-45.120503652039325
1739209660.2559748;-38.13080360867914
1739209660.2559798;-45.120503652039325
1739209660.2559848;-38.13080360867914
1739209660.2559896;-45.120503652039325
1739209660.2559946;-33.981070128970956
1739209660.2559996;-38.13080360867914
1739209660.2560043;-45.120503652039325
1739209660.2560093;-45.120503652039325
1739209660.2560143;-45.120503652039325
1739209660.256019;-38.13080360867914
1739209660.2560241;-38.13080360867914
1739209660.2560291;-31.141103565318893
1739209660.256034;-27.267205301931607
1739209660.256039;-38.13080360867914
1739209660.256044;-45.120503652039325
1739209660.2560487;-38.13080360867914
1739209660.2560537;-31.141103565318915
1739209660.2560587;-45.120503652039325
1739209660.2560635;-38.13080360867914
1739209660.2560685;-33.981070128970906
1739209660.2560735;-45.120503652039325
1739209660.2560782;-45.120503652039325
1739209660.2560833;-38.13080360867914
1739209660.2560883;-38.13080360867914
1739209660.256093;-45.120503652039325
1739209660.256098;-45.120503652039325
1739209660.256103;-38.13080360867914
1739209660.2561078;-38.13080360867914
1739209660.2561128;-38.13080360867914
1739209660.2561176;-45.120503652039325
1739209660.2561226;-45.120503652039325
1739209660.2561276;-35.57807855764607
1739209660.2561324;-38.13080360867914
1739209660.2561374;-38.13080360867914
1739209660.2561424;-38.13080360867914
1739209660.2561471;-32.816014438256545
1739209660.2561522;-27.267205301931607
1739209660.2561572;-38.13080360867914
1739209660.256162;-45.120503652039325
1739209660.256167;-35.57807855764607
1739209660.256172;-32.816014438256545
1739209660.2561767;-45.120503652039325
1739209660.2561817;-45.120503652039325
1739209660.2561867;-45.120503652039325
1739209660.2561915;-35.57807855764607
1739209660.2561965;-45.120503652039325
1739209660.2562015;-45.120503652039325
1739209660.2562063;-38.13080360867914
1739209660.2562113;-45.120503652039325
1739209660.2562163;-45.120503652039325
1739209660.256221;-45.120503652039325
1739209660.256226;-45.120503652039325
1739209660.256231;-31.141103565318915
1739209660.2562358;-38.13080360867914
1739209660.2562408;-35.57807855764607
1739209660.2562459;-45.120503652039325
1739209660.2562506;-38.13080360867914
1739209660.2562556;-38.13080360867914
1739209660.2562604;-45.120503652039325
1739209660.2562654;-45.120503652039325
1739209660.2562704;-45.120503652039325
1739209660.2562752;-35.57807855764607
1739209660.2562802;-38.13080360867914
1739209660.2562852;-38.13080360867914
1739209660.25629;-45.120503652039325
1739209660.256295;-35.57807855764607
1739209660.2563;-38.13080360867914
1739209660.2563047;-38.13080360867914
1739209660.2563097;-33.981070128970906
1739209660.2563148;-45.120503652039325
1739209660.2563195;-45.120503652039325
1739209660.2563245;-45.120503652039325
1739209660.2563295;-38.13080360867914
1739209660.2563343;-45.120503652039325
1739209660.2563393;-38.13080360867914
1739209660.2563443;-38.13080360867914
1739209660.256349;-33.981070128970906
1739209660.256354;-33.981070128970906
1739209660.256359;-38.13080360867914
1739209660.2563639;-38.13080360867914
1739209660.2563689;-38.13080360867914
1739209660.256374;-32.816014438256545
1739209660.2563787;-38.13080360867914
1739209660.2563837;-38.13080360867914
1739209660.2563887;-38.13080360867914
1739209660.2563934;-45.120503652039325
1739209660.2563984;-45.120503652039325
1739209660.2564032;-45.120503652039325
1739209660.2564082;-38.13080360867914
1739209660.2564132;-45.120503652039325
1739209660.256418;-45.120503652039325
1739209660.256423;-38.13080360867914
1739209660.256428;-38.13080360867914
1739209660.2564328;-38.13080360867914
1739209660.2564378;-45.120503652039325
1739209660.2564428;-38.13080360867914
1739209660.2564476;-38.13080360867914
1739209660.2564526;-35.57807855764607
1739209660.2564576;-38.13080360867914
1739209660.2564623;-45.120503652039325
1739209660.2564673;-38.13080360867914
1739209660.2564723;-45.120503652039325
1739209660.256477;-45.120503652039325
1739209660.2564821;-35.57807855764607
1739209660.2564871;-32.816014438256545
1739209660.256492;-38.13080360867914
1739209660.256497;-45.120503652039325
1739209660.256502;-32.816014438256545
1739209660.2565067;-38.13080360867914
1739209660.2565117;-32.816014438256545
1739209660.2565167;-38.13080360867914
1739209660.2565215;-35.57807855764607
1739209660.2565265;-45.120503652039325
1739209660.2565315;-38.13080360867914
1739209660.2565362;-35.57807855764607
1739209660.2565413;-45.120503652039325
1739209660.256546;-45.120503652039325
1739209660.256551;-38.13080360867914
1739209660.256556;-45.120503652039325
1739209660.2565608;-38.13080360867914
1739209660.2565658;-38.13080360867914
1739209660.2565708;-45.120503652039325
1739209660.2565756;-45.120503652039325
1739209660.2565806;-45.120503652039325
1739209660.2565856;-38.13080360867914
1739209660.2565904;-38.13080360867914
1739209660.2565954;-45.120503652039325
1739209660.2566004;-38.13080360867914
1739209660.2566051;-38.13080360867914
1739209660.2566102;-33.981070128970906
1739209660.2566152;-45.120503652039325
1739209660.25662;-45.120503652039325
1739209660.256625;-45.120503652039325
1739209660.25663;-32.816014438256545
1739209660.2566347;-35.57807855764607
1739209660.2566397;-45.120503652039325
1739209660.2566447;-45.120503652039325
1739209660.2566495;-38.13080360867914
1739209660.2566545;-38.13080360867914
1739209660.2566595;-45.120503652039325
1739209660.2566643;-38.13080360867914
1739209660.2566693;-45.120503652039325
1739209660.2566743;-45.120503652039325
1739209660.256679;-38.13080360867914
1739209660.256684;-45.120503652039325
1739209660.2566888;-45.120503652039325
1739209660.2566938;-45.120503652039325
1739209660.2566988;-45.120503652039325
1739209660.2567036;-45.120503652039325
1739209660.2567086;-31.141103565318893
1739209660.2567136;-32.816014438256545
1739209660.2567184;-38.13080360867914
1739209660.2567234;-38.13080360867914
1739209660.2567284;-35.57807855764607
1739209660.2567332;-32.816014438256545
1739209660.2567382;-45.120503652039325
1739209660.2567432;-45.120503652039325
1739209660.256748;-45.120503652039325
1739209660.256753;-45.120503652039325
1739209660.256758;-38.13080360867914
1739209660.2567627;-45.120503652039325
1739209660.2567677;-45.120503652039325
1739209660.2567728;-45.120503652039325
1739209660.2567775;-35.57807855764607
1739209660.2567825;-38.13080360867914
1739209660.2567875;-45.120503652039325
1739209660.2567923;-45.120503652039325
1739209660.2567973;-35.57807855764607
1739209660.2568023;-45.120503652039325
1739209660.256807;-32.816014438256545
1739209660.256812;-38.13080360867914
1739209660.256817;-38.13080360867914
1739209660.2568219;-38.13080360867914
1739209660.2568269;-32.816014438256545
1739209660.2568316;-30.49652367304973
1739209660.2568367;-45.120503652039325
1739209660.2568417;-38.13080360867914
1739209660.2568464;-38.13080360867914
1739209660.2568514;-38.13080360867914
1739209660.2568564;-45.120503652039325
1739209660.2568612;-38.13080360867914
1739209660.2568662;-45.120503652039325
1739209660.2568712;-45.120503652039325
1739209660.256876;-38.13080360867914
1739209660.256881;-45.120503652039325
1739209660.256886;-38.13080360867914
1739209660.2568908;-45.120503652039325
1739209660.2568958;-45.120503652039325
1739209660.2569008;-38.13080360867914
1739209660.2569056;-32.816014438256545
1739209660.2569106;-26.991370085610722
1739209660.2569156;-45.120503652039325
1739209660.2569203;-45.120503652039325
1739209660.2569253;-45.120503652039325
1739209660.2569304;-33.981070128970906
1739209660.2569351;-45.120503652039325
1739209660.2569401;-38.13080360867914
1739209660.2569451;-45.120503652039325
1739209660.25695;-31.141103565318943
1739209660.256955;-45.120503652039325
1739209660.25696;-35.57807855764607
1739209660.2569647;-45.120503652039325
1739209660.2569697;-45.120503652039325
1739209660.2569747;-38.13080360867914
1739209660.2569795;-38.13080360867914
1739209660.2569845;-35.57807855764607
1739209660.2569892;-28.992665084841942
1739209660.2569942;-32.816014438256545
1739209660.2569993;-35.57807855764607
1739209660.257004;-45.120503652039325
1739209660.257009;-38.13080360867914
1739209660.257014;-35.57807855764607
1739209660.2570188;-35.57807855764607
1739209660.2570238;-45.120503652039325
1739209660.2570288;-38.13080360867914
1739209660.2570336;-38.13080360867914
1739209660.2570386;-38.13080360867914
1739209660.2570436;-45.120503652039325
1739209660.2570484;-45.120503652039325
1739209660.2570534;-38.13080360867914
1739209660.2570584;-45.120503652039325
1739209660.2570632;-38.13080360867914
1739209660.2570682;-38.13080360867914
1739209660.2570732;-38.13080360867914
1739209660.257078;-33.981070128970906
1739209660.257083;-45.120503652039325
1739209660.257088;-38.13080360867914
1739209660.2570927;-45.120503652039325
1739209660.2570977;-38.13080360867914
1739209660.2571027;-38.13080360867914
1739209660.2571075;-38.13080360867914
1739209660.2571125;-38.13080360867914
1739209660.2571175;-38.13080360867914
1739209660.2571223;-38.13080360867914
1739209660.2571273;-38.13080360867914
1739209660.257132;-33.981070128970906
1739209660.257137;-38.13080360867914
1739209660.257142;-35.57807855764607
1739209660.2571468;-31.14110356531892
1739209660.2571518;-33.981070128970906
1739209660.2571568;-38.13080360867914
1739209660.2571616;-45.120503652039325
1739209660.2571666;-38.13080360867914
1739209660.2571716;-45.120503652039325
1739209660.2571764;-45.120503652039325
1739209660.2571814;-38.13080360867914
1739209660.2571864;-28.992665084841942
1739209660.2571912;-33.981070128970906
1739209660.2571962;-38.13080360867914
1739209660.2572012;-45.120503652039325
1739209660.257206;-38.13080360867914
1739209660.257211;-35.57807855764607
1739209660.257216;-38.13080360867914
1739209660.2572207;-45.120503652039325
1739209660.2572258;-31.141103565318915
1739209660.2572308;-33.981070128970906
1739209660.2572355;-38.13080360867914
1739209660.2572405;-33.981070128970906
1739209660.2572455;-45.120503652039325
1739209660.2572503;-45.120503652039325
1739209660.2572553;-45.120503652039325
1739209660.2572603;-38.13080360867914
1739209660.257265;-31.141103565318915
1739209660.25727;-33.981070128970906
1739209660.2572749;-38.13080360867914
1739209660.2572799;-38.13080360867914
1739209660.2572849;-38.13080360867914
1739209660.2572896;-38.13080360867914
1739209660.2572947;-38.13080360867914
1739209660.2572997;-35.57807855764607
1739209660.2573044;-33.981070128970906
1739209660.2573094;-33.981070128970906
1739209660.2573144;-38.13080360867914
1739209660.2573192;-38.13080360867914
1739209660.2573242;-38.13080360867914
1739209660.2573292;-38.13080360867914
1739209660.257334;-38.13080360867914
1739209660.257339;-38.13080360867914
1739209660.257344;-38.13080360867914
1739209660.2573488;-45.120503652039325
1739209660.2573538;-45.120503652039325
1739209660.2573588;-38.13080360867914
1739209660.2573636;-38.13080360867914
1739209660.2573686;-38.13080360867914
1739209660.2573736;-45.120503652039325
1739209660.2573783;-38.13080360867914
1739209660.2573833;-38.13080360867914
1739209660.2573884;-38.13080360867914
1739209660.2573931;-38.13080360867914
1739209660.2573981;-45.120503652039325
1739209660.2574031;-45.120503652039325
1739209660.257408;-45.120503652039325
1739209660.257413;-38.13080360867914
1739209660.2574177;-45.120503652039325
1739209660.2574227;-45.120503652039325
1739209660.2574277;-45.120503652039325
1739209660.2574325;-38.13080360867914
1739209660.2574375;-45.120503652039325
1739209660.2574425;-45.120503652039325
1739209660.2574472;-35.57807855764607
1739209660.2574522;-33.981070128970906
1739209660.2574573;-38.13080360867914
1739209660.257462;-38.13080360867914
1739209660.257467;-45.120503652039325
1739209660.257472;-45.120503652039325
1739209660.2574768;-45.120503652039325
1739209660.2574818;-45.120503652039325
1739209660.2574868;-33.981070128970906
1739209660.2574916;-38.13080360867914
1739209660.2574966;-32.816014438256545
1739209660.2575016;-32.816014438256545
1739209660.2575064;-38.13080360867914
1739209660.2575114;-45.120503652039325
1739209660.2575164;-45.120503652039325
1739209660.2575212;-31.141103565318893
1739209660.2575262;-38.13080360867914
1739209660.2575312;-45.120503652039325
1739209660.257536;-35.57807855764607
1739209660.257541;-45.120503652039325
1739209660.257546;-45.120503652039325
1739209660.2575507;-38.13080360867914
1739209660.2575557;-38.13080360867914
1739209660.2575605;-45.120503652039325
1739209660.2575655;-38.13080360867914
1739209660.2575705;-35.57807855764607
1739209660.2575753;-45.120503652039325
1739209660.2575803;-33.981070128970906
1739209660.2575853;-35.57807855764607
1739209660.25759;-45.120503652039325
1739209660.257595;-38.13080360867914
1739209660.2576;-33.981070128970906
1739209660.2576048;-45.120503652039325
1739209660.2576098;-45.120503652039325
1739209660.2576149;-35.57807855764607
1739209660.2576196;-45.120503652039325
1739209660.2576246;-45.120503652039325
1739209660.2576296;-45.120503652039325
1739209660.2576344;-35.57807855764607
1739209660.2576394;-32.816014438256545
1739209660.2576444;-45.120503652039325
1739209660.2576492;-45.120503652039325
1739209660.2576542;-35.57807855764607
1739209660.2576592;-33.981070128970906
1739209660.257664;-38.13080360867914
1739209660.257669;-38.13080360867914
1739209660.257674;-45.120503652039325
1739209660.2576787;-45.120503652039325
1739209660.2576838;-45.120503652039325
1739209660.2576888;-33.981070128970906
1739209660.2576935;-45.120503652039325
1739209660.2576985;-45.120503652039325
1739209660.2577033;-38.13080360867914
1739209660.2577083;-45.120503652039325
1739209660.2577133;-38.13080360867914
1739209660.257718;-45.120503652039325
1739209660.257723;-33.981070128970906
1739209660.257728;-45.120503652039325
1739209660.2577329;-33.981070128970906
1739209660.2577379;-45.120503652039325
1739209660.257743;-38.13080360867914
1739209660.2577477;-32.816014438256545
1739209660.2577527;-45.120503652039325
1739209660.2577577;-45.120503652039325
1739209660.2577624;-45.120503652039325
1739209660.2577674;-33.981070128970906
1739209660.2577724;-38.13080360867914
1739209660.2577772;-38.13080360867914
1739209660.2577822;-33.981070128970906
1739209660.2577872;-45.120503652039325
1739209660.257792;-45.120503652039325
1739209660.257797;-45.120503652039325
1739209660.257802;-31.141103565318893
1739209660.2578068;-32.816014438256545
1739209660.2578118;-45.120503652039325
1739209660.2578168;-45.120503652039325
1739209660.2578216;-45.120503652039325
1739209660.2578266;-31.141103565318915
1739209660.2578316;-38.13080360867914
1739209660.2578363;-35.57807855764607
1739209660.2578413;-45.120503652039325
1739209660.257846;-45.120503652039325
1739209660.2578511;-38.13080360867914
1739209660.2578561;-45.120503652039325
1739209660.257861;-38.13080360867914
1739209660.257866;-38.13080360867914
1739209660.257871;-38.13080360867914
1739209660.2578757;-38.13080360867914
1739209660.2578807;-45.120503652039325
1739209660.2578857;-45.120503652039325
1739209660.2578905;-45.120503652039325
1739209660.2578955;-38.13080360867914
1739209660.2579005;-38.13080360867914
1739209660.2579052;-33.981070128970906
1739209660.2579103;-45.120503652039325
1739209660.2579153;-45.120503652039325
1739209660.25792;-45.120503652039325
1739209660.257925;-38.13080360867914
1739209660.25793;-45.120503652039325
1739209660.2579348;-38.13080360867914
1739209660.2579398;-38.13080360867914
1739209660.2579448;-38.13080360867914
1739209660.2579496;-38.13080360867914
1739209660.2579546;-45.120503652039325
1739209660.2579596;-38.13080360867914
1739209660.2579644;-45.120503652039325
1739209660.2579694;-45.120503652039325
1739209660.2579744;-45.120503652039325
1739209660.2579792;-38.13080360867914
1739209660.2579842;-38.13080360867914
1739209660.257989;-45.120503652039325
1739209660.257994;-45.120503652039325
1739209660.257999;-31.141103565318893
1739209660.2580037;-30.49652367304973
1739209660.2580087;-45.120503652039325
1739209660.2580137;-38.13080360867914
1739209660.2580185;-29.438486411369333
1739209660.2580235;-33.981070128970906
1739209660.2580285;-45.120503652039325
1739209660.2580333;-35.57807855764607
1739209660.2580383;-38.13080360867914
1739209660.2580433;-35.57807855764607
1739209660.258048;-45.120503652039325
1739209660.258053;-38.13080360867914
1739209660.258058;-38.13080360867914
1739209660.2580628;-38.13080360867914
1739209660.2580678;-38.13080360867914
1739209660.2580729;-38.13080360867914
1739209660.2580776;-45.120503652039325
1739209660.2580826;-33.981070128970906
1739209660.2580876;-38.13080360867914
1739209660.2580924;-45.120503652039325
1739209660.2580974;-45.120503652039325
1739209660.2581024;-45.120503652039325
1739209660.2581072;-35.57807855764607
1739209660.2581122;-38.13080360867914
1739209660.2581172;-45.120503652039325
1739209660.258122;-33.981070128970906
1739209660.258127;-38.13080360867914
1739209660.2581317;-38.13080360867914
1739209660.2581367;-45.120503652039325
1739209660.2581418;-45.120503652039325
1739209660.2581465;-38.13080360867914
1739209660.2581515;-38.13080360867914
1739209660.2581565;-45.120503652039325
1739209660.2581613;-45.120503652039325
1739209660.2581663;-38.13080360867914
1739209660.2581713;-38.13080360867914
1739209660.258176;-45.120503652039325
1739209660.258181;-38.13080360867914
1739209660.258186;-38.13080360867914
1739209660.2581909;-38.13080360867914
1739209660.2581959;-45.120503652039325
1739209660.258201;-38.13080360867914
1739209660.2582057;-38.13080360867914
1739209660.2582107;-38.13080360867914
1739209660.2582157;-45.120503652039325
1739209660.2582204;-45.120503652039325
1739209660.2582254;-38.13080360867914
1739209660.2582304;-38.13080360867914
1739209660.2582352;-38.13080360867914
1739209660.2582402;-38.13080360867914
1739209660.2582452;-38.13080360867914
1739209660.25825;-38.13080360867914
1739209660.258255;-45.120503652039325
1739209660.25826;-45.120503652039325
1739209660.2582648;-45.120503652039325
1739209660.2582698;-45.120503652039325
1739209660.2582746;-38.13080360867914
1739209660.2582796;-38.13080360867914
1739209660.2582846;-33.981070128970906
1739209660.2582893;-38.13080360867914
1739209660.2582943;-38.13080360867914
1739209660.2582994;-38.13080360867914
1739209660.258304;-38.13080360867914
1739209660.2583091;-45.120503652039325
1739209660.2583141;-45.120503652039325
1739209660.258319;-45.120503652039325
1739209660.258324;-38.13080360867914
1739209660.258329;-45.120503652039325
1739209660.2583337;-38.13080360867914
1739209660.2583387;-38.13080360867914
1739209660.2583437;-38.13080360867914
1739209660.2583485;-45.120503652039325
1739209660.2583535;-38.13080360867914
1739209660.2583585;-38.13080360867914
1739209660.2583632;-45.120503652039325
1739209660.2583683;-38.13080360867914
1739209660.2583733;-45.120503652039325
1739209660.258378;-38.13080360867914
1739209660.258383;-32.816014438256545
1739209660.258388;-45.120503652039325
1739209660.2583928;-45.120503652039325
1739209660.2583978;-38.13080360867914
1739209660.2584028;-38.13080360867914
1739209660.2584076;-38.13080360867914
1739209660.2584126;-38.13080360867914
1739209660.2584174;-38.13080360867914
1739209660.2584224;-38.13080360867914
1739209660.2584274;-45.120503652039325
1739209660.2584321;-38.13080360867914
1739209660.2584372;-35.57807855764607
1739209660.2584422;-32.816014438256545
1739209660.258447;-38.13080360867914
1739209660.258452;-38.13080360867914
1739209660.258457;-38.13080360867914
1739209660.2584617;-35.57807855764607
1739209660.2584667;-38.13080360867914
1739209660.2584717;-35.57807855764607
1739209660.2584765;-45.120503652039325
1739209660.2584815;-45.120503652039325
1739209660.2584865;-45.120503652039325
1739209660.2584913;-45.120503652039325
1739209660.2584963;-45.120503652039325
1739209660.2585013;-45.120503652039325
1739209660.258506;-38.13080360867914
1739209660.258511;-38.13080360867914
1739209660.258516;-38.13080360867914
1739209660.2585208;-38.13080360867914
1739209660.2585258;-38.13080360867914
1739209660.2585309;-38.13080360867914
1739209660.2585356;-38.13080360867914
1739209660.2585406;-28.21854285175415
1739209660.2585456;-32.816014438256545
1739209660.2585504;-45.120503652039325
1739209660.2585554;-33.981070128970906
1739209660.2585602;-38.13080360867914
1739209660.2585652;-38.13080360867914
1739209660.2585702;-38.13080360867914
1739209660.258575;-33.981070128970906
1739209660.25858;-33.981070128970956
1739209660.258585;-45.120503652039325
1739209660.2585897;-35.57807855764607
1739209660.2585948;-33.981070128970906
1739209660.2585998;-45.120503652039325
1739209660.2586045;-38.13080360867914
1739209660.2586095;-33.981070128970906
1739209660.2586145;-38.13080360867914
1739209660.2586193;-29.438486411369333
1739209660.2586243;-32.816014438256545
1739209660.2586293;-45.120503652039325
1739209660.258634;-38.13080360867914
1739209660.258639;-35.57807855764607
1739209660.258644;-35.57807855764607
1739209660.2586489;-45.120503652039325
1739209660.2586539;-38.13080360867914
1739209660.258659;-45.120503652039325
1739209660.2586637;-45.120503652039325
1739209660.2586687;-38.13080360867914
1739209660.2586737;-45.120503652039325
1739209660.2586784;-45.120503652039325
1739209660.2586834;-45.120503652039325
1739209660.2586884;-35.57807855764607
1739209660.2586932;-45.120503652039325
1739209660.2586982;-28.21854285175415
1739209660.2587032;-28.58837851428586
1739209660.258708;-45.120503652039325
1739209660.258713;-45.120503652039325
1739209660.2587178;-35.57807855764607
1739209660.2587228;-35.57807855764607
1739209660.2587278;-38.13080360867914
1739209660.2587326;-38.13080360867914
1739209660.2587376;-38.13080360867914
1739209660.2587426;-45.120503652039325
1739209660.2587473;-45.120503652039325
1739209660.2587523;-38.13080360867914
1739209660.2587574;-45.120503652039325
1739209660.2587621;-45.120503652039325
1739209660.2587671;-45.120503652039325
1739209660.2587721;-45.120503652039325
1739209660.258777;-38.13080360867914
1739209660.258782;-38.13080360867914
1739209660.258787;-45.120503652039325
1739209660.2587917;-38.13080360867914
1739209660.2587967;-38.13080360867914
1739209660.2588017;-38.13080360867914
1739209660.2588065;-45.120503652039325
1739209660.2588115;-45.120503652039325
1739209660.2588165;-45.120503652039325
1739209660.2588212;-45.120503652039325
1739209660.2588263;-45.120503652039325
1739209660.2588313;-33.981070128970906
1739209660.258836;-45.120503652039325
1739209660.258841;-45.120503652039325
1739209660.258846;-38.13080360867914
1739209660.2588508;-45.120503652039325
1739209660.2588558;-45.120503652039325
1739209660.2588606;-45.120503652039325
1739209660.2588656;-35.57807855764607
1739209660.2588706;-38.13080360867914
1739209660.2588754;-45.120503652039325
1739209660.2588804;-45.120503652039325
1739209660.2588854;-45.120503652039325
1739209660.2588902;-38.13080360867914
1739209660.2588952;-38.13080360867914
1739209660.2589002;-38.13080360867914
1739209660.258905;-33.981070128970906
1739209660.25891;-33.981070128970906
1739209660.258915;-45.120503652039325
1739209660.2589197;-45.120503652039325
1739209660.2589247;-32.816014438256545
1739209660.2589297;-35.57807855764607
1739209660.2589345;-45.120503652039325
1739209660.2589395;-38.13080360867914
1739209660.2589445;-38.13080360867914
1739209660.2589493;-38.13080360867914
1739209660.2589543;-38.13080360867914
1739209660.2589593;-45.120503652039325
1739209660.258964;-32.816014438256545
1739209660.258969;-33.981070128970906
1739209660.258974;-45.120503652039325
1739209660.2589788;-28.992665084841942
1739209660.2589839;-38.13080360867914
1739209660.2589889;-38.13080360867914
1739209660.2589936;-45.120503652039325
1739209660.2589986;-45.120503652039325
1739209660.2590034;-35.57807855764607
1739209660.2590084;-35.57807855764607
1739209660.2590134;-38.13080360867914
1739209660.2590182;-32.816014438256545
1739209660.2590232;-31.141103565318915
1739209660.2590282;-32.816014438256545
1739209660.259033;-45.120503652039325
1739209660.259038;-38.13080360867914
1739209660.259043;-38.13080360867914
1739209660.2590477;-33.981070128970906
1739209660.2590528;-45.120503652039325
1739209660.2590578;-31.141103565318915
1739209660.2590625;-33.981070128970906
1739209660.2590675;-38.13080360867914
1739209660.2590725;-38.13080360867914
1739209660.2590773;-45.120503652039325
1739209660.2590823;-35.57807855764607
1739209660.2590873;-35.57807855764607
1739209660.259092;-45.120503652039325
1739209660.259097;-35.57807855764607
1739209660.259102;-33.981070128970906
1739209660.2591069;-38.13080360867914
1739209660.259112;-45.120503652039325
1739209660.259117;-45.120503652039325
1739209660.2591217;-38.13080360867914
1739209660.2591267;-38.13080360867914
1739209660.2591317;-45.120503652039325
1739209660.2591364;-45.120503652039325
1739209660.2591414;-45.120503652039325
1739209660.2591462;-45.120503652039325
1739209660.2591512;-45.120503652039325
1739209660.2591562;-45.120503652039325
1739209660.259161;-35.57807855764607
1739209660.259166;-38.13080360867914
1739209660.259171;-45.120503652039325
1739209660.2591758;-45.120503652039325
1739209660.2591808;-38.13080360867914
1739209660.2591858;-45.120503652039325
1739209660.2591906;-45.120503652039325
1739209660.2591956;-45.120503652039325
1739209660.2592006;-35.57807855764607
1739209660.2592053;-38.13080360867914
1739209660.2592103;-45.120503652039325
1739209660.2592154;-38.13080360867914
1739209660.2592201;-33.981070128970906
1739209660.2592251;-38.13080360867914
1739209660.2592301;-45.120503652039325
1739209660.259235;-33.981070128970906
1739209660.25924;-45.120503652039325
1739209660.259245;-45.120503652039325
1739209660.2592497;-45.120503652039325
1739209660.2592547;-45.120503652039325
1739209660.2592597;-38.13080360867914
1739209660.2592645;-35.57807855764607
1739209660.2592695;-45.120503652039325
1739209660.2592745;-45.120503652039325
1739209660.2592793;-35.57807855764607
1739209660.2592843;-45.120503652039325
1739209660.259289;-38.13080360867914
1739209660.259294;-35.57807855764607
1739209660.259299;-38.13080360867914
1739209660.2593038;-45.120503652039325
1739209660.2593088;-45.120503652039325
1739209660.2593138;-38.13080360867914
1739209660.2593186;-38.13080360867914
1739209660.2593236;-38.13080360867914
1739209660.2593286;-38.13080360867914
1739209660.2593334;-45.120503652039325
1739209660.2593384;-35.57807855764607
1739209660.2593434;-38.13080360867914
1739209660.2593482;-45.120503652039325
1739209660.2593532;-45.120503652039325
1739209660.2593582;-35.57807855764607
1739209660.259363;-35.57807855764607
1739209660.259368;-45.120503652039325
1739209660.259373;-38.13080360867914
1739209660.2593777;-38.13080360867914
1739209660.2593827;-45.120503652039325
1739209660.2593877;-45.120503652039325
1739209660.2593925;-45.120503652039325
1739209660.2593975;-38.13080360867914
1739209660.2594025;-38.13080360867914
1739209660.2594073;-45.120503652039325
1739209660.2594123;-45.120503652039325
1739209660.2594173;-45.120503652039325
1739209660.259422;-38.13080360867914
1739209660.259427;-38.13080360867914
1739209660.2594318;-35.57807855764607
1739209660.2594368;-33.981070128970906
1739209660.2594419;-38.13080360867914
1739209660.2594466;-33.981070128970906
1739209660.2594516;-45.120503652039325
1739209660.2594566;-35.57807855764607
1739209660.2594614;-35.57807855764607
1739209660.2594664;-45.120503652039325
1739209660.2594714;-38.13080360867914
1739209660.2594762;-45.120503652039325
1739209660.2594812;-38.13080360867914
1739209660.2594862;-38.13080360867914
1739209660.259491;-38.13080360867914
1739209660.259496;-45.120503652039325
1739209660.2595038;-45.120503652039325
1739209660.2595115;-38.13080360867914
1739209660.2595193;-31.141103565318915
1739209660.259527;-32.816014438256545
1739209660.2595348;-45.120503652039325
1739209660.2595427;-38.13080360867914
1739209660.2595503;-33.981070128970906
1739209660.2595582;-35.57807855764607
1739209660.2595658;-35.57807855764607
1739209660.2595737;-38.13080360867914
1739209660.2595816;-38.13080360867914
1739209660.2595892;-45.120503652039325
1739209660.259597;-38.13080360867914
1739209660.2596047;-45.120503652039325
1739209660.2596126;-45.120503652039325
1739209660.2596204;-45.120503652039325
1739209660.259628;-45.120503652039325
1739209660.259636;-45.120503652039325
1739209660.2596436;-45.120503652039325
1739209660.2596514;-33.981070128970906
1739209660.2596593;-45.120503652039325
1739209660.259667;-38.13080360867914
1739209660.2596748;-38.13080360867914
1739209660.2596824;-35.57807855764607
1739209660.2596903;-35.57807855764607
1739209660.259698;-45.120503652039325
1739209660.2597058;-38.13080360867914
1739209660.2597136;-33.981070128970906
1739209660.2597213;-31.141103565318915
1739209660.2597291;-38.13080360867914
1739209660.2597368;-38.13080360867914
1739209660.2597446;-38.13080360867914
1739209660.2597525;-45.120503652039325
1739209660.2597601;-38.13080360867914
1739209660.259768;-38.13080360867914
1739209660.2597756;-45.120503652039325
1739209660.2597835;-45.120503652039325
1739209660.2597914;-45.120503652039325
1739209660.259799;-38.13080360867914
1739209660.2598069;-38.13080360867914
1739209660.2598145;-45.120503652039325
1739209660.2598224;-45.120503652039325
1739209660.2598302;-38.13080360867914
1739209660.2598379;-45.120503652039325
1739209660.2598457;-35.57807855764607
1739209660.2598534;-45.120503652039325
1739209660.2598612;-38.13080360867914
1739209660.259869;-35.57807855764607
1739209660.2598767;-28.992665084841942
1739209660.2598846;-45.120503652039325
1739209660.2598922;-45.120503652039325
1739209660.2599;-38.13080360867914
1739209660.259908;-45.120503652039325
1739209660.2599156;-38.13080360867914
1739209660.2599235;-45.120503652039325
1739209660.259931;-38.13080360867914
1739209660.259939;-31.14110356531892
1739209660.2599468;-38.13080360867914
1739209660.2599545;-45.120503652039325
1739209660.2599623;-38.13080360867914
1739209660.25997;-38.13080360867914
1739209660.2599778;-45.120503652039325
1739209660.2599857;-38.13080360867914
1739209660.2599933;-45.120503652039325
1739209660.2600012;-27.267205301931607
