CAN Message; 0x1a7:00009554a4dcd93b
Timestamp;Amplitude
1739209828.7255235;-31.141103565318893
1739209828.7255287;-38.13080360867914
1739209828.725534;-38.13080360867914
1739209828.7255392;-16.944849956441484
1739209828.7255445;-25.826314394896357
1739209828.72555;-45.120503652039325
1739209828.7255552;-32.816014438256545
1739209828.7255604;-45.120503652039325
1739209828.7255657;-38.13080360867914
1739209828.7255712;-45.120503652039325
1739209828.7255764;-45.120503652039325
1739209828.7255816;-38.13080360867914
1739209828.725587;-25.62660358559016
1739209828.7255924;-45.120503652039325
1739209828.7255976;-45.120503652039325
1739209828.7256029;-33.981070128970906
1739209828.725608;-38.13080360867914
1739209828.7256136;-38.13080360867914
1739209828.7256188;-38.13080360867914
1739209828.725624;-45.120503652039325
1739209828.7256293;-25.826314394896357
1739209828.7256348;-38.13080360867914
1739209828.72564;-45.120503652039325
1739209828.7256453;-45.120503652039325
1739209828.7256505;-31.141103565318915
1739209828.7256558;-33.981070128970906
1739209828.7256613;-35.57807855764607
1739209828.7256665;-24.589719217205094
1739209828.7256718;-45.120503652039325
1739209828.725677;-35.57807855764607
1739209828.7256825;-38.13080360867914
1739209828.7256877;-38.13080360867914
1739209828.725693;-17.85323156177357
1739209828.7256982;-25.826314394896364
1739209828.7257037;-33.981070128970906
1739209828.725709;-33.981070128970906
1739209828.7257142;-33.981070128970906
1739209828.7257195;-38.13080360867914
1739209828.725725;-38.13080360867914
1739209828.7257302;-38.13080360867914
1739209828.7257354;-29.438486411369347
1739209828.7257407;-33.981070128970906
1739209828.7257462;-45.120503652039325
1739209828.7257514;-45.120503652039325
1739209828.7257566;-38.13080360867914
1739209828.725762;-45.120503652039325
1739209828.7257671;-38.13080360867914
1739209828.7257726;-38.13080360867914
1739209828.7257779;-38.13080360867914
1739209828.725783;-38.13080360867914
1739209828.7257884;-35.57807855764607
1739209828.7257938;-33.981070128970956
1739209828.725799;-30.49652367304973
1739209828.7258043;-27.267205301931607
1739209828.7258096;-38.13080360867914
1739209828.725815;-45.120503652039325
1739209828.7258203;-20.888044912671212
1739209828.7258255;-33.981070128970906
1739209828.7258308;-35.57807855764607
1739209828.7258363;-38.13080360867914
1739209828.7258415;-33.981070128970906
1739209828.7258468;-24.438645034577675
1739209828.725852;-38.13080360867914
1739209828.7258573;-45.120503652039325
1739209828.7258627;-33.981070128970906
1739209828.725868;-38.13080360867914
1739209828.7258732;-45.120503652039325
1739209828.7258785;-35.57807855764607
1739209828.725884;-38.13080360867914
1739209828.7258892;-31.141103565318915
1739209828.7258945;-32.816014438256545
1739209828.7258997;-32.816014438256545
1739209828.7259052;-38.13080360867914
1739209828.7259104;-45.120503652039325
1739209828.7259157;-45.120503652039325
1739209828.725921;-24.589719217205094
1739209828.7259264;-45.120503652039325
1739209828.7259316;-38.13080360867914
1739209828.725937;-45.120503652039325
1739209828.7259421;-31.141103565318915
1739209828.7259476;-11.585188061261674
1739209828.7259529;-29.438486411369347
1739209828.725958;-33.981070128970906
1739209828.7259634;-30.49652367304973
1739209828.7259686;-22.002965041481755
1739209828.725974;-18.598040242006057
1739209828.7259793;-38.13080360867914
1739209828.7259846;-28.21854285175415
1739209828.7259898;-28.588378514285886
1739209828.7259953;-11.863295071845169
1739209828.7260005;-9.316957040973376
1739209828.7260058;-28.218542851754187
1739209828.726011;-29.438486411369333
1739209828.7260165;-32.816014438256545
1739209828.7260218;-22.175841390423358
1739209828.726027;-35.57807855764607
1739209828.7260323;-38.13080360867914
1739209828.7260377;-27.267205301931607
1739209828.726043;-45.120503652039325
1739209828.7260482;-15.690507718378887
1739209828.7260535;-20.001670042250552
1739209828.726059;-38.13080360867914
1739209828.7260642;-38.13080360867914
1739209828.7260695;-38.13080360867914
1739209828.7260747;-38.13080360867914
1739209828.72608;-28.992665084841967
1739209828.7260854;-45.120503652039325
1739209828.7260907;-31.141103565318915
1739209828.726096;-38.13080360867914
1739209828.7261012;-27.877744956031414
1739209828.7261066;-30.49652367304973
1739209828.726112;-45.120503652039325
1739209828.7261171;-45.120503652039325
1739209828.7261224;-26.035653463252796
1739209828.7261279;-26.991370085610736
1739209828.726133;-45.120503652039325
1739209828.7261384;-33.981070128970906
1739209828.7261436;-31.14110356531892
1739209828.726149;-12.772800700430126
1739209828.7261543;-14.734302032542264
1739209828.7261596;-27.877744956031414
1739209828.7261648;-30.49652367304973
1739209828.72617;-38.13080360867914
1739209828.7261755;-45.120503652039325
1739209828.7261808;-32.816014438256545
1739209828.726186;-38.13080360867914
1739209828.7261913;-38.13080360867914
1739209828.7261968;-33.981070128970906
1739209828.726202;-26.991370085610722
1739209828.7262073;-38.13080360867914
1739209828.7262125;-45.120503652039325
1739209828.726218;-33.981070128970906
1739209828.7262232;-28.588378514285886
1739209828.7262285;-15.97707208084489
1739209828.7262337;-33.981070128970906
1739209828.7262392;-33.981070128970906
1739209828.7262444;-38.13080360867914
1739209828.7262497;-20.001670042250552
1739209828.726255;-20.4518274484982
1739209828.7262604;-45.120503652039325
1739209828.7262657;-33.981070128970906
1739209828.726271;-24.438645034577675
1739209828.7262762;-11.76592464514545
1739209828.7262814;-12.854504599965715
1739209828.726287;-26.487275050834725
1739209828.7262921;-28.992665084841942
1739209828.7262974;-26.991370085610722
1739209828.7263026;-35.57807855764607
1739209828.726308;-38.13080360867914
1739209828.7263134;-38.13080360867914
1739209828.7263186;-38.13080360867914
1739209828.7263238;-32.816014438256545
1739209828.7263293;-24.15140352195872
1739209828.7263346;-45.120503652039325
1739209828.7263398;-38.13080360867914
1739209828.726345;-31.141103565318915
1739209828.7263505;-25.62660358559016
1739209828.7263558;-13.20878909475371
1739209828.726361;-35.57807855764607
1739209828.7263663;-45.120503652039325
1739209828.7263718;-45.120503652039325
1739209828.726377;-38.13080360867914
1739209828.7263823;-28.992665084841967
1739209828.7263875;-38.13080360867914
1739209828.7263927;-38.13080360867914
1739209828.7263982;-45.120503652039325
1739209828.7264035;-45.120503652039325
1739209828.7264087;-38.13080360867914
1739209828.726414;-45.120503652039325
1739209828.7264194;-38.13080360867914
1739209828.7264247;-31.141103565318915
1739209828.72643;-35.57807855764607
1739209828.7264352;-35.57807855764607
1739209828.7264407;-38.13080360867914
1739209828.726446;-38.13080360867914
1739209828.7264512;-38.13080360867914
1739209828.7264564;-12.231307595422026
1739209828.726462;-23.75329798047523
1739209828.7264671;-30.49652367304973
1739209828.7264724;-33.981070128970906
1739209828.7264776;-31.141103565318915
1739209828.7264829;-25.826314394896357
1739209828.7264884;-30.49652367304973
1739209828.7264936;-33.981070128970906
1739209828.7264988;-45.120503652039325
1739209828.726504;-38.13080360867914
1739209828.7265096;-45.120503652039325
1739209828.7265148;-38.13080360867914
1739209828.72652;-35.57807855764607
1739209828.7265253;-35.57807855764607
1739209828.7265308;-31.141103565318915
1739209828.726536;-38.13080360867914
1739209828.7265413;-45.120503652039325
1739209828.7265465;-45.120503652039325
1739209828.726552;-28.21854285175415
1739209828.7265573;-13.898344869311025
1739209828.7265625;-22.740042620751332
1739209828.7265677;-26.487275050834715
1739209828.7265732;-45.120503652039325
1739209828.7265785;-38.13080360867914
1739209828.7265837;-38.13080360867914
1739209828.726589;-38.13080360867914
1739209828.7265942;-32.816014438256545
1739209828.7265997;-38.13080360867914
1739209828.726605;-38.13080360867914
1739209828.7266102;-38.13080360867914
1739209828.7266154;-38.13080360867914
1739209828.726621;-33.981070128970906
1739209828.7266262;-45.120503652039325
1739209828.7266314;-45.120503652039325
1739209828.7266366;-45.120503652039325
1739209828.7266421;-45.120503652039325
1739209828.7266474;-38.13080360867914
1739209828.7266526;-30.49652367304973
1739209828.7266579;-15.573255742248659
1739209828.7266634;-14.912748770103715
1739209828.7266686;-30.49652367304973
1739209828.7266738;-38.13080360867914
1739209828.726679;-32.816014438256545
1739209828.7266846;-25.826314394896354
1739209828.7266898;-32.816014438256545
1739209828.726695;-45.120503652039325
1739209828.7267003;-45.120503652039325
1739209828.7267056;-45.120503652039325
1739209828.726711;-45.120503652039325
1739209828.7267163;-38.13080360867914
1739209828.7267215;-38.13080360867914
1739209828.7267268;-25.62660358559016
1739209828.7267323;-23.16150712794695
1739209828.7267375;-9.116220394717978
1739209828.7267427;-38.13080360867914
1739209828.726748;-38.13080360867914
1739209828.7267535;-45.120503652039325
1739209828.7267587;-38.13080360867914
1739209828.726764;-38.13080360867914
1739209828.7267692;-32.81601443825658
1739209828.7267747;-45.120503652039325
1739209828.72678;-38.13080360867914
1739209828.7267852;-19.045953419892605
1739209828.7267904;-26.991370085610722
1739209828.7267957;-45.120503652039325
1739209828.7268012;-45.120503652039325
1739209828.7268064;-26.035653463252796
1739209828.7268116;-9.683547328946844
1739209828.726817;-17.161703478598533
1739209828.7268224;-25.826314394896354
1739209828.7268276;-33.981070128970956
1739209828.7268329;-38.13080360867914
1739209828.726838;-38.13080360867914
1739209828.7268436;-45.120503652039325
1739209828.7268488;-33.981070128970906
1739209828.726854;-20.888044912671212
1739209828.7268593;-26.991370085610747
1739209828.7268648;-22.448786368009156
1739209828.72687;-31.141103565318915
1739209828.7268753;-38.13080360867914
1739209828.7268806;-33.981070128970906
1739209828.726886;-45.120503652039325
1739209828.7268913;-45.120503652039325
1739209828.7268965;-32.81601443825658
1739209828.7269018;-45.120503652039325
1739209828.726907;-45.120503652039325
1739209828.7269125;-45.120503652039325
1739209828.7269177;-30.49652367304973
1739209828.726923;-38.13080360867914
1739209828.7269282;-45.120503652039325
1739209828.7269337;-26.991370085610736
1739209828.726939;-11.887982650322417
1739209828.7269442;-17.85323156177357
1739209828.7269495;-24.151403521958727
1739209828.726955;-45.120503652039325
1739209828.7269602;-31.141103565318915
1739209828.7269654;-21.4469444417791
1739209828.7269707;-38.13080360867914
1739209828.7269762;-38.13080360867914
1739209828.7269814;-38.13080360867914
1739209828.7269866;-45.120503652039325
1739209828.726992;-38.13080360867914
1739209828.7269974;-38.13080360867914
1739209828.7270026;-45.120503652039325
1739209828.7270079;-45.120503652039325
1739209828.727013;-45.120503652039325
1739209828.7270184;-45.120503652039325
1739209828.7270238;-45.120503652039325
1739209828.727029;-45.120503652039325
1739209828.7270343;-38.13080360867914
1739209828.7270396;-35.57807855764607
1739209828.727045;-28.58837851428586
1739209828.7270503;-35.57807855764607
1739209828.7270555;-45.120503652039325
1739209828.7270608;-45.120503652039325
1739209828.7270663;-38.13080360867914
1739209828.7270715;-32.816014438256545
1739209828.7270768;-45.120503652039325
1739209828.727082;-45.120503652039325
1739209828.7270875;-33.981070128970906
1739209828.7270927;-9.312393925429829
1739209828.727098;-22.175841390423358
1739209828.7271032;-28.992665084841942
1739209828.7271085;-38.13080360867914
1739209828.727114;-45.120503652039325
1739209828.7271192;-35.57807855764607
1739209828.7271245;-38.13080360867914
1739209828.7271297;-45.120503652039325
1739209828.7271352;-45.120503652039325
1739209828.7271404;-45.120503652039325
1739209828.7271457;-38.13080360867914
1739209828.727151;-32.816014438256545
1739209828.7271564;-27.8777449560314
1739209828.7271616;-31.141103565318915
1739209828.727167;-17.448944991217488
1739209828.7271721;-16.517123586329355
1739209828.7271776;-26.991370085610722
1739209828.7271829;-33.981070128970906
1739209828.727188;-32.816014438256545
1739209828.7271934;-18.836614351536173
1739209828.7271988;-45.120503652039325
1739209828.727204;-31.141103565318915
1739209828.7272093;-38.13080360867914
1739209828.7359369;-38.13080360867914
1739209828.7359407;-45.120503652039325
1739209828.7359447;-35.57807855764607
1739209828.7359488;-35.57807855764607
1739209828.7359526;-45.120503652039325
1739209828.7359567;-45.120503652039325
1739209828.7359605;-45.120503652039325
1739209828.7359645;-38.13080360867914
1739209828.7359686;-32.816014438256545
1739209828.7359724;-45.120503652039325
1739209828.7359765;-45.120503652039325
1739209828.7359805;-33.981070128970906
1739209828.7359843;-32.816014438256545
1739209828.7359884;-38.13080360867914
1739209828.7359922;-38.13080360867914
1739209828.7359962;-38.13080360867914
1739209828.7360003;-45.120503652039325
1739209828.736004;-45.120503652039325
1739209828.7360082;-35.57807855764607
1739209828.7360122;-35.57807855764607
1739209828.736016;-45.120503652039325
1739209828.73602;-45.120503652039325
1739209828.7360241;-45.120503652039325
1739209828.736028;-38.13080360867914
1739209828.736032;-32.816014438256545
1739209828.7360358;-38.13080360867914
1739209828.7360399;-38.13080360867914
1739209828.736044;-35.57807855764607
1739209828.7360477;-38.13080360867914
1739209828.7360518;-45.120503652039325
1739209828.7360559;-45.120503652039325
1739209828.7360597;-45.120503652039325
1739209828.7360637;-45.120503652039325
1739209828.7360675;-45.120503652039325
1739209828.7360716;-45.120503652039325
1739209828.7360756;-38.13080360867914
1739209828.7360795;-45.120503652039325
1739209828.7360835;-45.120503652039325
1739209828.7360876;-45.120503652039325
1739209828.7360914;-45.120503652039325
1739209828.7360954;-38.13080360867914
1739209828.7360995;-45.120503652039325
1739209828.7361033;-38.13080360867914
1739209828.7361073;-38.13080360867914
1739209828.7361112;-33.981070128970906
1739209828.7361152;-38.13080360867914
1739209828.7361193;-45.120503652039325
1739209828.736123;-45.120503652039325
1739209828.7361271;-30.49652367304973
1739209828.7361312;-38.13080360867914
1739209828.736135;-45.120503652039325
1739209828.736139;-45.120503652039325
1739209828.7361429;-45.120503652039325
1739209828.736147;-38.13080360867914
1739209828.736151;-45.120503652039325
1739209828.7361548;-38.13080360867914
1739209828.7361588;-45.120503652039325
1739209828.736163;-38.13080360867914
1739209828.7361667;-45.120503652039325
1739209828.7361708;-38.13080360867914
1739209828.7361748;-45.120503652039325
1739209828.7361786;-45.120503652039325
1739209828.7361827;-35.57807855764607
1739209828.7361865;-38.13080360867914
1739209828.7361906;-29.438486411369333
1739209828.7361946;-29.438486411369333
1739209828.7361984;-45.120503652039325
1739209828.7362025;-45.120503652039325
1739209828.7362065;-45.120503652039325
1739209828.7362103;-38.13080360867914
1739209828.7362144;-45.120503652039325
1739209828.7362182;-38.13080360867914
1739209828.7362223;-45.120503652039325
1739209828.7362263;-45.120503652039325
1739209828.7362301;-35.57807855764607
1739209828.7362342;-45.120503652039325
1739209828.7362382;-45.120503652039325
1739209828.736242;-45.120503652039325
1739209828.736246;-45.120503652039325
1739209828.7362502;-45.120503652039325
1739209828.736254;-35.57807855764607
1739209828.736258;-35.57807855764607
1739209828.7362618;-45.120503652039325
1739209828.736266;-45.120503652039325
1739209828.73627;-35.57807855764607
1739209828.7362738;-35.57807855764607
1739209828.7362778;-45.120503652039325
1739209828.7362819;-45.120503652039325
1739209828.7362857;-38.13080360867914
1739209828.7362897;-45.120503652039325
1739209828.7362936;-38.13080360867914
1739209828.7362976;-38.13080360867914
1739209828.7363017;-45.120503652039325
1739209828.7363055;-35.57807855764607
1739209828.7363095;-33.981070128970906
1739209828.7363136;-35.57807855764607
1739209828.7363174;-45.120503652039325
1739209828.7363214;-38.13080360867914
1739209828.7363255;-45.120503652039325
1739209828.7363293;-45.120503652039325
1739209828.7363334;-45.120503652039325
1739209828.7363372;-45.120503652039325
1739209828.7363412;-38.13080360867914
1739209828.7363453;-45.120503652039325
1739209828.736349;-35.57807855764607
1739209828.7363532;-28.58837851428586
1739209828.7363572;-45.120503652039325
1739209828.736361;-45.120503652039325
1739209828.736365;-33.981070128970906
1739209828.7363691;-38.13080360867914
1739209828.736373;-45.120503652039325
1739209828.736377;-45.120503652039325
1739209828.7363808;-38.13080360867914
1739209828.7363849;-45.120503652039325
1739209828.736389;-45.120503652039325
1739209828.7363927;-45.120503652039325
1739209828.7363968;-45.120503652039325
1739209828.7364008;-45.120503652039325
1739209828.7364047;-45.120503652039325
1739209828.7364087;-38.13080360867914
1739209828.7364125;-38.13080360867914
1739209828.7364166;-45.120503652039325
1739209828.7364206;-45.120503652039325
1739209828.7364244;-45.120503652039325
1739209828.7364285;-45.120503652039325
1739209828.7364326;-45.120503652039325
1739209828.7364364;-38.13080360867914
1739209828.7364404;-45.120503652039325
1739209828.7364445;-38.13080360867914
1739209828.7364483;-32.816014438256545
1739209828.7364523;-45.120503652039325
1739209828.7364562;-45.120503652039325
1739209828.7364602;-45.120503652039325
1739209828.7364643;-38.13080360867914
1739209828.736468;-38.13080360867914
1739209828.7364721;-45.120503652039325
1739209828.7364762;-38.13080360867914
1739209828.73648;-38.13080360867914
1739209828.736484;-45.120503652039325
1739209828.7364879;-38.13080360867914
1739209828.736492;-35.57807855764607
1739209828.736496;-45.120503652039325
1739209828.7364998;-33.981070128970906
1739209828.7365038;-38.13080360867914
1739209828.736508;-45.120503652039325
1739209828.7365117;-33.981070128970906
1739209828.7365158;-38.13080360867914
1739209828.7365198;-45.120503652039325
1739209828.7365236;-38.13080360867914
1739209828.7365277;-32.816014438256545
1739209828.7365315;-38.13080360867914
1739209828.7365355;-45.120503652039325
1739209828.7365396;-45.120503652039325
1739209828.7365434;-45.120503652039325
1739209828.7365475;-45.120503652039325
1739209828.7365515;-33.981070128970906
1739209828.7365553;-35.57807855764607
1739209828.7365594;-45.120503652039325
1739209828.7365632;-32.816014438256545
1739209828.7365673;-32.816014438256545
1739209828.7365713;-45.120503652039325
1739209828.7365751;-45.120503652039325
1739209828.7365792;-38.13080360867914
1739209828.7365832;-45.120503652039325
1739209828.736587;-45.120503652039325
1739209828.736591;-45.120503652039325
1739209828.7365952;-38.13080360867914
1739209828.736599;-32.816014438256545
1739209828.736603;-45.120503652039325
1739209828.7366068;-45.120503652039325
1739209828.736611;-33.981070128970906
1739209828.736615;-38.13080360867914
1739209828.7366188;-38.13080360867914
1739209828.7366228;-33.981070128970906
1739209828.7366269;-38.13080360867914
1739209828.7366307;-45.120503652039325
1739209828.7366347;-38.13080360867914
1739209828.7366385;-45.120503652039325
1739209828.7366426;-38.13080360867914
1739209828.7366467;-33.981070128970906
1739209828.7366505;-35.57807855764607
1739209828.7366545;-38.13080360867914
1739209828.7366586;-45.120503652039325
1739209828.7366624;-33.981070128970906
1739209828.7366664;-45.120503652039325
1739209828.7366705;-38.13080360867914
1739209828.7366743;-28.992665084841942
1739209828.7366784;-33.981070128970906
1739209828.7366822;-45.120503652039325
1739209828.7366862;-45.120503652039325
1739209828.7366903;-32.816014438256545
1739209828.736694;-38.13080360867914
1739209828.7366982;-38.13080360867914
1739209828.7367022;-45.120503652039325
1739209828.736706;-45.120503652039325
1739209828.73671;-38.13080360867914
1739209828.736714;-38.13080360867914
1739209828.736718;-45.120503652039325
1739209828.736722;-45.120503652039325
1739209828.7367258;-45.120503652039325
1739209828.7367299;-45.120503652039325
1739209828.736734;-38.13080360867914
1739209828.7367377;-38.13080360867914
1739209828.7367418;-35.57807855764607
1739209828.7367458;-45.120503652039325
1739209828.7367496;-38.13080360867914
1739209828.7367537;-33.981070128970906
1739209828.7367575;-38.13080360867914
1739209828.7367616;-45.120503652039325
1739209828.7367656;-45.120503652039325
1739209828.7367694;-38.13080360867914
1739209828.7367735;-45.120503652039325
1739209828.7367775;-38.13080360867914
1739209828.7367814;-45.120503652039325
1739209828.7367854;-45.120503652039325
1739209828.7367892;-38.13080360867914
1739209828.7367933;-35.57807855764607
1739209828.7367973;-33.981070128970906
1739209828.7368011;-33.981070128970956
1739209828.7368052;-45.120503652039325
1739209828.7368093;-35.57807855764607
1739209828.736813;-35.57807855764607
1739209828.7368171;-45.120503652039325
1739209828.7368212;-45.120503652039325
1739209828.736825;-33.981070128970906
1739209828.736829;-45.120503652039325
1739209828.7368329;-27.8777449560314
1739209828.736837;-35.57807855764607
1739209828.736841;-45.120503652039325
1739209828.7368448;-38.13080360867914
1739209828.7368488;-38.13080360867914
1739209828.736853;-45.120503652039325
1739209828.7368567;-45.120503652039325
1739209828.7368608;-32.816014438256545
1739209828.7368646;-38.13080360867914
1739209828.7368686;-45.120503652039325
1739209828.7368727;-38.13080360867914
1739209828.7368765;-35.57807855764607
1739209828.7368805;-45.120503652039325
1739209828.7368846;-38.13080360867914
1739209828.7368884;-38.13080360867914
1739209828.7368925;-45.120503652039325
1739209828.7368965;-32.816014438256545
1739209828.7369003;-32.816014438256545
1739209828.7369044;-45.120503652039325
1739209828.7369082;-45.120503652039325
1739209828.7369123;-33.981070128970906
1739209828.7369163;-38.13080360867914
1739209828.73692;-38.13080360867914
1739209828.7369242;-38.13080360867914
1739209828.7369282;-26.991370085610736
1739209828.736932;-29.438486411369333
1739209828.736936;-45.120503652039325
1739209828.73694;-38.13080360867914
1739209828.736944;-35.57807855764607
1739209828.736948;-33.981070128970906
1739209828.7369518;-45.120503652039325
1739209828.736956;-35.57807855764607
1739209828.73696;-45.120503652039325
1739209828.7369637;-45.120503652039325
1739209828.7369678;-38.13080360867914
1739209828.7369719;-38.13080360867914
1739209828.7369757;-45.120503652039325
1739209828.7369797;-45.120503652039325
1739209828.7369835;-45.120503652039325
1739209828.7369876;-45.120503652039325
1739209828.7369916;-28.58837851428586
1739209828.7369955;-32.816014438256545
1739209828.7369995;-45.120503652039325
1739209828.7370036;-45.120503652039325
1739209828.7370074;-45.120503652039325
1739209828.7370114;-45.120503652039325
1739209828.7370152;-35.57807855764607
1739209828.7370193;-35.57807855764607
1739209828.7370234;-45.120503652039325
1739209828.7370272;-45.120503652039325
1739209828.7370312;-38.13080360867914
1739209828.7370353;-38.13080360867914
1739209828.737039;-38.13080360867914
1739209828.7370431;-38.13080360867914
1739209828.7370472;-45.120503652039325
1739209828.737051;-45.120503652039325
1739209828.737055;-38.13080360867914
1739209828.7370589;-38.13080360867914
1739209828.737063;-38.13080360867914
1739209828.737067;-45.120503652039325
1739209828.7370708;-38.13080360867914
1739209828.7370749;-33.981070128970906
1739209828.737079;-45.120503652039325
1739209828.7370827;-45.120503652039325
1739209828.7370868;-38.13080360867914
1739209828.7370906;-33.981070128970906
1739209828.7370946;-38.13080360867914
1739209828.7370987;-45.120503652039325
1739209828.7371025;-33.981070128970906
1739209828.7371066;-38.13080360867914
1739209828.7371106;-45.120503652039325
1739209828.7371144;-45.120503652039325
1739209828.7371185;-45.120503652039325
1739209828.7371225;-45.120503652039325
1739209828.7371264;-45.120503652039325
1739209828.7371304;-45.120503652039325
1739209828.7371342;-45.120503652039325
1739209828.7371383;-45.120503652039325
1739209828.7371423;-45.120503652039325
1739209828.7371461;-45.120503652039325
1739209828.7371502;-38.13080360867914
1739209828.7371542;-38.13080360867914
1739209828.737158;-35.57807855764607
1739209828.737162;-38.13080360867914
1739209828.7371662;-45.120503652039325
1739209828.73717;-45.120503652039325
1739209828.737174;-35.57807855764607
1739209828.7371778;-38.13080360867914
1739209828.737182;-45.120503652039325
1739209828.737186;-38.13080360867914
1739209828.7371898;-33.981070128970906
1739209828.7371938;-35.57807855764607
1739209828.7371979;-45.120503652039325
1739209828.7372017;-35.57807855764607
1739209828.7372057;-38.13080360867914
1739209828.7372096;-45.120503652039325
1739209828.7372136;-38.13080360867914
1739209828.7372177;-33.981070128970906
1739209828.7372215;-38.13080360867914
1739209828.7372255;-45.120503652039325
1739209828.7372296;-45.120503652039325
1739209828.7372334;-45.120503652039325
1739209828.7372375;-38.13080360867914
1739209828.7372415;-38.13080360867914
1739209828.7372453;-38.13080360867914
1739209828.7372494;-38.13080360867914
1739209828.7372532;-33.981070128970906
1739209828.7372572;-38.13080360867914
1739209828.7372613;-38.13080360867914
1739209828.737265;-38.13080360867914
1739209828.7372692;-45.120503652039325
1739209828.7372732;-45.120503652039325
1739209828.737277;-33.981070128970906
1739209828.737281;-31.141103565318915
1739209828.737285;-35.57807855764607
1739209828.737289;-38.13080360867914
1739209828.737293;-38.13080360867914
1739209828.7372968;-33.981070128970906
1739209828.7373009;-38.13080360867914
1739209828.737305;-45.120503652039325
1739209828.7373087;-38.13080360867914
1739209828.7373128;-33.981070128970906
1739209828.7373168;-35.57807855764607
1739209828.7373207;-45.120503652039325
1739209828.7373247;-38.13080360867914
1739209828.7373285;-38.13080360867914
1739209828.7373326;-45.120503652039325
1739209828.7373366;-45.120503652039325
1739209828.7373405;-38.13080360867914
1739209828.7373445;-33.981070128970906
1739209828.7373486;-33.981070128970906
1739209828.7373524;-45.120503652039325
1739209828.7373564;-32.816014438256545
1739209828.7373602;-32.816014438256545
1739209828.7373643;-45.120503652039325
1739209828.7373683;-45.120503652039325
1739209828.7373722;-38.13080360867914
1739209828.7373762;-38.13080360867914
1739209828.7373803;-32.816014438256545
1739209828.737384;-38.13080360867914
1739209828.7373881;-35.57807855764607
1739209828.7373922;-33.981070128970906
1739209828.737396;-38.13080360867914
1739209828.7374;-38.13080360867914
1739209828.7374039;-35.57807855764607
1739209828.737408;-38.13080360867914
1739209828.737412;-31.141103565318915
1739209828.7374158;-38.13080360867914
1739209828.7374198;-38.13080360867914
1739209828.737424;-38.13080360867914
1739209828.7374277;-35.57807855764607
1739209828.7374318;-38.13080360867914
1739209828.7374356;-45.120503652039325
1739209828.7374396;-45.120503652039325
1739209828.7374437;-45.120503652039325
1739209828.7374475;-45.120503652039325
1739209828.7374516;-45.120503652039325
1739209828.7374556;-45.120503652039325
1739209828.7374594;-45.120503652039325
1739209828.7374635;-45.120503652039325
1739209828.7374675;-45.120503652039325
1739209828.7374713;-45.120503652039325
1739209828.7374754;-38.13080360867914
1739209828.7374792;-45.120503652039325
1739209828.7374833;-45.120503652039325
1739209828.7374873;-45.120503652039325
1739209828.7374911;-45.120503652039325
1739209828.7374952;-45.120503652039325
1739209828.7374992;-45.120503652039325
1739209828.737503;-35.57807855764607
1739209828.737507;-28.58837851428586
1739209828.737511;-38.13080360867914
1739209828.737515;-45.120503652039325
1739209828.737519;-38.13080360867914
1739209828.7375228;-45.120503652039325
1739209828.737527;-45.120503652039325
1739209828.737531;-32.816014438256545
1739209828.7375348;-38.13080360867914
1739209828.7375388;-33.981070128970956
1739209828.7375429;-45.120503652039325
1739209828.7375467;-38.13080360867914
1739209828.7375507;-38.13080360867914
1739209828.7375546;-38.13080360867914
1739209828.7375586;-35.57807855764607
1739209828.7375627;-45.120503652039325
1739209828.7375665;-35.57807855764607
1739209828.7375705;-45.120503652039325
1739209828.7375746;-38.13080360867914
1739209828.7375784;-45.120503652039325
1739209828.7375824;-45.120503652039325
1739209828.7375863;-38.13080360867914
1739209828.7375903;-32.816014438256545
1739209828.7375944;-45.120503652039325
1739209828.7375982;-45.120503652039325
1739209828.7376022;-32.816014438256545
1739209828.7376063;-38.13080360867914
1739209828.73761;-38.13080360867914
1739209828.7376142;-35.57807855764607
1739209828.7376182;-33.981070128970906
1739209828.737622;-45.120503652039325
1739209828.737626;-38.13080360867914
1739209828.73763;-45.120503652039325
1739209828.737634;-45.120503652039325
1739209828.737638;-38.13080360867914
1739209828.7376418;-35.57807855764607
1739209828.7376459;-38.13080360867914
1739209828.73765;-38.13080360867914
1739209828.7376537;-35.57807855764607
1739209828.7376578;-35.57807855764607
1739209828.7376616;-35.57807855764607
1739209828.7376657;-45.120503652039325
1739209828.7376697;-38.13080360867914
1739209828.7376735;-38.13080360867914
1739209828.7376776;-45.120503652039325
1739209828.7376816;-45.120503652039325
1739209828.7376854;-45.120503652039325
1739209828.7376895;-38.13080360867914
1739209828.7376935;-38.13080360867914
1739209828.7376974;-38.13080360867914
1739209828.7377014;-45.120503652039325
1739209828.7377052;-45.120503652039325
1739209828.7377093;-38.13080360867914
1739209828.7377133;-35.57807855764607
1739209828.7377172;-38.13080360867914
1739209828.7377212;-35.57807855764607
1739209828.7377253;-32.816014438256545
1739209828.737729;-38.13080360867914
1739209828.7377331;-32.816014438256545
1739209828.737737;-38.13080360867914
1739209828.737741;-38.13080360867914
1739209828.737745;-45.120503652039325
1739209828.7377489;-45.120503652039325
1739209828.737753;-38.13080360867914
1739209828.737757;-35.57807855764607
1739209828.7377608;-45.120503652039325
1739209828.7377648;-38.13080360867914
1739209828.737769;-38.13080360867914
1739209828.7377727;-38.13080360867914
1739209828.7377768;-45.120503652039325
1739209828.7377806;-45.120503652039325
