CAN Message; 0x77:4ae9da5dba8cfe31
1739209726.3197715;-45.120503652039325
1739209726.3197763;-45.120503652039325
1739209726.3197808;-45.120503652039325
1739209726.3197856;-45.120503652039325
1739209726.3197901;-38.13080360867914
1739209726.3197947;-38.13080360867914
1739209726.3197994;-45.120503652039325
1739209726.319804;-38.13080360867914
1739209726.3198087;-45.120503652039325
1739209726.3198133;-38.13080360867914
1739209726.319818;-38.13080360867914
1739209726.3198225;-45.120503652039325
1739209726.319827;-45.120503652039325
1739209726.3198318;-45.120503652039325
1739209726.3198364;-45.120503652039325
1739209726.3198411;-38.13080360867914
1739209726.3198457;-38.13080360867914
1739209726.3198504;-45.120503652039325
1739209726.319855;-33.981070128970906
1739209726.3198595;-38.13080360867914
1739209726.3198643;-45.120503652039325
1739209726.3198688;-32.816014438256545
1739209726.3198736;-33.981070128970906
1739209726.319878;-38.13080360867914
1739209726.3198829;-38.13080360867914
1739209726.3198874;-35.57807855764607
1739209726.319892;-38.13080360867914
1739209726.3198967;-38.13080360867914
1739209726.3199012;-45.120503652039325
1739209726.319906;-45.120503652039325
1739209726.3199105;-45.120503652039325
1739209726.3199153;-38.13080360867914
1739209726.3199198;-38.13080360867914
1739209726.3199244;-45.120503652039325
1739209726.3199291;-33.981070128970906
1739209726.3199337;-45.120503652039325
1739209726.3199384;-38.13080360867914
1739209726.319943;-33.981070128970906
1739209726.3199477;-38.13080360867914
1739209726.3199522;-38.13080360867914
1739209726.3199568;-38.13080360867914
1739209726.3199615;-35.57807855764607
1739209726.319966;-38.13080360867914
1739209726.3199708;-38.13080360867914
1739209726.3199754;-38.13080360867914
1739209726.3199801;-45.120503652039325
1739209726.3199847;-45.120503652039325
1739209726.3199892;-45.120503652039325
1739209726.319994;-38.13080360867914
1739209726.3199985;-38.13080360867914
1739209726.3200033;-35.57807855764607
1739209726.3200078;-45.120503652039325
1739209726.3200126;-45.120503652039325
1739209726.320017;-45.120503652039325
1739209726.3200216;-45.120503652039325
1739209726.3200264;-35.57807855764607
1739209726.320031;-38.13080360867914
1739209726.3200357;-38.13080360867914
1739209726.3200402;-45.120503652039325
1739209726.320045;-38.13080360867914
1739209726.3200495;-45.120503652039325
1739209726.3200543;-38.13080360867914
1739209726.3200588;-38.13080360867914
1739209726.3200634;-38.13080360867914
1739209726.3200681;-38.13080360867914
1739209726.3200727;-45.120503652039325
1739209726.3200774;-38.13080360867914
1739209726.320082;-38.13080360867914
1739209726.3200867;-38.13080360867914
1739209726.3200912;-45.120503652039325
1739209726.3200958;-33.981070128970906
1739209726.3201005;-33.981070128970906
1739209726.320105;-35.57807855764607
1739209726.3201098;-45.120503652039325
1739209726.3201144;-45.120503652039325
1739209726.3201191;-45.120503652039325
1739209726.3201237;-45.120503652039325
1739209726.3201282;-45.120503652039325
1739209726.320133;-38.13080360867914
1739209726.3201375;-38.13080360867914
1739209726.3201423;-45.120503652039325
1739209726.3201468;-38.13080360867914
1739209726.3201516;-45.120503652039325
1739209726.320156;-38.13080360867914
1739209726.3201606;-33.981070128970906
1739209726.3201654;-45.120503652039325
1739209726.32017;-45.120503652039325
1739209726.3201747;-38.13080360867914
1739209726.3201792;-38.13080360867914
1739209726.320184;-38.13080360867914
1739209726.3201885;-38.13080360867914
1739209726.320193;-38.13080360867914
1739209726.3201978;-45.120503652039325
1739209726.3202024;-45.120503652039325
1739209726.320207;-33.981070128970906
1739209726.3202116;-32.816014438256545
1739209726.3202164;-38.13080360867914
1739209726.320221;-45.120503652039325
1739209726.3202255;-45.120503652039325
1739209726.3202302;-45.120503652039325
1739209726.3202348;-45.120503652039325
1739209726.3202395;-35.57807855764607
1739209726.320244;-33.981070128970906
1739209726.3202488;-33.981070128970906
1739209726.3202534;-38.13080360867914
1739209726.320258;-45.120503652039325
1739209726.3202627;-38.13080360867914
1739209726.3202672;-38.13080360867914
1739209726.320272;-45.120503652039325
1739209726.3202765;-33.981070128970906
1739209726.3202813;-31.141103565318915
1739209726.3202858;-33.981070128970906
1739209726.3202903;-38.13080360867914
1739209726.320295;-38.13080360867914
1739209726.3202996;-38.13080360867914
1739209726.3203044;-38.13080360867914
1739209726.320309;-45.120503652039325
1739209726.3203137;-45.120503652039325
1739209726.3203182;-38.13080360867914
1739209726.3203228;-38.13080360867914
1739209726.3203275;-45.120503652039325
1739209726.320332;-45.120503652039325
1739209726.3203368;-45.120503652039325
1739209726.3203413;-45.120503652039325
1739209726.320346;-45.120503652039325
1739209726.3203506;-31.141103565318915
1739209726.3203552;-38.13080360867914
1739209726.32036;-38.13080360867914
1739209726.3203645;-45.120503652039325
1739209726.3203692;-45.120503652039325
1739209726.3203738;-38.13080360867914
1739209726.3203785;-38.13080360867914
1739209726.320383;-45.120503652039325
1739209726.3203876;-45.120503652039325
1739209726.3203924;-38.13080360867914
1739209726.320397;-35.57807855764607
1739209726.3204017;-35.57807855764607
1739209726.3204062;-45.120503652039325
1739209726.320411;-45.120503652039325
1739209726.3204155;-45.120503652039325
1739209726.32042;-45.120503652039325
1739209726.3204248;-38.13080360867914
1739209726.3204293;-38.13080360867914
1739209726.320434;-38.13080360867914
1739209726.3204386;-45.120503652039325
1739209726.3204434;-38.13080360867914
1739209726.320448;-38.13080360867914
1739209726.3204525;-45.120503652039325
1739209726.3204572;-38.13080360867914
1739209726.3204618;-35.57807855764607
1739209726.3204665;-38.13080360867914
1739209726.320471;-32.81601443825658
1739209726.3204758;-45.120503652039325
1739209726.3204803;-38.13080360867914
1739209726.3204849;-38.13080360867914
1739209726.3204896;-45.120503652039325
1739209726.3204942;-45.120503652039325
1739209726.320499;-38.13080360867914
1739209726.3205035;-38.13080360867914
1739209726.3205082;-27.267205301931607
1739209726.3205128;-38.13080360867914
1739209726.3205173;-45.120503652039325
1739209726.320522;-45.120503652039325
1739209726.3205266;-45.120503652039325
1739209726.3205314;-45.120503652039325
1739209726.320536;-45.120503652039325
1739209726.3205407;-38.13080360867914
1739209726.3205452;-38.13080360867914
1739209726.3205497;-45.120503652039325
1739209726.3205545;-35.57807855764607
1739209726.320559;-35.57807855764607
1739209726.3205638;-38.13080360867914
1739209726.3205683;-45.120503652039325
1739209726.320573;-45.120503652039325
1739209726.3205776;-35.57807855764607
1739209726.3205822;-32.816014438256545
1739209726.320587;-32.816014438256545
1739209726.3205914;-45.120503652039325
1739209726.3205962;-35.57807855764607
1739209726.3206007;-35.57807855764607
1739209726.3206055;-38.13080360867914
1739209726.32061;-38.13080360867914
1739209726.3206148;-32.816014438256545
1739209726.3206193;-45.120503652039325
1739209726.3206239;-45.120503652039325
1739209726.3206286;-45.120503652039325
1739209726.3206332;-38.13080360867914
1739209726.320638;-38.13080360867914
1739209726.3206425;-45.120503652039325
1739209726.3206472;-45.120503652039325
1739209726.3206518;-38.13080360867914
1739209726.3206563;-45.120503652039325
1739209726.320661;-45.120503652039325
1739209726.3206656;-38.13080360867914
1739209726.3206704;-38.13080360867914
1739209726.320675;-38.13080360867914
1739209726.3206797;-38.13080360867914
1739209726.3206842;-35.57807855764607
1739209726.3206887;-45.120503652039325
1739209726.3206935;-38.13080360867914
1739209726.320698;-38.13080360867914
1739209726.3207028;-45.120503652039325
1739209726.3207073;-38.13080360867914
1739209726.320712;-33.981070128970906
1739209726.3207166;-45.120503652039325
1739209726.3207211;-45.120503652039325
1739209726.320726;-38.13080360867914
1739209726.3207304;-45.120503652039325
1739209726.3207352;-45.120503652039325
1739209726.3207397;-45.120503652039325
1739209726.3207445;-45.120503652039325
1739209726.320749;-38.13080360867914
1739209726.3207536;-33.981070128970906
1739209726.3207583;-45.120503652039325
1739209726.3207629;-38.13080360867914
1739209726.3207676;-45.120503652039325
1739209726.3207722;-38.13080360867914
1739209726.320777;-38.13080360867914
1739209726.3207815;-38.13080360867914
1739209726.320786;-38.13080360867914
1739209726.3207908;-38.13080360867914
1739209726.3207953;-38.13080360867914
1739209726.3208;-45.120503652039325
1739209726.3208046;-38.13080360867914
1739209726.3208094;-38.13080360867914
1739209726.320814;-45.120503652039325
1739209726.3208184;-45.120503652039325
1739209726.3208232;-35.57807855764607
1739209726.3208277;-38.13080360867914
1739209726.3208325;-38.13080360867914
1739209726.320837;-35.57807855764607
1739209726.3208418;-45.120503652039325
1739209726.3208463;-31.141103565318915
1739209726.3208508;-38.13080360867914
1739209726.3208556;-35.57807855764607
1739209726.3208601;-45.120503652039325
1739209726.320865;-38.13080360867914
1739209726.3208694;-38.13080360867914
1739209726.3208742;-45.120503652039325
1739209726.3208787;-38.13080360867914
1739209726.3208833;-38.13080360867914
1739209726.320888;-45.120503652039325
1739209726.3208926;-38.13080360867914
1739209726.3208973;-35.57807855764607
1739209726.3209019;-38.13080360867914
1739209726.3209066;-45.120503652039325
1739209726.3209112;-35.57807855764607
1739209726.3209157;-35.57807855764607
1739209726.3209205;-32.816014438256545
1739209726.320925;-38.13080360867914
1739209726.3209298;-45.120503652039325
1739209726.3209343;-45.120503652039325
1739209726.320939;-28.992665084841942
1739209726.3209436;-38.13080360867914
1739209726.3209481;-45.120503652039325
1739209726.320953;-38.13080360867914
1739209726.3209574;-45.120503652039325
1739209726.3209622;-45.120503652039325
1739209726.3209667;-45.120503652039325
1739209726.3209715;-45.120503652039325
1739209726.320976;-45.120503652039325
1739209726.3209805;-45.120503652039325
1739209726.3209853;-38.13080360867914
1739209726.3209898;-38.13080360867914
1739209726.3209946;-45.120503652039325
1739209726.3209991;-38.13080360867914
1739209726.321004;-38.13080360867914
1739209726.3210084;-38.13080360867914
1739209726.321013;-38.13080360867914
1739209726.3210177;-45.120503652039325
1739209726.3210223;-38.13080360867914
1739209726.321027;-38.13080360867914
1739209726.3210316;-33.981070128970906
1739209726.3210363;-33.981070128970906
1739209726.3210409;-38.13080360867914
1739209726.3210454;-45.120503652039325
1739209726.3210502;-45.120503652039325
1739209726.3210547;-45.120503652039325
1739209726.3210595;-38.13080360867914
1739209726.321064;-32.816014438256545
1739209726.3210688;-30.49652367304973
1739209726.3210733;-33.981070128970906
1739209726.3210778;-38.13080360867914
1739209726.3210826;-45.120503652039325
1739209726.3210871;-38.13080360867914
1739209726.321092;-38.13080360867914
1739209726.3210964;-38.13080360867914
1739209726.3211012;-45.120503652039325
1739209726.3211057;-33.981070128970906
1739209726.3211102;-33.981070128970906
1739209726.321115;-45.120503652039325
1739209726.3211195;-38.13080360867914
1739209726.3211243;-33.981070128970906
1739209726.3211288;-38.13080360867914
1739209726.3211336;-33.981070128970906
1739209726.3211381;-45.120503652039325
1739209726.3211427;-45.120503652039325
1739209726.3211474;-45.120503652039325
1739209726.321152;-45.120503652039325
1739209726.3211567;-38.13080360867914
1739209726.3211613;-45.120503652039325
1739209726.321166;-38.13080360867914
1739209726.3211706;-38.13080360867914
1739209726.321175;-45.120503652039325
1739209726.3211799;-33.981070128970906
1739209726.3211844;-33.981070128970906
1739209726.3211892;-45.120503652039325
1739209726.3211937;-38.13080360867914
1739209726.3211985;-38.13080360867914
1739209726.321203;-45.120503652039325
1739209726.3212075;-45.120503652039325
1739209726.3212123;-33.981070128970906
1739209726.3212168;-33.981070128970906
1739209726.3212216;-30.49652367304973
1739209726.3212261;-38.13080360867914
1739209726.321231;-38.13080360867914
1739209726.3212354;-38.13080360867914
1739209726.3212402;-38.13080360867914
1739209726.3212447;-45.120503652039325
1739209726.3212492;-38.13080360867914
1739209726.321254;-33.981070128970906
1739209726.3212585;-28.992665084841942
1739209726.3212633;-45.120503652039325
1739209726.3212678;-45.120503652039325
1739209726.3212726;-45.120503652039325
1739209726.3212771;-45.120503652039325
1739209726.3212817;-45.120503652039325
1739209726.3212864;-45.120503652039325
1739209726.321291;-38.13080360867914
1739209726.3212957;-38.13080360867914
1739209726.3213003;-38.13080360867914
1739209726.321305;-38.13080360867914
1739209726.3213096;-45.120503652039325
1739209726.321314;-45.120503652039325
1739209726.3213189;-38.13080360867914
1739209726.3213234;-38.13080360867914
1739209726.3213282;-33.981070128970906
1739209726.3213327;-45.120503652039325
1739209726.3213375;-45.120503652039325
1739209726.321342;-38.13080360867914
1739209726.3213465;-38.13080360867914
1739209726.3213513;-38.13080360867914
1739209726.3213558;-38.13080360867914
1739209726.3213606;-38.13080360867914
1739209726.321365;-32.816014438256545
1739209726.32137;-38.13080360867914
1739209726.3213744;-45.120503652039325
1739209726.321379;-45.120503652039325
1739209726.3213837;-45.120503652039325
1739209726.3213882;-38.13080360867914
1739209726.321393;-45.120503652039325
1739209726.3213975;-45.120503652039325
1739209726.3214023;-45.120503652039325
1739209726.3214068;-38.13080360867914
1739209726.3214114;-45.120503652039325
1739209726.3214161;-45.120503652039325
1739209726.3214207;-45.120503652039325
1739209726.3214254;-38.13080360867914
1739209726.32143;-35.57807855764607
1739209726.3214347;-38.13080360867914
1739209726.3214393;-35.57807855764607
1739209726.3214438;-33.981070128970906
1739209726.3214486;-45.120503652039325
1739209726.321453;-38.13080360867914
1739209726.3214579;-32.816014438256545
1739209726.3214624;-38.13080360867914
1739209726.3214672;-45.120503652039325
1739209726.3214717;-38.13080360867914
1739209726.3214762;-38.13080360867914
1739209726.321481;-38.13080360867914
1739209726.3214855;-45.120503652039325
1739209726.3214903;-45.120503652039325
1739209726.3214948;-45.120503652039325
1739209726.3214996;-45.120503652039325
1739209726.321504;-45.120503652039325
1739209726.3215086;-38.13080360867914
1739209726.3215134;-38.13080360867914
1739209726.321518;-45.120503652039325
1739209726.3215227;-45.120503652039325
1739209726.3215272;-32.816014438256545
1739209726.321532;-35.57807855764607
1739209726.3215365;-45.120503652039325
1739209726.321541;-45.120503652039325
1739209726.3215458;-38.13080360867914
1739209726.3215504;-38.13080360867914
1739209726.3215551;-45.120503652039325
1739209726.3215597;-45.120503652039325
1739209726.3215644;-45.120503652039325
1739209726.321569;-38.13080360867914
1739209726.3215735;-38.13080360867914
1739209726.3215783;-45.120503652039325
1739209726.3215828;-35.57807855764607
1739209726.3215876;-38.13080360867914
1739209726.321592;-35.57807855764607
1739209726.3215969;-32.816014438256545
1739209726.3216014;-45.120503652039325
1739209726.321606;-45.120503652039325
1739209726.3216107;-45.120503652039325
1739209726.3216152;-33.981070128970906
1739209726.32162;-45.120503652039325
1739209726.3216245;-45.120503652039325
1739209726.3216293;-45.120503652039325
1739209726.3216338;-45.120503652039325
1739209726.3216383;-45.120503652039325
1739209726.321643;-45.120503652039325
1739209726.3216476;-45.120503652039325
1739209726.3216524;-45.120503652039325
1739209726.321657;-38.13080360867914
1739209726.3216617;-45.120503652039325
1739209726.3216662;-38.13080360867914
1739209726.3216708;-38.13080360867914
1739209726.3216755;-38.13080360867914
1739209726.32168;-38.13080360867914
1739209726.3216848;-35.57807855764607
1739209726.3216894;-31.141103565318915
1739209726.3216941;-45.120503652039325
1739209726.3216987;-45.120503652039325
1739209726.3217032;-38.13080360867914
1739209726.321708;-33.981070128970906
1739209726.3217125;-38.13080360867914
1739209726.3217173;-38.13080360867914
1739209726.3217218;-45.120503652039325
1739209726.3217266;-45.120503652039325
1739209726.321731;-45.120503652039325
1739209726.3217356;-38.13080360867914
1739209726.3217404;-45.120503652039325
1739209726.321745;-45.120503652039325
1739209726.3217497;-45.120503652039325
1739209726.3217542;-45.120503652039325
1739209726.321759;-38.13080360867914
1739209726.3217635;-45.120503652039325
1739209726.321768;-45.120503652039325
1739209726.3217728;-45.120503652039325
1739209726.3217773;-38.13080360867914
1739209726.321782;-27.267205301931607
1739209726.3217866;-38.13080360867914
1739209726.3217914;-45.120503652039325
1739209726.321796;-38.13080360867914
1739209726.3218007;-35.57807855764607
1739209726.3218052;-45.120503652039325
1739209726.3218098;-45.120503652039325
1739209726.3218145;-38.13080360867914
1739209726.321819;-38.13080360867914
1739209726.3218238;-38.13080360867914
1739209726.3218284;-38.13080360867914
1739209726.3218331;-45.120503652039325
1739209726.3218377;-45.120503652039325
1739209726.3218422;-38.13080360867914
1739209726.321847;-45.120503652039325
1739209726.3218515;-35.57807855764607
1739209726.3218563;-38.13080360867914
1739209726.3218608;-38.13080360867914
1739209726.3218656;-38.13080360867914
1739209726.32187;-45.120503652039325
1739209726.3218746;-38.13080360867914
1739209726.3218794;-45.120503652039325
1739209726.321884;-45.120503652039325
1739209726.3218887;-38.13080360867914
1739209726.3218932;-33.981070128970906
1739209726.321898;-38.13080360867914
1739209726.3219025;-45.120503652039325
1739209726.321907;-45.120503652039325
1739209726.3219118;-38.13080360867914
1739209726.3219163;-38.13080360867914
1739209726.321921;-45.120503652039325
1739209726.3219256;-38.13080360867914
1739209726.3219304;-32.81601443825658
1739209726.321935;-33.981070128970906
1739209726.3219395;-38.13080360867914
1739209726.3219442;-45.120503652039325
1739209726.3219488;-45.120503652039325
1739209726.3219535;-45.120503652039325
1739209726.321958;-33.981070128970906
1739209726.3219628;-45.120503652039325
1739209726.3219674;-31.141103565318915
1739209726.321972;-30.49652367304973
1739209726.3219767;-33.981070128970906
1739209726.3219812;-45.120503652039325
1739209726.321986;-38.13080360867914
1739209726.3219905;-32.816014438256545
1739209726.3219953;-38.13080360867914
1739209726.3219998;-38.13080360867914
1739209726.3220043;-33.981070128970906
1739209726.322009;-33.981070128970906
1739209726.3220136;-38.13080360867914
1739209726.3220184;-45.120503652039325
1739209726.322023;-45.120503652039325
1739209726.3220277;-35.57807855764607
1739209726.3220322;-35.57807855764607
1739209726.3220367;-45.120503652039325
1739209726.3220415;-38.13080360867914
1739209726.322046;-38.13080360867914
1739209726.3220508;-38.13080360867914
1739209726.3220553;-45.120503652039325
1739209726.32206;-45.120503652039325
1739209726.3220646;-45.120503652039325
1739209726.3220692;-38.13080360867914
1739209726.322074;-45.120503652039325
1739209726.3220785;-38.13080360867914
1739209726.3220832;-38.13080360867914
1739209726.3220878;-45.120503652039325
1739209726.3220925;-45.120503652039325
1739209726.322097;-38.13080360867914
1739209726.3221016;-35.57807855764607
1739209726.3221064;-38.13080360867914
1739209726.322111;-45.120503652039325
1739209726.3221157;-38.13080360867914
1739209726.3221202;-45.120503652039325
1739209726.322125;-45.120503652039325
1739209726.3221295;-45.120503652039325
1739209726.322134;-35.57807855764607
1739209726.3221388;-45.120503652039325
1739209726.3221433;-45.120503652039325
1739209726.322148;-33.981070128970906
1739209726.3221526;-33.981070128970906
1739209726.3221574;-38.13080360867914
1739209726.322162;-38.13080360867914
1739209726.3221664;-33.981070128970906
1739209726.3221712;-35.57807855764607
1739209726.3221757;-38.13080360867914
1739209726.3221805;-38.13080360867914
1739209726.322185;-45.120503652039325
1739209726.3221898;-45.120503652039325
1739209726.3221943;-32.816014438256545
1739209726.3221989;-38.13080360867914
1739209726.3222036;-38.13080360867914
1739209726.3222082;-38.13080360867914
1739209726.322213;-38.13080360867914
1739209726.3222175;-35.57807855764607
1739209726.3222222;-45.120503652039325
1739209726.3222268;-45.120503652039325
1739209726.3222313;-45.120503652039325
1739209726.322236;-38.13080360867914
1739209726.3222406;-38.13080360867914
1739209726.3222454;-38.13080360867914
1739209726.32225;-45.120503652039325
1739209726.3222547;-38.13080360867914
1739209726.3222592;-45.120503652039325
1739209726.3222637;-38.13080360867914
1739209726.3222685;-32.816014438256545
1739209726.322273;-35.57807855764607
1739209726.3222778;-45.120503652039325
1739209726.3222823;-38.13080360867914
1739209726.322287;-33.981070128970906
1739209726.3222916;-38.13080360867914
1739209726.3222961;-45.120503652039325
1739209726.322301;-45.120503652039325
1739209726.3223054;-45.120503652039325
1739209726.3223102;-38.13080360867914
1739209726.3223147;-45.120503652039325
1739209726.3223195;-38.13080360867914
1739209726.322324;-45.120503652039325
1739209726.3223286;-45.120503652039325
1739209726.3223333;-45.120503652039325
1739209726.3223379;-45.120503652039325
1739209726.3223426;-45.120503652039325
1739209726.3223472;-45.120503652039325
1739209726.322352;-38.13080360867914
1739209726.3223565;-38.13080360867914
1739209726.322361;-45.120503652039325
1739209726.3223658;-45.120503652039325
1739209726.3223703;-45.120503652039325
1739209726.322375;-45.120503652039325
1739209726.3223796;-29.438486411369333
1739209726.3223844;-32.816014438256545
1739209726.322389;-45.120503652039325
1739209726.3223934;-38.13080360867914
1739209726.3223982;-38.13080360867914
1739209726.3224027;-45.120503652039325
1739209726.3224075;-45.120503652039325
1739209726.322412;-35.57807855764607
1739209726.3224168;-45.120503652039325
1739209726.3224213;-35.57807855764607
1739209726.322426;-32.816014438256545
1739209726.3224306;-45.120503652039325
1739209726.3224351;-45.120503652039325
1739209726.32244;-45.120503652039325
1739209726.3224444;-33.981070128970906
1739209726.3224492;-38.13080360867914
1739209726.3224537;-30.49652367304973
1739209726.3224585;-28.21854285175415
1739209726.322463;-38.13080360867914
1739209726.3224676;-38.13080360867914
1739209726.3224723;-32.816014438256545
1739209726.3224769;-35.57807855764607
1739209726.3224816;-45.120503652039325
1739209726.3224862;-33.981070128970906
1739209726.322491;-45.120503652039325
1739209726.3224955;-45.120503652039325
1739209726.3225;-35.57807855764607
1739209726.3225048;-35.57807855764607
1739209726.3225093;-45.120503652039325
1739209726.322514;-38.13080360867914
1739209726.3225186;-38.13080360867914
1739209726.3225234;-33.981070128970906
1739209726.322528;-38.13080360867914
1739209726.3225324;-38.13080360867914
1739209726.3225372;-33.981070128970906
1739209726.3225417;-38.13080360867914
1739209726.3225465;-45.120503652039325
1739209726.322551;-45.120503652039325
1739209726.3225558;-38.13080360867914
1739209726.3225603;-45.120503652039325
1739209726.3225648;-38.13080360867914
1739209726.3225696;-29.438486411369333
1739209726.3225741;-33.981070128970906
1739209726.322579;-38.13080360867914
1739209726.3225834;-38.13080360867914
1739209726.3225882;-32.816014438256545
1739209726.3225927;-33.981070128970906
1739209726.3225973;-45.120503652039325
1739209726.322602;-45.120503652039325
1739209726.3226066;-33.981070128970956
1739209726.3226113;-38.13080360867914
1739209726.3226159;-38.13080360867914
1739209726.3226206;-38.13080360867914
1739209726.3226252;-45.120503652039325
1739209726.3226297;-33.981070128970906
1739209726.3226345;-38.13080360867914
1739209726.322639;-38.13080360867914
1739209726.3226438;-33.981070128970906
1739209726.3226483;-35.57807855764607
1739209726.322653;-38.13080360867914
1739209726.3226576;-38.13080360867914
1739209726.322662;-45.120503652039325
1739209726.322667;-45.120503652039325
1739209726.3226714;-33.981070128970906
1739209726.3226762;-45.120503652039325
1739209726.3226807;-45.120503652039325
1739209726.3226855;-38.13080360867914
1739209726.32269;-38.13080360867914
1739209726.3226945;-45.120503652039325
1739209726.3226993;-38.13080360867914
1739209726.3227038;-35.57807855764607
1739209726.3227086;-35.57807855764607
1739209726.3227131;-45.120503652039325
1739209726.322718;-45.120503652039325
1739209726.3227224;-35.57807855764607
1739209726.322727;-38.13080360867914
1739209726.3227317;-45.120503652039325
1739209726.3227363;-45.120503652039325
1739209726.322741;-38.13080360867914
1739209726.3227456;-45.120503652039325
1739209726.3227503;-45.120503652039325
1739209726.3227549;-33.981070128970906
1739209726.3227594;-35.57807855764607
1739209726.3227642;-35.57807855764607
1739209726.3227687;-45.120503652039325
1739209726.3227735;-35.57807855764607
1739209726.322778;-38.13080360867914
1739209726.3227828;-38.13080360867914
1739209726.3227873;-45.120503652039325
1739209726.3227918;-45.120503652039325
1739209726.3227966;-45.120503652039325
1739209726.322801;-38.13080360867914
1739209726.322806;-38.13080360867914
1739209726.3228104;-38.13080360867914
1739209726.3228152;-38.13080360867914
1739209726.3228197;-35.57807855764607
1739209726.3228242;-45.120503652039325
1739209726.322829;-38.13080360867914
1739209726.3228335;-38.13080360867914
1739209726.3228383;-35.57807855764607
1739209726.3228428;-38.13080360867914
1739209726.3228476;-45.120503652039325
1739209726.3228521;-38.13080360867914
1739209726.3228567;-38.13080360867914
1739209726.3228614;-45.120503652039325
1739209726.322866;-45.120503652039325
1739209726.3228707;-38.13080360867914
1739209726.3228753;-38.13080360867914
1739209726.32288;-45.120503652039325
1739209726.3228846;-38.13080360867914
1739209726.322889;-38.13080360867914
1739209726.3228939;-38.13080360867914
1739209726.3228984;-45.120503652039325
1739209726.3229032;-45.120503652039325
1739209726.3229077;-45.120503652039325
1739209726.3229125;-38.13080360867914
1739209726.322917;-45.120503652039325
1739209726.3229215;-38.13080360867914
1739209726.3229263;-38.13080360867914
1739209726.3229308;-45.120503652039325
1739209726.3229356;-38.13080360867914
1739209726.32294;-45.120503652039325
1739209726.3229449;-33.981070128970906
1739209726.3229494;-45.120503652039325
1739209726.322954;-45.120503652039325
1739209726.3229587;-33.981070128970906
1739209726.3229632;-35.57807855764607
1739209726.322968;-45.120503652039325
1739209726.3229725;-38.13080360867914
1739209726.3229773;-45.120503652039325
1739209726.3229818;-45.120503652039325
1739209726.3229866;-45.120503652039325
1739209726.3229911;-38.13080360867914
1739209726.3229957;-35.57807855764607
1739209726.3230004;-45.120503652039325
1739209726.323005;-45.120503652039325
1739209726.3230097;-45.120503652039325
1739209726.3230143;-38.13080360867914
1739209726.323019;-38.13080360867914
1739209726.3230236;-45.120503652039325
1739209726.323028;-45.120503652039325
1739209726.3230329;-45.120503652039325
1739209726.3230374;-31.141103565318915
1739209726.3230422;-38.13080360867914
1739209726.3230467;-38.13080360867914
1739209726.3230515;-45.120503652039325
1739209726.323056;-31.141103565318915
1739209726.3230605;-35.57807855764607
1739209726.3230653;-45.120503652039325
1739209726.3230698;-38.13080360867914
1739209726.3230746;-45.120503652039325
1739209726.323079;-38.13080360867914
1739209726.3230839;-38.13080360867914
1739209726.3230884;-38.13080360867914
1739209726.323093;-31.141103565318943
1739209726.3230977;-45.120503652039325
1739209726.3231022;-38.13080360867914
1739209726.323107;-38.13080360867914
1739209726.3231115;-45.120503652039325
1739209726.3231163;-45.120503652039325
1739209726.3231208;-45.120503652039325
1739209726.3231254;-38.13080360867914
1739209726.3231301;-38.13080360867914
1739209726.3231347;-38.13080360867914
1739209726.3231394;-38.13080360867914
1739209726.323144;-38.13080360867914
1739209726.3231487;-45.120503652039325
1739209726.3231533;-38.13080360867914
1739209726.3231578;-38.13080360867914
1739209726.3231626;-45.120503652039325
1739209726.323167;-28.58837851428586
1739209726.3231719;-35.57807855764607
1739209726.3231764;-45.120503652039325
1739209726.3231812;-45.120503652039325
1739209726.3231857;-33.981070128970906
1739209726.3231902;-38.13080360867914
1739209726.323195;-45.120503652039325
1739209726.3231995;-38.13080360867914
1739209726.3232043;-38.13080360867914
1739209726.3232088;-45.120503652039325
1739209726.3232136;-38.13080360867914
1739209726.323218;-45.120503652039325
1739209726.3232226;-45.120503652039325
1739209726.3232274;-38.13080360867914
1739209726.323232;-45.120503652039325
1739209726.3232367;-45.120503652039325
1739209726.3232412;-29.438486411369333
1739209726.323246;-31.141103565318893
1739209726.3232505;-45.120503652039325
1739209726.323255;-38.13080360867914
1739209726.3232598;-45.120503652039325
1739209726.3232644;-45.120503652039325
1739209726.3232691;-38.13080360867914
1739209726.3232737;-45.120503652039325
1739209726.3232784;-45.120503652039325
1739209726.323283;-45.120503652039325
1739209726.3232875;-38.13080360867914
1739209726.3232923;-45.120503652039325
1739209726.3232968;-45.120503652039325
1739209726.3233016;-45.120503652039325
1739209726.323306;-38.13080360867914
1739209726.3233109;-33.981070128970906
1739209726.3233154;-45.120503652039325
1739209726.32332;-45.120503652039325
1739209726.3233247;-38.13080360867914
1739209726.3233292;-32.816014438256545
1739209726.323334;-45.120503652039325
1739209726.3233385;-45.120503652039325
1739209726.3233433;-38.13080360867914
1739209726.3233478;-45.120503652039325
1739209726.3233523;-38.13080360867914
1739209726.323357;-38.13080360867914
1739209726.3233616;-45.120503652039325
1739209726.3233664;-38.13080360867914
1739209726.323371;-35.57807855764607
1739209726.3233757;-35.57807855764607
1739209726.3233802;-38.13080360867914
1739209726.3233848;-38.13080360867914
1739209726.3233895;-45.120503652039325
1739209726.323394;-45.120503652039325
1739209726.3233988;-35.57807855764607
1739209726.3234034;-35.57807855764607
1739209726.3234081;-45.120503652039325
