CAN Message; 0x150:0300af9a576728e3
1739209861.57547;-32.816014438256545
1739209861.5754743;-45.120503652039325
1739209861.5754788;-45.120503652039325
1739209861.5754833;-33.981070128970906
1739209861.5754879;-27.267205301931607
1739209861.5754921;-33.981070128970906
1739209861.5754967;-38.13080360867914
1739209861.5755012;-38.13080360867914
1739209861.5755055;-38.13080360867914
1739209861.57551;-45.120503652039325
1739209861.5755146;-45.120503652039325
1739209861.5755188;-38.13080360867914
1739209861.5755234;-30.49652367304976
1739209861.575528;-38.13080360867914
1739209861.5755324;-33.981070128970906
1739209861.5755367;-45.120503652039325
1739209861.5755413;-45.120503652039325
1739209861.5755458;-45.120503652039325
1739209861.57555;-45.120503652039325
1739209861.5755546;-45.120503652039325
1739209861.5755591;-31.141103565318915
1739209861.5755634;-35.57807855764607
1739209861.575568;-35.57807855764607
1739209861.5755725;-45.120503652039325
1739209861.575577;-33.981070128970906
1739209861.5755813;-38.13080360867914
1739209861.5755858;-45.120503652039325
1739209861.5755904;-38.13080360867914
1739209861.5755947;-30.49652367304973
1739209861.5755992;-28.992665084841942
1739209861.5756037;-45.120503652039325
1739209861.5756083;-38.13080360867914
1739209861.5756125;-38.13080360867914
1739209861.575617;-38.13080360867914
1739209861.5756216;-45.120503652039325
1739209861.575626;-45.120503652039325
1739209861.5756304;-31.141103565318915
1739209861.575635;-33.981070128970906
1739209861.5756392;-38.13080360867914
1739209861.5756438;-45.120503652039325
1739209861.5756483;-38.13080360867914
1739209861.5756528;-35.57807855764607
1739209861.5756571;-38.13080360867914
1739209861.5756617;-38.13080360867914
1739209861.5756662;-38.13080360867914
1739209861.5756705;-38.13080360867914
1739209861.575675;-45.120503652039325
1739209861.5756795;-45.120503652039325
1739209861.5756838;-38.13080360867914
1739209861.5756884;-45.120503652039325
1739209861.575693;-45.120503652039325
1739209861.5756974;-45.120503652039325
1739209861.5757017;-38.13080360867914
1739209861.5757062;-45.120503652039325
1739209861.5757108;-45.120503652039325
1739209861.575715;-38.13080360867914
1739209861.5757196;-38.13080360867914
1739209861.5757241;-45.120503652039325
1739209861.5757284;-45.120503652039325
1739209861.575733;-45.120503652039325
1739209861.5757375;-38.13080360867914
1739209861.575742;-33.981070128970906
1739209861.5757463;-35.57807855764607
1739209861.5757508;-38.13080360867914
1739209861.5757554;-45.120503652039325
1739209861.5757596;-35.57807855764607
1739209861.5757642;-38.13080360867914
1739209861.5757687;-45.120503652039325
1739209861.575773;-38.13080360867914
1739209861.5757775;-28.992665084841942
1739209861.575782;-35.57807855764607
1739209861.5757866;-45.120503652039325
1739209861.575791;-38.13080360867914
1739209861.5757954;-38.13080360867914
1739209861.5758;-45.120503652039325
1739209861.5758042;-33.981070128970906
1739209861.5758088;-33.981070128970906
1739209861.5758133;-33.981070128970906
1739209861.5758176;-35.57807855764607
1739209861.575822;-45.120503652039325
1739209861.5758266;-45.120503652039325
1739209861.5758312;-32.816014438256545
1739209861.5758355;-45.120503652039325
1739209861.57584;-45.120503652039325
1739209861.5758445;-45.120503652039325
1739209861.5758488;-45.120503652039325
1739209861.5758533;-45.120503652039325
1739209861.5758579;-45.120503652039325
1739209861.5758622;-45.120503652039325
1739209861.5758667;-45.120503652039325
1739209861.5758712;-38.13080360867914
1739209861.5758758;-45.120503652039325
1739209861.57588;-38.13080360867914
1739209861.5758846;-33.981070128970906
1739209861.575889;-45.120503652039325
1739209861.5758934;-45.120503652039325
1739209861.575898;-45.120503652039325
1739209861.5759025;-33.981070128970906
1739209861.5759068;-45.120503652039325
1739209861.5759113;-45.120503652039325
1739209861.5759158;-45.120503652039325
1739209861.5759203;-45.120503652039325
1739209861.5759246;-33.981070128970906
1739209861.5759292;-38.13080360867914
1739209861.5759337;-45.120503652039325
1739209861.575938;-35.57807855764607
1739209861.5759425;-32.816014438256545
1739209861.575947;-45.120503652039325
1739209861.5759513;-38.13080360867914
1739209861.5759559;-31.141103565318915
1739209861.5759604;-45.120503652039325
1739209861.575965;-45.120503652039325
1739209861.5759692;-38.13080360867914
1739209861.5759737;-45.120503652039325
1739209861.5759783;-45.120503652039325
1739209861.5759826;-45.120503652039325
1739209861.575987;-45.120503652039325
1739209861.5759916;-45.120503652039325
1739209861.5759962;-45.120503652039325
1739209861.5760005;-38.13080360867914
1739209861.576005;-38.13080360867914
1739209861.5760095;-38.13080360867914
1739209861.5760138;-45.120503652039325
1739209861.5760183;-38.13080360867914
1739209861.5760229;-38.13080360867914
1739209861.5760272;-35.57807855764607
1739209861.5760317;-35.57807855764607
1739209861.5760362;-45.120503652039325
1739209861.5760407;-33.981070128970906
1739209861.576045;-45.120503652039325
1739209861.5760496;-45.120503652039325
1739209861.576054;-38.13080360867914
1739209861.5760584;-38.13080360867914
1739209861.576063;-38.13080360867914
1739209861.5760674;-45.120503652039325
1739209861.5760717;-38.13080360867914
1739209861.5760763;-35.57807855764607
1739209861.5760808;-45.120503652039325
1739209861.5760853;-45.120503652039325
1739209861.5760896;-38.13080360867914
1739209861.5760942;-45.120503652039325
1739209861.5760987;-35.57807855764607
1739209861.576103;-30.49652367304973
1739209861.5761075;-45.120503652039325
1739209861.576112;-45.120503652039325
1739209861.5761163;-45.120503652039325
1739209861.5761209;-33.981070128970906
1739209861.5761254;-38.13080360867914
1739209861.57613;-38.13080360867914
1739209861.5761342;-38.13080360867914
1739209861.5761387;-45.120503652039325
1739209861.5761433;-38.13080360867914
1739209861.5761476;-45.120503652039325
1739209861.5686674;-33.981070128970906
1739209861.5686753;-33.981070128970906
1739209861.5686834;-35.57807855764607
1739209861.5686915;-38.13080360867914
1739209861.5686996;-38.13080360867914
1739209861.5687077;-35.57807855764607
1739209861.5687158;-45.120503652039325
1739209861.568724;-35.57807855764607
1739209861.5687318;-38.13080360867914
1739209861.56874;-38.13080360867914
1739209861.568748;-45.120503652039325
1739209861.568756;-38.13080360867914
1739209861.5687642;-38.13080360867914
1739209861.5687723;-38.13080360867914
1739209861.5687804;-45.120503652039325
1739209861.5687883;-38.13080360867914
1739209861.5687964;-38.13080360867914
1739209861.5688045;-45.120503652039325
1739209861.5688126;-45.120503652039325
1739209861.5688207;-38.13080360867914
1739209861.5688288;-35.57807855764607
1739209861.568837;-45.120503652039325
1739209861.5688448;-45.120503652039325
1739209861.568853;-31.141103565318915
1739209861.568861;-38.13080360867914
1739209861.568869;-38.13080360867914
1739209861.5688772;-38.13080360867914
1739209861.5688853;-45.120503652039325
1739209861.5688934;-45.120503652039325
1739209861.5689013;-35.57807855764607
1739209861.5689094;-35.57807855764607
1739209861.5689175;-45.120503652039325
1739209861.5689256;-33.981070128970906
1739209861.5689337;-33.981070128970906
1739209861.5689418;-38.13080360867914
1739209861.56895;-38.13080360867914
1739209861.5689578;-38.13080360867914
1739209861.568966;-38.13080360867914
1739209861.568974;-38.13080360867914
1739209861.5689821;-38.13080360867914
1739209861.5689902;-45.120503652039325
1739209861.5689983;-38.13080360867914
1739209861.5690064;-38.13080360867914
1739209861.5690143;-35.57807855764607
1739209861.5690224;-45.120503652039325
1739209861.5690305;-38.13080360867914
1739209861.5690386;-38.13080360867914
1739209861.5690467;-45.120503652039325
1739209861.5690548;-35.57807855764607
1739209861.569063;-45.120503652039325
1739209861.5690708;-45.120503652039325
1739209861.569079;-38.13080360867914
1739209861.569087;-45.120503652039325
1739209861.5690951;-45.120503652039325
1739209861.5691032;-45.120503652039325
1739209861.5691113;-32.816014438256545
1739209861.5691195;-33.981070128970906
1739209861.5691273;-38.13080360867914
1739209861.5691354;-45.120503652039325
1739209861.5691435;-38.13080360867914
1739209861.5691516;-45.120503652039325
1739209861.5691597;-35.57807855764607
1739209861.5691679;-38.13080360867914
1739209861.569176;-45.120503652039325
1739209861.5691838;-45.120503652039325
1739209861.569192;-38.13080360867914
1739209861.5692;-38.13080360867914
1739209861.5692081;-45.120503652039325
1739209861.5692163;-45.120503652039325
1739209861.5692244;-45.120503652039325
1739209861.5692325;-45.120503652039325
1739209861.5692406;-45.120503652039325
1739209861.5692484;-45.120503652039325
1739209861.5692565;-45.120503652039325
1739209861.5692647;-45.120503652039325
1739209861.5692728;-35.57807855764607
1739209861.5692809;-35.57807855764607
1739209861.569289;-38.13080360867914
1739209861.569297;-45.120503652039325
1739209861.569305;-38.13080360867914
1739209861.569313;-38.13080360867914
1739209861.5693212;-38.13080360867914
1739209861.5693293;-35.57807855764607
1739209861.5693374;-45.120503652039325
1739209861.5693455;-45.120503652039325
1739209861.5693536;-38.13080360867914
1739209861.5693614;-45.120503652039325
1739209861.5693696;-38.13080360867914
1739209861.5693777;-45.120503652039325
1739209861.5693858;-45.120503652039325
1739209861.5693939;-45.120503652039325
1739209861.569402;-45.120503652039325
1739209861.56941;-38.13080360867914
1739209861.569418;-33.981070128970906
1739209861.569426;-45.120503652039325
1739209861.5694342;-38.13080360867914
1739209861.5694423;-45.120503652039325
1739209861.5694504;-35.57807855764607
1739209861.5694585;-35.57807855764607
1739209861.5694666;-38.13080360867914
1739209861.5694745;-38.13080360867914
1739209861.5694826;-32.816014438256545
1739209861.5694907;-38.13080360867914
1739209861.5694988;-45.120503652039325
1739209861.569507;-45.120503652039325
1739209861.569515;-38.13080360867914
1739209861.569523;-30.49652367304973
1739209861.569531;-45.120503652039325
1739209861.569539;-45.120503652039325
1739209861.5695472;-45.120503652039325
1739209861.5695553;-45.120503652039325
1739209861.5695634;-38.13080360867914
1739209861.5695715;-38.13080360867914
1739209861.5695796;-45.120503652039325
1739209861.5695875;-31.141103565318943
1739209861.5695956;-38.13080360867914
1739209861.5696037;-33.981070128970906
1739209861.5696118;-45.120503652039325
1739209861.56962;-45.120503652039325
1739209861.569628;-38.13080360867914
1739209861.569636;-45.120503652039325
1739209861.569644;-38.13080360867914
1739209861.569652;-28.58837851428586
1739209861.5696602;-45.120503652039325
1739209861.5696683;-45.120503652039325
1739209861.5696764;-38.13080360867914
1739209861.5696845;-33.981070128970906
1739209861.5696926;-45.120503652039325
1739209861.5697005;-38.13080360867914
1739209861.5697086;-38.13080360867914
1739209861.5697167;-38.13080360867914
1739209861.5697248;-38.13080360867914
1739209861.569733;-45.120503652039325
1739209861.569741;-45.120503652039325
1739209861.569749;-45.120503652039325
1739209861.569757;-45.120503652039325
1739209861.569765;-45.120503652039325
1739209861.5697732;-45.120503652039325
1739209861.5697813;-45.120503652039325
1739209861.5697894;-45.120503652039325
1739209861.5697975;-38.13080360867914
1739209861.5698056;-45.120503652039325
1739209861.5698135;-45.120503652039325
1739209861.5698216;-38.13080360867914
1739209861.5698297;-38.13080360867914
1739209861.5698378;-45.120503652039325
1739209861.569846;-33.981070128970906
1739209861.569854;-38.13080360867914
1739209861.5698621;-38.13080360867914
1739209861.56987;-45.120503652039325
1739209861.569878;-38.13080360867914
1739209861.5698862;-35.57807855764607
1739209861.5698943;-33.981070128970906
1739209861.5699024;-38.13080360867914
1739209861.5699105;-32.816014438256545
1739209861.5699186;-38.13080360867914
1739209861.5699265;-38.13080360867914
1739209861.5699346;-38.13080360867914
1739209861.5699427;-45.120503652039325
1739209861.5699508;-45.120503652039325
1739209861.569959;-45.120503652039325
1739209861.569967;-33.981070128970906
1739209861.5699751;-28.992665084841942
1739209861.569983;-38.13080360867914
1739209861.569991;-45.120503652039325
1739209861.5699992;-38.13080360867914
1739209861.5700073;-38.13080360867914
1739209861.5700154;-33.981070128970906
1739209861.5700235;-33.981070128970906
1739209861.5700316;-38.13080360867914
1739209861.5700395;-45.120503652039325
1739209861.5700476;-35.57807855764607
1739209861.5700557;-35.57807855764607
1739209861.5700638;-45.120503652039325
1739209861.570072;-38.13080360867914
1739209861.57008;-38.13080360867914
1739209861.5700881;-45.120503652039325
1739209861.570096;-38.13080360867914
1739209861.5701041;-38.13080360867914
1739209861.5701122;-45.120503652039325
1739209861.5701203;-38.13080360867914
1739209861.5701284;-45.120503652039325
1739209861.5701365;-45.120503652039325
1739209861.5701447;-45.120503652039325
1739209861.5701528;-45.120503652039325
1739209861.5701606;-45.120503652039325
1739209861.5701687;-38.13080360867914
1739209861.5701768;-35.57807855764607
1739209861.570185;-38.13080360867914
1739209861.570193;-45.120503652039325
1739209861.5702012;-45.120503652039325
1739209861.5702093;-32.816014438256545
1739209861.5702171;-35.57807855764607
1739209861.5702252;-45.120503652039325
1739209861.5702333;-38.13080360867914
1739209861.5702415;-38.13080360867914
1739209861.5702496;-38.13080360867914
1739209861.5702577;-38.13080360867914
1739209861.5702658;-38.13080360867914
1739209861.5702736;-38.13080360867914
1739209861.5702817;-35.57807855764607
1739209861.5702899;-45.120503652039325
1739209861.570298;-45.120503652039325
1739209861.570306;-45.120503652039325
1739209861.5703142;-38.13080360867914
1739209861.5703223;-38.13080360867914
1739209861.5703301;-38.13080360867914
1739209861.5703382;-45.120503652039325
1739209861.5703464;-45.120503652039325
1739209861.5703545;-45.120503652039325
1739209861.5703626;-45.120503652039325
1739209861.5703707;-32.816014438256545
1739209861.5703788;-38.13080360867914
1739209861.5703866;-45.120503652039325
1739209861.576152;-38.13080360867914
1739209861.5761566;-45.120503652039325
1739209861.576161;-45.120503652039325
1739209861.5761654;-38.13080360867914
1739209861.57617;-45.120503652039325
1739209861.5761745;-45.120503652039325
1739209861.5761788;-33.981070128970906
1739209861.5761833;-38.13080360867914
1739209861.5761878;-38.13080360867914
1739209861.5761921;-38.13080360867914
1739209861.5761967;-38.13080360867914
1739209861.5762012;-45.120503652039325
1739209861.5762055;-45.120503652039325
1739209861.57621;-38.13080360867914
1739209861.5762146;-45.120503652039325
1739209861.576219;-38.13080360867914
1739209861.5762234;-45.120503652039325
1739209861.576228;-45.120503652039325
1739209861.5762324;-45.120503652039325
1739209861.5762367;-45.120503652039325
1739209861.5762413;-45.120503652039325
1739209861.5762458;-33.981070128970956
1739209861.57625;-45.120503652039325
1739209861.5762546;-45.120503652039325
1739209861.5762591;-38.13080360867914
1739209861.5762637;-38.13080360867914
1739209861.576268;-45.120503652039325
1739209861.5762725;-45.120503652039325
1739209861.576277;-38.13080360867914
1739209861.5762813;-25.826314394896357
1739209861.5762858;-38.13080360867914
1739209861.5762904;-45.120503652039325
1739209861.5762947;-38.13080360867914
1739209861.5762992;-32.816014438256545
1739209861.5763037;-38.13080360867914
1739209861.5763083;-45.120503652039325
1739209861.5763125;-38.13080360867914
1739209861.576317;-35.57807855764607
1739209861.5763216;-38.13080360867914
1739209861.576326;-38.13080360867914
1739209861.5763304;-45.120503652039325
1739209861.576335;-38.13080360867914
1739209861.5763392;-38.13080360867914
1739209861.5763438;-45.120503652039325
1739209861.5763483;-38.13080360867914
1739209861.5763528;-38.13080360867914
1739209861.5763571;-45.120503652039325
1739209861.5763617;-45.120503652039325
1739209861.5763662;-45.120503652039325
1739209861.5763705;-38.13080360867914
1739209861.576375;-38.13080360867914
1739209861.5763795;-45.120503652039325
1739209861.576384;-45.120503652039325
1739209861.5763884;-38.13080360867914
1739209861.576393;-38.13080360867914
1739209861.5763974;-45.120503652039325
1739209861.5764017;-45.120503652039325
1739209861.5764062;-38.13080360867914
1739209861.5764108;-38.13080360867914
1739209861.576415;-45.120503652039325
1739209861.5764196;-38.13080360867914
1739209861.5764241;-33.981070128970906
1739209861.5764287;-45.120503652039325
1739209861.576433;-45.120503652039325
1739209861.5764375;-38.13080360867914
1739209861.576442;-45.120503652039325
1739209861.5764463;-45.120503652039325
1739209861.5764508;-45.120503652039325
1739209861.5764554;-45.120503652039325
1739209861.5764596;-31.141103565318915
1739209861.5764642;-33.981070128970906
1739209861.5764687;-38.13080360867914
1739209861.5764732;-35.57807855764607
1739209861.5764775;-38.13080360867914
1739209861.576482;-45.120503652039325
1739209861.5764866;-45.120503652039325
1739209861.5764909;-38.13080360867914
1739209861.5764954;-30.49652367304973
1739209861.5765;-33.981070128970906
1739209861.5765042;-38.13080360867914
1739209861.5765088;-38.13080360867914
1739209861.5765133;-38.13080360867914
1739209861.5765178;-38.13080360867914
1739209861.576522;-33.981070128970906
1739209861.5765266;-45.120503652039325
1739209861.5765312;-38.13080360867914
1739209861.5765355;-38.13080360867914
1739209861.57654;-45.120503652039325
1739209861.5765445;-38.13080360867914
1739209861.5765488;-45.120503652039325
1739209861.5765533;-45.120503652039325
1739209861.5765579;-45.120503652039325
1739209861.5765624;-38.13080360867914
1739209861.5765667;-38.13080360867914
1739209861.5765712;-38.13080360867914
1739209861.5765758;-38.13080360867914
1739209861.57658;-45.120503652039325
1739209861.5765846;-38.13080360867914
1739209861.576589;-38.13080360867914
1739209861.5765934;-38.13080360867914
1739209861.576598;-38.13080360867914
1739209861.5766025;-32.816014438256545
1739209861.576607;-38.13080360867914
1739209861.5766113;-45.120503652039325
1739209861.5766158;-38.13080360867914
1739209861.5766203;-35.57807855764607
1739209861.5766246;-45.120503652039325
1739209861.5766292;-45.120503652039325
1739209861.5766337;-35.57807855764607
1739209861.576638;-45.120503652039325
1739209861.5766425;-38.13080360867914
1739209861.576647;-38.13080360867914
1739209861.5766516;-45.120503652039325
1739209861.5766559;-38.13080360867914
1739209861.5766604;-38.13080360867914
1739209861.576665;-35.57807855764607
1739209861.5766692;-45.120503652039325
1739209861.5766737;-38.13080360867914
1739209861.5766783;-38.13080360867914
1739209861.5766826;-38.13080360867914
1739209861.576687;-45.120503652039325
1739209861.5766916;-45.120503652039325
1739209861.5766962;-45.120503652039325
1739209861.5767004;-45.120503652039325
1739209861.576705;-45.120503652039325
1739209861.5767095;-45.120503652039325
1739209861.5767138;-33.981070128970906
1739209861.5767183;-45.120503652039325
1739209861.5767229;-45.120503652039325
1739209861.5767274;-45.120503652039325
1739209861.5767317;-38.13080360867914
1739209861.5767362;-35.57807855764607
1739209861.5767407;-45.120503652039325
1739209861.576745;-38.13080360867914
1739209861.5767496;-45.120503652039325
1739209861.576754;-45.120503652039325
1739209861.5767584;-32.816014438256545
1739209861.576763;-35.57807855764607
1739209861.5767674;-45.120503652039325
1739209861.576772;-38.13080360867914
1739209861.5767763;-45.120503652039325
1739209861.5767808;-38.13080360867914
1739209861.5767853;-45.120503652039325
1739209861.5767896;-45.120503652039325
1739209861.5767941;-38.13080360867914
1739209861.5767987;-38.13080360867914
1739209861.576803;-38.13080360867914
1739209861.5768075;-45.120503652039325
1739209861.576812;-38.13080360867914
1739209861.5768166;-38.13080360867914
1739209861.5768209;-38.13080360867914
1739209861.5768254;-35.57807855764607
1739209861.57683;-45.120503652039325
1739209861.5768342;-45.120503652039325
1739209861.5768387;-45.120503652039325
1739209861.5768433;-32.816014438256545
1739209861.5768476;-45.120503652039325
1739209861.576852;-38.13080360867914
1739209861.5768566;-38.13080360867914
1739209861.5768611;-45.120503652039325
1739209861.5768654;-35.57807855764607
1739209861.57687;-38.13080360867914
1739209861.5768745;-33.981070128970906
1739209861.5768788;-45.120503652039325
1739209861.5768833;-45.120503652039325
1739209861.5768878;-38.13080360867914
1739209861.5768921;-38.13080360867914
1739209861.5768967;-38.13080360867914
1739209861.5769012;-35.57807855764607
1739209861.5769057;-33.981070128970906
1739209861.57691;-35.57807855764607
1739209861.5769145;-35.57807855764607
1739209861.576919;-38.13080360867914
1739209861.5769234;-38.13080360867914
1739209861.576928;-38.13080360867914
1739209861.5769324;-38.13080360867914
1739209861.5769367;-45.120503652039325
1739209861.5769413;-38.13080360867914
1739209861.5769458;-45.120503652039325
1739209861.5769503;-45.120503652039325
1739209861.5769546;-38.13080360867914
1739209861.5769591;-45.120503652039325
1739209861.5769637;-38.13080360867914
1739209861.576968;-45.120503652039325
1739209861.5769725;-32.816014438256545
1739209861.576977;-45.120503652039325
1739209861.5769813;-35.57807855764607
1739209861.5769858;-35.57807855764607
1739209861.5769904;-33.981070128970906
1739209861.576995;-33.981070128970906
1739209861.5769992;-33.981070128970906
1739209861.5770037;-28.58837851428586
1739209861.5770082;-45.120503652039325
1739209861.5770125;-45.120503652039325
1739209861.577017;-38.13080360867914
1739209861.5770216;-35.57807855764607
1739209861.577026;-38.13080360867914
1739209861.5770304;-38.13080360867914
1739209861.577035;-45.120503652039325
1739209861.5770395;-45.120503652039325
1739209861.5770438;-38.13080360867914
1739209861.5770483;-45.120503652039325
1739209861.5770528;-45.120503652039325
1739209861.5770571;-38.13080360867914
1739209861.5770617;-45.120503652039325
1739209861.5770662;-38.13080360867914
1739209861.5770705;-38.13080360867914
1739209861.577075;-45.120503652039325
1739209861.5770795;-45.120503652039325
1739209861.577084;-38.13080360867914
1739209861.5770884;-38.13080360867914
1739209861.577093;-45.120503652039325
1739209861.5770974;-45.120503652039325
1739209861.5771017;-38.13080360867914
1739209861.5703948;-38.13080360867914
1739209861.5704029;-35.57807855764607
1739209861.570411;-38.13080360867914
1739209861.570419;-38.13080360867914
1739209861.5704272;-38.13080360867914
1739209861.5704353;-45.120503652039325
1739209861.5704432;-45.120503652039325
1739209861.5704513;-45.120503652039325
1739209861.5704594;-45.120503652039325
1739209861.5704675;-45.120503652039325
1739209861.5704756;-38.13080360867914
1739209861.5704837;-33.981070128970906
1739209861.5704918;-38.13080360867914
1739209861.5704997;-33.981070128970906
1739209861.5705078;-35.57807855764607
1739209861.5705159;-38.13080360867914
1739209861.570524;-45.120503652039325
1739209861.570532;-30.49652367304973
1739209861.5705402;-32.816014438256545
1739209861.5705483;-45.120503652039325
1739209861.5705562;-45.120503652039325
1739209861.5705643;-32.816014438256545
1739209861.5705724;-35.57807855764607
1739209861.5705805;-45.120503652039325
1739209861.5705886;-45.120503652039325
1739209861.5705967;-38.13080360867914
1739209861.5706048;-33.981070128970906
1739209861.5706127;-38.13080360867914
1739209861.5706208;-38.13080360867914
1739209861.570629;-45.120503652039325
1739209861.570637;-45.120503652039325
1739209861.570645;-35.57807855764607
1739209861.5706532;-38.13080360867914
1739209861.5706613;-45.120503652039325
1739209861.5706692;-45.120503652039325
1739209861.5706773;-38.13080360867914
1739209861.5706854;-45.120503652039325
1739209861.5706935;-30.49652367304973
1739209861.5707016;-32.816014438256545
1739209861.5707097;-45.120503652039325
1739209861.5707178;-45.120503652039325
1739209861.5707257;-38.13080360867914
1739209861.5707338;-35.57807855764607
1739209861.570742;-45.120503652039325
1739209861.57075;-32.816014438256545
1739209861.570758;-45.120503652039325
1739209861.5707662;-45.120503652039325
1739209861.5707743;-32.816014438256545
1739209861.5707822;-38.13080360867914
1739209861.5707903;-45.120503652039325
1739209861.5707984;-45.120503652039325
1739209861.5708065;-38.13080360867914
1739209861.5708146;-45.120503652039325
1739209861.5708227;-31.141103565318893
1739209861.5708308;-30.49652367304973
1739209861.5708387;-38.13080360867914
1739209861.5708468;-38.13080360867914
1739209861.570855;-38.13080360867914
1739209861.570863;-33.981070128970906
1739209861.570871;-45.120503652039325
1739209861.5708792;-45.120503652039325
1739209861.5708873;-45.120503652039325
1739209861.5708952;-45.120503652039325
1739209861.5709033;-38.13080360867914
1739209861.5709114;-35.57807855764607
1739209861.5709195;-45.120503652039325
1739209861.5709276;-45.120503652039325
1739209861.5709357;-45.120503652039325
1739209861.5709438;-38.13080360867914
1739209861.5709517;-45.120503652039325
1739209861.5709598;-45.120503652039325
1739209861.570968;-35.57807855764607
1739209861.570976;-38.13080360867914
1739209861.5709841;-45.120503652039325
1739209861.5709922;-45.120503652039325
1739209861.5710003;-38.13080360867914
1739209861.5710082;-45.120503652039325
1739209861.5710163;-32.816014438256545
1739209861.5710244;-26.487275050834715
1739209861.5710325;-45.120503652039325
1739209861.5710406;-38.13080360867914
1739209861.5710487;-33.981070128970906
1739209861.5710568;-35.57807855764607
1739209861.571065;-45.120503652039325
1739209861.5710728;-38.13080360867914
1739209861.571081;-38.13080360867914
1739209861.571089;-45.120503652039325
1739209861.5710971;-38.13080360867914
1739209861.5711052;-45.120503652039325
1739209861.5711133;-33.981070128970906
1739209861.5711215;-38.13080360867914
1739209861.5711293;-38.13080360867914
1739209861.5711374;-38.13080360867914
1739209861.5711455;-38.13080360867914
1739209861.5711536;-38.13080360867914
1739209861.5711617;-45.120503652039325
1739209861.5711699;-38.13080360867914
1739209861.571178;-45.120503652039325
1739209861.5711858;-45.120503652039325
1739209861.571194;-35.57807855764607
1739209861.571202;-38.13080360867914
1739209861.5712101;-38.13080360867914
1739209861.5712183;-32.816014438256545
1739209861.5712264;-38.13080360867914
1739209861.5712345;-45.120503652039325
1739209861.5712423;-45.120503652039325
1739209861.5712504;-45.120503652039325
1739209861.5712585;-45.120503652039325
1739209861.5712667;-45.120503652039325
1739209861.5712748;-38.13080360867914
1739209861.5712829;-45.120503652039325
1739209861.571291;-45.120503652039325
1739209861.5712988;-38.13080360867914
1739209861.571307;-38.13080360867914
1739209861.571315;-38.13080360867914
1739209861.5713232;-45.120503652039325
1739209861.5713313;-45.120503652039325
1739209861.5713394;-45.120503652039325
1739209861.5713475;-32.816014438256545
1739209861.5713553;-45.120503652039325
1739209861.5713634;-45.120503652039325
1739209861.5713716;-38.13080360867914
1739209861.5713797;-38.13080360867914
1739209861.5713878;-45.120503652039325
1739209861.5713959;-45.120503652039325
1739209861.571404;-33.981070128970906
1739209861.5714118;-45.120503652039325
1739209861.57142;-45.120503652039325
1739209861.571428;-45.120503652039325
1739209861.5714362;-45.120503652039325
1739209861.5714443;-45.120503652039325
1739209861.5714524;-38.13080360867914
1739209861.5714605;-38.13080360867914
1739209861.5714684;-33.981070128970906
1739209861.5714765;-33.981070128970906
1739209861.5714846;-38.13080360867914
1739209861.5714927;-35.57807855764607
1739209861.5715008;-35.57807855764607
1739209861.571509;-38.13080360867914
1739209861.571517;-38.13080360867914
1739209861.5715249;-45.120503652039325
1739209861.571533;-45.120503652039325
1739209861.571541;-45.120503652039325
1739209861.5715492;-38.13080360867914
1739209861.5715573;-45.120503652039325
1739209861.5715654;-45.120503652039325
1739209861.5715735;-38.13080360867914
1739209861.5715814;-38.13080360867914
1739209861.5715895;-45.120503652039325
1739209861.5715976;-45.120503652039325
1739209861.5716057;-45.120503652039325
1739209861.5716138;-38.13080360867914
1739209861.571622;-33.981070128970906
1739209861.57163;-38.13080360867914
1739209861.5716379;-38.13080360867914
1739209861.571646;-45.120503652039325
1739209861.571654;-33.981070128970906
1739209861.5716622;-45.120503652039325
1739209861.5716703;-38.13080360867914
1739209861.5716784;-33.981070128970906
1739209861.5716865;-38.13080360867914
1739209861.5716944;-38.13080360867914
1739209861.5717025;-38.13080360867914
1739209861.5717106;-32.816014438256545
1739209861.5717187;-38.13080360867914
1739209861.5717268;-35.57807855764607
1739209861.571735;-38.13080360867914
1739209861.571743;-45.120503652039325
1739209861.5717509;-45.120503652039325
1739209861.571759;-38.13080360867914
1739209861.571767;-45.120503652039325
1739209861.5717752;-45.120503652039325
1739209861.5717833;-38.13080360867914
1739209861.5717914;-45.120503652039325
1739209861.5717995;-45.120503652039325
1739209861.5718074;-45.120503652039325
1739209861.5718155;-45.120503652039325
1739209861.5718236;-45.120503652039325
1739209861.5718317;-38.13080360867914
1739209861.5718398;-38.13080360867914
1739209861.571848;-45.120503652039325
1739209861.571856;-33.981070128970906
1739209861.571864;-38.13080360867914
1739209861.571872;-35.57807855764607
1739209861.57188;-38.13080360867914
1739209861.5718882;-30.49652367304973
1739209861.5718963;-38.13080360867914
1739209861.5719044;-38.13080360867914
1739209861.5719125;-45.120503652039325
1739209861.5719204;-38.13080360867914
1739209861.5719285;-33.981070128970906
1739209861.5719366;-28.992665084841967
1739209861.5719447;-38.13080360867914
1739209861.5719528;-38.13080360867914
1739209861.571961;-45.120503652039325
1739209861.571969;-45.120503652039325
1739209861.571977;-45.120503652039325
1739209861.571985;-45.120503652039325
1739209861.571993;-45.120503652039325
1739209861.5720012;-27.267205301931607
1739209861.5720093;-38.13080360867914
1739209861.5720174;-45.120503652039325
1739209861.5720255;-45.120503652039325
1739209861.5720336;-35.57807855764607
1739209861.5720415;-38.13080360867914
1739209861.5720496;-45.120503652039325
