CAN Message; 0x1a7:0000798d63cca961
1739209604.5493271;-45.120503652039325
1739209604.5493274;-38.13080360867914
1739209604.5493276;-45.120503652039325
1739209604.5493279;-45.120503652039325
1739209604.549328;-45.120503652039325
1739209604.5493283;-45.120503652039325
1739209604.5493288;-33.981070128970906
1739209604.549329;-38.13080360867914
1739209604.5493293;-38.13080360867914
1739209604.5493295;-45.120503652039325
1739209604.5493298;-45.120503652039325
1739209604.54933;-38.13080360867914
1739209604.5493302;-38.13080360867914
1739209604.5493305;-35.57807855764607
1739209604.5493307;-38.13080360867914
1739209604.5493312;-38.13080360867914
1739209604.5493314;-35.57807855764607
1739209604.5493317;-35.57807855764607
1739209604.549332;-38.13080360867914
1739209604.5493321;-45.120503652039325
1739209604.5493324;-45.120503652039325
1739209604.5493326;-45.120503652039325
1739209604.5493329;-32.816014438256545
1739209604.549333;-45.120503652039325
1739209604.5493336;-45.120503652039325
1739209604.5493338;-32.816014438256545
1739209604.549334;-45.120503652039325
1739209604.5493343;-35.57807855764607
1739209604.5493345;-38.13080360867914
1739209604.5493348;-38.13080360867914
1739209604.549335;-38.13080360867914
1739209604.5493352;-38.13080360867914
1739209604.5493355;-33.981070128970906
1739209604.549336;-32.816014438256545
1739209604.5493362;-38.13080360867914
1739209604.5493364;-45.120503652039325
1739209604.5493367;-45.120503652039325
1739209604.549337;-35.57807855764607
1739209604.5493371;-38.13080360867914
1739209604.5493374;-45.120503652039325
1739209604.5493376;-45.120503652039325
1739209604.5493379;-38.13080360867914
1739209604.5493383;-38.13080360867914
1739209604.5493386;-35.57807855764607
1739209604.5493388;-38.13080360867914
1739209604.549339;-38.13080360867914
1739209604.5493393;-45.120503652039325
1739209604.5493395;-32.816014438256545
1739209604.5493398;-35.57807855764607
1739209604.54934;-45.120503652039325
1739209604.5493402;-35.57807855764607
1739209604.5493407;-38.13080360867914
1739209604.549341;-38.13080360867914
1739209604.5493412;-45.120503652039325
1739209604.5493414;-45.120503652039325
1739209604.5493417;-45.120503652039325
1739209604.549342;-45.120503652039325
1739209604.5493422;-38.13080360867914
1739209604.5493424;-38.13080360867914
1739209604.5493426;-45.120503652039325
1739209604.549343;-45.120503652039325
1739209604.5493433;-45.120503652039325
1739209604.5493436;-38.13080360867914
1739209604.5493438;-35.57807855764607
1739209604.549344;-38.13080360867914
1739209604.5493443;-45.120503652039325
1739209604.5493445;-45.120503652039325
1739209604.5493448;-33.981070128970906
1739209604.549345;-28.992665084841942
1739209604.5493455;-45.120503652039325
1739209604.5493457;-45.120503652039325
1739209604.549346;-45.120503652039325
1739209604.5493462;-45.120503652039325
1739209604.5493464;-45.120503652039325
1739209604.5493467;-38.13080360867914
1739209604.549347;-45.120503652039325
1739209604.5493472;-45.120503652039325
1739209604.5493474;-38.13080360867914
1739209604.5493479;-38.13080360867914
1739209604.549348;-45.120503652039325
1739209604.5493484;-38.13080360867914
1739209604.5493486;-38.13080360867914
1739209604.5493488;-45.120503652039325
1739209604.549349;-31.141103565318915
1739209604.5493493;-28.58837851428586
1739209604.5493495;-45.120503652039325
1739209604.5493498;-45.120503652039325
1739209604.5493503;-45.120503652039325
1739209604.5493505;-45.120503652039325
1739209604.5493507;-45.120503652039325
1739209604.549351;-45.120503652039325
1739209604.5493512;-38.13080360867914
1739209604.5493515;-38.13080360867914
1739209604.5493517;-32.816014438256545
1739209604.549352;-33.981070128970906
1739209604.5493522;-45.120503652039325
1739209604.5493526;-38.13080360867914
1739209604.549353;-45.120503652039325
1739209604.5493531;-45.120503652039325
1739209604.5493534;-38.13080360867914
1739209604.5493536;-28.992665084841942
1739209604.5493538;-38.13080360867914
1739209604.549354;-38.13080360867914
1739209604.5493543;-32.816014438256545
1739209604.5493546;-33.981070128970906
1739209604.549355;-45.120503652039325
1739209604.5493553;-45.120503652039325
1739209604.5493555;-33.981070128970906
1739209604.5493557;-45.120503652039325
1739209604.549356;-45.120503652039325
1739209604.5493562;-45.120503652039325
1739209604.5493565;-45.120503652039325
1739209604.5493567;-45.120503652039325
1739209604.549357;-38.13080360867914
1739209604.5493574;-45.120503652039325
1739209604.5493577;-38.13080360867914
1739209604.549358;-38.13080360867914
1739209604.5493581;-38.13080360867914
1739209604.5493584;-38.13080360867914
1739209604.5493586;-38.13080360867914
1739209604.5493588;-38.13080360867914
1739209604.549359;-33.981070128970906
1739209604.5493593;-38.13080360867914
1739209604.5493598;-38.13080360867914
1739209604.54936;-38.13080360867914
1739209604.5493603;-45.120503652039325
1739209604.5493605;-38.13080360867914
1739209604.5493608;-45.120503652039325
1739209604.549361;-33.981070128970906
1739209604.5493612;-33.981070128970906
1739209604.5493615;-45.120503652039325
1739209604.5493617;-45.120503652039325
1739209604.5493622;-33.981070128970906
1739209604.5493624;-38.13080360867914
1739209604.5493627;-38.13080360867914
1739209604.549363;-45.120503652039325
1739209604.5493631;-38.13080360867914
1739209604.5493634;-38.13080360867914
1739209604.5493636;-38.13080360867914
1739209604.5493639;-45.120503652039325
1739209604.549364;-33.981070128970906
1739209604.5493646;-45.120503652039325
1739209604.5493648;-45.120503652039325
1739209604.549365;-45.120503652039325
1739209604.5493653;-33.981070128970906
1739209604.5493655;-45.120503652039325
1739209604.5493658;-45.120503652039325
1739209604.549366;-45.120503652039325
1739209604.5493662;-28.58837851428586
1739209604.5493665;-38.13080360867914
1739209604.549367;-45.120503652039325
1739209604.5493672;-35.57807855764607
1739209604.5493674;-45.120503652039325
1739209604.5493677;-38.13080360867914
1739209604.549368;-35.57807855764607
1739209604.5493681;-33.981070128970906
1739209604.5493684;-38.13080360867914
1739209604.5493686;-38.13080360867914
1739209604.5493689;-38.13080360867914
1739209604.5493693;-35.57807855764607
1739209604.5493696;-33.981070128970906
1739209604.5493698;-38.13080360867914
1739209604.54937;-38.13080360867914
1739209604.5493703;-38.13080360867914
1739209604.5493705;-33.981070128970906
1739209604.5493708;-32.816014438256545
1739209604.549371;-38.13080360867914
1739209604.5493712;-45.120503652039325
1739209604.5493717;-45.120503652039325
1739209604.549372;-45.120503652039325
1739209604.5493722;-38.13080360867914
1739209604.5493724;-45.120503652039325
1739209604.5493727;-35.57807855764607
1739209604.549373;-38.13080360867914
1739209604.5493731;-45.120503652039325
1739209604.5493734;-45.120503652039325
1739209604.5493736;-38.13080360867914
1739209604.549374;-45.120503652039325
1739209604.5493743;-45.120503652039325
1739209604.5493746;-45.120503652039325
1739209604.5493748;-45.120503652039325
1739209604.549375;-38.13080360867914
1739209604.5493753;-38.13080360867914
1739209604.5493755;-38.13080360867914
1739209604.5493758;-45.120503652039325
1739209604.549376;-32.816014438256545
1739209604.5493765;-35.57807855764607
1739209604.5493767;-45.120503652039325
1739209604.549377;-33.981070128970906
1739209604.5493772;-31.141103565318915
1739209604.5493774;-45.120503652039325
1739209604.5493777;-45.120503652039325
1739209604.549378;-38.13080360867914
1739209604.5493782;-45.120503652039325
1739209604.5493784;-45.120503652039325
1739209604.5493789;-45.120503652039325
1739209604.549379;-45.120503652039325
1739209604.5493793;-45.120503652039325
1739209604.5493796;-38.13080360867914
1739209604.5493798;-45.120503652039325
1739209604.5474575;-45.120503652039325
1739209604.5474617;-45.120503652039325
1739209604.547466;-45.120503652039325
1739209604.5474703;-45.120503652039325
1739209604.5474746;-38.13080360867914
1739209604.547479;-33.981070128970906
1739209604.5474834;-45.120503652039325
1739209604.5474877;-38.13080360867914
1739209604.547492;-33.981070128970906
1739209604.5474963;-33.981070128970906
1739209604.5475006;-45.120503652039325
1739209604.547505;-38.13080360867914
1739209604.5475092;-32.816014438256545
1739209604.5475135;-33.981070128970906
1739209604.547518;-45.120503652039325
1739209604.5475223;-38.13080360867914
1739209604.5475266;-35.57807855764607
1739209604.547531;-33.981070128970906
1739209604.5475352;-45.120503652039325
1739209604.5475395;-45.120503652039325
1739209604.5475438;-45.120503652039325
1739209604.547548;-32.816014438256545
1739209604.5475526;-45.120503652039325
1739209604.5475569;-45.120503652039325
1739209604.5475612;-45.120503652039325
1739209604.5475655;-45.120503652039325
1739209604.5475698;-38.13080360867914
1739209604.547574;-38.13080360867914
1739209604.5475783;-45.120503652039325
1739209604.5475826;-28.992665084841942
1739209604.5475872;-38.13080360867914
1739209604.5475914;-38.13080360867914
1739209604.5475957;-45.120503652039325
1739209604.5476;-38.13080360867914
1739209604.5476043;-38.13080360867914
1739209604.5476086;-45.120503652039325
1739209604.547613;-45.120503652039325
1739209604.5476174;-38.13080360867914
1739209604.5476217;-35.57807855764607
1739209604.547626;-38.13080360867914
1739209604.5476303;-45.120503652039325
1739209604.5476346;-45.120503652039325
1739209604.547639;-38.13080360867914
1739209604.5476432;-38.13080360867914
1739209604.5476475;-45.120503652039325
1739209604.547652;-45.120503652039325
1739209604.5476563;-45.120503652039325
1739209604.5476606;-38.13080360867914
1739209604.5476649;-38.13080360867914
1739209604.5476692;-45.120503652039325
1739209604.5476735;-45.120503652039325
1739209604.5476778;-45.120503652039325
1739209604.547682;-45.120503652039325
1739209604.5476866;-38.13080360867914
1739209604.5476909;-38.13080360867914
1739209604.5476952;-38.13080360867914
1739209604.5476995;-38.13080360867914
1739209604.5477037;-31.141103565318915
1739209604.547708;-45.120503652039325
1739209604.5477123;-45.120503652039325
1739209604.5477166;-38.13080360867914
1739209604.5477211;-38.13080360867914
1739209604.5477254;-45.120503652039325
1739209604.5477297;-45.120503652039325
1739209604.547734;-35.57807855764607
1739209604.5477383;-38.13080360867914
1739209604.5477426;-45.120503652039325
1739209604.547747;-38.13080360867914
1739209604.5477514;-38.13080360867914
1739209604.5477557;-33.981070128970906
1739209604.54776;-45.120503652039325
1739209604.5477643;-38.13080360867914
1739209604.5477686;-45.120503652039325
1739209604.547773;-33.981070128970906
1739209604.5477772;-45.120503652039325
1739209604.5477815;-45.120503652039325
1739209604.547786;-45.120503652039325
1739209604.5477903;-38.13080360867914
1739209604.5477946;-45.120503652039325
1739209604.5477989;-45.120503652039325
1739209604.5478032;-35.57807855764607
1739209604.5478075;-45.120503652039325
1739209604.5478117;-45.120503652039325
1739209604.547816;-38.13080360867914
1739209604.5478206;-38.13080360867914
1739209604.5478249;-45.120503652039325
1739209604.5478292;-45.120503652039325
1739209604.5478334;-38.13080360867914
1739209604.5478377;-45.120503652039325
1739209604.547842;-45.120503652039325
1739209604.5478463;-45.120503652039325
1739209604.5478506;-45.120503652039325
1739209604.5478551;-45.120503652039325
1739209604.5478594;-45.120503652039325
1739209604.5478637;-35.57807855764607
1739209604.547868;-35.57807855764607
1739209604.5478723;-35.57807855764607
1739209604.5478766;-38.13080360867914
1739209604.547881;-38.13080360867914
1739209604.5478854;-38.13080360867914
1739209604.5478897;-45.120503652039325
1739209604.547894;-45.120503652039325
1739209604.5478983;-45.120503652039325
1739209604.5479026;-45.120503652039325
1739209604.5479069;-45.120503652039325
1739209604.5479112;-38.13080360867914
1739209604.5479155;-45.120503652039325
1739209604.54792;-38.13080360867914
1739209604.5479243;-45.120503652039325
1739209604.5479286;-38.13080360867914
1739209604.5479329;-29.438486411369333
1739209604.5479372;-45.120503652039325
1739209604.5479414;-45.120503652039325
1739209604.5479457;-38.13080360867914
1739209604.54795;-35.57807855764607
1739209604.5479546;-33.981070128970906
1739209604.5479589;-45.120503652039325
1739209604.5479631;-45.120503652039325
1739209604.5479674;-45.120503652039325
1739209604.5479717;-38.13080360867914
1739209604.547976;-45.120503652039325
1739209604.5479803;-45.120503652039325
1739209604.5479846;-45.120503652039325
1739209604.5479891;-45.120503652039325
1739209604.5479934;-45.120503652039325
1739209604.5479977;-38.13080360867914
1739209604.548002;-45.120503652039325
1739209604.5480063;-38.13080360867914
1739209604.5480106;-38.13080360867914
1739209604.5480149;-33.981070128970906
1739209604.5480194;-33.981070128970906
1739209604.5480237;-45.120503652039325
1739209604.548028;-35.57807855764607
1739209604.5480323;-35.57807855764607
1739209604.5480366;-32.816014438256545
1739209604.5480409;-33.981070128970906
1739209604.5480452;-38.13080360867914
1739209604.5480494;-38.13080360867914
1739209604.548054;-38.13080360867914
1739209604.5480583;-45.120503652039325
1739209604.5480626;-38.13080360867914
1739209604.5480669;-33.981070128970906
1739209604.5480711;-32.81601443825658
1739209604.5480754;-45.120503652039325
1739209604.5480797;-35.57807855764607
1739209604.548084;-45.120503652039325
1739209604.5480886;-45.120503652039325
1739209604.5480928;-45.120503652039325
1739209604.5480971;-38.13080360867914
1739209604.5481014;-38.13080360867914
1739209604.5481057;-27.8777449560314
1739209604.54811;-35.57807855764607
1739209604.5481143;-45.120503652039325
1739209604.5481186;-35.57807855764607
1739209604.5481231;-45.120503652039325
1739209604.5481274;-38.13080360867914
1739209604.5481317;-38.13080360867914
1739209604.548136;-33.981070128970906
1739209604.5481403;-38.13080360867914
1739209604.5481446;-45.120503652039325
1739209604.5481489;-35.57807855764607
1739209604.5481534;-38.13080360867914
1739209604.5481577;-45.120503652039325
1739209604.548162;-45.120503652039325
1739209604.5481663;-35.57807855764607
1739209604.5481706;-45.120503652039325
1739209604.5481749;-32.816014438256545
1739209604.5481791;-35.57807855764607
1739209604.5481834;-45.120503652039325
1739209604.548188;-38.13080360867914
1739209604.5481923;-35.57807855764607
1739209604.5481966;-38.13080360867914
1739209604.5482008;-45.120503652039325
1739209604.5482051;-45.120503652039325
1739209604.5482094;-33.981070128970906
1739209604.5482137;-32.816014438256545
1739209604.548218;-38.13080360867914
1739209604.5482225;-38.13080360867914
1739209604.5482268;-32.816014438256545
1739209604.5482311;-35.57807855764607
1739209604.5482354;-45.120503652039325
1739209604.5482397;-38.13080360867914
1739209604.548244;-45.120503652039325
1739209604.5482483;-45.120503652039325
1739209604.5482526;-45.120503652039325
1739209604.548257;-38.13080360867914
1739209604.5482614;-38.13080360867914
1739209604.5482657;-45.120503652039325
1739209604.54827;-38.13080360867914
1739209604.5482743;-38.13080360867914
1739209604.5482786;-30.49652367304973
1739209604.5482829;-28.992665084841942
1739209604.5482874;-45.120503652039325
1739209604.5482917;-45.120503652039325
1739209604.548296;-35.57807855764607
1739209604.5483003;-38.13080360867914
1739209604.5483046;-45.120503652039325
1739209604.5483088;-45.120503652039325
1739209604.5483131;-38.13080360867914
1739209604.5483174;-45.120503652039325
1739209604.548322;-45.120503652039325
1739209604.5483263;-45.120503652039325
1739209604.5483305;-45.120503652039325
1739209604.5483348;-38.13080360867914
1739209604.5483391;-45.120503652039325
1739209604.5483434;-38.13080360867914
1739209604.5483477;-38.13080360867914
1739209604.548352;-45.120503652039325
1739209604.5483565;-45.120503652039325
1739209604.5483608;-45.120503652039325
1739209604.548365;-45.120503652039325
1739209604.5483694;-45.120503652039325
1739209604.5483737;-38.13080360867914
1739209604.548378;-45.120503652039325
1739209604.5483823;-45.120503652039325
1739209604.5483866;-35.57807855764607
1739209604.548391;-35.57807855764607
1739209604.5483954;-33.981070128970906
1739209604.5483997;-35.57807855764607
1739209604.548404;-38.13080360867914
1739209604.5484083;-38.13080360867914
1739209604.5484126;-38.13080360867914
1739209604.5484169;-45.120503652039325
1739209604.5484214;-38.13080360867914
1739209604.5484257;-38.13080360867914
1739209604.54843;-45.120503652039325
1739209604.5484343;-45.120503652039325
1739209604.5484385;-45.120503652039325
1739209604.5484428;-38.13080360867914
1739209604.5484471;-45.120503652039325
1739209604.5484514;-45.120503652039325
1739209604.548456;-38.13080360867914
1739209604.5484602;-35.57807855764607
1739209604.5484645;-38.13080360867914
1739209604.5484688;-45.120503652039325
1739209604.5484731;-33.981070128970906
1739209604.5484774;-38.13080360867914
1739209604.5484817;-45.120503652039325
1739209604.548486;-45.120503652039325
1739209604.5484905;-38.13080360867914
1739209604.5484948;-32.816014438256545
1739209604.548499;-38.13080360867914
1739209604.5485034;-45.120503652039325
1739209604.5485077;-33.981070128970906
1739209604.548512;-45.120503652039325
1739209604.5485163;-45.120503652039325
1739209604.5485206;-35.57807855764607
1739209604.548525;-38.13080360867914
1739209604.5485294;-45.120503652039325
1739209604.5485337;-45.120503652039325
1739209604.548538;-35.57807855764607
1739209604.5485423;-38.13080360867914
1739209604.5485466;-45.120503652039325
1739209604.5485508;-33.981070128970906
1739209604.5485554;-38.13080360867914
1739209604.5485597;-35.57807855764607
1739209604.548564;-31.141103565318915
1739209604.5485682;-45.120503652039325
1739209604.5485725;-38.13080360867914
1739209604.5485768;-38.13080360867914
1739209604.5485811;-45.120503652039325
1739209604.5485854;-45.120503652039325
1739209604.54859;-45.120503652039325
1739209604.5485942;-45.120503652039325
1739209604.5485985;-45.120503652039325
1739209604.5486028;-45.120503652039325
1739209604.548607;-45.120503652039325
1739209604.5486114;-38.13080360867914
1739209604.5486157;-35.57807855764607
1739209604.54862;-38.13080360867914
1739209604.5486245;-45.120503652039325
1739209604.5486288;-38.13080360867914
1739209604.548633;-38.13080360867914
1739209604.5486374;-38.13080360867914
1739209604.5486417;-45.120503652039325
1739209604.548646;-38.13080360867914
1739209604.5486503;-38.13080360867914
1739209604.5486546;-38.13080360867914
1739209604.548659;-45.120503652039325
1739209604.5486634;-32.816014438256545
1739209604.5486677;-30.49652367304973
1739209604.548672;-45.120503652039325
1739209604.5486763;-38.13080360867914
1739209604.5486805;-45.120503652039325
1739209604.5486848;-35.57807855764607
1739209604.5486891;-45.120503652039325
1739209604.5486937;-45.120503652039325
1739209604.548698;-45.120503652039325
1739209604.5487022;-38.13080360867914
1739209604.5487065;-35.57807855764607
1739209604.5487108;-38.13080360867914
1739209604.548715;-45.120503652039325
1739209604.5487194;-38.13080360867914
1739209604.548724;-38.13080360867914
1739209604.5487282;-45.120503652039325
1739209604.5487325;-38.13080360867914
1739209604.5487368;-32.816014438256545
1739209604.548741;-38.13080360867914
1739209604.5487454;-45.120503652039325
1739209604.5487497;-45.120503652039325
1739209604.548754;-45.120503652039325
1739209604.5487585;-45.120503652039325
1739209604.5487628;-32.816014438256545
1739209604.548767;-38.13080360867914
1739209604.5487714;-45.120503652039325
1739209604.5487757;-38.13080360867914
1739209604.54878;-38.13080360867914
1739209604.5487843;-38.13080360867914
1739209604.5487885;-45.120503652039325
1739209604.548793;-45.120503652039325
1739209604.5487974;-45.120503652039325
1739209604.5488017;-45.120503652039325
1739209604.548806;-45.120503652039325
1739209604.5488102;-35.57807855764607
1739209604.5488145;-38.13080360867914
1739209604.5488188;-45.120503652039325
1739209604.548823;-38.13080360867914
1739209604.5488276;-35.57807855764607
1739209604.548832;-38.13080360867914
1739209604.5488362;-38.13080360867914
1739209604.5488405;-28.21854285175415
1739209604.5488448;-38.13080360867914
1739209604.548849;-35.57807855764607
1739209604.5488534;-38.13080360867914
1739209604.548858;-35.57807855764607
1739209604.5488622;-38.13080360867914
1739209604.5488665;-35.57807855764607
1739209604.5488708;-45.120503652039325
1739209604.548875;-38.13080360867914
1739209604.5488794;-45.120503652039325
1739209604.5488837;-45.120503652039325
1739209604.548888;-38.13080360867914
1739209604.5488925;-45.120503652039325
1739209604.5488968;-38.13080360867914
1739209604.548901;-35.57807855764607
1739209604.5489054;-35.57807855764607
1739209604.5489097;-31.141103565318893
1739209604.548914;-35.57807855764607
1739209604.5489182;-45.120503652039325
1739209604.5489225;-38.13080360867914
1739209604.548927;-38.13080360867914
1739209604.5489314;-45.120503652039325
1739209604.5489357;-38.13080360867914
1739209604.54894;-38.13080360867914
1739209604.5489442;-38.13080360867914
1739209604.5489485;-38.13080360867914
1739209604.5489528;-45.120503652039325
1739209604.548957;-45.120503652039325
1739209604.5489616;-38.13080360867914
1739209604.548966;-38.13080360867914
1739209604.5489702;-45.120503652039325
1739209604.5489745;-38.13080360867914
1739209604.5489788;-45.120503652039325
1739209604.548983;-38.13080360867914
1739209604.5489874;-45.120503652039325
1739209604.548992;-38.13080360867914
1739209604.5489962;-38.13080360867914
1739209604.5490005;-38.13080360867914
1739209604.5490048;-35.57807855764607
1739209604.549009;-38.13080360867914
1739209604.5490134;-32.816014438256545
1739209604.5490177;-33.981070128970906
1739209604.549022;-45.120503652039325
1739209604.5490265;-38.13080360867914
1739209604.5490308;-32.816014438256545
1739209604.549035;-45.120503652039325
1739209604.5490394;-45.120503652039325
1739209604.5490437;-38.13080360867914
1739209604.549048;-38.13080360867914
1739209604.5490522;-45.120503652039325
1739209604.5490565;-45.120503652039325
1739209604.549061;-38.13080360867914
1739209604.5490654;-45.120503652039325
1739209604.5490696;-38.13080360867914
1739209604.549074;-45.120503652039325
1739209604.5490782;-45.120503652039325
1739209604.5490825;-32.816014438256545
1739209604.5490868;-38.13080360867914
1739209604.549091;-38.13080360867914
1739209604.5490956;-38.13080360867914
1739209604.5491;-38.13080360867914
1739209604.5491042;-45.120503652039325
1739209604.5491085;-38.13080360867914
1739209604.5493858;-45.120503652039325
1739209604.5493917;-32.816014438256545
1739209604.5493977;-35.57807855764607
1739209604.5494037;-45.120503652039325
1739209604.5494096;-38.13080360867914
1739209604.5494156;-38.13080360867914
1739209604.5494215;-45.120503652039325
1739209604.5494275;-45.120503652039325
1739209604.5494335;-45.120503652039325
1739209604.5494394;-45.120503652039325
1739209604.5494454;-38.13080360867914
1739209604.5494514;-35.57807855764607
1739209604.549457;-38.13080360867914
1739209604.549463;-38.13080360867914
1739209604.549469;-38.13080360867914
1739209604.549475;-38.13080360867914
1739209604.549481;-38.13080360867914
1739209604.5494869;-38.13080360867914
1739209604.5494928;-38.13080360867914
1739209604.5494988;-38.13080360867914
1739209604.5495048;-38.13080360867914
1739209604.5495107;-35.57807855764607
1739209604.5495167;-38.13080360867914
1739209604.5495226;-45.120503652039325
1739209604.5495286;-38.13080360867914
1739209604.5495346;-45.120503652039325
1739209604.5495405;-38.13080360867914
1739209604.5495465;-38.13080360867914
1739209604.5495524;-35.57807855764607
1739209604.5495584;-45.120503652039325
1739209604.5495644;-38.13080360867914
1739209604.5495703;-35.57807855764607
1739209604.5495763;-38.13080360867914
1739209604.5495822;-35.57807855764607
1739209604.5495882;-38.13080360867914
1739209604.5495942;-38.13080360867914
1739209604.5496001;-38.13080360867914
1739209604.549606;-38.13080360867914
1739209604.5496118;-35.57807855764607
1739209604.5496178;-38.13080360867914
1739209604.5496237;-45.120503652039325
1739209604.5496297;-38.13080360867914
1739209604.5496356;-35.57807855764607
1739209604.5496416;-45.120503652039325
1739209604.5496476;-35.57807855764607
1739209604.5496535;-33.981070128970906
1739209604.5496595;-45.120503652039325
1739209604.5496655;-45.120503652039325
1739209604.5496714;-45.120503652039325
1739209604.5496774;-45.120503652039325
1739209604.5496833;-45.120503652039325
1739209604.5496893;-38.13080360867914
1739209604.5496953;-38.13080360867914
1739209604.5497012;-35.57807855764607
1739209604.5497072;-31.141103565318915
1739209604.5497131;-45.120503652039325
1739209604.549719;-45.120503652039325
1739209604.549725;-35.57807855764607
1739209604.549731;-45.120503652039325
1739209604.549737;-45.120503652039325
1739209604.549743;-38.13080360867914
1739209604.549749;-45.120503652039325
1739209604.5497549;-45.120503652039325
1739209604.5497608;-45.120503652039325
1739209604.5497665;-38.13080360867914
1739209604.5497725;-38.13080360867914
1739209604.5497785;-38.13080360867914
1739209604.5497844;-45.120503652039325
1739209604.5497904;-45.120503652039325
1739209604.5497963;-38.13080360867914
1739209604.5498023;-38.13080360867914
1739209604.5498083;-45.120503652039325
1739209604.5498142;-38.13080360867914
1739209604.5498202;-32.816014438256545
1739209604.5498261;-33.981070128970906
1739209604.549832;-38.13080360867914
1739209604.549838;-38.13080360867914
1739209604.549844;-33.981070128970906
1739209604.54985;-31.141103565318915
1739209604.549856;-38.13080360867914
1739209604.549862;-35.57807855764607
1739209604.5498679;-38.13080360867914
1739209604.5498738;-45.120503652039325
1739209604.5498798;-45.120503652039325
1739209604.5498857;-45.120503652039325
1739209604.5498917;-45.120503652039325
1739209604.5498977;-31.14110356531892
1739209604.5499036;-35.57807855764607
1739209604.5499096;-45.120503652039325
1739209604.5499153;-38.13080360867914
1739209604.5499213;-35.57807855764607
1739209604.5499272;-38.13080360867914
1739209604.5499332;-45.120503652039325
1739209604.5499392;-38.13080360867914
1739209604.549945;-28.992665084841942
1739209604.549951;-45.120503652039325
1739209604.549957;-45.120503652039325
1739209604.549963;-45.120503652039325
1739209604.549969;-33.981070128970906
1739209604.549975;-45.120503652039325
1739209604.5499809;-38.13080360867914
1739209604.5499868;-38.13080360867914
1739209604.5499928;-30.49652367304973
1739209604.5499988;-38.13080360867914
1739209604.5500047;-38.13080360867914
1739209604.5500107;-32.816014438256545
1739209604.5500166;-38.13080360867914
1739209604.5500226;-45.120503652039325
1739209604.5500286;-45.120503652039325
1739209604.5500345;-38.13080360867914
1739209604.5500405;-31.141103565318915
1739209604.5500464;-38.13080360867914
1739209604.5500524;-38.13080360867914
1739209604.5500584;-45.120503652039325
1739209604.5500643;-35.57807855764607
1739209604.55007;-38.13080360867914
1739209604.550076;-38.13080360867914
1739209604.550082;-45.120503652039325
1739209604.550088;-33.981070128970906
1739209604.550094;-33.981070128970906
1739209604.5500998;-45.120503652039325
1739209604.5501058;-45.120503652039325
1739209604.5501118;-38.13080360867914
1739209604.5501177;-35.57807855764607
1739209604.5501237;-38.13080360867914
1739209604.5501297;-45.120503652039325
1739209604.5501356;-38.13080360867914
1739209604.5501416;-35.57807855764607
1739209604.5501475;-38.13080360867914
1739209604.5501535;-35.57807855764607
1739209604.5501595;-38.13080360867914
1739209604.5501654;-38.13080360867914
1739209604.5501714;-38.13080360867914
1739209604.5501773;-32.816014438256545
1739209604.5501833;-31.141103565318915
1739209604.5501893;-45.120503652039325
1739209604.5501952;-38.13080360867914
1739209604.5502012;-32.816014438256545
1739209604.5502071;-38.13080360867914
1739209604.550213;-38.13080360867914
1739209604.5502188;-38.13080360867914
1739209604.5502248;-45.120503652039325
1739209604.5502307;-30.49652367304973
1739209604.5502367;-33.981070128970906
1739209604.5502427;-45.120503652039325
1739209604.5502486;-35.57807855764607
1739209604.5502546;-45.120503652039325
1739209604.5502605;-45.120503652039325
1739209604.5502665;-33.981070128970906
1739209604.5502725;-38.13080360867914
1739209604.5502784;-31.14110356531892
1739209604.5502844;-38.13080360867914
1739209604.5502903;-38.13080360867914
1739209604.5502963;-38.13080360867914
1739209604.5503023;-38.13080360867914
1739209604.5503082;-45.120503652039325
1739209604.5503142;-45.120503652039325
1739209604.5503201;-45.120503652039325
1739209604.550326;-31.141103565318915
1739209604.550332;-33.981070128970906
1739209604.550338;-45.120503652039325
1739209604.550344;-45.120503652039325
1739209604.55035;-38.13080360867914
1739209604.550356;-45.120503652039325
1739209604.5503619;-45.120503652039325
1739209604.5503678;-45.120503652039325
1739209604.5503736;-45.120503652039325
1739209604.5503795;-38.13080360867914
1739209604.5503855;-38.13080360867914
1739209604.5503914;-45.120503652039325
1739209604.5503974;-38.13080360867914
1739209604.5504034;-38.13080360867914
1739209604.5504093;-45.120503652039325
1739209604.5504153;-45.120503652039325
1739209604.5504212;-45.120503652039325
1739209604.5504272;-45.120503652039325
1739209604.5504332;-45.120503652039325
1739209604.5504391;-35.57807855764607
1739209604.550445;-45.120503652039325
1739209604.550451;-35.57807855764607
1739209604.550457;-38.13080360867914
1739209604.550463;-45.120503652039325
1739209604.550469;-38.13080360867914
1739209604.550475;-33.981070128970906
1739209604.5504808;-45.120503652039325
1739209604.5504868;-45.120503652039325
1739209604.5504928;-38.13080360867914
1739209604.5504987;-38.13080360867914
1739209604.5505047;-38.13080360867914
1739209604.5505106;-35.57807855764607
1739209604.5505166;-38.13080360867914
1739209604.5505223;-45.120503652039325
1739209604.5505283;-38.13080360867914
1739209604.5505342;-45.120503652039325
1739209604.5505402;-45.120503652039325
1739209604.5505462;-32.816014438256545
1739209604.5505521;-35.57807855764607
1739209604.550558;-45.120503652039325
1739209604.550564;-35.57807855764607
1739209604.55057;-33.981070128970906
1739209604.550576;-45.120503652039325
1739209604.550582;-45.120503652039325
1739209604.550588;-38.13080360867914
1739209604.5505939;-38.13080360867914
