CAN Message; 0x1d3:0000ba14c497386b
1739209798.9031718;-45.120503652039325
1739209798.9031804;-38.13080360867914
1739209798.903189;-32.816014438256545
1739209798.9031975;-33.981070128970906
1739209798.903206;-45.120503652039325
1739209798.9032147;-45.120503652039325
1739209798.9032233;-45.120503652039325
1739209798.9032319;-38.13080360867914
1739209798.9032404;-45.120503652039325
1739209798.903249;-38.13080360867914
1739209798.9032576;-45.120503652039325
1739209798.903266;-45.120503652039325
1739209798.9032745;-38.13080360867914
1739209798.903283;-45.120503652039325
1739209798.9032917;-35.57807855764607
1739209798.9033003;-38.13080360867914
1739209798.9033089;-38.13080360867914
1739209798.9033175;-38.13080360867914
1739209798.903326;-30.49652367304973
1739209798.9033346;-28.58837851428586
1739209798.9033432;-45.120503652039325
1739209798.9033518;-45.120503652039325
1739209798.9033604;-32.816014438256545
1739209798.903369;-30.49652367304973
1739209798.9033775;-33.981070128970906
1739209798.903386;-38.13080360867914
1739209798.9033947;-45.120503652039325
1739209798.9034033;-45.120503652039325
1739209798.9034119;-35.57807855764607
1739209798.9034204;-35.57807855764607
1739209798.903429;-45.120503652039325
1739209798.9034374;-33.981070128970906
1739209798.903446;-45.120503652039325
1739209798.9034545;-38.13080360867914
1739209798.9034631;-45.120503652039325
1739209798.9034717;-45.120503652039325
1739209798.9034803;-38.13080360867914
1739209798.9034889;-38.13080360867914
1739209798.9034975;-38.13080360867914
1739209798.903506;-45.120503652039325
1739209798.9035146;-38.13080360867914
1739209798.9035232;-38.13080360867914
1739209798.9035318;-38.13080360867914
1739209798.9035404;-31.141103565318915
1739209798.903549;-35.57807855764607
1739209798.9035575;-38.13080360867914
1739209798.9035661;-38.13080360867914
1739209798.9035747;-32.816014438256545
1739209798.9035833;-45.120503652039325
1739209798.9035919;-33.981070128970906
1739209798.9036005;-38.13080360867914
1739209798.9036088;-35.57807855764607
1739209798.9036174;-35.57807855764607
1739209798.903626;-38.13080360867914
1739209798.9036345;-45.120503652039325
1739209798.9036431;-45.120503652039325
1739209798.9036517;-35.57807855764607
1739209798.9036603;-38.13080360867914
1739209798.9036689;-45.120503652039325
1739209798.9036775;-45.120503652039325
1739209798.903686;-45.120503652039325
1739209798.9036946;-38.13080360867914
1739209798.9037032;-33.981070128970906
1739209798.9037118;-45.120503652039325
1739209798.9037204;-38.13080360867914
1739209798.903729;-38.13080360867914
1739209798.9037375;-35.57807855764607
1739209798.9037461;-31.141103565318915
1739209798.9037547;-35.57807855764607
1739209798.9037633;-38.13080360867914
1739209798.9037719;-35.57807855764607
1739209798.9037805;-33.981070128970906
1739209798.9037888;-45.120503652039325
1739209798.9037974;-38.13080360867914
1739209798.903806;-38.13080360867914
1739209798.9038146;-45.120503652039325
1739209798.9038231;-45.120503652039325
1739209798.9038317;-45.120503652039325
1739209798.9038403;-33.981070128970906
1739209798.903849;-45.120503652039325
1739209798.9038575;-45.120503652039325
1739209798.903866;-45.120503652039325
1739209798.9038746;-38.13080360867914
1739209798.9038832;-38.13080360867914
1739209798.9038918;-45.120503652039325
1739209798.9039004;-38.13080360867914
1739209798.903909;-32.816014438256545
1739209798.9039176;-38.13080360867914
1739209798.9039261;-45.120503652039325
1739209798.9039347;-38.13080360867914
1739209798.9039433;-38.13080360867914
1739209798.903952;-38.13080360867914
1739209798.9039602;-35.57807855764607
1739209798.9039688;-38.13080360867914
1739209798.9039774;-35.57807855764607
1739209798.903986;-33.981070128970906
1739209798.9039946;-35.57807855764607
1739209798.9040031;-38.13080360867914
1739209798.9040117;-38.13080360867914
1739209798.9040203;-38.13080360867914
1739209798.904029;-38.13080360867914
1739209798.9040375;-38.13080360867914
1739209798.904046;-38.13080360867914
1739209798.9040546;-45.120503652039325
1739209798.9040632;-45.120503652039325
1739209798.9040718;-33.981070128970906
1739209798.9040804;-45.120503652039325
1739209798.904089;-38.13080360867914
1739209798.9040976;-38.13080360867914
1739209798.9041061;-45.120503652039325
1739209798.9041147;-45.120503652039325
1739209798.9041233;-38.13080360867914
1739209798.9041317;-33.981070128970906
1739209798.9041402;-38.13080360867914
1739209798.9041488;-45.120503652039325
1739209798.9041574;-38.13080360867914
1739209798.904166;-31.141103565318915
1739209798.9041746;-45.120503652039325
1739209798.9041831;-45.120503652039325
1739209798.9041917;-45.120503652039325
1739209798.9042003;-38.13080360867914
1739209798.904209;-38.13080360867914
1739209798.9042175;-45.120503652039325
1739209798.904226;-45.120503652039325
1739209798.9042346;-38.13080360867914
1739209798.9042432;-33.981070128970906
1739209798.9042518;-45.120503652039325
1739209798.9042604;-38.13080360867914
1739209798.904269;-38.13080360867914
1739209798.9042776;-38.13080360867914
1739209798.9042861;-45.120503652039325
1739209798.9042947;-33.981070128970906
1739209798.904303;-26.991370085610722
1739209798.9043117;-38.13080360867914
1739209798.9043202;-45.120503652039325
1739209798.9043288;-38.13080360867914
1739209798.9043374;-38.13080360867914
1739209798.904346;-45.120503652039325
1739209798.9043546;-32.816014438256545
1739209798.9043632;-38.13080360867914
1739209798.9043717;-33.981070128970956
1739209798.9043803;-45.120503652039325
1739209798.904389;-38.13080360867914
1739209798.9043975;-38.13080360867914
1739209798.904406;-38.13080360867914
1739209798.9044147;-38.13080360867914
1739209798.9044232;-35.57807855764607
1739209798.9044318;-35.57807855764607
1739209798.9044404;-30.49652367304973
1739209798.904449;-45.120503652039325
1739209798.9044576;-38.13080360867914
1739209798.9044662;-33.981070128970906
1739209798.9044745;-35.57807855764607
1739209798.904483;-45.120503652039325
1739209798.9044917;-32.816014438256545
1739209798.9045002;-33.981070128970906
1739209798.9045088;-45.120503652039325
1739209798.9045174;-38.13080360867914
1739209798.904526;-38.13080360867914
1739209798.9045346;-45.120503652039325
1739209798.9045432;-45.120503652039325
1739209798.9045517;-45.120503652039325
1739209798.9045603;-45.120503652039325
1739209798.904569;-45.120503652039325
1739209798.9045775;-38.13080360867914
1739209798.904586;-45.120503652039325
1739209798.9045947;-38.13080360867914
1739209798.9046032;-38.13080360867914
1739209798.9046118;-45.120503652039325
1739209798.9046204;-45.120503652039325
1739209798.904629;-35.57807855764607
1739209798.9046376;-38.13080360867914
1739209798.904646;-26.991370085610736
1739209798.9046545;-38.13080360867914
1739209798.904663;-45.120503652039325
1739209798.9046717;-38.13080360867914
1739209798.9046803;-35.57807855764607
1739209798.9046888;-45.120503652039325
1739209798.9046974;-45.120503652039325
1739209798.904706;-35.57807855764607
1739209798.9047146;-45.120503652039325
1739209798.9047232;-45.120503652039325
1739209798.9047318;-38.13080360867914
1739209798.9047403;-45.120503652039325
1739209798.904749;-35.57807855764607
1739209798.9047575;-33.981070128970906
1739209798.904766;-45.120503652039325
1739209798.9047747;-38.13080360867914
1739209798.9047832;-35.57807855764607
1739209798.9047918;-38.13080360867914
1739209798.9048004;-45.120503652039325
1739209798.904809;-45.120503652039325
1739209798.9048173;-45.120503652039325
1739209798.904826;-38.13080360867914
1739209798.9048345;-45.120503652039325
1739209798.904843;-45.120503652039325
1739209798.9048517;-35.57807855764607
1739209798.9048603;-38.13080360867914
1739209798.9048688;-45.120503652039325
1739209798.9048774;-45.120503652039325
1739209798.904886;-32.816014438256545
1739209798.9048946;-35.57807855764607
1739209798.9049032;-45.120503652039325
1739209798.9049118;-38.13080360867914
1739209798.9049203;-45.120503652039325
1739209798.904929;-38.13080360867914
1739209798.9049375;-38.13080360867914
1739209798.904946;-38.13080360867914
1739209798.9049547;-45.120503652039325
1739209798.9049633;-33.981070128970906
1739209798.9049718;-45.120503652039325
1739209798.9049804;-45.120503652039325
1739209798.9049888;-32.816014438256545
1739209798.9049973;-35.57807855764607
1739209798.905006;-45.120503652039325
1739209798.9050145;-38.13080360867914
1739209798.905023;-38.13080360867914
1739209798.9050317;-45.120503652039325
1739209798.9050403;-38.13080360867914
1739209798.9050488;-35.57807855764607
1739209798.9050574;-45.120503652039325
1739209798.905066;-45.120503652039325
1739209798.9050746;-45.120503652039325
1739209798.9050832;-45.120503652039325
1739209798.9050918;-35.57807855764607
1739209798.9051003;-38.13080360867914
1739209798.905109;-45.120503652039325
1739209798.9051175;-33.981070128970906
1739209798.905126;-45.120503652039325
1739209798.9051347;-38.13080360867914
1739209798.9051433;-38.13080360867914
1739209798.9051518;-45.120503652039325
1739209798.9051602;-38.13080360867914
1739209798.9051688;-38.13080360867914
1739209798.9051774;-38.13080360867914
1739209798.905186;-38.13080360867914
1739209798.9051945;-38.13080360867914
1739209798.905203;-38.13080360867914
1739209798.9052117;-45.120503652039325
1739209798.9052203;-45.120503652039325
1739209798.9052289;-45.120503652039325
1739209798.9052374;-38.13080360867914
1739209798.905246;-38.13080360867914
1739209798.9052546;-45.120503652039325
1739209798.9052632;-45.120503652039325
1739209798.9052718;-38.13080360867914
1739209798.9052804;-45.120503652039325
1739209798.905289;-45.120503652039325
1739209798.9052975;-38.13080360867914
1739209798.905306;-38.13080360867914
1739209798.9053147;-45.120503652039325
1739209798.9053233;-38.13080360867914
1739209798.9053316;-45.120503652039325
1739209798.9053402;-31.141103565318915
1739209798.9053488;-32.816014438256545
1739209798.9053574;-38.13080360867914
1739209798.905366;-45.120503652039325
1739209798.9053745;-38.13080360867914
1739209798.905383;-32.816014438256545
1739209798.9053917;-33.981070128970906
1739209798.9054003;-45.120503652039325
1739209798.9054089;-38.13080360867914
1739209798.9054174;-38.13080360867914
1739209798.905426;-33.981070128970906
1739209798.9054346;-45.120503652039325
1739209798.9054432;-38.13080360867914
1739209798.9054518;-32.816014438256545
1739209798.9054604;-38.13080360867914
1739209798.905469;-45.120503652039325
1739209798.9054775;-33.981070128970906
1739209798.905486;-31.141103565318915
1739209798.9054947;-38.13080360867914
1739209798.905503;-45.120503652039325
1739209798.9055116;-38.13080360867914
1739209798.9055202;-38.13080360867914
1739209798.9055288;-45.120503652039325
1739209798.9055374;-45.120503652039325
1739209798.905546;-32.816014438256545
1739209798.9055545;-33.981070128970906
1739209798.905563;-35.57807855764607
1739209798.9055717;-45.120503652039325
1739209798.9055803;-33.981070128970906
1739209798.9055889;-35.57807855764607
1739209798.9055974;-38.13080360867914
1739209798.905606;-38.13080360867914
1739209798.9056146;-28.992665084841942
1739209798.9056232;-31.141103565318915
1739209798.9056318;-33.981070128970906
1739209798.9056404;-45.120503652039325
1739209798.905649;-33.981070128970906
1739209798.9056575;-45.120503652039325
1739209798.905666;-38.13080360867914
1739209798.9056745;-38.13080360867914
1739209798.905683;-45.120503652039325
1739209798.9056916;-45.120503652039325
1739209798.9057002;-45.120503652039325
1739209798.9057088;-45.120503652039325
1739209798.9057174;-38.13080360867914
1739209798.905726;-38.13080360867914
1739209798.9057345;-45.120503652039325
1739209798.9057431;-45.120503652039325
1739209798.9057517;-45.120503652039325
1739209798.9057603;-45.120503652039325
1739209798.9057689;-38.13080360867914
1739209798.9057775;-45.120503652039325
1739209798.905786;-45.120503652039325
1739209798.9057946;-32.816014438256545
1739209798.9058032;-45.120503652039325
1739209798.9058118;-38.13080360867914
1739209798.9058204;-35.57807855764607
1739209798.905829;-38.13080360867914
1739209798.9058375;-45.120503652039325
1739209798.905846;-35.57807855764607
1739209798.9058545;-38.13080360867914
1739209798.905863;-45.120503652039325
1739209798.9058716;-38.13080360867914
1739209798.9058802;-45.120503652039325
1739209798.9058888;-45.120503652039325
1739209798.9058974;-45.120503652039325
1739209798.905906;-45.120503652039325
1739209798.9059145;-38.13080360867914
1739209798.9059231;-35.57807855764607
1739209798.9059317;-38.13080360867914
1739209798.9059403;-45.120503652039325
1739209798.9059489;-45.120503652039325
1739209798.9059575;-45.120503652039325
1739209798.905966;-38.13080360867914
1739209798.9059746;-33.981070128970906
1739209798.9059832;-38.13080360867914
1739209798.9059918;-45.120503652039325
1739209798.9060004;-38.13080360867914
1739209798.906009;-38.13080360867914
1739209798.9060175;-38.13080360867914
1739209798.906026;-35.57807855764607
1739209798.9060345;-45.120503652039325
1739209798.906043;-45.120503652039325
1739209798.9060516;-45.120503652039325
1739209798.9060602;-38.13080360867914
1739209798.9060688;-45.120503652039325
1739209798.9060774;-38.13080360867914
1739209798.906086;-38.13080360867914
1739209798.9060946;-45.120503652039325
1739209798.9061031;-35.57807855764607
1739209798.9061117;-38.13080360867914
1739209798.9061203;-45.120503652039325
1739209798.906129;-35.57807855764607
1739209798.9061375;-38.13080360867914
1739209798.906146;-45.120503652039325
1739209798.9061546;-35.57807855764607
1739209798.9061632;-45.120503652039325
1739209798.9061718;-35.57807855764607
1739209798.9061804;-38.13080360867914
1739209798.906189;-45.120503652039325
1739209798.9061973;-45.120503652039325
1739209798.906206;-45.120503652039325
1739209798.9062145;-45.120503652039325
1739209798.906223;-45.120503652039325
1739209798.9062316;-45.120503652039325
1739209798.9062402;-45.120503652039325
1739209798.9062488;-45.120503652039325
1739209798.9062574;-38.13080360867914
1739209798.906266;-38.13080360867914
1739209798.9062746;-38.13080360867914
1739209798.9062831;-38.13080360867914
1739209798.9062917;-35.57807855764607
1739209798.9063003;-45.120503652039325
1739209798.906309;-26.991370085610736
1739209798.9063175;-30.49652367304973
1739209798.906326;-45.120503652039325
1739209798.9063346;-45.120503652039325
1739209798.9063432;-35.57807855764607
1739209798.9063518;-35.57807855764607
1739209798.9063604;-45.120503652039325
1739209798.9063687;-38.13080360867914
1739209798.9063773;-45.120503652039325
1739209798.906386;-45.120503652039325
1739209798.9063945;-35.57807855764607
1739209798.906403;-45.120503652039325
1739209798.9064116;-45.120503652039325
1739209798.9064202;-45.120503652039325
1739209798.9064288;-45.120503652039325
1739209798.9064374;-38.13080360867914
1739209798.906446;-38.13080360867914
1739209798.9064546;-45.120503652039325
1739209798.9064631;-35.57807855764607
1739209798.9064717;-45.120503652039325
1739209798.9064803;-45.120503652039325
1739209798.906489;-45.120503652039325
1739209798.9064975;-35.57807855764607
1739209798.906506;-45.120503652039325
1739209798.9065146;-29.438486411369333
1739209798.9065232;-29.438486411369333
1739209798.9065318;-45.120503652039325
1739209798.9065402;-38.13080360867914
1739209798.9065487;-38.13080360867914
1739209798.9065573;-35.57807855764607
1739209798.906566;-45.120503652039325
1739209798.9065745;-45.120503652039325
1739209798.906583;-45.120503652039325
1739209798.9065917;-45.120503652039325
1739209798.9066002;-45.120503652039325
1739209798.9066088;-45.120503652039325
1739209798.9066174;-38.13080360867914
1739209798.906626;-38.13080360867914
1739209798.9066346;-45.120503652039325
1739209798.9066432;-45.120503652039325
1739209798.9066517;-33.981070128970906
1739209798.9066603;-45.120503652039325
1739209798.906669;-35.57807855764607
1739209798.9066775;-38.13080360867914
1739209798.906686;-45.120503652039325
1739209798.9066947;-45.120503652039325
1739209798.9067032;-45.120503652039325
1739209798.9067116;-45.120503652039325
1739209798.9067202;-38.13080360867914
1739209798.9067287;-35.57807855764607
1739209798.9067373;-35.57807855764607
1739209798.906746;-45.120503652039325
1739209798.9067545;-38.13080360867914
1739209798.906763;-38.13080360867914
1739209798.9067717;-45.120503652039325
1739209798.9067802;-38.13080360867914
1739209798.9067888;-45.120503652039325
1739209798.9067974;-38.13080360867914
1739209798.906806;-38.13080360867914
1739209798.9068146;-45.120503652039325
1739209798.9068232;-32.816014438256545
1739209798.9068317;-38.13080360867914
1739209798.9068403;-45.120503652039325
1739209798.906849;-45.120503652039325
1739209798.9068575;-45.120503652039325
1739209798.906866;-45.120503652039325
1739209798.9068747;-45.120503652039325
1739209798.906883;-45.120503652039325
1739209798.9068916;-38.13080360867914
1739209798.9069002;-45.120503652039325
1739209798.9069088;-38.13080360867914
1739209798.9069173;-38.13080360867914
1739209798.906926;-38.13080360867914
1739209798.9069345;-33.981070128970906
1739209798.906943;-32.816014438256545
1739209798.9069517;-38.13080360867914
1739209798.9069602;-45.120503652039325
1739209798.9069688;-35.57807855764607
1739209798.9069774;-33.981070128970906
1739209798.906986;-38.13080360867914
1739209798.9069946;-38.13080360867914
1739209798.9070032;-38.13080360867914
1739209798.9070117;-38.13080360867914
1739209798.9070203;-38.13080360867914
1739209798.907029;-45.120503652039325
1739209798.9070375;-45.120503652039325
1739209798.907046;-45.120503652039325
1739209798.9070544;-45.120503652039325
1739209798.907063;-38.13080360867914
1739209798.9070716;-38.13080360867914
1739209798.9070802;-38.13080360867914
1739209798.9070888;-32.816014438256545
1739209798.9070973;-45.120503652039325
1739209798.907106;-38.13080360867914
1739209798.9071145;-35.57807855764607
1739209798.907123;-38.13080360867914
1739209798.9071317;-45.120503652039325
1739209798.9071403;-38.13080360867914
1739209798.9071488;-35.57807855764607
1739209798.9071574;-45.120503652039325
1739209798.907166;-45.120503652039325
1739209798.9071746;-33.981070128970906
1739209798.9071832;-38.13080360867914
1739209798.9071918;-45.120503652039325
1739209798.9072003;-38.13080360867914
1739209798.907209;-33.981070128970906
1739209798.9072175;-38.13080360867914
1739209798.9072258;-45.120503652039325
1739209798.9072344;-45.120503652039325
1739209798.907243;-38.13080360867914
1739209798.9072516;-38.13080360867914
1739209798.9072602;-35.57807855764607
1739209798.9072688;-45.120503652039325
1739209798.9072773;-33.981070128970906
1739209798.907286;-31.141103565318915
1739209798.9072945;-45.120503652039325
1739209798.907303;-45.120503652039325
1739209798.9073117;-38.13080360867914
1739209798.9073203;-45.120503652039325
1739209798.9073288;-45.120503652039325
1739209798.9073374;-32.816014438256545
1739209798.907346;-38.13080360867914
1739209798.9073546;-38.13080360867914
1739209798.9073632;-38.13080360867914
1739209798.9073718;-38.13080360867914
1739209798.9073803;-38.13080360867914
1739209798.907389;-45.120503652039325
1739209798.9073973;-45.120503652039325
1739209798.9074059;-38.13080360867914
1739209798.9074144;-38.13080360867914
1739209798.907423;-38.13080360867914
1739209798.9074316;-38.13080360867914
1739209798.9074402;-35.57807855764607
1739209798.9074488;-38.13080360867914
1739209798.9074574;-38.13080360867914
1739209798.907466;-33.981070128970906
1739209798.9074745;-45.120503652039325
1739209798.907483;-32.816014438256545
1739209798.9074917;-27.267205301931607
1739209798.9075003;-45.120503652039325
1739209798.9075089;-38.13080360867914
1739209798.9075174;-38.13080360867914
1739209798.907526;-45.120503652039325
1739209798.9075346;-45.120503652039325
1739209798.9075432;-45.120503652039325
1739209798.9075518;-45.120503652039325
1739209798.9075603;-45.120503652039325
1739209798.9075687;-45.120503652039325
1739209798.9075773;-45.120503652039325
1739209798.9075859;-38.13080360867914
1739209798.9075944;-38.13080360867914
1739209798.907603;-45.120503652039325
1739209798.9076116;-45.120503652039325
1739209798.9076202;-45.120503652039325
1739209798.9076288;-38.13080360867914
1739209798.9076374;-38.13080360867914
1739209798.907646;-38.13080360867914
1739209798.9076545;-45.120503652039325
1739209798.907663;-38.13080360867914
1739209798.9076717;-35.57807855764607
1739209798.9076803;-38.13080360867914
1739209798.9076889;-32.816014438256545
1739209798.9076974;-30.49652367304973
1739209798.907706;-38.13080360867914
1739209798.9077146;-45.120503652039325
1739209798.9077232;-38.13080360867914
1739209798.9077318;-38.13080360867914
1739209798.90774;-45.120503652039325
1739209798.9077487;-45.120503652039325
1739209798.9077573;-45.120503652039325
1739209798.9077659;-45.120503652039325
1739209798.9077744;-38.13080360867914
1739209798.907783;-45.120503652039325
1739209798.9077916;-45.120503652039325
1739209798.9078002;-35.57807855764607
1739209798.9078088;-38.13080360867914
1739209798.9078174;-45.120503652039325
1739209798.907826;-45.120503652039325
1739209798.9078345;-38.13080360867914
1739209798.907843;-35.57807855764607
1739209798.9078517;-38.13080360867914
1739209798.9078603;-45.120503652039325
1739209798.9078689;-45.120503652039325
1739209798.9078774;-45.120503652039325
1739209798.907886;-38.13080360867914
1739209798.9078946;-33.981070128970906
1739209798.9079032;-45.120503652039325
1739209798.9079115;-38.13080360867914
1739209798.9079201;-35.57807855764607
1739209798.9079287;-38.13080360867914
1739209798.9079373;-45.120503652039325
1739209798.9079459;-45.120503652039325
1739209798.9079545;-38.13080360867914
1739209798.907963;-38.13080360867914
1739209798.9079716;-38.13080360867914
1739209798.9079802;-38.13080360867914
1739209798.9079888;-38.13080360867914
1739209798.9079974;-45.120503652039325
1739209798.908006;-38.13080360867914
1739209798.9080145;-38.13080360867914
1739209798.908023;-45.120503652039325
1739209798.9080317;-38.13080360867914
1739209798.9080403;-38.13080360867914
1739209798.9080489;-35.57807855764607
1739209798.9080575;-38.13080360867914
1739209798.908066;-38.13080360867914
1739209798.9080746;-45.120503652039325
1739209798.9080832;-45.120503652039325
1739209798.9080915;-38.13080360867914
1739209798.9081001;-33.981070128970906
1739209798.9081087;-45.120503652039325
1739209798.9081173;-38.13080360867914
1739209798.9081259;-33.981070128970906
1739209798.9081345;-38.13080360867914
1739209798.908143;-38.13080360867914
1739209798.9081516;-45.120503652039325
1739209798.9081602;-38.13080360867914
1739209798.9081688;-45.120503652039325
1739209798.9081774;-32.816014438256545
1739209798.908186;-31.141103565318915
1739209798.9081945;-38.13080360867914
1739209798.9082031;-38.13080360867914
1739209798.9082117;-38.13080360867914
1739209798.9082203;-35.57807855764607
1739209798.9082289;-45.120503652039325
1739209798.9082375;-38.13080360867914
1739209798.908246;-45.120503652039325
1739209798.9082546;-45.120503652039325
1739209798.908263;-45.120503652039325
1739209798.9082716;-38.13080360867914
1739209798.9082801;-38.13080360867914
1739209798.9082887;-45.120503652039325
1739209798.9082973;-45.120503652039325
1739209798.908306;-38.13080360867914
1739209798.9083145;-33.981070128970906
1739209798.908323;-38.13080360867914
1739209798.9083316;-45.120503652039325
1739209798.9083402;-38.13080360867914
1739209798.9083488;-38.13080360867914
1739209798.9083574;-38.13080360867914
1739209798.908366;-35.57807855764607
1739209798.9083745;-35.57807855764607
1739209798.9083831;-38.13080360867914
1739209798.9083917;-28.992665084841942
1739209798.9084003;-45.120503652039325
1739209798.9084089;-45.120503652039325
1739209798.9084175;-45.120503652039325
1739209798.908426;-35.57807855764607
1739209798.9084344;-38.13080360867914
1739209798.908443;-38.13080360867914
1739209798.9084516;-45.120503652039325
1739209798.9084601;-29.438486411369347
1739209798.9084687;-38.13080360867914
1739209798.9084773;-38.13080360867914
1739209798.908486;-45.120503652039325
1739209798.9084945;-45.120503652039325
1739209798.908503;-38.13080360867914
1739209798.9085116;-38.13080360867914
1739209798.9085202;-45.120503652039325
1739209798.9085288;-33.981070128970906
1739209798.9085374;-33.981070128970906
1739209798.908546;-31.141103565318915
1739209798.9085546;-45.120503652039325
1739209798.9085631;-33.981070128970906
1739209798.9085717;-38.13080360867914
1739209798.9085803;-45.120503652039325
1739209798.908589;-45.120503652039325
1739209798.9085975;-38.13080360867914
1739209798.9086058;-38.13080360867914
1739209798.9086144;-45.120503652039325
1739209798.908623;-45.120503652039325
1739209798.9086316;-38.13080360867914
1739209798.9086401;-35.57807855764607
1739209798.9086487;-38.13080360867914
1739209798.9086573;-38.13080360867914
1739209798.908666;-38.13080360867914
1739209798.9086745;-45.120503652039325
1739209798.908683;-38.13080360867914
1739209798.9086916;-33.981070128970906
1739209798.9087002;-45.120503652039325
1739209798.9087088;-45.120503652039325
1739209798.9087174;-45.120503652039325
1739209798.908726;-33.981070128970906
1739209798.9087346;-28.218542851754165
1739209798.9087431;-24.438645034577675
1739209798.9087517;-27.267205301931607
1739209798.9087603;-33.981070128970906
1739209798.908769;-38.13080360867914
1739209798.9087772;-38.13080360867914
1739209798.9087858;-31.141103565318893
1739209798.9087944;-32.816014438256545
1739209798.908803;-35.57807855764607
1739209798.9088116;-38.13080360867914
1739209798.9088202;-32.816014438256545
1739209798.9088287;-38.13080360867914
1739209798.9088373;-33.981070128970906
1739209798.908846;-26.487275050834725
1739209798.9088545;-24.15140352195873
1739209798.908863;-45.120503652039325
1739209798.9088717;-45.120503652039325
1739209798.9088802;-30.49652367304976
1739209798.9088888;-31.141103565318915
1739209798.9088974;-38.13080360867914
1739209798.908906;-38.13080360867914
1739209798.9089146;-38.13080360867914
1739209798.9089231;-38.13080360867914
1739209798.9089317;-45.120503652039325
1739209798.9089403;-27.8777449560314
1739209798.9089487;-21.598678470925666
1739209798.9089572;-25.826314394896364
1739209798.9089658;-26.991370085610747
1739209798.9089744;-38.13080360867914
1739209798.908983;-33.981070128970906
1739209798.9089916;-31.141103565318915
1739209798.9090002;-38.13080360867914
1739209798.9090087;-45.120503652039325
1739209798.9090173;-38.13080360867914
1739209798.909026;-45.120503652039325
1739209798.9090345;-33.981070128970906
1739209798.909043;-38.13080360867914
1739209798.9090517;-23.506823629689542
1739209798.9090602;-22.54371790334745
1739209798.9090688;-33.981070128970956
1739209798.9090774;-28.58837851428586
1739209798.909086;-35.57807855764607
1739209798.9090946;-32.816014438256545
1739209798.9091032;-45.120503652039325
1739209798.9091117;-38.13080360867914
1739209798.90912;-45.120503652039325
1739209798.9091287;-38.13080360867914
1739209798.9091372;-30.49652367304973
1739209798.9091458;-32.816014438256545
1739209798.9091544;-38.13080360867914
1739209798.909163;-22.002965041481755
1739209798.9091716;-24.151403521958727
1739209798.9091802;-38.13080360867914
1739209798.9091887;-26.991370085610736
1739209798.9091973;-32.816014438256545
1739209798.909206;-33.981070128970956
1739209798.9092145;-31.141103565318915
1739209798.909223;-45.120503652039325
1739209798.9092317;-45.120503652039325
1739209798.9092402;-38.13080360867914
1739209798.9092488;-38.13080360867914
1739209798.9092574;-28.992665084841942
1739209798.909266;-27.87774495603143
1739209798.9092746;-24.292649948874775
1739209798.9092832;-27.8777449560314
1739209798.9092915;-35.57807855764607
1739209798.9093;-32.816014438256545
1739209798.9093087;-45.120503652039325
1739209798.9093173;-38.13080360867914
1739209798.9093258;-33.981070128970906
1739209798.9093344;-35.57807855764607
1739209798.909343;-38.13080360867914
1739209798.9093516;-45.120503652039325
1739209798.9093602;-26.487275050834715
1739209798.9093688;-23.38864096791655
1739209798.9093773;-24.589719217205094
1739209798.909386;-45.120503652039325
1739209798.9093945;-30.49652367304973
1739209798.909403;-25.077289914212862
1739209798.9094117;-38.13080360867914
1739209798.9094203;-32.816014438256545
1739209798.9094288;-38.13080360867914
1739209798.9094374;-38.13080360867914
1739209798.909446;-45.120503652039325
1739209798.9094546;-33.981070128970906
1739209798.909463;-31.141103565318893
1739209798.9094715;-29.438486411369347
1739209798.90948;-25.25278630937684
1739209798.9094887;-23.16150712794696
1739209798.9094973;-45.120503652039325
1739209798.9095058;-31.141103565318915
1739209798.9095144;-38.13080360867914
1739209798.909523;-45.120503652039325
1739209798.9095316;-38.13080360867914
1739209798.9095402;-35.57807855764607
1739209798.9095488;-38.13080360867914
1739209798.9095573;-45.120503652039325
1739209798.909566;-45.120503652039325
1739209798.9095745;-29.438486411369333
1739209798.909583;-23.38864096791655
1739209798.9095917;-26.487275050834725
1739209798.9096003;-27.267205301931607
1739209798.9096088;-28.992665084841942
1739209798.9096174;-38.13080360867914
1739209798.909626;-33.981070128970906
1739209798.9096344;-45.120503652039325
1739209798.909643;-45.120503652039325
1739209798.9096515;-45.120503652039325
1739209798.90966;-38.13080360867914
1739209798.9096687;-45.120503652039325
1739209798.9096773;-45.120503652039325
1739209798.9096859;-35.57807855764607
1739209798.9096944;-38.13080360867914
1739209798.909703;-38.13080360867914
1739209798.9097116;-33.981070128970906
1739209798.9097202;-32.816014438256545
1739209798.9097288;-38.13080360867914
1739209798.9097373;-38.13080360867914
1739209798.909746;-38.13080360867914
1739209798.9097545;-45.120503652039325
1739209798.909763;-33.981070128970906
1739209798.9097717;-45.120503652039325
1739209798.9097803;-45.120503652039325
1739209798.9097888;-35.57807855764607
1739209798.9097974;-38.13080360867914
1739209798.9098058;-45.120503652039325
1739209798.9098144;-45.120503652039325
1739209798.909823;-35.57807855764607
1739209798.9098315;-38.13080360867914
1739209798.90984;-45.120503652039325
1739209798.9098487;-33.981070128970906
1739209798.9098573;-45.120503652039325
1739209798.9098659;-45.120503652039325
1739209798.9098744;-45.120503652039325
1739209798.909883;-45.120503652039325
1739209798.9098916;-38.13080360867914
1739209798.9099002;-38.13080360867914
