CAN Message; 0x1d3:0000a1dffb91b434
1739209672.4756782;-28.992665084841942
1739209672.4756835;-45.120503652039325
1739209672.4756887;-45.120503652039325
1739209672.475694;-38.13080360867914
1739209672.4756992;-38.13080360867914
1739209672.4757044;-38.13080360867914
1739209672.4757097;-45.120503652039325
1739209672.475715;-35.57807855764607
1739209672.4757202;-30.49652367304973
1739209672.4757254;-33.981070128970906
1739209672.4757307;-45.120503652039325
1739209672.475736;-32.816014438256545
1739209672.4757411;-33.981070128970906
1739209672.4757464;-45.120503652039325
1739209672.4757516;-45.120503652039325
1739209672.475757;-45.120503652039325
1739209672.4757621;-33.981070128970906
1739209672.4757671;-45.120503652039325
1739209672.4757724;-45.120503652039325
1739209672.4757776;-45.120503652039325
1739209672.4757829;-45.120503652039325
1739209672.475788;-45.120503652039325
1739209672.4757934;-45.120503652039325
1739209672.4757986;-45.120503652039325
1739209672.4758039;-45.120503652039325
1739209672.475809;-38.13080360867914
1739209672.4758143;-38.13080360867914
1739209672.4758196;-45.120503652039325
1739209672.4758248;-38.13080360867914
1739209672.47583;-45.120503652039325
1739209672.4758353;-45.120503652039325
1739209672.4758406;-45.120503652039325
1739209672.4758458;-31.141103565318915
1739209672.475851;-31.141103565318915
1739209672.4758563;-35.57807855764607
1739209672.4758615;-38.13080360867914
1739209672.4758668;-38.13080360867914
1739209672.475872;-45.120503652039325
1739209672.4758773;-45.120503652039325
1739209672.4758825;-38.13080360867914
1739209672.4758878;-33.981070128970906
1739209672.475893;-32.81601443825658
1739209672.4758983;-38.13080360867914
1739209672.4759035;-38.13080360867914
1739209672.4759088;-38.13080360867914
1739209672.475914;-45.120503652039325
1739209672.4759192;-38.13080360867914
1739209672.4759245;-45.120503652039325
1739209672.4759297;-31.141103565318915
1739209672.475935;-28.992665084841942
1739209672.4759402;-45.120503652039325
1739209672.4759455;-35.57807855764607
1739209672.4759507;-35.57807855764607
1739209672.475956;-38.13080360867914
1739209672.4759612;-45.120503652039325
1739209672.4759665;-38.13080360867914
1739209672.4759717;-38.13080360867914
1739209672.475977;-38.13080360867914
1739209672.475982;-35.57807855764607
1739209672.4759872;-45.120503652039325
1739209672.4759924;-45.120503652039325
1739209672.4759977;-32.816014438256545
1739209672.476003;-38.13080360867914
1739209672.4760082;-38.13080360867914
1739209672.4760134;-35.57807855764607
1739209672.4760187;-33.981070128970906
1739209672.476024;-38.13080360867914
1739209672.4760292;-45.120503652039325
1739209672.4760344;-45.120503652039325
1739209672.4760396;-38.13080360867914
1739209672.476045;-35.57807855764607
1739209672.4760501;-45.120503652039325
1739209672.4760554;-45.120503652039325
1739209672.4760606;-38.13080360867914
1739209672.4760659;-45.120503652039325
1739209672.4760711;-38.13080360867914
1739209672.4760764;-35.57807855764607
1739209672.4760816;-38.13080360867914
1739209672.4760869;-45.120503652039325
1739209672.476092;-45.120503652039325
1739209672.4760973;-45.120503652039325
1739209672.4761026;-38.13080360867914
1739209672.4761078;-38.13080360867914
1739209672.476113;-38.13080360867914
1739209672.4761183;-45.120503652039325
1739209672.4761236;-45.120503652039325
1739209672.4761288;-38.13080360867914
1739209672.476134;-45.120503652039325
1739209672.4761393;-38.13080360867914
1739209672.4761446;-33.981070128970906
1739209672.4761498;-45.120503652039325
1739209672.476155;-38.13080360867914
1739209672.4761603;-38.13080360867914
1739209672.4761655;-45.120503652039325
1739209672.4761708;-45.120503652039325
1739209672.476176;-38.13080360867914
1739209672.4761813;-45.120503652039325
1739209672.4761865;-45.120503652039325
1739209672.4761918;-45.120503652039325
1739209672.4761968;-45.120503652039325
1739209672.476202;-45.120503652039325
1739209672.4762073;-38.13080360867914
1739209672.4762125;-38.13080360867914
1739209672.4762177;-45.120503652039325
1739209672.476223;-38.13080360867914
1739209672.4762282;-38.13080360867914
1739209672.4762335;-45.120503652039325
1739209672.4762387;-38.13080360867914
1739209672.476244;-38.13080360867914
1739209672.4762492;-45.120503652039325
1739209672.4762545;-38.13080360867914
1739209672.4762597;-38.13080360867914
1739209672.476265;-45.120503652039325
1739209672.4762702;-38.13080360867914
1739209672.4762754;-45.120503652039325
1739209672.4762807;-38.13080360867914
1739209672.476286;-45.120503652039325
1739209672.4762912;-35.57807855764607
1739209672.4762964;-38.13080360867914
1739209672.4763017;-45.120503652039325
1739209672.476307;-35.57807855764607
1739209672.4763122;-38.13080360867914
1739209672.4763174;-35.57807855764607
1739209672.4763227;-38.13080360867914
1739209672.476328;-38.13080360867914
1739209672.4763331;-45.120503652039325
1739209672.4763384;-38.13080360867914
1739209672.4763436;-35.57807855764607
1739209672.4763489;-45.120503652039325
1739209672.4763541;-45.120503652039325
1739209672.4763594;-45.120503652039325
1739209672.4763646;-38.13080360867914
1739209672.4763699;-38.13080360867914
1739209672.476375;-38.13080360867914
1739209672.4763803;-38.13080360867914
1739209672.4763856;-35.57807855764607
1739209672.4763908;-33.981070128970906
1739209672.476396;-45.120503652039325
1739209672.4764013;-31.141103565318915
1739209672.4764066;-38.13080360867914
1739209672.4764116;-45.120503652039325
1739209672.4764168;-45.120503652039325
1739209672.476422;-38.13080360867914
1739209672.4764273;-38.13080360867914
1739209672.4764326;-38.13080360867914
1739209672.4764378;-35.57807855764607
1739209672.476443;-38.13080360867914
1739209672.4764483;-35.57807855764607
1739209672.4764535;-38.13080360867914
1739209672.4764588;-38.13080360867914
1739209672.476464;-33.981070128970906
1739209672.4764693;-38.13080360867914
1739209672.4764745;-38.13080360867914
1739209672.4764798;-45.120503652039325
1739209672.476485;-38.13080360867914
1739209672.4764903;-35.57807855764607
1739209672.4764955;-38.13080360867914
1739209672.4765007;-38.13080360867914
1739209672.476506;-38.13080360867914
1739209672.4765112;-35.57807855764607
1739209672.4765165;-38.13080360867914
1739209672.4765217;-45.120503652039325
1739209672.476527;-45.120503652039325
1739209672.4765322;-35.57807855764607
1739209672.4765375;-38.13080360867914
1739209672.4765427;-45.120503652039325
1739209672.476548;-38.13080360867914
1739209672.4765532;-45.120503652039325
1739209672.4765584;-45.120503652039325
1739209672.4765637;-45.120503652039325
1739209672.476569;-38.13080360867914
1739209672.4765742;-38.13080360867914
1739209672.4765794;-38.13080360867914
1739209672.4765847;-45.120503652039325
1739209672.47659;-38.13080360867914
1739209672.4765952;-35.57807855764607
1739209672.4766004;-45.120503652039325
1739209672.4766057;-45.120503652039325
1739209672.476611;-33.981070128970906
1739209672.4766161;-38.13080360867914
1739209672.4766214;-38.13080360867914
1739209672.4766264;-45.120503652039325
1739209672.4766316;-45.120503652039325
1739209672.476637;-33.981070128970906
1739209672.4766421;-38.13080360867914
1739209672.4766474;-45.120503652039325
1739209672.4766526;-30.49652367304973
1739209672.4766579;-33.981070128970906
1739209672.476663;-38.13080360867914
1739209672.4766684;-45.120503652039325
1739209672.4766736;-38.13080360867914
1739209672.4766788;-38.13080360867914
1739209672.476684;-33.981070128970906
1739209672.4766893;-45.120503652039325
1739209672.4766946;-33.981070128970906
1739209672.4766998;-38.13080360867914
1739209672.476705;-38.13080360867914
1739209672.4767103;-45.120503652039325
1739209672.4767156;-38.13080360867914
1739209672.4767208;-38.13080360867914
1739209672.476726;-38.13080360867914
1739209672.4767313;-38.13080360867914
1739209672.4767365;-29.438486411369347
1739209672.4767418;-33.981070128970906
1739209672.476747;-45.120503652039325
1739209672.4767523;-45.120503652039325
1739209672.4767575;-38.13080360867914
1739209672.4767628;-38.13080360867914
1739209672.476768;-38.13080360867914
1739209672.4767733;-45.120503652039325
1739209672.4767785;-32.816014438256545
1739209672.4767838;-33.981070128970906
1739209672.476789;-35.57807855764607
1739209672.4767942;-45.120503652039325
1739209672.4767995;-45.120503652039325
1739209672.4768047;-45.120503652039325
1739209672.47681;-38.13080360867914
1739209672.4768152;-38.13080360867914
1739209672.4768205;-38.13080360867914
1739209672.4768257;-45.120503652039325
1739209672.476831;-38.13080360867914
1739209672.4768362;-38.13080360867914
1739209672.4768412;-38.13080360867914
1739209672.4768465;-45.120503652039325
1739209672.4768517;-38.13080360867914
1739209672.476857;-38.13080360867914
1739209672.4768622;-38.13080360867914
1739209672.4768674;-33.981070128970906
1739209672.4768727;-38.13080360867914
1739209672.476878;-45.120503652039325
1739209672.4768832;-35.57807855764607
1739209672.4768884;-38.13080360867914
1739209672.4768937;-45.120503652039325
1739209672.476899;-33.981070128970906
1739209672.4769042;-38.13080360867914
1739209672.4769094;-38.13080360867914
1739209672.4769146;-38.13080360867914
1739209672.47692;-38.13080360867914
1739209672.4769251;-45.120503652039325
1739209672.4769304;-38.13080360867914
1739209672.4769356;-35.57807855764607
1739209672.4769409;-38.13080360867914
1739209672.476946;-31.141103565318915
1739209672.4769514;-28.992665084841942
1739209672.4769566;-45.120503652039325
1739209672.4769619;-45.120503652039325
1739209672.476967;-38.13080360867914
1739209672.4769723;-33.981070128970906
1739209672.4769776;-45.120503652039325
1739209672.4769828;-45.120503652039325
1739209672.476988;-45.120503652039325
1739209672.4769933;-45.120503652039325
1739209672.4769986;-38.13080360867914
1739209672.4770038;-38.13080360867914
1739209672.477009;-45.120503652039325
1739209672.4770143;-35.57807855764607
1739209672.4770195;-35.57807855764607
1739209672.4770248;-45.120503652039325
1739209672.47703;-38.13080360867914
1739209672.4770353;-35.57807855764607
1739209672.4770405;-38.13080360867914
1739209672.4770458;-45.120503652039325
1739209672.477051;-45.120503652039325
1739209672.477056;-38.13080360867914
1739209672.4770613;-38.13080360867914
1739209672.4770665;-45.120503652039325
1739209672.4770718;-38.13080360867914
1739209672.477077;-38.13080360867914
1739209672.4770823;-38.13080360867914
1739209672.4770875;-45.120503652039325
1739209672.4770927;-45.120503652039325
1739209672.477098;-33.981070128970906
1739209672.4771032;-45.120503652039325
1739209672.4771085;-45.120503652039325
1739209672.4771137;-38.13080360867914
1739209672.477119;-45.120503652039325
1739209672.4771242;-38.13080360867914
1739209672.4771295;-45.120503652039325
1739209672.4771347;-45.120503652039325
1739209672.47714;-35.57807855764607
1739209672.4771452;-35.57807855764607
1739209672.4771504;-45.120503652039325
1739209672.4771557;-45.120503652039325
1739209672.477161;-32.816014438256545
1739209672.4771662;-38.13080360867914
1739209672.4771714;-45.120503652039325
1739209672.4771767;-38.13080360867914
1739209672.477182;-45.120503652039325
1739209672.4771872;-45.120503652039325
1739209672.4771924;-35.57807855764607
1739209672.4771976;-45.120503652039325
1739209672.477203;-38.13080360867914
1739209672.4772081;-38.13080360867914
1739209672.4772134;-45.120503652039325
1739209672.4772186;-45.120503652039325
1739209672.4772239;-38.13080360867914
1739209672.477229;-38.13080360867914
1739209672.4772344;-38.13080360867914
1739209672.4772396;-35.57807855764607
1739209672.4772449;-35.57807855764607
1739209672.47725;-38.13080360867914
1739209672.4772553;-38.13080360867914
1739209672.4772606;-38.13080360867914
1739209672.4772658;-45.120503652039325
1739209672.4772708;-38.13080360867914
1739209672.477276;-38.13080360867914
1739209672.4772813;-45.120503652039325
1739209672.4772866;-45.120503652039325
1739209672.4772918;-45.120503652039325
1739209672.477297;-38.13080360867914
1739209672.4773023;-38.13080360867914
1739209672.4773076;-35.57807855764607
1739209672.4773128;-38.13080360867914
1739209672.477318;-38.13080360867914
1739209672.4773233;-45.120503652039325
1739209672.4773285;-38.13080360867914
1739209672.4773338;-32.816014438256545
1739209672.477339;-38.13080360867914
1739209672.4773443;-38.13080360867914
1739209672.4773495;-45.120503652039325
1739209672.4773548;-45.120503652039325
1739209672.47736;-45.120503652039325
1739209672.4773653;-38.13080360867914
1739209672.4773705;-38.13080360867914
1739209672.4773757;-32.81601443825658
1739209672.477381;-38.13080360867914
1739209672.4773862;-45.120503652039325
1739209672.4773915;-35.57807855764607
1739209672.4773967;-38.13080360867914
1739209672.477402;-45.120503652039325
1739209672.4774072;-45.120503652039325
1739209672.4774125;-38.13080360867914
1739209672.4774177;-31.141103565318915
1739209672.477423;-45.120503652039325
1739209672.4774282;-38.13080360867914
1739209672.4774334;-45.120503652039325
1739209672.4774387;-45.120503652039325
1739209672.477444;-38.13080360867914
1739209672.4774492;-35.57807855764607
1739209672.4774544;-45.120503652039325
1739209672.4774597;-38.13080360867914
1739209672.477465;-45.120503652039325
1739209672.4774702;-45.120503652039325
1739209672.4774754;-38.13080360867914
1739209672.4774806;-38.13080360867914
1739209672.4774857;-38.13080360867914
1739209672.477491;-45.120503652039325
1739209672.4774961;-45.120503652039325
1739209672.4775014;-38.13080360867914
1739209672.4775066;-45.120503652039325
1739209672.477512;-38.13080360867914
1739209672.4775171;-45.120503652039325
1739209672.4775224;-33.981070128970906
1739209672.4775276;-38.13080360867914
1739209672.4775329;-35.57807855764607
1739209672.477538;-45.120503652039325
1739209672.4775434;-38.13080360867914
1739209672.4775486;-35.57807855764607
1739209672.4775538;-38.13080360867914
1739209672.477559;-45.120503652039325
1739209672.4775643;-38.13080360867914
1739209672.4775696;-38.13080360867914
1739209672.4775748;-45.120503652039325
1739209672.47758;-45.120503652039325
1739209672.4775853;-31.14110356531892
1739209672.4775906;-45.120503652039325
1739209672.4775958;-45.120503652039325
1739209672.477601;-35.57807855764607
1739209672.4776063;-35.57807855764607
1739209672.4776115;-45.120503652039325
1739209672.4776168;-45.120503652039325
1739209672.477622;-38.13080360867914
1739209672.4776273;-27.267205301931607
1739209672.4776325;-33.981070128970906
1739209672.4776378;-38.13080360867914
1739209672.477643;-38.13080360867914
1739209672.4776483;-38.13080360867914
1739209672.4776535;-45.120503652039325
1739209672.4776587;-38.13080360867914
1739209672.477664;-45.120503652039325
1739209672.4776692;-33.981070128970906
1739209672.4776745;-38.13080360867914
1739209672.4776797;-45.120503652039325
1739209672.477685;-38.13080360867914
1739209672.4808102;-38.13080360867914
1739209672.4808128;-38.13080360867914
1739209672.4808152;-45.120503652039325
1739209672.4808178;-45.120503652039325
1739209672.4808204;-45.120503652039325
1739209672.480823;-35.57807855764607
1739209672.4808254;-38.13080360867914
1739209672.480828;-33.981070128970956
1739209672.4808307;-45.120503652039325
1739209672.4808333;-38.13080360867914
1739209672.4808357;-38.13080360867914
1739209672.4808383;-38.13080360867914
1739209672.480841;-35.57807855764607
1739209672.4808435;-45.120503652039325
1739209672.480846;-35.57807855764607
1739209672.4808486;-28.58837851428586
1739209672.4808512;-45.120503652039325
1739209672.4808538;-38.13080360867914
1739209672.4808562;-38.13080360867914
1739209672.4808588;-38.13080360867914
1739209672.4808614;-45.120503652039325
1739209672.480864;-45.120503652039325
1739209672.4808664;-45.120503652039325
1739209672.480869;-45.120503652039325
1739209672.4808717;-45.120503652039325
1739209672.4808743;-45.120503652039325
1739209672.4808767;-45.120503652039325
1739209672.4808793;-38.13080360867914
1739209672.480882;-45.120503652039325
1739209672.4808846;-45.120503652039325
1739209672.480887;-45.120503652039325
1739209672.4808896;-38.13080360867914
1739209672.4808922;-38.13080360867914
1739209672.4808948;-45.120503652039325
1739209672.4808972;-38.13080360867914
1739209672.4808998;-45.120503652039325
1739209672.4809024;-38.13080360867914
1739209672.480905;-45.120503652039325
1739209672.4809074;-45.120503652039325
1739209672.48091;-32.816014438256545
1739209672.4809127;-33.981070128970906
1739209672.4809153;-45.120503652039325
1739209672.4809177;-45.120503652039325
1739209672.4809203;-33.981070128970906
1739209672.480923;-45.120503652039325
1739209672.4809256;-38.13080360867914
1739209672.480928;-38.13080360867914
1739209672.4809306;-45.120503652039325
1739209672.4809332;-33.981070128970906
1739209672.4809358;-45.120503652039325
1739209672.4809382;-38.13080360867914
1739209672.4809408;-35.57807855764607
1739209672.4809434;-33.981070128970906
1739209672.480946;-45.120503652039325
1739209672.4809484;-45.120503652039325
1739209672.480951;-32.816014438256545
1739209672.4809537;-35.57807855764607
1739209672.4809563;-45.120503652039325
1739209672.4809587;-38.13080360867914
1739209672.4809613;-38.13080360867914
1739209672.480964;-45.120503652039325
1739209672.4809666;-45.120503652039325
1739209672.480969;-38.13080360867914
1739209672.4809716;-45.120503652039325
1739209672.4809742;-38.13080360867914
1739209672.4809768;-45.120503652039325
1739209672.4809794;-38.13080360867914
1739209672.4809818;-38.13080360867914
1739209672.4809844;-35.57807855764607
1739209672.480987;-38.13080360867914
1739209672.4809897;-45.120503652039325
1739209672.480992;-35.57807855764607
1739209672.4809947;-33.981070128970906
1739209672.4809973;-38.13080360867914
1739209672.481;-38.13080360867914
1739209672.4810023;-45.120503652039325
1739209672.481005;-45.120503652039325
1739209672.4810076;-45.120503652039325
1739209672.4810102;-45.120503652039325
1739209672.4810126;-45.120503652039325
1739209672.4810152;-38.13080360867914
1739209672.4810178;-45.120503652039325
1739209672.4810205;-45.120503652039325
1739209672.4810228;-32.816014438256545
1739209672.4810255;-45.120503652039325
1739209672.481028;-45.120503652039325
1739209672.4810307;-38.13080360867914
1739209672.481033;-45.120503652039325
1739209672.4810357;-33.981070128970906
1739209672.4810383;-45.120503652039325
1739209672.481041;-45.120503652039325
1739209672.4810433;-45.120503652039325
1739209672.481046;-38.13080360867914
1739209672.4810486;-35.57807855764607
1739209672.4810512;-45.120503652039325
1739209672.4810536;-45.120503652039325
1739209672.4810562;-38.13080360867914
1739209672.4810588;-38.13080360867914
1739209672.4810615;-45.120503652039325
1739209672.4810638;-45.120503652039325
1739209672.4810665;-38.13080360867914
1739209672.481069;-38.13080360867914
1739209672.4810717;-38.13080360867914
1739209672.481074;-45.120503652039325
1739209672.4810767;-45.120503652039325
1739209672.4810793;-38.13080360867914
1739209672.481082;-45.120503652039325
1739209672.4810843;-38.13080360867914
1739209672.481087;-32.816014438256545
1739209672.4810896;-32.816014438256545
1739209672.4810922;-33.981070128970906
1739209672.4810946;-45.120503652039325
1739209672.4810972;-28.992665084841942
1739209672.4810998;-38.13080360867914
1739209672.4811025;-45.120503652039325
1739209672.4811049;-45.120503652039325
1739209672.4811075;-45.120503652039325
1739209672.48111;-45.120503652039325
1739209672.4811127;-45.120503652039325
1739209672.481115;-38.13080360867914
1739209672.4811177;-29.438486411369347
1739209672.4811203;-38.13080360867914
1739209672.481123;-38.13080360867914
1739209672.4811254;-38.13080360867914
1739209672.481128;-38.13080360867914
1739209672.4811306;-38.13080360867914
1739209672.4811332;-38.13080360867914
1739209672.4811358;-45.120503652039325
1739209672.4811382;-33.981070128970906
1739209672.4811409;-38.13080360867914
1739209672.4811435;-38.13080360867914
1739209672.481146;-45.120503652039325
1739209672.4811485;-45.120503652039325
1739209672.481151;-45.120503652039325
1739209672.4811537;-45.120503652039325
1739209672.4811563;-45.120503652039325
1739209672.4811587;-45.120503652039325
1739209672.4811614;-38.13080360867914
1739209672.481164;-38.13080360867914
1739209672.4811666;-45.120503652039325
1739209672.481169;-45.120503652039325
1739209672.4811716;-35.57807855764607
1739209672.4811742;-45.120503652039325
1739209672.4811769;-45.120503652039325
1739209672.4811792;-30.49652367304973
1739209672.4811819;-38.13080360867914
1739209672.4811845;-38.13080360867914
1739209672.481187;-38.13080360867914
1739209672.4811895;-38.13080360867914
1739209672.481192;-45.120503652039325
1739209672.4811947;-38.13080360867914
1739209672.4811974;-45.120503652039325
1739209672.4811997;-31.141103565318915
1739209672.4812024;-38.13080360867914
1739209672.481205;-38.13080360867914
1739209672.4812076;-35.57807855764607
1739209672.48121;-38.13080360867914
1739209672.4812126;-45.120503652039325
1739209672.4812152;-38.13080360867914
1739209672.4812179;-38.13080360867914
1739209672.4812202;-38.13080360867914
1739209672.4812229;-38.13080360867914
1739209672.4812255;-45.120503652039325
1739209672.481228;-45.120503652039325
1739209672.4812305;-38.13080360867914
1739209672.4812331;-38.13080360867914
1739209672.4812357;-45.120503652039325
1739209672.4812384;-38.13080360867914
1739209672.4812407;-32.816014438256545
1739209672.4812434;-45.120503652039325
1739209672.481246;-45.120503652039325
1739209672.4812486;-35.57807855764607
1739209672.481251;-38.13080360867914
1739209672.4812536;-45.120503652039325
1739209672.4812562;-45.120503652039325
1739209672.4812589;-45.120503652039325
1739209672.4812613;-38.13080360867914
1739209672.4812639;-38.13080360867914
1739209672.4812665;-38.13080360867914
1739209672.4812691;-35.57807855764607
1739209672.4812715;-33.981070128970906
1739209672.4812741;-38.13080360867914
1739209672.4812768;-38.13080360867914
1739209672.4812794;-38.13080360867914
1739209672.4812818;-31.141103565318915
1739209672.4812844;-38.13080360867914
1739209672.481287;-45.120503652039325
1739209672.4812896;-32.816014438256545
1739209672.481292;-32.816014438256545
1739209672.4812946;-45.120503652039325
1739209672.4812973;-38.13080360867914
1739209672.4812999;-38.13080360867914
1739209672.4813025;-38.13080360867914
1739209672.481305;-38.13080360867914
1739209672.4813075;-38.13080360867914
1739209672.4813101;-38.13080360867914
1739209672.4813128;-45.120503652039325
1739209672.4813151;-35.57807855764607
1739209672.4813178;-45.120503652039325
1739209672.4813204;-38.13080360867914
1739209672.481323;-38.13080360867914
1739209672.4813254;-35.57807855764607
1739209672.481328;-32.816014438256545
1739209672.4813306;-45.120503652039325
1739209672.4813333;-45.120503652039325
1739209672.4813356;-38.13080360867914
1739209672.4813383;-38.13080360867914
1739209672.481341;-38.13080360867914
1739209672.4813435;-38.13080360867914
1739209672.481346;-45.120503652039325
1739209672.4813485;-45.120503652039325
1739209672.4813511;-45.120503652039325
1739209672.4813538;-45.120503652039325
1739209672.4813561;-45.120503652039325
1739209672.4813588;-45.120503652039325
1739209672.4813614;-45.120503652039325
1739209672.481364;-45.120503652039325
1739209672.4813664;-31.141103565318893
1739209672.481369;-33.981070128970906
1739209672.4813716;-45.120503652039325
1739209672.4813743;-45.120503652039325
1739209672.4813766;-38.13080360867914
1739209672.4813793;-35.57807855764607
1739209672.481382;-45.120503652039325
1739209672.4813845;-38.13080360867914
1739209672.481387;-45.120503652039325
1739209672.4813895;-45.120503652039325
1739209672.4813921;-45.120503652039325
1739209672.4813948;-45.120503652039325
1739209672.4813972;-45.120503652039325
1739209672.4813998;-38.13080360867914
1739209672.4814024;-45.120503652039325
1739209672.481405;-38.13080360867914
1739209672.4814074;-38.13080360867914
1739209672.48141;-45.120503652039325
1739209672.4814126;-38.13080360867914
1739209672.4814153;-38.13080360867914
1739209672.4814177;-32.816014438256545
1739209672.4814203;-45.120503652039325
1739209672.481423;-38.13080360867914
1739209672.4814255;-38.13080360867914
1739209672.481428;-32.816014438256545
1739209672.4814305;-31.141103565318893
1739209672.4814332;-38.13080360867914
1739209672.4814358;-45.120503652039325
1739209672.4814382;-45.120503652039325
1739209672.4814408;-38.13080360867914
1739209672.4814434;-35.57807855764607
1739209672.481446;-28.992665084841942
1739209672.4814484;-38.13080360867914
1739209672.481451;-38.13080360867914
1739209672.4814537;-32.816014438256545
1739209672.4814563;-38.13080360867914
1739209672.4814587;-45.120503652039325
1739209672.4814613;-45.120503652039325
1739209672.481464;-35.57807855764607
1739209672.4814665;-38.13080360867914
1739209672.4814692;-33.981070128970906
1739209672.4814715;-32.816014438256545
1739209672.4814742;-38.13080360867914
1739209672.4814768;-33.981070128970906
1739209672.4814794;-45.120503652039325
1739209672.4814818;-38.13080360867914
1739209672.4814844;-38.13080360867914
1739209672.481487;-33.981070128970906
1739209672.4814897;-45.120503652039325
1739209672.481492;-32.81601443825658
1739209672.4814947;-32.816014438256545
1739209672.4814973;-38.13080360867914
1739209672.4815;-45.120503652039325
1739209672.4815023;-45.120503652039325
1739209672.481505;-35.57807855764607
1739209672.4815075;-38.13080360867914
1739209672.4815102;-38.13080360867914
1739209672.4815125;-38.13080360867914
1739209672.4815152;-35.57807855764607
1739209672.4815178;-38.13080360867914
1739209672.4815204;-38.13080360867914
1739209672.4815228;-35.57807855764607
1739209672.4815254;-35.57807855764607
1739209672.481528;-33.981070128970906
1739209672.4815307;-45.120503652039325
1739209672.481533;-45.120503652039325
1739209672.4815357;-38.13080360867914
1739209672.4815383;-38.13080360867914
1739209672.481541;-45.120503652039325
1739209672.4815433;-38.13080360867914
1739209672.481546;-38.13080360867914
1739209672.4815485;-38.13080360867914
1739209672.4815512;-45.120503652039325
1739209672.4815536;-32.81601443825658
1739209672.4815562;-33.981070128970906
1739209672.4815588;-38.13080360867914
1739209672.4815614;-45.120503652039325
1739209672.4815638;-45.120503652039325
1739209672.4815664;-38.13080360867914
1739209672.481569;-38.13080360867914
1739209672.4815717;-35.57807855764607
1739209672.481574;-27.267205301931607
1739209672.4815767;-38.13080360867914
1739209672.4815793;-45.120503652039325
1739209672.481582;-38.13080360867914
1739209672.4815843;-35.57807855764607
1739209672.481587;-38.13080360867914
1739209672.4815896;-45.120503652039325
1739209672.4815922;-45.120503652039325
1739209672.4815946;-31.14110356531892
1739209672.4815972;-45.120503652039325
1739209672.4815998;-45.120503652039325
1739209672.4816024;-45.120503652039325
1739209672.4816048;-45.120503652039325
1739209672.4816074;-45.120503652039325
1739209672.48161;-38.13080360867914
1739209672.4816127;-45.120503652039325
1739209672.481615;-28.992665084841942
1739209672.4816177;-38.13080360867914
1739209672.4816203;-45.120503652039325
1739209672.481623;-38.13080360867914
1739209672.4816253;-35.57807855764607
1739209672.481628;-38.13080360867914
1739209672.4816306;-45.120503652039325
1739209672.4816332;-45.120503652039325
1739209672.4816358;-33.981070128970906
1739209672.4816382;-38.13080360867914
1739209672.4816408;-45.120503652039325
1739209672.4816434;-45.120503652039325
1739209672.481646;-45.120503652039325
1739209672.4816484;-45.120503652039325
1739209672.481651;-45.120503652039325
1739209672.4816537;-45.120503652039325
1739209672.4816563;-38.13080360867914
1739209672.4816587;-38.13080360867914
1739209672.4816613;-38.13080360867914
1739209672.481664;-38.13080360867914
1739209672.4816666;-38.13080360867914
1739209672.481669;-45.120503652039325
1739209672.4816716;-45.120503652039325
1739209672.4816742;-38.13080360867914
1739209672.4816768;-38.13080360867914
1739209672.4816792;-35.57807855764607
1739209672.4816818;-38.13080360867914
1739209672.4816844;-45.120503652039325
1739209672.481687;-38.13080360867914
1739209672.4816895;-45.120503652039325
1739209672.481692;-38.13080360867914
1739209672.4816947;-38.13080360867914
1739209672.4816973;-38.13080360867914
1739209672.4816997;-38.13080360867914
1739209672.4817023;-38.13080360867914
1739209672.481705;-38.13080360867914
1739209672.4817076;-45.120503652039325
1739209672.48171;-45.120503652039325
1739209672.4817126;-45.120503652039325
1739209672.4817152;-38.13080360867914
1739209672.4817178;-38.13080360867914
1739209672.4817202;-38.13080360867914
1739209672.4817228;-38.13080360867914
1739209672.4817255;-45.120503652039325
1739209672.481728;-38.13080360867914
1739209672.4817305;-35.57807855764607
1739209672.481733;-38.13080360867914
1739209672.4817357;-35.57807855764607
1739209672.4817383;-33.981070128970906
1739209672.4817407;-38.13080360867914
1739209672.4817433;-45.120503652039325
1739209672.481746;-38.13080360867914
1739209672.4817486;-38.13080360867914
1739209672.481751;-45.120503652039325
1739209672.4817536;-45.120503652039325
1739209672.4817562;-32.816014438256545
1739209672.4817588;-38.13080360867914
1739209672.4817612;-45.120503652039325
1739209672.4817638;-38.13080360867914
1739209672.4817665;-45.120503652039325
1739209672.481769;-45.120503652039325
1739209672.4817715;-38.13080360867914
1739209672.481774;-38.13080360867914
1739209672.4817767;-38.13080360867914
1739209672.4817793;-38.13080360867914
1739209672.4817817;-32.816014438256545
1739209672.4817843;-38.13080360867914
1739209672.481787;-45.120503652039325
1739209672.4817896;-45.120503652039325
1739209672.481792;-38.13080360867914
1739209672.4817946;-33.981070128970906
1739209672.4817972;-45.120503652039325
1739209672.4817998;-38.13080360867914
1739209672.4818025;-45.120503652039325
1739209672.4818048;-45.120503652039325
1739209672.4818075;-38.13080360867914
1739209672.48181;-45.120503652039325
1739209672.4818127;-38.13080360867914
1739209672.481815;-45.120503652039325
1739209672.4818177;-45.120503652039325
1739209672.4818203;-45.120503652039325
1739209672.481823;-35.57807855764607
1739209672.4818254;-32.816014438256545
1739209672.481828;-35.57807855764607
1739209672.4818306;-38.13080360867914
1739209672.4818332;-38.13080360867914
1739209672.4818356;-35.57807855764607
1739209672.4818382;-38.13080360867914
1739209672.4818408;-38.13080360867914
