CAN Message; 0x1a7:00008afc9129fe2f
1739209734.0405715;-35.57807855764607
1739209734.0405755;-35.57807855764607
1739209734.0405793;-45.120503652039325
1739209734.0405834;-38.13080360867914
1739209734.0405874;-35.57807855764607
1739209734.0405912;-38.13080360867914
1739209734.0405953;-45.120503652039325
1739209734.040599;-38.13080360867914
1739209734.0406032;-38.13080360867914
1739209734.0406072;-45.120503652039325
1739209734.040611;-45.120503652039325
1739209734.040615;-38.13080360867914
1739209734.040619;-33.981070128970906
1739209734.040623;-38.13080360867914
1739209734.040627;-45.120503652039325
1739209734.0406308;-35.57807855764607
1739209734.0406349;-38.13080360867914
1739209734.0406387;-38.13080360867914
1739209734.0406427;-45.120503652039325
1739209734.0406468;-38.13080360867914
1739209734.0406506;-45.120503652039325
1739209734.0406547;-45.120503652039325
1739209734.0406585;-45.120503652039325
1739209734.0406625;-45.120503652039325
1739209734.0406666;-38.13080360867914
1739209734.0406704;-45.120503652039325
1739209734.0406744;-38.13080360867914
1739209734.0406783;-38.13080360867914
1739209734.0406823;-38.13080360867914
1739209734.0406864;-38.13080360867914
1739209734.0406902;-45.120503652039325
1739209734.0406942;-35.57807855764607
1739209734.040698;-33.981070128970906
1739209734.040702;-45.120503652039325
1739209734.0407062;-45.120503652039325
1739209734.04071;-45.120503652039325
1739209734.040714;-38.13080360867914
1739209734.0407178;-38.13080360867914
1739209734.040722;-45.120503652039325
1739209734.040726;-45.120503652039325
1739209734.0407298;-38.13080360867914
1739209734.0407338;-38.13080360867914
1739209734.0407379;-45.120503652039325
1739209734.0407417;-33.981070128970906
1739209734.0407457;-33.981070128970906
1739209734.0407495;-38.13080360867914
1739209734.0407536;-45.120503652039325
1739209734.0407577;-33.981070128970906
1739209734.0407615;-38.13080360867914
1739209734.0407655;-38.13080360867914
1739209734.0407693;-45.120503652039325
1739209734.0407734;-33.981070128970906
1739209734.0407774;-45.120503652039325
1739209734.0407813;-45.120503652039325
1739209734.0407853;-45.120503652039325
1739209734.0407891;-38.13080360867914
1739209734.0407932;-45.120503652039325
1739209734.0407972;-45.120503652039325
1739209734.040801;-45.120503652039325
1739209734.040805;-38.13080360867914
1739209734.040809;-38.13080360867914
1739209734.040813;-45.120503652039325
1739209734.040817;-45.120503652039325
1739209734.0408208;-38.13080360867914
1739209734.040825;-45.120503652039325
1739209734.0408287;-45.120503652039325
1739209734.0408328;-45.120503652039325
1739209734.0408368;-38.13080360867914
1739209734.0408406;-45.120503652039325
1739209734.0408447;-45.120503652039325
1739209734.0408485;-38.13080360867914
1739209734.0408525;-45.120503652039325
1739209734.0408566;-38.13080360867914
1739209734.0408604;-45.120503652039325
1739209734.0408645;-45.120503652039325
1739209734.0408683;-38.13080360867914
1739209734.0408723;-38.13080360867914
1739209734.0408764;-38.13080360867914
1739209734.0408802;-38.13080360867914
1739209734.0408843;-38.13080360867914
1739209734.0408883;-38.13080360867914
1739209734.0408921;-38.13080360867914
1739209734.0408962;-38.13080360867914
1739209734.0409;-38.13080360867914
1739209734.040904;-31.141103565318915
1739209734.040908;-38.13080360867914
1739209734.040912;-45.120503652039325
1739209734.040916;-38.13080360867914
1739209734.0409198;-38.13080360867914
1739209734.0409238;-45.120503652039325
1739209734.040928;-45.120503652039325
1739209734.0409317;-45.120503652039325
1739209734.0409358;-38.13080360867914
1739209734.0409396;-38.13080360867914
1739209734.0409436;-45.120503652039325
1739209734.0409477;-32.816014438256545
1739209734.0409515;-38.13080360867914
1739209734.0409555;-38.13080360867914
1739209734.0409594;-45.120503652039325
1739209734.0409634;-35.57807855764607
1739209734.0409675;-28.992665084841942
1739209734.0409713;-38.13080360867914
1739209734.0409753;-45.120503652039325
1739209734.0409791;-38.13080360867914
1739209734.0409832;-33.981070128970906
1739209734.0409873;-45.120503652039325
1739209734.040991;-45.120503652039325
1739209734.0409951;-45.120503652039325
1739209734.040999;-45.120503652039325
1739209734.041003;-38.13080360867914
1739209734.041007;-45.120503652039325
1739209734.0410109;-45.120503652039325
1739209734.041015;-38.13080360867914
1739209734.041019;-38.13080360867914
1739209734.0410228;-38.13080360867914
1739209734.0410268;-38.13080360867914
1739209734.0410306;-35.57807855764607
1739209734.0410347;-38.13080360867914
1739209734.0410388;-45.120503652039325
1739209734.0410426;-38.13080360867914
1739209734.0410466;-38.13080360867914
1739209734.0410504;-45.120503652039325
1739209734.0410545;-38.13080360867914
1739209734.0410585;-38.13080360867914
1739209734.0410624;-35.57807855764607
1739209734.0410664;-35.57807855764607
1739209734.0410702;-45.120503652039325
1739209734.0410743;-38.13080360867914
1739209734.0410783;-38.13080360867914
1739209734.0410821;-45.120503652039325
1739209734.0410862;-45.120503652039325
1739209734.04109;-45.120503652039325
1739209734.041094;-33.981070128970956
1739209734.041098;-45.120503652039325
1739209734.041102;-35.57807855764607
1739209734.041106;-38.13080360867914
1739209734.0411098;-45.120503652039325
1739209734.0411139;-38.13080360867914
1739209734.041118;-35.57807855764607
1739209734.0411217;-38.13080360867914
1739209734.0411258;-28.21854285175415
1739209734.0411296;-32.816014438256545
1739209734.0411336;-38.13080360867914
1739209734.0411377;-38.13080360867914
1739209734.0411415;-38.13080360867914
1739209734.0411456;-45.120503652039325
1739209734.0411494;-38.13080360867914
1739209734.0411534;-38.13080360867914
1739209734.0411575;-38.13080360867914
1739209734.0411613;-45.120503652039325
1739209734.0411654;-33.981070128970906
1739209734.0411694;-45.120503652039325
1739209734.0411732;-45.120503652039325
1739209734.0411773;-38.13080360867914
1739209734.041181;-35.57807855764607
1739209734.0411851;-38.13080360867914
1739209734.0411892;-32.816014438256545
1739209734.041193;-33.981070128970906
1739209734.041197;-45.120503652039325
1739209734.0412009;-45.120503652039325
1739209734.041205;-35.57807855764607
1739209734.041209;-38.13080360867914
1739209734.0412128;-45.120503652039325
1739209734.0412169;-38.13080360867914
1739209734.0412207;-45.120503652039325
1739209734.0412247;-45.120503652039325
1739209734.0412288;-38.13080360867914
1739209734.0412326;-45.120503652039325
1739209734.0412366;-38.13080360867914
1739209734.0412405;-38.13080360867914
1739209734.0412445;-38.13080360867914
1739209734.0412486;-45.120503652039325
1739209734.0412524;-35.57807855764607
1739209734.0412564;-32.816014438256545
1739209734.0412602;-45.120503652039325
1739209734.0412643;-45.120503652039325
1739209734.0412683;-38.13080360867914
1739209734.0412722;-38.13080360867914
1739209734.0412762;-45.120503652039325
1739209734.04128;-38.13080360867914
1739209734.041284;-38.13080360867914
1739209734.0412881;-45.120503652039325
1739209734.041292;-45.120503652039325
1739209734.041296;-45.120503652039325
1739209734.0412998;-35.57807855764607
1739209734.0413039;-38.13080360867914
1739209734.041308;-45.120503652039325
1739209734.0413117;-45.120503652039325
1739209734.0413158;-38.13080360867914
1739209734.0413198;-38.13080360867914
1739209734.0413237;-45.120503652039325
1739209734.0413277;-45.120503652039325
1739209734.0413315;-45.120503652039325
1739209734.0413356;-38.13080360867914
1739209734.0413396;-45.120503652039325
1739209734.0413435;-33.981070128970906
1739209734.0413475;-32.816014438256545
1739209734.0413513;-32.816014438256545
1739209734.0413554;-45.120503652039325
1739209734.0413594;-38.13080360867914
1739209734.0413632;-35.57807855764607
1739209734.0413673;-35.57807855764607
1739209734.041371;-45.120503652039325
1739209734.0413752;-45.120503652039325
1739209734.0413792;-45.120503652039325
1739209734.041383;-45.120503652039325
1739209734.041387;-45.120503652039325
1739209734.041391;-45.120503652039325
1739209734.041395;-45.120503652039325
1739209734.041399;-45.120503652039325
1739209734.0414028;-38.13080360867914
1739209734.0414069;-45.120503652039325
1739209734.0414107;-38.13080360867914
1739209734.0414147;-45.120503652039325
1739209734.0414188;-38.13080360867914
1739209734.0414226;-38.13080360867914
1739209734.0414267;-38.13080360867914
1739209734.0414305;-35.57807855764607
1739209734.0414345;-38.13080360867914
1739209734.0414386;-38.13080360867914
1739209734.0414424;-38.13080360867914
1739209734.0414464;-38.13080360867914
1739209734.0414505;-38.13080360867914
1739209734.0414543;-45.120503652039325
1739209734.0414584;-38.13080360867914
1739209734.0414622;-38.13080360867914
1739209734.0414662;-38.13080360867914
1739209734.0414703;-45.120503652039325
1739209734.041474;-38.13080360867914
1739209734.0414782;-33.981070128970906
1739209734.041482;-45.120503652039325
1739209734.041486;-45.120503652039325
1739209734.04149;-45.120503652039325
1739209734.041494;-38.13080360867914
1739209734.041498;-45.120503652039325
1739209734.0415018;-38.13080360867914
1739209734.0415058;-35.57807855764607
1739209734.0415099;-35.57807855764607
1739209734.0415137;-38.13080360867914
1739209734.0415177;-45.120503652039325
1739209734.0415215;-35.57807855764607
1739209734.0415256;-31.141103565318915
1739209734.0415297;-45.120503652039325
1739209734.0415335;-45.120503652039325
1739209734.0415375;-38.13080360867914
1739209734.0415413;-45.120503652039325
1739209734.0415454;-35.57807855764607
1739209734.0415494;-45.120503652039325
1739209734.0415533;-35.57807855764607
1739209734.0415573;-45.120503652039325
1739209734.0415611;-45.120503652039325
1739209734.0415652;-33.981070128970906
1739209734.0415692;-33.981070128970906
1739209734.041573;-35.57807855764607
1739209734.041577;-38.13080360867914
1739209734.041581;-38.13080360867914
1739209734.041585;-38.13080360867914
1739209734.041589;-33.981070128970906
1739209734.0415928;-38.13080360867914
1739209734.041597;-45.120503652039325
1739209734.041601;-38.13080360867914
1739209734.0416048;-38.13080360867914
1739209734.0416088;-45.120503652039325
1739209734.0416126;-45.120503652039325
1739209734.0416167;-35.57807855764607
1739209734.0416207;-33.981070128970906
1739209734.0416245;-45.120503652039325
1739209734.0416286;-38.13080360867914
1739209734.0416324;-35.57807855764607
1739209734.0416365;-35.57807855764607
1739209734.0416405;-45.120503652039325
1739209734.0416443;-45.120503652039325
1739209734.0416484;-38.13080360867914
1739209734.0416522;-38.13080360867914
1739209734.0416563;-38.13080360867914
1739209734.0416603;-45.120503652039325
1739209734.0416641;-33.981070128970906
1739209734.0416682;-38.13080360867914
1739209734.041672;-45.120503652039325
1739209734.041676;-45.120503652039325
1739209734.04168;-38.13080360867914
1739209734.041684;-33.981070128970906
1739209734.041688;-38.13080360867914
1739209734.0416918;-45.120503652039325
1739209734.0416958;-35.57807855764607
1739209734.0417;-33.981070128970906
1739209734.0417037;-33.981070128970956
1739209734.0417078;-45.120503652039325
1739209734.0417116;-38.13080360867914
1739209734.0417156;-38.13080360867914
1739209734.0417197;-45.120503652039325
1739209734.0417235;-38.13080360867914
1739209734.0417275;-32.816014438256545
1739209734.0417314;-35.57807855764607
1739209734.0417354;-28.58837851428586
1739209734.0417395;-33.981070128970906
1739209734.0417433;-32.816014438256545
1739209734.0417473;-35.57807855764607
1739209734.0417514;-33.981070128970906
1739209734.0417552;-45.120503652039325
1739209734.0417593;-32.816014438256545
1739209734.041763;-38.13080360867914
1739209734.0417671;-28.992665084841967
1739209734.0417712;-45.120503652039325
1739209734.041775;-38.13080360867914
1739209734.041779;-38.13080360867914
1739209734.0417829;-45.120503652039325
1739209734.041787;-45.120503652039325
1739209734.041791;-38.13080360867914
1739209734.0417948;-38.13080360867914
1739209734.0417988;-27.8777449560314
1739209734.0418026;-35.57807855764607
1739209734.0418067;-45.120503652039325
1739209734.0418108;-38.13080360867914
1739209734.0418146;-35.57807855764607
1739209734.0418186;-38.13080360867914
1739209734.0418224;-45.120503652039325
1739209734.0418265;-35.57807855764607
1739209734.0418305;-38.13080360867914
1739209734.0418344;-45.120503652039325
1739209734.0418384;-38.13080360867914
1739209734.0418422;-45.120503652039325
1739209734.0418463;-45.120503652039325
1739209734.0418503;-45.120503652039325
1739209734.0418541;-45.120503652039325
1739209734.0418582;-38.13080360867914
1739209734.041862;-38.13080360867914
1739209734.041866;-45.120503652039325
1739209734.04187;-45.120503652039325
1739209734.041874;-45.120503652039325
1739209734.041878;-45.120503652039325
1739209734.0418818;-45.120503652039325
1739209734.0418859;-45.120503652039325
1739209734.04189;-45.120503652039325
1739209734.0418937;-32.816014438256545
1739209734.0418978;-35.57807855764607
1739209734.0419018;-45.120503652039325
1739209734.0419056;-45.120503652039325
1739209734.0419097;-35.57807855764607
1739209734.0419135;-35.57807855764607
1739209734.0419176;-45.120503652039325
1739209734.0419216;-38.13080360867914
1739209734.0419254;-45.120503652039325
1739209734.0419295;-45.120503652039325
1739209734.0419333;-45.120503652039325
1739209734.0419374;-45.120503652039325
1739209734.0419414;-45.120503652039325
1739209734.0419452;-45.120503652039325
1739209734.0419493;-35.57807855764607
1739209734.041953;-45.120503652039325
1739209734.0419571;-30.49652367304973
1739209734.0419612;-30.49652367304973
1739209734.041965;-45.120503652039325
1739209734.041969;-45.120503652039325
1739209734.0419729;-38.13080360867914
1739209734.041977;-38.13080360867914
1739209734.041981;-45.120503652039325
1739209734.0419848;-38.13080360867914
1739209734.0419888;-45.120503652039325
1739209734.0419927;-45.120503652039325
1739209734.0419967;-45.120503652039325
1739209734.0420008;-38.13080360867914
1739209734.0420046;-45.120503652039325
1739209734.0420086;-45.120503652039325
1739209734.0420125;-35.57807855764607
1739209734.0420165;-38.13080360867914
1739209734.0420206;-38.13080360867914
1739209734.0420244;-35.57807855764607
1739209734.0420284;-38.13080360867914
1739209734.0420325;-38.13080360867914
1739209734.0420363;-45.120503652039325
1739209734.0420403;-38.13080360867914
1739209734.0420442;-32.816014438256545
1739209734.0420482;-45.120503652039325
1739209734.0420523;-38.13080360867914
1739209734.042056;-35.57807855764607
1739209734.0420601;-33.981070128970906
1739209734.042064;-38.13080360867914
1739209734.042068;-38.13080360867914
1739209734.042072;-35.57807855764607
1739209734.0420759;-45.120503652039325
1739209734.04208;-38.13080360867914
1739209734.0420837;-45.120503652039325
1739209734.0420878;-45.120503652039325
1739209734.0420918;-38.13080360867914
1739209734.0420957;-45.120503652039325
1739209734.0420997;-45.120503652039325
1739209734.0421035;-45.120503652039325
1739209734.0421076;-38.13080360867914
1739209734.0421116;-45.120503652039325
1739209734.0421154;-38.13080360867914
1739209734.0421195;-32.816014438256545
1739209734.0421233;-35.57807855764607
1739209734.0421274;-45.120503652039325
1739209734.0421314;-45.120503652039325
1739209734.0421352;-32.816014438256545
1739209734.0421393;-30.49652367304973
1739209734.042143;-35.57807855764607
1739209734.0421472;-38.13080360867914
1739209734.0421512;-38.13080360867914
1739209734.042155;-45.120503652039325
1739209734.042159;-45.120503652039325
1739209734.042163;-45.120503652039325
1739209734.042167;-38.13080360867914
1739209734.042171;-38.13080360867914
1739209734.0421748;-45.120503652039325
1739209734.0421789;-45.120503652039325
1739209734.042183;-33.981070128970906
1739209734.0421867;-45.120503652039325
1739209734.0421908;-45.120503652039325
1739209734.0421946;-35.57807855764607
1739209734.0421987;-45.120503652039325
1739209734.0422027;-45.120503652039325
1739209734.0422065;-38.13080360867914
1739209734.0422106;-45.120503652039325
1739209734.0422144;-38.13080360867914
1739209734.0422184;-38.13080360867914
1739209734.0422225;-45.120503652039325
1739209734.0422263;-45.120503652039325
1739209734.0422304;-38.13080360867914
1739209734.0422342;-35.57807855764607
1739209734.0422382;-45.120503652039325
1739209734.0422423;-38.13080360867914
1739209734.042246;-38.13080360867914
1739209734.0422502;-38.13080360867914
1739209734.042254;-38.13080360867914
1739209734.042258;-35.57807855764607
1739209734.042262;-45.120503652039325
1739209734.042266;-38.13080360867914
1739209734.04227;-38.13080360867914
1739209734.0422738;-38.13080360867914
1739209734.0422778;-35.57807855764607
1739209734.0422819;-33.981070128970906
1739209734.0422857;-45.120503652039325
1739209734.0422897;-45.120503652039325
1739209734.0422935;-38.13080360867914
1739209734.0422976;-35.57807855764607
1739209734.0423017;-38.13080360867914
1739209734.0423055;-38.13080360867914
1739209734.0423095;-45.120503652039325
1739209734.0423133;-38.13080360867914
1739209734.0423174;-38.13080360867914
1739209734.0423214;-45.120503652039325
1739209734.0423253;-45.120503652039325
1739209734.0423293;-45.120503652039325
1739209734.0423334;-45.120503652039325
1739209734.0423372;-45.120503652039325
1739209734.0423412;-38.13080360867914
1739209734.042345;-32.816014438256545
1739209734.042349;-38.13080360867914
1739209734.0423532;-45.120503652039325
1739209734.042357;-33.981070128970906
1739209734.042361;-33.981070128970906
1739209734.0423648;-35.57807855764607
1739209734.042369;-38.13080360867914
1739209734.042373;-45.120503652039325
1739209734.0423768;-33.981070128970906
1739209734.0423808;-45.120503652039325
1739209734.0423846;-45.120503652039325
1739209734.0423887;-45.120503652039325
1739209734.0423927;-45.120503652039325
1739209734.0423965;-45.120503652039325
1739209734.0424006;-45.120503652039325
1739209734.0424044;-45.120503652039325
1739209734.0424085;-38.13080360867914
1739209734.0424125;-38.13080360867914
1739209734.0424163;-38.13080360867914
1739209734.0424204;-38.13080360867914
1739209734.0424242;-45.120503652039325
1739209734.0424283;-45.120503652039325
1739209734.0424323;-45.120503652039325
1739209734.0424361;-38.13080360867914
1739209734.0424402;-27.267205301931607
1739209734.042444;-45.120503652039325
1739209734.042448;-45.120503652039325
1739209734.042452;-38.13080360867914
1739209734.042456;-33.981070128970906
1739209734.04246;-45.120503652039325
1739209734.0424638;-45.120503652039325
1739209734.0424678;-45.120503652039325
1739209734.042472;-33.981070128970956
1739209734.0424757;-45.120503652039325
1739209734.0424798;-45.120503652039325
1739209734.0424838;-45.120503652039325
1739209734.0424876;-45.120503652039325
1739209734.0424917;-38.13080360867914
1739209734.0424955;-45.120503652039325
1739209734.0424995;-38.13080360867914
1739209734.0425036;-38.13080360867914
1739209734.0425074;-38.13080360867914
1739209734.0425115;-38.13080360867914
1739209734.0425153;-45.120503652039325
1739209734.0425193;-45.120503652039325
1739209734.0425234;-35.57807855764607
1739209734.0425272;-35.57807855764607
1739209734.0425313;-33.981070128970906
1739209734.042535;-30.49652367304973
1739209734.0425391;-38.13080360867914
1739209734.0425432;-45.120503652039325
1739209734.042547;-38.13080360867914
1739209734.042551;-38.13080360867914
1739209734.0425549;-38.13080360867914
1739209734.042559;-45.120503652039325
1739209734.042563;-45.120503652039325
1739209734.0425668;-45.120503652039325
1739209734.0425708;-45.120503652039325
1739209734.0425746;-45.120503652039325
1739209734.0425787;-45.120503652039325
1739209734.0425828;-45.120503652039325
1739209734.0425866;-38.13080360867914
1739209734.0425906;-45.120503652039325
1739209734.0425944;-45.120503652039325
1739209734.0425985;-28.21854285175415
1739209734.0426025;-35.57807855764607
1739209734.0426064;-45.120503652039325
1739209734.0426104;-38.13080360867914
1739209734.0426145;-32.816014438256545
1739209734.0426183;-38.13080360867914
1739209734.0426223;-45.120503652039325
1739209734.0426261;-38.13080360867914
1739209734.0426302;-45.120503652039325
1739209734.0426342;-45.120503652039325
1739209734.042638;-38.13080360867914
1739209734.042642;-45.120503652039325
1739209734.042646;-45.120503652039325
1739209734.04265;-38.13080360867914
1739209734.042654;-45.120503652039325
1739209734.0426579;-38.13080360867914
1739209734.042662;-32.816014438256545
1739209734.0426657;-35.57807855764607
1739209734.0426698;-38.13080360867914
1739209734.0426738;-38.13080360867914
1739209734.0426776;-45.120503652039325
1739209734.0426817;-38.13080360867914
1739209734.0426855;-38.13080360867914
1739209734.0426896;-38.13080360867914
1739209734.0426936;-35.57807855764607
1739209734.0426974;-38.13080360867914
1739209734.0427015;-45.120503652039325
1739209734.0427053;-45.120503652039325
1739209734.0427094;-32.816014438256545
1739209734.0427134;-38.13080360867914
1739209734.0427172;-45.120503652039325
1739209734.0427213;-38.13080360867914
1739209734.042725;-45.120503652039325
1739209734.0427291;-38.13080360867914
1739209734.0427332;-45.120503652039325
1739209734.042737;-38.13080360867914
1739209734.042741;-45.120503652039325
1739209734.0427449;-33.981070128970906
1739209734.042749;-45.120503652039325
1739209734.042753;-45.120503652039325
1739209734.0427568;-35.57807855764607
1739209734.0427608;-35.57807855764607
1739209734.042765;-45.120503652039325
1739209734.0427687;-38.13080360867914
1739209734.0427728;-38.13080360867914
1739209734.0427766;-45.120503652039325
1739209734.0427806;-45.120503652039325
1739209734.0427847;-45.120503652039325
1739209734.0427885;-38.13080360867914
1739209734.0427926;-45.120503652039325
1739209734.0427964;-38.13080360867914
1739209734.0428004;-45.120503652039325
1739209734.0428045;-38.13080360867914
1739209734.0428083;-35.57807855764607
1739209734.0428123;-45.120503652039325
1739209734.0428162;-45.120503652039325
1739209734.0428202;-45.120503652039325
1739209734.0428243;-38.13080360867914
1739209734.042828;-45.120503652039325
1739209734.0428321;-45.120503652039325
1739209734.042836;-38.13080360867914
1739209734.04284;-45.120503652039325
1739209734.042844;-38.13080360867914
1739209734.0428479;-45.120503652039325
1739209734.042852;-38.13080360867914
1739209734.0428557;-38.13080360867914
1739209734.0428598;-38.13080360867914
1739209734.0428638;-38.13080360867914
1739209734.0428677;-45.120503652039325
1739209734.0428717;-35.57807855764607
1739209734.0428755;-33.981070128970906
1739209734.0428796;-38.13080360867914
1739209734.0428836;-45.120503652039325
1739209734.0428874;-38.13080360867914
1739209734.0428915;-45.120503652039325
1739209734.0428953;-45.120503652039325
1739209734.0428994;-45.120503652039325
1739209734.0429034;-38.13080360867914
1739209734.0429072;-38.13080360867914
1739209734.0429113;-38.13080360867914
1739209734.0429153;-45.120503652039325
1739209734.0429192;-33.981070128970906
1739209734.0429232;-38.13080360867914
1739209734.042927;-45.120503652039325
1739209734.042931;-38.13080360867914
1739209734.0429351;-33.981070128970906
1739209734.042939;-31.141103565318915
1739209734.042943;-45.120503652039325
1739209734.0429468;-45.120503652039325
1739209734.0429509;-38.13080360867914
1739209734.042955;-38.13080360867914
1739209734.0429587;-45.120503652039325
1739209734.0429628;-45.120503652039325
1739209734.0429666;-45.120503652039325
1739209734.0429707;-33.981070128970906
1739209734.0429747;-45.120503652039325
1739209734.0429785;-45.120503652039325
1739209734.0429826;-33.981070128970906
1739209734.0429864;-33.981070128970906
1739209734.0429904;-38.13080360867914
1739209734.0429945;-45.120503652039325
1739209734.0429983;-38.13080360867914
1739209734.0430024;-33.981070128970906
1739209734.0430062;-45.120503652039325
1739209734.0430102;-45.120503652039325
1739209734.0430143;-45.120503652039325
1739209734.043018;-38.13080360867914
1739209734.0430222;-38.13080360867914
1739209734.043026;-45.120503652039325
1739209734.04303;-38.13080360867914
1739209734.043034;-38.13080360867914
1739209734.043038;-38.13080360867914
1739209734.043042;-45.120503652039325
1739209734.043046;-45.120503652039325
1739209734.0430498;-45.120503652039325
1739209734.0430539;-45.120503652039325
1739209734.0430577;-33.981070128970906
1739209734.0430617;-38.13080360867914
1739209734.0430658;-45.120503652039325
1739209734.0430696;-45.120503652039325
1739209734.0430737;-45.120503652039325
1739209734.0430775;-38.13080360867914
1739209734.0430815;-33.981070128970906
1739209734.0430856;-45.120503652039325
1739209734.0430894;-32.816014438256545
1739209734.0430934;-33.981070128970906
1739209734.0430973;-45.120503652039325
1739209734.0431013;-45.120503652039325
1739209734.0431054;-32.816014438256545
1739209734.0431092;-38.13080360867914
1739209734.0431132;-38.13080360867914
1739209734.043117;-45.120503652039325
1739209734.043121;-38.13080360867914
1739209734.0431252;-35.57807855764607
1739209734.043129;-45.120503652039325
1739209734.043133;-38.13080360867914
1739209734.0431368;-45.120503652039325
1739209734.043141;-38.13080360867914
1739209734.043145;-28.992665084841942
1739209734.0431488;-38.13080360867914
1739209734.0431528;-38.13080360867914
1739209734.0431566;-38.13080360867914
1739209734.0431607;-45.120503652039325
1739209734.0431647;-45.120503652039325
1739209734.0431685;-35.57807855764607
1739209734.0431726;-38.13080360867914
1739209734.0431764;-31.141103565318943
1739209734.0431805;-38.13080360867914
1739209734.0431845;-38.13080360867914
1739209734.0431883;-45.120503652039325
1739209734.0431924;-45.120503652039325
1739209734.0431964;-38.13080360867914
1739209734.0432003;-38.13080360867914
1739209734.0432043;-33.981070128970906
1739209734.0432081;-26.991370085610722
1739209734.0432122;-38.13080360867914
1739209734.0432162;-38.13080360867914
1739209734.04322;-38.13080360867914
1739209734.043224;-32.816014438256545
1739209734.043228;-38.13080360867914
1739209734.043232;-38.13080360867914
1739209734.043236;-45.120503652039325
1739209734.0432398;-38.13080360867914
1739209734.043244;-38.13080360867914
1739209734.0432477;-45.120503652039325
1739209734.0432518;-45.120503652039325
1739209734.0432558;-45.120503652039325
1739209734.0432596;-38.13080360867914
1739209734.0432637;-45.120503652039325
1739209734.0432675;-45.120503652039325
1739209734.0432715;-32.816014438256545
1739209734.0432756;-45.120503652039325
1739209734.0432794;-45.120503652039325
1739209734.0432835;-38.13080360867914
1739209734.0432873;-45.120503652039325
1739209734.0432913;-45.120503652039325
1739209734.0432954;-38.13080360867914
1739209734.0432992;-38.13080360867914
1739209734.0433033;-38.13080360867914
1739209734.043307;-38.13080360867914
1739209734.043311;-38.13080360867914
1739209734.0433152;-38.13080360867914
1739209734.043319;-35.57807855764607
1739209734.043323;-38.13080360867914
1739209734.0433269;-38.13080360867914
1739209734.043331;-35.57807855764607
1739209734.043335;-38.13080360867914
1739209734.0433388;-45.120503652039325
1739209734.0433428;-33.981070128970906
1739209734.043347;-45.120503652039325
1739209734.0433507;-38.13080360867914
1739209734.0433547;-38.13080360867914
1739209734.0433586;-35.57807855764607
1739209734.0433626;-38.13080360867914
1739209734.0433667;-27.8777449560314
1739209734.0433705;-29.438486411369333
1739209734.0433745;-45.120503652039325
1739209734.0433784;-45.120503652039325
1739209734.0433824;-35.57807855764607
1739209734.0433865;-38.13080360867914
1739209734.0433903;-45.120503652039325
1739209734.0433943;-38.13080360867914
1739209734.0433981;-38.13080360867914
1739209734.0434022;-45.120503652039325
1739209734.0434062;-38.13080360867914
1739209734.04341;-45.120503652039325
1739209734.043414;-38.13080360867914
1739209734.043418;-38.13080360867914
1739209734.043422;-45.120503652039325
1739209734.043426;-45.120503652039325
1739209734.0434299;-29.438486411369333
1739209734.043434;-30.49652367304973
1739209734.0434377;-45.120503652039325
1739209734.0434418;-45.120503652039325
1739209734.0434458;-35.57807855764607
1739209734.0434496;-45.120503652039325
1739209734.0434537;-45.120503652039325
1739209734.0434575;-45.120503652039325
1739209734.0434616;-45.120503652039325
1739209734.0434656;-45.120503652039325
1739209734.0434694;-35.57807855764607
1739209734.0434735;-38.13080360867914
1739209734.0434775;-38.13080360867914
1739209734.0434813;-38.13080360867914
1739209734.0434854;-35.57807855764607
1739209734.0434892;-38.13080360867914
1739209734.0434933;-45.120503652039325
1739209734.0434973;-45.120503652039325
1739209734.0435011;-35.57807855764607
1739209734.0435052;-32.816014438256545
1739209734.043509;-45.120503652039325
1739209734.043513;-45.120503652039325
1739209734.043517;-45.120503652039325
1739209734.043521;-45.120503652039325
1739209734.043525;-38.13080360867914
1739209734.0435288;-35.57807855764607
1739209734.0435328;-38.13080360867914
1739209734.043537;-45.120503652039325
1739209734.0435407;-38.13080360867914
1739209734.0435448;-33.981070128970906
1739209734.0435486;-38.13080360867914
1739209734.0435526;-45.120503652039325
1739209734.0435567;-45.120503652039325
1739209734.0435605;-38.13080360867914
1739209734.0435646;-35.57807855764607
1739209734.0435684;-33.981070128970906
1739209734.0435724;-45.120503652039325
1739209734.0435765;-45.120503652039325
1739209734.0435803;-29.438486411369333
1739209734.0435843;-35.57807855764607
1739209734.0435882;-45.120503652039325
1739209734.0435922;-45.120503652039325
1739209734.0435963;-45.120503652039325
1739209734.0436;-38.13080360867914
1739209734.0436041;-38.13080360867914
1739209734.043608;-35.57807855764607
1739209734.043612;-45.120503652039325
1739209734.043616;-45.120503652039325
1739209734.0436199;-45.120503652039325
1739209734.043624;-45.120503652039325
1739209734.043628;-32.816014438256545
1739209734.0436318;-38.13080360867914
1739209734.0436358;-45.120503652039325
1739209734.0436397;-45.120503652039325
1739209734.0436437;-38.13080360867914
1739209734.0436478;-38.13080360867914
1739209734.0436516;-45.120503652039325
1739209734.0436556;-45.120503652039325
1739209734.0436594;-38.13080360867914
1739209734.0436635;-38.13080360867914
1739209734.0436676;-38.13080360867914
1739209734.0436714;-45.120503652039325
1739209734.0436754;-35.57807855764607
1739209734.0436792;-35.57807855764607
