CAN Message; 0x1bb:0000b22b9df62ad1
Timestamp;Amplitude
1739209787.1656368;-45.120503652039325
1739209787.1656415;-38.13080360867914
1739209787.1656463;-32.816014438256545
1739209787.165651;-38.13080360867914
1739209787.1656559;-38.13080360867914
1739209787.1656604;-35.57807855764607
1739209787.1656651;-38.13080360867914
1739209787.16567;-45.120503652039325
1739209787.1656747;-45.120503652039325
1739209787.1656795;-38.13080360867914
1739209787.165684;-35.57807855764607
1739209787.1656888;-45.120503652039325
1739209787.1656935;-38.13080360867914
1739209787.1656983;-38.13080360867914
1739209787.165703;-35.57807855764607
1739209787.1657076;-45.120503652039325
1739209787.1657124;-45.120503652039325
1739209787.1657171;-38.13080360867914
1739209787.165722;-38.13080360867914
1739209787.1657267;-45.120503652039325
1739209787.1657312;-38.13080360867914
1739209787.165736;-38.13080360867914
1739209787.1657407;-45.120503652039325
1739209787.1657455;-45.120503652039325
1739209787.1657503;-45.120503652039325
1739209787.1657548;-45.120503652039325
1739209787.1657596;-38.13080360867914
1739209787.1657643;-45.120503652039325
1739209787.165769;-33.981070128970906
1739209787.1657739;-28.992665084841942
1739209787.1657784;-45.120503652039325
1739209787.1657832;-38.13080360867914
1739209787.165788;-38.13080360867914
1739209787.1657927;-35.57807855764607
1739209787.1657975;-38.13080360867914
1739209787.165802;-45.120503652039325
1739209787.1658068;-38.13080360867914
1739209787.1658115;-33.981070128970906
1739209787.1658163;-45.120503652039325
1739209787.165821;-38.13080360867914
1739209787.1658256;-38.13080360867914
1739209787.1658304;-45.120503652039325
1739209787.1658351;-45.120503652039325
1739209787.16584;-45.120503652039325
1739209787.1658444;-33.981070128970906
1739209787.1658492;-28.58837851428586
1739209787.165854;-45.120503652039325
1739209787.1658587;-38.13080360867914
1739209787.1658635;-38.13080360867914
1739209787.165868;-33.981070128970906
1739209787.1658728;-45.120503652039325
1739209787.1658776;-38.13080360867914
1739209787.1658823;-38.13080360867914
1739209787.165887;-31.141103565318915
1739209787.1658916;-45.120503652039325
1739209787.1658964;-45.120503652039325
1739209787.1659012;-45.120503652039325
1739209787.165906;-45.120503652039325
1739209787.1659107;-45.120503652039325
1739209787.1659153;-33.981070128970906
1739209787.16592;-38.13080360867914
1739209787.1659248;-32.816014438256545
1739209787.1659296;-45.120503652039325
1739209787.1659343;-45.120503652039325
1739209787.1659389;-45.120503652039325
1739209787.1659436;-38.13080360867914
1739209787.1659484;-38.13080360867914
1739209787.1659532;-38.13080360867914
1739209787.165958;-45.120503652039325
1739209787.1659625;-33.981070128970906
1739209787.1659672;-38.13080360867914
1739209787.165972;-45.120503652039325
1739209787.1659768;-45.120503652039325
1739209787.1659815;-45.120503652039325
1739209787.165986;-38.13080360867914
1739209787.1659908;-45.120503652039325
1739209787.1659956;-45.120503652039325
1739209787.1660004;-38.13080360867914
1739209787.1660051;-38.13080360867914
1739209787.1660097;-38.13080360867914
1739209787.1660144;-45.120503652039325
1739209787.1660192;-38.13080360867914
1739209787.166024;-35.57807855764607
1739209787.1660287;-45.120503652039325
1739209787.1660333;-45.120503652039325
1739209787.166038;-38.13080360867914
1739209787.1660428;-35.57807855764607
1739209787.1660476;-45.120503652039325
1739209787.1660523;-45.120503652039325
1739209787.1660569;-45.120503652039325
1739209787.1660616;-38.13080360867914
1739209787.1660664;-45.120503652039325
1739209787.1660712;-45.120503652039325
1739209787.166076;-38.13080360867914
1739209787.1660805;-33.981070128970906
1739209787.1660852;-45.120503652039325
1739209787.16609;-38.13080360867914
1739209787.1660948;-35.57807855764607
1739209787.1660995;-38.13080360867914
1739209787.166104;-45.120503652039325
1739209787.1661088;-45.120503652039325
1739209787.1661136;-45.120503652039325
1739209787.1661184;-38.13080360867914
1739209787.166123;-38.13080360867914
1739209787.1661277;-45.120503652039325
1739209787.1661325;-38.13080360867914
1739209787.1661372;-45.120503652039325
1739209787.166142;-38.13080360867914
1739209787.1661465;-38.13080360867914
1739209787.1661513;-38.13080360867914
1739209787.166156;-45.120503652039325
1739209787.1661608;-38.13080360867914
1739209787.1661656;-35.57807855764607
1739209787.1661701;-38.13080360867914
1739209787.166175;-45.120503652039325
1739209787.1661797;-45.120503652039325
1739209787.1661844;-45.120503652039325
1739209787.1661892;-45.120503652039325
1739209787.1661937;-45.120503652039325
1739209787.1661985;-33.981070128970906
1739209787.1662033;-45.120503652039325
1739209787.166208;-45.120503652039325
1739209787.1662128;-32.816014438256545
1739209787.1662173;-45.120503652039325
1739209787.166222;-45.120503652039325
1739209787.1662269;-32.816014438256545
1739209787.1662316;-33.981070128970906
1739209787.1662364;-38.13080360867914
1739209787.166241;-45.120503652039325
1739209787.1662457;-45.120503652039325
1739209787.1662505;-45.120503652039325
1739209787.1662552;-45.120503652039325
1739209787.16626;-38.13080360867914
1739209787.1662645;-35.57807855764607
1739209787.1662693;-45.120503652039325
1739209787.166274;-38.13080360867914
1739209787.1662788;-38.13080360867914
1739209787.1662836;-35.57807855764607
1739209787.1662881;-38.13080360867914
1739209787.166293;-45.120503652039325
1739209787.1662977;-32.816014438256545
1739209787.1663024;-38.13080360867914
1739209787.1663072;-35.57807855764607
1739209787.1663117;-38.13080360867914
1739209787.1663165;-35.57807855764607
1739209787.1663213;-38.13080360867914
1739209787.166326;-45.120503652039325
1739209787.1663308;-38.13080360867914
1739209787.1663353;-45.120503652039325
1739209787.16634;-38.13080360867914
1739209787.166345;-45.120503652039325
1739209787.1663496;-45.120503652039325
1739209787.1663544;-38.13080360867914
1739209787.166359;-35.57807855764607
1739209787.1663637;-38.13080360867914
1739209787.1663685;-45.120503652039325
1739209787.1663733;-38.13080360867914
1739209787.166378;-45.120503652039325
1739209787.1663826;-33.981070128970906
1739209787.1663873;-33.981070128970906
1739209787.166392;-38.13080360867914
1739209787.1663969;-35.57807855764607
1739209787.1664016;-35.57807855764607
1739209787.1664062;-38.13080360867914
1739209787.166411;-45.120503652039325
1739209787.1664157;-38.13080360867914
1739209787.1664205;-38.13080360867914
1739209787.1664252;-45.120503652039325
1739209787.1664298;-45.120503652039325
1739209787.1664345;-45.120503652039325
1739209787.1664393;-45.120503652039325
1739209787.166444;-45.120503652039325
1739209787.1664486;-45.120503652039325
1739209787.1664534;-38.13080360867914
1739209787.1664581;-35.57807855764607
1739209787.166463;-45.120503652039325
1739209787.1664677;-45.120503652039325
1739209787.1664722;-45.120503652039325
1739209787.166477;-35.57807855764607
1739209787.1664817;-38.13080360867914
1739209787.1723466;-35.57807855764607
1739209787.172354;-38.13080360867914
1739209787.1723616;-45.120503652039325
1739209787.172369;-45.120503652039325
1739209787.1723764;-35.57807855764607
1739209787.1723838;-45.120503652039325
1739209787.1723912;-45.120503652039325
1739209787.1723988;-45.120503652039325
1739209787.1724062;-45.120503652039325
1739209787.1724136;-45.120503652039325
1739209787.172421;-45.120503652039325
1739209787.1724286;-45.120503652039325
1739209787.172436;-45.120503652039325
1739209787.1724434;-38.13080360867914
1739209787.1724508;-45.120503652039325
1739209787.1724582;-33.981070128970906
1739209787.1724658;-26.991370085610736
1739209787.1724732;-33.981070128970906
1739209787.1724806;-45.120503652039325
1739209787.172488;-38.13080360867914
1739209787.1724954;-35.57807855764607
1739209787.172503;-33.981070128970906
1739209787.1725104;-45.120503652039325
1739209787.1725178;-45.120503652039325
1739209787.1725252;-45.120503652039325
1739209787.1725326;-45.120503652039325
1739209787.1725402;-45.120503652039325
1739209787.1725476;-45.120503652039325
1739209787.172555;-38.13080360867914
1739209787.1725624;-33.981070128970906
1739209787.17257;-45.120503652039325
1739209787.1725774;-33.981070128970906
1739209787.1725848;-26.991370085610736
1739209787.1725922;-38.13080360867914
1739209787.1725996;-45.120503652039325
1739209787.1726072;-45.120503652039325
1739209787.1726146;-45.120503652039325
1739209787.172622;-45.120503652039325
1739209787.1726294;-45.120503652039325
1739209787.1726367;-38.13080360867914
1739209787.1726444;-35.57807855764607
1739209787.1726518;-38.13080360867914
1739209787.1726592;-45.120503652039325
1739209787.1726665;-38.13080360867914
1739209787.172674;-35.57807855764607
1739209787.1726816;-45.120503652039325
1739209787.172689;-45.120503652039325
1739209787.1726964;-38.13080360867914
1739209787.1727037;-45.120503652039325
1739209787.1727114;-45.120503652039325
1739209787.1727188;-45.120503652039325
1739209787.1727262;-45.120503652039325
1739209787.1727335;-45.120503652039325
1739209787.172741;-38.13080360867914
1739209787.1727486;-38.13080360867914
1739209787.172756;-45.120503652039325
1739209787.1727633;-32.816014438256545
1739209787.1727707;-33.981070128970906
1739209787.1727781;-38.13080360867914
1739209787.1727858;-45.120503652039325
1739209787.1727931;-35.57807855764607
1739209787.1728005;-38.13080360867914
1739209787.172808;-45.120503652039325
1739209787.1728153;-38.13080360867914
1739209787.172823;-45.120503652039325
1739209787.1728303;-38.13080360867914
1739209787.1728377;-35.57807855764607
1739209787.1728451;-38.13080360867914
1739209787.1728528;-45.120503652039325
1739209787.1728601;-38.13080360867914
1739209787.1728675;-35.57807855764607
1739209787.172875;-38.13080360867914
1739209787.1728823;-38.13080360867914
1739209787.17289;-33.981070128970906
1739209787.1728973;-45.120503652039325
1739209787.1729047;-38.13080360867914
1739209787.1729121;-38.13080360867914
1739209787.1729195;-33.981070128970906
1739209787.1729271;-45.120503652039325
1739209787.1729345;-38.13080360867914
1739209787.172942;-45.120503652039325
1739209787.1729493;-45.120503652039325
1739209787.172957;-45.120503652039325
1739209787.1729643;-45.120503652039325
1739209787.1729717;-38.13080360867914
1739209787.172979;-38.13080360867914
1739209787.1729865;-45.120503652039325
1739209787.1729941;-38.13080360867914
1739209787.1730015;-32.816014438256545
1739209787.173009;-38.13080360867914
1739209787.1730163;-45.120503652039325
1739209787.1730237;-45.120503652039325
1739209787.1730313;-38.13080360867914
1739209787.1730387;-38.13080360867914
1739209787.173046;-45.120503652039325
1739209787.1730535;-45.120503652039325
1739209787.173061;-38.13080360867914
1739209787.1730685;-33.981070128970906
1739209787.173076;-45.120503652039325
1739209787.1730833;-38.13080360867914
1739209787.1730907;-38.13080360867914
1739209787.1730983;-35.57807855764607
1739209787.1731057;-38.13080360867914
1739209787.173113;-45.120503652039325
1739209787.1731205;-38.13080360867914
1739209787.173128;-38.13080360867914
1739209787.1731355;-45.120503652039325
1739209787.173143;-38.13080360867914
1739209787.1731503;-45.120503652039325
1739209787.1731577;-38.13080360867914
1739209787.173165;-35.57807855764607
1739209787.1731727;-38.13080360867914
1739209787.17318;-35.57807855764607
1739209787.1731875;-38.13080360867914
1739209787.173195;-35.57807855764607
1739209787.1732023;-38.13080360867914
1739209787.17321;-45.120503652039325
1739209787.1732173;-38.13080360867914
1739209787.1732247;-38.13080360867914
1739209787.173232;-45.120503652039325
1739209787.1732397;-38.13080360867914
1739209787.173247;-33.981070128970906
1739209787.1732545;-45.120503652039325
1739209787.173262;-45.120503652039325
1739209787.1732693;-33.981070128970906
1739209787.173277;-33.981070128970906
1739209787.1732843;-45.120503652039325
1739209787.1732917;-38.13080360867914
1739209787.173299;-38.13080360867914
1739209787.1733065;-38.13080360867914
1739209787.173314;-38.13080360867914
1739209787.1733215;-38.13080360867914
1739209787.1733289;-45.120503652039325
1739209787.1733363;-45.120503652039325
1739209787.1733437;-38.13080360867914
1739209787.1733513;-35.57807855764607
1739209787.1733587;-45.120503652039325
1739209787.173366;-28.992665084841942
1739209787.1733735;-33.981070128970906
1739209787.173381;-45.120503652039325
1739209787.1733885;-35.57807855764607
1739209787.1733959;-35.57807855764607
1739209787.1734033;-45.120503652039325
1739209787.1734107;-38.13080360867914
1739209787.1734183;-45.120503652039325
1739209787.1734257;-38.13080360867914
1739209787.173433;-45.120503652039325
1739209787.1734405;-38.13080360867914
1739209787.1734478;-35.57807855764607
1739209787.1734555;-38.13080360867914
1739209787.1734629;-45.120503652039325
1739209787.1734703;-45.120503652039325
1739209787.1734776;-38.13080360867914
1739209787.173485;-28.58837851428586
1739209787.1734927;-31.141103565318915
1739209787.1735;-45.120503652039325
1739209787.1735075;-32.816014438256545
1739209787.1735148;-35.57807855764607
1739209787.1735225;-38.13080360867914
1739209787.1735299;-38.13080360867914
1739209787.1735373;-35.57807855764607
1739209787.1735446;-35.57807855764607
1739209787.173552;-38.13080360867914
1739209787.1735597;-35.57807855764607
1739209787.173567;-45.120503652039325
1739209787.1735744;-45.120503652039325
1739209787.1735818;-45.120503652039325
1739209787.1735892;-45.120503652039325
1739209787.1735969;-38.13080360867914
1739209787.1736042;-45.120503652039325
1739209787.1736116;-45.120503652039325
1739209787.173619;-38.13080360867914
1739209787.1736264;-35.57807855764607
1739209787.173634;-45.120503652039325
1739209787.1736414;-45.120503652039325
1739209787.1736488;-45.120503652039325
1739209787.1736562;-45.120503652039325
1739209787.1736639;-32.816014438256545
1739209787.1736712;-29.438486411369333
1739209787.1736786;-45.120503652039325
1739209787.173686;-45.120503652039325
1739209787.1736934;-38.13080360867914
1739209787.173701;-38.13080360867914
1739209787.1737084;-45.120503652039325
1739209787.1737158;-38.13080360867914
1739209787.1737232;-45.120503652039325
1739209787.1737306;-33.981070128970956
1739209787.1737382;-38.13080360867914
1739209787.1737456;-45.120503652039325
1739209787.173753;-45.120503652039325
1739209787.1737604;-38.13080360867914
1739209787.173768;-35.57807855764607
1739209787.1737754;-45.120503652039325
1739209787.1737828;-32.816014438256545
1739209787.1737902;-27.8777449560314
1739209787.1737976;-45.120503652039325
1739209787.1738052;-45.120503652039325
1739209787.1738126;-35.57807855764607
1739209787.17382;-38.13080360867914
1739209787.1738274;-45.120503652039325
1739209787.1738348;-38.13080360867914
1739209787.1738424;-45.120503652039325
1739209787.1738498;-38.13080360867914
1739209787.1738572;-45.120503652039325
1739209787.1738646;-45.120503652039325
1739209787.173872;-45.120503652039325
1739209787.1738796;-45.120503652039325
1739209787.173887;-38.13080360867914
1739209787.1738944;-38.13080360867914
1739209787.1739018;-33.981070128970906
1739209787.1739094;-31.141103565318893
1739209787.1739168;-45.120503652039325
1739209787.1739242;-45.120503652039325
1739209787.1739316;-38.13080360867914
1739209787.173939;-38.13080360867914
1739209787.1739466;-45.120503652039325
1739209787.173954;-45.120503652039325
1739209787.1739614;-45.120503652039325
1739209787.1739688;-45.120503652039325
1739209787.1739762;-45.120503652039325
1739209787.1739838;-45.120503652039325
1739209787.1739912;-45.120503652039325
1739209787.1739986;-38.13080360867914
1739209787.174006;-38.13080360867914
1739209787.1740134;-38.13080360867914
1739209787.174021;-32.816014438256545
1739209787.1740284;-35.57807855764607
1739209787.1740358;-38.13080360867914
1739209787.1740432;-38.13080360867914
1739209787.1740508;-45.120503652039325
1739209787.1740582;-45.120503652039325
1739209787.1740656;-45.120503652039325
1739209787.174073;-35.57807855764607
1739209787.1740804;-45.120503652039325
1739209787.174088;-45.120503652039325
1739209787.1740954;-38.13080360867914
1739209787.1741028;-38.13080360867914
1739209787.1741102;-35.57807855764607
1739209787.1741176;-38.13080360867914
1739209787.1741252;-38.13080360867914
1739209787.1741326;-45.120503652039325
1739209787.17414;-38.13080360867914
1739209787.1741474;-45.120503652039325
1739209787.1741548;-38.13080360867914
1739209787.1741624;-32.816014438256545
1739209787.1741698;-38.13080360867914
1739209787.1741772;-45.120503652039325
1739209787.1741846;-38.13080360867914
1739209787.1741922;-45.120503652039325
1739209787.1741996;-45.120503652039325
1739209787.174207;-38.13080360867914
1739209787.1742144;-45.120503652039325
1739209787.1742218;-45.120503652039325
1739209787.1742294;-38.13080360867914
1739209787.1742368;-45.120503652039325
1739209787.1742442;-33.981070128970906
1739209787.1742516;-38.13080360867914
1739209787.174259;-38.13080360867914
1739209787.1742666;-45.120503652039325
1739209787.174274;-33.981070128970906
1739209787.1742814;-38.13080360867914
1739209787.1742887;-38.13080360867914
1739209787.1742961;-45.120503652039325
1739209787.1743038;-45.120503652039325
1739209787.1743112;-38.13080360867914
1739209787.1743186;-38.13080360867914
1739209787.174326;-45.120503652039325
1739209787.1743336;-45.120503652039325
1739209787.174341;-38.13080360867914
1739209787.1743484;-38.13080360867914
1739209787.1743557;-38.13080360867914
1739209787.1743631;-38.13080360867914
1739209787.1743708;-38.13080360867914
1739209787.1743782;-35.57807855764607
1739209787.1743855;-45.120503652039325
1739209787.174393;-38.13080360867914
1739209787.1744003;-35.57807855764607
1739209787.174408;-45.120503652039325
1739209787.1744153;-38.13080360867914
1739209787.1744227;-38.13080360867914
1739209787.1744301;-38.13080360867914
1739209787.1744375;-38.13080360867914
1739209787.1744452;-45.120503652039325
1739209787.1744525;-45.120503652039325
1739209787.17446;-45.120503652039325
1739209787.1744673;-38.13080360867914
1739209787.174475;-38.13080360867914
1739209787.1744823;-45.120503652039325
1739209787.1744897;-45.120503652039325
1739209787.1744971;-38.13080360867914
1739209787.1745045;-38.13080360867914
1739209787.1745121;-38.13080360867914
1739209787.1745195;-45.120503652039325
1739209787.174527;-38.13080360867914
1739209787.1745343;-35.57807855764607
1739209787.1745417;-35.57807855764607
1739209787.1745493;-38.13080360867914
1739209787.1745567;-38.13080360867914
1739209787.1745641;-38.13080360867914
1739209787.1745715;-38.13080360867914
1739209787.174579;-38.13080360867914
1739209787.1745865;-38.13080360867914
1739209787.174594;-45.120503652039325
1739209787.1746013;-45.120503652039325
1739209787.1746087;-38.13080360867914
1739209787.1746163;-38.13080360867914
1739209787.1746237;-45.120503652039325
1739209787.174631;-38.13080360867914
1739209787.1746385;-38.13080360867914
1739209787.174646;-45.120503652039325
1739209787.1746535;-45.120503652039325
1739209787.174661;-33.981070128970906
1739209787.1746683;-38.13080360867914
1739209787.1746757;-38.13080360867914
1739209787.174683;-45.120503652039325
1739209787.1746907;-38.13080360867914
1739209787.174698;-35.57807855764607
1739209787.1747055;-35.57807855764607
1739209787.174713;-45.120503652039325
1739209787.1747203;-38.13080360867914
1739209787.174728;-31.141103565318893
1739209787.1747353;-35.57807855764607
1739209787.1747427;-38.13080360867914
1739209787.17475;-45.120503652039325
1739209787.1747577;-38.13080360867914
1739209787.174765;-45.120503652039325
1739209787.1747725;-45.120503652039325
1739209787.17478;-38.13080360867914
1739209787.1747873;-45.120503652039325
1739209787.174795;-45.120503652039325
1739209787.1748023;-45.120503652039325
1739209787.1748097;-31.141103565318915
1739209787.174817;-32.816014438256545
1739209787.1748245;-38.13080360867914
1739209787.174832;-45.120503652039325
1739209787.1748395;-38.13080360867914
1739209787.174847;-38.13080360867914
1739209787.1748543;-38.13080360867914
1739209787.174862;-38.13080360867914
1739209787.1748693;-35.57807855764607
1739209787.1748767;-45.120503652039325
1739209787.174884;-38.13080360867914
1739209787.1748915;-38.13080360867914
1739209787.174899;-38.13080360867914
1739209787.1749065;-45.120503652039325
1739209787.174914;-38.13080360867914
1739209787.1749213;-38.13080360867914
1739209787.1749287;-32.816014438256545
1739209787.1749363;-30.49652367304973
1739209787.1749437;-38.13080360867914
1739209787.174951;-35.57807855764607
1739209787.1749585;-32.816014438256545
1739209787.1749659;-38.13080360867914
1739209787.1749735;-38.13080360867914
1739209787.1749809;-45.120503652039325
1739209787.1749883;-45.120503652039325
1739209787.1749957;-45.120503652039325
1739209787.1750033;-45.120503652039325
1739209787.1750107;-38.13080360867914
1739209787.175018;-38.13080360867914
1739209787.1750255;-45.120503652039325
1739209787.1750329;-45.120503652039325
1739209787.1750405;-38.13080360867914
1739209787.1750479;-45.120503652039325
1739209787.1750553;-38.13080360867914
1739209787.1750627;-38.13080360867914
1739209787.17507;-45.120503652039325
1739209787.1750777;-45.120503652039325
1739209787.175085;-45.120503652039325
1739209787.1750925;-45.120503652039325
1739209787.1750998;-45.120503652039325
1739209787.1751072;-35.57807855764607
1739209787.1751149;-32.816014438256545
1739209787.1751223;-38.13080360867914
1739209787.1751297;-38.13080360867914
1739209787.175137;-38.13080360867914
1739209787.1751447;-38.13080360867914
1739209787.175152;-45.120503652039325
1739209787.1751595;-35.57807855764607
1739209787.1751668;-45.120503652039325
1739209787.1751742;-38.13080360867914
1739209787.1751819;-38.13080360867914
1739209787.1751893;-38.13080360867914
1739209787.1751966;-45.120503652039325
1739209787.175204;-45.120503652039325
1739209787.1752114;-32.816014438256545
1739209787.175219;-38.13080360867914
1739209787.1752264;-32.816014438256545
1739209787.1752338;-25.077289914212862
1739209787.1752412;-45.120503652039325
1739209787.1752486;-45.120503652039325
1739209787.1752563;-35.57807855764607
1739209787.1752636;-38.13080360867914
1739209787.175271;-45.120503652039325
1739209787.1752784;-45.120503652039325
1739209787.175286;-45.120503652039325
1739209787.1752934;-38.13080360867914
1739209787.1753008;-45.120503652039325
1739209787.1753082;-45.120503652039325
1739209787.1753156;-45.120503652039325
1739209787.1753232;-35.57807855764607
1739209787.1753306;-45.120503652039325
1739209787.175338;-45.120503652039325
1739209787.1753454;-35.57807855764607
1739209787.1753528;-29.438486411369333
1739209787.1753604;-38.13080360867914
1739209787.1753678;-45.120503652039325
1739209787.1753752;-38.13080360867914
1739209787.1753826;-38.13080360867914
1739209787.17539;-45.120503652039325
1739209787.1753976;-45.120503652039325
1739209787.175405;-45.120503652039325
1739209787.1754124;-45.120503652039325
1739209787.1754198;-45.120503652039325
1739209787.1754274;-45.120503652039325
1739209787.1754348;-38.13080360867914
1739209787.1754422;-35.57807855764607
1739209787.1754496;-38.13080360867914
1739209787.175457;-45.120503652039325
1739209787.1754646;-38.13080360867914
1739209787.175472;-38.13080360867914
1739209787.1754794;-45.120503652039325
1739209787.1754868;-45.120503652039325
1739209787.1754942;-38.13080360867914
1739209787.1755018;-45.120503652039325
1739209787.1755092;-45.120503652039325
1739209787.1755166;-45.120503652039325
1739209787.175524;-38.13080360867914
1739209787.1755314;-35.57807855764607
1739209787.175539;-38.13080360867914
1739209787.1755464;-45.120503652039325
1739209787.1755538;-45.120503652039325
1739209787.1755612;-30.49652367304973
1739209787.1755688;-38.13080360867914
1739209787.1755762;-45.120503652039325
1739209787.1755836;-33.981070128970906
1739209787.175591;-45.120503652039325
1739209787.1755984;-45.120503652039325
1739209787.175606;-38.13080360867914
1739209787.1756134;-45.120503652039325
1739209787.1756208;-45.120503652039325
1739209787.1756282;-45.120503652039325
1739209787.1756356;-45.120503652039325
1739209787.1756432;-45.120503652039325
1739209787.1756506;-38.13080360867914
1739209787.175658;-35.57807855764607
1739209787.1756654;-35.57807855764607
1739209787.175673;-38.13080360867914
1739209787.1756804;-38.13080360867914
1739209787.1756878;-38.13080360867914
1739209787.1756952;-45.120503652039325
1739209787.1757026;-45.120503652039325
1739209787.1757102;-45.120503652039325
1739209787.1757176;-45.120503652039325
1739209787.175725;-38.13080360867914
1739209787.1757324;-45.120503652039325
1739209787.1757398;-45.120503652039325
1739209787.1757474;-45.120503652039325
1739209787.1757548;-35.57807855764607
1739209787.1757622;-38.13080360867914
1739209787.1757696;-38.13080360867914
1739209787.175777;-33.981070128970906
1739209787.1757846;-38.13080360867914
1739209787.175792;-45.120503652039325
1739209787.1757994;-45.120503652039325
1739209787.1758068;-38.13080360867914
1739209787.1758144;-38.13080360867914
1739209787.1758218;-45.120503652039325
1739209787.1758292;-45.120503652039325
1739209787.1758366;-38.13080360867914
1739209787.175844;-38.13080360867914
1739209787.1758516;-45.120503652039325
1739209787.175859;-38.13080360867914
1739209787.1758664;-35.57807855764607
1739209787.1758738;-38.13080360867914
1739209787.1758811;-45.120503652039325
1739209787.1758888;-35.57807855764607
1739209787.1758962;-33.981070128970906
1739209787.1759036;-45.120503652039325
1739209787.175911;-45.120503652039325
1739209787.1759183;-45.120503652039325
1739209787.175926;-45.120503652039325
1739209787.1759334;-33.981070128970906
1739209787.1759408;-38.13080360867914
1739209787.1759481;-38.13080360867914
1739209787.1759558;-32.816014438256545
1739209787.1759632;-45.120503652039325
1739209787.1759706;-38.13080360867914
1739209787.175978;-35.57807855764607
1739209787.1759853;-38.13080360867914
1739209787.175993;-45.120503652039325
1739209787.1760004;-45.120503652039325
1739209787.1760077;-38.13080360867914
1739209787.1760151;-38.13080360867914
1739209787.1760225;-45.120503652039325
1739209787.1760302;-38.13080360867914
1739209787.1760375;-35.57807855764607
1739209787.176045;-38.13080360867914
1739209787.1760523;-38.13080360867914
1739209787.1760597;-35.57807855764607
1739209787.1760674;-35.57807855764607
1739209787.1760747;-38.13080360867914
1739209787.1760821;-45.120503652039325
1739209787.1760895;-38.13080360867914
1739209787.1760972;-38.13080360867914
1739209787.1761045;-38.13080360867914
1739209787.176112;-45.120503652039325
1739209787.1761193;-45.120503652039325
1739209787.1761267;-35.57807855764607
1739209787.1761343;-35.57807855764607
1739209787.1761417;-38.13080360867914
1739209787.1761491;-38.13080360867914
1739209787.1761565;-35.57807855764607
1739209787.176164;-33.981070128970906
1739209787.1761715;-45.120503652039325
1739209787.176179;-38.13080360867914
1739209787.1761863;-35.57807855764607
1739209787.1761937;-38.13080360867914
1739209787.176201;-45.120503652039325
1739209787.1762087;-45.120503652039325
1739209787.1762161;-45.120503652039325
1739209787.1762235;-33.981070128970906
1739209787.176231;-38.13080360867914
1739209787.1762385;-45.120503652039325
1739209787.176246;-45.120503652039325
1739209787.1762533;-28.992665084841942
1739209787.1762607;-30.49652367304973
1739209787.176268;-35.57807855764607
1739209787.1762757;-45.120503652039325
1739209787.1762831;-38.13080360867914
1739209787.1762905;-38.13080360867914
1739209787.176298;-45.120503652039325
1739209787.1763053;-45.120503652039325
1739209787.176313;-45.120503652039325
1739209787.1763203;-45.120503652039325
1739209787.1763277;-38.13080360867914
1739209787.176335;-38.13080360867914
1739209787.1763425;-38.13080360867914
1739209787.17635;-45.120503652039325
1739209787.1763575;-45.120503652039325
1739209787.176365;-45.120503652039325
1739209787.1763723;-31.141103565318915
1739209787.17638;-27.8777449560314
1739209787.1763873;-38.13080360867914
1739209787.1763947;-45.120503652039325
1739209787.176402;-35.57807855764607
1739209787.1764095;-32.816014438256545
1739209787.176417;-45.120503652039325
1739209787.1764245;-38.13080360867914
1739209787.176432;-45.120503652039325
1739209787.1764393;-38.13080360867914
1739209787.1764467;-38.13080360867914
1739209787.1764543;-45.120503652039325
1739209787.1764617;-45.120503652039325
1739209787.176469;-38.13080360867914
1739209787.1764765;-38.13080360867914
1739209787.1764839;-38.13080360867914
1739209787.1764915;-35.57807855764607
1739209787.176499;-32.816014438256545
1739209787.1765063;-38.13080360867914
1739209787.1765137;-35.57807855764607
1739209787.1765213;-38.13080360867914
1739209787.1765287;-45.120503652039325
1739209787.176536;-45.120503652039325
1739209787.1765435;-35.57807855764607
1739209787.1765509;-38.13080360867914
1739209787.1765585;-45.120503652039325
1739209787.176566;-45.120503652039325
1739209787.1765733;-45.120503652039325
1739209787.1765807;-45.120503652039325
1739209787.176588;-45.120503652039325
1739209787.1765957;-38.13080360867914
1739209787.176603;-38.13080360867914
1739209787.1766105;-38.13080360867914
1739209787.1766179;-45.120503652039325
1739209787.1766253;-33.981070128970906
1739209787.176633;-35.57807855764607
1739209787.1766403;-38.13080360867914
1739209787.1766477;-45.120503652039325
1739209787.176655;-33.981070128970906
1739209787.1766627;-35.57807855764607
1739209787.17667;-38.13080360867914
1739209787.1766775;-29.438486411369333
1739209787.1766849;-45.120503652039325
1739209787.1766922;-45.120503652039325
1739209787.1766999;-38.13080360867914
1739209787.1767073;-38.13080360867914
1739209787.1767147;-38.13080360867914
1739209787.176722;-38.13080360867914
1739209787.1767294;-45.120503652039325
1739209787.176737;-32.81601443825658
1739209787.1767445;-45.120503652039325
1739209787.1767519;-35.57807855764607
1739209787.1767592;-45.120503652039325
1739209787.1767669;-45.120503652039325
1739209787.1767743;-38.13080360867914
1739209787.1767817;-38.13080360867914
1739209787.176789;-38.13080360867914
1739209787.1767964;-30.49652367304973
1739209787.176804;-38.13080360867914
1739209787.1768115;-38.13080360867914
1739209787.1768188;-38.13080360867914
1739209787.1768262;-45.120503652039325
1739209787.1768336;-38.13080360867914
1739209787.1768413;-38.13080360867914
1739209787.1768486;-33.981070128970906
