CAN Message; 0x62:0385dd00ea0d9a90
1739209707.3420346;-45.120503652039325
1739209707.3420362;-45.120503652039325
1739209707.342038;-45.120503652039325
1739209707.3420398;-45.120503652039325
1739209707.3420415;-38.13080360867914
1739209707.3420432;-35.57807855764607
1739209707.342045;-35.57807855764607
1739209707.3420467;-38.13080360867914
1739209707.3420484;-45.120503652039325
1739209707.34205;-45.120503652039325
1739209707.342052;-38.13080360867914
1739209707.3420537;-45.120503652039325
1739209707.3420553;-45.120503652039325
1739209707.3420572;-45.120503652039325
1739209707.342059;-45.120503652039325
1739209707.3420606;-27.267205301931607
1739209707.3420625;-38.13080360867914
1739209707.3420641;-45.120503652039325
1739209707.3420658;-45.120503652039325
1739209707.3420677;-33.981070128970906
1739209707.3420694;-45.120503652039325
1739209707.342071;-38.13080360867914
1739209707.342073;-45.120503652039325
1739209707.3420746;-38.13080360867914
1739209707.3420763;-45.120503652039325
1739209707.3420782;-45.120503652039325
1739209707.3420799;-45.120503652039325
1739209707.3420815;-38.13080360867914
1739209707.3420835;-35.57807855764607
1739209707.3420851;-45.120503652039325
1739209707.3420868;-45.120503652039325
1739209707.3420887;-38.13080360867914
1739209707.3420904;-38.13080360867914
1739209707.342092;-45.120503652039325
1739209707.342094;-45.120503652039325
1739209707.3420956;-45.120503652039325
1739209707.3420973;-45.120503652039325
1739209707.3420992;-45.120503652039325
1739209707.3421009;-45.120503652039325
1739209707.3421025;-35.57807855764607
1739209707.3421044;-38.13080360867914
1739209707.342106;-45.120503652039325
1739209707.3421078;-45.120503652039325
1739209707.3421097;-38.13080360867914
1739209707.3421113;-45.120503652039325
1739209707.342113;-38.13080360867914
1739209707.342115;-32.816014438256545
1739209707.3421166;-45.120503652039325
1739209707.3421183;-45.120503652039325
1739209707.3421202;-32.816014438256545
1739209707.3421218;-38.13080360867914
1739209707.3421235;-38.13080360867914
1739209707.3421254;-38.13080360867914
1739209707.342127;-45.120503652039325
1739209707.3421288;-45.120503652039325
1739209707.3421307;-33.981070128970906
1739209707.3421323;-38.13080360867914
1739209707.342134;-45.120503652039325
1739209707.342136;-45.120503652039325
1739209707.3421376;-45.120503652039325
1739209707.3421392;-45.120503652039325
1739209707.3421412;-38.13080360867914
1739209707.3421428;-45.120503652039325
1739209707.3421445;-38.13080360867914
1739209707.3421464;-35.57807855764607
1739209707.342148;-45.120503652039325
1739209707.3421497;-45.120503652039325
1739209707.3421516;-35.57807855764607
1739209707.3421533;-32.816014438256545
1739209707.342155;-38.13080360867914
1739209707.342157;-45.120503652039325
1739209707.3421586;-33.981070128970906
1739209707.3421602;-32.816014438256545
1739209707.3421621;-45.120503652039325
1739209707.3421638;-45.120503652039325
1739209707.3421655;-38.13080360867914
1739209707.3421674;-38.13080360867914
1739209707.342169;-45.120503652039325
1739209707.3421707;-45.120503652039325
1739209707.3421726;-38.13080360867914
1739209707.3421743;-45.120503652039325
1739209707.342176;-45.120503652039325
1739209707.3421779;-45.120503652039325
1739209707.3421795;-38.13080360867914
1739209707.3421812;-45.120503652039325
1739209707.342183;-38.13080360867914
1739209707.3421848;-45.120503652039325
1739209707.3421865;-45.120503652039325
1739209707.3421881;-31.141103565318915
1739209707.34219;-33.981070128970906
1739209707.3421917;-45.120503652039325
1739209707.3421934;-38.13080360867914
1739209707.3421953;-35.57807855764607
1739209707.342197;-38.13080360867914
1739209707.3421986;-45.120503652039325
1739209707.3422005;-45.120503652039325
1739209707.3422022;-45.120503652039325
1739209707.3422039;-45.120503652039325
1739209707.3422058;-38.13080360867914
1739209707.3422074;-45.120503652039325
1739209707.342209;-45.120503652039325
1739209707.342211;-38.13080360867914
1739209707.3422127;-35.57807855764607
1739209707.3422143;-45.120503652039325
1739209707.3422163;-45.120503652039325
1739209707.342218;-45.120503652039325
1739209707.3422196;-38.13080360867914
1739209707.3422215;-38.13080360867914
1739209707.3422232;-35.57807855764607
1739209707.3422248;-38.13080360867914
1739209707.3422267;-38.13080360867914
1739209707.3422284;-45.120503652039325
1739209707.34223;-30.49652367304973
1739209707.342232;-38.13080360867914
1739209707.3422337;-45.120503652039325
1739209707.3422353;-45.120503652039325
1739209707.3422372;-38.13080360867914
1739209707.342239;-38.13080360867914
1739209707.3422406;-45.120503652039325
1739209707.3422425;-38.13080360867914
1739209707.3422441;-38.13080360867914
1739209707.3422458;-45.120503652039325
1739209707.3422477;-45.120503652039325
1739209707.3422494;-38.13080360867914
1739209707.342251;-38.13080360867914
1739209707.342253;-45.120503652039325
1739209707.3422546;-45.120503652039325
1739209707.3422635;-45.120503652039325
1739209707.3422723;-31.141103565318915
1739209707.3422809;-33.981070128970906
1739209707.3422897;-45.120503652039325
1739209707.3422985;-35.57807855764607
1739209707.3423073;-30.49652367304973
1739209707.3423162;-38.13080360867914
1739209707.342325;-45.120503652039325
1739209707.3423336;-45.120503652039325
1739209707.3423424;-45.120503652039325
1739209707.3423512;-45.120503652039325
1739209707.34236;-45.120503652039325
1739209707.3423688;-45.120503652039325
1739209707.3423777;-45.120503652039325
1739209707.3423862;-38.13080360867914
1739209707.342395;-38.13080360867914
1739209707.342404;-45.120503652039325
1739209707.3424127;-35.57807855764607
1739209707.3424215;-38.13080360867914
1739209707.3424304;-33.981070128970906
1739209707.342439;-38.13080360867914
1739209707.3424478;-45.120503652039325
1739209707.3424566;-45.120503652039325
1739209707.3424654;-33.981070128970906
1739209707.3424742;-45.120503652039325
1739209707.342483;-33.981070128970906
1739209707.3424916;-28.992665084841942
1739209707.3425004;-38.13080360867914
1739209707.3425093;-45.120503652039325
1739209707.342518;-38.13080360867914
1739209707.342527;-38.13080360867914
1739209707.3425355;-38.13080360867914
1739209707.3425443;-45.120503652039325
1739209707.3425531;-33.981070128970906
1739209707.342562;-38.13080360867914
1739209707.3425708;-45.120503652039325
1739209707.3425796;-45.120503652039325
1739209707.3425882;-38.13080360867914
1739209707.342597;-38.13080360867914
1739209707.3426058;-45.120503652039325
1739209707.3426147;-33.981070128970906
1739209707.3426235;-33.981070128970906
1739209707.3426323;-38.13080360867914
1739209707.3426409;-38.13080360867914
1739209707.3426497;-38.13080360867914
1739209707.3426585;-38.13080360867914
1739209707.3426673;-38.13080360867914
1739209707.3426762;-33.981070128970906
1739209707.342685;-35.57807855764607
1739209707.3426936;-45.120503652039325
1739209707.3427024;-32.816014438256545
1739209707.3427112;-29.438486411369333
1739209707.34272;-38.13080360867914
1739209707.3427289;-38.13080360867914
1739209707.3427377;-32.816014438256545
1739209707.3427463;-32.816014438256545
1739209707.342755;-38.13080360867914
1739209707.342764;-45.120503652039325
1739209707.3427727;-38.13080360867914
1739209707.3427815;-45.120503652039325
1739209707.3427904;-38.13080360867914
1739209707.342799;-38.13080360867914
1739209707.3428078;-45.120503652039325
1739209707.3428166;-38.13080360867914
1739209707.3428254;-45.120503652039325
1739209707.3428342;-45.120503652039325
1739209707.3428428;-45.120503652039325
1739209707.3428516;-45.120503652039325
1739209707.3428605;-38.13080360867914
1739209707.3428693;-38.13080360867914
1739209707.342878;-45.120503652039325
1739209707.342887;-45.120503652039325
1739209707.3428955;-33.981070128970906
1739209707.3429043;-38.13080360867914
1739209707.3429132;-32.816014438256545
1739209707.342922;-33.981070128970906
1739209707.3429308;-38.13080360867914
1739209707.3429396;-35.57807855764607
1739209707.3429482;-38.13080360867914
1739209707.342957;-32.816014438256545
1739209707.3429658;-45.120503652039325
1739209707.3429747;-45.120503652039325
1739209707.3429835;-45.120503652039325
1739209707.3429923;-45.120503652039325
1739209707.343001;-35.57807855764607
1739209707.3430097;-38.13080360867914
1739209707.3430185;-45.120503652039325
1739209707.3430274;-35.57807855764607
1739209707.3430362;-45.120503652039325
1739209707.343045;-45.120503652039325
1739209707.3430536;-38.13080360867914
1739209707.3430624;-35.57807855764607
1739209707.3430712;-38.13080360867914
1739209707.34308;-45.120503652039325
1739209707.3430889;-33.981070128970906
1739209707.3430977;-38.13080360867914
1739209707.3431063;-38.13080360867914
1739209707.343115;-45.120503652039325
1739209707.343124;-35.57807855764607
1739209707.3431327;-32.816014438256545
1739209707.3431416;-45.120503652039325
1739209707.3431501;-45.120503652039325
1739209707.343159;-45.120503652039325
1739209707.3431678;-45.120503652039325
1739209707.3431766;-38.13080360867914
1739209707.3431854;-31.141103565318893
1739209707.3431942;-38.13080360867914
1739209707.3432028;-38.13080360867914
1739209707.3432117;-32.816014438256545
1739209707.3432205;-38.13080360867914
1739209707.3432293;-45.120503652039325
1739209707.343238;-45.120503652039325
1739209707.343247;-35.57807855764607
1739209707.3432555;-45.120503652039325
1739209707.3432643;-32.816014438256545
1739209707.3432732;-30.49652367304973
1739209707.343282;-38.13080360867914
1739209707.3432908;-35.57807855764607
1739209707.3432996;-38.13080360867914
1739209707.3433082;-45.120503652039325
1739209707.343317;-45.120503652039325
1739209707.3433259;-32.816014438256545
1739209707.3433347;-45.120503652039325
1739209707.3433435;-35.57807855764607
1739209707.3433523;-38.13080360867914
1739209707.343361;-38.13080360867914
1739209707.3433697;-45.120503652039325
1739209707.3433785;-45.120503652039325
1739209707.3433874;-38.13080360867914
1739209707.3433962;-45.120503652039325
1739209707.3434048;-35.57807855764607
1739209707.3434136;-29.438486411369333
1739209707.3434224;-45.120503652039325
1739209707.3434312;-45.120503652039325
1739209707.34344;-35.57807855764607
1739209707.3434489;-35.57807855764607
1739209707.3434575;-45.120503652039325
1739209707.3434663;-45.120503652039325
1739209707.343475;-45.120503652039325
1739209707.343484;-45.120503652039325
1739209707.3434927;-38.13080360867914
1739209707.3435016;-38.13080360867914
1739209707.3435102;-45.120503652039325
1739209707.343519;-38.13080360867914
1739209707.3435278;-38.13080360867914
1739209707.3435366;-38.13080360867914
1739209707.3435454;-45.120503652039325
1739209707.3435543;-45.120503652039325
1739209707.3435628;-38.13080360867914
1739209707.3435717;-38.13080360867914
1739209707.3435805;-38.13080360867914
1739209707.3435893;-45.120503652039325
1739209707.3435981;-45.120503652039325
1739209707.343607;-45.120503652039325
1739209707.3436155;-38.13080360867914
1739209707.3436244;-30.49652367304973
1739209707.3436332;-35.57807855764607
1739209707.343642;-32.816014438256545
1739209707.3436508;-45.120503652039325
1739209707.3436594;-35.57807855764607
1739209707.3436682;-45.120503652039325
1739209707.343677;-33.981070128970906
1739209707.3436859;-38.13080360867914
1739209707.3436947;-45.120503652039325
1739209707.3437035;-38.13080360867914
1739209707.343712;-38.13080360867914
1739209707.343721;-38.13080360867914
1739209707.3437297;-45.120503652039325
1739209707.3437386;-35.57807855764607
1739209707.3437474;-33.981070128970906
1739209707.3437562;-38.13080360867914
1739209707.3437648;-38.13080360867914
1739209707.3437736;-38.13080360867914
1739209707.3437824;-38.13080360867914
1739209707.3437912;-45.120503652039325
1739209707.3438;-45.120503652039325
1739209707.343809;-35.57807855764607
1739209707.3438175;-35.57807855764607
1739209707.3438263;-38.13080360867914
1739209707.343835;-35.57807855764607
1739209707.343844;-45.120503652039325
1739209707.3438528;-45.120503652039325
1739209707.3438616;-45.120503652039325
1739209707.3438702;-35.57807855764607
1739209707.343879;-38.13080360867914
1739209707.3438878;-45.120503652039325
1739209707.3438966;-38.13080360867914
1739209707.3439054;-45.120503652039325
1739209707.3439143;-38.13080360867914
1739209707.3439229;-45.120503652039325
1739209707.3439317;-45.120503652039325
1739209707.3439405;-45.120503652039325
1739209707.3439493;-38.13080360867914
1739209707.3439581;-38.13080360867914
1739209707.3439667;-45.120503652039325
1739209707.3439755;-45.120503652039325
1739209707.3439844;-45.120503652039325
1739209707.3439932;-45.120503652039325
1739209707.344002;-45.120503652039325
1739209707.3440108;-45.120503652039325
1739209707.3440194;-45.120503652039325
1739209707.3440282;-38.13080360867914
1739209707.344037;-38.13080360867914
1739209707.3440459;-45.120503652039325
1739209707.3440547;-45.120503652039325
1739209707.3440635;-38.13080360867914
1739209707.344072;-45.120503652039325
1739209707.344081;-38.13080360867914
1739209707.3440897;-38.13080360867914
1739209707.3440986;-38.13080360867914
1739209707.3441074;-38.13080360867914
1739209707.3441162;-45.120503652039325
1739209707.3441248;-38.13080360867914
1739209707.3441336;-35.57807855764607
1739209707.3441424;-38.13080360867914
1739209707.3441513;-45.120503652039325
1739209707.34416;-45.120503652039325
1739209707.344169;-32.816014438256545
1739209707.3441775;-45.120503652039325
1739209707.3441863;-38.13080360867914
1739209707.3441951;-33.981070128970906
1739209707.344204;-38.13080360867914
1739209707.3442128;-38.13080360867914
1739209707.3442216;-33.981070128970906
1739209707.3442302;-35.57807855764607
1739209707.344239;-45.120503652039325
1739209707.3442478;-38.13080360867914
1739209707.3442566;-38.13080360867914
1739209707.3442655;-38.13080360867914
1739209707.344274;-45.120503652039325
1739209707.3442829;-38.13080360867914
1739209707.3442917;-35.57807855764607
1739209707.3443005;-38.13080360867914
1739209707.3443093;-45.120503652039325
1739209707.3443182;-38.13080360867914
1739209707.3443267;-45.120503652039325
1739209707.3443356;-45.120503652039325
1739209707.3443444;-38.13080360867914
1739209707.3443532;-45.120503652039325
1739209707.344362;-45.120503652039325
1739209707.3443708;-38.13080360867914
1739209707.3443794;-45.120503652039325
1739209707.3443882;-45.120503652039325
1739209707.344397;-45.120503652039325
1739209707.344406;-31.141103565318915
1739209707.3444147;-35.57807855764607
1739209707.3444235;-38.13080360867914
1739209707.344432;-45.120503652039325
1739209707.344441;-38.13080360867914
1739209707.3444498;-38.13080360867914
1739209707.3444586;-45.120503652039325
1739209707.3444674;-38.13080360867914
1739209707.3444762;-32.81601443825658
1739209707.3444848;-38.13080360867914
1739209707.3444936;-38.13080360867914
1739209707.3445024;-45.120503652039325
1739209707.3445113;-45.120503652039325
1739209707.34452;-45.120503652039325
1739209707.3445287;-45.120503652039325
1739209707.3445375;-45.120503652039325
1739209707.3445463;-31.141103565318915
1739209707.3445551;-45.120503652039325
1739209707.344564;-38.13080360867914
1739209707.3445728;-35.57807855764607
1739209707.3445814;-38.13080360867914
1739209707.3445902;-45.120503652039325
1739209707.344599;-45.120503652039325
1739209707.3446078;-45.120503652039325
1739209707.3446167;-45.120503652039325
1739209707.3446255;-38.13080360867914
1739209707.344634;-38.13080360867914
1739209707.3446429;-45.120503652039325
1739209707.3446517;-38.13080360867914
1739209707.3446605;-45.120503652039325
1739209707.3446693;-45.120503652039325
1739209707.3446782;-38.13080360867914
1739209707.3446867;-45.120503652039325
1739209707.3446956;-45.120503652039325
1739209707.3447044;-45.120503652039325
1739209707.3447132;-45.120503652039325
1739209707.344722;-45.120503652039325
1739209707.3447309;-38.13080360867914
1739209707.3447394;-45.120503652039325
1739209707.3447483;-45.120503652039325
1739209707.344757;-27.267205301931607
1739209707.344766;-29.438486411369333
1739209707.3447747;-38.13080360867914
1739209707.3447833;-45.120503652039325
1739209707.3447921;-33.981070128970906
1739209707.344801;-38.13080360867914
1739209707.3448098;-38.13080360867914
1739209707.3448186;-38.13080360867914
1739209707.3448274;-45.120503652039325
1739209707.344836;-45.120503652039325
1739209707.3448448;-38.13080360867914
1739209707.3448536;-45.120503652039325
1739209707.3448625;-45.120503652039325
1739209707.3448713;-38.13080360867914
1739209707.34488;-45.120503652039325
1739209707.3448887;-45.120503652039325
1739209707.3448975;-33.981070128970906
1739209707.3449063;-32.816014438256545
1739209707.3449152;-45.120503652039325
1739209707.344924;-45.120503652039325
1739209707.3449328;-45.120503652039325
1739209707.3449414;-45.120503652039325
1739209707.3449502;-35.57807855764607
1739209707.344959;-38.13080360867914
1739209707.3449678;-45.120503652039325
1739209707.3449767;-38.13080360867914
1739209707.3449855;-38.13080360867914
1739209707.344994;-45.120503652039325
1739209707.345003;-35.57807855764607
1739209707.3450117;-38.13080360867914
1739209707.3450205;-38.13080360867914
1739209707.3450294;-35.57807855764607
1739209707.3450382;-45.120503652039325
1739209707.3450468;-45.120503652039325
1739209707.3450556;-45.120503652039325
1739209707.3450644;-38.13080360867914
1739209707.3450732;-38.13080360867914
1739209707.345082;-38.13080360867914
1739209707.3450906;-33.981070128970906
1739209707.3450994;-45.120503652039325
1739209707.3451083;-38.13080360867914
1739209707.345117;-32.816014438256545
1739209707.345126;-45.120503652039325
1739209707.3451347;-45.120503652039325
1739209707.3451433;-33.981070128970906
1739209707.3451521;-38.13080360867914
1739209707.345161;-45.120503652039325
1739209707.3451698;-38.13080360867914
1739209707.3451786;-33.981070128970906
1739209707.3451874;-32.816014438256545
1739209707.345196;-38.13080360867914
1739209707.3452048;-45.120503652039325
1739209707.3452137;-38.13080360867914
1739209707.3452225;-32.816014438256545
1739209707.3452313;-38.13080360867914
1739209707.34524;-45.120503652039325
1739209707.3452487;-38.13080360867914
1739209707.3452575;-38.13080360867914
1739209707.3452663;-38.13080360867914
1739209707.3452752;-45.120503652039325
1739209707.345284;-45.120503652039325
1739209707.3452928;-45.120503652039325
1739209707.3453014;-38.13080360867914
1739209707.3453102;-38.13080360867914
1739209707.345319;-38.13080360867914
1739209707.3453279;-45.120503652039325
1739209707.3453367;-45.120503652039325
1739209707.3453455;-38.13080360867914
1739209707.345354;-33.981070128970906
1739209707.345363;-32.816014438256545
1739209707.3453717;-45.120503652039325
1739209707.3453805;-45.120503652039325
1739209707.3453894;-33.981070128970906
1739209707.345398;-33.981070128970906
1739209707.3454068;-33.981070128970906
1739209707.3454156;-45.120503652039325
1739209707.3454244;-38.13080360867914
1739209707.3454332;-38.13080360867914
1739209707.345442;-35.57807855764607
1739209707.3454506;-38.13080360867914
1739209707.3454595;-38.13080360867914
1739209707.3454683;-38.13080360867914
1739209707.345477;-38.13080360867914
1739209707.345486;-38.13080360867914
1739209707.3454947;-45.120503652039325
1739209707.3455033;-38.13080360867914
1739209707.3455122;-45.120503652039325
1739209707.345521;-45.120503652039325
1739209707.3455298;-38.13080360867914
1739209707.3455386;-33.981070128970906
1739209707.3455474;-33.981070128970906
1739209707.345556;-33.981070128970906
1739209707.3455648;-35.57807855764607
1739209707.3455737;-35.57807855764607
1739209707.3455825;-38.13080360867914
1739209707.3455913;-38.13080360867914
1739209707.3456001;-38.13080360867914
1739209707.3456087;-31.141103565318915
1739209707.3456175;-28.992665084841942
1739209707.3456264;-38.13080360867914
1739209707.3456352;-38.13080360867914
1739209707.345644;-35.57807855764607
1739209707.3456526;-38.13080360867914
1739209707.3456614;-45.120503652039325
1739209707.3456702;-38.13080360867914
1739209707.345679;-38.13080360867914
1739209707.3456879;-33.981070128970906
1739209707.3456967;-45.120503652039325
1739209707.3457053;-45.120503652039325
1739209707.345714;-35.57807855764607
1739209707.345723;-45.120503652039325
1739209707.3457317;-45.120503652039325
1739209707.3457406;-33.981070128970906
1739209707.3457494;-31.141103565318915
1739209707.345758;-27.877744956031414
1739209707.3457668;-45.120503652039325
1739209707.3457756;-38.13080360867914
1739209707.3457844;-38.13080360867914
1739209707.3457932;-38.13080360867914
1739209707.345802;-45.120503652039325
1739209707.3458107;-38.13080360867914
1739209707.3458195;-38.13080360867914
1739209707.3458283;-33.981070128970906
1739209707.345837;-45.120503652039325
1739209707.345846;-45.120503652039325
1739209707.3458548;-38.13080360867914
1739209707.3458633;-38.13080360867914
1739209707.3458722;-38.13080360867914
1739209707.345881;-45.120503652039325
1739209707.3458898;-38.13080360867914
1739209707.3458986;-38.13080360867914
1739209707.3459072;-45.120503652039325
1739209707.345916;-45.120503652039325
1739209707.3459249;-35.57807855764607
1739209707.3459337;-38.13080360867914
1739209707.3459425;-45.120503652039325
1739209707.3459513;-45.120503652039325
1739209707.34596;-45.120503652039325
1739209707.3459687;-30.49652367304973
1739209707.3459775;-35.57807855764607
1739209707.3459864;-38.13080360867914
1739209707.3459952;-38.13080360867914
1739209707.346004;-45.120503652039325
1739209707.3460126;-38.13080360867914
1739209707.3460214;-45.120503652039325
1739209707.3460302;-38.13080360867914
1739209707.346039;-27.267205301931607
1739209707.3460479;-32.816014438256545
1739209707.3460567;-38.13080360867914
1739209707.3460653;-33.981070128970906
1739209707.346074;-45.120503652039325
1739209707.346083;-45.120503652039325
1739209707.3460917;-45.120503652039325
1739209707.3461006;-38.13080360867914
1739209707.3461094;-35.57807855764607
1739209707.346118;-45.120503652039325
1739209707.3461268;-38.13080360867914
1739209707.3461356;-35.57807855764607
1739209707.3461444;-35.57807855764607
1739209707.3461533;-45.120503652039325
1739209707.346162;-38.13080360867914
1739209707.3461707;-38.13080360867914
1739209707.3461795;-38.13080360867914
1739209707.3461883;-45.120503652039325
1739209707.3461971;-33.981070128970906
1739209707.346206;-38.13080360867914
1739209707.3462145;-38.13080360867914
1739209707.3462234;-35.57807855764607
1739209707.3462322;-38.13080360867914
1739209707.346241;-38.13080360867914
1739209707.3462498;-38.13080360867914
1739209707.3462586;-45.120503652039325
1739209707.3462672;-45.120503652039325
1739209707.346276;-45.120503652039325
1739209707.3462849;-45.120503652039325
1739209707.3462937;-45.120503652039325
1739209707.3463025;-38.13080360867914
1739209707.3463113;-45.120503652039325
1739209707.34632;-38.13080360867914
1739209707.3463287;-35.57807855764607
1739209707.3463376;-45.120503652039325
1739209707.3463464;-45.120503652039325
1739209707.3463552;-35.57807855764607
1739209707.346364;-29.438486411369333
1739209707.3463726;-38.13080360867914
1739209707.3463814;-45.120503652039325
1739209707.3463902;-38.13080360867914
1739209707.346399;-35.57807855764607
1739209707.346408;-38.13080360867914
1739209707.3464167;-38.13080360867914
1739209707.3464253;-45.120503652039325
1739209707.346434;-45.120503652039325
1739209707.346443;-38.13080360867914
1739209707.3464518;-35.57807855764607
1739209707.3464606;-45.120503652039325
1739209707.3464694;-45.120503652039325
1739209707.346478;-35.57807855764607
1739209707.3464868;-30.49652367304973
1739209707.3464956;-35.57807855764607
1739209707.3465044;-45.120503652039325
1739209707.3465133;-45.120503652039325
1739209707.3465219;-38.13080360867914
1739209707.3465307;-38.13080360867914
1739209707.3465395;-32.816014438256545
1739209707.3465483;-35.57807855764607
1739209707.3465571;-38.13080360867914
1739209707.346566;-33.981070128970906
1739209707.3465745;-35.57807855764607
1739209707.3465834;-38.13080360867914
1739209707.3465922;-35.57807855764607
1739209707.346601;-45.120503652039325
1739209707.3466098;-45.120503652039325
1739209707.3466187;-45.120503652039325
1739209707.3466272;-38.13080360867914
1739209707.346636;-38.13080360867914
1739209707.3466449;-45.120503652039325
1739209707.3466537;-45.120503652039325
1739209707.3466625;-45.120503652039325
1739209707.3466713;-45.120503652039325
1739209707.34668;-45.120503652039325
1739209707.3466887;-38.13080360867914
1739209707.3466976;-45.120503652039325
1739209707.3467064;-38.13080360867914
1739209707.3467152;-32.816014438256545
1739209707.346724;-45.120503652039325
1739209707.3467326;-45.120503652039325
1739209707.3467414;-38.13080360867914
1739209707.3467503;-30.49652367304973
1739209707.346759;-45.120503652039325
1739209707.346768;-35.57807855764607
1739209707.3467765;-45.120503652039325
1739209707.3467853;-45.120503652039325
1739209707.3467941;-45.120503652039325
1739209707.346803;-33.981070128970906
1739209707.3468118;-38.13080360867914
1739209707.3468206;-31.141103565318943
1739209707.3468292;-45.120503652039325
1739209707.346838;-38.13080360867914
1739209707.3468468;-45.120503652039325
1739209707.3468556;-45.120503652039325
1739209707.3468645;-45.120503652039325
1739209707.3468733;-38.13080360867914
1739209707.3468819;-38.13080360867914
1739209707.3468907;-45.120503652039325
1739209707.3468995;-38.13080360867914
1739209707.3469083;-35.57807855764607
1739209707.3469172;-38.13080360867914
1739209707.346926;-38.13080360867914
1739209707.3469346;-38.13080360867914
1739209707.3469434;-45.120503652039325
1739209707.3469522;-38.13080360867914
1739209707.346961;-30.49652367304973
1739209707.3469698;-38.13080360867914
1739209707.3469787;-45.120503652039325
1739209707.3469872;-45.120503652039325
1739209707.346996;-32.816014438256545
1739209707.347005;-45.120503652039325
1739209707.3470137;-45.120503652039325
1739209707.3470225;-45.120503652039325
1739209707.347031;-33.981070128970956
1739209707.34704;-45.120503652039325
1739209707.3470488;-33.981070128970906
1739209707.3470576;-45.120503652039325
1739209707.3470664;-45.120503652039325
1739209707.3470752;-38.13080360867914
1739209707.3470838;-35.57807855764607
1739209707.3470926;-38.13080360867914
1739209707.3471014;-33.981070128970906
1739209707.3471103;-38.13080360867914
1739209707.347119;-45.120503652039325
1739209707.347128;-38.13080360867914
1739209707.3471365;-45.120503652039325
1739209707.3471453;-38.13080360867914
1739209707.3471541;-33.981070128970906
1739209707.347163;-38.13080360867914
1739209707.3471718;-38.13080360867914
1739209707.3471806;-35.57807855764607
1739209707.3471892;-38.13080360867914
1739209707.347198;-38.13080360867914
1739209707.3472068;-38.13080360867914
1739209707.3472157;-38.13080360867914
1739209707.3472245;-38.13080360867914
1739209707.3472333;-35.57807855764607
1739209707.3472419;-38.13080360867914
1739209707.3472507;-45.120503652039325
1739209707.3472595;-45.120503652039325
1739209707.3472683;-45.120503652039325
1739209707.3472772;-45.120503652039325
1739209707.347286;-38.13080360867914
1739209707.3472946;-45.120503652039325
1739209707.3473034;-33.981070128970906
1739209707.3473122;-33.981070128970906
1739209707.347321;-38.13080360867914
1739209707.3473299;-38.13080360867914
1739209707.3473384;-45.120503652039325
1739209707.3473473;-45.120503652039325
1739209707.347356;-38.13080360867914
1739209707.347365;-45.120503652039325
1739209707.3473737;-45.120503652039325
1739209707.3473825;-35.57807855764607
1739209707.3473911;-38.13080360867914
1739209707.3474;-45.120503652039325
1739209707.3474088;-38.13080360867914
1739209707.3474176;-38.13080360867914
1739209707.3474264;-38.13080360867914
1739209707.3474352;-45.120503652039325
1739209707.3474438;-45.120503652039325
1739209707.3474526;-45.120503652039325
1739209707.3474615;-38.13080360867914
1739209707.3474703;-45.120503652039325
1739209707.347479;-45.120503652039325
1739209707.347488;-45.120503652039325
1739209707.3474965;-38.13080360867914
1739209707.3475053;-35.57807855764607
1739209707.3475142;-45.120503652039325
1739209707.347523;-45.120503652039325
1739209707.3475318;-33.981070128970906
1739209707.3475406;-45.120503652039325
1739209707.3475492;-45.120503652039325
1739209707.347558;-38.13080360867914
1739209707.3475668;-35.57807855764607
1739209707.3475757;-38.13080360867914
1739209707.3475845;-38.13080360867914
1739209707.3475933;-45.120503652039325
1739209707.347602;-45.120503652039325
1739209707.3476107;-32.816014438256545
1739209707.3476195;-38.13080360867914
1739209707.3476284;-38.13080360867914
1739209707.3476372;-45.120503652039325
1739209707.3476458;-38.13080360867914
1739209707.3476546;-45.120503652039325
1739209707.3476634;-45.120503652039325
1739209707.3476722;-33.981070128970906
1739209707.347681;-32.816014438256545
1739209707.3476899;-45.120503652039325
1739209707.3476985;-45.120503652039325
1739209707.3477073;-33.981070128970906
1739209707.347716;-38.13080360867914
1739209707.347725;-38.13080360867914
1739209707.3477337;-45.120503652039325
1739209707.3477426;-33.981070128970906
1739209707.3477511;-38.13080360867914
1739209707.34776;-38.13080360867914
1739209707.3477688;-45.120503652039325
1739209707.3477776;-38.13080360867914
1739209707.3477864;-35.57807855764607
1739209707.3477952;-45.120503652039325
1739209707.3478038;-35.57807855764607
1739209707.3478127;-32.81601443825658
1739209707.3478215;-45.120503652039325
1739209707.3478303;-35.57807855764607
1739209707.347839;-38.13080360867914
1739209707.347848;-45.120503652039325
1739209707.3478565;-38.13080360867914
1739209707.3478653;-32.816014438256545
1739209707.3478742;-35.57807855764607
1739209707.347883;-28.992665084841942
1739209707.3478918;-33.981070128970906
1739209707.3479004;-45.120503652039325
1739209707.3479092;-38.13080360867914
1739209707.347918;-33.981070128970906
1739209707.3479269;-35.57807855764607
1739209707.3479357;-38.13080360867914
1739209707.3479445;-38.13080360867914
1739209707.347953;-45.120503652039325
1739209707.347962;-38.13080360867914
1739209707.3479707;-38.13080360867914
1739209707.3479795;-45.120503652039325
1739209707.3479884;-45.120503652039325
1739209707.3479972;-45.120503652039325
1739209707.3480058;-45.120503652039325
1739209707.3480146;-45.120503652039325
1739209707.3480234;-45.120503652039325
1739209707.3480322;-45.120503652039325
1739209707.348041;-45.120503652039325
