CAN Message; 0x1b8:010028c82d955ed5
1739209745.1156926;-35.57807855764607
1739209745.1157026;-38.13080360867914
1739209745.1157126;-45.120503652039325
1739209745.1157227;-45.120503652039325
1739209745.1157327;-45.120503652039325
1739209745.1157427;-38.13080360867914
1739209745.1157527;-45.120503652039325
1739209745.1157627;-45.120503652039325
1739209745.1157727;-45.120503652039325
1739209745.1157827;-38.13080360867914
1739209745.1157925;-35.57807855764607
1739209745.1158025;-35.57807855764607
1739209745.1158125;-45.120503652039325
1739209745.1158226;-45.120503652039325
1739209745.1158326;-45.120503652039325
1739209745.1158426;-38.13080360867914
1739209745.1158526;-38.13080360867914
1739209745.1158626;-38.13080360867914
1739209745.1158726;-38.13080360867914
1739209745.1158824;-38.13080360867914
1739209745.1158924;-38.13080360867914
1739209745.1159024;-45.120503652039325
1739209745.1159124;-38.13080360867914
1739209745.1159225;-45.120503652039325
1739209745.1159325;-45.120503652039325
1739209745.1159425;-38.13080360867914
1739209745.1159525;-38.13080360867914
1739209745.1159625;-45.120503652039325
1739209745.1159725;-45.120503652039325
1739209745.1159823;-38.13080360867914
1739209745.1159923;-45.120503652039325
1739209745.1160023;-38.13080360867914
1739209745.1160123;-45.120503652039325
1739209745.1160223;-33.981070128970906
1739209745.1160324;-33.981070128970906
1739209745.1160424;-38.13080360867914
1739209745.1160524;-45.120503652039325
1739209745.1160624;-45.120503652039325
1739209745.1160722;-45.120503652039325
1739209745.1160822;-38.13080360867914
1739209745.1160922;-45.120503652039325
1739209745.1161022;-33.981070128970906
1739209745.1161122;-31.141103565318915
1739209745.1161222;-38.13080360867914
1739209745.1161323;-35.57807855764607
1739209745.1161423;-35.57807855764607
1739209745.1161523;-45.120503652039325
1739209745.1161623;-45.120503652039325
1739209745.116172;-38.13080360867914
1739209745.116182;-28.992665084841942
1739209745.116192;-30.49652367304973
1739209745.116202;-38.13080360867914
1739209745.1162121;-38.13080360867914
1739209745.1162221;-33.981070128970906
1739209745.1162322;-45.120503652039325
1739209745.1162422;-45.120503652039325
1739209745.1162522;-38.13080360867914
1739209745.116262;-38.13080360867914
1739209745.116272;-38.13080360867914
1739209745.116282;-45.120503652039325
1739209745.116292;-38.13080360867914
1739209745.116302;-38.13080360867914
1739209745.116312;-38.13080360867914
1739209745.116322;-45.120503652039325
1739209745.116332;-38.13080360867914
1739209745.116342;-33.981070128970906
1739209745.116352;-33.981070128970906
1739209745.1163619;-45.120503652039325
1739209745.1163719;-33.981070128970906
1739209745.116382;-38.13080360867914
1739209745.116392;-45.120503652039325
1739209745.116402;-45.120503652039325
1739209745.116412;-33.981070128970906
1739209745.116422;-38.13080360867914
1739209745.116432;-38.13080360867914
1739209745.116442;-38.13080360867914
1739209745.1164517;-33.981070128970906
1739209745.1164618;-33.981070128970906
1739209745.1164718;-38.13080360867914
1739209745.1164818;-38.13080360867914
1739209745.1164918;-38.13080360867914
1739209745.1165018;-38.13080360867914
1739209745.1165118;-33.981070128970906
1739209745.1165218;-45.120503652039325
1739209745.1165318;-38.13080360867914
1739209745.1165419;-35.57807855764607
1739209745.1165516;-38.13080360867914
1739209745.1165617;-45.120503652039325
1739209745.1165717;-33.981070128970906
1739209745.1165817;-38.13080360867914
1739209745.1165917;-32.81601443825658
1739209745.1166017;-45.120503652039325
1739209745.1166117;-33.981070128970906
1739209745.1166217;-38.13080360867914
1739209745.1166317;-33.981070128970906
1739209745.1166415;-38.13080360867914
1739209745.1166515;-45.120503652039325
1739209745.1166615;-35.57807855764607
1739209745.1166716;-28.58837851428586
1739209745.1166816;-38.13080360867914
1739209745.1166916;-45.120503652039325
1739209745.1167016;-38.13080360867914
1739209745.1167116;-38.13080360867914
1739209745.1167216;-45.120503652039325
1739209745.1167316;-45.120503652039325
1739209745.1167414;-38.13080360867914
1739209745.1167514;-38.13080360867914
1739209745.1167614;-38.13080360867914
1739209745.1167715;-38.13080360867914
1739209745.1167815;-45.120503652039325
1739209745.1167886;-38.13080360867914
1739209745.1167955;-38.13080360867914
1739209745.1168027;-45.120503652039325
1739209745.1168098;-45.120503652039325
1739209745.1168168;-32.816014438256545
1739209745.116824;-35.57807855764607
1739209745.116831;-45.120503652039325
1739209745.1168382;-45.120503652039325
1739209745.1168451;-45.120503652039325
1739209745.1168523;-45.120503652039325
1739209745.1168594;-45.120503652039325
1739209745.1168664;-45.120503652039325
1739209745.1168735;-45.120503652039325
1739209745.1168807;-38.13080360867914
1739209745.1168876;-38.13080360867914
1739209745.1168947;-45.120503652039325
1739209745.1169019;-35.57807855764607
1739209745.1169088;-38.13080360867914
1739209745.116916;-38.13080360867914
1739209745.116923;-38.13080360867914
1739209745.11693;-38.13080360867914
1739209745.1169372;-38.13080360867914
1739209745.1169443;-45.120503652039325
1739209745.1169515;-45.120503652039325
1739209745.1169584;-45.120503652039325
1739209745.1169655;-38.13080360867914
1739209745.1169727;-38.13080360867914
1739209745.1169796;-45.120503652039325
1739209745.1169868;-45.120503652039325
1739209745.116994;-45.120503652039325
1739209745.1170008;-38.13080360867914
1739209745.117008;-45.120503652039325
1739209745.1170151;-45.120503652039325
1739209745.117022;-45.120503652039325
1739209745.1170292;-45.120503652039325
1739209745.1170363;-45.120503652039325
1739209745.1170435;-45.120503652039325
1739209745.1170504;-45.120503652039325
1739209745.1170576;-38.13080360867914
1739209745.1170647;-38.13080360867914
1739209745.1170716;-45.120503652039325
1739209745.1170788;-45.120503652039325
1739209745.117086;-35.57807855764607
1739209745.1170928;-38.13080360867914
1739209745.1171;-35.57807855764607
1739209745.1171072;-35.57807855764607
1739209745.117114;-38.13080360867914
1739209745.1171212;-38.13080360867914
1739209745.1171284;-35.57807855764607
1739209745.1171353;-38.13080360867914
1739209745.1171424;-45.120503652039325
1739209745.1171496;-35.57807855764607
1739209745.1171567;-45.120503652039325
1739209745.1171637;-45.120503652039325
1739209745.1171708;-32.816014438256545
1739209745.117178;-38.13080360867914
1739209745.1171849;-38.13080360867914
1739209745.117192;-33.981070128970906
1739209745.1171992;-38.13080360867914
1739209745.117206;-35.57807855764607
1739209745.1172132;-35.57807855764607
1739209745.1172204;-38.13080360867914
1739209745.1172273;-45.120503652039325
1739209745.1172345;-38.13080360867914
1739209745.1172416;-38.13080360867914
1739209745.1172488;-38.13080360867914
1739209745.1172557;-45.120503652039325
1739209745.1172628;-38.13080360867914
1739209745.11727;-45.120503652039325
1739209745.117277;-45.120503652039325
1739209745.117284;-38.13080360867914
1739209745.1172912;-45.120503652039325
1739209745.1172981;-45.120503652039325
1739209745.1173053;-38.13080360867914
1739209745.1173124;-38.13080360867914
1739209745.1173193;-45.120503652039325
1739209745.1173265;-38.13080360867914
1739209745.1173337;-33.981070128970906
1739209745.1173406;-45.120503652039325
1739209745.1173477;-38.13080360867914
1739209745.1173549;-38.13080360867914
1739209745.117362;-38.13080360867914
1739209745.117369;-38.13080360867914
1739209745.117376;-45.120503652039325
1739209745.1173832;-38.13080360867914
1739209745.1173902;-45.120503652039325
1739209745.1173973;-38.13080360867914
1739209745.1174045;-38.13080360867914
1739209745.1174114;-45.120503652039325
1739209745.1174185;-35.57807855764607
1739209745.1174257;-38.13080360867914
1739209745.1174326;-45.120503652039325
1739209745.1174397;-45.120503652039325
1739209745.117447;-33.981070128970906
1739209745.1174538;-38.13080360867914
1739209745.117461;-38.13080360867914
1739209745.117468;-38.13080360867914
1739209745.1174753;-45.120503652039325
1739209745.1174822;-38.13080360867914
1739209745.1174893;-38.13080360867914
1739209745.1174965;-45.120503652039325
1739209745.1175034;-33.981070128970906
1739209745.1175106;-33.981070128970906
1739209745.1175177;-38.13080360867914
1739209745.1175246;-45.120503652039325
1739209745.1175318;-38.13080360867914
1739209745.117539;-38.13080360867914
1739209745.1175458;-38.13080360867914
1739209745.117553;-45.120503652039325
1739209745.1175601;-45.120503652039325
1739209745.1175673;-38.13080360867914
1739209745.1175742;-38.13080360867914
1739209745.1175814;-45.120503652039325
1739209745.1175885;-45.120503652039325
1739209745.1175954;-38.13080360867914
1739209745.1176026;-38.13080360867914
1739209745.1176097;-45.120503652039325
1739209745.1176167;-38.13080360867914
1739209745.1176238;-33.981070128970906
1739209745.117631;-38.13080360867914
1739209745.1176379;-45.120503652039325
1739209745.117645;-38.13080360867914
1739209745.1176522;-38.13080360867914
1739209745.117659;-45.120503652039325
1739209745.1176662;-45.120503652039325
1739209745.1176734;-45.120503652039325
1739209745.1176805;-45.120503652039325
1739209745.1176875;-45.120503652039325
1739209745.1176946;-45.120503652039325
1739209745.1177018;-38.13080360867914
1739209745.1177087;-38.13080360867914
1739209745.1177158;-45.120503652039325
1739209745.117723;-45.120503652039325
1739209745.11773;-45.120503652039325
1739209745.117737;-45.120503652039325
1739209745.1177442;-38.13080360867914
1739209745.1177511;-38.13080360867914
1739209745.1177583;-38.13080360867914
1739209745.1177654;-45.120503652039325
1739209745.1177726;-45.120503652039325
1739209745.1177795;-45.120503652039325
1739209745.1177866;-38.13080360867914
1739209745.1177938;-33.981070128970906
1739209745.1178007;-38.13080360867914
1739209745.1178079;-38.13080360867914
1739209745.117815;-45.120503652039325
1739209745.117822;-38.13080360867914
1739209745.117829;-38.13080360867914
1739209745.1178362;-38.13080360867914
1739209745.1178432;-45.120503652039325
1739209745.1178503;-33.981070128970956
1739209745.1178575;-38.13080360867914
1739209745.1178644;-38.13080360867914
1739209745.1178715;-45.120503652039325
1739209745.1178787;-45.120503652039325
1739209745.1178858;-45.120503652039325
1739209745.1178927;-38.13080360867914
1739209745.1179;-32.816014438256545
1739209745.117907;-27.267205301931607
1739209745.117914;-35.57807855764607
1739209745.117921;-45.120503652039325
1739209745.1179283;-45.120503652039325
1739209745.1179352;-35.57807855764607
1739209745.1179423;-38.13080360867914
1739209745.1179495;-45.120503652039325
1739209745.1179564;-45.120503652039325
1739209745.1179636;-33.981070128970956
1739209745.1179707;-38.13080360867914
1739209745.1179779;-38.13080360867914
1739209745.1179848;-45.120503652039325
1739209745.117992;-38.13080360867914
1739209745.117999;-38.13080360867914
1739209745.118006;-38.13080360867914
1739209745.1180131;-38.13080360867914
1739209745.1180203;-28.992665084841942
1739209745.1180272;-38.13080360867914
1739209745.1180344;-45.120503652039325
1739209745.1180415;-38.13080360867914
1739209745.1180484;-38.13080360867914
1739209745.1180556;-45.120503652039325
1739209745.1180627;-35.57807855764607
1739209745.1180696;-35.57807855764607
1739209745.1180768;-45.120503652039325
1739209745.118084;-45.120503652039325
1739209745.118091;-38.13080360867914
1739209745.118098;-45.120503652039325
1739209745.1181052;-45.120503652039325
1739209745.1181123;-45.120503652039325
1739209745.1181192;-45.120503652039325
1739209745.1181264;-45.120503652039325
1739209745.1181335;-45.120503652039325
1739209745.1181405;-45.120503652039325
1739209745.1181476;-33.981070128970906
1739209745.1181548;-45.120503652039325
1739209745.1181617;-45.120503652039325
1739209745.1181688;-45.120503652039325
1739209745.118176;-45.120503652039325
1739209745.1181831;-45.120503652039325
1739209745.11819;-29.438486411369333
1739209745.1181972;-38.13080360867914
1739209745.1182044;-38.13080360867914
1739209745.1182113;-35.57807855764607
1739209745.1182184;-35.57807855764607
1739209745.1182256;-38.13080360867914
1739209745.1182325;-45.120503652039325
1739209745.1182396;-35.57807855764607
1739209745.1182468;-38.13080360867914
1739209745.1182537;-45.120503652039325
1739209745.1182609;-45.120503652039325
1739209745.118268;-45.120503652039325
1739209745.118275;-45.120503652039325
1739209745.118282;-45.120503652039325
1739209745.1182892;-38.13080360867914
1739209745.1182964;-45.120503652039325
1739209745.1240509;-45.120503652039325
1739209745.1240716;-45.120503652039325
1739209745.1240926;-38.13080360867914
1739209745.1241136;-32.816014438256545
1739209745.1241345;-45.120503652039325
1739209745.1241553;-45.120503652039325
1739209745.1241763;-38.13080360867914
1739209745.1241972;-33.981070128970906
1739209745.1242182;-33.981070128970906
1739209745.124239;-45.120503652039325
1739209745.12426;-45.120503652039325
1739209745.124281;-38.13080360867914
1739209745.1243017;-38.13080360867914
1739209745.1243227;-38.13080360867914
1739209745.1243436;-38.13080360867914
1739209745.1243646;-38.13080360867914
1739209745.1243854;-38.13080360867914
1739209745.1244063;-45.120503652039325
1739209745.1244273;-38.13080360867914
1739209745.1244483;-38.13080360867914
1739209745.124469;-45.120503652039325
1739209745.12449;-45.120503652039325
1739209745.124511;-38.13080360867914
1739209745.1245317;-38.13080360867914
1739209745.1245527;-38.13080360867914
1739209745.1245737;-38.13080360867914
1739209745.1245947;-45.120503652039325
1739209745.1246154;-45.120503652039325
1739209745.1246364;-38.13080360867914
1739209745.1246574;-38.13080360867914
1739209745.1246784;-45.120503652039325
1739209745.124699;-38.13080360867914
1739209745.12472;-38.13080360867914
1739209745.124741;-38.13080360867914
1739209745.1247618;-38.13080360867914
1739209745.1247828;-38.13080360867914
1739209745.1248038;-33.981070128970906
1739209745.1248248;-45.120503652039325
1739209745.1248455;-45.120503652039325
1739209745.1248665;-38.13080360867914
1739209745.1248875;-33.981070128970906
1739209745.1249084;-33.981070128970906
1739209745.1249292;-45.120503652039325
1739209745.1249502;-38.13080360867914
1739209745.1249712;-38.13080360867914
1739209745.124992;-45.120503652039325
1739209745.1250129;-38.13080360867914
1739209745.1250339;-45.120503652039325
1739209745.1250548;-32.816014438256545
1739209745.1250756;-45.120503652039325
1739209745.1250966;-45.120503652039325
1739209745.1251175;-38.13080360867914
1739209745.1251385;-45.120503652039325
1739209745.1251593;-45.120503652039325
1739209745.1251802;-45.120503652039325
1739209745.1252012;-38.13080360867914
1739209745.125222;-31.141103565318915
1739209745.125243;-45.120503652039325
1739209745.125264;-38.13080360867914
1739209745.125285;-32.816014438256545
1739209745.1253057;-45.120503652039325
1739209745.1253266;-45.120503652039325
1739209745.1253476;-33.981070128970906
1739209745.1253686;-38.13080360867914
1739209745.1253893;-35.57807855764607
1739209745.1254103;-45.120503652039325
1739209745.1254313;-45.120503652039325
1739209745.125452;-45.120503652039325
1739209745.125473;-45.120503652039325
1739209745.125494;-45.120503652039325
1739209745.125515;-45.120503652039325
1739209745.1255357;-45.120503652039325
1739209745.1255567;-38.13080360867914
1739209745.1255777;-45.120503652039325
1739209745.1255984;-45.120503652039325
1739209745.1256194;-45.120503652039325
1739209745.1256404;-45.120503652039325
1739209745.1256614;-45.120503652039325
1739209745.125682;-45.120503652039325
1739209745.125703;-45.120503652039325
1739209745.125724;-33.981070128970906
1739209745.125745;-45.120503652039325
1739209745.1257658;-45.120503652039325
1739209745.1257868;-38.13080360867914
1739209745.1258078;-45.120503652039325
1739209745.1258285;-45.120503652039325
1739209745.1258495;-38.13080360867914
1739209745.1258705;-38.13080360867914
1739209745.1258914;-38.13080360867914
1739209745.1259122;-38.13080360867914
1739209745.1259332;-38.13080360867914
1739209745.1259542;-38.13080360867914
1739209745.1259751;-45.120503652039325
1739209745.1259959;-38.13080360867914
1739209745.1260169;-38.13080360867914
1739209745.1260378;-38.13080360867914
1739209745.1260586;-28.58837851428586
1739209745.1260796;-32.816014438256545
1739209745.1261005;-45.120503652039325
1739209745.1261215;-45.120503652039325
1739209745.1261423;-38.13080360867914
1739209745.1261632;-45.120503652039325
1739209745.1261842;-35.57807855764607
1739209745.1262052;-35.57807855764607
1739209745.126226;-31.141103565318943
1739209745.126247;-45.120503652039325
1739209745.126268;-35.57807855764607
1739209745.1262887;-38.13080360867914
1739209745.1263096;-38.13080360867914
1739209745.1263306;-35.57807855764607
1739209745.1263516;-45.120503652039325
1739209745.1263723;-38.13080360867914
1739209745.1263933;-35.57807855764607
1739209745.1264143;-35.57807855764607
1739209745.1264353;-45.120503652039325
1739209745.126456;-38.13080360867914
1739209745.126477;-45.120503652039325
1739209745.126498;-45.120503652039325
1739209745.1265187;-35.57807855764607
1739209745.1265397;-33.981070128970906
1739209745.1265607;-45.120503652039325
1739209745.1265817;-45.120503652039325
1739209745.1266024;-38.13080360867914
1739209745.1266234;-38.13080360867914
1739209745.1266444;-38.13080360867914
1739209745.1266654;-38.13080360867914
1739209745.126686;-38.13080360867914
1739209745.126707;-38.13080360867914
1739209745.126728;-45.120503652039325
1739209745.1267488;-45.120503652039325
1739209745.1267698;-38.13080360867914
1739209745.1267908;-38.13080360867914
1739209745.1268117;-45.120503652039325
1739209745.1268325;-45.120503652039325
1739209745.1268535;-35.57807855764607
1739209745.1268744;-45.120503652039325
1739209745.1268954;-45.120503652039325
1739209745.1269162;-45.120503652039325
1739209745.1269372;-38.13080360867914
1739209745.1269581;-45.120503652039325
1739209745.1269789;-35.57807855764607
1739209745.1269999;-38.13080360867914
1739209745.1270208;-45.120503652039325
1739209745.1270418;-38.13080360867914
1739209745.1270626;-45.120503652039325
1739209745.1270835;-45.120503652039325
1739209745.1271045;-45.120503652039325
1739209745.1271255;-38.13080360867914
1739209745.1271462;-38.13080360867914
1739209745.1271672;-38.13080360867914
1739209745.1271882;-38.13080360867914
1739209745.127209;-45.120503652039325
1739209745.12723;-32.816014438256545
1739209745.127251;-30.49652367304973
1739209745.127272;-38.13080360867914
1739209745.1272926;-38.13080360867914
1739209745.1273136;-35.57807855764607
1739209745.1273346;-31.141103565318893
1739209745.1273556;-45.120503652039325
1739209745.1273763;-38.13080360867914
1739209745.1273973;-38.13080360867914
1739209745.1274183;-45.120503652039325
1739209745.127439;-38.13080360867914
1739209745.12746;-38.13080360867914
1739209745.127481;-38.13080360867914
1739209745.127502;-33.981070128970906
1739209745.1275227;-35.57807855764607
1739209745.1275437;-45.120503652039325
1739209745.1275647;-35.57807855764607
1739209745.1275856;-38.13080360867914
1739209745.1276064;-45.120503652039325
1739209745.1276274;-45.120503652039325
1739209745.1276484;-45.120503652039325
1739209745.127669;-45.120503652039325
1739209745.12769;-45.120503652039325
1739209745.127711;-45.120503652039325
1739209745.127732;-45.120503652039325
1739209745.1277528;-45.120503652039325
1739209745.1277738;-45.120503652039325
1739209745.1277947;-45.120503652039325
1739209745.1278157;-45.120503652039325
1739209745.1278365;-45.120503652039325
1739209745.1278574;-38.13080360867914
1739209745.1278784;-38.13080360867914
1739209745.1278992;-45.120503652039325
1739209745.1279202;-45.120503652039325
1739209745.1279411;-45.120503652039325
1739209745.127962;-38.13080360867914
1739209745.1279829;-45.120503652039325
1739209745.1280038;-45.120503652039325
1739209745.1280248;-45.120503652039325
1739209745.1280456;-45.120503652039325
1739209745.1280665;-35.57807855764607
1739209745.1280875;-38.13080360867914
1739209745.1281085;-38.13080360867914
1739209745.1281292;-45.120503652039325
1739209745.1281502;-45.120503652039325
1739209745.1281712;-38.13080360867914
1739209745.1281922;-45.120503652039325
1739209745.128213;-45.120503652039325
1739209745.128234;-45.120503652039325
1739209745.128255;-38.13080360867914
1739209745.1282756;-38.13080360867914
1739209745.1282966;-38.13080360867914
1739209745.1283176;-38.13080360867914
1739209745.1283386;-45.120503652039325
1739209745.1283593;-45.120503652039325
1739209745.1283803;-45.120503652039325
1739209745.1284013;-45.120503652039325
1739209745.1284223;-38.13080360867914
1739209745.128443;-38.13080360867914
1739209745.128464;-45.120503652039325
1739209745.128485;-35.57807855764607
1739209745.1285057;-35.57807855764607
1739209745.1285267;-38.13080360867914
1739209745.1285477;-38.13080360867914
1739209745.1285686;-33.981070128970906
1739209745.1285894;-38.13080360867914
1739209745.1286104;-35.57807855764607
1739209745.1286314;-45.120503652039325
1739209745.1286523;-45.120503652039325
1739209745.128673;-45.120503652039325
1739209745.128694;-45.120503652039325
1739209745.128715;-38.13080360867914
1739209745.1287358;-45.120503652039325
1739209745.1287568;-38.13080360867914
1739209745.1287777;-33.981070128970906
1739209745.1287987;-45.120503652039325
1739209745.1288195;-45.120503652039325
1739209745.1288404;-33.981070128970906
1739209745.1288614;-33.981070128970906
1739209745.1288824;-45.120503652039325
1739209745.1289032;-35.57807855764607
1739209745.1289241;-45.120503652039325
1739209745.128945;-45.120503652039325
1739209745.1289659;-45.120503652039325
1739209745.1289868;-45.120503652039325
1739209745.1290078;-45.120503652039325
1739209745.1290288;-38.13080360867914
1739209745.1290495;-38.13080360867914
1739209745.1290705;-45.120503652039325
1739209745.1290915;-38.13080360867914
1739209745.1291125;-33.981070128970906
1739209745.1291332;-38.13080360867914
1739209745.1291542;-45.120503652039325
1739209745.1291752;-38.13080360867914
1739209745.129196;-33.981070128970906
1739209745.129217;-33.981070128970906
1739209745.129238;-45.120503652039325
1739209745.1292589;-45.120503652039325
1739209745.1292796;-38.13080360867914
1739209745.1293006;-45.120503652039325
1739209745.1293216;-45.120503652039325
1739209745.1293426;-38.13080360867914
1739209745.1293633;-35.57807855764607
1739209745.1293843;-38.13080360867914
1739209745.1294053;-38.13080360867914
1739209745.129426;-45.120503652039325
1739209745.129447;-45.120503652039325
1739209745.129468;-38.13080360867914
1739209745.129489;-45.120503652039325
1739209745.1295097;-45.120503652039325
1739209745.1295307;-45.120503652039325
1739209745.1295516;-38.13080360867914
1739209745.1295726;-38.13080360867914
1739209745.1295934;-45.120503652039325
1739209745.1296144;-26.991370085610722
1739209745.1296353;-35.57807855764607
1739209745.129656;-45.120503652039325
1739209745.129677;-38.13080360867914
1739209745.129698;-38.13080360867914
1739209745.129719;-45.120503652039325
1739209745.1297398;-38.13080360867914
1739209745.1297607;-45.120503652039325
1739209745.1297817;-33.981070128970956
1739209745.1298027;-45.120503652039325
1739209745.1298234;-38.13080360867914
1739209745.1298444;-45.120503652039325
1739209745.1298654;-45.120503652039325
1739209745.1298862;-38.13080360867914
1739209745.1299071;-45.120503652039325
1739209745.129928;-38.13080360867914
1739209745.129949;-29.438486411369333
1739209745.1299698;-38.13080360867914
1739209745.1299908;-38.13080360867914
1739209745.1300118;-33.981070128970906
1739209745.1300328;-32.816014438256545
1739209745.1300535;-45.120503652039325
1739209745.1300745;-35.57807855764607
1739209745.1300955;-35.57807855764607
1739209745.1301162;-45.120503652039325
1739209745.1301372;-45.120503652039325
1739209745.1301582;-33.981070128970906
1739209745.1301792;-45.120503652039325
1739209745.1302;-45.120503652039325
1739209745.130221;-45.120503652039325
1739209745.1302419;-38.13080360867914
1739209745.1302629;-38.13080360867914
1739209745.1302836;-38.13080360867914
1739209745.1303046;-38.13080360867914
1739209745.1303256;-38.13080360867914
1739209745.1303463;-38.13080360867914
1739209745.1303673;-38.13080360867914
1739209745.1303883;-45.120503652039325
1739209745.1304092;-45.120503652039325
1739209745.13043;-45.120503652039325
1739209745.130451;-32.816014438256545
1739209745.130472;-35.57807855764607
1739209745.130493;-45.120503652039325
1739209745.1305137;-45.120503652039325
1739209745.1305346;-35.57807855764607
1739209745.1305556;-38.13080360867914
1739209745.1305764;-45.120503652039325
1739209745.1305974;-45.120503652039325
1739209745.1306183;-45.120503652039325
1739209745.1306393;-45.120503652039325
1739209745.13066;-38.13080360867914
1739209745.130681;-38.13080360867914
1739209745.130702;-38.13080360867914
1739209745.130723;-38.13080360867914
1739209745.1307437;-38.13080360867914
1739209745.1307647;-45.120503652039325
1739209745.1307857;-32.816014438256545
1739209745.1308064;-29.438486411369333
1739209745.1308274;-45.120503652039325
1739209745.1308484;-45.120503652039325
1739209745.1308694;-32.816014438256545
1739209745.1308901;-32.816014438256545
1739209745.130911;-38.13080360867914
1739209745.130932;-38.13080360867914
1739209745.1309528;-45.120503652039325
1739209745.1309738;-45.120503652039325
1739209745.1309948;-38.13080360867914
1739209745.1310158;-45.120503652039325
1739209745.1310365;-45.120503652039325
1739209745.1310575;-38.13080360867914
1739209745.1310785;-38.13080360867914
1739209745.1310995;-38.13080360867914
1739209745.1311202;-32.816014438256545
1739209745.1311412;-27.8777449560314
1739209745.1311622;-38.13080360867914
1739209745.131183;-45.120503652039325
1739209745.131204;-38.13080360867914
1739209745.1312249;-33.981070128970906
1739209745.1312459;-45.120503652039325
1739209745.1312666;-38.13080360867914
1739209745.1312876;-45.120503652039325
1739209745.1313086;-33.981070128970956
1739209745.1313295;-38.13080360867914
1739209745.1313503;-38.13080360867914
1739209745.1313713;-45.120503652039325
1739209745.1313922;-45.120503652039325
1739209745.131413;-38.13080360867914
1739209745.131434;-45.120503652039325
1739209745.131455;-38.13080360867914
1739209745.131476;-31.141103565318915
1739209745.1314967;-35.57807855764607
1739209745.1315176;-38.13080360867914
1739209745.1315386;-38.13080360867914
1739209745.1315596;-38.13080360867914
1739209745.1315804;-45.120503652039325
1739209745.1316013;-33.981070128970906
1739209745.1316223;-45.120503652039325
1739209745.131643;-38.13080360867914
1739209745.131664;-45.120503652039325
1739209745.131685;-33.981070128970906
1739209745.131706;-38.13080360867914
1739209745.1317267;-45.120503652039325
1739209745.1317477;-38.13080360867914
1739209745.1317687;-38.13080360867914
1739209745.1317897;-45.120503652039325
1739209745.1318104;-33.981070128970906
1739209745.1318314;-38.13080360867914
1739209745.1318524;-45.120503652039325
1739209745.1318731;-35.57807855764607
1739209745.131894;-35.57807855764607
1739209745.131915;-45.120503652039325
1739209745.131936;-38.13080360867914
1739209745.1319568;-38.13080360867914
1739209745.1319778;-35.57807855764607
1739209745.1319988;-45.120503652039325
1739209745.1320198;-38.13080360867914
1739209745.1320405;-33.981070128970906
1739209745.1320615;-32.816014438256545
1739209745.1320825;-38.13080360867914
1739209745.1321032;-45.120503652039325
1739209745.1321242;-45.120503652039325
1739209745.1321452;-45.120503652039325
1739209745.1321661;-45.120503652039325
1739209745.132187;-38.13080360867914
1739209745.1322079;-35.57807855764607
1739209745.1322289;-45.120503652039325
1739209745.1322498;-38.13080360867914
1739209745.1322706;-38.13080360867914
1739209745.1322916;-45.120503652039325
1739209745.1323125;-33.981070128970906
1739209745.1323333;-38.13080360867914
1739209745.1323543;-45.120503652039325
1739209745.1323752;-38.13080360867914
1739209745.1323962;-38.13080360867914
1739209745.132417;-33.981070128970906
1739209745.132438;-45.120503652039325
1739209745.132459;-38.13080360867914
1739209745.13248;-38.13080360867914
1739209745.1325006;-45.120503652039325
1739209745.1325216;-45.120503652039325
1739209745.1325426;-38.13080360867914
1739209745.1325634;-38.13080360867914
1739209745.1325843;-38.13080360867914
1739209745.1326053;-45.120503652039325
1739209745.1326263;-35.57807855764607
1739209745.132647;-35.57807855764607
1739209745.132668;-38.13080360867914
1739209745.132689;-45.120503652039325
1739209745.13271;-38.13080360867914
1739209745.1327307;-35.57807855764607
1739209745.1327517;-38.13080360867914
1739209745.1327727;-45.120503652039325
1739209745.1327934;-45.120503652039325
1739209745.1328144;-33.981070128970906
1739209745.1328354;-38.13080360867914
1739209745.1328564;-45.120503652039325
1739209745.132877;-38.13080360867914
1739209745.132898;-38.13080360867914
1739209745.132919;-38.13080360867914
1739209745.13294;-45.120503652039325
1739209745.1329608;-45.120503652039325
1739209745.1329818;-45.120503652039325
1739209745.1330028;-45.120503652039325
1739209745.1330235;-33.981070128970906
1739209745.1330445;-45.120503652039325
1739209745.1330655;-45.120503652039325
1739209745.1330864;-45.120503652039325
1739209745.1331072;-38.13080360867914
1739209745.1331282;-45.120503652039325
1739209745.1331491;-45.120503652039325
1739209745.1331701;-31.141103565318915
1739209745.1331909;-35.57807855764607
1739209745.1332119;-45.120503652039325
1739209745.1332328;-45.120503652039325
1739209745.1332536;-33.981070128970906
1739209745.1332746;-38.13080360867914
1739209745.1332955;-45.120503652039325
1739209745.1333165;-45.120503652039325
1739209745.1333373;-45.120503652039325
1739209745.1333582;-45.120503652039325
1739209745.1333792;-45.120503652039325
1739209745.1334;-45.120503652039325
1739209745.133421;-45.120503652039325
1739209745.133442;-38.13080360867914
1739209745.133463;-38.13080360867914
1739209745.1334836;-45.120503652039325
1739209745.1335046;-38.13080360867914
1739209745.1335256;-45.120503652039325
1739209745.1335466;-38.13080360867914
1739209745.1335673;-38.13080360867914
1739209745.1335883;-38.13080360867914
1739209745.1336093;-45.120503652039325
1739209745.13363;-38.13080360867914
1739209745.133651;-45.120503652039325
1739209745.133672;-31.141103565318915
1739209745.133693;-38.13080360867914
