CAN Message; 0x1bb:0000eae341fe45ec
1739209666.8104722;-45.120503652039325
1739209666.8104725;-38.13080360867914
1739209666.810473;-45.120503652039325
1739209666.8104734;-45.120503652039325
1739209666.8104737;-45.120503652039325
1739209666.8104742;-45.120503652039325
1739209666.8104744;-38.13080360867914
1739209666.8104749;-45.120503652039325
1739209666.810475;-38.13080360867914
1739209666.8104756;-45.120503652039325
1739209666.810476;-38.13080360867914
1739209666.8104763;-38.13080360867914
1739209666.8104768;-45.120503652039325
1739209666.810477;-38.13080360867914
1739209666.8104775;-38.13080360867914
1739209666.810478;-38.13080360867914
1739209666.8104782;-45.120503652039325
1739209666.8104787;-38.13080360867914
1739209666.810479;-35.57807855764607
1739209666.8104794;-31.141103565318915
1739209666.8104799;-45.120503652039325
1739209666.81048;-45.120503652039325
1739209666.8104806;-35.57807855764607
1739209666.8104808;-35.57807855764607
1739209666.8104813;-45.120503652039325
1739209666.8104815;-38.13080360867914
1739209666.810482;-38.13080360867914
1739209666.8104825;-45.120503652039325
1739209666.8104827;-45.120503652039325
1739209666.8104832;-38.13080360867914
1739209666.8104835;-38.13080360867914
1739209666.810484;-45.120503652039325
1739209666.8104844;-38.13080360867914
1739209666.8104846;-45.120503652039325
1739209666.8104851;-35.57807855764607
1739209666.8104854;-27.267205301931607
1739209666.8104858;-38.13080360867914
1739209666.810486;-38.13080360867914
1739209666.8104866;-38.13080360867914
1739209666.810487;-32.816014438256545
1739209666.8104873;-45.120503652039325
1739209666.8104877;-45.120503652039325
1739209666.810488;-38.13080360867914
1739209666.8104885;-35.57807855764607
1739209666.810489;-45.120503652039325
1739209666.8104892;-38.13080360867914
1739209666.8104897;-45.120503652039325
1739209666.81049;-45.120503652039325
1739209666.8104904;-38.13080360867914
1739209666.8104908;-45.120503652039325
1739209666.810491;-38.13080360867914
1739209666.8104916;-28.992665084841942
1739209666.8104918;-45.120503652039325
1739209666.8104923;-38.13080360867914
1739209666.8104925;-38.13080360867914
1739209666.810493;-38.13080360867914
1739209666.8104935;-45.120503652039325
1739209666.8104937;-45.120503652039325
1739209666.8104942;-33.981070128970906
1739209666.8104944;-45.120503652039325
1739209666.810495;-45.120503652039325
1739209666.8104954;-45.120503652039325
1739209666.8104956;-45.120503652039325
1739209666.810496;-38.13080360867914
1739209666.8104963;-45.120503652039325
1739209666.8104968;-45.120503652039325
1739209666.8104973;-45.120503652039325
1739209666.8104975;-38.13080360867914
1739209666.810498;-38.13080360867914
1739209666.8104982;-45.120503652039325
1739209666.8104987;-38.13080360867914
1739209666.810499;-38.13080360867914
1739209666.8104994;-45.120503652039325
1739209666.8105;-45.120503652039325
1739209666.8105001;-45.120503652039325
1739209666.8105006;-35.57807855764607
1739209666.8105009;-45.120503652039325
1739209666.8105013;-45.120503652039325
1739209666.8105018;-38.13080360867914
1739209666.810502;-38.13080360867914
1739209666.8105025;-38.13080360867914
1739209666.8105028;-38.13080360867914
1739209666.8105032;-38.13080360867914
1739209666.8105035;-38.13080360867914
1739209666.810504;-38.13080360867914
1739209666.8105044;-45.120503652039325
1739209666.8105047;-45.120503652039325
1739209666.8105052;-38.13080360867914
1739209666.8105054;-38.13080360867914
1739209666.8105059;-38.13080360867914
1739209666.8105063;-45.120503652039325
1739209666.8105066;-33.981070128970906
1739209666.810507;-45.120503652039325
1739209666.8105073;-45.120503652039325
1739209666.8105078;-38.13080360867914
1739209666.8105083;-38.13080360867914
1739209666.8105085;-38.13080360867914
1739209666.810509;-45.120503652039325
1739209666.8105092;-38.13080360867914
1739209666.8105097;-33.981070128970906
1739209666.81051;-38.13080360867914
1739209666.8105104;-45.120503652039325
1739209666.8105109;-45.120503652039325
1739209666.810511;-38.13080360867914
1739209666.8105116;-45.120503652039325
1739209666.8105118;-45.120503652039325
1739209666.8105123;-45.120503652039325
1739209666.8105128;-45.120503652039325
1739209666.810513;-38.13080360867914
1739209666.8105135;-38.13080360867914
1739209666.8105137;-45.120503652039325
1739209666.8105142;-45.120503652039325
1739209666.8105147;-31.141103565318893
1739209666.810515;-33.981070128970906
1739209666.8105154;-38.13080360867914
1739209666.8105156;-38.13080360867914
1739209666.810516;-38.13080360867914
1739209666.8105164;-33.981070128970906
1739209666.8105168;-38.13080360867914
1739209666.8105173;-38.13080360867914
1739209666.8105175;-45.120503652039325
1739209666.810518;-45.120503652039325
1739209666.8105183;-45.120503652039325
1739209666.8105187;-38.13080360867914
1739209666.8105192;-38.13080360867914
1739209666.8105195;-45.120503652039325
1739209666.81052;-38.13080360867914
1739209666.8105202;-45.120503652039325
1739209666.8105206;-38.13080360867914
1739209666.810521;-38.13080360867914
1739209666.8105214;-45.120503652039325
1739209666.8105218;-38.13080360867914
1739209666.810522;-38.13080360867914
1739209666.8105226;-45.120503652039325
1739209666.8105228;-38.13080360867914
1739209666.8105233;-35.57807855764607
1739209666.8105237;-38.13080360867914
1739209666.810524;-45.120503652039325
1739209666.8105245;-45.120503652039325
1739209666.8105247;-45.120503652039325
1739209666.8105252;-45.120503652039325
1739209666.8105257;-38.13080360867914
1739209666.810526;-45.120503652039325
1739209666.8105264;-45.120503652039325
1739209666.8105266;-35.57807855764607
1739209666.810527;-35.57807855764607
1739209666.8105273;-45.120503652039325
1739209666.8105278;-38.13080360867914
1739209666.8105283;-38.13080360867914
1739209666.8105285;-38.13080360867914
1739209666.810529;-45.120503652039325
1739209666.8105292;-45.120503652039325
1739209666.8105297;-45.120503652039325
1739209666.8105302;-45.120503652039325
1739209666.8105304;-45.120503652039325
1739209666.810531;-45.120503652039325
1739209666.8105311;-35.57807855764607
1739209666.8105316;-35.57807855764607
1739209666.810532;-38.13080360867914
1739209666.8105323;-45.120503652039325
1739209666.8105328;-35.57807855764607
1739209666.810533;-35.57807855764607
1739209666.8105335;-45.120503652039325
1739209666.8105338;-38.13080360867914
1739209666.8105342;-38.13080360867914
1739209666.8105347;-38.13080360867914
1739209666.810535;-45.120503652039325
1739209666.8105354;-45.120503652039325
1739209666.8105357;-45.120503652039325
1739209666.8105361;-38.13080360867914
1739209666.8105366;-45.120503652039325
1739209666.8105369;-38.13080360867914
1739209666.8105373;-38.13080360867914
1739209666.8105376;-45.120503652039325
1739209666.810538;-45.120503652039325
1739209666.8105383;-45.120503652039325
1739209666.8105388;-33.981070128970906
1739209666.8105392;-38.13080360867914
1739209666.8105395;-38.13080360867914
1739209666.81054;-45.120503652039325
1739209666.8105402;-38.13080360867914
1739209666.8105407;-31.141103565318915
1739209666.8105412;-45.120503652039325
1739209666.8105414;-45.120503652039325
1739209666.8105419;-45.120503652039325
1739209666.810542;-38.13080360867914
1739209666.8105426;-45.120503652039325
1739209666.810543;-45.120503652039325
1739209666.8105433;-45.120503652039325
1739209666.8105438;-45.120503652039325
1739209666.810544;-38.13080360867914
1739209666.8105445;-38.13080360867914
1739209666.8105447;-35.57807855764607
1739209666.8105452;-33.981070128970906
1739209666.8105457;-38.13080360867914
1739209666.810546;-38.13080360867914
1739209666.8105464;-35.57807855764607
1739209666.8105466;-31.141103565318915
1739209666.810547;-38.13080360867914
1739209666.8105476;-38.13080360867914
1739209666.8105478;-45.120503652039325
1739209666.8105483;-33.981070128970906
1739209666.8105485;-45.120503652039325
1739209666.810549;-45.120503652039325
1739209666.8105495;-45.120503652039325
1739209666.8105497;-38.13080360867914
1739209666.8105502;-45.120503652039325
1739209666.8105505;-45.120503652039325
1739209666.810551;-38.13080360867914
1739209666.8105512;-45.120503652039325
1739209666.8105516;-45.120503652039325
1739209666.8105521;-45.120503652039325
1739209666.8105524;-35.57807855764607
1739209666.8105528;-35.57807855764607
1739209666.810553;-45.120503652039325
1739209666.8105536;-45.120503652039325
1739209666.810554;-35.57807855764607
1739209666.8105543;-31.141103565318915
1739209666.8105547;-38.13080360867914
1739209666.810555;-38.13080360867914
1739209666.8105555;-45.120503652039325
1739209666.8105557;-38.13080360867914
1739209666.8105562;-45.120503652039325
1739209666.8105567;-45.120503652039325
1739209666.810557;-45.120503652039325
1739209666.8105574;-45.120503652039325
1739209666.8105576;-38.13080360867914
1739209666.810558;-35.57807855764607
1739209666.8105586;-45.120503652039325
1739209666.8105588;-45.120503652039325
1739209666.8105593;-33.981070128970906
1739209666.8105595;-45.120503652039325
1739209666.81056;-38.13080360867914
1739209666.8105605;-33.981070128970906
1739209666.8105607;-45.120503652039325
1739209666.8105612;-45.120503652039325
1739209666.8105614;-35.57807855764607
1739209666.810562;-28.992665084841942
1739209666.8105621;-38.13080360867914
1739209666.8105626;-38.13080360867914
1739209666.810563;-33.981070128970906
1739209666.8105633;-45.120503652039325
1739209666.8105638;-38.13080360867914
1739209666.810564;-38.13080360867914
1739209666.8105645;-35.57807855764607
1739209666.810565;-32.816014438256545
1739209666.8105652;-38.13080360867914
1739209666.8105657;-35.57807855764607
1739209666.810566;-45.120503652039325
1739209666.8105664;-38.13080360867914
1739209666.810567;-45.120503652039325
1739209666.8105671;-45.120503652039325
1739209666.8105676;-38.13080360867914
1739209666.8105679;-28.992665084841942
1739209666.8105683;-38.13080360867914
1739209666.8105686;-38.13080360867914
1739209666.810569;-38.13080360867914
1739209666.8105695;-33.981070128970906
1739209666.8105698;-45.120503652039325
1739209666.8105702;-45.120503652039325
1739209666.8105705;-38.13080360867914
1739209666.810571;-32.816014438256545
1739209666.8105714;-38.13080360867914
1739209666.8105717;-45.120503652039325
1739209666.8105721;-45.120503652039325
1739209666.8105724;-45.120503652039325
1739209666.8105729;-45.120503652039325
1739209666.810573;-38.13080360867914
1739209666.8105736;-45.120503652039325
1739209666.810574;-38.13080360867914
1739209666.8105743;-38.13080360867914
1739209666.8105748;-38.13080360867914
1739209666.810575;-45.120503652039325
1739209666.8105755;-45.120503652039325
1739209666.810576;-45.120503652039325
1739209666.8105762;-45.120503652039325
1739209666.8105767;-38.13080360867914
1739209666.810577;-38.13080360867914
1739209666.8105774;-38.13080360867914
1739209666.8105779;-38.13080360867914
1739209666.810578;-35.57807855764607
1739209666.8105786;-38.13080360867914
1739209666.8105788;-45.120503652039325
1739209666.8105793;-38.13080360867914
1739209666.8105795;-38.13080360867914
1739209666.81058;-33.981070128970906
1739209666.8105805;-31.141103565318915
1739209666.8105807;-45.120503652039325
1739209666.8105812;-38.13080360867914
1739209666.8105814;-38.13080360867914
1739209666.810582;-45.120503652039325
1739209666.8105824;-45.120503652039325
1739209666.8105826;-45.120503652039325
1739209666.810583;-45.120503652039325
1739209666.8105834;-32.81601443825658
1739209666.8105838;-38.13080360867914
1739209666.8105843;-45.120503652039325
1739209666.8105845;-33.981070128970906
1739209666.810585;-38.13080360867914
1739209666.8105853;-38.13080360867914
1739209666.8105857;-38.13080360867914
1739209666.810586;-33.981070128970906
1739209666.8105865;-28.992665084841942
1739209666.810587;-45.120503652039325
1739209666.8105872;-45.120503652039325
1739209666.8105876;-38.13080360867914
1739209666.810588;-38.13080360867914
1739209666.8105884;-45.120503652039325
1739209666.8105888;-35.57807855764607
1739209666.810589;-38.13080360867914
1739209666.8105896;-30.49652367304976
1739209666.8105898;-38.13080360867914
1739209666.8105903;-45.120503652039325
1739209666.8105905;-45.120503652039325
1739209666.810591;-45.120503652039325
1739209666.8105915;-38.13080360867914
1739209666.8105917;-35.57807855764607
1739209666.8105922;-35.57807855764607
1739209666.8105924;-28.992665084841942
1739209666.810593;-45.120503652039325
1739209666.8105934;-45.120503652039325
1739209666.8105936;-38.13080360867914
1739209666.810594;-45.120503652039325
1739209666.8105943;-45.120503652039325
1739209666.8105948;-45.120503652039325
1739209666.8105953;-38.13080360867914
1739209666.8105955;-33.981070128970956
1739209666.810596;-38.13080360867914
1739209666.8105962;-45.120503652039325
1739209666.8105967;-45.120503652039325
1739209666.810597;-38.13080360867914
1739209666.8105974;-45.120503652039325
1739209666.810598;-45.120503652039325
1739209666.8105981;-38.13080360867914
1739209666.8105986;-28.58837851428586
1739209666.8105989;-35.57807855764607
1739209666.8105993;-45.120503652039325
1739209666.8105998;-38.13080360867914
1739209666.8106;-33.981070128970906
1739209666.8106005;-45.120503652039325
1739209666.8106008;-45.120503652039325
1739209666.8106012;-45.120503652039325
1739209666.8106017;-45.120503652039325
1739209666.810602;-45.120503652039325
1739209666.8106024;-38.13080360867914
1739209666.8106027;-45.120503652039325
1739209666.8106031;-38.13080360867914
1739209666.8106034;-38.13080360867914
1739209666.8106039;-38.13080360867914
1739209666.8106043;-38.13080360867914
1739209666.8106046;-32.816014438256545
1739209666.810605;-33.981070128970906
1739209666.8106053;-45.120503652039325
1739209666.8106058;-45.120503652039325
1739209666.8106062;-45.120503652039325
1739209666.8106065;-38.13080360867914
1739209666.810607;-45.120503652039325
1739209666.8106072;-45.120503652039325
1739209666.8106077;-45.120503652039325
1739209666.810608;-45.120503652039325
1739209666.8106084;-38.13080360867914
1739209666.8106089;-45.120503652039325
1739209666.810609;-38.13080360867914
1739209666.8106096;-35.57807855764607
1739209666.8106098;-45.120503652039325
1739209666.8106103;-45.120503652039325
1739209666.8106108;-35.57807855764607
1739209666.810611;-33.981070128970906
1739209666.8106115;-45.120503652039325
1739209666.8106117;-38.13080360867914
1739209666.8106122;-38.13080360867914
1739209666.8106127;-45.120503652039325
1739209666.810613;-45.120503652039325
1739209666.8106134;-38.13080360867914
1739209666.8106136;-32.816014438256545
1739209666.810614;-38.13080360867914
1739209666.8106143;-45.120503652039325
1739209666.8106148;-45.120503652039325
1739209666.8106153;-35.57807855764607
1739209666.8106155;-38.13080360867914
1739209666.810616;-45.120503652039325
1739209666.8106163;-45.120503652039325
1739209666.8106167;-45.120503652039325
1739209666.8106172;-45.120503652039325
1739209666.8106174;-45.120503652039325
1739209666.810618;-45.120503652039325
1739209666.8106182;-45.120503652039325
1739209666.8106186;-38.13080360867914
1739209666.810619;-38.13080360867914
1739209666.8106194;-38.13080360867914
1739209666.8106198;-35.57807855764607
1739209666.81062;-32.816014438256545
1739209666.8106205;-45.120503652039325
1739209666.8106208;-45.120503652039325
1739209666.8106213;-31.141103565318893
1739209666.8106217;-33.981070128970906
1739209666.810622;-45.120503652039325
1739209666.8106225;-29.438486411369333
1739209666.8106227;-38.13080360867914
1739209666.8106232;-45.120503652039325
1739209666.8106236;-32.816014438256545
1739209666.810624;-38.13080360867914
1739209666.8106244;-45.120503652039325
1739209666.8106246;-33.981070128970906
1739209666.810625;-38.13080360867914
1739209666.8106253;-45.120503652039325
1739209666.8106258;-32.816014438256545
1739209666.8106263;-35.57807855764607
1739209666.8106265;-45.120503652039325
1739209666.810627;-45.120503652039325
1739209666.8106272;-38.13080360867914
1739209666.8106277;-38.13080360867914
1739209666.8106282;-45.120503652039325
1739209666.8106284;-45.120503652039325
1739209666.810629;-45.120503652039325
1739209666.8106291;-45.120503652039325
1739209666.8106296;-45.120503652039325
1739209666.81063;-45.120503652039325
1739209666.8106303;-38.13080360867914
1739209666.8106308;-33.981070128970906
1739209666.810631;-38.13080360867914
1739209666.8106315;-38.13080360867914
1739209666.8106318;-45.120503652039325
1739209666.8106322;-45.120503652039325
1739209666.8106327;-45.120503652039325
1739209666.810633;-38.13080360867914
1739209666.8106334;-38.13080360867914
1739209666.8106337;-38.13080360867914
1739209666.8106341;-38.13080360867914
1739209666.8106346;-38.13080360867914
1739209666.8106349;-45.120503652039325
1739209666.8106353;-38.13080360867914
1739209666.8106356;-38.13080360867914
1739209666.810636;-45.120503652039325
1739209666.8106365;-35.57807855764607
1739209666.8106368;-31.141103565318915
1739209666.8106372;-45.120503652039325
1739209666.8106375;-38.13080360867914
1739209666.810638;-38.13080360867914
1739209666.8106382;-38.13080360867914
1739209666.8106387;-38.13080360867914
1739209666.8106391;-38.13080360867914
1739209666.8106394;-38.13080360867914
1739209666.8106399;-45.120503652039325
1739209666.81064;-45.120503652039325
1739209666.8106406;-38.13080360867914
1739209666.810641;-45.120503652039325
1739209666.8106413;-35.57807855764607
1739209666.8106418;-38.13080360867914
1739209666.810642;-38.13080360867914
1739209666.8106425;-38.13080360867914
1739209666.8106427;-38.13080360867914
1739209666.8106432;-45.120503652039325
1739209666.8106437;-45.120503652039325
1739209666.810644;-45.120503652039325
1739209666.8106444;-38.13080360867914
1739209666.8106446;-38.13080360867914
1739209666.810645;-38.13080360867914
1739209666.8106456;-38.13080360867914
1739209666.8106458;-45.120503652039325
1739209666.8106463;-38.13080360867914
1739209666.8106465;-38.13080360867914
1739209666.810647;-38.13080360867914
1739209666.8106475;-32.816014438256545
1739209666.8106477;-33.981070128970906
1739209666.8106482;-45.120503652039325
1739209666.8106484;-45.120503652039325
1739209666.810649;-38.13080360867914
1739209666.8106492;-38.13080360867914
1739209666.8106496;-45.120503652039325
1739209666.81065;-38.13080360867914
1739209666.8106503;-45.120503652039325
1739209666.8106508;-38.13080360867914
1739209666.810651;-38.13080360867914
1739209666.8106515;-38.13080360867914
1739209666.810652;-45.120503652039325
1739209666.8106523;-45.120503652039325
1739209666.8106527;-45.120503652039325
1739209666.810653;-45.120503652039325
1739209666.8106534;-38.13080360867914
1739209666.8106537;-31.141103565318915
1739209666.8106542;-45.120503652039325
1739209666.8106546;-38.13080360867914
1739209666.8106549;-38.13080360867914
1739209666.8106554;-38.13080360867914
1739209666.8106556;-45.120503652039325
1739209666.810656;-38.13080360867914
1739209666.8106565;-38.13080360867914
1739209666.8106568;-45.120503652039325
1739209666.8106573;-45.120503652039325
1739209666.8106575;-45.120503652039325
1739209666.810658;-38.13080360867914
1739209666.8106585;-45.120503652039325
1739209666.8106587;-45.120503652039325
1739209666.8106592;-38.13080360867914
1739209666.8106594;-45.120503652039325
1739209666.81066;-45.120503652039325
1739209666.8106601;-45.120503652039325
1739209666.8106606;-32.816014438256545
1739209666.810661;-35.57807855764607
1739209666.8106613;-45.120503652039325
1739209666.8106618;-45.120503652039325
1739209666.810662;-35.57807855764607
1739209666.8106625;-45.120503652039325
1739209666.810663;-32.816014438256545
1739209666.8106632;-45.120503652039325
1739209666.8106637;-45.120503652039325
1739209666.810664;-38.13080360867914
1739209666.8106644;-38.13080360867914
1739209666.810665;-38.13080360867914
1739209666.8106651;-35.57807855764607
1739209666.8106656;-32.816014438256545
1739209666.8106658;-33.981070128970956
1739209666.8106663;-45.120503652039325
1739209666.8106666;-45.120503652039325
1739209666.810667;-38.13080360867914
1739209666.8106675;-45.120503652039325
1739209666.8106678;-38.13080360867914
1739209666.8106682;-35.57807855764607
1739209666.8106685;-35.57807855764607
1739209666.810669;-27.8777449560314
1739209666.8106694;-38.13080360867914
1739209666.8106697;-38.13080360867914
1739209666.8106701;-33.981070128970906
1739209666.8106704;-35.57807855764607
1739209666.8106709;-38.13080360867914
1739209666.810671;-35.57807855764607
1739209666.8106716;-35.57807855764607
1739209666.810672;-33.981070128970956
1739209666.8106723;-45.120503652039325
1739209666.8106728;-38.13080360867914
1739209666.810673;-38.13080360867914
1739209666.8106735;-45.120503652039325
1739209666.810674;-45.120503652039325
1739209666.8106742;-32.816014438256545
1739209666.8106747;-45.120503652039325
1739209666.810675;-32.816014438256545
1739209666.8106754;-33.981070128970906
1739209666.8106759;-38.13080360867914
1739209666.810676;-38.13080360867914
1739209666.8106766;-35.57807855764607
1739209666.8106768;-38.13080360867914
1739209666.8106773;-38.13080360867914
1739209666.8106775;-35.57807855764607
1739209666.810678;-45.120503652039325
1739209666.8106785;-45.120503652039325
1739209666.8106787;-38.13080360867914
1739209666.8106792;-45.120503652039325
1739209666.8106794;-45.120503652039325
1739209666.81068;-45.120503652039325
1739209666.8106804;-45.120503652039325
1739209666.8106806;-45.120503652039325
1739209666.810681;-31.141103565318893
1739209666.8106813;-31.141103565318915
1739209666.8106818;-45.120503652039325
1739209666.8106823;-38.13080360867914
1739209666.8106825;-32.816014438256545
1739209666.810683;-38.13080360867914
1739209666.8106833;-45.120503652039325
1739209666.8106837;-38.13080360867914
1739209666.810684;-45.120503652039325
1739209666.8106844;-45.120503652039325
1739209666.810685;-38.13080360867914
1739209666.8106852;-38.13080360867914
1739209666.8106856;-45.120503652039325
1739209666.8106859;-38.13080360867914
1739209666.8106863;-45.120503652039325
1739209666.8106868;-45.120503652039325
1739209666.810687;-35.57807855764607
1739209666.8106875;-35.57807855764607
1739209666.8106878;-45.120503652039325
1739209666.8106883;-45.120503652039325
1739209666.8106885;-45.120503652039325
1739209666.810689;-45.120503652039325
1739209666.8106894;-38.13080360867914
1739209666.8106897;-38.13080360867914
1739209666.8106902;-45.120503652039325
1739209666.8106904;-45.120503652039325
1739209666.8106909;-38.13080360867914
1739209666.8106914;-38.13080360867914
1739209666.8106916;-38.13080360867914
1739209666.810692;-45.120503652039325
1739209666.8106923;-38.13080360867914
1739209666.8106928;-33.981070128970906
1739209666.8106933;-45.120503652039325
1739209666.8106935;-45.120503652039325
1739209666.810694;-35.57807855764607
1739209666.8106942;-33.981070128970906
1739209666.8106947;-45.120503652039325
1739209666.810695;-45.120503652039325
1739209666.8106954;-38.13080360867914
1739209666.810696;-45.120503652039325
1739209666.8106961;-38.13080360867914
1739209666.8106966;-28.58837851428586
1739209666.8106968;-38.13080360867914
1739209666.8106973;-38.13080360867914
1739209666.8106978;-38.13080360867914
1739209666.810698;-35.57807855764607
1739209666.8106985;-38.13080360867914
1739209666.8106987;-38.13080360867914
1739209666.8106992;-45.120503652039325
1739209666.8106997;-33.981070128970956
1739209666.8107;-35.57807855764607
1739209666.8107004;-38.13080360867914
1739209666.8107007;-45.120503652039325
1739209666.8107011;-45.120503652039325
1739209666.8107014;-35.57807855764607
1739209666.8107018;-38.13080360867914
1739209666.8107023;-38.13080360867914
1739209666.8107026;-31.141103565318915
1739209666.810703;-35.57807855764607
1739209666.8107033;-33.981070128970906
1739209666.8107038;-38.13080360867914
1739209666.8107042;-35.57807855764607
1739209666.8107045;-45.120503652039325
1739209666.810705;-38.13080360867914
1739209666.8107052;-45.120503652039325
1739209666.8107057;-38.13080360867914
1739209666.810706;-38.13080360867914
1739209666.8107064;-33.981070128970906
1739209666.8107069;-45.120503652039325
1739209666.810707;-45.120503652039325
1739209666.8107076;-32.816014438256545
1739209666.8107078;-35.57807855764607
1739209666.8107083;-45.120503652039325
1739209666.8107088;-33.981070128970906
1739209666.810709;-38.13080360867914
1739209666.8107095;-38.13080360867914
1739209666.8107097;-45.120503652039325
1739209666.8107102;-38.13080360867914
1739209666.8107107;-38.13080360867914
1739209666.810711;-38.13080360867914
1739209666.8107114;-38.13080360867914
1739209666.8107116;-45.120503652039325
1739209666.810712;-38.13080360867914
1739209666.8107123;-38.13080360867914
1739209666.8107128;-38.13080360867914
1739209666.8107133;-33.981070128970906
1739209666.8107135;-35.57807855764607
1739209666.810714;-38.13080360867914
1739209666.8107142;-38.13080360867914
1739209666.8107147;-38.13080360867914
1739209666.8107152;-38.13080360867914
1739209666.8107154;-38.13080360867914
1739209666.810716;-38.13080360867914
1739209666.8107162;-45.120503652039325
1739209666.8107166;-45.120503652039325
1739209666.810717;-45.120503652039325
1739209666.8107173;-45.120503652039325
1739209666.8107178;-33.981070128970906
1739209666.810718;-35.57807855764607
1739209666.8107185;-45.120503652039325
1739209666.8107188;-45.120503652039325
1739209666.8107193;-33.981070128970906
1739209666.8107197;-32.816014438256545
1739209666.81072;-38.13080360867914
1739209666.8107204;-38.13080360867914
1739209666.8107207;-45.120503652039325
1739209666.8107212;-45.120503652039325
1739209666.8107216;-45.120503652039325
1739209666.8107219;-45.120503652039325
1739209666.8107224;-38.13080360867914
1739209666.8107226;-45.120503652039325
1739209666.810723;-45.120503652039325
1739209666.8107233;-38.13080360867914
1739209666.8107238;-38.13080360867914
1739209666.8107243;-38.13080360867914
1739209666.8107245;-45.120503652039325
1739209666.810725;-38.13080360867914
1739209666.8107252;-33.981070128970906
1739209666.8107257;-38.13080360867914
1739209666.8107262;-45.120503652039325
1739209666.8107264;-38.13080360867914
1739209666.810727;-38.13080360867914
1739209666.8107271;-45.120503652039325
1739209666.8107276;-38.13080360867914
1739209666.810728;-38.13080360867914
1739209666.8107283;-45.120503652039325
1739209666.8107288;-45.120503652039325
1739209666.810729;-45.120503652039325
1739209666.8107295;-38.13080360867914
1739209666.8107297;-45.120503652039325
1739209666.8107302;-45.120503652039325
1739209666.8107307;-45.120503652039325
1739209666.810731;-35.57807855764607
1739209666.8107314;-35.57807855764607
1739209666.8107316;-45.120503652039325
1739209666.8107321;-45.120503652039325
1739209666.8107326;-45.120503652039325
1739209666.8107328;-38.13080360867914
1739209666.8107333;-32.816014438256545
1739209666.8107336;-38.13080360867914
1739209666.810734;-45.120503652039325
1739209666.8107345;-45.120503652039325
1739209666.8107347;-38.13080360867914
1739209666.8107352;-38.13080360867914
1739209666.8107355;-35.57807855764607
1739209666.810736;-35.57807855764607
1739209666.8107362;-45.120503652039325
1739209666.8107367;-45.120503652039325
1739209666.8107371;-35.57807855764607
1739209666.8107374;-28.992665084841942
1739209666.8107378;-45.120503652039325
1739209666.810738;-38.13080360867914
1739209666.8107386;-35.57807855764607
1739209666.810739;-31.141103565318915
1739209666.8107393;-38.13080360867914
1739209666.8107398;-38.13080360867914
1739209666.81074;-38.13080360867914
1739209666.8107405;-38.13080360867914
1739209666.8107407;-38.13080360867914
1739209666.8107412;-38.13080360867914
1739209666.8107417;-35.57807855764607
1739209666.810742;-45.120503652039325
1739209666.8107424;-38.13080360867914
1739209666.8107426;-35.57807855764607
1739209666.810743;-45.120503652039325
1739209666.8107436;-45.120503652039325
1739209666.8107438;-45.120503652039325
1739209666.8107443;-45.120503652039325
1739209666.8107445;-45.120503652039325
1739209666.810745;-45.120503652039325
1739209666.8107455;-45.120503652039325
1739209666.8107457;-45.120503652039325
1739209666.8107462;-38.13080360867914
1739209666.8107464;-45.120503652039325
1739209666.810747;-45.120503652039325
1739209666.8107471;-45.120503652039325
1739209666.8107476;-38.13080360867914
1739209666.810748;-45.120503652039325
1739209666.8107483;-29.438486411369333
1739209666.8107488;-31.141103565318893
1739209666.810749;-45.120503652039325
1739209666.8107495;-38.13080360867914
1739209666.81075;-38.13080360867914
1739209666.8107502;-35.57807855764607
1739209666.8107507;-38.13080360867914
1739209666.810751;-33.981070128970906
1739209666.8107514;-35.57807855764607
1739209666.810752;-38.13080360867914
1739209666.8107522;-35.57807855764607
1739209666.8107526;-38.13080360867914
1739209666.8107529;-45.120503652039325
1739209666.8107533;-45.120503652039325
1739209666.8107536;-45.120503652039325
1739209666.810754;-45.120503652039325
1739209666.8107545;-29.438486411369333
1739209666.8107548;-32.816014438256545
1739209666.8107553;-38.13080360867914
1739209666.8107555;-38.13080360867914
1739209666.810756;-35.57807855764607
1739209666.8107564;-38.13080360867914
1739209666.8107567;-45.120503652039325
1739209666.8107572;-32.816014438256545
1739209666.8107574;-45.120503652039325
1739209666.8107579;-45.120503652039325
1739209666.810758;-38.13080360867914
1739209666.8107586;-45.120503652039325
1739209666.810759;-38.13080360867914
1739209666.8107593;-38.13080360867914
1739209666.8107598;-32.816014438256545
1739209666.81076;-38.13080360867914
1739209666.8107605;-45.120503652039325
1739209666.810761;-35.57807855764607
1739209666.8107612;-35.57807855764607
1739209666.8107617;-38.13080360867914
1739209666.810762;-38.13080360867914
1739209666.8107624;-38.13080360867914
1739209666.810763;-38.13080360867914
1739209666.8107631;-38.13080360867914
1739209666.8107636;-38.13080360867914
1739209666.8107638;-32.816014438256545
1739209666.8107643;-33.981070128970906
1739209666.8107646;-38.13080360867914
1739209666.810765;-45.120503652039325
1739209666.8107655;-38.13080360867914
1739209666.8107657;-38.13080360867914
1739209666.8107662;-45.120503652039325
1739209666.8107665;-45.120503652039325
1739209666.810767;-38.13080360867914
1739209666.8107674;-35.57807855764607
1739209666.8107677;-35.57807855764607
1739209666.8107681;-45.120503652039325
1739209666.8107684;-45.120503652039325
1739209666.8107688;-45.120503652039325
1739209666.8107693;-45.120503652039325
1739209666.8107696;-33.981070128970906
