CAN Message; 0x39:091e75ef7f832c05
1739209809.9601011;-38.13080360867914
1739209809.960104;-38.13080360867914
1739209809.9601068;-35.57807855764607
1739209809.9601095;-45.120503652039325
1739209809.9601123;-45.120503652039325
1739209809.9601152;-38.13080360867914
1739209809.9601178;-35.57807855764607
1739209809.9601207;-38.13080360867914
1739209809.9601233;-45.120503652039325
1739209809.9601262;-45.120503652039325
1739209809.960129;-45.120503652039325
1739209809.9601316;-38.13080360867914
1739209809.9601345;-45.120503652039325
1739209809.9601374;-38.13080360867914
1739209809.96014;-38.13080360867914
1739209809.9601429;-45.120503652039325
1739209809.9601455;-45.120503652039325
1739209809.9601483;-45.120503652039325
1739209809.9601512;-35.57807855764607
1739209809.9601538;-45.120503652039325
1739209809.9601567;-38.13080360867914
1739209809.960159;-38.13080360867914
1739209809.9601612;-38.13080360867914
1739209809.9601636;-45.120503652039325
1739209809.9601657;-38.13080360867914
1739209809.9601681;-45.120503652039325
1739209809.9601703;-45.120503652039325
1739209809.9601727;-38.13080360867914
1739209809.9601748;-35.57807855764607
1739209809.9601772;-45.120503652039325
1739209809.9601793;-45.120503652039325
1739209809.9601817;-38.13080360867914
1739209809.9601839;-45.120503652039325
1739209809.9601862;-45.120503652039325
1739209809.9601884;-45.120503652039325
1739209809.9601908;-45.120503652039325
1739209809.9601932;-45.120503652039325
1739209809.9601953;-33.981070128970906
1739209809.9601977;-31.141103565318893
1739209809.9601998;-38.13080360867914
1739209809.9602022;-35.57807855764607
1739209809.9602044;-38.13080360867914
1739209809.9602067;-38.13080360867914
1739209809.960209;-33.981070128970906
1739209809.9602113;-32.816014438256545
1739209809.9602134;-45.120503652039325
1739209809.9602158;-45.120503652039325
1739209809.960218;-45.120503652039325
1739209809.9602203;-38.13080360867914
1739209809.9602225;-38.13080360867914
1739209809.9602249;-45.120503652039325
1739209809.9602273;-38.13080360867914
1739209809.9602294;-45.120503652039325
1739209809.9602318;-45.120503652039325
1739209809.960234;-45.120503652039325
1739209809.9602363;-45.120503652039325
1739209809.9602385;-38.13080360867914
1739209809.9602408;-32.816014438256545
1739209809.960243;-31.141103565318893
1739209809.9602454;-45.120503652039325
1739209809.9602475;-38.13080360867914
1739209809.96025;-32.816014438256545
1739209809.960252;-32.816014438256545
1739209809.9602544;-45.120503652039325
1739209809.9602566;-45.120503652039325
1739209809.960259;-45.120503652039325
1739209809.9602613;-45.120503652039325
1739209809.9602635;-45.120503652039325
1739209809.9602659;-38.13080360867914
1739209809.960268;-38.13080360867914
1739209809.9602704;-38.13080360867914
1739209809.9602726;-45.120503652039325
1739209809.960275;-45.120503652039325
1739209809.960277;-38.13080360867914
1739209809.9602795;-45.120503652039325
1739209809.9602816;-45.120503652039325
1739209809.960284;-45.120503652039325
1739209809.9602861;-35.57807855764607
1739209809.9602885;-28.58837851428586
1739209809.9602907;-35.57807855764607
1739209809.960293;-35.57807855764607
1739209809.9602954;-38.13080360867914
1739209809.9602976;-35.57807855764607
1739209809.9603;-38.13080360867914
1739209809.960302;-38.13080360867914
1739209809.9603045;-38.13080360867914
1739209809.9603066;-45.120503652039325
1739209809.960309;-45.120503652039325
1739209809.9603112;-33.981070128970906
1739209809.9603136;-38.13080360867914
1739209809.9603157;-45.120503652039325
1739209809.960318;-45.120503652039325
1739209809.9603202;-38.13080360867914
1739209809.9603226;-45.120503652039325
1739209809.9603248;-45.120503652039325
1739209809.9603271;-38.13080360867914
1739209809.9603295;-35.57807855764607
1739209809.9603317;-38.13080360867914
1739209809.960334;-45.120503652039325
1739209809.9603362;-38.13080360867914
1739209809.9603386;-32.816014438256545
1739209809.9603407;-38.13080360867914
1739209809.9603431;-31.141103565318915
1739209809.9603453;-33.981070128970906
1739209809.9603477;-45.120503652039325
1739209809.9603498;-45.120503652039325
1739209809.9603522;-33.981070128970906
1739209809.9603543;-38.13080360867914
1739209809.9603567;-45.120503652039325
1739209809.9603589;-38.13080360867914
1739209809.9603612;-38.13080360867914
1739209809.9603636;-45.120503652039325
1739209809.9603658;-45.120503652039325
1739209809.9603682;-38.13080360867914
1739209809.9603703;-45.120503652039325
1739209809.9603727;-38.13080360867914
1739209809.9603748;-45.120503652039325
1739209809.9603772;-38.13080360867914
1739209809.9603794;-38.13080360867914
1739209809.9603817;-38.13080360867914
1739209809.960384;-38.13080360867914
1739209809.9603863;-38.13080360867914
1739209809.9603884;-38.13080360867914
1739209809.9603908;-38.13080360867914
1739209809.960393;-45.120503652039325
1739209809.9603953;-45.120503652039325
1739209809.9603977;-38.13080360867914
1739209809.9603999;-38.13080360867914
1739209809.9604023;-32.816014438256545
1739209809.9604044;-38.13080360867914
1739209809.9604068;-45.120503652039325
1739209809.960409;-31.141103565318915
1739209809.9604113;-38.13080360867914
1739209809.9604135;-45.120503652039325
1739209809.9604158;-45.120503652039325
1739209809.960418;-45.120503652039325
1739209809.9604204;-33.981070128970906
1739209809.9604225;-38.13080360867914
1739209809.960425;-45.120503652039325
1739209809.960427;-38.13080360867914
1739209809.9604294;-35.57807855764607
1739209809.9604318;-45.120503652039325
1739209809.960434;-45.120503652039325
1739209809.9604363;-38.13080360867914
1739209809.9604385;-35.57807855764607
1739209809.9604409;-38.13080360867914
1739209809.960443;-45.120503652039325
1739209809.9604454;-38.13080360867914
1739209809.9604475;-35.57807855764607
1739209809.96045;-38.13080360867914
1739209809.960452;-38.13080360867914
1739209809.9604545;-35.57807855764607
1739209809.9604566;-38.13080360867914
1739209809.960459;-45.120503652039325
1739209809.9604611;-45.120503652039325
1739209809.9604635;-35.57807855764607
1739209809.960466;-38.13080360867914
1739209809.960468;-38.13080360867914
1739209809.9604704;-38.13080360867914
1739209809.9604726;-45.120503652039325
1739209809.960475;-38.13080360867914
1739209809.960477;-38.13080360867914
1739209809.9604795;-38.13080360867914
1739209809.9604816;-45.120503652039325
1739209809.960484;-45.120503652039325
1739209809.9604862;-45.120503652039325
1739209809.9604886;-38.13080360867914
1739209809.9604907;-32.816014438256545
1739209809.960493;-45.120503652039325
1739209809.9604952;-35.57807855764607
1739209809.9604976;-31.141103565318893
1739209809.9605;-38.13080360867914
1739209809.9605021;-38.13080360867914
1739209809.9605045;-38.13080360867914
1739209809.9605067;-45.120503652039325
1739209809.960509;-45.120503652039325
1739209809.9605112;-45.120503652039325
1739209809.9605136;-45.120503652039325
1739209809.9605157;-38.13080360867914
1739209809.9605181;-38.13080360867914
1739209809.9605203;-45.120503652039325
1739209809.9605227;-38.13080360867914
1739209809.9605248;-35.57807855764607
1739209809.9605272;-45.120503652039325
1739209809.9605293;-45.120503652039325
1739209809.9605317;-45.120503652039325
1739209809.960534;-45.120503652039325
1739209809.9605362;-31.141103565318915
1739209809.9605386;-32.816014438256545
1739209809.9605408;-38.13080360867914
1739209809.9605432;-45.120503652039325
1739209809.9605453;-28.58837851428586
1739209809.9605477;-27.8777449560314
1739209809.9605498;-45.120503652039325
1739209809.9605522;-45.120503652039325
1739209809.9605544;-38.13080360867914
1739209809.9605567;-38.13080360867914
1739209809.960559;-45.120503652039325
1739209809.9605613;-45.120503652039325
1739209809.9605634;-45.120503652039325
1739209809.9605658;-45.120503652039325
1739209809.9605682;-35.57807855764607
1739209809.9605703;-45.120503652039325
1739209809.9605727;-45.120503652039325
1739209809.9605749;-38.13080360867914
1739209809.9605772;-38.13080360867914
1739209809.9605794;-45.120503652039325
1739209809.9605818;-30.49652367304973
1739209809.960584;-32.816014438256545
1739209809.9605863;-45.120503652039325
1739209809.9605885;-45.120503652039325
1739209809.9605908;-33.981070128970906
1739209809.960593;-38.13080360867914
1739209809.9605954;-45.120503652039325
1739209809.9605975;-45.120503652039325
1739209809.9606;-45.120503652039325
1739209809.9606023;-45.120503652039325
1739209809.9606044;-45.120503652039325
1739209809.9606068;-33.981070128970906
1739209809.960609;-38.13080360867914
1739209809.9606113;-45.120503652039325
1739209809.9606135;-38.13080360867914
1739209809.9606159;-35.57807855764607
1739209809.960618;-45.120503652039325
1739209809.9606204;-45.120503652039325
1739209809.9606225;-45.120503652039325
1739209809.960625;-38.13080360867914
1739209809.960627;-45.120503652039325
1739209809.9606295;-45.120503652039325
1739209809.9606316;-35.57807855764607
1739209809.960634;-38.13080360867914
1739209809.9606364;-35.57807855764607
1739209809.9606385;-27.8777449560314
1739209809.960641;-45.120503652039325
1739209809.960643;-45.120503652039325
1739209809.9606454;-35.57807855764607
1739209809.9606476;-32.816014438256545
1739209809.96065;-38.13080360867914
1739209809.960652;-32.816014438256545
1739209809.9606545;-45.120503652039325
1739209809.9606566;-35.57807855764607
1739209809.960659;-38.13080360867914
1739209809.9606612;-38.13080360867914
1739209809.9606636;-45.120503652039325
1739209809.9606657;-45.120503652039325
1739209809.960668;-45.120503652039325
1739209809.9606705;-38.13080360867914
1739209809.9606726;-38.13080360867914
1739209809.960675;-32.816014438256545
1739209809.9606771;-45.120503652039325
1739209809.9606795;-45.120503652039325
1739209809.9606817;-38.13080360867914
1739209809.960684;-38.13080360867914
1739209809.9606862;-38.13080360867914
1739209809.9606886;-38.13080360867914
1739209809.9606907;-45.120503652039325
1739209809.9606931;-35.57807855764607
1739209809.9606953;-38.13080360867914
1739209809.9606977;-38.13080360867914
1739209809.9606998;-35.57807855764607
1739209809.9607022;-32.816014438256545
1739209809.9607046;-38.13080360867914
1739209809.9607067;-38.13080360867914
1739209809.960709;-45.120503652039325
1739209809.9607112;-45.120503652039325
1739209809.9607136;-45.120503652039325
1739209809.9607158;-45.120503652039325
1739209809.9607182;-45.120503652039325
1739209809.9607203;-38.13080360867914
1739209809.9607227;-38.13080360867914
1739209809.9607248;-45.120503652039325
1739209809.9607272;-38.13080360867914
1739209809.9607294;-45.120503652039325
1739209809.9607317;-45.120503652039325
1739209809.960734;-38.13080360867914
1739209809.9607363;-38.13080360867914
1739209809.9607387;-45.120503652039325
1739209809.9607408;-45.120503652039325
1739209809.9607432;-45.120503652039325
1739209809.9607453;-45.120503652039325
1739209809.9607477;-45.120503652039325
1739209809.9607499;-38.13080360867914
1739209809.9607522;-45.120503652039325
1739209809.9607544;-38.13080360867914
1739209809.9607568;-33.981070128970906
1739209809.960759;-45.120503652039325
1739209809.9607613;-45.120503652039325
1739209809.9607635;-38.13080360867914
1739209809.9607658;-38.13080360867914
1739209809.960768;-33.981070128970906
1739209809.9607704;-38.13080360867914
1739209809.9607725;-38.13080360867914
1739209809.960775;-38.13080360867914
1739209809.9607773;-32.816014438256545
1739209809.9607794;-38.13080360867914
1739209809.9607818;-38.13080360867914
1739209809.960784;-45.120503652039325
1739209809.9607863;-38.13080360867914
1739209809.9607885;-38.13080360867914
1739209809.9607909;-38.13080360867914
1739209809.960793;-38.13080360867914
1739209809.9607954;-38.13080360867914
1739209809.9607975;-45.120503652039325
1739209809.9608;-38.13080360867914
1739209809.960802;-38.13080360867914
1739209809.9608045;-33.981070128970906
1739209809.9608066;-45.120503652039325
1739209809.960809;-45.120503652039325
1739209809.9608114;-38.13080360867914
1739209809.9608135;-35.57807855764607
1739209809.960816;-38.13080360867914
1739209809.960818;-38.13080360867914
1739209809.9608204;-33.981070128970906
1739209809.9608226;-31.141103565318915
1739209809.960825;-45.120503652039325
1739209809.960827;-45.120503652039325
1739209809.9608295;-45.120503652039325
1739209809.9608316;-38.13080360867914
1739209809.960834;-35.57807855764607
1739209809.9608362;-45.120503652039325
1739209809.9608386;-38.13080360867914
1739209809.9608407;-33.981070128970906
1739209809.960843;-45.120503652039325
1739209809.9608455;-45.120503652039325
1739209809.9608476;-45.120503652039325
1739209809.96085;-45.120503652039325
1739209809.9608521;-45.120503652039325
1739209809.9608545;-38.13080360867914
1739209809.9608567;-35.57807855764607
1739209809.960859;-45.120503652039325
1739209809.9608612;-38.13080360867914
1739209809.9608636;-45.120503652039325
1739209809.9608657;-35.57807855764607
1739209809.9608681;-38.13080360867914
1739209809.9608703;-45.120503652039325
1739209809.9608727;-45.120503652039325
1739209809.9608748;-38.13080360867914
1739209809.9608772;-30.49652367304973
1739209809.9608796;-38.13080360867914
1739209809.9608817;-38.13080360867914
1739209809.960884;-45.120503652039325
1739209809.9608862;-38.13080360867914
1739209809.9608886;-45.120503652039325
1739209809.9608908;-35.57807855764607
1739209809.9608932;-38.13080360867914
1739209809.9608953;-31.141103565318915
1739209809.9608977;-45.120503652039325
1739209809.9608998;-45.120503652039325
1739209809.9609022;-35.57807855764607
1739209809.9609044;-45.120503652039325
1739209809.9609067;-45.120503652039325
1739209809.960909;-38.13080360867914
1739209809.9609113;-45.120503652039325
1739209809.9609137;-38.13080360867914
1739209809.9609158;-45.120503652039325
1739209809.9609182;-45.120503652039325
1739209809.9609203;-38.13080360867914
1739209809.9609227;-38.13080360867914
1739209809.9609249;-45.120503652039325
1739209809.9609272;-38.13080360867914
1739209809.9609294;-33.981070128970906
1739209809.9609318;-45.120503652039325
1739209809.960934;-45.120503652039325
1739209809.9609363;-33.981070128970906
1739209809.9609385;-45.120503652039325
1739209809.9609408;-33.981070128970906
1739209809.960943;-35.57807855764607
1739209809.9609454;-38.13080360867914
1739209809.9609478;-35.57807855764607
1739209809.96095;-32.816014438256545
1739209809.9609523;-38.13080360867914
1739209809.9609544;-45.120503652039325
1739209809.9609568;-45.120503652039325
1739209809.960959;-38.13080360867914
1739209809.9609613;-45.120503652039325
1739209809.9609635;-45.120503652039325
1739209809.9609659;-45.120503652039325
1739209809.960968;-38.13080360867914
1739209809.9609704;-45.120503652039325
1739209809.9609725;-45.120503652039325
1739209809.960975;-45.120503652039325
1739209809.960977;-33.981070128970906
1739209809.9609795;-35.57807855764607
1739209809.9609818;-38.13080360867914
1739209809.960984;-45.120503652039325
1739209809.9609864;-45.120503652039325
1739209809.9609885;-35.57807855764607
1739209809.960991;-45.120503652039325
1739209809.960993;-45.120503652039325
1739209809.9609954;-45.120503652039325
1739209809.9609976;-45.120503652039325
1739209809.961;-45.120503652039325
1739209809.961002;-45.120503652039325
1739209809.9610045;-38.13080360867914
1739209809.9610066;-45.120503652039325
1739209809.961009;-38.13080360867914
1739209809.9610112;-45.120503652039325
1739209809.9610136;-35.57807855764607
1739209809.961016;-38.13080360867914
1739209809.961018;-38.13080360867914
1739209809.9610205;-35.57807855764607
1739209809.9610226;-38.13080360867914
1739209809.961025;-35.57807855764607
1739209809.9610271;-45.120503652039325
1739209809.9610295;-45.120503652039325
1739209809.9610317;-38.13080360867914
1739209809.961034;-38.13080360867914
1739209809.9610362;-45.120503652039325
1739209809.9610386;-35.57807855764607
1739209809.9610407;-45.120503652039325
1739209809.9610431;-38.13080360867914
1739209809.9610453;-38.13080360867914
1739209809.9610476;-38.13080360867914
1739209809.96105;-45.120503652039325
1739209809.9610522;-45.120503652039325
1739209809.9610546;-45.120503652039325
1739209809.9610567;-45.120503652039325
1739209809.961059;-45.120503652039325
1739209809.9610612;-45.120503652039325
1739209809.9610636;-45.120503652039325
1739209809.9610658;-45.120503652039325
1739209809.9610682;-33.981070128970906
1739209809.9610703;-38.13080360867914
1739209809.9610727;-38.13080360867914
1739209809.9610748;-45.120503652039325
1739209809.9610772;-33.981070128970906
1739209809.9610794;-25.826314394896354
1739209809.9610817;-38.13080360867914
1739209809.9610841;-45.120503652039325
1739209809.9610863;-33.981070128970906
1739209809.9610887;-31.141103565318893
1739209809.9610908;-38.13080360867914
1739209809.9610932;-45.120503652039325
1739209809.9610953;-45.120503652039325
1739209809.9610977;-45.120503652039325
1739209809.9610999;-38.13080360867914
1739209809.9611022;-38.13080360867914
1739209809.9611044;-38.13080360867914
1739209809.9611068;-45.120503652039325
1739209809.961109;-38.13080360867914
1739209809.9611113;-38.13080360867914
1739209809.9611135;-38.13080360867914
1739209809.9611158;-31.141103565318943
1739209809.9611182;-38.13080360867914
1739209809.9611204;-38.13080360867914
1739209809.9611228;-45.120503652039325
1739209809.961125;-45.120503652039325
1739209809.9611273;-35.57807855764607
1739209809.9611294;-35.57807855764607
1739209809.9611318;-38.13080360867914
1739209809.961134;-30.49652367304973
1739209809.9611363;-38.13080360867914
1739209809.9611385;-35.57807855764607
1739209809.9611409;-45.120503652039325
1739209809.961143;-45.120503652039325
1739209809.9611454;-45.120503652039325
1739209809.9611475;-45.120503652039325
1739209809.96115;-45.120503652039325
1739209809.9611523;-45.120503652039325
1739209809.9611545;-38.13080360867914
1739209809.9611568;-32.816014438256545
1739209809.961159;-45.120503652039325
1739209809.9611614;-45.120503652039325
1739209809.9611635;-38.13080360867914
1739209809.961166;-38.13080360867914
1739209809.961168;-38.13080360867914
1739209809.9611704;-45.120503652039325
1739209809.9611726;-45.120503652039325
1739209809.961175;-33.981070128970906
1739209809.961177;-35.57807855764607
1739209809.9611795;-38.13080360867914
1739209809.9611816;-38.13080360867914
1739209809.961184;-38.13080360867914
1739209809.9611864;-45.120503652039325
1739209809.9611886;-38.13080360867914
1739209809.961191;-35.57807855764607
1739209809.961193;-38.13080360867914
1739209809.9611955;-45.120503652039325
1739209809.9611976;-38.13080360867914
1739209809.9612;-38.13080360867914
1739209809.9612021;-38.13080360867914
1739209809.9612045;-45.120503652039325
1739209809.9612067;-45.120503652039325
1739209809.961209;-45.120503652039325
1739209809.9612112;-45.120503652039325
1739209809.9612136;-45.120503652039325
1739209809.9612157;-45.120503652039325
1739209809.961218;-35.57807855764607
1739209809.9612205;-45.120503652039325
1739209809.9612226;-38.13080360867914
1739209809.961225;-32.816014438256545
1739209809.9612272;-45.120503652039325
1739209809.9612296;-38.13080360867914
1739209809.9612317;-45.120503652039325
1739209809.961234;-45.120503652039325
1739209809.9612362;-45.120503652039325
1739209809.9612386;-45.120503652039325
1739209809.9612408;-45.120503652039325
1739209809.9612432;-45.120503652039325
1739209809.9612453;-38.13080360867914
1739209809.9612477;-38.13080360867914
1739209809.9612498;-38.13080360867914
1739209809.9612522;-38.13080360867914
1739209809.9612546;-45.120503652039325
1739209809.9612567;-38.13080360867914
1739209809.9612591;-38.13080360867914
1739209809.9612613;-45.120503652039325
1739209809.9612637;-32.816014438256545
1739209809.9612658;-38.13080360867914
1739209809.9612682;-35.57807855764607
1739209809.9612703;-38.13080360867914
1739209809.9612727;-45.120503652039325
1739209809.9612749;-45.120503652039325
1739209809.9612772;-45.120503652039325
1739209809.9612794;-45.120503652039325
1739209809.9612818;-33.981070128970906
1739209809.961284;-45.120503652039325
1739209809.9612863;-45.120503652039325
1739209809.9612887;-38.13080360867914
1739209809.9612908;-35.57807855764607
1739209809.9612932;-38.13080360867914
1739209809.9612954;-35.57807855764607
1739209809.9612978;-35.57807855764607
1739209809.9613;-45.120503652039325
1739209809.9613023;-45.120503652039325
1739209809.9613044;-45.120503652039325
1739209809.9613068;-38.13080360867914
1739209809.961309;-38.13080360867914
1739209809.9613113;-38.13080360867914
1739209809.9613135;-38.13080360867914
1739209809.9613159;-45.120503652039325
1739209809.961318;-38.13080360867914
1739209809.9613204;-45.120503652039325
1739209809.9613228;-45.120503652039325
1739209809.961325;-45.120503652039325
1739209809.9613273;-45.120503652039325
1739209809.9613295;-45.120503652039325
1739209809.9613318;-38.13080360867914
1739209809.961334;-38.13080360867914
1739209809.9613364;-27.267205301931607
1739209809.9613385;-32.816014438256545
1739209809.961341;-45.120503652039325
1739209809.961343;-45.120503652039325
1739209809.9613454;-38.13080360867914
1739209809.9613476;-45.120503652039325
1739209809.96135;-45.120503652039325
1739209809.961352;-45.120503652039325
1739209809.9613545;-45.120503652039325
1739209809.9613569;-38.13080360867914
1739209809.961359;-38.13080360867914
1739209809.9613614;-45.120503652039325
1739209809.9613636;-38.13080360867914
1739209809.961366;-38.13080360867914
1739209809.961368;-38.13080360867914
1739209809.9613705;-45.120503652039325
1739209809.9613726;-45.120503652039325
1739209809.961375;-38.13080360867914
1739209809.9613771;-38.13080360867914
1739209809.9613795;-45.120503652039325
1739209809.9613817;-38.13080360867914
1739209809.961384;-38.13080360867914
1739209809.9613862;-45.120503652039325
1739209809.9613886;-45.120503652039325
1739209809.961391;-26.991370085610722
1739209809.961393;-28.58837851428586
1739209809.9613955;-45.120503652039325
1739209809.9613976;-45.120503652039325
1739209809.9614;-35.57807855764607
1739209809.9614022;-45.120503652039325
1739209809.9614046;-38.13080360867914
1739209809.9614067;-38.13080360867914
1739209809.961409;-45.120503652039325
1739209809.9614112;-45.120503652039325
1739209809.9614136;-45.120503652039325
1739209809.9614158;-38.13080360867914
1739209809.9614182;-38.13080360867914
1739209809.9614203;-35.57807855764607
1739209809.9614227;-38.13080360867914
1739209809.961425;-45.120503652039325
1739209809.9614272;-35.57807855764607
1739209809.9614296;-38.13080360867914
1739209809.9614317;-45.120503652039325
1739209809.9614341;-45.120503652039325
1739209809.9614363;-45.120503652039325
1739209809.9614387;-45.120503652039325
1739209809.9614408;-38.13080360867914
1739209809.9614432;-33.981070128970906
1739209809.9614453;-33.981070128970906
1739209809.9614477;-38.13080360867914
1739209809.9614499;-35.57807855764607
1739209809.9614522;-35.57807855764607
1739209809.9614544;-38.13080360867914
1739209809.9614568;-45.120503652039325
1739209809.9614592;-45.120503652039325
1739209809.9614613;-45.120503652039325
1739209809.9614637;-45.120503652039325
1739209809.9614658;-45.120503652039325
1739209809.9614682;-38.13080360867914
1739209809.9614704;-45.120503652039325
1739209809.9614727;-38.13080360867914
1739209809.961475;-30.49652367304973
1739209809.9614773;-35.57807855764607
1739209809.9614794;-45.120503652039325
1739209809.9614818;-38.13080360867914
1739209809.961484;-38.13080360867914
1739209809.9614863;-38.13080360867914
1739209809.9614885;-35.57807855764607
1739209809.9614909;-45.120503652039325
1739209809.9614933;-45.120503652039325
1739209809.9614954;-45.120503652039325
1739209809.9614978;-38.13080360867914
1739209809.9615;-45.120503652039325
1739209809.9615023;-45.120503652039325
1739209809.9615045;-45.120503652039325
1739209809.9615068;-45.120503652039325
1739209809.961509;-45.120503652039325
1739209809.9615114;-38.13080360867914
1739209809.9615135;-38.13080360867914
1739209809.961516;-45.120503652039325
1739209809.961518;-45.120503652039325
1739209809.9615204;-29.438486411369333
1739209809.9615226;-38.13080360867914
1739209809.961525;-45.120503652039325
1739209809.9615273;-38.13080360867914
1739209809.9615295;-38.13080360867914
1739209809.9615319;-38.13080360867914
1739209809.961534;-38.13080360867914
1739209809.9615364;-45.120503652039325
1739209809.9615386;-30.49652367304973
1739209809.961541;-33.981070128970906
1739209809.961543;-45.120503652039325
1739209809.9615455;-38.13080360867914
1739209809.9615476;-45.120503652039325
1739209809.96155;-45.120503652039325
1739209809.9615521;-45.120503652039325
1739209809.9615545;-45.120503652039325
1739209809.9615567;-33.981070128970956
1739209809.961559;-45.120503652039325
1739209809.9615614;-45.120503652039325
1739209809.9615636;-38.13080360867914
1739209809.961566;-38.13080360867914
1739209809.961568;-45.120503652039325
1739209809.9615705;-45.120503652039325
1739209809.9615726;-33.981070128970906
1739209809.961575;-28.992665084841942
1739209809.9615772;-31.141103565318915
1739209809.9615796;-45.120503652039325
1739209809.9615817;-38.13080360867914
1739209809.961584;-32.816014438256545
1739209809.9615862;-38.13080360867914
1739209809.9615886;-45.120503652039325
1739209809.9615908;-38.13080360867914
1739209809.9615932;-38.13080360867914
1739209809.9615955;-45.120503652039325
1739209809.9615977;-45.120503652039325
1739209809.9616;-45.120503652039325
1739209809.9616022;-45.120503652039325
1739209809.9616046;-45.120503652039325
1739209809.9616067;-45.120503652039325
1739209809.9616091;-38.13080360867914
1739209809.9616113;-38.13080360867914
1739209809.9616137;-45.120503652039325
1739209809.9616158;-45.120503652039325
1739209809.9616182;-38.13080360867914
1739209809.9616203;-38.13080360867914
1739209809.9616227;-45.120503652039325
1739209809.9616249;-45.120503652039325
1739209809.9616272;-38.13080360867914
1739209809.9616296;-33.981070128970906
1739209809.9616318;-33.981070128970906
1739209809.9616342;-35.57807855764607
1739209809.9616363;-35.57807855764607
1739209809.9616387;-35.57807855764607
1739209809.9616408;-38.13080360867914
1739209809.9616432;-38.13080360867914
1739209809.9616454;-38.13080360867914
1739209809.9616477;-38.13080360867914
1739209809.96165;-32.816014438256545
1739209809.9616523;-45.120503652039325
1739209809.9616544;-38.13080360867914
1739209809.9616568;-38.13080360867914
1739209809.961659;-38.13080360867914
1739209809.9616613;-35.57807855764607
1739209809.9616637;-45.120503652039325
1739209809.9616659;-38.13080360867914
1739209809.9616683;-33.981070128970906
1739209809.9616704;-35.57807855764607
1739209809.9616728;-38.13080360867914
1739209809.961675;-38.13080360867914
1739209809.9616773;-35.57807855764607
1739209809.9616795;-35.57807855764607
1739209809.9616818;-38.13080360867914
1739209809.961684;-45.120503652039325
1739209809.9616864;-38.13080360867914
1739209809.9616885;-38.13080360867914
1739209809.961691;-45.120503652039325
1739209809.961693;-38.13080360867914
1739209809.9616954;-38.13080360867914
1739209809.9616978;-32.816014438256545
1739209809.9617;-38.13080360867914
1739209809.9617023;-38.13080360867914
1739209809.9617045;-33.981070128970906
1739209809.9617069;-45.120503652039325
1739209809.961709;-45.120503652039325
1739209809.9617114;-38.13080360867914
1739209809.9617136;-45.120503652039325
1739209809.961716;-38.13080360867914
1739209809.961718;-38.13080360867914
1739209809.9617205;-45.120503652039325
1739209809.9617226;-38.13080360867914
1739209809.961725;-38.13080360867914
1739209809.9617271;-45.120503652039325
1739209809.9617295;-45.120503652039325
1739209809.961732;-38.13080360867914
1739209809.961734;-31.141103565318893
1739209809.9617364;-45.120503652039325
1739209809.9617386;-45.120503652039325
1739209809.961741;-33.981070128970906
1739209809.961743;-38.13080360867914
1739209809.9617455;-35.57807855764607
1739209809.9617476;-35.57807855764607
1739209809.96175;-45.120503652039325
1739209809.9617522;-45.120503652039325
1739209809.9617546;-45.120503652039325
1739209809.9617567;-45.120503652039325
1739209809.961759;-45.120503652039325
1739209809.9617612;-45.120503652039325
1739209809.9617636;-45.120503652039325
1739209809.961766;-35.57807855764607
1739209809.9617682;-38.13080360867914
1739209809.9617705;-45.120503652039325
1739209809.9617727;-38.13080360867914
1739209809.961775;-45.120503652039325
1739209809.9617772;-35.57807855764607
1739209809.9617796;-38.13080360867914
1739209809.9617817;-45.120503652039325
1739209809.9617841;-45.120503652039325
1739209809.9617863;-33.981070128970906
1739209809.9617887;-35.57807855764607
1739209809.9617908;-38.13080360867914
1739209809.9617932;-31.141103565318893
1739209809.9617953;-45.120503652039325
1739209809.9617977;-45.120503652039325
1739209809.9618;-33.981070128970906
1739209809.9618022;-32.816014438256545
1739209809.9618046;-38.13080360867914
1739209809.9618068;-45.120503652039325
1739209809.9618092;-38.13080360867914
1739209809.9618113;-38.13080360867914
1739209809.9618137;-38.13080360867914
1739209809.9618158;-38.13080360867914
1739209809.9618182;-38.13080360867914
1739209809.9618204;-35.57807855764607
1739209809.9618227;-38.13080360867914
1739209809.961825;-45.120503652039325
1739209809.9618273;-45.120503652039325
1739209809.9618294;-38.13080360867914
1739209809.9618318;-33.981070128970906
1739209809.9618342;-38.13080360867914
1739209809.9618363;-38.13080360867914
1739209809.9618387;-45.120503652039325
1739209809.9618409;-38.13080360867914
1739209809.9618433;-45.120503652039325
1739209809.9618454;-45.120503652039325
1739209809.9618478;-45.120503652039325
1739209809.96185;-45.120503652039325
1739209809.9618523;-45.120503652039325
1739209809.9618545;-35.57807855764607
1739209809.9618568;-35.57807855764607
1739209809.961859;-38.13080360867914
1739209809.9618614;-45.120503652039325
1739209809.9618635;-32.816014438256545
1739209809.961866;-45.120503652039325
1739209809.9618683;-35.57807855764607
1739209809.9618704;-29.438486411369333
1739209809.9618728;-45.120503652039325
1739209809.961875;-45.120503652039325
1739209809.9618773;-35.57807855764607
1739209809.9618795;-35.57807855764607
1739209809.9618819;-45.120503652039325
1739209809.961884;-45.120503652039325
1739209809.9618864;-45.120503652039325
1739209809.9618886;-45.120503652039325
1739209809.961891;-45.120503652039325
1739209809.961893;-45.120503652039325
1739209809.9618955;-45.120503652039325
