CAN Message; 0x1a7:0000aa72704c1dbe
1739209837.1424909;-33.981070128970906
1739209837.1424992;-33.981070128970906
1739209837.1425076;-33.981070128970906
1739209837.142516;-27.8777449560314
1739209837.1425245;-38.13080360867914
1739209837.1425328;-27.267205301931607
1739209837.1425412;-32.816014438256545
1739209837.1425495;-25.077289914212862
1739209837.142558;-33.981070128970956
1739209837.1425664;-38.13080360867914
1739209837.1425748;-35.57807855764607
1739209837.1425831;-25.252786309376837
1739209837.1425917;-38.13080360867914
1739209837.1426;-26.487275050834725
1739209837.1426084;-25.077289914212862
1739209837.1426167;-28.992665084841942
1739209837.1426253;-45.120503652039325
1739209837.1426337;-45.120503652039325
1739209837.142642;-30.49652367304973
1739209837.1426504;-33.981070128970906
1739209837.142659;-30.49652367304973
1739209837.1426673;-26.991370085610722
1739209837.1426756;-35.57807855764607
1739209837.142684;-25.826314394896357
1739209837.1426926;-38.13080360867914
1739209837.142701;-29.438486411369347
1739209837.1427093;-26.991370085610736
1739209837.1427176;-32.816014438256545
1739209837.142726;-29.438486411369347
1739209837.1427345;-33.981070128970906
1739209837.1427429;-45.120503652039325
1739209837.1427512;-31.141103565318915
1739209837.1427596;-35.57807855764607
1739209837.1427681;-45.120503652039325
1739209837.1427765;-45.120503652039325
1739209837.1427848;-45.120503652039325
1739209837.1427932;-30.49652367304973
1739209837.1428018;-38.13080360867914
1739209837.14281;-45.120503652039325
1739209837.1428185;-35.57807855764607
1739209837.1428268;-33.981070128970906
1739209837.1428354;-45.120503652039325
1739209837.1428437;-38.13080360867914
1739209837.142852;-45.120503652039325
1739209837.1428604;-38.13080360867914
1739209837.142869;-38.13080360867914
1739209837.1428773;-45.120503652039325
1739209837.1428857;-45.120503652039325
1739209837.142894;-38.13080360867914
1739209837.1429026;-38.13080360867914
1739209837.142911;-45.120503652039325
1739209837.1429193;-38.13080360867914
1739209837.1429276;-38.13080360867914
1739209837.1429362;-45.120503652039325
1739209837.1429446;-38.13080360867914
1739209837.142953;-45.120503652039325
1739209837.1429613;-45.120503652039325
1739209837.1429698;-38.13080360867914
1739209837.1429782;-38.13080360867914
1739209837.1429865;-45.120503652039325
1739209837.1429949;-26.991370085610722
1739209837.1430035;-30.49652367304973
1739209837.1430118;-45.120503652039325
1739209837.1430202;-38.13080360867914
1739209837.1430285;-35.57807855764607
1739209837.1430368;-38.13080360867914
1739209837.1430454;-45.120503652039325
1739209837.1430538;-32.816014438256545
1739209837.143062;-38.13080360867914
1739209837.1430705;-45.120503652039325
1739209837.143079;-45.120503652039325
1739209837.1430874;-45.120503652039325
1739209837.1430957;-35.57807855764607
1739209837.143104;-38.13080360867914
1739209837.1431127;-45.120503652039325
1739209837.143121;-45.120503652039325
1739209837.1431293;-35.57807855764607
1739209837.1431377;-38.13080360867914
1739209837.1431463;-45.120503652039325
1739209837.1431546;-45.120503652039325
1739209837.143163;-45.120503652039325
1739209837.1431713;-45.120503652039325
1739209837.14318;-45.120503652039325
1739209837.1431882;-45.120503652039325
1739209837.1431966;-35.57807855764607
1739209837.143205;-32.816014438256545
1739209837.1432135;-45.120503652039325
1739209837.1432219;-38.13080360867914
1739209837.1432302;-33.981070128970906
1739209837.1432385;-45.120503652039325
1739209837.1432471;-45.120503652039325
1739209837.1432555;-38.13080360867914
1739209837.1432638;-45.120503652039325
1739209837.1432722;-45.120503652039325
1739209837.1432807;-45.120503652039325
1739209837.143289;-45.120503652039325
1739209837.1432974;-45.120503652039325
1739209837.1433058;-33.981070128970906
1739209837.1433144;-38.13080360867914
1739209837.1433227;-45.120503652039325
1739209837.143331;-35.57807855764607
1739209837.1441622;-38.13080360867914
1739209837.1441648;-35.57807855764607
1739209837.1441672;-45.120503652039325
1739209837.1441696;-38.13080360867914
1739209837.144172;-32.816014438256545
1739209837.1441746;-38.13080360867914
1739209837.144177;-38.13080360867914
1739209837.1441793;-33.981070128970906
1739209837.144182;-35.57807855764607
1739209837.1441844;-45.120503652039325
1739209837.1441867;-38.13080360867914
1739209837.1441891;-35.57807855764607
1739209837.1441917;-35.57807855764607
1739209837.1441941;-38.13080360867914
1739209837.1441965;-45.120503652039325
1739209837.144199;-38.13080360867914
1739209837.1442015;-32.816014438256545
1739209837.144204;-38.13080360867914
1739209837.1442063;-45.120503652039325
1739209837.144209;-45.120503652039325
1739209837.1442113;-38.13080360867914
1739209837.1442137;-32.816014438256545
1739209837.144216;-32.816014438256545
1739209837.1442187;-45.120503652039325
1739209837.144221;-38.13080360867914
1739209837.1442235;-38.13080360867914
1739209837.144226;-38.13080360867914
1739209837.1442285;-32.816014438256545
1739209837.1442308;-32.816014438256545
1739209837.1442332;-38.13080360867914
1739209837.1442358;-45.120503652039325
1739209837.1442382;-45.120503652039325
1739209837.1442406;-45.120503652039325
1739209837.1442432;-45.120503652039325
1739209837.1442456;-38.13080360867914
1739209837.144248;-38.13080360867914
1739209837.1442504;-45.120503652039325
1739209837.144253;-45.120503652039325
1739209837.1442554;-35.57807855764607
1739209837.1442578;-45.120503652039325
1739209837.1442602;-45.120503652039325
1739209837.1442628;-35.57807855764607
1739209837.1442652;-45.120503652039325
1739209837.1442676;-38.13080360867914
1739209837.1442702;-38.13080360867914
1739209837.1442726;-45.120503652039325
1739209837.144275;-45.120503652039325
1739209837.1442773;-33.981070128970906
1739209837.14428;-38.13080360867914
1739209837.1442823;-45.120503652039325
1739209837.1442847;-45.120503652039325
1739209837.1442873;-33.981070128970906
1739209837.1442897;-31.141103565318893
1739209837.144292;-38.13080360867914
1739209837.1442945;-45.120503652039325
1739209837.1442971;-45.120503652039325
1739209837.1442995;-38.13080360867914
1739209837.144302;-45.120503652039325
1739209837.1443045;-45.120503652039325
1739209837.144307;-45.120503652039325
1739209837.1443093;-45.120503652039325
1739209837.1443117;-38.13080360867914
1739209837.1443143;-45.120503652039325
1739209837.1443167;-33.981070128970906
1739209837.144319;-38.13080360867914
1739209837.1443214;-38.13080360867914
1739209837.144324;-45.120503652039325
1739209837.1443264;-32.816014438256545
1739209837.1443288;-31.141103565318893
1739209837.1443315;-38.13080360867914
1739209837.1443338;-35.57807855764607
1739209837.1443362;-45.120503652039325
1739209837.1443386;-38.13080360867914
1739209837.1443412;-38.13080360867914
1739209837.1443436;-38.13080360867914
1739209837.144346;-45.120503652039325
1739209837.1443486;-38.13080360867914
1739209837.144351;-38.13080360867914
1739209837.1443534;-38.13080360867914
1739209837.1443558;-38.13080360867914
1739209837.1443584;-45.120503652039325
1739209837.1443608;-35.57807855764607
1739209837.1443632;-38.13080360867914
1739209837.1443658;-32.816014438256545
1739209837.1443682;-27.8777449560314
1739209837.1443706;-45.120503652039325
1739209837.144373;-38.13080360867914
1739209837.1443756;-38.13080360867914
1739209837.144378;-45.120503652039325
1739209837.1443803;-45.120503652039325
1739209837.144383;-45.120503652039325
1739209837.1443853;-45.120503652039325
1739209837.1443877;-45.120503652039325
1739209837.14439;-45.120503652039325
1739209837.1443927;-38.13080360867914
1739209837.144395;-45.120503652039325
1739209837.1443975;-45.120503652039325
1739209837.1444;-38.13080360867914
1739209837.1444025;-45.120503652039325
1739209837.144405;-38.13080360867914
1739209837.1444073;-45.120503652039325
1739209837.14441;-38.13080360867914
1739209837.1444123;-38.13080360867914
1739209837.1444147;-38.13080360867914
1739209837.144417;-45.120503652039325
1739209837.1444197;-38.13080360867914
1739209837.144422;-38.13080360867914
1739209837.1444244;-38.13080360867914
1739209837.144427;-28.58837851428586
1739209837.1444294;-45.120503652039325
1739209837.1444318;-38.13080360867914
1739209837.1444342;-38.13080360867914
1739209837.1444368;-38.13080360867914
1739209837.1444392;-38.13080360867914
1739209837.1444416;-35.57807855764607
1739209837.1444442;-38.13080360867914
1739209837.1444466;-31.141103565318943
1739209837.144449;-45.120503652039325
1739209837.1444514;-33.981070128970906
1739209837.144454;-38.13080360867914
1739209837.1444564;-45.120503652039325
1739209837.1444588;-35.57807855764607
1739209837.1444612;-35.57807855764607
1739209837.1444638;-38.13080360867914
1739209837.1444662;-28.992665084841942
1739209837.1444685;-35.57807855764607
1739209837.1444712;-45.120503652039325
1739209837.1444736;-38.13080360867914
1739209837.144476;-38.13080360867914
1739209837.1444783;-38.13080360867914
1739209837.144481;-45.120503652039325
1739209837.1444833;-45.120503652039325
1739209837.1444857;-45.120503652039325
1739209837.1444883;-45.120503652039325
1739209837.1444907;-45.120503652039325
1739209837.144493;-33.981070128970906
1739209837.1444955;-45.120503652039325
1739209837.144498;-38.13080360867914
1739209837.1445005;-45.120503652039325
1739209837.1445029;-33.981070128970906
1739209837.1445055;-35.57807855764607
1739209837.144508;-38.13080360867914
1739209837.1445103;-35.57807855764607
1739209837.1445127;-38.13080360867914
1739209837.1445153;-38.13080360867914
1739209837.1445177;-45.120503652039325
1739209837.14452;-45.120503652039325
1739209837.1445224;-38.13080360867914
1739209837.144525;-31.141103565318915
1739209837.1445274;-38.13080360867914
1739209837.1445298;-45.120503652039325
1739209837.1445324;-38.13080360867914
1739209837.1445348;-32.816014438256545
1739209837.1445372;-33.981070128970906
1739209837.1445396;-45.120503652039325
1739209837.1445422;-32.816014438256545
1739209837.1445446;-38.13080360867914
1739209837.144547;-45.120503652039325
1739209837.1445496;-45.120503652039325
1739209837.144552;-45.120503652039325
1739209837.1445544;-45.120503652039325
1739209837.1445568;-45.120503652039325
1739209837.1445594;-45.120503652039325
1739209837.1445618;-38.13080360867914
1739209837.1445642;-32.816014438256545
1739209837.1445668;-33.981070128970906
1739209837.1445692;-35.57807855764607
1739209837.1445715;-38.13080360867914
1739209837.144574;-35.57807855764607
1739209837.1445765;-38.13080360867914
1739209837.144579;-45.120503652039325
1739209837.1445813;-35.57807855764607
1739209837.1445837;-38.13080360867914
1739209837.1445863;-38.13080360867914
1739209837.1445887;-38.13080360867914
1739209837.144591;-33.981070128970906
1739209837.1445937;-38.13080360867914
1739209837.144596;-35.57807855764607
1739209837.1445985;-35.57807855764607
1739209837.1446009;-45.120503652039325
1739209837.1446035;-45.120503652039325
1739209837.1446059;-45.120503652039325
1739209837.1446083;-45.120503652039325
1739209837.144611;-45.120503652039325
1739209837.1446133;-38.13080360867914
1739209837.1446157;-38.13080360867914
1739209837.144618;-45.120503652039325
1739209837.1446207;-45.120503652039325
1739209837.144623;-45.120503652039325
1739209837.1446254;-38.13080360867914
1739209837.144628;-38.13080360867914
1739209837.1446304;-38.13080360867914
1739209837.1446328;-38.13080360867914
1739209837.1446352;-38.13080360867914
1739209837.1446378;-38.13080360867914
1739209837.1446402;-38.13080360867914
1739209837.1446426;-38.13080360867914
1739209837.144645;-45.120503652039325
1739209837.1446476;-45.120503652039325
1739209837.14465;-45.120503652039325
1739209837.1446524;-45.120503652039325
1739209837.144655;-38.13080360867914
1739209837.1446574;-45.120503652039325
1739209837.1446598;-45.120503652039325
1739209837.1446621;-38.13080360867914
1739209837.1446648;-32.816014438256545
1739209837.1446671;-38.13080360867914
1739209837.1446695;-38.13080360867914
1739209837.1446722;-38.13080360867914
1739209837.1446745;-38.13080360867914
1739209837.144677;-38.13080360867914
1739209837.1446793;-45.120503652039325
1739209837.144682;-45.120503652039325
1739209837.1446843;-45.120503652039325
1739209837.1446867;-38.13080360867914
1739209837.1446893;-38.13080360867914
1739209837.1446917;-45.120503652039325
1739209837.144694;-45.120503652039325
1739209837.1446965;-45.120503652039325
1739209837.144699;-33.981070128970906
1739209837.1447015;-32.816014438256545
1739209837.1447039;-45.120503652039325
1739209837.1447065;-45.120503652039325
1739209837.1447089;-38.13080360867914
1739209837.1447113;-38.13080360867914
1739209837.1447136;-38.13080360867914
1739209837.1447163;-45.120503652039325
1739209837.1447186;-45.120503652039325
1739209837.144721;-38.13080360867914
1739209837.1447234;-35.57807855764607
1739209837.144726;-32.816014438256545
1739209837.1447284;-38.13080360867914
1739209837.1447308;-35.57807855764607
1739209837.1447334;-38.13080360867914
1739209837.1447358;-45.120503652039325
1739209837.1447382;-38.13080360867914
1739209837.1447406;-31.141103565318893
1739209837.1447432;-45.120503652039325
1739209837.1447456;-45.120503652039325
1739209837.144748;-35.57807855764607
1739209837.1447506;-35.57807855764607
1739209837.144753;-38.13080360867914
1739209837.1447554;-45.120503652039325
1739209837.1447577;-45.120503652039325
1739209837.1447604;-45.120503652039325
1739209837.1447628;-31.141103565318893
1739209837.1447651;-28.21854285175415
1739209837.1447678;-38.13080360867914
1739209837.1447701;-38.13080360867914
1739209837.1447725;-45.120503652039325
1739209837.144775;-38.13080360867914
1739209837.1447775;-38.13080360867914
1739209837.14478;-33.981070128970906
1739209837.1447823;-45.120503652039325
1739209837.1447847;-45.120503652039325
1739209837.1447873;-38.13080360867914
1739209837.1447897;-45.120503652039325
1739209837.144792;-38.13080360867914
1739209837.1447947;-45.120503652039325
1739209837.144797;-38.13080360867914
1739209837.1447995;-45.120503652039325
1739209837.1448019;-32.816014438256545
1739209837.1448045;-28.21854285175415
1739209837.1448069;-38.13080360867914
1739209837.1448092;-45.120503652039325
1739209837.1448119;-35.57807855764607
1739209837.1448143;-32.816014438256545
1739209837.1448166;-45.120503652039325
1739209837.144819;-38.13080360867914
1739209837.1448216;-45.120503652039325
1739209837.144824;-33.981070128970956
1739209837.1448264;-45.120503652039325
1739209837.144829;-38.13080360867914
1739209837.1448314;-45.120503652039325
1739209837.1448338;-45.120503652039325
1739209837.1448362;-38.13080360867914
1739209837.1448388;-35.57807855764607
1739209837.1448412;-38.13080360867914
1739209837.1448436;-30.49652367304973
1739209837.144846;-38.13080360867914
1739209837.1448486;-38.13080360867914
1739209837.144851;-45.120503652039325
1739209837.1448534;-38.13080360867914
1739209837.144856;-38.13080360867914
1739209837.1448584;-38.13080360867914
1739209837.1448607;-45.120503652039325
1739209837.1448631;-45.120503652039325
1739209837.1448658;-38.13080360867914
1739209837.1448681;-32.816014438256545
1739209837.1448705;-45.120503652039325
1739209837.1448731;-45.120503652039325
1739209837.1448755;-38.13080360867914
1739209837.144878;-35.57807855764607
1739209837.1448803;-38.13080360867914
1739209837.144883;-45.120503652039325
1739209837.1448853;-45.120503652039325
1739209837.1448877;-38.13080360867914
1739209837.1448903;-45.120503652039325
1739209837.1448927;-45.120503652039325
1739209837.144895;-45.120503652039325
1739209837.1448975;-32.816014438256545
1739209837.1449;-45.120503652039325
1739209837.1449025;-33.981070128970906
1739209837.1449049;-38.13080360867914
1739209837.1449072;-38.13080360867914
1739209837.1449099;-38.13080360867914
1739209837.1449122;-45.120503652039325
1739209837.1449146;-38.13080360867914
1739209837.1449172;-38.13080360867914
1739209837.1449196;-45.120503652039325
1739209837.144922;-38.13080360867914
1739209837.1449244;-45.120503652039325
1739209837.144927;-38.13080360867914
1739209837.1449294;-38.13080360867914
1739209837.1449318;-45.120503652039325
1739209837.1449344;-38.13080360867914
1739209837.1449368;-38.13080360867914
1739209837.1449392;-38.13080360867914
1739209837.1449416;-31.141103565318915
1739209837.1449442;-33.981070128970906
1739209837.1449466;-35.57807855764607
1739209837.144949;-45.120503652039325
1739209837.1449516;-38.13080360867914
1739209837.144954;-45.120503652039325
1739209837.1449564;-45.120503652039325
1739209837.1449587;-38.13080360867914
1739209837.1449614;-35.57807855764607
1739209837.1449637;-38.13080360867914
1739209837.1449661;-45.120503652039325
1739209837.1449685;-38.13080360867914
1739209837.1449711;-45.120503652039325
1739209837.1449735;-45.120503652039325
1739209837.144976;-45.120503652039325
1739209837.1449785;-33.981070128970906
1739209837.144981;-28.992665084841942
1739209837.1449833;-31.141103565318915
1739209837.1449857;-45.120503652039325
1739209837.1449883;-38.13080360867914
1739209837.1449907;-38.13080360867914
1739209837.144993;-35.57807855764607
1739209837.1449957;-45.120503652039325
1739209837.144998;-38.13080360867914
1739209837.1450005;-38.13080360867914
1739209837.1450028;-38.13080360867914
1739209837.1450055;-45.120503652039325
1739209837.1450078;-45.120503652039325
1739209837.1450102;-45.120503652039325
1739209837.1450129;-45.120503652039325
1739209837.1450152;-45.120503652039325
1739209837.1450176;-38.13080360867914
1739209837.14502;-38.13080360867914
1739209837.1450226;-38.13080360867914
1739209837.145025;-45.120503652039325
1739209837.1450274;-38.13080360867914
1739209837.1450298;-38.13080360867914
1739209837.1450324;-38.13080360867914
1739209837.1450348;-45.120503652039325
1739209837.1450372;-45.120503652039325
1739209837.1450398;-45.120503652039325
1739209837.1450422;-38.13080360867914
1739209837.1450446;-38.13080360867914
1739209837.145047;-38.13080360867914
1739209837.1450496;-45.120503652039325
1739209837.145052;-38.13080360867914
1739209837.1450543;-35.57807855764607
1739209837.145057;-38.13080360867914
1739209837.1450593;-45.120503652039325
1739209837.1450617;-33.981070128970906
1739209837.145064;-35.57807855764607
1739209837.1450667;-38.13080360867914
1739209837.1450691;-35.57807855764607
1739209837.1450715;-38.13080360867914
1739209837.1450741;-38.13080360867914
1739209837.1450765;-38.13080360867914
1739209837.145079;-45.120503652039325
1739209837.1450813;-38.13080360867914
1739209837.145084;-35.57807855764607
1739209837.1450863;-45.120503652039325
1739209837.1450887;-45.120503652039325
1739209837.1450913;-35.57807855764607
1739209837.1450937;-38.13080360867914
1739209837.145096;-35.57807855764607
1739209837.1450984;-32.816014438256545
1739209837.145101;-33.981070128970906
1739209837.1451035;-45.120503652039325
1739209837.1451058;-38.13080360867914
1739209837.1451082;-38.13080360867914
1739209837.1451108;-45.120503652039325
1739209837.1451132;-45.120503652039325
1739209837.1451156;-38.13080360867914
1739209837.1451182;-38.13080360867914
1739209837.1451206;-38.13080360867914
1739209837.145123;-45.120503652039325
1739209837.1451254;-38.13080360867914
1739209837.145128;-45.120503652039325
1739209837.1451304;-38.13080360867914
1739209837.1451328;-35.57807855764607
1739209837.1451354;-45.120503652039325
1739209837.1451378;-45.120503652039325
1739209837.1451402;-45.120503652039325
1739209837.1451426;-45.120503652039325
1739209837.1451452;-45.120503652039325
1739209837.1451476;-45.120503652039325
1739209837.14515;-38.13080360867914
1739209837.1451526;-38.13080360867914
1739209837.145155;-38.13080360867914
1739209837.1451573;-45.120503652039325
1739209837.1451597;-45.120503652039325
1739209837.1451623;-45.120503652039325
1739209837.1451647;-38.13080360867914
1739209837.145167;-45.120503652039325
1739209837.1451695;-38.13080360867914
1739209837.145172;-45.120503652039325
1739209837.1451745;-38.13080360867914
1739209837.145177;-45.120503652039325
1739209837.1451795;-35.57807855764607
1739209837.145182;-38.13080360867914
1739209837.1451843;-45.120503652039325
1739209837.1451867;-38.13080360867914
1739209837.1451893;-38.13080360867914
1739209837.1451917;-38.13080360867914
1739209837.145194;-33.981070128970906
1739209837.1451967;-38.13080360867914
1739209837.145199;-45.120503652039325
1739209837.1452014;-45.120503652039325
1739209837.1452038;-45.120503652039325
1739209837.1452065;-45.120503652039325
1739209837.1452088;-45.120503652039325
1739209837.1452112;-45.120503652039325
1739209837.1452138;-45.120503652039325
1739209837.1452162;-45.120503652039325
1739209837.1452186;-45.120503652039325
1739209837.145221;-45.120503652039325
1739209837.1452236;-45.120503652039325
1739209837.145226;-45.120503652039325
1739209837.1452284;-33.981070128970906
1739209837.1452308;-35.57807855764607
1739209837.1452334;-38.13080360867914
1739209837.1452358;-45.120503652039325
1739209837.1452382;-35.57807855764607
1739209837.1452408;-32.816014438256545
1739209837.1452432;-45.120503652039325
1739209837.1452456;-38.13080360867914
1739209837.145248;-45.120503652039325
1739209837.1452506;-45.120503652039325
1739209837.145253;-38.13080360867914
1739209837.1452553;-45.120503652039325
1739209837.145258;-45.120503652039325
1739209837.1452603;-45.120503652039325
1739209837.1452627;-45.120503652039325
1739209837.145265;-45.120503652039325
1739209837.1452677;-38.13080360867914
1739209837.14527;-35.57807855764607
1739209837.1452725;-38.13080360867914
1739209837.145275;-45.120503652039325
1739209837.1452775;-35.57807855764607
1739209837.14528;-29.438486411369333
1739209837.1452823;-45.120503652039325
1739209837.145285;-45.120503652039325
1739209837.1452873;-45.120503652039325
1739209837.1452897;-38.13080360867914
1739209837.145292;-38.13080360867914
1739209837.1452947;-45.120503652039325
1739209837.145297;-45.120503652039325
1739209837.1452994;-38.13080360867914
1739209837.145302;-45.120503652039325
1739209837.1453044;-45.120503652039325
1739209837.1453068;-38.13080360867914
1739209837.1453092;-45.120503652039325
1739209837.1453118;-38.13080360867914
1739209837.1453142;-38.13080360867914
1739209837.1453166;-38.13080360867914
1739209837.1453192;-25.252786309376837
1739209837.1453216;-38.13080360867914
1739209837.145324;-45.120503652039325
1739209837.1453264;-38.13080360867914
1739209837.145329;-33.981070128970906
1739209837.1453314;-45.120503652039325
1739209837.1453338;-45.120503652039325
1739209837.1453364;-38.13080360867914
1739209837.1453388;-45.120503652039325
1739209837.1453412;-38.13080360867914
1739209837.1453435;-45.120503652039325
1739209837.1453462;-33.981070128970906
1739209837.1453485;-38.13080360867914
1739209837.145351;-45.120503652039325
1739209837.1453533;-38.13080360867914
1739209837.145356;-45.120503652039325
1739209837.1453583;-38.13080360867914
1739209837.1453607;-38.13080360867914
1739209837.1453633;-45.120503652039325
1739209837.1453657;-38.13080360867914
1739209837.145368;-38.13080360867914
1739209837.1453705;-38.13080360867914
1739209837.145373;-35.57807855764607
1739209837.1453755;-38.13080360867914
1739209837.1453779;-28.992665084841942
1739209837.1453805;-33.981070128970906
1739209837.145383;-38.13080360867914
1739209837.1453853;-45.120503652039325
1739209837.1453876;-32.816014438256545
1739209837.1453903;-35.57807855764607
1739209837.1453927;-38.13080360867914
1739209837.145395;-45.120503652039325
1739209837.1453977;-33.981070128970956
1739209837.1454;-38.13080360867914
1739209837.1454024;-38.13080360867914
1739209837.1454048;-45.120503652039325
1739209837.1454074;-45.120503652039325
1739209837.1454098;-45.120503652039325
1739209837.1454122;-38.13080360867914
1739209837.1454148;-33.981070128970906
1739209837.1454172;-31.141103565318915
1739209837.1454196;-32.816014438256545
1739209837.145422;-35.57807855764607
1739209837.1454246;-45.120503652039325
1739209837.145427;-35.57807855764607
1739209837.1454294;-45.120503652039325
1739209837.1454318;-32.816014438256545
1739209837.1454344;-45.120503652039325
1739209837.1454368;-45.120503652039325
1739209837.1454391;-45.120503652039325
1739209837.1454418;-38.13080360867914
1739209837.1454442;-38.13080360867914
1739209837.1454465;-45.120503652039325
1739209837.145449;-45.120503652039325
1739209837.1454515;-45.120503652039325
1739209837.145454;-45.120503652039325
1739209837.1454563;-38.13080360867914
1739209837.145459;-38.13080360867914
1739209837.1454613;-45.120503652039325
1739209837.1454637;-45.120503652039325
1739209837.145466;-45.120503652039325
1739209837.1454687;-45.120503652039325
1739209837.145471;-45.120503652039325
1739209837.1454735;-38.13080360867914
1739209837.145476;-33.981070128970906
1739209837.1454785;-33.981070128970906
1739209837.1454809;-38.13080360867914
1739209837.1454833;-45.120503652039325
1739209837.1454859;-32.816014438256545
1739209837.1454883;-38.13080360867914
1739209837.1454906;-45.120503652039325
1739209837.145493;-38.13080360867914
1739209837.1454957;-38.13080360867914
1739209837.145498;-45.120503652039325
1739209837.1455004;-45.120503652039325
1739209837.145503;-38.13080360867914
1739209837.1455054;-35.57807855764607
1739209837.1455078;-45.120503652039325
1739209837.1455102;-45.120503652039325
1739209837.1455128;-38.13080360867914
1739209837.1455152;-38.13080360867914
1739209837.1455176;-45.120503652039325
1739209837.1455202;-38.13080360867914
1739209837.1455226;-45.120503652039325
1739209837.145525;-29.438486411369333
1739209837.1455274;-25.62660358559016
1739209837.14553;-28.588378514285886
1739209837.1455324;-31.141103565318915
1739209837.1455348;-32.81601443825658
1739209837.1455374;-32.816014438256545
1739209837.1455398;-28.992665084841942
1739209837.1455421;-32.816014438256545
1739209837.1455445;-45.120503652039325
1739209837.1455472;-33.981070128970906
1739209837.1455495;-31.141103565318915
1739209837.145552;-30.49652367304973
1739209837.1455543;-33.981070128970956
1739209837.145557;-22.264930561961556
1739209837.1455593;-21.676580915188183
1739209837.1455617;-38.13080360867914
1739209837.1455643;-32.816014438256545
1739209837.1455667;-38.13080360867914
1739209837.145569;-28.992665084841942
1739209837.1455715;-31.141103565318893
1739209837.145574;-38.13080360867914
1739209837.1455765;-38.13080360867914
1739209837.1455789;-30.49652367304973
1739209837.1455815;-45.120503652039325
1739209837.1455839;-45.120503652039325
1739209837.1455863;-33.981070128970956
1739209837.1455886;-22.54371790334745
1739209837.1455913;-35.57807855764607
1739209837.1455936;-45.120503652039325
1739209837.145596;-33.981070128970956
1739209837.1455986;-38.13080360867914
1739209837.145601;-25.826314394896357
1739209837.1456034;-45.120503652039325
1739209837.1456058;-33.981070128970906
1739209837.1456084;-38.13080360867914
1739209837.1456108;-45.120503652039325
1739209837.1456132;-38.13080360867914
1739209837.1456156;-25.826314394896357
1739209837.1456182;-25.25278630937684
1739209837.1456206;-25.077289914212862
1739209837.145623;-35.57807855764607
1739209837.1456256;-32.816014438256545
1739209837.145628;-32.816014438256545
1739209837.1456304;-31.141103565318915
1739209837.1456327;-38.13080360867914
1739209837.1456354;-32.816014438256545
1739209837.1456378;-45.120503652039325
1739209837.1456401;-38.13080360867914
1739209837.1456428;-32.816014438256545
1739209837.1456451;-28.58837851428586
1739209837.1456475;-23.506823629689542
1739209837.14565;-27.267205301931607
1739209837.1456525;-35.57807855764607
1739209837.145655;-38.13080360867914
1739209837.1456573;-32.816014438256545
1739209837.14566;-31.141103565318915
1739209837.1456623;-45.120503652039325
1739209837.1456647;-33.981070128970906
1739209837.145667;-35.57807855764607
1739209837.1456697;-38.13080360867914
1739209837.145672;-35.57807855764607
1739209837.1456745;-45.120503652039325
1739209837.1456769;-24.589719217205094
1739209837.1456795;-22.841636605902558
1739209837.1456819;-38.13080360867914
1739209837.1456842;-32.816014438256545
1739209837.1456869;-25.826314394896354
1739209837.1456892;-45.120503652039325
1739209837.1456916;-31.141103565318915
1739209837.145694;-33.981070128970906
1739209837.1456966;-33.981070128970956
1739209837.145699;-33.981070128970906
1739209837.1457014;-45.120503652039325
1739209837.145704;-28.992665084841942
1739209837.1457064;-28.588378514285886
1739209837.1457088;-22.740042620751332
1739209837.1457112;-24.151403521958727
1739209837.1457138;-31.141103565318915
1739209837.1457162;-23.273589343863303
1739209837.1457186;-38.13080360867914
1739209837.1457212;-38.13080360867914
1739209837.1457236;-29.438486411369333
1739209837.145726;-31.141103565318915
1739209837.1457283;-33.981070128970906
1739209837.145731;-33.981070128970906
1739209837.1457334;-30.49652367304976
1739209837.1457357;-27.267205301931607
1739209837.1457381;-23.16150712794695
1739209837.1457407;-25.826314394896357
1739209837.1457431;-38.13080360867914
1739209837.1457455;-31.141103565318915
1739209837.1457481;-28.992665084841942
1739209837.1457505;-45.120503652039325
1739209837.145753;-38.13080360867914
1739209837.1457553;-25.826314394896354
1739209837.145758;-25.62660358559016
1739209837.1457603;-23.50682362968953
1739209837.1457627;-35.57807855764607
1739209837.1457653;-31.141103565318915
1739209837.1457677;-24.151403521958734
1739209837.14577;-22.448786368009163
1739209837.1457725;-31.141103565318915
1739209837.145775;-38.13080360867914
1739209837.1457775;-26.991370085610747
1739209837.1457798;-45.120503652039325
1739209837.1457825;-45.120503652039325
1739209837.1457849;-38.13080360867914
1739209837.1457872;-45.120503652039325
1739209837.1457896;-38.13080360867914
1739209837.1457922;-45.120503652039325
1739209837.1457946;-28.992665084841967
1739209837.145797;-45.120503652039325
1739209837.1457996;-45.120503652039325
1739209837.145802;-38.13080360867914
1739209837.1458044;-45.120503652039325
1739209837.1458068;-38.13080360867914
1739209837.1458094;-38.13080360867914
1739209837.1458118;-45.120503652039325
1739209837.1458142;-22.44878636800916
1739209837.1458166;-31.141103565318915
1739209837.1458192;-38.13080360867914
1739209837.1458216;-45.120503652039325
1739209837.145824;-38.13080360867914
1739209837.1458266;-45.120503652039325
1739209837.145829;-19.497575007474538
1739209837.1458313;-38.13080360867914
1739209837.1458337;-38.13080360867914
1739209837.1458364;-35.57807855764607
1739209837.1458387;-33.981070128970906
