CAN Message; 0x39:04a47918a84b14d4
1739209603.399734;-38.13080360867914
1739209603.3997371;-38.13080360867914
1739209603.3997402;-45.120503652039325
1739209603.3997433;-45.120503652039325
1739209603.3997464;-38.13080360867914
1739209603.3997495;-38.13080360867914
1739209603.3997526;-45.120503652039325
1739209603.3997557;-45.120503652039325
1739209603.3997588;-38.13080360867914
1739209603.399762;-45.120503652039325
1739209603.3997653;-38.13080360867914
1739209603.3997684;-45.120503652039325
1739209603.3997715;-38.13080360867914
1739209603.3997746;-45.120503652039325
1739209603.3997777;-45.120503652039325
1739209603.3997808;-38.13080360867914
1739209603.3997838;-38.13080360867914
1739209603.399787;-38.13080360867914
1739209603.39979;-45.120503652039325
1739209603.3997931;-38.13080360867914
1739209603.3997962;-28.992665084841942
1739209603.3997993;-45.120503652039325
1739209603.3998024;-45.120503652039325
1739209603.3998055;-38.13080360867914
1739209603.3998086;-38.13080360867914
1739209603.3998117;-38.13080360867914
1739209603.3998148;-45.120503652039325
1739209603.3998182;-45.120503652039325
1739209603.3998213;-32.81601443825658
1739209603.3998244;-38.13080360867914
1739209603.3998275;-45.120503652039325
1739209603.3998306;-45.120503652039325
1739209603.3998337;-38.13080360867914
1739209603.3998368;-38.13080360867914
1739209603.3998399;-45.120503652039325
1739209603.399843;-38.13080360867914
1739209603.399846;-31.141103565318915
1739209603.3998492;-38.13080360867914
1739209603.3998523;-38.13080360867914
1739209603.3998554;-45.120503652039325
1739209603.3998585;-45.120503652039325
1739209603.3998616;-38.13080360867914
1739209603.3998647;-38.13080360867914
1739209603.3998678;-38.13080360867914
1739209603.399871;-45.120503652039325
1739209603.3998742;-45.120503652039325
1739209603.3998773;-45.120503652039325
1739209603.3998804;-45.120503652039325
1739209603.3998835;-38.13080360867914
1739209603.3998866;-45.120503652039325
1739209603.3998897;-38.13080360867914
1739209603.3998928;-38.13080360867914
1739209603.399896;-45.120503652039325
1739209603.399899;-38.13080360867914
1739209603.399902;-45.120503652039325
1739209603.3999052;-45.120503652039325
1739209603.3999083;-38.13080360867914
1739209603.3999114;-31.141103565318915
1739209603.3999145;-45.120503652039325
1739209603.3999176;-38.13080360867914
1739209603.3999207;-31.141103565318915
1739209603.399924;-38.13080360867914
1739209603.3999271;-45.120503652039325
1739209603.3999302;-45.120503652039325
1739209603.3999333;-33.981070128970906
1739209603.3999364;-45.120503652039325
1739209603.3999395;-45.120503652039325
1739209603.3999426;-45.120503652039325
1739209603.3999457;-45.120503652039325
1739209603.3999488;-45.120503652039325
1739209603.399952;-45.120503652039325
1739209603.399955;-45.120503652039325
1739209603.3999581;-38.13080360867914
1739209603.3999612;-35.57807855764607
1739209603.3999643;-38.13080360867914
1739209603.3999674;-38.13080360867914
1739209603.3999705;-35.57807855764607
1739209603.3999739;-38.13080360867914
1739209603.399977;-38.13080360867914
1739209603.39998;-35.57807855764607
1739209603.3999832;-45.120503652039325
1739209603.3999863;-45.120503652039325
1739209603.3999894;-38.13080360867914
1739209603.3999925;-33.981070128970906
1739209603.3999956;-45.120503652039325
1739209603.3999987;-38.13080360867914
1739209603.4000018;-38.13080360867914
1739209603.4000049;-38.13080360867914
1739209603.400008;-32.816014438256545
1739209603.400011;-38.13080360867914
1739209603.4000142;-38.13080360867914
1739209603.4000173;-45.120503652039325
1739209603.4000204;-38.13080360867914
1739209603.4000235;-32.816014438256545
1739209603.4000268;-35.57807855764607
1739209603.40003;-38.13080360867914
1739209603.400033;-45.120503652039325
1739209603.400036;-35.57807855764607
1739209603.4000392;-38.13080360867914
1739209603.4000423;-38.13080360867914
1739209603.4000454;-45.120503652039325
1739209603.4000485;-45.120503652039325
1739209603.4000516;-38.13080360867914
1739209603.4000547;-35.57807855764607
1739209603.4000578;-38.13080360867914
1739209603.400061;-38.13080360867914
1739209603.400064;-38.13080360867914
1739209603.400067;-38.13080360867914
1739209603.4000702;-38.13080360867914
1739209603.4000733;-31.141103565318915
1739209603.4000764;-38.13080360867914
1739209603.4000797;-45.120503652039325
1739209603.4000828;-45.120503652039325
1739209603.400086;-33.981070128970906
1739209603.400089;-45.120503652039325
1739209603.4000921;-45.120503652039325
1739209603.4000952;-38.13080360867914
1739209603.4000983;-45.120503652039325
1739209603.4001014;-38.13080360867914
1739209603.4001045;-38.13080360867914
1739209603.4001076;-45.120503652039325
1739209603.4001107;-38.13080360867914
1739209603.4001138;-45.120503652039325
1739209603.400117;-45.120503652039325
1739209603.40012;-35.57807855764607
1739209603.4001231;-45.120503652039325
1739209603.4001262;-45.120503652039325
1739209603.4001293;-38.13080360867914
1739209603.4001327;-32.816014438256545
1739209603.4001358;-30.49652367304973
1739209603.4001389;-45.120503652039325
1739209603.400142;-45.120503652039325
1739209603.400145;-45.120503652039325
1739209603.4001482;-31.141103565318915
1739209603.4001513;-38.13080360867914
1739209603.4001544;-45.120503652039325
1739209603.4001575;-45.120503652039325
1739209603.4001606;-38.13080360867914
1739209603.4001637;-38.13080360867914
1739209603.4001667;-45.120503652039325
1739209603.4001698;-45.120503652039325
1739209603.400173;-32.81601443825658
1739209603.400176;-45.120503652039325
1739209603.4001791;-38.13080360867914
1739209603.4001825;-35.57807855764607
1739209603.4001856;-38.13080360867914
1739209603.4001887;-45.120503652039325
1739209603.4001918;-45.120503652039325
1739209603.400195;-38.13080360867914
1739209603.400198;-28.992665084841942
1739209603.400201;-38.13080360867914
1739209603.4002042;-38.13080360867914
1739209603.4002073;-38.13080360867914
1739209603.4002104;-33.981070128970906
1739209603.4002135;-45.120503652039325
1739209603.4002166;-45.120503652039325
1739209603.4002197;-38.13080360867914
1739209603.4002228;-38.13080360867914
1739209603.4002259;-38.13080360867914
1739209603.400229;-45.120503652039325
1739209603.400232;-38.13080360867914
1739209603.4002354;-38.13080360867914
1739209603.4002385;-45.120503652039325
1739209603.4002416;-32.816014438256545
1739209603.4002447;-45.120503652039325
1739209603.4002478;-45.120503652039325
1739209603.400251;-45.120503652039325
1739209603.400254;-45.120503652039325
1739209603.400257;-45.120503652039325
1739209603.4002602;-45.120503652039325
1739209603.4002633;-38.13080360867914
1739209603.4002664;-38.13080360867914
1739209603.4002695;-38.13080360867914
1739209603.4002726;-45.120503652039325
1739209603.4002757;-45.120503652039325
1739209603.4002788;-38.13080360867914
1739209603.400282;-38.13080360867914
1739209603.400285;-38.13080360867914
1739209603.4002883;-38.13080360867914
1739209603.4002914;-38.13080360867914
1739209603.4002945;-38.13080360867914
1739209603.4002976;-33.981070128970906
1739209603.4003007;-38.13080360867914
1739209603.4003038;-45.120503652039325
1739209603.400307;-38.13080360867914
1739209603.40031;-35.57807855764607
1739209603.4003131;-45.120503652039325
1739209603.4003162;-45.120503652039325
1739209603.4003193;-33.981070128970906
1739209603.4003224;-33.981070128970906
1739209603.4003255;-33.981070128970906
1739209603.4003286;-35.57807855764607
1739209603.4003317;-45.120503652039325
1739209603.4003348;-38.13080360867914
1739209603.400338;-38.13080360867914
1739209603.4003413;-38.13080360867914
1739209603.4003444;-45.120503652039325
1739209603.4003475;-33.981070128970906
1739209603.4003506;-31.141103565318915
1739209603.4003537;-38.13080360867914
1739209603.4003568;-45.120503652039325
1739209603.4003599;-45.120503652039325
1739209603.400363;-45.120503652039325
1739209603.400366;-45.120503652039325
1739209603.4003692;-38.13080360867914
1739209603.4003723;-38.13080360867914
1739209603.4003754;-38.13080360867914
1739209603.4003785;-45.120503652039325
1739209603.4003816;-45.120503652039325
1739209603.4003847;-38.13080360867914
1739209603.4003878;-45.120503652039325
1739209603.4003909;-45.120503652039325
1739209603.4003942;-45.120503652039325
1739209603.4003973;-45.120503652039325
1739209603.4004004;-38.13080360867914
1739209603.4004035;-45.120503652039325
1739209603.4004066;-38.13080360867914
1739209603.4004097;-35.57807855764607
1739209603.4004128;-45.120503652039325
1739209603.400416;-45.120503652039325
1739209603.400419;-45.120503652039325
1739209603.400422;-35.57807855764607
1739209603.4004252;-38.13080360867914
1739209603.4004283;-45.120503652039325
1739209603.4004314;-45.120503652039325
1739209603.4004345;-38.13080360867914
1739209603.4004376;-38.13080360867914
1739209603.4004407;-45.120503652039325
1739209603.400444;-38.13080360867914
1739209603.4004471;-45.120503652039325
1739209603.4004502;-38.13080360867914
1739209603.4004533;-38.13080360867914
1739209603.4004564;-38.13080360867914
1739209603.4004595;-38.13080360867914
1739209603.4004626;-38.13080360867914
1739209603.4004657;-38.13080360867914
1739209603.4004688;-45.120503652039325
1739209603.400472;-35.57807855764607
1739209603.400475;-45.120503652039325
1739209603.4004781;-45.120503652039325
1739209603.4004812;-38.13080360867914
1739209603.4004843;-33.981070128970906
1739209603.4004874;-45.120503652039325
1739209603.4004905;-45.120503652039325
1739209603.4004936;-45.120503652039325
1739209603.400497;-45.120503652039325
1739209603.4005;-45.120503652039325
1739209603.4005032;-45.120503652039325
1739209603.4005063;-45.120503652039325
1739209603.4005094;-45.120503652039325
1739209603.4005125;-32.816014438256545
1739209603.4005156;-38.13080360867914
1739209603.4005187;-45.120503652039325
1739209603.4005218;-38.13080360867914
1739209603.4005249;-35.57807855764607
1739209603.400528;-32.816014438256545
1739209603.400531;-45.120503652039325
1739209603.4005342;-45.120503652039325
1739209603.4005373;-38.13080360867914
1739209603.4005404;-35.57807855764607
1739209603.4005435;-33.981070128970906
1739209603.4005466;-35.57807855764607
1739209603.40055;-45.120503652039325
1739209603.400553;-45.120503652039325
1739209603.400556;-38.13080360867914
1739209603.4005592;-38.13080360867914
1739209603.4005623;-38.13080360867914
1739209603.4005654;-45.120503652039325
1739209603.4005685;-33.981070128970906
1739209603.4005716;-45.120503652039325
1739209603.4005747;-32.816014438256545
1739209603.4005778;-45.120503652039325
1739209603.400581;-38.13080360867914
1739209603.400584;-38.13080360867914
1739209603.400587;-35.57807855764607
1739209603.4005902;-32.816014438256545
1739209603.4005933;-45.120503652039325
1739209603.4005964;-45.120503652039325
1739209603.4005995;-45.120503652039325
1739209603.4006028;-38.13080360867914
1739209603.400606;-38.13080360867914
1739209603.400609;-38.13080360867914
1739209603.400612;-45.120503652039325
1739209603.4006152;-45.120503652039325
1739209603.4006183;-38.13080360867914
1739209603.4006214;-38.13080360867914
1739209603.4006245;-45.120503652039325
1739209603.4006276;-45.120503652039325
1739209603.4006307;-45.120503652039325
1739209603.4006338;-45.120503652039325
1739209603.400637;-35.57807855764607
1739209603.40064;-38.13080360867914
1739209603.400643;-38.13080360867914
1739209603.4006462;-38.13080360867914
1739209603.4006493;-35.57807855764607
1739209603.4006524;-26.991370085610722
1739209603.4006557;-45.120503652039325
1739209603.4006588;-38.13080360867914
1739209603.400662;-38.13080360867914
1739209603.400665;-38.13080360867914
1739209603.4006681;-38.13080360867914
1739209603.4006712;-32.816014438256545
1739209603.4006743;-45.120503652039325
1739209603.4006774;-45.120503652039325
1739209603.4006805;-38.13080360867914
1739209603.4006836;-35.57807855764607
1739209603.4006867;-45.120503652039325
1739209603.4006898;-45.120503652039325
1739209603.400693;-45.120503652039325
1739209603.400696;-38.13080360867914
1739209603.4006991;-32.816014438256545
1739209603.4007022;-45.120503652039325
1739209603.4007056;-10.239228689564705
1739209603.4007087;-22.002965041481744
1739209603.4007118;-38.13080360867914
1739209603.4007149;-31.141103565318893
1739209603.400718;-38.13080360867914
1739209603.400721;-38.13080360867914
1739209603.4007242;-35.57807855764607
1739209603.4007273;-27.267205301931607
1739209603.4007304;-38.13080360867914
1739209603.4007335;-45.120503652039325
1739209603.4007366;-45.120503652039325
1739209603.4007397;-31.141103565318915
1739209603.4007428;-35.57807855764607
1739209603.4007459;-33.981070128970906
1739209603.400749;-45.120503652039325
1739209603.400752;-25.252786309376837
1739209603.4007552;-38.13080360867914
1739209603.4007585;-33.981070128970906
1739209603.4007616;-45.120503652039325
1739209603.4007647;-38.13080360867914
1739209603.4007678;-38.13080360867914
1739209603.400771;-38.13080360867914
1739209603.400774;-35.57807855764607
1739209603.400777;-27.877744956031414
1739209603.4007802;-18.192034459266992
1739209603.4007833;-45.120503652039325
1739209603.4007864;-45.120503652039325
1739209603.4007895;-33.981070128970906
1739209603.4007926;-23.38864096791655
1739209603.4007957;-8.575850316837831
1739209603.4007988;-31.141103565318915
1739209603.400802;-27.267205301931607
1739209603.400805;-38.13080360867914
1739209603.400808;-45.120503652039325
1739209603.4008114;-38.13080360867914
1739209603.4008145;-33.981070128970906
1739209603.4008176;-33.981070128970906
1739209603.4008207;-38.13080360867914
1739209603.4008238;-45.120503652039325
1739209603.400827;-45.120503652039325
1739209603.40083;-38.13080360867914
1739209603.4008331;-38.13080360867914
1739209603.4008362;-38.13080360867914
1739209603.4008393;-33.981070128970906
1739209603.4008424;-38.13080360867914
1739209603.4008455;-38.13080360867914
1739209603.4008486;-33.981070128970906
1739209603.4008517;-38.13080360867914
1739209603.4008548;-38.13080360867914
1739209603.400858;-45.120503652039325
1739209603.400861;-45.120503652039325
1739209603.4008644;-31.141103565318915
1739209603.4008675;-38.13080360867914
1739209603.4008706;-26.991370085610722
1739209603.4008737;-38.13080360867914
1739209603.4008768;-45.120503652039325
1739209603.4008799;-23.50682362968953
1739209603.400883;-17.95212641904405
1739209603.400886;-12.367390106621173
1739209603.4008892;-29.438486411369347
1739209603.4008923;-38.13080360867914
1739209603.4008954;-45.120503652039325
1739209603.4008985;-45.120503652039325
1739209603.4009016;-45.120503652039325
1739209603.4009047;-35.57807855764607
1739209603.4009078;-33.981070128970906
1739209603.4009109;-45.120503652039325
1739209603.4009142;-45.120503652039325
1739209603.4009173;-33.981070128970906
1739209603.4009204;-38.13080360867914
1739209603.4009235;-38.13080360867914
1739209603.4009266;-28.992665084841942
1739209603.4009297;-25.826314394896357
1739209603.4009328;-45.120503652039325
1739209603.400936;-38.13080360867914
1739209603.400939;-38.13080360867914
1739209603.400942;-38.13080360867914
1739209603.4009452;-16.238708712856045
1739209603.4009483;-31.141103565318915
1739209603.4009514;-38.13080360867914
1739209603.4009545;-45.120503652039325
1739209603.4009576;-38.13080360867914
1739209603.4009607;-38.13080360867914
1739209603.4009638;-38.13080360867914
1739209603.4009671;-31.141103565318915
1739209603.4009702;-38.13080360867914
1739209603.4009733;-45.120503652039325
1739209603.4009764;-45.120503652039325
1739209603.4009795;-33.981070128970906
1739209603.4009826;-38.13080360867914
1739209603.4009857;-38.13080360867914
1739209603.4009888;-35.57807855764607
1739209603.400992;-27.267205301931607
1739209603.400995;-45.120503652039325
1739209603.400998;-38.13080360867914
1739209603.4010012;-45.120503652039325
1739209603.4010043;-30.49652367304973
1739209603.4010074;-31.141103565318893
1739209603.4010105;-45.120503652039325
1739209603.4010136;-32.816014438256545
1739209603.4010167;-28.588378514285886
1739209603.40102;-20.695705961394815
1739209603.4010231;-30.49652367304973
1739209603.4010262;-33.981070128970906
1739209603.4010293;-28.218542851754165
1739209603.4010324;-16.261240254024976
1739209603.4010355;-8.907701976535147
1739209603.4010386;-27.877744956031414
1739209603.4010417;-45.120503652039325
1739209603.4010448;-38.13080360867914
1739209603.401048;-45.120503652039325
1739209603.401051;-45.120503652039325
1739209603.4010541;-31.141103565318943
1739209603.4010572;-45.120503652039325
1739209603.4010603;-45.120503652039325
1739209603.4010634;-45.120503652039325
1739209603.4010665;-35.57807855764607
1739209603.4010696;-32.816014438256545
1739209603.401073;-45.120503652039325
1739209603.401076;-38.13080360867914
1739209603.4010792;-28.992665084841967
1739209603.4010823;-45.120503652039325
1739209603.4010854;-33.981070128970906
1739209603.4010885;-38.13080360867914
1739209603.4010916;-45.120503652039325
1739209603.4010947;-38.13080360867914
1739209603.4010978;-38.13080360867914
1739209603.4011009;-33.981070128970906
1739209603.401104;-38.13080360867914
1739209603.401107;-28.992665084841942
1739209603.4011102;-30.49652367304973
1739209603.4011133;-38.13080360867914
1739209603.4011164;-45.120503652039325
1739209603.4011195;-29.438486411369375
1739209603.4011226;-15.275230518601363
1739209603.401126;-15.690507718378887
1739209603.401129;-45.120503652039325
1739209603.401132;-26.991370085610736
1739209603.4011352;-45.120503652039325
1739209603.4011383;-38.13080360867914
1739209603.4011414;-45.120503652039325
1739209603.4011445;-45.120503652039325
1739209603.4011476;-38.13080360867914
1739209603.4011507;-45.120503652039325
1739209603.4011538;-30.49652367304973
1739209603.401157;-35.57807855764607
1739209603.40116;-45.120503652039325
1739209603.401163;-38.13080360867914
1739209603.4011662;-35.57807855764607
1739209603.4011693;-38.13080360867914
1739209603.4011724;-45.120503652039325
1739209603.4011757;-38.13080360867914
1739209603.4011788;-35.57807855764607
1739209603.401182;-28.58837851428586
1739209603.401185;-45.120503652039325
1739209603.4011881;-45.120503652039325
1739209603.4011912;-25.077289914212862
1739209603.4011943;-38.13080360867914
1739209603.4011974;-12.367390106621174
1739209603.4012005;-10.857017914164214
1739209603.4012036;-32.81601443825658
1739209603.4012067;-22.002965041481755
1739209603.4012098;-45.120503652039325
1739209603.401213;-45.120503652039325
1739209603.401216;-38.13080360867914
1739209603.4012191;-32.816014438256545
1739209603.4012222;-45.120503652039325
1739209603.4012253;-38.13080360867914
1739209603.4012287;-24.589719217205094
1739209603.4012318;-45.120503652039325
1739209603.4012349;-38.13080360867914
1739209603.401238;-38.13080360867914
1739209603.401241;-26.487275050834715
1739209603.4012442;-11.871508681516158
1739209603.4012473;-38.13080360867914
1739209603.4012504;-38.13080360867914
1739209603.4012535;-45.120503652039325
1739209603.4012566;-25.826314394896357
1739209603.4012597;-32.816014438256545
1739209603.4012628;-38.13080360867914
1739209603.4012659;-45.120503652039325
1739209603.401269;-33.981070128970906
1739209603.401272;-38.13080360867914
1739209603.4012752;-45.120503652039325
1739209603.4012783;-35.57807855764607
1739209603.4012816;-45.120503652039325
1739209603.4012847;-38.13080360867914
1739209603.4012878;-21.300333226290604
1739209603.401291;-35.57807855764607
1739209603.401294;-45.120503652039325
1739209603.401297;-38.13080360867914
1739209603.4013002;-45.120503652039325
1739209603.4013033;-13.462127405138009
1739209603.4013064;-19.89606131697609
1739209603.4013095;-45.120503652039325
1739209603.4013126;-32.816014438256545
1739209603.4013157;-38.13080360867914
1739209603.4013188;-28.218542851754165
1739209603.401322;-33.981070128970906
1739209603.401325;-45.120503652039325
1739209603.401328;-45.120503652039325
1739209603.4013312;-32.816014438256545
1739209603.4013345;-38.13080360867914
1739209603.4013376;-45.120503652039325
1739209603.4013407;-45.120503652039325
1739209603.4013438;-31.141103565318915
1739209603.401347;-45.120503652039325
1739209603.40135;-45.120503652039325
1739209603.4013531;-45.120503652039325
1739209603.4013562;-38.13080360867914
1739209603.4013593;-38.13080360867914
1739209603.4013624;-45.120503652039325
1739209603.4013655;-45.120503652039325
1739209603.4013686;-28.992665084841942
1739209603.4013717;-31.141103565318915
1739209603.4013748;-30.49652367304973
1739209603.401378;-17.217652011706875
1739209603.401381;-38.13080360867914
1739209603.401384;-31.141103565318915
1739209603.4013875;-45.120503652039325
1739209603.4013906;-25.62660358559016
1739209603.4013937;-7.675226917313628
1739209603.4013968;-26.991370085610747
1739209603.4013999;-33.981070128970906
1739209603.401403;-31.141103565318915
1739209603.401406;-28.992665084841942
1739209603.4014091;-26.991370085610722
1739209603.4014122;-45.120503652039325
1739209603.4014153;-35.57807855764607
1739209603.4014184;-45.120503652039325
1739209603.4014215;-45.120503652039325
1739209603.4014246;-38.13080360867914
1739209603.4014277;-38.13080360867914
1739209603.4014308;-28.992665084841942
1739209603.401434;-26.991370085610722
1739209603.4014373;-32.81601443825658
1739209603.4014404;-38.13080360867914
1739209603.4014435;-35.57807855764607
1739209603.4014466;-45.120503652039325
1739209603.4014497;-45.120503652039325
1739209603.4014528;-38.13080360867914
1739209603.4014559;-33.981070128970906
1739209603.401459;-45.120503652039325
1739209603.401462;-45.120503652039325
1739209603.4014652;-45.120503652039325
1739209603.4014683;-33.981070128970906
1739209603.4014714;-28.992665084841942
1739209603.4014745;-45.120503652039325
1739209603.4014776;-45.120503652039325
1739209603.4014807;-31.141103565318915
1739209603.4014838;-28.992665084841942
1739209603.4014869;-45.120503652039325
1739209603.4014902;-38.13080360867914
1739209603.4014933;-45.120503652039325
1739209603.4014964;-20.511525224473814
1739209603.4014995;-18.29905288830097
1739209603.4015026;-45.120503652039325
1739209603.4015057;-45.120503652039325
1739209603.4015088;-32.816014438256545
1739209603.401512;-30.49652367304973
1739209603.401515;-45.120503652039325
1739209603.401518;-38.13080360867914
1739209603.4015212;-32.81601443825658
1739209603.4015243;-35.57807855764607
1739209603.4015274;-20.001670042250545
1739209603.4015305;-45.120503652039325
1739209603.4015336;-45.120503652039325
1739209603.4015367;-45.120503652039325
1739209603.4015398;-45.120503652039325
1739209603.4015431;-45.120503652039325
1739209603.4015462;-33.981070128970956
1739209603.4015493;-45.120503652039325
1739209603.4015524;-38.13080360867914
1739209603.4015555;-31.141103565318915
1739209603.4015586;-33.981070128970956
1739209603.4015617;-45.120503652039325
1739209603.4015648;-33.981070128970906
1739209603.401568;-38.13080360867914
1739209603.401571;-38.13080360867914
1739209603.4015741;-33.981070128970906
1739209603.4015772;-35.57807855764607
1739209603.4015803;-45.120503652039325
1739209603.4015834;-25.826314394896354
1739209603.4015865;-31.141103565318893
1739209603.4015896;-45.120503652039325
1739209603.4015927;-38.13080360867914
1739209603.401596;-38.13080360867914
1739209603.4015992;-45.120503652039325
1739209603.4016023;-38.13080360867914
1739209603.4016054;-45.120503652039325
1739209603.4016085;-25.077289914212862
1739209603.4016116;-33.981070128970906
1739209603.4016147;-25.252786309376837
1739209603.4016178;-17.448944991217488
1739209603.4016209;-30.49652367304973
1739209603.401624;-35.57807855764607
1739209603.401627;-45.120503652039325
1739209603.4016302;-35.57807855764607
1739209603.4016333;-30.49652367304976
1739209603.4016364;-38.13080360867914
1739209603.4016395;-32.816014438256545
1739209603.4016426;-38.13080360867914
1739209603.4016457;-45.120503652039325
1739209603.401649;-38.13080360867914
1739209603.401652;-38.13080360867914
1739209603.4016552;-33.981070128970906
1739209603.4016583;-45.120503652039325
1739209603.4016614;-45.120503652039325
1739209603.4016645;-38.13080360867914
1739209603.4016676;-38.13080360867914
1739209603.4016707;-38.13080360867914
1739209603.4016738;-31.141103565318893
1739209603.401677;-9.748611389602843
1739209603.40168;-17.85323156177357
1739209603.401683;-23.50682362968953
1739209603.4016862;-45.120503652039325
1739209603.4016893;-38.13080360867914
1739209603.4016924;-45.120503652039325
1739209603.4016955;-45.120503652039325
1739209603.4016988;-45.120503652039325
1739209603.401702;-33.981070128970906
1739209603.401705;-26.03565346325281
1739209603.4017081;-23.273589343863303
1739209603.4017112;-33.981070128970906
1739209603.4017143;-45.120503652039325
1739209603.4017174;-24.746238672633048
1739209603.4017205;-16.663323472372706
1739209603.4017236;-11.84691430817599
1739209603.4017267;-26.035653463252796
1739209603.4017298;-45.120503652039325
1739209603.401733;-45.120503652039325
1739209603.401736;-33.981070128970906
1739209603.4017391;-38.13080360867914
1739209603.4017422;-38.13080360867914
1739209603.4017453;-45.120503652039325
1739209603.4017484;-31.141103565318915
1739209603.4017518;-38.13080360867914
1739209603.4017549;-32.816014438256545
1739209603.401758;-38.13080360867914
1739209603.401761;-45.120503652039325
1739209603.4017642;-33.981070128970906
1739209603.4017673;-23.38864096791655
1739209603.4017704;-45.120503652039325
1739209603.4017735;-38.13080360867914
1739209603.4017766;-45.120503652039325
1739209603.4017797;-38.13080360867914
1739209603.4017828;-38.13080360867914
1739209603.4017859;-27.877744956031417
1739209603.401789;-38.13080360867914
1739209603.401792;-22.448786368009156
1739209603.4017951;-15.013264998121567
1739209603.4017982;-9.76376561778179
1739209603.4018013;-24.292649948874775
1739209603.4018047;-45.120503652039325
1739209603.4018078;-45.120503652039325
1739209603.401811;-45.120503652039325
1739209603.401814;-45.120503652039325
1739209603.401817;-38.13080360867914
1739209603.4018202;-38.13080360867914
1739209603.4018233;-38.13080360867914
1739209603.4018264;-45.120503652039325
1739209603.4018295;-45.120503652039325
1739209603.4018326;-38.13080360867914
1739209603.4018357;-23.506823629689542
1739209603.4018388;-33.981070128970906
1739209603.4018419;-31.141103565318915
1739209603.401845;-38.13080360867914
1739209603.401848;-35.57807855764607
1739209603.4018512;-38.13080360867914
1739209603.4018543;-31.141103565318915
1739209603.4018576;-28.992665084841942
1739209603.4018607;-38.13080360867914
1739209603.4018638;-33.981070128970906
1739209603.401867;-35.57807855764607
1739209603.40187;-31.141103565318943
1739209603.401873;-30.49652367304976
1739209603.4018762;-33.981070128970906
1739209603.4018793;-32.816014438256545
1739209603.4018824;-28.992665084841942
1739209603.4018855;-13.076590332846298
1739209603.4018886;-15.13355206892273
1739209603.4018917;-26.487275050834725
1739209603.4018948;-31.141103565318915
1739209603.401898;-45.120503652039325
1739209603.401901;-17.756538629272868
1739209603.401904;-38.13080360867914
1739209603.4019074;-38.13080360867914
1739209603.4019105;-38.13080360867914
1739209603.4019136;-45.120503652039325
1739209603.4019167;-8.545164776459426
1739209603.4019198;-24.151403521958734
1739209603.401923;-33.981070128970906
1739209603.401926;-38.13080360867914
1739209603.4019291;-45.120503652039325
1739209603.4019322;-45.120503652039325
1739209603.4019353;-38.13080360867914
1739209603.4019384;-28.992665084841942
1739209603.4019415;-35.57807855764607
1739209603.4019446;-38.13080360867914
1739209603.4019477;-30.49652367304973
1739209603.4019508;-31.141103565318915
1739209603.401954;-38.13080360867914
1739209603.401957;-38.13080360867914
1739209603.4019604;-31.141103565318915
1739209603.4019635;-25.826314394896357
1739209603.4019666;-45.120503652039325
1739209603.4019697;-38.13080360867914
1739209603.4019728;-33.981070128970906
1739209603.4019759;-20.001670042250545
1739209603.401979;-38.13080360867914
1739209603.401982;-38.13080360867914
1739209603.4019852;-38.13080360867914
1739209603.4019883;-31.14110356531892
1739209603.4019914;-10.453309935223308
1739209603.4019945;-24.151403521958734
1739209603.4019976;-31.141103565318915
1739209603.4020007;-33.981070128970906
1739209603.4020038;-45.120503652039325
1739209603.4020069;-38.13080360867914
1739209603.40201;-33.981070128970906
1739209603.4020133;-26.487275050834715
1739209603.4020164;-29.438486411369333
1739209603.4020195;-21.522148828640407
1739209603.4020226;-25.07728991421287
1739209603.4020257;-24.746238672633048
1739209603.4020288;-38.13080360867914
1739209603.402032;-25.826314394896364
1739209603.402035;-11.49379435478262
1739209603.402038;-13.022673503554142
1739209603.4020412;-25.25278630937684
1739209603.4020443;-31.141103565318915
1739209603.4020474;-38.13080360867914
1739209603.4020505;-23.506823629689542
1739209603.4020536;-45.120503652039325
1739209603.4020567;-45.120503652039325
1739209603.4020598;-45.120503652039325
1739209603.402063;-45.120503652039325
1739209603.4020662;-45.120503652039325
1739209603.4020693;-45.120503652039325
1739209603.4020724;-33.981070128970906
1739209603.4020755;-26.991370085610722
1739209603.4020786;-21.676580915188183
1739209603.4020817;-8.217656626912998
1739209603.4020848;-30.49652367304973
1739209603.402088;-45.120503652039325
1739209603.402091;-38.13080360867914
1739209603.4020941;-38.13080360867914
1739209603.4020972;-45.120503652039325
1739209603.4021003;-33.981070128970956
1739209603.4021034;-45.120503652039325
1739209603.4021065;-35.57807855764607
1739209603.4021096;-38.13080360867914
1739209603.4021127;-45.120503652039325
1739209603.4021158;-45.120503652039325
1739209603.4021192;-38.13080360867914
1739209603.4021223;-38.13080360867914
1739209603.4021254;-31.141103565318943
1739209603.4021285;-45.120503652039325
1739209603.4021316;-38.13080360867914
1739209603.4021347;-45.120503652039325
1739209603.4021378;-25.077289914212862
1739209603.4021409;-28.58837851428586
1739209603.402144;-33.981070128970906
1739209603.402147;-45.120503652039325
1739209603.4021502;-45.120503652039325
1739209603.4021533;-31.141103565318915
1739209603.4021564;-27.267205301931607
1739209603.4021595;-45.120503652039325
1739209603.4021626;-26.991370085610736
1739209603.4021657;-45.120503652039325
1739209603.402169;-19.69224938244749
1739209603.402172;-14.962716088148877
1739209603.4021752;-38.13080360867914
1739209603.4021783;-29.438486411369333
