CAN Message; 0x39:023da0be8f711b47
1739209636.4692614;-38.13080360867914
1739209636.4692621;-45.120503652039325
1739209636.4692628;-45.120503652039325
1739209636.4692636;-38.13080360867914
1739209636.4692643;-45.120503652039325
1739209636.469265;-38.13080360867914
1739209636.4692657;-38.13080360867914
1739209636.4692664;-31.141103565318943
1739209636.4692671;-45.120503652039325
1739209636.4692678;-45.120503652039325
1739209636.4692686;-45.120503652039325
1739209636.4692693;-45.120503652039325
1739209636.46927;-45.120503652039325
1739209636.4692707;-45.120503652039325
1739209636.4692712;-45.120503652039325
1739209636.469272;-26.991370085610722
1739209636.4692726;-32.816014438256545
1739209636.4692733;-45.120503652039325
1739209636.469274;-45.120503652039325
1739209636.4692748;-38.13080360867914
1739209636.4692755;-45.120503652039325
1739209636.4692762;-45.120503652039325
1739209636.469277;-45.120503652039325
1739209636.4692776;-45.120503652039325
1739209636.4692783;-38.13080360867914
1739209636.469279;-38.13080360867914
1739209636.4692798;-45.120503652039325
1739209636.4692805;-32.816014438256545
1739209636.4692812;-32.816014438256545
1739209636.469282;-38.13080360867914
1739209636.4692826;-45.120503652039325
1739209636.4692833;-45.120503652039325
1739209636.469284;-45.120503652039325
1739209636.4692848;-45.120503652039325
1739209636.4692855;-38.13080360867914
1739209636.4692862;-38.13080360867914
1739209636.469287;-33.981070128970906
1739209636.4692876;-45.120503652039325
1739209636.4692883;-45.120503652039325
1739209636.469289;-32.816014438256545
1739209636.4692917;-38.13080360867914
1739209636.469294;-45.120503652039325
1739209636.4692967;-45.120503652039325
1739209636.4692993;-38.13080360867914
1739209636.469302;-38.13080360867914
1739209636.4693043;-45.120503652039325
1739209636.469307;-45.120503652039325
1739209636.4693096;-45.120503652039325
1739209636.4693122;-38.13080360867914
1739209636.4693146;-38.13080360867914
1739209636.4693172;-38.13080360867914
1739209636.4693198;-45.120503652039325
1739209636.4693224;-38.13080360867914
1739209636.4693248;-38.13080360867914
1739209636.4693274;-45.120503652039325
1739209636.46933;-38.13080360867914
1739209636.4693327;-38.13080360867914
1739209636.469335;-45.120503652039325
1739209636.4693377;-38.13080360867914
1739209636.4693403;-45.120503652039325
1739209636.469343;-45.120503652039325
1739209636.4693453;-45.120503652039325
1739209636.469348;-38.13080360867914
1739209636.4693506;-33.981070128970906
1739209636.4693532;-45.120503652039325
1739209636.4693556;-35.57807855764607
1739209636.4693582;-35.57807855764607
1739209636.4693608;-38.13080360867914
1739209636.4693632;-45.120503652039325
1739209636.4693658;-38.13080360867914
1739209636.4693685;-38.13080360867914
1739209636.469371;-45.120503652039325
1739209636.4693735;-38.13080360867914
1739209636.469376;-45.120503652039325
1739209636.4693787;-38.13080360867914
1739209636.4693813;-45.120503652039325
1739209636.4693837;-45.120503652039325
1739209636.4693863;-38.13080360867914
1739209636.469389;-45.120503652039325
1739209636.4693916;-38.13080360867914
1739209636.469394;-38.13080360867914
1739209636.4693966;-38.13080360867914
1739209636.4693992;-45.120503652039325
1739209636.4694018;-38.13080360867914
1739209636.4694042;-38.13080360867914
1739209636.4694068;-45.120503652039325
1739209636.4694095;-38.13080360867914
1739209636.469412;-45.120503652039325
1739209636.4694145;-38.13080360867914
1739209636.469417;-35.57807855764607
1739209636.4694197;-38.13080360867914
1739209636.4694223;-45.120503652039325
1739209636.4694247;-45.120503652039325
1739209636.4694273;-35.57807855764607
1739209636.46943;-38.13080360867914
1739209636.4694326;-45.120503652039325
1739209636.469435;-38.13080360867914
1739209636.4694376;-33.981070128970906
1739209636.4694402;-45.120503652039325
1739209636.4694426;-45.120503652039325
1739209636.4694452;-38.13080360867914
1739209636.4694479;-38.13080360867914
1739209636.4694505;-45.120503652039325
1739209636.4694529;-38.13080360867914
1739209636.4694555;-45.120503652039325
1739209636.469458;-38.13080360867914
1739209636.4694607;-38.13080360867914
1739209636.469463;-45.120503652039325
1739209636.4694657;-38.13080360867914
1739209636.4694684;-45.120503652039325
1739209636.469471;-45.120503652039325
1739209636.4694734;-38.13080360867914
1739209636.469476;-38.13080360867914
1739209636.4694786;-38.13080360867914
1739209636.4694812;-38.13080360867914
1739209636.4694836;-45.120503652039325
1739209636.4694862;-45.120503652039325
1739209636.4694889;-45.120503652039325
1739209636.4694915;-38.13080360867914
1739209636.4694939;-38.13080360867914
1739209636.4694965;-38.13080360867914
1739209636.469499;-45.120503652039325
1739209636.4695017;-45.120503652039325
1739209636.469504;-38.13080360867914
1739209636.4695067;-32.816014438256545
1739209636.4695094;-45.120503652039325
1739209636.4695117;-45.120503652039325
1739209636.4695144;-33.981070128970906
1739209636.469517;-31.141103565318915
1739209636.4695196;-33.981070128970906
1739209636.469522;-45.120503652039325
1739209636.4695246;-38.13080360867914
1739209636.4695272;-38.13080360867914
1739209636.4695299;-38.13080360867914
1739209636.4695323;-38.13080360867914
1739209636.4695349;-38.13080360867914
1739209636.4695375;-33.981070128970906
1739209636.46954;-33.981070128970906
1739209636.4695425;-45.120503652039325
1739209636.4695451;-45.120503652039325
1739209636.4695477;-38.13080360867914
1739209636.4695504;-38.13080360867914
1739209636.4695528;-45.120503652039325
1739209636.4695554;-35.57807855764607
1739209636.469558;-35.57807855764607
1739209636.4695606;-38.13080360867914
1739209636.469563;-45.120503652039325
1739209636.4695656;-38.13080360867914
1739209636.4695683;-35.57807855764607
1739209636.4695709;-45.120503652039325
1739209636.4695733;-38.13080360867914
1739209636.469576;-38.13080360867914
1739209636.4695785;-38.13080360867914
1739209636.469581;-33.981070128970906
1739209636.4695835;-38.13080360867914
1739209636.4695861;-38.13080360867914
1739209636.4695888;-38.13080360867914
1739209636.4695911;-38.13080360867914
1739209636.4695938;-38.13080360867914
1739209636.4695964;-35.57807855764607
1739209636.469599;-38.13080360867914
1739209636.4696014;-31.141103565318915
1739209636.469604;-45.120503652039325
1739209636.4696066;-45.120503652039325
1739209636.4696093;-38.13080360867914
1739209636.4696116;-38.13080360867914
1739209636.4696143;-45.120503652039325
1739209636.469617;-33.981070128970906
1739209636.4696195;-45.120503652039325
1739209636.469622;-31.14110356531892
1739209636.4696245;-45.120503652039325
1739209636.4696271;-33.981070128970906
1739209636.4696298;-38.13080360867914
1739209636.4696321;-38.13080360867914
1739209636.4696348;-38.13080360867914
1739209636.4696374;-38.13080360867914
1739209636.46964;-32.816014438256545
1739209636.4696424;-28.992665084841942
1739209636.469645;-38.13080360867914
1739209636.4696476;-33.981070128970906
1739209636.4696503;-38.13080360867914
1739209636.4696527;-32.816014438256545
1739209636.4696553;-31.141103565318915
1739209636.469658;-38.13080360867914
1739209636.4696603;-45.120503652039325
1739209636.469663;-31.141103565318943
1739209636.4696655;-45.120503652039325
1739209636.4696681;-45.120503652039325
1739209636.4696705;-33.981070128970906
1739209636.4696732;-38.13080360867914
1739209636.4696758;-38.13080360867914
1739209636.4696784;-38.13080360867914
1739209636.4696808;-45.120503652039325
1739209636.4696834;-28.58837851428586
1739209636.469686;-38.13080360867914
1739209636.4696887;-45.120503652039325
1739209636.469691;-38.13080360867914
1739209636.4696937;-45.120503652039325
1739209636.4696963;-45.120503652039325
1739209636.469699;-38.13080360867914
1739209636.4697013;-38.13080360867914
1739209636.469704;-38.13080360867914
1739209636.4697065;-45.120503652039325
1739209636.4697092;-38.13080360867914
1739209636.4697115;-38.13080360867914
1739209636.4697142;-45.120503652039325
1739209636.4697168;-45.120503652039325
1739209636.4697194;-38.13080360867914
1739209636.4697218;-38.13080360867914
1739209636.4697244;-38.13080360867914
1739209636.469727;-35.57807855764607
1739209636.4697294;-38.13080360867914
1739209636.469732;-38.13080360867914
1739209636.4697347;-38.13080360867914
1739209636.4697373;-45.120503652039325
1739209636.4697397;-38.13080360867914
1739209636.4697423;-38.13080360867914
1739209636.469745;-45.120503652039325
1739209636.4697475;-45.120503652039325
1739209636.46975;-45.120503652039325
1739209636.4697526;-45.120503652039325
1739209636.4697552;-35.57807855764607
1739209636.4697578;-45.120503652039325
1739209636.4697602;-45.120503652039325
1739209636.4697628;-45.120503652039325
1739209636.4697654;-45.120503652039325
1739209636.469768;-38.13080360867914
1739209636.4697704;-38.13080360867914
1739209636.469773;-45.120503652039325
1739209636.4697757;-45.120503652039325
1739209636.4697783;-31.141103565318915
1739209636.4697807;-45.120503652039325
1739209636.4697833;-45.120503652039325
1739209636.469786;-31.141103565318915
1739209636.4697886;-45.120503652039325
1739209636.469791;-45.120503652039325
1739209636.4697936;-45.120503652039325
1739209636.4697962;-35.57807855764607
1739209636.4697988;-38.13080360867914
1739209636.4698012;-45.120503652039325
1739209636.4698038;-45.120503652039325
1739209636.4698064;-38.13080360867914
1739209636.4698088;-45.120503652039325
1739209636.4698114;-45.120503652039325
1739209636.469814;-45.120503652039325
1739209636.4698167;-35.57807855764607
1739209636.469819;-35.57807855764607
1739209636.4698217;-38.13080360867914
1739209636.4698243;-45.120503652039325
1739209636.469827;-45.120503652039325
1739209636.4698293;-38.13080360867914
1739209636.469832;-38.13080360867914
1739209636.4698346;-38.13080360867914
1739209636.4698372;-45.120503652039325
1739209636.4698396;-45.120503652039325
1739209636.4698422;-38.13080360867914
1739209636.4698448;-32.816014438256545
1739209636.4698474;-45.120503652039325
1739209636.4698498;-38.13080360867914
1739209636.4698524;-38.13080360867914
1739209636.469855;-45.120503652039325
1739209636.4698577;-38.13080360867914
1739209636.46986;-38.13080360867914
1739209636.4698627;-33.981070128970906
1739209636.4698653;-32.816014438256545
1739209636.469868;-45.120503652039325
1739209636.4698703;-38.13080360867914
1739209636.469873;-35.57807855764607
1739209636.4698756;-38.13080360867914
1739209636.469878;-45.120503652039325
1739209636.4698806;-38.13080360867914
1739209636.4698832;-35.57807855764607
1739209636.4698858;-38.13080360867914
1739209636.4698882;-38.13080360867914
1739209636.4698908;-38.13080360867914
1739209636.4698935;-45.120503652039325
1739209636.469896;-38.13080360867914
1739209636.4698985;-38.13080360867914
1739209636.469901;-35.57807855764607
1739209636.4699037;-45.120503652039325
1739209636.4699063;-45.120503652039325
1739209636.4699087;-45.120503652039325
1739209636.4699113;-33.981070128970906
1739209636.469914;-38.13080360867914
1739209636.4699166;-45.120503652039325
1739209636.469919;-45.120503652039325
1739209636.4699216;-38.13080360867914
1739209636.4699242;-38.13080360867914
1739209636.4699268;-38.13080360867914
1739209636.4699292;-45.120503652039325
1739209636.4699318;-45.120503652039325
1739209636.4699345;-45.120503652039325
1739209636.469937;-45.120503652039325
1739209636.4699395;-45.120503652039325
1739209636.469942;-38.13080360867914
1739209636.4699447;-45.120503652039325
1739209636.469947;-45.120503652039325
1739209636.4699497;-45.120503652039325
1739209636.4699523;-38.13080360867914
1739209636.469955;-33.981070128970906
1739209636.4699574;-45.120503652039325
1739209636.46996;-38.13080360867914
1739209636.4699626;-38.13080360867914
1739209636.4699652;-45.120503652039325
1739209636.4699676;-45.120503652039325
1739209636.4699702;-45.120503652039325
1739209636.4699728;-33.981070128970906
1739209636.4699755;-38.13080360867914
1739209636.4699779;-38.13080360867914
1739209636.4699805;-38.13080360867914
1739209636.469983;-45.120503652039325
1739209636.4699857;-38.13080360867914
1739209636.469988;-38.13080360867914
1739209636.4699907;-38.13080360867914
1739209636.4699934;-31.141103565318915
1739209636.469996;-33.981070128970906
1739209636.4699984;-45.120503652039325
1739209636.470001;-38.13080360867914
1739209636.4700036;-38.13080360867914
1739209636.4700062;-38.13080360867914
1739209636.4700086;-33.981070128970906
1739209636.4700112;-38.13080360867914
1739209636.4700139;-31.141103565318915
1739209636.4700165;-32.816014438256545
1739209636.4700189;-38.13080360867914
1739209636.4700215;-38.13080360867914
1739209636.470024;-33.981070128970906
1739209636.4700265;-45.120503652039325
1739209636.470029;-45.120503652039325
1739209636.4700317;-35.57807855764607
1739209636.4700344;-33.981070128970906
1739209636.4700367;-31.141103565318915
1739209636.4700394;-38.13080360867914
1739209636.470042;-38.13080360867914
1739209636.4700446;-33.981070128970906
1739209636.470047;-45.120503652039325
1739209636.4700496;-45.120503652039325
1739209636.4700522;-32.816014438256545
1739209636.4700549;-38.13080360867914
1739209636.4700572;-45.120503652039325
1739209636.4700599;-45.120503652039325
1739209636.4700625;-45.120503652039325
1739209636.470065;-45.120503652039325
1739209636.4700675;-38.13080360867914
1739209636.4700701;-33.981070128970906
1739209636.4700727;-45.120503652039325
1739209636.4700754;-38.13080360867914
1739209636.4700778;-35.57807855764607
1739209636.4700804;-38.13080360867914
1739209636.470083;-45.120503652039325
1739209636.4700856;-45.120503652039325
1739209636.470088;-38.13080360867914
1739209636.4700906;-32.816014438256545
1739209636.4700933;-45.120503652039325
1739209636.4700956;-38.13080360867914
1739209636.4700983;-25.826314394896357
1739209636.4701009;-35.57807855764607
1739209636.4701035;-45.120503652039325
1739209636.470106;-45.120503652039325
1739209636.4701085;-33.981070128970906
1739209636.4701111;-38.13080360867914
1739209636.4701138;-38.13080360867914
1739209636.4701161;-45.120503652039325
1739209636.4701188;-33.981070128970956
1739209636.4701214;-38.13080360867914
1739209636.470124;-38.13080360867914
1739209636.4701264;-45.120503652039325
1739209636.470129;-35.57807855764607
1739209636.4701316;-32.816014438256545
1739209636.4701343;-45.120503652039325
1739209636.4701366;-45.120503652039325
1739209636.4701393;-33.981070128970906
1739209636.470142;-33.981070128970906
1739209636.4701445;-38.13080360867914
1739209636.470147;-38.13080360867914
1739209636.4701495;-38.13080360867914
1739209636.4701521;-45.120503652039325
1739209636.4701548;-45.120503652039325
1739209636.4701571;-45.120503652039325
1739209636.4701598;-33.981070128970906
1739209636.4701624;-45.120503652039325
1739209636.4701648;-38.13080360867914
1739209636.4701674;-45.120503652039325
1739209636.47017;-33.981070128970906
1739209636.4701726;-33.981070128970906
1739209636.470175;-38.13080360867914
1739209636.4701777;-45.120503652039325
1739209636.4701803;-35.57807855764607
1739209636.470183;-35.57807855764607
1739209636.4701853;-45.120503652039325
1739209636.470188;-38.13080360867914
1739209636.4701905;-45.120503652039325
1739209636.4701931;-32.816014438256545
1739209636.4701955;-45.120503652039325
1739209636.4701982;-45.120503652039325
1739209636.4702008;-33.981070128970906
1739209636.4702034;-38.13080360867914
1739209636.4702058;-45.120503652039325
1739209636.4702084;-38.13080360867914
1739209636.470211;-38.13080360867914
1739209636.4702137;-45.120503652039325
1739209636.470216;-38.13080360867914
1739209636.4702187;-38.13080360867914
1739209636.4702213;-45.120503652039325
1739209636.470224;-45.120503652039325
1739209636.4702263;-45.120503652039325
1739209636.470229;-45.120503652039325
1739209636.4702315;-38.13080360867914
1739209636.4702342;-35.57807855764607
1739209636.4702365;-38.13080360867914
1739209636.4702392;-45.120503652039325
1739209636.4702418;-45.120503652039325
1739209636.4702442;-38.13080360867914
1739209636.4702468;-33.981070128970906
1739209636.4702494;-38.13080360867914
1739209636.470252;-45.120503652039325
1739209636.4702544;-45.120503652039325
1739209636.470257;-45.120503652039325
1739209636.4702597;-45.120503652039325
1739209636.4702623;-45.120503652039325
1739209636.4702647;-45.120503652039325
1739209636.4702673;-45.120503652039325
1739209636.47027;-45.120503652039325
1739209636.4702725;-38.13080360867914
1739209636.470275;-38.13080360867914
1739209636.4702775;-38.13080360867914
1739209636.4702802;-35.57807855764607
1739209636.4702828;-38.13080360867914
1739209636.4702852;-35.57807855764607
1739209636.4702878;-38.13080360867914
1739209636.4702904;-45.120503652039325
1739209636.470293;-45.120503652039325
1739209636.4702954;-45.120503652039325
1739209636.470298;-38.13080360867914
1739209636.4703007;-45.120503652039325
1739209636.4703033;-35.57807855764607
1739209636.4703057;-38.13080360867914
1739209636.4703083;-45.120503652039325
1739209636.470311;-38.13080360867914
1739209636.4703133;-35.57807855764607
1739209636.470316;-38.13080360867914
1739209636.4703186;-38.13080360867914
1739209636.4703212;-38.13080360867914
1739209636.4703236;-38.13080360867914
1739209636.4703262;-33.981070128970906
1739209636.4703288;-38.13080360867914
1739209636.4703314;-38.13080360867914
1739209636.4703338;-45.120503652039325
1739209636.4703364;-38.13080360867914
1739209636.470339;-38.13080360867914
1739209636.4703417;-45.120503652039325
1739209636.470344;-38.13080360867914
1739209636.4703467;-38.13080360867914
1739209636.4703493;-45.120503652039325
1739209636.470352;-45.120503652039325
1739209636.4703543;-45.120503652039325
1739209636.470357;-45.120503652039325
1739209636.4703596;-45.120503652039325
1739209636.4703622;-45.120503652039325
1739209636.4703646;-38.13080360867914
1739209636.4703672;-45.120503652039325
1739209636.4703698;-38.13080360867914
1739209636.4703724;-38.13080360867914
1739209636.4703748;-45.120503652039325
1739209636.4703774;-33.981070128970906
1739209636.47038;-45.120503652039325
1739209636.4703825;-45.120503652039325
1739209636.470385;-32.816014438256545
1739209636.4703877;-38.13080360867914
1739209636.4703903;-38.13080360867914
1739209636.4703927;-38.13080360867914
1739209636.4703953;-38.13080360867914
1739209636.470398;-38.13080360867914
1739209636.4704006;-45.120503652039325
1739209636.470403;-38.13080360867914
1739209636.4704056;-38.13080360867914
1739209636.4704082;-38.13080360867914
1739209636.4704108;-38.13080360867914
1739209636.4704132;-45.120503652039325
1739209636.4704158;-38.13080360867914
1739209636.4704185;-31.141103565318915
1739209636.470421;-45.120503652039325
1739209636.4704235;-45.120503652039325
1739209636.470426;-35.57807855764607
1739209636.4704287;-28.992665084841942
1739209636.4704313;-33.981070128970906
1739209636.4704337;-35.57807855764607
1739209636.4704363;-45.120503652039325
1739209636.470439;-45.120503652039325
1739209636.4704416;-38.13080360867914
1739209636.470444;-38.13080360867914
1739209636.4704466;-32.816014438256545
1739209636.4704492;-31.141103565318915
1739209636.4704518;-38.13080360867914
1739209636.4704542;-45.120503652039325
1739209636.4704568;-45.120503652039325
1739209636.4704595;-38.13080360867914
1739209636.4704618;-38.13080360867914
1739209636.4704645;-45.120503652039325
1739209636.470467;-38.13080360867914
1739209636.4704697;-31.141103565318915
1739209636.470472;-38.13080360867914
1739209636.4704747;-38.13080360867914
1739209636.4704773;-38.13080360867914
1739209636.47048;-38.13080360867914
1739209636.4704823;-45.120503652039325
1739209636.470485;-45.120503652039325
1739209636.4704876;-38.13080360867914
1739209636.4704902;-38.13080360867914
1739209636.4704926;-33.981070128970906
1739209636.4704952;-35.57807855764607
1739209636.4704978;-38.13080360867914
1739209636.4705005;-38.13080360867914
1739209636.4705029;-45.120503652039325
1739209636.4705055;-45.120503652039325
1739209636.470508;-38.13080360867914
1739209636.4705107;-45.120503652039325
1739209636.470513;-45.120503652039325
1739209636.4705157;-45.120503652039325
1739209636.4705184;-45.120503652039325
1739209636.470521;-38.13080360867914
1739209636.4705234;-45.120503652039325
1739209636.470526;-38.13080360867914
1739209636.4705286;-45.120503652039325
1739209636.470531;-45.120503652039325
1739209636.4705336;-45.120503652039325
1739209636.4705362;-38.13080360867914
1739209636.4705389;-38.13080360867914
1739209636.4705412;-45.120503652039325
1739209636.4705439;-35.57807855764607
1739209636.4705465;-35.57807855764607
1739209636.470549;-38.13080360867914
1739209636.4705515;-38.13080360867914
1739209636.470554;-28.992665084841942
1739209636.4705567;-38.13080360867914
1739209636.4705594;-45.120503652039325
1739209636.4705617;-38.13080360867914
1739209636.4705644;-33.981070128970906
1739209636.470567;-45.120503652039325
1739209636.4705696;-38.13080360867914
1739209636.470572;-38.13080360867914
1739209636.4705746;-30.49652367304976
1739209636.4705772;-38.13080360867914
1739209636.4705799;-45.120503652039325
1739209636.4705822;-45.120503652039325
1739209636.4705849;-35.57807855764607
1739209636.4705875;-35.57807855764607
1739209636.47059;-45.120503652039325
1739209636.4705925;-38.13080360867914
1739209636.4705951;-25.826314394896357
1739209636.4705977;-35.57807855764607
1739209636.4706001;-38.13080360867914
1739209636.4706028;-38.13080360867914
1739209636.4706054;-45.120503652039325
1739209636.470608;-45.120503652039325
1739209636.4706104;-45.120503652039325
1739209636.470613;-45.120503652039325
1739209636.4706156;-33.981070128970956
1739209636.4706182;-45.120503652039325
1739209636.4706206;-35.57807855764607
1739209636.4706233;-38.13080360867914
1739209636.4706259;-45.120503652039325
1739209636.4706285;-38.13080360867914
1739209636.470631;-38.13080360867914
1739209636.4706335;-35.57807855764607
1739209636.4706361;-30.49652367304973
1739209636.4706388;-38.13080360867914
1739209636.4706411;-35.57807855764607
1739209636.4706438;-35.57807855764607
1739209636.4706464;-45.120503652039325
1739209636.470649;-45.120503652039325
1739209636.4706514;-45.120503652039325
1739209636.470654;-45.120503652039325
1739209636.4706566;-45.120503652039325
1739209636.4706593;-45.120503652039325
1739209636.4706616;-45.120503652039325
1739209636.4706643;-38.13080360867914
1739209636.470667;-38.13080360867914
1739209636.4706695;-45.120503652039325
1739209636.470672;-38.13080360867914
1739209636.4706745;-38.13080360867914
1739209636.4706771;-45.120503652039325
1739209636.4706795;-45.120503652039325
1739209636.4706821;-38.13080360867914
1739209636.4706848;-38.13080360867914
1739209636.4706874;-45.120503652039325
1739209636.4706898;-38.13080360867914
1739209636.4706924;-38.13080360867914
1739209636.470695;-38.13080360867914
1739209636.4706976;-38.13080360867914
1739209636.4707;-38.13080360867914
1739209636.4707026;-38.13080360867914
1739209636.4707053;-35.57807855764607
1739209636.470708;-38.13080360867914
1739209636.4707103;-45.120503652039325
1739209636.470713;-45.120503652039325
1739209636.4707155;-38.13080360867914
1739209636.4707181;-45.120503652039325
1739209636.4707205;-45.120503652039325
1739209636.4707232;-38.13080360867914
1739209636.4707258;-45.120503652039325
1739209636.4707284;-45.120503652039325
1739209636.4707308;-35.57807855764607
1739209636.4707334;-33.981070128970906
1739209636.470736;-38.13080360867914
1739209636.4707386;-38.13080360867914
1739209636.470741;-45.120503652039325
1739209636.4707437;-45.120503652039325
1739209636.4707463;-38.13080360867914
1739209636.4707487;-45.120503652039325
1739209636.4707513;-45.120503652039325
1739209636.470754;-38.13080360867914
1739209636.4707565;-38.13080360867914
1739209636.470759;-45.120503652039325
1739209636.4707615;-45.120503652039325
1739209636.4707642;-38.13080360867914
1739209636.4707668;-38.13080360867914
1739209636.4707692;-45.120503652039325
1739209636.4707718;-45.120503652039325
1739209636.4707744;-38.13080360867914
1739209636.470777;-38.13080360867914
1739209636.4707794;-45.120503652039325
1739209636.470782;-45.120503652039325
1739209636.4707847;-35.57807855764607
1739209636.4707873;-35.57807855764607
1739209636.4707897;-45.120503652039325
1739209636.4707923;-45.120503652039325
1739209636.470795;-32.816014438256545
1739209636.4707975;-38.13080360867914
1739209636.4708;-38.13080360867914
1739209636.4708025;-45.120503652039325
1739209636.4708052;-45.120503652039325
1739209636.4708078;-38.13080360867914
1739209636.4708102;-38.13080360867914
1739209636.4708128;-38.13080360867914
1739209636.4708154;-45.120503652039325
1739209636.470818;-38.13080360867914
1739209636.4708204;-45.120503652039325
1739209636.470823;-38.13080360867914
1739209636.4708257;-38.13080360867914
1739209636.470828;-38.13080360867914
1739209636.4708307;-45.120503652039325
1739209636.4708333;-45.120503652039325
1739209636.470836;-38.13080360867914
1739209636.4708383;-45.120503652039325
1739209636.470841;-32.816014438256545
1739209636.4708436;-33.981070128970906
1739209636.4708462;-45.120503652039325
1739209636.4708486;-38.13080360867914
1739209636.4708512;-35.57807855764607
1739209636.4708538;-32.816014438256545
1739209636.4708564;-45.120503652039325
1739209636.4708588;-45.120503652039325
1739209636.4708614;-33.981070128970906
1739209636.470864;-31.141103565318915
1739209636.4708667;-38.13080360867914
1739209636.470869;-45.120503652039325
1739209636.4708717;-45.120503652039325
1739209636.4708743;-45.120503652039325
1739209636.470877;-38.13080360867914
1739209636.4708793;-38.13080360867914
1739209636.470882;-35.57807855764607
1739209636.4708846;-38.13080360867914
1739209636.4708872;-38.13080360867914
1739209636.4708896;-45.120503652039325
1739209636.4708922;-45.120503652039325
1739209636.4708948;-35.57807855764607
1739209636.4708972;-45.120503652039325
1739209636.4708998;-45.120503652039325
1739209636.4709024;-45.120503652039325
1739209636.470905;-33.981070128970906
1739209636.4709074;-33.981070128970906
1739209636.47091;-38.13080360867914
1739209636.4709127;-38.13080360867914
1739209636.4709153;-45.120503652039325
1739209636.4709177;-38.13080360867914
1739209636.4709203;-38.13080360867914
1739209636.470923;-45.120503652039325
1739209636.4709256;-38.13080360867914
1739209636.470928;-38.13080360867914
1739209636.4709306;-45.120503652039325
1739209636.4709332;-45.120503652039325
1739209636.4709358;-45.120503652039325
1739209636.4709382;-38.13080360867914
1739209636.4709408;-45.120503652039325
1739209636.4709435;-45.120503652039325
1739209636.470946;-45.120503652039325
1739209636.4709485;-38.13080360867914
1739209636.470951;-35.57807855764607
1739209636.4709537;-38.13080360867914
1739209636.4709563;-45.120503652039325
1739209636.4709587;-38.13080360867914
1739209636.4709613;-38.13080360867914
1739209636.470964;-38.13080360867914
1739209636.4709663;-45.120503652039325
1739209636.470969;-31.141103565318915
1739209636.4709716;-38.13080360867914
1739209636.4709742;-38.13080360867914
1739209636.4709766;-45.120503652039325
1739209636.4709792;-38.13080360867914
1739209636.4709818;-38.13080360867914
1739209636.4709845;-38.13080360867914
1739209636.4709868;-38.13080360867914
1739209636.4709895;-45.120503652039325
1739209636.470992;-38.13080360867914
1739209636.4709947;-45.120503652039325
1739209636.470997;-45.120503652039325
1739209636.4709997;-38.13080360867914
1739209636.4710023;-38.13080360867914
1739209636.471005;-45.120503652039325
1739209636.4710073;-45.120503652039325
1739209636.47101;-38.13080360867914
1739209636.4710126;-38.13080360867914
1739209636.4710152;-38.13080360867914
1739209636.4710176;-45.120503652039325
1739209636.4710202;-31.141103565318915
1739209636.4710228;-38.13080360867914
1739209636.4710255;-38.13080360867914
1739209636.4710279;-38.13080360867914
1739209636.4710305;-38.13080360867914
1739209636.471033;-38.13080360867914
1739209636.4710357;-45.120503652039325
1739209636.471038;-45.120503652039325
1739209636.4710407;-38.13080360867914
1739209636.4710433;-38.13080360867914
1739209636.4710457;-45.120503652039325
1739209636.4710484;-45.120503652039325
1739209636.471051;-38.13080360867914
1739209636.4710536;-35.57807855764607
1739209636.471056;-45.120503652039325
1739209636.4710586;-38.13080360867914
1739209636.4710612;-38.13080360867914
1739209636.4710639;-38.13080360867914
1739209636.4710662;-35.57807855764607
1739209636.4710689;-45.120503652039325
1739209636.4710715;-27.267205301931607
1739209636.471074;-38.13080360867914
1739209636.4710765;-45.120503652039325
1739209636.471079;-38.13080360867914
1739209636.4710817;-35.57807855764607
1739209636.4710844;-45.120503652039325
1739209636.4710867;-45.120503652039325
1739209636.4710894;-45.120503652039325
1739209636.471092;-38.13080360867914
1739209636.4710946;-45.120503652039325
1739209636.471097;-45.120503652039325
1739209636.4710996;-45.120503652039325
1739209636.4711022;-45.120503652039325
1739209636.4711049;-38.13080360867914
1739209636.4711072;-45.120503652039325
1739209636.4711099;-45.120503652039325
1739209636.4711125;-26.991370085610722
1739209636.4711149;-35.57807855764607
1739209636.4711175;-45.120503652039325
1739209636.47112;-45.120503652039325
1739209636.4711227;-35.57807855764607
1739209636.4711251;-38.13080360867914
1739209636.4711277;-45.120503652039325
1739209636.4711304;-45.120503652039325
1739209636.471133;-45.120503652039325
1739209636.4711354;-45.120503652039325
1739209636.471138;-38.13080360867914
1739209636.4711406;-45.120503652039325
1739209636.4711432;-45.120503652039325
1739209636.4711456;-45.120503652039325
1739209636.4711483;-45.120503652039325
1739209636.4711509;-45.120503652039325
1739209636.4711535;-35.57807855764607
1739209636.471156;-38.13080360867914
1739209636.4711585;-38.13080360867914
1739209636.4711611;-33.981070128970906
1739209636.4711637;-45.120503652039325
1739209636.4711661;-45.120503652039325
1739209636.4711688;-45.120503652039325
1739209636.4711714;-45.120503652039325
1739209636.471174;-45.120503652039325
1739209636.4711764;-45.120503652039325
1739209636.471179;-45.120503652039325
1739209636.4711816;-45.120503652039325
1739209636.471184;-38.13080360867914
1739209636.4711866;-38.13080360867914
1739209636.4711893;-33.981070128970906
1739209636.471192;-32.816014438256545
1739209636.4711943;-45.120503652039325
1739209636.471197;-45.120503652039325
1739209636.4711995;-45.120503652039325
1739209636.4712021;-38.13080360867914
