CAN Message; 0x1a7:0000e6b9a3976870
1739209619.3046453;-38.13080360867914
1739209619.3046489;-45.120503652039325
1739209619.3046527;-38.13080360867914
1739209619.3046565;-29.438486411369333
1739209619.3046603;-38.13080360867914
1739209619.3046641;-45.120503652039325
1739209619.3046677;-38.13080360867914
1739209619.3046715;-38.13080360867914
1739209619.3046753;-33.981070128970906
1739209619.3046792;-45.120503652039325
1739209619.3046827;-45.120503652039325
1739209619.3046865;-45.120503652039325
1739209619.3046904;-45.120503652039325
1739209619.3046942;-45.120503652039325
1739209619.304698;-45.120503652039325
1739209619.3047016;-38.13080360867914
1739209619.3047054;-33.981070128970906
1739209619.3047092;-45.120503652039325
1739209619.304713;-38.13080360867914
1739209619.3047166;-38.13080360867914
1739209619.3047204;-38.13080360867914
1739209619.3047242;-45.120503652039325
1739209619.304728;-45.120503652039325
1739209619.3047318;-45.120503652039325
1739209619.3047354;-38.13080360867914
1739209619.3047392;-45.120503652039325
1739209619.304743;-45.120503652039325
1739209619.3047469;-35.57807855764607
1739209619.3047504;-38.13080360867914
1739209619.3047543;-45.120503652039325
1739209619.304758;-45.120503652039325
1739209619.304762;-32.816014438256545
1739209619.3047657;-45.120503652039325
1739209619.3047693;-45.120503652039325
1739209619.304773;-38.13080360867914
1739209619.304777;-45.120503652039325
1739209619.3047807;-38.13080360867914
1739209619.3047843;-35.57807855764607
1739209619.304788;-45.120503652039325
1739209619.304792;-45.120503652039325
1739209619.3047957;-35.57807855764607
1739209619.3047993;-38.13080360867914
1739209619.3048031;-45.120503652039325
1739209619.304807;-38.13080360867914
1739209619.3048108;-38.13080360867914
1739209619.3048146;-45.120503652039325
1739209619.3048182;-45.120503652039325
1739209619.304822;-45.120503652039325
1739209619.3048258;-45.120503652039325
1739209619.3048296;-38.13080360867914
1739209619.3048332;-38.13080360867914
1739209619.304837;-45.120503652039325
1739209619.3048408;-38.13080360867914
1739209619.3048446;-45.120503652039325
1739209619.3048484;-45.120503652039325
1739209619.304852;-35.57807855764607
1739209619.3048558;-38.13080360867914
1739209619.3048596;-45.120503652039325
1739209619.3048635;-45.120503652039325
1739209619.304867;-45.120503652039325
1739209619.3048708;-38.13080360867914
1739209619.3048747;-45.120503652039325
1739209619.3048785;-45.120503652039325
1739209619.3048823;-45.120503652039325
1739209619.3048859;-45.120503652039325
1739209619.3048897;-38.13080360867914
1739209619.3048935;-38.13080360867914
1739209619.3048973;-38.13080360867914
1739209619.304901;-33.981070128970906
1739209619.3049047;-33.981070128970906
1739209619.3049085;-38.13080360867914
1739209619.3049123;-32.816014438256545
1739209619.3049161;-33.981070128970906
1739209619.3049197;-45.120503652039325
1739209619.3049235;-38.13080360867914
1739209619.3049273;-38.13080360867914
1739209619.3049312;-45.120503652039325
1739209619.3049347;-45.120503652039325
1739209619.3049386;-45.120503652039325
1739209619.3049424;-38.13080360867914
1739209619.3049462;-33.981070128970906
1739209619.30495;-45.120503652039325
1739209619.3049536;-38.13080360867914
1739209619.3049574;-38.13080360867914
1739209619.3049612;-33.981070128970906
1739209619.304965;-45.120503652039325
1739209619.3049686;-45.120503652039325
1739209619.3049724;-45.120503652039325
1739209619.3049762;-45.120503652039325
1739209619.30498;-35.57807855764607
1739209619.3049839;-38.13080360867914
1739209619.3049874;-38.13080360867914
1739209619.3049912;-29.438486411369347
1739209619.304995;-38.13080360867914
1739209619.3049989;-45.120503652039325
1739209619.3050025;-38.13080360867914
1739209619.3050063;-38.13080360867914
1739209619.30501;-45.120503652039325
1739209619.305014;-45.120503652039325
1739209619.3050177;-45.120503652039325
1739209619.3050213;-33.981070128970906
1739209619.305025;-38.13080360867914
1739209619.305029;-45.120503652039325
1739209619.3050327;-45.120503652039325
1739209619.3050363;-38.13080360867914
1739209619.3050401;-35.57807855764607
1739209619.305044;-45.120503652039325
1739209619.3050478;-38.13080360867914
1739209619.3050516;-38.13080360867914
1739209619.3050551;-38.13080360867914
1739209619.305059;-45.120503652039325
1739209619.3050628;-45.120503652039325
1739209619.3050666;-38.13080360867914
1739209619.3050702;-35.57807855764607
1739209619.305074;-38.13080360867914
1739209619.3050778;-45.120503652039325
1739209619.3050816;-31.141103565318915
1739209619.3050852;-33.981070128970906
1739209619.305089;-38.13080360867914
1739209619.3050928;-45.120503652039325
1739209619.3050966;-38.13080360867914
1739209619.3051004;-35.57807855764607
1739209619.305104;-38.13080360867914
1739209619.3051078;-38.13080360867914
1739209619.3051116;-33.981070128970906
1739209619.3051155;-35.57807855764607
1739209619.305119;-35.57807855764607
1739209619.3051229;-38.13080360867914
1739209619.3051267;-38.13080360867914
1739209619.3051305;-35.57807855764607
1739209619.3051343;-38.13080360867914
1739209619.3051379;-35.57807855764607
1739209619.3051417;-31.141103565318915
1739209619.3051455;-33.981070128970906
1739209619.3051493;-45.120503652039325
1739209619.305153;-38.13080360867914
1739209619.3051567;-35.57807855764607
1739209619.3051605;-45.120503652039325
1739209619.3051643;-45.120503652039325
1739209619.3051682;-38.13080360867914
1739209619.3051717;-38.13080360867914
1739209619.3051755;-38.13080360867914
1739209619.3051794;-38.13080360867914
1739209619.3051832;-38.13080360867914
1739209619.3051867;-38.13080360867914
1739209619.3051906;-38.13080360867914
1739209619.3051944;-38.13080360867914
1739209619.3051982;-45.120503652039325
1739209619.305202;-38.13080360867914
1739209619.3052056;-38.13080360867914
1739209619.3052094;-45.120503652039325
1739209619.3052132;-35.57807855764607
1739209619.305217;-38.13080360867914
1739209619.3052206;-45.120503652039325
1739209619.3052244;-38.13080360867914
1739209619.3052282;-38.13080360867914
1739209619.305232;-38.13080360867914
1739209619.3052359;-45.120503652039325
1739209619.3052394;-45.120503652039325
1739209619.3052433;-38.13080360867914
1739209619.305247;-38.13080360867914
1739209619.305251;-38.13080360867914
1739209619.3052545;-38.13080360867914
1739209619.3052583;-45.120503652039325
1739209619.305262;-45.120503652039325
1739209619.305266;-38.13080360867914
1739209619.3052697;-38.13080360867914
1739209619.3052733;-45.120503652039325
1739209619.305277;-45.120503652039325
1739209619.305281;-33.981070128970906
1739209619.3052847;-33.981070128970906
1739209619.3052883;-45.120503652039325
1739209619.3052921;-31.141103565318915
1739209619.305296;-33.981070128970906
1739209619.3052998;-45.120503652039325
1739209619.3053036;-45.120503652039325
1739209619.3053071;-33.981070128970906
1739209619.305311;-38.13080360867914
1739209619.3053148;-45.120503652039325
1739209619.3053186;-45.120503652039325
1739209619.3053222;-45.120503652039325
1739209619.305326;-38.13080360867914
1739209619.3053298;-45.120503652039325
1739209619.3053336;-38.13080360867914
1739209619.3053374;-38.13080360867914
1739209619.305341;-31.141103565318893
1739209619.3053448;-33.981070128970906
1739209619.3053486;-45.120503652039325
1739209619.3053524;-38.13080360867914
1739209619.305356;-35.57807855764607
1739209619.3053598;-38.13080360867914
1739209619.3053637;-45.120503652039325
1739209619.3053675;-45.120503652039325
1739209619.305371;-45.120503652039325
1739209619.3053749;-45.120503652039325
1739209619.3053787;-45.120503652039325
1739209619.3053825;-38.13080360867914
1739209619.3053863;-45.120503652039325
1739209619.30539;-45.120503652039325
1739209619.3053937;-45.120503652039325
1739209619.3053975;-45.120503652039325
1739209619.3054013;-32.816014438256545
1739209619.305405;-45.120503652039325
1739209619.3054087;-38.13080360867914
1739209619.3054125;-38.13080360867914
1739209619.3054163;-38.13080360867914
1739209619.3054202;-38.13080360867914
1739209619.3054237;-45.120503652039325
1739209619.3054276;-45.120503652039325
1739209619.3054314;-45.120503652039325
1739209619.3054352;-35.57807855764607
1739209619.3054388;-38.13080360867914
1739209619.3054426;-38.13080360867914
1739209619.3054464;-45.120503652039325
1739209619.3054502;-45.120503652039325
1739209619.305454;-45.120503652039325
1739209619.3054576;-38.13080360867914
1739209619.3054614;-45.120503652039325
1739209619.3054652;-45.120503652039325
1739209619.305469;-38.13080360867914
1739209619.3054726;-38.13080360867914
1739209619.3054764;-38.13080360867914
1739209619.3054802;-35.57807855764607
1739209619.305484;-38.13080360867914
1739209619.3054879;-45.120503652039325
1739209619.3054914;-33.981070128970906
1739209619.3054953;-32.816014438256545
1739209619.305499;-33.981070128970906
1739209619.305503;-45.120503652039325
1739209619.3055065;-45.120503652039325
1739209619.3055103;-38.13080360867914
1739209619.305514;-38.13080360867914
1739209619.305518;-45.120503652039325
1739209619.3055217;-45.120503652039325
1739209619.3055253;-45.120503652039325
1739209619.305529;-35.57807855764607
1739209619.305533;-45.120503652039325
1739209619.3055367;-38.13080360867914
1739209619.3055403;-38.13080360867914
1739209619.3055441;-45.120503652039325
1739209619.305548;-45.120503652039325
1739209619.3055518;-38.13080360867914
1739209619.3055556;-38.13080360867914
1739209619.3055592;-35.57807855764607
1739209619.305563;-33.981070128970906
1739209619.3055668;-38.13080360867914
1739209619.3055706;-31.141103565318915
1739209619.3055742;-35.57807855764607
1739209619.305578;-38.13080360867914
1739209619.3055818;-45.120503652039325
1739209619.3055856;-45.120503652039325
1739209619.3055894;-32.816014438256545
1739209619.305593;-33.981070128970906
1739209619.3055968;-45.120503652039325
1739209619.3056006;-28.588378514285886
1739209619.3056045;-32.816014438256545
1739209619.305608;-33.981070128970906
1739209619.3056118;-45.120503652039325
1739209619.3056157;-38.13080360867914
1739209619.3056195;-35.57807855764607
1739209619.3056233;-33.981070128970906
1739209619.3056269;-45.120503652039325
1739209619.3056307;-31.141103565318915
1739209619.3056345;-35.57807855764607
1739209619.3056383;-38.13080360867914
1739209619.305642;-45.120503652039325
1739209619.3056457;-38.13080360867914
1739209619.3056495;-45.120503652039325
1739209619.3056533;-38.13080360867914
1739209619.3056571;-45.120503652039325
1739209619.3056607;-32.816014438256545
1739209619.3056645;-35.57807855764607
1739209619.3056684;-31.141103565318915
1739209619.3056722;-45.120503652039325
1739209619.3056757;-45.120503652039325
1739209619.3056796;-45.120503652039325
1739209619.3056834;-45.120503652039325
1739209619.3056872;-45.120503652039325
1739209619.3056908;-45.120503652039325
1739209619.3056946;-32.816014438256545
1739209619.3056984;-35.57807855764607
1739209619.3057022;-45.120503652039325
1739209619.305706;-38.13080360867914
1739209619.3057096;-45.120503652039325
1739209619.3057134;-45.120503652039325
1739209619.3057172;-33.981070128970906
1739209619.305721;-31.141103565318915
1739209619.3057246;-45.120503652039325
1739209619.3057284;-38.13080360867914
1739209619.3057323;-38.13080360867914
1739209619.305736;-38.13080360867914
1739209619.3057399;-38.13080360867914
1739209619.3057435;-38.13080360867914
1739209619.3057473;-35.57807855764607
1739209619.305751;-31.141103565318915
1739209619.305755;-38.13080360867914
1739209619.3057585;-45.120503652039325
1739209619.3057623;-38.13080360867914
1739209619.305766;-33.981070128970906
1739209619.30577;-38.13080360867914
1739209619.3057737;-38.13080360867914
1739209619.3057773;-45.120503652039325
1739209619.3057811;-32.816014438256545
1739209619.305785;-33.981070128970906
1739209619.3057888;-45.120503652039325
1739209619.3057923;-45.120503652039325
1739209619.3057961;-38.13080360867914
1739209619.3058;-35.57807855764607
1739209619.3058038;-35.57807855764607
1739209619.3058076;-38.13080360867914
1739209619.3058112;-31.141103565318915
1739209619.305815;-31.141103565318915
1739209619.3058188;-38.13080360867914
1739209619.3058226;-45.120503652039325
1739209619.3058262;-45.120503652039325
1739209619.30583;-45.120503652039325
1739209619.3058338;-38.13080360867914
1739209619.3058376;-45.120503652039325
1739209619.3058414;-38.13080360867914
1739209619.305845;-38.13080360867914
1739209619.3058488;-35.57807855764607
1739209619.3058527;-35.57807855764607
1739209619.3058565;-38.13080360867914
1739209619.30586;-38.13080360867914
1739209619.3058639;-45.120503652039325
1739209619.3058677;-45.120503652039325
1739209619.3058715;-45.120503652039325
1739209619.3058753;-45.120503652039325
1739209619.3058789;-45.120503652039325
1739209619.3058827;-38.13080360867914
1739209619.3058865;-38.13080360867914
1739209619.3058903;-38.13080360867914
1739209619.305894;-38.13080360867914
1739209619.3058977;-45.120503652039325
1739209619.3059015;-38.13080360867914
1739209619.3059053;-38.13080360867914
1739209619.3059092;-45.120503652039325
1739209619.3059127;-38.13080360867914
1739209619.3059165;-38.13080360867914
1739209619.3059204;-38.13080360867914
1739209619.3059242;-45.120503652039325
1739209619.3059278;-35.57807855764607
1739209619.3059316;-38.13080360867914
1739209619.3059354;-38.13080360867914
1739209619.3059392;-35.57807855764607
1739209619.305943;-45.120503652039325
1739209619.3059466;-45.120503652039325
1739209619.3059504;-35.57807855764607
1739209619.3059542;-45.120503652039325
1739209619.305958;-45.120503652039325
1739209619.3059616;-33.981070128970906
1739209619.3059654;-38.13080360867914
1739209619.3059692;-45.120503652039325
1739209619.305973;-45.120503652039325
1739209619.3059766;-38.13080360867914
1739209619.3059804;-38.13080360867914
1739209619.3059843;-38.13080360867914
1739209619.305988;-45.120503652039325
1739209619.305992;-45.120503652039325
1739209619.3059955;-38.13080360867914
1739209619.3059993;-38.13080360867914
1739209619.306003;-45.120503652039325
1739209619.306007;-45.120503652039325
1739209619.3060105;-38.13080360867914
1739209619.3060143;-33.981070128970906
1739209619.306018;-45.120503652039325
1739209619.306022;-38.13080360867914
1739209619.3060257;-35.57807855764607
1739209619.3060293;-38.13080360867914
1739209619.3060331;-45.120503652039325
1739209619.306037;-45.120503652039325
1739209619.3060408;-45.120503652039325
1739209619.3060443;-45.120503652039325
1739209619.3060482;-45.120503652039325
1739209619.306052;-45.120503652039325
1739209619.3060558;-35.57807855764607
1739209619.3060596;-35.57807855764607
1739209619.3060632;-45.120503652039325
1739209619.306067;-38.13080360867914
1739209619.3060708;-33.981070128970906
1739209619.3060746;-45.120503652039325
1739209619.3060782;-45.120503652039325
1739209619.306082;-45.120503652039325
1739209619.3060858;-32.816014438256545
1739209619.3060896;-33.981070128970906
1739209619.3060935;-38.13080360867914
1739209619.306097;-38.13080360867914
1739209619.3061008;-45.120503652039325
1739209619.3061047;-38.13080360867914
1739209619.3061085;-38.13080360867914
1739209619.306112;-38.13080360867914
1739209619.3061159;-38.13080360867914
1739209619.3061197;-45.120503652039325
1739209619.3061235;-45.120503652039325
1739209619.3061273;-45.120503652039325
1739209619.306131;-38.13080360867914
1739209619.3061347;-45.120503652039325
1739209619.3061385;-35.57807855764607
1739209619.3061423;-38.13080360867914
1739209619.306146;-32.816014438256545
1739209619.3061497;-35.57807855764607
1739209619.3061535;-45.120503652039325
1739209619.3061574;-45.120503652039325
1739209619.3061612;-45.120503652039325
1739209619.3061647;-38.13080360867914
1739209619.3061686;-38.13080360867914
1739209619.3061724;-38.13080360867914
1739209619.3061762;-45.120503652039325
1739209619.3061798;-45.120503652039325
1739209619.3061836;-32.816014438256545
1739209619.3061874;-38.13080360867914
1739209619.3061912;-45.120503652039325
1739209619.306195;-45.120503652039325
1739209619.3061986;-38.13080360867914
1739209619.3062024;-38.13080360867914
1739209619.3062062;-45.120503652039325
1739209619.30621;-45.120503652039325
1739209619.3062136;-38.13080360867914
1739209619.3062174;-45.120503652039325
1739209619.3062212;-38.13080360867914
1739209619.306225;-38.13080360867914
1739209619.3062289;-45.120503652039325
1739209619.3062325;-45.120503652039325
1739209619.3062363;-32.816014438256545
1739209619.30624;-31.141103565318915
1739209619.306244;-45.120503652039325
1739209619.3062475;-38.13080360867914
1739209619.3062513;-45.120503652039325
1739209619.306255;-45.120503652039325
1739209619.306259;-45.120503652039325
1739209619.3062625;-38.13080360867914
1739209619.3062663;-38.13080360867914
1739209619.3062701;-45.120503652039325
1739209619.306274;-45.120503652039325
1739209619.3062778;-38.13080360867914
1739209619.3062813;-45.120503652039325
1739209619.3062851;-38.13080360867914
1739209619.306289;-45.120503652039325
1739209619.3062928;-38.13080360867914
1739209619.3062963;-32.816014438256545
1739209619.3063002;-27.267205301931607
1739209619.306304;-45.120503652039325
1739209619.3063078;-38.13080360867914
1739209619.3063116;-38.13080360867914
1739209619.3063152;-33.981070128970906
1739209619.306319;-45.120503652039325
1739209619.3063228;-45.120503652039325
1739209619.3063266;-38.13080360867914
1739209619.3063302;-33.981070128970906
1739209619.306334;-45.120503652039325
1739209619.3063378;-38.13080360867914
1739209619.3063416;-38.13080360867914
1739209619.3063455;-45.120503652039325
1739209619.306349;-45.120503652039325
1739209619.3063529;-38.13080360867914
1739209619.3063567;-35.57807855764607
1739209619.3063605;-33.981070128970906
1739209619.306364;-45.120503652039325
1739209619.3063679;-38.13080360867914
1739209619.3063717;-35.57807855764607
1739209619.3063755;-38.13080360867914
1739209619.3063793;-45.120503652039325
1739209619.306383;-45.120503652039325
1739209619.3063867;-38.13080360867914
1739209619.3063905;-28.992665084841942
1739209619.3063943;-38.13080360867914
1739209619.306398;-45.120503652039325
1739209619.3064017;-45.120503652039325
1739209619.3064055;-35.57807855764607
1739209619.3097475;-35.57807855764607
1739209619.3097482;-38.13080360867914
1739209619.3097491;-45.120503652039325
1739209619.3097498;-38.13080360867914
1739209619.3097506;-38.13080360867914
1739209619.3097513;-38.13080360867914
1739209619.309752;-45.120503652039325
1739209619.309753;-35.57807855764607
1739209619.3097537;-35.57807855764607
1739209619.3097544;-38.13080360867914
1739209619.309755;-38.13080360867914
1739209619.309756;-45.120503652039325
1739209619.3097568;-45.120503652039325
1739209619.3097575;-45.120503652039325
1739209619.3097582;-32.816014438256545
1739209619.309759;-32.816014438256545
1739209619.3097599;-38.13080360867914
1739209619.3097606;-45.120503652039325
1739209619.3097613;-45.120503652039325
1739209619.309762;-38.13080360867914
1739209619.3097627;-45.120503652039325
1739209619.3097637;-38.13080360867914
1739209619.3097644;-38.13080360867914
1739209619.309765;-45.120503652039325
1739209619.3097658;-45.120503652039325
1739209619.3097665;-38.13080360867914
1739209619.3097675;-38.13080360867914
1739209619.3097682;-45.120503652039325
1739209619.309769;-45.120503652039325
1739209619.3097696;-45.120503652039325
1739209619.3097706;-38.13080360867914
1739209619.3097713;-38.13080360867914
1739209619.309772;-45.120503652039325
1739209619.3097727;-45.120503652039325
1739209619.3097734;-31.141103565318893
1739209619.3097744;-32.816014438256545
1739209619.309775;-45.120503652039325
1739209619.3097758;-45.120503652039325
1739209619.3097765;-33.981070128970906
1739209619.3097773;-28.992665084841942
1739209619.3097782;-45.120503652039325
1739209619.309779;-38.13080360867914
1739209619.3097796;-38.13080360867914
1739209619.3097804;-38.13080360867914
1739209619.309781;-45.120503652039325
1739209619.309782;-38.13080360867914
1739209619.3097827;-38.13080360867914
1739209619.3097835;-35.57807855764607
1739209619.3097842;-45.120503652039325
1739209619.3097851;-38.13080360867914
1739209619.3097858;-35.57807855764607
1739209619.3097866;-35.57807855764607
1739209619.3097873;-45.120503652039325
1739209619.309788;-45.120503652039325
1739209619.309789;-38.13080360867914
1739209619.3097897;-28.992665084841942
1739209619.3097904;-45.120503652039325
1739209619.309791;-38.13080360867914
1739209619.3097918;-35.57807855764607
1739209619.3097928;-33.981070128970906
1739209619.3097935;-38.13080360867914
1739209619.3097942;-38.13080360867914
1739209619.309795;-45.120503652039325
1739209619.3097959;-31.14110356531892
1739209619.3097966;-45.120503652039325
1739209619.3097973;-38.13080360867914
1739209619.309798;-38.13080360867914
1739209619.3097987;-45.120503652039325
1739209619.3097997;-45.120503652039325
1739209619.3098004;-45.120503652039325
1739209619.309801;-38.13080360867914
1739209619.3098018;-33.981070128970906
1739209619.3098025;-35.57807855764607
1739209619.3098035;-38.13080360867914
1739209619.3098042;-45.120503652039325
1739209619.309805;-38.13080360867914
1739209619.3098056;-45.120503652039325
1739209619.3098063;-45.120503652039325
1739209619.3098073;-45.120503652039325
1739209619.309808;-38.13080360867914
1739209619.3098087;-38.13080360867914
1739209619.3098094;-45.120503652039325
1739209619.3098104;-45.120503652039325
1739209619.309811;-38.13080360867914
1739209619.3098118;-38.13080360867914
1739209619.3098125;-38.13080360867914
1739209619.3098133;-38.13080360867914
1739209619.3098142;-30.49652367304973
1739209619.309815;-45.120503652039325
1739209619.3098156;-45.120503652039325
1739209619.3098164;-45.120503652039325
1739209619.309817;-45.120503652039325
1739209619.309818;-45.120503652039325
1739209619.3098187;-45.120503652039325
1739209619.3098195;-38.13080360867914
1739209619.3098202;-30.49652367304973
1739209619.309821;-38.13080360867914
1739209619.3098218;-33.981070128970906
1739209619.3098226;-38.13080360867914
1739209619.3098233;-33.981070128970906
1739209619.309824;-45.120503652039325
1739209619.309825;-38.13080360867914
1739209619.3098257;-32.816014438256545
1739209619.3098264;-28.992665084841942
1739209619.309827;-33.981070128970906
1739209619.3098278;-38.13080360867914
1739209619.3098288;-32.816014438256545
1739209619.3098295;-35.57807855764607
1739209619.3098302;-45.120503652039325
1739209619.309831;-38.13080360867914
1739209619.3098316;-33.981070128970906
1739209619.3098326;-38.13080360867914
1739209619.3098333;-45.120503652039325
1739209619.309834;-38.13080360867914
1739209619.3098347;-38.13080360867914
1739209619.3098354;-33.981070128970906
1739209619.3098364;-45.120503652039325
1739209619.309837;-45.120503652039325
1739209619.3098378;-35.57807855764607
1739209619.3098385;-38.13080360867914
1739209619.3098395;-45.120503652039325
1739209619.3098402;-38.13080360867914
1739209619.309841;-35.57807855764607
1739209619.3098416;-31.141103565318915
1739209619.3098423;-45.120503652039325
1739209619.3098433;-38.13080360867914
1739209619.309844;-38.13080360867914
1739209619.3098447;-38.13080360867914
1739209619.3098454;-45.120503652039325
1739209619.3098462;-45.120503652039325
1739209619.309847;-38.13080360867914
1739209619.3098478;-38.13080360867914
1739209619.3098485;-45.120503652039325
1739209619.3098493;-38.13080360867914
1739209619.30985;-38.13080360867914
1739209619.309851;-45.120503652039325
1739209619.3098516;-38.13080360867914
1739209619.3098524;-38.13080360867914
1739209619.309853;-45.120503652039325
1739209619.309854;-45.120503652039325
1739209619.3098547;-32.816014438256545
1739209619.3098555;-45.120503652039325
1739209619.3098562;-45.120503652039325
1739209619.309857;-33.981070128970906
1739209619.3098578;-45.120503652039325
1739209619.3098586;-45.120503652039325
1739209619.3098593;-38.13080360867914
1739209619.30986;-45.120503652039325
1739209619.3098607;-45.120503652039325
1739209619.3098617;-45.120503652039325
1739209619.3098624;-32.816014438256545
1739209619.309863;-38.13080360867914
1739209619.3098638;-45.120503652039325
1739209619.3098645;-35.57807855764607
1739209619.3098655;-38.13080360867914
1739209619.3098662;-45.120503652039325
1739209619.309867;-45.120503652039325
1739209619.3098676;-45.120503652039325
1739209619.3098686;-35.57807855764607
1739209619.3098693;-38.13080360867914
1739209619.30987;-45.120503652039325
1739209619.3098707;-38.13080360867914
1739209619.3098714;-38.13080360867914
1739209619.3098724;-38.13080360867914
1739209619.309873;-45.120503652039325
1739209619.3098738;-35.57807855764607
1739209619.3098745;-35.57807855764607
1739209619.3098752;-38.13080360867914
1739209619.3098762;-45.120503652039325
1739209619.309877;-45.120503652039325
1739209619.3098776;-38.13080360867914
1739209619.3098783;-38.13080360867914
1739209619.309879;-33.981070128970906
1739209619.30988;-45.120503652039325
1739209619.3098807;-35.57807855764607
1739209619.3098814;-35.57807855764607
1739209619.3098822;-35.57807855764607
1739209619.309883;-38.13080360867914
1739209619.3098838;-45.120503652039325
1739209619.3098845;-45.120503652039325
1739209619.3098853;-45.120503652039325
1739209619.309886;-33.981070128970906
1739209619.309887;-29.438486411369333
1739209619.3098876;-35.57807855764607
1739209619.3098884;-45.120503652039325
1739209619.309889;-38.13080360867914
1739209619.3098898;-38.13080360867914
1739209619.3098907;-38.13080360867914
1739209619.3098915;-38.13080360867914
1739209619.3098922;-38.13080360867914
1739209619.309893;-35.57807855764607
1739209619.3098936;-38.13080360867914
1739209619.3098946;-33.981070128970906
1739209619.3098953;-33.981070128970906
1739209619.309896;-45.120503652039325
1739209619.3098967;-45.120503652039325
1739209619.3098977;-38.13080360867914
1739209619.3098984;-38.13080360867914
1739209619.309899;-45.120503652039325
1739209619.3098998;-38.13080360867914
1739209619.3099005;-45.120503652039325
1739209619.3099015;-45.120503652039325
1739209619.3099022;-35.57807855764607
1739209619.309903;-38.13080360867914
1739209619.3099036;-45.120503652039325
1739209619.3099043;-45.120503652039325
1739209619.3099053;-38.13080360867914
1739209619.309906;-38.13080360867914
1739209619.3099067;-35.57807855764607
1739209619.3099074;-33.981070128970906
1739209619.3099084;-45.120503652039325
1739209619.309909;-45.120503652039325
1739209619.3099098;-33.981070128970906
1739209619.3099105;-31.141103565318893
1739209619.3099113;-45.120503652039325
1739209619.3099122;-45.120503652039325
1739209619.309913;-33.981070128970906
1739209619.3099136;-45.120503652039325
1739209619.3099144;-45.120503652039325
1739209619.309915;-38.13080360867914
1739209619.309916;-38.13080360867914
1739209619.3099167;-45.120503652039325
1739209619.3099174;-45.120503652039325
1739209619.3099182;-38.13080360867914
1739209619.3099189;-38.13080360867914
1739209619.3099198;-45.120503652039325
1739209619.3099205;-45.120503652039325
1739209619.3099213;-38.13080360867914
1739209619.309922;-35.57807855764607
1739209619.309923;-35.57807855764607
1739209619.3099236;-45.120503652039325
1739209619.3099244;-38.13080360867914
1739209619.309925;-38.13080360867914
1739209619.3099258;-31.141103565318915
1739209619.3099267;-38.13080360867914
1739209619.3099275;-45.120503652039325
1739209619.3099282;-45.120503652039325
1739209619.309929;-45.120503652039325
1739209619.3099296;-35.57807855764607
1739209619.3099306;-38.13080360867914
1739209619.3099313;-45.120503652039325
1739209619.309932;-35.57807855764607
1739209619.3099327;-35.57807855764607
1739209619.3099334;-45.120503652039325
1739209619.3099344;-38.13080360867914
1739209619.309935;-38.13080360867914
1739209619.3099358;-38.13080360867914
1739209619.3099365;-45.120503652039325
1739209619.3099375;-45.120503652039325
1739209619.3099382;-28.992665084841942
1739209619.309939;-35.57807855764607
1739209619.3099396;-45.120503652039325
1739209619.3099403;-45.120503652039325
1739209619.3099413;-38.13080360867914
1739209619.309942;-35.57807855764607
1739209619.3099427;-33.981070128970906
1739209619.3099434;-45.120503652039325
1739209619.3099442;-35.57807855764607
1739209619.309945;-35.57807855764607
1739209619.3099458;-38.13080360867914
1739209619.3099465;-45.120503652039325
1739209619.3099473;-38.13080360867914
1739209619.309948;-38.13080360867914
1739209619.309949;-38.13080360867914
1739209619.3099496;-45.120503652039325
1739209619.3099504;-33.981070128970906
1739209619.309951;-45.120503652039325
1739209619.309952;-45.120503652039325
1739209619.3099527;-45.120503652039325
1739209619.3099535;-38.13080360867914
1739209619.3099542;-45.120503652039325
1739209619.309955;-38.13080360867914
1739209619.3099558;-45.120503652039325
1739209619.3099566;-45.120503652039325
1739209619.3099573;-38.13080360867914
1739209619.309958;-38.13080360867914
1739209619.3099587;-45.120503652039325
1739209619.3099597;-45.120503652039325
1739209619.3099604;-45.120503652039325
1739209619.309961;-45.120503652039325
1739209619.3099618;-45.120503652039325
1739209619.3099625;-33.981070128970906
1739209619.3099635;-45.120503652039325
1739209619.3099642;-45.120503652039325
1739209619.309965;-45.120503652039325
1739209619.3099656;-45.120503652039325
1739209619.3099666;-45.120503652039325
1739209619.3099673;-45.120503652039325
1739209619.309968;-38.13080360867914
1739209619.3099687;-35.57807855764607
1739209619.3099694;-38.13080360867914
1739209619.3099704;-38.13080360867914
1739209619.309971;-35.57807855764607
1739209619.3099718;-38.13080360867914
1739209619.3099725;-38.13080360867914
1739209619.3099732;-38.13080360867914
1739209619.3099742;-38.13080360867914
1739209619.309975;-31.141103565318915
1739209619.3099756;-33.981070128970906
1739209619.3099763;-38.13080360867914
1739209619.309977;-38.13080360867914
1739209619.309978;-35.57807855764607
1739209619.3099787;-45.120503652039325
1739209619.3099794;-38.13080360867914
1739209619.3099802;-38.13080360867914
1739209619.309981;-33.981070128970906
1739209619.3099818;-35.57807855764607
1739209619.3099825;-45.120503652039325
1739209619.3099833;-38.13080360867914
1739209619.309984;-38.13080360867914
1739209619.309985;-38.13080360867914
1739209619.3099856;-38.13080360867914
1739209619.3099864;-38.13080360867914
1739209619.309987;-32.816014438256545
1739209619.3099878;-33.981070128970906
1739209619.3099887;-45.120503652039325
1739209619.3099895;-45.120503652039325
1739209619.3099902;-45.120503652039325
