CAN Message; 0x1b8:020085693742d017
1739209780.1828325;-45.120503652039325
1739209780.182835;-33.981070128970906
1739209780.1828375;-45.120503652039325
1739209780.1828399;-38.13080360867914
1739209780.1828423;-38.13080360867914
1739209780.1828446;-38.13080360867914
1739209780.182847;-38.13080360867914
1739209780.1828494;-38.13080360867914
1739209780.1828518;-45.120503652039325
1739209780.1828542;-45.120503652039325
1739209780.1828566;-38.13080360867914
1739209780.182859;-38.13080360867914
1739209780.1828613;-45.120503652039325
1739209780.1828637;-38.13080360867914
1739209780.182866;-32.816014438256545
1739209780.1828685;-38.13080360867914
1739209780.1828709;-35.57807855764607
1739209780.1828732;-45.120503652039325
1739209780.1828759;-45.120503652039325
1739209780.1828783;-38.13080360867914
1739209780.1828806;-35.57807855764607
1739209780.182883;-45.120503652039325
1739209780.1828854;-45.120503652039325
1739209780.1828878;-45.120503652039325
1739209780.1828902;-38.13080360867914
1739209780.1828926;-38.13080360867914
1739209780.182895;-45.120503652039325
1739209780.1828973;-45.120503652039325
1739209780.1828997;-38.13080360867914
1739209780.182902;-35.57807855764607
1739209780.1829045;-38.13080360867914
1739209780.1829069;-45.120503652039325
1739209780.1829093;-45.120503652039325
1739209780.1829116;-38.13080360867914
1739209780.182914;-31.141103565318893
1739209780.1829164;-45.120503652039325
1739209780.182919;-38.13080360867914
1739209780.1829214;-38.13080360867914
1739209780.1829238;-35.57807855764607
1739209780.1829262;-45.120503652039325
1739209780.1829286;-45.120503652039325
1739209780.182931;-38.13080360867914
1739209780.1829333;-45.120503652039325
1739209780.1829357;-38.13080360867914
1739209780.182938;-45.120503652039325
1739209780.1829405;-38.13080360867914
1739209780.1829429;-45.120503652039325
1739209780.1829453;-38.13080360867914
1739209780.1829476;-45.120503652039325
1739209780.18295;-38.13080360867914
1739209780.1829524;-45.120503652039325
1739209780.1829548;-45.120503652039325
1739209780.1829572;-45.120503652039325
1739209780.1829598;-33.981070128970906
1739209780.1829622;-38.13080360867914
1739209780.1829646;-45.120503652039325
1739209780.182967;-45.120503652039325
1739209780.1829693;-38.13080360867914
1739209780.1829717;-26.991370085610736
1739209780.182974;-38.13080360867914
1739209780.1829765;-45.120503652039325
1739209780.1829789;-38.13080360867914
1739209780.1829813;-38.13080360867914
1739209780.1829836;-38.13080360867914
1739209780.182986;-38.13080360867914
1739209780.1829884;-45.120503652039325
1739209780.1829908;-33.981070128970956
1739209780.1829932;-45.120503652039325
1739209780.1829956;-45.120503652039325
1739209780.182998;-45.120503652039325
1739209780.1830006;-45.120503652039325
1739209780.183003;-38.13080360867914
1739209780.1830053;-45.120503652039325
1739209780.1830077;-45.120503652039325
1739209780.18301;-32.816014438256545
1739209780.1830125;-38.13080360867914
1739209780.1830149;-45.120503652039325
1739209780.1830173;-45.120503652039325
1739209780.1830196;-32.816014438256545
1739209780.183022;-38.13080360867914
1739209780.1830244;-45.120503652039325
1739209780.1830268;-38.13080360867914
1739209780.1830292;-32.816014438256545
1739209780.1830316;-45.120503652039325
1739209780.183034;-45.120503652039325
1739209780.1830363;-45.120503652039325
1739209780.1830387;-35.57807855764607
1739209780.183041;-45.120503652039325
1739209780.1830437;-45.120503652039325
1739209780.183046;-35.57807855764607
1739209780.1830485;-38.13080360867914
1739209780.1830509;-45.120503652039325
1739209780.1830533;-45.120503652039325
1739209780.1830556;-38.13080360867914
1739209780.183058;-38.13080360867914
1739209780.1830604;-38.13080360867914
1739209780.1830628;-38.13080360867914
1739209780.1830652;-38.13080360867914
1739209780.1830676;-28.58837851428586
1739209780.18307;-31.141103565318915
1739209780.1830723;-45.120503652039325
1739209780.1830747;-45.120503652039325
1739209780.183077;-32.816014438256545
1739209780.1830795;-38.13080360867914
1739209780.1830819;-45.120503652039325
1739209780.1830845;-38.13080360867914
1739209780.1830869;-45.120503652039325
1739209780.1830893;-38.13080360867914
1739209780.1830916;-45.120503652039325
1739209780.183094;-45.120503652039325
1739209780.1830964;-38.13080360867914
1739209780.1830988;-45.120503652039325
1739209780.1831012;-45.120503652039325
1739209780.1831036;-45.120503652039325
1739209780.183106;-45.120503652039325
1739209780.1831083;-38.13080360867914
1739209780.1831107;-33.981070128970906
1739209780.183113;-33.981070128970906
1739209780.1831155;-45.120503652039325
1739209780.1831179;-45.120503652039325
1739209780.1831203;-33.981070128970906
1739209780.1831226;-45.120503652039325
1739209780.1831253;-38.13080360867914
1739209780.1831276;-32.816014438256545
1739209780.18313;-38.13080360867914
1739209780.1831324;-38.13080360867914
1739209780.1831348;-38.13080360867914
1739209780.1831372;-31.141103565318915
1739209780.1831396;-32.816014438256545
1739209780.183142;-38.13080360867914
1739209780.1831443;-45.120503652039325
1739209780.1831467;-45.120503652039325
1739209780.183149;-45.120503652039325
1739209780.1831515;-38.13080360867914
1739209780.1831539;-45.120503652039325
1739209780.1831563;-33.981070128970906
1739209780.1831586;-45.120503652039325
1739209780.183161;-45.120503652039325
1739209780.1831634;-38.13080360867914
1739209780.1831658;-38.13080360867914
1739209780.1831684;-45.120503652039325
1739209780.1831708;-45.120503652039325
1739209780.1831732;-38.13080360867914
1739209780.1831756;-45.120503652039325
1739209780.183178;-45.120503652039325
1739209780.1831803;-38.13080360867914
1739209780.1831827;-35.57807855764607
1739209780.183185;-33.981070128970906
1739209780.1831875;-45.120503652039325
1739209780.1831899;-45.120503652039325
1739209780.1831923;-38.13080360867914
1739209780.1831946;-35.57807855764607
1739209780.183197;-38.13080360867914
1739209780.1831994;-45.120503652039325
1739209780.1832018;-38.13080360867914
1739209780.1832042;-35.57807855764607
1739209780.1832066;-45.120503652039325
1739209780.1832092;-38.13080360867914
1739209780.1832116;-38.13080360867914
1739209780.183214;-38.13080360867914
1739209780.1832163;-45.120503652039325
1739209780.1832187;-38.13080360867914
1739209780.183221;-45.120503652039325
1739209780.1832235;-45.120503652039325
1739209780.1832259;-45.120503652039325
1739209780.1832283;-38.13080360867914
1739209780.1832306;-38.13080360867914
1739209780.183233;-38.13080360867914
1739209780.1832354;-45.120503652039325
1739209780.1832378;-33.981070128970906
1739209780.1832402;-38.13080360867914
1739209780.1832426;-31.141103565318915
1739209780.183245;-38.13080360867914
1739209780.1832473;-45.120503652039325
1739209780.1832497;-45.120503652039325
1739209780.1832523;-38.13080360867914
1739209780.1832547;-35.57807855764607
1739209780.183257;-38.13080360867914
1739209780.1832595;-45.120503652039325
1739209780.1832619;-38.13080360867914
1739209780.1832643;-38.13080360867914
1739209780.1832666;-38.13080360867914
1739209780.183269;-38.13080360867914
1739209780.1832714;-45.120503652039325
1739209780.1832738;-38.13080360867914
1739209780.1832762;-38.13080360867914
1739209780.1832786;-45.120503652039325
1739209780.183281;-31.141103565318915
1739209780.1832833;-33.981070128970906
1739209780.1832857;-45.120503652039325
1739209780.183288;-45.120503652039325
1739209780.1832905;-38.13080360867914
1739209780.183293;-35.57807855764607
1739209780.1832955;-38.13080360867914
1739209780.1832979;-45.120503652039325
1739209780.1833003;-31.141103565318915
1739209780.1833026;-32.816014438256545
1739209780.183305;-38.13080360867914
1739209780.1833074;-45.120503652039325
1739209780.1833098;-33.981070128970906
1739209780.1833122;-38.13080360867914
1739209780.1833146;-45.120503652039325
1739209780.183317;-31.141103565318893
1739209780.1833193;-38.13080360867914
1739209780.1833217;-38.13080360867914
1739209780.183324;-38.13080360867914
1739209780.1833265;-38.13080360867914
1739209780.1833289;-38.13080360867914
1739209780.1833313;-38.13080360867914
1739209780.1833339;-38.13080360867914
1739209780.1833363;-45.120503652039325
1739209780.1833386;-32.816014438256545
1739209780.183341;-33.981070128970906
1739209780.1833434;-45.120503652039325
1739209780.1833458;-45.120503652039325
1739209780.1833482;-45.120503652039325
1739209780.1833506;-45.120503652039325
1739209780.183353;-45.120503652039325
1739209780.1833553;-38.13080360867914
1739209780.1833577;-45.120503652039325
1739209780.18336;-45.120503652039325
1739209780.1833625;-33.981070128970906
1739209780.1833649;-45.120503652039325
1739209780.1833673;-45.120503652039325
1739209780.1833696;-45.120503652039325
1739209780.183372;-38.13080360867914
1739209780.1833744;-33.981070128970906
1739209780.183377;-45.120503652039325
1739209780.1833794;-45.120503652039325
1739209780.1833818;-38.13080360867914
1739209780.1833842;-35.57807855764607
1739209780.1833866;-45.120503652039325
1739209780.183389;-38.13080360867914
1739209780.1833913;-38.13080360867914
1739209780.1833937;-38.13080360867914
1739209780.183396;-38.13080360867914
1739209780.1833985;-38.13080360867914
1739209780.1834009;-38.13080360867914
1739209780.1834033;-38.13080360867914
1739209780.1834056;-38.13080360867914
1739209780.183408;-45.120503652039325
1739209780.1834104;-45.120503652039325
1739209780.1834128;-31.141103565318893
1739209780.1834152;-38.13080360867914
1739209780.1834178;-45.120503652039325
1739209780.1834202;-38.13080360867914
1739209780.1834226;-35.57807855764607
1739209780.183425;-38.13080360867914
1739209780.1834273;-45.120503652039325
1739209780.1834297;-38.13080360867914
1739209780.183432;-33.981070128970906
1739209780.1834345;-38.13080360867914
1739209780.1834369;-45.120503652039325
1739209780.1834393;-38.13080360867914
1739209780.1834416;-38.13080360867914
1739209780.183444;-45.120503652039325
1739209780.1834464;-45.120503652039325
1739209780.1834488;-35.57807855764607
1739209780.1834512;-38.13080360867914
1739209780.1834536;-45.120503652039325
1739209780.183456;-45.120503652039325
1739209780.1834586;-45.120503652039325
1739209780.183461;-45.120503652039325
1739209780.1834633;-38.13080360867914
1739209780.1834657;-38.13080360867914
1739209780.183468;-38.13080360867914
1739209780.1834705;-38.13080360867914
1739209780.1834729;-38.13080360867914
1739209780.1834753;-32.816014438256545
1739209780.1834776;-38.13080360867914
1739209780.18348;-45.120503652039325
1739209780.1834824;-45.120503652039325
1739209780.1834848;-38.13080360867914
1739209780.1834872;-45.120503652039325
1739209780.1834896;-45.120503652039325
1739209780.183492;-38.13080360867914
1739209780.1834943;-38.13080360867914
1739209780.1834967;-38.13080360867914
1739209780.183499;-45.120503652039325
1739209780.1835017;-45.120503652039325
1739209780.183504;-45.120503652039325
1739209780.1835065;-45.120503652039325
1739209780.1835089;-45.120503652039325
1739209780.1835113;-38.13080360867914
1739209780.1835136;-38.13080360867914
1739209780.183516;-35.57807855764607
1739209780.1835184;-45.120503652039325
1739209780.1835208;-38.13080360867914
1739209780.1835232;-35.57807855764607
1739209780.1835256;-45.120503652039325
1739209780.183528;-45.120503652039325
1739209780.1835303;-38.13080360867914
1739209780.1835327;-31.141103565318915
1739209780.183535;-28.992665084841942
1739209780.1835375;-45.120503652039325
1739209780.1835399;-33.981070128970906
1739209780.1835425;-35.57807855764607
1739209780.1835449;-33.981070128970906
1739209780.1835473;-45.120503652039325
1739209780.1835496;-38.13080360867914
1739209780.183552;-45.120503652039325
1739209780.1835544;-33.981070128970906
1739209780.1835568;-45.120503652039325
1739209780.1835592;-38.13080360867914
1739209780.1835616;-45.120503652039325
1739209780.183564;-38.13080360867914
1739209780.1835663;-45.120503652039325
1739209780.1835687;-45.120503652039325
1739209780.183571;-38.13080360867914
1739209780.1835735;-38.13080360867914
1739209780.1835759;-38.13080360867914
1739209780.1835783;-38.13080360867914
1739209780.1835806;-38.13080360867914
1739209780.1835833;-38.13080360867914
1739209780.1835856;-45.120503652039325
1739209780.183588;-45.120503652039325
1739209780.1835904;-45.120503652039325
1739209780.1835928;-38.13080360867914
1739209780.1835952;-35.57807855764607
1739209780.1835976;-38.13080360867914
1739209780.1836;-45.120503652039325
1739209780.1836023;-45.120503652039325
1739209780.1836047;-38.13080360867914
1739209780.183607;-38.13080360867914
1739209780.1836095;-45.120503652039325
1739209780.1836119;-28.58837851428586
1739209780.1836143;-45.120503652039325
1739209780.1836166;-38.13080360867914
1739209780.183619;-45.120503652039325
1739209780.1836214;-33.981070128970906
1739209780.1836238;-33.981070128970906
1739209780.1836264;-45.120503652039325
1739209780.1836288;-38.13080360867914
1739209780.1836312;-33.981070128970906
1739209780.1836336;-45.120503652039325
1739209780.183636;-38.13080360867914
1739209780.1836383;-38.13080360867914
1739209780.1836407;-38.13080360867914
1739209780.183643;-38.13080360867914
1739209780.1836455;-38.13080360867914
1739209780.1836479;-38.13080360867914
1739209780.1836503;-38.13080360867914
1739209780.1836526;-35.57807855764607
1739209780.183655;-38.13080360867914
1739209780.1836574;-45.120503652039325
1739209780.1836598;-35.57807855764607
1739209780.1836622;-30.49652367304973
1739209780.1836646;-45.120503652039325
1739209780.1836672;-45.120503652039325
1739209780.1836696;-33.981070128970906
1739209780.183672;-35.57807855764607
1739209780.1836743;-45.120503652039325
1739209780.1836767;-32.816014438256545
1739209780.183679;-45.120503652039325
1739209780.1836815;-45.120503652039325
1739209780.1836839;-38.13080360867914
1739209780.1836863;-45.120503652039325
1739209780.1836886;-45.120503652039325
1739209780.183691;-45.120503652039325
1739209780.1836934;-45.120503652039325
1739209780.1836958;-45.120503652039325
1739209780.1836982;-38.13080360867914
1739209780.1837006;-45.120503652039325
1739209780.183703;-38.13080360867914
1739209780.1837053;-38.13080360867914
1739209780.183708;-38.13080360867914
1739209780.1837103;-38.13080360867914
1739209780.1837127;-38.13080360867914
1739209780.183715;-35.57807855764607
1739209780.1837175;-33.981070128970906
1739209780.1837199;-38.13080360867914
1739209780.1837223;-45.120503652039325
1739209780.1837246;-45.120503652039325
1739209780.183727;-45.120503652039325
1739209780.1837294;-45.120503652039325
1739209780.1837318;-45.120503652039325
1739209780.1837342;-45.120503652039325
1739209780.1837366;-38.13080360867914
1739209780.183739;-45.120503652039325
1739209780.1837413;-35.57807855764607
1739209780.1837437;-45.120503652039325
1739209780.183746;-38.13080360867914
1739209780.1837485;-38.13080360867914
1739209780.183751;-38.13080360867914
1739209780.1837535;-38.13080360867914
1739209780.1837559;-38.13080360867914
1739209780.1837583;-38.13080360867914
1739209780.1837606;-38.13080360867914
1739209780.183763;-45.120503652039325
1739209780.1837654;-38.13080360867914
1739209780.1837678;-35.57807855764607
1739209780.1837702;-38.13080360867914
1739209780.1837726;-35.57807855764607
1739209780.183775;-38.13080360867914
1739209780.1837773;-45.120503652039325
1739209780.1837797;-38.13080360867914
1739209780.183782;-35.57807855764607
1739209780.1837845;-45.120503652039325
1739209780.1837869;-38.13080360867914
1739209780.1837893;-45.120503652039325
1739209780.1837919;-38.13080360867914
1739209780.1837943;-45.120503652039325
1739209780.1837966;-45.120503652039325
1739209780.183799;-38.13080360867914
1739209780.1838014;-45.120503652039325
1739209780.1838038;-35.57807855764607
1739209780.1838062;-30.49652367304973
1739209780.1838086;-33.981070128970906
1739209780.183811;-35.57807855764607
1739209780.1838133;-38.13080360867914
1739209780.1838157;-38.13080360867914
1739209780.183818;-45.120503652039325
1739209780.1838205;-38.13080360867914
1739209780.1838229;-38.13080360867914
1739209780.1838253;-45.120503652039325
1739209780.1838276;-45.120503652039325
1739209780.18383;-38.13080360867914
1739209780.1838326;-38.13080360867914
1739209780.183835;-45.120503652039325
1739209780.1838374;-38.13080360867914
1739209780.1838398;-45.120503652039325
1739209780.1838422;-45.120503652039325
1739209780.1838446;-45.120503652039325
1739209780.183847;-38.13080360867914
1739209780.1838493;-35.57807855764607
1739209780.1838517;-45.120503652039325
1739209780.183854;-45.120503652039325
1739209780.1838565;-33.981070128970906
1739209780.1838589;-45.120503652039325
1739209780.1838613;-38.13080360867914
1739209780.1838636;-25.826314394896354
1739209780.183866;-32.816014438256545
1739209780.1838684;-45.120503652039325
1739209780.1838708;-38.13080360867914
1739209780.1838732;-35.57807855764607
1739209780.1838758;-45.120503652039325
1739209780.1838782;-38.13080360867914
1739209780.1838806;-38.13080360867914
1739209780.183883;-45.120503652039325
1739209780.1838853;-45.120503652039325
1739209780.1838877;-32.816014438256545
1739209780.18389;-38.13080360867914
1739209780.1838925;-38.13080360867914
1739209780.1838949;-38.13080360867914
1739209780.1838973;-45.120503652039325
1739209780.1838996;-38.13080360867914
1739209780.183902;-38.13080360867914
1739209780.1839044;-38.13080360867914
1739209780.1839068;-45.120503652039325
1739209780.1839092;-33.981070128970906
1739209780.1839116;-45.120503652039325
1739209780.183914;-33.981070128970906
1739209780.1839166;-45.120503652039325
1739209780.183919;-45.120503652039325
1739209780.1839213;-30.49652367304973
1739209780.1839237;-38.13080360867914
1739209780.183926;-45.120503652039325
1739209780.1839285;-38.13080360867914
1739209780.1839309;-35.57807855764607
1739209780.1839333;-38.13080360867914
1739209780.1839356;-45.120503652039325
1739209780.183938;-38.13080360867914
1739209780.1839404;-35.57807855764607
1739209780.1839428;-38.13080360867914
1739209780.1839452;-45.120503652039325
1739209780.1839476;-38.13080360867914
1739209780.18395;-35.57807855764607
1739209780.1839523;-38.13080360867914
1739209780.1839547;-45.120503652039325
1739209780.183957;-33.981070128970906
1739209780.1839597;-35.57807855764607
1739209780.183962;-33.981070128970906
1739209780.1839645;-45.120503652039325
1739209780.1839669;-45.120503652039325
1739209780.1839693;-45.120503652039325
1739209780.1839716;-38.13080360867914
1739209780.183974;-35.57807855764607
1739209780.1839764;-45.120503652039325
1739209780.1839788;-38.13080360867914
1739209780.1839812;-33.981070128970906
1739209780.1839836;-45.120503652039325
1739209780.183986;-38.13080360867914
1739209780.1839883;-35.57807855764607
1739209780.1839907;-38.13080360867914
1739209780.183993;-38.13080360867914
1739209780.1839955;-45.120503652039325
1739209780.1839979;-38.13080360867914
1739209780.1840005;-38.13080360867914
1739209780.1840029;-38.13080360867914
1739209780.1840053;-45.120503652039325
1739209780.1840076;-38.13080360867914
1739209780.18401;-38.13080360867914
1739209780.1840124;-38.13080360867914
1739209780.1840148;-38.13080360867914
1739209780.1840172;-45.120503652039325
1739209780.1840196;-38.13080360867914
1739209780.184022;-38.13080360867914
1739209780.1840243;-38.13080360867914
1739209780.1840267;-45.120503652039325
1739209780.184029;-38.13080360867914
1739209780.1840315;-35.57807855764607
1739209780.1840339;-38.13080360867914
1739209780.1840363;-45.120503652039325
1739209780.1840386;-31.141103565318915
1739209780.1840413;-35.57807855764607
1739209780.1840436;-45.120503652039325
1739209780.184046;-38.13080360867914
1739209780.1840484;-35.57807855764607
1739209780.1840508;-35.57807855764607
1739209780.1840532;-45.120503652039325
1739209780.1840556;-38.13080360867914
1739209780.184058;-30.49652367304973
1739209780.1840603;-38.13080360867914
1739209780.1840627;-38.13080360867914
1739209780.184065;-45.120503652039325
1739209780.1840675;-38.13080360867914
1739209780.1840699;-45.120503652039325
1739209780.1840723;-45.120503652039325
1739209780.1840746;-45.120503652039325
1739209780.184077;-31.141103565318915
1739209780.1840794;-35.57807855764607
1739209780.1840818;-45.120503652039325
1739209780.1840844;-38.13080360867914
1739209780.1840868;-45.120503652039325
1739209780.1840892;-45.120503652039325
1739209780.1840916;-38.13080360867914
1739209780.184094;-38.13080360867914
1739209780.1840963;-38.13080360867914
1739209780.1840987;-45.120503652039325
1739209780.184101;-38.13080360867914
1739209780.1841035;-35.57807855764607
1739209780.1841059;-38.13080360867914
1739209780.1841083;-45.120503652039325
1739209780.1841106;-33.981070128970906
1739209780.184113;-32.816014438256545
1739209780.1841154;-31.14110356531892
1739209780.1841178;-45.120503652039325
1739209780.1841202;-45.120503652039325
1739209780.1841226;-45.120503652039325
1739209780.1841252;-45.120503652039325
1739209780.1841276;-45.120503652039325
1739209780.18413;-33.981070128970906
1739209780.1841323;-35.57807855764607
1739209780.1841347;-33.981070128970906
1739209780.184137;-38.13080360867914
1739209780.1841395;-45.120503652039325
1739209780.1841419;-31.141103565318893
1739209780.1841443;-45.120503652039325
1739209780.1841466;-45.120503652039325
1739209780.184149;-45.120503652039325
1739209780.1841514;-38.13080360867914
1739209780.1841538;-38.13080360867914
1739209780.1841562;-45.120503652039325
1739209780.1841586;-45.120503652039325
1739209780.184161;-45.120503652039325
1739209780.1841633;-35.57807855764607
1739209780.184166;-38.13080360867914
1739209780.1841683;-45.120503652039325
1739209780.1841707;-45.120503652039325
1739209780.184173;-45.120503652039325
1739209780.1841755;-33.981070128970906
1739209780.1841779;-45.120503652039325
1739209780.1841803;-38.13080360867914
1739209780.1841826;-38.13080360867914
1739209780.184185;-38.13080360867914
1739209780.1841874;-35.57807855764607
1739209780.1841898;-45.120503652039325
1739209780.1841922;-31.141103565318915
1739209780.1841946;-38.13080360867914
1739209780.184197;-45.120503652039325
1739209780.1841993;-45.120503652039325
1739209780.1842017;-38.13080360867914
1739209780.184204;-45.120503652039325
1739209780.1842065;-45.120503652039325
1739209780.184209;-45.120503652039325
1739209780.1842115;-45.120503652039325
1739209780.1842139;-38.13080360867914
1739209780.1842163;-38.13080360867914
1739209780.1842186;-45.120503652039325
1739209780.184221;-38.13080360867914
1739209780.1842234;-32.816014438256545
1739209780.1842258;-45.120503652039325
1739209780.1842282;-45.120503652039325
1739209780.1842306;-45.120503652039325
1739209780.184233;-38.13080360867914
1739209780.1842353;-45.120503652039325
1739209780.1842377;-45.120503652039325
1739209780.18424;-45.120503652039325
1739209780.1842425;-45.120503652039325
1739209780.1842449;-45.120503652039325
1739209780.1842473;-33.981070128970906
1739209780.1842499;-38.13080360867914
1739209780.1842523;-45.120503652039325
1739209780.1842546;-38.13080360867914
1739209780.184257;-35.57807855764607
1739209780.1842594;-38.13080360867914
1739209780.1842618;-45.120503652039325
1739209780.1842642;-33.981070128970906
1739209780.1842666;-32.816014438256545
1739209780.184269;-38.13080360867914
1739209780.1842713;-32.816014438256545
1739209780.1842737;-38.13080360867914
1739209780.184276;-32.816014438256545
1739209780.1842785;-38.13080360867914
1739209780.1842809;-45.120503652039325
1739209780.1842833;-32.816014438256545
1739209780.1842856;-45.120503652039325
1739209780.184288;-45.120503652039325
1739209780.1842906;-38.13080360867914
1739209780.184293;-45.120503652039325
1739209780.1842954;-45.120503652039325
1739209780.1842978;-35.57807855764607
1739209780.1843002;-33.981070128970906
1739209780.1843026;-45.120503652039325
1739209780.184305;-38.13080360867914
1739209780.1843073;-45.120503652039325
1739209780.1843097;-35.57807855764607
1739209780.184312;-38.13080360867914
1739209780.1843145;-45.120503652039325
1739209780.1843169;-38.13080360867914
1739209780.1843193;-38.13080360867914
1739209780.1843216;-33.981070128970906
1739209780.184324;-35.57807855764607
1739209780.1843264;-45.120503652039325
1739209780.1843288;-33.981070128970906
1739209780.1843312;-38.13080360867914
1739209780.1843338;-38.13080360867914
1739209780.1843362;-38.13080360867914
1739209780.1843386;-45.120503652039325
1739209780.184341;-38.13080360867914
1739209780.1843433;-38.13080360867914
1739209780.1843457;-45.120503652039325
1739209780.184348;-38.13080360867914
1739209780.1843505;-45.120503652039325
1739209780.1843529;-45.120503652039325
1739209780.1843553;-45.120503652039325
1739209780.1843576;-45.120503652039325
1739209780.18436;-45.120503652039325
1739209780.1843624;-45.120503652039325
1739209780.1843648;-38.13080360867914
1739209780.1843672;-35.57807855764607
1739209780.1843696;-38.13080360867914
1739209780.184372;-45.120503652039325
1739209780.1843746;-38.13080360867914
1739209780.184377;-35.57807855764607
1739209780.1843793;-38.13080360867914
1739209780.1843817;-45.120503652039325
1739209780.184384;-38.13080360867914
1739209780.1843865;-30.49652367304973
1739209780.1843889;-33.981070128970906
1739209780.1843913;-45.120503652039325
1739209780.1843936;-38.13080360867914
1739209780.184396;-38.13080360867914
1739209780.1843984;-38.13080360867914
1739209780.1844008;-45.120503652039325
1739209780.1844032;-33.981070128970906
1739209780.1844056;-38.13080360867914
1739209780.184408;-38.13080360867914
1739209780.1844103;-38.13080360867914
1739209780.1844127;-38.13080360867914
1739209780.1844153;-32.816014438256545
1739209780.1844177;-45.120503652039325
1739209780.18442;-45.120503652039325
1739209780.1844225;-33.981070128970906
1739209780.1844249;-31.141103565318915
1739209780.1844273;-28.992665084841942
1739209780.1844296;-45.120503652039325
1739209780.184432;-45.120503652039325
1739209780.1844344;-38.13080360867914
1739209780.1844368;-38.13080360867914
1739209780.1844392;-35.57807855764607
1739209780.1844416;-38.13080360867914
1739209780.184444;-38.13080360867914
1739209780.1844463;-32.816014438256545
1739209780.1844487;-38.13080360867914
1739209780.184451;-38.13080360867914
1739209780.1844535;-45.120503652039325
1739209780.1844559;-45.120503652039325
1739209780.1844585;-45.120503652039325
1739209780.1844609;-45.120503652039325
1739209780.1844633;-45.120503652039325
1739209780.1844656;-45.120503652039325
1739209780.184468;-38.13080360867914
1739209780.1844704;-38.13080360867914
1739209780.1844728;-45.120503652039325
1739209780.1844752;-38.13080360867914
1739209780.1844776;-38.13080360867914
1739209780.18448;-38.13080360867914
1739209780.1844823;-38.13080360867914
1739209780.1844847;-33.981070128970906
1739209780.184487;-38.13080360867914
1739209780.1844895;-38.13080360867914
1739209780.1844919;-38.13080360867914
1739209780.1844943;-35.57807855764607
1739209780.1844966;-35.57807855764607
1739209780.1844993;-38.13080360867914
1739209780.1845016;-38.13080360867914
1739209780.184504;-38.13080360867914
1739209780.1845064;-45.120503652039325
1739209780.1845088;-35.57807855764607
1739209780.1845112;-38.13080360867914
1739209780.1845136;-45.120503652039325
1739209780.184516;-38.13080360867914
1739209780.1845183;-45.120503652039325
1739209780.1845207;-45.120503652039325
1739209780.184523;-38.13080360867914
1739209780.1845255;-38.13080360867914
1739209780.1845279;-45.120503652039325
1739209780.1845303;-45.120503652039325
1739209780.1845326;-38.13080360867914
1739209780.184535;-35.57807855764607
1739209780.1845374;-38.13080360867914
1739209780.1845398;-45.120503652039325
1739209780.1845424;-38.13080360867914
1739209780.1845448;-35.57807855764607
1739209780.1845472;-38.13080360867914
1739209780.1845496;-45.120503652039325
1739209780.184552;-45.120503652039325
1739209780.1845543;-38.13080360867914
1739209780.1845567;-38.13080360867914
1739209780.184559;-38.13080360867914
1739209780.1845615;-45.120503652039325
1739209780.1845639;-38.13080360867914
1739209780.1845663;-35.57807855764607
1739209780.1845686;-45.120503652039325
1739209780.184571;-38.13080360867914
1739209780.1845734;-45.120503652039325
1739209780.1845758;-38.13080360867914
1739209780.1845782;-45.120503652039325
1739209780.1845806;-35.57807855764607
1739209780.1845832;-32.816014438256545
1739209780.1845856;-45.120503652039325
1739209780.184588;-45.120503652039325
1739209780.1845903;-38.13080360867914
1739209780.1845927;-38.13080360867914
1739209780.184595;-38.13080360867914
1739209780.1845975;-45.120503652039325
1739209780.1845999;-45.120503652039325
1739209780.1846023;-32.816014438256545
1739209780.1846046;-38.13080360867914
1739209780.184607;-32.816014438256545
1739209780.1846094;-33.981070128970906
1739209780.1846118;-38.13080360867914
1739209780.1846142;-32.816014438256545
1739209780.1846166;-32.816014438256545
1739209780.184619;-45.120503652039325
1739209780.1846213;-45.120503652039325
1739209780.184624;-33.981070128970906
1739209780.1846263;-45.120503652039325
1739209780.1846287;-45.120503652039325
1739209780.184631;-45.120503652039325
1739209780.1846335;-45.120503652039325
1739209780.1846359;-45.120503652039325
1739209780.1846383;-32.816014438256545
1739209780.1846406;-29.438486411369333
1739209780.184643;-38.13080360867914
1739209780.1846454;-35.57807855764607
1739209780.1846478;-45.120503652039325
1739209780.1846502;-35.57807855764607
1739209780.1846526;-38.13080360867914
1739209780.184655;-38.13080360867914
1739209780.1846573;-45.120503652039325
1739209780.1846597;-35.57807855764607
1739209780.184662;-38.13080360867914
1739209780.1846645;-38.13080360867914
1739209780.184667;-45.120503652039325
1739209780.1846695;-45.120503652039325
1739209780.1846719;-33.981070128970906
1739209780.1846743;-38.13080360867914
1739209780.1846766;-45.120503652039325
1739209780.184679;-45.120503652039325
1739209780.1846814;-45.120503652039325
1739209780.1846838;-45.120503652039325
1739209780.1846862;-45.120503652039325
1739209780.1846886;-45.120503652039325
1739209780.184691;-38.13080360867914
1739209780.1846933;-45.120503652039325
1739209780.1846957;-35.57807855764607
1739209780.184698;-28.21854285175415
1739209780.1847005;-38.13080360867914
1739209780.1847029;-38.13080360867914
1739209780.1847053;-38.13080360867914
1739209780.1847079;-38.13080360867914
1739209780.1847103;-45.120503652039325
1739209780.1847126;-32.816014438256545
1739209780.184715;-45.120503652039325
