CAN Message; 0x150:0600b749cc75e2b7
1739209892.4206197;-29.438486411369333
1739209892.4206228;-31.141103565318915
1739209892.4206257;-38.13080360867914
1739209892.4206288;-32.81601443825658
1739209892.4206316;-26.991370085610768
1739209892.4206347;-26.991370085610754
1739209892.4206378;-32.816014438256545
1739209892.4206407;-32.816014438256545
1739209892.4206438;-38.13080360867914
1739209892.4206467;-35.57807855764607
1739209892.4206498;-38.13080360867914
1739209892.4206529;-33.981070128970956
1739209892.4206557;-38.13080360867914
1739209892.4206588;-28.21854285175415
1739209892.4206617;-35.57807855764607
1739209892.4206648;-45.120503652039325
1739209892.420668;-27.267205301931607
1739209892.4206707;-27.267205301931607
1739209892.4206738;-28.992665084841942
1739209892.4206767;-27.267205301931607
1739209892.4206798;-23.50682362968953
1739209892.420683;-26.487275050834715
1739209892.4206858;-30.49652367304973
1739209892.4206889;-28.58837851428586
1739209892.4206917;-45.120503652039325
1739209892.4206948;-31.141103565318943
1739209892.420698;-28.992665084841942
1739209892.4207008;-45.120503652039325
1739209892.420704;-28.992665084841942
1739209892.4207067;-31.141103565318915
1739209892.4207098;-45.120503652039325
1739209892.420713;-32.816014438256545
1739209892.4207158;-45.120503652039325
1739209892.420719;-35.57807855764607
1739209892.4207218;-25.826314394896364
1739209892.4207249;-26.991370085610768
1739209892.4207277;-33.981070128970906
1739209892.4207308;-38.13080360867914
1739209892.420734;-30.49652367304973
1739209892.4207368;-45.120503652039325
1739209892.42074;-45.120503652039325
1739209892.4207428;-26.487275050834715
1739209892.4207458;-31.141103565318893
1739209892.420749;-31.141103565318915
1739209892.4207518;-26.487275050834725
1739209892.420755;-26.991370085610736
1739209892.4207578;-38.13080360867914
1739209892.4207609;-29.438486411369333
1739209892.420764;-45.120503652039325
1739209892.4207668;-38.13080360867914
1739209892.42077;-31.141103565318915
1739209892.4207728;-23.50682362968953
1739209892.420776;-23.50682362968953
1739209892.420779;-20.001670042250552
1739209892.4207819;-31.141103565318915
1739209892.420785;-38.13080360867914
1739209892.4207878;-28.992665084841942
1739209892.420791;-28.58837851428586
1739209892.420794;-38.13080360867914
1739209892.4207969;-26.991370085610736
1739209892.4208;-33.981070128970906
1739209892.4208028;-33.981070128970906
1739209892.420806;-45.120503652039325
1739209892.420809;-28.992665084841942
1739209892.420812;-31.141103565318915
1739209892.420815;-45.120503652039325
1739209892.4208179;-31.141103565318915
1739209892.420821;-29.438486411369333
1739209892.420824;-24.15140352195873
1739209892.420827;-45.120503652039325
1739209892.42083;-28.58837851428586
1739209892.4208329;-45.120503652039325
1739209892.420836;-23.38864096791655
1739209892.4208388;-25.826314394896357
1739209892.420842;-33.981070128970906
1739209892.420845;-32.816014438256545
1739209892.420848;-27.877744956031417
1739209892.420851;-32.816014438256545
1739209892.4208539;-38.13080360867914
1739209892.420857;-38.13080360867914
1739209892.42086;-35.57807855764607
1739209892.420863;-31.141103565318915
1739209892.420866;-25.826314394896364
1739209892.4208689;-23.50682362968953
1739209892.420872;-28.992665084841942
1739209892.420875;-38.13080360867914
1739209892.420878;-33.981070128970906
1739209892.420881;-45.120503652039325
1739209892.420884;-31.141103565318915
1739209892.420887;-33.981070128970906
1739209892.42089;-45.120503652039325
1739209892.420893;-35.57807855764607
1739209892.420896;-26.03565346325281
1739209892.420899;-30.49652367304973
1739209892.420902;-30.49652367304976
1739209892.420905;-35.57807855764607
1739209892.420908;-31.141103565318915
1739209892.420911;-30.49652367304973
1739209892.420914;-28.992665084841942
1739209892.420917;-31.141103565318915
1739209892.4209201;-38.13080360867914
1739209892.420923;-38.13080360867914
1739209892.420926;-32.81601443825658
1739209892.420929;-33.981070128970956
1739209892.420932;-45.120503652039325
1739209892.4209352;-45.120503652039325
1739209892.420938;-38.13080360867914
1739209892.420941;-38.13080360867914
1739209892.420944;-35.57807855764607
1739209892.420947;-38.13080360867914
1739209892.42095;-45.120503652039325
1739209892.420953;-38.13080360867914
1739209892.4209561;-33.981070128970906
1739209892.420959;-45.120503652039325
1739209892.420962;-45.120503652039325
1739209892.420965;-38.13080360867914
1739209892.420968;-45.120503652039325
1739209892.4209712;-45.120503652039325
1739209892.420974;-38.13080360867914
1739209892.420977;-38.13080360867914
1739209892.42098;-45.120503652039325
1739209892.420983;-45.120503652039325
1739209892.4209862;-45.120503652039325
1739209892.420989;-38.13080360867914
1739209892.4209921;-35.57807855764607
1739209892.420995;-38.13080360867914
1739209892.420998;-38.13080360867914
1739209892.4210012;-31.141103565318893
1739209892.421004;-35.57807855764607
1739209892.4210072;-38.13080360867914
1739209892.42101;-38.13080360867914
1739209892.421013;-35.57807855764607
1739209892.4210162;-45.120503652039325
1739209892.421019;-45.120503652039325
1739209892.4210222;-38.13080360867914
1739209892.421025;-35.57807855764607
1739209892.4210281;-38.13080360867914
1739209892.4210312;-45.120503652039325
1739209892.421034;-38.13080360867914
1739209892.4210372;-45.120503652039325
1739209892.42104;-45.120503652039325
1739209892.4210432;-45.120503652039325
1739209892.4210463;-35.57807855764607
1739209892.421049;-32.816014438256545
1739209892.4210522;-45.120503652039325
1739209892.421055;-38.13080360867914
1739209892.4210582;-33.981070128970906
1739209892.421061;-45.120503652039325
1739209892.4210641;-32.816014438256545
1739209892.4210672;-31.141103565318915
1739209892.42107;-38.13080360867914
1739209892.4210732;-35.57807855764607
1739209892.421076;-35.57807855764607
1739209892.4210792;-38.13080360867914
1739209892.4210823;-45.120503652039325
1739209892.4210851;-38.13080360867914
1739209892.4210882;-45.120503652039325
1739209892.421091;-45.120503652039325
1739209892.4210942;-45.120503652039325
1739209892.4210973;-38.13080360867914
1739209892.4211001;-38.13080360867914
1739209892.4211032;-45.120503652039325
1739209892.421106;-33.981070128970906
1739209892.4211092;-35.57807855764607
1739209892.4211123;-35.57807855764607
1739209892.4211152;-38.13080360867914
1739209892.4211183;-45.120503652039325
1739209892.4211211;-45.120503652039325
1739209892.4211242;-45.120503652039325
1739209892.4211273;-32.816014438256545
1739209892.4211302;-45.120503652039325
1739209892.4211333;-38.13080360867914
1739209892.4211361;-32.816014438256545
1739209892.4211392;-38.13080360867914
1739209892.4211423;-38.13080360867914
1739209892.4211452;-45.120503652039325
1739209892.4211483;-33.981070128970906
1739209892.4211512;-45.120503652039325
1739209892.4211543;-38.13080360867914
1739209892.4211574;-32.816014438256545
1739209892.4211602;-45.120503652039325
1739209892.4211633;-38.13080360867914
1739209892.4211662;-45.120503652039325
1739209892.4211693;-38.13080360867914
1739209892.4211724;-38.13080360867914
1739209892.4211752;-45.120503652039325
1739209892.4211783;-38.13080360867914
1739209892.4211812;-45.120503652039325
1739209892.4211843;-33.981070128970906
1739209892.4211872;-28.58837851428586
1739209892.4211903;-38.13080360867914
1739209892.4211934;-45.120503652039325
1739209892.4211962;-38.13080360867914
1739209892.4211993;-38.13080360867914
1739209892.4212022;-45.120503652039325
1739209892.4212053;-45.120503652039325
1739209892.4212084;-45.120503652039325
1739209892.4212112;-38.13080360867914
1739209892.4212143;-38.13080360867914
1739209892.4212172;-45.120503652039325
1739209892.4212203;-45.120503652039325
1739209892.4212234;-38.13080360867914
1739209892.4212263;-45.120503652039325
1739209892.4212294;-45.120503652039325
1739209892.4212322;-45.120503652039325
1739209892.4212353;-45.120503652039325
1739209892.4212384;-33.981070128970906
1739209892.4212413;-45.120503652039325
1739209892.4212444;-45.120503652039325
1739209892.4212472;-38.13080360867914
1739209892.4212503;-35.57807855764607
1739209892.4212534;-45.120503652039325
1739209892.4212563;-35.57807855764607
1739209892.4212594;-28.21854285175415
1739209892.4212623;-38.13080360867914
1739209892.4212654;-45.120503652039325
1739209892.4212685;-38.13080360867914
1739209892.4212713;-38.13080360867914
1739209892.4212744;-38.13080360867914
1739209892.4212773;-45.120503652039325
1739209892.4212804;-38.13080360867914
1739209892.4212835;-45.120503652039325
1739209892.4212863;-45.120503652039325
1739209892.4212894;-45.120503652039325
1739209892.4212923;-38.13080360867914
1739209892.4212954;-35.57807855764607
1739209892.4212983;-38.13080360867914
1739209892.4213014;-45.120503652039325
1739209892.4213045;-38.13080360867914
1739209892.4213073;-35.57807855764607
1739209892.4213104;-38.13080360867914
1739209892.4213133;-45.120503652039325
1739209892.4213164;-45.120503652039325
1739209892.4213195;-38.13080360867914
1739209892.4213223;-33.981070128970906
1739209892.4213254;-45.120503652039325
1739209892.4213283;-38.13080360867914
1739209892.4213314;-35.57807855764607
1739209892.4213345;-45.120503652039325
1739209892.4213374;-45.120503652039325
1739209892.4213405;-38.13080360867914
1739209892.4213433;-35.57807855764607
1739209892.4213464;-45.120503652039325
1739209892.4213495;-38.13080360867914
1739209892.4213524;-38.13080360867914
1739209892.4213555;-45.120503652039325
1739209892.4213583;-38.13080360867914
1739209892.4213614;-45.120503652039325
1739209892.4213645;-45.120503652039325
1739209892.4213674;-45.120503652039325
1739209892.4213705;-38.13080360867914
1739209892.4213734;-33.981070128970906
1739209892.4213765;-45.120503652039325
1739209892.4213796;-45.120503652039325
1739209892.4213824;-45.120503652039325
1739209892.4213855;-45.120503652039325
1739209892.4213884;-45.120503652039325
1739209892.4213915;-38.13080360867914
1739209892.4213946;-38.13080360867914
1739209892.4213974;-45.120503652039325
1739209892.4214005;-38.13080360867914
1739209892.4214034;-45.120503652039325
1739209892.4214065;-38.13080360867914
1739209892.4214094;-35.57807855764607
1739209892.4214125;-45.120503652039325
1739209892.4214156;-35.57807855764607
1739209892.4214184;-38.13080360867914
1739209892.4214215;-38.13080360867914
1739209892.4214244;-45.120503652039325
1739209892.4214275;-38.13080360867914
1739209892.4214306;-33.981070128970906
1739209892.4214334;-38.13080360867914
1739209892.4214365;-45.120503652039325
1739209892.4214394;-45.120503652039325
1739209892.4214425;-45.120503652039325
1739209892.4214456;-38.13080360867914
1739209892.4214485;-38.13080360867914
1739209892.4214516;-38.13080360867914
1739209892.4214544;-38.13080360867914
1739209892.4214575;-45.120503652039325
1739209892.4214606;-45.120503652039325
1739209892.4214635;-38.13080360867914
1739209892.4214666;-38.13080360867914
1739209892.4214694;-35.57807855764607
1739209892.4214725;-45.120503652039325
1739209892.4214756;-45.120503652039325
1739209892.4214785;-38.13080360867914
1739209892.4214816;-45.120503652039325
1739209892.4214845;-35.57807855764607
1739209892.4214876;-38.13080360867914
1739209892.4214907;-38.13080360867914
1739209892.4214935;-35.57807855764607
1739209892.4214966;-45.120503652039325
1739209892.4214995;-45.120503652039325
1739209892.4215026;-33.981070128970906
1739209892.4215057;-38.13080360867914
1739209892.4215086;-38.13080360867914
1739209892.4215117;-38.13080360867914
1739209892.4215145;-45.120503652039325
1739209892.4215176;-45.120503652039325
1739209892.4215205;-38.13080360867914
1739209892.4215236;-38.13080360867914
1739209892.4215267;-30.49652367304973
1739209892.4215295;-38.13080360867914
1739209892.4215326;-33.981070128970906
1739209892.4215355;-45.120503652039325
1739209892.4215386;-38.13080360867914
1739209892.4215417;-45.120503652039325
1739209892.4215446;-45.120503652039325
1739209892.4215477;-45.120503652039325
1739209892.4215505;-33.981070128970906
1739209892.4215536;-45.120503652039325
1739209892.4215567;-45.120503652039325
1739209892.4215596;-45.120503652039325
1739209892.4215627;-38.13080360867914
1739209892.4215655;-38.13080360867914
1739209892.4215686;-33.981070128970906
1739209892.4215717;-45.120503652039325
1739209892.4215746;-45.120503652039325
1739209892.4215777;-38.13080360867914
1739209892.4215806;-45.120503652039325
1739209892.4215837;-45.120503652039325
1739209892.4215868;-45.120503652039325
1739209892.4215896;-32.816014438256545
1739209892.4215927;-33.981070128970906
1739209892.4215956;-45.120503652039325
1739209892.4215987;-31.141103565318915
1739209892.4216018;-38.13080360867914
1739209892.4216046;-45.120503652039325
1739209892.4216077;-38.13080360867914
1739209892.4216106;-45.120503652039325
1739209892.4216137;-45.120503652039325
1739209892.4216168;-38.13080360867914
1739209892.4216197;-38.13080360867914
1739209892.4216228;-35.57807855764607
1739209892.4216256;-38.13080360867914
1739209892.4216287;-45.120503652039325
1739209892.4216316;-38.13080360867914
1739209892.4216347;-38.13080360867914
1739209892.4216378;-45.120503652039325
1739209892.4216406;-45.120503652039325
1739209892.4216437;-45.120503652039325
1739209892.4216466;-31.141103565318915
1739209892.4216497;-38.13080360867914
1739209892.4216528;-45.120503652039325
1739209892.4216557;-38.13080360867914
1739209892.4216588;-38.13080360867914
1739209892.4216616;-45.120503652039325
1739209892.4216647;-38.13080360867914
1739209892.4216678;-38.13080360867914
1739209892.4216707;-33.981070128970906
1739209892.4216738;-45.120503652039325
1739209892.4216766;-45.120503652039325
1739209892.4216797;-33.981070128970906
1739209892.4216828;-33.981070128970906
1739209892.4216857;-35.57807855764607
1739209892.4216888;-33.981070128970906
1739209892.4216917;-45.120503652039325
1739209892.4216948;-45.120503652039325
1739209892.4216979;-38.13080360867914
1739209892.4217007;-38.13080360867914
1739209892.4217038;-45.120503652039325
1739209892.4217067;-38.13080360867914
1739209892.4217098;-38.13080360867914
1739209892.4217129;-45.120503652039325
1739209892.4217157;-32.816014438256545
1739209892.4217188;-38.13080360867914
1739209892.4217217;-38.13080360867914
1739209892.4217248;-45.120503652039325
1739209892.421728;-45.120503652039325
1739209892.4217308;-38.13080360867914
1739209892.4217339;-45.120503652039325
1739209892.4217367;-45.120503652039325
1739209892.4217398;-45.120503652039325
1739209892.421743;-45.120503652039325
1739209892.4217458;-32.816014438256545
1739209892.4217489;-38.13080360867914
1739209892.4217517;-38.13080360867914
1739209892.4217548;-38.13080360867914
1739209892.4217577;-38.13080360867914
1739209892.4217608;-45.120503652039325
1739209892.421764;-45.120503652039325
1739209892.4217668;-45.120503652039325
1739209892.4217699;-38.13080360867914
1739209892.4217727;-38.13080360867914
1739209892.4217758;-45.120503652039325
1739209892.421779;-45.120503652039325
1739209892.4217818;-38.13080360867914
1739209892.4217849;-38.13080360867914
1739209892.4217877;-45.120503652039325
1739209892.4217908;-45.120503652039325
1739209892.421794;-45.120503652039325
1739209892.4217968;-45.120503652039325
1739209892.4218;-45.120503652039325
1739209892.4218028;-38.13080360867914
1739209892.4218059;-33.981070128970906
1739209892.421809;-45.120503652039325
1739209892.4218118;-45.120503652039325
1739209892.421815;-45.120503652039325
1739209892.4218178;-32.816014438256545
1739209892.4218209;-33.981070128970906
1739209892.421824;-45.120503652039325
1739209892.4218268;-45.120503652039325
1739209892.42183;-38.13080360867914
1739209892.4218328;-38.13080360867914
1739209892.421836;-45.120503652039325
1739209892.421839;-38.13080360867914
1739209892.4218419;-38.13080360867914
1739209892.421845;-45.120503652039325
1739209892.4218478;-45.120503652039325
1739209892.421851;-38.13080360867914
1739209892.421854;-38.13080360867914
1739209892.4218569;-45.120503652039325
1739209892.42186;-45.120503652039325
1739209892.4218628;-45.120503652039325
1739209892.421866;-31.141103565318915
1739209892.4218688;-33.981070128970906
1739209892.421872;-45.120503652039325
1739209892.421875;-38.13080360867914
1739209892.4218779;-38.13080360867914
1739209892.421881;-38.13080360867914
1739209892.4218838;-45.120503652039325
1739209892.421887;-38.13080360867914
1739209892.42189;-45.120503652039325
1739209892.421893;-45.120503652039325
1739209892.421896;-38.13080360867914
1739209892.4218988;-38.13080360867914
1739209892.421902;-38.13080360867914
1739209892.421905;-45.120503652039325
1739209892.421908;-45.120503652039325
1739209892.421911;-45.120503652039325
1739209892.4219139;-33.981070128970906
1739209892.421917;-33.981070128970906
1739209892.42192;-45.120503652039325
1739209892.421923;-45.120503652039325
1739209892.421926;-32.816014438256545
1739209892.421929;-33.981070128970906
1739209892.421932;-45.120503652039325
1739209892.421935;-38.13080360867914
1739209892.421938;-38.13080360867914
1739209892.421941;-38.13080360867914
1739209892.421944;-38.13080360867914
1739209892.421947;-38.13080360867914
1739209892.42195;-45.120503652039325
1739209892.421953;-45.120503652039325
1739209892.421956;-45.120503652039325
1739209892.421959;-45.120503652039325
1739209892.421962;-38.13080360867914
1739209892.4219651;-45.120503652039325
1739209892.421968;-38.13080360867914
1739209892.421971;-45.120503652039325
1739209892.421974;-32.816014438256545
1739209892.421977;-38.13080360867914
1739209892.42198;-38.13080360867914
1739209892.421983;-38.13080360867914
1739209892.421986;-30.49652367304973
1739209892.421989;-27.267205301931607
1739209892.421992;-38.13080360867914
1739209892.421995;-38.13080360867914
1739209892.421998;-38.13080360867914
1739209892.4220011;-38.13080360867914
1739209892.422004;-45.120503652039325
1739209892.422007;-45.120503652039325
1739209892.42201;-45.120503652039325
1739209892.422013;-35.57807855764607
1739209892.4220161;-45.120503652039325
1739209892.422019;-38.13080360867914
1739209892.422022;-38.13080360867914
1739209892.422025;-45.120503652039325
1739209892.422028;-45.120503652039325
1739209892.4220312;-38.13080360867914
1739209892.422034;-38.13080360867914
1739209892.4220371;-33.981070128970906
1739209892.42204;-45.120503652039325
1739209892.422043;-33.981070128970906
1739209892.4220462;-38.13080360867914
1739209892.422049;-33.981070128970906
1739209892.4220521;-45.120503652039325
1739209892.422055;-38.13080360867914
1739209892.422058;-45.120503652039325
1739209892.4220612;-45.120503652039325
1739209892.422064;-45.120503652039325
1739209892.4220672;-45.120503652039325
1739209892.42207;-45.120503652039325
1739209892.4220731;-45.120503652039325
1739209892.4220762;-45.120503652039325
1739209892.422079;-45.120503652039325
1739209892.4220822;-38.13080360867914
1739209892.422085;-33.981070128970906
1739209892.4220881;-45.120503652039325
1739209892.422091;-45.120503652039325
1739209892.422094;-45.120503652039325
1739209892.4220972;-38.13080360867914
1739209892.4221;-38.13080360867914
1739209892.4221032;-35.57807855764607
1739209892.422106;-33.981070128970906
1739209892.4221091;-28.992665084841942
1739209892.4221122;-45.120503652039325
1739209892.422115;-38.13080360867914
1739209892.4221182;-32.816014438256545
1739209892.422121;-38.13080360867914
1739209892.4221241;-35.57807855764607
1739209892.4221272;-38.13080360867914
1739209892.42213;-45.120503652039325
1739209892.4221332;-31.141103565318915
1739209892.422136;-45.120503652039325
1739209892.4221392;-45.120503652039325
1739209892.4221423;-45.120503652039325
1739209892.4221451;-45.120503652039325
1739209892.4221482;-45.120503652039325
1739209892.422151;-45.120503652039325
1739209892.4221542;-45.120503652039325
1739209892.4221573;-45.120503652039325
1739209892.4221601;-38.13080360867914
1739209892.4221632;-45.120503652039325
1739209892.422166;-38.13080360867914
1739209892.4221692;-38.13080360867914
1739209892.4221723;-38.13080360867914
1739209892.4221752;-33.981070128970906
1739209892.4221783;-38.13080360867914
1739209892.4221811;-45.120503652039325
1739209892.4221842;-32.816014438256545
1739209892.4221873;-45.120503652039325
1739209892.4221902;-45.120503652039325
1739209892.4221933;-32.816014438256545
1739209892.4221961;-32.816014438256545
1739209892.4221992;-38.13080360867914
1739209892.422202;-38.13080360867914
1739209892.4222052;-33.981070128970906
1739209892.4222083;-38.13080360867914
1739209892.4222112;-38.13080360867914
1739209892.4222143;-38.13080360867914
1739209892.4222171;-38.13080360867914
1739209892.4222202;-45.120503652039325
1739209892.4222233;-38.13080360867914
1739209892.4222262;-45.120503652039325
1739209892.4222293;-45.120503652039325
1739209892.4222322;-35.57807855764607
1739209892.4222353;-35.57807855764607
1739209892.4222383;-45.120503652039325
1739209892.4222412;-38.13080360867914
1739209892.4222443;-31.141103565318893
1739209892.4222472;-38.13080360867914
1739209892.4222503;-45.120503652039325
1739209892.4222534;-38.13080360867914
1739209892.4222562;-35.57807855764607
1739209892.4222593;-38.13080360867914
1739209892.4222622;-45.120503652039325
1739209892.4222653;-45.120503652039325
1739209892.4222684;-35.57807855764607
1739209892.4222713;-38.13080360867914
1739209892.4222744;-38.13080360867914
1739209892.4222772;-33.981070128970906
1739209892.4222803;-45.120503652039325
1739209892.4222834;-38.13080360867914
1739209892.4222863;-38.13080360867914
1739209892.4222894;-33.981070128970906
1739209892.4222922;-38.13080360867914
1739209892.4222953;-38.13080360867914
1739209892.4222984;-45.120503652039325
1739209892.4223013;-38.13080360867914
1739209892.4223044;-28.21854285175415
1739209892.4223073;-35.57807855764607
1739209892.4223104;-45.120503652039325
1739209892.4223132;-45.120503652039325
1739209892.4223163;-29.438486411369333
1739209892.4223194;-38.13080360867914
1739209892.4223223;-45.120503652039325
1739209892.4223254;-45.120503652039325
1739209892.4223282;-45.120503652039325
1739209892.4223313;-45.120503652039325
1739209892.4223344;-45.120503652039325
1739209892.4223373;-38.13080360867914
1739209892.4223404;-45.120503652039325
1739209892.4223433;-38.13080360867914
1739209892.4223464;-45.120503652039325
1739209892.4223495;-45.120503652039325
1739209892.4223523;-31.141103565318893
1739209892.4223554;-38.13080360867914
1739209892.4223583;-45.120503652039325
1739209892.4223614;-38.13080360867914
1739209892.4223645;-35.57807855764607
1739209892.4223673;-45.120503652039325
1739209892.4223704;-45.120503652039325
1739209892.4223733;-45.120503652039325
1739209892.4223764;-45.120503652039325
1739209892.4223795;-38.13080360867914
1739209892.4223824;-38.13080360867914
1739209892.4223855;-45.120503652039325
1739209892.4223883;-45.120503652039325
1739209892.4223914;-38.13080360867914
1739209892.4223945;-38.13080360867914
1739209892.4223974;-38.13080360867914
1739209892.4224005;-45.120503652039325
1739209892.4224033;-45.120503652039325
1739209892.4224064;-45.120503652039325
1739209892.4224095;-38.13080360867914
1739209892.4224124;-31.141103565318893
1739209892.4224155;-35.57807855764607
1739209892.4224184;-31.141103565318893
1739209892.4224215;-45.120503652039325
1739209892.4224246;-33.981070128970906
1739209892.4224274;-33.981070128970906
1739209892.4224305;-38.13080360867914
1739209892.4224334;-38.13080360867914
1739209892.4224365;-45.120503652039325
1739209892.4224393;-38.13080360867914
1739209892.4224424;-45.120503652039325
1739209892.4224455;-45.120503652039325
1739209892.4224484;-45.120503652039325
1739209892.4224515;-38.13080360867914
1739209892.4224544;-38.13080360867914
1739209892.4224575;-45.120503652039325
1739209892.4224606;-45.120503652039325
1739209892.4224634;-33.981070128970906
1739209892.4224665;-35.57807855764607
1739209892.4224694;-45.120503652039325
1739209892.4224725;-28.992665084841942
1739209892.4224756;-32.816014438256545
1739209892.4224784;-38.13080360867914
1739209892.4224815;-38.13080360867914
1739209892.4224844;-45.120503652039325
1739209892.4224875;-38.13080360867914
1739209892.4224906;-38.13080360867914
1739209892.4224935;-38.13080360867914
1739209892.4224966;-38.13080360867914
1739209892.4224994;-38.13080360867914
1739209892.4225025;-38.13080360867914
1739209892.4225056;-45.120503652039325
1739209892.4225085;-45.120503652039325
1739209892.4225116;-45.120503652039325
1739209892.4225144;-45.120503652039325
1739209892.4225175;-38.13080360867914
1739209892.4225206;-30.49652367304973
1739209892.4225235;-32.816014438256545
1739209892.4225266;-35.57807855764607
1739209892.4225295;-33.981070128970906
1739209892.4225326;-29.438486411369333
1739209892.4225357;-38.13080360867914
1739209892.4225385;-38.13080360867914
1739209892.4225416;-45.120503652039325
1739209892.4225445;-38.13080360867914
1739209892.4225476;-33.981070128970906
1739209892.4225504;-45.120503652039325
1739209892.4225535;-38.13080360867914
1739209892.4225566;-45.120503652039325
1739209892.4225595;-38.13080360867914
1739209892.4225626;-45.120503652039325
1739209892.4225655;-45.120503652039325
1739209892.4225686;-45.120503652039325
1739209892.4225717;-38.13080360867914
1739209892.4225745;-45.120503652039325
1739209892.4225776;-45.120503652039325
1739209892.4225805;-38.13080360867914
1739209892.4225836;-45.120503652039325
1739209892.4225867;-38.13080360867914
1739209892.4225895;-38.13080360867914
1739209892.4225926;-38.13080360867914
1739209892.4225955;-28.992665084841942
1739209892.4225986;-45.120503652039325
1739209892.4226017;-38.13080360867914
1739209892.4226046;-33.981070128970906
1739209892.4226077;-32.816014438256545
1739209892.4226105;-38.13080360867914
1739209892.4226136;-38.13080360867914
1739209892.4226167;-38.13080360867914
1739209892.4226196;-29.438486411369347
1739209892.4226227;-33.981070128970906
1739209892.4226255;-33.981070128970906
1739209892.4226286;-38.13080360867914
1739209892.4226317;-38.13080360867914
1739209892.4226346;-33.981070128970906
1739209892.4226377;-38.13080360867914
1739209892.4226406;-38.13080360867914
1739209892.4226437;-33.981070128970906
1739209892.4226468;-45.120503652039325
1739209892.4226496;-38.13080360867914
1739209892.4226527;-45.120503652039325
1739209892.4226556;-38.13080360867914
1739209892.4226587;-38.13080360867914
1739209892.4226615;-45.120503652039325
1739209892.4226646;-45.120503652039325
1739209892.4226677;-38.13080360867914
1739209892.4226706;-38.13080360867914
1739209892.4226737;-45.120503652039325
1739209892.4226766;-45.120503652039325
1739209892.4226797;-38.13080360867914
1739209892.4226828;-32.816014438256545
1739209892.4226856;-38.13080360867914
1739209892.4226887;-45.120503652039325
1739209892.4226916;-38.13080360867914
1739209892.4226947;-38.13080360867914
1739209892.4226978;-38.13080360867914
1739209892.4227006;-45.120503652039325
1739209892.4227037;-38.13080360867914
1739209892.4227066;-38.13080360867914
1739209892.4227097;-33.981070128970906
1739209892.4227128;-45.120503652039325
1739209892.4227157;-38.13080360867914
1739209892.4227188;-32.816014438256545
1739209892.4227216;-45.120503652039325
1739209892.4227247;-45.120503652039325
1739209892.4227278;-33.981070128970906
1739209892.4227307;-38.13080360867914
1739209892.4227338;-45.120503652039325
1739209892.4227366;-38.13080360867914
1739209892.4227397;-38.13080360867914
1739209892.4227428;-38.13080360867914
1739209892.4227457;-38.13080360867914
1739209892.4227488;-38.13080360867914
1739209892.4227517;-38.13080360867914
1739209892.4227548;-38.13080360867914
1739209892.4227579;-35.57807855764607
1739209892.4227607;-38.13080360867914
1739209892.4227638;-38.13080360867914
1739209892.4227667;-45.120503652039325
1739209892.4227698;-45.120503652039325
1739209892.4227726;-45.120503652039325
1739209892.4227757;-33.981070128970906
1739209892.4227788;-35.57807855764607
1739209892.4227817;-38.13080360867914
1739209892.4227848;-45.120503652039325
1739209892.4227877;-38.13080360867914
1739209892.4227908;-35.57807855764607
1739209892.4227939;-38.13080360867914
1739209892.4227967;-45.120503652039325
1739209892.4227998;-38.13080360867914
1739209892.4228027;-33.981070128970906
1739209892.4228058;-38.13080360867914
1739209892.422809;-38.13080360867914
1739209892.4228117;-38.13080360867914
1739209892.4228148;-45.120503652039325
1739209892.4228177;-38.13080360867914
1739209892.4228208;-45.120503652039325
1739209892.422824;-33.981070128970906
1739209892.4228268;-45.120503652039325
1739209892.4228299;-38.13080360867914
1739209892.4228327;-38.13080360867914
1739209892.4228358;-35.57807855764607
1739209892.422839;-26.487275050834715
1739209892.4228418;-38.13080360867914
1739209892.422845;-33.981070128970906
1739209892.4228477;-31.141103565318915
1739209892.4228508;-32.816014438256545
1739209892.422854;-38.13080360867914
1739209892.4228568;-35.57807855764607
1739209892.42286;-33.981070128970906
1739209892.4228628;-45.120503652039325
1739209892.4228659;-45.120503652039325
1739209892.422869;-31.141103565318893
1739209892.4228718;-38.13080360867914
1739209892.422875;-45.120503652039325
1739209892.4228778;-38.13080360867914
1739209892.422881;-35.57807855764607
1739209892.4228837;-38.13080360867914
1739209892.4228868;-38.13080360867914
1739209892.42289;-45.120503652039325
1739209892.4228928;-38.13080360867914
1739209892.422896;-35.57807855764607
1739209892.4228988;-32.816014438256545
1739209892.4229019;-35.57807855764607
1739209892.422905;-38.13080360867914
1739209892.4229078;-38.13080360867914
1739209892.422911;-29.438486411369333
1739209892.4229138;-38.13080360867914
1739209892.422917;-45.120503652039325
1739209892.42292;-38.13080360867914
1739209892.4229228;-38.13080360867914
1739209892.422926;-38.13080360867914
1739209892.4229288;-35.57807855764607
1739209892.422932;-38.13080360867914
1739209892.422935;-31.141103565318943
1739209892.4229379;-45.120503652039325
1739209892.422941;-35.57807855764607
1739209892.4229438;-38.13080360867914
1739209892.422947;-45.120503652039325
1739209892.42295;-45.120503652039325
1739209892.422953;-32.816014438256545
1739209892.422956;-35.57807855764607
1739209892.4229589;-29.438486411369333
1739209892.422962;-32.816014438256545
1739209892.422965;-38.13080360867914
1739209892.422968;-38.13080360867914
1739209892.422971;-38.13080360867914
1739209892.4229739;-38.13080360867914
1739209892.422977;-38.13080360867914
1739209892.42298;-35.57807855764607
