CAN Message; 0x1a7:0000d61c037f0f2b
1739209758.6442811;-38.13080360867914
1739209758.6442897;-45.120503652039325
1739209758.6442986;-38.13080360867914
1739209758.6443071;-38.13080360867914
1739209758.644316;-38.13080360867914
1739209758.6443245;-38.13080360867914
1739209758.6443334;-38.13080360867914
1739209758.644342;-45.120503652039325
1739209758.6443508;-38.13080360867914
1739209758.6443594;-38.13080360867914
1739209758.6443682;-45.120503652039325
1739209758.6443768;-32.816014438256545
1739209758.6443856;-30.49652367304973
1739209758.6443942;-45.120503652039325
1739209758.644403;-38.13080360867914
1739209758.6444116;-35.57807855764607
1739209758.6444204;-32.816014438256545
1739209758.644429;-45.120503652039325
1739209758.6444378;-35.57807855764607
1739209758.6444464;-45.120503652039325
1739209758.6444552;-45.120503652039325
1739209758.6444638;-45.120503652039325
1739209758.6444726;-45.120503652039325
1739209758.6444812;-45.120503652039325
1739209758.64449;-45.120503652039325
1739209758.6444986;-45.120503652039325
1739209758.6445074;-45.120503652039325
1739209758.644516;-38.13080360867914
1739209758.6445248;-32.816014438256545
1739209758.6445334;-45.120503652039325
1739209758.6445422;-45.120503652039325
1739209758.6445508;-35.57807855764607
1739209758.6445596;-35.57807855764607
1739209758.6445682;-38.13080360867914
1739209758.644577;-38.13080360867914
1739209758.6445856;-38.13080360867914
1739209758.6445944;-45.120503652039325
1739209758.644603;-45.120503652039325
1739209758.6446118;-45.120503652039325
1739209758.6446204;-45.120503652039325
1739209758.6446292;-45.120503652039325
1739209758.6446378;-45.120503652039325
1739209758.6446466;-45.120503652039325
1739209758.6446552;-45.120503652039325
1739209758.644664;-45.120503652039325
1739209758.6446726;-45.120503652039325
1739209758.6446815;-45.120503652039325
1739209758.64469;-38.13080360867914
1739209758.6446989;-38.13080360867914
1739209758.6447074;-45.120503652039325
1739209758.6447163;-38.13080360867914
1739209758.6447248;-38.13080360867914
1739209758.6447337;-27.267205301931607
1739209758.6447423;-38.13080360867914
1739209758.644751;-45.120503652039325
1739209758.6447597;-45.120503652039325
1739209758.6447685;-33.981070128970906
1739209758.644777;-38.13080360867914
1739209758.644786;-45.120503652039325
1739209758.6447945;-38.13080360867914
1739209758.6448033;-35.57807855764607
1739209758.6448119;-45.120503652039325
1739209758.6448207;-45.120503652039325
1739209758.6448293;-33.981070128970906
1739209758.644838;-45.120503652039325
1739209758.6448467;-45.120503652039325
1739209758.6448555;-38.13080360867914
1739209758.644864;-32.816014438256545
1739209758.644873;-27.267205301931607
1739209758.6448815;-45.120503652039325
1739209758.6448903;-35.57807855764607
1739209758.644899;-38.13080360867914
1739209758.6449077;-38.13080360867914
1739209758.6449163;-38.13080360867914
1739209758.644925;-45.120503652039325
1739209758.6449337;-33.981070128970906
1739209758.6449425;-45.120503652039325
1739209758.644951;-38.13080360867914
1739209758.64496;-38.13080360867914
1739209758.6449685;-45.120503652039325
1739209758.6449773;-45.120503652039325
1739209758.644986;-38.13080360867914
1739209758.6449947;-38.13080360867914
1739209758.6450033;-45.120503652039325
1739209758.6450121;-38.13080360867914
1739209758.6450207;-38.13080360867914
1739209758.6450295;-45.120503652039325
1739209758.6450381;-38.13080360867914
1739209758.6450467;-38.13080360867914
1739209758.6450555;-45.120503652039325
1739209758.645064;-45.120503652039325
1739209758.645073;-33.981070128970906
1739209758.6450815;-33.981070128970906
1739209758.6450903;-32.816014438256545
1739209758.645099;-35.57807855764607
1739209758.6451077;-38.13080360867914
1739209758.6451163;-33.981070128970906
1739209758.6451252;-35.57807855764607
1739209758.6451337;-38.13080360867914
1739209758.6451426;-38.13080360867914
1739209758.6451511;-38.13080360867914
1739209758.64516;-38.13080360867914
1739209758.6451685;-38.13080360867914
1739209758.6451774;-38.13080360867914
1739209758.645186;-38.13080360867914
1739209758.6451948;-45.120503652039325
1739209758.6452034;-33.981070128970906
1739209758.6452122;-45.120503652039325
1739209758.6452208;-45.120503652039325
1739209758.6452296;-35.57807855764607
1739209758.6452382;-33.981070128970906
1739209758.645247;-45.120503652039325
1739209758.6452556;-45.120503652039325
1739209758.6452644;-33.981070128970906
1739209758.645273;-38.13080360867914
1739209758.6452818;-45.120503652039325
1739209758.6452904;-45.120503652039325
1739209758.6452992;-38.13080360867914
1739209758.6453078;-45.120503652039325
1739209758.6453166;-32.816014438256545
1739209758.6453252;-38.13080360867914
1739209758.645334;-38.13080360867914
1739209758.6453426;-38.13080360867914
1739209758.6453514;-45.120503652039325
1739209758.64536;-45.120503652039325
1739209758.6453688;-45.120503652039325
1739209758.6453774;-45.120503652039325
1739209758.6453862;-45.120503652039325
1739209758.6453948;-38.13080360867914
1739209758.6454036;-45.120503652039325
1739209758.6454122;-45.120503652039325
1739209758.645421;-38.13080360867914
1739209758.6454296;-38.13080360867914
1739209758.6454384;-32.816014438256545
1739209758.645447;-38.13080360867914
1739209758.6454558;-45.120503652039325
1739209758.6454644;-38.13080360867914
1739209758.6454732;-35.57807855764607
1739209758.6454818;-38.13080360867914
1739209758.6454906;-45.120503652039325
1739209758.6454992;-45.120503652039325
1739209758.645508;-38.13080360867914
1739209758.6455166;-45.120503652039325
1739209758.6455255;-38.13080360867914
1739209758.645534;-35.57807855764607
1739209758.6455429;-45.120503652039325
1739209758.6455514;-45.120503652039325
1739209758.6455603;-45.120503652039325
1739209758.6455688;-38.13080360867914
1739209758.6455777;-38.13080360867914
1739209758.6455863;-38.13080360867914
1739209758.645595;-45.120503652039325
1739209758.6456037;-45.120503652039325
1739209758.6456125;-38.13080360867914
1739209758.645621;-45.120503652039325
1739209758.64563;-45.120503652039325
1739209758.6456385;-45.120503652039325
1739209758.6456473;-38.13080360867914
1739209758.6456559;-35.57807855764607
1739209758.6456647;-45.120503652039325
1739209758.6456733;-45.120503652039325
1739209758.645682;-45.120503652039325
1739209758.6456907;-38.13080360867914
1739209758.6456995;-45.120503652039325
1739209758.645708;-45.120503652039325
1739209758.645717;-33.981070128970906
1739209758.6457255;-45.120503652039325
1739209758.6457343;-38.13080360867914
1739209758.645743;-38.13080360867914
1739209758.6457517;-32.816014438256545
1739209758.6457603;-35.57807855764607
1739209758.6457691;-45.120503652039325
1739209758.6457777;-45.120503652039325
1739209758.6457865;-32.816014438256545
1739209758.645795;-32.816014438256545
1739209758.645804;-45.120503652039325
1739209758.6458125;-38.13080360867914
1739209758.6458213;-45.120503652039325
1739209758.64583;-33.981070128970906
1739209758.6458387;-45.120503652039325
1739209758.6458473;-45.120503652039325
1739209758.6458561;-45.120503652039325
1739209758.6458647;-45.120503652039325
1739209758.6458735;-38.13080360867914
1739209758.6458821;-45.120503652039325
1739209758.645891;-35.57807855764607
1739209758.6458995;-35.57807855764607
1739209758.6459084;-45.120503652039325
1739209758.645917;-45.120503652039325
1739209758.6459258;-31.141103565318893
1739209758.6459343;-29.438486411369333
1739209758.6459432;-45.120503652039325
1739209758.6459517;-45.120503652039325
1739209758.6459606;-45.120503652039325
1739209758.6459692;-38.13080360867914
1739209758.645978;-45.120503652039325
1739209758.6459866;-45.120503652039325
1739209758.6459954;-45.120503652039325
1739209758.646004;-45.120503652039325
1739209758.6460128;-38.13080360867914
1739209758.6460214;-45.120503652039325
1739209758.6460302;-33.981070128970906
1739209758.6460388;-45.120503652039325
1739209758.6460476;-38.13080360867914
1739209758.6460562;-45.120503652039325
1739209758.646065;-31.141103565318893
1739209758.6460736;-28.58837851428586
1739209758.6460824;-45.120503652039325
1739209758.646091;-45.120503652039325
1739209758.6460998;-38.13080360867914
1739209758.6461084;-33.981070128970906
1739209758.6461172;-45.120503652039325
1739209758.6461258;-38.13080360867914
1739209758.6461346;-45.120503652039325
1739209758.6461432;-38.13080360867914
1739209758.6461518;-38.13080360867914
1739209758.6461606;-45.120503652039325
1739209758.6461692;-38.13080360867914
1739209758.646178;-45.120503652039325
1739209758.6461866;-45.120503652039325
1739209758.6461954;-45.120503652039325
1739209758.646204;-32.816014438256545
1739209758.6462128;-28.992665084841942
1739209758.6462214;-45.120503652039325
1739209758.6462302;-45.120503652039325
1739209758.6462388;-32.816014438256545
1739209758.6462476;-32.816014438256545
1739209758.6462562;-45.120503652039325
1739209758.646265;-45.120503652039325
1739209758.6462736;-45.120503652039325
1739209758.6462824;-32.816014438256545
1739209758.646291;-45.120503652039325
1739209758.6462998;-45.120503652039325
1739209758.6463084;-35.57807855764607
1739209758.6463172;-33.981070128970906
1739209758.6463258;-45.120503652039325
1739209758.6463346;-38.13080360867914
1739209758.6463432;-45.120503652039325
1739209758.646352;-45.120503652039325
1739209758.6463606;-45.120503652039325
1739209758.6463695;-45.120503652039325
1739209758.646378;-45.120503652039325
1739209758.6463869;-45.120503652039325
1739209758.6463954;-45.120503652039325
1739209758.6464043;-45.120503652039325
1739209758.6464128;-32.816014438256545
1739209758.6464217;-27.267205301931607
1739209758.6464303;-38.13080360867914
1739209758.646439;-38.13080360867914
1739209758.6464477;-38.13080360867914
1739209758.6464565;-35.57807855764607
1739209758.646465;-38.13080360867914
1739209758.646474;-45.120503652039325
1739209758.6464825;-38.13080360867914
1739209758.6464913;-45.120503652039325
1739209758.6464999;-45.120503652039325
1739209758.6465087;-38.13080360867914
1739209758.6465173;-45.120503652039325
1739209758.646526;-35.57807855764607
1739209758.6465347;-35.57807855764607
1739209758.6465435;-45.120503652039325
1739209758.646552;-45.120503652039325
1739209758.646561;-45.120503652039325
1739209758.6465695;-45.120503652039325
1739209758.6465783;-38.13080360867914
1739209758.646587;-45.120503652039325
1739209758.6465957;-45.120503652039325
1739209758.6466043;-35.57807855764607
1739209758.6466131;-35.57807855764607
1739209758.6466217;-45.120503652039325
1739209758.6466305;-33.981070128970906
1739209758.646639;-45.120503652039325
1739209758.646648;-45.120503652039325
1739209758.6466565;-38.13080360867914
1739209758.6466653;-38.13080360867914
1739209758.646674;-38.13080360867914
1739209758.6466827;-38.13080360867914
1739209758.6466913;-38.13080360867914
1739209758.6467001;-38.13080360867914
1739209758.6467087;-38.13080360867914
1739209758.6467175;-45.120503652039325
1739209758.6467261;-45.120503652039325
1739209758.646735;-45.120503652039325
1739209758.6467435;-38.13080360867914
1739209758.6467524;-32.816014438256545
1739209758.646761;-45.120503652039325
1739209758.6467698;-45.120503652039325
1739209758.6467783;-45.120503652039325
1739209758.6467872;-45.120503652039325
1739209758.6467957;-45.120503652039325
1739209758.6468046;-45.120503652039325
1739209758.6468132;-45.120503652039325
1739209758.646822;-45.120503652039325
1739209758.6468306;-45.120503652039325
1739209758.6468394;-38.13080360867914
1739209758.646848;-30.49652367304973
1739209758.6468568;-38.13080360867914
1739209758.6468654;-45.120503652039325
1739209758.6468742;-38.13080360867914
1739209758.6468828;-35.57807855764607
1739209758.6468916;-38.13080360867914
1739209758.6469002;-38.13080360867914
1739209758.646909;-45.120503652039325
1739209758.6469176;-45.120503652039325
1739209758.6469264;-45.120503652039325
1739209758.646935;-33.981070128970906
1739209758.6469438;-38.13080360867914
1739209758.6469524;-38.13080360867914
1739209758.6469612;-45.120503652039325
1739209758.6469698;-45.120503652039325
1739209758.6469786;-33.981070128970906
1739209758.6469872;-38.13080360867914
1739209758.646996;-45.120503652039325
1739209758.6470046;-45.120503652039325
1739209758.6470134;-38.13080360867914
1739209758.647022;-45.120503652039325
1739209758.6470308;-38.13080360867914
1739209758.6470394;-32.816014438256545
1739209758.6470482;-38.13080360867914
1739209758.6470568;-28.58837851428586
1739209758.6470656;-35.57807855764607
1739209758.6470742;-45.120503652039325
1739209758.647083;-45.120503652039325
1739209758.6470916;-38.13080360867914
1739209758.6471004;-45.120503652039325
1739209758.647109;-45.120503652039325
1739209758.6471179;-45.120503652039325
1739209758.6471264;-38.13080360867914
1739209758.6471353;-45.120503652039325
1739209758.6471438;-38.13080360867914
1739209758.6471527;-38.13080360867914
1739209758.6471612;-45.120503652039325
1739209758.64717;-45.120503652039325
1739209758.6471786;-45.120503652039325
1739209758.6471875;-45.120503652039325
1739209758.647196;-45.120503652039325
1739209758.6472049;-45.120503652039325
1739209758.6472135;-38.13080360867914
1739209758.6472223;-38.13080360867914
1739209758.6472309;-45.120503652039325
1739209758.6472397;-45.120503652039325
1739209758.6472483;-38.13080360867914
1739209758.6472569;-38.13080360867914
1739209758.6472657;-28.58837851428586
1739209758.6472743;-38.13080360867914
1739209758.647283;-45.120503652039325
1739209758.6472917;-38.13080360867914
1739209758.6473005;-38.13080360867914
1739209758.647309;-38.13080360867914
1739209758.647318;-45.120503652039325
1739209758.6473265;-38.13080360867914
1739209758.6473353;-33.981070128970956
1739209758.6473439;-45.120503652039325
1739209758.6473527;-38.13080360867914
1739209758.6473613;-45.120503652039325
1739209758.64737;-45.120503652039325
1739209758.6473787;-45.120503652039325
1739209758.6473875;-45.120503652039325
1739209758.647396;-38.13080360867914
1739209758.647405;-38.13080360867914
1739209758.6474135;-38.13080360867914
1739209758.6474223;-38.13080360867914
1739209758.647431;-45.120503652039325
1739209758.6474397;-45.120503652039325
1739209758.6474483;-38.13080360867914
1739209758.6474571;-38.13080360867914
1739209758.6474657;-45.120503652039325
1739209758.6474745;-35.57807855764607
1739209758.647483;-38.13080360867914
1739209758.647492;-45.120503652039325
1739209758.6475005;-33.981070128970906
1739209758.6475093;-45.120503652039325
1739209758.647518;-45.120503652039325
1739209758.6475267;-32.816014438256545
1739209758.6475353;-33.981070128970906
1739209758.6475441;-45.120503652039325
1739209758.6475527;-45.120503652039325
1739209758.6475616;-33.981070128970906
1739209758.6475701;-33.981070128970906
1739209758.647579;-45.120503652039325
1739209758.6475875;-38.13080360867914
1739209758.6475964;-38.13080360867914
1739209758.647605;-38.13080360867914
1739209758.6476138;-38.13080360867914
1739209758.6476223;-38.13080360867914
1739209758.6476312;-33.981070128970906
1739209758.6476398;-38.13080360867914
1739209758.6476486;-45.120503652039325
1739209758.6476572;-38.13080360867914
1739209758.647666;-38.13080360867914
1739209758.6476746;-35.57807855764607
1739209758.6476834;-45.120503652039325
1739209758.647692;-45.120503652039325
1739209758.6477008;-38.13080360867914
1739209758.6477094;-38.13080360867914
1739209758.6477182;-45.120503652039325
1739209758.6477268;-45.120503652039325
1739209758.6477356;-45.120503652039325
1739209758.6477442;-38.13080360867914
1739209758.647753;-45.120503652039325
1739209758.6477616;-38.13080360867914
1739209758.6477704;-35.57807855764607
1739209758.647779;-38.13080360867914
1739209758.6477878;-45.120503652039325
1739209758.6477964;-45.120503652039325
1739209758.6478052;-35.57807855764607
1739209758.6478138;-38.13080360867914
1739209758.6478226;-45.120503652039325
1739209758.6478312;-38.13080360867914
1739209758.64784;-38.13080360867914
1739209758.6478486;-38.13080360867914
1739209758.6478574;-38.13080360867914
1739209758.647866;-38.13080360867914
1739209758.6478748;-38.13080360867914
1739209758.6478834;-38.13080360867914
1739209758.6478922;-45.120503652039325
1739209758.6479008;-38.13080360867914
1739209758.6479096;-35.57807855764607
1739209758.6479182;-35.57807855764607
1739209758.647927;-45.120503652039325
1739209758.6479356;-45.120503652039325
1739209758.6479445;-45.120503652039325
1739209758.647953;-45.120503652039325
1739209758.6479619;-38.13080360867914
1739209758.6479704;-38.13080360867914
1739209758.6479793;-38.13080360867914
1739209758.6479878;-45.120503652039325
1739209758.6479967;-35.57807855764607
1739209758.6480052;-45.120503652039325
1739209758.648014;-45.120503652039325
1739209758.6480227;-45.120503652039325
1739209758.6480315;-38.13080360867914
1739209758.64804;-38.13080360867914
1739209758.6480489;-38.13080360867914
1739209758.6480575;-45.120503652039325
1739209758.6480663;-45.120503652039325
1739209758.6480749;-33.981070128970906
1739209758.6480837;-45.120503652039325
1739209758.6480923;-45.120503652039325
1739209758.648101;-45.120503652039325
1739209758.6481097;-33.981070128970906
1739209758.6481185;-33.981070128970906
1739209758.648127;-38.13080360867914
1739209758.648136;-45.120503652039325
1739209758.6481445;-45.120503652039325
1739209758.6481533;-45.120503652039325
1739209758.648162;-38.13080360867914
1739209758.6481707;-32.816014438256545
1739209758.6481793;-33.981070128970906
1739209758.648188;-33.981070128970906
1739209758.6481967;-45.120503652039325
1739209758.6482055;-45.120503652039325
1739209758.648214;-38.13080360867914
1739209758.648223;-45.120503652039325
1739209758.6482315;-45.120503652039325
1739209758.6482403;-45.120503652039325
1739209758.648249;-31.141103565318915
1739209758.6482577;-33.981070128970906
1739209758.6482663;-38.13080360867914
1739209758.6482751;-38.13080360867914
1739209758.6482837;-33.981070128970906
1739209758.6482925;-45.120503652039325
1739209758.6483011;-45.120503652039325
1739209758.64831;-38.13080360867914
1739209758.6483185;-33.981070128970906
1739209758.6483274;-31.141103565318915
1739209758.648336;-38.13080360867914
1739209758.6483448;-38.13080360867914
1739209758.6483533;-45.120503652039325
1739209758.6483622;-33.981070128970906
1739209758.6483707;-45.120503652039325
1739209758.6483724;-45.120503652039325
1739209758.6483743;-33.981070128970906
1739209758.648376;-38.13080360867914
1739209758.6483777;-45.120503652039325
1739209758.6483793;-38.13080360867914
1739209758.6483812;-38.13080360867914
1739209758.648383;-45.120503652039325
1739209758.6483846;-38.13080360867914
1739209758.6483862;-38.13080360867914
1739209758.6483881;-45.120503652039325
1739209758.6483898;-38.13080360867914
1739209758.6483915;-38.13080360867914
1739209758.6483934;-38.13080360867914
1739209758.648395;-38.13080360867914
1739209758.6483967;-38.13080360867914
1739209758.6483984;-45.120503652039325
1739209758.6484003;-45.120503652039325
1739209758.648402;-33.981070128970906
1739209758.6484036;-27.267205301931607
1739209758.6484053;-45.120503652039325
1739209758.6484072;-45.120503652039325
1739209758.648409;-38.13080360867914
1739209758.6484106;-38.13080360867914
1739209758.6484122;-45.120503652039325
1739209758.6484141;-45.120503652039325
1739209758.6484158;-45.120503652039325
1739209758.6484175;-28.588378514285886
1739209758.6484194;-32.816014438256545
1739209758.648421;-45.120503652039325
1739209758.6484227;-38.13080360867914
1739209758.6484244;-38.13080360867914
1739209758.6484263;-33.981070128970906
1739209758.648428;-38.13080360867914
1739209758.6484296;-38.13080360867914
1739209758.6484313;-30.49652367304973
1739209758.6484332;-35.57807855764607
1739209758.6484349;-45.120503652039325
1739209758.6484365;-38.13080360867914
1739209758.6484385;-38.13080360867914
1739209758.6484401;-45.120503652039325
1739209758.6484418;-45.120503652039325
1739209758.6484435;-45.120503652039325
1739209758.6484454;-45.120503652039325
1739209758.648447;-38.13080360867914
1739209758.6484487;-38.13080360867914
1739209758.6484504;-38.13080360867914
1739209758.6484523;-35.57807855764607
1739209758.648454;-38.13080360867914
1739209758.6484556;-38.13080360867914
1739209758.6484573;-38.13080360867914
1739209758.6484592;-38.13080360867914
1739209758.6484609;-38.13080360867914
1739209758.6484625;-38.13080360867914
1739209758.6484644;-45.120503652039325
1739209758.648466;-35.57807855764607
1739209758.6484678;-32.816014438256545
1739209758.6484694;-45.120503652039325
1739209758.6484714;-38.13080360867914
1739209758.648473;-31.141103565318915
1739209758.6484747;-38.13080360867914
1739209758.6484764;-45.120503652039325
1739209758.6484783;-45.120503652039325
1739209758.64848;-38.13080360867914
1739209758.6484816;-45.120503652039325
1739209758.6484835;-38.13080360867914
1739209758.6484852;-45.120503652039325
1739209758.6484869;-45.120503652039325
1739209758.6484885;-38.13080360867914
1739209758.6484904;-45.120503652039325
1739209758.648492;-45.120503652039325
1739209758.6484938;-38.13080360867914
1739209758.6484954;-38.13080360867914
1739209758.6484973;-38.13080360867914
1739209758.648499;-38.13080360867914
1739209758.6485007;-35.57807855764607
1739209758.6485023;-30.49652367304973
1739209758.6485043;-45.120503652039325
1739209758.648506;-45.120503652039325
1739209758.6485076;-45.120503652039325
1739209758.6485095;-38.13080360867914
1739209758.6485112;-38.13080360867914
1739209758.6485128;-38.13080360867914
1739209758.6485145;-45.120503652039325
1739209758.6485164;-45.120503652039325
1739209758.648518;-38.13080360867914
1739209758.6485198;-45.120503652039325
1739209758.6485214;-33.981070128970906
1739209758.6485233;-45.120503652039325
1739209758.648525;-38.13080360867914
1739209758.6485267;-38.13080360867914
1739209758.6485286;-38.13080360867914
1739209758.6485302;-30.49652367304973
1739209758.648532;-38.13080360867914
1739209758.6485336;-45.120503652039325
1739209758.6485355;-45.120503652039325
1739209758.6485372;-33.981070128970906
1739209758.6485388;-38.13080360867914
1739209758.6485405;-38.13080360867914
1739209758.6485424;-45.120503652039325
1739209758.648544;-45.120503652039325
1739209758.6485457;-35.57807855764607
1739209758.6485474;-38.13080360867914
1739209758.6485493;-45.120503652039325
1739209758.648551;-45.120503652039325
1739209758.6485527;-45.120503652039325
1739209758.6485546;-45.120503652039325
1739209758.6485562;-35.57807855764607
1739209758.648558;-38.13080360867914
1739209758.6485596;-45.120503652039325
1739209758.6485615;-45.120503652039325
1739209758.6485631;-38.13080360867914
1739209758.6485648;-35.57807855764607
1739209758.6485665;-38.13080360867914
1739209758.6485684;-45.120503652039325
1739209758.64857;-38.13080360867914
1739209758.6485717;-28.992665084841942
1739209758.6485736;-38.13080360867914
1739209758.6485753;-38.13080360867914
1739209758.648577;-38.13080360867914
1739209758.6485786;-35.57807855764607
1739209758.6485806;-38.13080360867914
1739209758.6485822;-33.981070128970906
1739209758.648584;-45.120503652039325
1739209758.6485856;-33.981070128970956
1739209758.6485875;-45.120503652039325
1739209758.6485891;-45.120503652039325
1739209758.6485908;-45.120503652039325
1739209758.6485925;-45.120503652039325
1739209758.6485944;-38.13080360867914
1739209758.648596;-38.13080360867914
1739209758.6485977;-45.120503652039325
1739209758.6485996;-28.992665084841942
1739209758.6486013;-35.57807855764607
1739209758.648603;-45.120503652039325
1739209758.6486046;-45.120503652039325
1739209758.6486065;-35.57807855764607
1739209758.6486082;-35.57807855764607
1739209758.6486099;-35.57807855764607
1739209758.6486115;-45.120503652039325
1739209758.6486135;-35.57807855764607
1739209758.6486151;-38.13080360867914
1739209758.6486168;-45.120503652039325
1739209758.6486187;-38.13080360867914
1739209758.6486204;-38.13080360867914
1739209758.648622;-38.13080360867914
1739209758.6486237;-38.13080360867914
1739209758.6486256;-38.13080360867914
1739209758.6486273;-38.13080360867914
1739209758.648629;-45.120503652039325
1739209758.6486306;-38.13080360867914
1739209758.6486325;-35.57807855764607
1739209758.6486342;-45.120503652039325
1739209758.6486359;-45.120503652039325
1739209758.6486378;-38.13080360867914
1739209758.6486394;-33.981070128970906
1739209758.648641;-28.992665084841942
1739209758.6486428;-38.13080360867914
1739209758.6486447;-38.13080360867914
1739209758.6486464;-45.120503652039325
1739209758.648648;-32.816014438256545
1739209758.6486497;-38.13080360867914
1739209758.6486516;-45.120503652039325
1739209758.6486533;-38.13080360867914
1739209758.648655;-38.13080360867914
1739209758.6486566;-45.120503652039325
1739209758.6486585;-45.120503652039325
1739209758.6486602;-38.13080360867914
1739209758.6486619;-38.13080360867914
1739209758.6486638;-45.120503652039325
1739209758.6486654;-45.120503652039325
1739209758.648667;-38.13080360867914
1739209758.6486688;-38.13080360867914
1739209758.6486707;-38.13080360867914
1739209758.6486723;-45.120503652039325
1739209758.648674;-38.13080360867914
1739209758.6486757;-38.13080360867914
1739209758.6486776;-45.120503652039325
1739209758.6486793;-45.120503652039325
1739209758.648681;-45.120503652039325
1739209758.6486828;-38.13080360867914
1739209758.6486845;-38.13080360867914
1739209758.6486862;-45.120503652039325
1739209758.6486878;-38.13080360867914
1739209758.6486897;-38.13080360867914
1739209758.6486914;-32.816014438256545
1739209758.648693;-45.120503652039325
1739209758.6486948;-38.13080360867914
1739209758.6486967;-38.13080360867914
1739209758.6486983;-38.13080360867914
1739209758.6487;-38.13080360867914
1739209758.6487017;-45.120503652039325
1739209758.6487036;-45.120503652039325
1739209758.6487052;-38.13080360867914
1739209758.648707;-38.13080360867914
1739209758.6487088;-45.120503652039325
1739209758.6487105;-38.13080360867914
1739209758.6487122;-45.120503652039325
1739209758.6487138;-38.13080360867914
1739209758.6487157;-38.13080360867914
1739209758.6487174;-38.13080360867914
1739209758.648719;-45.120503652039325
1739209758.6487207;-45.120503652039325
1739209758.6487226;-45.120503652039325
1739209758.6487243;-38.13080360867914
1739209758.648726;-32.816014438256545
1739209758.648728;-38.13080360867914
1739209758.6487296;-38.13080360867914
1739209758.6487312;-45.120503652039325
1739209758.648733;-35.57807855764607
1739209758.6487348;-38.13080360867914
1739209758.6487365;-45.120503652039325
1739209758.6487381;-45.120503652039325
1739209758.6487398;-45.120503652039325
1739209758.6487417;-45.120503652039325
1739209758.6487434;-45.120503652039325
1739209758.648745;-38.13080360867914
1739209758.6487467;-38.13080360867914
1739209758.6487486;-45.120503652039325
1739209758.6487503;-45.120503652039325
1739209758.648752;-45.120503652039325
1739209758.648754;-30.49652367304973
1739209758.6487556;-35.57807855764607
1739209758.6487572;-45.120503652039325
1739209758.648759;-45.120503652039325
1739209758.6487608;-31.141103565318893
1739209758.6487625;-32.816014438256545
1739209758.6487641;-45.120503652039325
1739209758.6487658;-45.120503652039325
1739209758.6487677;-45.120503652039325
1739209758.6487694;-45.120503652039325
1739209758.648771;-35.57807855764607
1739209758.648773;-35.57807855764607
1739209758.6487746;-45.120503652039325
1739209758.6487763;-45.120503652039325
1739209758.648778;-45.120503652039325
1739209758.6487799;-45.120503652039325
1739209758.6487815;-45.120503652039325
1739209758.6487832;-45.120503652039325
1739209758.6487849;-38.13080360867914
1739209758.6487868;-38.13080360867914
1739209758.6487885;-38.13080360867914
1739209758.6487901;-38.13080360867914
1739209758.6487918;-38.13080360867914
1739209758.6487937;-45.120503652039325
1739209758.6487954;-26.991370085610736
1739209758.648797;-32.816014438256545
1739209758.648799;-38.13080360867914
1739209758.6488006;-38.13080360867914
1739209758.6488023;-35.57807855764607
1739209758.648804;-38.13080360867914
1739209758.6488059;-45.120503652039325
1739209758.6488075;-38.13080360867914
1739209758.6488092;-45.120503652039325
1739209758.6488109;-45.120503652039325
1739209758.6488128;-45.120503652039325
1739209758.6488144;-45.120503652039325
1739209758.648816;-45.120503652039325
1739209758.648818;-38.13080360867914
1739209758.6488197;-45.120503652039325
1739209758.6488214;-45.120503652039325
1739209758.648823;-35.57807855764607
1739209758.648825;-35.57807855764607
1739209758.6488266;-45.120503652039325
1739209758.6488283;-45.120503652039325
1739209758.64883;-33.981070128970906
1739209758.6488318;-45.120503652039325
1739209758.6488335;-45.120503652039325
1739209758.6488352;-38.13080360867914
1739209758.648837;-35.57807855764607
1739209758.6488388;-35.57807855764607
1739209758.6488404;-45.120503652039325
1739209758.648842;-38.13080360867914
1739209758.648844;-35.57807855764607
1739209758.6488457;-35.57807855764607
1739209758.6488473;-45.120503652039325
1739209758.648849;-38.13080360867914
1739209758.648851;-45.120503652039325
1739209758.6488526;-38.13080360867914
1739209758.6488543;-32.816014438256545
1739209758.648856;-38.13080360867914
1739209758.6488578;-45.120503652039325
1739209758.6488595;-45.120503652039325
1739209758.6488612;-38.13080360867914
1739209758.648863;-45.120503652039325
1739209758.6488647;-31.141103565318893
1739209758.6488664;-27.8777449560314
1739209758.648868;-33.981070128970906
1739209758.64887;-35.57807855764607
1739209758.6488717;-38.13080360867914
1739209758.6488733;-33.981070128970906
1739209758.648875;-38.13080360867914
1739209758.648877;-35.57807855764607
1739209758.6488786;-45.120503652039325
1739209758.6488802;-38.13080360867914
1739209758.6488822;-32.816014438256545
1739209758.6488838;-38.13080360867914
1739209758.6488855;-45.120503652039325
1739209758.6488872;-45.120503652039325
1739209758.648889;-32.816014438256545
1739209758.6488907;-45.120503652039325
1739209758.6488924;-35.57807855764607
1739209758.648894;-32.816014438256545
1739209758.648896;-35.57807855764607
1739209758.6488976;-35.57807855764607
1739209758.6488993;-45.120503652039325
1739209758.648901;-45.120503652039325
1739209758.648903;-30.49652367304973
1739209758.6489046;-32.816014438256545
1739209758.6489062;-45.120503652039325
1739209758.6489081;-38.13080360867914
1739209758.6489098;-38.13080360867914
1739209758.6489115;-45.120503652039325
1739209758.6489131;-45.120503652039325
1739209758.648915;-45.120503652039325
1739209758.6489167;-38.13080360867914
