CAN Message; 0x1bb:00009a71d862d5be
1739209780.5357146;-38.13080360867914
1739209780.5357192;-45.120503652039325
1739209780.5357237;-33.981070128970906
1739209780.5357282;-45.120503652039325
1739209780.5357327;-45.120503652039325
1739209780.5357373;-45.120503652039325
1739209780.5357418;-38.13080360867914
1739209780.5357463;-38.13080360867914
1739209780.5357509;-38.13080360867914
1739209780.5357556;-32.816014438256545
1739209780.5357602;-38.13080360867914
1739209780.5357647;-45.120503652039325
1739209780.5357692;-45.120503652039325
1739209780.5357738;-35.57807855764607
1739209780.5357783;-38.13080360867914
1739209780.5357828;-38.13080360867914
1739209780.5357873;-38.13080360867914
1739209780.5357919;-45.120503652039325
1739209780.5357964;-45.120503652039325
1739209780.535801;-32.816014438256545
1739209780.5358057;-38.13080360867914
1739209780.5358102;-38.13080360867914
1739209780.5358148;-38.13080360867914
1739209780.5358193;-45.120503652039325
1739209780.5358238;-38.13080360867914
1739209780.5358284;-35.57807855764607
1739209780.535833;-45.120503652039325
1739209780.5358374;-38.13080360867914
1739209780.535842;-38.13080360867914
1739209780.5358465;-45.120503652039325
1739209780.535851;-38.13080360867914
1739209780.5358558;-32.816014438256545
1739209780.5358603;-38.13080360867914
1739209780.5358648;-45.120503652039325
1739209780.5358694;-38.13080360867914
1739209780.535874;-38.13080360867914
1739209780.5358784;-33.981070128970906
1739209780.535883;-45.120503652039325
1739209780.5358875;-45.120503652039325
1739209780.535892;-45.120503652039325
1739209780.5358965;-33.981070128970906
1739209780.5359013;-45.120503652039325
1739209780.5359058;-38.13080360867914
1739209780.5359104;-38.13080360867914
1739209780.535915;-45.120503652039325
1739209780.5359194;-45.120503652039325
1739209780.535924;-38.13080360867914
1739209780.5359285;-32.816014438256545
1739209780.535933;-45.120503652039325
1739209780.5359375;-45.120503652039325
1739209780.535942;-38.13080360867914
1739209780.5359466;-31.141103565318893
1739209780.5359514;-31.141103565318915
1739209780.535956;-45.120503652039325
1739209780.5359604;-33.981070128970906
1739209780.535965;-35.57807855764607
1739209780.5359695;-33.981070128970906
1739209780.535974;-45.120503652039325
1739209780.5359786;-45.120503652039325
1739209780.535983;-38.13080360867914
1739209780.5359876;-38.13080360867914
1739209780.5359921;-45.120503652039325
1739209780.5359967;-45.120503652039325
1739209780.5360014;-45.120503652039325
1739209780.536006;-45.120503652039325
1739209780.5360105;-45.120503652039325
1739209780.536015;-45.120503652039325
1739209780.5360196;-38.13080360867914
1739209780.536024;-38.13080360867914
1739209780.5360286;-45.120503652039325
1739209780.5360332;-45.120503652039325
1739209780.5360377;-32.816014438256545
1739209780.5360422;-45.120503652039325
1739209780.5360467;-35.57807855764607
1739209780.5360515;-38.13080360867914
1739209780.536056;-35.57807855764607
1739209780.5360606;-28.992665084841942
1739209780.536065;-35.57807855764607
1739209780.5360696;-38.13080360867914
1739209780.5360742;-45.120503652039325
1739209780.5360787;-45.120503652039325
1739209780.5360832;-38.13080360867914
1739209780.5360878;-33.981070128970906
1739209780.5360923;-45.120503652039325
1739209780.5360968;-35.57807855764607
1739209780.5361016;-45.120503652039325
1739209780.536106;-45.120503652039325
1739209780.5361106;-45.120503652039325
1739209780.5361152;-38.13080360867914
1739209780.5361197;-45.120503652039325
1739209780.5361242;-38.13080360867914
1739209780.5361288;-35.57807855764607
1739209780.5361333;-28.992665084841942
1739209780.5361378;-45.120503652039325
1739209780.5361423;-45.120503652039325
1739209780.5361469;-45.120503652039325
1739209780.5361516;-33.981070128970906
1739209780.5361562;-35.57807855764607
1739209780.5361607;-38.13080360867914
1739209780.5361652;-33.981070128970906
1739209780.5361698;-33.981070128970906
1739209780.5361743;-45.120503652039325
1739209780.5361788;-45.120503652039325
1739209780.5361834;-35.57807855764607
1739209780.536188;-38.13080360867914
1739209780.5361924;-45.120503652039325
1739209780.536197;-38.13080360867914
1739209780.5362017;-32.816014438256545
1739209780.5362062;-38.13080360867914
1739209780.5362108;-45.120503652039325
1739209780.5362153;-45.120503652039325
1739209780.5362198;-35.57807855764607
1739209780.5362244;-35.57807855764607
1739209780.536229;-38.13080360867914
1739209780.5362334;-45.120503652039325
1739209780.536238;-45.120503652039325
1739209780.5362425;-33.981070128970906
1739209780.536247;-38.13080360867914
1739209780.5362518;-38.13080360867914
1739209780.5362563;-45.120503652039325
1739209780.5362608;-45.120503652039325
1739209780.5362654;-35.57807855764607
1739209780.53627;-38.13080360867914
1739209780.5362744;-38.13080360867914
1739209780.536279;-28.58837851428586
1739209780.5362835;-33.981070128970906
1739209780.536288;-38.13080360867914
1739209780.5362926;-38.13080360867914
1739209780.536297;-38.13080360867914
1739209780.5363019;-45.120503652039325
1739209780.5363064;-45.120503652039325
1739209780.536311;-45.120503652039325
1739209780.5363154;-38.13080360867914
1739209780.53632;-38.13080360867914
1739209780.5363245;-45.120503652039325
1739209780.536329;-45.120503652039325
1739209780.5363336;-38.13080360867914
1739209780.536338;-45.120503652039325
1739209780.5363426;-45.120503652039325
1739209780.5363474;-38.13080360867914
1739209780.536352;-38.13080360867914
1739209780.5363564;-38.13080360867914
1739209780.536361;-45.120503652039325
1739209780.5363655;-45.120503652039325
1739209780.53637;-38.13080360867914
1739209780.5363746;-45.120503652039325
1739209780.536379;-38.13080360867914
1739209780.5363836;-35.57807855764607
1739209780.5363882;-38.13080360867914
1739209780.5363927;-45.120503652039325
1739209780.5363975;-33.981070128970906
1739209780.536402;-35.57807855764607
1739209780.5364065;-35.57807855764607
1739209780.536411;-45.120503652039325
1739209780.5364156;-45.120503652039325
1739209780.53642;-31.141103565318915
1739209780.5364246;-38.13080360867914
1739209780.5364292;-38.13080360867914
1739209780.5364337;-35.57807855764607
1739209780.5364382;-38.13080360867914
1739209780.5364428;-33.981070128970906
1739209780.5364475;-38.13080360867914
1739209780.536452;-38.13080360867914
1739209780.5364566;-38.13080360867914
1739209780.536461;-35.57807855764607
1739209780.5364656;-35.57807855764607
1739209780.5364702;-38.13080360867914
1739209780.5364747;-32.816014438256545
1739209780.5364792;-35.57807855764607
1739209780.5364838;-45.120503652039325
1739209780.5364883;-45.120503652039325
1739209780.5364928;-38.13080360867914
1739209780.5364976;-38.13080360867914
1739209780.5365021;-38.13080360867914
1739209780.5365067;-38.13080360867914
1739209780.5365112;-38.13080360867914
1739209780.5365157;-45.120503652039325
1739209780.5365202;-38.13080360867914
1739209780.5365248;-38.13080360867914
1739209780.5365293;-38.13080360867914
1739209780.5365338;-35.57807855764607
1739209780.5365384;-38.13080360867914
1739209780.536543;-45.120503652039325
1739209780.5365477;-35.57807855764607
1739209780.5365522;-38.13080360867914
1739209780.5365567;-45.120503652039325
1739209780.5365613;-38.13080360867914
1739209780.5365658;-38.13080360867914
1739209780.5365703;-45.120503652039325
1739209780.5365748;-45.120503652039325
1739209780.5365794;-45.120503652039325
1739209780.536584;-38.13080360867914
1739209780.5365884;-35.57807855764607
1739209780.536593;-38.13080360867914
1739209780.5365977;-45.120503652039325
1739209780.5366023;-45.120503652039325
1739209780.535023;-38.13080360867914
1739209780.5350266;-45.120503652039325
1739209780.5350301;-38.13080360867914
1739209780.535034;-45.120503652039325
1739209780.5350375;-35.57807855764607
1739209780.535041;-38.13080360867914
1739209780.5350447;-45.120503652039325
1739209780.5350485;-38.13080360867914
1739209780.535052;-32.816014438256545
1739209780.5350556;-38.13080360867914
1739209780.5350595;-26.991370085610736
1739209780.535063;-35.57807855764607
1739209780.5350666;-45.120503652039325
1739209780.5350702;-38.13080360867914
1739209780.535074;-35.57807855764607
1739209780.5350776;-45.120503652039325
1739209780.5350811;-35.57807855764607
1739209780.535085;-32.816014438256545
1739209780.5350885;-45.120503652039325
1739209780.535092;-38.13080360867914
1739209780.535096;-38.13080360867914
1739209780.5350995;-45.120503652039325
1739209780.535103;-38.13080360867914
1739209780.5351067;-38.13080360867914
1739209780.5351105;-45.120503652039325
1739209780.535114;-45.120503652039325
1739209780.5351176;-45.120503652039325
1739209780.5351214;-45.120503652039325
1739209780.535125;-38.13080360867914
1739209780.5351286;-38.13080360867914
1739209780.5351322;-45.120503652039325
1739209780.535136;-38.13080360867914
1739209780.5351396;-45.120503652039325
1739209780.5351431;-45.120503652039325
1739209780.535147;-29.438486411369333
1739209780.5351505;-35.57807855764607
1739209780.535154;-45.120503652039325
1739209780.5351577;-38.13080360867914
1739209780.5351615;-38.13080360867914
1739209780.535165;-38.13080360867914
1739209780.5351686;-32.816014438256545
1739209780.5351725;-33.981070128970906
1739209780.535176;-45.120503652039325
1739209780.5351796;-45.120503652039325
1739209780.5351832;-32.816014438256545
1739209780.535187;-38.13080360867914
1739209780.5351906;-38.13080360867914
1739209780.5351942;-38.13080360867914
1739209780.535198;-38.13080360867914
1739209780.5352015;-38.13080360867914
1739209780.5352051;-38.13080360867914
1739209780.535209;-38.13080360867914
1739209780.5352125;-35.57807855764607
1739209780.535216;-38.13080360867914
1739209780.5352197;-45.120503652039325
1739209780.5352235;-45.120503652039325
1739209780.535227;-38.13080360867914
1739209780.5352306;-38.13080360867914
1739209780.5352345;-38.13080360867914
1739209780.535238;-35.57807855764607
1739209780.5352416;-45.120503652039325
1739209780.5352452;-45.120503652039325
1739209780.535249;-32.816014438256545
1739209780.5352526;-38.13080360867914
1739209780.5352561;-45.120503652039325
1739209780.53526;-35.57807855764607
1739209780.5352635;-38.13080360867914
1739209780.535267;-45.120503652039325
1739209780.5352707;-35.57807855764607
1739209780.5352745;-45.120503652039325
1739209780.535278;-45.120503652039325
1739209780.5352817;-38.13080360867914
1739209780.5352855;-45.120503652039325
1739209780.535289;-45.120503652039325
1739209780.5352926;-38.13080360867914
1739209780.5352964;-38.13080360867914
1739209780.5353;-45.120503652039325
1739209780.5353036;-38.13080360867914
1739209780.5353072;-38.13080360867914
1739209780.535311;-45.120503652039325
1739209780.5353146;-38.13080360867914
1739209780.5353181;-45.120503652039325
1739209780.535322;-45.120503652039325
1739209780.5353255;-45.120503652039325
1739209780.535329;-45.120503652039325
1739209780.5353327;-38.13080360867914
1739209780.5353365;-38.13080360867914
1739209780.53534;-45.120503652039325
1739209780.5353436;-45.120503652039325
1739209780.5353475;-38.13080360867914
1739209780.535351;-45.120503652039325
1739209780.5353546;-33.981070128970906
1739209780.5353582;-38.13080360867914
1739209780.535362;-45.120503652039325
1739209780.5353656;-33.981070128970906
1739209780.5353692;-38.13080360867914
1739209780.535373;-45.120503652039325
1739209780.5353765;-38.13080360867914
1739209780.5353801;-38.13080360867914
1739209780.535384;-38.13080360867914
1739209780.5353875;-38.13080360867914
1739209780.535391;-45.120503652039325
1739209780.5353947;-38.13080360867914
1739209780.5353985;-32.816014438256545
1739209780.535402;-38.13080360867914
1739209780.5354056;-45.120503652039325
1739209780.5354095;-45.120503652039325
1739209780.535413;-38.13080360867914
1739209780.5354166;-45.120503652039325
1739209780.5354202;-38.13080360867914
1739209780.535424;-38.13080360867914
1739209780.5354276;-38.13080360867914
1739209780.5354311;-38.13080360867914
1739209780.535435;-38.13080360867914
1739209780.5354385;-35.57807855764607
1739209780.535442;-38.13080360867914
1739209780.5354457;-38.13080360867914
1739209780.5354495;-38.13080360867914
1739209780.535453;-38.13080360867914
1739209780.5354567;-38.13080360867914
1739209780.5354605;-45.120503652039325
1739209780.535464;-45.120503652039325
1739209780.5354676;-45.120503652039325
1739209780.5354712;-33.981070128970906
1739209780.535475;-31.141103565318915
1739209780.5354786;-45.120503652039325
1739209780.5354822;-45.120503652039325
1739209780.535486;-35.57807855764607
1739209780.5354896;-38.13080360867914
1739209780.5354931;-45.120503652039325
1739209780.535497;-45.120503652039325
1739209780.5355005;-35.57807855764607
1739209780.535504;-32.816014438256545
1739209780.5355077;-38.13080360867914
1739209780.5355115;-45.120503652039325
1739209780.535515;-45.120503652039325
1739209780.5355186;-38.13080360867914
1739209780.5355225;-45.120503652039325
1739209780.535526;-45.120503652039325
1739209780.5355296;-31.141103565318915
1739209780.5355332;-31.141103565318915
1739209780.535537;-45.120503652039325
1739209780.5355406;-45.120503652039325
1739209780.5355442;-38.13080360867914
1739209780.535548;-35.57807855764607
1739209780.5355515;-38.13080360867914
1739209780.5355551;-45.120503652039325
1739209780.5355587;-38.13080360867914
1739209780.5355625;-38.13080360867914
1739209780.535566;-45.120503652039325
1739209780.5355697;-45.120503652039325
1739209780.5355735;-38.13080360867914
1739209780.535577;-45.120503652039325
1739209780.5355806;-45.120503652039325
1739209780.5355844;-45.120503652039325
1739209780.535588;-45.120503652039325
1739209780.5355916;-35.57807855764607
1739209780.5355952;-35.57807855764607
1739209780.535599;-45.120503652039325
1739209780.5356026;-45.120503652039325
1739209780.5356061;-38.13080360867914
1739209780.53561;-35.57807855764607
1739209780.5356135;-45.120503652039325
1739209780.535617;-33.981070128970906
1739209780.5356207;-28.992665084841942
1739209780.5356245;-45.120503652039325
1739209780.535628;-45.120503652039325
1739209780.5366068;-38.13080360867914
1739209780.5366113;-38.13080360867914
1739209780.5366158;-35.57807855764607
1739209780.5366204;-38.13080360867914
1739209780.536625;-45.120503652039325
1739209780.5366294;-38.13080360867914
1739209780.536634;-38.13080360867914
1739209780.5366385;-45.120503652039325
1739209780.536643;-38.13080360867914
1739209780.5366478;-45.120503652039325
1739209780.5366523;-45.120503652039325
1739209780.5366569;-45.120503652039325
1739209780.5366614;-35.57807855764607
1739209780.536666;-38.13080360867914
1739209780.5366704;-45.120503652039325
1739209780.536675;-35.57807855764607
1739209780.5366795;-38.13080360867914
1739209780.536684;-32.816014438256545
1739209780.5366886;-30.49652367304973
1739209780.536693;-45.120503652039325
1739209780.5366979;-45.120503652039325
1739209780.5367024;-35.57807855764607
1739209780.536707;-38.13080360867914
1739209780.5367115;-45.120503652039325
1739209780.536716;-45.120503652039325
1739209780.5367205;-45.120503652039325
1739209780.536725;-38.13080360867914
1739209780.5367296;-45.120503652039325
1739209780.536734;-45.120503652039325
1739209780.5367386;-45.120503652039325
1739209780.5367432;-45.120503652039325
1739209780.536748;-45.120503652039325
1739209780.5367525;-38.13080360867914
1739209780.536757;-45.120503652039325
1739209780.5367615;-38.13080360867914
1739209780.536766;-31.141103565318893
1739209780.5367706;-35.57807855764607
1739209780.536775;-35.57807855764607
1739209780.5367796;-45.120503652039325
1739209780.5367842;-35.57807855764607
1739209780.5367887;-35.57807855764607
1739209780.5367932;-32.816014438256545
1739209780.536798;-32.816014438256545
1739209780.5368025;-35.57807855764607
1739209780.536807;-38.13080360867914
1739209780.5368116;-38.13080360867914
1739209780.5368161;-38.13080360867914
1739209780.5368207;-38.13080360867914
1739209780.5368252;-38.13080360867914
1739209780.5368297;-45.120503652039325
1739209780.5368342;-32.81601443825658
1739209780.5368388;-38.13080360867914
1739209780.5368435;-45.120503652039325
1739209780.536848;-45.120503652039325
1739209780.5368526;-45.120503652039325
1739209780.5368571;-38.13080360867914
1739209780.5368617;-45.120503652039325
1739209780.5368662;-45.120503652039325
1739209780.5368707;-38.13080360867914
1739209780.5368752;-35.57807855764607
1739209780.5368798;-38.13080360867914
1739209780.5368843;-38.13080360867914
1739209780.5368888;-45.120503652039325
1739209780.5368936;-38.13080360867914
1739209780.5368981;-38.13080360867914
1739209780.5369027;-35.57807855764607
1739209780.5369072;-28.992665084841942
1739209780.5369117;-45.120503652039325
1739209780.5369163;-45.120503652039325
1739209780.5369208;-35.57807855764607
1739209780.5369253;-38.13080360867914
1739209780.5369298;-45.120503652039325
1739209780.5369344;-45.120503652039325
1739209780.536939;-38.13080360867914
1739209780.5369437;-35.57807855764607
1739209780.5369482;-38.13080360867914
1739209780.5369527;-38.13080360867914
1739209780.5369573;-45.120503652039325
1739209780.5369618;-45.120503652039325
1739209780.5369663;-45.120503652039325
1739209780.5369709;-38.13080360867914
1739209780.5369754;-35.57807855764607
1739209780.53698;-31.141103565318915
1739209780.5369844;-38.13080360867914
1739209780.536989;-45.120503652039325
1739209780.5369937;-35.57807855764607
1739209780.5369983;-35.57807855764607
1739209780.5370028;-38.13080360867914
1739209780.5370073;-45.120503652039325
1739209780.5370119;-35.57807855764607
1739209780.5370164;-38.13080360867914
1739209780.537021;-35.57807855764607
1739209780.5370255;-38.13080360867914
1739209780.53703;-45.120503652039325
1739209780.5370345;-38.13080360867914
1739209780.537039;-38.13080360867914
1739209780.5370438;-45.120503652039325
1739209780.5370483;-38.13080360867914
1739209780.5370529;-38.13080360867914
1739209780.5370574;-45.120503652039325
1739209780.537062;-38.13080360867914
1739209780.5370665;-45.120503652039325
1739209780.537071;-45.120503652039325
1739209780.5370755;-45.120503652039325
1739209780.53708;-38.13080360867914
1739209780.5370846;-45.120503652039325
1739209780.537089;-38.13080360867914
1739209780.5370939;-35.57807855764607
1739209780.5370984;-38.13080360867914
1739209780.537103;-45.120503652039325
1739209780.5371075;-38.13080360867914
1739209780.537112;-38.13080360867914
1739209780.5371165;-45.120503652039325
1739209780.537121;-38.13080360867914
1739209780.5371256;-38.13080360867914
1739209780.53713;-45.120503652039325
1739209780.5371346;-38.13080360867914
1739209780.5371392;-38.13080360867914
1739209780.537144;-45.120503652039325
1739209780.5371485;-38.13080360867914
1739209780.537153;-38.13080360867914
1739209780.5371575;-45.120503652039325
1739209780.537162;-33.981070128970906
1739209780.5371666;-38.13080360867914
1739209780.5371711;-45.120503652039325
1739209780.5371757;-45.120503652039325
1739209780.5371802;-45.120503652039325
1739209780.5371847;-38.13080360867914
1739209780.5371892;-45.120503652039325
1739209780.537194;-45.120503652039325
1739209780.5371985;-38.13080360867914
1739209780.537203;-45.120503652039325
1739209780.5372076;-45.120503652039325
1739209780.5372121;-38.13080360867914
1739209780.5372167;-38.13080360867914
1739209780.5372212;-45.120503652039325
1739209780.5372257;-45.120503652039325
1739209780.5372303;-45.120503652039325
1739209780.5372348;-45.120503652039325
1739209780.5372393;-45.120503652039325
1739209780.537244;-38.13080360867914
1739209780.5372486;-45.120503652039325
1739209780.5372531;-38.13080360867914
1739209780.5372577;-38.13080360867914
1739209780.5372622;-45.120503652039325
1739209780.5372667;-45.120503652039325
1739209780.5372713;-33.981070128970906
1739209780.5372758;-31.141103565318893
1739209780.5372803;-38.13080360867914
1739209780.5372849;-45.120503652039325
1739209780.5372896;-38.13080360867914
1739209780.5372941;-38.13080360867914
1739209780.5372987;-38.13080360867914
1739209780.5373032;-45.120503652039325
1739209780.5373077;-38.13080360867914
1739209780.5373123;-45.120503652039325
1739209780.5373168;-38.13080360867914
1739209780.5373213;-38.13080360867914
1739209780.5373259;-45.120503652039325
1739209780.5373304;-38.13080360867914
1739209780.537335;-38.13080360867914
1739209780.5373397;-45.120503652039325
1739209780.5373442;-45.120503652039325
1739209780.5373487;-35.57807855764607
1739209780.5373533;-35.57807855764607
1739209780.5373578;-45.120503652039325
1739209780.5373623;-38.13080360867914
1739209780.5373669;-33.981070128970906
1739209780.5373714;-45.120503652039325
1739209780.537376;-45.120503652039325
1739209780.5373805;-38.13080360867914
1739209780.537385;-30.49652367304973
1739209780.5373898;-35.57807855764607
1739209780.5373943;-38.13080360867914
1739209780.5373988;-38.13080360867914
1739209780.5374033;-35.57807855764607
1739209780.5374079;-45.120503652039325
1739209780.5374124;-38.13080360867914
1739209780.537417;-38.13080360867914
1739209780.5374215;-31.141103565318943
1739209780.537426;-45.120503652039325
1739209780.5374305;-38.13080360867914
1739209780.537435;-45.120503652039325
1739209780.5374398;-45.120503652039325
1739209780.5374444;-38.13080360867914
1739209780.537449;-38.13080360867914
1739209780.5374534;-38.13080360867914
1739209780.537458;-45.120503652039325
1739209780.5374625;-45.120503652039325
1739209780.537467;-45.120503652039325
1739209780.5374715;-45.120503652039325
1739209780.537476;-45.120503652039325
1739209780.5374806;-45.120503652039325
1739209780.5374851;-38.13080360867914
1739209780.53749;-45.120503652039325
1739209780.5374944;-28.21854285175415
1739209780.537499;-31.141103565318893
1739209780.5375035;-45.120503652039325
1739209780.537508;-45.120503652039325
1739209780.5375125;-35.57807855764607
1739209780.537517;-38.13080360867914
1739209780.5375216;-38.13080360867914
1739209780.5375261;-32.816014438256545
1739209780.5375307;-45.120503652039325
1739209780.5375352;-45.120503652039325
1739209780.53754;-35.57807855764607
1739209780.5375445;-45.120503652039325
1739209780.537549;-45.120503652039325
1739209780.5375535;-35.57807855764607
1739209780.537558;-38.13080360867914
1739209780.5375626;-31.141103565318915
1739209780.5375671;-29.438486411369333
1739209780.5375717;-32.816014438256545
1739209780.5375762;-35.57807855764607
1739209780.5375807;-38.13080360867914
1739209780.5375853;-45.120503652039325
1739209780.53759;-45.120503652039325
1739209780.5375946;-38.13080360867914
1739209780.537599;-38.13080360867914
1739209780.5376036;-45.120503652039325
1739209780.5376081;-45.120503652039325
1739209780.5376127;-45.120503652039325
1739209780.5376172;-38.13080360867914
1739209780.5376217;-33.981070128970906
1739209780.5376263;-33.981070128970906
1739209780.5376308;-45.120503652039325
1739209780.5376353;-45.120503652039325
1739209780.53764;-45.120503652039325
1739209780.5376446;-38.13080360867914
1739209780.5376492;-45.120503652039325
1739209780.5376537;-45.120503652039325
1739209780.5376582;-45.120503652039325
1739209780.5376627;-33.981070128970906
1739209780.5376673;-45.120503652039325
1739209780.5376718;-45.120503652039325
1739209780.5376763;-32.816014438256545
1739209780.5376809;-31.141103565318893
1739209780.5376854;-45.120503652039325
1739209780.5376902;-38.13080360867914
1739209780.5376947;-32.816014438256545
1739209780.5376992;-33.981070128970906
1739209780.5377038;-45.120503652039325
1739209780.5377083;-38.13080360867914
1739209780.5377128;-38.13080360867914
1739209780.5377173;-45.120503652039325
1739209780.5377219;-45.120503652039325
1739209780.5377264;-45.120503652039325
1739209780.537731;-45.120503652039325
1739209780.5377357;-38.13080360867914
1739209780.5377402;-38.13080360867914
1739209780.5377448;-45.120503652039325
1739209780.5377493;-45.120503652039325
1739209780.5377538;-38.13080360867914
1739209780.5377584;-45.120503652039325
1739209780.5377629;-38.13080360867914
1739209780.5377674;-38.13080360867914
1739209780.537772;-45.120503652039325
1739209780.5377765;-45.120503652039325
1739209780.537781;-45.120503652039325
1739209780.5377858;-45.120503652039325
1739209780.5377903;-33.981070128970906
1739209780.5377948;-45.120503652039325
1739209780.5377994;-38.13080360867914
1739209780.537804;-38.13080360867914
1739209780.5378084;-38.13080360867914
1739209780.537813;-45.120503652039325
1739209780.5378175;-45.120503652039325
1739209780.537822;-38.13080360867914
1739209780.5378265;-38.13080360867914
1739209780.537831;-38.13080360867914
1739209780.5378358;-33.981070128970906
1739209780.5378404;-45.120503652039325
1739209780.537845;-45.120503652039325
1739209780.5378494;-45.120503652039325
1739209780.537854;-45.120503652039325
1739209780.5378585;-32.816014438256545
1739209780.537863;-33.981070128970906
1739209780.5378675;-32.816014438256545
1739209780.537872;-45.120503652039325
1739209780.5378766;-45.120503652039325
1739209780.5378811;-38.13080360867914
1739209780.537886;-38.13080360867914
1739209780.5378904;-38.13080360867914
1739209780.537895;-38.13080360867914
1739209780.5378995;-45.120503652039325
1739209780.537904;-45.120503652039325
1739209780.5379086;-45.120503652039325
1739209780.537913;-45.120503652039325
1739209780.5379176;-45.120503652039325
1739209780.5379221;-33.981070128970906
1739209780.5379267;-38.13080360867914
1739209780.5379312;-45.120503652039325
1739209780.537936;-33.981070128970906
1739209780.5379405;-33.981070128970906
1739209780.537945;-38.13080360867914
1739209780.5379496;-38.13080360867914
1739209780.537954;-38.13080360867914
1739209780.5379586;-33.981070128970906
1739209780.5379632;-45.120503652039325
1739209780.5379677;-45.120503652039325
1739209780.5379722;-38.13080360867914
1739209780.5379767;-38.13080360867914
1739209780.5379813;-45.120503652039325
1739209780.537986;-45.120503652039325
1739209780.5379906;-38.13080360867914
1739209780.537995;-38.13080360867914
1739209780.5379996;-38.13080360867914
1739209780.5380042;-45.120503652039325
1739209780.5380087;-45.120503652039325
1739209780.5380132;-38.13080360867914
1739209780.5380177;-45.120503652039325
1739209780.5380223;-45.120503652039325
1739209780.5380268;-33.981070128970906
1739209780.5380313;-32.816014438256545
1739209780.538036;-38.13080360867914
1739209780.5380406;-45.120503652039325
1739209780.5380452;-33.981070128970906
1739209780.5380497;-31.141103565318915
1739209780.5380542;-45.120503652039325
1739209780.5380588;-45.120503652039325
1739209780.5380633;-33.981070128970906
1739209780.5380678;-45.120503652039325
1739209780.5380723;-45.120503652039325
1739209780.5380769;-32.816014438256545
1739209780.5380814;-38.13080360867914
1739209780.5380862;-33.981070128970956
1739209780.5380907;-45.120503652039325
1739209780.5380952;-45.120503652039325
1739209780.5380998;-33.981070128970906
1739209780.5381043;-45.120503652039325
1739209780.5381088;-38.13080360867914
1739209780.5381134;-38.13080360867914
1739209780.538118;-38.13080360867914
1739209780.5381224;-38.13080360867914
1739209780.538127;-38.13080360867914
1739209780.5381315;-45.120503652039325
1739209780.5381362;-38.13080360867914
1739209780.5381408;-45.120503652039325
1739209780.5381453;-45.120503652039325
1739209780.5381498;-33.981070128970906
1739209780.5381544;-45.120503652039325
1739209780.538159;-45.120503652039325
1739209780.5381634;-38.13080360867914
1739209780.538168;-38.13080360867914
1739209780.5381725;-38.13080360867914
1739209780.538177;-45.120503652039325
1739209780.5381815;-45.120503652039325
1739209780.5381863;-35.57807855764607
1739209780.5381908;-38.13080360867914
1739209780.5381954;-33.981070128970956
1739209780.5382;-38.13080360867914
1739209780.5382044;-35.57807855764607
1739209780.538209;-38.13080360867914
1739209780.5382135;-45.120503652039325
1739209780.538218;-38.13080360867914
1739209780.5382226;-35.57807855764607
1739209780.538227;-38.13080360867914
1739209780.5382318;-27.8777449560314
1739209780.5382364;-45.120503652039325
1739209780.538241;-45.120503652039325
1739209780.5382454;-38.13080360867914
1739209780.53825;-33.981070128970906
1739209780.5382545;-45.120503652039325
1739209780.538259;-45.120503652039325
1739209780.5382636;-45.120503652039325
1739209780.538268;-45.120503652039325
1739209780.5382726;-35.57807855764607
1739209780.5382771;-45.120503652039325
1739209780.538282;-45.120503652039325
1739209780.5382864;-32.816014438256545
1739209780.538291;-38.13080360867914
1739209780.5382955;-45.120503652039325
1739209780.5383;-33.981070128970906
1739209780.5383046;-45.120503652039325
1739209780.538309;-38.13080360867914
1739209780.5383136;-45.120503652039325
1739209780.5383182;-45.120503652039325
1739209780.5383227;-38.13080360867914
1739209780.5383272;-35.57807855764607
1739209780.538332;-45.120503652039325
1739209780.5383365;-45.120503652039325
1739209780.538341;-32.816014438256545
1739209780.5383456;-45.120503652039325
1739209780.53835;-45.120503652039325
1739209780.5383546;-38.13080360867914
1739209780.5383592;-38.13080360867914
1739209780.5383637;-45.120503652039325
1739209780.5383682;-38.13080360867914
1739209780.5383728;-45.120503652039325
1739209780.5383773;-45.120503652039325
1739209780.538382;-38.13080360867914
1739209780.5383866;-35.57807855764607
1739209780.538391;-38.13080360867914
1739209780.5383956;-38.13080360867914
1739209780.5384002;-38.13080360867914
1739209780.5384047;-35.57807855764607
1739209780.5384092;-38.13080360867914
1739209780.5384138;-45.120503652039325
1739209780.5384183;-38.13080360867914
1739209780.5384228;-35.57807855764607
1739209780.5384274;-38.13080360867914
1739209780.5384321;-45.120503652039325
1739209780.5384367;-45.120503652039325
1739209780.5384412;-32.816014438256545
1739209780.5384457;-38.13080360867914
1739209780.5384502;-45.120503652039325
1739209780.5384548;-38.13080360867914
1739209780.5384593;-35.57807855764607
1739209780.5384638;-38.13080360867914
1739209780.5384684;-38.13080360867914
1739209780.538473;-45.120503652039325
1739209780.5384774;-35.57807855764607
1739209780.5384822;-35.57807855764607
1739209780.5384867;-38.13080360867914
1739209780.5384912;-38.13080360867914
1739209780.5384958;-45.120503652039325
1739209780.5385003;-38.13080360867914
1739209780.5385048;-45.120503652039325
1739209780.5385094;-45.120503652039325
1739209780.538514;-35.57807855764607
1739209780.5385184;-38.13080360867914
1739209780.538523;-45.120503652039325
1739209780.5385275;-38.13080360867914
1739209780.5385323;-45.120503652039325
1739209780.5385368;-45.120503652039325
