CAN Message; 0x62:08007ccb82839c9d
1739209901.2827458;-45.120503652039325
1739209901.2827537;-38.13080360867914
1739209901.2827618;-38.13080360867914
1739209901.2827697;-45.120503652039325
1739209901.2827775;-45.120503652039325
1739209901.2827857;-45.120503652039325
1739209901.2827935;-38.13080360867914
1739209901.2828014;-35.57807855764607
1739209901.2828093;-38.13080360867914
1739209901.2828174;-38.13080360867914
1739209901.2828252;-38.13080360867914
1739209901.282833;-45.120503652039325
1739209901.2828412;-45.120503652039325
1739209901.282849;-38.13080360867914
1739209901.2837825;-31.141103565318915
1739209901.2838016;-45.120503652039325
1739209901.2838206;-45.120503652039325
1739209901.2838397;-35.57807855764607
1739209901.2838588;-45.120503652039325
1739209901.2838778;-45.120503652039325
1739209901.283897;-35.57807855764607
1739209901.283916;-38.13080360867914
1739209901.283935;-45.120503652039325
1739209901.2839541;-45.120503652039325
1739209901.2839732;-38.13080360867914
1739209901.2839923;-32.816014438256545
1739209901.2840114;-38.13080360867914
1739209901.2840304;-38.13080360867914
1739209901.2840495;-33.981070128970906
1739209901.2840686;-45.120503652039325
1739209901.2840877;-38.13080360867914
1739209901.2841067;-38.13080360867914
1739209901.2841258;-38.13080360867914
1739209901.2841449;-33.981070128970906
1739209901.284164;-45.120503652039325
1739209901.284183;-45.120503652039325
1739209901.284202;-38.13080360867914
1739209901.2842212;-45.120503652039325
1739209901.2842402;-38.13080360867914
1739209901.2842593;-38.13080360867914
1739209901.2842782;-45.120503652039325
1739209901.2842972;-38.13080360867914
1739209901.2843163;-38.13080360867914
1739209901.2843354;-45.120503652039325
1739209901.2843544;-45.120503652039325
1739209901.2843735;-38.13080360867914
1739209901.2843926;-33.981070128970906
1739209901.2844117;-45.120503652039325
1739209901.2844307;-45.120503652039325
1739209901.2844498;-38.13080360867914
1739209901.284469;-35.57807855764607
1739209901.284488;-28.58837851428586
1739209901.284507;-45.120503652039325
1739209901.284526;-38.13080360867914
1739209901.2845452;-38.13080360867914
1739209901.2845643;-45.120503652039325
1739209901.2845833;-45.120503652039325
1739209901.2846024;-38.13080360867914
1739209901.2846215;-45.120503652039325
1739209901.2846406;-33.981070128970956
1739209901.2846596;-45.120503652039325
1739209901.2846787;-38.13080360867914
1739209901.2846978;-38.13080360867914
1739209901.2847168;-45.120503652039325
1739209901.284736;-45.120503652039325
1739209901.284755;-38.13080360867914
1739209901.284774;-38.13080360867914
1739209901.2847931;-26.487275050834715
1739209901.2848122;-35.57807855764607
1739209901.2848313;-35.57807855764607
1739209901.2848504;-35.57807855764607
1739209901.2848694;-35.57807855764607
1739209901.2848885;-45.120503652039325
1739209901.2849076;-38.13080360867914
1739209901.2849267;-38.13080360867914
1739209901.2849457;-45.120503652039325
1739209901.2849648;-45.120503652039325
1739209901.2849839;-45.120503652039325
1739209901.285003;-38.13080360867914
1739209901.285022;-45.120503652039325
1739209901.285041;-45.120503652039325
1739209901.2850602;-45.120503652039325
1739209901.2850792;-45.120503652039325
1739209901.2850983;-45.120503652039325
1739209901.2851174;-45.120503652039325
1739209901.2851365;-38.13080360867914
1739209901.2851555;-45.120503652039325
1739209901.2851746;-45.120503652039325
1739209901.2851937;-45.120503652039325
1739209901.2852128;-32.816014438256545
1739209901.2852318;-38.13080360867914
1739209901.285251;-29.438486411369333
1739209901.28527;-38.13080360867914
1739209901.285289;-38.13080360867914
1739209901.285308;-30.49652367304973
1739209901.285327;-33.981070128970906
1739209901.285346;-45.120503652039325
1739209901.285365;-32.816014438256545
1739209901.2853842;-32.816014438256545
1739209901.2854033;-45.120503652039325
1739209901.2854223;-45.120503652039325
1739209901.2854414;-38.13080360867914
1739209901.2854605;-45.120503652039325
1739209901.2854795;-45.120503652039325
1739209901.2854986;-45.120503652039325
1739209901.2855177;-38.13080360867914
1739209901.2855368;-45.120503652039325
1739209901.2855558;-31.141103565318893
1739209901.285575;-35.57807855764607
1739209901.285594;-38.13080360867914
1739209901.285613;-45.120503652039325
1739209901.2856321;-35.57807855764607
1739209901.2856512;-38.13080360867914
1739209901.2856703;-45.120503652039325
1739209901.2856894;-35.57807855764607
1739209901.2857084;-38.13080360867914
1739209901.2857275;-45.120503652039325
1739209901.2857466;-45.120503652039325
1739209901.2857656;-45.120503652039325
1739209901.2857847;-45.120503652039325
1739209901.2858038;-45.120503652039325
1739209901.2858229;-32.816014438256545
1739209901.285842;-38.13080360867914
1739209901.285861;-38.13080360867914
1739209901.28588;-35.57807855764607
1739209901.2858992;-38.13080360867914
1739209901.2859182;-38.13080360867914
1739209901.2859373;-45.120503652039325
1739209901.2859564;-38.13080360867914
1739209901.2859755;-35.57807855764607
1739209901.2859945;-38.13080360867914
1739209901.2860136;-45.120503652039325
1739209901.2860327;-38.13080360867914
1739209901.2860518;-38.13080360867914
1739209901.2860708;-45.120503652039325
1739209901.28609;-38.13080360867914
1739209901.286109;-33.981070128970906
1739209901.286128;-33.981070128970906
1739209901.286147;-45.120503652039325
1739209901.2861662;-45.120503652039325
1739209901.2861853;-38.13080360867914
1739209901.2862043;-38.13080360867914
1739209901.2862234;-33.981070128970906
1739209901.2862425;-45.120503652039325
1739209901.2862616;-45.120503652039325
1739209901.2862806;-35.57807855764607
1739209901.2862997;-45.120503652039325
1739209901.2863188;-35.57807855764607
1739209901.2863376;-35.57807855764607
1739209901.2863567;-38.13080360867914
1739209901.2863758;-45.120503652039325
1739209901.2863948;-38.13080360867914
1739209901.286414;-38.13080360867914
1739209901.286433;-45.120503652039325
1739209901.286452;-38.13080360867914
1739209901.2864711;-45.120503652039325
1739209901.2864902;-45.120503652039325
1739209901.2865093;-45.120503652039325
1739209901.2865283;-45.120503652039325
1739209901.2865474;-45.120503652039325
1739209901.2865665;-45.120503652039325
1739209901.2865856;-38.13080360867914
1739209901.2866046;-35.57807855764607
1739209901.2866237;-38.13080360867914
1739209901.2866428;-38.13080360867914
1739209901.2866619;-45.120503652039325
1739209901.286681;-38.13080360867914
1739209901.2867;-45.120503652039325
1739209901.286719;-38.13080360867914
1739209901.2867382;-38.13080360867914
1739209901.2867572;-45.120503652039325
1739209901.2867763;-45.120503652039325
1739209901.2867954;-45.120503652039325
1739209901.2868145;-45.120503652039325
1739209901.2868335;-38.13080360867914
1739209901.2868526;-38.13080360867914
1739209901.2868717;-45.120503652039325
1739209901.2868907;-45.120503652039325
1739209901.2869098;-45.120503652039325
1739209901.286929;-38.13080360867914
1739209901.286948;-35.57807855764607
1739209901.286967;-45.120503652039325
1739209901.286986;-45.120503652039325
1739209901.2870052;-35.57807855764607
1739209901.2870243;-38.13080360867914
1739209901.2870433;-45.120503652039325
1739209901.2870624;-38.13080360867914
1739209901.2870815;-45.120503652039325
1739209901.2871006;-38.13080360867914
1739209901.2871196;-33.981070128970906
1739209901.2871387;-45.120503652039325
1739209901.2871578;-38.13080360867914
1739209901.2871768;-33.981070128970906
1739209901.287196;-35.57807855764607
1739209901.287215;-45.120503652039325
1739209901.287234;-35.57807855764607
1739209901.2872531;-38.13080360867914
1739209901.2872722;-38.13080360867914
1739209901.2872913;-45.120503652039325
1739209901.2873104;-35.57807855764607
1739209901.2873294;-38.13080360867914
1739209901.2873485;-45.120503652039325
1739209901.2873673;-38.13080360867914
1739209901.2873864;-45.120503652039325
1739209901.2874055;-38.13080360867914
1739209901.2874246;-38.13080360867914
1739209901.2874436;-45.120503652039325
1739209901.2874627;-33.981070128970906
1739209901.2874818;-33.981070128970906
1739209901.2875009;-35.57807855764607
1739209901.28752;-38.13080360867914
1739209901.287539;-33.981070128970906
1739209901.287558;-38.13080360867914
1739209901.2875772;-45.120503652039325
1739209901.2875962;-33.981070128970906
1739209901.2876153;-35.57807855764607
1739209901.2876344;-33.981070128970906
1739209901.2876534;-45.120503652039325
1739209901.2876725;-45.120503652039325
1739209901.2876916;-45.120503652039325
1739209901.2877107;-38.13080360867914
1739209901.2877297;-45.120503652039325
1739209901.2877488;-38.13080360867914
1739209901.287768;-38.13080360867914
1739209901.287787;-35.57807855764607
1739209901.287806;-38.13080360867914
1739209901.287825;-45.120503652039325
1739209901.2878442;-38.13080360867914
1739209901.2878633;-45.120503652039325
1739209901.2878823;-45.120503652039325
1739209901.2879014;-45.120503652039325
1739209901.2879205;-33.981070128970906
1739209901.2879395;-33.981070128970906
1739209901.2879586;-45.120503652039325
1739209901.2879777;-38.13080360867914
1739209901.2879968;-45.120503652039325
1739209901.2880158;-38.13080360867914
1739209901.288035;-32.816014438256545
1739209901.288054;-38.13080360867914
1739209901.288073;-45.120503652039325
1739209901.2880921;-45.120503652039325
1739209901.2881112;-33.981070128970906
1739209901.2881303;-45.120503652039325
1739209901.2881494;-38.13080360867914
1739209901.2881684;-38.13080360867914
1739209901.2881875;-38.13080360867914
1739209901.2882066;-45.120503652039325
1739209901.2882257;-45.120503652039325
1739209901.2882447;-45.120503652039325
1739209901.2882638;-45.120503652039325
1739209901.2882829;-45.120503652039325
1739209901.288302;-45.120503652039325
1739209901.288321;-38.13080360867914
1739209901.28834;-45.120503652039325
1739209901.2883592;-45.120503652039325
1739209901.2883782;-45.120503652039325
1739209901.288397;-45.120503652039325
1739209901.2884161;-32.816014438256545
1739209901.2884352;-38.13080360867914
1739209901.2884543;-45.120503652039325
1739209901.2884734;-38.13080360867914
1739209901.2884924;-35.57807855764607
1739209901.2885115;-35.57807855764607
1739209901.2885306;-45.120503652039325
1739209901.2885497;-45.120503652039325
1739209901.2885687;-45.120503652039325
1739209901.2885878;-38.13080360867914
1739209901.288607;-45.120503652039325
1739209901.288626;-38.13080360867914
1739209901.288645;-45.120503652039325
1739209901.288664;-45.120503652039325
1739209901.2886832;-38.13080360867914
1739209901.2887022;-45.120503652039325
1739209901.2887213;-38.13080360867914
1739209901.2887404;-45.120503652039325
1739209901.2887595;-38.13080360867914
1739209901.2887785;-45.120503652039325
1739209901.2887976;-28.21854285175415
1739209901.2888167;-32.816014438256545
1739209901.2888358;-45.120503652039325
1739209901.2888548;-45.120503652039325
1739209901.288874;-45.120503652039325
1739209901.288893;-45.120503652039325
1739209901.288912;-45.120503652039325
1739209901.2889311;-45.120503652039325
1739209901.2889502;-45.120503652039325
1739209901.2889693;-45.120503652039325
1739209901.2889884;-38.13080360867914
1739209901.2890074;-45.120503652039325
1739209901.2890265;-38.13080360867914
1739209901.2890456;-45.120503652039325
1739209901.2890646;-45.120503652039325
1739209901.2890837;-45.120503652039325
1739209901.2891028;-29.438486411369333
1739209901.2891219;-29.438486411369333
1739209901.289141;-38.13080360867914
1739209901.28916;-38.13080360867914
1739209901.289179;-38.13080360867914
1739209901.2891982;-35.57807855764607
1739209901.2892172;-45.120503652039325
1739209901.2892363;-32.816014438256545
1739209901.2892554;-32.81601443825658
1739209901.2892745;-33.981070128970956
1739209901.2892935;-38.13080360867914
1739209901.2893126;-38.13080360867914
1739209901.2893317;-45.120503652039325
1739209901.2893507;-45.120503652039325
1739209901.2893698;-38.13080360867914
1739209901.289389;-38.13080360867914
1739209901.289408;-32.816014438256545
1739209901.2894268;-32.816014438256545
1739209901.2894459;-38.13080360867914
1739209901.289465;-38.13080360867914
1739209901.289484;-45.120503652039325
1739209901.289503;-33.981070128970906
1739209901.2895222;-45.120503652039325
1739209901.2895412;-38.13080360867914
1739209901.2895603;-45.120503652039325
1739209901.2895794;-38.13080360867914
1739209901.2895985;-35.57807855764607
1739209901.2896175;-38.13080360867914
1739209901.2896366;-45.120503652039325
1739209901.2896557;-45.120503652039325
1739209901.2896748;-38.13080360867914
1739209901.2896938;-38.13080360867914
1739209901.289713;-45.120503652039325
1739209901.289732;-38.13080360867914
1739209901.289751;-45.120503652039325
1739209901.2897701;-38.13080360867914
1739209901.2897892;-38.13080360867914
1739209901.2898083;-38.13080360867914
1739209901.2898273;-45.120503652039325
1739209901.2898464;-45.120503652039325
1739209901.2898655;-45.120503652039325
1739209901.2898846;-33.981070128970906
1739209901.2899036;-35.57807855764607
1739209901.2899227;-38.13080360867914
1739209901.2899418;-38.13080360867914
1739209901.2899609;-33.981070128970906
1739209901.28998;-45.120503652039325
1739209901.289999;-38.13080360867914
1739209901.290018;-38.13080360867914
1739209901.2900372;-33.981070128970956
1739209901.2900562;-35.57807855764607
1739209901.2900753;-38.13080360867914
1739209901.2900944;-45.120503652039325
1739209901.2901134;-45.120503652039325
1739209901.2901325;-45.120503652039325
1739209901.2901516;-45.120503652039325
1739209901.2901707;-38.13080360867914
1739209901.2901897;-28.992665084841942
1739209901.2902088;-38.13080360867914
1739209901.290228;-45.120503652039325
1739209901.290247;-45.120503652039325
1739209901.290266;-45.120503652039325
1739209901.290285;-38.13080360867914
1739209901.2903042;-35.57807855764607
1739209901.2903233;-45.120503652039325
1739209901.2903423;-30.49652367304976
1739209901.2903614;-38.13080360867914
1739209901.2903805;-45.120503652039325
1739209901.2903996;-45.120503652039325
1739209901.2904186;-45.120503652039325
1739209901.2904377;-38.13080360867914
1739209901.2904565;-38.13080360867914
1739209901.2904756;-45.120503652039325
1739209901.2904947;-33.981070128970906
1739209901.2905138;-38.13080360867914
1739209901.2905328;-38.13080360867914
1739209901.290552;-45.120503652039325
1739209901.290571;-38.13080360867914
1739209901.29059;-32.816014438256545
1739209901.2906091;-38.13080360867914
1739209901.2906282;-38.13080360867914
1739209901.2906473;-38.13080360867914
1739209901.2906663;-33.981070128970906
1739209901.2906854;-45.120503652039325
1739209901.2907045;-45.120503652039325
1739209901.2907236;-45.120503652039325
1739209901.2907426;-45.120503652039325
1739209901.2907617;-45.120503652039325
1739209901.2907808;-45.120503652039325
1739209901.2907999;-33.981070128970906
1739209901.290819;-45.120503652039325
1739209901.290838;-45.120503652039325
1739209901.290857;-45.120503652039325
1739209901.2908762;-38.13080360867914
1739209901.2908952;-32.816014438256545
1739209901.2909143;-38.13080360867914
1739209901.2909334;-45.120503652039325
1739209901.2909524;-45.120503652039325
1739209901.2909715;-35.57807855764607
1739209901.2909906;-38.13080360867914
1739209901.2910097;-45.120503652039325
1739209901.2910287;-45.120503652039325
1739209901.2910478;-38.13080360867914
1739209901.291067;-38.13080360867914
1739209901.291086;-45.120503652039325
1739209901.291105;-33.981070128970906
1739209901.291124;-38.13080360867914
1739209901.2911432;-45.120503652039325
1739209901.2911623;-45.120503652039325
1739209901.2911813;-38.13080360867914
1739209901.2912004;-45.120503652039325
1739209901.2912195;-38.13080360867914
1739209901.2912385;-35.57807855764607
1739209901.2912576;-38.13080360867914
1739209901.2912767;-35.57807855764607
1739209901.2912958;-45.120503652039325
1739209901.2913148;-45.120503652039325
1739209901.291334;-38.13080360867914
1739209901.291353;-32.816014438256545
1739209901.291372;-38.13080360867914
1739209901.2913911;-38.13080360867914
1739209901.2914102;-38.13080360867914
1739209901.2914293;-45.120503652039325
1739209901.2914484;-45.120503652039325
1739209901.2914674;-45.120503652039325
1739209901.2914863;-38.13080360867914
1739209901.2915053;-45.120503652039325
1739209901.2915244;-45.120503652039325
1739209901.2915435;-45.120503652039325
1739209901.2915626;-45.120503652039325
1739209901.2915816;-38.13080360867914
1739209901.2916007;-38.13080360867914
1739209901.2916198;-45.120503652039325
1739209901.2916389;-38.13080360867914
1739209901.291658;-35.57807855764607
1739209901.291677;-38.13080360867914
1739209901.291696;-45.120503652039325
1739209901.2917151;-45.120503652039325
1739209901.2917342;-45.120503652039325
1739209901.2917533;-45.120503652039325
1739209901.2917724;-45.120503652039325
1739209901.2917914;-45.120503652039325
1739209901.2918105;-38.13080360867914
1739209901.2918296;-45.120503652039325
1739209901.2918487;-45.120503652039325
1739209901.2918677;-35.57807855764607
1739209901.2918868;-45.120503652039325
1739209901.2919059;-45.120503652039325
1739209901.291925;-45.120503652039325
1739209901.291944;-38.13080360867914
1739209901.291963;-45.120503652039325
1739209901.2919822;-45.120503652039325
1739209901.2920012;-33.981070128970906
1739209901.2920203;-45.120503652039325
1739209901.2920394;-31.141103565318893
1739209901.2920585;-35.57807855764607
1739209901.2920775;-45.120503652039325
1739209901.2920966;-38.13080360867914
1739209901.2921157;-32.816014438256545
1739209901.2921348;-38.13080360867914
1739209901.2921538;-32.816014438256545
1739209901.292173;-32.816014438256545
1739209901.292192;-45.120503652039325
1739209901.292211;-45.120503652039325
1739209901.2922301;-45.120503652039325
1739209901.2922492;-45.120503652039325
1739209901.2922683;-45.120503652039325
1739209901.2922873;-45.120503652039325
1739209901.2923064;-38.13080360867914
1739209901.2923255;-45.120503652039325
1739209901.2923446;-45.120503652039325
1739209901.2923636;-38.13080360867914
1739209901.2923827;-35.57807855764607
1739209901.2924018;-38.13080360867914
1739209901.2924209;-38.13080360867914
1739209901.29244;-38.13080360867914
1739209901.292459;-38.13080360867914
1739209901.292478;-38.13080360867914
1739209901.2924972;-31.141103565318893
1739209901.292516;-32.816014438256545
1739209901.292535;-38.13080360867914
1739209901.2925541;-33.981070128970906
1739209901.2925732;-45.120503652039325
1739209901.2925923;-45.120503652039325
1739209901.2926114;-45.120503652039325
1739209901.2926304;-33.981070128970906
1739209901.2926495;-38.13080360867914
1739209901.2926686;-38.13080360867914
1739209901.2926877;-35.57807855764607
1739209901.2927067;-45.120503652039325
1739209901.2927258;-45.120503652039325
1739209901.2927449;-45.120503652039325
1739209901.292764;-45.120503652039325
1739209901.292783;-45.120503652039325
1739209901.292802;-29.438486411369333
1739209901.2928212;-28.58837851428586
1739209901.2928402;-45.120503652039325
1739209901.2928593;-45.120503652039325
1739209901.2928784;-38.13080360867914
1739209901.2928975;-33.981070128970906
1739209901.2929165;-45.120503652039325
1739209901.2929356;-38.13080360867914
1739209901.2929547;-45.120503652039325
1739209901.2929738;-45.120503652039325
1739209901.2929928;-38.13080360867914
1739209901.293012;-38.13080360867914
1739209901.293031;-38.13080360867914
1739209901.29305;-45.120503652039325
1739209901.2930691;-38.13080360867914
1739209901.2930882;-45.120503652039325
1739209901.2931073;-45.120503652039325
1739209901.2931263;-35.57807855764607
1739209901.2931454;-38.13080360867914
1739209901.2931645;-45.120503652039325
1739209901.2931836;-35.57807855764607
1739209901.2932026;-35.57807855764607
1739209901.2932217;-38.13080360867914
1739209901.2932408;-38.13080360867914
1739209901.2932599;-45.120503652039325
1739209901.293279;-38.13080360867914
1739209901.293298;-38.13080360867914
1739209901.293317;-38.13080360867914
1739209901.2933362;-38.13080360867914
1739209901.2933552;-35.57807855764607
1739209901.2933743;-38.13080360867914
1739209901.2933934;-45.120503652039325
1739209901.2934124;-45.120503652039325
1739209901.2934315;-35.57807855764607
1739209901.2934506;-38.13080360867914
1739209901.2934697;-38.13080360867914
1739209901.2934887;-38.13080360867914
1739209901.2935078;-45.120503652039325
1739209901.2935266;-35.57807855764607
1739209901.2935457;-45.120503652039325
1739209901.2935648;-38.13080360867914
1739209901.2935839;-27.267205301931607
1739209901.293603;-45.120503652039325
1739209901.293622;-45.120503652039325
1739209901.293641;-38.13080360867914
1739209901.2936602;-33.981070128970906
1739209901.2936792;-45.120503652039325
1739209901.2936983;-45.120503652039325
1739209901.2937174;-45.120503652039325
1739209901.2937365;-35.57807855764607
1739209901.2937555;-38.13080360867914
1739209901.2937746;-45.120503652039325
1739209901.2937937;-45.120503652039325
1739209901.2938128;-38.13080360867914
1739209901.2938318;-38.13080360867914
1739209901.293851;-35.57807855764607
1739209901.29387;-38.13080360867914
1739209901.293889;-31.141103565318915
1739209901.293908;-38.13080360867914
1739209901.2939272;-45.120503652039325
1739209901.2939463;-38.13080360867914
1739209901.2939653;-38.13080360867914
1739209901.2939844;-45.120503652039325
1739209901.2940035;-45.120503652039325
1739209901.2940226;-38.13080360867914
1739209901.2940416;-45.120503652039325
1739209901.2940607;-45.120503652039325
1739209901.2940798;-38.13080360867914
1739209901.2940989;-38.13080360867914
1739209901.294118;-33.981070128970906
1739209901.294137;-35.57807855764607
1739209901.294156;-45.120503652039325
1739209901.2941751;-35.57807855764607
1739209901.2941942;-38.13080360867914
1739209901.2942133;-45.120503652039325
1739209901.2942324;-38.13080360867914
1739209901.2942514;-38.13080360867914
1739209901.2942705;-45.120503652039325
1739209901.2942896;-45.120503652039325
1739209901.2943087;-45.120503652039325
1739209901.2943277;-45.120503652039325
1739209901.2943468;-38.13080360867914
1739209901.294366;-38.13080360867914
1739209901.294385;-32.816014438256545
1739209901.294404;-45.120503652039325
1739209901.294423;-33.981070128970906
1739209901.2944422;-35.57807855764607
1739209901.2944613;-38.13080360867914
1739209901.2944803;-38.13080360867914
1739209901.2944994;-38.13080360867914
1739209901.2945185;-45.120503652039325
1739209901.2945375;-45.120503652039325
1739209901.2945564;-45.120503652039325
1739209901.2945755;-45.120503652039325
1739209901.2945945;-45.120503652039325
1739209901.2946136;-45.120503652039325
1739209901.2946327;-45.120503652039325
1739209901.2946517;-33.981070128970906
1739209901.2946708;-38.13080360867914
1739209901.29469;-45.120503652039325
1739209901.294709;-45.120503652039325
1739209901.294728;-38.13080360867914
1739209901.294747;-38.13080360867914
1739209901.2947662;-45.120503652039325
1739209901.2947853;-38.13080360867914
1739209901.2948043;-38.13080360867914
1739209901.2948234;-38.13080360867914
1739209901.2948425;-45.120503652039325
1739209901.2948616;-45.120503652039325
1739209901.2948806;-45.120503652039325
1739209901.2948997;-45.120503652039325
1739209901.2949188;-45.120503652039325
1739209901.2949378;-45.120503652039325
1739209901.294957;-45.120503652039325
1739209901.294976;-45.120503652039325
1739209901.294995;-45.120503652039325
1739209901.2950141;-38.13080360867914
1739209901.2950332;-38.13080360867914
1739209901.2950523;-38.13080360867914
1739209901.2950714;-45.120503652039325
1739209901.2950904;-45.120503652039325
1739209901.2951095;-45.120503652039325
1739209901.2951286;-32.816014438256545
1739209901.2951477;-38.13080360867914
1739209901.2951667;-35.57807855764607
1739209901.2951858;-33.981070128970906
1739209901.2952049;-33.981070128970906
1739209901.295224;-38.13080360867914
1739209901.295243;-45.120503652039325
1739209901.295262;-38.13080360867914
1739209901.2952812;-38.13080360867914
1739209901.2953002;-45.120503652039325
1739209901.2953193;-35.57807855764607
1739209901.2953384;-45.120503652039325
1739209901.2953575;-45.120503652039325
1739209901.2953765;-45.120503652039325
1739209901.2953956;-35.57807855764607
1739209901.2954147;-35.57807855764607
1739209901.2954338;-38.13080360867914
1739209901.2954528;-38.13080360867914
1739209901.295472;-45.120503652039325
1739209901.295491;-45.120503652039325
1739209901.29551;-38.13080360867914
1739209901.2955291;-38.13080360867914
1739209901.2955482;-38.13080360867914
1739209901.2955673;-38.13080360867914
1739209901.295586;-38.13080360867914
1739209901.2956052;-35.57807855764607
1739209901.2956243;-45.120503652039325
1739209901.2956433;-45.120503652039325
1739209901.2956624;-45.120503652039325
1739209901.2956815;-45.120503652039325
1739209901.2957006;-45.120503652039325
1739209901.2957196;-45.120503652039325
1739209901.2957387;-38.13080360867914
1739209901.2957578;-38.13080360867914
1739209901.2957768;-35.57807855764607
1739209901.295796;-38.13080360867914
1739209901.295815;-32.816014438256545
1739209901.295834;-38.13080360867914
1739209901.2958531;-38.13080360867914
1739209901.2958722;-45.120503652039325
1739209901.2958913;-32.816014438256545
1739209901.2959104;-32.816014438256545
1739209901.2959294;-38.13080360867914
1739209901.2959485;-45.120503652039325
1739209901.2959676;-38.13080360867914
1739209901.2959867;-35.57807855764607
1739209901.2960057;-45.120503652039325
1739209901.2960248;-45.120503652039325
1739209901.2960439;-45.120503652039325
1739209901.296063;-45.120503652039325
1739209901.296082;-38.13080360867914
1739209901.296101;-45.120503652039325
1739209901.2961202;-38.13080360867914
1739209901.2961392;-45.120503652039325
1739209901.2961583;-38.13080360867914
1739209901.2961774;-45.120503652039325
1739209901.2961965;-29.438486411369333
1739209901.2962155;-30.49652367304973
1739209901.2962346;-45.120503652039325
1739209901.2962537;-45.120503652039325
1739209901.2962728;-45.120503652039325
1739209901.2962918;-45.120503652039325
1739209901.296311;-38.13080360867914
1739209901.29633;-38.13080360867914
1739209901.296349;-45.120503652039325
1739209901.2963681;-38.13080360867914
1739209901.2963872;-33.981070128970906
1739209901.2964063;-45.120503652039325
1739209901.2964253;-45.120503652039325
1739209901.2964444;-45.120503652039325
1739209901.2964635;-38.13080360867914
1739209901.2964826;-45.120503652039325
1739209901.2965016;-31.141103565318893
1739209901.2965207;-30.49652367304973
1739209901.2965398;-45.120503652039325
1739209901.2965589;-45.120503652039325
1739209901.296578;-31.141103565318893
1739209901.296597;-38.13080360867914
1739209901.2966158;-45.120503652039325
1739209901.296635;-32.816014438256545
1739209901.296654;-45.120503652039325
1739209901.296673;-45.120503652039325
1739209901.2966921;-45.120503652039325
1739209901.2967112;-45.120503652039325
1739209901.2967303;-45.120503652039325
1739209901.2967494;-45.120503652039325
1739209901.2967684;-35.57807855764607
1739209901.2967875;-38.13080360867914
1739209901.2968066;-45.120503652039325
1739209901.2968256;-45.120503652039325
1739209901.2968447;-45.120503652039325
1739209901.2968638;-45.120503652039325
1739209901.2968829;-45.120503652039325
1739209901.296902;-38.13080360867914
1739209901.296921;-45.120503652039325
1739209901.29694;-38.13080360867914
1739209901.2969592;-35.57807855764607
1739209901.2969782;-31.141103565318915
1739209901.2969973;-45.120503652039325
1739209901.2970164;-38.13080360867914
1739209901.2970355;-38.13080360867914
1739209901.2970545;-33.981070128970906
1739209901.2970736;-38.13080360867914
1739209901.2970927;-45.120503652039325
1739209901.2971117;-45.120503652039325
1739209901.2971308;-32.81601443825658
1739209901.29715;-45.120503652039325
1739209901.297169;-38.13080360867914
1739209901.297188;-38.13080360867914
1739209901.297207;-45.120503652039325
1739209901.2972262;-45.120503652039325
1739209901.2972453;-45.120503652039325
1739209901.2972643;-38.13080360867914
1739209901.2972834;-27.267205301931607
1739209901.2973025;-38.13080360867914
1739209901.2973216;-45.120503652039325
1739209901.2973406;-38.13080360867914
1739209901.2973597;-45.120503652039325
1739209901.2973788;-45.120503652039325
1739209901.2973979;-45.120503652039325
1739209901.297417;-45.120503652039325
1739209901.297436;-38.13080360867914
1739209901.297455;-45.120503652039325
1739209901.2974741;-45.120503652039325
1739209901.2974932;-33.981070128970906
1739209901.2975123;-38.13080360867914
1739209901.2975314;-45.120503652039325
1739209901.2975504;-45.120503652039325
1739209901.2975695;-45.120503652039325
1739209901.2975886;-38.13080360867914
1739209901.2976077;-45.120503652039325
1739209901.2976267;-38.13080360867914
1739209901.2976456;-38.13080360867914
1739209901.2976646;-38.13080360867914
1739209901.2976837;-45.120503652039325
1739209901.2977028;-45.120503652039325
1739209901.2977219;-38.13080360867914
1739209901.297741;-33.981070128970906
1739209901.29776;-35.57807855764607
1739209901.297779;-45.120503652039325
1739209901.2977982;-38.13080360867914
1739209901.2978172;-32.816014438256545
1739209901.2978363;-38.13080360867914
1739209901.2978554;-45.120503652039325
1739209901.2978745;-45.120503652039325
1739209901.2978935;-38.13080360867914
1739209901.2979126;-45.120503652039325
1739209901.2979317;-45.120503652039325
1739209901.2979507;-33.981070128970906
1739209901.2979698;-45.120503652039325
1739209901.297989;-45.120503652039325
1739209901.298008;-38.13080360867914
1739209901.298027;-45.120503652039325
1739209901.298046;-45.120503652039325
1739209901.2980652;-35.57807855764607
1739209901.2980843;-38.13080360867914
1739209901.2981033;-35.57807855764607
1739209901.2981224;-38.13080360867914
1739209901.2981415;-38.13080360867914
1739209901.2981606;-38.13080360867914
1739209901.2981796;-38.13080360867914
1739209901.2981987;-45.120503652039325
1739209901.2982178;-45.120503652039325
1739209901.2982368;-45.120503652039325
1739209901.298256;-38.13080360867914
1739209901.298275;-45.120503652039325
1739209901.298294;-45.120503652039325
1739209901.2983131;-45.120503652039325
1739209901.2983322;-38.13080360867914
1739209901.2983513;-45.120503652039325
1739209901.2983704;-45.120503652039325
1739209901.2983894;-45.120503652039325
1739209901.2984085;-38.13080360867914
1739209901.2984276;-38.13080360867914
1739209901.2984467;-45.120503652039325
1739209901.2984657;-45.120503652039325
1739209901.2984848;-38.13080360867914
