CAN Message; 0x1d3:00001af0b69be672
Timestamp;Amplitude
1739209904.045515;-33.981070128970906
1739209904.0455203;-45.120503652039325
1739209904.0455256;-45.120503652039325
1739209904.0455308;-33.981070128970906
1739209904.045536;-45.120503652039325
1739209904.0455413;-45.120503652039325
1739209904.0455465;-45.120503652039325
1739209904.0455518;-45.120503652039325
1739209904.045557;-38.13080360867914
1739209904.0455623;-38.13080360867914
1739209904.0455675;-38.13080360867914
1739209904.0455728;-38.13080360867914
1739209904.045578;-45.120503652039325
1739209904.0455832;-38.13080360867914
1739209904.0455885;-38.13080360867914
1739209904.0455937;-38.13080360867914
1739209904.045599;-38.13080360867914
1739209904.0456042;-45.120503652039325
1739209904.0456095;-45.120503652039325
1739209904.0456147;-38.13080360867914
1739209904.04562;-38.13080360867914
1739209904.0456252;-38.13080360867914
1739209904.0456305;-33.981070128970906
1739209904.0456357;-38.13080360867914
1739209904.045641;-38.13080360867914
1739209904.0456462;-45.120503652039325
1739209904.0456514;-45.120503652039325
1739209904.0456567;-38.13080360867914
1739209904.045662;-45.120503652039325
1739209904.0456672;-45.120503652039325
1739209904.0456724;-35.57807855764607
1739209904.0456777;-35.57807855764607
1739209904.045683;-38.13080360867914
1739209904.0456882;-45.120503652039325
1739209904.0456934;-38.13080360867914
1739209904.0456986;-45.120503652039325
1739209904.045704;-32.816014438256545
1739209904.0457091;-35.57807855764607
1739209904.0457144;-45.120503652039325
1739209904.0457196;-45.120503652039325
1739209904.0457249;-38.13080360867914
1739209904.04573;-33.981070128970906
1739209904.0457354;-45.120503652039325
1739209904.0457406;-45.120503652039325
1739209904.0457458;-38.13080360867914
1739209904.045751;-45.120503652039325
1739209904.0457563;-45.120503652039325
1739209904.0457616;-45.120503652039325
1739209904.0457668;-45.120503652039325
1739209904.045772;-45.120503652039325
1739209904.0457773;-45.120503652039325
1739209904.0457826;-45.120503652039325
1739209904.0457878;-38.13080360867914
1739209904.045793;-45.120503652039325
1739209904.0457983;-35.57807855764607
1739209904.0458035;-38.13080360867914
1739209904.0458088;-38.13080360867914
1739209904.045814;-45.120503652039325
1739209904.0458193;-45.120503652039325
1739209904.0458245;-45.120503652039325
1739209904.0458298;-28.21854285175415
1739209904.045835;-29.438486411369333
1739209904.0458403;-38.13080360867914
1739209904.0458455;-38.13080360867914
1739209904.0458508;-35.57807855764607
1739209904.045856;-38.13080360867914
1739209904.0458612;-45.120503652039325
1739209904.0458665;-35.57807855764607
1739209904.0458717;-45.120503652039325
1739209904.045877;-45.120503652039325
1739209904.0458822;-45.120503652039325
1739209904.0458875;-38.13080360867914
1739209904.0458927;-45.120503652039325
1739209904.045898;-38.13080360867914
1739209904.0459032;-38.13080360867914
1739209904.0459085;-45.120503652039325
1739209904.0459137;-35.57807855764607
1739209904.045919;-35.57807855764607
1739209904.0459242;-45.120503652039325
1739209904.0459294;-45.120503652039325
1739209904.0459347;-38.13080360867914
1739209904.04594;-45.120503652039325
1739209904.0459452;-45.120503652039325
1739209904.0459504;-38.13080360867914
1739209904.0459557;-35.57807855764607
1739209904.0459611;-35.57807855764607
1739209904.0459664;-45.120503652039325
1739209904.0459716;-35.57807855764607
1739209904.0459769;-45.120503652039325
1739209904.0459821;-35.57807855764607
1739209904.0459874;-45.120503652039325
1739209904.0459926;-45.120503652039325
1739209904.0459979;-45.120503652039325
1739209904.046003;-45.120503652039325
1739209904.0460083;-38.13080360867914
1739209904.0460136;-38.13080360867914
1739209904.0460188;-45.120503652039325
1739209904.046024;-45.120503652039325
1739209904.0460293;-38.13080360867914
1739209904.0460346;-45.120503652039325
1739209904.0460398;-35.57807855764607
1739209904.046045;-29.438486411369333
1739209904.0460503;-38.13080360867914
1739209904.0460556;-35.57807855764607
1739209904.0460608;-38.13080360867914
1739209904.046066;-32.816014438256545
1739209904.0460713;-38.13080360867914
1739209904.0460765;-38.13080360867914
1739209904.0460818;-45.120503652039325
1739209904.046087;-33.981070128970956
1739209904.0460923;-35.57807855764607
1739209904.0460975;-35.57807855764607
1739209904.0461028;-45.120503652039325
1739209904.046108;-45.120503652039325
1739209904.0461133;-35.57807855764607
1739209904.0461185;-38.13080360867914
1739209904.0461237;-38.13080360867914
1739209904.046129;-38.13080360867914
1739209904.0461342;-38.13080360867914
1739209904.0461395;-35.57807855764607
1739209904.0461447;-45.120503652039325
1739209904.04615;-45.120503652039325
1739209904.0461552;-38.13080360867914
1739209904.0461605;-38.13080360867914
1739209904.0461657;-38.13080360867914
1739209904.046171;-32.816014438256545
1739209904.0461762;-38.13080360867914
1739209904.0461814;-35.57807855764607
1739209904.0461867;-38.13080360867914
1739209904.046192;-35.57807855764607
1739209904.0461972;-38.13080360867914
1739209904.0462024;-45.120503652039325
1739209904.0462077;-45.120503652039325
1739209904.046213;-45.120503652039325
1739209904.0462182;-38.13080360867914
1739209904.0462234;-45.120503652039325
1739209904.0462286;-45.120503652039325
1739209904.046234;-38.13080360867914
1739209904.0462391;-38.13080360867914
1739209904.0462444;-45.120503652039325
1739209904.0462496;-38.13080360867914
1739209904.0462549;-38.13080360867914
1739209904.04626;-38.13080360867914
1739209904.0462654;-38.13080360867914
1739209904.0462706;-38.13080360867914
1739209904.0462759;-38.13080360867914
1739209904.046281;-38.13080360867914
1739209904.0462863;-45.120503652039325
1739209904.0462916;-33.981070128970906
1739209904.0462968;-38.13080360867914
1739209904.046302;-45.120503652039325
1739209904.0463073;-38.13080360867914
1739209904.0463126;-38.13080360867914
1739209904.0463178;-33.981070128970906
1739209904.046323;-45.120503652039325
1739209904.0463283;-45.120503652039325
1739209904.0463336;-38.13080360867914
1739209904.0463388;-45.120503652039325
1739209904.046344;-38.13080360867914
1739209904.0463493;-45.120503652039325
1739209904.0463545;-38.13080360867914
1739209904.0463598;-45.120503652039325
1739209904.046365;-38.13080360867914
1739209904.0463703;-38.13080360867914
1739209904.0463755;-35.57807855764607
1739209904.0463808;-35.57807855764607
1739209904.046386;-31.141103565318915
1739209904.0463912;-38.13080360867914
1739209904.0463965;-38.13080360867914
1739209904.0464017;-38.13080360867914
1739209904.046407;-45.120503652039325
1739209904.0464122;-38.13080360867914
1739209904.0464175;-38.13080360867914
1739209904.0464227;-38.13080360867914
1739209904.046428;-38.13080360867914
1739209904.0464332;-45.120503652039325
1739209904.0464385;-38.13080360867914
1739209904.0464437;-45.120503652039325
1739209904.046449;-38.13080360867914
1739209904.0464542;-35.57807855764607
1739209904.0464594;-35.57807855764607
1739209904.0464647;-38.13080360867914
1739209904.04647;-38.13080360867914
1739209904.0464752;-35.57807855764607
1739209904.0464804;-38.13080360867914
1739209904.0464857;-38.13080360867914
1739209904.046491;-45.120503652039325
1739209904.0464964;-38.13080360867914
1739209904.0465016;-45.120503652039325
1739209904.046507;-45.120503652039325
1739209904.0465121;-38.13080360867914
1739209904.0465174;-45.120503652039325
1739209904.0465226;-38.13080360867914
1739209904.0465279;-38.13080360867914
1739209904.046533;-38.13080360867914
1739209904.0465384;-38.13080360867914
1739209904.0465436;-35.57807855764607
1739209904.0465488;-45.120503652039325
1739209904.046554;-35.57807855764607
1739209904.0465593;-38.13080360867914
1739209904.0465646;-38.13080360867914
1739209904.0465698;-38.13080360867914
1739209904.046575;-45.120503652039325
1739209904.0465803;-38.13080360867914
1739209904.0465856;-38.13080360867914
1739209904.0465908;-45.120503652039325
1739209904.046596;-28.992665084841942
1739209904.0466013;-35.57807855764607
1739209904.0466065;-45.120503652039325
1739209904.0466118;-45.120503652039325
1739209904.046617;-31.141103565318915
1739209904.0466223;-45.120503652039325
1739209904.0466275;-38.13080360867914
1739209904.0466328;-45.120503652039325
1739209904.046638;-45.120503652039325
1739209904.0466433;-45.120503652039325
1739209904.0466485;-45.120503652039325
1739209904.0466537;-38.13080360867914
1739209904.046659;-45.120503652039325
1739209904.0466642;-45.120503652039325
1739209904.0466695;-45.120503652039325
1739209904.0466747;-45.120503652039325
1739209904.04668;-33.981070128970906
1739209904.0466852;-35.57807855764607
1739209904.0466905;-45.120503652039325
1739209904.0466957;-45.120503652039325
1739209904.046701;-45.120503652039325
1739209904.0467062;-45.120503652039325
1739209904.0467114;-38.13080360867914
1739209904.0467167;-38.13080360867914
1739209904.046722;-33.981070128970906
1739209904.0467272;-35.57807855764607
1739209904.0467324;-45.120503652039325
1739209904.0467377;-38.13080360867914
1739209904.046743;-38.13080360867914
1739209904.0467482;-38.13080360867914
1739209904.0467534;-38.13080360867914
1739209904.0467587;-45.120503652039325
1739209904.046764;-38.13080360867914
1739209904.0467691;-45.120503652039325
1739209904.0467744;-38.13080360867914
1739209904.0467796;-45.120503652039325
1739209904.0467849;-45.120503652039325
1739209904.0467901;-45.120503652039325
1739209904.0467954;-45.120503652039325
1739209904.0468006;-45.120503652039325
1739209904.0468059;-28.58837851428586
1739209904.046811;-31.141103565318893
1739209904.0468163;-45.120503652039325
1739209904.0468216;-38.13080360867914
1739209904.0468268;-35.57807855764607
1739209904.046832;-35.57807855764607
1739209904.0468373;-45.120503652039325
1739209904.0468426;-38.13080360867914
1739209904.0468478;-38.13080360867914
1739209904.046853;-45.120503652039325
1739209904.0468583;-38.13080360867914
1739209904.0468636;-45.120503652039325
1739209904.0468688;-38.13080360867914
1739209904.046874;-45.120503652039325
1739209904.0468793;-45.120503652039325
1739209904.0468845;-45.120503652039325
1739209904.0468898;-27.8777449560314
1739209904.046895;-28.21854285175415
1739209904.0469003;-45.120503652039325
1739209904.0469055;-45.120503652039325
1739209904.0469108;-35.57807855764607
1739209904.046916;-35.57807855764607
1739209904.0469213;-45.120503652039325
1739209904.0469265;-45.120503652039325
1739209904.0469317;-45.120503652039325
1739209904.046937;-45.120503652039325
1739209904.0469422;-35.57807855764607
1739209904.0469475;-45.120503652039325
1739209904.0469527;-38.13080360867914
1739209904.046958;-38.13080360867914
1739209904.0469632;-38.13080360867914
1739209904.0469685;-45.120503652039325
1739209904.0469737;-32.816014438256545
1739209904.046979;-27.8777449560314
1739209904.0469842;-38.13080360867914
1739209904.0469894;-45.120503652039325
1739209904.0469947;-45.120503652039325
1739209904.047;-33.981070128970906
1739209904.0470052;-38.13080360867914
1739209904.0470104;-45.120503652039325
1739209904.0470157;-45.120503652039325
1739209904.047021;-45.120503652039325
1739209904.0470262;-38.13080360867914
1739209904.0470314;-45.120503652039325
1739209904.047037;-38.13080360867914
1739209904.0470421;-35.57807855764607
1739209904.0470474;-45.120503652039325
1739209904.0470526;-45.120503652039325
1739209904.0470579;-45.120503652039325
1739209904.047063;-45.120503652039325
1739209904.0470684;-38.13080360867914
1739209904.0470736;-45.120503652039325
1739209904.0470788;-45.120503652039325
1739209904.047084;-45.120503652039325
1739209904.0470893;-38.13080360867914
1739209904.0470946;-38.13080360867914
1739209904.0470998;-45.120503652039325
1739209904.047105;-33.981070128970906
1739209904.0471103;-38.13080360867914
1739209904.0471156;-45.120503652039325
1739209904.0471208;-45.120503652039325
1739209904.047126;-38.13080360867914
1739209904.0471313;-38.13080360867914
1739209904.0471365;-35.57807855764607
1739209904.0471418;-38.13080360867914
1739209904.047147;-45.120503652039325
1739209904.0471523;-45.120503652039325
1739209904.0471575;-35.57807855764607
1739209904.0471628;-38.13080360867914
1739209904.047168;-45.120503652039325
1739209904.0471733;-33.981070128970906
1739209904.0471785;-38.13080360867914
1739209904.0471838;-45.120503652039325
1739209904.047189;-33.981070128970906
1739209904.0471942;-38.13080360867914
1739209904.0471995;-38.13080360867914
1739209904.0472047;-45.120503652039325
1739209904.04721;-35.57807855764607
1739209904.0472152;-38.13080360867914
1739209904.0472205;-38.13080360867914
1739209904.0472257;-45.120503652039325
1739209904.047231;-45.120503652039325
1739209904.0472362;-45.120503652039325
1739209904.0472414;-38.13080360867914
1739209904.0472467;-38.13080360867914
1739209904.047252;-45.120503652039325
1739209904.0472572;-38.13080360867914
1739209904.0472624;-35.57807855764607
1739209904.0472677;-38.13080360867914
1739209904.047273;-38.13080360867914
1739209904.0472782;-33.981070128970906
1739209904.0472834;-38.13080360867914
1739209904.0472887;-38.13080360867914
1739209904.047294;-35.57807855764607
1739209904.0472991;-38.13080360867914
1739209904.0473044;-38.13080360867914
1739209904.0473096;-38.13080360867914
1739209904.047315;-45.120503652039325
1739209904.0473201;-38.13080360867914
1739209904.0473254;-45.120503652039325
1739209904.0473306;-45.120503652039325
1739209904.0473359;-45.120503652039325
1739209904.047341;-38.13080360867914
1739209904.0473464;-38.13080360867914
1739209904.0473516;-45.120503652039325
1739209904.0473568;-35.57807855764607
1739209904.047362;-38.13080360867914
1739209904.0473673;-45.120503652039325
1739209904.0473726;-45.120503652039325
1739209904.0473778;-45.120503652039325
1739209904.047383;-38.13080360867914
1739209904.0473883;-35.57807855764607
1739209904.0473936;-45.120503652039325
1739209904.0473988;-45.120503652039325
1739209904.047404;-33.981070128970906
1739209904.0474093;-45.120503652039325
1739209904.0474145;-45.120503652039325
1739209904.0474198;-45.120503652039325
1739209904.047425;-38.13080360867914
1739209904.0474303;-35.57807855764607
1739209904.0474355;-38.13080360867914
1739209904.0474408;-45.120503652039325
1739209904.047446;-45.120503652039325
1739209904.0474513;-45.120503652039325
1739209904.0474565;-45.120503652039325
1739209904.0474617;-45.120503652039325
1739209904.047467;-45.120503652039325
1739209904.0474722;-45.120503652039325
1739209904.0474775;-45.120503652039325
1739209904.0474827;-38.13080360867914
1739209904.047488;-33.981070128970906
1739209904.0474932;-45.120503652039325
1739209904.0474985;-38.13080360867914
1739209904.0475037;-38.13080360867914
1739209904.047509;-38.13080360867914
1739209904.0475142;-45.120503652039325
1739209904.0475194;-38.13080360867914
1739209904.0475247;-35.57807855764607
1739209904.04753;-38.13080360867914
1739209904.0475352;-45.120503652039325
1739209904.0475404;-38.13080360867914
1739209904.0475457;-38.13080360867914
1739209904.047551;-45.120503652039325
1739209904.0475562;-45.120503652039325
1739209904.0475614;-38.13080360867914
1739209904.0475667;-35.57807855764607
1739209904.0475721;-38.13080360867914
1739209904.0475774;-45.120503652039325
1739209904.0475826;-35.57807855764607
1739209904.0475879;-35.57807855764607
1739209904.047593;-38.13080360867914
1739209904.0475984;-45.120503652039325
1739209904.0476036;-32.816014438256545
1739209904.0476089;-38.13080360867914
1739209904.047614;-38.13080360867914
1739209904.0476193;-38.13080360867914
1739209904.0476246;-31.141103565318915
1739209904.0476298;-32.816014438256545
1739209904.047635;-38.13080360867914
1739209904.0476403;-38.13080360867914
1739209904.0476456;-38.13080360867914
1739209904.0476508;-38.13080360867914
1739209904.047656;-38.13080360867914
1739209904.0476613;-45.120503652039325
1739209904.0476665;-35.57807855764607
1739209904.0476718;-35.57807855764607
1739209904.047677;-45.120503652039325
1739209904.0476823;-45.120503652039325
1739209904.0476875;-35.57807855764607
1739209904.0476928;-35.57807855764607
1739209904.047698;-28.58837851428586
1739209904.0477033;-33.981070128970906
1739209904.0477085;-45.120503652039325
1739209904.0477138;-33.981070128970906
1739209904.047719;-38.13080360867914
1739209904.0477242;-38.13080360867914
1739209904.0477295;-45.120503652039325
1739209904.0477347;-38.13080360867914
1739209904.04774;-33.981070128970956
1739209904.0477452;-45.120503652039325
1739209904.0477505;-32.816014438256545
1739209904.0477557;-38.13080360867914
1739209904.047761;-45.120503652039325
1739209904.0477662;-45.120503652039325
1739209904.0477715;-38.13080360867914
1739209904.0477767;-38.13080360867914
1739209904.047782;-35.57807855764607
1739209904.0477872;-35.57807855764607
1739209904.0477924;-38.13080360867914
1739209904.0477977;-38.13080360867914
1739209904.047803;-35.57807855764607
1739209904.0478082;-38.13080360867914
1739209904.0478134;-38.13080360867914
1739209904.0478187;-35.57807855764607
1739209904.047824;-38.13080360867914
1739209904.0478292;-45.120503652039325
1739209904.0478344;-35.57807855764607
1739209904.0478396;-35.57807855764607
1739209904.047845;-38.13080360867914
1739209904.0478501;-45.120503652039325
1739209904.0478554;-45.120503652039325
1739209904.0478606;-45.120503652039325
1739209904.0478659;-45.120503652039325
1739209904.047871;-45.120503652039325
1739209904.0478764;-38.13080360867914
1739209904.0478816;-38.13080360867914
1739209904.0478868;-45.120503652039325
1739209904.047892;-45.120503652039325
1739209904.0478973;-32.816014438256545
1739209904.0479026;-45.120503652039325
1739209904.0479078;-32.816014438256545
1739209904.047913;-29.438486411369333
1739209904.0479183;-45.120503652039325
1739209904.0479236;-33.981070128970906
1739209904.0479288;-38.13080360867914
1739209904.047934;-45.120503652039325
1739209904.0479393;-45.120503652039325
1739209904.0479445;-35.57807855764607
1739209904.0479498;-45.120503652039325
1739209904.047955;-45.120503652039325
1739209904.0479603;-33.981070128970906
1739209904.0479655;-35.57807855764607
1739209904.0479708;-45.120503652039325
1739209904.047976;-45.120503652039325
1739209904.0479813;-38.13080360867914
1739209904.0479865;-38.13080360867914
1739209904.0479918;-38.13080360867914
1739209904.047997;-45.120503652039325
1739209904.0480022;-45.120503652039325
1739209904.0480075;-38.13080360867914
1739209904.0480127;-45.120503652039325
1739209904.048018;-45.120503652039325
1739209904.0480232;-38.13080360867914
1739209904.0480285;-38.13080360867914
1739209904.0480337;-38.13080360867914
1739209904.048039;-35.57807855764607
1739209904.0480442;-38.13080360867914
1739209904.0480494;-35.57807855764607
1739209904.0480547;-38.13080360867914
1739209904.04806;-38.13080360867914
1739209904.0480652;-38.13080360867914
1739209904.0480704;-33.981070128970906
1739209904.0480757;-45.120503652039325
1739209904.048081;-45.120503652039325
1739209904.0480862;-38.13080360867914
1739209904.0480914;-33.981070128970906
1739209904.0480967;-45.120503652039325
1739209904.048102;-45.120503652039325
1739209904.0481074;-32.816014438256545
1739209904.0481126;-38.13080360867914
1739209904.0481179;-38.13080360867914
1739209904.0481231;-38.13080360867914
1739209904.0481284;-45.120503652039325
1739209904.0481336;-38.13080360867914
1739209904.0481389;-38.13080360867914
1739209904.048144;-31.141103565318915
1739209904.0481493;-38.13080360867914
1739209904.0481546;-45.120503652039325
1739209904.0481598;-38.13080360867914
1739209904.048165;-45.120503652039325
1739209904.0481703;-38.13080360867914
1739209904.0481756;-45.120503652039325
1739209904.0481808;-45.120503652039325
1739209904.048186;-45.120503652039325
1739209904.0481913;-32.816014438256545
1739209904.0481966;-38.13080360867914
1739209904.0482018;-45.120503652039325
1739209904.048207;-45.120503652039325
1739209904.0482123;-45.120503652039325
1739209904.0482175;-45.120503652039325
1739209904.0482228;-35.57807855764607
1739209904.048228;-38.13080360867914
1739209904.0482333;-38.13080360867914
1739209904.0482385;-38.13080360867914
1739209904.0482438;-45.120503652039325
1739209904.048249;-45.120503652039325
1739209904.0482543;-38.13080360867914
1739209904.0482595;-38.13080360867914
1739209904.0482647;-38.13080360867914
1739209904.04827;-38.13080360867914
1739209904.0482752;-38.13080360867914
1739209904.0482805;-35.57807855764607
1739209904.0482857;-38.13080360867914
1739209904.048291;-45.120503652039325
1739209904.0482962;-35.57807855764607
1739209904.0483015;-35.57807855764607
1739209904.0483067;-45.120503652039325
1739209904.048312;-38.13080360867914
1739209904.0483172;-45.120503652039325
1739209904.0483224;-38.13080360867914
1739209904.0483277;-45.120503652039325
1739209904.048333;-38.13080360867914
1739209904.0483382;-28.992665084841942
1739209904.0483434;-45.120503652039325
1739209904.0483487;-45.120503652039325
1739209904.048354;-38.13080360867914
1739209904.0483592;-33.981070128970906
1739209904.0483644;-38.13080360867914
1739209904.0483696;-38.13080360867914
1739209904.048375;-45.120503652039325
1739209904.0390897;-38.13080360867914
1739209904.0390906;-38.13080360867914
1739209904.0390913;-45.120503652039325
1739209904.0390923;-45.120503652039325
1739209904.039093;-38.13080360867914
1739209904.039094;-45.120503652039325
1739209904.039095;-38.13080360867914
1739209904.0390956;-32.816014438256545
1739209904.0390966;-38.13080360867914
1739209904.0390973;-45.120503652039325
1739209904.0390983;-38.13080360867914
1739209904.0390992;-35.57807855764607
1739209904.0391;-38.13080360867914
1739209904.039101;-45.120503652039325
1739209904.0391016;-45.120503652039325
1739209904.0391026;-45.120503652039325
1739209904.0391035;-45.120503652039325
1739209904.0391042;-45.120503652039325
1739209904.0391052;-45.120503652039325
1739209904.039106;-45.120503652039325
1739209904.0391068;-38.13080360867914
1739209904.0391078;-38.13080360867914
1739209904.0391085;-45.120503652039325
1739209904.0391095;-38.13080360867914
1739209904.0391102;-45.120503652039325
1739209904.0391111;-38.13080360867914
1739209904.039112;-38.13080360867914
1739209904.0391128;-38.13080360867914
1739209904.0391138;-45.120503652039325
1739209904.0391145;-38.13080360867914
1739209904.0391154;-38.13080360867914
1739209904.0391164;-45.120503652039325
1739209904.039117;-33.981070128970906
1739209904.039118;-45.120503652039325
1739209904.0391188;-45.120503652039325
1739209904.0391197;-45.120503652039325
1739209904.0391207;-45.120503652039325
1739209904.0391214;-38.13080360867914
1739209904.0391223;-45.120503652039325
1739209904.039123;-45.120503652039325
1739209904.039124;-38.13080360867914
1739209904.039125;-38.13080360867914
1739209904.0391257;-45.120503652039325
1739209904.0391266;-45.120503652039325
1739209904.0391273;-35.57807855764607
1739209904.0391283;-38.13080360867914
1739209904.0391293;-45.120503652039325
1739209904.03913;-38.13080360867914
1739209904.039131;-33.981070128970906
1739209904.0391316;-38.13080360867914
1739209904.0391326;-45.120503652039325
1739209904.0391335;-45.120503652039325
1739209904.0391343;-33.981070128970906
1739209904.0391352;-38.13080360867914
1739209904.039136;-38.13080360867914
1739209904.039137;-38.13080360867914
1739209904.0391378;-31.141103565318915
1739209904.0391386;-33.981070128970906
1739209904.0391395;-45.120503652039325
1739209904.0391405;-38.13080360867914
1739209904.0391412;-38.13080360867914
1739209904.0391421;-38.13080360867914
1739209904.0391428;-45.120503652039325
1739209904.0391438;-45.120503652039325
1739209904.0391448;-38.13080360867914
1739209904.0391455;-38.13080360867914
1739209904.0391464;-45.120503652039325
1739209904.0391471;-45.120503652039325
1739209904.039148;-38.13080360867914
1739209904.039149;-33.981070128970906
1739209904.0391498;-45.120503652039325
1739209904.0391507;-38.13080360867914
1739209904.0391514;-27.267205301931607
1739209904.0391524;-45.120503652039325
1739209904.0391533;-45.120503652039325
1739209904.039154;-45.120503652039325
1739209904.039155;-33.981070128970906
1739209904.0391557;-45.120503652039325
1739209904.0391567;-45.120503652039325
1739209904.0391576;-45.120503652039325
1739209904.0391583;-32.81601443825658
1739209904.0391593;-38.13080360867914
1739209904.03916;-45.120503652039325
1739209904.039161;-45.120503652039325
1739209904.039162;-38.13080360867914
1739209904.0391626;-38.13080360867914
1739209904.0391636;-45.120503652039325
1739209904.0391643;-45.120503652039325
1739209904.0391653;-31.141103565318915
1739209904.0391662;-35.57807855764607
1739209904.039167;-45.120503652039325
1739209904.039168;-45.120503652039325
1739209904.0391686;-38.13080360867914
1739209904.0391695;-35.57807855764607
1739209904.0391705;-38.13080360867914
1739209904.0391712;-38.13080360867914
1739209904.0391722;-38.13080360867914
1739209904.039173;-45.120503652039325
1739209904.0391738;-45.120503652039325
1739209904.0391748;-45.120503652039325
1739209904.0391755;-38.13080360867914
1739209904.0391765;-45.120503652039325
1739209904.0391772;-45.120503652039325
1739209904.0391781;-38.13080360867914
1739209904.039179;-38.13080360867914
1739209904.0391798;-45.120503652039325
1739209904.0391808;-38.13080360867914
1739209904.0391815;-38.13080360867914
1739209904.0391824;-45.120503652039325
1739209904.0391834;-45.120503652039325
1739209904.039184;-38.13080360867914
1739209904.039185;-35.57807855764607
1739209904.039186;-28.58837851428586
1739209904.0391867;-38.13080360867914
1739209904.0391877;-45.120503652039325
1739209904.0391884;-45.120503652039325
1739209904.0391893;-38.13080360867914
1739209904.0391903;-45.120503652039325
1739209904.039191;-45.120503652039325
1739209904.039192;-45.120503652039325
1739209904.0391927;-33.981070128970956
1739209904.0391936;-45.120503652039325
1739209904.0391946;-35.57807855764607
1739209904.0391953;-45.120503652039325
1739209904.0391963;-45.120503652039325
1739209904.039197;-45.120503652039325
1739209904.039198;-35.57807855764607
1739209904.0391989;-38.13080360867914
1739209904.0391996;-31.141103565318915
1739209904.0392005;-35.57807855764607
1739209904.0392013;-45.120503652039325
1739209904.0392022;-45.120503652039325
1739209904.0392032;-45.120503652039325
1739209904.039204;-45.120503652039325
1739209904.0392048;-35.57807855764607
1739209904.0392056;-38.13080360867914
1739209904.0392065;-45.120503652039325
1739209904.0392075;-45.120503652039325
1739209904.0392082;-45.120503652039325
1739209904.0392091;-38.13080360867914
1739209904.0392098;-38.13080360867914
1739209904.0392108;-38.13080360867914
1739209904.0392118;-45.120503652039325
1739209904.0392125;-45.120503652039325
1739209904.0392134;-45.120503652039325
1739209904.0392141;-45.120503652039325
1739209904.039215;-45.120503652039325
1739209904.039216;-45.120503652039325
1739209904.0392168;-45.120503652039325
1739209904.0392177;-33.981070128970906
1739209904.0392184;-38.13080360867914
1739209904.0392194;-45.120503652039325
1739209904.0392203;-32.816014438256545
1739209904.039221;-32.816014438256545
1739209904.039222;-38.13080360867914
1739209904.0392227;-35.57807855764607
1739209904.0392237;-38.13080360867914
1739209904.0392246;-45.120503652039325
1739209904.0392253;-45.120503652039325
1739209904.0392263;-35.57807855764607
1739209904.039227;-45.120503652039325
1739209904.039228;-45.120503652039325
1739209904.039229;-38.13080360867914
1739209904.0392296;-45.120503652039325
1739209904.0392306;-38.13080360867914
1739209904.0392313;-38.13080360867914
1739209904.0392323;-35.57807855764607
1739209904.0392332;-32.816014438256545
1739209904.039234;-45.120503652039325
1739209904.0392349;-38.13080360867914
1739209904.0392358;-45.120503652039325
1739209904.0392365;-45.120503652039325
1739209904.0392375;-45.120503652039325
1739209904.0392382;-45.120503652039325
1739209904.0392392;-38.13080360867914
1739209904.0392401;-45.120503652039325
1739209904.0392408;-45.120503652039325
1739209904.0392418;-38.13080360867914
1739209904.0392425;-33.981070128970906
1739209904.0392435;-33.981070128970906
1739209904.0392444;-45.120503652039325
1739209904.0392451;-38.13080360867914
1739209904.039246;-45.120503652039325
1739209904.0392468;-38.13080360867914
1739209904.0392478;-38.13080360867914
1739209904.0392487;-33.981070128970906
1739209904.0392494;-38.13080360867914
1739209904.0392504;-38.13080360867914
1739209904.039251;-45.120503652039325
1739209904.039252;-38.13080360867914
1739209904.039253;-38.13080360867914
1739209904.0392537;-45.120503652039325
1739209904.0392547;-45.120503652039325
1739209904.0392554;-38.13080360867914
1739209904.0392563;-38.13080360867914
1739209904.0392573;-45.120503652039325
1739209904.039258;-38.13080360867914
1739209904.039259;-38.13080360867914
1739209904.0392597;-45.120503652039325
1739209904.0392606;-45.120503652039325
1739209904.0392616;-45.120503652039325
1739209904.0392623;-38.13080360867914
1739209904.0392632;-45.120503652039325
1739209904.039264;-45.120503652039325
1739209904.039265;-35.57807855764607
1739209904.0392659;-30.49652367304973
1739209904.0392666;-38.13080360867914
1739209904.0392675;-45.120503652039325
1739209904.0392683;-45.120503652039325
1739209904.0392692;-28.992665084841942
1739209904.0392702;-33.981070128970906
1739209904.0392709;-38.13080360867914
1739209904.0392718;-38.13080360867914
1739209904.0392725;-38.13080360867914
1739209904.0392735;-38.13080360867914
1739209904.0392745;-45.120503652039325
1739209904.0392752;-35.57807855764607
1739209904.0392761;-33.981070128970906
1739209904.0392768;-38.13080360867914
1739209904.0392778;-45.120503652039325
1739209904.0392787;-38.13080360867914
1739209904.0392795;-38.13080360867914
1739209904.0392804;-38.13080360867914
1739209904.0392811;-45.120503652039325
1739209904.039282;-38.13080360867914
1739209904.039283;-38.13080360867914
1739209904.0392838;-45.120503652039325
1739209904.0392847;-45.120503652039325
1739209904.0392857;-38.13080360867914
1739209904.0392864;-45.120503652039325
1739209904.0392873;-45.120503652039325
1739209904.039288;-45.120503652039325
1739209904.039289;-38.13080360867914
1739209904.03929;-31.141103565318915
1739209904.0392907;-31.141103565318915
1739209904.0392916;-38.13080360867914
1739209904.0392923;-45.120503652039325
1739209904.0392933;-38.13080360867914
1739209904.0392942;-38.13080360867914
1739209904.039295;-45.120503652039325
