CAN Message; 0x24:0c28fa657a996cb1
1739209692.8493838;-38.13080360867914
1739209692.8493865;-45.120503652039325
1739209692.849389;-38.13080360867914
1739209692.8493915;-45.120503652039325
1739209692.849394;-38.13080360867914
1739209692.8493965;-38.13080360867914
1739209692.849399;-38.13080360867914
1739209692.8494015;-45.120503652039325
1739209692.849404;-45.120503652039325
1739209692.8494067;-45.120503652039325
1739209692.849409;-38.13080360867914
1739209692.8494117;-45.120503652039325
1739209692.849414;-45.120503652039325
1739209692.8494167;-35.57807855764607
1739209692.8494194;-45.120503652039325
1739209692.8494217;-45.120503652039325
1739209692.8494244;-45.120503652039325
1739209692.8494267;-38.13080360867914
1739209692.8494294;-38.13080360867914
1739209692.8494318;-31.141103565318915
1739209692.8494344;-28.992665084841942
1739209692.849437;-38.13080360867914
1739209692.8494394;-45.120503652039325
1739209692.849442;-38.13080360867914
1739209692.8494444;-35.57807855764607
1739209692.849447;-38.13080360867914
1739209692.8494496;-38.13080360867914
1739209692.849452;-38.13080360867914
1739209692.8494546;-32.816014438256545
1739209692.849457;-38.13080360867914
1739209692.8494596;-38.13080360867914
1739209692.849462;-38.13080360867914
1739209692.8494647;-45.120503652039325
1739209692.8494673;-38.13080360867914
1739209692.8494697;-38.13080360867914
1739209692.8494723;-38.13080360867914
1739209692.8494747;-31.141103565318915
1739209692.8494773;-33.981070128970906
1739209692.84948;-45.120503652039325
1739209692.8494823;-45.120503652039325
1739209692.849485;-38.13080360867914
1739209692.8494873;-38.13080360867914
1739209692.84949;-38.13080360867914
1739209692.8494923;-45.120503652039325
1739209692.849495;-38.13080360867914
1739209692.8494976;-45.120503652039325
1739209692.8495;-45.120503652039325
1739209692.8495026;-45.120503652039325
1739209692.849505;-45.120503652039325
1739209692.8495076;-45.120503652039325
1739209692.8495102;-45.120503652039325
1739209692.8495126;-45.120503652039325
1739209692.8495152;-45.120503652039325
1739209692.8495176;-45.120503652039325
1739209692.8495202;-45.120503652039325
1739209692.8495226;-45.120503652039325
1739209692.8495252;-38.13080360867914
1739209692.8495278;-38.13080360867914
1739209692.8495302;-35.57807855764607
1739209692.8495328;-38.13080360867914
1739209692.8495352;-38.13080360867914
1739209692.8495378;-38.13080360867914
1739209692.8495405;-38.13080360867914
1739209692.8495429;-45.120503652039325
1739209692.8495455;-38.13080360867914
1739209692.8495479;-32.816014438256545
1739209692.8495505;-38.13080360867914
1739209692.8495529;-45.120503652039325
1739209692.8495555;-33.981070128970906
1739209692.849558;-35.57807855764607
1739209692.8495605;-33.981070128970906
1739209692.8495631;-45.120503652039325
1739209692.8495655;-38.13080360867914
1739209692.8495681;-38.13080360867914
1739209692.8495708;-38.13080360867914
1739209692.8495731;-45.120503652039325
1739209692.8495758;-38.13080360867914
1739209692.8495781;-31.141103565318893
1739209692.8495808;-38.13080360867914
1739209692.8495831;-45.120503652039325
1739209692.8495858;-38.13080360867914
1739209692.8495884;-45.120503652039325
1739209692.8495908;-38.13080360867914
1739209692.8495934;-38.13080360867914
1739209692.8495958;-38.13080360867914
1739209692.8495984;-35.57807855764607
1739209692.849601;-38.13080360867914
1739209692.8496034;-45.120503652039325
1739209692.849606;-38.13080360867914
1739209692.8496084;-38.13080360867914
1739209692.849611;-38.13080360867914
1739209692.8496134;-35.57807855764607
1739209692.849616;-45.120503652039325
1739209692.8496187;-45.120503652039325
1739209692.849621;-38.13080360867914
1739209692.8496237;-45.120503652039325
1739209692.849626;-38.13080360867914
1739209692.8496287;-45.120503652039325
1739209692.8496313;-38.13080360867914
1739209692.8496337;-35.57807855764607
1739209692.8496363;-45.120503652039325
1739209692.8496387;-35.57807855764607
1739209692.8496413;-38.13080360867914
1739209692.8496437;-35.57807855764607
1739209692.8496463;-38.13080360867914
1739209692.849649;-35.57807855764607
1739209692.8496513;-45.120503652039325
1739209692.849654;-38.13080360867914
1739209692.8496563;-45.120503652039325
1739209692.849659;-45.120503652039325
1739209692.8496616;-38.13080360867914
1739209692.849664;-45.120503652039325
1739209692.8496666;-45.120503652039325
1739209692.849669;-45.120503652039325
1739209692.8496716;-45.120503652039325
1739209692.849674;-45.120503652039325
1739209692.8496766;-38.13080360867914
1739209692.8496792;-32.816014438256545
1739209692.8496816;-38.13080360867914
1739209692.8496842;-45.120503652039325
1739209692.8496866;-38.13080360867914
1739209692.8496892;-31.141103565318893
1739209692.8496919;-45.120503652039325
1739209692.8496943;-45.120503652039325
1739209692.8496969;-38.13080360867914
1739209692.8496993;-35.57807855764607
1739209692.849702;-38.13080360867914
1739209692.8497043;-45.120503652039325
1739209692.849707;-45.120503652039325
1739209692.8497095;-38.13080360867914
1739209692.849712;-38.13080360867914
1739209692.8497145;-45.120503652039325
1739209692.849717;-45.120503652039325
1739209692.8497195;-45.120503652039325
1739209692.8497221;-45.120503652039325
1739209692.8497245;-45.120503652039325
1739209692.8497272;-38.13080360867914
1739209692.8497295;-35.57807855764607
1739209692.8497322;-45.120503652039325
1739209692.8497345;-45.120503652039325
1739209692.8497372;-45.120503652039325
1739209692.8497398;-29.438486411369333
1739209692.8497422;-38.13080360867914
1739209692.8497448;-45.120503652039325
1739209692.8497472;-45.120503652039325
1739209692.8497498;-38.13080360867914
1739209692.8497524;-38.13080360867914
1739209692.8497548;-45.120503652039325
1739209692.8497574;-38.13080360867914
1739209692.8497598;-38.13080360867914
1739209692.8497624;-45.120503652039325
1739209692.8497648;-45.120503652039325
1739209692.8497674;-45.120503652039325
1739209692.84977;-45.120503652039325
1739209692.8497725;-45.120503652039325
1739209692.849775;-45.120503652039325
1739209692.8497775;-38.13080360867914
1739209692.84978;-26.991370085610736
1739209692.8497827;-38.13080360867914
1739209692.849785;-45.120503652039325
1739209692.8497877;-45.120503652039325
1739209692.84979;-45.120503652039325
1739209692.8497927;-45.120503652039325
1739209692.849795;-38.13080360867914
1739209692.8497977;-38.13080360867914
1739209692.8498003;-33.981070128970956
1739209692.8498027;-45.120503652039325
1739209692.8498054;-35.57807855764607
1739209692.8498077;-38.13080360867914
1739209692.8498104;-45.120503652039325
1739209692.849813;-38.13080360867914
1739209692.8498154;-35.57807855764607
1739209692.849818;-38.13080360867914
1739209692.8498204;-33.981070128970906
1739209692.849823;-38.13080360867914
1739209692.8498254;-45.120503652039325
1739209692.849828;-45.120503652039325
1739209692.8498306;-38.13080360867914
1739209692.849833;-45.120503652039325
1739209692.8498356;-45.120503652039325
1739209692.849838;-38.13080360867914
1739209692.8498406;-35.57807855764607
1739209692.8498433;-38.13080360867914
1739209692.8498456;-45.120503652039325
1739209692.8498483;-38.13080360867914
1739209692.8498507;-35.57807855764607
1739209692.8498533;-38.13080360867914
1739209692.8498557;-45.120503652039325
1739209692.8498583;-45.120503652039325
1739209692.849861;-45.120503652039325
1739209692.8498633;-45.120503652039325
1739209692.849866;-38.13080360867914
1739209692.8498683;-35.57807855764607
1739209692.849871;-38.13080360867914
1739209692.8498735;-45.120503652039325
1739209692.849876;-38.13080360867914
1739209692.8498785;-45.120503652039325
1739209692.849881;-28.58837851428586
1739209692.8498836;-28.992665084841942
1739209692.849886;-38.13080360867914
1739209692.8498886;-45.120503652039325
1739209692.8498912;-30.49652367304973
1739209692.8498936;-38.13080360867914
1739209692.8498962;-45.120503652039325
1739209692.8498986;-45.120503652039325
1739209692.8499012;-45.120503652039325
1739209692.8499038;-45.120503652039325
1739209692.8499062;-45.120503652039325
1739209692.8499088;-33.981070128970906
1739209692.8499112;-35.57807855764607
1739209692.8499138;-38.13080360867914
1739209692.8499162;-38.13080360867914
1739209692.8499188;-38.13080360867914
1739209692.8499215;-35.57807855764607
1739209692.8499238;-33.981070128970906
1739209692.8499265;-45.120503652039325
1739209692.8499289;-38.13080360867914
1739209692.8499315;-31.141103565318893
1739209692.849934;-45.120503652039325
1739209692.8499365;-45.120503652039325
1739209692.849939;-33.981070128970906
1739209692.8499415;-45.120503652039325
1739209692.849944;-38.13080360867914
1739209692.8499465;-38.13080360867914
1739209692.8499491;-38.13080360867914
1739209692.8499517;-38.13080360867914
1739209692.8499541;-35.57807855764607
1739209692.8499568;-35.57807855764607
1739209692.8499591;-38.13080360867914
1739209692.8499618;-38.13080360867914
1739209692.8499641;-38.13080360867914
1739209692.8499668;-32.816014438256545
1739209692.8499694;-33.981070128970906
1739209692.8499718;-38.13080360867914
1739209692.8499744;-38.13080360867914
1739209692.8499768;-38.13080360867914
1739209692.8499794;-38.13080360867914
1739209692.849982;-45.120503652039325
1739209692.8499844;-38.13080360867914
1739209692.849987;-35.57807855764607
1739209692.8499894;-45.120503652039325
1739209692.849992;-38.13080360867914
1739209692.8499944;-38.13080360867914
1739209692.849997;-38.13080360867914
1739209692.8499997;-45.120503652039325
1739209692.850002;-45.120503652039325
1739209692.8500047;-38.13080360867914
1739209692.850007;-38.13080360867914
1739209692.8500097;-38.13080360867914
1739209692.8500123;-45.120503652039325
1739209692.8500147;-38.13080360867914
1739209692.8500173;-35.57807855764607
1739209692.8500197;-45.120503652039325
1739209692.8500223;-45.120503652039325
1739209692.8500247;-38.13080360867914
1739209692.8500273;-38.13080360867914
1739209692.85003;-38.13080360867914
1739209692.8500323;-45.120503652039325
1739209692.850035;-45.120503652039325
1739209692.8500373;-45.120503652039325
1739209692.85004;-45.120503652039325
1739209692.8500426;-45.120503652039325
1739209692.850045;-33.981070128970906
1739209692.8500476;-38.13080360867914
1739209692.85005;-45.120503652039325
1739209692.8500526;-38.13080360867914
1739209692.850055;-38.13080360867914
1739209692.8500576;-45.120503652039325
1739209692.8500602;-38.13080360867914
1739209692.8500626;-38.13080360867914
1739209692.8500652;-45.120503652039325
1739209692.8500676;-45.120503652039325
1739209692.8500702;-38.13080360867914
1739209692.8500729;-35.57807855764607
1739209692.8500752;-38.13080360867914
1739209692.8500779;-38.13080360867914
1739209692.8500803;-45.120503652039325
1739209692.8500829;-38.13080360867914
1739209692.8500853;-38.13080360867914
1739209692.850088;-38.13080360867914
1739209692.8500905;-33.981070128970906
1739209692.850093;-35.57807855764607
1739209692.8500955;-45.120503652039325
1739209692.850098;-45.120503652039325
1739209692.8501005;-38.13080360867914
1739209692.8501031;-45.120503652039325
1739209692.8501055;-30.49652367304973
1739209692.8501081;-28.58837851428586
1739209692.8501105;-45.120503652039325
1739209692.8501132;-45.120503652039325
1739209692.8501155;-33.981070128970906
1739209692.8501182;-33.981070128970906
1739209692.8501208;-38.13080360867914
1739209692.8501232;-38.13080360867914
1739209692.8501258;-45.120503652039325
1739209692.8501282;-45.120503652039325
1739209692.8501308;-38.13080360867914
1739209692.8501334;-45.120503652039325
1739209692.8501358;-45.120503652039325
1739209692.8501384;-45.120503652039325
1739209692.8501408;-38.13080360867914
1739209692.8501434;-35.57807855764607
1739209692.8501458;-45.120503652039325
1739209692.8501484;-45.120503652039325
1739209692.850151;-38.13080360867914
1739209692.8501534;-45.120503652039325
1739209692.850156;-45.120503652039325
1739209692.8501585;-45.120503652039325
1739209692.850161;-38.13080360867914
1739209692.8501637;-45.120503652039325
1739209692.850166;-35.57807855764607
1739209692.8501687;-26.991370085610736
1739209692.850171;-38.13080360867914
1739209692.8501737;-45.120503652039325
1739209692.850176;-38.13080360867914
1739209692.8501787;-32.816014438256545
1739209692.8501813;-45.120503652039325
1739209692.8501837;-45.120503652039325
1739209692.8501863;-45.120503652039325
1739209692.8501887;-45.120503652039325
1739209692.8501914;-38.13080360867914
1739209692.850194;-45.120503652039325
1739209692.8501964;-45.120503652039325
1739209692.850199;-45.120503652039325
1739209692.8502014;-45.120503652039325
1739209692.850204;-45.120503652039325
1739209692.8502064;-35.57807855764607
1739209692.850209;-26.035653463252796
1739209692.8502116;-38.13080360867914
1739209692.850214;-45.120503652039325
1739209692.8502166;-38.13080360867914
1739209692.850219;-38.13080360867914
1739209692.8502216;-45.120503652039325
1739209692.8502243;-35.57807855764607
1739209692.8502266;-38.13080360867914
1739209692.8502293;-45.120503652039325
1739209692.8502316;-38.13080360867914
1739209692.8502343;-35.57807855764607
1739209692.8502367;-38.13080360867914
1739209692.8502393;-45.120503652039325
1739209692.850242;-38.13080360867914
1739209692.8502443;-32.816014438256545
1739209692.850247;-38.13080360867914
1739209692.8502493;-45.120503652039325
1739209692.850252;-45.120503652039325
1739209692.8502545;-38.13080360867914
1739209692.850257;-45.120503652039325
1739209692.8502595;-45.120503652039325
1739209692.850262;-45.120503652039325
1739209692.8502645;-38.13080360867914
1739209692.850267;-45.120503652039325
1739209692.8502696;-32.816014438256545
1739209692.8502722;-35.57807855764607
1739209692.8502746;-45.120503652039325
1739209692.8502772;-38.13080360867914
1739209692.8502796;-32.816014438256545
1739209692.8502822;-38.13080360867914
1739209692.8502848;-45.120503652039325
1739209692.8502872;-38.13080360867914
1739209692.8502898;-38.13080360867914
1739209692.8502922;-45.120503652039325
1739209692.8502948;-38.13080360867914
1739209692.8502972;-45.120503652039325
1739209692.8502998;-45.120503652039325
1739209692.8503025;-38.13080360867914
1739209692.8503048;-38.13080360867914
1739209692.8503075;-38.13080360867914
1739209692.8503098;-45.120503652039325
1739209692.8503125;-38.13080360867914
1739209692.850315;-38.13080360867914
1739209692.8503175;-38.13080360867914
1739209692.85032;-45.120503652039325
1739209692.8503225;-38.13080360867914
1739209692.850325;-32.816014438256545
1739209692.8503275;-38.13080360867914
1739209692.85033;-35.57807855764607
1739209692.8503327;-35.57807855764607
1739209692.8503351;-45.120503652039325
1739209692.8503377;-38.13080360867914
1739209692.8503401;-35.57807855764607
1739209692.8503428;-38.13080360867914
1739209692.8503454;-45.120503652039325
1739209692.8503478;-45.120503652039325
1739209692.8503504;-45.120503652039325
1739209692.8503528;-38.13080360867914
1739209692.8503554;-35.57807855764607
1739209692.8503578;-33.981070128970906
1739209692.8503604;-45.120503652039325
1739209692.850363;-45.120503652039325
1739209692.8503654;-35.57807855764607
1739209692.850368;-45.120503652039325
1739209692.8503704;-45.120503652039325
1739209692.850373;-31.141103565318915
1739209692.8503757;-35.57807855764607
1739209692.850378;-45.120503652039325
1739209692.8503807;-45.120503652039325
1739209692.850383;-38.13080360867914
1739209692.8503857;-35.57807855764607
1739209692.850388;-38.13080360867914
1739209692.8503907;-38.13080360867914
1739209692.8503933;-45.120503652039325
1739209692.8503957;-38.13080360867914
1739209692.8503983;-38.13080360867914
1739209692.8504007;-38.13080360867914
1739209692.8504033;-35.57807855764607
1739209692.850406;-38.13080360867914
1739209692.8504083;-45.120503652039325
1739209692.850411;-45.120503652039325
1739209692.8504133;-33.981070128970906
1739209692.850416;-38.13080360867914
1739209692.8504183;-45.120503652039325
1739209692.850421;-45.120503652039325
1739209692.8504236;-45.120503652039325
1739209692.850426;-45.120503652039325
1739209692.8504286;-45.120503652039325
1739209692.850431;-45.120503652039325
1739209692.8504336;-28.58837851428586
1739209692.8504362;-38.13080360867914
1739209692.8504386;-38.13080360867914
1739209692.8504412;-35.57807855764607
1739209692.8504436;-38.13080360867914
1739209692.8504462;-38.13080360867914
1739209692.8504486;-38.13080360867914
1739209692.8504512;-45.120503652039325
1739209692.8504539;-33.981070128970906
1739209692.8504562;-38.13080360867914
1739209692.8504589;-38.13080360867914
1739209692.8504612;-45.120503652039325
1739209692.8504639;-38.13080360867914
1739209692.8504665;-32.816014438256545
1739209692.8504689;-38.13080360867914
1739209692.8504715;-45.120503652039325
1739209692.8504739;-33.981070128970906
1739209692.8504765;-45.120503652039325
1739209692.850479;-45.120503652039325
1739209692.8504815;-45.120503652039325
1739209692.8504841;-38.13080360867914
1739209692.8504865;-35.57807855764607
1739209692.8504891;-38.13080360867914
1739209692.8504915;-45.120503652039325
1739209692.8504941;-31.141103565318915
1739209692.8504968;-35.57807855764607
1739209692.8504992;-38.13080360867914
1739209692.8505018;-45.120503652039325
1739209692.8505042;-38.13080360867914
1739209692.8505068;-45.120503652039325
1739209692.8505092;-45.120503652039325
1739209692.8505118;-38.13080360867914
1739209692.8505144;-31.14110356531892
1739209692.8505168;-45.120503652039325
1739209692.8505194;-38.13080360867914
1739209692.8505218;-32.816014438256545
1739209692.8505244;-33.981070128970906
1739209692.850527;-45.120503652039325
1739209692.8505294;-38.13080360867914
1739209692.850532;-38.13080360867914
1739209692.8505344;-28.58837851428586
1739209692.850537;-33.981070128970906
1739209692.8505394;-45.120503652039325
1739209692.850542;-33.981070128970906
1739209692.8505447;-38.13080360867914
1739209692.850547;-45.120503652039325
1739209692.8505497;-45.120503652039325
1739209692.850552;-38.13080360867914
1739209692.8505547;-35.57807855764607
1739209692.8505573;-45.120503652039325
1739209692.8505597;-33.981070128970906
1739209692.8505623;-45.120503652039325
1739209692.8505647;-38.13080360867914
1739209692.8505673;-38.13080360867914
1739209692.8505697;-38.13080360867914
1739209692.8505723;-45.120503652039325
1739209692.850575;-38.13080360867914
1739209692.8505774;-38.13080360867914
1739209692.85058;-38.13080360867914
1739209692.8505824;-32.816014438256545
1739209692.850585;-45.120503652039325
1739209692.8505874;-45.120503652039325
1739209692.85059;-38.13080360867914
1739209692.8505926;-45.120503652039325
1739209692.850595;-38.13080360867914
1739209692.8505976;-45.120503652039325
1739209692.8506;-38.13080360867914
1739209692.8506026;-45.120503652039325
1739209692.8506052;-38.13080360867914
1739209692.8506076;-32.816014438256545
1739209692.8506103;-38.13080360867914
1739209692.8506126;-38.13080360867914
1739209692.8506153;-45.120503652039325
1739209692.8506176;-45.120503652039325
1739209692.8506203;-38.13080360867914
1739209692.850623;-45.120503652039325
1739209692.8506253;-45.120503652039325
1739209692.850628;-38.13080360867914
1739209692.8506303;-38.13080360867914
1739209692.850633;-45.120503652039325
1739209692.8506355;-38.13080360867914
1739209692.850638;-35.57807855764607
1739209692.8506405;-45.120503652039325
1739209692.850643;-45.120503652039325
1739209692.8506455;-38.13080360867914
1739209692.850648;-45.120503652039325
1739209692.8506505;-45.120503652039325
1739209692.8506532;-38.13080360867914
1739209692.8506556;-45.120503652039325
1739209692.8506582;-45.120503652039325
1739209692.8506606;-35.57807855764607
1739209692.8506632;-35.57807855764607
1739209692.8506658;-38.13080360867914
1739209692.8506682;-38.13080360867914
1739209692.8506708;-35.57807855764607
1739209692.8506732;-35.57807855764607
1739209692.8506758;-38.13080360867914
1739209692.8506782;-38.13080360867914
1739209692.8506808;-45.120503652039325
1739209692.8506835;-45.120503652039325
1739209692.8506858;-38.13080360867914
1739209692.8506885;-38.13080360867914
1739209692.8506908;-45.120503652039325
1739209692.8506935;-38.13080360867914
1739209692.850696;-45.120503652039325
1739209692.8506985;-38.13080360867914
1739209692.850701;-33.981070128970906
1739209692.8507035;-45.120503652039325
1739209692.850706;-45.120503652039325
1739209692.8507085;-35.57807855764607
1739209692.850711;-45.120503652039325
1739209692.8507137;-45.120503652039325
1739209692.850716;-38.13080360867914
1739209692.8507187;-33.981070128970906
1739209692.8507211;-38.13080360867914
1739209692.8507237;-45.120503652039325
1739209692.8507264;-45.120503652039325
1739209692.8507288;-38.13080360867914
1739209692.8507314;-33.981070128970906
1739209692.8507338;-45.120503652039325
1739209692.8507364;-45.120503652039325
1739209692.8507388;-45.120503652039325
1739209692.8507414;-45.120503652039325
1739209692.850744;-45.120503652039325
1739209692.8507464;-38.13080360867914
1739209692.850749;-45.120503652039325
1739209692.8507514;-45.120503652039325
1739209692.850754;-45.120503652039325
1739209692.8507566;-45.120503652039325
1739209692.850759;-38.13080360867914
1739209692.8507617;-38.13080360867914
1739209692.850764;-38.13080360867914
1739209692.8507667;-38.13080360867914
1739209692.850769;-33.981070128970906
1739209692.8507717;-33.981070128970906
1739209692.8507743;-45.120503652039325
1739209692.8507767;-38.13080360867914
1739209692.8507793;-45.120503652039325
1739209692.8507817;-38.13080360867914
1739209692.8507843;-35.57807855764607
1739209692.850787;-38.13080360867914
1739209692.8507893;-45.120503652039325
1739209692.850792;-45.120503652039325
1739209692.8507943;-45.120503652039325
1739209692.850797;-45.120503652039325
1739209692.8507993;-45.120503652039325
1739209692.850802;-45.120503652039325
1739209692.8508046;-45.120503652039325
1739209692.850807;-38.13080360867914
1739209692.8508096;-38.13080360867914
1739209692.850812;-35.57807855764607
1739209692.8508146;-35.57807855764607
1739209692.8508172;-33.981070128970906
1739209692.8508196;-35.57807855764607
1739209692.8508222;-31.141103565318915
1739209692.8508246;-38.13080360867914
1739209692.8508272;-45.120503652039325
1739209692.8508296;-45.120503652039325
1739209692.8508322;-45.120503652039325
1739209692.8508348;-45.120503652039325
1739209692.8508372;-45.120503652039325
1739209692.8508399;-38.13080360867914
1739209692.8508422;-32.816014438256545
1739209692.8508449;-38.13080360867914
1739209692.8508475;-45.120503652039325
1739209692.8508499;-38.13080360867914
1739209692.8508525;-38.13080360867914
1739209692.8508549;-45.120503652039325
1739209692.8508575;-45.120503652039325
1739209692.8508599;-33.981070128970906
1739209692.8508625;-27.267205301931607
1739209692.8508651;-45.120503652039325
1739209692.8508675;-38.13080360867914
1739209692.8508701;-45.120503652039325
1739209692.8508725;-38.13080360867914
1739209692.8508751;-45.120503652039325
1739209692.8508778;-45.120503652039325
1739209692.8508801;-38.13080360867914
1739209692.8508828;-30.49652367304973
1739209692.8508852;-45.120503652039325
1739209692.8508878;-45.120503652039325
1739209692.8508902;-45.120503652039325
1739209692.8508928;-45.120503652039325
1739209692.8508954;-45.120503652039325
1739209692.8508978;-38.13080360867914
1739209692.8509004;-35.57807855764607
1739209692.8509028;-38.13080360867914
1739209692.8509054;-45.120503652039325
1739209692.850908;-45.120503652039325
1739209692.8509104;-45.120503652039325
1739209692.850913;-38.13080360867914
1739209692.8509154;-45.120503652039325
1739209692.850918;-45.120503652039325
1739209692.8509204;-38.13080360867914
1739209692.850923;-31.141103565318915
1739209692.8509257;-45.120503652039325
1739209692.850928;-38.13080360867914
1739209692.8509307;-45.120503652039325
1739209692.850933;-38.13080360867914
1739209692.8509357;-45.120503652039325
1739209692.8509383;-45.120503652039325
1739209692.8509407;-45.120503652039325
1739209692.8509433;-31.141103565318915
1739209692.8509457;-38.13080360867914
1739209692.8509483;-45.120503652039325
1739209692.8509507;-35.57807855764607
1739209692.8509533;-38.13080360867914
1739209692.850956;-45.120503652039325
1739209692.8509583;-38.13080360867914
1739209692.850961;-35.57807855764607
1739209692.8509634;-38.13080360867914
1739209692.850966;-45.120503652039325
1739209692.8509686;-38.13080360867914
1739209692.850971;-38.13080360867914
1739209692.8509736;-35.57807855764607
1739209692.850976;-45.120503652039325
1739209692.8509786;-38.13080360867914
1739209692.850981;-32.816014438256545
1739209692.8509836;-38.13080360867914
1739209692.8509862;-45.120503652039325
1739209692.8509886;-45.120503652039325
1739209692.8509912;-45.120503652039325
1739209692.8509936;-38.13080360867914
1739209692.8509963;-35.57807855764607
1739209692.8509989;-45.120503652039325
1739209692.8510013;-45.120503652039325
1739209692.851004;-33.981070128970906
1739209692.8510063;-45.120503652039325
1739209692.851009;-38.13080360867914
1739209692.8510113;-45.120503652039325
1739209692.851014;-38.13080360867914
1739209692.8510165;-45.120503652039325
1739209692.851019;-45.120503652039325
1739209692.8510215;-38.13080360867914
1739209692.851024;-38.13080360867914
1739209692.8510265;-45.120503652039325
1739209692.8510292;-45.120503652039325
1739209692.8510315;-45.120503652039325
1739209692.8510342;-38.13080360867914
1739209692.8510365;-38.13080360867914
1739209692.8510392;-45.120503652039325
1739209692.8510416;-38.13080360867914
1739209692.8510442;-38.13080360867914
1739209692.8510468;-32.816014438256545
1739209692.8510492;-38.13080360867914
1739209692.8510518;-38.13080360867914
1739209692.8510542;-38.13080360867914
1739209692.8510568;-45.120503652039325
1739209692.8510594;-45.120503652039325
1739209692.8510618;-45.120503652039325
1739209692.8510644;-45.120503652039325
1739209692.8510668;-45.120503652039325
1739209692.8510695;-45.120503652039325
1739209692.8510718;-45.120503652039325
1739209692.8510745;-38.13080360867914
1739209692.851077;-38.13080360867914
1739209692.8510795;-45.120503652039325
1739209692.851082;-45.120503652039325
1739209692.8510845;-45.120503652039325
1739209692.851087;-45.120503652039325
1739209692.8510897;-45.120503652039325
1739209692.851092;-45.120503652039325
1739209692.8510947;-45.120503652039325
1739209692.851097;-45.120503652039325
1739209692.8510997;-45.120503652039325
1739209692.851102;-45.120503652039325
1739209692.8511047;-38.13080360867914
1739209692.8511074;-45.120503652039325
1739209692.8511097;-45.120503652039325
1739209692.8511124;-45.120503652039325
1739209692.8511147;-38.13080360867914
1739209692.8511174;-38.13080360867914
1739209692.85112;-45.120503652039325
1739209692.8511224;-45.120503652039325
1739209692.851125;-45.120503652039325
1739209692.8511274;-32.816014438256545
1739209692.85113;-35.57807855764607
1739209692.8511324;-45.120503652039325
1739209692.851135;-45.120503652039325
1739209692.8511376;-32.816014438256545
1739209692.85114;-38.13080360867914
1739209692.8511426;-45.120503652039325
1739209692.851145;-38.13080360867914
1739209692.8511477;-45.120503652039325
1739209692.8511503;-45.120503652039325
1739209692.8511527;-38.13080360867914
1739209692.8511553;-38.13080360867914
1739209692.8511577;-45.120503652039325
1739209692.8511603;-45.120503652039325
1739209692.8511627;-45.120503652039325
1739209692.8511653;-45.120503652039325
1739209692.851168;-38.13080360867914
1739209692.8511703;-45.120503652039325
1739209692.851173;-45.120503652039325
1739209692.8511753;-38.13080360867914
1739209692.851178;-35.57807855764607
1739209692.8511806;-38.13080360867914
1739209692.851183;-45.120503652039325
1739209692.8511856;-38.13080360867914
1739209692.851188;-30.49652367304973
1739209692.8511906;-33.981070128970906
1739209692.851193;-45.120503652039325
1739209692.8511956;-38.13080360867914
1739209692.8511982;-45.120503652039325
1739209692.8512006;-45.120503652039325
1739209692.8512032;-45.120503652039325
1739209692.8512056;-45.120503652039325
1739209692.8512082;-45.120503652039325
1739209692.8512108;-45.120503652039325
1739209692.8512132;-45.120503652039325
1739209692.8512158;-45.120503652039325
1739209692.8512182;-38.13080360867914
1739209692.8512208;-45.120503652039325
1739209692.8512232;-45.120503652039325
1739209692.8512259;-45.120503652039325
1739209692.846977;-38.13080360867914
1739209692.8469791;-38.13080360867914
1739209692.846981;-33.981070128970906
1739209692.8469832;-38.13080360867914
1739209692.8469853;-38.13080360867914
1739209692.8469872;-35.57807855764607
1739209692.8469894;-45.120503652039325
1739209692.8469913;-45.120503652039325
1739209692.8469934;-33.981070128970906
1739209692.8469956;-45.120503652039325
1739209692.8469975;-38.13080360867914
1739209692.8469996;-35.57807855764607
1739209692.8470018;-38.13080360867914
1739209692.8470037;-45.120503652039325
1739209692.8470058;-38.13080360867914
1739209692.8470078;-38.13080360867914
1739209692.84701;-45.120503652039325
1739209692.847012;-45.120503652039325
1739209692.847014;-38.13080360867914
1739209692.847016;-45.120503652039325
1739209692.8470182;-35.57807855764607
1739209692.8470201;-38.13080360867914
1739209692.8470223;-38.13080360867914
1739209692.8470242;-35.57807855764607
1739209692.8470263;-38.13080360867914
1739209692.8470285;-45.120503652039325
1739209692.8470304;-45.120503652039325
1739209692.8470325;-45.120503652039325
1739209692.8470347;-45.120503652039325
1739209692.8470366;-38.13080360867914
1739209692.8470387;-38.13080360867914
1739209692.8470407;-38.13080360867914
1739209692.8470428;-45.120503652039325
1739209692.847045;-45.120503652039325
1739209692.8470469;-38.13080360867914
1739209692.847049;-35.57807855764607
1739209692.8470511;-38.13080360867914
1739209692.847053;-45.120503652039325
1739209692.8470552;-38.13080360867914
1739209692.847057;-38.13080360867914
1739209692.8470592;-38.13080360867914
1739209692.8470614;-35.57807855764607
1739209692.8470633;-45.120503652039325
1739209692.8470654;-38.13080360867914
1739209692.8470674;-38.13080360867914
1739209692.8470695;-35.57807855764607
1739209692.8470716;-35.57807855764607
1739209692.8470736;-35.57807855764607
1739209692.8470757;-38.13080360867914
1739209692.8470778;-45.120503652039325
1739209692.8470798;-38.13080360867914
1739209692.847082;-45.120503652039325
1739209692.8470838;-45.120503652039325
1739209692.847086;-45.120503652039325
1739209692.847088;-38.13080360867914
1739209692.84709;-45.120503652039325
