CAN Message; 0x1bb:00000c3316f0ef36
1739209747.1192405;-38.13080360867914
1739209747.1192427;-35.57807855764607
1739209747.1192448;-45.120503652039325
1739209747.119247;-38.13080360867914
1739209747.119249;-38.13080360867914
1739209747.1192513;-45.120503652039325
1739209747.1192534;-45.120503652039325
1739209747.1192555;-45.120503652039325
1739209747.1192577;-45.120503652039325
1739209747.1192598;-45.120503652039325
1739209747.119262;-38.13080360867914
1739209747.1192641;-38.13080360867914
1739209747.1192663;-45.120503652039325
1739209747.1192684;-38.13080360867914
1739209747.1192706;-45.120503652039325
1739209747.1192727;-38.13080360867914
1739209747.1192749;-45.120503652039325
1739209747.119277;-45.120503652039325
1739209747.1192791;-38.13080360867914
1739209747.1192813;-35.57807855764607
1739209747.1192834;-38.13080360867914
1739209747.1192856;-45.120503652039325
1739209747.1192877;-45.120503652039325
1739209747.1192899;-45.120503652039325
1739209747.119292;-38.13080360867914
1739209747.119294;-35.57807855764607
1739209747.119296;-35.57807855764607
1739209747.1192982;-45.120503652039325
1739209747.1193004;-45.120503652039325
1739209747.1193025;-45.120503652039325
1739209747.1193047;-38.13080360867914
1739209747.1193068;-38.13080360867914
1739209747.119309;-33.981070128970906
1739209747.119311;-45.120503652039325
1739209747.1193132;-45.120503652039325
1739209747.1193154;-45.120503652039325
1739209747.1193175;-45.120503652039325
1739209747.1193197;-45.120503652039325
1739209747.1193218;-38.13080360867914
1739209747.119324;-38.13080360867914
1739209747.119326;-38.13080360867914
1739209747.1193283;-35.57807855764607
1739209747.1193304;-35.57807855764607
1739209747.1193326;-38.13080360867914
1739209747.1193347;-45.120503652039325
1739209747.1193368;-45.120503652039325
1739209747.119339;-38.13080360867914
1739209747.1193411;-45.120503652039325
1739209747.1193433;-45.120503652039325
1739209747.1193454;-45.120503652039325
1739209747.1193476;-38.13080360867914
1739209747.1193495;-38.13080360867914
1739209747.1193516;-38.13080360867914
1739209747.1193538;-45.120503652039325
1739209747.119356;-33.981070128970906
1739209747.119358;-32.816014438256545
1739209747.1193602;-38.13080360867914
1739209747.1193624;-35.57807855764607
1739209747.1193645;-38.13080360867914
1739209747.1193666;-45.120503652039325
1739209747.1193688;-45.120503652039325
1739209747.119371;-38.13080360867914
1739209747.119373;-38.13080360867914
1739209747.1193752;-45.120503652039325
1739209747.1193774;-45.120503652039325
1739209747.1193795;-45.120503652039325
1739209747.1193817;-33.981070128970906
1739209747.1193838;-45.120503652039325
1739209747.119386;-38.13080360867914
1739209747.119388;-35.57807855764607
1739209747.1193902;-33.981070128970906
1739209747.1193924;-45.120503652039325
1739209747.1193945;-38.13080360867914
1739209747.1193967;-35.57807855764607
1739209747.1193988;-45.120503652039325
1739209747.119401;-45.120503652039325
1739209747.1194031;-45.120503652039325
1739209747.119405;-38.13080360867914
1739209747.1194072;-31.141103565318915
1739209747.1194093;-33.981070128970906
1739209747.1194115;-45.120503652039325
1739209747.1194136;-45.120503652039325
1739209747.1194158;-45.120503652039325
1739209747.119418;-45.120503652039325
1739209747.11942;-45.120503652039325
1739209747.1194222;-38.13080360867914
1739209747.1194243;-32.81601443825658
1739209747.1194265;-38.13080360867914
1739209747.1194286;-33.981070128970906
1739209747.1194308;-38.13080360867914
1739209747.119433;-45.120503652039325
1739209747.119435;-45.120503652039325
1739209747.1194372;-38.13080360867914
1739209747.1194394;-38.13080360867914
1739209747.1194415;-28.992665084841942
1739209747.1194437;-38.13080360867914
1739209747.1194458;-45.120503652039325
1739209747.119448;-38.13080360867914
1739209747.11945;-45.120503652039325
1739209747.1194522;-45.120503652039325
1739209747.1194544;-38.13080360867914
1739209747.1194565;-38.13080360867914
1739209747.1194587;-38.13080360867914
1739209747.1194608;-45.120503652039325
1739209747.1194627;-38.13080360867914
1739209747.1194649;-35.57807855764607
1739209747.119467;-35.57807855764607
1739209747.1194692;-45.120503652039325
1739209747.1194713;-45.120503652039325
1739209747.1194735;-38.13080360867914
1739209747.1194756;-45.120503652039325
1739209747.1194777;-38.13080360867914
1739209747.11948;-38.13080360867914
1739209747.119482;-38.13080360867914
1739209747.1194842;-45.120503652039325
1739209747.1194863;-38.13080360867914
1739209747.1194885;-38.13080360867914
1739209747.1194906;-45.120503652039325
1739209747.1194928;-33.981070128970906
1739209747.119495;-30.49652367304973
1739209747.119497;-45.120503652039325
1739209747.1194992;-45.120503652039325
1739209747.1195014;-38.13080360867914
1739209747.1195035;-38.13080360867914
1739209747.1195056;-45.120503652039325
1739209747.1195078;-45.120503652039325
1739209747.11951;-45.120503652039325
1739209747.119512;-45.120503652039325
1739209747.1195142;-38.13080360867914
1739209747.1195164;-45.120503652039325
1739209747.1195183;-45.120503652039325
1739209747.1195204;-32.816014438256545
1739209747.1195226;-33.981070128970906
1739209747.1195247;-45.120503652039325
1739209747.1195269;-38.13080360867914
1739209747.119529;-35.57807855764607
1739209747.1195312;-33.981070128970906
1739209747.1195333;-45.120503652039325
1739209747.1195354;-45.120503652039325
1739209747.1195376;-38.13080360867914
1739209747.1195397;-38.13080360867914
1739209747.119542;-45.120503652039325
1739209747.119544;-38.13080360867914
1739209747.1195462;-38.13080360867914
1739209747.1195483;-45.120503652039325
1739209747.1195505;-38.13080360867914
1739209747.1195526;-38.13080360867914
1739209747.1195548;-38.13080360867914
1739209747.119557;-45.120503652039325
1739209747.119559;-35.57807855764607
1739209747.1195612;-45.120503652039325
1739209747.1195633;-45.120503652039325
1739209747.1195655;-33.981070128970906
1739209747.1195676;-32.816014438256545
1739209747.1195698;-38.13080360867914
1739209747.119572;-38.13080360867914
1739209747.1195738;-38.13080360867914
1739209747.119576;-45.120503652039325
1739209747.1195781;-38.13080360867914
1739209747.1195803;-45.120503652039325
1739209747.1195824;-38.13080360867914
1739209747.1195846;-35.57807855764607
1739209747.1195867;-38.13080360867914
1739209747.1195889;-45.120503652039325
1739209747.119591;-38.13080360867914
1739209747.1195931;-32.816014438256545
1739209747.1195953;-38.13080360867914
1739209747.1195974;-38.13080360867914
1739209747.1195996;-45.120503652039325
1739209747.1196017;-38.13080360867914
1739209747.1196039;-33.981070128970906
1739209747.119606;-45.120503652039325
1739209747.1196082;-45.120503652039325
1739209747.1196103;-38.13080360867914
1739209747.1196125;-45.120503652039325
1739209747.1196146;-38.13080360867914
1739209747.1196167;-38.13080360867914
1739209747.119619;-45.120503652039325
1739209747.119621;-45.120503652039325
1739209747.1196232;-45.120503652039325
1739209747.1196253;-45.120503652039325
1739209747.1196275;-45.120503652039325
1739209747.1196294;-45.120503652039325
1739209747.1196315;-38.13080360867914
1739209747.1196337;-38.13080360867914
1739209747.1196358;-45.120503652039325
1739209747.119638;-45.120503652039325
1739209747.11964;-32.816014438256545
1739209747.1196423;-45.120503652039325
1739209747.1196444;-45.120503652039325
1739209747.1196465;-45.120503652039325
1739209747.1196487;-38.13080360867914
1739209747.1196508;-31.141103565318915
1739209747.119653;-45.120503652039325
1739209747.1196551;-45.120503652039325
1739209747.1196573;-45.120503652039325
1739209747.1196594;-38.13080360867914
1739209747.1196616;-38.13080360867914
1739209747.1196637;-45.120503652039325
1739209747.1196659;-38.13080360867914
1739209747.119668;-38.13080360867914
1739209747.1196702;-38.13080360867914
1739209747.1196723;-38.13080360867914
1739209747.1196744;-45.120503652039325
1739209747.1196766;-45.120503652039325
1739209747.1196787;-45.120503652039325
1739209747.119681;-38.13080360867914
1739209747.119683;-35.57807855764607
1739209747.1196852;-33.981070128970906
1739209747.119687;-45.120503652039325
1739209747.1196892;-38.13080360867914
1739209747.1196914;-45.120503652039325
1739209747.1196935;-38.13080360867914
1739209747.1196957;-45.120503652039325
1739209747.1196978;-45.120503652039325
1739209747.1197;-45.120503652039325
1739209747.119702;-38.13080360867914
1739209747.1197042;-35.57807855764607
1739209747.1197064;-38.13080360867914
1739209747.1197085;-45.120503652039325
1739209747.1197107;-38.13080360867914
1739209747.1197128;-35.57807855764607
1739209747.119715;-38.13080360867914
1739209747.1197171;-45.120503652039325
1739209747.1197193;-38.13080360867914
1739209747.1197214;-38.13080360867914
1739209747.1197236;-38.13080360867914
1739209747.1197257;-38.13080360867914
1739209747.1197278;-38.13080360867914
1739209747.11973;-35.57807855764607
1739209747.1197321;-38.13080360867914
1739209747.1197343;-45.120503652039325
1739209747.1197364;-33.981070128970906
1739209747.1197386;-45.120503652039325
1739209747.1197407;-38.13080360867914
1739209747.1197426;-45.120503652039325
1739209747.1197448;-45.120503652039325
1739209747.119747;-35.57807855764607
1739209747.119749;-38.13080360867914
1739209747.1197512;-45.120503652039325
1739209747.1197534;-30.49652367304973
1739209747.1197555;-33.981070128970906
1739209747.1197577;-45.120503652039325
1739209747.1197598;-38.13080360867914
1739209747.119762;-38.13080360867914
1739209747.119764;-45.120503652039325
1739209747.1197662;-45.120503652039325
1739209747.1197684;-45.120503652039325
1739209747.1197705;-28.992665084841942
1739209747.1197727;-45.120503652039325
1739209747.1197748;-38.13080360867914
1739209747.119777;-35.57807855764607
1739209747.119779;-33.981070128970906
1739209747.1197813;-35.57807855764607
1739209747.1197834;-38.13080360867914
1739209747.1197855;-45.120503652039325
1739209747.1197877;-38.13080360867914
1739209747.1197898;-38.13080360867914
1739209747.119792;-45.120503652039325
1739209747.1197941;-45.120503652039325
1739209747.1197963;-45.120503652039325
1739209747.1197982;-45.120503652039325
1739209747.1198003;-38.13080360867914
1739209747.1198025;-32.816014438256545
1739209747.1198046;-45.120503652039325
1739209747.1198068;-45.120503652039325
1739209747.119809;-38.13080360867914
1739209747.119811;-45.120503652039325
1739209747.1198132;-38.13080360867914
1739209747.1198153;-45.120503652039325
1739209747.1198175;-45.120503652039325
1739209747.1198196;-35.57807855764607
1739209747.1198218;-38.13080360867914
1739209747.119824;-45.120503652039325
1739209747.119826;-45.120503652039325
1739209747.1198282;-38.13080360867914
1739209747.1198304;-38.13080360867914
1739209747.1198325;-45.120503652039325
1739209747.1198347;-45.120503652039325
1739209747.1198368;-45.120503652039325
1739209747.119839;-33.981070128970906
1739209747.119841;-33.981070128970906
1739209747.1198432;-38.13080360867914
1739209747.1198454;-38.13080360867914
1739209747.1198475;-38.13080360867914
1739209747.1198497;-45.120503652039325
1739209747.1198518;-45.120503652039325
1739209747.1198537;-45.120503652039325
1739209747.1198559;-45.120503652039325
1739209747.119858;-45.120503652039325
1739209747.1198602;-45.120503652039325
1739209747.1198623;-45.120503652039325
1739209747.1198645;-45.120503652039325
1739209747.1198666;-32.816014438256545
1739209747.1198688;-35.57807855764607
1739209747.119871;-45.120503652039325
1739209747.119873;-31.141103565318915
1739209747.1198752;-28.992665084841942
1739209747.1198773;-45.120503652039325
1739209747.1198795;-38.13080360867914
1739209747.1198816;-38.13080360867914
1739209747.1198838;-45.120503652039325
1739209747.119886;-45.120503652039325
1739209747.119888;-32.816014438256545
1739209747.1198902;-38.13080360867914
1739209747.1198924;-45.120503652039325
1739209747.1198945;-45.120503652039325
1739209747.1198967;-45.120503652039325
1739209747.1198988;-45.120503652039325
1739209747.119901;-45.120503652039325
1739209747.119903;-45.120503652039325
1739209747.1199052;-45.120503652039325
1739209747.1199074;-38.13080360867914
1739209747.1199095;-35.57807855764607
1739209747.1199114;-38.13080360867914
1739209747.1199136;-45.120503652039325
1739209747.1199157;-45.120503652039325
1739209747.1199179;-45.120503652039325
1739209747.11992;-33.981070128970906
1739209747.1199222;-45.120503652039325
1739209747.1199243;-38.13080360867914
1739209747.1199265;-32.816014438256545
1739209747.1199286;-45.120503652039325
1739209747.1199307;-38.13080360867914
1739209747.119933;-38.13080360867914
1739209747.119935;-38.13080360867914
1739209747.1199372;-38.13080360867914
1739209747.1199393;-45.120503652039325
1739209747.1199415;-45.120503652039325
1739209747.1199436;-45.120503652039325
1739209747.1199458;-38.13080360867914
1739209747.119948;-35.57807855764607
1739209747.11995;-45.120503652039325
1739209747.1199522;-38.13080360867914
1739209747.1199543;-38.13080360867914
1739209747.1199565;-45.120503652039325
1739209747.1199586;-38.13080360867914
1739209747.1199608;-35.57807855764607
1739209747.119963;-38.13080360867914
1739209747.119965;-38.13080360867914
1739209747.119967;-45.120503652039325
1739209747.1199691;-45.120503652039325
1739209747.1199713;-45.120503652039325
1739209747.1199734;-45.120503652039325
1739209747.1199756;-45.120503652039325
1739209747.1199777;-45.120503652039325
1739209747.1199799;-38.13080360867914
1739209747.119982;-38.13080360867914
1739209747.1199841;-38.13080360867914
1739209747.1199863;-38.13080360867914
1739209747.1199884;-38.13080360867914
1739209747.1199906;-32.816014438256545
1739209747.1199927;-33.981070128970906
1739209747.1199949;-45.120503652039325
1739209747.119997;-35.57807855764607
1739209747.1199992;-35.57807855764607
1739209747.1200013;-38.13080360867914
1739209747.1200035;-45.120503652039325
1739209747.1200056;-33.981070128970906
1739209747.1200078;-38.13080360867914
1739209747.12001;-33.981070128970906
1739209747.120012;-45.120503652039325
1739209747.1200142;-45.120503652039325
1739209747.1200163;-38.13080360867914
1739209747.1200185;-45.120503652039325
1739209747.1200206;-38.13080360867914
1739209747.1200225;-38.13080360867914
1739209747.1200247;-38.13080360867914
1739209747.1200268;-45.120503652039325
1739209747.120029;-38.13080360867914
1739209747.120031;-31.141103565318915
1739209747.1200333;-45.120503652039325
1739209747.1200354;-45.120503652039325
1739209747.1200376;-45.120503652039325
1739209747.1200397;-38.13080360867914
1739209747.1200418;-38.13080360867914
1739209747.120044;-45.120503652039325
1739209747.1200461;-38.13080360867914
1739209747.1200483;-35.57807855764607
1739209747.1200504;-38.13080360867914
1739209747.1200526;-38.13080360867914
1739209747.1200547;-45.120503652039325
1739209747.1200569;-45.120503652039325
1739209747.120059;-45.120503652039325
1739209747.1200612;-45.120503652039325
1739209747.1200633;-38.13080360867914
1739209747.1200655;-33.981070128970906
1739209747.1200676;-45.120503652039325
1739209747.1200697;-45.120503652039325
1739209747.120072;-32.816014438256545
1739209747.120074;-33.981070128970906
1739209747.1200762;-45.120503652039325
1739209747.120078;-45.120503652039325
1739209747.1200802;-45.120503652039325
1739209747.1200824;-35.57807855764607
1739209747.1200845;-35.57807855764607
1739209747.1200867;-33.981070128970906
1739209747.1200888;-33.981070128970906
1739209747.120091;-45.120503652039325
1739209747.120093;-45.120503652039325
1739209747.1200953;-45.120503652039325
1739209747.1200974;-45.120503652039325
1739209747.1200995;-32.816014438256545
1739209747.1201017;-45.120503652039325
1739209747.1201038;-45.120503652039325
1739209747.120106;-35.57807855764607
1739209747.107532;-38.13080360867914
1739209747.107534;-45.120503652039325
1739209747.1075358;-38.13080360867914
1739209747.1075377;-45.120503652039325
1739209747.10754;-38.13080360867914
1739209747.1075418;-25.252786309376837
1739209747.1075437;-38.13080360867914
1739209747.1075456;-45.120503652039325
1739209747.1075475;-38.13080360867914
1739209747.1075497;-32.816014438256545
1739209747.1075516;-45.120503652039325
1739209747.1075535;-45.120503652039325
1739209747.1075554;-38.13080360867914
1739209747.1075573;-33.981070128970956
1739209747.1075594;-45.120503652039325
1739209747.1075613;-45.120503652039325
1739209747.1075633;-45.120503652039325
1739209747.1075652;-45.120503652039325
1739209747.107567;-45.120503652039325
1739209747.1075692;-45.120503652039325
1739209747.1075711;-38.13080360867914
1739209747.107573;-29.438486411369333
1739209747.107575;-38.13080360867914
1739209747.1075768;-38.13080360867914
1739209747.107579;-38.13080360867914
1739209747.107581;-35.57807855764607
1739209747.1075828;-38.13080360867914
1739209747.1075847;-38.13080360867914
1739209747.1075866;-45.120503652039325
1739209747.1075888;-45.120503652039325
1739209747.1075907;-38.13080360867914
1739209747.1075926;-45.120503652039325
1739209747.1075945;-45.120503652039325
1739209747.1075964;-38.13080360867914
1739209747.1075985;-45.120503652039325
1739209747.1076005;-45.120503652039325
1739209747.1076024;-45.120503652039325
1739209747.1076043;-45.120503652039325
1739209747.1076062;-45.120503652039325
1739209747.1076083;-33.981070128970906
1739209747.1076102;-38.13080360867914
1739209747.1076121;-45.120503652039325
1739209747.107614;-45.120503652039325
1739209747.107616;-35.57807855764607
1739209747.107618;-38.13080360867914
1739209747.10762;-31.141103565318893
1739209747.107622;-35.57807855764607
1739209747.1076238;-38.13080360867914
1739209747.1076257;-33.981070128970906
1739209747.1076279;-35.57807855764607
1739209747.1076298;-33.981070128970906
1739209747.1076317;-38.13080360867914
1739209747.1076336;-33.981070128970906
1739209747.1076355;-35.57807855764607
1739209747.1076376;-45.120503652039325
1739209747.1076396;-31.141103565318893
1739209747.1076415;-38.13080360867914
1739209747.1076434;-45.120503652039325
1739209747.1076453;-45.120503652039325
1739209747.1076474;-35.57807855764607
1739209747.1076493;-45.120503652039325
1739209747.1076512;-30.49652367304973
1739209747.1076531;-30.49652367304973
1739209747.107655;-38.13080360867914
1739209747.1076572;-32.816014438256545
1739209747.107659;-45.120503652039325
1739209747.107661;-45.120503652039325
1739209747.107663;-35.57807855764607
1739209747.1076648;-33.981070128970906
1739209747.107667;-45.120503652039325
1739209747.1076689;-45.120503652039325
1739209747.1076708;-35.57807855764607
1739209747.1076727;-45.120503652039325
1739209747.1076746;-45.120503652039325
1739209747.1076767;-45.120503652039325
1739209747.1076787;-38.13080360867914
1739209747.1076806;-38.13080360867914
1739209747.1076825;-38.13080360867914
1739209747.1076844;-45.120503652039325
1739209747.1076865;-38.13080360867914
1739209747.1076884;-35.57807855764607
1739209747.1076903;-45.120503652039325
1739209747.1076922;-45.120503652039325
1739209747.1076941;-35.57807855764607
1739209747.1076963;-35.57807855764607
1739209747.1076982;-38.13080360867914
1739209747.1077;-38.13080360867914
1739209747.107702;-45.120503652039325
1739209747.107704;-38.13080360867914
1739209747.107706;-38.13080360867914
1739209747.107708;-35.57807855764607
1739209747.10771;-38.13080360867914
1739209747.1077118;-45.120503652039325
1739209747.1077137;-45.120503652039325
1739209747.1077158;-45.120503652039325
1739209747.1077178;-38.13080360867914
1739209747.1077197;-38.13080360867914
1739209747.1077216;-45.120503652039325
1739209747.1077235;-38.13080360867914
1739209747.1077256;-38.13080360867914
1739209747.1077275;-45.120503652039325
1739209747.1077294;-35.57807855764607
1739209747.1077313;-32.816014438256545
1739209747.1077332;-45.120503652039325
1739209747.1077354;-45.120503652039325
1739209747.1077373;-35.57807855764607
1739209747.1077392;-35.57807855764607
1739209747.107741;-45.120503652039325
1739209747.107743;-45.120503652039325
1739209747.1077452;-45.120503652039325
1739209747.107747;-45.120503652039325
1739209747.107749;-38.13080360867914
1739209747.107751;-33.981070128970906
1739209747.1077528;-38.13080360867914
1739209747.107755;-45.120503652039325
1739209747.1077569;-45.120503652039325
1739209747.1077588;-45.120503652039325
1739209747.1077607;-45.120503652039325
1739209747.1077626;-38.13080360867914
1739209747.1077647;-38.13080360867914
1739209747.1077666;-38.13080360867914
1739209747.1077685;-45.120503652039325
1739209747.1077704;-38.13080360867914
1739209747.1077724;-32.816014438256545
1739209747.1077745;-38.13080360867914
1739209747.1077764;-45.120503652039325
1739209747.1077783;-33.981070128970906
1739209747.1077802;-38.13080360867914
1739209747.1077821;-45.120503652039325
1739209747.1077843;-45.120503652039325
1739209747.1077862;-38.13080360867914
1739209747.107788;-33.981070128970906
1739209747.10779;-38.13080360867914
1739209747.107792;-45.120503652039325
1739209747.107794;-38.13080360867914
1739209747.107796;-38.13080360867914
1739209747.1077979;-38.13080360867914
1739209747.1077998;-45.120503652039325
1739209747.1078017;-45.120503652039325
1739209747.1078038;-38.13080360867914
1739209747.1078057;-38.13080360867914
1739209747.1078076;-45.120503652039325
1739209747.1078095;-38.13080360867914
1739209747.1078115;-38.13080360867914
1739209747.1078136;-38.13080360867914
1739209747.1078155;-38.13080360867914
1739209747.1078174;-38.13080360867914
1739209747.1078193;-38.13080360867914
1739209747.1078212;-38.13080360867914
1739209747.1078234;-38.13080360867914
1739209747.1078253;-38.13080360867914
1739209747.1078272;-32.816014438256545
1739209747.107829;-38.13080360867914
1739209747.107831;-38.13080360867914
1739209747.1078331;-38.13080360867914
1739209747.107835;-38.13080360867914
1739209747.107837;-38.13080360867914
1739209747.1078389;-38.13080360867914
1739209747.1078408;-38.13080360867914
1739209747.107843;-32.81601443825658
1739209747.1078448;-38.13080360867914
1739209747.1078467;-45.120503652039325
1739209747.1078486;-45.120503652039325
1739209747.1078506;-45.120503652039325
1739209747.1078527;-38.13080360867914
1739209747.1078546;-45.120503652039325
1739209747.1078565;-33.981070128970906
1739209747.1078584;-31.141103565318915
1739209747.1078603;-45.120503652039325
1739209747.1078625;-45.120503652039325
1739209747.1078644;-38.13080360867914
1739209747.1078663;-33.981070128970906
1739209747.1078682;-45.120503652039325
1739209747.10787;-45.120503652039325
1739209747.107872;-45.120503652039325
1739209747.1078742;-45.120503652039325
1739209747.107876;-38.13080360867914
1739209747.107878;-45.120503652039325
1739209747.1078799;-45.120503652039325
1739209747.1078818;-33.981070128970906
1739209747.107884;-38.13080360867914
1739209747.1078858;-45.120503652039325
1739209747.1078877;-45.120503652039325
1739209747.1078897;-38.13080360867914
1739209747.1078916;-38.13080360867914
1739209747.1078937;-45.120503652039325
1739209747.1078956;-45.120503652039325
1739209747.1078975;-45.120503652039325
1739209747.1078994;-32.816014438256545
1739209747.1079013;-45.120503652039325
1739209747.1079035;-33.981070128970906
1739209747.1079054;-23.75329798047522
1739209747.1079073;-38.13080360867914
1739209747.1079092;-45.120503652039325
1739209747.107911;-38.13080360867914
1739209747.1079133;-38.13080360867914
1739209747.1079152;-45.120503652039325
1739209747.107917;-45.120503652039325
1739209747.107919;-45.120503652039325
1739209747.107921;-45.120503652039325
1739209747.107923;-38.13080360867914
1739209747.107925;-45.120503652039325
1739209747.1079268;-45.120503652039325
1739209747.1079288;-38.13080360867914
1739209747.1079307;-35.57807855764607
1739209747.1079328;-45.120503652039325
1739209747.1079347;-38.13080360867914
1739209747.1079366;-27.8777449560314
1739209747.1079385;-45.120503652039325
1739209747.1079404;-45.120503652039325
1739209747.1079426;-38.13080360867914
1739209747.1079445;-38.13080360867914
1739209747.1079464;-38.13080360867914
1739209747.1079483;-45.120503652039325
1739209747.120108;-38.13080360867914
1739209747.12011;-38.13080360867914
1739209747.120112;-38.13080360867914
1739209747.120114;-33.981070128970906
1739209747.120116;-27.267205301931607
1739209747.1201181;-45.120503652039325
1739209747.12012;-45.120503652039325
1739209747.1201222;-38.13080360867914
1739209747.120124;-38.13080360867914
1739209747.1201262;-45.120503652039325
1739209747.1201282;-38.13080360867914
1739209747.1201303;-38.13080360867914
1739209747.1201322;-30.49652367304973
1739209747.1201344;-45.120503652039325
1739209747.1201363;-45.120503652039325
1739209747.1201384;-35.57807855764607
1739209747.1201403;-45.120503652039325
1739209747.1201425;-45.120503652039325
1739209747.1201444;-38.13080360867914
1739209747.1201465;-35.57807855764607
1739209747.1201484;-28.992665084841942
1739209747.1201506;-38.13080360867914
1739209747.1201525;-38.13080360867914
1739209747.1201546;-38.13080360867914
1739209747.1201565;-33.981070128970906
1739209747.1201584;-45.120503652039325
1739209747.1201606;-38.13080360867914
1739209747.1201625;-38.13080360867914
1739209747.1201646;-35.57807855764607
1739209747.1201665;-38.13080360867914
1739209747.1201687;-45.120503652039325
1739209747.1201706;-45.120503652039325
1739209747.1201727;-45.120503652039325
1739209747.1201746;-45.120503652039325
1739209747.1201768;-45.120503652039325
1739209747.1201787;-45.120503652039325
1739209747.1201808;-33.981070128970906
1739209747.1201828;-45.120503652039325
1739209747.120185;-38.13080360867914
1739209747.1201868;-45.120503652039325
1739209747.120189;-38.13080360867914
1739209747.1201909;-38.13080360867914
1739209747.120193;-38.13080360867914
1739209747.120195;-45.120503652039325
1739209747.120197;-31.141103565318915
1739209747.120199;-38.13080360867914
1739209747.120201;-45.120503652039325
1739209747.120203;-45.120503652039325
1739209747.120205;-38.13080360867914
1739209747.120207;-45.120503652039325
1739209747.120209;-45.120503652039325
1739209747.1202111;-45.120503652039325
1739209747.120213;-30.49652367304973
1739209747.1202152;-33.981070128970906
1739209747.120217;-38.13080360867914
1739209747.1202192;-38.13080360867914
1739209747.1202211;-45.120503652039325
1739209747.1202233;-45.120503652039325
1739209747.1202252;-45.120503652039325
1739209747.1202273;-38.13080360867914
1739209747.1202292;-45.120503652039325
1739209747.1202314;-45.120503652039325
1739209747.1202333;-45.120503652039325
1739209747.1202354;-45.120503652039325
1739209747.1202374;-45.120503652039325
1739209747.1202395;-45.120503652039325
1739209747.1202414;-45.120503652039325
1739209747.1202435;-38.13080360867914
1739209747.1202455;-38.13080360867914
1739209747.1202476;-45.120503652039325
1739209747.1202495;-38.13080360867914
1739209747.1202517;-32.816014438256545
1739209747.1202536;-38.13080360867914
1739209747.1202555;-35.57807855764607
1739209747.1202576;-38.13080360867914
1739209747.1202595;-38.13080360867914
1739209747.1202617;-32.816014438256545
1739209747.1202636;-45.120503652039325
1739209747.1202657;-45.120503652039325
1739209747.1202676;-35.57807855764607
1739209747.1202698;-35.57807855764607
1739209747.1202717;-45.120503652039325
1739209747.1202738;-45.120503652039325
1739209747.1202757;-32.816014438256545
1739209747.120278;-38.13080360867914
1739209747.1202798;-38.13080360867914
1739209747.120282;-38.13080360867914
1739209747.1202838;-38.13080360867914
1739209747.120286;-45.120503652039325
1739209747.120288;-35.57807855764607
1739209747.12029;-45.120503652039325
1739209747.120292;-45.120503652039325
1739209747.120294;-38.13080360867914
1739209747.120296;-38.13080360867914
1739209747.1202981;-45.120503652039325
1739209747.1203;-33.981070128970906
1739209747.1203022;-31.141103565318915
1739209747.120304;-38.13080360867914
1739209747.120306;-38.13080360867914
1739209747.1203082;-45.120503652039325
1739209747.12031;-45.120503652039325
1739209747.1203122;-33.981070128970906
1739209747.1203141;-38.13080360867914
1739209747.1203163;-45.120503652039325
1739209747.1203182;-38.13080360867914
1739209747.1203203;-35.57807855764607
1739209747.1203222;-38.13080360867914
1739209747.1203244;-45.120503652039325
1739209747.1203263;-38.13080360867914
1739209747.1203284;-38.13080360867914
1739209747.1203303;-38.13080360867914
1739209747.1203325;-45.120503652039325
1739209747.1203344;-45.120503652039325
1739209747.1203365;-38.13080360867914
1739209747.1203384;-38.13080360867914
1739209747.1203406;-45.120503652039325
1739209747.1203425;-45.120503652039325
1739209747.1203446;-45.120503652039325
1739209747.1203465;-45.120503652039325
1739209747.1203487;-45.120503652039325
1739209747.1203506;-35.57807855764607
1739209747.1203525;-32.816014438256545
1739209747.1203547;-45.120503652039325
1739209747.1203566;-45.120503652039325
1739209747.1203587;-45.120503652039325
1739209747.1203606;-32.816014438256545
1739209747.1203628;-35.57807855764607
1739209747.1203647;-45.120503652039325
1739209747.1203668;-45.120503652039325
1739209747.1203687;-38.13080360867914
1739209747.1203709;-35.57807855764607
1739209747.1203728;-38.13080360867914
1739209747.120375;-33.981070128970906
1739209747.1203768;-45.120503652039325
1739209747.120379;-35.57807855764607
1739209747.1203809;-35.57807855764607
1739209747.120383;-38.13080360867914
1739209747.120385;-45.120503652039325
1739209747.120387;-38.13080360867914
1739209747.120389;-32.816014438256545
1739209747.1203911;-45.120503652039325
1739209747.120393;-38.13080360867914
1739209747.1203952;-38.13080360867914
1739209747.120397;-45.120503652039325
1739209747.1203992;-38.13080360867914
1739209747.1204011;-45.120503652039325
1739209747.120403;-35.57807855764607
1739209747.1204052;-38.13080360867914
1739209747.120407;-35.57807855764607
1739209747.1204093;-45.120503652039325
1739209747.1204112;-45.120503652039325
1739209747.1204133;-35.57807855764607
1739209747.1204152;-38.13080360867914
1739209747.1204174;-45.120503652039325
1739209747.1204193;-38.13080360867914
1739209747.1204214;-35.57807855764607
1739209747.1204233;-45.120503652039325
1739209747.1204255;-38.13080360867914
1739209747.1204274;-38.13080360867914
1739209747.1204295;-45.120503652039325
1739209747.1204314;-45.120503652039325
1739209747.1204336;-38.13080360867914
1739209747.1204355;-35.57807855764607
1739209747.1204376;-45.120503652039325
1739209747.1204395;-38.13080360867914
1739209747.1204417;-35.57807855764607
1739209747.1204436;-33.981070128970906
