CAN Message; 0x1a7:0000391a6b59eb34
1739209642.9886806;-45.120503652039325
1739209642.9886858;-45.120503652039325
1739209642.9886913;-45.120503652039325
1739209642.9886966;-33.981070128970906
1739209642.988702;-38.13080360867914
1739209642.9887075;-45.120503652039325
1739209642.9887128;-45.120503652039325
1739209642.9887183;-38.13080360867914
1739209642.9887235;-30.49652367304973
1739209642.988729;-45.120503652039325
1739209642.9887342;-45.120503652039325
1739209642.9887397;-45.120503652039325
1739209642.9887452;-38.13080360867914
1739209642.9887505;-38.13080360867914
1739209642.988756;-45.120503652039325
1739209642.9887612;-45.120503652039325
1739209642.9887667;-38.13080360867914
1739209642.9887722;-38.13080360867914
1739209642.9887774;-45.120503652039325
1739209642.988783;-38.13080360867914
1739209642.9887881;-45.120503652039325
1739209642.9887936;-38.13080360867914
1739209642.9887989;-45.120503652039325
1739209642.9888043;-38.13080360867914
1739209642.9888098;-26.487275050834715
1739209642.988815;-38.13080360867914
1739209642.9888206;-45.120503652039325
1739209642.9888258;-38.13080360867914
1739209642.9888313;-32.816014438256545
1739209642.9888365;-45.120503652039325
1739209642.988842;-45.120503652039325
1739209642.9888475;-38.13080360867914
1739209642.9888527;-45.120503652039325
1739209642.9888582;-38.13080360867914
1739209642.9888635;-45.120503652039325
1739209642.988869;-45.120503652039325
1739209642.9888742;-45.120503652039325
1739209642.9888797;-45.120503652039325
1739209642.9888852;-45.120503652039325
1739209642.9888904;-38.13080360867914
1739209642.988896;-29.438486411369333
1739209642.9889011;-35.57807855764607
1739209642.9889066;-38.13080360867914
1739209642.9889119;-45.120503652039325
1739209642.9889174;-35.57807855764607
1739209642.9889228;-45.120503652039325
1739209642.988928;-38.13080360867914
1739209642.9889336;-38.13080360867914
1739209642.9889388;-45.120503652039325
1739209642.9889443;-45.120503652039325
1739209642.9889495;-45.120503652039325
1739209642.988955;-38.13080360867914
1739209642.9889605;-38.13080360867914
1739209642.9889657;-45.120503652039325
1739209642.9889712;-45.120503652039325
1739209642.9889765;-45.120503652039325
1739209642.988982;-45.120503652039325
1739209642.9889874;-45.120503652039325
1739209642.9889927;-32.816014438256545
1739209642.9889982;-33.981070128970906
1739209642.9890034;-45.120503652039325
1739209642.989009;-45.120503652039325
1739209642.9890141;-45.120503652039325
1739209642.9890196;-38.13080360867914
1739209642.989025;-38.13080360867914
1739209642.9890304;-35.57807855764607
1739209642.9890358;-35.57807855764607
1739209642.989041;-38.13080360867914
1739209642.9890466;-38.13080360867914
1739209642.9890518;-38.13080360867914
1739209642.9890573;-35.57807855764607
1739209642.9890628;-31.141103565318915
1739209642.989068;-45.120503652039325
1739209642.9890735;-45.120503652039325
1739209642.9890788;-35.57807855764607
1739209642.9890842;-38.13080360867914
1739209642.9890895;-45.120503652039325
1739209642.989095;-45.120503652039325
1739209642.9891005;-32.816014438256545
1739209642.9891057;-38.13080360867914
1739209642.9891112;-32.816014438256545
1739209642.9891164;-32.816014438256545
1739209642.989122;-45.120503652039325
1739209642.9891272;-38.13080360867914
1739209642.9891326;-45.120503652039325
1739209642.9891381;-38.13080360867914
1739209642.9891434;-38.13080360867914
1739209642.9891489;-38.13080360867914
1739209642.989154;-45.120503652039325
1739209642.9891596;-38.13080360867914
1739209642.9891648;-35.57807855764607
1739209642.9891703;-45.120503652039325
1739209642.9891758;-45.120503652039325
1739209642.989181;-45.120503652039325
1739209642.9891865;-38.13080360867914
1739209642.9891918;-35.57807855764607
1739209642.9891973;-33.981070128970906
1739209642.9892027;-28.992665084841942
1739209642.989208;-45.120503652039325
1739209642.9892135;-45.120503652039325
1739209642.9892187;-33.981070128970906
1739209642.9892242;-32.816014438256545
1739209642.9892294;-45.120503652039325
1739209642.989235;-33.981070128970906
1739209642.9892404;-45.120503652039325
1739209642.9892457;-38.13080360867914
1739209642.9892511;-38.13080360867914
1739209642.9892564;-38.13080360867914
1739209642.9892619;-45.120503652039325
1739209642.989267;-45.120503652039325
1739209642.9892726;-38.13080360867914
1739209642.9892752;-38.13080360867914
1739209642.9892778;-38.13080360867914
1739209642.9892805;-31.141103565318915
1739209642.989283;-45.120503652039325
1739209642.9892857;-45.120503652039325
1739209642.9892883;-38.13080360867914
1739209642.989291;-35.57807855764607
1739209642.9892936;-38.13080360867914
1739209642.9892962;-45.120503652039325
1739209642.9892988;-45.120503652039325
1739209642.9893014;-38.13080360867914
1739209642.989304;-45.120503652039325
1739209642.9893067;-38.13080360867914
1739209642.9893093;-38.13080360867914
1739209642.989312;-45.120503652039325
1739209642.9893146;-45.120503652039325
1739209642.9893172;-45.120503652039325
1739209642.9893198;-38.13080360867914
1739209642.9893224;-33.981070128970906
1739209642.989325;-38.13080360867914
1739209642.9893277;-38.13080360867914
1739209642.9893303;-38.13080360867914
1739209642.989333;-38.13080360867914
1739209642.9893355;-38.13080360867914
1739209642.9893382;-38.13080360867914
1739209642.9893408;-45.120503652039325
1739209642.9893434;-38.13080360867914
1739209642.989346;-38.13080360867914
1739209642.9893486;-45.120503652039325
1739209642.9893513;-45.120503652039325
1739209642.989354;-38.13080360867914
1739209642.9893565;-38.13080360867914
1739209642.9893591;-45.120503652039325
1739209642.9893618;-45.120503652039325
1739209642.9893644;-45.120503652039325
1739209642.989367;-45.120503652039325
1739209642.9893696;-38.13080360867914
1739209642.9893723;-45.120503652039325
1739209642.9893749;-38.13080360867914
1739209642.9893775;-45.120503652039325
1739209642.9893801;-38.13080360867914
1739209642.9893827;-45.120503652039325
1739209642.9893854;-45.120503652039325
1739209642.989388;-38.13080360867914
1739209642.9893906;-45.120503652039325
1739209642.9893932;-38.13080360867914
1739209642.9893959;-38.13080360867914
1739209642.9893985;-32.816014438256545
1739209642.989401;-38.13080360867914
1739209642.9894037;-38.13080360867914
1739209642.9894063;-33.981070128970906
1739209642.989409;-38.13080360867914
1739209642.9894116;-33.981070128970906
1739209642.9894142;-45.120503652039325
1739209642.9894168;-33.981070128970906
1739209642.9894195;-45.120503652039325
1739209642.989422;-45.120503652039325
1739209642.9894247;-45.120503652039325
1739209642.9894273;-45.120503652039325
1739209642.98943;-30.49652367304973
1739209642.9894326;-32.816014438256545
1739209642.9894352;-45.120503652039325
1739209642.9894378;-45.120503652039325
1739209642.9894404;-32.816014438256545
1739209642.989443;-38.13080360867914
1739209642.9894457;-38.13080360867914
1739209642.9894483;-33.981070128970906
1739209642.989451;-33.981070128970906
1739209642.9894536;-38.13080360867914
1739209642.9894562;-45.120503652039325
1739209642.9894588;-45.120503652039325
1739209642.9894614;-45.120503652039325
1739209642.989464;-45.120503652039325
1739209642.9894667;-45.120503652039325
1739209642.9894693;-45.120503652039325
1739209642.989472;-38.13080360867914
1739209642.9894745;-35.57807855764607
1739209642.9894772;-45.120503652039325
1739209642.9894798;-45.120503652039325
1739209642.9894824;-29.438486411369333
1739209642.989485;-38.13080360867914
1739209642.9894876;-45.120503652039325
1739209642.9894903;-38.13080360867914
1739209642.989493;-33.981070128970906
1739209642.9894955;-38.13080360867914
1739209642.9894981;-38.13080360867914
1739209642.9895008;-45.120503652039325
1739209642.9895034;-45.120503652039325
1739209642.989506;-38.13080360867914
1739209642.9895086;-45.120503652039325
1739209642.9895113;-45.120503652039325
1739209642.9895139;-45.120503652039325
1739209642.9895165;-38.13080360867914
1739209642.9895191;-35.57807855764607
1739209642.9895217;-38.13080360867914
1739209642.9895244;-38.13080360867914
1739209642.989527;-38.13080360867914
1739209642.9895296;-38.13080360867914
1739209642.9895322;-38.13080360867914
1739209642.9895349;-35.57807855764607
1739209642.9895375;-38.13080360867914
1739209642.98954;-45.120503652039325
1739209642.9895427;-45.120503652039325
1739209642.9895453;-33.981070128970906
1739209642.989548;-38.13080360867914
1739209642.9895506;-45.120503652039325
1739209642.9895532;-38.13080360867914
1739209642.9895558;-45.120503652039325
1739209642.9895585;-38.13080360867914
1739209642.989561;-45.120503652039325
1739209642.9895637;-38.13080360867914
1739209642.9895663;-38.13080360867914
1739209642.989569;-45.120503652039325
1739209642.9895716;-38.13080360867914
1739209642.9895742;-38.13080360867914
1739209642.9895768;-32.816014438256545
1739209642.9895794;-32.816014438256545
1739209642.989582;-45.120503652039325
1739209642.9895847;-45.120503652039325
1739209642.9895873;-38.13080360867914
1739209642.98959;-38.13080360867914
1739209642.9895926;-45.120503652039325
1739209642.9895952;-38.13080360867914
1739209642.9895978;-45.120503652039325
1739209642.9896004;-45.120503652039325
1739209642.989603;-35.57807855764607
1739209642.9896057;-38.13080360867914
1739209642.9896083;-38.13080360867914
1739209642.989611;-38.13080360867914
1739209642.9896135;-35.57807855764607
1739209642.9896162;-45.120503652039325
1739209642.9896188;-32.816014438256545
1739209642.9896214;-32.816014438256545
1739209642.989624;-38.13080360867914
1739209642.9896266;-45.120503652039325
1739209642.9896293;-38.13080360867914
1739209642.989632;-35.57807855764607
1739209642.9896345;-38.13080360867914
1739209642.9896371;-45.120503652039325
1739209642.9896398;-45.120503652039325
1739209642.9896424;-38.13080360867914
1739209642.989645;-32.816014438256545
1739209642.9896476;-35.57807855764607
1739209642.9896502;-45.120503652039325
1739209642.9896529;-33.981070128970906
1739209642.9896555;-30.49652367304973
1739209642.989658;-38.13080360867914
1739209642.9896607;-45.120503652039325
1739209642.9896634;-45.120503652039325
1739209642.989666;-45.120503652039325
1739209642.9896686;-45.120503652039325
1739209642.9896712;-38.13080360867914
1739209642.9896739;-38.13080360867914
1739209642.9896765;-33.981070128970906
1739209642.989679;-38.13080360867914
1739209642.9896817;-32.816014438256545
1739209642.9896843;-32.816014438256545
1739209642.989687;-45.120503652039325
1739209642.9896896;-45.120503652039325
1739209642.9896922;-45.120503652039325
1739209642.9896948;-38.13080360867914
1739209642.9896975;-45.120503652039325
1739209642.9897;-38.13080360867914
1739209642.9897027;-38.13080360867914
1739209642.9897053;-38.13080360867914
1739209642.989708;-45.120503652039325
1739209642.9897106;-45.120503652039325
1739209642.9897132;-38.13080360867914
1739209642.9897158;-45.120503652039325
1739209642.9897184;-38.13080360867914
1739209642.989721;-45.120503652039325
1739209642.9897237;-30.49652367304973
1739209642.9897263;-27.267205301931607
1739209642.989729;-45.120503652039325
1739209642.9897316;-38.13080360867914
1739209642.9897342;-35.57807855764607
1739209642.9897368;-33.981070128970906
1739209642.9897394;-45.120503652039325
1739209642.989742;-38.13080360867914
1739209642.9897447;-38.13080360867914
1739209642.9897473;-35.57807855764607
1739209642.98975;-45.120503652039325
1739209642.9897525;-38.13080360867914
1739209642.9897552;-38.13080360867914
1739209642.9897578;-38.13080360867914
1739209642.9897604;-45.120503652039325
1739209642.989763;-33.981070128970906
1739209642.9897656;-31.141103565318893
1739209642.9897683;-31.141103565318915
1739209642.989771;-45.120503652039325
1739209642.9897735;-38.13080360867914
1739209642.9897761;-35.57807855764607
1739209642.9897788;-33.981070128970906
1739209642.9897814;-45.120503652039325
1739209642.989784;-38.13080360867914
1739209642.9897866;-38.13080360867914
1739209642.9897892;-38.13080360867914
1739209642.9897919;-38.13080360867914
1739209642.9897945;-38.13080360867914
1739209642.989797;-38.13080360867914
1739209642.9897997;-38.13080360867914
1739209642.9898024;-45.120503652039325
1739209642.989805;-38.13080360867914
1739209642.9898076;-35.57807855764607
1739209642.9898102;-38.13080360867914
1739209642.9898129;-45.120503652039325
1739209642.9898155;-38.13080360867914
1739209642.989818;-35.57807855764607
1739209642.9898207;-38.13080360867914
1739209642.9898233;-45.120503652039325
1739209642.989826;-38.13080360867914
1739209642.9898286;-38.13080360867914
1739209642.9898312;-38.13080360867914
1739209642.9898338;-45.120503652039325
1739209642.9898365;-38.13080360867914
1739209642.989839;-45.120503652039325
1739209642.9898417;-45.120503652039325
1739209642.9898443;-45.120503652039325
1739209642.989847;-45.120503652039325
1739209642.9898496;-45.120503652039325
1739209642.9898522;-38.13080360867914
1739209642.9898548;-45.120503652039325
1739209642.9898574;-45.120503652039325
1739209642.98986;-38.13080360867914
1739209642.9898627;-45.120503652039325
1739209642.9898653;-45.120503652039325
1739209642.989868;-38.13080360867914
1739209642.9898705;-38.13080360867914
1739209642.9898732;-32.816014438256545
1739209642.9898758;-45.120503652039325
1739209642.9898784;-38.13080360867914
1739209642.989881;-35.57807855764607
1739209642.9898837;-38.13080360867914
1739209642.9898863;-38.13080360867914
1739209642.989889;-38.13080360867914
1739209642.9898915;-38.13080360867914
1739209642.9898942;-31.141103565318915
1739209642.9898968;-33.981070128970906
1739209642.9898994;-45.120503652039325
1739209642.989902;-38.13080360867914
1739209642.9899046;-45.120503652039325
1739209642.9899073;-45.120503652039325
1739209642.98991;-45.120503652039325
1739209642.9899125;-32.816014438256545
1739209642.9899151;-30.49652367304973
1739209642.9899178;-38.13080360867914
1739209642.9899204;-38.13080360867914
1739209642.989923;-45.120503652039325
1739209642.9899256;-38.13080360867914
1739209642.9899282;-45.120503652039325
1739209642.9899309;-38.13080360867914
1739209642.9899335;-38.13080360867914
1739209642.989936;-33.981070128970906
1739209642.9899387;-31.141103565318915
1739209642.9899414;-38.13080360867914
1739209642.989944;-32.816014438256545
1739209642.9899466;-38.13080360867914
1739209642.9899492;-45.120503652039325
1739209642.9899518;-38.13080360867914
1739209642.9899545;-38.13080360867914
1739209642.989957;-38.13080360867914
1739209642.9899597;-45.120503652039325
1739209642.9899623;-38.13080360867914
1739209642.989965;-45.120503652039325
1739209642.9899676;-45.120503652039325
1739209642.9899702;-45.120503652039325
1739209642.9899728;-45.120503652039325
1739209642.9899755;-38.13080360867914
1739209642.989978;-45.120503652039325
1739209642.9899807;-45.120503652039325
1739209642.9899833;-38.13080360867914
1739209642.989986;-38.13080360867914
1739209642.9899886;-38.13080360867914
1739209642.9899912;-45.120503652039325
1739209642.9899938;-38.13080360867914
1739209642.9899964;-38.13080360867914
1739209642.989999;-45.120503652039325
1739209642.9900017;-45.120503652039325
1739209642.9900043;-45.120503652039325
1739209642.990007;-45.120503652039325
1739209642.9900095;-38.13080360867914
1739209642.9900122;-45.120503652039325
1739209642.9900148;-45.120503652039325
1739209642.9900174;-35.57807855764607
1739209642.99002;-45.120503652039325
1739209642.9900227;-45.120503652039325
1739209642.9900253;-38.13080360867914
1739209642.990028;-38.13080360867914
1739209642.9900305;-45.120503652039325
1739209642.9900331;-38.13080360867914
1739209642.9900358;-35.57807855764607
1739209642.9900384;-45.120503652039325
1739209642.990041;-38.13080360867914
1739209642.9900436;-45.120503652039325
1739209642.9900463;-45.120503652039325
1739209642.990049;-31.141103565318893
1739209642.9900515;-33.981070128970906
1739209642.9900541;-45.120503652039325
1739209642.9900568;-38.13080360867914
1739209642.9900594;-38.13080360867914
1739209642.990062;-45.120503652039325
1739209642.9900646;-45.120503652039325
1739209642.9900672;-38.13080360867914
1739209642.9900699;-45.120503652039325
1739209642.9900725;-45.120503652039325
1739209642.990075;-38.13080360867914
1739209642.9900777;-35.57807855764607
1739209642.9900804;-45.120503652039325
1739209642.990083;-38.13080360867914
1739209642.9900856;-32.816014438256545
1739209642.9900882;-45.120503652039325
1739209642.9900908;-45.120503652039325
1739209642.9900935;-45.120503652039325
1739209642.990096;-38.13080360867914
1739209642.9900987;-45.120503652039325
1739209642.9901013;-45.120503652039325
1739209642.990104;-45.120503652039325
1739209642.9901066;-45.120503652039325
1739209642.9901092;-38.13080360867914
1739209642.9901118;-45.120503652039325
1739209642.9901145;-45.120503652039325
1739209642.990117;-38.13080360867914
1739209642.9901197;-35.57807855764607
1739209642.9901223;-45.120503652039325
1739209642.990125;-38.13080360867914
1739209642.9901276;-33.981070128970906
1739209642.9901302;-38.13080360867914
1739209642.9901328;-45.120503652039325
1739209642.9901354;-45.120503652039325
1739209642.990138;-38.13080360867914
1739209642.9901407;-45.120503652039325
1739209642.9901433;-38.13080360867914
1739209642.990146;-38.13080360867914
1739209642.9901485;-45.120503652039325
1739209642.9901512;-45.120503652039325
1739209642.9901538;-45.120503652039325
1739209642.9901564;-38.13080360867914
1739209642.990159;-35.57807855764607
1739209642.9901617;-38.13080360867914
1739209642.9901643;-45.120503652039325
1739209642.990167;-45.120503652039325
1739209642.9901695;-35.57807855764607
1739209642.9901721;-38.13080360867914
1739209642.9901748;-45.120503652039325
1739209642.9901774;-33.981070128970906
1739209642.99018;-45.120503652039325
1739209642.9901826;-45.120503652039325
1739209642.9901853;-45.120503652039325
1739209642.990188;-45.120503652039325
1739209642.9901905;-35.57807855764607
1739209642.9901931;-38.13080360867914
1739209642.9901958;-33.981070128970906
1739209642.9901984;-30.49652367304973
1739209642.990201;-32.816014438256545
1739209642.9902036;-35.57807855764607
1739209642.9902062;-45.120503652039325
1739209642.9902089;-45.120503652039325
1739209642.9902115;-45.120503652039325
1739209642.990214;-33.981070128970906
1739209642.9902167;-45.120503652039325
1739209642.9902194;-38.13080360867914
1739209642.990222;-38.13080360867914
1739209642.9902246;-38.13080360867914
1739209642.9902272;-38.13080360867914
1739209642.9902298;-45.120503652039325
1739209642.9902325;-45.120503652039325
1739209642.990235;-33.981070128970906
1739209642.9902377;-38.13080360867914
1739209642.9902403;-38.13080360867914
1739209642.990243;-38.13080360867914
1739209642.9902456;-38.13080360867914
1739209642.9902482;-45.120503652039325
1739209642.9902508;-33.981070128970906
1739209642.9902534;-45.120503652039325
1739209642.990256;-38.13080360867914
1739209642.9902587;-38.13080360867914
1739209642.9902613;-45.120503652039325
1739209642.990264;-45.120503652039325
1739209642.9902666;-45.120503652039325
1739209642.9902692;-45.120503652039325
1739209642.9902718;-45.120503652039325
1739209642.9902744;-45.120503652039325
1739209642.990277;-28.992665084841942
1739209642.9902797;-38.13080360867914
1739209642.9902823;-45.120503652039325
1739209642.990285;-45.120503652039325
1739209642.9902875;-33.981070128970906
1739209642.9902902;-38.13080360867914
1739209642.9902928;-38.13080360867914
1739209642.9902954;-38.13080360867914
1739209642.990298;-38.13080360867914
1739209642.9903007;-45.120503652039325
1739209642.9903033;-38.13080360867914
1739209642.990306;-45.120503652039325
1739209642.9903085;-38.13080360867914
1739209642.9903111;-38.13080360867914
1739209642.9903138;-38.13080360867914
1739209642.9903164;-45.120503652039325
1739209642.990319;-38.13080360867914
1739209642.9903216;-35.57807855764607
1739209642.9903243;-38.13080360867914
1739209642.990327;-45.120503652039325
1739209642.9903295;-33.981070128970906
1739209642.9903321;-38.13080360867914
1739209642.9903347;-45.120503652039325
1739209642.9903374;-45.120503652039325
1739209642.99034;-38.13080360867914
1739209642.9903426;-35.57807855764607
1739209642.9903452;-33.981070128970906
1739209642.9903479;-45.120503652039325
1739209642.9903505;-45.120503652039325
1739209642.990353;-35.57807855764607
1739209642.9903557;-38.13080360867914
1739209642.9903584;-38.13080360867914
1739209642.990361;-45.120503652039325
1739209642.9903636;-45.120503652039325
1739209642.9903662;-38.13080360867914
1739209642.9903688;-45.120503652039325
1739209642.9903715;-33.981070128970906
1739209642.990374;-33.981070128970906
1739209642.9903767;-38.13080360867914
1739209642.9903793;-45.120503652039325
1739209642.990382;-33.981070128970906
1739209642.9903846;-33.981070128970906
1739209642.9903872;-45.120503652039325
1739209642.9903898;-45.120503652039325
1739209642.9903924;-45.120503652039325
1739209642.990395;-35.57807855764607
1739209642.9903977;-38.13080360867914
1739209642.9904003;-45.120503652039325
1739209642.990403;-45.120503652039325
1739209642.9904056;-45.120503652039325
1739209642.9904082;-45.120503652039325
1739209642.9904108;-45.120503652039325
1739209642.9904134;-38.13080360867914
1739209642.990416;-38.13080360867914
1739209642.9904187;-45.120503652039325
1739209642.9904213;-45.120503652039325
1739209642.990424;-38.13080360867914
1739209642.9904265;-33.981070128970906
1739209642.9904292;-45.120503652039325
1739209642.9904318;-32.816014438256545
1739209642.9904344;-38.13080360867914
1739209642.990437;-45.120503652039325
1739209642.9904397;-45.120503652039325
1739209642.9904423;-45.120503652039325
1739209642.990445;-45.120503652039325
1739209642.9904475;-38.13080360867914
1739209642.9904501;-35.57807855764607
1739209642.9904528;-35.57807855764607
1739209642.9904554;-38.13080360867914
1739209642.990458;-38.13080360867914
1739209642.9904606;-45.120503652039325
1739209642.9904633;-38.13080360867914
1739209642.9904659;-33.981070128970906
1739209642.9904685;-26.991370085610722
1739209642.9904711;-38.13080360867914
1739209642.9904737;-33.981070128970906
1739209642.9904764;-38.13080360867914
1739209642.990479;-45.120503652039325
1739209642.9904816;-38.13080360867914
1739209642.9904842;-38.13080360867914
1739209642.9904869;-45.120503652039325
1739209642.9904895;-33.981070128970956
1739209642.990492;-38.13080360867914
1739209642.9904947;-35.57807855764607
1739209642.9904974;-38.13080360867914
1739209642.9905;-45.120503652039325
1739209642.9905026;-38.13080360867914
1739209642.9905052;-45.120503652039325
1739209642.9905078;-35.57807855764607
1739209642.9905105;-31.141103565318915
1739209642.990513;-38.13080360867914
1739209642.9905157;-38.13080360867914
1739209642.9905183;-38.13080360867914
1739209642.990521;-38.13080360867914
1739209642.9905236;-38.13080360867914
1739209642.9905262;-45.120503652039325
1739209642.9905288;-45.120503652039325
1739209642.9905314;-45.120503652039325
1739209642.990534;-38.13080360867914
1739209642.9905367;-45.120503652039325
1739209642.9905393;-38.13080360867914
1739209642.990542;-45.120503652039325
1739209642.9905446;-38.13080360867914
1739209642.9905472;-35.57807855764607
1739209642.9905498;-38.13080360867914
1739209642.9905524;-45.120503652039325
1739209642.990555;-45.120503652039325
1739209642.9905577;-45.120503652039325
1739209642.9905603;-38.13080360867914
1739209642.990563;-35.57807855764607
1739209642.9905655;-38.13080360867914
1739209642.9905682;-38.13080360867914
1739209642.9905708;-45.120503652039325
1739209642.9905734;-38.13080360867914
1739209642.990576;-45.120503652039325
1739209642.9905787;-45.120503652039325
1739209642.9905813;-38.13080360867914
1739209642.990584;-38.13080360867914
1739209642.9905865;-45.120503652039325
1739209642.9905891;-45.120503652039325
1739209642.9905918;-45.120503652039325
1739209642.9905944;-45.120503652039325
1739209642.990597;-45.120503652039325
1739209642.9905996;-38.13080360867914
1739209642.9906023;-38.13080360867914
1739209642.9906049;-45.120503652039325
1739209642.9906075;-38.13080360867914
1739209642.9906101;-45.120503652039325
1739209642.9906127;-45.120503652039325
1739209642.9906154;-28.21854285175415
1739209642.9906178;-33.981070128970906
1739209642.9906204;-45.120503652039325
1739209642.990623;-45.120503652039325
1739209642.9906256;-35.57807855764607
1739209642.9906282;-35.57807855764607
1739209642.9906309;-45.120503652039325
1739209642.9906335;-38.13080360867914
1739209642.990636;-38.13080360867914
1739209642.9906387;-45.120503652039325
1739209642.9906414;-38.13080360867914
1739209642.990644;-38.13080360867914
1739209642.9906466;-38.13080360867914
1739209642.9906492;-45.120503652039325
1739209642.9906518;-32.816014438256545
1739209642.9906545;-38.13080360867914
1739209642.990657;-26.991370085610736
1739209642.9906597;-28.992665084841942
1739209642.9906623;-45.120503652039325
1739209642.990665;-38.13080360867914
1739209642.9906676;-35.57807855764607
1739209642.9906702;-38.13080360867914
1739209642.9906728;-45.120503652039325
1739209642.9906754;-38.13080360867914
1739209642.990678;-33.981070128970956
1739209642.9906807;-45.120503652039325
1739209642.9906833;-45.120503652039325
1739209642.990686;-38.13080360867914
1739209642.9906886;-45.120503652039325
1739209642.9906912;-38.13080360867914
1739209642.9906938;-45.120503652039325
1739209642.9906964;-45.120503652039325
1739209642.990699;-29.438486411369333
1739209642.9907017;-31.141103565318915
1739209642.9907043;-35.57807855764607
1739209642.990707;-35.57807855764607
1739209642.9907095;-45.120503652039325
1739209642.9907122;-38.13080360867914
1739209642.9907148;-45.120503652039325
1739209642.9907174;-45.120503652039325
1739209642.99072;-45.120503652039325
1739209642.9907227;-45.120503652039325
1739209642.9907253;-45.120503652039325
1739209642.990728;-38.13080360867914
1739209642.9907305;-45.120503652039325
1739209642.9907331;-33.981070128970906
1739209642.9907358;-45.120503652039325
1739209642.9907384;-45.120503652039325
1739209642.990741;-38.13080360867914
1739209642.9907436;-45.120503652039325
1739209642.9907463;-38.13080360867914
1739209642.990749;-45.120503652039325
1739209642.9907515;-45.120503652039325
1739209642.9907541;-45.120503652039325
1739209642.9907568;-38.13080360867914
1739209642.9907594;-38.13080360867914
1739209642.990762;-35.57807855764607
1739209642.9907646;-38.13080360867914
1739209642.9907672;-38.13080360867914
1739209642.9907699;-45.120503652039325
1739209642.9907725;-33.981070128970906
1739209642.990775;-35.57807855764607
1739209642.9907777;-45.120503652039325
1739209642.9907804;-38.13080360867914
1739209642.990783;-33.981070128970906
1739209642.9907856;-45.120503652039325
1739209642.9907882;-45.120503652039325
1739209642.9907908;-45.120503652039325
1739209642.9907935;-45.120503652039325
1739209642.990796;-45.120503652039325
1739209642.9907987;-45.120503652039325
1739209642.9908013;-45.120503652039325
1739209642.990804;-38.13080360867914
1739209642.9908066;-35.57807855764607
1739209642.9908092;-38.13080360867914
1739209642.9908118;-45.120503652039325
1739209642.9908144;-35.57807855764607
1739209642.990817;-33.981070128970906
1739209642.9908197;-38.13080360867914
1739209642.9908223;-45.120503652039325
1739209642.990825;-38.13080360867914
1739209642.9908276;-45.120503652039325
1739209642.9908302;-45.120503652039325
1739209642.9908328;-45.120503652039325
1739209642.9908354;-38.13080360867914
1739209642.990838;-45.120503652039325
1739209642.9908407;-45.120503652039325
1739209642.9908433;-45.120503652039325
1739209642.990846;-45.120503652039325
1739209642.9908485;-33.981070128970906
1739209642.9908512;-45.120503652039325
1739209642.9908538;-38.13080360867914
1739209642.9908564;-45.120503652039325
1739209642.990859;-38.13080360867914
1739209642.9908617;-35.57807855764607
1739209642.9908643;-45.120503652039325
1739209642.990867;-35.57807855764607
1739209642.9908695;-38.13080360867914
1739209642.9908721;-45.120503652039325
1739209642.9908748;-45.120503652039325
1739209642.9908774;-32.816014438256545
1739209642.99088;-45.120503652039325
1739209642.9908826;-45.120503652039325
1739209642.9908853;-38.13080360867914
1739209642.9908879;-35.57807855764607
1739209642.9908905;-33.981070128970906
1739209642.9908931;-45.120503652039325
1739209642.9908957;-45.120503652039325
1739209642.9908984;-35.57807855764607
1739209642.990901;-33.981070128970906
1739209642.9909036;-38.13080360867914
1739209642.9909062;-38.13080360867914
1739209642.9909089;-45.120503652039325
1739209642.9909115;-45.120503652039325
1739209642.990914;-45.120503652039325
1739209642.9909167;-45.120503652039325
1739209642.9909194;-38.13080360867914
1739209642.990922;-45.120503652039325
1739209642.9909246;-45.120503652039325
1739209642.9909272;-33.981070128970906
1739209642.9909298;-38.13080360867914
1739209642.9909325;-38.13080360867914
1739209642.990935;-45.120503652039325
1739209642.9909377;-38.13080360867914
1739209642.9909403;-35.57807855764607
1739209642.990943;-33.981070128970906
1739209642.9909456;-35.57807855764607
1739209642.9909482;-38.13080360867914
1739209642.9909508;-38.13080360867914
1739209642.9909534;-35.57807855764607
1739209642.990956;-45.120503652039325
1739209642.9909587;-45.120503652039325
1739209642.9909613;-45.120503652039325
1739209642.990964;-38.13080360867914
1739209642.9909666;-45.120503652039325
1739209642.9909692;-45.120503652039325
1739209642.9909718;-38.13080360867914
1739209642.9909744;-45.120503652039325
1739209642.990977;-38.13080360867914
1739209642.9909797;-38.13080360867914
1739209642.9909823;-45.120503652039325
1739209642.990985;-38.13080360867914
1739209642.9909875;-45.120503652039325
1739209642.9909902;-45.120503652039325
1739209642.9909928;-45.120503652039325
1739209642.9909954;-38.13080360867914
1739209642.990998;-35.57807855764607
1739209642.9910007;-38.13080360867914
1739209642.9910033;-35.57807855764607
1739209642.991006;-38.13080360867914
1739209642.9910085;-38.13080360867914
1739209642.9910111;-38.13080360867914
1739209642.9910138;-45.120503652039325
1739209642.9910164;-45.120503652039325
1739209642.991019;-45.120503652039325
1739209642.9910216;-38.13080360867914
1739209642.9910243;-45.120503652039325
1739209642.9910269;-45.120503652039325
1739209642.9910295;-32.816014438256545
1739209642.9910321;-38.13080360867914
1739209642.9910347;-45.120503652039325
1739209642.9910374;-38.13080360867914
1739209642.99104;-35.57807855764607
1739209642.9910426;-38.13080360867914
