CAN Message; 0x1bb:000097728928a81b
1739209773.2361884;-45.120503652039325
1739209773.236237;-45.120503652039325
1739209773.236286;-38.13080360867914
1739209773.2363346;-38.13080360867914
1739209773.2363832;-45.120503652039325
1739209773.236432;-45.120503652039325
1739209773.2364807;-45.120503652039325
1739209773.2365296;-38.13080360867914
1739209773.2365782;-45.120503652039325
1739209773.2366269;-35.57807855764607
1739209773.2366757;-38.13080360867914
1739209773.2367244;-38.13080360867914
1739209773.236773;-45.120503652039325
1739209773.236822;-33.981070128970906
1739209773.2368705;-35.57807855764607
1739209773.2369194;-33.981070128970906
1739209773.236968;-45.120503652039325
1739209773.2370167;-45.120503652039325
1739209773.2370656;-35.57807855764607
1739209773.2371142;-38.13080360867914
1739209773.237163;-45.120503652039325
1739209773.2372117;-38.13080360867914
1739209773.2372603;-35.57807855764607
1739209773.2373092;-28.218542851754165
1739209773.2373579;-45.120503652039325
1739209773.2374067;-38.13080360867914
1739209773.2374554;-38.13080360867914
1739209773.237504;-38.13080360867914
1739209773.237553;-38.13080360867914
1739209773.2376015;-33.981070128970906
1739209773.2376504;-45.120503652039325
1739209773.237699;-31.141103565318915
1739209773.2377477;-38.13080360867914
1739209773.2377965;-38.13080360867914
1739209773.2378452;-32.816014438256545
1739209773.237894;-38.13080360867914
1739209773.2379427;-45.120503652039325
1739209773.2379913;-38.13080360867914
1739209773.2380402;-38.13080360867914
1739209773.2380888;-35.57807855764607
1739209773.2381377;-38.13080360867914
1739209773.2381864;-38.13080360867914
1739209773.238235;-35.57807855764607
1739209773.2382839;-38.13080360867914
1739209773.2383325;-45.120503652039325
1739209773.2383814;-45.120503652039325
1739209773.23843;-31.141103565318893
1739209773.2384787;-35.57807855764607
1739209773.2385275;-45.120503652039325
1739209773.2385762;-38.13080360867914
1739209773.238625;-35.57807855764607
1739209773.2386737;-38.13080360867914
1739209773.2387223;-45.120503652039325
1739209773.2387712;-38.13080360867914
1739209773.2388198;-38.13080360867914
1739209773.2388687;-28.58837851428586
1739209773.2389174;-30.49652367304973
1739209773.238966;-45.120503652039325
1739209773.2390149;-35.57807855764607
1739209773.2390635;-33.981070128970906
1739209773.2391124;-38.13080360867914
1739209773.239161;-45.120503652039325
1739209773.2392097;-38.13080360867914
1739209773.2392585;-38.13080360867914
1739209773.2393072;-38.13080360867914
1739209773.239356;-33.981070128970906
1739209773.2394047;-45.120503652039325
1739209773.2394533;-45.120503652039325
1739209773.2395022;-45.120503652039325
1739209773.2395508;-32.816014438256545
1739209773.2395997;-38.13080360867914
1739209773.2396483;-33.981070128970906
1739209773.239697;-32.816014438256545
1739209773.2397459;-45.120503652039325
1739209773.2397945;-38.13080360867914
1739209773.2398434;-38.13080360867914
1739209773.239892;-45.120503652039325
1739209773.2399406;-45.120503652039325
1739209773.2399895;-45.120503652039325
1739209773.2400382;-45.120503652039325
1739209773.240087;-45.120503652039325
1739209773.2401357;-38.13080360867914
1739209773.2401843;-45.120503652039325
1739209773.2402332;-45.120503652039325
1739209773.2402818;-38.13080360867914
1739209773.2403307;-38.13080360867914
1739209773.2403793;-35.57807855764607
1739209773.240428;-38.13080360867914
1739209773.2404768;-45.120503652039325
1739209773.2405255;-38.13080360867914
1739209773.2405741;-45.120503652039325
1739209773.240623;-45.120503652039325
1739209773.2406716;-45.120503652039325
1739209773.2407205;-38.13080360867914
1739209773.2407691;-45.120503652039325
1739209773.2408178;-38.13080360867914
1739209773.2408667;-32.816014438256545
1739209773.2409153;-45.120503652039325
1739209773.2409642;-45.120503652039325
1739209773.2410128;-38.13080360867914
1739209773.2410614;-38.13080360867914
1739209773.2411103;-38.13080360867914
1739209773.241159;-35.57807855764607
1739209773.2412078;-45.120503652039325
1739209773.2412565;-45.120503652039325
1739209773.241305;-38.13080360867914
1739209773.241354;-45.120503652039325
1739209773.2414026;-45.120503652039325
1739209773.2414515;-38.13080360867914
1739209773.2415001;-33.981070128970906
1739209773.2415488;-45.120503652039325
1739209773.2415977;-32.816014438256545
1739209773.2416463;-33.981070128970906
1739209773.2416952;-45.120503652039325
1739209773.2417438;-45.120503652039325
1739209773.2417924;-45.120503652039325
1739209773.2418413;-35.57807855764607
1739209773.24189;-38.13080360867914
1739209773.2419388;-38.13080360867914
1739209773.2419875;-45.120503652039325
1739209773.242036;-45.120503652039325
1739209773.242085;-45.120503652039325
1739209773.2421336;-45.120503652039325
1739209773.2421825;-45.120503652039325
1739209773.2422311;-38.13080360867914
1739209773.2422798;-45.120503652039325
1739209773.2423286;-35.57807855764607
1739209773.2423773;-45.120503652039325
1739209773.2424262;-45.120503652039325
1739209773.2424748;-38.13080360867914
1739209773.2425234;-38.13080360867914
1739209773.2425723;-38.13080360867914
1739209773.242621;-45.120503652039325
1739209773.2426698;-33.981070128970906
1739209773.2427185;-38.13080360867914
1739209773.242767;-38.13080360867914
1739209773.242816;-38.13080360867914
1739209773.2428646;-38.13080360867914
1739209773.2429135;-45.120503652039325
1739209773.2429621;-38.13080360867914
1739209773.2430108;-35.57807855764607
1739209773.2430596;-45.120503652039325
1739209773.2431083;-33.981070128970906
1739209773.2431571;-45.120503652039325
1739209773.2432058;-45.120503652039325
1739209773.2432544;-38.13080360867914
1739209773.2433033;-35.57807855764607
1739209773.243352;-38.13080360867914
1739209773.2434008;-45.120503652039325
1739209773.2434494;-35.57807855764607
1739209773.243498;-38.13080360867914
1739209773.243547;-38.13080360867914
1739209773.2435956;-45.120503652039325
1739209773.2436445;-38.13080360867914
1739209773.243693;-35.57807855764607
1739209773.2437418;-38.13080360867914
1739209773.2437906;-45.120503652039325
1739209773.2438393;-38.13080360867914
1739209773.2438881;-35.57807855764607
1739209773.2439368;-38.13080360867914
1739209773.2439854;-45.120503652039325
1739209773.2440343;-31.141103565318915
1739209773.244083;-35.57807855764607
1739209773.2441318;-38.13080360867914
1739209773.2441804;-38.13080360867914
1739209773.244229;-38.13080360867914
1739209773.244278;-35.57807855764607
1739209773.2443266;-38.13080360867914
1739209773.2443752;-45.120503652039325
1739209773.244424;-31.141103565318915
1739209773.2444727;-33.981070128970906
1739209773.2445216;-45.120503652039325
1739209773.2445703;-45.120503652039325
1739209773.244619;-38.13080360867914
1739209773.2446678;-35.57807855764607
1739209773.2447164;-45.120503652039325
1739209773.2447653;-38.13080360867914
1739209773.244814;-28.992665084841942
1739209773.2448626;-35.57807855764607
1739209773.2449114;-45.120503652039325
1739209773.24496;-35.57807855764607
1739209773.245009;-38.13080360867914
1739209773.2450576;-32.816014438256545
1739209773.2451062;-38.13080360867914
1739209773.245155;-45.120503652039325
1739209773.2452037;-29.438486411369347
1739209773.2452526;-45.120503652039325
1739209773.2453012;-45.120503652039325
1739209773.24535;-45.120503652039325
1739209773.2453988;-45.120503652039325
1739209773.2454474;-35.57807855764607
1739209773.2454963;-38.13080360867914
1739209773.245545;-38.13080360867914
1739209773.2455935;-28.58837851428586
1739209773.2456424;-35.57807855764607
1739209773.245691;-45.120503652039325
1739209773.24574;-45.120503652039325
1739209773.2457886;-33.981070128970906
1739209773.2458372;-35.57807855764607
1739209773.245886;-38.13080360867914
1739209773.2459347;-45.120503652039325
1739209773.2459836;-38.13080360867914
1739209773.2460322;-38.13080360867914
1739209773.2460809;-45.120503652039325
1739209773.2461298;-45.120503652039325
1739209773.2461784;-45.120503652039325
1739209773.2462273;-45.120503652039325
1739209773.246276;-38.13080360867914
1739209773.2463245;-45.120503652039325
1739209773.2463734;-45.120503652039325
1739209773.246422;-38.13080360867914
1739209773.246471;-45.120503652039325
1739209773.2465196;-38.13080360867914
1739209773.2465682;-38.13080360867914
1739209773.246617;-45.120503652039325
1739209773.2466657;-45.120503652039325
1739209773.2467146;-45.120503652039325
1739209773.2467632;-33.981070128970906
1739209773.2468119;-35.57807855764607
1739209773.2468607;-45.120503652039325
1739209773.2469094;-35.57807855764607
1739209773.2469583;-33.981070128970906
1739209773.247007;-38.13080360867914
1739209773.2470555;-38.13080360867914
1739209773.2471044;-45.120503652039325
1739209773.247153;-35.57807855764607
1739209773.247202;-45.120503652039325
1739209773.2472506;-38.13080360867914
1739209773.2472992;-45.120503652039325
1739209773.247348;-38.13080360867914
1739209773.2473967;-38.13080360867914
1739209773.2474456;-45.120503652039325
1739209773.2474942;-45.120503652039325
1739209773.2475429;-28.992665084841942
1739209773.2475917;-31.141103565318915
1739209773.2476404;-45.120503652039325
1739209773.2476892;-38.13080360867914
1739209773.247738;-35.57807855764607
1739209773.2477865;-38.13080360867914
1739209773.2478354;-38.13080360867914
1739209773.247884;-45.120503652039325
1739209773.247933;-45.120503652039325
1739209773.2479815;-45.120503652039325
1739209773.2480302;-38.13080360867914
1739209773.248079;-38.13080360867914
1739209773.2481277;-38.13080360867914
1739209773.2481763;-45.120503652039325
1739209773.2482252;-38.13080360867914
1739209773.2482738;-35.57807855764607
1739209773.2483227;-38.13080360867914
1739209773.2483714;-35.57807855764607
1739209773.24842;-38.13080360867914
1739209773.2484689;-45.120503652039325
1739209773.2485175;-45.120503652039325
1739209773.2485664;-45.120503652039325
1739209773.248615;-38.13080360867914
1739209773.2486637;-45.120503652039325
1739209773.2487125;-45.120503652039325
1739209773.2487612;-38.13080360867914
1739209773.24881;-38.13080360867914
1739209773.2488587;-45.120503652039325
1739209773.2489073;-35.57807855764607
1739209773.2489562;-38.13080360867914
1739209773.2490048;-45.120503652039325
1739209773.2490537;-38.13080360867914
1739209773.2491024;-45.120503652039325
1739209773.249151;-45.120503652039325
1739209773.2491999;-38.13080360867914
1739209773.2492485;-45.120503652039325
1739209773.2492974;-45.120503652039325
1739209773.249346;-33.981070128970906
1739209773.2493947;-38.13080360867914
1739209773.2494435;-45.120503652039325
1739209773.2494922;-35.57807855764607
1739209773.249541;-35.57807855764607
1739209773.2495897;-45.120503652039325
1739209773.2496383;-33.981070128970906
1739209773.2496872;-38.13080360867914
1739209773.2497358;-45.120503652039325
1739209773.2497847;-38.13080360867914
1739209773.2498333;-35.57807855764607
1739209773.249882;-45.120503652039325
1739209773.2499309;-45.120503652039325
1739209773.2499795;-38.13080360867914
1739209773.2500284;-38.13080360867914
1739209773.250077;-38.13080360867914
1739209773.2501256;-45.120503652039325
1739209773.2501745;-45.120503652039325
1739209773.2502232;-45.120503652039325
1739209773.250272;-45.120503652039325
1739209773.2503207;-33.981070128970906
1739209773.2503693;-35.57807855764607
1739209773.2504182;-45.120503652039325
1739209773.2504668;-45.120503652039325
1739209773.2505157;-45.120503652039325
1739209773.2505643;-33.981070128970906
1739209773.250613;-35.57807855764607
1739209773.2506618;-45.120503652039325
1739209773.2507105;-38.13080360867914
1739209773.2507594;-38.13080360867914
1739209773.250808;-45.120503652039325
1739209773.2508566;-38.13080360867914
1739209773.2509055;-45.120503652039325
1739209773.2509542;-38.13080360867914
1739209773.251003;-45.120503652039325
1739209773.2510517;-45.120503652039325
1739209773.2511003;-33.981070128970906
1739209773.2511492;-33.981070128970906
1739209773.2511978;-45.120503652039325
1739209773.2512467;-38.13080360867914
1739209773.2512953;-45.120503652039325
1739209773.251344;-45.120503652039325
1739209773.2513928;-35.57807855764607
1739209773.2514415;-38.13080360867914
1739209773.2514904;-45.120503652039325
1739209773.251539;-45.120503652039325
1739209773.2515876;-45.120503652039325
1739209773.2516365;-45.120503652039325
1739209773.2516851;-45.120503652039325
1739209773.251734;-33.981070128970906
1739209773.2517827;-45.120503652039325
1739209773.2518313;-38.13080360867914
1739209773.2518802;-35.57807855764607
1739209773.2519288;-38.13080360867914
1739209773.2519774;-45.120503652039325
1739209773.2520263;-45.120503652039325
1739209773.252075;-38.13080360867914
1739209773.2521238;-38.13080360867914
1739209773.2521725;-45.120503652039325
1739209773.252221;-38.13080360867914
1739209773.25227;-45.120503652039325
1739209773.2523186;-38.13080360867914
1739209773.2523675;-38.13080360867914
1739209773.2524161;-38.13080360867914
1739209773.2524648;-38.13080360867914
1739209773.2525136;-45.120503652039325
1739209773.2525623;-38.13080360867914
1739209773.2526112;-38.13080360867914
1739209773.2526598;-45.120503652039325
1739209773.2527084;-45.120503652039325
1739209773.2527573;-33.981070128970906
1739209773.252806;-45.120503652039325
1739209773.2528548;-38.13080360867914
1739209773.2529035;-38.13080360867914
1739209773.252952;-38.13080360867914
1739209773.253001;-45.120503652039325
1739209773.2530496;-33.981070128970906
1739209773.2530985;-31.141103565318915
1739209773.2531471;-38.13080360867914
1739209773.2531958;-38.13080360867914
1739209773.2532446;-45.120503652039325
1739209773.2532933;-45.120503652039325
1739209773.2533422;-38.13080360867914
1739209773.2533908;-38.13080360867914
1739209773.2534394;-38.13080360867914
1739209773.2534883;-30.49652367304973
1739209773.253537;-38.13080360867914
1739209773.2535858;-38.13080360867914
1739209773.2536345;-38.13080360867914
1739209773.253683;-45.120503652039325
1739209773.253732;-45.120503652039325
1739209773.2537806;-38.13080360867914
1739209773.2538295;-38.13080360867914
1739209773.253878;-33.981070128970906
1739209773.2539062;-38.13080360867914
1739209773.2539344;-38.13080360867914
1739209773.2539625;-38.13080360867914
1739209773.2539907;-38.13080360867914
1739209773.2540188;-45.120503652039325
1739209773.254047;-38.13080360867914
1739209773.254075;-45.120503652039325
1739209773.2541032;-45.120503652039325
1739209773.2541313;-38.13080360867914
1739209773.2541597;-45.120503652039325
1739209773.2541878;-38.13080360867914
1739209773.254216;-45.120503652039325
1739209773.254244;-45.120503652039325
1739209773.2542722;-38.13080360867914
1739209773.2543004;-38.13080360867914
1739209773.2543285;-28.992665084841942
1739209773.2543566;-45.120503652039325
1739209773.2543848;-45.120503652039325
1739209773.254413;-38.13080360867914
1739209773.254441;-38.13080360867914
1739209773.2544692;-45.120503652039325
1739209773.2544973;-45.120503652039325
1739209773.2545254;-45.120503652039325
1739209773.2545536;-29.438486411369347
1739209773.2545817;-45.120503652039325
1739209773.2546098;-45.120503652039325
1739209773.254638;-38.13080360867914
1739209773.2546663;-33.981070128970906
1739209773.2546945;-45.120503652039325
1739209773.2547226;-45.120503652039325
1739209773.2547507;-45.120503652039325
1739209773.2547789;-38.13080360867914
1739209773.254807;-45.120503652039325
1739209773.2548351;-45.120503652039325
1739209773.2548633;-38.13080360867914
1739209773.2548914;-33.981070128970906
1739209773.2549195;-38.13080360867914
1739209773.2549477;-38.13080360867914
1739209773.2549758;-35.57807855764607
1739209773.255004;-38.13080360867914
1739209773.255032;-45.120503652039325
1739209773.2550602;-45.120503652039325
1739209773.2550883;-32.816014438256545
1739209773.2551165;-45.120503652039325
1739209773.2551446;-45.120503652039325
1739209773.255173;-38.13080360867914
1739209773.255201;-35.57807855764607
1739209773.2552292;-38.13080360867914
1739209773.2552574;-45.120503652039325
1739209773.2552855;-38.13080360867914
1739209773.2553136;-38.13080360867914
1739209773.2553418;-38.13080360867914
1739209773.25537;-35.57807855764607
1739209773.255398;-38.13080360867914
1739209773.2554262;-35.57807855764607
1739209773.2554543;-35.57807855764607
1739209773.2554824;-45.120503652039325
1739209773.2555106;-45.120503652039325
1739209773.2555387;-32.816014438256545
1739209773.2555668;-38.13080360867914
1739209773.255595;-45.120503652039325
1739209773.255623;-38.13080360867914
1739209773.2556512;-45.120503652039325
1739209773.2556796;-45.120503652039325
1739209773.2557077;-38.13080360867914
1739209773.2557359;-38.13080360867914
1739209773.255764;-45.120503652039325
1739209773.2557921;-38.13080360867914
1739209773.2558203;-35.57807855764607
1739209773.2558484;-38.13080360867914
1739209773.2558765;-45.120503652039325
1739209773.2559047;-38.13080360867914
1739209773.2559328;-35.57807855764607
1739209773.255961;-45.120503652039325
1739209773.255989;-35.57807855764607
1739209773.2560172;-45.120503652039325
1739209773.2560453;-35.57807855764607
1739209773.2560735;-38.13080360867914
1739209773.2561016;-45.120503652039325
1739209773.2561297;-45.120503652039325
1739209773.2561579;-45.120503652039325
1739209773.256186;-38.13080360867914
1739209773.2562144;-38.13080360867914
1739209773.2562425;-35.57807855764607
1739209773.2562706;-38.13080360867914
1739209773.2562988;-45.120503652039325
1739209773.256327;-45.120503652039325
1739209773.256355;-45.120503652039325
1739209773.2563832;-32.816014438256545
1739209773.2564113;-38.13080360867914
1739209773.2564394;-45.120503652039325
1739209773.2564676;-38.13080360867914
1739209773.2564957;-29.438486411369333
1739209773.2565238;-38.13080360867914
1739209773.256552;-45.120503652039325
1739209773.25658;-45.120503652039325
1739209773.2566082;-32.816014438256545
1739209773.2566364;-38.13080360867914
1739209773.2566645;-45.120503652039325
1739209773.2566926;-45.120503652039325
1739209773.256721;-38.13080360867914
1739209773.2567492;-45.120503652039325
1739209773.2567773;-45.120503652039325
1739209773.2568054;-35.57807855764607
1739209773.2568336;-38.13080360867914
1739209773.2568617;-45.120503652039325
1739209773.2568898;-45.120503652039325
1739209773.256918;-45.120503652039325
1739209773.256946;-45.120503652039325
1739209773.2569742;-38.13080360867914
1739209773.2570024;-35.57807855764607
1739209773.2570305;-38.13080360867914
1739209773.2570586;-29.438486411369333
1739209773.2570868;-35.57807855764607
1739209773.257115;-38.13080360867914
1739209773.257143;-38.13080360867914
1739209773.2571712;-32.816014438256545
1739209773.2571993;-33.981070128970906
1739209773.2572277;-38.13080360867914
1739209773.2572558;-45.120503652039325
1739209773.257284;-45.120503652039325
1739209773.257312;-45.120503652039325
1739209773.2573402;-45.120503652039325
1739209773.2573683;-45.120503652039325
1739209773.2573965;-45.120503652039325
1739209773.2574246;-45.120503652039325
1739209773.2574527;-45.120503652039325
1739209773.2574809;-45.120503652039325
1739209773.257509;-45.120503652039325
1739209773.2575371;-45.120503652039325
1739209773.2575653;-45.120503652039325
1739209773.2575934;-38.13080360867914
1739209773.2576215;-45.120503652039325
1739209773.2576497;-45.120503652039325
1739209773.2576778;-45.120503652039325
1739209773.257706;-38.13080360867914
1739209773.257734;-30.49652367304973
1739209773.2577624;-33.981070128970906
1739209773.2577906;-45.120503652039325
1739209773.2578187;-38.13080360867914
1739209773.2578468;-33.981070128970906
1739209773.257875;-38.13080360867914
1739209773.257903;-45.120503652039325
1739209773.2579312;-38.13080360867914
1739209773.2579594;-45.120503652039325
1739209773.2579875;-45.120503652039325
1739209773.2580156;-45.120503652039325
1739209773.2580438;-45.120503652039325
1739209773.258072;-45.120503652039325
1739209773.2581;-38.13080360867914
1739209773.2581282;-45.120503652039325
1739209773.2581563;-38.13080360867914
1739209773.2581844;-32.816014438256545
1739209773.2582126;-38.13080360867914
1739209773.2582407;-38.13080360867914
1739209773.258269;-45.120503652039325
1739209773.2582972;-38.13080360867914
1739209773.2583253;-45.120503652039325
1739209773.2583535;-45.120503652039325
1739209773.2583816;-45.120503652039325
1739209773.2584097;-45.120503652039325
1739209773.2584379;-45.120503652039325
1739209773.258466;-45.120503652039325
1739209773.2584941;-38.13080360867914
1739209773.2585223;-45.120503652039325
1739209773.2585504;-38.13080360867914
1739209773.2585785;-38.13080360867914
1739209773.2586067;-35.57807855764607
1739209773.2586348;-30.49652367304973
1739209773.258663;-45.120503652039325
1739209773.258691;-45.120503652039325
1739209773.2587192;-45.120503652039325
1739209773.2587473;-45.120503652039325
1739209773.2587757;-45.120503652039325
1739209773.2588038;-35.57807855764607
1739209773.258832;-38.13080360867914
1739209773.25886;-30.49652367304973
1739209773.2588882;-33.981070128970906
1739209773.2589164;-45.120503652039325
1739209773.2589445;-38.13080360867914
1739209773.2589726;-35.57807855764607
1739209773.2590008;-45.120503652039325
1739209773.259029;-45.120503652039325
1739209773.259057;-45.120503652039325
1739209773.2590852;-38.13080360867914
1739209773.2591133;-38.13080360867914
1739209773.2591414;-38.13080360867914
1739209773.2591696;-38.13080360867914
1739209773.2591977;-45.120503652039325
1739209773.2592258;-45.120503652039325
1739209773.259254;-45.120503652039325
1739209773.259282;-33.981070128970906
1739209773.2593105;-38.13080360867914
1739209773.2593386;-38.13080360867914
1739209773.2593668;-38.13080360867914
1739209773.259395;-45.120503652039325
1739209773.259423;-45.120503652039325
1739209773.2594512;-38.13080360867914
1739209773.2594793;-38.13080360867914
1739209773.2595074;-45.120503652039325
1739209773.2595356;-35.57807855764607
1739209773.2595637;-38.13080360867914
1739209773.2595918;-45.120503652039325
1739209773.25962;-45.120503652039325
1739209773.259648;-45.120503652039325
1739209773.2596762;-33.981070128970906
1739209773.2597044;-45.120503652039325
1739209773.2597325;-45.120503652039325
1739209773.2597606;-35.57807855764607
1739209773.2597888;-45.120503652039325
1739209773.2598171;-45.120503652039325
1739209773.2598453;-45.120503652039325
1739209773.2598734;-35.57807855764607
1739209773.2599015;-45.120503652039325
1739209773.2599297;-45.120503652039325
1739209773.2599578;-38.13080360867914
1739209773.259986;-45.120503652039325
1739209773.260014;-38.13080360867914
1739209773.2600422;-38.13080360867914
1739209773.2600703;-45.120503652039325
1739209773.2600985;-45.120503652039325
1739209773.2601266;-35.57807855764607
1739209773.2601547;-45.120503652039325
1739209773.2601829;-38.13080360867914
1739209773.260211;-38.13080360867914
1739209773.2602391;-45.120503652039325
1739209773.2602673;-38.13080360867914
1739209773.2602954;-38.13080360867914
1739209773.2603238;-45.120503652039325
1739209773.260352;-38.13080360867914
1739209773.26038;-45.120503652039325
1739209773.2604082;-38.13080360867914
1739209773.2604363;-45.120503652039325
1739209773.2604644;-35.57807855764607
1739209773.2604926;-30.49652367304973
1739209773.2605207;-38.13080360867914
1739209773.2605488;-45.120503652039325
1739209773.260577;-38.13080360867914
1739209773.260605;-35.57807855764607
1739209773.2606332;-38.13080360867914
1739209773.2606614;-45.120503652039325
1739209773.2606895;-45.120503652039325
1739209773.2607176;-45.120503652039325
1739209773.2607458;-38.13080360867914
1739209773.260774;-45.120503652039325
1739209773.260802;-45.120503652039325
1739209773.2608304;-45.120503652039325
1739209773.2608585;-38.13080360867914
1739209773.2608867;-45.120503652039325
1739209773.2609148;-45.120503652039325
1739209773.260943;-45.120503652039325
1739209773.260971;-38.13080360867914
1739209773.2609992;-45.120503652039325
1739209773.2610273;-33.981070128970906
1739209773.2610555;-38.13080360867914
1739209773.2610836;-38.13080360867914
1739209773.2611117;-45.120503652039325
1739209773.2611399;-31.141103565318915
1739209773.261168;-26.991370085610736
1739209773.2611961;-38.13080360867914
1739209773.2612243;-38.13080360867914
1739209773.2612524;-45.120503652039325
1739209773.2612805;-33.981070128970906
1739209773.2613087;-45.120503652039325
1739209773.2613368;-45.120503652039325
1739209773.2613652;-45.120503652039325
1739209773.2613933;-45.120503652039325
1739209773.2614214;-38.13080360867914
1739209773.2614496;-45.120503652039325
1739209773.2614777;-33.981070128970906
1739209773.2615058;-45.120503652039325
1739209773.261534;-33.981070128970906
1739209773.261562;-45.120503652039325
1739209773.2615902;-33.981070128970906
1739209773.2616184;-25.077289914212862
1739209773.2616465;-38.13080360867914
1739209773.2616746;-45.120503652039325
1739209773.2617028;-38.13080360867914
1739209773.261731;-35.57807855764607
1739209773.261759;-35.57807855764607
1739209773.2617872;-35.57807855764607
1739209773.2618153;-45.120503652039325
1739209773.2618434;-45.120503652039325
1739209773.2618718;-38.13080360867914
1739209773.2619;-35.57807855764607
1739209773.261928;-45.120503652039325
1739209773.2619562;-45.120503652039325
1739209773.2619843;-45.120503652039325
1739209773.2620125;-45.120503652039325
1739209773.2620406;-35.57807855764607
1739209773.2620687;-38.13080360867914
1739209773.262097;-35.57807855764607
1739209773.262125;-35.57807855764607
1739209773.2621531;-45.120503652039325
1739209773.2621813;-45.120503652039325
1739209773.2622094;-45.120503652039325
1739209773.2622375;-45.120503652039325
1739209773.2622657;-45.120503652039325
1739209773.2622938;-29.438486411369333
1739209773.262322;-35.57807855764607
1739209773.26235;-35.57807855764607
1739209773.2623785;-38.13080360867914
1739209773.2624066;-35.57807855764607
1739209773.2624347;-38.13080360867914
1739209773.2624629;-38.13080360867914
1739209773.262491;-38.13080360867914
1739209773.2625191;-31.141103565318943
1739209773.2625473;-45.120503652039325
1739209773.2625754;-45.120503652039325
1739209773.2626035;-45.120503652039325
1739209773.2626317;-45.120503652039325
1739209773.2626598;-35.57807855764607
1739209773.262688;-38.13080360867914
1739209773.262716;-38.13080360867914
1739209773.2627442;-28.58837851428586
1739209773.2627723;-35.57807855764607
1739209773.2628005;-45.120503652039325
1739209773.2628286;-45.120503652039325
1739209773.2628567;-35.57807855764607
1739209773.262885;-38.13080360867914
1739209773.2629132;-38.13080360867914
1739209773.2629414;-35.57807855764607
1739209773.2629695;-38.13080360867914
1739209773.2629976;-45.120503652039325
1739209773.2630258;-35.57807855764607
1739209773.263054;-38.13080360867914
1739209773.263082;-45.120503652039325
1739209773.2631102;-45.120503652039325
1739209773.2631383;-38.13080360867914
1739209773.2631664;-45.120503652039325
1739209773.2631946;-45.120503652039325
1739209773.2632227;-45.120503652039325
1739209773.2632508;-45.120503652039325
1739209773.263279;-33.981070128970906
1739209773.263307;-38.13080360867914
1739209773.2633352;-38.13080360867914
1739209773.2633634;-45.120503652039325
1739209773.2633915;-45.120503652039325
1739209773.2634199;-31.141103565318915
1739209773.263448;-33.981070128970906
1739209773.2634761;-45.120503652039325
1739209773.2635043;-38.13080360867914
1739209773.2635324;-35.57807855764607
1739209773.2635605;-35.57807855764607
1739209773.2635887;-45.120503652039325
1739209773.2636168;-45.120503652039325
1739209773.263645;-45.120503652039325
1739209773.263673;-45.120503652039325
1739209773.2637012;-38.13080360867914
1739209773.2637293;-45.120503652039325
1739209773.2637575;-45.120503652039325
1739209773.2637856;-38.13080360867914
1739209773.2638137;-45.120503652039325
1739209773.2638419;-45.120503652039325
1739209773.26387;-38.13080360867914
1739209773.2638981;-33.981070128970906
1739209773.2639265;-45.120503652039325
1739209773.2639546;-45.120503652039325
1739209773.2639828;-45.120503652039325
1739209773.264011;-38.13080360867914
1739209773.264039;-38.13080360867914
1739209773.2640672;-35.57807855764607
1739209773.2640953;-38.13080360867914
1739209773.2641234;-38.13080360867914
1739209773.2641516;-38.13080360867914
1739209773.2641797;-38.13080360867914
1739209773.2642078;-38.13080360867914
1739209773.264236;-35.57807855764607
1739209773.264264;-45.120503652039325
1739209773.2642922;-45.120503652039325
1739209773.2643204;-45.120503652039325
1739209773.2643485;-45.120503652039325
1739209773.2643766;-45.120503652039325
1739209773.2644048;-38.13080360867914
1739209773.2644331;-45.120503652039325
1739209773.2644613;-45.120503652039325
1739209773.2644894;-38.13080360867914
1739209773.2645175;-45.120503652039325
1739209773.2645457;-38.13080360867914
1739209773.2645738;-31.141103565318915
1739209773.264602;-32.816014438256545
1739209773.26463;-45.120503652039325
1739209773.2646582;-38.13080360867914
1739209773.2646863;-32.816014438256545
1739209773.2647145;-33.981070128970906
1739209773.2647426;-45.120503652039325
1739209773.2647707;-45.120503652039325
1739209773.2647989;-45.120503652039325
1739209773.264827;-38.13080360867914
1739209773.2648551;-38.13080360867914
1739209773.2648833;-38.13080360867914
1739209773.2649114;-45.120503652039325
1739209773.2649395;-45.120503652039325
1739209773.264968;-45.120503652039325
1739209773.264996;-45.120503652039325
1739209773.2650242;-33.981070128970906
1739209773.2650523;-45.120503652039325
1739209773.2650805;-45.120503652039325
1739209773.2651086;-38.13080360867914
1739209773.2651367;-38.13080360867914
1739209773.2651649;-38.13080360867914
1739209773.265193;-45.120503652039325
1739209773.265221;-45.120503652039325
1739209773.2652493;-38.13080360867914
1739209773.2652774;-35.57807855764607
1739209773.2653055;-38.13080360867914
1739209773.2653337;-45.120503652039325
1739209773.2653618;-33.981070128970906
1739209773.26539;-38.13080360867914
1739209773.265418;-45.120503652039325
1739209773.2654462;-45.120503652039325
1739209773.2654746;-45.120503652039325
1739209773.2655027;-38.13080360867914
1739209773.2655308;-38.13080360867914
1739209773.265559;-45.120503652039325
1739209773.265587;-45.120503652039325
1739209773.2656152;-45.120503652039325
1739209773.2656434;-45.120503652039325
1739209773.2656715;-45.120503652039325
1739209773.2656996;-27.267205301931607
1739209773.2657278;-30.49652367304973
1739209773.265756;-45.120503652039325
1739209773.265784;-45.120503652039325
