CAN Message; 0x1b8:0100a6f6be8251da
1739209746.463135;-45.120503652039325
1739209746.4631371;-45.120503652039325
1739209746.463139;-45.120503652039325
1739209746.4631412;-32.816014438256545
1739209746.4631433;-45.120503652039325
1739209746.4631453;-38.13080360867914
1739209746.4631474;-38.13080360867914
1739209746.4631493;-30.49652367304973
1739209746.4631515;-32.816014438256545
1739209746.4631536;-45.120503652039325
1739209746.4631555;-38.13080360867914
1739209746.4631577;-35.57807855764607
1739209746.4631596;-38.13080360867914
1739209746.4631617;-38.13080360867914
1739209746.4631639;-38.13080360867914
1739209746.4631658;-45.120503652039325
1739209746.463168;-45.120503652039325
1739209746.4631698;-35.57807855764607
1739209746.463172;-38.13080360867914
1739209746.463174;-45.120503652039325
1739209746.463176;-45.120503652039325
1739209746.4631782;-38.13080360867914
1739209746.46318;-45.120503652039325
1739209746.4631822;-35.57807855764607
1739209746.463184;-35.57807855764607
1739209746.4631863;-45.120503652039325
1739209746.4631884;-45.120503652039325
1739209746.4631903;-45.120503652039325
1739209746.4631925;-38.13080360867914
1739209746.4631944;-45.120503652039325
1739209746.4631965;-45.120503652039325
1739209746.4631987;-45.120503652039325
1739209746.4632006;-45.120503652039325
1739209746.4632027;-45.120503652039325
1739209746.4632046;-45.120503652039325
1739209746.4632068;-45.120503652039325
1739209746.463209;-38.13080360867914
1739209746.4632108;-38.13080360867914
1739209746.463213;-38.13080360867914
1739209746.4632149;-38.13080360867914
1739209746.463217;-45.120503652039325
1739209746.4632192;-38.13080360867914
1739209746.463221;-38.13080360867914
1739209746.4632232;-38.13080360867914
1739209746.4632251;-45.120503652039325
1739209746.4632273;-38.13080360867914
1739209746.4632294;-38.13080360867914
1739209746.4632313;-38.13080360867914
1739209746.4632335;-38.13080360867914
1739209746.4632354;-45.120503652039325
1739209746.4632375;-45.120503652039325
1739209746.4632394;-35.57807855764607
1739209746.4632416;-33.981070128970906
1739209746.4632437;-38.13080360867914
1739209746.4632456;-35.57807855764607
1739209746.4632478;-38.13080360867914
1739209746.4632497;-35.57807855764607
1739209746.4632518;-38.13080360867914
1739209746.463254;-38.13080360867914
1739209746.463256;-38.13080360867914
1739209746.463258;-45.120503652039325
1739209746.46326;-38.13080360867914
1739209746.463262;-45.120503652039325
1739209746.4632642;-38.13080360867914
1739209746.4632661;-28.992665084841942
1739209746.4632683;-38.13080360867914
1739209746.4632702;-38.13080360867914
1739209746.4632723;-45.120503652039325
1739209746.4632745;-35.57807855764607
1739209746.4632764;-38.13080360867914
1739209746.4632785;-38.13080360867914
1739209746.4632804;-38.13080360867914
1739209746.4632826;-30.49652367304973
1739209746.4632847;-35.57807855764607
1739209746.4632866;-38.13080360867914
1739209746.4632888;-45.120503652039325
1739209746.4632907;-45.120503652039325
1739209746.4632928;-33.981070128970906
1739209746.4632947;-45.120503652039325
1739209746.463297;-45.120503652039325
1739209746.463299;-31.141103565318915
1739209746.463301;-38.13080360867914
1739209746.463303;-45.120503652039325
1739209746.463305;-45.120503652039325
1739209746.4633071;-38.13080360867914
1739209746.4633093;-45.120503652039325
1739209746.4633112;-45.120503652039325
1739209746.4633133;-45.120503652039325
1739209746.4633152;-38.13080360867914
1739209746.4633174;-38.13080360867914
1739209746.4633195;-45.120503652039325
1739209746.4633214;-45.120503652039325
1739209746.4633236;-45.120503652039325
1739209746.4633255;-45.120503652039325
1739209746.4633276;-38.13080360867914
1739209746.4633298;-38.13080360867914
1739209746.4633317;-38.13080360867914
1739209746.4633338;-45.120503652039325
1739209746.4633358;-38.13080360867914
1739209746.463338;-38.13080360867914
1739209746.46334;-35.57807855764607
1739209746.463342;-45.120503652039325
1739209746.463344;-45.120503652039325
1739209746.463346;-45.120503652039325
1739209746.4633482;-38.13080360867914
1739209746.46335;-45.120503652039325
1739209746.4633522;-45.120503652039325
1739209746.4633543;-38.13080360867914
1739209746.4633563;-38.13080360867914
1739209746.4633584;-35.57807855764607
1739209746.4633603;-38.13080360867914
1739209746.4633625;-35.57807855764607
1739209746.4633646;-38.13080360867914
1739209746.4633665;-45.120503652039325
1739209746.4633687;-45.120503652039325
1739209746.4633706;-38.13080360867914
1739209746.4633727;-38.13080360867914
1739209746.4633749;-45.120503652039325
1739209746.4633768;-38.13080360867914
1739209746.463379;-32.816014438256545
1739209746.4633808;-38.13080360867914
1739209746.463383;-38.13080360867914
1739209746.463385;-45.120503652039325
1739209746.463387;-38.13080360867914
1739209746.4633892;-38.13080360867914
1739209746.463391;-35.57807855764607
1739209746.4633932;-38.13080360867914
1739209746.4633954;-35.57807855764607
1739209746.4633973;-35.57807855764607
1739209746.4633994;-38.13080360867914
1739209746.4634013;-45.120503652039325
1739209746.4634035;-45.120503652039325
1739209746.4634054;-38.13080360867914
1739209746.4634075;-45.120503652039325
1739209746.4634097;-38.13080360867914
1739209746.4634116;-45.120503652039325
1739209746.4634137;-38.13080360867914
1739209746.4634156;-45.120503652039325
1739209746.4634178;-38.13080360867914
1739209746.46342;-45.120503652039325
1739209746.4634218;-38.13080360867914
1739209746.463424;-38.13080360867914
1739209746.4634259;-45.120503652039325
1739209746.463428;-45.120503652039325
1739209746.4634302;-38.13080360867914
1739209746.463432;-35.57807855764607
1739209746.4634342;-38.13080360867914
1739209746.4634361;-45.120503652039325
1739209746.4634383;-38.13080360867914
1739209746.4634404;-45.120503652039325
1739209746.4634423;-38.13080360867914
1739209746.4634445;-45.120503652039325
1739209746.4634464;-45.120503652039325
1739209746.4634485;-45.120503652039325
1739209746.4634507;-45.120503652039325
1739209746.4634526;-45.120503652039325
1739209746.4634547;-38.13080360867914
1739209746.4634566;-35.57807855764607
1739209746.4634588;-38.13080360867914
1739209746.463461;-45.120503652039325
1739209746.4634628;-45.120503652039325
1739209746.463465;-32.816014438256545
1739209746.463467;-38.13080360867914
1739209746.463469;-38.13080360867914
1739209746.463471;-45.120503652039325
1739209746.463473;-38.13080360867914
1739209746.4634752;-38.13080360867914
1739209746.4634771;-45.120503652039325
1739209746.4634793;-38.13080360867914
1739209746.4634812;-45.120503652039325
1739209746.4634833;-45.120503652039325
1739209746.4634855;-35.57807855764607
1739209746.4634874;-38.13080360867914
1739209746.4634895;-45.120503652039325
1739209746.4634914;-45.120503652039325
1739209746.4634936;-35.57807855764607
1739209746.4634957;-45.120503652039325
1739209746.4634976;-32.816014438256545
1739209746.4634998;-32.816014438256545
1739209746.4635017;-45.120503652039325
1739209746.4635038;-45.120503652039325
1739209746.463506;-38.13080360867914
1739209746.463508;-33.981070128970906
1739209746.46351;-45.120503652039325
1739209746.463512;-38.13080360867914
1739209746.463514;-45.120503652039325
1739209746.4635162;-45.120503652039325
1739209746.4635181;-45.120503652039325
1739209746.4635203;-35.57807855764607
1739209746.4635222;-45.120503652039325
1739209746.4635243;-45.120503652039325
1739209746.4635262;-31.141103565318893
1739209746.4635284;-38.13080360867914
1739209746.4635305;-45.120503652039325
1739209746.4635324;-45.120503652039325
1739209746.4635346;-45.120503652039325
1739209746.4635365;-45.120503652039325
1739209746.4635386;-32.816014438256545
1739209746.4635408;-38.13080360867914
1739209746.4635427;-35.57807855764607
1739209746.4635448;-38.13080360867914
1739209746.4635468;-32.816014438256545
1739209746.463549;-35.57807855764607
1739209746.463551;-45.120503652039325
1739209746.463553;-33.981070128970906
1739209746.463555;-45.120503652039325
1739209746.463557;-38.13080360867914
1739209746.4635592;-35.57807855764607
1739209746.4635613;-31.141103565318915
1739209746.4635632;-45.120503652039325
1739209746.4635653;-35.57807855764607
1739209746.4635673;-38.13080360867914
1739209746.4635694;-38.13080360867914
1739209746.4635715;-45.120503652039325
1739209746.4635735;-45.120503652039325
1739209746.4635756;-38.13080360867914
1739209746.4635775;-38.13080360867914
1739209746.4635797;-33.981070128970906
1739209746.4635816;-31.141103565318915
1739209746.4635837;-38.13080360867914
1739209746.4635859;-38.13080360867914
1739209746.4635878;-45.120503652039325
1739209746.46359;-45.120503652039325
1739209746.4635918;-38.13080360867914
1739209746.463594;-38.13080360867914
1739209746.463596;-38.13080360867914
1739209746.463598;-33.981070128970956
1739209746.4636002;-38.13080360867914
1739209746.463602;-38.13080360867914
1739209746.4636042;-45.120503652039325
1739209746.4636064;-45.120503652039325
1739209746.4636083;-45.120503652039325
1739209746.4636104;-45.120503652039325
1739209746.4636123;-38.13080360867914
1739209746.4636145;-31.141103565318915
1739209746.4636166;-45.120503652039325
1739209746.4636185;-45.120503652039325
1739209746.4636207;-32.816014438256545
1739209746.4636226;-33.981070128970906
1739209746.4636247;-45.120503652039325
1739209746.4636269;-38.13080360867914
1739209746.4636288;-38.13080360867914
1739209746.463631;-45.120503652039325
1739209746.4636328;-45.120503652039325
1739209746.463635;-45.120503652039325
1739209746.4636369;-38.13080360867914
1739209746.463639;-38.13080360867914
1739209746.4636412;-45.120503652039325
1739209746.463643;-38.13080360867914
1739209746.4636452;-38.13080360867914
1739209746.4636471;-38.13080360867914
1739209746.4636493;-45.120503652039325
1739209746.4636514;-45.120503652039325
1739209746.4636533;-35.57807855764607
1739209746.4636555;-45.120503652039325
1739209746.4636574;-45.120503652039325
1739209746.4636595;-45.120503652039325
1739209746.4636617;-38.13080360867914
1739209746.4636636;-28.992665084841942
1739209746.4636657;-38.13080360867914
1739209746.4636676;-38.13080360867914
1739209746.4636698;-38.13080360867914
1739209746.463672;-32.816014438256545
1739209746.4636738;-38.13080360867914
1739209746.463676;-45.120503652039325
1739209746.463678;-38.13080360867914
1739209746.46368;-29.438486411369347
1739209746.4636822;-38.13080360867914
1739209746.463684;-38.13080360867914
1739209746.4636862;-45.120503652039325
1739209746.4636881;-45.120503652039325
1739209746.4636903;-38.13080360867914
1739209746.4636922;-35.57807855764607
1739209746.4636943;-45.120503652039325
1739209746.4636965;-33.981070128970906
1739209746.4636984;-45.120503652039325
1739209746.4637005;-45.120503652039325
1739209746.4637024;-45.120503652039325
1739209746.4637046;-38.13080360867914
1739209746.4637067;-38.13080360867914
1739209746.4637086;-45.120503652039325
1739209746.4637108;-45.120503652039325
1739209746.4637127;-33.981070128970906
1739209746.4637148;-38.13080360867914
1739209746.463717;-45.120503652039325
1739209746.463719;-45.120503652039325
1739209746.463721;-45.120503652039325
1739209746.463723;-38.13080360867914
1739209746.463725;-38.13080360867914
1739209746.4637272;-45.120503652039325
1739209746.4637291;-38.13080360867914
1739209746.4637313;-45.120503652039325
1739209746.4637332;-45.120503652039325
1739209746.4637353;-38.13080360867914
1739209746.4637375;-45.120503652039325
1739209746.4637394;-45.120503652039325
1739209746.4637415;-33.981070128970906
1739209746.4637434;-45.120503652039325
1739209746.4637456;-45.120503652039325
1739209746.4637475;-45.120503652039325
1739209746.4637496;-45.120503652039325
1739209746.4637518;-45.120503652039325
1739209746.4637537;-38.13080360867914
1739209746.4637558;-35.57807855764607
1739209746.4637578;-45.120503652039325
1739209746.46376;-35.57807855764607
1739209746.463762;-32.816014438256545
1739209746.463764;-45.120503652039325
1739209746.463766;-38.13080360867914
1739209746.463768;-32.816014438256545
1739209746.4637702;-38.13080360867914
1739209746.4637723;-45.120503652039325
1739209746.4637742;-38.13080360867914
1739209746.4637764;-32.816014438256545
1739209746.4637783;-38.13080360867914
1739209746.4637804;-38.13080360867914
1739209746.4637825;-45.120503652039325
1739209746.4637845;-35.57807855764607
1739209746.4637866;-38.13080360867914
1739209746.4637885;-35.57807855764607
1739209746.4637907;-38.13080360867914
1739209746.4637928;-45.120503652039325
1739209746.4637947;-38.13080360867914
1739209746.4637969;-38.13080360867914
1739209746.4637988;-45.120503652039325
1739209746.463801;-38.13080360867914
1739209746.4638028;-38.13080360867914
1739209746.463805;-45.120503652039325
1739209746.463807;-38.13080360867914
1739209746.463809;-38.13080360867914
1739209746.4638112;-35.57807855764607
1739209746.463813;-45.120503652039325
1739209746.4638152;-38.13080360867914
1739209746.4638174;-35.57807855764607
1739209746.4638193;-35.57807855764607
1739209746.4638214;-38.13080360867914
1739209746.4638233;-45.120503652039325
1739209746.4638255;-45.120503652039325
1739209746.4638276;-45.120503652039325
1739209746.4638295;-31.141103565318893
1739209746.4638317;-38.13080360867914
1739209746.4638336;-45.120503652039325
1739209746.4638357;-45.120503652039325
1739209746.4638379;-33.981070128970906
1739209746.4638398;-35.57807855764607
1739209746.463842;-45.120503652039325
1739209746.4638438;-38.13080360867914
1739209746.463846;-45.120503652039325
1739209746.463848;-45.120503652039325
1739209746.46385;-45.120503652039325
1739209746.4638522;-38.13080360867914
1739209746.463854;-38.13080360867914
1739209746.4638562;-38.13080360867914
1739209746.4638581;-35.57807855764607
1739209746.4638603;-45.120503652039325
1739209746.4638624;-29.438486411369333
1739209746.4638643;-33.981070128970906
1739209746.4638665;-38.13080360867914
1739209746.4638684;-33.981070128970906
1739209746.4638705;-35.57807855764607
1739209746.4638727;-33.981070128970906
1739209746.4638746;-45.120503652039325
1739209746.4638767;-45.120503652039325
1739209746.4638786;-45.120503652039325
1739209746.4638808;-45.120503652039325
1739209746.463883;-38.13080360867914
1739209746.4638848;-38.13080360867914
1739209746.463887;-45.120503652039325
1739209746.463889;-45.120503652039325
1739209746.463891;-45.120503652039325
1739209746.4638932;-45.120503652039325
1739209746.463895;-35.57807855764607
1739209746.4638972;-35.57807855764607
1739209746.4638991;-38.13080360867914
1739209746.4639013;-38.13080360867914
1739209746.4639034;-35.57807855764607
1739209746.4639053;-38.13080360867914
1739209746.4639075;-45.120503652039325
1739209746.4639094;-38.13080360867914
1739209746.4639115;-35.57807855764607
1739209746.4639137;-38.13080360867914
1739209746.4639156;-38.13080360867914
1739209746.4639177;-38.13080360867914
1739209746.4639196;-45.120503652039325
1739209746.4639218;-45.120503652039325
1739209746.4639237;-35.57807855764607
1739209746.4639258;-38.13080360867914
1739209746.463928;-45.120503652039325
1739209746.46393;-38.13080360867914
1739209746.463932;-38.13080360867914
1739209746.463934;-45.120503652039325
1739209746.463936;-35.57807855764607
1739209746.4639382;-35.57807855764607
1739209746.4639401;-45.120503652039325
1739209746.4639423;-45.120503652039325
1739209746.4639442;-32.816014438256545
1739209746.4639463;-31.141103565318915
1739209746.4639485;-45.120503652039325
1739209746.4639504;-38.13080360867914
1739209746.4639525;-45.120503652039325
1739209746.4639544;-38.13080360867914
1739209746.4639566;-38.13080360867914
1739209746.4639587;-45.120503652039325
1739209746.4639606;-38.13080360867914
1739209746.4639628;-35.57807855764607
1739209746.4639647;-38.13080360867914
1739209746.4639668;-38.13080360867914
1739209746.463969;-35.57807855764607
1739209746.463971;-38.13080360867914
1739209746.463973;-38.13080360867914
1739209746.463975;-38.13080360867914
1739209746.463977;-31.141103565318915
1739209746.463979;-25.826314394896357
1739209746.4639812;-45.120503652039325
1739209746.4639833;-38.13080360867914
1739209746.4639852;-32.816014438256545
1739209746.4639874;-33.981070128970906
1739209746.4639893;-45.120503652039325
1739209746.4639914;-45.120503652039325
1739209746.4639935;-38.13080360867914
1739209746.4639955;-45.120503652039325
1739209746.4639976;-38.13080360867914
1739209746.4639995;-38.13080360867914
1739209746.4640017;-38.13080360867914
1739209746.4640038;-45.120503652039325
1739209746.4640057;-45.120503652039325
1739209746.4640079;-45.120503652039325
1739209746.4640098;-35.57807855764607
1739209746.464012;-38.13080360867914
1739209746.464014;-45.120503652039325
1739209746.464016;-45.120503652039325
1739209746.464018;-32.816014438256545
1739209746.46402;-38.13080360867914
1739209746.4640222;-45.120503652039325
1739209746.4640243;-45.120503652039325
1739209746.4640262;-35.57807855764607
1739209746.4640284;-28.992665084841942
1739209746.4640303;-45.120503652039325
1739209746.4640324;-45.120503652039325
1739209746.4640343;-45.120503652039325
1739209746.4640365;-35.57807855764607
1739209746.4640386;-35.57807855764607
1739209746.4640405;-38.13080360867914
1739209746.4640427;-45.120503652039325
1739209746.4640446;-33.981070128970906
1739209746.4640467;-38.13080360867914
1739209746.4640489;-45.120503652039325
1739209746.4640508;-45.120503652039325
1739209746.464053;-38.13080360867914
1739209746.4640548;-45.120503652039325
1739209746.464057;-45.120503652039325
1739209746.464059;-45.120503652039325
1739209746.464061;-28.992665084841942
1739209746.4640632;-38.13080360867914
1739209746.464065;-45.120503652039325
1739209746.4640672;-45.120503652039325
1739209746.4640694;-33.981070128970906
1739209746.4640713;-35.57807855764607
1739209746.4640734;-38.13080360867914
1739209746.4640753;-38.13080360867914
1739209746.4640775;-31.141103565318915
1739209746.4640796;-38.13080360867914
1739209746.4640815;-45.120503652039325
1739209746.4640837;-45.120503652039325
1739209746.4640856;-38.13080360867914
1739209746.4640877;-45.120503652039325
1739209746.4640896;-45.120503652039325
1739209746.4640918;-38.13080360867914
1739209746.464094;-32.816014438256545
1739209746.4640958;-38.13080360867914
1739209746.464098;-45.120503652039325
1739209746.4641;-38.13080360867914
1739209746.464102;-38.13080360867914
1739209746.4641042;-45.120503652039325
1739209746.464106;-38.13080360867914
1739209746.4641082;-38.13080360867914
1739209746.4641101;-31.141103565318915
1739209746.4641123;-38.13080360867914
1739209746.4641144;-45.120503652039325
1739209746.4641163;-33.981070128970906
1739209746.4641185;-38.13080360867914
1739209746.4641204;-45.120503652039325
1739209746.4641225;-45.120503652039325
1739209746.4641247;-33.981070128970906
1739209746.4641266;-32.816014438256545
1739209746.4641287;-45.120503652039325
1739209746.4641306;-45.120503652039325
1739209746.4641328;-45.120503652039325
1739209746.464135;-38.13080360867914
1739209746.4641368;-38.13080360867914
1739209746.464139;-38.13080360867914
1739209746.464141;-45.120503652039325
1739209746.464143;-31.141103565318915
1739209746.464145;-33.981070128970906
1739209746.464147;-45.120503652039325
1739209746.4641492;-35.57807855764607
1739209746.4641511;-38.13080360867914
1739209746.4641533;-45.120503652039325
1739209746.4641552;-45.120503652039325
1739209746.4641573;-45.120503652039325
1739209746.4641595;-38.13080360867914
1739209746.4641614;-45.120503652039325
1739209746.4641635;-45.120503652039325
1739209746.4641654;-38.13080360867914
1739209746.4641676;-35.57807855764607
1739209746.4641697;-38.13080360867914
1739209746.4641716;-45.120503652039325
1739209746.4641738;-35.57807855764607
1739209746.4641757;-38.13080360867914
1739209746.4641778;-38.13080360867914
1739209746.46418;-38.13080360867914
1739209746.464182;-38.13080360867914
1739209746.464184;-38.13080360867914
1739209746.464186;-45.120503652039325
1739209746.464188;-38.13080360867914
1739209746.4641902;-45.120503652039325
1739209746.4641922;-33.981070128970906
1739209746.4641943;-38.13080360867914
1739209746.4641962;-45.120503652039325
1739209746.4641984;-45.120503652039325
1739209746.4642003;-38.13080360867914
1739209746.4642024;-38.13080360867914
1739209746.4642045;-45.120503652039325
1739209746.4642065;-38.13080360867914
1739209746.4642086;-45.120503652039325
1739209746.4642105;-38.13080360867914
1739209746.4642127;-38.13080360867914
1739209746.4642148;-45.120503652039325
1739209746.4642167;-45.120503652039325
1739209746.4642189;-38.13080360867914
1739209746.4642208;-33.981070128970906
1739209746.464223;-45.120503652039325
1739209746.464225;-35.57807855764607
1739209746.464227;-32.816014438256545
1739209746.464229;-45.120503652039325
1739209746.464231;-38.13080360867914
1739209746.4642332;-38.13080360867914
1739209746.4642353;-38.13080360867914
1739209746.4642372;-45.120503652039325
1739209746.4642394;-45.120503652039325
1739209746.4642413;-45.120503652039325
1739209746.4642434;-38.13080360867914
1739209746.4642456;-38.13080360867914
1739209746.4642475;-35.57807855764607
1739209746.4642496;-38.13080360867914
1739209746.4642515;-38.13080360867914
1739209746.4642537;-33.981070128970906
1739209746.4642556;-45.120503652039325
1739209746.4642577;-38.13080360867914
1739209746.4642599;-38.13080360867914
1739209746.4642618;-45.120503652039325
1739209746.464264;-45.120503652039325
1739209746.4642658;-45.120503652039325
1739209746.464268;-38.13080360867914
1739209746.46427;-38.13080360867914
1739209746.464272;-32.816014438256545
1739209746.4642742;-45.120503652039325
1739209746.464276;-45.120503652039325
1739209746.4642782;-45.120503652039325
1739209746.4642804;-38.13080360867914
1739209746.4642823;-33.981070128970906
1739209746.4642844;-45.120503652039325
1739209746.4642863;-33.981070128970906
1739209746.4642885;-38.13080360867914
1739209746.4642906;-38.13080360867914
1739209746.4642925;-45.120503652039325
1739209746.4642947;-38.13080360867914
1739209746.4642966;-38.13080360867914
1739209746.4642987;-45.120503652039325
1739209746.4643009;-45.120503652039325
1739209746.4643028;-38.13080360867914
1739209746.464305;-35.57807855764607
1739209746.4643068;-38.13080360867914
1739209746.464309;-45.120503652039325
1739209746.4643111;-45.120503652039325
1739209746.464313;-35.57807855764607
1739209746.4643152;-38.13080360867914
1739209746.464317;-45.120503652039325
1739209746.4643192;-45.120503652039325
1739209746.4643211;-32.816014438256545
1739209746.4643233;-35.57807855764607
1739209746.4643254;-45.120503652039325
1739209746.4643273;-32.816014438256545
1739209746.4643295;-38.13080360867914
1739209746.4643314;-38.13080360867914
1739209746.4643335;-45.120503652039325
1739209746.4643357;-38.13080360867914
1739209746.4643376;-38.13080360867914
1739209746.4643397;-38.13080360867914
1739209746.4643416;-38.13080360867914
1739209746.4643438;-38.13080360867914
1739209746.464346;-45.120503652039325
1739209746.4643478;-38.13080360867914
1739209746.46435;-35.57807855764607
1739209746.464352;-45.120503652039325
1739209746.464354;-45.120503652039325
1739209746.4643562;-45.120503652039325
1739209746.464358;-38.13080360867914
1739209746.4643602;-33.981070128970906
1739209746.4643621;-45.120503652039325
1739209746.4643643;-45.120503652039325
1739209746.4643664;-45.120503652039325
1739209746.4643683;-38.13080360867914
1739209746.4643705;-45.120503652039325
1739209746.4643724;-45.120503652039325
1739209746.4643745;-38.13080360867914
1739209746.4643764;-33.981070128970906
1739209746.4643786;-45.120503652039325
1739209746.4643807;-38.13080360867914
1739209746.4643826;-31.141103565318893
1739209746.4643848;-38.13080360867914
1739209746.4643867;-38.13080360867914
1739209746.4643888;-45.120503652039325
1739209746.464391;-45.120503652039325
1739209746.464393;-33.981070128970906
1739209746.464395;-32.816014438256545
1739209746.464397;-38.13080360867914
1739209746.464399;-45.120503652039325
1739209746.4644012;-38.13080360867914
1739209746.4644032;-45.120503652039325
1739209746.4644053;-45.120503652039325
1739209746.4644072;-38.13080360867914
1739209746.4644094;-38.13080360867914
1739209746.4644115;-45.120503652039325
1739209746.4644134;-45.120503652039325
1739209746.4644156;-45.120503652039325
1739209746.4644175;-45.120503652039325
1739209746.4644196;-45.120503652039325
1739209746.4644217;-45.120503652039325
1739209746.4644237;-45.120503652039325
1739209746.4644258;-45.120503652039325
1739209746.4644277;-38.13080360867914
1739209746.4644299;-38.13080360867914
1739209746.4644318;-45.120503652039325
1739209746.464434;-38.13080360867914
1739209746.464436;-35.57807855764607
1739209746.464438;-38.13080360867914
1739209746.46444;-45.120503652039325
1739209746.464442;-45.120503652039325
1739209746.4644442;-38.13080360867914
1739209746.4644463;-38.13080360867914
1739209746.4644482;-45.120503652039325
1739209746.4644504;-38.13080360867914
1739209746.4644523;-38.13080360867914
1739209746.4644544;-38.13080360867914
1739209746.4644566;-45.120503652039325
1739209746.4644585;-33.981070128970906
1739209746.4644606;-33.981070128970906
1739209746.4644625;-38.13080360867914
1739209746.4644647;-45.120503652039325
1739209746.4644668;-45.120503652039325
1739209746.4644687;-45.120503652039325
1739209746.4644709;-38.13080360867914
1739209746.4644728;-45.120503652039325
1739209746.464475;-38.13080360867914
1739209746.464477;-45.120503652039325
1739209746.464479;-38.13080360867914
1739209746.464481;-38.13080360867914
1739209746.464483;-45.120503652039325
1739209746.4644852;-45.120503652039325
1739209746.464487;-38.13080360867914
1739209746.4644892;-45.120503652039325
1739209746.4644914;-28.992665084841942
1739209746.4644933;-33.981070128970906
1739209746.4644954;-45.120503652039325
1739209746.4644973;-35.57807855764607
1739209746.4644995;-38.13080360867914
1739209746.4645016;-45.120503652039325
1739209746.4645035;-45.120503652039325
1739209746.4645057;-38.13080360867914
1739209746.4645076;-32.81601443825658
1739209746.4645097;-38.13080360867914
1739209746.4645119;-38.13080360867914
1739209746.4645138;-32.816014438256545
1739209746.464516;-45.120503652039325
1739209746.4645178;-45.120503652039325
1739209746.46452;-38.13080360867914
1739209746.4645221;-38.13080360867914
1739209746.464524;-30.49652367304973
1739209746.4645262;-33.981070128970906
1739209746.464528;-45.120503652039325
1739209746.4645302;-45.120503652039325
1739209746.4645324;-38.13080360867914
1739209746.4645343;-38.13080360867914
1739209746.4645364;-45.120503652039325
1739209746.4645383;-38.13080360867914
1739209746.4645405;-38.13080360867914
1739209746.4645424;-31.141103565318943
1739209746.4645445;-38.13080360867914
1739209746.4645467;-45.120503652039325
1739209746.4645486;-45.120503652039325
1739209746.4645507;-38.13080360867914
1739209746.4645526;-35.57807855764607
1739209746.4645548;-45.120503652039325
1739209746.464557;-31.141103565318915
1739209746.4645588;-26.991370085610722
1739209746.464561;-45.120503652039325
1739209746.464563;-45.120503652039325
1739209746.464565;-33.981070128970906
1739209746.4645672;-35.57807855764607
1739209746.464569;-38.13080360867914
1739209746.4645712;-45.120503652039325
1739209746.4645731;-45.120503652039325
1739209746.4645753;-45.120503652039325
1739209746.4645774;-45.120503652039325
1739209746.4645793;-45.120503652039325
1739209746.4645815;-45.120503652039325
1739209746.4645834;-38.13080360867914
1739209746.4645855;-38.13080360867914
1739209746.4645877;-45.120503652039325
1739209746.4645896;-35.57807855764607
1739209746.4645917;-35.57807855764607
1739209746.4645936;-38.13080360867914
1739209746.4645958;-45.120503652039325
1739209746.4645977;-38.13080360867914
1739209746.4645998;-35.57807855764607
1739209746.464602;-38.13080360867914
1739209746.464604;-45.120503652039325
1739209746.464606;-35.57807855764607
1739209746.464608;-30.49652367304973
1739209746.46461;-45.120503652039325
1739209746.4646122;-38.13080360867914
1739209746.4646142;-38.13080360867914
1739209746.4646163;-38.13080360867914
1739209746.4646182;-38.13080360867914
1739209746.4646204;-38.13080360867914
1739209746.4646225;-38.13080360867914
1739209746.4646244;-45.120503652039325
1739209746.4646266;-45.120503652039325
1739209746.4646285;-45.120503652039325
1739209746.4646306;-38.13080360867914
1739209746.4646327;-45.120503652039325
1739209746.4646347;-33.981070128970906
1739209746.4646368;-45.120503652039325
1739209746.4646387;-38.13080360867914
1739209746.4646409;-26.991370085610736
1739209746.464643;-38.13080360867914
1739209746.464645;-45.120503652039325
1739209746.464647;-38.13080360867914
1739209746.464649;-33.981070128970906
1739209746.464651;-45.120503652039325
1739209746.464653;-45.120503652039325
1739209746.4646552;-38.13080360867914
1739209746.4646573;-45.120503652039325
1739209746.4646592;-45.120503652039325
1739209746.4646614;-35.57807855764607
1739209746.4646633;-38.13080360867914
1739209746.4646654;-38.13080360867914
1739209746.4646676;-38.13080360867914
1739209746.4646695;-38.13080360867914
1739209746.4646716;-45.120503652039325
1739209746.4646735;-45.120503652039325
1739209746.4646757;-38.13080360867914
1739209746.4646778;-45.120503652039325
1739209746.4646797;-45.120503652039325
1739209746.4646819;-45.120503652039325
1739209746.4646838;-45.120503652039325
1739209746.464686;-32.816014438256545
1739209746.464688;-45.120503652039325
1739209746.46469;-35.57807855764607
1739209746.464692;-38.13080360867914
1739209746.464694;-45.120503652039325
1739209746.4646962;-45.120503652039325
1739209746.4646983;-38.13080360867914
1739209746.4647002;-38.13080360867914
1739209746.4647024;-38.13080360867914
1739209746.4647043;-38.13080360867914
1739209746.4647064;-45.120503652039325
1739209746.4647086;-38.13080360867914
1739209746.4647105;-38.13080360867914
1739209746.4647126;-38.13080360867914
1739209746.4647145;-35.57807855764607
1739209746.4647167;-33.981070128970906
1739209746.4647186;-45.120503652039325
1739209746.4647207;-38.13080360867914
1739209746.4647229;-38.13080360867914
1739209746.4647248;-38.13080360867914
1739209746.464727;-38.13080360867914
1739209746.4647288;-38.13080360867914
1739209746.464731;-38.13080360867914
1739209746.4647331;-45.120503652039325
1739209746.464735;-45.120503652039325
1739209746.4647372;-38.13080360867914
1739209746.464739;-38.13080360867914
1739209746.4647412;-38.13080360867914
1739209746.4647434;-45.120503652039325
1739209746.4647453;-45.120503652039325
