CAN Message; 0x1bb:0000a3c9f79896fb
1739209840.3112679;-45.120503652039325
1739209840.3112814;-45.120503652039325
1739209840.311295;-45.120503652039325
1739209840.3113089;-45.120503652039325
1739209840.3113225;-38.13080360867914
1739209840.311336;-38.13080360867914
1739209840.3113499;-38.13080360867914
1739209840.3113635;-33.981070128970906
1739209840.311377;-45.120503652039325
1739209840.3113906;-38.13080360867914
1739209840.3114045;-38.13080360867914
1739209840.311418;-38.13080360867914
1739209840.3114316;-45.120503652039325
1739209840.3114455;-38.13080360867914
1739209840.311459;-35.57807855764607
1739209840.3114727;-38.13080360867914
1739209840.3114862;-38.13080360867914
1739209840.3115;-38.13080360867914
1739209840.3115137;-33.981070128970906
1739209840.3115273;-38.13080360867914
1739209840.311541;-45.120503652039325
1739209840.3115547;-38.13080360867914
1739209840.3115683;-45.120503652039325
1739209840.3115819;-45.120503652039325
1739209840.3115957;-33.981070128970906
1739209840.3116093;-38.13080360867914
1739209840.3116229;-38.13080360867914
1739209840.3116367;-38.13080360867914
1739209840.3116503;-45.120503652039325
1739209840.3116639;-38.13080360867914
1739209840.3116775;-38.13080360867914
1739209840.3116913;-45.120503652039325
1739209840.3117049;-35.57807855764607
1739209840.3117185;-38.13080360867914
1739209840.3117323;-45.120503652039325
1739209840.311746;-33.981070128970906
1739209840.3117595;-31.141103565318915
1739209840.311773;-45.120503652039325
1739209840.311787;-45.120503652039325
1739209840.3118005;-38.13080360867914
1739209840.311814;-45.120503652039325
1739209840.3118277;-38.13080360867914
1739209840.3118415;-38.13080360867914
1739209840.311855;-45.120503652039325
1739209840.3118687;-32.816014438256545
1739209840.3118825;-33.981070128970906
1739209840.311896;-45.120503652039325
1739209840.3119097;-45.120503652039325
1739209840.3119233;-33.981070128970906
1739209840.311937;-31.141103565318915
1739209840.3119507;-38.13080360867914
1739209840.3119643;-45.120503652039325
1739209840.311978;-35.57807855764607
1739209840.3119917;-38.13080360867914
1739209840.3120053;-38.13080360867914
1739209840.3120189;-38.13080360867914
1739209840.3120327;-45.120503652039325
1739209840.3120463;-30.49652367304973
1739209840.3120599;-31.141103565318915
1739209840.3120737;-45.120503652039325
1739209840.3120873;-38.13080360867914
1739209840.312101;-38.13080360867914
1739209840.3121145;-45.120503652039325
1739209840.3121283;-38.13080360867914
1739209840.312142;-33.981070128970906
1739209840.3121555;-38.13080360867914
1739209840.3121693;-38.13080360867914
1739209840.312183;-38.13080360867914
1739209840.3121965;-38.13080360867914
1739209840.31221;-38.13080360867914
1739209840.312224;-45.120503652039325
1739209840.3122375;-45.120503652039325
1739209840.312251;-38.13080360867914
1739209840.312265;-45.120503652039325
1739209840.3122785;-33.981070128970906
1739209840.312292;-35.57807855764607
1739209840.3123057;-38.13080360867914
1739209840.3123195;-38.13080360867914
1739209840.312333;-38.13080360867914
1739209840.3123467;-45.120503652039325
1739209840.3123603;-38.13080360867914
1739209840.312374;-33.981070128970906
1739209840.3123877;-33.981070128970906
1739209840.3124013;-45.120503652039325
1739209840.3124151;-38.13080360867914
1739209840.3124287;-38.13080360867914
1739209840.3124423;-38.13080360867914
1739209840.312456;-38.13080360867914
1739209840.3124697;-33.981070128970906
1739209840.3124833;-33.981070128970906
1739209840.312497;-35.57807855764607
1739209840.3125107;-38.13080360867914
1739209840.3125243;-38.13080360867914
1739209840.312538;-38.13080360867914
1739209840.3125515;-38.13080360867914
1739209840.3125653;-38.13080360867914
1739209840.312579;-45.120503652039325
1739209840.3125925;-33.981070128970906
1739209840.3126063;-27.267205301931607
1739209840.31262;-45.120503652039325
1739209840.3126335;-45.120503652039325
1739209840.312647;-38.13080360867914
1739209840.312661;-45.120503652039325
1739209840.3126745;-45.120503652039325
1739209840.312688;-38.13080360867914
1739209840.312702;-45.120503652039325
1739209840.3127155;-45.120503652039325
1739209840.3127291;-45.120503652039325
1739209840.3127427;-38.13080360867914
1739209840.3127565;-38.13080360867914
1739209840.3127701;-35.57807855764607
1739209840.3127837;-35.57807855764607
1739209840.3127975;-45.120503652039325
1739209840.3128111;-45.120503652039325
1739209840.3128247;-38.13080360867914
1739209840.3128383;-35.57807855764607
1739209840.3128521;-45.120503652039325
1739209840.3128657;-45.120503652039325
1739209840.3128793;-45.120503652039325
1739209840.312893;-38.13080360867914
1739209840.3129067;-38.13080360867914
1739209840.3129203;-38.13080360867914
1739209840.312934;-30.49652367304973
1739209840.3129478;-33.981070128970906
1739209840.3129613;-45.120503652039325
1739209840.312975;-38.13080360867914
1739209840.3129885;-33.981070128970906
1739209840.3130023;-38.13080360867914
1739209840.313016;-38.13080360867914
1739209840.3130295;-45.120503652039325
1739209840.3130434;-45.120503652039325
1739209840.313057;-33.981070128970906
1739209840.3130705;-45.120503652039325
1739209840.3130841;-45.120503652039325
1739209840.313098;-35.57807855764607
1739209840.3131115;-35.57807855764607
1739209840.3131251;-45.120503652039325
1739209840.313139;-38.13080360867914
1739209840.3131526;-33.981070128970906
1739209840.3131661;-45.120503652039325
1739209840.3131797;-45.120503652039325
1739209840.3131936;-38.13080360867914
1739209840.3132071;-38.13080360867914
1739209840.3132207;-45.120503652039325
1739209840.3132346;-45.120503652039325
1739209840.3132482;-38.13080360867914
1739209840.3132617;-38.13080360867914
1739209840.3132753;-38.13080360867914
1739209840.3132892;-38.13080360867914
1739209840.3133028;-38.13080360867914
1739209840.3133163;-45.120503652039325
1739209840.3133302;-45.120503652039325
1739209840.3133438;-38.13080360867914
1739209840.3133574;-38.13080360867914
1739209840.313371;-45.120503652039325
1739209840.3133848;-38.13080360867914
1739209840.3133984;-38.13080360867914
1739209840.313412;-38.13080360867914
1739209840.3134255;-45.120503652039325
1739209840.3134394;-38.13080360867914
1739209840.313453;-38.13080360867914
1739209840.3134665;-35.57807855764607
1739209840.3134804;-45.120503652039325
1739209840.313494;-45.120503652039325
1739209840.3135076;-35.57807855764607
1739209840.3135211;-45.120503652039325
1739209840.313535;-45.120503652039325
1739209840.3135486;-38.13080360867914
1739209840.3135622;-45.120503652039325
1739209840.313576;-45.120503652039325
1739209840.3135896;-38.13080360867914
1739209840.3136032;-38.13080360867914
1739209840.3136168;-35.57807855764607
1739209840.3136306;-45.120503652039325
1739209840.3136442;-32.816014438256545
1739209840.3136578;-32.816014438256545
1739209840.3136716;-45.120503652039325
1739209840.3136852;-38.13080360867914
1739209840.3136988;-35.57807855764607
1739209840.3137124;-28.992665084841942
1739209840.3137262;-45.120503652039325
1739209840.3137398;-45.120503652039325
1739209840.3137534;-38.13080360867914
1739209840.3137672;-35.57807855764607
1739209840.3137808;-45.120503652039325
1739209840.3137944;-45.120503652039325
1739209840.313808;-45.120503652039325
1739209840.3138218;-38.13080360867914
1739209840.3138354;-38.13080360867914
1739209840.313849;-38.13080360867914
1739209840.3138628;-38.13080360867914
1739209840.3138764;-35.57807855764607
1739209840.31389;-45.120503652039325
1739209840.3139036;-45.120503652039325
1739209840.3139174;-32.816014438256545
1739209840.313931;-28.992665084841942
1739209840.3139446;-45.120503652039325
1739209840.3139584;-38.13080360867914
1739209840.313972;-38.13080360867914
1739209840.3139856;-33.981070128970906
1739209840.3139992;-45.120503652039325
1739209840.314013;-45.120503652039325
1739209840.3140266;-45.120503652039325
1739209840.3140402;-32.81601443825658
1739209840.3140538;-45.120503652039325
1739209840.3140676;-45.120503652039325
1739209840.3140812;-45.120503652039325
1739209840.3140948;-38.13080360867914
1739209840.3141086;-33.981070128970906
1739209840.3141222;-38.13080360867914
1739209840.3141358;-45.120503652039325
1739209840.3141494;-33.981070128970906
1739209840.3141632;-45.120503652039325
1739209840.3141768;-38.13080360867914
1739209840.3141904;-38.13080360867914
1739209840.3142042;-38.13080360867914
1739209840.3142178;-38.13080360867914
1739209840.3142314;-38.13080360867914
1739209840.314245;-45.120503652039325
1739209840.3142588;-45.120503652039325
1739209840.3142724;-45.120503652039325
1739209840.314286;-45.120503652039325
1739209840.3142998;-45.120503652039325
1739209840.3143134;-45.120503652039325
1739209840.314327;-45.120503652039325
1739209840.3143406;-45.120503652039325
1739209840.3143544;-45.120503652039325
1739209840.314368;-33.981070128970906
1739209840.3143816;-45.120503652039325
1739209840.3143954;-38.13080360867914
1739209840.314409;-35.57807855764607
1739209840.3144226;-35.57807855764607
1739209840.3144362;-45.120503652039325
1739209840.31445;-38.13080360867914
1739209840.3144636;-33.981070128970906
1739209840.3144772;-28.992665084841942
1739209840.314491;-38.13080360867914
1739209840.3145046;-38.13080360867914
1739209840.3145182;-38.13080360867914
1739209840.3145318;-33.981070128970906
1739209840.3145456;-45.120503652039325
1739209840.3145592;-45.120503652039325
1739209840.3145728;-35.57807855764607
1739209840.3145864;-33.981070128970906
1739209840.3146002;-45.120503652039325
1739209840.3146138;-38.13080360867914
1739209840.3146274;-38.13080360867914
1739209840.3146412;-38.13080360867914
1739209840.3146548;-38.13080360867914
1739209840.3146684;-38.13080360867914
1739209840.314682;-38.13080360867914
1739209840.3146958;-33.981070128970906
1739209840.3147094;-45.120503652039325
1739209840.314723;-38.13080360867914
1739209840.3147368;-38.13080360867914
1739209840.3147504;-38.13080360867914
1739209840.314764;-45.120503652039325
1739209840.3147776;-38.13080360867914
1739209840.3147914;-35.57807855764607
1739209840.314805;-38.13080360867914
1739209840.3148186;-38.13080360867914
1739209840.3148324;-45.120503652039325
1739209840.314846;-45.120503652039325
1739209840.3148596;-38.13080360867914
1739209840.3148732;-38.13080360867914
1739209840.314887;-45.120503652039325
1739209840.3149006;-45.120503652039325
1739209840.3149142;-38.13080360867914
1739209840.314928;-38.13080360867914
1739209840.3149416;-38.13080360867914
1739209840.3149552;-45.120503652039325
1739209840.3149688;-45.120503652039325
1739209840.3149827;-45.120503652039325
1739209840.3149962;-45.120503652039325
1739209840.3150098;-45.120503652039325
1739209840.3150237;-38.13080360867914
1739209840.3150373;-38.13080360867914
1739209840.3150508;-45.120503652039325
1739209840.3150644;-45.120503652039325
1739209840.3150783;-38.13080360867914
1739209840.3150918;-45.120503652039325
1739209840.3151054;-38.13080360867914
1739209840.315119;-45.120503652039325
1739209840.3151329;-45.120503652039325
1739209840.3151464;-32.816014438256545
1739209840.31516;-45.120503652039325
1739209840.3151739;-45.120503652039325
1739209840.3151875;-45.120503652039325
1739209840.315201;-33.981070128970906
1739209840.3152146;-35.57807855764607
1739209840.3152285;-45.120503652039325
1739209840.315242;-38.13080360867914
1739209840.3152556;-45.120503652039325
1739209840.3152695;-38.13080360867914
1739209840.315283;-45.120503652039325
1739209840.3152966;-38.13080360867914
1739209840.3153102;-45.120503652039325
1739209840.315324;-45.120503652039325
1739209840.3153377;-45.120503652039325
1739209840.3153512;-38.13080360867914
1739209840.315365;-35.57807855764607
1739209840.3153787;-45.120503652039325
1739209840.3153923;-38.13080360867914
1739209840.3154058;-45.120503652039325
1739209840.3154197;-38.13080360867914
1739209840.3154333;-38.13080360867914
1739209840.3154469;-45.120503652039325
1739209840.3154607;-45.120503652039325
1739209840.3154743;-35.57807855764607
1739209840.3154879;-38.13080360867914
1739209840.3155015;-35.57807855764607
1739209840.3155153;-38.13080360867914
1739209840.3155289;-38.13080360867914
1739209840.3155425;-38.13080360867914
1739209840.3155563;-45.120503652039325
1739209840.3155699;-38.13080360867914
1739209840.3155835;-33.981070128970956
1739209840.315597;-45.120503652039325
1739209840.315611;-35.57807855764607
1739209840.3156245;-45.120503652039325
1739209840.315638;-45.120503652039325
1739209840.315652;-38.13080360867914
1739209840.3156655;-33.981070128970906
1739209840.315679;-38.13080360867914
1739209840.3156927;-28.21854285175415
1739209840.3157065;-31.141103565318893
1739209840.31572;-38.13080360867914
1739209840.3157337;-38.13080360867914
1739209840.3157473;-35.57807855764607
1739209840.315761;-35.57807855764607
1739209840.3157747;-45.120503652039325
1739209840.3157883;-38.13080360867914
1739209840.315802;-38.13080360867914
1739209840.3158157;-45.120503652039325
1739209840.3158293;-38.13080360867914
1739209840.3158429;-45.120503652039325
1739209840.3158567;-45.120503652039325
1739209840.3158703;-45.120503652039325
1739209840.3158839;-45.120503652039325
1739209840.3158977;-45.120503652039325
1739209840.3159113;-45.120503652039325
1739209840.315925;-45.120503652039325
1739209840.3159385;-38.13080360867914
1739209840.3159523;-35.57807855764607
1739209840.315966;-45.120503652039325
1739209840.3159795;-45.120503652039325
1739209840.3159933;-38.13080360867914
1739209840.316007;-45.120503652039325
1739209840.3160205;-29.438486411369333
1739209840.316034;-32.816014438256545
1739209840.316048;-35.57807855764607
1739209840.3160615;-35.57807855764607
1739209840.316075;-35.57807855764607
1739209840.316089;-38.13080360867914
1739209840.3161025;-45.120503652039325
1739209840.316116;-32.816014438256545
1739209840.3161297;-45.120503652039325
1739209840.3161435;-33.981070128970956
1739209840.316157;-35.57807855764607
1739209840.3161707;-45.120503652039325
1739209840.3161845;-45.120503652039325
1739209840.316198;-45.120503652039325
1739209840.3162117;-45.120503652039325
1739209840.3162253;-45.120503652039325
1739209840.316239;-33.981070128970906
1739209840.3162527;-35.57807855764607
1739209840.3162663;-38.13080360867914
1739209840.31628;-35.57807855764607
1739209840.3162937;-45.120503652039325
1739209840.3163073;-45.120503652039325
1739209840.316321;-32.816014438256545
1739209840.3163347;-38.13080360867914
1739209840.3163483;-45.120503652039325
1739209840.316362;-35.57807855764607
1739209840.3163755;-38.13080360867914
1739209840.3163893;-45.120503652039325
1739209840.316403;-38.13080360867914
1739209840.3164165;-35.57807855764607
1739209840.3164303;-45.120503652039325
1739209840.316444;-45.120503652039325
1739209840.3164575;-45.120503652039325
1739209840.316471;-45.120503652039325
1739209840.316485;-45.120503652039325
1739209840.3164985;-45.120503652039325
1739209840.3014195;-45.120503652039325
1739209840.3014207;-45.120503652039325
1739209840.3014216;-45.120503652039325
1739209840.3014228;-45.120503652039325
1739209840.3014238;-45.120503652039325
1739209840.301425;-45.120503652039325
1739209840.301426;-45.120503652039325
1739209840.3014271;-45.120503652039325
1739209840.301428;-32.816014438256545
1739209840.3014293;-32.816014438256545
1739209840.3014302;-45.120503652039325
1739209840.3014314;-45.120503652039325
1739209840.3014324;-32.816014438256545
1739209840.3014336;-45.120503652039325
1739209840.3014345;-33.981070128970906
1739209840.3014357;-28.58837851428586
1739209840.3014367;-38.13080360867914
1739209840.3014379;-33.981070128970906
1739209840.3014388;-38.13080360867914
1739209840.30144;-38.13080360867914
1739209840.301441;-38.13080360867914
1739209840.3014421;-38.13080360867914
1739209840.301443;-45.120503652039325
1739209840.3014443;-45.120503652039325
1739209840.3014452;-35.57807855764607
1739209840.3014464;-38.13080360867914
1739209840.3014474;-45.120503652039325
1739209840.3014486;-38.13080360867914
1739209840.3014495;-38.13080360867914
1739209840.3014507;-38.13080360867914
1739209840.3014517;-38.13080360867914
1739209840.3014529;-38.13080360867914
1739209840.3014538;-45.120503652039325
1739209840.301455;-45.120503652039325
1739209840.301456;-38.13080360867914
1739209840.301457;-45.120503652039325
1739209840.3014581;-45.120503652039325
1739209840.301459;-45.120503652039325
1739209840.3014603;-35.57807855764607
1739209840.3014612;-32.816014438256545
1739209840.3014624;-45.120503652039325
1739209840.3014634;-45.120503652039325
1739209840.3014646;-35.57807855764607
1739209840.3014655;-32.816014438256545
1739209840.3014667;-38.13080360867914
1739209840.3014677;-45.120503652039325
1739209840.3014688;-38.13080360867914
1739209840.3014698;-38.13080360867914
1739209840.301471;-45.120503652039325
1739209840.301472;-35.57807855764607
1739209840.3014731;-38.13080360867914
1739209840.301474;-38.13080360867914
1739209840.3014753;-38.13080360867914
1739209840.3014762;-45.120503652039325
1739209840.3014774;-38.13080360867914
1739209840.3014784;-38.13080360867914
1739209840.3014796;-45.120503652039325
1739209840.3014805;-38.13080360867914
1739209840.3014817;-38.13080360867914
1739209840.3014827;-38.13080360867914
1739209840.3014839;-45.120503652039325
1739209840.3014848;-45.120503652039325
1739209840.301486;-38.13080360867914
1739209840.301487;-35.57807855764607
1739209840.3014882;-38.13080360867914
1739209840.301489;-45.120503652039325
1739209840.3014903;-45.120503652039325
1739209840.3014913;-32.816014438256545
1739209840.3014922;-38.13080360867914
1739209840.3014934;-45.120503652039325
1739209840.3014944;-45.120503652039325
1739209840.3014956;-45.120503652039325
1739209840.3014965;-38.13080360867914
1739209840.3014977;-38.13080360867914
1739209840.3014987;-45.120503652039325
1739209840.3014998;-45.120503652039325
1739209840.3015008;-38.13080360867914
1739209840.301502;-38.13080360867914
1739209840.301503;-45.120503652039325
1739209840.3015041;-38.13080360867914
1739209840.301505;-38.13080360867914
1739209840.3015063;-38.13080360867914
1739209840.3015072;-38.13080360867914
1739209840.3015084;-38.13080360867914
1739209840.3015094;-38.13080360867914
1739209840.3015106;-38.13080360867914
1739209840.3015115;-35.57807855764607
1739209840.3015127;-35.57807855764607
1739209840.3015137;-38.13080360867914
1739209840.3015149;-45.120503652039325
1739209840.3015158;-38.13080360867914
1739209840.301517;-33.981070128970906
1739209840.301518;-38.13080360867914
1739209840.3015192;-38.13080360867914
1739209840.30152;-35.57807855764607
1739209840.3015213;-38.13080360867914
1739209840.3015223;-35.57807855764607
1739209840.3015234;-45.120503652039325
1739209840.3015244;-45.120503652039325
1739209840.3015256;-45.120503652039325
1739209840.3015265;-38.13080360867914
1739209840.3015277;-45.120503652039325
1739209840.3015287;-38.13080360867914
1739209840.3015296;-35.57807855764607
1739209840.3015308;-28.992665084841942
1739209840.3015318;-33.981070128970906
1739209840.301533;-45.120503652039325
1739209840.301534;-38.13080360867914
1739209840.3015351;-38.13080360867914
1739209840.301536;-38.13080360867914
1739209840.3015373;-45.120503652039325
1739209840.3015382;-45.120503652039325
1739209840.3015394;-45.120503652039325
1739209840.3015404;-45.120503652039325
1739209840.3015416;-30.49652367304973
1739209840.3015425;-38.13080360867914
1739209840.3015437;-45.120503652039325
1739209840.3015447;-45.120503652039325
1739209840.3015459;-45.120503652039325
1739209840.3015468;-38.13080360867914
1739209840.301548;-31.141103565318943
1739209840.301549;-45.120503652039325
1739209840.3015501;-45.120503652039325
1739209840.301551;-38.13080360867914
1739209840.3015523;-45.120503652039325
1739209840.3015532;-45.120503652039325
1739209840.3015544;-38.13080360867914
1739209840.3015554;-35.57807855764607
1739209840.3015566;-26.991370085610722
1739209840.3015575;-38.13080360867914
1739209840.3015587;-35.57807855764607
1739209840.3015597;-35.57807855764607
1739209840.3015609;-38.13080360867914
1739209840.3015618;-45.120503652039325
1739209840.301563;-38.13080360867914
1739209840.301564;-38.13080360867914
1739209840.301565;-38.13080360867914
1739209840.3015661;-45.120503652039325
1739209840.301567;-31.141103565318893
1739209840.3015683;-33.981070128970906
1739209840.3015692;-45.120503652039325
1739209840.3015704;-38.13080360867914
1739209840.3015714;-32.816014438256545
1739209840.3015726;-38.13080360867914
1739209840.3015735;-35.57807855764607
1739209840.3015747;-38.13080360867914
1739209840.3015757;-38.13080360867914
1739209840.3015769;-33.981070128970906
1739209840.3015778;-45.120503652039325
1739209840.301579;-45.120503652039325
1739209840.30158;-45.120503652039325
1739209840.3015811;-38.13080360867914
1739209840.301582;-38.13080360867914
1739209840.3015833;-38.13080360867914
1739209840.3015842;-32.816014438256545
1739209840.3015854;-38.13080360867914
1739209840.3015864;-38.13080360867914
1739209840.3015876;-38.13080360867914
1739209840.3015885;-38.13080360867914
1739209840.3015897;-38.13080360867914
1739209840.3015907;-45.120503652039325
1739209840.3015919;-45.120503652039325
1739209840.3015928;-35.57807855764607
1739209840.301594;-38.13080360867914
1739209840.301595;-45.120503652039325
1739209840.3015962;-38.13080360867914
1739209840.301597;-33.981070128970906
1739209840.3015983;-38.13080360867914
1739209840.3015993;-35.57807855764607
1739209840.3016005;-38.13080360867914
1739209840.3016014;-35.57807855764607
1739209840.3016024;-38.13080360867914
1739209840.3016036;-45.120503652039325
1739209840.3016045;-45.120503652039325
1739209840.3016057;-35.57807855764607
1739209840.3016067;-38.13080360867914
1739209840.3016078;-45.120503652039325
1739209840.3016088;-45.120503652039325
1739209840.30161;-33.981070128970906
1739209840.301611;-45.120503652039325
1739209840.3016121;-38.13080360867914
1739209840.301613;-38.13080360867914
1739209840.3016143;-45.120503652039325
1739209840.3016152;-45.120503652039325
1739209840.3016164;-45.120503652039325
1739209840.3016174;-38.13080360867914
1739209840.3016186;-45.120503652039325
1739209840.3016195;-38.13080360867914
1739209840.3016207;-45.120503652039325
1739209840.3016217;-38.13080360867914
1739209840.3016229;-45.120503652039325
1739209840.3016238;-45.120503652039325
1739209840.301625;-38.13080360867914
1739209840.301626;-38.13080360867914
1739209840.3016272;-38.13080360867914
1739209840.301628;-38.13080360867914
1739209840.3016293;-35.57807855764607
1739209840.3016303;-38.13080360867914
1739209840.3016315;-45.120503652039325
1739209840.3016324;-45.120503652039325
1739209840.3016336;-45.120503652039325
1739209840.3016346;-28.992665084841942
1739209840.3016357;-45.120503652039325
1739209840.3016367;-45.120503652039325
1739209840.3016376;-38.13080360867914
1739209840.3016388;-33.981070128970906
1739209840.3016398;-45.120503652039325
1739209840.301641;-45.120503652039325
1739209840.301642;-35.57807855764607
1739209840.3016431;-38.13080360867914
1739209840.301644;-45.120503652039325
1739209840.3016453;-38.13080360867914
1739209840.3016462;-38.13080360867914
1739209840.3016474;-45.120503652039325
1739209840.288217;-45.120503652039325
1739209840.2882516;-45.120503652039325
1739209840.2882864;-38.13080360867914
1739209840.288321;-45.120503652039325
1739209840.2883556;-45.120503652039325
1739209840.2883904;-45.120503652039325
1739209840.288425;-38.13080360867914
1739209840.2884595;-45.120503652039325
1739209840.2884943;-31.141103565318893
1739209840.288529;-30.49652367304973
1739209840.2885635;-45.120503652039325
1739209840.2885983;-45.120503652039325
1739209840.2886329;-35.57807855764607
1739209840.2886674;-35.57807855764607
1739209840.2887022;-45.120503652039325
1739209840.2887368;-45.120503652039325
1739209840.2887714;-35.57807855764607
1739209840.288806;-32.816014438256545
1739209840.2888408;-45.120503652039325
1739209840.2888753;-38.13080360867914
1739209840.28891;-38.13080360867914
1739209840.2889447;-45.120503652039325
1739209840.2889793;-45.120503652039325
1739209840.2890139;-45.120503652039325
1739209840.2890487;-45.120503652039325
1739209840.2890832;-38.13080360867914
1739209840.2891178;-45.120503652039325
1739209840.2891526;-45.120503652039325
1739209840.2891872;-45.120503652039325
1739209840.2892218;-45.120503652039325
1739209840.2892566;-35.57807855764607
1739209840.2892911;-45.120503652039325
1739209840.2893257;-35.57807855764607
1739209840.2893605;-33.981070128970906
1739209840.289395;-35.57807855764607
1739209840.2894297;-32.816014438256545
1739209840.2894645;-45.120503652039325
1739209840.289499;-38.13080360867914
1739209840.2895336;-45.120503652039325
1739209840.2895684;-45.120503652039325
1739209840.289603;-38.13080360867914
1739209840.2896376;-35.57807855764607
1739209840.2896724;-45.120503652039325
1739209840.289707;-45.120503652039325
1739209840.2897415;-45.120503652039325
1739209840.2897763;-38.13080360867914
1739209840.289811;-45.120503652039325
1739209840.2898455;-45.120503652039325
1739209840.2898803;-45.120503652039325
1739209840.2899148;-45.120503652039325
1739209840.2899494;-45.120503652039325
1739209840.2899842;-38.13080360867914
1739209840.2900188;-33.981070128970906
1739209840.2900534;-38.13080360867914
1739209840.2900882;-38.13080360867914
1739209840.2901227;-38.13080360867914
1739209840.2901573;-35.57807855764607
1739209840.2901921;-31.141103565318915
1739209840.2902267;-38.13080360867914
1739209840.2902613;-38.13080360867914
1739209840.290296;-35.57807855764607
1739209840.2903306;-35.57807855764607
1739209840.2903652;-45.120503652039325
1739209840.2904;-45.120503652039325
1739209840.2904346;-38.13080360867914
1739209840.2904692;-38.13080360867914
1739209840.290504;-35.57807855764607
1739209840.2905385;-38.13080360867914
1739209840.2905731;-38.13080360867914
1739209840.290608;-45.120503652039325
1739209840.2906425;-45.120503652039325
1739209840.290677;-45.120503652039325
1739209840.2907119;-45.120503652039325
1739209840.2907465;-45.120503652039325
1739209840.290781;-45.120503652039325
1739209840.2908158;-45.120503652039325
1739209840.2908504;-38.13080360867914
1739209840.290885;-38.13080360867914
1739209840.2909198;-45.120503652039325
1739209840.2909544;-45.120503652039325
1739209840.290989;-45.120503652039325
1739209840.2910237;-33.981070128970906
1739209840.2910583;-33.981070128970906
1739209840.2910929;-45.120503652039325
1739209840.2911277;-45.120503652039325
1739209840.2911623;-35.57807855764607
1739209840.2911968;-38.13080360867914
1739209840.2912316;-45.120503652039325
1739209840.2912662;-45.120503652039325
1739209840.2913008;-45.120503652039325
1739209840.2913356;-38.13080360867914
1739209840.2913702;-45.120503652039325
1739209840.2914047;-45.120503652039325
1739209840.2914395;-45.120503652039325
1739209840.291474;-45.120503652039325
1739209840.2915087;-38.13080360867914
1739209840.2915435;-38.13080360867914
1739209840.291578;-38.13080360867914
1739209840.2916126;-35.57807855764607
1739209840.2916474;-38.13080360867914
1739209840.291682;-45.120503652039325
1739209840.2917166;-38.13080360867914
1739209840.2917514;-35.57807855764607
1739209840.291786;-38.13080360867914
1739209840.2918205;-45.120503652039325
1739209840.2918553;-38.13080360867914
1739209840.29189;-31.141103565318915
1739209840.2919245;-45.120503652039325
1739209840.2919593;-38.13080360867914
1739209840.2919939;-38.13080360867914
1739209840.2920284;-38.13080360867914
1739209840.2920632;-45.120503652039325
1739209840.2920978;-45.120503652039325
1739209840.2921324;-38.13080360867914
1739209840.2921672;-38.13080360867914
1739209840.2922018;-38.13080360867914
1739209840.2922363;-38.13080360867914
1739209840.2922711;-38.13080360867914
1739209840.2923057;-45.120503652039325
1739209840.2923403;-45.120503652039325
1739209840.292375;-45.120503652039325
1739209840.2924097;-33.981070128970906
1739209840.2924442;-31.141103565318915
1739209840.292479;-33.981070128970906
1739209840.2925136;-45.120503652039325
1739209840.2925482;-45.120503652039325
1739209840.292583;-45.120503652039325
1739209840.2926176;-45.120503652039325
1739209840.2926521;-32.816014438256545
1739209840.292687;-38.13080360867914
1739209840.2927215;-45.120503652039325
1739209840.292756;-45.120503652039325
1739209840.292791;-45.120503652039325
1739209840.2928255;-45.120503652039325
1739209840.29286;-45.120503652039325
1739209840.2928948;-45.120503652039325
1739209840.2929294;-35.57807855764607
1739209840.292964;-38.13080360867914
1739209840.2929988;-38.13080360867914
1739209840.2930334;-45.120503652039325
1739209840.293068;-38.13080360867914
1739209840.2931027;-33.981070128970906
1739209840.2931373;-38.13080360867914
1739209840.293172;-38.13080360867914
1739209840.2932067;-35.57807855764607
1739209840.2932413;-38.13080360867914
1739209840.2932758;-30.49652367304973
1739209840.2933106;-38.13080360867914
1739209840.2933452;-35.57807855764607
1739209840.2933798;-35.57807855764607
1739209840.2934146;-38.13080360867914
1739209840.2934492;-45.120503652039325
1739209840.2934837;-45.120503652039325
1739209840.2935185;-45.120503652039325
1739209840.293553;-45.120503652039325
1739209840.2935877;-45.120503652039325
1739209840.2936225;-45.120503652039325
1739209840.293657;-45.120503652039325
1739209840.2936916;-33.981070128970906
1739209840.2937264;-38.13080360867914
1739209840.293761;-38.13080360867914
1739209840.2937956;-38.13080360867914
1739209840.2938302;-45.120503652039325
1739209840.293865;-38.13080360867914
1739209840.2938995;-45.120503652039325
1739209840.293934;-45.120503652039325
1739209840.293969;-38.13080360867914
1739209840.2940035;-38.13080360867914
1739209840.294038;-45.120503652039325
1739209840.2940729;-38.13080360867914
1739209840.2941074;-32.816014438256545
1739209840.294142;-38.13080360867914
1739209840.2941768;-45.120503652039325
1739209840.2942114;-45.120503652039325
1739209840.294246;-45.120503652039325
1739209840.2942808;-45.120503652039325
1739209840.2943153;-45.120503652039325
1739209840.29435;-45.120503652039325
1739209840.2943847;-45.120503652039325
1739209840.2944193;-38.13080360867914
1739209840.2944539;-45.120503652039325
1739209840.2944887;-45.120503652039325
1739209840.2945232;-45.120503652039325
1739209840.2945578;-45.120503652039325
1739209840.2945926;-38.13080360867914
1739209840.2946272;-45.120503652039325
1739209840.2946618;-45.120503652039325
1739209840.2946966;-38.13080360867914
1739209840.2947311;-38.13080360867914
