CAN Message; 0x150:0200d050e27d1239
1739209716.6892788;-45.120503652039325
1739209716.6892855;-38.13080360867914
1739209716.6892922;-45.120503652039325
1739209716.6892989;-45.120503652039325
1739209716.6893055;-45.120503652039325
1739209716.689312;-45.120503652039325
1739209716.6893187;-38.13080360867914
1739209716.6893253;-38.13080360867914
1739209716.689332;-38.13080360867914
1739209716.6893387;-38.13080360867914
1739209716.6893454;-45.120503652039325
1739209716.689352;-45.120503652039325
1739209716.6893587;-26.991370085610736
1739209716.6893654;-35.57807855764607
1739209716.689372;-45.120503652039325
1739209716.6893785;-45.120503652039325
1739209716.6893852;-35.57807855764607
1739209716.6893919;-38.13080360867914
1739209716.6893985;-45.120503652039325
1739209716.6894052;-38.13080360867914
1739209716.6894119;-45.120503652039325
1739209716.6894186;-45.120503652039325
1739209716.6894252;-45.120503652039325
1739209716.689432;-45.120503652039325
1739209716.6894383;-45.120503652039325
1739209716.689445;-45.120503652039325
1739209716.6894517;-45.120503652039325
1739209716.6894584;-38.13080360867914
1739209716.689465;-38.13080360867914
1739209716.6894717;-38.13080360867914
1739209716.6894784;-45.120503652039325
1739209716.689485;-38.13080360867914
1739209716.6894917;-38.13080360867914
1739209716.6894982;-38.13080360867914
1739209716.6895049;-38.13080360867914
1739209716.6895115;-38.13080360867914
1739209716.6895182;-32.816014438256545
1739209716.689525;-33.981070128970906
1739209716.6895316;-45.120503652039325
1739209716.6895382;-45.120503652039325
1739209716.689545;-38.13080360867914
1739209716.6895516;-38.13080360867914
1739209716.6895583;-45.120503652039325
1739209716.6895647;-38.13080360867914
1739209716.6895714;-38.13080360867914
1739209716.689578;-45.120503652039325
1739209716.6895847;-45.120503652039325
1739209716.6895914;-38.13080360867914
1739209716.689598;-45.120503652039325
1739209716.6896048;-45.120503652039325
1739209716.6896114;-35.57807855764607
1739209716.689618;-45.120503652039325
1739209716.6896245;-32.816014438256545
1739209716.6896312;-30.49652367304973
1739209716.689638;-45.120503652039325
1739209716.6896446;-45.120503652039325
1739209716.6896513;-35.57807855764607
1739209716.689658;-35.57807855764607
1739209716.6896646;-45.120503652039325
1739209716.6896713;-38.13080360867914
1739209716.689678;-45.120503652039325
1739209716.6896846;-38.13080360867914
1739209716.689691;-38.13080360867914
1739209716.6896977;-38.13080360867914
1739209716.6897044;-45.120503652039325
1739209716.689711;-45.120503652039325
1739209716.6897178;-35.57807855764607
1739209716.6897244;-38.13080360867914
1739209716.6897311;-33.981070128970906
1739209716.6897378;-30.49652367304973
1739209716.6897445;-35.57807855764607
1739209716.689751;-38.13080360867914
1739209716.6897576;-38.13080360867914
1739209716.6897643;-33.981070128970906
1739209716.689771;-33.981070128970906
1739209716.6897776;-33.981070128970906
1739209716.6897843;-45.120503652039325
1739209716.689791;-45.120503652039325
1739209716.6897976;-35.57807855764607
1739209716.6898043;-38.13080360867914
1739209716.6898108;-45.120503652039325
1739209716.6898174;-45.120503652039325
1739209716.689824;-35.57807855764607
1739209716.6898308;-38.13080360867914
1739209716.6898375;-38.13080360867914
1739209716.6898441;-33.981070128970906
1739209716.6898508;-45.120503652039325
1739209716.6898575;-45.120503652039325
1739209716.6898642;-45.120503652039325
1739209716.6898708;-45.120503652039325
1739209716.6898773;-45.120503652039325
1739209716.689884;-45.120503652039325
1739209716.6898906;-35.57807855764607
1739209716.6898973;-35.57807855764607
1739209716.689904;-45.120503652039325
1739209716.6899107;-45.120503652039325
1739209716.6899173;-38.13080360867914
1739209716.689924;-33.981070128970906
1739209716.6899307;-45.120503652039325
1739209716.689937;-45.120503652039325
1739209716.6899438;-33.981070128970906
1739209716.6899505;-45.120503652039325
1739209716.6899571;-45.120503652039325
1739209716.6899638;-45.120503652039325
1739209716.6899705;-38.13080360867914
1739209716.6899772;-45.120503652039325
1739209716.6899838;-33.981070128970906
1739209716.6899905;-38.13080360867914
1739209716.6899972;-45.120503652039325
1739209716.6900036;-38.13080360867914
1739209716.6900103;-38.13080360867914
1739209716.690017;-38.13080360867914
1739209716.6900237;-38.13080360867914
1739209716.6900303;-45.120503652039325
1739209716.690037;-45.120503652039325
1739209716.6900437;-38.13080360867914
1739209716.6900504;-38.13080360867914
1739209716.690057;-38.13080360867914
1739209716.6900635;-33.981070128970906
1739209716.6900702;-38.13080360867914
1739209716.6900768;-45.120503652039325
1739209716.6900835;-35.57807855764607
1739209716.6900902;-38.13080360867914
1739209716.6900969;-45.120503652039325
1739209716.6901035;-45.120503652039325
1739209716.6901102;-45.120503652039325
1739209716.690117;-38.13080360867914
1739209716.6901233;-45.120503652039325
1739209716.69013;-45.120503652039325
1739209716.6901367;-38.13080360867914
1739209716.6901433;-45.120503652039325
1739209716.69015;-45.120503652039325
1739209716.6901567;-45.120503652039325
1739209716.6901634;-38.13080360867914
1739209716.69017;-33.981070128970906
1739209716.6901767;-45.120503652039325
1739209716.6901834;-45.120503652039325
1739209716.6901898;-38.13080360867914
1739209716.6901965;-38.13080360867914
1739209716.6902032;-45.120503652039325
1739209716.6902099;-45.120503652039325
1739209716.6902165;-38.13080360867914
1739209716.6902232;-38.13080360867914
1739209716.69023;-45.120503652039325
1739209716.6902366;-35.57807855764607
1739209716.6902432;-31.141103565318915
1739209716.6902497;-45.120503652039325
1739209716.6902564;-38.13080360867914
1739209716.690263;-35.57807855764607
1739209716.6902697;-38.13080360867914
1739209716.6902764;-45.120503652039325
1739209716.690283;-38.13080360867914
1739209716.6902897;-35.57807855764607
1739209716.6902964;-35.57807855764607
1739209716.690303;-45.120503652039325
1739209716.6903098;-35.57807855764607
1739209716.6903162;-38.13080360867914
1739209716.6903229;-38.13080360867914
1739209716.6903296;-32.816014438256545
1739209716.6903362;-38.13080360867914
1739209716.690343;-45.120503652039325
1739209716.6903496;-38.13080360867914
1739209716.6903563;-33.981070128970906
1739209716.690363;-38.13080360867914
1739209716.6903696;-38.13080360867914
1739209716.690376;-38.13080360867914
1739209716.6903827;-33.981070128970956
1739209716.6903894;-45.120503652039325
1739209716.690396;-35.57807855764607
1739209716.6904027;-38.13080360867914
1739209716.6904094;-45.120503652039325
1739209716.690416;-38.13080360867914
1739209716.6904228;-45.120503652039325
1739209716.6904294;-45.120503652039325
1739209716.690436;-28.58837851428586
1739209716.6904426;-38.13080360867914
1739209716.6904492;-45.120503652039325
1739209716.690456;-45.120503652039325
1739209716.6904626;-33.981070128970906
1739209716.6904693;-38.13080360867914
1739209716.690476;-35.57807855764607
1739209716.6904826;-38.13080360867914
1739209716.6904893;-33.981070128970956
1739209716.690496;-45.120503652039325
1739209716.6905024;-35.57807855764607
1739209716.690509;-38.13080360867914
1739209716.6905158;-45.120503652039325
1739209716.6905224;-45.120503652039325
1739209716.690529;-33.981070128970906
1739209716.6905358;-38.13080360867914
1739209716.6905425;-45.120503652039325
1739209716.6905491;-45.120503652039325
1739209716.6905558;-35.57807855764607
1739209716.6905622;-38.13080360867914
1739209716.690569;-45.120503652039325
1739209716.6905756;-45.120503652039325
1739209716.6905823;-45.120503652039325
1739209716.690589;-45.120503652039325
1739209716.6905956;-31.141103565318893
1739209716.6906023;-38.13080360867914
1739209716.690609;-38.13080360867914
1739209716.6906157;-38.13080360867914
1739209716.6906223;-45.120503652039325
1739209716.6906288;-38.13080360867914
1739209716.6906354;-38.13080360867914
1739209716.690642;-33.981070128970906
1739209716.6906488;-38.13080360867914
1739209716.6906555;-45.120503652039325
1739209716.6906621;-35.57807855764607
1739209716.6906688;-45.120503652039325
1739209716.6906755;-45.120503652039325
1739209716.6906822;-45.120503652039325
1739209716.6906886;-38.13080360867914
1739209716.6906953;-45.120503652039325
1739209716.690702;-26.035653463252796
1739209716.6907086;-28.58837851428586
1739209716.6907153;-45.120503652039325
1739209716.690722;-38.13080360867914
1739209716.6907287;-33.981070128970906
1739209716.6907353;-45.120503652039325
1739209716.690742;-45.120503652039325
1739209716.6907485;-38.13080360867914
1739209716.6907551;-45.120503652039325
1739209716.6907618;-45.120503652039325
1739209716.6907685;-38.13080360867914
1739209716.6907752;-45.120503652039325
1739209716.6907818;-45.120503652039325
1739209716.6907885;-33.981070128970906
1739209716.6907952;-45.120503652039325
1739209716.6908019;-45.120503652039325
1739209716.6908085;-35.57807855764607
1739209716.690815;-38.13080360867914
1739209716.6908216;-45.120503652039325
1739209716.6908283;-45.120503652039325
1739209716.690835;-45.120503652039325
1739209716.6908417;-38.13080360867914
1739209716.6908484;-38.13080360867914
1739209716.690855;-38.13080360867914
1739209716.6908617;-32.816014438256545
1739209716.6908684;-35.57807855764607
1739209716.6908748;-45.120503652039325
1739209716.6908815;-45.120503652039325
1739209716.6908882;-35.57807855764607
1739209716.6908948;-38.13080360867914
1739209716.6909015;-35.57807855764607
1739209716.6909082;-35.57807855764607
1739209716.6909149;-45.120503652039325
1739209716.6909215;-45.120503652039325
1739209716.6909282;-45.120503652039325
1739209716.6909347;-45.120503652039325
1739209716.6909413;-38.13080360867914
1739209716.690948;-38.13080360867914
1739209716.6909547;-35.57807855764607
1739209716.6909614;-45.120503652039325
1739209716.690968;-45.120503652039325
1739209716.6909747;-38.13080360867914
1739209716.6909814;-45.120503652039325
1739209716.690988;-38.13080360867914
1739209716.6909947;-38.13080360867914
1739209716.6910012;-45.120503652039325
1739209716.6910079;-45.120503652039325
1739209716.6910145;-45.120503652039325
1739209716.6910212;-45.120503652039325
1739209716.6910279;-38.13080360867914
1739209716.6910346;-38.13080360867914
1739209716.6910412;-45.120503652039325
1739209716.691048;-35.57807855764607
1739209716.6910546;-38.13080360867914
1739209716.691061;-45.120503652039325
1739209716.6910677;-45.120503652039325
1739209716.6910744;-45.120503652039325
1739209716.691081;-38.13080360867914
1739209716.6910877;-38.13080360867914
1739209716.6910944;-38.13080360867914
1739209716.691101;-38.13080360867914
1739209716.6911077;-38.13080360867914
1739209716.6911144;-45.120503652039325
1739209716.691121;-45.120503652039325
1739209716.6911275;-38.13080360867914
1739209716.6911342;-38.13080360867914
1739209716.691141;-45.120503652039325
1739209716.6911476;-38.13080360867914
1739209716.6911542;-38.13080360867914
1739209716.691161;-38.13080360867914
1739209716.6911676;-38.13080360867914
1739209716.6911743;-38.13080360867914
1739209716.691181;-38.13080360867914
1739209716.6911874;-33.981070128970906
1739209716.691194;-45.120503652039325
1739209716.6912007;-38.13080360867914
1739209716.6912074;-38.13080360867914
1739209716.691214;-33.981070128970906
1739209716.6912208;-38.13080360867914
1739209716.6912274;-45.120503652039325
1739209716.691234;-32.816014438256545
1739209716.6912408;-38.13080360867914
1739209716.6912472;-45.120503652039325
1739209716.691254;-33.981070128970906
1739209716.6912606;-45.120503652039325
1739209716.6912673;-45.120503652039325
1739209716.691274;-38.13080360867914
1739209716.6912806;-35.57807855764607
1739209716.6912873;-38.13080360867914
1739209716.691294;-28.992665084841942
1739209716.6913006;-33.981070128970906
1739209716.6913073;-38.13080360867914
1739209716.6913137;-38.13080360867914
1739209716.6913204;-35.57807855764607
1739209716.691327;-38.13080360867914
1739209716.6913338;-45.120503652039325
1739209716.6913404;-45.120503652039325
1739209716.6913471;-33.981070128970906
1739209716.6913538;-32.81601443825658
1739209716.6913605;-45.120503652039325
1739209716.6913671;-45.120503652039325
1739209716.6913736;-45.120503652039325
1739209716.6913803;-38.13080360867914
1739209716.691387;-38.13080360867914
1739209716.6913936;-38.13080360867914
1739209716.6914003;-32.816014438256545
1739209716.691407;-31.141103565318915
1739209716.6914136;-38.13080360867914
1739209716.6914203;-45.120503652039325
1739209716.691427;-38.13080360867914
1739209716.6914337;-38.13080360867914
1739209716.69144;-33.981070128970906
1739209716.6914468;-45.120503652039325
1739209716.6914535;-45.120503652039325
1739209716.6914601;-38.13080360867914
1739209716.6914668;-38.13080360867914
1739209716.6914735;-45.120503652039325
1739209716.6914802;-38.13080360867914
1739209716.6914868;-38.13080360867914
1739209716.6914935;-38.13080360867914
1739209716.6915;-45.120503652039325
1739209716.6915066;-38.13080360867914
1739209716.6915133;-35.57807855764607
1739209716.69152;-33.981070128970906
1739209716.6915267;-45.120503652039325
1739209716.6915333;-38.13080360867914
1739209716.69154;-38.13080360867914
1739209716.6915467;-33.981070128970906
1739209716.6915534;-45.120503652039325
1739209716.6915598;-38.13080360867914
1739209716.6915665;-28.58837851428586
1739209716.6915731;-38.13080360867914
1739209716.6915798;-45.120503652039325
1739209716.6915865;-45.120503652039325
1739209716.6915932;-38.13080360867914
1739209716.6915998;-45.120503652039325
1739209716.6916065;-45.120503652039325
1739209716.6916132;-45.120503652039325
1739209716.6916199;-38.13080360867914
1739209716.6916263;-35.57807855764607
1739209716.691633;-38.13080360867914
1739209716.6916397;-38.13080360867914
1739209716.6916463;-38.13080360867914
1739209716.691653;-33.981070128970906
1739209716.6916597;-45.120503652039325
1739209716.6916664;-38.13080360867914
1739209716.691673;-28.992665084841942
1739209716.6916797;-38.13080360867914
1739209716.6916862;-45.120503652039325
1739209716.6916928;-38.13080360867914
1739209716.6916995;-38.13080360867914
1739209716.6917062;-38.13080360867914
1739209716.6917129;-38.13080360867914
1739209716.6917195;-45.120503652039325
1739209716.6917262;-33.981070128970956
1739209716.691733;-45.120503652039325
1739209716.6917396;-38.13080360867914
1739209716.6917462;-45.120503652039325
1739209716.6917527;-38.13080360867914
1739209716.6917593;-38.13080360867914
1739209716.691766;-45.120503652039325
1739209716.6917727;-45.120503652039325
1739209716.6917794;-45.120503652039325
1739209716.691786;-33.981070128970906
1739209716.6917927;-45.120503652039325
1739209716.6917994;-45.120503652039325
1739209716.691806;-38.13080360867914
1739209716.6918125;-38.13080360867914
1739209716.6918192;-45.120503652039325
1739209716.6918259;-45.120503652039325
1739209716.6918325;-33.981070128970906
1739209716.6918392;-45.120503652039325
1739209716.691846;-45.120503652039325
1739209716.6918526;-38.13080360867914
1739209716.6918592;-33.981070128970906
1739209716.691866;-38.13080360867914
1739209716.6918724;-45.120503652039325
1739209716.691879;-45.120503652039325
1739209716.6918857;-45.120503652039325
1739209716.6918924;-45.120503652039325
1739209716.691899;-45.120503652039325
1739209716.6919057;-45.120503652039325
1739209716.6919124;-38.13080360867914
1739209716.691919;-33.981070128970906
1739209716.6919258;-45.120503652039325
1739209716.6919324;-45.120503652039325
1739209716.6919389;-33.981070128970906
1739209716.6919456;-38.13080360867914
1739209716.6919522;-45.120503652039325
1739209716.691959;-35.57807855764607
1739209716.6919656;-33.981070128970906
1739209716.6919723;-45.120503652039325
1739209716.691979;-45.120503652039325
1739209716.6919856;-45.120503652039325
1739209716.6919923;-38.13080360867914
1739209716.6919987;-38.13080360867914
1739209716.6920054;-45.120503652039325
1739209716.692012;-45.120503652039325
1739209716.6920187;-38.13080360867914
1739209716.6920254;-33.981070128970906
1739209716.692032;-45.120503652039325
1739209716.6920388;-45.120503652039325
1739209716.6920455;-38.13080360867914
1739209716.6920521;-38.13080360867914
1739209716.6920588;-45.120503652039325
1739209716.6920652;-38.13080360867914
1739209716.692072;-38.13080360867914
1739209716.6920786;-45.120503652039325
1739209716.6920853;-45.120503652039325
1739209716.692092;-45.120503652039325
1739209716.6920986;-38.13080360867914
1739209716.6921053;-45.120503652039325
1739209716.692112;-45.120503652039325
1739209716.6921186;-45.120503652039325
1739209716.692125;-35.57807855764607
1739209716.6921318;-38.13080360867914
1739209716.6921384;-45.120503652039325
1739209716.692145;-38.13080360867914
1739209716.6921518;-38.13080360867914
1739209716.6921585;-28.992665084841942
1739209716.6921651;-45.120503652039325
1739209716.6921718;-38.13080360867914
1739209716.6921785;-38.13080360867914
1739209716.692185;-38.13080360867914
1739209716.6921916;-45.120503652039325
1739209716.6921983;-45.120503652039325
1739209716.692205;-45.120503652039325
1739209716.6922116;-38.13080360867914
1739209716.6922183;-45.120503652039325
1739209716.692225;-45.120503652039325
1739209716.6922317;-45.120503652039325
1739209716.6922383;-38.13080360867914
1739209716.692245;-45.120503652039325
1739209716.6922514;-45.120503652039325
1739209716.6922581;-45.120503652039325
1739209716.6922648;-33.981070128970906
1739209716.6922715;-45.120503652039325
1739209716.6922781;-38.13080360867914
1739209716.6922848;-38.13080360867914
1739209716.6922915;-38.13080360867914
1739209716.6922982;-38.13080360867914
1739209716.6923048;-45.120503652039325
1739209716.6923113;-38.13080360867914
1739209716.692318;-38.13080360867914
1739209716.6923246;-45.120503652039325
1739209716.6923313;-38.13080360867914
1739209716.692338;-33.981070128970906
1739209716.6923447;-38.13080360867914
1739209716.6923513;-45.120503652039325
1739209716.692358;-38.13080360867914
1739209716.6923647;-38.13080360867914
1739209716.6923714;-33.981070128970906
1739209716.6923778;-45.120503652039325
1739209716.6923845;-45.120503652039325
1739209716.6923912;-35.57807855764607
1739209716.6923978;-38.13080360867914
1739209716.6924045;-38.13080360867914
1739209716.6924112;-38.13080360867914
1739209716.6924179;-45.120503652039325
1739209716.6924245;-38.13080360867914
1739209716.6924312;-38.13080360867914
1739209716.6924376;-45.120503652039325
1739209716.6924443;-45.120503652039325
1739209716.692451;-45.120503652039325
1739209716.6924577;-38.13080360867914
1739209716.6924644;-38.13080360867914
1739209716.692471;-45.120503652039325
1739209716.6924777;-29.438486411369347
1739209716.6924844;-33.981070128970906
1739209716.692491;-33.981070128970906
1739209716.6924975;-45.120503652039325
1739209716.6925042;-38.13080360867914
1739209716.6925108;-35.57807855764607
1739209716.6925175;-35.57807855764607
1739209716.6925242;-38.13080360867914
1739209716.6925309;-33.981070128970906
1739209716.6925375;-38.13080360867914
1739209716.6925442;-38.13080360867914
1739209716.692551;-38.13080360867914
1739209716.6925576;-38.13080360867914
1739209716.692564;-35.57807855764607
1739209716.6925707;-38.13080360867914
1739209716.6925774;-38.13080360867914
1739209716.692584;-38.13080360867914
1739209716.6925907;-38.13080360867914
1739209716.6925974;-38.13080360867914
1739209716.692604;-38.13080360867914
1739209716.6926107;-45.120503652039325
1739209716.6926174;-45.120503652039325
1739209716.6926239;-45.120503652039325
1739209716.6926305;-45.120503652039325
1739209716.6926372;-31.141103565318915
1739209716.692644;-33.981070128970906
1739209716.6926506;-45.120503652039325
1739209716.6926572;-38.13080360867914
1739209716.692664;-38.13080360867914
1739209716.6926706;-45.120503652039325
1739209716.6926773;-38.13080360867914
1739209716.692684;-38.13080360867914
1739209716.6926904;-32.816014438256545
1739209716.692697;-35.57807855764607
1739209716.6927037;-38.13080360867914
1739209716.6927104;-45.120503652039325
1739209716.692717;-45.120503652039325
1739209716.6927238;-32.816014438256545
1739209716.6927304;-35.57807855764607
1739209716.692737;-45.120503652039325
1739209716.6927438;-33.981070128970906
1739209716.6927502;-28.992665084841942
1739209716.692757;-45.120503652039325
1739209716.6927636;-35.57807855764607
1739209716.6927702;-45.120503652039325
1739209716.692777;-45.120503652039325
1739209716.6927836;-33.981070128970906
1739209716.6927903;-38.13080360867914
1739209716.692797;-38.13080360867914
1739209716.6928036;-45.120503652039325
1739209716.69281;-38.13080360867914
1739209716.6928167;-32.816014438256545
1739209716.6928234;-45.120503652039325
1739209716.69283;-38.13080360867914
1739209716.6928368;-35.57807855764607
1739209716.6928434;-45.120503652039325
1739209716.69285;-38.13080360867914
1739209716.6928568;-38.13080360867914
1739209716.6928635;-45.120503652039325
1739209716.6928701;-35.57807855764607
1739209716.6928766;-38.13080360867914
1739209716.6928833;-45.120503652039325
1739209716.69289;-45.120503652039325
1739209716.6928966;-38.13080360867914
1739209716.6929033;-45.120503652039325
1739209716.69291;-45.120503652039325
1739209716.6929166;-38.13080360867914
1739209716.6929233;-32.816014438256545
1739209716.69293;-45.120503652039325
1739209716.6929364;-45.120503652039325
1739209716.692943;-45.120503652039325
1739209716.6929498;-45.120503652039325
1739209716.6929564;-38.13080360867914
1739209716.6929631;-45.120503652039325
1739209716.6929698;-38.13080360867914
1739209716.6929765;-35.57807855764607
1739209716.6929832;-38.13080360867914
1739209716.6929898;-38.13080360867914
1739209716.6929965;-38.13080360867914
1739209716.693003;-38.13080360867914
1739209716.6930096;-38.13080360867914
1739209716.6930163;-38.13080360867914
1739209716.693023;-38.13080360867914
1739209716.6930296;-45.120503652039325
1739209716.6930363;-33.981070128970906
1739209716.693043;-45.120503652039325
1739209716.6930497;-45.120503652039325
1739209716.6930563;-38.13080360867914
1739209716.6930628;-38.13080360867914
1739209716.6930695;-38.13080360867914
1739209716.6930761;-35.57807855764607
1739209716.6930828;-38.13080360867914
1739209716.6930895;-38.13080360867914
1739209716.6930962;-45.120503652039325
1739209716.6931028;-38.13080360867914
1739209716.6931095;-38.13080360867914
1739209716.6931162;-35.57807855764607
1739209716.6931226;-45.120503652039325
1739209716.6931293;-38.13080360867914
1739209716.693136;-38.13080360867914
1739209716.6931427;-45.120503652039325
1739209716.6931493;-45.120503652039325
1739209716.693156;-45.120503652039325
1739209716.6931627;-38.13080360867914
1739209716.6931694;-38.13080360867914
1739209716.693176;-45.120503652039325
1739209716.6931827;-38.13080360867914
1739209716.6931891;-38.13080360867914
1739209716.6931958;-45.120503652039325
1739209716.6932025;-38.13080360867914
1739209716.6932092;-38.13080360867914
1739209716.6932158;-38.13080360867914
1739209716.6932225;-45.120503652039325
1739209716.6932292;-38.13080360867914
1739209716.6932359;-33.981070128970906
1739209716.6932425;-35.57807855764607
1739209716.693249;-35.57807855764607
1739209716.6932557;-45.120503652039325
1739209716.6932623;-33.981070128970906
1739209716.693269;-45.120503652039325
1739209716.6932757;-38.13080360867914
1739209716.6932824;-38.13080360867914
1739209716.693289;-45.120503652039325
1739209716.6932957;-45.120503652039325
1739209716.6933024;-38.13080360867914
1739209716.6933088;-45.120503652039325
1739209716.6933155;-45.120503652039325
1739209716.6933222;-45.120503652039325
1739209716.6933289;-45.120503652039325
1739209716.6933355;-38.13080360867914
1739209716.6933422;-45.120503652039325
1739209716.693349;-45.120503652039325
1739209716.6933556;-45.120503652039325
1739209716.6933622;-45.120503652039325
1739209716.693369;-45.120503652039325
1739209716.6933753;-38.13080360867914
1739209716.693382;-45.120503652039325
1739209716.6933887;-38.13080360867914
1739209716.6933954;-28.992665084841942
1739209716.693402;-32.816014438256545
1739209716.6934087;-38.13080360867914
1739209716.6934154;-38.13080360867914
1739209716.693422;-38.13080360867914
1739209716.6934288;-33.981070128970906
1739209716.6934352;-45.120503652039325
1739209716.6934419;-45.120503652039325
1739209716.6934485;-35.57807855764607
1739209716.6934552;-38.13080360867914
1739209716.693462;-45.120503652039325
1739209716.6934686;-45.120503652039325
1739209716.6934752;-45.120503652039325
1739209716.693482;-35.57807855764607
1739209716.6934886;-38.13080360867914
1739209716.6934953;-45.120503652039325
1739209716.6935017;-33.981070128970906
1739209716.6935084;-45.120503652039325
1739209716.693515;-38.13080360867914
1739209716.6935217;-38.13080360867914
1739209716.6935284;-45.120503652039325
1739209716.693535;-35.57807855764607
1739209716.6935418;-38.13080360867914
1739209716.6935484;-38.13080360867914
1739209716.693555;-35.57807855764607
1739209716.6935616;-38.13080360867914
1739209716.6935682;-38.13080360867914
1739209716.693575;-45.120503652039325
1739209716.6935816;-38.13080360867914
1739209716.6935883;-35.57807855764607
1739209716.693595;-38.13080360867914
1739209716.6936016;-45.120503652039325
1739209716.6936083;-35.57807855764607
1739209716.693615;-45.120503652039325
1739209716.6936214;-38.13080360867914
1739209716.693628;-45.120503652039325
1739209716.6936347;-45.120503652039325
1739209716.6936414;-38.13080360867914
1739209716.693648;-33.981070128970906
1739209716.6936548;-38.13080360867914
1739209716.6936615;-31.141103565318915
1739209716.6936681;-38.13080360867914
1739209716.6936748;-35.57807855764607
1739209716.6936815;-35.57807855764607
1739209716.693688;-38.13080360867914
1739209716.6936946;-38.13080360867914
1739209716.6937013;-38.13080360867914
1739209716.693708;-38.13080360867914
1739209716.6937146;-29.438486411369347
1739209716.6937213;-33.981070128970906
1739209716.693728;-45.120503652039325
1739209716.6937346;-45.120503652039325
1739209716.6937413;-38.13080360867914
1739209716.6937478;-38.13080360867914
1739209716.6937544;-33.981070128970906
1739209716.693761;-38.13080360867914
1739209716.6937678;-31.141103565318915
1739209716.6937745;-33.981070128970906
1739209716.6937811;-45.120503652039325
1739209716.6937878;-45.120503652039325
1739209716.6937945;-33.981070128970906
1739209716.6938012;-45.120503652039325
1739209716.6938078;-45.120503652039325
1739209716.6938143;-32.816014438256545
1739209716.693821;-33.981070128970906
1739209716.6938276;-38.13080360867914
1739209716.6938343;-38.13080360867914
1739209716.693841;-33.981070128970906
1739209716.6938477;-45.120503652039325
1739209716.6938543;-38.13080360867914
1739209716.693861;-38.13080360867914
1739209716.6938677;-45.120503652039325
1739209716.6938741;-45.120503652039325
1739209716.6938808;-45.120503652039325
1739209716.6938875;-38.13080360867914
1739209716.6938941;-45.120503652039325
1739209716.6939008;-38.13080360867914
1739209716.6939075;-38.13080360867914
1739209716.6939142;-38.13080360867914
1739209716.6939209;-45.120503652039325
1739209716.6939275;-38.13080360867914
1739209716.693934;-35.57807855764607
1739209716.6939406;-38.13080360867914
1739209716.6939473;-45.120503652039325
1739209716.693954;-45.120503652039325
1739209716.6939607;-32.816014438256545
1739209716.6939673;-38.13080360867914
1739209716.693974;-35.57807855764607
1739209716.6939807;-38.13080360867914
1739209716.6939874;-45.120503652039325
1739209716.693994;-38.13080360867914
1739209716.6940005;-45.120503652039325
1739209716.6940072;-38.13080360867914
1739209716.6940138;-45.120503652039325
1739209716.6940205;-33.981070128970906
1739209716.6940272;-45.120503652039325
1739209716.6940339;-45.120503652039325
1739209716.6940405;-35.57807855764607
1739209716.6940472;-45.120503652039325
1739209716.694054;-38.13080360867914
1739209716.6940603;-38.13080360867914
1739209716.694067;-45.120503652039325
1739209716.6940737;-45.120503652039325
1739209716.6940804;-45.120503652039325
1739209716.694087;-38.13080360867914
1739209716.6940937;-35.57807855764607
1739209716.6941004;-38.13080360867914
1739209716.694107;-45.120503652039325
1739209716.6941137;-45.120503652039325
1739209716.6941204;-38.13080360867914
1739209716.6941268;-38.13080360867914
1739209716.6941335;-45.120503652039325
1739209716.6941402;-38.13080360867914
1739209716.6941469;-45.120503652039325
1739209716.6941535;-45.120503652039325
1739209716.6941602;-45.120503652039325
1739209716.694167;-35.57807855764607
1739209716.6941736;-38.13080360867914
1739209716.6941803;-45.120503652039325
1739209716.6941867;-38.13080360867914
1739209716.6941934;-45.120503652039325
1739209716.6942;-35.57807855764607
1739209716.6942067;-38.13080360867914
1739209716.6942134;-45.120503652039325
1739209716.69422;-45.120503652039325
1739209716.6942267;-38.13080360867914
1739209716.6942334;-35.57807855764607
1739209716.69424;-45.120503652039325
1739209716.6942465;-35.57807855764607
1739209716.6942532;-45.120503652039325
1739209716.69426;-45.120503652039325
1739209716.6942666;-45.120503652039325
1739209716.6942732;-45.120503652039325
1739209716.69428;-45.120503652039325
1739209716.6942866;-45.120503652039325
1739209716.6942933;-45.120503652039325
1739209716.6943;-45.120503652039325
1739209716.6943066;-35.57807855764607
1739209716.694313;-35.57807855764607
1739209716.6943197;-45.120503652039325
1739209716.6943264;-45.120503652039325
1739209716.694333;-35.57807855764607
1739209716.6943398;-45.120503652039325
1739209716.6943452;-38.13080360867914
1739209716.6943507;-45.120503652039325
1739209716.6943562;-45.120503652039325
1739209716.6943617;-38.13080360867914
1739209716.6943672;-45.120503652039325
1739209716.6943727;-45.120503652039325
1739209716.6943781;-45.120503652039325
1739209716.6943836;-45.120503652039325
1739209716.694389;-45.120503652039325
1739209716.6943946;-45.120503652039325
1739209716.6944;-45.120503652039325
1739209716.6944056;-45.120503652039325
1739209716.694411;-45.120503652039325
1739209716.6944165;-45.120503652039325
1739209716.694422;-35.57807855764607
1739209716.6944275;-45.120503652039325
1739209716.694433;-45.120503652039325
1739209716.6944385;-45.120503652039325
1739209716.694444;-29.438486411369333
1739209716.6944494;-28.58837851428586
1739209716.694455;-38.13080360867914
1739209716.6944604;-45.120503652039325
1739209716.6944659;-38.13080360867914
1739209716.6944714;-33.981070128970906
1739209716.6944768;-45.120503652039325
