CAN Message; 0x1bb:00006f54a8fc900e
Timestamp;Amplitude
1739209717.8775504;-45.120503652039325
1739209717.877557;-38.13080360867914
1739209717.877564;-45.120503652039325
1739209717.8775706;-45.120503652039325
1739209717.8775773;-27.267205301931607
1739209717.877584;-35.57807855764607
1739209717.8775907;-45.120503652039325
1739209717.8775976;-45.120503652039325
1739209717.8776042;-33.981070128970906
1739209717.877611;-45.120503652039325
1739209717.8776176;-45.120503652039325
1739209717.8776243;-45.120503652039325
1739209717.8776312;-32.81601443825658
1739209717.8776379;-45.120503652039325
1739209717.8776445;-38.13080360867914
1739209717.8776512;-45.120503652039325
1739209717.877658;-45.120503652039325
1739209717.8776646;-38.13080360867914
1739209717.8776715;-35.57807855764607
1739209717.8776782;-45.120503652039325
1739209717.8776848;-38.13080360867914
1739209717.8776915;-35.57807855764607
1739209717.8776982;-38.13080360867914
1739209717.877705;-38.13080360867914
1739209717.8777118;-33.981070128970906
1739209717.8777184;-35.57807855764607
1739209717.8777251;-38.13080360867914
1739209717.8777318;-45.120503652039325
1739209717.8777387;-38.13080360867914
1739209717.8777454;-33.981070128970906
1739209717.877752;-45.120503652039325
1739209717.8777587;-45.120503652039325
1739209717.8777654;-31.141103565318915
1739209717.8777723;-32.816014438256545
1739209717.877779;-38.13080360867914
1739209717.8777857;-35.57807855764607
1739209717.8777924;-38.13080360867914
1739209717.877799;-45.120503652039325
1739209717.877806;-35.57807855764607
1739209717.8778126;-45.120503652039325
1739209717.8778193;-45.120503652039325
1739209717.877826;-38.13080360867914
1739209717.8778327;-35.57807855764607
1739209717.8778393;-45.120503652039325
1739209717.8778462;-28.58837851428586
1739209717.877853;-28.21854285175415
1739209717.8778596;-45.120503652039325
1739209717.8778663;-38.13080360867914
1739209717.877873;-38.13080360867914
1739209717.8778799;-45.120503652039325
1739209717.8778865;-45.120503652039325
1739209717.8778932;-45.120503652039325
1739209717.8779;-45.120503652039325
1739209717.8779066;-38.13080360867914
1739209717.8779135;-38.13080360867914
1739209717.8779202;-45.120503652039325
1739209717.8779268;-30.49652367304973
1739209717.8779335;-33.981070128970906
1739209717.8779402;-45.120503652039325
1739209717.877947;-32.816014438256545
1739209717.8779538;-45.120503652039325
1739209717.8779604;-45.120503652039325
1739209717.8779671;-35.57807855764607
1739209717.8779738;-38.13080360867914
1739209717.8779807;-45.120503652039325
1739209717.8779874;-38.13080360867914
1739209717.877994;-38.13080360867914
1739209717.8780007;-38.13080360867914
1739209717.8780074;-33.981070128970906
1739209717.878014;-38.13080360867914
1739209717.878021;-45.120503652039325
1739209717.8780277;-38.13080360867914
1739209717.8780344;-38.13080360867914
1739209717.878041;-38.13080360867914
1739209717.8780477;-45.120503652039325
1739209717.8780546;-45.120503652039325
1739209717.8780613;-45.120503652039325
1739209717.878068;-45.120503652039325
1739209717.8780746;-38.13080360867914
1739209717.8780813;-45.120503652039325
1739209717.8780882;-45.120503652039325
1739209717.878095;-45.120503652039325
1739209717.8781016;-35.57807855764607
1739209717.8781083;-38.13080360867914
1739209717.878115;-38.13080360867914
1739209717.8781219;-38.13080360867914
1739209717.8781285;-38.13080360867914
1739209717.8781352;-38.13080360867914
1739209717.8781419;-38.13080360867914
1739209717.8781486;-45.120503652039325
1739209717.8781555;-38.13080360867914
1739209717.8781621;-45.120503652039325
1739209717.8781688;-33.981070128970906
1739209717.8781755;-35.57807855764607
1739209717.8781822;-38.13080360867914
1739209717.8781888;-45.120503652039325
1739209717.8781958;-45.120503652039325
1739209717.8782024;-32.816014438256545
1739209717.878209;-38.13080360867914
1739209717.8782158;-45.120503652039325
1739209717.8782225;-45.120503652039325
1739209717.8782294;-31.141103565318915
1739209717.878236;-33.981070128970906
1739209717.8782427;-45.120503652039325
1739209717.8782494;-45.120503652039325
1739209717.878256;-45.120503652039325
1739209717.878263;-38.13080360867914
1739209717.8782697;-45.120503652039325
1739209717.8782763;-38.13080360867914
1739209717.878283;-38.13080360867914
1739209717.8782897;-45.120503652039325
1739209717.8782966;-45.120503652039325
1739209717.8783033;-45.120503652039325
1739209717.87831;-33.981070128970906
1739209717.8783166;-38.13080360867914
1739209717.8783233;-33.981070128970906
1739209717.8783302;-38.13080360867914
1739209717.878337;-38.13080360867914
1739209717.8783436;-33.981070128970906
1739209717.8783503;-45.120503652039325
1739209717.878357;-45.120503652039325
1739209717.8783636;-45.120503652039325
1739209717.8783705;-38.13080360867914
1739209717.8783772;-38.13080360867914
1739209717.8783839;-38.13080360867914
1739209717.8783906;-45.120503652039325
1739209717.8783972;-33.981070128970906
1739209717.8784041;-38.13080360867914
1739209717.8784108;-45.120503652039325
1739209717.8784175;-38.13080360867914
1739209717.8784242;-38.13080360867914
1739209717.8784308;-45.120503652039325
1739209717.8784378;-38.13080360867914
1739209717.8784444;-38.13080360867914
1739209717.878451;-35.57807855764607
1739209717.8784578;-35.57807855764607
1739209717.8784645;-45.120503652039325
1739209717.8784714;-45.120503652039325
1739209717.878478;-38.13080360867914
1739209717.8784847;-45.120503652039325
1739209717.8784914;-45.120503652039325
1739209717.878498;-38.13080360867914
1739209717.878505;-38.13080360867914
1739209717.8785117;-45.120503652039325
1739209717.8785183;-33.981070128970906
1739209717.878525;-38.13080360867914
1739209717.8785317;-38.13080360867914
1739209717.8785384;-38.13080360867914
1739209717.8785453;-45.120503652039325
1739209717.878552;-45.120503652039325
1739209717.8785586;-33.981070128970906
1739209717.8785653;-45.120503652039325
1739209717.878572;-38.13080360867914
1739209717.878579;-38.13080360867914
1739209717.8785856;-35.57807855764607
1739209717.8785923;-35.57807855764607
1739209717.878599;-35.57807855764607
1739209717.8786056;-45.120503652039325
1739209717.8786125;-32.816014438256545
1739209717.8786192;-45.120503652039325
1739209717.8786259;-45.120503652039325
1739209717.8786325;-45.120503652039325
1739209717.8786392;-45.120503652039325
1739209717.8786461;-38.13080360867914
1739209717.8786528;-45.120503652039325
1739209717.8786595;-38.13080360867914
1739209717.8786662;-28.992665084841942
1739209717.8786728;-38.13080360867914
1739209717.8786798;-45.120503652039325
1739209717.8786864;-45.120503652039325
1739209717.878693;-38.13080360867914
1739209717.8786998;-35.57807855764607
1739209717.8787065;-45.120503652039325
1739209717.8787131;-45.120503652039325
1739209717.87872;-33.981070128970906
1739209717.8787267;-35.57807855764607
1739209717.8787334;-45.120503652039325
1739209717.87874;-38.13080360867914
1739209717.8787467;-35.57807855764607
1739209717.8787537;-45.120503652039325
1739209717.8787603;-38.13080360867914
1739209717.878767;-45.120503652039325
1739209717.8787737;-32.816014438256545
1739209717.8787804;-45.120503652039325
1739209717.8787873;-35.57807855764607
1739209717.878794;-38.13080360867914
1739209717.8788006;-45.120503652039325
1739209717.8788073;-32.816014438256545
1739209717.878814;-45.120503652039325
1739209717.878821;-45.120503652039325
1739209717.8788276;-28.992665084841942
1739209717.8788342;-38.13080360867914
1739209717.878841;-45.120503652039325
1739209717.8788476;-35.57807855764607
1739209717.8788545;-35.57807855764607
1739209717.8788612;-45.120503652039325
1739209717.8788679;-38.13080360867914
1739209717.8788745;-32.816014438256545
1739209717.8788812;-35.57807855764607
1739209717.878888;-45.120503652039325
1739209717.8788948;-35.57807855764607
1739209717.8789015;-38.13080360867914
1739209717.8789082;-38.13080360867914
1739209717.8789148;-38.13080360867914
1739209717.8789215;-35.57807855764607
1739209717.8789284;-35.57807855764607
1739209717.878935;-38.13080360867914
1739209717.8789418;-45.120503652039325
1739209717.8789485;-38.13080360867914
1739209717.8789551;-45.120503652039325
1739209717.878962;-38.13080360867914
1739209717.8789687;-45.120503652039325
1739209717.8789754;-38.13080360867914
1739209717.878982;-38.13080360867914
1739209717.8789887;-35.57807855764607
1739209717.8789957;-45.120503652039325
1739209717.8790023;-33.981070128970906
1739209717.879009;-35.57807855764607
1739209717.8790157;-38.13080360867914
1739209717.8790224;-45.120503652039325
1739209717.8790293;-45.120503652039325
1739209717.879036;-38.13080360867914
1739209717.8790426;-38.13080360867914
1739209717.8790493;-38.13080360867914
1739209717.879056;-35.57807855764607
1739209717.8790627;-35.57807855764607
1739209717.8790696;-45.120503652039325
1739209717.8790762;-38.13080360867914
1739209717.879083;-45.120503652039325
1739209717.8790896;-45.120503652039325
1739209717.8790963;-45.120503652039325
1739209717.8791032;-45.120503652039325
1739209717.8791099;-45.120503652039325
1739209717.8791165;-38.13080360867914
1739209717.8791232;-35.57807855764607
1739209717.87913;-45.120503652039325
1739209717.8791368;-35.57807855764607
1739209717.8791435;-32.816014438256545
1739209717.8791502;-45.120503652039325
1739209717.8791568;-45.120503652039325
1739209717.8791635;-45.120503652039325
1739209717.8791704;-45.120503652039325
1739209717.879177;-38.13080360867914
1739209717.8791838;-35.57807855764607
1739209717.8791904;-45.120503652039325
1739209717.8791971;-45.120503652039325
1739209717.879204;-45.120503652039325
1739209717.8792107;-38.13080360867914
1739209717.8792174;-45.120503652039325
1739209717.879224;-38.13080360867914
1739209717.8792307;-45.120503652039325
1739209717.8792374;-45.120503652039325
1739209717.8792443;-38.13080360867914
1739209717.879251;-38.13080360867914
1739209717.8792577;-38.13080360867914
1739209717.8792644;-45.120503652039325
1739209717.879271;-45.120503652039325
1739209717.879278;-45.120503652039325
1739209717.8792846;-38.13080360867914
1739209717.8792913;-38.13080360867914
1739209717.879298;-45.120503652039325
1739209717.8793046;-45.120503652039325
1739209717.8793116;-45.120503652039325
1739209717.8793182;-33.981070128970906
1739209717.879325;-33.981070128970906
1739209717.8793316;-38.13080360867914
1739209717.8793383;-38.13080360867914
1739209717.8793452;-38.13080360867914
1739209717.8793519;-38.13080360867914
1739209717.8793585;-45.120503652039325
1739209717.8793652;-45.120503652039325
1739209717.879372;-45.120503652039325
1739209717.8793788;-45.120503652039325
1739209717.8793855;-38.13080360867914
1739209717.8793921;-38.13080360867914
1739209717.8793988;-45.120503652039325
1739209717.8794055;-38.13080360867914
1739209717.8794122;-38.13080360867914
1739209717.879419;-38.13080360867914
1739209717.8794258;-45.120503652039325
1739209717.8794324;-38.13080360867914
1739209717.879439;-38.13080360867914
1739209717.8794458;-38.13080360867914
1739209717.8794527;-32.816014438256545
1739209717.8794594;-35.57807855764607
1739209717.879466;-38.13080360867914
1739209717.8794727;-38.13080360867914
1739209717.8794794;-28.58837851428586
1739209717.8794863;-38.13080360867914
1739209717.879493;-45.120503652039325
1739209717.8794997;-45.120503652039325
1739209717.8795063;-31.141103565318915
1739209717.879513;-33.981070128970906
1739209717.87952;-45.120503652039325
1739209717.8795266;-33.981070128970906
1739209717.8795333;-35.57807855764607
1739209717.87954;-45.120503652039325
1739209717.8795466;-45.120503652039325
1739209717.8795536;-38.13080360867914
1739209717.8795602;-45.120503652039325
1739209717.879567;-45.120503652039325
1739209717.8795736;-38.13080360867914
1739209717.8795803;-38.13080360867914
1739209717.879587;-28.992665084841942
1739209717.8795938;-28.992665084841942
1739209717.8796005;-45.120503652039325
1739209717.8796072;-33.981070128970906
1739209717.8796139;-32.816014438256545
1739209717.8796206;-38.13080360867914
1739209717.8796275;-45.120503652039325
1739209717.8796341;-38.13080360867914
1739209717.8796408;-45.120503652039325
1739209717.8796475;-45.120503652039325
1739209717.8796542;-45.120503652039325
1739209717.879661;-38.13080360867914
1739209717.8796678;-38.13080360867914
1739209717.8796744;-45.120503652039325
1739209717.879681;-38.13080360867914
1739209717.8796878;-38.13080360867914
1739209717.8796947;-38.13080360867914
1739209717.8797014;-38.13080360867914
1739209717.879708;-38.13080360867914
1739209717.8797147;-38.13080360867914
1739209717.8797214;-35.57807855764607
1739209717.8797283;-45.120503652039325
1739209717.879735;-45.120503652039325
1739209717.8797417;-38.13080360867914
1739209717.8797483;-38.13080360867914
1739209717.879755;-31.141103565318915
1739209717.8797617;-38.13080360867914
1739209717.8797686;-45.120503652039325
1739209717.8797753;-38.13080360867914
1739209717.879782;-38.13080360867914
1739209717.8797886;-45.120503652039325
1739209717.8797953;-38.13080360867914
1739209717.8798022;-38.13080360867914
1739209717.879809;-31.141103565318915
1739209717.8798156;-45.120503652039325
1739209717.8798223;-38.13080360867914
1739209717.879829;-38.13080360867914
1739209717.8798358;-45.120503652039325
1739209717.8798425;-38.13080360867914
1739209717.8798492;-45.120503652039325
1739209717.8798559;-38.13080360867914
1739209717.8798625;-38.13080360867914
1739209717.8798695;-38.13080360867914
1739209717.8798761;-45.120503652039325
1739209717.8798828;-45.120503652039325
1739209717.8798895;-33.981070128970906
1739209717.8798962;-32.816014438256545
1739209717.879903;-38.13080360867914
1739209717.8799098;-45.120503652039325
1739209717.8799164;-38.13080360867914
1739209717.879923;-35.57807855764607
1739209717.8799298;-38.13080360867914
1739209717.8799365;-45.120503652039325
1739209717.8799434;-38.13080360867914
1739209717.87995;-38.13080360867914
1739209717.8799567;-45.120503652039325
1739209717.8799634;-45.120503652039325
1739209717.87997;-33.981070128970906
1739209717.879977;-38.13080360867914
1739209717.8799837;-38.13080360867914
1739209717.8799903;-45.120503652039325
1739209717.879997;-38.13080360867914
1739209717.8800037;-45.120503652039325
1739209717.8800106;-38.13080360867914
1739209717.8800173;-45.120503652039325
1739209717.880024;-45.120503652039325
1739209717.8800306;-32.816014438256545
1739209717.8800373;-45.120503652039325
1739209717.8800442;-45.120503652039325
1739209717.880051;-35.57807855764607
1739209717.8800576;-35.57807855764607
1739209717.8800642;-38.13080360867914
1739209717.880071;-45.120503652039325
1739209717.8800778;-33.981070128970906
1739209717.8800845;-32.816014438256545
1739209717.8800912;-45.120503652039325
1739209717.8800979;-45.120503652039325
1739209717.8801045;-45.120503652039325
1739209717.8801112;-38.13080360867914
1739209717.8801181;-38.13080360867914
1739209717.8801248;-38.13080360867914
1739209717.8801315;-38.13080360867914
1739209717.8801382;-32.816014438256545
1739209717.8801448;-45.120503652039325
1739209717.8801517;-45.120503652039325
1739209717.8801584;-38.13080360867914
1739209717.880165;-45.120503652039325
1739209717.8801718;-45.120503652039325
1739209717.8801785;-38.13080360867914
1739209717.8801854;-38.13080360867914
1739209717.880192;-35.57807855764607
1739209717.8801987;-45.120503652039325
1739209717.8802054;-38.13080360867914
1739209717.880212;-38.13080360867914
1739209717.880219;-35.57807855764607
1739209717.8802257;-38.13080360867914
1739209717.8802323;-45.120503652039325
1739209717.880239;-45.120503652039325
1739209717.8802457;-45.120503652039325
1739209717.8802526;-38.13080360867914
1739209717.8802593;-45.120503652039325
1739209717.880266;-45.120503652039325
1739209717.8802726;-45.120503652039325
1739209717.8802793;-45.120503652039325
1739209717.880286;-45.120503652039325
1739209717.880293;-33.981070128970906
1739209717.8802996;-35.57807855764607
1739209717.8803062;-38.13080360867914
1739209717.880313;-45.120503652039325
1739209717.8803196;-38.13080360867914
1739209717.8803265;-35.57807855764607
1739209717.8803332;-38.13080360867914
1739209717.8803399;-45.120503652039325
1739209717.8803465;-33.981070128970906
1739209717.8803532;-31.141103565318893
1739209717.8803601;-45.120503652039325
1739209717.8803668;-45.120503652039325
1739209717.8803735;-45.120503652039325
1739209717.8803802;-38.13080360867914
1739209717.8803868;-38.13080360867914
1739209717.8803937;-45.120503652039325
1739209717.8804004;-38.13080360867914
1739209717.880407;-45.120503652039325
1739209717.8804138;-45.120503652039325
1739209717.8804204;-45.120503652039325
1739209717.8756473;-45.120503652039325
1739209717.8756497;-33.981070128970906
1739209717.875652;-45.120503652039325
1739209717.8756545;-45.120503652039325
1739209717.8756568;-45.120503652039325
1739209717.875659;-38.13080360867914
1739209717.8756614;-35.57807855764607
1739209717.8756638;-45.120503652039325
1739209717.8756661;-45.120503652039325
1739209717.8756685;-38.13080360867914
1739209717.875671;-32.816014438256545
1739209717.875673;-45.120503652039325
1739209717.8756754;-45.120503652039325
1739209717.8756778;-45.120503652039325
1739209717.8756802;-33.981070128970906
1739209717.8756826;-31.141103565318915
1739209717.8756847;-45.120503652039325
1739209717.8756871;-38.13080360867914
1739209717.8756895;-38.13080360867914
1739209717.875692;-38.13080360867914
1739209717.8756943;-45.120503652039325
1739209717.8756967;-45.120503652039325
1739209717.8756988;-45.120503652039325
1739209717.8757012;-38.13080360867914
1739209717.8757036;-35.57807855764607
1739209717.875706;-38.13080360867914
1739209717.8757083;-45.120503652039325
1739209717.8757105;-38.13080360867914
1739209717.8757129;-38.13080360867914
1739209717.8757153;-45.120503652039325
1739209717.8757176;-38.13080360867914
1739209717.87572;-38.13080360867914
1739209717.8757224;-38.13080360867914
1739209717.8757246;-38.13080360867914
1739209717.875727;-38.13080360867914
1739209717.8757293;-38.13080360867914
1739209717.8757317;-35.57807855764607
1739209717.875734;-45.120503652039325
1739209717.8757362;-45.120503652039325
1739209717.8757386;-38.13080360867914
1739209717.875741;-45.120503652039325
1739209717.8757434;-45.120503652039325
1739209717.8757458;-45.120503652039325
1739209717.8757482;-38.13080360867914
1739209717.8757503;-32.816014438256545
1739209717.8757527;-38.13080360867914
1739209717.875755;-38.13080360867914
1739209717.8757575;-27.267205301931607
1739209717.8757598;-35.57807855764607
1739209717.875762;-45.120503652039325
1739209717.8757644;-45.120503652039325
1739209717.8757668;-38.13080360867914
1739209717.8757691;-33.981070128970906
1739209717.8757715;-45.120503652039325
1739209717.875774;-45.120503652039325
1739209717.875776;-33.981070128970906
1739209717.8757784;-38.13080360867914
1739209717.8757808;-38.13080360867914
1739209717.8757832;-45.120503652039325
1739209717.8757856;-45.120503652039325
1739209717.8757877;-38.13080360867914
1739209717.87579;-45.120503652039325
1739209717.8757925;-45.120503652039325
1739209717.875795;-28.992665084841942
1739209717.8757973;-32.816014438256545
1739209717.8757997;-38.13080360867914
1739209717.8758018;-38.13080360867914
1739209717.8758042;-31.141103565318915
1739209717.8758066;-35.57807855764607
1739209717.875809;-45.120503652039325
1739209717.8758113;-45.120503652039325
1739209717.8758137;-45.120503652039325
1739209717.8758159;-45.120503652039325
1739209717.8758183;-45.120503652039325
1739209717.8758206;-45.120503652039325
1739209717.875823;-45.120503652039325
1739209717.8758254;-35.57807855764607
1739209717.8758276;-38.13080360867914
1739209717.87583;-45.120503652039325
1739209717.8758323;-45.120503652039325
1739209717.8758347;-45.120503652039325
1739209717.875837;-45.120503652039325
1739209717.8758395;-45.120503652039325
1739209717.8758416;-45.120503652039325
1739209717.875844;-33.981070128970906
1739209717.8758464;-45.120503652039325
1739209717.8758488;-45.120503652039325
1739209717.8758512;-28.992665084841942
1739209717.8758533;-33.981070128970906
1739209717.8758557;-45.120503652039325
1739209717.875858;-45.120503652039325
1739209717.8758605;-38.13080360867914
1739209717.8758628;-35.57807855764607
1739209717.8758652;-38.13080360867914
1739209717.8758674;-45.120503652039325
1739209717.8758698;-38.13080360867914
1739209717.8758721;-38.13080360867914
1739209717.8758745;-35.57807855764607
1739209717.875877;-45.120503652039325
1739209717.875879;-45.120503652039325
1739209717.8758814;-38.13080360867914
1739209717.8758838;-38.13080360867914
1739209717.8758862;-45.120503652039325
1739209717.8758886;-28.992665084841942
1739209717.875891;-32.816014438256545
1739209717.875893;-45.120503652039325
1739209717.8758955;-38.13080360867914
1739209717.875898;-38.13080360867914
1739209717.8759003;-45.120503652039325
1739209717.8759027;-45.120503652039325
1739209717.8759048;-38.13080360867914
1739209717.8759072;-45.120503652039325
1739209717.8759096;-38.13080360867914
1739209717.875912;-45.120503652039325
1739209717.8759143;-45.120503652039325
1739209717.8759167;-45.120503652039325
1739209717.8759189;-32.816014438256545
1739209717.8759212;-45.120503652039325
1739209717.8759236;-38.13080360867914
1739209717.875926;-45.120503652039325
1739209717.8759284;-45.120503652039325
1739209717.8759305;-38.13080360867914
1739209717.875933;-38.13080360867914
1739209717.8759353;-38.13080360867914
1739209717.8759377;-45.120503652039325
1739209717.87594;-45.120503652039325
1739209717.8759425;-38.13080360867914
1739209717.8759446;-32.816014438256545
1739209717.875947;-38.13080360867914
1739209717.8759494;-45.120503652039325
1739209717.8759518;-45.120503652039325
1739209717.8759542;-38.13080360867914
1739209717.8759563;-45.120503652039325
1739209717.8759587;-38.13080360867914
1739209717.875961;-33.981070128970906
1739209717.8759634;-38.13080360867914
1739209717.8759658;-45.120503652039325
1739209717.8759682;-35.57807855764607
1739209717.8759704;-38.13080360867914
1739209717.8759727;-45.120503652039325
1739209717.8759751;-45.120503652039325
1739209717.8759775;-38.13080360867914
1739209717.87598;-45.120503652039325
1739209717.8759823;-35.57807855764607
1739209717.8759844;-35.57807855764607
1739209717.8759868;-45.120503652039325
1739209717.8759892;-45.120503652039325
1739209717.8759916;-35.57807855764607
1739209717.875994;-45.120503652039325
1739209717.875996;-45.120503652039325
1739209717.8759985;-38.13080360867914
1739209717.876001;-45.120503652039325
1739209717.8760033;-45.120503652039325
1739209717.8760056;-35.57807855764607
1739209717.876008;-35.57807855764607
1739209717.8760102;-45.120503652039325
1739209717.8760126;-45.120503652039325
1739209717.876015;-38.13080360867914
1739209717.8760173;-45.120503652039325
1739209717.8760197;-38.13080360867914
1739209717.8760219;-38.13080360867914
1739209717.8760242;-45.120503652039325
1739209717.8760266;-45.120503652039325
1739209717.876029;-45.120503652039325
1739209717.8760314;-45.120503652039325
1739209717.8760338;-38.13080360867914
1739209717.876036;-35.57807855764607
1739209717.8760383;-35.57807855764607
1739209717.8760407;-33.981070128970906
1739209717.876043;-45.120503652039325
1739209717.8760455;-45.120503652039325
1739209717.8760476;-38.13080360867914
1739209717.87605;-35.57807855764607
1739209717.8760524;-45.120503652039325
1739209717.8760548;-45.120503652039325
1739209717.8760571;-45.120503652039325
1739209717.8760595;-33.981070128970906
1739209717.8760617;-31.141103565318915
1739209717.876064;-38.13080360867914
1739209717.8760664;-38.13080360867914
1739209717.8760688;-38.13080360867914
1739209717.8760712;-38.13080360867914
1739209717.8760734;-45.120503652039325
1739209717.8760757;-38.13080360867914
1739209717.8760781;-45.120503652039325
1739209717.8760805;-38.13080360867914
1739209717.876083;-38.13080360867914
1739209717.8760853;-38.13080360867914
1739209717.8760874;-45.120503652039325
1739209717.8760898;-45.120503652039325
1739209717.8760922;-45.120503652039325
1739209717.8760946;-38.13080360867914
1739209717.876097;-38.13080360867914
1739209717.876099;-38.13080360867914
1739209717.8761015;-33.981070128970906
1739209717.8761039;-38.13080360867914
1739209717.8761063;-38.13080360867914
1739209717.8761086;-38.13080360867914
1739209717.876111;-45.120503652039325
1739209717.8761132;-38.13080360867914
1739209717.8761156;-33.981070128970906
1739209717.876118;-33.981070128970906
1739209717.8761203;-45.120503652039325
1739209717.8761227;-45.120503652039325
1739209717.8761249;-33.981070128970906
1739209717.8761272;-32.816014438256545
1739209717.8761296;-35.57807855764607
1739209717.876132;-38.13080360867914
1739209717.8761344;-38.13080360867914
1739209717.8761368;-38.13080360867914
1739209717.876139;-45.120503652039325
1739209717.8761413;-45.120503652039325
1739209717.8761437;-45.120503652039325
1739209717.876146;-38.13080360867914
1739209717.8761485;-45.120503652039325
1739209717.8761506;-38.13080360867914
1739209717.876153;-33.981070128970906
1739209717.8761554;-33.981070128970906
1739209717.8761578;-45.120503652039325
1739209717.8761601;-45.120503652039325
1739209717.8761625;-35.57807855764607
1739209717.8761647;-45.120503652039325
1739209717.876167;-38.13080360867914
1739209717.8761694;-38.13080360867914
1739209717.8761718;-31.141103565318915
1739209717.8761742;-27.877744956031414
1739209717.8761766;-45.120503652039325
1739209717.8761787;-38.13080360867914
1739209717.8761811;-45.120503652039325
1739209717.8761835;-38.13080360867914
1739209717.876186;-38.13080360867914
1739209717.8761883;-45.120503652039325
1739209717.8761904;-38.13080360867914
1739209717.8761928;-33.981070128970906
1739209717.8761952;-45.120503652039325
1739209717.8761976;-38.13080360867914
1739209717.8762;-35.57807855764607
1739209717.8762023;-38.13080360867914
1739209717.8762045;-45.120503652039325
1739209717.8762069;-45.120503652039325
1739209717.8762093;-27.8777449560314
1739209717.8762116;-45.120503652039325
1739209717.876214;-45.120503652039325
1739209717.8762162;-38.13080360867914
1739209717.8762186;-38.13080360867914
1739209717.876221;-38.13080360867914
1739209717.8762233;-45.120503652039325
1739209717.8762257;-33.981070128970906
1739209717.876228;-45.120503652039325
1739209717.8762302;-38.13080360867914
1739209717.8762326;-45.120503652039325
1739209717.876235;-38.13080360867914
1739209717.8762374;-45.120503652039325
1739209717.8762398;-38.13080360867914
1739209717.876242;-33.981070128970906
1739209717.8762443;-38.13080360867914
1739209717.8762467;-32.816014438256545
1739209717.876249;-45.120503652039325
1739209717.8762515;-45.120503652039325
1739209717.8762538;-38.13080360867914
1739209717.876256;-35.57807855764607
1739209717.8762584;-45.120503652039325
1739209717.8762608;-45.120503652039325
1739209717.8762631;-33.981070128970906
1739209717.8762655;-38.13080360867914
1739209717.8762677;-31.141103565318915
1739209717.87627;-38.13080360867914
1739209717.8762724;-38.13080360867914
1739209717.8762748;-35.57807855764607
1739209717.8762772;-45.120503652039325
1739209717.8762796;-38.13080360867914
1739209717.8762817;-45.120503652039325
1739209717.8762841;-38.13080360867914
1739209717.8762865;-38.13080360867914
1739209717.876289;-38.13080360867914
1739209717.8762913;-38.13080360867914
1739209717.8762934;-45.120503652039325
1739209717.8762958;-45.120503652039325
1739209717.8762982;-38.13080360867914
1739209717.8763006;-45.120503652039325
1739209717.876303;-45.120503652039325
1739209717.8763053;-45.120503652039325
1739209717.8763075;-45.120503652039325
1739209717.8763099;-38.13080360867914
1739209717.8763123;-38.13080360867914
1739209717.8763146;-38.13080360867914
1739209717.876317;-45.120503652039325
1739209717.8763192;-38.13080360867914
1739209717.8763216;-45.120503652039325
1739209717.876324;-35.57807855764607
1739209717.8763263;-35.57807855764607
1739209717.8763287;-45.120503652039325
1739209717.876331;-45.120503652039325
1739209717.8763332;-38.13080360867914
1739209717.8763356;-38.13080360867914
1739209717.876338;-45.120503652039325
1739209717.8763404;-38.13080360867914
1739209717.8763428;-45.120503652039325
1739209717.8763452;-45.120503652039325
1739209717.8763473;-38.13080360867914
1739209717.8763497;-45.120503652039325
1739209717.876352;-45.120503652039325
1739209717.8763545;-45.120503652039325
1739209717.8763568;-38.13080360867914
1739209717.876359;-45.120503652039325
1739209717.8763614;-38.13080360867914
1739209717.8763638;-35.57807855764607
1739209717.8763661;-45.120503652039325
1739209717.8763685;-38.13080360867914
1739209717.876371;-45.120503652039325
1739209717.876373;-35.57807855764607
1739209717.8763754;-45.120503652039325
1739209717.8763778;-38.13080360867914
1739209717.8763802;-38.13080360867914
1739209717.8763826;-38.13080360867914
1739209717.8763847;-38.13080360867914
1739209717.8763871;-45.120503652039325
1739209717.8763895;-45.120503652039325
1739209717.876392;-45.120503652039325
1739209717.8763943;-45.120503652039325
1739209717.8763967;-45.120503652039325
1739209717.8763988;-45.120503652039325
1739209717.8764012;-45.120503652039325
1739209717.8764036;-45.120503652039325
1739209717.876406;-45.120503652039325
1739209717.8764083;-35.57807855764607
1739209717.8764105;-32.816014438256545
1739209717.8764129;-38.13080360867914
1739209717.8764153;-38.13080360867914
1739209717.8764176;-35.57807855764607
1739209717.87642;-30.49652367304973
1739209717.8764224;-38.13080360867914
1739209717.8764246;-45.120503652039325
1739209717.876427;-45.120503652039325
1739209717.8764293;-45.120503652039325
1739209717.8764317;-38.13080360867914
1739209717.876434;-38.13080360867914
1739209717.8764362;-38.13080360867914
1739209717.8764386;-45.120503652039325
1739209717.876441;-45.120503652039325
1739209717.8764434;-45.120503652039325
1739209717.8764458;-45.120503652039325
1739209717.8764482;-45.120503652039325
1739209717.8764503;-45.120503652039325
1739209717.8764527;-45.120503652039325
1739209717.876455;-38.13080360867914
1739209717.8764575;-27.8777449560314
1739209717.8764598;-38.13080360867914
1739209717.876462;-45.120503652039325
1739209717.8764644;-38.13080360867914
1739209717.8764668;-30.49652367304973
1739209717.8764691;-38.13080360867914
1739209717.8764715;-45.120503652039325
1739209717.876474;-38.13080360867914
1739209717.876476;-33.981070128970956
1739209717.8764784;-45.120503652039325
1739209717.8764808;-45.120503652039325
1739209717.8764832;-38.13080360867914
