CAN Message; 0x1bb:0000c3e590194df1
1739209658.366769;-45.120503652039325
1739209658.3667712;-35.57807855764607
1739209658.3667734;-38.13080360867914
1739209658.3667753;-45.120503652039325
1739209658.3667774;-38.13080360867914
1739209658.3667796;-35.57807855764607
1739209658.3667817;-38.13080360867914
1739209658.3667839;-45.120503652039325
1739209658.3667858;-45.120503652039325
1739209658.366788;-45.120503652039325
1739209658.36679;-38.13080360867914
1739209658.3667922;-45.120503652039325
1739209658.3667943;-38.13080360867914
1739209658.3667963;-38.13080360867914
1739209658.3667984;-38.13080360867914
1739209658.3668005;-45.120503652039325
1739209658.3668027;-45.120503652039325
1739209658.3668046;-45.120503652039325
1739209658.3668067;-38.13080360867914
1739209658.366809;-45.120503652039325
1739209658.3676152;-38.13080360867914
1739209658.3676186;-45.120503652039325
1739209658.3676221;-45.120503652039325
1739209658.3676257;-45.120503652039325
1739209658.367629;-45.120503652039325
1739209658.3676326;-38.13080360867914
1739209658.3676362;-38.13080360867914
1739209658.3676395;-45.120503652039325
1739209658.367643;-45.120503652039325
1739209658.3676467;-45.120503652039325
1739209658.3676503;-35.57807855764607
1739209658.3676536;-32.816014438256545
1739209658.3676572;-35.57807855764607
1739209658.3676608;-45.120503652039325
1739209658.367664;-38.13080360867914
1739209658.3676677;-35.57807855764607
1739209658.3676713;-45.120503652039325
1739209658.3676746;-45.120503652039325
1739209658.3676782;-33.981070128970906
1739209658.3676817;-45.120503652039325
1739209658.367685;-45.120503652039325
1739209658.3676887;-38.13080360867914
1739209658.3676922;-38.13080360867914
1739209658.3676956;-38.13080360867914
1739209658.3676991;-38.13080360867914
1739209658.3677027;-38.13080360867914
1739209658.367706;-35.57807855764607
1739209658.3677096;-35.57807855764607
1739209658.3677132;-38.13080360867914
1739209658.3677166;-38.13080360867914
1739209658.3677201;-35.57807855764607
1739209658.3677237;-35.57807855764607
1739209658.3677273;-38.13080360867914
1739209658.3677306;-45.120503652039325
1739209658.3677342;-38.13080360867914
1739209658.3677378;-45.120503652039325
1739209658.367741;-45.120503652039325
1739209658.3677447;-38.13080360867914
1739209658.3677483;-35.57807855764607
1739209658.3677516;-38.13080360867914
1739209658.3677552;-45.120503652039325
1739209658.3677588;-45.120503652039325
1739209658.367762;-45.120503652039325
1739209658.3677657;-38.13080360867914
1739209658.3677692;-45.120503652039325
1739209658.3677726;-38.13080360867914
1739209658.3677762;-35.57807855764607
1739209658.3677797;-38.13080360867914
1739209658.367783;-45.120503652039325
1739209658.3677866;-38.13080360867914
1739209658.3677902;-35.57807855764607
1739209658.3677936;-35.57807855764607
1739209658.3677971;-38.13080360867914
1739209658.3678007;-33.981070128970906
1739209658.3678043;-38.13080360867914
1739209658.3678076;-33.981070128970906
1739209658.3678112;-31.141103565318915
1739209658.3678148;-45.120503652039325
1739209658.367818;-35.57807855764607
1739209658.3678217;-33.981070128970906
1739209658.3678253;-45.120503652039325
1739209658.3678286;-45.120503652039325
1739209658.3678322;-38.13080360867914
1739209658.3678358;-45.120503652039325
1739209658.367839;-38.13080360867914
1739209658.3678427;-38.13080360867914
1739209658.3678463;-35.57807855764607
1739209658.3678496;-38.13080360867914
1739209658.3678532;-45.120503652039325
1739209658.3678567;-38.13080360867914
1739209658.36786;-38.13080360867914
1739209658.3678637;-38.13080360867914
1739209658.3678672;-45.120503652039325
1739209658.3678708;-38.13080360867914
1739209658.3678741;-35.57807855764607
1739209658.3678777;-32.816014438256545
1739209658.3678813;-33.981070128970906
1739209658.3678846;-45.120503652039325
1739209658.3678882;-45.120503652039325
1739209658.3678918;-38.13080360867914
1739209658.3678951;-45.120503652039325
1739209658.3678987;-45.120503652039325
1739209658.3679023;-35.57807855764607
1739209658.3679056;-38.13080360867914
1739209658.3679092;-31.141103565318943
1739209658.3679128;-38.13080360867914
1739209658.367916;-35.57807855764607
1739209658.3679197;-38.13080360867914
1739209658.3679233;-45.120503652039325
1739209658.3679266;-38.13080360867914
1739209658.3679302;-45.120503652039325
1739209658.3679338;-38.13080360867914
1739209658.367937;-29.438486411369333
1739209658.3679407;-38.13080360867914
1739209658.3679442;-38.13080360867914
1739209658.3679478;-35.57807855764607
1739209658.3679512;-38.13080360867914
1739209658.3679547;-38.13080360867914
1739209658.3679583;-45.120503652039325
1739209658.3679616;-45.120503652039325
1739209658.3679652;-45.120503652039325
1739209658.3679688;-38.13080360867914
1739209658.3679721;-38.13080360867914
1739209658.3679757;-45.120503652039325
1739209658.3679793;-45.120503652039325
1739209658.3679826;-38.13080360867914
1739209658.3679862;-35.57807855764607
1739209658.3679898;-38.13080360867914
1739209658.367993;-45.120503652039325
1739209658.3679967;-45.120503652039325
1739209658.3680003;-35.57807855764607
1739209658.3680036;-38.13080360867914
1739209658.3680072;-45.120503652039325
1739209658.3680108;-38.13080360867914
1739209658.3680143;-35.57807855764607
1739209658.3680177;-38.13080360867914
1739209658.3680212;-32.816014438256545
1739209658.3680248;-38.13080360867914
1739209658.3680282;-38.13080360867914
1739209658.3680317;-45.120503652039325
1739209658.3680353;-45.120503652039325
1739209658.3680387;-45.120503652039325
1739209658.3680422;-38.13080360867914
1739209658.3680458;-38.13080360867914
1739209658.3680491;-38.13080360867914
1739209658.3680527;-45.120503652039325
1739209658.3680563;-38.13080360867914
1739209658.3680596;-38.13080360867914
1739209658.3680632;-45.120503652039325
1739209658.3680668;-38.13080360867914
1739209658.3680701;-45.120503652039325
1739209658.3680737;-45.120503652039325
1739209658.3680773;-26.991370085610736
1739209658.3680806;-38.13080360867914
1739209658.3680842;-45.120503652039325
1739209658.3680878;-38.13080360867914
1739209658.3680913;-32.816014438256545
1739209658.3680947;-45.120503652039325
1739209658.3680983;-45.120503652039325
1739209658.3681018;-38.13080360867914
1739209658.3681052;-45.120503652039325
1739209658.3681087;-45.120503652039325
1739209658.3681123;-38.13080360867914
1739209658.3681157;-45.120503652039325
1739209658.3681192;-45.120503652039325
1739209658.3681228;-45.120503652039325
1739209658.3681262;-38.13080360867914
1739209658.3681297;-35.57807855764607
1739209658.3681333;-31.141103565318893
1739209658.3681366;-33.981070128970906
1739209658.3681402;-45.120503652039325
1739209658.3681438;-38.13080360867914
1739209658.3681471;-38.13080360867914
1739209658.3681507;-45.120503652039325
1739209658.3681543;-45.120503652039325
1739209658.3681576;-38.13080360867914
1739209658.3681612;-32.816014438256545
1739209658.3681648;-38.13080360867914
1739209658.3681684;-38.13080360867914
1739209658.3681717;-38.13080360867914
1739209658.3681753;-45.120503652039325
1739209658.3681788;-38.13080360867914
1739209658.3681822;-38.13080360867914
1739209658.3681858;-35.57807855764607
1739209658.3681893;-45.120503652039325
1739209658.3681927;-45.120503652039325
1739209658.3681962;-45.120503652039325
1739209658.3681998;-45.120503652039325
1739209658.3682032;-45.120503652039325
1739209658.3682067;-38.13080360867914
1739209658.3682103;-35.57807855764607
1739209658.3682137;-38.13080360867914
1739209658.3682172;-32.816014438256545
1739209658.3682208;-38.13080360867914
1739209658.3682241;-45.120503652039325
1739209658.3682277;-38.13080360867914
1739209658.3682313;-38.13080360867914
1739209658.3682349;-38.13080360867914
1739209658.3682382;-45.120503652039325
1739209658.3682418;-45.120503652039325
1739209658.3682454;-45.120503652039325
1739209658.3682487;-38.13080360867914
1739209658.3682523;-38.13080360867914
1739209658.3682559;-45.120503652039325
1739209658.3682592;-45.120503652039325
1739209658.3682628;-35.57807855764607
1739209658.3682663;-45.120503652039325
1739209658.3682697;-38.13080360867914
1739209658.3682733;-38.13080360867914
1739209658.3682768;-38.13080360867914
1739209658.3682802;-45.120503652039325
1739209658.3682837;-38.13080360867914
1739209658.3682873;-45.120503652039325
1739209658.3682907;-45.120503652039325
1739209658.3682942;-45.120503652039325
1739209658.3682978;-45.120503652039325
1739209658.3683012;-38.13080360867914
1739209658.3683047;-33.981070128970906
1739209658.3683083;-45.120503652039325
1739209658.368312;-38.13080360867914
1739209658.3683152;-45.120503652039325
1739209658.3683188;-38.13080360867914
1739209658.3683224;-38.13080360867914
1739209658.3683257;-33.981070128970906
1739209658.3683293;-45.120503652039325
1739209658.3683329;-38.13080360867914
1739209658.3683362;-35.57807855764607
1739209658.3683398;-38.13080360867914
1739209658.3683434;-45.120503652039325
1739209658.3683467;-38.13080360867914
1739209658.3683503;-38.13080360867914
1739209658.3683538;-45.120503652039325
1739209658.3683572;-45.120503652039325
1739209658.3683608;-38.13080360867914
1739209658.3683643;-38.13080360867914
1739209658.3683677;-38.13080360867914
1739209658.3683712;-45.120503652039325
1739209658.3683748;-45.120503652039325
1739209658.3683782;-35.57807855764607
1739209658.3683817;-45.120503652039325
1739209658.3683853;-45.120503652039325
1739209658.368389;-28.992665084841942
1739209658.3683922;-32.816014438256545
1739209658.3683958;-33.981070128970906
1739209658.3683994;-45.120503652039325
1739209658.3684027;-38.13080360867914
1739209658.3684063;-38.13080360867914
1739209658.3684099;-38.13080360867914
1739209658.3684132;-45.120503652039325
1739209658.3684168;-32.816014438256545
1739209658.3684204;-38.13080360867914
1739209658.3684237;-38.13080360867914
1739209658.3684273;-45.120503652039325
1739209658.3684309;-45.120503652039325
1739209658.3684342;-35.57807855764607
1739209658.3684378;-38.13080360867914
1739209658.3684413;-38.13080360867914
1739209658.3684447;-31.141103565318915
1739209658.3684483;-33.981070128970906
1739209658.3684518;-38.13080360867914
1739209658.3684554;-38.13080360867914
1739209658.3684587;-38.13080360867914
1739209658.3684623;-38.13080360867914
1739209658.368466;-33.981070128970906
1739209658.3684692;-32.816014438256545
1739209658.3684728;-38.13080360867914
1739209658.3684764;-38.13080360867914
1739209658.3684797;-38.13080360867914
1739209658.3684833;-45.120503652039325
1739209658.368487;-38.13080360867914
1739209658.3684902;-45.120503652039325
1739209658.3684938;-45.120503652039325
1739209658.3684974;-32.816014438256545
1739209658.3685007;-33.981070128970906
1739209658.3685043;-45.120503652039325
1739209658.3685079;-45.120503652039325
1739209658.3685112;-45.120503652039325
1739209658.3685148;-38.13080360867914
1739209658.3685184;-38.13080360867914
1739209658.3685217;-38.13080360867914
1739209658.3685253;-38.13080360867914
1739209658.3685288;-30.49652367304973
1739209658.3685324;-38.13080360867914
1739209658.3685358;-45.120503652039325
1739209658.3685393;-45.120503652039325
1739209658.368543;-33.981070128970906
1739209658.3685462;-38.13080360867914
1739209658.3685498;-38.13080360867914
1739209658.3685534;-32.816014438256545
1739209658.3685567;-38.13080360867914
1739209658.3685603;-38.13080360867914
1739209658.368564;-38.13080360867914
1739209658.3685672;-45.120503652039325
1739209658.3685708;-38.13080360867914
1739209658.3685744;-45.120503652039325
1739209658.3685777;-45.120503652039325
1739209658.3685813;-45.120503652039325
1739209658.3685849;-33.981070128970906
1739209658.3685882;-29.438486411369333
1739209658.3685918;-45.120503652039325
1739209658.3685954;-38.13080360867914
1739209658.3685987;-35.57807855764607
1739209658.3686023;-38.13080360867914
1739209658.3686059;-45.120503652039325
1739209658.3686094;-45.120503652039325
1739209658.3686128;-45.120503652039325
1739209658.3686163;-45.120503652039325
1739209658.36862;-38.13080360867914
1739209658.3686233;-38.13080360867914
1739209658.3686268;-38.13080360867914
1739209658.3686304;-38.13080360867914
1739209658.3686337;-38.13080360867914
1739209658.3686373;-38.13080360867914
1739209658.368641;-45.120503652039325
1739209658.3686442;-38.13080360867914
1739209658.3686478;-45.120503652039325
1739209658.3686514;-38.13080360867914
1739209658.3686547;-38.13080360867914
1739209658.3686583;-45.120503652039325
1739209658.3686619;-38.13080360867914
1739209658.3686652;-45.120503652039325
1739209658.3686688;-45.120503652039325
1739209658.3686724;-33.981070128970906
1739209658.368676;-45.120503652039325
1739209658.3686793;-45.120503652039325
1739209658.3686829;-38.13080360867914
1739209658.3686864;-38.13080360867914
1739209658.3686898;-45.120503652039325
1739209658.3686934;-38.13080360867914
1739209658.368697;-45.120503652039325
1739209658.3687003;-45.120503652039325
1739209658.3687038;-38.13080360867914
1739209658.3687074;-45.120503652039325
1739209658.3687108;-38.13080360867914
1739209658.3687143;-35.57807855764607
1739209658.368718;-33.981070128970906
1739209658.3687212;-45.120503652039325
1739209658.3687248;-38.13080360867914
1739209658.3687284;-38.13080360867914
1739209658.3687317;-38.13080360867914
1739209658.3687353;-45.120503652039325
1739209658.368739;-38.13080360867914
1739209658.3687422;-38.13080360867914
1739209658.3687458;-38.13080360867914
1739209658.3687494;-45.120503652039325
1739209658.368753;-38.13080360867914
1739209658.3687563;-38.13080360867914
1739209658.3687599;-45.120503652039325
1739209658.3687634;-38.13080360867914
1739209658.3687668;-45.120503652039325
1739209658.3687704;-32.816014438256545
1739209658.368774;-45.120503652039325
1739209658.3687773;-45.120503652039325
1739209658.3687809;-45.120503652039325
1739209658.3687844;-33.981070128970906
1739209658.3687878;-31.141103565318915
1739209658.3687913;-45.120503652039325
1739209658.368795;-38.13080360867914
1739209658.3687983;-45.120503652039325
1739209658.3688018;-33.981070128970906
1739209658.3688054;-45.120503652039325
1739209658.3688087;-45.120503652039325
1739209658.3688123;-38.13080360867914
1739209658.368816;-45.120503652039325
1739209658.3688195;-38.13080360867914
1739209658.3688228;-38.13080360867914
1739209658.3688264;-35.57807855764607
1739209658.36883;-38.13080360867914
1739209658.3688333;-45.120503652039325
1739209658.3688369;-38.13080360867914
1739209658.3688405;-35.57807855764607
1739209658.3688438;-33.981070128970906
1739209658.3688474;-45.120503652039325
1739209658.368851;-38.13080360867914
1739209658.3688543;-35.57807855764607
1739209658.3688579;-33.981070128970906
1739209658.3688614;-45.120503652039325
1739209658.3688648;-38.13080360867914
1739209658.3688684;-35.57807855764607
1739209658.368872;-31.141103565318915
1739209658.3688753;-45.120503652039325
1739209658.3688788;-38.13080360867914
1739209658.3688824;-38.13080360867914
1739209658.3688858;-38.13080360867914
1739209658.3688893;-38.13080360867914
1739209658.368893;-33.981070128970906
1739209658.3688965;-45.120503652039325
1739209658.3688998;-38.13080360867914
1739209658.3689034;-45.120503652039325
1739209658.368907;-45.120503652039325
1739209658.3689103;-35.57807855764607
1739209658.368914;-45.120503652039325
1739209658.3689175;-45.120503652039325
1739209658.3689208;-45.120503652039325
1739209658.3689244;-33.981070128970906
1739209658.368928;-31.141103565318915
1739209658.3689313;-45.120503652039325
1739209658.3689349;-45.120503652039325
1739209658.3689384;-35.57807855764607
1739209658.3689418;-45.120503652039325
1739209658.3689454;-38.13080360867914
1739209658.368949;-38.13080360867914
1739209658.3689523;-35.57807855764607
1739209658.3689559;-31.141103565318915
1739209658.3689594;-38.13080360867914
1739209658.3689628;-38.13080360867914
1739209658.3689663;-45.120503652039325
1739209658.36897;-33.981070128970906
1739209658.3689735;-38.13080360867914
1739209658.3689768;-45.120503652039325
1739209658.3689804;-45.120503652039325
1739209658.368984;-29.438486411369347
1739209658.3689873;-38.13080360867914
1739209658.368991;-45.120503652039325
1739209658.3689945;-45.120503652039325
1739209658.3689978;-45.120503652039325
1739209658.3690014;-45.120503652039325
1739209658.369005;-45.120503652039325
1739209658.3690083;-45.120503652039325
1739209658.3690119;-33.981070128970906
1739209658.3690155;-33.981070128970906
1739209658.3690188;-38.13080360867914
1739209658.3690224;-45.120503652039325
1739209658.369026;-38.13080360867914
1739209658.3690293;-35.57807855764607
1739209658.3690329;-38.13080360867914
1739209658.3690364;-45.120503652039325
1739209658.36904;-38.13080360867914
1739209658.3690434;-45.120503652039325
1739209658.369047;-45.120503652039325
1739209658.3690505;-35.57807855764607
1739209658.3690538;-33.981070128970906
1739209658.3690574;-45.120503652039325
1739209658.369061;-45.120503652039325
1739209658.3690643;-45.120503652039325
1739209658.369068;-38.13080360867914
1739209658.3690715;-45.120503652039325
1739209658.3690748;-38.13080360867914
1739209658.3690784;-38.13080360867914
1739209658.369082;-45.120503652039325
1739209658.3690853;-45.120503652039325
1739209658.369089;-35.57807855764607
1739209658.3690925;-45.120503652039325
1739209658.3690958;-38.13080360867914
1739209658.3690994;-45.120503652039325
1739209658.369103;-38.13080360867914
1739209658.366811;-38.13080360867914
1739209658.3668132;-45.120503652039325
1739209658.366815;-45.120503652039325
1739209658.3668172;-35.57807855764607
1739209658.3668194;-33.981070128970906
1739209658.3668215;-45.120503652039325
1739209658.3668237;-38.13080360867914
1739209658.3668256;-32.816014438256545
1739209658.3668277;-45.120503652039325
1739209658.3668299;-38.13080360867914
1739209658.366832;-45.120503652039325
1739209658.3668342;-38.13080360867914
1739209658.366836;-38.13080360867914
1739209658.3668382;-45.120503652039325
1739209658.3668404;-33.981070128970906
1739209658.3668425;-45.120503652039325
1739209658.3668444;-38.13080360867914
1739209658.3668466;-38.13080360867914
1739209658.3668487;-45.120503652039325
1739209658.3668509;-35.57807855764607
1739209658.366853;-38.13080360867914
1739209658.366855;-45.120503652039325
1739209658.366857;-38.13080360867914
1739209658.3668592;-45.120503652039325
1739209658.3668613;-45.120503652039325
1739209658.3668635;-38.13080360867914
1739209658.3668654;-45.120503652039325
1739209658.3668675;-45.120503652039325
1739209658.3668697;-38.13080360867914
1739209658.3668718;-38.13080360867914
1739209658.366874;-38.13080360867914
1739209658.366876;-38.13080360867914
1739209658.366878;-38.13080360867914
1739209658.3668802;-35.57807855764607
1739209658.3668823;-38.13080360867914
1739209658.3668845;-45.120503652039325
1739209658.3668864;-33.981070128970906
1739209658.3668885;-38.13080360867914
1739209658.3668907;-33.981070128970906
1739209658.3668928;-45.120503652039325
1739209658.3668947;-45.120503652039325
1739209658.3668969;-38.13080360867914
1739209658.366899;-45.120503652039325
1739209658.3669012;-45.120503652039325
1739209658.3669033;-38.13080360867914
1739209658.3669052;-38.13080360867914
1739209658.3669074;-28.58837851428586
1739209658.3669095;-38.13080360867914
1739209658.3669116;-45.120503652039325
1739209658.3669138;-45.120503652039325
1739209658.3669157;-38.13080360867914
1739209658.3669178;-45.120503652039325
1739209658.36692;-38.13080360867914
1739209658.3669221;-35.57807855764607
1739209658.3669243;-31.141103565318915
1739209658.3669262;-45.120503652039325
1739209658.3669283;-38.13080360867914
1739209658.3669305;-38.13080360867914
1739209658.3669326;-38.13080360867914
1739209658.3669348;-38.13080360867914
1739209658.3669367;-38.13080360867914
1739209658.3669388;-32.816014438256545
1739209658.366941;-30.49652367304973
1739209658.3669431;-38.13080360867914
1739209658.366945;-38.13080360867914
1739209658.3669472;-45.120503652039325
1739209658.3669493;-38.13080360867914
1739209658.3669515;-45.120503652039325
1739209658.3669536;-38.13080360867914
1739209658.3669555;-35.57807855764607
1739209658.3669577;-31.141103565318915
1739209658.3669598;-38.13080360867914
1739209658.366962;-45.120503652039325
1739209658.366964;-38.13080360867914
1739209658.366966;-38.13080360867914
1739209658.3669682;-45.120503652039325
1739209658.3669703;-45.120503652039325
1739209658.3669724;-38.13080360867914
1739209658.3669746;-35.57807855764607
1739209658.3669765;-38.13080360867914
1739209658.3669786;-45.120503652039325
1739209658.3669808;-45.120503652039325
1739209658.366983;-45.120503652039325
1739209658.3669848;-35.57807855764607
1739209658.366987;-38.13080360867914
1739209658.3669891;-38.13080360867914
1739209658.3669913;-31.141103565318915
1739209658.3669934;-31.141103565318915
1739209658.3669953;-33.981070128970906
1739209658.3669975;-45.120503652039325
1739209658.3669996;-45.120503652039325
1739209658.3670018;-38.13080360867914
1739209658.367004;-38.13080360867914
1739209658.3670058;-45.120503652039325
1739209658.367008;-38.13080360867914
1739209658.36701;-38.13080360867914
1739209658.3670123;-45.120503652039325
1739209658.3670144;-45.120503652039325
1739209658.3670163;-38.13080360867914
1739209658.3670185;-45.120503652039325
1739209658.3670206;-45.120503652039325
1739209658.3670228;-38.13080360867914
1739209658.367025;-45.120503652039325
1739209658.3670268;-38.13080360867914
1739209658.367029;-38.13080360867914
1739209658.367031;-38.13080360867914
1739209658.3670332;-38.13080360867914
1739209658.3670352;-38.13080360867914
1739209658.3670373;-38.13080360867914
1739209658.3670394;-35.57807855764607
1739209658.3670416;-35.57807855764607
1739209658.3670437;-38.13080360867914
1739209658.3670456;-38.13080360867914
1739209658.3670478;-45.120503652039325
1739209658.36705;-38.13080360867914
1739209658.367052;-45.120503652039325
1739209658.3670542;-45.120503652039325
1739209658.3670561;-35.57807855764607
1739209658.3670583;-45.120503652039325
1739209658.3670604;-45.120503652039325
1739209658.3670626;-38.13080360867914
1739209658.3670647;-38.13080360867914
1739209658.3670666;-38.13080360867914
1739209658.3670688;-35.57807855764607
1739209658.367071;-38.13080360867914
1739209658.367073;-38.13080360867914
1739209658.367075;-38.13080360867914
1739209658.367077;-45.120503652039325
1739209658.3670793;-35.57807855764607
1739209658.3670814;-38.13080360867914
1739209658.3670835;-45.120503652039325
1739209658.3670855;-38.13080360867914
1739209658.3670876;-35.57807855764607
1739209658.3670897;-38.13080360867914
1739209658.367092;-45.120503652039325
1739209658.367094;-45.120503652039325
1739209658.367096;-45.120503652039325
1739209658.367098;-38.13080360867914
1739209658.3671002;-35.57807855764607
1739209658.3671024;-38.13080360867914
1739209658.3671045;-45.120503652039325
1739209658.3671064;-38.13080360867914
1739209658.3671086;-38.13080360867914
1739209658.3671107;-32.816014438256545
1739209658.3671129;-32.816014438256545
1739209658.367115;-45.120503652039325
1739209658.367117;-45.120503652039325
1739209658.367119;-38.13080360867914
1739209658.3671212;-38.13080360867914
1739209658.3671234;-45.120503652039325
1739209658.3671253;-45.120503652039325
1739209658.3671274;-45.120503652039325
1739209658.3671296;-38.13080360867914
1739209658.3671317;-38.13080360867914
1739209658.3671339;-45.120503652039325
1739209658.3671358;-45.120503652039325
1739209658.367138;-45.120503652039325
1739209658.36714;-45.120503652039325
1739209658.3671422;-38.13080360867914
1739209658.3671443;-38.13080360867914
1739209658.3671463;-45.120503652039325
1739209658.3671484;-38.13080360867914
1739209658.3671505;-33.981070128970906
1739209658.3671527;-30.49652367304973
1739209658.3671548;-38.13080360867914
1739209658.3671567;-45.120503652039325
1739209658.367159;-45.120503652039325
1739209658.367161;-28.58837851428586
1739209658.3671632;-30.49652367304973
1739209658.3671653;-45.120503652039325
1739209658.3671672;-38.13080360867914
1739209658.3671694;-35.57807855764607
1739209658.3671715;-38.13080360867914
1739209658.3671737;-45.120503652039325
1739209658.3671756;-38.13080360867914
1739209658.3671777;-45.120503652039325
1739209658.3671799;-45.120503652039325
1739209658.367182;-38.13080360867914
1739209658.3671842;-45.120503652039325
1739209658.367186;-45.120503652039325
1739209658.3671882;-45.120503652039325
1739209658.3671904;-45.120503652039325
1739209658.3671925;-38.13080360867914
1739209658.3671947;-45.120503652039325
1739209658.3671966;-45.120503652039325
1739209658.3671987;-38.13080360867914
1739209658.3672009;-38.13080360867914
1739209658.367203;-45.120503652039325
1739209658.3672051;-38.13080360867914
1739209658.367207;-35.57807855764607
1739209658.3672092;-38.13080360867914
1739209658.3672113;-31.141103565318915
1739209658.3672135;-28.58837851428586
1739209658.3672154;-32.816014438256545
1739209658.3672175;-38.13080360867914
1739209658.3672197;-38.13080360867914
1739209658.3672218;-35.57807855764607
1739209658.367224;-38.13080360867914
1739209658.367226;-33.981070128970906
1739209658.367228;-45.120503652039325
1739209658.3672302;-35.57807855764607
1739209658.3672323;-38.13080360867914
1739209658.3672345;-38.13080360867914
1739209658.3672364;-45.120503652039325
1739209658.3672385;-45.120503652039325
1739209658.3672407;-35.57807855764607
1739209658.3672428;-45.120503652039325
1739209658.367245;-45.120503652039325
1739209658.3672469;-38.13080360867914
1739209658.367249;-38.13080360867914
1739209658.3672512;-45.120503652039325
1739209658.3672533;-38.13080360867914
1739209658.3672554;-38.13080360867914
1739209658.3672574;-45.120503652039325
1739209658.3672595;-45.120503652039325
1739209658.3672616;-38.13080360867914
1739209658.3672638;-38.13080360867914
1739209658.3672657;-45.120503652039325
1739209658.3672678;-33.981070128970906
1739209658.36727;-38.13080360867914
1739209658.3672721;-32.816014438256545
1739209658.3672743;-38.13080360867914
1739209658.3672762;-45.120503652039325
1739209658.3672783;-38.13080360867914
1739209658.3672805;-45.120503652039325
1739209658.3672826;-45.120503652039325
1739209658.3672848;-38.13080360867914
1739209658.3672867;-35.57807855764607
1739209658.3672888;-45.120503652039325
1739209658.367291;-45.120503652039325
1739209658.3672931;-33.981070128970906
1739209658.3672953;-38.13080360867914
1739209658.3672972;-33.981070128970906
1739209658.3672993;-45.120503652039325
1739209658.3673015;-38.13080360867914
1739209658.3673036;-35.57807855764607
1739209658.3673058;-32.816014438256545
1739209658.3673077;-38.13080360867914
1739209658.3673098;-45.120503652039325
1739209658.367312;-38.13080360867914
1739209658.367314;-45.120503652039325
1739209658.367316;-45.120503652039325
1739209658.3673182;-45.120503652039325
1739209658.3673203;-45.120503652039325
1739209658.3673224;-45.120503652039325
1739209658.3673246;-45.120503652039325
1739209658.3673265;-45.120503652039325
1739209658.3673286;-45.120503652039325
1739209658.3673308;-38.13080360867914
1739209658.367333;-38.13080360867914
1739209658.367335;-45.120503652039325
1739209658.367337;-38.13080360867914
1739209658.3673391;-38.13080360867914
1739209658.3673413;-38.13080360867914
1739209658.3673434;-45.120503652039325
1739209658.3673456;-45.120503652039325
1739209658.3673475;-38.13080360867914
1739209658.3673496;-32.816014438256545
1739209658.3673518;-33.981070128970906
1739209658.367354;-45.120503652039325
1739209658.3673558;-38.13080360867914
1739209658.367358;-35.57807855764607
1739209658.36736;-45.120503652039325
1739209658.3673623;-45.120503652039325
1739209658.3673644;-45.120503652039325
1739209658.3673663;-38.13080360867914
1739209658.3673685;-33.981070128970906
1739209658.3673706;-45.120503652039325
1739209658.3673728;-38.13080360867914
1739209658.367375;-38.13080360867914
1739209658.3673768;-38.13080360867914
1739209658.367379;-45.120503652039325
1739209658.367381;-38.13080360867914
1739209658.3673832;-28.58837851428586
1739209658.3673854;-38.13080360867914
1739209658.3673873;-45.120503652039325
1739209658.3673894;-38.13080360867914
1739209658.3673916;-35.57807855764607
1739209658.3673937;-38.13080360867914
1739209658.3673959;-45.120503652039325
1739209658.3673978;-45.120503652039325
1739209658.3674;-45.120503652039325
1739209658.367402;-38.13080360867914
1739209658.3674042;-45.120503652039325
1739209658.3674061;-45.120503652039325
1739209658.3674083;-45.120503652039325
1739209658.3674104;-38.13080360867914
1739209658.3674126;-45.120503652039325
1739209658.3674147;-45.120503652039325
1739209658.3674166;-35.57807855764607
1739209658.3674188;-35.57807855764607
1739209658.367421;-45.120503652039325
1739209658.367423;-38.13080360867914
1739209658.3674252;-35.57807855764607
1739209658.367427;-38.13080360867914
1739209658.3674293;-45.120503652039325
1739209658.3674314;-38.13080360867914
1739209658.3674335;-32.816014438256545
1739209658.3674357;-45.120503652039325
1739209658.3674376;-45.120503652039325
1739209658.3674397;-45.120503652039325
1739209658.367442;-45.120503652039325
1739209658.367444;-45.120503652039325
1739209658.3674462;-38.13080360867914
1739209658.367448;-38.13080360867914
1739209658.3674502;-45.120503652039325
1739209658.3674524;-45.120503652039325
1739209658.3674545;-45.120503652039325
1739209658.3674564;-38.13080360867914
1739209658.3674586;-38.13080360867914
1739209658.3674607;-45.120503652039325
1739209658.3674629;-45.120503652039325
1739209658.367465;-38.13080360867914
1739209658.367467;-26.991370085610736
1739209658.367469;-35.57807855764607
1739209658.3674712;-45.120503652039325
1739209658.3674734;-45.120503652039325
1739209658.3674755;-35.57807855764607
1739209658.3674774;-38.13080360867914
1739209658.3674796;-45.120503652039325
1739209658.3674817;-38.13080360867914
1739209658.3674839;-38.13080360867914
1739209658.367486;-45.120503652039325
1739209658.367488;-35.57807855764607
1739209658.36749;-38.13080360867914
1739209658.3674922;-45.120503652039325
1739209658.3674943;-45.120503652039325
1739209658.3674963;-35.57807855764607
1739209658.3674984;-35.57807855764607
1739209658.3675005;-29.438486411369333
1739209658.3675027;-38.13080360867914
1739209658.3675048;-45.120503652039325
1739209658.3675067;-45.120503652039325
1739209658.367509;-38.13080360867914
1739209658.367511;-45.120503652039325
1739209658.3675132;-45.120503652039325
1739209658.3675153;-45.120503652039325
1739209658.3675172;-45.120503652039325
