CAN Message; 0x39:09eb3bc5598c6d29
1739209917.5447066;-38.13080360867914
1739209917.544708;-38.13080360867914
1739209917.5447094;-38.13080360867914
1739209917.5447109;-45.120503652039325
1739209917.5447123;-45.120503652039325
1739209917.5447137;-38.13080360867914
1739209917.5447152;-38.13080360867914
1739209917.5447166;-32.816014438256545
1739209917.544718;-35.57807855764607
1739209917.5447195;-35.57807855764607
1739209917.544721;-35.57807855764607
1739209917.5447223;-35.57807855764607
1739209917.5447237;-38.13080360867914
1739209917.5447252;-35.57807855764607
1739209917.5447266;-45.120503652039325
1739209917.544728;-38.13080360867914
1739209917.5447295;-45.120503652039325
1739209917.544731;-45.120503652039325
1739209917.5447323;-45.120503652039325
1739209917.5447338;-45.120503652039325
1739209917.5447352;-45.120503652039325
1739209917.5447366;-38.13080360867914
1739209917.544738;-35.57807855764607
1739209917.5447395;-45.120503652039325
1739209917.544741;-38.13080360867914
1739209917.5447423;-38.13080360867914
1739209917.5447438;-45.120503652039325
1739209917.5447452;-38.13080360867914
1739209917.5447466;-45.120503652039325
1739209917.544748;-38.13080360867914
1739209917.5447495;-35.57807855764607
1739209917.544751;-26.991370085610736
1739209917.5447524;-38.13080360867914
1739209917.5447538;-38.13080360867914
1739209917.5447552;-38.13080360867914
1739209917.5447567;-45.120503652039325
1739209917.544758;-33.981070128970906
1739209917.5447595;-33.981070128970906
1739209917.544761;-45.120503652039325
1739209917.5447624;-38.13080360867914
1739209917.5447638;-32.816014438256545
1739209917.5447652;-28.21854285175415
1739209917.5447667;-30.49652367304973
1739209917.544768;-30.49652367304973
1739209917.5447695;-32.816014438256545
1739209917.544771;-28.58837851428586
1739209917.5447724;-45.120503652039325
1739209917.5447738;-35.57807855764607
1739209917.5447752;-33.981070128970906
1739209917.5447767;-45.120503652039325
1739209917.544778;-33.981070128970906
1739209917.5447795;-38.13080360867914
1739209917.544781;-33.981070128970906
1739209917.5447824;-38.13080360867914
1739209917.5447838;-38.13080360867914
1739209917.5447853;-31.141103565318893
1739209917.5447867;-38.13080360867914
1739209917.5447881;-45.120503652039325
1739209917.5447896;-30.49652367304973
1739209917.544791;-29.438486411369333
1739209917.5447924;-33.981070128970906
1739209917.5447938;-45.120503652039325
1739209917.5447953;-28.992665084841942
1739209917.5447967;-31.141103565318943
1739209917.5447981;-38.13080360867914
1739209917.5447996;-35.57807855764607
1739209917.544801;-38.13080360867914
1739209917.5448024;-45.120503652039325
1739209917.5448039;-45.120503652039325
1739209917.5448053;-27.8777449560314
1739209917.5448067;-38.13080360867914
1739209917.5448081;-26.991370085610722
1739209917.5448096;-25.826314394896357
1739209917.544811;-45.120503652039325
1739209917.5448124;-31.141103565318915
1739209917.5448139;-45.120503652039325
1739209917.544815;-38.13080360867914
1739209917.5448165;-38.13080360867914
1739209917.544818;-38.13080360867914
1739209917.5448194;-45.120503652039325
1739209917.5448208;-33.981070128970906
1739209917.5448222;-45.120503652039325
1739209917.5448236;-30.49652367304973
1739209917.544825;-29.438486411369333
1739209917.5448265;-33.981070128970906
1739209917.544828;-45.120503652039325
1739209917.5448294;-33.981070128970906
1739209917.5448308;-35.57807855764607
1739209917.5448322;-33.981070128970906
1739209917.5448337;-45.120503652039325
1739209917.544835;-33.981070128970906
1739209917.5448365;-26.487275050834715
1739209917.544838;-38.13080360867914
1739209917.5448394;-45.120503652039325
1739209917.5448408;-32.816014438256545
1739209917.5448422;-38.13080360867914
1739209917.5448437;-45.120503652039325
1739209917.544845;-45.120503652039325
1739209917.5448465;-33.981070128970906
1739209917.544848;-45.120503652039325
1739209917.5448494;-45.120503652039325
1739209917.5448508;-33.981070128970906
1739209917.5448523;-33.981070128970906
1739209917.5448537;-45.120503652039325
1739209917.544855;-33.981070128970906
1739209917.5448565;-38.13080360867914
1739209917.544858;-38.13080360867914
1739209917.5448594;-45.120503652039325
1739209917.5448608;-45.120503652039325
1739209917.5448623;-33.981070128970906
1739209917.5448637;-31.141103565318915
1739209917.5448651;-33.981070128970906
1739209917.5448666;-28.992665084841942
1739209917.544868;-38.13080360867914
1739209917.5448694;-38.13080360867914
1739209917.5448709;-32.816014438256545
1739209917.5448723;-31.141103565318915
1739209917.5448737;-32.81601443825658
1739209917.5448751;-29.438486411369347
1739209917.5448766;-23.50682362968953
1739209917.544878;-31.141103565318915
1739209917.5448794;-45.120503652039325
1739209917.5448809;-31.141103565318915
1739209917.5448823;-33.981070128970906
1739209917.5448837;-29.438486411369333
1739209917.5448852;-31.141103565318915
1739209917.5448866;-35.57807855764607
1739209917.544888;-45.120503652039325
1739209917.5448895;-45.120503652039325
1739209917.5448909;-45.120503652039325
1739209917.5448923;-33.981070128970906
1739209917.5448937;-29.438486411369333
1739209917.5448952;-28.992665084841942
1739209917.5448966;-45.120503652039325
1739209917.544898;-33.981070128970906
1739209917.5448995;-27.8777449560314
1739209917.544901;-38.13080360867914
1739209917.5449023;-38.13080360867914
1739209917.5449038;-28.992665084841942
1739209917.5449052;-31.141103565318893
1739209917.5449066;-31.141103565318893
1739209917.544908;-26.991370085610736
1739209917.5449095;-32.816014438256545
1739209917.544911;-28.21854285175415
1739209917.5449123;-32.816014438256545
1739209917.5449138;-38.13080360867914
1739209917.5449152;-33.981070128970906
1739209917.5449166;-38.13080360867914
1739209917.544918;-35.57807855764607
1739209917.5449195;-45.120503652039325
1739209917.544921;-33.981070128970906
1739209917.5449224;-33.981070128970906
1739209917.5449238;-38.13080360867914
1739209917.5449252;-38.13080360867914
1739209917.5449266;-31.141103565318915
1739209917.544928;-38.13080360867914
1739209917.5449295;-38.13080360867914
1739209917.544931;-35.57807855764607
1739209917.5449324;-31.141103565318915
1739209917.5449338;-33.981070128970906
1739209917.5449352;-35.57807855764607
1739209917.5449367;-35.57807855764607
1739209917.544938;-38.13080360867914
1739209917.5449395;-38.13080360867914
1739209917.544941;-38.13080360867914
1739209917.5449424;-45.120503652039325
1739209917.5449438;-33.981070128970906
1739209917.5449452;-29.438486411369333
1739209917.5449467;-28.218542851754165
1739209917.544948;-33.981070128970956
1739209917.5449495;-38.13080360867914
1739209917.544951;-45.120503652039325
1739209917.5449524;-33.981070128970906
1739209917.5449538;-33.981070128970956
1739209917.5449553;-33.981070128970906
1739209917.5449567;-29.438486411369333
1739209917.544958;-38.13080360867914
1739209917.5449595;-45.120503652039325
1739209917.544961;-33.981070128970906
1739209917.5449624;-32.816014438256545
1739209917.5449638;-38.13080360867914
1739209917.5449653;-38.13080360867914
1739209917.5449667;-28.992665084841942
1739209917.5449681;-29.438486411369333
1739209917.5449696;-30.49652367304973
1739209917.544971;-31.141103565318915
1739209917.5449724;-45.120503652039325
1739209917.5449739;-45.120503652039325
1739209917.5449753;-45.120503652039325
1739209917.5449767;-45.120503652039325
1739209917.5449781;-35.57807855764607
1739209917.5449796;-26.991370085610736
1739209917.544981;-45.120503652039325
1739209917.5449824;-38.13080360867914
1739209917.5449839;-31.141103565318915
1739209917.5449853;-38.13080360867914
1739209917.5449867;-33.981070128970906
1739209917.5449882;-38.13080360867914
1739209917.5449896;-38.13080360867914
1739209917.544991;-38.13080360867914
1739209917.5449924;-38.13080360867914
1739209917.5449939;-38.13080360867914
1739209917.5449953;-33.981070128970906
1739209917.5449967;-30.49652367304973
1739209917.5449982;-33.981070128970906
1739209917.5449996;-45.120503652039325
1739209917.545001;-45.120503652039325
1739209917.5450025;-31.141103565318893
1739209917.545004;-28.992665084841942
1739209917.5450053;-38.13080360867914
1739209917.5450068;-38.13080360867914
1739209917.5450082;-27.8777449560314
1739209917.5450096;-28.58837851428586
1739209917.545011;-45.120503652039325
1739209917.5450125;-38.13080360867914
1739209917.545014;-32.816014438256545
1739209917.5450153;-33.981070128970906
1739209917.5450168;-45.120503652039325
1739209917.5450182;-38.13080360867914
1739209917.5450196;-33.981070128970906
1739209917.545021;-33.981070128970906
1739209917.5450225;-38.13080360867914
1739209917.545024;-33.981070128970906
1739209917.5450253;-38.13080360867914
1739209917.5450268;-33.981070128970906
1739209917.5450282;-33.981070128970906
1739209917.5450296;-30.49652367304973
1739209917.545031;-31.141103565318915
1739209917.5450325;-45.120503652039325
1739209917.545034;-45.120503652039325
1739209917.5450354;-35.57807855764607
1739209917.5450368;-32.816014438256545
1739209917.5450382;-38.13080360867914
1739209917.5450397;-45.120503652039325
1739209917.545041;-38.13080360867914
1739209917.5450425;-29.438486411369333
1739209917.545044;-31.141103565318915
1739209917.5450454;-45.120503652039325
1739209917.5450468;-45.120503652039325
1739209917.5450482;-35.57807855764607
1739209917.5450497;-31.141103565318915
1739209917.545051;-33.981070128970906
1739209917.5450525;-31.141103565318915
1739209917.545054;-45.120503652039325
1739209917.5450554;-45.120503652039325
1739209917.5450568;-45.120503652039325
1739209917.5450583;-38.13080360867914
1739209917.5450594;-38.13080360867914
1739209917.5450609;-45.120503652039325
1739209917.5450623;-38.13080360867914
1739209917.5450637;-38.13080360867914
1739209917.5450652;-45.120503652039325
1739209917.5450666;-45.120503652039325
1739209917.545068;-45.120503652039325
1739209917.5450695;-45.120503652039325
1739209917.545071;-45.120503652039325
1739209917.5450723;-33.981070128970906
1739209917.5450737;-45.120503652039325
1739209917.5450752;-38.13080360867914
1739209917.5450766;-33.981070128970906
1739209917.545078;-35.57807855764607
1739209917.5450795;-32.816014438256545
1739209917.545081;-35.57807855764607
1739209917.5450823;-38.13080360867914
1739209917.5450838;-45.120503652039325
1739209917.5450852;-31.141103565318915
1739209917.5450866;-27.267205301931607
1739209917.545088;-45.120503652039325
1739209917.5450895;-31.141103565318915
1739209917.545091;-38.13080360867914
1739209917.5450923;-45.120503652039325
1739209917.5450938;-38.13080360867914
1739209917.5450952;-33.981070128970906
1739209917.5450966;-45.120503652039325
1739209917.545098;-35.57807855764607
1739209917.5450995;-45.120503652039325
1739209917.545101;-33.981070128970906
1739209917.5451024;-38.13080360867914
1739209917.5451038;-38.13080360867914
1739209917.5451052;-45.120503652039325
1739209917.5451066;-33.981070128970906
1739209917.545108;-30.49652367304973
1739209917.5451095;-33.981070128970906
1739209917.545111;-45.120503652039325
1739209917.5451124;-38.13080360867914
1739209917.5451138;-45.120503652039325
1739209917.5451152;-38.13080360867914
1739209917.5451167;-38.13080360867914
1739209917.545118;-33.981070128970906
1739209917.5451195;-28.58837851428586
1739209917.545121;-27.267205301931607
1739209917.5451224;-38.13080360867914
1739209917.5451238;-33.981070128970906
1739209917.5451252;-45.120503652039325
1739209917.5451267;-38.13080360867914
1739209917.545128;-38.13080360867914
1739209917.5451295;-38.13080360867914
1739209917.545131;-45.120503652039325
1739209917.5451324;-32.816014438256545
1739209917.5451338;-45.120503652039325
1739209917.5451353;-38.13080360867914
1739209917.5451367;-35.57807855764607
1739209917.5451381;-45.120503652039325
1739209917.5451396;-35.57807855764607
1739209917.545141;-38.13080360867914
1739209917.5451424;-38.13080360867914
1739209917.5451438;-45.120503652039325
1739209917.5451453;-45.120503652039325
1739209917.5451467;-45.120503652039325
1739209917.5451481;-38.13080360867914
1739209917.5451496;-45.120503652039325
1739209917.545151;-38.13080360867914
1739209917.5451524;-38.13080360867914
1739209917.5451539;-38.13080360867914
1739209917.5451553;-38.13080360867914
1739209917.5451567;-45.120503652039325
1739209917.5451581;-38.13080360867914
1739209917.5451596;-45.120503652039325
1739209917.545161;-35.57807855764607
1739209917.5451624;-38.13080360867914
1739209917.5451639;-45.120503652039325
1739209917.5451653;-38.13080360867914
1739209917.5451667;-38.13080360867914
1739209917.5451682;-45.120503652039325
1739209917.5451696;-38.13080360867914
1739209917.545171;-33.981070128970906
1739209917.5451725;-45.120503652039325
1739209917.545174;-45.120503652039325
1739209917.5451753;-45.120503652039325
1739209917.5451767;-38.13080360867914
1739209917.5451782;-38.13080360867914
1739209917.5451796;-38.13080360867914
1739209917.545181;-35.57807855764607
1739209917.5451825;-38.13080360867914
1739209917.545184;-38.13080360867914
1739209917.5451853;-45.120503652039325
1739209917.5451868;-45.120503652039325
1739209917.5451882;-45.120503652039325
1739209917.5451896;-38.13080360867914
1739209917.545191;-32.816014438256545
1739209917.5451925;-38.13080360867914
1739209917.545194;-45.120503652039325
1739209917.5451953;-38.13080360867914
1739209917.5451968;-35.57807855764607
1739209917.5451982;-45.120503652039325
1739209917.5451996;-45.120503652039325
1739209917.545201;-45.120503652039325
1739209917.5452025;-45.120503652039325
1739209917.545204;-38.13080360867914
1739209917.5452054;-45.120503652039325
1739209917.5452068;-38.13080360867914
1739209917.5452082;-45.120503652039325
1739209917.5452096;-38.13080360867914
1739209917.545211;-38.13080360867914
1739209917.5452125;-38.13080360867914
1739209917.545214;-45.120503652039325
1739209917.5452154;-45.120503652039325
1739209917.5452168;-45.120503652039325
1739209917.5452182;-38.13080360867914
1739209917.5452197;-35.57807855764607
1739209917.545221;-45.120503652039325
1739209917.5452225;-45.120503652039325
1739209917.545224;-32.816014438256545
1739209917.5452254;-30.49652367304973
1739209917.5452268;-45.120503652039325
1739209917.5452282;-35.57807855764607
1739209917.5452297;-38.13080360867914
1739209917.545231;-45.120503652039325
1739209917.5452325;-45.120503652039325
1739209917.545234;-35.57807855764607
1739209917.5452354;-38.13080360867914
1739209917.5452368;-33.981070128970956
1739209917.5452383;-32.816014438256545
1739209917.5452397;-32.816014438256545
1739209917.545241;-45.120503652039325
1739209917.5452425;-45.120503652039325
1739209917.545244;-45.120503652039325
1739209917.5452454;-45.120503652039325
1739209917.5452468;-35.57807855764607
1739209917.5452483;-32.816014438256545
1739209917.5452497;-38.13080360867914
1739209917.5452511;-38.13080360867914
1739209917.5452526;-45.120503652039325
1739209917.545254;-38.13080360867914
1739209917.5452554;-38.13080360867914
1739209917.5452569;-45.120503652039325
1739209917.5452583;-38.13080360867914
1739209917.5452597;-35.57807855764607
1739209917.5452611;-38.13080360867914
1739209917.5452626;-38.13080360867914
1739209917.545264;-45.120503652039325
1739209917.5452654;-38.13080360867914
1739209917.5452669;-45.120503652039325
1739209917.5452683;-35.57807855764607
1739209917.5452697;-45.120503652039325
1739209917.5452712;-45.120503652039325
1739209917.5452726;-45.120503652039325
1739209917.545274;-38.13080360867914
1739209917.5452754;-45.120503652039325
1739209917.5452769;-45.120503652039325
1739209917.5452783;-38.13080360867914
1739209917.5452797;-38.13080360867914
1739209917.5452812;-35.57807855764607
1739209917.5452826;-26.991370085610736
1739209917.545284;-38.13080360867914
1739209917.5452855;-45.120503652039325
1739209917.545287;-45.120503652039325
1739209917.5452883;-35.57807855764607
1739209917.5452898;-38.13080360867914
1739209917.5452912;-45.120503652039325
1739209917.5452926;-38.13080360867914
1739209917.545294;-38.13080360867914
1739209917.5452955;-45.120503652039325
1739209917.545297;-45.120503652039325
1739209917.5452983;-38.13080360867914
1739209917.5452998;-38.13080360867914
1739209917.5453012;-45.120503652039325
1739209917.5453024;-45.120503652039325
1739209917.5453038;-45.120503652039325
1739209917.5453053;-45.120503652039325
1739209917.5453067;-45.120503652039325
1739209917.545308;-45.120503652039325
1739209917.5453095;-38.13080360867914
1739209917.545311;-45.120503652039325
1739209917.5453124;-31.141103565318915
1739209917.5453138;-45.120503652039325
1739209917.5453153;-38.13080360867914
1739209917.5453167;-29.438486411369333
1739209917.5453181;-45.120503652039325
1739209917.5453196;-45.120503652039325
1739209917.545321;-38.13080360867914
1739209917.5453224;-38.13080360867914
1739209917.5453238;-38.13080360867914
1739209917.5453253;-45.120503652039325
1739209917.5453267;-38.13080360867914
1739209917.5453281;-38.13080360867914
1739209917.5453296;-45.120503652039325
1739209917.545331;-45.120503652039325
1739209917.5453324;-45.120503652039325
1739209917.5453339;-35.57807855764607
1739209917.5453353;-38.13080360867914
1739209917.5453367;-45.120503652039325
1739209917.5453382;-38.13080360867914
1739209917.5453396;-35.57807855764607
1739209917.545341;-38.13080360867914
1739209917.5453424;-38.13080360867914
1739209917.5453439;-45.120503652039325
1739209917.5453453;-45.120503652039325
1739209917.5453467;-38.13080360867914
1739209917.5453482;-45.120503652039325
1739209917.5453496;-45.120503652039325
1739209917.545351;-35.57807855764607
1739209917.5453525;-38.13080360867914
1739209917.545354;-45.120503652039325
1739209917.5453553;-38.13080360867914
1739209917.5453568;-38.13080360867914
1739209917.5453582;-45.120503652039325
1739209917.5453596;-45.120503652039325
1739209917.545361;-45.120503652039325
1739209917.5453625;-45.120503652039325
1739209917.545364;-38.13080360867914
1739209917.5453653;-35.57807855764607
1739209917.5453668;-38.13080360867914
1739209917.5453682;-35.57807855764607
1739209917.5453696;-33.981070128970906
1739209917.545371;-45.120503652039325
1739209917.5453725;-45.120503652039325
1739209917.545374;-38.13080360867914
1739209917.5453753;-31.141103565318915
1739209917.5453768;-38.13080360867914
1739209917.5453782;-38.13080360867914
1739209917.5453796;-45.120503652039325
1739209917.545381;-38.13080360867914
1739209917.5453825;-45.120503652039325
1739209917.545384;-38.13080360867914
1739209917.5453854;-45.120503652039325
1739209917.5453868;-30.49652367304973
1739209917.5453882;-45.120503652039325
1739209917.5453897;-45.120503652039325
1739209917.545391;-45.120503652039325
1739209917.5453925;-38.13080360867914
1739209917.545394;-35.57807855764607
1739209917.5453954;-38.13080360867914
1739209917.5453968;-35.57807855764607
1739209917.5453982;-33.981070128970906
1739209917.5453997;-38.13080360867914
1739209917.545401;-45.120503652039325
1739209917.5454025;-38.13080360867914
1739209917.545404;-38.13080360867914
1739209917.5454054;-45.120503652039325
1739209917.5454068;-38.13080360867914
1739209917.5454082;-38.13080360867914
1739209917.5454097;-33.981070128970906
1739209917.545411;-35.57807855764607
1739209917.5454125;-38.13080360867914
1739209917.545414;-35.57807855764607
1739209917.5454154;-38.13080360867914
1739209917.5454168;-45.120503652039325
1739209917.5454183;-45.120503652039325
1739209917.5454197;-35.57807855764607
1739209917.5454211;-31.141103565318915
1739209917.5454226;-38.13080360867914
1739209917.545424;-45.120503652039325
1739209917.5454247;-32.816014438256545
1739209917.5454254;-38.13080360867914
1739209917.5454261;-45.120503652039325
1739209917.5454268;-35.57807855764607
1739209917.5454276;-38.13080360867914
1739209917.5454283;-30.49652367304973
1739209917.545429;-38.13080360867914
1739209917.5454297;-38.13080360867914
1739209917.5454304;-45.120503652039325
1739209917.5454311;-33.981070128970906
1739209917.5454319;-45.120503652039325
1739209917.5454328;-45.120503652039325
1739209917.5454335;-45.120503652039325
1739209917.5454342;-38.13080360867914
1739209917.545435;-45.120503652039325
1739209917.5454357;-45.120503652039325
1739209917.5454364;-45.120503652039325
1739209917.545437;-33.981070128970906
1739209917.5454378;-32.816014438256545
1739209917.5454385;-38.13080360867914
1739209917.5454392;-45.120503652039325
1739209917.54544;-38.13080360867914
1739209917.5454407;-45.120503652039325
1739209917.5454414;-45.120503652039325
1739209917.545442;-45.120503652039325
1739209917.5454428;-45.120503652039325
1739209917.5454435;-45.120503652039325
1739209917.5454443;-38.13080360867914
1739209917.545445;-38.13080360867914
1739209917.5454457;-38.13080360867914
1739209917.5454464;-32.816014438256545
1739209917.545447;-38.13080360867914
1739209917.5454478;-38.13080360867914
1739209917.5454488;-45.120503652039325
1739209917.5454495;-35.57807855764607
1739209917.5454502;-45.120503652039325
1739209917.545451;-45.120503652039325
1739209917.5454516;-33.981070128970906
1739209917.5454524;-38.13080360867914
1739209917.545453;-38.13080360867914
1739209917.5454538;-32.816014438256545
1739209917.5454545;-38.13080360867914
1739209917.5454552;-45.120503652039325
1739209917.545456;-38.13080360867914
1739209917.5454566;-45.120503652039325
1739209917.5454574;-45.120503652039325
1739209917.545458;-45.120503652039325
1739209917.5454588;-33.981070128970906
1739209917.5454595;-45.120503652039325
1739209917.5454602;-45.120503652039325
1739209917.545461;-45.120503652039325
1739209917.5454617;-38.13080360867914
1739209917.5454624;-38.13080360867914
1739209917.545463;-38.13080360867914
1739209917.5454638;-28.21854285175415
1739209917.5454648;-38.13080360867914
1739209917.5454655;-45.120503652039325
1739209917.5454662;-45.120503652039325
1739209917.545467;-45.120503652039325
1739209917.5454676;-45.120503652039325
1739209917.5454683;-35.57807855764607
1739209917.545469;-38.13080360867914
1739209917.5454698;-45.120503652039325
1739209917.5454705;-38.13080360867914
1739209917.5454712;-45.120503652039325
1739209917.545472;-45.120503652039325
1739209917.5454726;-45.120503652039325
1739209917.5454733;-45.120503652039325
1739209917.545474;-38.13080360867914
1739209917.5454748;-38.13080360867914
1739209917.5454755;-45.120503652039325
1739209917.5454762;-45.120503652039325
1739209917.545477;-45.120503652039325
1739209917.5454776;-45.120503652039325
1739209917.5454783;-45.120503652039325
1739209917.545479;-45.120503652039325
1739209917.5454798;-45.120503652039325
1739209917.5454807;-45.120503652039325
1739209917.5454814;-25.077289914212862
1739209917.5454822;-35.57807855764607
1739209917.5454829;-45.120503652039325
1739209917.5454836;-38.13080360867914
1739209917.5454843;-31.141103565318893
1739209917.545485;-35.57807855764607
1739209917.5454857;-45.120503652039325
1739209917.5454865;-38.13080360867914
1739209917.5454872;-45.120503652039325
1739209917.5454879;-45.120503652039325
1739209917.5454886;-45.120503652039325
1739209917.5454893;-38.13080360867914
1739209917.54549;-45.120503652039325
1739209917.5454907;-45.120503652039325
1739209917.5454915;-45.120503652039325
1739209917.5454922;-38.13080360867914
1739209917.545493;-35.57807855764607
1739209917.5454936;-33.981070128970906
1739209917.5454943;-45.120503652039325
1739209917.545495;-33.981070128970906
1739209917.5454957;-38.13080360867914
1739209917.5454965;-45.120503652039325
1739209917.5454974;-38.13080360867914
1739209917.5454981;-45.120503652039325
1739209917.5454988;-32.816014438256545
1739209917.5454996;-35.57807855764607
1739209917.5455003;-45.120503652039325
1739209917.545501;-45.120503652039325
1739209917.5455017;-35.57807855764607
1739209917.5455024;-35.57807855764607
1739209917.5455031;-45.120503652039325
1739209917.5455039;-38.13080360867914
1739209917.5455046;-45.120503652039325
1739209917.5455053;-45.120503652039325
1739209917.545506;-38.13080360867914
1739209917.5455067;-33.981070128970906
1739209917.5455074;-45.120503652039325
1739209917.5455081;-38.13080360867914
1739209917.5455089;-45.120503652039325
1739209917.5455096;-45.120503652039325
1739209917.5455103;-38.13080360867914
1739209917.545511;-38.13080360867914
1739209917.5455117;-45.120503652039325
1739209917.5455124;-38.13080360867914
1739209917.5455134;-45.120503652039325
1739209917.545514;-45.120503652039325
1739209917.5455148;-45.120503652039325
1739209917.5455155;-45.120503652039325
1739209917.5455163;-38.13080360867914
1739209917.545517;-38.13080360867914
1739209917.5455177;-38.13080360867914
1739209917.5455184;-38.13080360867914
1739209917.545519;-38.13080360867914
1739209917.5455198;-33.981070128970906
1739209917.5455205;-38.13080360867914
1739209917.5455213;-38.13080360867914
1739209917.545522;-45.120503652039325
1739209917.5455227;-45.120503652039325
1739209917.5455234;-33.981070128970906
1739209917.5455241;-33.981070128970906
1739209917.5455248;-45.120503652039325
1739209917.5455256;-38.13080360867914
1739209917.5455263;-38.13080360867914
1739209917.545527;-38.13080360867914
1739209917.5455277;-35.57807855764607
1739209917.5455284;-38.13080360867914
1739209917.5455294;-45.120503652039325
1739209917.54553;-38.13080360867914
1739209917.5455308;-35.57807855764607
1739209917.5455315;-38.13080360867914
1739209917.5455322;-45.120503652039325
1739209917.545533;-38.13080360867914
1739209917.5455337;-38.13080360867914
1739209917.5455344;-38.13080360867914
1739209917.545535;-45.120503652039325
1739209917.5455358;-45.120503652039325
1739209917.5455365;-32.816014438256545
1739209917.5455372;-35.57807855764607
1739209917.545538;-45.120503652039325
1739209917.5455387;-45.120503652039325
1739209917.5455394;-33.981070128970906
1739209917.54554;-33.981070128970906
1739209917.5455408;-45.120503652039325
1739209917.5455415;-38.13080360867914
1739209917.5455422;-45.120503652039325
1739209917.545543;-38.13080360867914
1739209917.5455437;-45.120503652039325
1739209917.5455444;-45.120503652039325
1739209917.5455453;-45.120503652039325
1739209917.545546;-45.120503652039325
1739209917.5455468;-38.13080360867914
1739209917.5455475;-45.120503652039325
1739209917.5455482;-45.120503652039325
1739209917.545549;-38.13080360867914
1739209917.5455496;-35.57807855764607
1739209917.5455503;-38.13080360867914
1739209917.545551;-45.120503652039325
1739209917.5455518;-31.141103565318915
1739209917.5455525;-38.13080360867914
1739209917.5455532;-45.120503652039325
1739209917.545554;-45.120503652039325
1739209917.5455546;-38.13080360867914
1739209917.5455554;-33.981070128970906
1739209917.545556;-45.120503652039325
1739209917.5455568;-45.120503652039325
1739209917.5455575;-35.57807855764607
1739209917.5455582;-33.981070128970906
1739209917.545559;-38.13080360867914
1739209917.5455596;-45.120503652039325
1739209917.5455604;-38.13080360867914
1739209917.545561;-32.816014438256545
1739209917.545562;-45.120503652039325
1739209917.5455627;-45.120503652039325
1739209917.5455635;-38.13080360867914
1739209917.5455642;-35.57807855764607
1739209917.545565;-38.13080360867914
1739209917.5455656;-45.120503652039325
1739209917.5455663;-45.120503652039325
1739209917.545567;-38.13080360867914
1739209917.5455678;-38.13080360867914
1739209917.5455685;-45.120503652039325
1739209917.5455692;-28.992665084841942
1739209917.54557;-28.992665084841942
1739209917.5455706;-45.120503652039325
1739209917.5455713;-45.120503652039325
1739209917.545572;-33.981070128970906
1739209917.5455728;-38.13080360867914
1739209917.5455735;-45.120503652039325
1739209917.5455742;-45.120503652039325
1739209917.545575;-45.120503652039325
1739209917.5455756;-38.13080360867914
1739209917.5455763;-38.13080360867914
1739209917.545577;-45.120503652039325
1739209917.545578;-38.13080360867914
1739209917.5455787;-32.816014438256545
1739209917.5455794;-38.13080360867914
1739209917.5455801;-38.13080360867914
1739209917.5455809;-38.13080360867914
1739209917.5455816;-32.816014438256545
1739209917.5455823;-38.13080360867914
1739209917.545583;-38.13080360867914
1739209917.5455837;-38.13080360867914
1739209917.5455844;-38.13080360867914
1739209917.5455852;-38.13080360867914
1739209917.5455859;-45.120503652039325
1739209917.5455866;-45.120503652039325
1739209917.5455873;-45.120503652039325
1739209917.545588;-38.13080360867914
1739209917.5455887;-45.120503652039325
1739209917.5455894;-38.13080360867914
1739209917.5455902;-33.981070128970906
1739209917.5455909;-38.13080360867914
1739209917.5455916;-32.816014438256545
1739209917.5455923;-45.120503652039325
1739209917.545593;-45.120503652039325
1739209917.545594;-45.120503652039325
1739209917.5455947;-45.120503652039325
1739209917.5455954;-45.120503652039325
1739209917.5455961;-33.981070128970906
1739209917.5455968;-35.57807855764607
1739209917.5455976;-45.120503652039325
1739209917.5455983;-33.981070128970906
1739209917.545599;-30.49652367304973
1739209917.5455997;-38.13080360867914
1739209917.5456004;-45.120503652039325
1739209917.5456011;-38.13080360867914
1739209917.5456018;-45.120503652039325
1739209917.5456026;-38.13080360867914
1739209917.5456033;-45.120503652039325
1739209917.545604;-45.120503652039325
1739209917.5456047;-45.120503652039325
1739209917.5456054;-45.120503652039325
1739209917.5456061;-35.57807855764607
1739209917.5456069;-33.981070128970906
1739209917.5456076;-33.981070128970906
1739209917.5456083;-45.120503652039325
1739209917.545609;-45.120503652039325
1739209917.54561;-45.120503652039325
1739209917.5456107;-32.816014438256545
1739209917.5456114;-33.981070128970906
1739209917.545612;-38.13080360867914
1739209917.5456128;-45.120503652039325
1739209917.5456135;-45.120503652039325
1739209917.5456142;-38.13080360867914
1739209917.545615;-45.120503652039325
1739209917.5456157;-33.981070128970906
1739209917.5456164;-38.13080360867914
1739209917.545617;-45.120503652039325
1739209917.5456178;-38.13080360867914
1739209917.5456185;-38.13080360867914
1739209917.5456192;-38.13080360867914
1739209917.54562;-45.120503652039325
1739209917.5456207;-45.120503652039325
1739209917.5456214;-38.13080360867914
1739209917.545622;-32.816014438256545
1739209917.5456228;-38.13080360867914
1739209917.5456235;-45.120503652039325
1739209917.5456243;-45.120503652039325
1739209917.545625;-38.13080360867914
1739209917.5456257;-45.120503652039325
1739209917.5456266;-38.13080360867914
1739209917.5456274;-35.57807855764607
1739209917.545628;-35.57807855764607
1739209917.5456288;-35.57807855764607
1739209917.5456295;-45.120503652039325
