CAN Message; 0x39:0f84f45112b89931
Timestamp;Amplitude
1739209772.8663006;-33.981070128970906
1739209772.866303;-31.141103565318915
1739209772.866305;-28.992665084841942
1739209772.8663075;-45.120503652039325
1739209772.86631;-45.120503652039325
1739209772.8663123;-45.120503652039325
1739209772.8663144;-38.13080360867914
1739209772.8663168;-45.120503652039325
1739209772.8663192;-38.13080360867914
1739209772.8663213;-38.13080360867914
1739209772.8663237;-32.816014438256545
1739209772.866326;-45.120503652039325
1739209772.8663282;-45.120503652039325
1739209772.8663306;-45.120503652039325
1739209772.866333;-33.981070128970906
1739209772.8663354;-38.13080360867914
1739209772.8663375;-38.13080360867914
1739209772.86634;-45.120503652039325
1739209772.8663423;-45.120503652039325
1739209772.8663445;-45.120503652039325
1739209772.8663468;-38.13080360867914
1739209772.8663492;-38.13080360867914
1739209772.8663514;-38.13080360867914
1739209772.8663538;-38.13080360867914
1739209772.8663561;-45.120503652039325
1739209772.8663585;-45.120503652039325
1739209772.8663607;-38.13080360867914
1739209772.866363;-38.13080360867914
1739209772.8663654;-45.120503652039325
1739209772.8663676;-45.120503652039325
1739209772.86637;-35.57807855764607
1739209772.8663723;-38.13080360867914
1739209772.8663745;-45.120503652039325
1739209772.8663769;-38.13080360867914
1739209772.8663793;-33.981070128970906
1739209772.8663816;-45.120503652039325
1739209772.8663838;-38.13080360867914
1739209772.8663862;-38.13080360867914
1739209772.8663886;-38.13080360867914
1739209772.8663907;-32.816014438256545
1739209772.866393;-38.13080360867914
1739209772.8663955;-38.13080360867914
1739209772.8663976;-28.58837851428586
1739209772.8664;-45.120503652039325
1739209772.8664024;-38.13080360867914
1739209772.8664048;-45.120503652039325
1739209772.866407;-33.981070128970906
1739209772.8664093;-45.120503652039325
1739209772.8664117;-45.120503652039325
1739209772.8664138;-32.816014438256545
1739209772.8664162;-28.992665084841942
1739209772.8664186;-38.13080360867914
1739209772.8664207;-45.120503652039325
1739209772.8664231;-45.120503652039325
1739209772.8664255;-38.13080360867914
1739209772.866428;-45.120503652039325
1739209772.86643;-38.13080360867914
1739209772.8664324;-38.13080360867914
1739209772.8664348;-35.57807855764607
1739209772.866437;-38.13080360867914
1739209772.8664393;-38.13080360867914
1739209772.8664417;-45.120503652039325
1739209772.8664439;-38.13080360867914
1739209772.8664463;-35.57807855764607
1739209772.8664486;-45.120503652039325
1739209772.8664508;-38.13080360867914
1739209772.8664532;-33.981070128970906
1739209772.8664556;-38.13080360867914
1739209772.866458;-45.120503652039325
1739209772.86646;-38.13080360867914
1739209772.8664625;-45.120503652039325
1739209772.8664649;-38.13080360867914
1739209772.866467;-38.13080360867914
1739209772.8664694;-45.120503652039325
1739209772.8664718;-45.120503652039325
1739209772.866474;-45.120503652039325
1739209772.8664763;-45.120503652039325
1739209772.8664787;-45.120503652039325
1739209772.866481;-38.13080360867914
1739209772.8664832;-38.13080360867914
1739209772.8664856;-45.120503652039325
1739209772.866488;-45.120503652039325
1739209772.8664901;-45.120503652039325
1739209772.8664925;-38.13080360867914
1739209772.866495;-38.13080360867914
1739209772.866497;-38.13080360867914
1739209772.8664994;-38.13080360867914
1739209772.8665018;-35.57807855764607
1739209772.8665042;-45.120503652039325
1739209772.8665063;-45.120503652039325
1739209772.8665087;-33.981070128970906
1739209772.866511;-38.13080360867914
1739209772.8665133;-45.120503652039325
1739209772.8665156;-35.57807855764607
1739209772.866518;-35.57807855764607
1739209772.8665202;-45.120503652039325
1739209772.8665226;-45.120503652039325
1739209772.866525;-38.13080360867914
1739209772.8665273;-38.13080360867914
1739209772.8665295;-38.13080360867914
1739209772.8665318;-45.120503652039325
1739209772.8665342;-45.120503652039325
1739209772.8665364;-45.120503652039325
1739209772.8665388;-35.57807855764607
1739209772.8665411;-38.13080360867914
1739209772.8665433;-38.13080360867914
1739209772.8665457;-38.13080360867914
1739209772.866548;-38.13080360867914
1739209772.8665504;-38.13080360867914
1739209772.8665526;-45.120503652039325
1739209772.866555;-45.120503652039325
1739209772.8665574;-45.120503652039325
1739209772.8665595;-38.13080360867914
1739209772.866562;-38.13080360867914
1739209772.8665643;-38.13080360867914
1739209772.8665664;-45.120503652039325
1739209772.8665688;-45.120503652039325
1739209772.8665712;-45.120503652039325
1739209772.8665736;-45.120503652039325
1739209772.8665757;-32.816014438256545
1739209772.866578;-35.57807855764607
1739209772.8665805;-38.13080360867914
1739209772.8665826;-33.981070128970906
1739209772.866585;-35.57807855764607
1739209772.8665874;-38.13080360867914
1739209772.8665895;-38.13080360867914
1739209772.866592;-38.13080360867914
1739209772.8665943;-35.57807855764607
1739209772.8665967;-38.13080360867914
1739209772.8665988;-45.120503652039325
1739209772.8666012;-38.13080360867914
1739209772.8666036;-33.981070128970906
1739209772.8666058;-45.120503652039325
1739209772.8666081;-45.120503652039325
1739209772.8666105;-45.120503652039325
1739209772.8666127;-35.57807855764607
1739209772.866615;-38.13080360867914
1739209772.8666174;-45.120503652039325
1739209772.8666198;-45.120503652039325
1739209772.866622;-33.981070128970906
1739209772.8666244;-33.981070128970906
1739209772.8666267;-45.120503652039325
1739209772.866629;-38.13080360867914
1739209772.8666313;-38.13080360867914
1739209772.8666337;-35.57807855764607
1739209772.8666358;-45.120503652039325
1739209772.8666382;-33.981070128970906
1739209772.8666406;-38.13080360867914
1739209772.866643;-45.120503652039325
1739209772.866645;-38.13080360867914
1739209772.8666475;-38.13080360867914
1739209772.8666499;-38.13080360867914
1739209772.866652;-45.120503652039325
1739209772.8666544;-45.120503652039325
1739209772.8666568;-45.120503652039325
1739209772.866659;-31.141103565318915
1739209772.8666613;-32.816014438256545
1739209772.8666637;-38.13080360867914
1739209772.866666;-45.120503652039325
1739209772.8666682;-45.120503652039325
1739209772.8666706;-38.13080360867914
1739209772.866673;-45.120503652039325
1739209772.8666751;-38.13080360867914
1739209772.8666775;-33.981070128970906
1739209772.86668;-45.120503652039325
1739209772.866682;-45.120503652039325
1739209772.8666844;-45.120503652039325
1739209772.8666868;-38.13080360867914
1739209772.8666892;-38.13080360867914
1739209772.8666914;-35.57807855764607
1739209772.8666937;-45.120503652039325
1739209772.8666961;-38.13080360867914
1739209772.8666983;-38.13080360867914
1739209772.8667006;-35.57807855764607
1739209772.866703;-38.13080360867914
1739209772.8667052;-45.120503652039325
1739209772.8667076;-38.13080360867914
1739209772.86671;-35.57807855764607
1739209772.8667123;-33.981070128970906
1739209772.8667145;-45.120503652039325
1739209772.8667169;-38.13080360867914
1739209772.8667192;-38.13080360867914
1739209772.8667214;-38.13080360867914
1739209772.8667238;-45.120503652039325
1739209772.8667262;-38.13080360867914
1739209772.8667283;-38.13080360867914
1739209772.8667307;-45.120503652039325
1739209772.866733;-45.120503652039325
1739209772.8667355;-38.13080360867914
1739209772.8667376;-45.120503652039325
1739209772.86674;-45.120503652039325
1739209772.8667424;-38.13080360867914
1739209772.8667445;-38.13080360867914
1739209772.866747;-38.13080360867914
1739209772.8667495;-45.120503652039325
1739209772.866752;-45.120503652039325
1739209772.8667545;-38.13080360867914
1739209772.8667572;-38.13080360867914
1739209772.8667598;-38.13080360867914
1739209772.8667622;-45.120503652039325
1739209772.8667648;-45.120503652039325
1739209772.8667674;-45.120503652039325
1739209772.86677;-38.13080360867914
1739209772.8667724;-45.120503652039325
1739209772.866775;-30.49652367304973
1739209772.8667777;-35.57807855764607
1739209772.8667803;-38.13080360867914
1739209772.8667827;-38.13080360867914
1739209772.8667853;-33.981070128970906
1739209772.866788;-38.13080360867914
1739209772.8667903;-35.57807855764607
1739209772.866793;-38.13080360867914
1739209772.8667955;-33.981070128970906
1739209772.8667982;-35.57807855764607
1739209772.8668005;-38.13080360867914
1739209772.8668032;-45.120503652039325
1739209772.8668058;-38.13080360867914
1739209772.8668084;-45.120503652039325
1739209772.8668108;-38.13080360867914
1739209772.8668134;-35.57807855764607
1739209772.866816;-28.992665084841942
1739209772.8668187;-38.13080360867914
1739209772.866821;-45.120503652039325
1739209772.8668237;-45.120503652039325
1739209772.8668263;-38.13080360867914
1739209772.8668287;-45.120503652039325
1739209772.8668313;-38.13080360867914
1739209772.866834;-38.13080360867914
1739209772.8668365;-31.141103565318915
1739209772.866839;-45.120503652039325
1739209772.8668416;-33.981070128970906
1739209772.8668442;-45.120503652039325
1739209772.8668468;-38.13080360867914
1739209772.8668492;-45.120503652039325
1739209772.8668518;-38.13080360867914
1739209772.8668544;-45.120503652039325
1739209772.8668568;-45.120503652039325
1739209772.8668594;-45.120503652039325
1739209772.866862;-45.120503652039325
1739209772.8668647;-38.13080360867914
1739209772.866867;-45.120503652039325
1739209772.8668697;-45.120503652039325
1739209772.8668723;-45.120503652039325
1739209772.866875;-45.120503652039325
1739209772.8668773;-33.981070128970906
1739209772.86688;-35.57807855764607
1739209772.8668826;-38.13080360867914
1739209772.8668852;-45.120503652039325
1739209772.8668876;-38.13080360867914
1739209772.8668902;-45.120503652039325
1739209772.8668928;-33.981070128970906
1739209772.8668952;-38.13080360867914
1739209772.8668978;-35.57807855764607
1739209772.8669004;-33.981070128970906
1739209772.866903;-35.57807855764607
1739209772.8669055;-45.120503652039325
1739209772.866908;-38.13080360867914
1739209772.8669107;-38.13080360867914
1739209772.8669133;-38.13080360867914
1739209772.8669157;-45.120503652039325
1739209772.8669183;-31.141103565318915
1739209772.866921;-33.981070128970906
1739209772.8669236;-45.120503652039325
1739209772.866926;-45.120503652039325
1739209772.8669286;-38.13080360867914
1739209772.8669312;-45.120503652039325
1739209772.8669336;-38.13080360867914
1739209772.8669362;-45.120503652039325
1739209772.8669388;-45.120503652039325
1739209772.8669415;-45.120503652039325
1739209772.8669438;-38.13080360867914
1739209772.8669465;-38.13080360867914
1739209772.866949;-33.981070128970906
1739209772.8669517;-38.13080360867914
1739209772.866954;-45.120503652039325
1739209772.8669567;-45.120503652039325
1739209772.8669593;-45.120503652039325
1739209772.866962;-38.13080360867914
1739209772.8669643;-38.13080360867914
1739209772.866967;-45.120503652039325
1739209772.8669696;-45.120503652039325
1739209772.866972;-35.57807855764607
1739209772.8669746;-38.13080360867914
1739209772.8669772;-45.120503652039325
1739209772.8669798;-33.981070128970906
1739209772.8669822;-33.981070128970906
1739209772.8669848;-45.120503652039325
1739209772.8669875;-38.13080360867914
1739209772.86699;-38.13080360867914
1739209772.8669925;-45.120503652039325
1739209772.866995;-38.13080360867914
1739209772.8669977;-38.13080360867914
1739209772.8670003;-45.120503652039325
1739209772.8670027;-38.13080360867914
1739209772.8670053;-38.13080360867914
1739209772.867008;-45.120503652039325
1739209772.8670104;-38.13080360867914
1739209772.867013;-35.57807855764607
1739209772.8670156;-35.57807855764607
1739209772.8670182;-45.120503652039325
1739209772.8670206;-38.13080360867914
1739209772.8670232;-38.13080360867914
1739209772.8670259;-38.13080360867914
1739209772.8670285;-38.13080360867914
1739209772.8670309;-45.120503652039325
1739209772.8670335;-45.120503652039325
1739209772.867036;-38.13080360867914
1739209772.8670385;-38.13080360867914
1739209772.867041;-38.13080360867914
1739209772.8670437;-45.120503652039325
1739209772.8670464;-45.120503652039325
1739209772.8670487;-45.120503652039325
1739209772.8670514;-45.120503652039325
1739209772.867054;-45.120503652039325
1739209772.8670566;-33.981070128970906
1739209772.867059;-35.57807855764607
1739209772.8670616;-45.120503652039325
1739209772.8670642;-38.13080360867914
1739209772.8670669;-35.57807855764607
1739209772.8670692;-38.13080360867914
1739209772.8670719;-38.13080360867914
1739209772.8670745;-38.13080360867914
1739209772.8670769;-35.57807855764607
1739209772.8670795;-35.57807855764607
1739209772.867082;-45.120503652039325
1739209772.8670847;-45.120503652039325
1739209772.8670871;-45.120503652039325
1739209772.8670897;-38.13080360867914
1739209772.8670924;-38.13080360867914
1739209772.867095;-45.120503652039325
1739209772.8670974;-45.120503652039325
1739209772.8671;-38.13080360867914
1739209772.8671026;-38.13080360867914
1739209772.8671052;-38.13080360867914
1739209772.8671076;-38.13080360867914
1739209772.8671103;-45.120503652039325
1739209772.8671129;-45.120503652039325
1739209772.8671153;-35.57807855764607
1739209772.867118;-45.120503652039325
1739209772.8671205;-38.13080360867914
1739209772.8671231;-35.57807855764607
1739209772.8671255;-32.816014438256545
1739209772.8671281;-30.49652367304973
1739209772.8671308;-38.13080360867914
1739209772.8671334;-45.120503652039325
1739209772.8671358;-38.13080360867914
1739209772.8671384;-35.57807855764607
1739209772.867141;-35.57807855764607
1739209772.8671436;-38.13080360867914
1739209772.867146;-33.981070128970956
1739209772.8671486;-38.13080360867914
1739209772.8671513;-38.13080360867914
1739209772.8671536;-38.13080360867914
1739209772.8671563;-45.120503652039325
1739209772.867159;-45.120503652039325
1739209772.8671615;-35.57807855764607
1739209772.867164;-45.120503652039325
1739209772.8671665;-31.141103565318915
1739209772.8671691;-31.141103565318915
1739209772.8671718;-38.13080360867914
1739209772.8671741;-38.13080360867914
1739209772.8671768;-45.120503652039325
1739209772.8671794;-45.120503652039325
1739209772.867182;-45.120503652039325
1739209772.8671844;-33.981070128970906
1739209772.867187;-38.13080360867914
1739209772.8671896;-31.14110356531892
1739209772.867192;-38.13080360867914
1739209772.8671947;-45.120503652039325
1739209772.8671973;-38.13080360867914
1739209772.8672;-45.120503652039325
1739209772.8672023;-45.120503652039325
1739209772.867205;-45.120503652039325
1739209772.8672075;-33.981070128970906
1739209772.8672101;-31.141103565318915
1739209772.8672125;-35.57807855764607
1739209772.8672152;-38.13080360867914
1739209772.8672178;-38.13080360867914
1739209772.8672202;-35.57807855764607
1739209772.8672228;-35.57807855764607
1739209772.8672254;-33.981070128970906
1739209772.867228;-38.13080360867914
1739209772.8672304;-33.981070128970906
1739209772.867233;-38.13080360867914
1739209772.8672357;-38.13080360867914
1739209772.8672383;-45.120503652039325
1739209772.8672407;-45.120503652039325
1739209772.8672433;-45.120503652039325
1739209772.867246;-45.120503652039325
1739209772.8672485;-45.120503652039325
1739209772.867251;-45.120503652039325
1739209772.8672535;-38.13080360867914
1739209772.8672562;-38.13080360867914
1739209772.8672585;-45.120503652039325
1739209772.8672612;-38.13080360867914
1739209772.8672638;-38.13080360867914
1739209772.8672664;-38.13080360867914
1739209772.8672688;-45.120503652039325
1739209772.8672714;-33.981070128970906
1739209772.867274;-38.13080360867914
1739209772.8672767;-45.120503652039325
1739209772.867279;-45.120503652039325
1739209772.8672817;-35.57807855764607
1739209772.8672843;-35.57807855764607
1739209772.867287;-38.13080360867914
1739209772.8672893;-38.13080360867914
1739209772.867292;-28.58837851428586
1739209772.8672945;-35.57807855764607
1739209772.867297;-38.13080360867914
1739209772.8672996;-38.13080360867914
1739209772.8673022;-33.981070128970906
1739209772.8673048;-38.13080360867914
1739209772.8673072;-38.13080360867914
1739209772.8673098;-45.120503652039325
1739209772.8673124;-28.58837851428586
1739209772.867315;-45.120503652039325
1739209772.8673174;-45.120503652039325
1739209772.86732;-45.120503652039325
1739209772.8673227;-33.981070128970906
1739209772.8673253;-38.13080360867914
1739209772.8673277;-45.120503652039325
1739209772.8673303;-45.120503652039325
1739209772.867333;-26.991370085610722
1739209772.8673353;-33.981070128970906
1739209772.867338;-38.13080360867914
1739209772.8673406;-38.13080360867914
1739209772.8673432;-33.981070128970906
1739209772.8673456;-45.120503652039325
1739209772.8673482;-45.120503652039325
1739209772.8673508;-33.981070128970906
1739209772.8673534;-31.14110356531892
1739209772.8673558;-38.13080360867914
1739209772.8673584;-33.981070128970906
1739209772.867361;-38.13080360867914
1739209772.8673637;-38.13080360867914
1739209772.867366;-38.13080360867914
1739209772.8673687;-45.120503652039325
1739209772.8673713;-33.981070128970906
1739209772.8673737;-28.992665084841942
1739209772.8673763;-33.981070128970906
1739209772.867379;-45.120503652039325
1739209772.8673816;-38.13080360867914
1739209772.867384;-38.13080360867914
1739209772.8673866;-45.120503652039325
1739209772.8673892;-45.120503652039325
1739209772.8673918;-45.120503652039325
1739209772.8673942;-35.57807855764607
1739209772.8673968;-45.120503652039325
1739209772.8673995;-38.13080360867914
1739209772.867402;-35.57807855764607
1739209772.8674045;-38.13080360867914
1739209772.867407;-45.120503652039325
1739209772.8674097;-38.13080360867914
1739209772.867412;-35.57807855764607
1739209772.8674147;-33.981070128970906
1739209772.8674173;-38.13080360867914
1739209772.86742;-45.120503652039325
1739209772.8674223;-30.49652367304973
1739209772.867425;-32.816014438256545
1739209772.8674276;-45.120503652039325
1739209772.8674302;-38.13080360867914
1739209772.8674326;-35.57807855764607
1739209772.8674352;-38.13080360867914
1739209772.8674378;-45.120503652039325
1739209772.8674402;-38.13080360867914
1739209772.8674428;-32.816014438256545
1739209772.8674455;-38.13080360867914
1739209772.867448;-45.120503652039325
1739209772.8674505;-38.13080360867914
1739209772.867453;-35.57807855764607
1739209772.8674557;-38.13080360867914
1739209772.8674583;-45.120503652039325
1739209772.8674607;-38.13080360867914
1739209772.8674634;-38.13080360867914
1739209772.867466;-45.120503652039325
1739209772.8674686;-38.13080360867914
1739209772.867471;-38.13080360867914
1739209772.8674736;-45.120503652039325
1739209772.8674762;-33.981070128970906
1739209772.8674786;-45.120503652039325
1739209772.8674812;-45.120503652039325
1739209772.8674839;-45.120503652039325
1739209772.8674865;-38.13080360867914
1739209772.8674889;-45.120503652039325
1739209772.8674915;-45.120503652039325
1739209772.867494;-45.120503652039325
1739209772.8674967;-45.120503652039325
1739209772.867499;-45.120503652039325
1739209772.8675017;-33.981070128970906
1739209772.8675044;-38.13080360867914
1739209772.867507;-45.120503652039325
1739209772.8675094;-38.13080360867914
1739209772.867512;-38.13080360867914
1739209772.8675146;-45.120503652039325
1739209772.867517;-38.13080360867914
1739209772.8675196;-38.13080360867914
1739209772.8675222;-45.120503652039325
1739209772.8675249;-45.120503652039325
1739209772.8675272;-45.120503652039325
1739209772.8675299;-45.120503652039325
1739209772.8675325;-45.120503652039325
1739209772.867535;-45.120503652039325
1739209772.8675375;-45.120503652039325
1739209772.8675401;-45.120503652039325
1739209772.8675427;-45.120503652039325
1739209772.8675454;-38.13080360867914
1739209772.8675478;-38.13080360867914
1739209772.8675504;-38.13080360867914
1739209772.867553;-45.120503652039325
1739209772.8675554;-38.13080360867914
1739209772.867558;-45.120503652039325
1739209772.8675606;-30.49652367304973
1739209772.8675632;-33.981070128970906
1739209772.8675656;-45.120503652039325
1739209772.8675683;-45.120503652039325
1739209772.8675709;-38.13080360867914
1739209772.8675735;-35.57807855764607
1739209772.867576;-45.120503652039325
1739209772.8675785;-38.13080360867914
1739209772.8675811;-38.13080360867914
1739209772.8675838;-45.120503652039325
1739209772.8675861;-45.120503652039325
1739209772.8675888;-45.120503652039325
1739209772.8675914;-45.120503652039325
1739209772.8675938;-45.120503652039325
1739209772.8675964;-45.120503652039325
1739209772.867599;-38.13080360867914
1739209772.8676016;-35.57807855764607
1739209772.867604;-45.120503652039325
1739209772.8676066;-45.120503652039325
1739209772.8676093;-45.120503652039325
1739209772.867612;-35.57807855764607
1739209772.8676143;-38.13080360867914
1739209772.867617;-45.120503652039325
1739209772.8676195;-45.120503652039325
1739209772.867622;-33.981070128970906
1739209772.8676245;-38.13080360867914
1739209772.8676271;-38.13080360867914
1739209772.8676298;-38.13080360867914
1739209772.8676322;-45.120503652039325
1739209772.8676348;-45.120503652039325
1739209772.8676374;-45.120503652039325
1739209772.86764;-38.13080360867914
1739209772.8676424;-45.120503652039325
1739209772.867645;-38.13080360867914
1739209772.8676476;-38.13080360867914
1739209772.8676503;-45.120503652039325
1739209772.8676527;-35.57807855764607
1739209772.8676553;-45.120503652039325
1739209772.867658;-38.13080360867914
1739209772.8676603;-38.13080360867914
1739209772.867663;-33.981070128970906
1739209772.8676655;-28.992665084841942
1739209772.8676682;-45.120503652039325
1739209772.8676705;-45.120503652039325
1739209772.8676732;-38.13080360867914
1739209772.8676758;-38.13080360867914
1739209772.8676784;-45.120503652039325
1739209772.8676808;-35.57807855764607
1739209772.8676834;-38.13080360867914
1739209772.867686;-38.13080360867914
1739209772.8676887;-35.57807855764607
1739209772.867691;-35.57807855764607
1739209772.8676937;-38.13080360867914
1739209772.8676963;-38.13080360867914
1739209772.8676987;-35.57807855764607
1739209772.8677013;-45.120503652039325
1739209772.867704;-38.13080360867914
1739209772.8677065;-45.120503652039325
1739209772.867709;-38.13080360867914
1739209772.8677115;-45.120503652039325
1739209772.8677142;-45.120503652039325
1739209772.8677168;-38.13080360867914
1739209772.8677192;-35.57807855764607
1739209772.8677218;-33.981070128970906
1739209772.8677244;-38.13080360867914
1739209772.867727;-31.141103565318915
1739209772.8677294;-35.57807855764607
1739209772.867732;-38.13080360867914
1739209772.8677347;-38.13080360867914
1739209772.867737;-35.57807855764607
1739209772.8677397;-38.13080360867914
1739209772.8677423;-38.13080360867914
1739209772.867745;-38.13080360867914
1739209772.8677473;-33.981070128970906
1739209772.86775;-38.13080360867914
1739209772.8677526;-38.13080360867914
1739209772.8677552;-38.13080360867914
1739209772.8677576;-45.120503652039325
1739209772.8677602;-38.13080360867914
1739209772.8677628;-45.120503652039325
1739209772.8677654;-38.13080360867914
1739209772.8677678;-38.13080360867914
1739209772.8677704;-45.120503652039325
1739209772.867773;-45.120503652039325
1739209772.8677754;-45.120503652039325
1739209772.867778;-45.120503652039325
1739209772.8677807;-38.13080360867914
1739209772.8677833;-38.13080360867914
1739209772.8677857;-45.120503652039325
1739209772.8677883;-38.13080360867914
1739209772.867791;-35.57807855764607
1739209772.8677936;-38.13080360867914
1739209772.867796;-45.120503652039325
1739209772.8677986;-38.13080360867914
1739209772.8678012;-35.57807855764607
1739209772.8678036;-38.13080360867914
1739209772.8678062;-38.13080360867914
1739209772.8678088;-33.981070128970906
1739209772.8678114;-38.13080360867914
1739209772.8678138;-33.981070128970906
1739209772.8678164;-38.13080360867914
1739209772.867819;-38.13080360867914
1739209772.8678217;-45.120503652039325
1739209772.867824;-45.120503652039325
1739209772.8678267;-45.120503652039325
1739209772.8678293;-38.13080360867914
1739209772.867832;-45.120503652039325
1739209772.8678343;-45.120503652039325
1739209772.867837;-45.120503652039325
1739209772.8678396;-32.816014438256545
1739209772.867842;-38.13080360867914
1739209772.8693697;-38.13080360867914
1739209772.8693721;-38.13080360867914
1739209772.8693748;-45.120503652039325
1739209772.8693774;-38.13080360867914
1739209772.86938;-35.57807855764607
1739209772.8693824;-35.57807855764607
1739209772.869385;-38.13080360867914
1739209772.8693876;-45.120503652039325
1739209772.8693902;-45.120503652039325
1739209772.8693926;-45.120503652039325
1739209772.8693953;-38.13080360867914
1739209772.8693979;-38.13080360867914
1739209772.8694003;-45.120503652039325
1739209772.869403;-45.120503652039325
1739209772.8694055;-45.120503652039325
1739209772.8694081;-45.120503652039325
1739209772.8694105;-45.120503652039325
1739209772.8694131;-45.120503652039325
1739209772.8694158;-45.120503652039325
1739209772.8694184;-38.13080360867914
1739209772.8694208;-35.57807855764607
1739209772.8694234;-28.21854285175415
1739209772.869426;-33.981070128970906
1739209772.8694284;-45.120503652039325
1739209772.869431;-45.120503652039325
1739209772.8694336;-32.816014438256545
1739209772.8694363;-38.13080360867914
1739209772.8694386;-45.120503652039325
1739209772.8694413;-38.13080360867914
1739209772.869444;-45.120503652039325
1739209772.8694465;-45.120503652039325
1739209772.869449;-45.120503652039325
1739209772.8694515;-45.120503652039325
1739209772.8694541;-45.120503652039325
1739209772.8694565;-33.981070128970906
1739209772.8694592;-32.816014438256545
1739209772.8694618;-38.13080360867914
1739209772.8694644;-45.120503652039325
1739209772.8694668;-38.13080360867914
1739209772.8694694;-35.57807855764607
1739209772.869472;-38.13080360867914
1739209772.8694746;-45.120503652039325
1739209772.869477;-45.120503652039325
1739209772.8694797;-45.120503652039325
1739209772.8694823;-45.120503652039325
1739209772.8694847;-30.49652367304973
1739209772.8694873;-38.13080360867914
1739209772.86949;-45.120503652039325
1739209772.8694925;-45.120503652039325
1739209772.869495;-45.120503652039325
1739209772.8694975;-38.13080360867914
1739209772.8695002;-45.120503652039325
1739209772.8695028;-33.981070128970906
1739209772.8695052;-38.13080360867914
1739209772.8695078;-45.120503652039325
1739209772.8695104;-45.120503652039325
1739209772.8695128;-38.13080360867914
1739209772.8695154;-38.13080360867914
1739209772.869518;-38.13080360867914
1739209772.8695207;-35.57807855764607
1739209772.869523;-38.13080360867914
1739209772.8695257;-45.120503652039325
1739209772.8695283;-45.120503652039325
1739209772.869531;-35.57807855764607
1739209772.8695333;-38.13080360867914
1739209772.869536;-45.120503652039325
1739209772.8695385;-45.120503652039325
1739209772.869541;-38.13080360867914
1739209772.8695436;-38.13080360867914
1739209772.8695462;-38.13080360867914
1739209772.8695488;-33.981070128970906
1739209772.8695512;-35.57807855764607
1739209772.8695538;-38.13080360867914
1739209772.8695564;-38.13080360867914
1739209772.869559;-33.981070128970906
1739209772.8695614;-38.13080360867914
1739209772.869564;-35.57807855764607
1739209772.8695667;-38.13080360867914
1739209772.869569;-45.120503652039325
1739209772.8695717;-38.13080360867914
1739209772.8695743;-45.120503652039325
1739209772.869577;-45.120503652039325
1739209772.8695793;-38.13080360867914
1739209772.869582;-45.120503652039325
1739209772.8695846;-45.120503652039325
1739209772.8695872;-38.13080360867914
1739209772.8695896;-38.13080360867914
1739209772.8695922;-45.120503652039325
1739209772.8695948;-45.120503652039325
1739209772.8695972;-45.120503652039325
1739209772.8695998;-45.120503652039325
1739209772.8696024;-45.120503652039325
1739209772.869605;-38.13080360867914
1739209772.8696074;-45.120503652039325
1739209772.86961;-31.141103565318915
1739209772.8696127;-32.816014438256545
1739209772.8696153;-38.13080360867914
1739209772.8696177;-45.120503652039325
1739209772.8696203;-38.13080360867914
1739209772.869623;-38.13080360867914
1739209772.8696253;-45.120503652039325
1739209772.869628;-45.120503652039325
1739209772.8696306;-38.13080360867914
1739209772.8696332;-45.120503652039325
1739209772.8696356;-38.13080360867914
1739209772.8696382;-45.120503652039325
1739209772.8696408;-45.120503652039325
1739209772.8696434;-38.13080360867914
1739209772.8696458;-45.120503652039325
1739209772.8696485;-45.120503652039325
1739209772.869651;-33.981070128970906
1739209772.8696535;-38.13080360867914
1739209772.869656;-45.120503652039325
1739209772.8696587;-38.13080360867914
1739209772.8696613;-38.13080360867914
1739209772.8696637;-38.13080360867914
1739209772.8696663;-38.13080360867914
1739209772.869669;-33.981070128970906
1739209772.8696716;-45.120503652039325
1739209772.869674;-45.120503652039325
1739209772.8696766;-38.13080360867914
1739209772.8696792;-35.57807855764607
1739209772.8696816;-45.120503652039325
1739209772.8696842;-35.57807855764607
1739209772.8696868;-38.13080360867914
1739209772.8696895;-38.13080360867914
1739209772.8696918;-35.57807855764607
1739209772.8696945;-38.13080360867914
1739209772.869697;-38.13080360867914
1739209772.8696997;-45.120503652039325
1739209772.869702;-38.13080360867914
1739209772.8697047;-35.57807855764607
1739209772.8697073;-38.13080360867914
1739209772.8697097;-45.120503652039325
1739209772.8697124;-33.981070128970906
1739209772.869715;-38.13080360867914
1739209772.8697176;-45.120503652039325
1739209772.86972;-45.120503652039325
1739209772.8697226;-45.120503652039325
1739209772.8697252;-45.120503652039325
1739209772.8697278;-38.13080360867914
1739209772.8697302;-38.13080360867914
1739209772.8697329;-45.120503652039325
1739209772.8697355;-38.13080360867914
1739209772.8697379;-38.13080360867914
1739209772.8697405;-45.120503652039325
1739209772.869743;-45.120503652039325
1739209772.8697457;-35.57807855764607
1739209772.869748;-38.13080360867914
1739209772.8697507;-45.120503652039325
1739209772.8697534;-31.141103565318915
1739209772.869756;-30.49652367304973
1739209772.8697584;-38.13080360867914
1739209772.869761;-45.120503652039325
1739209772.8697636;-38.13080360867914
1739209772.869766;-38.13080360867914
1739209772.8697686;-45.120503652039325
1739209772.8697712;-45.120503652039325
1739209772.8697739;-45.120503652039325
1739209772.8697762;-45.120503652039325
1739209772.8697789;-38.13080360867914
1739209772.8697815;-38.13080360867914
1739209772.869784;-45.120503652039325
1739209772.8697865;-38.13080360867914
