CAN Message; 0x1b8:00002e86c344c345
1739209670.0203395;-38.13080360867914
1739209670.0203478;-38.13080360867914
1739209670.0203564;-38.13080360867914
1739209670.020365;-35.57807855764607
1739209670.0203736;-45.120503652039325
1739209670.0203822;-38.13080360867914
1739209670.0203905;-38.13080360867914
1739209670.020399;-35.57807855764607
1739209670.0204077;-38.13080360867914
1739209670.0204163;-45.120503652039325
1739209670.0204246;-38.13080360867914
1739209670.0204332;-45.120503652039325
1739209670.0204418;-45.120503652039325
1739209670.0204504;-45.120503652039325
1739209670.020459;-35.57807855764607
1739209670.0204673;-35.57807855764607
1739209670.0204759;-38.13080360867914
1739209670.0204844;-45.120503652039325
1739209670.020493;-30.49652367304973
1739209670.0205016;-38.13080360867914
1739209670.02051;-38.13080360867914
1739209670.0205185;-38.13080360867914
1739209670.0205271;-38.13080360867914
1739209670.0205357;-38.13080360867914
1739209670.020544;-45.120503652039325
1739209670.0205526;-38.13080360867914
1739209670.0205612;-31.141103565318915
1739209670.0205698;-38.13080360867914
1739209670.0205784;-38.13080360867914
1739209670.0205867;-45.120503652039325
1739209670.0205953;-38.13080360867914
1739209670.020604;-33.981070128970906
1739209670.0206125;-45.120503652039325
1739209670.0206208;-45.120503652039325
1739209670.0206294;-38.13080360867914
1739209670.020638;-35.57807855764607
1739209670.0206466;-38.13080360867914
1739209670.0206552;-45.120503652039325
1739209670.0206635;-45.120503652039325
1739209670.020672;-45.120503652039325
1739209670.0206807;-45.120503652039325
1739209670.0206892;-45.120503652039325
1739209670.0206976;-38.13080360867914
1739209670.0207062;-38.13080360867914
1739209670.0207148;-45.120503652039325
1739209670.0207233;-38.13080360867914
1739209670.020732;-38.13080360867914
1739209670.0207403;-45.120503652039325
1739209670.0207489;-45.120503652039325
1739209670.0207574;-45.120503652039325
1739209670.020766;-45.120503652039325
1739209670.0207746;-38.13080360867914
1739209670.020783;-38.13080360867914
1739209670.0207915;-45.120503652039325
1739209670.0208;-38.13080360867914
1739209670.0208087;-32.816014438256545
1739209670.020817;-35.57807855764607
1739209670.0208256;-38.13080360867914
1739209670.0208342;-38.13080360867914
1739209670.0208428;-45.120503652039325
1739209670.0208514;-45.120503652039325
1739209670.0208597;-45.120503652039325
1739209670.0208683;-45.120503652039325
1739209670.020877;-45.120503652039325
1739209670.0208855;-33.981070128970906
1739209670.0208938;-32.816014438256545
1739209670.0209024;-33.981070128970906
1739209670.020911;-45.120503652039325
1739209670.0209196;-38.13080360867914
1739209670.0209281;-38.13080360867914
1739209670.0209365;-32.816014438256545
1739209670.020945;-38.13080360867914
1739209670.0209537;-38.13080360867914
1739209670.0209622;-38.13080360867914
1739209670.0209708;-45.120503652039325
1739209670.0209792;-45.120503652039325
1739209670.0209877;-38.13080360867914
1739209670.0209963;-45.120503652039325
1739209670.021005;-45.120503652039325
1739209670.0210133;-38.13080360867914
1739209670.0210218;-45.120503652039325
1739209670.0210304;-45.120503652039325
1739209670.021039;-45.120503652039325
1739209670.0210476;-45.120503652039325
1739209670.021056;-45.120503652039325
1739209670.0210645;-45.120503652039325
1739209670.021073;-31.141103565318915
1739209670.0210817;-45.120503652039325
1739209670.02109;-35.57807855764607
1739209670.0210986;-45.120503652039325
1739209670.0211072;-38.13080360867914
1739209670.0211158;-31.141103565318893
1739209670.0211244;-45.120503652039325
1739209670.0211327;-45.120503652039325
1739209670.0211413;-38.13080360867914
1739209670.0211499;-32.816014438256545
1739209670.0211585;-38.13080360867914
1739209670.021167;-38.13080360867914
1739209670.0211754;-45.120503652039325
1739209670.021184;-45.120503652039325
1739209670.0211926;-38.13080360867914
1739209670.0212011;-45.120503652039325
1739209670.0212095;-45.120503652039325
1739209670.021218;-38.13080360867914
1739209670.0212266;-38.13080360867914
1739209670.0212352;-45.120503652039325
1739209670.0212438;-45.120503652039325
1739209670.0212522;-45.120503652039325
1739209670.0212607;-45.120503652039325
1739209670.0212693;-45.120503652039325
1739209670.021278;-38.13080360867914
1739209670.0212862;-33.981070128970906
1739209670.0212948;-45.120503652039325
1739209670.0213034;-45.120503652039325
1739209670.021312;-33.981070128970906
1739209670.0213206;-29.438486411369333
1739209670.021329;-38.13080360867914
1739209670.0213375;-45.120503652039325
1739209670.021346;-45.120503652039325
1739209670.0213547;-45.120503652039325
1739209670.0213633;-45.120503652039325
1739209670.0213716;-38.13080360867914
1739209670.0213802;-45.120503652039325
1739209670.0213888;-38.13080360867914
1739209670.0213974;-45.120503652039325
1739209670.0214057;-45.120503652039325
1739209670.0214143;-38.13080360867914
1739209670.0214229;-45.120503652039325
1739209670.0214314;-38.13080360867914
1739209670.02144;-45.120503652039325
1739209670.0214484;-38.13080360867914
1739209670.021457;-25.826314394896354
1739209670.0214655;-38.13080360867914
1739209670.0214741;-45.120503652039325
1739209670.0214825;-38.13080360867914
1739209670.021491;-32.816014438256545
1739209670.0214996;-45.120503652039325
1739209670.0215082;-45.120503652039325
1739209670.0215168;-38.13080360867914
1739209670.0215251;-45.120503652039325
1739209670.0215337;-38.13080360867914
1739209670.0215423;-45.120503652039325
1739209670.021551;-35.57807855764607
1739209670.0215595;-45.120503652039325
1739209670.0215678;-38.13080360867914
1739209670.0215764;-45.120503652039325
1739209670.021585;-45.120503652039325
1739209670.0215936;-28.58837851428586
1739209670.021602;-33.981070128970906
1739209670.0216105;-45.120503652039325
1739209670.021619;-45.120503652039325
1739209670.0216277;-35.57807855764607
1739209670.0216362;-38.13080360867914
1739209670.0216446;-45.120503652039325
1739209670.0216532;-38.13080360867914
1739209670.0216618;-38.13080360867914
1739209670.0216703;-38.13080360867914
1739209670.0216787;-45.120503652039325
1739209670.0216873;-38.13080360867914
1739209670.0216959;-45.120503652039325
1739209670.0217044;-38.13080360867914
1739209670.021713;-45.120503652039325
1739209670.0217214;-33.981070128970906
1739209670.02173;-29.438486411369333
1739209670.0217385;-38.13080360867914
1739209670.021747;-45.120503652039325
1739209670.0217555;-38.13080360867914
1739209670.021764;-35.57807855764607
1739209670.0217726;-38.13080360867914
1739209670.0217812;-45.120503652039325
1739209670.0217898;-38.13080360867914
1739209670.0217981;-33.981070128970906
1739209670.0218067;-33.981070128970906
1739209670.0218153;-45.120503652039325
1739209670.021824;-38.13080360867914
1739209670.0218325;-38.13080360867914
1739209670.0218408;-38.13080360867914
1739209670.0218494;-45.120503652039325
1739209670.021858;-45.120503652039325
1739209670.0218666;-38.13080360867914
1739209670.021875;-45.120503652039325
1739209670.0218835;-45.120503652039325
1739209670.021892;-33.981070128970906
1739209670.0219007;-38.13080360867914
1739209670.0219092;-45.120503652039325
1739209670.0219176;-38.13080360867914
1739209670.0219262;-38.13080360867914
1739209670.0219347;-31.141103565318915
1739209670.0219433;-28.992665084841942
1739209670.0219517;-38.13080360867914
1739209670.0219603;-38.13080360867914
1739209670.0219688;-35.57807855764607
1739209670.0219774;-38.13080360867914
1739209670.021986;-45.120503652039325
1739209670.0219944;-35.57807855764607
1739209670.022003;-38.13080360867914
1739209670.0220115;-38.13080360867914
1739209670.02202;-45.120503652039325
1739209670.0220287;-45.120503652039325
1739209670.022037;-35.57807855764607
1739209670.0220456;-45.120503652039325
1739209670.0220542;-45.120503652039325
1739209670.0220628;-45.120503652039325
1739209670.0220711;-33.981070128970906
1739209670.0220797;-31.141103565318915
1739209670.0220883;-45.120503652039325
1739209670.0115125;-38.13080360867914
1739209670.0115173;-33.981070128970906
1739209670.011522;-31.141103565318915
1739209670.011527;-32.816014438256545
1739209670.0115318;-38.13080360867914
1739209670.0115366;-38.13080360867914
1739209670.0115414;-35.57807855764607
1739209670.0115461;-38.13080360867914
1739209670.011551;-45.120503652039325
1739209670.0115557;-45.120503652039325
1739209670.0115607;-38.13080360867914
1739209670.0115654;-38.13080360867914
1739209670.0115702;-45.120503652039325
1739209670.011575;-45.120503652039325
1739209670.0115798;-45.120503652039325
1739209670.0115845;-45.120503652039325
1739209670.0115895;-45.120503652039325
1739209670.0115943;-38.13080360867914
1739209670.011599;-38.13080360867914
1739209670.0116038;-38.13080360867914
1739209670.0116086;-45.120503652039325
1739209670.0116134;-45.120503652039325
1739209670.0116181;-38.13080360867914
1739209670.0116231;-35.57807855764607
1739209670.011628;-38.13080360867914
1739209670.0116327;-45.120503652039325
1739209670.0116374;-38.13080360867914
1739209670.0116422;-35.57807855764607
1739209670.011647;-38.13080360867914
1739209670.0116518;-45.120503652039325
1739209670.0116568;-38.13080360867914
1739209670.0116615;-38.13080360867914
1739209670.0116663;-45.120503652039325
1739209670.011671;-45.120503652039325
1739209670.0116758;-38.13080360867914
1739209670.0116806;-38.13080360867914
1739209670.0116854;-35.57807855764607
1739209670.0116904;-38.13080360867914
1739209670.0116951;-38.13080360867914
1739209670.0117;-38.13080360867914
1739209670.0117047;-38.13080360867914
1739209670.0117095;-45.120503652039325
1739209670.0117142;-33.981070128970906
1739209670.0117192;-35.57807855764607
1739209670.011724;-38.13080360867914
1739209670.0117288;-45.120503652039325
1739209670.0117335;-32.816014438256545
1739209670.0117383;-33.981070128970906
1739209670.011743;-45.120503652039325
1739209670.0117478;-45.120503652039325
1739209670.0117528;-33.981070128970906
1739209670.0117576;-45.120503652039325
1739209670.0117624;-45.120503652039325
1739209670.0117671;-45.120503652039325
1739209670.011772;-38.13080360867914
1739209670.0117767;-45.120503652039325
1739209670.0117815;-45.120503652039325
1739209670.0117865;-45.120503652039325
1739209670.0117912;-45.120503652039325
1739209670.011796;-35.57807855764607
1739209670.0118008;-45.120503652039325
1739209670.0118055;-45.120503652039325
1739209670.0118103;-32.816014438256545
1739209670.011815;-35.57807855764607
1739209670.01182;-45.120503652039325
1739209670.0118248;-38.13080360867914
1739209670.0118296;-38.13080360867914
1739209670.0118344;-45.120503652039325
1739209670.0118392;-38.13080360867914
1739209670.011844;-45.120503652039325
1739209670.011849;-38.13080360867914
1739209670.0118537;-45.120503652039325
1739209670.0118585;-38.13080360867914
1739209670.0118632;-32.816014438256545
1739209670.011868;-45.120503652039325
1739209670.0118728;-45.120503652039325
1739209670.0118775;-38.13080360867914
1739209670.0118825;-45.120503652039325
1739209670.0118873;-38.13080360867914
1739209670.011892;-45.120503652039325
1739209670.0118968;-38.13080360867914
1739209670.0119016;-38.13080360867914
1739209670.0119064;-35.57807855764607
1739209670.0119112;-35.57807855764607
1739209670.0119162;-38.13080360867914
1739209670.011921;-38.13080360867914
1739209670.0119257;-45.120503652039325
1739209670.0119305;-38.13080360867914
1739209670.0119352;-45.120503652039325
1739209670.01194;-38.13080360867914
1739209670.011945;-38.13080360867914
1739209670.0119498;-45.120503652039325
1739209670.0119545;-45.120503652039325
1739209670.0119593;-45.120503652039325
1739209670.011964;-33.981070128970906
1739209670.0119689;-45.120503652039325
1739209670.0119736;-45.120503652039325
1739209670.0119786;-35.57807855764607
1739209670.0119834;-38.13080360867914
1739209670.0119882;-31.141103565318893
1739209670.011993;-45.120503652039325
1739209670.0119977;-35.57807855764607
1739209670.0120025;-38.13080360867914
1739209670.0120072;-38.13080360867914
1739209670.0120122;-35.57807855764607
1739209670.012017;-45.120503652039325
1739209670.0120218;-38.13080360867914
1739209670.0120265;-45.120503652039325
1739209670.0120313;-38.13080360867914
1739209670.012036;-35.57807855764607
1739209670.0120409;-38.13080360867914
1739209670.0120459;-45.120503652039325
1739209670.0120506;-45.120503652039325
1739209670.0120554;-45.120503652039325
1739209670.0120602;-45.120503652039325
1739209670.012065;-32.816014438256545
1739209670.0120697;-45.120503652039325
1739209670.0120747;-45.120503652039325
1739209670.0120795;-38.13080360867914
1739209670.0120842;-45.120503652039325
1739209670.012089;-33.981070128970906
1739209670.0120938;-35.57807855764607
1739209670.0120986;-35.57807855764607
1739209670.0121033;-33.981070128970956
1739209670.0121083;-38.13080360867914
1739209670.012113;-32.816014438256545
1739209670.0121179;-45.120503652039325
1739209670.0121226;-38.13080360867914
1739209670.0121274;-38.13080360867914
1739209670.0121322;-31.141103565318893
1739209670.012137;-38.13080360867914
1739209670.012142;-33.981070128970906
1739209670.0121467;-32.816014438256545
1739209670.0121515;-35.57807855764607
1739209670.0121562;-38.13080360867914
1739209670.012161;-38.13080360867914
1739209670.0121658;-32.816014438256545
1739209670.0121706;-38.13080360867914
1739209670.0121756;-33.981070128970906
1739209670.0121803;-45.120503652039325
1739209670.012185;-35.57807855764607
1739209670.0121899;-32.816014438256545
1739209670.0121946;-38.13080360867914
1739209670.0121994;-45.120503652039325
1739209670.0122044;-33.981070128970906
1739209670.0122092;-38.13080360867914
1739209670.012214;-45.120503652039325
1739209670.0122187;-38.13080360867914
1739209670.0122235;-45.120503652039325
1739209670.0122283;-38.13080360867914
1739209670.012233;-38.13080360867914
1739209670.012238;-38.13080360867914
1739209670.0122428;-38.13080360867914
1739209670.0122476;-35.57807855764607
1739209670.0122523;-38.13080360867914
1739209670.012257;-45.120503652039325
1739209670.0122619;-45.120503652039325
1739209670.0122666;-38.13080360867914
1739209670.0122716;-33.981070128970906
1739209670.0122764;-45.120503652039325
1739209670.0122812;-45.120503652039325
1739209670.012286;-32.816014438256545
1739209670.0122907;-27.8777449560314
1739209670.0122955;-28.992665084841942
1739209670.0123003;-38.13080360867914
1739209670.0123053;-22.84163660590255
1739209670.01231;-45.120503652039325
1739209670.0123148;-28.58837851428586
1739209670.0123196;-27.8777449560314
1739209670.0123243;-26.991370085610736
1739209670.012329;-38.13080360867914
1739209670.012334;-38.13080360867914
1739209670.0123389;-31.141103565318915
1739209670.0123436;-32.816014438256545
1739209670.0123484;-31.141103565318893
1739209670.0123532;-32.816014438256545
1739209670.012358;-32.81601443825658
1739209670.0123627;-45.120503652039325
1739209670.0123677;-30.49652367304976
1739209670.0123725;-28.992665084841942
1739209670.0123773;-33.981070128970906
1739209670.012382;-33.981070128970956
1739209670.0123868;-28.992665084841942
1739209670.0123916;-33.981070128970956
1739209670.0123963;-33.981070128970956
1739209670.0124013;-26.991370085610722
1739209670.012406;-24.589719217205094
1739209670.0124109;-22.841636605902558
1739209670.0124156;-38.13080360867914
1739209670.0124204;-21.4469444417791
1739209670.0124252;-25.826314394896357
1739209670.0124302;-32.81601443825658
1739209670.012435;-45.120503652039325
1739209670.0124397;-27.267205301931607
1739209670.0124445;-27.8777449560314
1739209670.0124493;-33.981070128970906
1739209670.012454;-33.981070128970906
1739209670.0124588;-29.438486411369375
1739209670.0124638;-33.981070128970906
1739209670.0124686;-31.141103565318943
1739209670.0124733;-31.141103565318915
1739209670.012478;-33.981070128970956
1739209670.012483;-38.13080360867914
1739209670.0124876;-45.120503652039325
1739209670.0124924;-28.58837851428586
1739209670.0124974;-30.49652367304973
1739209670.0125022;-45.120503652039325
1739209670.012507;-27.8777449560314
1739209670.0125117;-45.120503652039325
1739209670.0125165;-32.816014438256545
1739209670.0125213;-24.589719217205094
1739209670.012526;-38.13080360867914
1739209670.012531;-21.228842808393967
1739209670.0125358;-25.826314394896357
1739209670.0125406;-38.13080360867914
1739209670.0125453;-33.981070128970906
1739209670.01255;-31.141103565318915
1739209670.012555;-45.120503652039325
1739209670.01256;-38.13080360867914
1739209670.0125647;-38.13080360867914
1739209670.0125694;-28.992665084841942
1739209670.0125742;-33.981070128970906
1739209670.012579;-33.981070128970906
1739209670.0125837;-24.151403521958727
1739209670.0125885;-33.981070128970956
1739209670.0125935;-29.438486411369347
1739209670.0125983;-28.58837851428586
1739209670.012603;-33.981070128970956
1739209670.0126078;-31.14110356531892
1739209670.0126126;-45.120503652039325
1739209670.0126173;-33.981070128970956
1739209670.012622;-27.267205301931607
1739209670.0126271;-26.991370085610722
1739209670.012632;-27.877744956031417
1739209670.0126367;-31.141103565318943
1739209670.0126414;-35.57807855764607
1739209670.0126462;-30.49652367304973
1739209670.012651;-38.13080360867914
1739209670.0126557;-27.267205301931607
1739209670.0126607;-33.981070128970956
1739209670.0126655;-28.992665084841942
1739209670.0126703;-29.438486411369333
1739209670.012675;-32.816014438256545
1739209670.0126798;-31.141103565318915
1739209670.0126846;-38.13080360867914
1739209670.0126896;-28.992665084841942
1739209670.0126944;-24.438645034577675
1739209670.0126991;-33.981070128970906
1739209670.012704;-32.81601443825658
1739209670.0127087;-22.448786368009156
1739209670.0127134;-25.826314394896357
1739209670.0127182;-28.992665084841942
1739209670.0127232;-32.816014438256545
1739209670.012728;-31.141103565318915
1739209670.0127327;-32.816014438256545
1739209670.0127375;-33.981070128970956
1739209670.0127423;-25.826314394896354
1739209670.012747;-26.991370085610754
1739209670.0127518;-25.077289914212862
1739209670.0127568;-45.120503652039325
1739209670.0127616;-45.120503652039325
1739209670.0127664;-23.273589343863303
1739209670.0127711;-30.49652367304973
1739209670.012776;-28.992665084841942
1739209670.0127807;-38.13080360867914
1739209670.0127854;-28.992665084841942
1739209670.0127904;-24.438645034577675
1739209670.0127952;-38.13080360867914
1739209670.0128;-28.992665084841942
1739209670.0128047;-38.13080360867914
1739209670.0128095;-26.991370085610747
1739209670.0128143;-28.21854285175415
1739209670.0128193;-38.13080360867914
1739209670.012824;-45.120503652039325
1739209670.0128288;-26.487275050834725
1739209670.0128336;-26.991370085610736
1739209670.0128384;-38.13080360867914
1739209670.0128431;-26.991370085610722
1739209670.012848;-27.267205301931607
1739209670.012853;-25.826314394896354
1739209670.0128577;-29.438486411369333
1739209670.0128624;-32.816014438256545
1739209670.0128672;-28.992665084841942
1739209670.012872;-33.981070128970956
1739209670.0128767;-35.57807855764607
1739209670.0128815;-24.746238672633048
1739209670.0128865;-28.58837851428586
1739209670.0128913;-38.13080360867914
1739209670.012896;-31.141103565318915
1739209670.0129008;-31.141103565318915
1739209670.0129056;-30.49652367304973
1739209670.0129104;-33.981070128970906
1739209670.0129151;-45.120503652039325
1739209670.0129201;-38.13080360867914
1739209670.012925;-27.267205301931607
1739209670.0129297;-33.981070128970906
1739209670.0129344;-45.120503652039325
1739209670.0129392;-45.120503652039325
1739209670.012944;-28.992665084841942
1739209670.012949;-38.13080360867914
1739209670.0129538;-45.120503652039325
1739209670.0129585;-28.58837851428586
1739209670.0129633;-31.141103565318915
1739209670.012968;-38.13080360867914
1739209670.0129728;-32.816014438256545
1739209670.0129776;-33.981070128970906
1739209670.0129826;-28.58837851428586
1739209670.0129874;-38.13080360867914
1739209670.0129921;-28.992665084841942
1739209670.012997;-32.816014438256545
1739209670.0130017;-29.438486411369333
1739209670.0130064;-45.120503652039325
1739209670.0130112;-28.58837851428586
1739209670.0130162;-28.21854285175415
1739209670.013021;-25.62660358559016
1739209670.0130258;-26.991370085610722
1739209670.0130305;-33.981070128970906
1739209670.0130353;-29.438486411369333
1739209670.01304;-35.57807855764607
1739209670.0130448;-45.120503652039325
1739209670.0130498;-33.981070128970906
1739209670.0130546;-24.151403521958727
1739209670.0130594;-38.13080360867914
1739209670.0130641;-45.120503652039325
1739209670.013069;-38.13080360867914
1739209670.0130737;-29.438486411369333
1739209670.0130787;-32.816014438256545
1739209670.0130835;-45.120503652039325
1739209670.0130882;-38.13080360867914
1739209670.013093;-32.816014438256545
1739209670.0130978;-33.981070128970956
1739209670.0131025;-28.992665084841967
1739209670.0131073;-31.141103565318915
1739209670.0131123;-38.13080360867914
1739209670.013117;-38.13080360867914
1739209670.0131218;-45.120503652039325
1739209670.0131266;-35.57807855764607
1739209670.0131314;-38.13080360867914
1739209670.0131361;-38.13080360867914
1739209670.013141;-33.981070128970906
1739209670.013146;-45.120503652039325
1739209670.0131507;-45.120503652039325
1739209670.0131555;-45.120503652039325
1739209670.0131602;-45.120503652039325
1739209670.013165;-28.992665084841942
1739209670.0131698;-33.981070128970906
1739209670.0131748;-45.120503652039325
1739209670.0131795;-32.816014438256545
1739209670.0131843;-45.120503652039325
1739209670.013189;-38.13080360867914
1739209670.0131938;-31.141103565318893
1739209670.0131986;-28.58837851428586
1739209670.0132034;-35.57807855764607
1739209670.0132084;-29.438486411369333
1739209670.0132132;-25.826314394896357
1739209670.013218;-31.141103565318915
1739209670.0132227;-38.13080360867914
1739209670.0132275;-26.991370085610736
1739209670.0132322;-26.487275050834725
1739209670.013237;-38.13080360867914
1739209670.013242;-35.57807855764607
1739209670.0132468;-31.141103565318915
1739209670.0132515;-33.981070128970906
1739209670.0132563;-28.58837851428586
1739209670.013261;-35.57807855764607
1739209670.0132658;-45.120503652039325
1739209670.0132706;-32.816014438256545
1739209670.0132756;-27.8777449560314
1739209670.0132804;-31.141103565318943
1739209670.0132852;-27.267205301931607
1739209670.01329;-31.141103565318893
1739209670.0132947;-38.13080360867914
1739209670.0132995;-24.438645034577675
1739209670.0133045;-26.991370085610722
1739209670.0133092;-30.49652367304973
1739209670.013314;-30.49652367304973
1739209670.0133188;-28.58837851428586
1739209670.0133235;-24.292649948874775
1739209670.0133283;-28.992665084841942
1739209670.013333;-38.13080360867914
1739209670.013338;-30.49652367304973
1739209670.0133429;-35.57807855764607
1739209670.0133476;-38.13080360867914
1739209670.0133524;-28.992665084841942
1739209670.0220895;-38.13080360867914
1739209670.0220904;-35.57807855764607
1739209670.0220916;-45.120503652039325
1739209670.0220926;-45.120503652039325
1739209670.0220938;-45.120503652039325
1739209670.0220947;-38.13080360867914
1739209670.022096;-38.13080360867914
1739209670.022097;-38.13080360867914
1739209670.022098;-45.120503652039325
1739209670.0220993;-38.13080360867914
1739209670.0221002;-38.13080360867914
1739209670.0221014;-45.120503652039325
1739209670.0221024;-33.981070128970906
1739209670.0221035;-38.13080360867914
1739209670.0221047;-45.120503652039325
1739209670.0221057;-45.120503652039325
1739209670.022107;-38.13080360867914
1739209670.0221078;-35.57807855764607
1739209670.022109;-38.13080360867914
1739209670.02211;-45.120503652039325
1739209670.0221112;-33.981070128970906
1739209670.0221124;-38.13080360867914
1739209670.0221133;-38.13080360867914
1739209670.0221145;-45.120503652039325
1739209670.0221155;-45.120503652039325
1739209670.0221167;-45.120503652039325
1739209670.0221176;-38.13080360867914
1739209670.0221188;-38.13080360867914
1739209670.02212;-45.120503652039325
1739209670.022121;-32.816014438256545
1739209670.0221221;-38.13080360867914
1739209670.022123;-38.13080360867914
1739209670.0221243;-38.13080360867914
1739209670.0221252;-45.120503652039325
1739209670.0221264;-33.981070128970906
1739209670.0221276;-45.120503652039325
1739209670.0221286;-45.120503652039325
1739209670.0221298;-45.120503652039325
1739209670.0221307;-38.13080360867914
1739209670.022132;-35.57807855764607
1739209670.022133;-38.13080360867914
1739209670.022134;-45.120503652039325
1739209670.0221353;-38.13080360867914
1739209670.0221362;-35.57807855764607
1739209670.0221374;-45.120503652039325
1739209670.0221384;-35.57807855764607
1739209670.0221395;-33.981070128970906
1739209670.0221407;-45.120503652039325
1739209670.0221417;-33.981070128970906
1739209670.022143;-35.57807855764607
1739209670.0221438;-38.13080360867914
1739209670.022145;-38.13080360867914
1739209670.022146;-38.13080360867914
1739209670.0221472;-35.57807855764607
1739209670.0221484;-38.13080360867914
1739209670.0221493;-32.816014438256545
1739209670.0221505;-38.13080360867914
1739209670.0221515;-38.13080360867914
1739209670.0221527;-38.13080360867914
1739209670.0221536;-35.57807855764607
1739209670.0221548;-45.120503652039325
1739209670.022156;-45.120503652039325
1739209670.022157;-45.120503652039325
1739209670.0221581;-45.120503652039325
1739209670.022159;-45.120503652039325
1739209670.0221603;-45.120503652039325
1739209670.0221612;-45.120503652039325
1739209670.0221624;-38.13080360867914
1739209670.0221636;-38.13080360867914
1739209670.0221646;-38.13080360867914
1739209670.0221658;-38.13080360867914
1739209670.0221667;-45.120503652039325
1739209670.022168;-45.120503652039325
1739209670.0221689;-38.13080360867914
1739209670.02217;-35.57807855764607
1739209670.0221713;-38.13080360867914
1739209670.0221722;-45.120503652039325
1739209670.0221734;-45.120503652039325
1739209670.0221744;-38.13080360867914
1739209670.0221756;-35.57807855764607
1739209670.0221765;-45.120503652039325
1739209670.0221777;-38.13080360867914
1739209670.022179;-45.120503652039325
1739209670.0221798;-38.13080360867914
1739209670.022181;-45.120503652039325
1739209670.022182;-45.120503652039325
1739209670.0221832;-38.13080360867914
1739209670.0221841;-45.120503652039325
1739209670.0221853;-45.120503652039325
1739209670.0221865;-45.120503652039325
1739209670.0221875;-38.13080360867914
1739209670.0221887;-38.13080360867914
1739209670.0221896;-45.120503652039325
1739209670.0221908;-38.13080360867914
1739209670.0221918;-38.13080360867914
1739209670.022193;-38.13080360867914
1739209670.0221941;-33.981070128970906
1739209670.022195;-33.981070128970906
1739209670.0221963;-45.120503652039325
1739209670.0221972;-35.57807855764607
1739209670.0221984;-33.981070128970906
1739209670.0221994;-35.57807855764607
1739209670.0222006;-38.13080360867914
1739209670.0222018;-45.120503652039325
1739209670.0222027;-38.13080360867914
1739209670.022204;-35.57807855764607
1739209670.0222049;-45.120503652039325
1739209670.022206;-45.120503652039325
1739209670.022207;-45.120503652039325
1739209670.0222082;-38.13080360867914
1739209670.0222094;-38.13080360867914
1739209670.0222104;-45.120503652039325
1739209670.0222116;-33.981070128970906
1739209670.0222125;-38.13080360867914
1739209670.0222137;-45.120503652039325
1739209670.0222147;-32.816014438256545
1739209670.0222158;-45.120503652039325
1739209670.022217;-45.120503652039325
1739209670.022218;-45.120503652039325
1739209670.0222192;-30.49652367304973
1739209670.0222201;-38.13080360867914
1739209670.0222213;-45.120503652039325
1739209670.0222225;-45.120503652039325
1739209670.0222235;-38.13080360867914
1739209670.0222247;-38.13080360867914
1739209670.0222256;-45.120503652039325
1739209670.0222268;-38.13080360867914
1739209670.0222278;-38.13080360867914
1739209670.022229;-45.120503652039325
1739209670.0222301;-45.120503652039325
1739209670.022231;-45.120503652039325
1739209670.0222323;-45.120503652039325
1739209670.0222332;-45.120503652039325
1739209670.0222344;-38.13080360867914
1739209670.0222354;-38.13080360867914
1739209670.0222366;-27.267205301931607
1739209670.0222378;-33.981070128970906
1739209670.0222387;-45.120503652039325
1739209670.02224;-38.13080360867914
1739209670.0222409;-38.13080360867914
1739209670.022242;-33.981070128970906
1739209670.022243;-45.120503652039325
1739209670.0222442;-38.13080360867914
1739209670.0222454;-38.13080360867914
1739209670.0222464;-38.13080360867914
1739209670.0222476;-45.120503652039325
1739209670.0222485;-45.120503652039325
1739209670.0222497;-45.120503652039325
1739209670.0222507;-45.120503652039325
1739209670.0222518;-38.13080360867914
1739209670.022253;-45.120503652039325
1739209670.022254;-45.120503652039325
1739209670.0222552;-38.13080360867914
1739209670.0222561;-35.57807855764607
1739209670.0222573;-38.13080360867914
1739209670.0222583;-45.120503652039325
1739209670.0222595;-38.13080360867914
1739209670.0222607;-45.120503652039325
1739209670.0222616;-45.120503652039325
1739209670.0222628;-33.981070128970906
1739209670.0222638;-33.981070128970906
1739209670.022265;-45.120503652039325
1739209670.022266;-33.981070128970906
1739209670.022267;-38.13080360867914
1739209670.0222683;-33.981070128970906
1739209670.0222692;-38.13080360867914
1739209670.0222704;-45.120503652039325
1739209670.0222714;-45.120503652039325
1739209670.0222726;-31.141103565318915
1739209670.0222735;-32.816014438256545
1739209670.0222747;-38.13080360867914
1739209670.022276;-45.120503652039325
1739209670.0222769;-45.120503652039325
1739209670.022278;-45.120503652039325
1739209670.022279;-38.13080360867914
1739209670.0222802;-31.141103565318915
1739209670.0222812;-31.141103565318915
1739209670.0222824;-45.120503652039325
1739209670.0222836;-38.13080360867914
1739209670.0222845;-32.816014438256545
1739209670.0222857;-33.981070128970906
1739209670.0222867;-45.120503652039325
1739209670.0222878;-38.13080360867914
1739209670.0222888;-33.981070128970906
1739209670.02229;-30.49652367304973
1739209670.0222912;-35.57807855764607
1739209670.0222921;-38.13080360867914
1739209670.0222933;-45.120503652039325
1739209670.0222943;-45.120503652039325
1739209670.0222955;-45.120503652039325
1739209670.0222964;-38.13080360867914
1739209670.0222976;-33.981070128970906
1739209670.0222988;-31.141103565318915
1739209670.0222998;-45.120503652039325
1739209670.022301;-45.120503652039325
1739209670.022302;-33.981070128970906
