CAN Message; 0x77:7b10f22c5ec5624f
1739209606.0876083;-35.57807855764607
1739209606.0876136;-35.57807855764607
1739209606.087619;-45.120503652039325
1739209606.0876243;-45.120503652039325
1739209606.0876298;-45.120503652039325
1739209606.087635;-35.57807855764607
1739209606.0876405;-45.120503652039325
1739209606.0876458;-38.13080360867914
1739209606.0876513;-31.141103565318915
1739209606.0876565;-38.13080360867914
1739209606.087662;-45.120503652039325
1739209606.0876672;-45.120503652039325
1739209606.0876727;-45.120503652039325
1739209606.087678;-45.120503652039325
1739209606.0876834;-45.120503652039325
1739209606.0876887;-45.120503652039325
1739209606.0876942;-45.120503652039325
1739209606.0876997;-45.120503652039325
1739209606.087705;-38.13080360867914
1739209606.0877104;-45.120503652039325
1739209606.0877156;-38.13080360867914
1739209606.087721;-38.13080360867914
1739209606.0877264;-35.57807855764607
1739209606.0877318;-45.120503652039325
1739209606.087737;-35.57807855764607
1739209606.0877426;-38.13080360867914
1739209606.0877478;-38.13080360867914
1739209606.0877533;-38.13080360867914
1739209606.0877585;-45.120503652039325
1739209606.087764;-45.120503652039325
1739209606.0877693;-45.120503652039325
1739209606.0877748;-38.13080360867914
1739209606.08778;-28.992665084841942
1739209606.0877855;-38.13080360867914
1739209606.0877907;-45.120503652039325
1739209606.0877962;-45.120503652039325
1739209606.0878015;-35.57807855764607
1739209606.087807;-38.13080360867914
1739209606.0878122;-38.13080360867914
1739209606.0878177;-38.13080360867914
1739209606.087823;-32.816014438256545
1739209606.0878284;-38.13080360867914
1739209606.0878336;-45.120503652039325
1739209606.0878391;-38.13080360867914
1739209606.0878446;-38.13080360867914
1739209606.0878499;-35.57807855764607
1739209606.0878553;-38.13080360867914
1739209606.0878606;-45.120503652039325
1739209606.087866;-35.57807855764607
1739209606.0878713;-35.57807855764607
1739209606.0878768;-38.13080360867914
1739209606.087882;-45.120503652039325
1739209606.0878875;-38.13080360867914
1739209606.0878928;-35.57807855764607
1739209606.0878983;-38.13080360867914
1739209606.0879035;-45.120503652039325
1739209606.087909;-38.13080360867914
1739209606.0879142;-32.816014438256545
1739209606.0879197;-38.13080360867914
1739209606.087925;-45.120503652039325
1739209606.0879304;-45.120503652039325
1739209606.0879357;-38.13080360867914
1739209606.0879412;-45.120503652039325
1739209606.0879464;-45.120503652039325
1739209606.087952;-38.13080360867914
1739209606.0879571;-35.57807855764607
1739209606.0879626;-38.13080360867914
1739209606.0879679;-45.120503652039325
1739209606.0879734;-38.13080360867914
1739209606.0879786;-35.57807855764607
1739209606.087984;-38.13080360867914
1739209606.0879896;-45.120503652039325
1739209606.0879948;-38.13080360867914
1739209606.0880003;-32.816014438256545
1739209606.0880055;-38.13080360867914
1739209606.088011;-45.120503652039325
1739209606.0880163;-35.57807855764607
1739209606.0880218;-32.816014438256545
1739209606.088027;-38.13080360867914
1739209606.0880325;-35.57807855764607
1739209606.0880377;-38.13080360867914
1739209606.0880432;-45.120503652039325
1739209606.0880485;-38.13080360867914
1739209606.088054;-38.13080360867914
1739209606.0880592;-45.120503652039325
1739209606.0880647;-45.120503652039325
1739209606.08807;-38.13080360867914
1739209606.0880754;-45.120503652039325
1739209606.0880806;-45.120503652039325
1739209606.0880861;-45.120503652039325
1739209606.0880914;-45.120503652039325
1739209606.0880969;-38.13080360867914
1739209606.088102;-38.13080360867914
1739209606.0881076;-35.57807855764607
1739209606.0881128;-33.981070128970906
1739209606.0881183;-45.120503652039325
1739209606.0881236;-35.57807855764607
1739209606.088129;-32.816014438256545
1739209606.0881345;-45.120503652039325
1739209606.0881398;-45.120503652039325
1739209606.0881453;-45.120503652039325
1739209606.0881505;-32.816014438256545
1739209606.088156;-38.13080360867914
1739209606.0881612;-45.120503652039325
1739209606.0881667;-45.120503652039325
1739209606.088172;-45.120503652039325
1739209606.0881774;-45.120503652039325
1739209606.0881827;-38.13080360867914
1739209606.0881882;-45.120503652039325
1739209606.0881934;-45.120503652039325
1739209606.088199;-45.120503652039325
1739209606.0882041;-45.120503652039325
1739209606.0882096;-45.120503652039325
1739209606.0882149;-38.13080360867914
1739209606.0882204;-35.57807855764607
1739209606.0882256;-45.120503652039325
1739209606.088231;-38.13080360867914
1739209606.0882363;-38.13080360867914
1739209606.0882418;-45.120503652039325
1739209606.088247;-45.120503652039325
1739209606.0882525;-38.13080360867914
1739209606.0882578;-35.57807855764607
1739209606.0882633;-38.13080360867914
1739209606.0882685;-32.816014438256545
1739209606.088274;-38.13080360867914
1739209606.0882795;-45.120503652039325
1739209606.0882847;-38.13080360867914
1739209606.0882902;-38.13080360867914
1739209606.0882955;-38.13080360867914
1739209606.088301;-45.120503652039325
1739209606.0883062;-45.120503652039325
1739209606.0883117;-38.13080360867914
1739209606.088317;-38.13080360867914
1739209606.0883224;-45.120503652039325
1739209606.0883276;-45.120503652039325
1739209606.0883331;-33.981070128970906
1739209606.0883384;-45.120503652039325
1739209606.0883439;-27.8777449560314
1739209606.088349;-35.57807855764607
1739209606.0883546;-45.120503652039325
1739209606.0883598;-45.120503652039325
1739209606.0883653;-45.120503652039325
1739209606.0883706;-45.120503652039325
1739209606.088376;-45.120503652039325
1739209606.0883813;-38.13080360867914
1739209606.0883868;-38.13080360867914
1739209606.088392;-45.120503652039325
1739209606.0883975;-38.13080360867914
1739209606.0884027;-45.120503652039325
1739209606.0884082;-45.120503652039325
1739209606.0884135;-38.13080360867914
1739209606.088419;-45.120503652039325
1739209606.0884244;-35.57807855764607
1739209606.0884297;-31.141103565318893
1739209606.0884352;-38.13080360867914
1739209606.0884404;-45.120503652039325
1739209606.088446;-45.120503652039325
1739209606.0884511;-35.57807855764607
1739209606.0884566;-45.120503652039325
1739209606.0884619;-45.120503652039325
1739209606.0884674;-38.13080360867914
1739209606.0884726;-35.57807855764607
1739209606.088478;-38.13080360867914
1739209606.0884833;-45.120503652039325
1739209606.0884888;-45.120503652039325
1739209606.088494;-31.141103565318893
1739209606.0884995;-35.57807855764607
1739209606.0885048;-45.120503652039325
1739209606.0885103;-38.13080360867914
1739209606.0885155;-38.13080360867914
1739209606.088521;-45.120503652039325
1739209606.0885262;-38.13080360867914
1739209606.0885317;-38.13080360867914
1739209606.088537;-38.13080360867914
1739209606.0885425;-45.120503652039325
1739209606.0885477;-38.13080360867914
1739209606.0885532;-38.13080360867914
1739209606.0885584;-38.13080360867914
1739209606.088564;-38.13080360867914
1739209606.0885694;-45.120503652039325
1739209606.0885746;-38.13080360867914
1739209606.0885801;-45.120503652039325
1739209606.0885854;-45.120503652039325
1739209606.0885909;-35.57807855764607
1739209606.088596;-38.13080360867914
1739209606.0886016;-45.120503652039325
1739209606.0886068;-45.120503652039325
1739209606.0886123;-45.120503652039325
1739209606.0886176;-45.120503652039325
1739209606.088623;-38.13080360867914
1739209606.0886283;-33.981070128970906
1739209606.0886338;-38.13080360867914
1739209606.088639;-45.120503652039325
1739209606.0886445;-45.120503652039325
1739209606.0886497;-45.120503652039325
1739209606.0886552;-35.57807855764607
1739209606.0886605;-38.13080360867914
1739209606.088666;-45.120503652039325
1739209606.0886712;-45.120503652039325
1739209606.0886767;-45.120503652039325
1739209606.088682;-38.13080360867914
1739209606.0886874;-32.816014438256545
1739209606.0886927;-33.981070128970906
1739209606.0886981;-32.816014438256545
1739209606.0887034;-38.13080360867914
1739209606.0887089;-35.57807855764607
1739209606.0887144;-38.13080360867914
1739209606.0887196;-45.120503652039325
1739209606.088725;-38.13080360867914
1739209606.0887303;-38.13080360867914
1739209606.0887358;-45.120503652039325
1739209606.088741;-38.13080360867914
1739209606.0887465;-38.13080360867914
1739209606.0887518;-45.120503652039325
1739209606.0887573;-38.13080360867914
1739209606.0887625;-45.120503652039325
1739209606.088768;-45.120503652039325
1739209606.0887733;-38.13080360867914
1739209606.0887787;-38.13080360867914
1739209606.088784;-45.120503652039325
1739209606.0887895;-38.13080360867914
1739209606.0887947;-38.13080360867914
1739209606.0888002;-38.13080360867914
1739209606.0888054;-45.120503652039325
1739209606.088811;-38.13080360867914
1739209606.0888162;-35.57807855764607
1739209606.0888216;-38.13080360867914
1739209606.088827;-45.120503652039325
1739209606.0888324;-38.13080360867914
1739209606.0888376;-35.57807855764607
1739209606.088843;-33.981070128970906
1739209606.0888484;-45.120503652039325
1739209606.0888538;-38.13080360867914
1739209606.0888593;-32.816014438256545
1739209606.0888646;-38.13080360867914
1739209606.08887;-45.120503652039325
1739209606.0888753;-38.13080360867914
1739209606.0888808;-35.57807855764607
1739209606.088886;-38.13080360867914
1739209606.0888915;-45.120503652039325
1739209606.0888968;-38.13080360867914
1739209606.0889022;-35.57807855764607
1739209606.0889075;-38.13080360867914
1739209606.088913;-45.120503652039325
1739209606.0889182;-38.13080360867914
1739209606.0889237;-35.57807855764607
1739209606.088929;-32.816014438256545
1739209606.0889344;-38.13080360867914
1739209606.0889397;-38.13080360867914
1739209606.0889452;-32.816014438256545
1739209606.0889504;-38.13080360867914
1739209606.0889559;-45.120503652039325
1739209606.0889611;-38.13080360867914
1739209606.0889666;-38.13080360867914
1739209606.0889719;-45.120503652039325
1739209606.0889773;-45.120503652039325
1739209606.0889826;-38.13080360867914
1739209606.088988;-38.13080360867914
1739209606.0889933;-33.981070128970906
1739209606.0889988;-38.13080360867914
1739209606.0890043;-45.120503652039325
1739209606.0890095;-38.13080360867914
1739209606.089015;-33.981070128970906
1739209606.0890203;-38.13080360867914
1739209606.0890257;-45.120503652039325
1739209606.089031;-38.13080360867914
1739209606.0890365;-38.13080360867914
1739209606.0890417;-45.120503652039325
1739209606.0890472;-33.981070128970906
1739209606.0890524;-38.13080360867914
1739209606.089058;-45.120503652039325
1739209606.0890632;-45.120503652039325
1739209606.0890687;-38.13080360867914
1739209606.089074;-38.13080360867914
1739209606.0890794;-45.120503652039325
1739209606.0890846;-45.120503652039325
1739209606.08909;-38.13080360867914
1739209606.0890954;-38.13080360867914
1739209606.0891008;-38.13080360867914
1739209606.089106;-45.120503652039325
1739209606.0891116;-35.57807855764607
1739209606.0891168;-38.13080360867914
1739209606.0891223;-33.981070128970906
1739209606.0891275;-31.141103565318915
1739209606.089133;-38.13080360867914
1739209606.0891383;-38.13080360867914
1739209606.0891438;-38.13080360867914
1739209606.0891492;-38.13080360867914
1739209606.0891545;-45.120503652039325
1739209606.08916;-38.13080360867914
1739209606.0891652;-38.13080360867914
1739209606.0891707;-33.981070128970956
1739209606.089176;-38.13080360867914
1739209606.0891814;-29.438486411369333
1739209606.0891867;-33.981070128970906
1739209606.0891922;-45.120503652039325
1739209606.0891974;-38.13080360867914
1739209606.089203;-38.13080360867914
1739209606.0892081;-33.981070128970906
1739209606.0892136;-38.13080360867914
1739209606.0892189;-38.13080360867914
1739209606.0892243;-38.13080360867914
1739209606.0892296;-33.981070128970906
1739209606.089235;-45.120503652039325
1739209606.0892403;-38.13080360867914
1739209606.0892458;-35.57807855764607
1739209606.089251;-38.13080360867914
1739209606.0892565;-45.120503652039325
1739209606.0892618;-33.981070128970906
1739209606.0892673;-35.57807855764607
1739209606.0892725;-38.13080360867914
1739209606.089278;-45.120503652039325
1739209606.0892832;-45.120503652039325
1739209606.0892887;-35.57807855764607
1739209606.0892942;-38.13080360867914
1739209606.0892994;-45.120503652039325
1739209606.089305;-38.13080360867914
1739209606.0893102;-35.57807855764607
1739209606.0893157;-38.13080360867914
1739209606.089321;-45.120503652039325
1739209606.0893264;-38.13080360867914
1739209606.0893316;-35.57807855764607
1739209606.089337;-38.13080360867914
1739209606.0893424;-28.21854285175415
1739209606.0893478;-45.120503652039325
1739209606.089353;-45.120503652039325
1739209606.0893586;-45.120503652039325
1739209606.0893638;-45.120503652039325
1739209606.0893693;-45.120503652039325
1739209606.0893745;-38.13080360867914
1739209606.08938;-38.13080360867914
1739209606.0893853;-32.81601443825658
1739209606.0893908;-45.120503652039325
1739209606.089396;-38.13080360867914
1739209606.0894015;-45.120503652039325
1739209606.0894067;-35.57807855764607
1739209606.0894122;-38.13080360867914
1739209606.0894175;-45.120503652039325
1739209606.089423;-45.120503652039325
1739209606.0894284;-32.816014438256545
1739209606.0894337;-38.13080360867914
1739209606.0894392;-35.57807855764607
1739209606.0894444;-38.13080360867914
1739209606.08945;-45.120503652039325
1739209606.0894551;-38.13080360867914
1739209606.0894606;-35.57807855764607
1739209606.0894659;-38.13080360867914
1739209606.0894713;-45.120503652039325
1739209606.0894766;-38.13080360867914
1739209606.089482;-45.120503652039325
1739209606.0894873;-45.120503652039325
1739209606.0894928;-35.57807855764607
1739209606.089498;-45.120503652039325
1739209606.0895035;-32.816014438256545
1739209606.0895088;-35.57807855764607
1739209606.0895143;-45.120503652039325
1739209606.0895195;-45.120503652039325
1739209606.089525;-38.13080360867914
1739209606.0895302;-45.120503652039325
1739209606.0895357;-45.120503652039325
1739209606.089541;-33.981070128970906
1739209606.0895464;-35.57807855764607
1739209606.0895517;-38.13080360867914
1739209606.0895572;-38.13080360867914
1739209606.0895624;-33.981070128970906
1739209606.089568;-38.13080360867914
1739209606.0895734;-38.13080360867914
1739209606.0895786;-45.120503652039325
1739209606.089584;-38.13080360867914
1739209606.0895894;-35.57807855764607
1739209606.0895948;-45.120503652039325
1739209606.0896;-45.120503652039325
1739209606.0896056;-38.13080360867914
1739209606.0896108;-35.57807855764607
1739209606.0896163;-38.13080360867914
1739209606.0896215;-38.13080360867914
1739209606.089627;-38.13080360867914
1739209606.0896323;-38.13080360867914
1739209606.0896378;-38.13080360867914
1739209606.089643;-45.120503652039325
1739209606.0896485;-38.13080360867914
1739209606.0896537;-45.120503652039325
1739209606.0896592;-38.13080360867914
1739209606.0896645;-45.120503652039325
1739209606.08967;-45.120503652039325
1739209606.0896752;-38.13080360867914
1739209606.0896807;-38.13080360867914
1739209606.089686;-45.120503652039325
1739209606.0896914;-33.981070128970906
1739209606.0896966;-35.57807855764607
1739209606.0897021;-38.13080360867914
1739209606.0897074;-45.120503652039325
1739209606.0897129;-33.981070128970906
1739209606.0897183;-32.816014438256545
1739209606.0897236;-38.13080360867914
1739209606.089729;-45.120503652039325
1739209606.0897343;-35.57807855764607
1739209606.0897398;-33.981070128970906
1739209606.089745;-38.13080360867914
1739209606.0897505;-45.120503652039325
1739209606.0897558;-45.120503652039325
1739209606.0897613;-45.120503652039325
1739209606.0897665;-45.120503652039325
1739209606.089772;-45.120503652039325
1739209606.0897772;-33.981070128970906
1739209606.0897827;-38.13080360867914
1739209606.089788;-45.120503652039325
1739209606.0897934;-45.120503652039325
1739209606.0897987;-33.981070128970906
1739209606.0898042;-35.57807855764607
1739209606.0898094;-38.13080360867914
1739209606.089815;-45.120503652039325
1739209606.0898201;-38.13080360867914
1739209606.0898256;-32.816014438256545
1739209606.0898309;-35.57807855764607
1739209606.0898364;-45.120503652039325
1739209606.0898416;-45.120503652039325
1739209606.089847;-35.57807855764607
1739209606.0898523;-38.13080360867914
1739209606.0898578;-38.13080360867914
1739209606.0898633;-33.981070128970906
1739209606.0898685;-35.57807855764607
1739209606.089874;-38.13080360867914
1739209606.0898793;-45.120503652039325
1739209606.0898848;-33.981070128970906
1739209606.08989;-38.13080360867914
1739209606.0898955;-33.981070128970906
1739209606.0899007;-45.120503652039325
1739209606.0899062;-45.120503652039325
1739209606.0899115;-45.120503652039325
1739209606.089917;-45.120503652039325
1739209606.0899222;-45.120503652039325
1739209606.0899277;-33.981070128970906
1739209606.089933;-45.120503652039325
1739209606.0899384;-45.120503652039325
1739209606.0899436;-45.120503652039325
1739209606.0899491;-45.120503652039325
1739209606.0899544;-38.13080360867914
1739209606.0899599;-35.57807855764607
1739209606.089965;-45.120503652039325
1739209606.0899706;-38.13080360867914
1739209606.0899758;-38.13080360867914
1739209606.0899813;-45.120503652039325
1739209606.0899866;-45.120503652039325
1739209606.089992;-31.141103565318915
1739209606.0899973;-33.981070128970906
1739209606.0900028;-45.120503652039325
1739209606.0900083;-45.120503652039325
1739209606.0900135;-38.13080360867914
1739209606.090019;-45.120503652039325
1739209606.0900242;-45.120503652039325
1739209606.0900297;-32.816014438256545
1739209606.090035;-38.13080360867914
1739209606.0900404;-45.120503652039325
1739209606.0900457;-38.13080360867914
1739209606.0900512;-45.120503652039325
1739209606.0900564;-45.120503652039325
1739209606.090062;-38.13080360867914
1739209606.0900671;-45.120503652039325
1739209606.0900726;-45.120503652039325
1739209606.0900779;-31.141103565318915
1739209606.0900834;-33.981070128970906
1739209606.0900886;-38.13080360867914
1739209606.090094;-38.13080360867914
1739209606.0900993;-45.120503652039325
1739209606.0901048;-45.120503652039325
1739209606.09011;-35.57807855764607
1739209606.0901155;-45.120503652039325
1739209606.0901208;-33.981070128970906
1739209606.0901263;-30.49652367304973
1739209606.0901315;-38.13080360867914
1739209606.090137;-38.13080360867914
1739209606.0901423;-33.981070128970906
1739209606.0901477;-38.13080360867914
1739209606.0901532;-45.120503652039325
1739209606.0901585;-35.57807855764607
1739209606.090164;-45.120503652039325
1739209606.0901692;-35.57807855764607
1739209606.0901747;-38.13080360867914
1739209606.09018;-45.120503652039325
1739209606.0901854;-38.13080360867914
1739209606.0901906;-35.57807855764607
1739209606.0901961;-38.13080360867914
1739209606.0902014;-45.120503652039325
1739209606.0902069;-38.13080360867914
1739209606.090212;-32.816014438256545
1739209606.0902176;-38.13080360867914
1739209606.0902228;-45.120503652039325
1739209606.0902283;-45.120503652039325
1739209606.0902336;-38.13080360867914
1739209606.090239;-45.120503652039325
1739209606.0902443;-45.120503652039325
1739209606.0902498;-38.13080360867914
1739209606.090255;-38.13080360867914
1739209606.0902605;-45.120503652039325
1739209606.0902658;-45.120503652039325
1739209606.0902712;-45.120503652039325
1739209606.0902765;-45.120503652039325
1739209606.090282;-45.120503652039325
1739209606.0902872;-45.120503652039325
1739209606.0902927;-45.120503652039325
1739209606.0902982;-45.120503652039325
1739209606.0903034;-38.13080360867914
1739209606.090309;-35.57807855764607
1739209606.0903141;-45.120503652039325
1739209606.0903196;-38.13080360867914
1739209606.0903249;-38.13080360867914
1739209606.0903304;-45.120503652039325
1739209606.0903356;-38.13080360867914
1739209606.090341;-35.57807855764607
1739209606.0903463;-38.13080360867914
1739209606.0903518;-45.120503652039325
1739209606.090357;-45.120503652039325
1739209606.0903625;-45.120503652039325
1739209606.0903678;-45.120503652039325
1739209606.0903733;-45.120503652039325
1739209606.0903785;-38.13080360867914
1739209606.090384;-45.120503652039325
1739209606.0903893;-45.120503652039325
1739209606.0903947;-45.120503652039325
1739209606.0904;-38.13080360867914
1739209606.0904055;-32.816014438256545
1739209606.0904107;-45.120503652039325
1739209606.0904162;-35.57807855764607
1739209606.0904214;-45.120503652039325
1739209606.090427;-30.49652367304973
1739209606.0904322;-31.141103565318915
1739209606.0904377;-45.120503652039325
1739209606.0904431;-45.120503652039325
1739209606.0904484;-38.13080360867914
1739209606.0904539;-33.981070128970906
1739209606.090459;-45.120503652039325
1739209606.0904646;-45.120503652039325
1739209606.0904698;-45.120503652039325
1739209606.0904753;-38.13080360867914
1739209606.0904806;-45.120503652039325
1739209606.090486;-38.13080360867914
1739209606.0904913;-33.981070128970906
1739209606.0904968;-45.120503652039325
1739209606.090502;-45.120503652039325
1739209606.0905075;-45.120503652039325
1739209606.0905128;-33.981070128970906
1739209606.0905182;-32.816014438256545
1739209606.0905235;-45.120503652039325
1739209606.090529;-35.57807855764607
1739209606.0905342;-32.816014438256545
1739209606.0905397;-33.981070128970906
1739209606.090545;-45.120503652039325
1739209606.0905504;-45.120503652039325
1739209606.0905557;-45.120503652039325
1739209606.0905612;-38.13080360867914
1739209606.0905664;-38.13080360867914
1739209606.0905719;-38.13080360867914
1739209606.0905771;-38.13080360867914
1739209606.0905826;-45.120503652039325
1739209606.090588;-38.13080360867914
1739209606.0905933;-38.13080360867914
1739209606.0905988;-38.13080360867914
1739209606.090604;-45.120503652039325
1739209606.0906096;-38.13080360867914
1739209606.0906148;-45.120503652039325
1739209606.0906203;-31.141103565318893
1739209606.0906255;-38.13080360867914
1739209606.090631;-45.120503652039325
1739209606.0906363;-38.13080360867914
1739209606.0906417;-30.49652367304973
1739209606.090647;-28.992665084841942
1739209606.0906525;-45.120503652039325
1739209606.0906577;-33.981070128970906
1739209606.0906632;-35.57807855764607
1739209606.0906684;-33.981070128970906
1739209606.090674;-45.120503652039325
1739209606.0906792;-33.981070128970906
1739209606.0906847;-33.981070128970906
1739209606.09069;-38.13080360867914
1739209606.0906954;-45.120503652039325
1739209606.0907006;-45.120503652039325
1739209606.090706;-38.13080360867914
1739209606.0907114;-45.120503652039325
1739209606.0907168;-45.120503652039325
1739209606.090722;-45.120503652039325
1739209606.0907276;-38.13080360867914
1739209606.090733;-38.13080360867914
1739209606.0907383;-45.120503652039325
1739209606.0907438;-38.13080360867914
1739209606.090749;-35.57807855764607
1739209606.0907545;-38.13080360867914
1739209606.0907598;-45.120503652039325
1739209606.0907652;-38.13080360867914
1739209606.0907705;-35.57807855764607
1739209606.090776;-31.141103565318915
1739209606.0907812;-45.120503652039325
1739209606.0907867;-38.13080360867914
1739209606.090792;-32.816014438256545
1739209606.0907974;-33.981070128970906
1739209606.0908027;-45.120503652039325
1739209606.0908082;-45.120503652039325
1739209606.0908134;-32.816014438256545
1739209606.090819;-33.981070128970906
1739209606.0908241;-45.120503652039325
1739209606.0908296;-38.13080360867914
1739209606.0908349;-33.981070128970906
1739209606.0908403;-45.120503652039325
1739209606.0908456;-45.120503652039325
1739209606.090851;-32.816014438256545
1739209606.0908563;-35.57807855764607
1739209606.0908618;-28.58837851428586
1739209606.090867;-45.120503652039325
1739209606.0908725;-38.13080360867914
1739209606.090878;-35.57807855764607
1739209606.0908833;-38.13080360867914
1739209606.0908887;-38.13080360867914
1739209606.090894;-45.120503652039325
1739209606.0908995;-35.57807855764607
1739209606.0909047;-45.120503652039325
1739209606.0909102;-45.120503652039325
1739209606.0909154;-45.120503652039325
1739209606.090921;-32.816014438256545
1739209606.0909262;-33.981070128970906
1739209606.0909317;-45.120503652039325
1739209606.090937;-38.13080360867914
1739209606.0909424;-38.13080360867914
1739209606.0909476;-38.13080360867914
1739209606.090953;-38.13080360867914
1739209606.0909584;-45.120503652039325
1739209606.0909638;-35.57807855764607
1739209606.090969;-38.13080360867914
1739209606.0909746;-45.120503652039325
1739209606.0909798;-38.13080360867914
1739209606.0909853;-38.13080360867914
1739209606.0909905;-33.981070128970906
1739209606.090996;-38.13080360867914
1739209606.0910013;-45.120503652039325
1739209606.0910068;-35.57807855764607
1739209606.091012;-33.981070128970906
1739209606.0910175;-33.981070128970906
1739209606.091023;-45.120503652039325
1739209606.0910282;-45.120503652039325
1739209606.0910337;-38.13080360867914
1739209606.091039;-45.120503652039325
1739209606.0910444;-45.120503652039325
1739209606.0910497;-32.816014438256545
1739209606.0910552;-38.13080360867914
1739209606.0910604;-45.120503652039325
1739209606.091066;-45.120503652039325
1739209606.0910711;-38.13080360867914
1739209606.0910766;-38.13080360867914
1739209606.0910819;-38.13080360867914
1739209606.0910873;-38.13080360867914
1739209606.0910926;-35.57807855764607
1739209606.091098;-35.57807855764607
1739209606.0911033;-45.120503652039325
1739209606.0911088;-38.13080360867914
1739209606.091114;-35.57807855764607
1739209606.0911195;-38.13080360867914
1739209606.0911248;-32.816014438256545
1739209606.0911303;-45.120503652039325
1739209606.0911355;-38.13080360867914
1739209606.091141;-33.981070128970906
1739209606.0911462;-38.13080360867914
1739209606.0911517;-38.13080360867914
1739209606.091157;-35.57807855764607
1739209606.0911624;-38.13080360867914
1739209606.091168;-45.120503652039325
1739209606.0911732;-38.13080360867914
1739209606.0911787;-45.120503652039325
1739209606.091184;-38.13080360867914
1739209606.0911894;-45.120503652039325
1739209606.0911946;-45.120503652039325
1739209606.0912;-45.120503652039325
1739209606.0912054;-45.120503652039325
1739209606.0912108;-32.816014438256545
1739209606.091216;-45.120503652039325
1739209606.0912216;-38.13080360867914
1739209606.0912268;-45.120503652039325
1739209606.0912323;-38.13080360867914
1739209606.0912375;-35.57807855764607
1739209606.091243;-32.816014438256545
1739209606.0912483;-33.981070128970906
1739209606.0912538;-45.120503652039325
1739209606.091259;-45.120503652039325
1739209606.0912645;-35.57807855764607
1739209606.0912697;-38.13080360867914
1739209606.0912752;-45.120503652039325
1739209606.0912805;-38.13080360867914
1739209606.091286;-35.57807855764607
1739209606.0912912;-38.13080360867914
1739209606.0912967;-35.57807855764607
1739209606.091302;-38.13080360867914
1739209606.0913074;-45.120503652039325
1739209606.091313;-45.120503652039325
1739209606.0913181;-38.13080360867914
1739209606.0913236;-32.816014438256545
1739209606.0913289;-30.49652367304973
1739209606.0913343;-45.120503652039325
1739209606.0913396;-35.57807855764607
1739209606.091345;-35.57807855764607
1739209606.0913503;-38.13080360867914
1739209606.0913558;-45.120503652039325
1739209606.091361;-38.13080360867914
1739209606.0913665;-38.13080360867914
1739209606.0913718;-45.120503652039325
1739209606.0913773;-45.120503652039325
1739209606.0913825;-45.120503652039325
1739209606.091388;-45.120503652039325
1739209606.0913932;-45.120503652039325
1739209606.0913987;-38.13080360867914
1739209606.091404;-38.13080360867914
1739209606.0914094;-45.120503652039325
1739209606.0914147;-38.13080360867914
1739209606.0914202;-35.57807855764607
1739209606.0914254;-30.49652367304973
1739209606.091431;-33.981070128970906
1739209606.0914361;-38.13080360867914
1739209606.0914416;-38.13080360867914
1739209606.0914469;-38.13080360867914
1739209606.0914524;-33.981070128970906
1739209606.0914578;-32.816014438256545
1739209606.091463;-38.13080360867914
1739209606.0914686;-45.120503652039325
1739209606.0914738;-38.13080360867914
1739209606.0914793;-35.57807855764607
1739209606.0914845;-45.120503652039325
1739209606.09149;-45.120503652039325
1739209606.0914953;-38.13080360867914
1739209606.0915008;-38.13080360867914
1739209606.091506;-38.13080360867914
1739209606.0915115;-38.13080360867914
1739209606.0915167;-45.120503652039325
1739209606.0915222;-45.120503652039325
1739209606.0915275;-45.120503652039325
1739209606.091533;-45.120503652039325
1739209606.0915382;-45.120503652039325
1739209606.0915437;-38.13080360867914
1739209606.091549;-45.120503652039325
1739209606.0915544;-31.141103565318915
1739209606.0915596;-30.49652367304973
1739209606.0915651;-38.13080360867914
1739209606.0915704;-45.120503652039325
1739209606.0915759;-38.13080360867914
1739209606.091581;-38.13080360867914
1739209606.0915866;-38.13080360867914
1739209606.0915918;-33.981070128970906
1739209606.0915973;-38.13080360867914
1739209606.0916028;-38.13080360867914
1739209606.091608;-35.57807855764607
1739209606.0916135;-45.120503652039325
1739209606.0916188;-45.120503652039325
1739209606.0916243;-38.13080360867914
1739209606.0916295;-38.13080360867914
1739209606.091635;-33.981070128970906
1739209606.0916402;-45.120503652039325
1739209606.0916457;-38.13080360867914
1739209606.091651;-35.57807855764607
1739209606.0916564;-38.13080360867914
1739209606.0916617;-45.120503652039325
1739209606.0916672;-45.120503652039325
1739209606.0916724;-33.981070128970906
1739209606.091678;-38.13080360867914
1739209606.0916831;-45.120503652039325
1739209606.0916886;-38.13080360867914
1739209606.0916939;-38.13080360867914
1739209606.0916994;-45.120503652039325
1739209606.0917046;-45.120503652039325
1739209606.09171;-33.981070128970906
1739209606.0917153;-35.57807855764607
1739209606.0917208;-38.13080360867914
1739209606.091726;-38.13080360867914
1739209606.0917315;-45.120503652039325
1739209606.0917368;-38.13080360867914
1739209606.0917423;-38.13080360867914
1739209606.0917478;-45.120503652039325
1739209606.091753;-45.120503652039325
1739209606.0917585;-45.120503652039325
1739209606.0917637;-45.120503652039325
1739209606.0917692;-45.120503652039325
1739209606.0917745;-38.13080360867914
1739209606.09178;-35.57807855764607
1739209606.0917852;-38.13080360867914
1739209606.0917907;-45.120503652039325
1739209606.091796;-38.13080360867914
1739209606.0918014;-35.57807855764607
1739209606.0918067;-38.13080360867914
1739209606.0918121;-45.120503652039325
1739209606.0918174;-38.13080360867914
1739209606.0918229;-38.13080360867914
