CAN Message; 0x1d3:0000a056d24c8b34
1739209745.508691;-45.120503652039325
1739209745.5086958;-38.13080360867914
1739209745.5087006;-35.57807855764607
1739209745.5087051;-38.13080360867914
1739209745.50871;-45.120503652039325
1739209745.5087147;-38.13080360867914
1739209745.5087194;-45.120503652039325
1739209745.508724;-45.120503652039325
1739209745.5087287;-45.120503652039325
1739209745.5087335;-45.120503652039325
1739209745.5087383;-45.120503652039325
1739209745.5087428;-45.120503652039325
1739209745.5087476;-45.120503652039325
1739209745.5087523;-45.120503652039325
1739209745.5087569;-45.120503652039325
1739209745.5087616;-38.13080360867914
1739209745.5087664;-35.57807855764607
1739209745.5087712;-38.13080360867914
1739209745.5087757;-45.120503652039325
1739209745.5087805;-45.120503652039325
1739209745.5087852;-38.13080360867914
1739209745.50879;-38.13080360867914
1739209745.5087945;-29.438486411369333
1739209745.5087993;-32.816014438256545
1739209745.508804;-45.120503652039325
1739209745.5088089;-45.120503652039325
1739209745.5088134;-38.13080360867914
1739209745.5088181;-38.13080360867914
1739209745.508823;-45.120503652039325
1739209745.5088277;-38.13080360867914
1739209745.5088322;-45.120503652039325
1739209745.508837;-45.120503652039325
1739209745.5088418;-38.13080360867914
1739209745.5088465;-38.13080360867914
1739209745.508851;-38.13080360867914
1739209745.5088558;-38.13080360867914
1739209745.5088606;-45.120503652039325
1739209745.508865;-45.120503652039325
1739209745.50887;-29.438486411369333
1739209745.5088747;-32.816014438256545
1739209745.5088794;-45.120503652039325
1739209745.508884;-38.13080360867914
1739209745.5088887;-38.13080360867914
1739209745.5088935;-38.13080360867914
1739209745.5088983;-45.120503652039325
1739209745.5089028;-38.13080360867914
1739209745.5089076;-45.120503652039325
1739209745.5089123;-45.120503652039325
1739209745.508917;-35.57807855764607
1739209745.5089216;-38.13080360867914
1739209745.5089264;-45.120503652039325
1739209745.5089312;-45.120503652039325
1739209745.508936;-38.13080360867914
1739209745.5089405;-45.120503652039325
1739209745.5089452;-45.120503652039325
1739209745.50895;-45.120503652039325
1739209745.5089545;-45.120503652039325
1739209745.5089593;-38.13080360867914
1739209745.508964;-45.120503652039325
1739209745.5089688;-45.120503652039325
1739209745.5089734;-35.57807855764607
1739209745.5089781;-45.120503652039325
1739209745.508983;-38.13080360867914
1739209745.5089877;-38.13080360867914
1739209745.5089922;-38.13080360867914
1739209745.508997;-38.13080360867914
1739209745.5090017;-45.120503652039325
1739209745.5090065;-38.13080360867914
1739209745.509011;-38.13080360867914
1739209745.5090158;-33.981070128970906
1739209745.5090206;-45.120503652039325
1739209745.5090253;-45.120503652039325
1739209745.5090299;-35.57807855764607
1739209745.5090346;-38.13080360867914
1739209745.5090394;-45.120503652039325
1739209745.5090442;-45.120503652039325
1739209745.5090487;-33.981070128970906
1739209745.5090535;-33.981070128970906
1739209745.5090582;-45.120503652039325
1739209745.5090628;-38.13080360867914
1739209745.5090675;-38.13080360867914
1739209745.5090723;-45.120503652039325
1739209745.509077;-38.13080360867914
1739209745.5090816;-38.13080360867914
1739209745.5090864;-38.13080360867914
1739209745.5090911;-45.120503652039325
1739209745.509096;-45.120503652039325
1739209745.5091004;-45.120503652039325
1739209745.5091052;-32.816014438256545
1739209745.50911;-38.13080360867914
1739209745.5091147;-45.120503652039325
1739209745.5091193;-33.981070128970906
1739209745.509124;-45.120503652039325
1739209745.5091288;-45.120503652039325
1739209745.5091336;-45.120503652039325
1739209745.509138;-45.120503652039325
1739209745.5091429;-38.13080360867914
1739209745.5091476;-33.981070128970906
1739209745.5091522;-38.13080360867914
1739209745.509157;-45.120503652039325
1739209745.5091617;-38.13080360867914
1739209745.5091665;-33.981070128970906
1739209745.509171;-35.57807855764607
1739209745.5091758;-33.981070128970906
1739209745.5091805;-38.13080360867914
1739209745.5091853;-45.120503652039325
1739209745.5091898;-45.120503652039325
1739209745.5091946;-33.981070128970906
1739209745.5091994;-38.13080360867914
1739209745.5092041;-45.120503652039325
1739209745.5092087;-45.120503652039325
1739209745.5092134;-38.13080360867914
1739209745.5092182;-38.13080360867914
1739209745.509223;-38.13080360867914
1739209745.5092275;-35.57807855764607
1739209745.5092323;-38.13080360867914
1739209745.509237;-45.120503652039325
1739209745.5092418;-45.120503652039325
1739209745.5092463;-38.13080360867914
1739209745.509251;-32.816014438256545
1739209745.509256;-33.981070128970906
1739209745.5092604;-45.120503652039325
1739209745.5092652;-35.57807855764607
1739209745.50927;-35.57807855764607
1739209745.5092747;-45.120503652039325
1739209745.5092793;-45.120503652039325
1739209745.509284;-38.13080360867914
1739209745.5092888;-45.120503652039325
1739209745.5092936;-45.120503652039325
1739209745.509298;-45.120503652039325
1739209745.5093029;-35.57807855764607
1739209745.5093076;-38.13080360867914
1739209745.5093124;-45.120503652039325
1739209745.509317;-38.13080360867914
1739209745.5093217;-38.13080360867914
1739209745.5093265;-38.13080360867914
1739209745.5093312;-45.120503652039325
1739209745.5093358;-38.13080360867914
1739209745.5093405;-45.120503652039325
1739209745.5093453;-38.13080360867914
1739209745.50935;-35.57807855764607
1739209745.5093546;-38.13080360867914
1739209745.5093594;-45.120503652039325
1739209745.5093641;-38.13080360867914
1739209745.5093687;-32.816014438256545
1739209745.5093734;-38.13080360867914
1739209745.5093782;-45.120503652039325
1739209745.509383;-38.13080360867914
1739209745.5093875;-38.13080360867914
1739209745.5093923;-45.120503652039325
1739209745.509397;-45.120503652039325
1739209745.5094018;-45.120503652039325
1739209745.5094063;-45.120503652039325
1739209745.509411;-38.13080360867914
1739209745.5094159;-45.120503652039325
1739209745.5094206;-38.13080360867914
1739209745.5094252;-38.13080360867914
1739209745.50943;-33.981070128970906
1739209745.5094347;-45.120503652039325
1739209745.5094395;-33.981070128970906
1739209745.509444;-25.62660358559016
1739209745.5094488;-45.120503652039325
1739209745.5094535;-45.120503652039325
1739209745.509458;-38.13080360867914
1739209745.5094628;-33.981070128970906
1739209745.5094676;-45.120503652039325
1739209745.5094724;-45.120503652039325
1739209745.509477;-45.120503652039325
1739209745.5094817;-45.120503652039325
1739209745.5094864;-38.13080360867914
1739209745.5094912;-38.13080360867914
1739209745.5094957;-45.120503652039325
1739209745.5095005;-45.120503652039325
1739209745.5095053;-38.13080360867914
1739209745.50951;-45.120503652039325
1739209745.5095146;-38.13080360867914
1739209745.5095193;-35.57807855764607
1739209745.509524;-33.981070128970906
1739209745.5095289;-45.120503652039325
1739209745.5095334;-38.13080360867914
1739209745.5095382;-38.13080360867914
1739209745.509543;-38.13080360867914
1739209745.5095477;-38.13080360867914
1739209745.5095522;-45.120503652039325
1739209745.509557;-31.141103565318893
1739209745.5095618;-38.13080360867914
1739209745.5095663;-45.120503652039325
1739209745.509571;-38.13080360867914
1739209745.5095758;-38.13080360867914
1739209745.5095806;-38.13080360867914
1739209745.5095851;-38.13080360867914
1739209745.50959;-45.120503652039325
1739209745.5095947;-45.120503652039325
1739209745.5095994;-45.120503652039325
1739209745.509604;-38.13080360867914
1739209745.5096087;-45.120503652039325
1739209745.5096135;-45.120503652039325
1739209745.5096183;-33.981070128970906
1739209745.5096228;-45.120503652039325
1739209745.5096276;-45.120503652039325
1739209745.5096323;-28.21854285175415
1739209745.509637;-32.816014438256545
1739209745.5096416;-45.120503652039325
1739209745.5096464;-45.120503652039325
1739209745.5096512;-38.13080360867914
1739209745.5096557;-38.13080360867914
1739209745.5096605;-45.120503652039325
1739209745.5096653;-45.120503652039325
1739209745.50967;-45.120503652039325
1739209745.5096745;-38.13080360867914
1739209745.5096793;-35.57807855764607
1739209745.509684;-45.120503652039325
1739209745.5096889;-38.13080360867914
1739209745.5096934;-38.13080360867914
1739209745.5096982;-45.120503652039325
1739209745.509703;-45.120503652039325
1739209745.5097077;-45.120503652039325
1739209745.5097122;-38.13080360867914
1739209745.509717;-31.141103565318893
1739209745.5097218;-35.57807855764607
1739209745.5097265;-45.120503652039325
1739209745.509731;-33.981070128970906
1739209745.5097358;-38.13080360867914
1739209745.5097406;-45.120503652039325
1739209745.5097454;-35.57807855764607
1739209745.50975;-35.57807855764607
1739209745.5097547;-35.57807855764607
1739209745.5097594;-45.120503652039325
1739209745.509764;-35.57807855764607
1739209745.5097687;-38.13080360867914
1739209745.5097735;-45.120503652039325
1739209745.5097783;-38.13080360867914
1739209745.5097828;-38.13080360867914
1739209745.5097876;-45.120503652039325
1739209745.5097923;-45.120503652039325
1739209745.509797;-38.13080360867914
1739209745.5098016;-38.13080360867914
1739209745.5098064;-38.13080360867914
1739209745.5098112;-38.13080360867914
1739209745.509816;-38.13080360867914
1739209745.5098205;-35.57807855764607
1739209745.5098252;-38.13080360867914
1739209745.50983;-45.120503652039325
1739209745.5098348;-38.13080360867914
1739209745.5098393;-45.120503652039325
1739209745.509844;-45.120503652039325
1739209745.5098488;-45.120503652039325
1739209745.5098534;-38.13080360867914
1739209745.5098581;-38.13080360867914
1739209745.509863;-33.981070128970906
1739209745.5098677;-38.13080360867914
1739209745.5098722;-45.120503652039325
1739209745.509877;-38.13080360867914
1739209745.5098817;-38.13080360867914
1739209745.5098865;-45.120503652039325
1739209745.509891;-45.120503652039325
1739209745.5098958;-35.57807855764607
1739209745.5099006;-31.141103565318915
1739209745.5099053;-45.120503652039325
1739209745.5099099;-45.120503652039325
1739209745.5099146;-35.57807855764607
1739209745.5099194;-33.981070128970906
1739209745.5099242;-45.120503652039325
1739209745.5099287;-45.120503652039325
1739209745.5099335;-45.120503652039325
1739209745.5099382;-38.13080360867914
1739209745.509943;-45.120503652039325
1739209745.5099475;-45.120503652039325
1739209745.5099523;-45.120503652039325
1739209745.509957;-45.120503652039325
1739209745.5099616;-45.120503652039325
1739209745.5099664;-45.120503652039325
1739209745.5099711;-45.120503652039325
1739209745.509976;-29.438486411369347
1739209745.5099804;-38.13080360867914
1739209745.5099852;-45.120503652039325
1739209745.50999;-45.120503652039325
1739209745.5099947;-38.13080360867914
1739209745.5099993;-45.120503652039325
1739209745.510004;-38.13080360867914
1739209745.5100088;-38.13080360867914
1739209745.5100136;-31.141103565318915
1739209745.510018;-32.816014438256545
1739209745.5100229;-38.13080360867914
1739209745.5100276;-35.57807855764607
1739209745.5100324;-33.981070128970906
1739209745.510037;-45.120503652039325
1739209745.5100417;-38.13080360867914
1739209745.5100465;-35.57807855764607
1739209745.5100513;-31.141103565318915
1739209745.5100558;-38.13080360867914
1739209745.5100605;-45.120503652039325
1739209745.5128682;-38.13080360867914
1739209745.5128713;-35.57807855764607
1739209745.5128741;-45.120503652039325
1739209745.5128772;-38.13080360867914
1739209745.51288;-26.991370085610722
1739209745.5128832;-38.13080360867914
1739209745.512886;-45.120503652039325
1739209745.512889;-45.120503652039325
1739209745.512892;-35.57807855764607
1739209745.5128949;-38.13080360867914
1739209745.512898;-38.13080360867914
1739209745.5129008;-45.120503652039325
1739209745.512904;-38.13080360867914
1739209745.5129068;-38.13080360867914
1739209745.5129097;-45.120503652039325
1739209745.5129128;-38.13080360867914
1739209745.5129156;-45.120503652039325
1739209745.5129187;-45.120503652039325
1739209745.5129216;-32.816014438256545
1739209745.5129247;-33.981070128970956
1739209745.5129275;-18.755624688505637
1739209745.5129304;-38.13080360867914
1739209745.5129335;-45.120503652039325
1739209745.5129364;-31.141103565318915
1739209745.5129395;-24.15140352195872
1739209745.5129423;-10.239228689564705
1739209745.5129454;-31.141103565318893
1739209745.5129483;-38.13080360867914
1739209745.5129511;-31.141103565318915
1739209745.5129542;-33.981070128970906
1739209745.512957;-45.120503652039325
1739209745.5129602;-38.13080360867914
1739209745.512963;-22.740042620751332
1739209745.5129662;-30.49652367304973
1739209745.512969;-45.120503652039325
1739209745.5129719;-38.13080360867914
1739209745.512975;-38.13080360867914
1739209745.5129778;-38.13080360867914
1739209745.512981;-45.120503652039325
1739209745.5129838;-38.13080360867914
1739209745.512987;-25.077289914212862
1739209745.5129898;-35.57807855764607
1739209745.5129926;-38.13080360867914
1739209745.5129957;-38.13080360867914
1739209745.5129986;-20.888044912671223
1739209745.5130017;-31.141103565318915
1739209745.5130045;-45.120503652039325
1739209745.5130076;-32.816014438256545
1739209745.5130105;-33.981070128970956
1739209745.5130134;-45.120503652039325
1739209745.5130165;-35.57807855764607
1739209745.5130193;-45.120503652039325
1739209745.5130224;-31.141103565318893
1739209745.5130253;-29.438486411369333
1739209745.5130284;-45.120503652039325
1739209745.5130312;-45.120503652039325
1739209745.513034;-38.13080360867914
1739209745.5130372;-28.992665084841942
1739209745.51304;-18.29905288830097
1739209745.5130432;-16.30665708433357
1739209745.513046;-27.8777449560314
1739209745.5130491;-38.13080360867914
1739209745.513052;-45.120503652039325
1739209745.5130548;-23.16150712794696
1739209745.513058;-29.438486411369333
1739209745.5130608;-38.13080360867914
1739209745.513064;-35.57807855764607
1739209745.5130668;-28.58837851428586
1739209745.5130699;-24.151403521958734
1739209745.5130727;-28.992665084841967
1739209745.5130756;-31.141103565318893
1739209745.5130787;-45.120503652039325
1739209745.5130816;-35.57807855764607
1739209745.5130847;-33.981070128970906
1739209745.5130875;-45.120503652039325
1739209745.5130906;-45.120503652039325
1739209745.5130935;-31.141103565318915
1739209745.5130963;-28.992665084841967
1739209745.5130994;-25.826314394896354
1739209745.5131023;-31.141103565318915
1739209745.5131054;-38.13080360867914
1739209745.5131083;-33.981070128970906
1739209745.5131114;-32.816014438256545
1739209745.5131142;-38.13080360867914
1739209745.513117;-35.57807855764607
1739209745.5131202;-31.141103565318915
1739209745.513123;-27.877744956031414
1739209745.5131261;-9.460845477572624
1739209745.513129;-15.851936562542367
1739209745.5131319;-20.001670042250545
1739209745.513135;-33.981070128970906
1739209745.5131378;-45.120503652039325
1739209745.513141;-38.13080360867914
1739209745.5131438;-33.981070128970906
1739209745.5131469;-45.120503652039325
1739209745.5131497;-33.981070128970906
1739209745.5131526;-35.57807855764607
1739209745.5131557;-27.267205301931607
1739209745.5131586;-45.120503652039325
1739209745.5131617;-45.120503652039325
1739209745.5131645;-35.57807855764607
1739209745.5131676;-26.487275050834725
1739209745.5131705;-38.13080360867914
1739209745.5131733;-38.13080360867914
1739209745.5131764;-38.13080360867914
1739209745.5131793;-26.991370085610754
1739209745.5131824;-33.981070128970906
1739209745.5131853;-35.57807855764607
1739209745.5131884;-45.120503652039325
1739209745.5131912;-31.141103565318915
1739209745.513194;-38.13080360867914
1739209745.5131972;-45.120503652039325
1739209745.5132;-38.13080360867914
1739209745.5132031;-38.13080360867914
1739209745.513206;-45.120503652039325
1739209745.513209;-45.120503652039325
1739209745.513212;-38.13080360867914
1739209745.5132148;-45.120503652039325
1739209745.513218;-38.13080360867914
1739209745.5132208;-45.120503652039325
1739209745.513224;-35.57807855764607
1739209745.5132267;-28.992665084841942
1739209745.5132298;-45.120503652039325
1739209745.5132327;-45.120503652039325
1739209745.5132356;-38.13080360867914
1739209745.5132387;-28.58837851428586
1739209745.5132415;-38.13080360867914
1739209745.5132446;-38.13080360867914
1739209745.5132475;-45.120503652039325
1739209745.5132506;-28.58837851428586
1739209745.5132535;-22.448786368009163
1739209745.5132563;-30.49652367304976
1739209745.5132594;-31.141103565318893
1739209745.5132623;-31.141103565318915
1739209745.5132654;-33.981070128970906
1739209745.5132682;-14.686880871827999
1739209745.5132713;-17.079109328685792
1739209745.5132742;-31.14110356531892
1739209745.513277;-33.981070128970906
1739209745.5132802;-45.120503652039325
1739209745.513283;-45.120503652039325
1739209745.513286;-31.141103565318915
1739209745.513289;-38.13080360867914
1739209745.513292;-45.120503652039325
1739209745.513295;-45.120503652039325
1739209745.5132978;-28.218542851754165
1739209745.513301;-27.877744956031417
1739209745.5133038;-38.13080360867914
1739209745.5133069;-45.120503652039325
1739209745.5133097;-38.13080360867914
1739209745.5133128;-38.13080360867914
1739209745.5133157;-45.120503652039325
1739209745.5133185;-45.120503652039325
1739209745.5133216;-33.981070128970906
1739209745.5133245;-31.141103565318915
1739209745.5133276;-38.13080360867914
1739209745.5133305;-33.981070128970906
1739209745.5133336;-38.13080360867914
1739209745.5133364;-38.13080360867914
1739209745.5133393;-17.88594693168744
1739209745.5133424;-45.120503652039325
1739209745.5133452;-26.991370085610722
1739209745.5133483;-24.589719217205094
1739209745.5133512;-45.120503652039325
1739209745.5133543;-8.010027613368953
1739209745.5133572;-19.69224938244749
1739209745.51336;-28.588378514285886
1739209745.5133631;-31.141103565318893
1739209745.513366;-45.120503652039325
1739209745.513369;-30.49652367304973
1739209745.513372;-28.992665084841942
1739209745.513375;-38.13080360867914
1739209745.513378;-45.120503652039325
1739209745.5133808;-32.816014438256545
1739209745.5133839;-33.981070128970906
1739209745.5133867;-45.120503652039325
1739209745.5133898;-33.981070128970906
1739209745.5133927;-45.120503652039325
1739209745.5133958;-45.120503652039325
1739209745.5133986;-38.13080360867914
1739209745.5134015;-38.13080360867914
1739209745.5134046;-38.13080360867914
1739209745.5134075;-26.487275050834715
1739209745.5134106;-38.13080360867914
1739209745.5134134;-35.57807855764607
1739209745.5134165;-38.13080360867914
1739209745.5134194;-33.981070128970906
1739209745.5134223;-29.438486411369333
1739209745.5134254;-22.841636605902558
1739209745.5134282;-45.120503652039325
1739209745.5134313;-30.49652367304973
1739209745.5134342;-38.13080360867914
1739209745.5134373;-27.267205301931607
1739209745.5134401;-11.202334415906805
1739209745.513443;-38.13080360867914
1739209745.513446;-38.13080360867914
1739209745.513449;-45.120503652039325
1739209745.513452;-45.120503652039325
1739209745.513455;-33.981070128970956
1739209745.513458;-45.120503652039325
1739209745.5134609;-45.120503652039325
1739209745.5134637;-35.57807855764607
1739209745.5134668;-26.035653463252824
1739209745.5134697;-38.13080360867914
1739209745.5134728;-35.57807855764607
1739209745.5134757;-45.120503652039325
1739209745.5134788;-38.13080360867914
1739209745.5134816;-45.120503652039325
1739209745.5134845;-38.13080360867914
1739209745.5134876;-38.13080360867914
1739209745.5134904;-31.141103565318893
1739209745.5134935;-27.8777449560314
1739209745.5134964;-17.788531000973595
1739209745.5134995;-38.13080360867914
1739209745.5135024;-45.120503652039325
1739209745.5135052;-38.13080360867914
1739209745.5135083;-25.826314394896357
1739209745.5135112;-8.86223651918218
1739209745.5135143;-23.16150712794695
1739209745.5135171;-27.8777449560314
1739209745.5135202;-35.57807855764607
1739209745.513523;-22.54371790334745
1739209745.513526;-20.16506027657481
1739209745.513529;-45.120503652039325
1739209745.513532;-33.981070128970906
1739209745.513535;-31.141103565318943
1739209745.513538;-17.952126419044045
1739209745.513541;-13.937856391144498
1739209745.5135438;-38.13080360867914
1739209745.5135467;-38.13080360867914
1739209745.5135498;-30.49652367304973
1739209745.5135527;-32.816014438256545
1739209745.5135558;-45.120503652039325
1739209745.5135586;-35.57807855764607
1739209745.5135617;-38.13080360867914
1739209745.5135646;-45.120503652039325
1739209745.5135674;-38.13080360867914
1739209745.5135705;-45.120503652039325
1739209745.5135734;-45.120503652039325
1739209745.5135765;-28.992665084841942
1739209745.5135794;-38.13080360867914
1739209745.5135825;-38.13080360867914
1739209745.5135853;-35.57807855764607
1739209745.5135882;-38.13080360867914
1739209745.5135913;-45.120503652039325
1739209745.5135942;-35.57807855764607
1739209745.5135972;-35.57807855764607
1739209745.5136;-38.13080360867914
1739209745.5136032;-32.816014438256545
1739209745.513606;-45.120503652039325
1739209745.513609;-17.75653862927286
1739209745.513612;-24.151403521958727
1739209745.513615;-45.120503652039325
1739209745.513618;-31.141103565318915
1739209745.5136209;-25.25278630937684
1739209745.5136237;-11.188262488426318
1739209745.5136268;-13.594562872764595
1739209745.5136297;-25.62660358559016
1739209745.5136328;-32.81601443825658
1739209745.5136356;-33.981070128970906
1739209745.5136387;-19.69224938244749
1739209745.5136416;-38.13080360867914
1739209745.5136445;-33.981070128970906
1739209745.5136476;-45.120503652039325
1739209745.5136504;-38.13080360867914
1739209745.5136535;-16.329544857038563
1739209745.5136564;-28.58837851428586
1739209745.5136595;-24.589719217205094
1739209745.5136623;-38.13080360867914
1739209745.5136652;-38.13080360867914
1739209745.5136683;-31.141103565318893
1739209745.5136712;-32.816014438256545
1739209745.5136743;-45.120503652039325
1739209745.5136771;-32.816014438256545
1739209745.5136802;-27.267205301931607
1739209745.513683;-31.141103565318943
1739209745.513686;-38.13080360867914
1739209745.513689;-45.120503652039325
1739209745.513692;-38.13080360867914
1739209745.513695;-20.954098578656485
1739209745.5136979;-38.13080360867914
1739209745.513701;-45.120503652039325
1739209745.5137038;-45.120503652039325
1739209745.5137067;-25.077289914212862
1739209745.5137098;-38.13080360867914
1739209745.5137126;-45.120503652039325
1739209745.5137157;-45.120503652039325
1739209745.5137186;-45.120503652039325
1739209745.5137217;-45.120503652039325
1739209745.5137246;-32.816014438256545
1739209745.5137274;-45.120503652039325
1739209745.5137305;-45.120503652039325
1739209745.5137334;-45.120503652039325
1739209745.5137365;-45.120503652039325
1739209745.5137393;-35.57807855764607
1739209745.5137424;-33.981070128970906
1739209745.5137453;-45.120503652039325
1739209745.5137482;-38.13080360867914
1739209745.5137513;-35.57807855764607
1739209745.5137541;-31.141103565318915
1739209745.5137572;-35.57807855764607
1739209745.51376;-45.120503652039325
1739209745.5137632;-33.981070128970906
1739209745.513766;-24.151403521958727
1739209745.513769;-24.438645034577675
1739209745.513772;-33.981070128970906
1739209745.5137749;-38.13080360867914
1739209745.513778;-45.120503652039325
1739209745.5137808;-35.57807855764607
1739209745.513784;-38.13080360867914
1739209745.5137868;-45.120503652039325
1739209745.5137897;-33.981070128970906
1739209745.5137928;-38.13080360867914
1739209745.5137956;-21.67658091518819
1739209745.5137987;-35.57807855764607
1739209745.5138016;-45.120503652039325
1739209745.5138047;-38.13080360867914
1739209745.5138075;-33.981070128970906
1739209745.5138104;-38.13080360867914
1739209745.5138135;-45.120503652039325
1739209745.5138164;-45.120503652039325
1739209745.5138195;-38.13080360867914
1739209745.5138223;-30.49652367304973
1739209745.5138254;-32.816014438256545
1739209745.5138283;-45.120503652039325
1739209745.5138311;-45.120503652039325
1739209745.5138342;-38.13080360867914
1739209745.513837;-30.49652367304973
1739209745.5138402;-45.120503652039325
1739209745.513843;-38.13080360867914
1739209745.5138462;-38.13080360867914
1739209745.513849;-28.992665084841942
1739209745.513852;-24.589719217205094
1739209745.513855;-45.120503652039325
1739209745.5138578;-45.120503652039325
1739209745.513861;-33.981070128970906
1739209745.5138638;-32.816014438256545
1739209745.513867;-23.506823629689542
1739209745.5138698;-38.13080360867914
1739209745.5138726;-38.13080360867914
1739209745.5138757;-45.120503652039325
1739209745.5138786;-45.120503652039325
1739209745.5138817;-25.62660358559016
1739209745.5138845;-45.120503652039325
1739209745.5138876;-30.49652367304973
1739209745.5138905;-45.120503652039325
1739209745.5138934;-35.57807855764607
1739209745.5138965;-45.120503652039325
1739209745.5138993;-25.826314394896357
1739209745.5139024;-35.57807855764607
1739209745.5139053;-38.13080360867914
1739209745.5139084;-22.84163660590255
1739209745.5139112;-27.267205301931607
1739209745.513914;-33.981070128970906
1739209745.5139172;-45.120503652039325
1739209745.51392;-45.120503652039325
1739209745.5139232;-45.120503652039325
1739209745.513926;-38.13080360867914
1739209745.5139291;-38.13080360867914
1739209745.513932;-38.13080360867914
1739209745.5139349;-45.120503652039325
1739209745.513938;-8.314429362121412
1739209745.5139408;-25.25278630937684
1739209745.513944;-33.981070128970906
1739209745.5139468;-28.992665084841942
1739209745.5139499;-38.13080360867914
1739209745.5139527;-45.120503652039325
1739209745.5139556;-45.120503652039325
1739209745.5139587;-45.120503652039325
1739209745.5139616;-35.57807855764607
1739209745.5139647;-28.588378514285886
1739209745.5139675;-31.141103565318943
1739209745.5139706;-38.13080360867914
1739209745.5139735;-33.981070128970906
1739209745.5139763;-28.218542851754165
1739209745.5139794;-12.623629373986278
1739209745.5139823;-14.031472375366159
1739209745.5139854;-27.877744956031417
1739209745.5139883;-31.141103565318915
1739209745.5139914;-38.13080360867914
1739209745.5139942;-32.816014438256545
1739209745.513997;-35.57807855764607
1739209745.5140002;-38.13080360867914
1739209745.514003;-33.981070128970906
1739209745.5140061;-26.991370085610736
1739209745.514009;-38.13080360867914
1739209745.514012;-38.13080360867914
1739209745.514015;-33.981070128970906
1739209745.5140178;-24.292649948874775
1739209745.514021;-28.58837851428586
1739209745.5140238;-25.826314394896357
1739209745.5140269;-33.981070128970906
1739209745.5140297;-35.57807855764607
1739209745.5140328;-28.58837851428586
1739209745.5140357;-25.826314394896357
1739209745.5140386;-17.448944991217488
1739209745.5140417;-45.120503652039325
1739209745.5140445;-33.981070128970956
1739209745.5140476;-35.57807855764607
1739209745.5140505;-45.120503652039325
1739209745.5140536;-38.13080360867914
1739209745.5140564;-38.13080360867914
1739209745.5140593;-45.120503652039325
1739209745.5140624;-33.981070128970906
1739209745.5140653;-32.81601443825658
1739209745.5140684;-45.120503652039325
1739209745.5140712;-38.13080360867914
1739209745.5140743;-45.120503652039325
1739209745.5140772;-45.120503652039325
1739209745.51408;-14.686880871827999
1739209745.5140831;-25.62660358559016
1739209745.514086;-45.120503652039325
1739209745.514089;-31.141103565318893
1739209745.514092;-28.58837851428586
1739209745.514095;-45.120503652039325
1739209745.514098;-38.13080360867914
1739209745.5141008;-38.13080360867914
1739209745.514104;-45.120503652039325
1739209745.5141068;-22.002965041481755
1739209745.5141098;-22.44878636800916
1739209745.5141127;-25.826314394896354
1739209745.5141158;-35.57807855764607
1739209745.5141187;-45.120503652039325
1739209745.5141215;-38.13080360867914
1739209745.5141246;-38.13080360867914
1739209745.5141275;-38.13080360867914
1739209745.5141306;-35.57807855764607
1739209745.5141335;-38.13080360867914
1739209745.5141363;-11.309352844940786
1739209745.5141394;-18.335319861638148
1739209745.5141423;-33.981070128970956
1739209745.5141454;-31.141103565318893
1739209745.5141482;-35.57807855764607
1739209745.5141513;-20.27750525857144
1739209745.5141542;-38.13080360867914
1739209745.514157;-31.141103565318915
1739209745.5141602;-33.981070128970956
1739209745.514163;-22.44878636800916
1739209745.514166;-7.919737924357886
1739209745.514169;-28.992665084841942
1739209745.514172;-45.120503652039325
1739209745.514175;-38.13080360867914
1739209745.5141778;-38.13080360867914
1739209745.514181;-38.13080360867914
1739209745.5141838;-45.120503652039325
1739209745.5141869;-31.141103565318915
1739209745.5141897;-38.13080360867914
1739209745.5141928;-21.522148828640407
1739209745.5141957;-28.58837851428586
1739209745.5141985;-38.13080360867914
1739209745.5142016;-35.57807855764607
1739209745.5142045;-31.141103565318943
1739209745.5142076;-10.290339450597969
1739209745.5142105;-17.16170347859854
1739209745.5142136;-28.588378514285886
1739209745.5142164;-27.8777449560314
1739209745.5142193;-31.14110356531892
1739209745.5142224;-17.788531000973595
1739209745.5142252;-45.120503652039325
1739209745.5142283;-38.13080360867914
1739209745.5142312;-38.13080360867914
1739209745.5142343;-22.740042620751332
1739209745.5142372;-9.111863288940897
1739209745.51424;-30.49652367304973
1739209745.5142431;-45.120503652039325
1739209745.514246;-30.49652367304973
1739209745.514249;-33.981070128970906
1739209745.514252;-38.13080360867914
1739209745.514255;-45.120503652039325
1739209745.514258;-33.981070128970906
1739209745.5142608;-33.981070128970906
1739209745.5142639;-18.836614351536177
1739209745.5142667;-28.58837851428586
1739209745.5142698;-28.58837851428586
1739209745.5142727;-32.816014438256545
1739209745.5142758;-45.120503652039325
1739209745.5142787;-38.13080360867914
1739209745.5142815;-31.141103565318915
1739209745.5142846;-33.981070128970906
1739209745.5142875;-33.981070128970906
1739209745.5142906;-45.120503652039325
1739209745.5142934;-17.16170347859854
1739209745.5142965;-31.141103565318915
1739209745.5142994;-33.981070128970906
1739209745.5143023;-38.13080360867914
1739209745.5143054;-24.589719217205094
1739209745.5143082;-23.506823629689542
1739209745.5143113;-45.120503652039325
1739209745.5143142;-29.438486411369333
1739209745.5143173;-31.141103565318943
1739209745.5143201;-16.688175871059194
1739209745.514323;-11.352909697990492
1739209745.514326;-33.981070128970956
1739209745.514329;-28.992665084841942
