CAN Message; 0x39:02b8273e37780ad2
Timestamp;Amplitude
1739209642.0513446;-38.13080360867914
1739209642.0513492;-45.120503652039325
1739209642.0513535;-38.13080360867914
1739209642.0513577;-38.13080360867914
1739209642.0513623;-38.13080360867914
1739209642.0513666;-38.13080360867914
1739209642.0513709;-45.120503652039325
1739209642.0513754;-38.13080360867914
1739209642.0513797;-32.816014438256545
1739209642.0513842;-38.13080360867914
1739209642.0513885;-38.13080360867914
1739209642.0513928;-38.13080360867914
1739209642.0513973;-35.57807855764607
1739209642.0514016;-38.13080360867914
1739209642.0514061;-45.120503652039325
1739209642.0514104;-38.13080360867914
1739209642.0514147;-33.981070128970906
1739209642.0514193;-45.120503652039325
1739209642.0514235;-45.120503652039325
1739209642.0514278;-33.981070128970906
1739209642.0514324;-33.981070128970906
1739209642.0514367;-45.120503652039325
1739209642.0514412;-45.120503652039325
1739209642.0514455;-35.57807855764607
1739209642.0514498;-35.57807855764607
1739209642.0514543;-38.13080360867914
1739209642.0514586;-45.120503652039325
1739209642.0514631;-35.57807855764607
1739209642.0514674;-35.57807855764607
1739209642.0514717;-38.13080360867914
1739209642.0514762;-38.13080360867914
1739209642.0514805;-38.13080360867914
1739209642.0514848;-35.57807855764607
1739209642.0514894;-38.13080360867914
1739209642.0514936;-38.13080360867914
1739209642.0514982;-33.981070128970906
1739209642.0515025;-45.120503652039325
1739209642.0515068;-45.120503652039325
1739209642.0515113;-45.120503652039325
1739209642.0515156;-38.13080360867914
1739209642.05152;-38.13080360867914
1739209642.0515244;-38.13080360867914
1739209642.0515287;-45.120503652039325
1739209642.0515332;-33.981070128970906
1739209642.0515375;-38.13080360867914
1739209642.0515418;-45.120503652039325
1739209642.0515463;-38.13080360867914
1739209642.0515506;-38.13080360867914
1739209642.0515552;-35.57807855764607
1739209642.0515594;-45.120503652039325
1739209642.0515637;-38.13080360867914
1739209642.0515683;-27.267205301931607
1739209642.0515726;-35.57807855764607
1739209642.051577;-45.120503652039325
1739209642.0515814;-45.120503652039325
1739209642.0515857;-33.981070128970906
1739209642.0515902;-38.13080360867914
1739209642.0515945;-45.120503652039325
1739209642.0515988;-45.120503652039325
1739209642.0516033;-35.57807855764607
1739209642.0516076;-45.120503652039325
1739209642.0516121;-45.120503652039325
1739209642.0516164;-45.120503652039325
1739209642.0516207;-45.120503652039325
1739209642.0516253;-35.57807855764607
1739209642.0516295;-38.13080360867914
1739209642.051634;-38.13080360867914
1739209642.0516384;-28.992665084841942
1739209642.0516427;-38.13080360867914
1739209642.0516472;-45.120503652039325
1739209642.0516515;-38.13080360867914
1739209642.0516558;-33.981070128970906
1739209642.0516603;-35.57807855764607
1739209642.0516646;-45.120503652039325
1739209642.0516691;-45.120503652039325
1739209642.0516734;-38.13080360867914
1739209642.0516777;-38.13080360867914
1739209642.0516822;-35.57807855764607
1739209642.0516865;-35.57807855764607
1739209642.051691;-38.13080360867914
1739209642.0516953;-35.57807855764607
1739209642.0516996;-38.13080360867914
1739209642.0517042;-45.120503652039325
1739209642.0517085;-38.13080360867914
1739209642.0517128;-35.57807855764607
1739209642.0517173;-45.120503652039325
1739209642.0517216;-45.120503652039325
1739209642.051726;-45.120503652039325
1739209642.0517304;-38.13080360867914
1739209642.0517347;-45.120503652039325
1739209642.0517392;-45.120503652039325
1739209642.0517435;-33.981070128970906
1739209642.051748;-38.13080360867914
1739209642.0517523;-38.13080360867914
1739209642.0517566;-45.120503652039325
1739209642.0517612;-38.13080360867914
1739209642.0517654;-38.13080360867914
1739209642.0517697;-45.120503652039325
1739209642.0517743;-38.13080360867914
1739209642.0517786;-45.120503652039325
1739209642.051783;-45.120503652039325
1739209642.0517874;-35.57807855764607
1739209642.0517917;-35.57807855764607
1739209642.0517962;-45.120503652039325
1739209642.0518005;-38.13080360867914
1739209642.051805;-38.13080360867914
1739209642.0518093;-38.13080360867914
1739209642.0518136;-27.8777449560314
1739209642.0518181;-31.141103565318915
1739209642.0518224;-38.13080360867914
1739209642.0518267;-35.57807855764607
1739209642.0518312;-33.981070128970906
1739209642.0518355;-38.13080360867914
1739209642.05184;-38.13080360867914
1739209642.0518444;-35.57807855764607
1739209642.0518486;-38.13080360867914
1739209642.0518532;-45.120503652039325
1739209642.0518575;-38.13080360867914
1739209642.051862;-38.13080360867914
1739209642.0518663;-45.120503652039325
1739209642.0518706;-38.13080360867914
1739209642.051875;-38.13080360867914
1739209642.0518794;-45.120503652039325
1739209642.0518837;-30.49652367304973
1739209642.0518882;-28.21854285175415
1739209642.0518925;-45.120503652039325
1739209642.051897;-45.120503652039325
1739209642.0519013;-32.816014438256545
1739209642.0519056;-35.57807855764607
1739209642.0519102;-38.13080360867914
1739209642.0519145;-38.13080360867914
1739209642.051919;-45.120503652039325
1739209642.0519233;-45.120503652039325
1739209642.0519276;-38.13080360867914
1739209642.051932;-45.120503652039325
1739209642.0519364;-33.981070128970906
1739209642.0519407;-35.57807855764607
1739209642.0519452;-45.120503652039325
1739209642.0519495;-45.120503652039325
1739209642.051954;-45.120503652039325
1739209642.0519583;-38.13080360867914
1739209642.0519626;-38.13080360867914
1739209642.0519671;-45.120503652039325
1739209642.0519714;-45.120503652039325
1739209642.051976;-38.13080360867914
1739209642.0519803;-38.13080360867914
1739209642.0519845;-45.120503652039325
1739209642.051989;-33.981070128970906
1739209642.0519934;-38.13080360867914
1739209642.0519977;-38.13080360867914
1739209642.0520022;-45.120503652039325
1739209642.0520065;-32.816014438256545
1739209642.052011;-32.816014438256545
1739209642.0520153;-45.120503652039325
1739209642.0520196;-45.120503652039325
1739209642.0520241;-45.120503652039325
1739209642.0520284;-45.120503652039325
1739209642.052033;-45.120503652039325
1739209642.0520372;-45.120503652039325
1739209642.0520415;-38.13080360867914
1739209642.052046;-38.13080360867914
1739209642.0520504;-38.13080360867914
1739209642.0520546;-45.120503652039325
1739209642.0520592;-38.13080360867914
1739209642.0520635;-32.816014438256545
1739209642.052068;-38.13080360867914
1739209642.0520723;-35.57807855764607
1739209642.0520766;-38.13080360867914
1739209642.052081;-38.13080360867914
1739209642.0520854;-38.13080360867914
1739209642.05209;-45.120503652039325
1739209642.0520942;-45.120503652039325
1739209642.0520985;-45.120503652039325
1739209642.052103;-38.13080360867914
1739209642.0521073;-45.120503652039325
1739209642.0521116;-45.120503652039325
1739209642.0521162;-38.13080360867914
1739209642.0521204;-38.13080360867914
1739209642.052125;-45.120503652039325
1739209642.0521293;-45.120503652039325
1739209642.0521336;-38.13080360867914
1739209642.052138;-35.57807855764607
1739209642.0521424;-38.13080360867914
1739209642.052147;-38.13080360867914
1739209642.0521512;-45.120503652039325
1739209642.0521555;-45.120503652039325
1739209642.05216;-45.120503652039325
1739209642.0521643;-45.120503652039325
1739209642.0521686;-45.120503652039325
1739209642.0521731;-45.120503652039325
1739209642.0521774;-45.120503652039325
1739209642.052182;-45.120503652039325
1739209642.0521863;-38.13080360867914
1739209642.0521905;-35.57807855764607
1739209642.052195;-38.13080360867914
1739209642.0521994;-38.13080360867914
1739209642.052204;-38.13080360867914
1739209642.0522082;-38.13080360867914
1739209642.0522125;-45.120503652039325
1739209642.052217;-45.120503652039325
1739209642.0522213;-45.120503652039325
1739209642.0522256;-45.120503652039325
1739209642.0522301;-38.13080360867914
1739209642.0522344;-45.120503652039325
1739209642.052239;-35.57807855764607
1739209642.0522432;-38.13080360867914
1739209642.0522475;-45.120503652039325
1739209642.052252;-45.120503652039325
1739209642.0522563;-30.49652367304973
1739209642.0522609;-38.13080360867914
1739209642.0522652;-38.13080360867914
1739209642.0522695;-38.13080360867914
1739209642.052274;-45.120503652039325
1739209642.0522783;-33.981070128970906
1739209642.0522826;-45.120503652039325
1739209642.052287;-38.13080360867914
1739209642.0522914;-38.13080360867914
1739209642.052296;-38.13080360867914
1739209642.0523002;-35.57807855764607
1739209642.0523045;-38.13080360867914
1739209642.052309;-35.57807855764607
1739209642.0523133;-33.981070128970906
1739209642.0523179;-45.120503652039325
1739209642.0523221;-45.120503652039325
1739209642.0523264;-38.13080360867914
1739209642.052331;-38.13080360867914
1739209642.0523353;-45.120503652039325
1739209642.0523396;-33.981070128970906
1739209642.052344;-33.981070128970906
1739209642.0523484;-33.981070128970906
1739209642.052353;-38.13080360867914
1739209642.0523572;-38.13080360867914
1739209642.0523615;-38.13080360867914
1739209642.052366;-38.13080360867914
1739209642.0523703;-38.13080360867914
1739209642.0523748;-45.120503652039325
1739209642.0523791;-38.13080360867914
1739209642.0523834;-38.13080360867914
1739209642.052388;-38.13080360867914
1739209642.0523922;-38.13080360867914
1739209642.0523965;-35.57807855764607
1739209642.052401;-32.816014438256545
1739209642.0524054;-35.57807855764607
1739209642.05241;-45.120503652039325
1739209642.0524142;-38.13080360867914
1739209642.0524185;-45.120503652039325
1739209642.052423;-45.120503652039325
1739209642.0524273;-31.141103565318915
1739209642.0524318;-38.13080360867914
1739209642.052436;-38.13080360867914
1739209642.0524404;-38.13080360867914
1739209642.052445;-45.120503652039325
1739209642.0524492;-38.13080360867914
1739209642.0524535;-45.120503652039325
1739209642.052458;-45.120503652039325
1739209642.0524623;-35.57807855764607
1739209642.0524669;-35.57807855764607
1739209642.0524712;-45.120503652039325
1739209642.0524755;-45.120503652039325
1739209642.05248;-35.57807855764607
1739209642.0524843;-35.57807855764607
1739209642.0524888;-32.816014438256545
1739209642.052493;-38.13080360867914
1739209642.0524974;-45.120503652039325
1739209642.052502;-45.120503652039325
1739209642.0525062;-38.13080360867914
1739209642.0525105;-45.120503652039325
1739209642.052515;-45.120503652039325
1739209642.0525193;-38.13080360867914
1739209642.0525239;-45.120503652039325
1739209642.0525281;-45.120503652039325
1739209642.0525324;-38.13080360867914
1739209642.052537;-35.57807855764607
1739209642.0525413;-38.13080360867914
1739209642.0525458;-45.120503652039325
1739209642.05255;-38.13080360867914
1739209642.0525544;-35.57807855764607
1739209642.052559;-30.49652367304973
1739209642.0525632;-32.816014438256545
1739209642.0525675;-38.13080360867914
1739209642.052572;-45.120503652039325
1739209642.0525763;-45.120503652039325
1739209642.0525808;-38.13080360867914
1739209642.0525851;-45.120503652039325
1739209642.0525894;-35.57807855764607
1739209642.052594;-38.13080360867914
1739209642.0525982;-45.120503652039325
1739209642.0526028;-35.57807855764607
1739209642.052607;-38.13080360867914
1739209642.0526114;-45.120503652039325
1739209642.052616;-45.120503652039325
1739209642.0526202;-32.816014438256545
1739209642.0526245;-45.120503652039325
1739209642.052629;-27.8777449560314
1739209642.0526333;-29.438486411369333
1739209642.0526378;-45.120503652039325
1739209642.052642;-33.981070128970906
1739209642.0526464;-32.816014438256545
1739209642.052651;-38.13080360867914
1739209642.0526552;-38.13080360867914
1739209642.0526597;-35.57807855764607
1739209642.052664;-45.120503652039325
1739209642.0526683;-45.120503652039325
1739209642.0526729;-33.981070128970906
1739209642.0526772;-45.120503652039325
1739209642.0526814;-45.120503652039325
1739209642.052686;-45.120503652039325
1739209642.0526903;-38.13080360867914
1739209642.0526948;-45.120503652039325
1739209642.052699;-31.141103565318893
1739209642.0527034;-31.141103565318893
1739209642.052708;-45.120503652039325
1739209642.0527122;-35.57807855764607
1739209642.0527167;-35.57807855764607
1739209642.052721;-35.57807855764607
1739209642.0527253;-45.120503652039325
1739209642.0527298;-38.13080360867914
1739209642.0527341;-45.120503652039325
1739209642.0527384;-45.120503652039325
1739209642.052743;-38.13080360867914
1739209642.0527472;-38.13080360867914
1739209642.0527518;-38.13080360867914
1739209642.052756;-38.13080360867914
1739209642.0527604;-38.13080360867914
1739209642.052765;-45.120503652039325
1739209642.0527692;-32.816014438256545
1739209642.0527737;-35.57807855764607
1739209642.052778;-45.120503652039325
1739209642.0527823;-45.120503652039325
1739209642.0527868;-35.57807855764607
1739209642.052791;-35.57807855764607
1739209642.0527954;-38.13080360867914
1739209642.0528;-38.13080360867914
1739209642.0528042;-38.13080360867914
1739209642.0528088;-32.816014438256545
1739209642.052813;-45.120503652039325
1739209642.0528173;-45.120503652039325
1739209642.0528219;-45.120503652039325
1739209642.0528262;-33.981070128970906
1739209642.0528307;-45.120503652039325
1739209642.052835;-38.13080360867914
1739209642.0528393;-38.13080360867914
1739209642.0528438;-45.120503652039325
1739209642.052848;-45.120503652039325
1739209642.0528524;-45.120503652039325
1739209642.052857;-38.13080360867914
1739209642.0528612;-38.13080360867914
1739209642.0528657;-38.13080360867914
1739209642.05287;-45.120503652039325
1739209642.0528743;-45.120503652039325
1739209642.0528789;-28.992665084841942
1739209642.0528831;-38.13080360867914
1739209642.0528877;-38.13080360867914
1739209642.052892;-38.13080360867914
1739209642.0528963;-35.57807855764607
1739209642.0529008;-38.13080360867914
1739209642.052905;-45.120503652039325
1739209642.0529094;-45.120503652039325
1739209642.052914;-33.981070128970956
1739209642.0529182;-45.120503652039325
1739209642.0529227;-45.120503652039325
1739209642.052927;-45.120503652039325
1739209642.0529313;-45.120503652039325
1739209642.0529358;-38.13080360867914
1739209642.0529401;-45.120503652039325
1739209642.0529447;-38.13080360867914
1739209642.052949;-28.992665084841942
1739209642.0529532;-32.816014438256545
1739209642.0529578;-32.816014438256545
1739209642.052962;-38.13080360867914
1739209642.0529664;-35.57807855764607
1739209642.052971;-38.13080360867914
1739209642.0529752;-35.57807855764607
1739209642.0529797;-35.57807855764607
1739209642.052984;-35.57807855764607
1739209642.0529883;-33.981070128970906
1739209642.0529928;-45.120503652039325
1739209642.052997;-45.120503652039325
1739209642.0530016;-45.120503652039325
1739209642.053006;-45.120503652039325
1739209642.0530102;-45.120503652039325
1739209642.0530148;-45.120503652039325
1739209642.053019;-45.120503652039325
1739209642.0530233;-45.120503652039325
1739209642.0530279;-45.120503652039325
1739209642.0530322;-45.120503652039325
1739209642.0530367;-45.120503652039325
1739209642.053041;-38.13080360867914
1739209642.0530453;-38.13080360867914
1739209642.0530498;-45.120503652039325
1739209642.053054;-38.13080360867914
1739209642.0530586;-38.13080360867914
1739209642.053063;-45.120503652039325
1739209642.0530672;-45.120503652039325
1739209642.0530717;-33.981070128970906
1739209642.053076;-35.57807855764607
1739209642.0530803;-45.120503652039325
1739209642.0530849;-35.57807855764607
1739209642.0530891;-38.13080360867914
1739209642.0530937;-38.13080360867914
1739209642.053098;-45.120503652039325
1739209642.0531023;-33.981070128970906
1739209642.0531068;-45.120503652039325
1739209642.053111;-45.120503652039325
1739209642.0531156;-45.120503652039325
1739209642.05312;-38.13080360867914
1739209642.0531242;-33.981070128970906
1739209642.0531287;-38.13080360867914
1739209642.053133;-45.120503652039325
1739209642.0531373;-38.13080360867914
1739209642.0531418;-35.57807855764607
1739209642.0531461;-38.13080360867914
1739209642.0531507;-45.120503652039325
1739209642.053155;-45.120503652039325
1739209642.0531592;-45.120503652039325
1739209642.0531638;-45.120503652039325
1739209642.053168;-38.13080360867914
1739209642.0531726;-38.13080360867914
1739209642.0531769;-38.13080360867914
1739209642.0531812;-45.120503652039325
1739209642.0531857;-38.13080360867914
1739209642.05319;-38.13080360867914
1739209642.0531943;-35.57807855764607
1739209642.0531988;-38.13080360867914
1739209642.053203;-45.120503652039325
1739209642.0532076;-45.120503652039325
1739209642.053212;-38.13080360867914
1739209642.0532162;-38.13080360867914
1739209642.0532207;-45.120503652039325
1739209642.053225;-45.120503652039325
1739209642.0532296;-45.120503652039325
1739209642.0532339;-38.13080360867914
1739209642.0532382;-45.120503652039325
1739209642.0532427;-38.13080360867914
1739209642.053247;-45.120503652039325
1739209642.0532513;-38.13080360867914
1739209642.0532558;-38.13080360867914
1739209642.05326;-45.120503652039325
1739209642.0532646;-45.120503652039325
1739209642.053269;-45.120503652039325
1739209642.0532732;-45.120503652039325
1739209642.0532777;-45.120503652039325
1739209642.053282;-38.13080360867914
1739209642.0532866;-38.13080360867914
1739209642.0532908;-38.13080360867914
1739209642.0532951;-38.13080360867914
1739209642.0532997;-45.120503652039325
1739209642.053304;-29.438486411369333
1739209642.0533082;-35.57807855764607
1739209642.0533128;-45.120503652039325
1739209642.053317;-45.120503652039325
1739209642.0533216;-38.13080360867914
1739209642.053326;-38.13080360867914
1739209642.0533302;-45.120503652039325
1739209642.0533347;-35.57807855764607
1739209642.053339;-45.120503652039325
1739209642.0533435;-38.13080360867914
1739209642.0533478;-35.57807855764607
1739209642.053352;-35.57807855764607
1739209642.0533566;-45.120503652039325
1739209642.053361;-38.13080360867914
1739209642.0533652;-38.13080360867914
1739209642.0533698;-38.13080360867914
1739209642.053374;-32.816014438256545
1739209642.0533786;-35.57807855764607
1739209642.0533829;-45.120503652039325
1739209642.0533872;-38.13080360867914
1739209642.0533917;-38.13080360867914
1739209642.053396;-38.13080360867914
1739209642.0534005;-38.13080360867914
1739209642.0534048;-45.120503652039325
1739209642.053409;-38.13080360867914
1739209642.0534136;-45.120503652039325
1739209642.053418;-45.120503652039325
1739209642.0534222;-38.13080360867914
1739209642.0534267;-45.120503652039325
1739209642.053431;-45.120503652039325
1739209642.0534356;-45.120503652039325
1739209642.0534399;-38.13080360867914
1739209642.0534441;-45.120503652039325
1739209642.0534487;-45.120503652039325
1739209642.053453;-45.120503652039325
1739209642.0534575;-45.120503652039325
1739209642.0534618;-32.816014438256545
1739209642.053466;-32.816014438256545
1739209642.0534706;-45.120503652039325
1739209642.053475;-45.120503652039325
1739209642.0534792;-30.49652367304973
1739209642.0534837;-29.438486411369333
1739209642.053488;-45.120503652039325
1739209642.0534925;-45.120503652039325
1739209642.0534968;-45.120503652039325
1739209642.0535011;-45.120503652039325
1739209642.0535057;-45.120503652039325
1739209642.05351;-45.120503652039325
1739209642.0535145;-45.120503652039325
1739209642.0535188;-45.120503652039325
1739209642.053523;-38.13080360867914
1739209642.0535276;-45.120503652039325
1739209642.053532;-45.120503652039325
1739209642.0535364;-45.120503652039325
1739209642.0535407;-38.13080360867914
1739209642.053545;-45.120503652039325
1739209642.0535495;-32.816014438256545
1739209642.0535538;-29.438486411369333
1739209642.053558;-45.120503652039325
1739209642.0535626;-38.13080360867914
1739209642.053567;-35.57807855764607
1739209642.0535715;-35.57807855764607
1739209642.0535758;-45.120503652039325
1739209642.05358;-38.13080360867914
1739209642.0535846;-45.120503652039325
1739209642.0535889;-45.120503652039325
1739209642.0535934;-45.120503652039325
1739209642.0535977;-45.120503652039325
1739209642.053602;-38.13080360867914
1739209642.0536065;-38.13080360867914
1739209642.0536108;-45.120503652039325
1739209642.053615;-45.120503652039325
1739209642.0536196;-45.120503652039325
1739209642.053624;-45.120503652039325
1739209642.0536284;-45.120503652039325
1739209642.0536327;-45.120503652039325
1739209642.053637;-38.13080360867914
1739209642.0536416;-45.120503652039325
1739209642.0536458;-38.13080360867914
1739209642.0536504;-45.120503652039325
1739209642.0536547;-32.816014438256545
1739209642.053659;-26.487275050834715
1739209642.0536635;-45.120503652039325
1739209642.0536678;-45.120503652039325
1739209642.053672;-35.57807855764607
1739209642.0536766;-32.816014438256545
1739209642.053681;-38.13080360867914
1739209642.0536854;-35.57807855764607
1739209642.0536897;-45.120503652039325
1739209642.053694;-31.141103565318943
1739209642.0536985;-45.120503652039325
1739209642.0537028;-38.13080360867914
1739209642.0537074;-38.13080360867914
1739209642.0537117;-45.120503652039325
1739209642.053716;-45.120503652039325
1739209642.0537205;-45.120503652039325
1739209642.0537248;-45.120503652039325
1739209642.053729;-26.991370085610722
1739209642.0537336;-38.13080360867914
1739209642.0537379;-38.13080360867914
1739209642.0537424;-38.13080360867914
1739209642.0537467;-38.13080360867914
1739209642.053751;-38.13080360867914
1739209642.0537555;-45.120503652039325
1739209642.0537598;-38.13080360867914
1739209642.0537643;-38.13080360867914
1739209642.0537686;-45.120503652039325
1739209642.053773;-45.120503652039325
1739209642.0537775;-45.120503652039325
1739209642.0537817;-45.120503652039325
1739209642.053786;-33.981070128970906
1739209642.0537906;-45.120503652039325
1739209642.0537949;-45.120503652039325
1739209642.0537994;-45.120503652039325
1739209642.0538037;-45.120503652039325
1739209642.053808;-35.57807855764607
1739209642.0538125;-45.120503652039325
1739209642.0538168;-45.120503652039325
1739209642.0538213;-38.13080360867914
1739209642.0538256;-45.120503652039325
1739209642.05383;-45.120503652039325
1739209642.0538344;-31.141103565318915
1739209642.0538387;-35.57807855764607
1739209642.053843;-38.13080360867914
1739209642.0538476;-38.13080360867914
1739209642.0538518;-32.816014438256545
1739209642.0538564;-38.13080360867914
1739209642.0538607;-45.120503652039325
1739209642.053865;-45.120503652039325
1739209642.0538695;-45.120503652039325
1739209642.0538738;-45.120503652039325
1739209642.0538783;-38.13080360867914
1739209642.0538826;-45.120503652039325
1739209642.053887;-45.120503652039325
1739209642.0538914;-33.981070128970906
1739209642.0538957;-38.13080360867914
1739209642.0539;-45.120503652039325
1739209642.0539045;-38.13080360867914
1739209642.0539088;-45.120503652039325
1739209642.0539134;-38.13080360867914
1739209642.0539176;-38.13080360867914
1739209642.053922;-38.13080360867914
1739209642.0539265;-38.13080360867914
1739209642.0539308;-45.120503652039325
1739209642.0539353;-45.120503652039325
1739209642.0539396;-45.120503652039325
1739209642.0539439;-45.120503652039325
1739209642.0539484;-45.120503652039325
1739209642.0539527;-45.120503652039325
1739209642.053957;-45.120503652039325
1739209642.0539615;-33.981070128970906
1739209642.0539658;-38.13080360867914
1739209642.0539703;-38.13080360867914
1739209642.0539746;-38.13080360867914
1739209642.053979;-45.120503652039325
1739209642.0539834;-38.13080360867914
1739209642.0539877;-38.13080360867914
1739209642.0539923;-38.13080360867914
1739209642.0539966;-38.13080360867914
1739209642.0540009;-38.13080360867914
1739209642.0540054;-45.120503652039325
1739209642.0540097;-45.120503652039325
1739209642.054014;-38.13080360867914
1739209642.0540185;-38.13080360867914
1739209642.0540228;-45.120503652039325
1739209642.0540273;-38.13080360867914
1739209642.0540316;-35.57807855764607
1739209642.054036;-38.13080360867914
1739209642.0540404;-45.120503652039325
1739209642.0540447;-45.120503652039325
1739209642.0540493;-45.120503652039325
1739209642.0540535;-45.120503652039325
1739209642.0540578;-38.13080360867914
1739209642.0540624;-45.120503652039325
1739209642.0540667;-45.120503652039325
1739209642.054071;-33.981070128970906
1739209642.0540755;-38.13080360867914
1739209642.0540798;-45.120503652039325
1739209642.0540843;-30.49652367304973
1739209642.0540886;-35.57807855764607
1739209642.054093;-45.120503652039325
1739209642.0540974;-45.120503652039325
1739209642.0541017;-32.816014438256545
1739209642.0541062;-38.13080360867914
1739209642.0541105;-38.13080360867914
1739209642.0541148;-38.13080360867914
1739209642.0541193;-45.120503652039325
1739209642.0541236;-45.120503652039325
1739209642.054128;-33.981070128970906
1739209642.0541325;-45.120503652039325
1739209642.0541368;-45.120503652039325
1739209642.0541413;-45.120503652039325
1739209642.0541456;-45.120503652039325
1739209642.0541499;-45.120503652039325
1739209642.0541544;-35.57807855764607
1739209642.0541587;-35.57807855764607
1739209642.0541632;-45.120503652039325
1739209642.0541675;-45.120503652039325
1739209642.0541718;-38.13080360867914
1739209642.0541763;-45.120503652039325
1739209642.0541806;-45.120503652039325
1739209642.054185;-45.120503652039325
1739209642.0541894;-32.816014438256545
1739209642.0541937;-35.57807855764607
1739209642.0541983;-45.120503652039325
1739209642.0542026;-38.13080360867914
1739209642.0542068;-45.120503652039325
1739209642.0542114;-45.120503652039325
1739209642.0542157;-45.120503652039325
1739209642.0542202;-45.120503652039325
1739209642.0542245;-45.120503652039325
1739209642.0542288;-45.120503652039325
1739209642.0542333;-38.13080360867914
1739209642.0542376;-45.120503652039325
1739209642.054242;-38.13080360867914
1739209642.0542464;-38.13080360867914
1739209642.0542507;-38.13080360867914
1739209642.0542552;-45.120503652039325
1739209642.0542595;-29.438486411369333
1739209642.0542638;-28.21854285175415
1739209642.0542684;-45.120503652039325
1739209642.0542727;-45.120503652039325
1739209642.0542772;-38.13080360867914
1739209642.0542815;-45.120503652039325
1739209642.0542858;-45.120503652039325
1739209642.0542903;-45.120503652039325
1739209642.0542946;-45.120503652039325
1739209642.0542989;-38.13080360867914
1739209642.0543034;-38.13080360867914
1739209642.0543077;-45.120503652039325
1739209642.0543122;-45.120503652039325
1739209642.0543165;-38.13080360867914
1739209642.0543208;-38.13080360867914
1739209642.0543253;-45.120503652039325
1739209642.0543296;-29.438486411369333
1739209642.0543342;-28.21854285175415
1739209642.0543385;-45.120503652039325
1739209642.0543427;-45.120503652039325
1739209642.0543473;-35.57807855764607
1739209642.0543516;-32.816014438256545
1739209642.0543559;-45.120503652039325
1739209642.0543604;-38.13080360867914
1739209642.0543647;-45.120503652039325
1739209642.0543692;-45.120503652039325
1739209642.0543735;-45.120503652039325
1739209642.0543778;-45.120503652039325
1739209642.0543823;-45.120503652039325
1739209642.0543866;-38.13080360867914
1739209642.0543911;-45.120503652039325
1739209642.0543954;-45.120503652039325
1739209642.0543997;-45.120503652039325
1739209642.0544043;-45.120503652039325
1739209642.0544086;-45.120503652039325
1739209642.0544128;-45.120503652039325
1739209642.0544174;-45.120503652039325
1739209642.0544217;-45.120503652039325
1739209642.0544262;-38.13080360867914
1739209642.0544305;-45.120503652039325
1739209642.0544348;-35.57807855764607
1739209642.0544393;-26.487275050834715
1739209642.0544436;-38.13080360867914
1739209642.0544481;-38.13080360867914
1739209642.0544524;-38.13080360867914
1739209642.0544567;-35.57807855764607
1739209642.0544612;-45.120503652039325
1739209642.0544655;-38.13080360867914
1739209642.0544698;-45.120503652039325
1739209642.0544744;-33.981070128970956
1739209642.0544786;-45.120503652039325
1739209642.0544832;-45.120503652039325
1739209642.0544875;-45.120503652039325
1739209642.0544918;-45.120503652039325
1739209642.0544963;-45.120503652039325
1739209642.0545006;-38.13080360867914
1739209642.054505;-38.13080360867914
1739209642.0545094;-31.141103565318915
1739209642.0545137;-45.120503652039325
1739209642.0545182;-45.120503652039325
1739209642.0545225;-45.120503652039325
1739209642.0545268;-45.120503652039325
1739209642.0545313;-45.120503652039325
1739209642.0545356;-38.13080360867914
1739209642.0545402;-45.120503652039325
1739209642.0545444;-45.120503652039325
1739209642.0545487;-33.981070128970906
1739209642.0545533;-38.13080360867914
1739209642.0545576;-38.13080360867914
1739209642.054562;-38.13080360867914
1739209642.0545664;-45.120503652039325
1739209642.0545707;-45.120503652039325
1739209642.0545752;-45.120503652039325
1739209642.0545795;-45.120503652039325
1739209642.0545838;-38.13080360867914
1739209642.0545883;-38.13080360867914
1739209642.0545926;-38.13080360867914
1739209642.0545971;-45.120503652039325
1739209642.0546014;-38.13080360867914
1739209642.0546057;-38.13080360867914
1739209642.0546103;-45.120503652039325
1739209642.0546145;-33.981070128970906
1739209642.054619;-38.13080360867914
1739209642.0546234;-35.57807855764607
1739209642.0546277;-38.13080360867914
1739209642.0546322;-38.13080360867914
1739209642.0546365;-33.981070128970906
1739209642.0546408;-38.13080360867914
1739209642.0546453;-45.120503652039325
1739209642.0546496;-45.120503652039325
1739209642.0546541;-35.57807855764607
1739209642.0546584;-32.816014438256545
1739209642.0488093;-38.13080360867914
1739209642.0488129;-38.13080360867914
1739209642.0488164;-38.13080360867914
1739209642.0488198;-38.13080360867914
1739209642.0488234;-45.120503652039325
1739209642.048827;-38.13080360867914
1739209642.0488305;-45.120503652039325
1739209642.048834;-45.120503652039325
1739209642.0488377;-38.13080360867914
1739209642.0488412;-38.13080360867914
1739209642.0488448;-38.13080360867914
1739209642.0488484;-45.120503652039325
1739209642.048852;-38.13080360867914
1739209642.0488553;-45.120503652039325
1739209642.048859;-31.141103565318915
1739209642.0488625;-35.57807855764607
1739209642.048866;-45.120503652039325
1739209642.0488696;-45.120503652039325
1739209642.0488732;-35.57807855764607
1739209642.0488768;-35.57807855764607
1739209642.0488803;-45.120503652039325
1739209642.048884;-45.120503652039325
1739209642.0488875;-45.120503652039325
1739209642.048891;-45.120503652039325
1739209642.0488944;-38.13080360867914
1739209642.048898;-45.120503652039325
1739209642.0489016;-45.120503652039325
1739209642.0489051;-45.120503652039325
