CAN Message; 0x1a7:0000c50d05245bc6
1739209584.9184108;-45.120503652039325
1739209584.9184127;-35.57807855764607
1739209584.9184146;-38.13080360867914
1739209584.9184165;-45.120503652039325
1739209584.9184184;-35.57807855764607
1739209584.9184203;-35.57807855764607
1739209584.918422;-45.120503652039325
1739209584.918424;-38.13080360867914
1739209584.9184258;-38.13080360867914
1739209584.9184277;-38.13080360867914
1739209584.9184296;-32.816014438256545
1739209584.9184315;-35.57807855764607
1739209584.9184334;-45.120503652039325
1739209584.9184353;-38.13080360867914
1739209584.9184372;-32.816014438256545
1739209584.9184391;-38.13080360867914
1739209584.918441;-45.120503652039325
1739209584.918443;-38.13080360867914
1739209584.9184449;-38.13080360867914
1739209584.9184468;-38.13080360867914
1739209584.9184487;-35.57807855764607
1739209584.9184506;-32.816014438256545
1739209584.9184525;-45.120503652039325
1739209584.9184544;-45.120503652039325
1739209584.9184563;-35.57807855764607
1739209584.9184582;-33.981070128970906
1739209584.91846;-45.120503652039325
1739209584.9184618;-45.120503652039325
1739209584.9184637;-45.120503652039325
1739209584.9184656;-38.13080360867914
1739209584.9184675;-45.120503652039325
1739209584.9184694;-38.13080360867914
1739209584.9184713;-45.120503652039325
1739209584.9184732;-38.13080360867914
1739209584.9184752;-35.57807855764607
1739209584.918477;-38.13080360867914
1739209584.918479;-45.120503652039325
1739209584.9184809;-45.120503652039325
1739209584.9184828;-45.120503652039325
1739209584.9184847;-45.120503652039325
1739209584.9184866;-45.120503652039325
1739209584.9184885;-45.120503652039325
1739209584.9184904;-45.120503652039325
1739209584.9184923;-45.120503652039325
1739209584.9184942;-38.13080360867914
1739209584.9184961;-33.981070128970906
1739209584.918498;-45.120503652039325
1739209584.9184997;-45.120503652039325
1739209584.9185016;-38.13080360867914
1739209584.9185035;-33.981070128970906
1739209584.9185054;-35.57807855764607
1739209584.9185073;-45.120503652039325
1739209584.9185092;-38.13080360867914
1739209584.9185112;-38.13080360867914
1739209584.918513;-38.13080360867914
1739209584.918515;-38.13080360867914
1739209584.9185169;-38.13080360867914
1739209584.9185188;-33.981070128970906
1739209584.9185207;-45.120503652039325
1739209584.9185226;-45.120503652039325
1739209584.9185245;-38.13080360867914
1739209584.9185264;-45.120503652039325
1739209584.9185283;-45.120503652039325
1739209584.9185302;-45.120503652039325
1739209584.9185321;-35.57807855764607
1739209584.918534;-28.58837851428586
1739209584.918536;-38.13080360867914
1739209584.9185376;-45.120503652039325
1739209584.9185395;-45.120503652039325
1739209584.9185414;-45.120503652039325
1739209584.9185433;-38.13080360867914
1739209584.9185452;-38.13080360867914
1739209584.9185472;-45.120503652039325
1739209584.918549;-29.438486411369347
1739209584.918551;-33.981070128970906
1739209584.9185529;-45.120503652039325
1739209584.9185548;-45.120503652039325
1739209584.9185567;-38.13080360867914
1739209584.9185586;-45.120503652039325
1739209584.9185605;-38.13080360867914
1739209584.9185624;-38.13080360867914
1739209584.9185643;-33.981070128970906
1739209584.9185662;-38.13080360867914
1739209584.9185681;-38.13080360867914
1739209584.91857;-45.120503652039325
1739209584.918572;-38.13080360867914
1739209584.9185739;-45.120503652039325
1739209584.9185758;-45.120503652039325
1739209584.9185774;-45.120503652039325
1739209584.9185793;-45.120503652039325
1739209584.9185812;-38.13080360867914
1739209584.9185832;-38.13080360867914
1739209584.918585;-45.120503652039325
1739209584.918587;-45.120503652039325
1739209584.9185889;-45.120503652039325
1739209584.9185908;-45.120503652039325
1739209584.9185927;-38.13080360867914
1739209584.9185946;-35.57807855764607
1739209584.9185965;-45.120503652039325
1739209584.9185984;-45.120503652039325
1739209584.9186003;-32.816014438256545
1739209584.9186022;-38.13080360867914
1739209584.9186041;-45.120503652039325
1739209584.918606;-45.120503652039325
1739209584.918608;-45.120503652039325
1739209584.9186099;-45.120503652039325
1739209584.9186118;-38.13080360867914
1739209584.9186137;-35.57807855764607
1739209584.9186153;-45.120503652039325
1739209584.9186172;-45.120503652039325
1739209584.9186192;-38.13080360867914
1739209584.918621;-38.13080360867914
1739209584.918623;-30.49652367304973
1739209584.9186249;-32.816014438256545
1739209584.9186268;-33.981070128970906
1739209584.9186287;-38.13080360867914
1739209584.9186306;-33.981070128970906
1739209584.9186325;-33.981070128970906
1739209584.9186344;-38.13080360867914
1739209584.9186363;-45.120503652039325
1739209584.9186382;-35.57807855764607
1739209584.9186401;-38.13080360867914
1739209584.918642;-38.13080360867914
1739209584.918644;-45.120503652039325
1739209584.9186459;-45.120503652039325
1739209584.9186478;-45.120503652039325
1739209584.9186497;-38.13080360867914
1739209584.9186516;-35.57807855764607
1739209584.9186535;-35.57807855764607
1739209584.9186552;-32.816014438256545
1739209584.918657;-28.992665084841942
1739209584.918659;-38.13080360867914
1739209584.9186609;-35.57807855764607
1739209584.9186628;-32.816014438256545
1739209584.9186647;-38.13080360867914
1739209584.9186666;-45.120503652039325
1739209584.9186685;-38.13080360867914
1739209584.9186704;-45.120503652039325
1739209584.9186723;-45.120503652039325
1739209584.9186742;-45.120503652039325
1739209584.9186761;-45.120503652039325
1739209584.918678;-45.120503652039325
1739209584.91868;-38.13080360867914
1739209584.9186819;-38.13080360867914
1739209584.9186838;-45.120503652039325
1739209584.9186857;-45.120503652039325
1739209584.9186876;-35.57807855764607
1739209584.9186895;-38.13080360867914
1739209584.9186914;-45.120503652039325
1739209584.918693;-45.120503652039325
1739209584.918695;-45.120503652039325
1739209584.9186969;-45.120503652039325
1739209584.9186988;-38.13080360867914
1739209584.9187007;-45.120503652039325
1739209584.9187026;-45.120503652039325
1739209584.9187045;-45.120503652039325
1739209584.9187064;-45.120503652039325
1739209584.9187083;-38.13080360867914
1739209584.9187102;-33.981070128970906
1739209584.9187121;-45.120503652039325
1739209584.918714;-38.13080360867914
1739209584.918716;-38.13080360867914
1739209584.9187179;-45.120503652039325
1739209584.9187198;-45.120503652039325
1739209584.9187217;-38.13080360867914
1739209584.9187236;-45.120503652039325
1739209584.9187255;-45.120503652039325
1739209584.9187274;-38.13080360867914
1739209584.9187293;-38.13080360867914
1739209584.918731;-45.120503652039325
1739209584.918733;-35.57807855764607
1739209584.9187348;-35.57807855764607
1739209584.9187367;-45.120503652039325
1739209584.9187386;-38.13080360867914
1739209584.9187405;-35.57807855764607
1739209584.9187424;-45.120503652039325
1739209584.9187443;-38.13080360867914
1739209584.9187462;-38.13080360867914
1739209584.9187481;-45.120503652039325
1739209584.91875;-45.120503652039325
1739209584.918752;-45.120503652039325
1739209584.9187539;-38.13080360867914
1739209584.9187558;-45.120503652039325
1739209584.9187577;-38.13080360867914
1739209584.9187596;-38.13080360867914
1739209584.9187615;-38.13080360867914
1739209584.9187634;-32.816014438256545
1739209584.9187653;-38.13080360867914
1739209584.9187672;-45.120503652039325
1739209584.9187691;-38.13080360867914
1739209584.9187708;-38.13080360867914
1739209584.9187727;-38.13080360867914
1739209584.9187746;-45.120503652039325
1739209584.9187765;-45.120503652039325
1739209584.9187784;-45.120503652039325
1739209584.9187803;-38.13080360867914
1739209584.9187822;-45.120503652039325
1739209584.9187841;-38.13080360867914
1739209584.918786;-38.13080360867914
1739209584.918788;-38.13080360867914
1739209584.9187899;-32.816014438256545
1739209584.9187918;-38.13080360867914
1739209584.9187937;-45.120503652039325
1739209584.9187956;-38.13080360867914
1739209584.9187975;-45.120503652039325
1739209584.9187994;-38.13080360867914
1739209584.9188013;-38.13080360867914
1739209584.9188032;-38.13080360867914
1739209584.9188051;-38.13080360867914
1739209584.918807;-38.13080360867914
1739209584.9188087;-45.120503652039325
1739209584.9188106;-45.120503652039325
1739209584.9188125;-35.57807855764607
1739209584.9188144;-35.57807855764607
1739209584.9188163;-45.120503652039325
1739209584.9188182;-45.120503652039325
1739209584.9188201;-32.816014438256545
1739209584.918822;-38.13080360867914
1739209584.918824;-45.120503652039325
1739209584.9188259;-45.120503652039325
1739209584.9188278;-38.13080360867914
1739209584.9188297;-38.13080360867914
1739209584.9188316;-38.13080360867914
1739209584.9188335;-45.120503652039325
1739209584.9188354;-45.120503652039325
1739209584.9188373;-45.120503652039325
1739209584.9188392;-38.13080360867914
1739209584.9188411;-35.57807855764607
1739209584.918843;-45.120503652039325
1739209584.918845;-45.120503652039325
1739209584.9188468;-32.816014438256545
1739209584.9188485;-38.13080360867914
1739209584.9188504;-45.120503652039325
1739209584.9188523;-38.13080360867914
1739209584.9188542;-45.120503652039325
1739209584.9188561;-33.981070128970906
1739209584.918858;-32.816014438256545
1739209584.91886;-38.13080360867914
1739209584.9188619;-45.120503652039325
1739209584.9188638;-45.120503652039325
1739209584.9188657;-33.981070128970906
1739209584.9188676;-45.120503652039325
1739209584.9188695;-38.13080360867914
1739209584.9188714;-33.981070128970906
1739209584.9188733;-38.13080360867914
1739209584.9188752;-38.13080360867914
1739209584.9188771;-38.13080360867914
1739209584.918879;-35.57807855764607
1739209584.918881;-38.13080360867914
1739209584.9188828;-38.13080360867914
1739209584.9188848;-45.120503652039325
1739209584.9188864;-45.120503652039325
1739209584.9188883;-38.13080360867914
1739209584.9188902;-38.13080360867914
1739209584.9188921;-38.13080360867914
1739209584.918894;-38.13080360867914
1739209584.918896;-38.13080360867914
1739209584.9188979;-38.13080360867914
1739209584.9188998;-38.13080360867914
1739209584.9189017;-38.13080360867914
1739209584.9189036;-38.13080360867914
1739209584.9189055;-38.13080360867914
1739209584.9189074;-45.120503652039325
1739209584.9189093;-38.13080360867914
1739209584.9189112;-38.13080360867914
1739209584.9189131;-38.13080360867914
1739209584.918915;-45.120503652039325
1739209584.918917;-38.13080360867914
1739209584.9189188;-45.120503652039325
1739209584.9189208;-38.13080360867914
1739209584.9189227;-38.13080360867914
1739209584.9189246;-38.13080360867914
1739209584.9189262;-38.13080360867914
1739209584.9189281;-45.120503652039325
1739209584.91893;-38.13080360867914
1739209584.918932;-38.13080360867914
1739209584.9189339;-38.13080360867914
1739209584.9189358;-38.13080360867914
1739209584.9189377;-38.13080360867914
1739209584.9189396;-45.120503652039325
1739209584.9189415;-38.13080360867914
1739209584.9189434;-38.13080360867914
1739209584.9189453;-45.120503652039325
1739209584.9189472;-31.141103565318915
1739209584.9189491;-28.992665084841942
1739209584.918951;-38.13080360867914
1739209584.918953;-35.57807855764607
1739209584.9189548;-32.816014438256545
1739209584.9189568;-38.13080360867914
1739209584.9189587;-45.120503652039325
1739209584.9189606;-45.120503652039325
1739209584.9189625;-45.120503652039325
1739209584.9189641;-35.57807855764607
1739209584.918966;-38.13080360867914
1739209584.918968;-38.13080360867914
1739209584.9189699;-45.120503652039325
1739209584.9189718;-38.13080360867914
1739209584.9189737;-38.13080360867914
1739209584.9189756;-45.120503652039325
1739209584.9189775;-45.120503652039325
1739209584.9189794;-38.13080360867914
1739209584.9189813;-38.13080360867914
1739209584.9189832;-45.120503652039325
1739209584.9189851;-35.57807855764607
1739209584.918987;-32.816014438256545
1739209584.918989;-38.13080360867914
1739209584.9189909;-38.13080360867914
1739209584.9189928;-33.981070128970906
1739209584.9189947;-38.13080360867914
1739209584.9189966;-45.120503652039325
1739209584.9189985;-45.120503652039325
1739209584.9190004;-45.120503652039325
1739209584.9190023;-35.57807855764607
1739209584.919004;-38.13080360867914
1739209584.9190059;-45.120503652039325
1739209584.9190078;-38.13080360867914
1739209584.9190097;-45.120503652039325
1739209584.9190116;-38.13080360867914
1739209584.9190135;-45.120503652039325
1739209584.9190154;-45.120503652039325
1739209584.9190173;-45.120503652039325
1739209584.9190192;-38.13080360867914
1739209584.9190211;-38.13080360867914
1739209584.919023;-38.13080360867914
1739209584.919025;-30.49652367304973
1739209584.9190269;-45.120503652039325
1739209584.9190288;-38.13080360867914
1739209584.9190307;-38.13080360867914
1739209584.9190326;-38.13080360867914
1739209584.9190345;-45.120503652039325
1739209584.9190364;-45.120503652039325
1739209584.9190383;-45.120503652039325
1739209584.9190402;-38.13080360867914
1739209584.9190419;-38.13080360867914
1739209584.9190438;-45.120503652039325
1739209584.9190457;-45.120503652039325
1739209584.9190476;-45.120503652039325
1739209584.9190495;-38.13080360867914
1739209584.9190514;-45.120503652039325
1739209584.9190533;-45.120503652039325
1739209584.9190552;-29.438486411369333
1739209584.9190571;-38.13080360867914
1739209584.919059;-45.120503652039325
1739209584.919061;-38.13080360867914
1739209584.9190629;-35.57807855764607
1739209584.9190648;-45.120503652039325
1739209584.9190667;-35.57807855764607
1739209584.9190686;-38.13080360867914
1739209584.9190705;-38.13080360867914
1739209584.9190724;-45.120503652039325
1739209584.9190743;-45.120503652039325
1739209584.9190762;-45.120503652039325
1739209584.919078;-45.120503652039325
1739209584.91908;-33.981070128970906
1739209584.9190817;-45.120503652039325
1739209584.9190836;-38.13080360867914
1739209584.9190855;-26.991370085610736
1739209584.9190874;-32.816014438256545
1739209584.9190893;-45.120503652039325
1739209584.9190912;-38.13080360867914
1739209584.9190931;-38.13080360867914
1739209584.919095;-45.120503652039325
1739209584.919097;-35.57807855764607
1739209584.9190989;-38.13080360867914
1739209584.9191008;-38.13080360867914
1739209584.9191027;-45.120503652039325
1739209584.9191046;-38.13080360867914
1739209584.9191065;-45.120503652039325
1739209584.9191084;-38.13080360867914
1739209584.9191103;-33.981070128970906
1739209584.9191122;-45.120503652039325
1739209584.919114;-45.120503652039325
1739209584.919116;-29.438486411369333
1739209584.919118;-30.49652367304973
1739209584.9191196;-45.120503652039325
1739209584.9191215;-33.981070128970906
1739209584.9191234;-38.13080360867914
1739209584.9191253;-38.13080360867914
1739209584.9191272;-38.13080360867914
1739209584.9191291;-45.120503652039325
1739209584.919131;-45.120503652039325
1739209584.919133;-45.120503652039325
1739209584.9191349;-45.120503652039325
1739209584.9191368;-38.13080360867914
1739209584.9191387;-35.57807855764607
1739209584.9191427;-35.57807855764607
1739209584.9191465;-45.120503652039325
1739209584.9191506;-45.120503652039325
1739209584.9191544;-33.981070128970906
1739209584.9191585;-38.13080360867914
1739209584.9191623;-45.120503652039325
1739209584.9191663;-38.13080360867914
1739209584.9191701;-38.13080360867914
1739209584.9191742;-45.120503652039325
1739209584.9191782;-35.57807855764607
1739209584.919182;-38.13080360867914
1739209584.919186;-38.13080360867914
1739209584.91919;-38.13080360867914
1739209584.919194;-35.57807855764607
1739209584.9191978;-38.13080360867914
1739209584.9192019;-35.57807855764607
1739209584.9192057;-38.13080360867914
1739209584.9192097;-45.120503652039325
1739209584.9192138;-38.13080360867914
1739209584.9192176;-45.120503652039325
1739209584.9192216;-45.120503652039325
1739209584.9192255;-45.120503652039325
1739209584.9192295;-45.120503652039325
1739209584.9192333;-45.120503652039325
1739209584.9192374;-33.981070128970906
1739209584.9192412;-45.120503652039325
1739209584.9192452;-45.120503652039325
1739209584.9192493;-38.13080360867914
1739209584.919253;-38.13080360867914
1739209584.9192572;-45.120503652039325
1739209584.919261;-45.120503652039325
1739209584.919265;-33.981070128970906
1739209584.9192688;-29.438486411369333
1739209584.919273;-38.13080360867914
1739209584.9192767;-38.13080360867914
1739209584.9192808;-32.816014438256545
1739209584.9192846;-38.13080360867914
1739209584.9192886;-45.120503652039325
1739209584.9192927;-45.120503652039325
1739209584.9192965;-38.13080360867914
1739209584.9193006;-45.120503652039325
1739209584.9193044;-45.120503652039325
1739209584.9193084;-45.120503652039325
1739209584.9193122;-45.120503652039325
1739209584.9193163;-45.120503652039325
1739209584.91932;-45.120503652039325
1739209584.9193242;-45.120503652039325
1739209584.9193282;-45.120503652039325
1739209584.919332;-45.120503652039325
1739209584.919336;-45.120503652039325
1739209584.91934;-45.120503652039325
1739209584.919344;-35.57807855764607
1739209584.9193478;-35.57807855764607
1739209584.9193518;-45.120503652039325
1739209584.9193556;-38.13080360867914
1739209584.9193597;-38.13080360867914
1739209584.9193637;-38.13080360867914
1739209584.9193676;-45.120503652039325
1739209584.9193716;-38.13080360867914
1739209584.9193754;-38.13080360867914
1739209584.9193795;-38.13080360867914
1739209584.9193833;-45.120503652039325
1739209584.9193873;-45.120503652039325
1739209584.9193912;-45.120503652039325
1739209584.9193952;-45.120503652039325
1739209584.9193993;-45.120503652039325
1739209584.919403;-38.13080360867914
1739209584.9194071;-35.57807855764607
1739209584.919411;-33.981070128970906
1739209584.919415;-45.120503652039325
1739209584.9194188;-45.120503652039325
1739209584.9194229;-38.13080360867914
1739209584.9194267;-33.981070128970906
1739209584.9194307;-38.13080360867914
1739209584.9194348;-38.13080360867914
1739209584.9194386;-38.13080360867914
1739209584.9194427;-45.120503652039325
1739209584.9194465;-45.120503652039325
1739209584.9194505;-38.13080360867914
1739209584.9194543;-38.13080360867914
1739209584.9194584;-45.120503652039325
1739209584.9194622;-38.13080360867914
1739209584.9194663;-45.120503652039325
1739209584.9194703;-38.13080360867914
1739209584.9194741;-38.13080360867914
1739209584.9194782;-32.816014438256545
1739209584.919482;-38.13080360867914
1739209584.919486;-45.120503652039325
1739209584.9194899;-33.981070128970906
1739209584.919494;-33.981070128970906
1739209584.9194977;-45.120503652039325
1739209584.9195018;-38.13080360867914
1739209584.9195056;-38.13080360867914
1739209584.9195096;-45.120503652039325
1739209584.9195137;-38.13080360867914
1739209584.9195175;-38.13080360867914
1739209584.9195216;-45.120503652039325
1739209584.9195254;-45.120503652039325
1739209584.9195294;-45.120503652039325
1739209584.9195333;-38.13080360867914
1739209584.9195373;-45.120503652039325
1739209584.9195411;-45.120503652039325
1739209584.9195452;-38.13080360867914
1739209584.9195492;-45.120503652039325
1739209584.919553;-38.13080360867914
1739209584.919557;-38.13080360867914
1739209584.919561;-38.13080360867914
1739209584.919565;-32.816014438256545
1739209584.9195688;-31.141103565318893
1739209584.9195728;-31.141103565318915
1739209584.9195766;-45.120503652039325
1739209584.9195807;-33.981070128970906
1739209584.9195848;-33.981070128970906
1739209584.9195886;-45.120503652039325
1739209584.9195926;-45.120503652039325
1739209584.9195964;-45.120503652039325
1739209584.9196005;-45.120503652039325
1739209584.9196043;-33.981070128970956
1739209584.9196084;-38.13080360867914
1739209584.9196122;-45.120503652039325
1739209584.9196162;-45.120503652039325
1739209584.9196203;-38.13080360867914
1739209584.919624;-38.13080360867914
1739209584.9196281;-38.13080360867914
1739209584.919632;-35.57807855764607
1739209584.919636;-30.49652367304973
1739209584.9196398;-38.13080360867914
1739209584.9196439;-35.57807855764607
1739209584.9196477;-38.13080360867914
1739209584.9196517;-35.57807855764607
1739209584.9196558;-45.120503652039325
1739209584.9196596;-35.57807855764607
1739209584.9196637;-33.981070128970906
1739209584.9196675;-33.981070128970956
1739209584.9196715;-45.120503652039325
1739209584.9196754;-35.57807855764607
1739209584.9196794;-38.13080360867914
1739209584.9196832;-45.120503652039325
1739209584.9196873;-38.13080360867914
1739209584.9196913;-45.120503652039325
1739209584.9196951;-45.120503652039325
1739209584.9196992;-30.49652367304973
1739209584.919703;-38.13080360867914
1739209584.919707;-45.120503652039325
1739209584.9197109;-45.120503652039325
1739209584.919715;-35.57807855764607
1739209584.9197187;-38.13080360867914
1739209584.9197228;-38.13080360867914
1739209584.9197268;-38.13080360867914
1739209584.9197307;-45.120503652039325
1739209584.9197347;-45.120503652039325
1739209584.9197385;-35.57807855764607
1739209584.9197426;-38.13080360867914
1739209584.9197464;-45.120503652039325
1739209584.9197505;-38.13080360867914
1739209584.9197543;-45.120503652039325
1739209584.9197583;-45.120503652039325
1739209584.9197621;-32.816014438256545
1739209584.9197662;-38.13080360867914
1739209584.9197702;-45.120503652039325
1739209584.919774;-45.120503652039325
1739209584.919778;-32.816014438256545
1739209584.919782;-45.120503652039325
1739209584.919786;-45.120503652039325
1739209584.9197898;-45.120503652039325
1739209584.9197938;-45.120503652039325
1739209584.9197977;-38.13080360867914
1739209584.9198017;-35.57807855764607
1739209584.9198058;-38.13080360867914
1739209584.9198096;-45.120503652039325
1739209584.9198136;-45.120503652039325
1739209584.9198174;-45.120503652039325
1739209584.9198215;-38.13080360867914
1739209584.9198253;-45.120503652039325
1739209584.9198294;-45.120503652039325
1739209584.9198332;-45.120503652039325
1739209584.9198372;-45.120503652039325
1739209584.9198413;-45.120503652039325
1739209584.919845;-45.120503652039325
1739209584.9198492;-45.120503652039325
1739209584.919853;-45.120503652039325
1739209584.919857;-32.816014438256545
1739209584.9198608;-30.49652367304973
1739209584.919865;-45.120503652039325
1739209584.9198687;-38.13080360867914
1739209584.9198728;-38.13080360867914
1739209584.9198768;-38.13080360867914
1739209584.9198806;-33.981070128970906
1739209584.9198847;-33.981070128970906
1739209584.9198885;-38.13080360867914
1739209584.9198925;-45.120503652039325
1739209584.9198964;-38.13080360867914
1739209584.9199004;-38.13080360867914
1739209584.9199042;-38.13080360867914
1739209584.9199083;-38.13080360867914
1739209584.9199123;-45.120503652039325
1739209584.9199162;-45.120503652039325
1739209584.9199202;-30.49652367304973
1739209584.919924;-28.992665084841942
1739209584.919928;-45.120503652039325
1739209584.919932;-33.981070128970906
1739209584.919936;-38.13080360867914
1739209584.9199398;-38.13080360867914
1739209584.9199438;-35.57807855764607
1739209584.9199479;-38.13080360867914
1739209584.9199517;-45.120503652039325
1739209584.9199557;-45.120503652039325
1739209584.9199595;-38.13080360867914
1739209584.9199636;-45.120503652039325
1739209584.9199674;-35.57807855764607
1739209584.9199715;-38.13080360867914
1739209584.9199753;-38.13080360867914
1739209584.9199793;-32.816014438256545
1739209584.9199831;-38.13080360867914
1739209584.9199872;-45.120503652039325
1739209584.9199913;-45.120503652039325
1739209584.919995;-45.120503652039325
1739209584.9199991;-45.120503652039325
1739209584.920003;-45.120503652039325
1739209584.920007;-33.981070128970906
1739209584.9200108;-33.981070128970906
1739209584.9200149;-38.13080360867914
1739209584.9200187;-33.981070128970906
1739209584.9200227;-38.13080360867914
1739209584.9200268;-38.13080360867914
1739209584.9200306;-38.13080360867914
1739209584.9200346;-32.816014438256545
1739209584.9200385;-38.13080360867914
1739209584.9200425;-45.120503652039325
1739209584.9200463;-33.981070128970906
1739209584.9200504;-45.120503652039325
1739209584.9200542;-45.120503652039325
1739209584.9200583;-38.13080360867914
1739209584.9200623;-45.120503652039325
1739209584.920066;-45.120503652039325
1739209584.9200702;-38.13080360867914
1739209584.920074;-45.120503652039325
1739209584.920078;-45.120503652039325
1739209584.9200819;-38.13080360867914
1739209584.920086;-38.13080360867914
1739209584.9200897;-38.13080360867914
1739209584.9200938;-45.120503652039325
1739209584.9200978;-38.13080360867914
1739209584.9201016;-38.13080360867914
1739209584.9201057;-45.120503652039325
1739209584.9201095;-38.13080360867914
1739209584.9201136;-38.13080360867914
1739209584.9201174;-45.120503652039325
1739209584.9201214;-38.13080360867914
1739209584.9201252;-45.120503652039325
1739209584.9201293;-45.120503652039325
1739209584.9201334;-38.13080360867914
1739209584.9201372;-35.57807855764607
1739209584.9201412;-45.120503652039325
1739209584.920145;-45.120503652039325
1739209584.920149;-38.13080360867914
1739209584.920153;-45.120503652039325
1739209584.920157;-45.120503652039325
1739209584.9201608;-38.13080360867914
1739209584.9201648;-33.981070128970906
1739209584.9201689;-45.120503652039325
1739209584.9201727;-45.120503652039325
1739209584.9201767;-45.120503652039325
1739209584.9201806;-38.13080360867914
1739209584.9201846;-45.120503652039325
1739209584.9201884;-35.57807855764607
1739209584.9201925;-45.120503652039325
1739209584.9201963;-45.120503652039325
1739209584.9202003;-45.120503652039325
1739209584.9202044;-38.13080360867914
1739209584.9202082;-45.120503652039325
1739209584.9202123;-45.120503652039325
1739209584.920216;-38.13080360867914
1739209584.9202201;-45.120503652039325
1739209584.920224;-45.120503652039325
1739209584.920228;-45.120503652039325
1739209584.9202318;-45.120503652039325
1739209584.9202359;-45.120503652039325
1739209584.9202397;-45.120503652039325
1739209584.9202437;-31.141103565318893
1739209584.9202478;-45.120503652039325
1739209584.9202516;-45.120503652039325
1739209584.9202557;-38.13080360867914
1739209584.9202595;-38.13080360867914
1739209584.9202635;-45.120503652039325
1739209584.9202673;-38.13080360867914
1739209584.9202714;-45.120503652039325
1739209584.9202752;-45.120503652039325
1739209584.9202793;-38.13080360867914
1739209584.9202833;-45.120503652039325
1739209584.9202871;-45.120503652039325
1739209584.9202912;-45.120503652039325
1739209584.920295;-45.120503652039325
1739209584.920299;-45.120503652039325
1739209584.9203029;-45.120503652039325
1739209584.920307;-38.13080360867914
1739209584.9203107;-38.13080360867914
1739209584.9203148;-38.13080360867914
1739209584.9203188;-38.13080360867914
1739209584.9203227;-38.13080360867914
1739209584.9203267;-38.13080360867914
1739209584.9203305;-35.57807855764607
1739209584.9203346;-45.120503652039325
1739209584.9203384;-35.57807855764607
1739209584.9203424;-38.13080360867914
1739209584.9203463;-45.120503652039325
1739209584.9203503;-45.120503652039325
1739209584.9203544;-45.120503652039325
1739209584.9203582;-38.13080360867914
1739209584.9203622;-35.57807855764607
1739209584.920366;-38.13080360867914
1739209584.92037;-45.120503652039325
1739209584.920374;-45.120503652039325
1739209584.920378;-38.13080360867914
1739209584.9203818;-38.13080360867914
1739209584.9203858;-38.13080360867914
1739209584.92039;-38.13080360867914
1739209584.9203937;-38.13080360867914
1739209584.9203978;-38.13080360867914
1739209584.9204016;-28.58837851428586
1739209584.9204056;-38.13080360867914
1739209584.9204094;-45.120503652039325
1739209584.9204135;-45.120503652039325
1739209584.9204173;-45.120503652039325
1739209584.9204214;-38.13080360867914
1739209584.9204254;-33.981070128970906
1739209584.9204292;-45.120503652039325
1739209584.9204333;-38.13080360867914
1739209584.920437;-38.13080360867914
1739209584.9204412;-35.57807855764607
1739209584.920445;-38.13080360867914
1739209584.920449;-35.57807855764607
1739209584.9204528;-38.13080360867914
1739209584.920457;-45.120503652039325
1739209584.9204607;-45.120503652039325
1739209584.9204648;-29.438486411369333
1739209584.9204688;-33.981070128970906
1739209584.9204726;-45.120503652039325
1739209584.9204767;-45.120503652039325
1739209584.9204805;-38.13080360867914
1739209584.9204845;-33.981070128970906
1739209584.9204884;-45.120503652039325
1739209584.9204924;-45.120503652039325
1739209584.9204962;-45.120503652039325
1739209584.9205003;-45.120503652039325
1739209584.9205043;-38.13080360867914
1739209584.9205081;-45.120503652039325
1739209584.9205122;-45.120503652039325
1739209584.920516;-45.120503652039325
1739209584.92052;-35.57807855764607
1739209584.920524;-38.13080360867914
1739209584.920528;-29.438486411369333
1739209584.9205317;-28.58837851428586
1739209584.9205358;-45.120503652039325
1739209584.9205399;-45.120503652039325
1739209584.9205437;-38.13080360867914
1739209584.9205477;-33.981070128970906
1739209584.9205515;-45.120503652039325
1739209584.9205556;-38.13080360867914
1739209584.9205594;-38.13080360867914
1739209584.9205635;-45.120503652039325
1739209584.9205673;-45.120503652039325
1739209584.9205713;-38.13080360867914
1739209584.9205754;-45.120503652039325
1739209584.9205792;-38.13080360867914
1739209584.9205832;-35.57807855764607
1739209584.920587;-45.120503652039325
1739209584.920591;-30.49652367304973
1739209584.920595;-28.58837851428586
1739209584.920599;-45.120503652039325
1739209584.9206028;-38.13080360867914
1739209584.9206069;-32.816014438256545
1739209584.920611;-30.49652367304973
1739209584.9206147;-45.120503652039325
1739209584.9206188;-45.120503652039325
1739209584.9206226;-45.120503652039325
1739209584.9206266;-45.120503652039325
1739209584.9206305;-38.13080360867914
1739209584.9206345;-45.120503652039325
1739209584.9206383;-45.120503652039325
1739209584.9206424;-45.120503652039325
1739209584.9206464;-35.57807855764607
1739209584.9206502;-38.13080360867914
1739209584.9206543;-38.13080360867914
1739209584.920658;-33.981070128970906
1739209584.9206622;-45.120503652039325
1739209584.920666;-38.13080360867914
1739209584.92067;-38.13080360867914
1739209584.9206738;-33.981070128970906
1739209584.920678;-45.120503652039325
1739209584.920682;-38.13080360867914
1739209584.9206858;-38.13080360867914
1739209584.9206898;-45.120503652039325
1739209584.9206936;-45.120503652039325
1739209584.9206977;-38.13080360867914
1739209584.9207015;-45.120503652039325
1739209584.9207056;-45.120503652039325
1739209584.9207094;-32.816014438256545
1739209584.9207134;-38.13080360867914
1739209584.9207172;-38.13080360867914
