CAN Message; 0x1b8:02003b0e47822179
1739209613.877596;-45.120503652039325
1739209613.8776;-45.120503652039325
1739209613.877604;-45.120503652039325
1739209613.8776083;-45.120503652039325
1739209613.8776124;-35.57807855764607
1739209613.8776164;-38.13080360867914
1739209613.8776205;-45.120503652039325
1739209613.8776245;-35.57807855764607
1739209613.8776286;-32.816014438256545
1739209613.8776329;-38.13080360867914
1739209613.877637;-38.13080360867914
1739209613.877641;-45.120503652039325
1739209613.877645;-38.13080360867914
1739209613.877649;-38.13080360867914
1739209613.8776534;-45.120503652039325
1739209613.8776574;-35.57807855764607
1739209613.8776615;-31.141103565318893
1739209613.8776655;-45.120503652039325
1739209613.8776696;-45.120503652039325
1739209613.8776736;-35.57807855764607
1739209613.877678;-38.13080360867914
1739209613.877682;-45.120503652039325
1739209613.877686;-45.120503652039325
1739209613.87769;-38.13080360867914
1739209613.8776941;-38.13080360867914
1739209613.8776984;-38.13080360867914
1739209613.8777025;-38.13080360867914
1739209613.8777065;-45.120503652039325
1739209613.8777106;-38.13080360867914
1739209613.8777146;-38.13080360867914
1739209613.8777187;-45.120503652039325
1739209613.877723;-35.57807855764607
1739209613.877727;-35.57807855764607
1739209613.877731;-45.120503652039325
1739209613.8777351;-38.13080360867914
1739209613.8777392;-38.13080360867914
1739209613.8777432;-45.120503652039325
1739209613.8777475;-45.120503652039325
1739209613.8777516;-38.13080360867914
1739209613.8777556;-45.120503652039325
1739209613.8777597;-45.120503652039325
1739209613.8777637;-38.13080360867914
1739209613.877768;-38.13080360867914
1739209613.877772;-45.120503652039325
1739209613.8777761;-38.13080360867914
1739209613.8777802;-35.57807855764607
1739209613.8777843;-38.13080360867914
1739209613.8777883;-45.120503652039325
1739209613.8777926;-38.13080360867914
1739209613.8777966;-38.13080360867914
1739209613.8778007;-38.13080360867914
1739209613.8778048;-45.120503652039325
1739209613.8778088;-45.120503652039325
1739209613.8778129;-38.13080360867914
1739209613.8778172;-38.13080360867914
1739209613.8778212;-38.13080360867914
1739209613.8778253;-38.13080360867914
1739209613.8778293;-45.120503652039325
1739209613.8778334;-45.120503652039325
1739209613.8778377;-32.816014438256545
1739209613.8778417;-32.816014438256545
1739209613.8778458;-38.13080360867914
1739209613.8778498;-45.120503652039325
1739209613.8778539;-38.13080360867914
1739209613.877858;-33.981070128970906
1739209613.8778622;-33.981070128970906
1739209613.8778663;-38.13080360867914
1739209613.8778703;-38.13080360867914
1739209613.8778744;-38.13080360867914
1739209613.8778784;-38.13080360867914
1739209613.8778827;-45.120503652039325
1739209613.8778868;-38.13080360867914
1739209613.8778908;-33.981070128970906
1739209613.8778949;-33.981070128970906
1739209613.877899;-45.120503652039325
1739209613.877903;-45.120503652039325
1739209613.8779073;-35.57807855764607
1739209613.8779113;-38.13080360867914
1739209613.8779154;-45.120503652039325
1739209613.8779194;-45.120503652039325
1739209613.8779235;-38.13080360867914
1739209613.8779275;-38.13080360867914
1739209613.8779318;-35.57807855764607
1739209613.877936;-38.13080360867914
1739209613.87794;-45.120503652039325
1739209613.877944;-45.120503652039325
1739209613.877948;-38.13080360867914
1739209613.8779523;-38.13080360867914
1739209613.8779564;-45.120503652039325
1739209613.8779604;-33.981070128970906
1739209613.8779645;-45.120503652039325
1739209613.8779685;-35.57807855764607
1739209613.8779726;-35.57807855764607
1739209613.877977;-45.120503652039325
1739209613.877981;-35.57807855764607
1739209613.877985;-35.57807855764607
1739209613.877989;-33.981070128970906
1739209613.877993;-31.141103565318915
1739209613.8779972;-45.120503652039325
1739209613.8780015;-33.981070128970906
1739209613.8780055;-38.13080360867914
1739209613.8780096;-45.120503652039325
1739209613.8780136;-45.120503652039325
1739209613.8780177;-33.981070128970906
1739209613.878022;-38.13080360867914
1739209613.878026;-32.81601443825658
1739209613.87803;-38.13080360867914
1739209613.878034;-45.120503652039325
1739209613.8780382;-38.13080360867914
1739209613.8780422;-38.13080360867914
1739209613.8780465;-45.120503652039325
1739209613.8780506;-45.120503652039325
1739209613.8780546;-45.120503652039325
1739209613.8780587;-38.13080360867914
1739209613.8780627;-38.13080360867914
1739209613.878067;-45.120503652039325
1739209613.878071;-38.13080360867914
1739209613.8780751;-35.57807855764607
1739209613.8780792;-35.57807855764607
1739209613.8780832;-38.13080360867914
1739209613.8780873;-30.49652367304973
1739209613.8780916;-31.141103565318915
1739209613.8780956;-38.13080360867914
1739209613.8780997;-38.13080360867914
1739209613.8781037;-35.57807855764607
1739209613.8781078;-45.120503652039325
1739209613.8781118;-45.120503652039325
1739209613.8781161;-38.13080360867914
1739209613.8781202;-33.981070128970906
1739209613.8781242;-32.81601443825658
1739209613.8781283;-45.120503652039325
1739209613.8781323;-45.120503652039325
1739209613.8781366;-38.13080360867914
1739209613.8781407;-38.13080360867914
1739209613.8781447;-45.120503652039325
1739209613.8781488;-38.13080360867914
1739209613.8781528;-35.57807855764607
1739209613.878157;-31.141103565318915
1739209613.8781612;-38.13080360867914
1739209613.8781652;-45.120503652039325
1739209613.8781693;-45.120503652039325
1739209613.8781734;-45.120503652039325
1739209613.8781774;-45.120503652039325
1739209613.8781815;-45.120503652039325
1739209613.8781857;-45.120503652039325
1739209613.8781898;-45.120503652039325
1739209613.8781939;-45.120503652039325
1739209613.878198;-45.120503652039325
1739209613.878202;-45.120503652039325
1739209613.8782063;-33.981070128970906
1739209613.8782103;-45.120503652039325
1739209613.8782144;-38.13080360867914
1739209613.8782184;-38.13080360867914
1739209613.8782225;-45.120503652039325
1739209613.8782265;-33.981070128970906
1739209613.8782308;-45.120503652039325
1739209613.8782349;-45.120503652039325
1739209613.878239;-38.13080360867914
1739209613.878243;-32.816014438256545
1739209613.878247;-45.120503652039325
1739209613.8782513;-45.120503652039325
1739209613.8782554;-31.141103565318915
1739209613.8782594;-35.57807855764607
1739209613.8782635;-45.120503652039325
1739209613.8782675;-38.13080360867914
1739209613.8782716;-38.13080360867914
1739209613.8782759;-45.120503652039325
1739209613.87828;-45.120503652039325
1739209613.878284;-38.13080360867914
1739209613.878288;-45.120503652039325
1739209613.878292;-45.120503652039325
1739209613.8782961;-45.120503652039325
1739209613.8783004;-45.120503652039325
1739209613.8783045;-38.13080360867914
1739209613.8783085;-35.57807855764607
1739209613.8783126;-38.13080360867914
1739209613.8783166;-38.13080360867914
1739209613.878321;-35.57807855764607
1739209613.878325;-38.13080360867914
1739209613.878329;-45.120503652039325
1739209613.878333;-35.57807855764607
1739209613.8783371;-45.120503652039325
1739209613.8783412;-38.13080360867914
1739209613.8783455;-33.981070128970906
1739209613.8783495;-33.981070128970906
1739209613.8783536;-45.120503652039325
1739209613.8783576;-45.120503652039325
1739209613.8783617;-35.57807855764607
1739209613.8783658;-45.120503652039325
1739209613.87837;-38.13080360867914
1739209613.878374;-45.120503652039325
1739209613.8783782;-45.120503652039325
1739209613.8783822;-38.13080360867914
1739209613.8783863;-38.13080360867914
1739209613.8783906;-38.13080360867914
1739209613.8783946;-38.13080360867914
1739209613.8783987;-38.13080360867914
1739209613.8784027;-45.120503652039325
1739209613.8784068;-33.981070128970906
1739209613.8784108;-38.13080360867914
1739209613.878415;-38.13080360867914
1739209613.8784192;-45.120503652039325
1739209613.8784232;-45.120503652039325
1739209613.8784273;-38.13080360867914
1739209613.8784313;-45.120503652039325
1739209613.8784356;-35.57807855764607
1739209613.8784397;-38.13080360867914
1739209613.8784437;-38.13080360867914
1739209613.8784478;-45.120503652039325
1739209613.872394;-45.120503652039325
1739209613.8723948;-45.120503652039325
1739209613.8723955;-45.120503652039325
1739209613.8723962;-35.57807855764607
1739209613.872397;-29.438486411369333
1739209613.872398;-38.13080360867914
1739209613.8723986;-38.13080360867914
1739209613.8723993;-35.57807855764607
1739209613.8724;-38.13080360867914
1739209613.8724008;-45.120503652039325
1739209613.8724015;-38.13080360867914
1739209613.8724022;-38.13080360867914
1739209613.872403;-38.13080360867914
1739209613.8724036;-33.981070128970906
1739209613.8724043;-33.981070128970906
1739209613.872405;-35.57807855764607
1739209613.8724058;-35.57807855764607
1739209613.8724065;-45.120503652039325
1739209613.8724072;-38.13080360867914
1739209613.872408;-45.120503652039325
1739209613.8724086;-45.120503652039325
1739209613.8724093;-45.120503652039325
1739209613.87241;-45.120503652039325
1739209613.8724108;-45.120503652039325
1739209613.8724117;-38.13080360867914
1739209613.8724124;-38.13080360867914
1739209613.8724132;-45.120503652039325
1739209613.8724139;-32.816014438256545
1739209613.8724146;-28.58837851428586
1739209613.8724153;-38.13080360867914
1739209613.872416;-45.120503652039325
1739209613.8724167;-35.57807855764607
1739209613.8724174;-38.13080360867914
1739209613.8724182;-38.13080360867914
1739209613.8724189;-38.13080360867914
1739209613.8724196;-45.120503652039325
1739209613.8724203;-45.120503652039325
1739209613.872421;-35.57807855764607
1739209613.8724217;-35.57807855764607
1739209613.8724225;-45.120503652039325
1739209613.8724232;-38.13080360867914
1739209613.872424;-35.57807855764607
1739209613.8724246;-35.57807855764607
1739209613.8724256;-38.13080360867914
1739209613.8724263;-35.57807855764607
1739209613.872427;-35.57807855764607
1739209613.8724277;-38.13080360867914
1739209613.8724284;-45.120503652039325
1739209613.8724291;-45.120503652039325
1739209613.8724298;-38.13080360867914
1739209613.8724306;-38.13080360867914
1739209613.8724313;-45.120503652039325
1739209613.872432;-38.13080360867914
1739209613.8724327;-38.13080360867914
1739209613.8724334;-38.13080360867914
1739209613.8724341;-45.120503652039325
1739209613.8724349;-45.120503652039325
1739209613.8724356;-45.120503652039325
1739209613.8724363;-45.120503652039325
1739209613.872437;-38.13080360867914
1739209613.8724377;-38.13080360867914
1739209613.8724387;-38.13080360867914
1739209613.8724394;-45.120503652039325
1739209613.87244;-38.13080360867914
1739209613.8724408;-45.120503652039325
1739209613.8724415;-38.13080360867914
1739209613.8724422;-38.13080360867914
1739209613.872443;-45.120503652039325
1739209613.8724437;-38.13080360867914
1739209613.8724444;-38.13080360867914
1739209613.872445;-45.120503652039325
1739209613.8724458;-35.57807855764607
1739209613.8724465;-35.57807855764607
1739209613.8724473;-38.13080360867914
1739209613.872448;-45.120503652039325
1739209613.8724487;-45.120503652039325
1739209613.8724494;-45.120503652039325
1739209613.87245;-38.13080360867914
1739209613.8724508;-45.120503652039325
1739209613.8724515;-38.13080360867914
1739209613.8724525;-38.13080360867914
1739209613.8724532;-38.13080360867914
1739209613.872454;-38.13080360867914
1739209613.8724546;-45.120503652039325
1739209613.8724554;-38.13080360867914
1739209613.872456;-38.13080360867914
1739209613.8724568;-38.13080360867914
1739209613.8724575;-45.120503652039325
1739209613.8724582;-45.120503652039325
1739209613.872459;-35.57807855764607
1739209613.8724597;-38.13080360867914
1739209613.8724604;-45.120503652039325
1739209613.872461;-33.981070128970906
1739209613.8724618;-28.992665084841942
1739209613.8724625;-45.120503652039325
1739209613.8724632;-38.13080360867914
1739209613.872464;-35.57807855764607
1739209613.8724647;-38.13080360867914
1739209613.8724654;-38.13080360867914
1739209613.8724663;-38.13080360867914
1739209613.872467;-33.981070128970906
1739209613.8724678;-38.13080360867914
1739209613.8724685;-45.120503652039325
1739209613.8724692;-38.13080360867914
1739209613.87247;-38.13080360867914
1739209613.8724706;-45.120503652039325
1739209613.8724713;-45.120503652039325
1739209613.872472;-38.13080360867914
1739209613.8724728;-38.13080360867914
1739209613.8724735;-38.13080360867914
1739209613.8724742;-45.120503652039325
1739209613.872475;-38.13080360867914
1739209613.8724756;-33.981070128970906
1739209613.8724763;-45.120503652039325
1739209613.872477;-38.13080360867914
1739209613.8724778;-35.57807855764607
1739209613.8724785;-38.13080360867914
1739209613.8724792;-33.981070128970906
1739209613.8724802;-45.120503652039325
1739209613.8724809;-38.13080360867914
1739209613.8724816;-35.57807855764607
1739209613.8724823;-38.13080360867914
1739209613.872483;-38.13080360867914
1739209613.8724837;-38.13080360867914
1739209613.8724844;-45.120503652039325
1739209613.8724852;-32.81601443825658
1739209613.8724859;-38.13080360867914
1739209613.8724866;-45.120503652039325
1739209613.8724873;-45.120503652039325
1739209613.872488;-38.13080360867914
1739209613.8724887;-35.57807855764607
1739209613.8724895;-45.120503652039325
1739209613.8724902;-45.120503652039325
1739209613.872491;-32.816014438256545
1739209613.8724916;-38.13080360867914
1739209613.8724923;-45.120503652039325
1739209613.872493;-38.13080360867914
1739209613.872494;-38.13080360867914
1739209613.8724947;-45.120503652039325
1739209613.8724954;-45.120503652039325
1739209613.8724961;-45.120503652039325
1739209613.8724968;-45.120503652039325
1739209613.8724976;-45.120503652039325
1739209613.8724983;-45.120503652039325
1739209613.872499;-38.13080360867914
1739209613.8724997;-45.120503652039325
1739209613.8725004;-45.120503652039325
1739209613.8725011;-45.120503652039325
1739209613.8725019;-45.120503652039325
1739209613.8725026;-38.13080360867914
1739209613.8725033;-45.120503652039325
1739209613.872504;-35.57807855764607
1739209613.8725047;-38.13080360867914
1739209613.8725054;-45.120503652039325
1739209613.8725061;-38.13080360867914
1739209613.8725069;-45.120503652039325
1739209613.8725078;-45.120503652039325
1739209613.8725085;-33.981070128970906
1739209613.8725092;-45.120503652039325
1739209613.87251;-38.13080360867914
1739209613.8725107;-32.816014438256545
1739209613.8725114;-45.120503652039325
1739209613.872512;-45.120503652039325
1739209613.8725128;-35.57807855764607
1739209613.8725135;-38.13080360867914
1739209613.8725142;-45.120503652039325
1739209613.872515;-45.120503652039325
1739209613.8725157;-38.13080360867914
1739209613.8725164;-45.120503652039325
1739209613.872517;-38.13080360867914
1739209613.8725178;-35.57807855764607
1739209613.8725185;-38.13080360867914
1739209613.8725193;-35.57807855764607
1739209613.87252;-45.120503652039325
1739209613.8725207;-45.120503652039325
1739209613.8725216;-45.120503652039325
1739209613.8725224;-45.120503652039325
1739209613.872523;-38.13080360867914
1739209613.8725238;-45.120503652039325
1739209613.8725245;-45.120503652039325
1739209613.8725252;-45.120503652039325
1739209613.872526;-45.120503652039325
1739209613.8725266;-45.120503652039325
1739209613.8725274;-45.120503652039325
1739209613.872528;-45.120503652039325
1739209613.8725288;-32.816014438256545
1739209613.8725295;-33.981070128970906
1739209613.8725302;-38.13080360867914
1739209613.872531;-35.57807855764607
1739209613.8725317;-45.120503652039325
1739209613.8725324;-38.13080360867914
1739209613.872533;-45.120503652039325
1739209613.8725338;-45.120503652039325
1739209613.8725345;-45.120503652039325
1739209613.8725355;-38.13080360867914
1739209613.8725362;-38.13080360867914
1739209613.872537;-45.120503652039325
1739209613.8725376;-33.981070128970906
1739209613.8725383;-45.120503652039325
1739209613.872539;-38.13080360867914
1739209613.8725398;-38.13080360867914
1739209613.8725405;-45.120503652039325
1739209613.8725412;-38.13080360867914
1739209613.872542;-45.120503652039325
1739209613.8725426;-45.120503652039325
1739209613.8725433;-38.13080360867914
1739209613.872544;-45.120503652039325
1739209613.8725448;-45.120503652039325
1739209613.8725455;-45.120503652039325
1739209613.8725462;-35.57807855764607
1739209613.872547;-33.981070128970906
1739209613.8725476;-38.13080360867914
1739209613.8725483;-35.57807855764607
1739209613.8725493;-38.13080360867914
1739209613.87255;-28.992665084841942
1739209613.8725507;-45.120503652039325
1739209613.8725514;-45.120503652039325
1739209613.8725522;-45.120503652039325
1739209613.8725529;-38.13080360867914
1739209613.8725536;-35.57807855764607
1739209613.8725543;-38.13080360867914
1739209613.872555;-45.120503652039325
1739209613.8725557;-33.981070128970956
1739209613.8725564;-35.57807855764607
1739209613.8725572;-32.816014438256545
1739209613.8725579;-45.120503652039325
1739209613.8725586;-45.120503652039325
1739209613.8725593;-38.13080360867914
1739209613.87256;-38.13080360867914
1739209613.8725607;-45.120503652039325
1739209613.8725615;-45.120503652039325
1739209613.8725622;-35.57807855764607
1739209613.8725631;-38.13080360867914
1739209613.8725638;-45.120503652039325
1739209613.8725646;-45.120503652039325
1739209613.8725653;-45.120503652039325
1739209613.872566;-45.120503652039325
1739209613.8725667;-45.120503652039325
1739209613.8725674;-38.13080360867914
1739209613.8725681;-38.13080360867914
1739209613.8725688;-45.120503652039325
1739209613.8725696;-38.13080360867914
1739209613.8725703;-32.816014438256545
1739209613.872571;-38.13080360867914
1739209613.8725717;-45.120503652039325
1739209613.8725724;-38.13080360867914
1739209613.8725731;-32.816014438256545
1739209613.8725739;-38.13080360867914
1739209613.8725746;-38.13080360867914
1739209613.8725753;-38.13080360867914
1739209613.872576;-45.120503652039325
1739209613.872577;-45.120503652039325
1739209613.8725777;-45.120503652039325
1739209613.8725784;-35.57807855764607
1739209613.872579;-27.267205301931607
1739209613.8725798;-33.981070128970906
1739209613.8725805;-38.13080360867914
1739209613.8725812;-35.57807855764607
1739209613.872582;-33.981070128970906
1739209613.8725827;-38.13080360867914
1739209613.8725834;-45.120503652039325
1739209613.872584;-45.120503652039325
1739209613.8725848;-38.13080360867914
1739209613.8725855;-38.13080360867914
1739209613.8725863;-45.120503652039325
1739209613.872587;-38.13080360867914
1739209613.8725877;-38.13080360867914
1739209613.8725884;-38.13080360867914
1739209613.872589;-45.120503652039325
1739209613.8725898;-38.13080360867914
1739209613.8725908;-33.981070128970906
1739209613.8725915;-45.120503652039325
1739209613.8725922;-45.120503652039325
1739209613.872593;-45.120503652039325
1739209613.8725936;-45.120503652039325
1739209613.8725944;-45.120503652039325
1739209613.872595;-38.13080360867914
1739209613.8725958;-45.120503652039325
1739209613.8725965;-38.13080360867914
1739209613.8725972;-35.57807855764607
1739209613.872598;-38.13080360867914
1739209613.8725986;-45.120503652039325
1739209613.8725994;-45.120503652039325
1739209613.8726;-32.816014438256545
1739209613.8726008;-45.120503652039325
1739209613.8726015;-45.120503652039325
1739209613.8726022;-38.13080360867914
1739209613.872603;-38.13080360867914
1739209613.8726037;-33.981070128970906
1739209613.8726046;-45.120503652039325
1739209613.8726053;-38.13080360867914
1739209613.872606;-45.120503652039325
1739209613.8726068;-45.120503652039325
1739209613.8726075;-45.120503652039325
1739209613.8726082;-33.981070128970906
1739209613.872609;-35.57807855764607
1739209613.8726096;-38.13080360867914
1739209613.8726103;-35.57807855764607
1739209613.872611;-32.816014438256545
1739209613.8726118;-35.57807855764607
1739209613.8726125;-38.13080360867914
1739209613.8726132;-38.13080360867914
1739209613.872614;-38.13080360867914
1739209613.8726146;-35.57807855764607
1739209613.8726153;-45.120503652039325
1739209613.872616;-38.13080360867914
1739209613.8726168;-45.120503652039325
1739209613.8726175;-38.13080360867914
1739209613.8726184;-45.120503652039325
1739209613.8726192;-35.57807855764607
1739209613.8726199;-38.13080360867914
1739209613.8726206;-45.120503652039325
1739209613.8726213;-45.120503652039325
1739209613.872622;-45.120503652039325
1739209613.8726227;-32.816014438256545
1739209613.8726234;-45.120503652039325
1739209613.8726242;-45.120503652039325
1739209613.8726249;-45.120503652039325
1739209613.8726256;-45.120503652039325
1739209613.8726263;-35.57807855764607
1739209613.872627;-35.57807855764607
1739209613.8726277;-45.120503652039325
1739209613.8726285;-38.13080360867914
1739209613.8726292;-38.13080360867914
1739209613.87263;-35.57807855764607
1739209613.8726306;-38.13080360867914
1739209613.8726313;-38.13080360867914
1739209613.8726323;-38.13080360867914
1739209613.872633;-38.13080360867914
1739209613.8726337;-45.120503652039325
1739209613.8726344;-45.120503652039325
1739209613.8726351;-45.120503652039325
1739209613.8726358;-45.120503652039325
1739209613.8726366;-45.120503652039325
1739209613.8726373;-38.13080360867914
1739209613.872638;-38.13080360867914
1739209613.8726387;-38.13080360867914
1739209613.8726394;-38.13080360867914
1739209613.8726401;-38.13080360867914
1739209613.8726408;-31.141103565318915
1739209613.8726416;-38.13080360867914
1739209613.8726423;-38.13080360867914
1739209613.872643;-45.120503652039325
1739209613.8726437;-27.8777449560314
1739209613.8726444;-29.438486411369333
1739209613.8726451;-45.120503652039325
1739209613.872646;-45.120503652039325
1739209613.8726468;-38.13080360867914
1739209613.8726475;-35.57807855764607
1739209613.8726482;-45.120503652039325
1739209613.872649;-38.13080360867914
1739209613.8726497;-45.120503652039325
1739209613.8726504;-45.120503652039325
1739209613.872651;-38.13080360867914
1739209613.8726518;-38.13080360867914
1739209613.8726525;-45.120503652039325
1739209613.8726532;-45.120503652039325
1739209613.872654;-38.13080360867914
1739209613.8726547;-38.13080360867914
1739209613.8726554;-38.13080360867914
1739209613.872656;-38.13080360867914
1739209613.8726568;-45.120503652039325
1739209613.8726575;-38.13080360867914
1739209613.8726583;-35.57807855764607
1739209613.872659;-38.13080360867914
1739209613.87266;-35.57807855764607
1739209613.8726606;-45.120503652039325
1739209613.8726614;-38.13080360867914
1739209613.872662;-32.816014438256545
1739209613.8726628;-45.120503652039325
1739209613.8726635;-38.13080360867914
1739209613.8726642;-35.57807855764607
1739209613.872665;-33.981070128970906
1739209613.8726656;-45.120503652039325
1739209613.8726664;-38.13080360867914
1739209613.872667;-45.120503652039325
1739209613.8726678;-38.13080360867914
1739209613.8726685;-45.120503652039325
1739209613.8726692;-38.13080360867914
1739209613.87267;-38.13080360867914
1739209613.8726707;-38.13080360867914
1739209613.8726714;-35.57807855764607
1739209613.872672;-38.13080360867914
1739209613.8726728;-32.816014438256545
1739209613.8726737;-32.816014438256545
1739209613.8726745;-45.120503652039325
1739209613.8726752;-45.120503652039325
1739209613.872676;-38.13080360867914
1739209613.8726766;-38.13080360867914
1739209613.8726773;-38.13080360867914
1739209613.872678;-45.120503652039325
1739209613.8726788;-32.816014438256545
1739209613.8726795;-31.141103565318893
1739209613.8726802;-45.120503652039325
1739209613.872681;-45.120503652039325
1739209613.8726816;-38.13080360867914
1739209613.8726823;-33.981070128970906
1739209613.872683;-38.13080360867914
1739209613.8726838;-38.13080360867914
1739209613.8726845;-45.120503652039325
1739209613.8726852;-45.120503652039325
1739209613.872686;-38.13080360867914
1739209613.8726866;-45.120503652039325
1739209613.8726876;-45.120503652039325
1739209613.8726883;-45.120503652039325
1739209613.872689;-32.816014438256545
1739209613.8726897;-38.13080360867914
1739209613.8726904;-38.13080360867914
1739209613.8726912;-38.13080360867914
1739209613.8726919;-38.13080360867914
1739209613.8726926;-45.120503652039325
1739209613.8726933;-45.120503652039325
1739209613.872694;-33.981070128970906
1739209613.8726947;-38.13080360867914
1739209613.8726954;-38.13080360867914
1739209613.8726962;-45.120503652039325
1739209613.8726969;-45.120503652039325
1739209613.8726976;-45.120503652039325
1739209613.8726983;-45.120503652039325
1739209613.872699;-45.120503652039325
1739209613.8726997;-33.981070128970906
1739209613.8727005;-45.120503652039325
1739209613.8727014;-45.120503652039325
1739209613.8727021;-45.120503652039325
1739209613.8727028;-38.13080360867914
1739209613.8727036;-38.13080360867914
1739209613.8727043;-38.13080360867914
1739209613.872705;-38.13080360867914
1739209613.8727057;-45.120503652039325
1739209613.8727064;-38.13080360867914
1739209613.8727071;-38.13080360867914
1739209613.8727078;-38.13080360867914
1739209613.8727086;-33.981070128970906
1739209613.8727093;-33.981070128970906
1739209613.87271;-45.120503652039325
1739209613.8727107;-45.120503652039325
1739209613.8727114;-45.120503652039325
1739209613.8727121;-33.981070128970906
1739209613.8727129;-33.981070128970906
1739209613.8727136;-45.120503652039325
1739209613.8727143;-45.120503652039325
1739209613.8727152;-33.981070128970906
1739209613.872716;-38.13080360867914
1739209613.8727167;-38.13080360867914
1739209613.8727174;-38.13080360867914
1739209613.872718;-38.13080360867914
1739209613.8727188;-45.120503652039325
1739209613.8727195;-38.13080360867914
1739209613.8727202;-35.57807855764607
1739209613.872721;-38.13080360867914
1739209613.8727217;-38.13080360867914
1739209613.8727224;-38.13080360867914
1739209613.872723;-38.13080360867914
1739209613.8727238;-45.120503652039325
1739209613.8727245;-38.13080360867914
1739209613.8727252;-38.13080360867914
1739209613.872726;-33.981070128970906
1739209613.8727267;-31.141103565318915
1739209613.8727274;-45.120503652039325
1739209613.872728;-45.120503652039325
1739209613.872729;-33.981070128970906
1739209613.8727298;-38.13080360867914
1739209613.8727305;-38.13080360867914
1739209613.8727312;-35.57807855764607
1739209613.872732;-45.120503652039325
1739209613.8727326;-32.816014438256545
1739209613.8727334;-45.120503652039325
1739209613.872734;-45.120503652039325
1739209613.8727348;-45.120503652039325
1739209613.8727355;-45.120503652039325
1739209613.8727362;-38.13080360867914
1739209613.872737;-38.13080360867914
1739209613.8727376;-33.981070128970906
1739209613.8727384;-27.267205301931607
1739209613.872739;-45.120503652039325
1739209613.8727398;-38.13080360867914
1739209613.8727405;-45.120503652039325
1739209613.8727412;-45.120503652039325
1739209613.872742;-45.120503652039325
1739209613.872743;-38.13080360867914
1739209613.8727436;-38.13080360867914
1739209613.8727443;-32.81601443825658
1739209613.872745;-45.120503652039325
1739209613.8727458;-35.57807855764607
1739209613.8727465;-38.13080360867914
1739209613.8727472;-45.120503652039325
1739209613.872748;-38.13080360867914
1739209613.8727486;-45.120503652039325
1739209613.8727493;-38.13080360867914
1739209613.87275;-28.992665084841942
1739209613.8727508;-38.13080360867914
1739209613.8727515;-33.981070128970906
1739209613.8727522;-35.57807855764607
1739209613.872753;-38.13080360867914
1739209613.8727536;-38.13080360867914
1739209613.8727543;-35.57807855764607
1739209613.872755;-35.57807855764607
1739209613.8727558;-38.13080360867914
1739209613.8727567;-45.120503652039325
1739209613.8727574;-38.13080360867914
1739209613.8727582;-38.13080360867914
1739209613.8727589;-45.120503652039325
1739209613.8727596;-45.120503652039325
1739209613.8727603;-38.13080360867914
1739209613.872761;-45.120503652039325
1739209613.8727617;-45.120503652039325
1739209613.8727624;-45.120503652039325
1739209613.8727632;-38.13080360867914
1739209613.8727639;-45.120503652039325
1739209613.8727646;-45.120503652039325
1739209613.8727653;-38.13080360867914
1739209613.872766;-38.13080360867914
1739209613.8727667;-38.13080360867914
1739209613.8727674;-28.58837851428586
1739209613.8727682;-35.57807855764607
1739209613.8727689;-45.120503652039325
1739209613.8727696;-45.120503652039325
1739209613.8727705;-33.981070128970906
1739209613.8727713;-38.13080360867914
1739209613.872772;-45.120503652039325
1739209613.8727727;-45.120503652039325
1739209613.8727734;-45.120503652039325
1739209613.8727741;-45.120503652039325
1739209613.8727748;-45.120503652039325
1739209613.8727756;-45.120503652039325
1739209613.8727763;-38.13080360867914
1739209613.872777;-35.57807855764607
1739209613.8727777;-45.120503652039325
1739209613.8727784;-45.120503652039325
1739209613.8727791;-32.816014438256545
1739209613.8727798;-35.57807855764607
1739209613.8727806;-38.13080360867914
1739209613.8727813;-35.57807855764607
1739209613.872782;-45.120503652039325
1739209613.8727827;-45.120503652039325
1739209613.8727834;-45.120503652039325
1739209613.8727844;-45.120503652039325
1739209613.872785;-45.120503652039325
1739209613.8727858;-45.120503652039325
1739209613.8727865;-35.57807855764607
1739209613.8727872;-38.13080360867914
1739209613.872788;-38.13080360867914
1739209613.8727887;-38.13080360867914
1739209613.8727894;-45.120503652039325
1739209613.87279;-33.981070128970906
1739209613.8727908;-45.120503652039325
1739209613.8727915;-45.120503652039325
1739209613.8727922;-38.13080360867914
1739209613.872793;-35.57807855764607
1739209613.8727937;-45.120503652039325
1739209613.8727944;-38.13080360867914
1739209613.872795;-33.981070128970906
1739209613.8727958;-38.13080360867914
1739209613.8727965;-38.13080360867914
1739209613.8727975;-38.13080360867914
1739209613.8727982;-38.13080360867914
1739209613.872799;-45.120503652039325
1739209613.8727996;-32.816014438256545
1739209613.8728004;-38.13080360867914
1739209613.872801;-45.120503652039325
1739209613.8728018;-38.13080360867914
1739209613.8728025;-45.120503652039325
1739209613.8728032;-45.120503652039325
1739209613.872804;-38.13080360867914
1739209613.8728046;-38.13080360867914
1739209613.8728054;-38.13080360867914
1739209613.872806;-33.981070128970906
1739209613.8728068;-45.120503652039325
1739209613.8728075;-45.120503652039325
1739209613.8728082;-35.57807855764607
1739209613.872809;-35.57807855764607
1739209613.8728096;-45.120503652039325
1739209613.8728104;-45.120503652039325
1739209613.8728113;-38.13080360867914
1739209613.872812;-45.120503652039325
1739209613.8728127;-45.120503652039325
1739209613.8728135;-45.120503652039325
