CAN Message; 0x1a7:0000f7db7167cccd
Timestamp;Amplitude
1739209763.4179184;-38.13080360867914
1739209763.4179251;-28.992665084841942
1739209763.4179316;-38.13080360867914
1739209763.4179382;-45.120503652039325
1739209763.4179447;-45.120503652039325
1739209763.4179513;-38.13080360867914
1739209763.4179578;-45.120503652039325
1739209763.4179645;-45.120503652039325
1739209763.417971;-45.120503652039325
1739209763.4179776;-31.14110356531892
1739209763.417984;-38.13080360867914
1739209763.4179907;-38.13080360867914
1739209763.4179971;-45.120503652039325
1739209763.4180038;-35.57807855764607
1739209763.4180102;-38.13080360867914
1739209763.4180167;-38.13080360867914
1739209763.4180233;-45.120503652039325
1739209763.4180298;-33.981070128970906
1739209763.4180365;-32.816014438256545
1739209763.418043;-38.13080360867914
1739209763.4180496;-38.13080360867914
1739209763.418056;-38.13080360867914
1739209763.4180627;-38.13080360867914
1739209763.4180691;-38.13080360867914
1739209763.4180758;-38.13080360867914
1739209763.4180822;-38.13080360867914
1739209763.418089;-38.13080360867914
1739209763.4180954;-38.13080360867914
1739209763.418102;-38.13080360867914
1739209763.4181085;-38.13080360867914
1739209763.4181151;-38.13080360867914
1739209763.4181216;-45.120503652039325
1739209763.4181283;-38.13080360867914
1739209763.4181347;-33.981070128970906
1739209763.4181414;-45.120503652039325
1739209763.4181478;-45.120503652039325
1739209763.4181542;-45.120503652039325
1739209763.418161;-45.120503652039325
1739209763.4181674;-45.120503652039325
1739209763.418174;-38.13080360867914
1739209763.4181805;-45.120503652039325
1739209763.4181871;-33.981070128970906
1739209763.4181936;-33.981070128970906
1739209763.4182003;-38.13080360867914
1739209763.4182067;-35.57807855764607
1739209763.4182134;-38.13080360867914
1739209763.4182198;-38.13080360867914
1739209763.4182265;-45.120503652039325
1739209763.418233;-38.13080360867914
1739209763.4182396;-33.981070128970906
1739209763.418246;-38.13080360867914
1739209763.4182527;-45.120503652039325
1739209763.4182591;-35.57807855764607
1739209763.4182658;-38.13080360867914
1739209763.4182723;-38.13080360867914
1739209763.418279;-38.13080360867914
1739209763.4182854;-45.120503652039325
1739209763.4182918;-45.120503652039325
1739209763.4182985;-45.120503652039325
1739209763.418305;-45.120503652039325
1739209763.4183116;-38.13080360867914
1739209763.418318;-38.13080360867914
1739209763.4183247;-38.13080360867914
1739209763.4183311;-45.120503652039325
1739209763.4183378;-45.120503652039325
1739209763.4183443;-45.120503652039325
1739209763.418351;-35.57807855764607
1739209763.4183574;-35.57807855764607
1739209763.418364;-38.13080360867914
1739209763.4183705;-45.120503652039325
1739209763.4183772;-38.13080360867914
1739209763.4183836;-38.13080360867914
1739209763.4183903;-38.13080360867914
1739209763.4183967;-38.13080360867914
1739209763.4184034;-31.141103565318915
1739209763.4184098;-38.13080360867914
1739209763.4184165;-45.120503652039325
1739209763.418423;-38.13080360867914
1739209763.4184294;-45.120503652039325
1739209763.418436;-38.13080360867914
1739209763.4184425;-35.57807855764607
1739209763.4184492;-45.120503652039325
1739209763.4184556;-38.13080360867914
1739209763.4184623;-45.120503652039325
1739209763.4184687;-45.120503652039325
1739209763.4184754;-45.120503652039325
1739209763.4184818;-35.57807855764607
1739209763.4184885;-38.13080360867914
1739209763.418495;-45.120503652039325
1739209763.4185016;-45.120503652039325
1739209763.418508;-33.981070128970906
1739209763.4185147;-45.120503652039325
1739209763.4185212;-38.13080360867914
1739209763.4185278;-38.13080360867914
1739209763.4185343;-45.120503652039325
1739209763.418541;-45.120503652039325
1739209763.4185474;-32.816014438256545
1739209763.418554;-38.13080360867914
1739209763.4185605;-45.120503652039325
1739209763.4185672;-38.13080360867914
1739209763.4185736;-45.120503652039325
1739209763.41858;-45.120503652039325
1739209763.4185867;-35.57807855764607
1739209763.4185932;-35.57807855764607
1739209763.4185998;-38.13080360867914
1739209763.4186063;-38.13080360867914
1739209763.418613;-45.120503652039325
1739209763.4186194;-38.13080360867914
1739209763.418626;-38.13080360867914
1739209763.4186325;-45.120503652039325
1739209763.4186392;-45.120503652039325
1739209763.4186456;-45.120503652039325
1739209763.4186523;-45.120503652039325
1739209763.4186587;-38.13080360867914
1739209763.4186654;-45.120503652039325
1739209763.4186718;-45.120503652039325
1739209763.4186785;-45.120503652039325
1739209763.418685;-45.120503652039325
1739209763.4186916;-38.13080360867914
1739209763.418698;-45.120503652039325
1739209763.4187047;-38.13080360867914
1739209763.4187112;-45.120503652039325
1739209763.4187176;-38.13080360867914
1739209763.4187243;-38.13080360867914
1739209763.4187307;-45.120503652039325
1739209763.4187374;-45.120503652039325
1739209763.4187438;-45.120503652039325
1739209763.4187505;-45.120503652039325
1739209763.418757;-45.120503652039325
1739209763.4187636;-35.57807855764607
1739209763.41877;-38.13080360867914
1739209763.4187768;-45.120503652039325
1739209763.4187832;-38.13080360867914
1739209763.4187899;-45.120503652039325
1739209763.4187963;-38.13080360867914
1739209763.418803;-38.13080360867914
1739209763.4188094;-45.120503652039325
1739209763.418816;-45.120503652039325
1739209763.4188225;-38.13080360867914
1739209763.4188292;-32.816014438256545
1739209763.4188356;-45.120503652039325
1739209763.4188423;-45.120503652039325
1739209763.4188488;-38.13080360867914
1739209763.4188552;-38.13080360867914
1739209763.4188619;-45.120503652039325
1739209763.4188683;-45.120503652039325
1739209763.418875;-45.120503652039325
1739209763.4188814;-45.120503652039325
1739209763.418888;-45.120503652039325
1739209763.4188945;-45.120503652039325
1739209763.4189012;-38.13080360867914
1739209763.4189076;-45.120503652039325
1739209763.4189143;-45.120503652039325
1739209763.4189208;-45.120503652039325
1739209763.4189274;-38.13080360867914
1739209763.4189339;-38.13080360867914
1739209763.4189405;-38.13080360867914
1739209763.418947;-38.13080360867914
1739209763.4189537;-35.57807855764607
1739209763.41896;-32.816014438256545
1739209763.4189668;-45.120503652039325
1739209763.4189732;-38.13080360867914
1739209763.41898;-35.57807855764607
1739209763.4189863;-28.992665084841942
1739209763.4189928;-45.120503652039325
1739209763.4189994;-45.120503652039325
1739209763.4190059;-45.120503652039325
1739209763.4190125;-33.981070128970906
1739209763.419019;-38.13080360867914
1739209763.4190257;-38.13080360867914
1739209763.419032;-45.120503652039325
1739209763.4190388;-38.13080360867914
1739209763.4190452;-45.120503652039325
1739209763.419052;-45.120503652039325
1739209763.4190583;-35.57807855764607
1739209763.419065;-35.57807855764607
1739209763.4190714;-38.13080360867914
1739209763.419078;-45.120503652039325
1739209763.4190845;-45.120503652039325
1739209763.4190912;-25.826314394896357
1739209763.4190977;-38.13080360867914
1739209763.4191043;-45.120503652039325
1739209763.4191108;-45.120503652039325
1739209763.4191175;-33.981070128970906
1739209763.419124;-38.13080360867914
1739209763.4191303;-38.13080360867914
1739209763.419137;-38.13080360867914
1739209763.4191434;-38.13080360867914
1739209763.41915;-38.13080360867914
1739209763.4191566;-45.120503652039325
1739209763.4191632;-45.120503652039325
1739209763.4191697;-45.120503652039325
1739209763.4191763;-45.120503652039325
1739209763.4191828;-31.141103565318915
1739209763.4191895;-35.57807855764607
1739209763.419196;-38.13080360867914
1739209763.4192026;-45.120503652039325
1739209763.419209;-45.120503652039325
1739209763.4192157;-45.120503652039325
1739209763.419222;-45.120503652039325
1739209763.4192288;-45.120503652039325
1739209763.4192352;-45.120503652039325
1739209763.419242;-45.120503652039325
1739209763.4192483;-31.141103565318915
1739209763.419255;-33.981070128970906
1739209763.4192615;-38.13080360867914
1739209763.419268;-45.120503652039325
1739209763.4192746;-38.13080360867914
1739209763.419281;-38.13080360867914
1739209763.4192877;-38.13080360867914
1739209763.419294;-38.13080360867914
1739209763.4193008;-29.438486411369347
1739209763.4193072;-31.141103565318915
1739209763.419314;-38.13080360867914
1739209763.4193203;-45.120503652039325
1739209763.419327;-33.981070128970906
1739209763.4193335;-38.13080360867914
1739209763.4193401;-38.13080360867914
1739209763.4193466;-45.120503652039325
1739209763.4193532;-31.141103565318915
1739209763.4193597;-33.981070128970906
1739209763.4193664;-35.57807855764607
1739209763.4193728;-38.13080360867914
1739209763.4193795;-38.13080360867914
1739209763.419386;-32.816014438256545
1739209763.4193926;-38.13080360867914
1739209763.419399;-38.13080360867914
1739209763.4194055;-33.981070128970906
1739209763.4194121;-31.141103565318915
1739209763.4194186;-38.13080360867914
1739209763.4194252;-45.120503652039325
1739209763.4194317;-38.13080360867914
1739209763.4194384;-45.120503652039325
1739209763.4194448;-38.13080360867914
1739209763.4194515;-45.120503652039325
1739209763.419458;-38.13080360867914
1739209763.4194646;-38.13080360867914
1739209763.419471;-45.120503652039325
1739209763.4194777;-38.13080360867914
1739209763.4194841;-45.120503652039325
1739209763.4194908;-38.13080360867914
1739209763.4194973;-33.981070128970906
1739209763.419504;-45.120503652039325
1739209763.4195104;-38.13080360867914
1739209763.419517;-38.13080360867914
1739209763.4195235;-38.13080360867914
1739209763.4195302;-45.120503652039325
1739209763.4195366;-45.120503652039325
1739209763.4195433;-45.120503652039325
1739209763.4195497;-45.120503652039325
1739209763.4195561;-45.120503652039325
1739209763.4195628;-38.13080360867914
1739209763.4195693;-45.120503652039325
1739209763.419576;-45.120503652039325
1739209763.4195824;-35.57807855764607
1739209763.419589;-32.816014438256545
1739209763.4195955;-45.120503652039325
1739209763.4196022;-45.120503652039325
1739209763.4196086;-33.981070128970906
1739209763.4196153;-38.13080360867914
1739209763.4196217;-38.13080360867914
1739209763.4196284;-45.120503652039325
1739209763.4196348;-38.13080360867914
1739209763.4196415;-38.13080360867914
1739209763.419648;-45.120503652039325
1739209763.4196546;-45.120503652039325
1739209763.419661;-38.13080360867914
1739209763.4196677;-45.120503652039325
1739209763.4196742;-35.57807855764607
1739209763.4196808;-38.13080360867914
1739209763.4196873;-45.120503652039325
1739209763.4196937;-45.120503652039325
1739209763.4197004;-38.13080360867914
1739209763.4197068;-45.120503652039325
1739209763.4197135;-45.120503652039325
1739209763.41972;-35.57807855764607
1739209763.4197266;-45.120503652039325
1739209763.419733;-45.120503652039325
1739209763.4197397;-38.13080360867914
1739209763.4197462;-38.13080360867914
1739209763.4197528;-45.120503652039325
1739209763.4197593;-45.120503652039325
1739209763.419766;-38.13080360867914
1739209763.4197724;-38.13080360867914
1739209763.419779;-45.120503652039325
1739209763.4197855;-45.120503652039325
1739209763.4197922;-45.120503652039325
1739209763.4197986;-38.13080360867914
1739209763.4198053;-45.120503652039325
1739209763.4198117;-45.120503652039325
1739209763.4198184;-33.981070128970906
1739209763.4198248;-38.13080360867914
1739209763.4198313;-35.57807855764607
1739209763.419838;-38.13080360867914
1739209763.4198444;-45.120503652039325
1739209763.419851;-45.120503652039325
1739209763.4198575;-45.120503652039325
1739209763.4198642;-32.816014438256545
1739209763.4198706;-45.120503652039325
1739209763.4198773;-38.13080360867914
1739209763.4198837;-45.120503652039325
1739209763.4198904;-45.120503652039325
1739209763.4198968;-45.120503652039325
1739209763.4199035;-45.120503652039325
1739209763.41991;-45.120503652039325
1739209763.4199166;-45.120503652039325
1739209763.419923;-38.13080360867914
1739209763.4199297;-45.120503652039325
1739209763.4199362;-28.21854285175415
1739209763.4199429;-31.141103565318893
1739209763.4199493;-45.120503652039325
1739209763.419956;-38.13080360867914
1739209763.4199624;-35.57807855764607
1739209763.4199688;-35.57807855764607
1739209763.4199755;-38.13080360867914
1739209763.419982;-30.49652367304973
1739209763.4199886;-45.120503652039325
1739209763.419995;-45.120503652039325
1739209763.4200017;-38.13080360867914
1739209763.4200082;-45.120503652039325
1739209763.4200149;-45.120503652039325
1739209763.4200213;-38.13080360867914
1739209763.420028;-33.981070128970906
1739209763.4200344;-38.13080360867914
1739209763.420041;-45.120503652039325
1739209763.4200475;-45.120503652039325
1739209763.4200542;-38.13080360867914
1739209763.4200606;-38.13080360867914
1739209763.4200673;-45.120503652039325
1739209763.4200737;-45.120503652039325
1739209763.4200804;-32.816014438256545
1739209763.4200869;-45.120503652039325
1739209763.4200935;-32.816014438256545
1739209763.4201;-29.438486411369333
1739209763.4201064;-33.981070128970906
1739209763.420113;-38.13080360867914
1739209763.4201195;-35.57807855764607
1739209763.4201262;-35.57807855764607
1739209763.4201326;-45.120503652039325
1739209763.4201393;-32.816014438256545
1739209763.4201458;-45.120503652039325
1739209763.4201524;-38.13080360867914
1739209763.4201589;-45.120503652039325
1739209763.4201655;-38.13080360867914
1739209763.420172;-45.120503652039325
1739209763.4201787;-45.120503652039325
1739209763.420185;-35.57807855764607
1739209763.4201918;-45.120503652039325
1739209763.4201982;-33.981070128970906
1739209763.4202049;-30.49652367304973
1739209763.4202113;-45.120503652039325
1739209763.420218;-38.13080360867914
1739209763.4202244;-38.13080360867914
1739209763.420231;-38.13080360867914
1739209763.4202375;-38.13080360867914
1739209763.4202442;-45.120503652039325
1739209763.4202507;-45.120503652039325
1739209763.420257;-45.120503652039325
1739209763.4202638;-35.57807855764607
1739209763.4202702;-38.13080360867914
1739209763.4202769;-38.13080360867914
1739209763.4202833;-35.57807855764607
1739209763.42029;-38.13080360867914
1739209763.4202964;-38.13080360867914
1739209763.420303;-45.120503652039325
1739209763.4203095;-45.120503652039325
1739209763.4203162;-35.57807855764607
1739209763.4203227;-35.57807855764607
1739209763.4203293;-45.120503652039325
1739209763.4203358;-45.120503652039325
1739209763.4203424;-38.13080360867914
1739209763.420349;-45.120503652039325
1739209763.4203556;-38.13080360867914
1739209763.420362;-33.981070128970906
1739209763.4203687;-38.13080360867914
1739209763.420375;-38.13080360867914
1739209763.4203818;-38.13080360867914
1739209763.4203882;-38.13080360867914
1739209763.4203947;-38.13080360867914
1739209763.4204013;-45.120503652039325
1739209763.4204078;-45.120503652039325
1739209763.4204144;-45.120503652039325
1739209763.420421;-38.13080360867914
1739209763.4204276;-38.13080360867914
1739209763.420434;-45.120503652039325
1739209763.4204407;-45.120503652039325
1739209763.420447;-38.13080360867914
1739209763.4204538;-33.981070128970906
1739209763.4204602;-45.120503652039325
1739209763.420467;-38.13080360867914
1739209763.4204733;-45.120503652039325
1739209763.42048;-38.13080360867914
1739209763.4204865;-38.13080360867914
1739209763.4204931;-35.57807855764607
1739209763.4204996;-33.981070128970906
1739209763.4205062;-38.13080360867914
1739209763.4205127;-45.120503652039325
1739209763.4205194;-45.120503652039325
1739209763.4205258;-38.13080360867914
1739209763.4205322;-38.13080360867914
1739209763.420539;-38.13080360867914
1739209763.4205453;-38.13080360867914
1739209763.420552;-45.120503652039325
1739209763.4205585;-45.120503652039325
1739209763.4205651;-38.13080360867914
1739209763.4205716;-45.120503652039325
1739209763.4205782;-38.13080360867914
1739209763.4205847;-38.13080360867914
1739209763.4205914;-38.13080360867914
1739209763.4205978;-45.120503652039325
1739209763.4206045;-45.120503652039325
1739209763.420611;-45.120503652039325
1739209763.4206176;-38.13080360867914
1739209763.420624;-35.57807855764607
1739209763.4206307;-31.141103565318915
1739209763.4206371;-45.120503652039325
1739209763.4206438;-45.120503652039325
1739209763.4206502;-38.13080360867914
1739209763.420657;-38.13080360867914
1739209763.4206634;-45.120503652039325
1739209763.4206698;-45.120503652039325
1739209763.4206765;-45.120503652039325
1739209763.420683;-35.57807855764607
1739209763.4206896;-38.13080360867914
1739209763.420696;-38.13080360867914
1739209763.4207027;-45.120503652039325
1739209763.4207091;-45.120503652039325
1739209763.4207158;-45.120503652039325
1739209763.4207222;-35.57807855764607
1739209763.420729;-38.13080360867914
1739209763.4207354;-45.120503652039325
1739209763.420742;-45.120503652039325
1739209763.4207485;-45.120503652039325
1739209763.4207551;-38.13080360867914
1739209763.4207616;-38.13080360867914
1739209763.4207683;-45.120503652039325
1739209763.4207747;-45.120503652039325
1739209763.4207814;-38.13080360867914
1739209763.4207878;-32.816014438256545
1739209763.4207945;-38.13080360867914
1739209763.420801;-35.57807855764607
1739209763.4208074;-38.13080360867914
1739209763.420814;-38.13080360867914
1739209763.4208205;-45.120503652039325
1739209763.4208272;-38.13080360867914
1739209763.4208336;-45.120503652039325
1739209763.4208403;-33.981070128970956
1739209763.4208467;-45.120503652039325
1739209763.4208534;-45.120503652039325
1739209763.4208598;-45.120503652039325
1739209763.4208665;-45.120503652039325
1739209763.420873;-38.13080360867914
1739209763.4208796;-45.120503652039325
1739209763.420886;-38.13080360867914
1739209763.4208927;-26.991370085610722
1739209763.4208992;-35.57807855764607
1739209763.4209058;-45.120503652039325
1739209763.4209123;-45.120503652039325
1739209763.420919;-32.816014438256545
1739209763.4209254;-45.120503652039325
1739209763.420932;-38.13080360867914
1739209763.4209385;-38.13080360867914
1739209763.420945;-45.120503652039325
1739209763.4209516;-38.13080360867914
1739209763.420958;-45.120503652039325
1739209763.4209647;-45.120503652039325
1739209763.4209712;-45.120503652039325
1739209763.4209778;-45.120503652039325
1739209763.4209843;-38.13080360867914
1739209763.420991;-45.120503652039325
1739209763.4209974;-45.120503652039325
1739209763.421004;-38.13080360867914
1739209763.4210105;-45.120503652039325
1739209763.4210172;-38.13080360867914
1739209763.4210236;-38.13080360867914
1739209763.4210303;-38.13080360867914
1739209763.4210367;-38.13080360867914
1739209763.4210434;-45.120503652039325
1739209763.4210498;-26.487275050834715
1739209763.4210565;-30.49652367304973
1739209763.421063;-45.120503652039325
1739209763.4210696;-38.13080360867914
1739209763.421076;-33.981070128970906
1739209763.4210825;-45.120503652039325
1739209763.4210892;-45.120503652039325
1739209763.4210956;-38.13080360867914
1739209763.4211023;-38.13080360867914
1739209763.4211087;-45.120503652039325
1739209763.4211154;-45.120503652039325
1739209763.4211218;-45.120503652039325
1739209763.4211285;-45.120503652039325
1739209763.421135;-38.13080360867914
1739209763.4211416;-35.57807855764607
1739209763.421148;-38.13080360867914
1739209763.4211547;-29.438486411369333
1739209763.4211612;-32.816014438256545
1739209763.4211679;-45.120503652039325
1739209763.4211743;-45.120503652039325
1739209763.421181;-33.981070128970906
1739209763.4211874;-45.120503652039325
1739209763.421194;-38.13080360867914
1739209763.4212005;-33.981070128970906
1739209763.4212072;-45.120503652039325
1739209763.4212136;-45.120503652039325
1739209763.4212203;-35.57807855764607
1739209763.4212267;-38.13080360867914
1739209763.4212332;-45.120503652039325
1739209763.4212399;-38.13080360867914
1739209763.4212463;-45.120503652039325
1739209763.421253;-45.120503652039325
1739209763.4212594;-32.816014438256545
1739209763.421266;-33.981070128970906
1739209763.4212725;-45.120503652039325
1739209763.4212792;-33.981070128970906
1739209763.4212856;-45.120503652039325
1739209763.4212923;-38.13080360867914
1739209763.4212987;-38.13080360867914
1739209763.4213054;-38.13080360867914
1739209763.4213119;-45.120503652039325
1739209763.4213185;-45.120503652039325
1739209763.421325;-45.120503652039325
1739209763.4213316;-38.13080360867914
1739209763.421338;-38.13080360867914
1739209763.4213448;-38.13080360867914
1739209763.4213512;-45.120503652039325
1739209763.4213579;-38.13080360867914
1739209763.4213643;-45.120503652039325
1739209763.4213707;-45.120503652039325
1739209763.4213774;-35.57807855764607
1739209763.4213839;-35.57807855764607
1739209763.4213905;-45.120503652039325
1739209763.421397;-45.120503652039325
1739209763.4214036;-35.57807855764607
1739209763.42141;-45.120503652039325
1739209763.4214168;-38.13080360867914
1739209763.4214232;-35.57807855764607
1739209763.4214299;-38.13080360867914
1739209763.4214363;-45.120503652039325
1739209763.421443;-38.13080360867914
1739209763.4214494;-38.13080360867914
1739209763.421456;-38.13080360867914
1739209763.4214625;-38.13080360867914
1739209763.4214692;-45.120503652039325
1739209763.4214756;-38.13080360867914
1739209763.4214823;-38.13080360867914
1739209763.4214888;-45.120503652039325
1739209763.4214954;-45.120503652039325
1739209763.4215019;-33.981070128970906
1739209763.4215083;-38.13080360867914
1739209763.421515;-45.120503652039325
1739209763.4215214;-38.13080360867914
1739209763.421528;-38.13080360867914
1739209763.4215345;-45.120503652039325
1739209763.4215412;-45.120503652039325
1739209763.4215477;-38.13080360867914
1739209763.4215543;-38.13080360867914
1739209763.4215608;-45.120503652039325
1739209763.4215674;-38.13080360867914
1739209763.4215739;-38.13080360867914
1739209763.4215806;-45.120503652039325
1739209763.421587;-45.120503652039325
1739209763.4215937;-45.120503652039325
1739209763.4216;-45.120503652039325
1739209763.4216068;-38.13080360867914
1739209763.4216132;-45.120503652039325
1739209763.42162;-45.120503652039325
1739209763.4216263;-45.120503652039325
1739209763.421633;-38.13080360867914
1739209763.4216394;-38.13080360867914
1739209763.4216459;-38.13080360867914
1739209763.4216526;-38.13080360867914
1739209763.421659;-45.120503652039325
1739209763.4216657;-38.13080360867914
1739209763.421672;-38.13080360867914
1739209763.4216788;-45.120503652039325
1739209763.4216852;-33.981070128970906
1739209763.421692;-38.13080360867914
1739209763.4216983;-45.120503652039325
1739209763.421705;-38.13080360867914
1739209763.4217114;-35.57807855764607
1739209763.4217181;-38.13080360867914
1739209763.4217246;-38.13080360867914
1739209763.4217312;-45.120503652039325
1739209763.4217377;-45.120503652039325
1739209763.4217443;-38.13080360867914
1739209763.4217508;-45.120503652039325
1739209763.4217575;-38.13080360867914
1739209763.421764;-38.13080360867914
1739209763.4217706;-38.13080360867914
1739209763.421777;-45.120503652039325
1739209763.4217834;-45.120503652039325
1739209763.4217901;-45.120503652039325
1739209763.4217966;-45.120503652039325
1739209763.4218032;-45.120503652039325
1739209763.4218097;-38.13080360867914
1739209763.4218163;-38.13080360867914
1739209763.4218228;-45.120503652039325
1739209763.4218295;-45.120503652039325
1739209763.421836;-32.816014438256545
1739209763.4218426;-35.57807855764607
1739209763.421849;-33.981070128970906
1739209763.4218557;-38.13080360867914
1739209763.4218621;-33.981070128970906
1739209763.4218688;-33.981070128970906
1739209763.4218752;-38.13080360867914
1739209763.421882;-45.120503652039325
1739209763.4218884;-38.13080360867914
1739209763.421895;-33.981070128970906
1739209763.4219015;-38.13080360867914
1739209763.4219081;-38.13080360867914
1739209763.4219146;-38.13080360867914
1739209763.4219213;-45.120503652039325
1739209763.4219277;-45.120503652039325
1739209763.4219341;-45.120503652039325
1739209763.4219408;-38.13080360867914
1739209763.4219472;-38.13080360867914
1739209763.421954;-31.141103565318915
1739209763.4219604;-45.120503652039325
1739209763.421967;-38.13080360867914
1739209763.4219735;-45.120503652039325
1739209763.4219801;-45.120503652039325
1739209763.4219866;-45.120503652039325
1739209763.4219933;-33.981070128970906
1739209763.4219997;-45.120503652039325
1739209763.4220064;-32.81601443825658
1739209763.4220128;-45.120503652039325
1739209763.4220195;-45.120503652039325
1739209763.422026;-45.120503652039325
1739209763.4220326;-38.13080360867914
1739209763.422039;-45.120503652039325
1739209763.4220457;-45.120503652039325
1739209763.4220521;-38.13080360867914
1739209763.4220588;-33.981070128970906
1739209763.4220653;-45.120503652039325
1739209763.4220717;-38.13080360867914
1739209763.4220784;-38.13080360867914
1739209763.4220848;-38.13080360867914
1739209763.4220915;-45.120503652039325
1739209763.422098;-38.13080360867914
1739209763.4221046;-38.13080360867914
1739209763.422111;-45.120503652039325
1739209763.4221177;-45.120503652039325
1739209763.4221241;-38.13080360867914
1739209763.4221308;-38.13080360867914
1739209763.4221373;-45.120503652039325
1739209763.422144;-45.120503652039325
1739209763.4221504;-38.13080360867914
1739209763.422157;-38.13080360867914
1739209763.4221635;-45.120503652039325
1739209763.4221702;-45.120503652039325
1739209763.4221766;-38.13080360867914
1739209763.4221833;-38.13080360867914
1739209763.4221897;-45.120503652039325
1739209763.4221964;-45.120503652039325
1739209763.4222028;-32.816014438256545
1739209763.4222093;-38.13080360867914
1739209763.422216;-30.49652367304973
1739209763.4222224;-33.981070128970906
1739209763.422229;-38.13080360867914
1739209763.4222355;-33.981070128970906
1739209763.4222422;-38.13080360867914
1739209763.4222486;-45.120503652039325
1739209763.4222553;-38.13080360867914
1739209763.4222617;-38.13080360867914
1739209763.4222684;-31.141103565318943
1739209763.4222748;-45.120503652039325
1739209763.4222815;-31.141103565318893
1739209763.422288;-45.120503652039325
1739209763.4222946;-38.13080360867914
1739209763.422301;-38.13080360867914
1739209763.4223077;-38.13080360867914
1739209763.4223142;-38.13080360867914
1739209763.4223208;-32.816014438256545
1739209763.4223273;-38.13080360867914
1739209763.422334;-45.120503652039325
1739209763.4223404;-33.981070128970906
1739209763.4223468;-45.120503652039325
1739209763.4223535;-45.120503652039325
1739209763.42236;-38.13080360867914
1739209763.4223666;-35.57807855764607
1739209763.422373;-45.120503652039325
1739209763.4223797;-45.120503652039325
1739209763.4223862;-35.57807855764607
1739209763.4223928;-38.13080360867914
1739209763.4223993;-38.13080360867914
1739209763.422406;-45.120503652039325
1739209763.4224124;-45.120503652039325
1739209763.422419;-38.13080360867914
1739209763.4224255;-45.120503652039325
1739209763.4224322;-45.120503652039325
1739209763.4224386;-38.13080360867914
1739209763.4224453;-38.13080360867914
1739209763.4224517;-45.120503652039325
1739209763.4224584;-38.13080360867914
1739209763.4224648;-38.13080360867914
1739209763.4224715;-38.13080360867914
1739209763.422478;-38.13080360867914
1739209763.4224844;-38.13080360867914
1739209763.422491;-38.13080360867914
1739209763.4224975;-38.13080360867914
1739209763.4225042;-35.57807855764607
1739209763.4225106;-38.13080360867914
1739209763.4225173;-35.57807855764607
1739209763.4225237;-33.981070128970906
1739209763.4225304;-45.120503652039325
1739209763.4225368;-45.120503652039325
1739209763.4225435;-35.57807855764607
1739209763.42255;-38.13080360867914
1739209763.4225566;-45.120503652039325
1739209763.422563;-38.13080360867914
1739209763.4225698;-32.816014438256545
1739209763.4225762;-45.120503652039325
1739209763.4225829;-38.13080360867914
1739209763.4225893;-32.816014438256545
1739209763.422596;-38.13080360867914
1739209763.4226024;-35.57807855764607
1739209763.422609;-38.13080360867914
1739209763.4226155;-45.120503652039325
1739209763.422622;-35.57807855764607
1739209763.4226286;-38.13080360867914
1739209763.422635;-45.120503652039325
1739209763.4226418;-38.13080360867914
1739209763.4226482;-38.13080360867914
1739209763.4226549;-45.120503652039325
1739209763.4226613;-38.13080360867914
1739209763.422668;-38.13080360867914
1739209763.4226744;-45.120503652039325
1739209763.422681;-45.120503652039325
1739209763.4226875;-38.13080360867914
1739209763.4226942;-31.141103565318915
1739209763.4227006;-38.13080360867914
1739209763.4227073;-38.13080360867914
1739209763.4227138;-38.13080360867914
1739209763.4227204;-38.13080360867914
1739209763.4227269;-45.120503652039325
1739209763.4227335;-38.13080360867914
1739209763.42274;-35.57807855764607
1739209763.4227467;-38.13080360867914
1739209763.422753;-45.120503652039325
1739209763.4227595;-45.120503652039325
1739209763.4227662;-38.13080360867914
1739209763.4227726;-38.13080360867914
1739209763.4227793;-38.13080360867914
1739209763.4227858;-33.981070128970906
1739209763.4227924;-38.13080360867914
1739209763.4227989;-38.13080360867914
1739209763.4228055;-38.13080360867914
1739209763.422812;-45.120503652039325
1739209763.4228187;-45.120503652039325
1739209763.422825;-45.120503652039325
1739209763.4228318;-45.120503652039325
1739209763.4228382;-45.120503652039325
1739209763.422845;-45.120503652039325
1739209763.4228513;-38.13080360867914
1739209763.422858;-45.120503652039325
1739209763.4228644;-45.120503652039325
1739209763.422871;-45.120503652039325
1739209763.4228776;-38.13080360867914
1739209763.4228842;-33.981070128970906
1739209763.4228907;-45.120503652039325
1739209763.4228973;-45.120503652039325
1739209763.4229038;-33.981070128970906
1739209763.4229102;-33.981070128970906
1739209763.422917;-38.13080360867914
1739209763.4229233;-45.120503652039325
1739209763.42293;-35.57807855764607
1739209763.4229364;-38.13080360867914
1739209763.422943;-33.981070128970906
1739209763.4229496;-38.13080360867914
1739209763.4229562;-33.981070128970906
1739209763.4229627;-30.49652367304973
1739209763.4229693;-38.13080360867914
1739209763.4229758;-35.57807855764607
1739209763.4229825;-38.13080360867914
1739209763.422989;-38.13080360867914
1739209763.4229956;-38.13080360867914
1739209763.423002;-38.13080360867914
1739209763.4230087;-31.141103565318915
1739209763.423015;-33.981070128970906
1739209763.4230218;-45.120503652039325
1739209763.4230282;-38.13080360867914
1739209763.423035;-38.13080360867914
1739209763.4230413;-38.13080360867914
1739209763.4230478;-38.13080360867914
1739209763.4230545;-45.120503652039325
1739209763.423061;-38.13080360867914
