CAN Message; 0x1bb:000043c119eb692f
1739209765.5747209;-38.13080360867914
1739209765.574725;-38.13080360867914
1739209765.5747287;-38.13080360867914
1739209765.5747328;-45.120503652039325
1739209765.5747368;-35.57807855764607
1739209765.574741;-45.120503652039325
1739209765.5747447;-45.120503652039325
1739209765.5747488;-45.120503652039325
1739209765.5747528;-45.120503652039325
1739209765.5747569;-33.981070128970906
1739209765.5747607;-45.120503652039325
1739209765.5747647;-38.13080360867914
1739209765.5747688;-38.13080360867914
1739209765.5747728;-45.120503652039325
1739209765.574777;-45.120503652039325
1739209765.5747807;-28.992665084841942
1739209765.5747848;-31.141103565318915
1739209765.5747888;-45.120503652039325
1739209765.5747929;-45.120503652039325
1739209765.5747967;-45.120503652039325
1739209765.5748007;-38.13080360867914
1739209765.5748048;-38.13080360867914
1739209765.5748088;-35.57807855764607
1739209765.5748127;-45.120503652039325
1739209765.5748167;-45.120503652039325
1739209765.5748208;-35.57807855764607
1739209765.5748248;-45.120503652039325
1739209765.5748289;-45.120503652039325
1739209765.5748327;-38.13080360867914
1739209765.5748367;-38.13080360867914
1739209765.5748408;-45.120503652039325
1739209765.5748448;-31.141103565318915
1739209765.5748487;-28.992665084841942
1739209765.5748527;-45.120503652039325
1739209765.5748568;-45.120503652039325
1739209765.5748608;-33.981070128970906
1739209765.5748646;-32.816014438256545
1739209765.5748687;-38.13080360867914
1739209765.5748727;-45.120503652039325
1739209765.5748768;-45.120503652039325
1739209765.5748808;-33.981070128970906
1739209765.5748847;-35.57807855764607
1739209765.5748887;-45.120503652039325
1739209765.5748928;-38.13080360867914
1739209765.5748968;-38.13080360867914
1739209765.5749006;-45.120503652039325
1739209765.5749047;-45.120503652039325
1739209765.5749087;-45.120503652039325
1739209765.5749128;-45.120503652039325
1739209765.5749168;-38.13080360867914
1739209765.5749207;-45.120503652039325
1739209765.5749247;-38.13080360867914
1739209765.5749288;-35.57807855764607
1739209765.5749328;-35.57807855764607
1739209765.5749366;-45.120503652039325
1739209765.5749407;-38.13080360867914
1739209765.5749447;-32.816014438256545
1739209765.5749488;-45.120503652039325
1739209765.5749526;-38.13080360867914
1739209765.5749567;-38.13080360867914
1739209765.5749607;-38.13080360867914
1739209765.5749648;-45.120503652039325
1739209765.5749688;-45.120503652039325
1739209765.5749726;-45.120503652039325
1739209765.5749767;-38.13080360867914
1739209765.5749807;-38.13080360867914
1739209765.5749848;-45.120503652039325
1739209765.5749886;-45.120503652039325
1739209765.5749927;-45.120503652039325
1739209765.5749967;-33.981070128970906
1739209765.5750008;-38.13080360867914
1739209765.5750046;-35.57807855764607
1739209765.5750086;-26.991370085610736
1739209765.5750127;-32.816014438256545
1739209765.5750167;-35.57807855764607
1739209765.5750208;-38.13080360867914
1739209765.5750246;-38.13080360867914
1739209765.5750287;-45.120503652039325
1739209765.5750327;-45.120503652039325
1739209765.5750368;-45.120503652039325
1739209765.5750406;-45.120503652039325
1739209765.5750446;-45.120503652039325
1739209765.5750487;-38.13080360867914
1739209765.5750527;-38.13080360867914
1739209765.5750566;-45.120503652039325
1739209765.5750606;-38.13080360867914
1739209765.5750647;-45.120503652039325
1739209765.5750687;-45.120503652039325
1739209765.5750728;-29.438486411369333
1739209765.5750766;-33.981070128970906
1739209765.5750806;-45.120503652039325
1739209765.5750847;-38.13080360867914
1739209765.5750887;-35.57807855764607
1739209765.5750926;-38.13080360867914
1739209765.5750966;-35.57807855764607
1739209765.5751007;-45.120503652039325
1739209765.5751047;-45.120503652039325
1739209765.5751085;-45.120503652039325
1739209765.5751126;-33.981070128970906
1739209765.5751166;-35.57807855764607
1739209765.5751207;-45.120503652039325
1739209765.5751247;-32.816014438256545
1739209765.5751286;-38.13080360867914
1739209765.5751326;-45.120503652039325
1739209765.5751367;-45.120503652039325
1739209765.5751407;-45.120503652039325
1739209765.5751445;-45.120503652039325
1739209765.5751486;-38.13080360867914
1739209765.5751526;-45.120503652039325
1739209765.5751567;-38.13080360867914
1739209765.5751607;-38.13080360867914
1739209765.5751646;-38.13080360867914
1739209765.5751686;-35.57807855764607
1739209765.5751727;-38.13080360867914
1739209765.5751767;-38.13080360867914
1739209765.5751805;-38.13080360867914
1739209765.5751846;-45.120503652039325
1739209765.5751886;-38.13080360867914
1739209765.5751927;-45.120503652039325
1739209765.5751965;-38.13080360867914
1739209765.5752006;-45.120503652039325
1739209765.5752046;-45.120503652039325
1739209765.5752087;-35.57807855764607
1739209765.5752127;-38.13080360867914
1739209765.5752165;-38.13080360867914
1739209765.5752206;-38.13080360867914
1739209765.5752246;-45.120503652039325
1739209765.5752287;-45.120503652039325
1739209765.5752325;-45.120503652039325
1739209765.5752366;-45.120503652039325
1739209765.5752406;-45.120503652039325
1739209765.5752447;-38.13080360867914
1739209765.5752485;-45.120503652039325
1739209765.5752525;-45.120503652039325
1739209765.5752566;-35.57807855764607
1739209765.5752606;-35.57807855764607
1739209765.5752647;-45.120503652039325
1739209765.5752685;-38.13080360867914
1739209765.5752726;-35.57807855764607
1739209765.5752766;-38.13080360867914
1739209765.5752807;-32.816014438256545
1739209765.5752845;-38.13080360867914
1739209765.5752885;-45.120503652039325
1739209765.5752926;-35.57807855764607
1739209765.5752966;-32.816014438256545
1739209765.5753005;-45.120503652039325
1739209765.5753045;-45.120503652039325
1739209765.5753086;-38.13080360867914
1739209765.5753126;-38.13080360867914
1739209765.5753167;-45.120503652039325
1739209765.5753205;-45.120503652039325
1739209765.5753245;-45.120503652039325
1739209765.5753286;-45.120503652039325
1739209765.5753326;-38.13080360867914
1739209765.5753365;-38.13080360867914
1739209765.5753405;-35.57807855764607
1739209765.5753446;-25.826314394896354
1739209765.5753486;-33.981070128970906
1739209765.5753524;-45.120503652039325
1739209765.5753565;-38.13080360867914
1739209765.5753605;-38.13080360867914
1739209765.5753646;-45.120503652039325
1739209765.5753686;-38.13080360867914
1739209765.5753725;-33.981070128970906
1739209765.5753765;-45.120503652039325
1739209765.5753806;-38.13080360867914
1739209765.5753846;-33.981070128970906
1739209765.5753884;-45.120503652039325
1739209765.5753925;-38.13080360867914
1739209765.5753965;-38.13080360867914
1739209765.5754006;-38.13080360867914
1739209765.5754046;-38.13080360867914
1739209765.5754085;-45.120503652039325
1739209765.5754125;-45.120503652039325
1739209765.5754166;-35.57807855764607
1739209765.5754206;-35.57807855764607
1739209765.5754244;-45.120503652039325
1739209765.5754285;-33.981070128970906
1739209765.5754325;-38.13080360867914
1739209765.5754366;-45.120503652039325
1739209765.5754404;-35.57807855764607
1739209765.5754445;-38.13080360867914
1739209765.5754485;-45.120503652039325
1739209765.5754526;-38.13080360867914
1739209765.5754566;-38.13080360867914
1739209765.5754604;-38.13080360867914
1739209765.5754645;-32.816014438256545
1739209765.5754685;-38.13080360867914
1739209765.5754726;-45.120503652039325
1739209765.5754764;-38.13080360867914
1739209765.5754805;-38.13080360867914
1739209765.5754845;-45.120503652039325
1739209765.5754886;-45.120503652039325
1739209765.5754924;-38.13080360867914
1739209765.5754964;-35.57807855764607
1739209765.5755005;-33.981070128970906
1739209765.5755045;-45.120503652039325
1739209765.5755086;-45.120503652039325
1739209765.5755124;-38.13080360867914
1739209765.5755165;-45.120503652039325
1739209765.5755205;-45.120503652039325
1739209765.5755246;-45.120503652039325
1739209765.5755284;-45.120503652039325
1739209765.5755324;-38.13080360867914
1739209765.5755365;-35.57807855764607
1739209765.5755405;-38.13080360867914
1739209765.5755444;-45.120503652039325
1739209765.5755484;-38.13080360867914
1739209765.5755525;-38.13080360867914
1739209765.5755565;-38.13080360867914
1739209765.5755606;-45.120503652039325
1739209765.5755644;-45.120503652039325
1739209765.5755684;-45.120503652039325
1739209765.5755725;-31.141103565318915
1739209765.5755765;-45.120503652039325
1739209765.5755804;-45.120503652039325
1739209765.5755844;-38.13080360867914
1739209765.5755885;-38.13080360867914
1739209765.5755925;-45.120503652039325
1739209765.5755963;-45.120503652039325
1739209765.5756004;-38.13080360867914
1739209765.5756044;-45.120503652039325
1739209765.5756085;-45.120503652039325
1739209765.5756125;-45.120503652039325
1739209765.5756164;-38.13080360867914
1739209765.5756204;-45.120503652039325
1739209765.5756245;-35.57807855764607
1739209765.5756285;-38.13080360867914
1739209765.5756323;-38.13080360867914
1739209765.5756364;-38.13080360867914
1739209765.5756404;-45.120503652039325
1739209765.5756445;-45.120503652039325
1739209765.5756485;-38.13080360867914
1739209765.5756524;-45.120503652039325
1739209765.5756564;-35.57807855764607
1739209765.5756605;-33.981070128970906
1739209765.5756645;-38.13080360867914
1739209765.5756683;-28.992665084841942
1739209765.5756724;-38.13080360867914
1739209765.5756764;-38.13080360867914
1739209765.5756805;-45.120503652039325
1739209765.5756843;-38.13080360867914
1739209765.5756884;-38.13080360867914
1739209765.5756924;-38.13080360867914
1739209765.5756965;-45.120503652039325
1739209765.5757005;-29.438486411369347
1739209765.5757043;-32.816014438256545
1739209765.5757084;-38.13080360867914
1739209765.5757124;-45.120503652039325
1739209765.5757165;-38.13080360867914
1739209765.5757203;-38.13080360867914
1739209765.5757244;-38.13080360867914
1739209765.5757284;-45.120503652039325
1739209765.5757325;-33.981070128970906
1739209765.5757363;-38.13080360867914
1739209765.5757403;-38.13080360867914
1739209765.5757444;-45.120503652039325
1739209765.5757484;-38.13080360867914
1739209765.5757525;-35.57807855764607
1739209765.5757563;-45.120503652039325
1739209765.5757604;-45.120503652039325
1739209765.5757644;-38.13080360867914
1739209765.5757685;-45.120503652039325
1739209765.5757723;-38.13080360867914
1739209765.5757763;-32.816014438256545
1739209765.5757804;-38.13080360867914
1739209765.5757844;-45.120503652039325
1739209765.5757883;-35.57807855764607
1739209765.5757923;-38.13080360867914
1739209765.5757964;-38.13080360867914
1739209765.5758004;-38.13080360867914
1739209765.5758045;-45.120503652039325
1739209765.5758083;-38.13080360867914
1739209765.5758123;-38.13080360867914
1739209765.5758164;-45.120503652039325
1739209765.5758204;-38.13080360867914
1739209765.5758243;-33.981070128970906
1739209765.5758283;-38.13080360867914
1739209765.5758324;-38.13080360867914
1739209765.5758364;-33.981070128970906
1739209765.5758402;-45.120503652039325
1739209765.5758443;-38.13080360867914
1739209765.5758483;-35.57807855764607
1739209765.5758524;-33.981070128970906
1739209765.5758564;-45.120503652039325
1739209765.5758603;-31.141103565318915
1739209765.5758643;-28.992665084841942
1739209765.5758684;-45.120503652039325
1739209765.5758724;-45.120503652039325
1739209765.5758762;-38.13080360867914
1739209765.5758803;-38.13080360867914
1739209765.5758843;-45.120503652039325
1739209765.5758884;-45.120503652039325
1739209765.5758924;-45.120503652039325
1739209765.5758963;-38.13080360867914
1739209765.5759003;-35.57807855764607
1739209765.5759044;-35.57807855764607
1739209765.5759084;-38.13080360867914
1739209765.5759122;-35.57807855764607
1739209765.5759163;-35.57807855764607
1739209765.5759203;-45.120503652039325
1739209765.5759244;-38.13080360867914
1739209765.5759282;-35.57807855764607
1739209765.5759323;-38.13080360867914
1739209765.5759363;-45.120503652039325
1739209765.5759404;-38.13080360867914
1739209765.5759444;-45.120503652039325
1739209765.5759482;-33.981070128970906
1739209765.5759523;-45.120503652039325
1739209765.5759563;-38.13080360867914
1739209765.5759604;-31.141103565318915
1739209765.5759642;-45.120503652039325
1739209765.5759683;-45.120503652039325
1739209765.5759723;-38.13080360867914
1739209765.5759764;-35.57807855764607
1739209765.5759802;-38.13080360867914
1739209765.5759842;-45.120503652039325
1739209765.5759883;-45.120503652039325
1739209765.5759885;-45.120503652039325
1739209765.5759888;-45.120503652039325
1739209765.575989;-45.120503652039325
1739209765.5759892;-45.120503652039325
1739209765.5759895;-33.981070128970906
1739209765.5759897;-33.981070128970906
1739209765.57599;-45.120503652039325
1739209765.5759902;-35.57807855764607
1739209765.5759904;-33.981070128970906
1739209765.5759907;-45.120503652039325
1739209765.575991;-45.120503652039325
1739209765.5759912;-38.13080360867914
1739209765.5759914;-38.13080360867914
1739209765.5759916;-45.120503652039325
1739209765.5759919;-38.13080360867914
1739209765.575992;-45.120503652039325
1739209765.5759923;-38.13080360867914
1739209765.5759926;-33.981070128970906
1739209765.5759928;-45.120503652039325
1739209765.575993;-45.120503652039325
1739209765.5759933;-38.13080360867914
1739209765.5759935;-38.13080360867914
1739209765.5759938;-45.120503652039325
1739209765.575994;-38.13080360867914
1739209765.5759943;-33.981070128970906
1739209765.5759945;-45.120503652039325
1739209765.5759947;-45.120503652039325
1739209765.575995;-38.13080360867914
1739209765.5759952;-38.13080360867914
1739209765.5759954;-45.120503652039325
1739209765.5759957;-38.13080360867914
1739209765.575996;-38.13080360867914
1739209765.5759962;-45.120503652039325
1739209765.5759964;-38.13080360867914
1739209765.5759966;-45.120503652039325
1739209765.5759969;-45.120503652039325
1739209765.575997;-35.57807855764607
1739209765.5759974;-38.13080360867914
1739209765.5759976;-45.120503652039325
1739209765.5759978;-38.13080360867914
1739209765.575998;-35.57807855764607
1739209765.5759983;-38.13080360867914
1739209765.5759985;-45.120503652039325
1739209765.5759988;-38.13080360867914
1739209765.575999;-45.120503652039325
1739209765.5759993;-35.57807855764607
1739209765.5759993;-45.120503652039325
1739209765.5759995;-45.120503652039325
1739209765.5759997;-33.981070128970906
1739209765.576;-38.13080360867914
1739209765.5760002;-45.120503652039325
1739209765.5760005;-45.120503652039325
1739209765.5760007;-38.13080360867914
1739209765.576001;-45.120503652039325
1739209765.5760012;-38.13080360867914
1739209765.5760014;-38.13080360867914
1739209765.5760016;-38.13080360867914
1739209765.576002;-31.141103565318915
1739209765.5760021;-45.120503652039325
1739209765.5760024;-38.13080360867914
1739209765.5760026;-38.13080360867914
1739209765.5760028;-33.981070128970906
1739209765.576003;-45.120503652039325
1739209765.5760033;-45.120503652039325
1739209765.5760036;-38.13080360867914
1739209765.5760038;-45.120503652039325
1739209765.576004;-45.120503652039325
1739209765.5760043;-38.13080360867914
1739209765.5760045;-32.816014438256545
1739209765.5760047;-38.13080360867914
1739209765.576005;-45.120503652039325
1739209765.5760052;-38.13080360867914
1739209765.5760055;-38.13080360867914
1739209765.5760057;-31.141103565318915
1739209765.576006;-38.13080360867914
1739209765.5760062;-35.57807855764607
1739209765.5760064;-35.57807855764607
1739209765.5760067;-33.981070128970906
1739209765.576007;-35.57807855764607
1739209765.5760071;-38.13080360867914
1739209765.5760074;-38.13080360867914
1739209765.5760076;-38.13080360867914
1739209765.5760078;-45.120503652039325
1739209765.576008;-38.13080360867914
1739209765.5760083;-38.13080360867914
1739209765.5760086;-45.120503652039325
1739209765.5760088;-45.120503652039325
1739209765.576009;-38.13080360867914
1739209765.5760093;-32.816014438256545
1739209765.5760095;-38.13080360867914
1739209765.5760098;-45.120503652039325
1739209765.57601;-38.13080360867914
1739209765.5760102;-32.816014438256545
1739209765.5760105;-33.981070128970906
1739209765.5760107;-45.120503652039325
1739209765.576011;-45.120503652039325
1739209765.5760112;-35.57807855764607
1739209765.5760114;-33.981070128970906
1739209765.5760117;-45.120503652039325
1739209765.576012;-38.13080360867914
1739209765.5760121;-38.13080360867914
1739209765.5760124;-45.120503652039325
1739209765.5760126;-38.13080360867914
1739209765.5760128;-45.120503652039325
1739209765.576013;-38.13080360867914
1739209765.5760133;-33.981070128970906
1739209765.5760136;-38.13080360867914
1739209765.5760138;-38.13080360867914
1739209765.576014;-35.57807855764607
1739209765.5760143;-38.13080360867914
1739209765.5760145;-45.120503652039325
1739209765.5760148;-45.120503652039325
1739209765.576015;-38.13080360867914
1739209765.5760152;-29.438486411369347
1739209765.5760155;-38.13080360867914
1739209765.5760157;-45.120503652039325
1739209765.576016;-45.120503652039325
1739209765.5760162;-33.981070128970906
1739209765.5760164;-32.816014438256545
1739209765.5760167;-38.13080360867914
1739209765.576017;-45.120503652039325
1739209765.5760171;-45.120503652039325
1739209765.5760174;-45.120503652039325
1739209765.5760176;-38.13080360867914
1739209765.5760179;-35.57807855764607
1739209765.576018;-38.13080360867914
1739209765.5760183;-33.981070128970906
1739209765.5760186;-38.13080360867914
1739209765.5760188;-45.120503652039325
1739209765.576019;-31.141103565318915
1739209765.5760193;-33.981070128970906
1739209765.5760195;-45.120503652039325
1739209765.5760198;-45.120503652039325
1739209765.57602;-33.981070128970906
1739209765.5760202;-32.816014438256545
1739209765.5760205;-38.13080360867914
1739209765.5760207;-38.13080360867914
1739209765.576021;-33.981070128970906
1739209765.5760212;-38.13080360867914
1739209765.5760212;-38.13080360867914
1739209765.5760214;-45.120503652039325
1739209765.5760217;-45.120503652039325
1739209765.576022;-31.141103565318893
1739209765.5760221;-45.120503652039325
1739209765.5760224;-45.120503652039325
1739209765.5760226;-33.981070128970906
1739209765.5760229;-30.49652367304973
1739209765.576023;-38.13080360867914
1739209765.5760233;-33.981070128970906
1739209765.5760236;-32.816014438256545
1739209765.5760238;-38.13080360867914
1739209765.576024;-45.120503652039325
1739209765.5760243;-45.120503652039325
1739209765.5760245;-45.120503652039325
1739209765.5760248;-45.120503652039325
1739209765.576025;-38.13080360867914
1739209765.5760252;-45.120503652039325
1739209765.5760255;-38.13080360867914
1739209765.5760257;-45.120503652039325
1739209765.576026;-45.120503652039325
1739209765.5760262;-38.13080360867914
1739209765.5760264;-38.13080360867914
1739209765.5760267;-45.120503652039325
1739209765.576027;-45.120503652039325
1739209765.5760272;-35.57807855764607
1739209765.5760274;-33.981070128970906
1739209765.5760276;-33.981070128970906
1739209765.5760279;-38.13080360867914
1739209765.576028;-45.120503652039325
1739209765.5760283;-33.981070128970906
1739209765.5760286;-38.13080360867914
1739209765.5760288;-45.120503652039325
1739209765.576029;-45.120503652039325
1739209765.5760293;-45.120503652039325
1739209765.5760295;-45.120503652039325
1739209765.5760298;-38.13080360867914
1739209765.57603;-38.13080360867914
1739209765.5760303;-45.120503652039325
1739209765.5760305;-35.57807855764607
1739209765.5760307;-35.57807855764607
1739209765.576031;-38.13080360867914
1739209765.5760312;-38.13080360867914
1739209765.5760314;-38.13080360867914
1739209765.5760317;-45.120503652039325
1739209765.576032;-45.120503652039325
1739209765.5760322;-45.120503652039325
1739209765.5760324;-32.816014438256545
1739209765.5760326;-35.57807855764607
1739209765.5760329;-45.120503652039325
1739209765.576033;-38.13080360867914
1739209765.5760334;-38.13080360867914
1739209765.5760336;-38.13080360867914
1739209765.5760338;-45.120503652039325
1739209765.576034;-38.13080360867914
1739209765.5760343;-45.120503652039325
1739209765.5760345;-45.120503652039325
1739209765.5760348;-38.13080360867914
1739209765.576035;-35.57807855764607
1739209765.5760353;-33.981070128970906
1739209765.5760355;-45.120503652039325
1739209765.5760357;-45.120503652039325
1739209765.576036;-45.120503652039325
1739209765.5760362;-35.57807855764607
1739209765.5760365;-38.13080360867914
1739209765.5760367;-45.120503652039325
1739209765.576037;-45.120503652039325
1739209765.5760372;-33.981070128970906
1739209765.5760374;-32.816014438256545
1739209765.5760376;-45.120503652039325
1739209765.576038;-38.13080360867914
1739209765.5760381;-45.120503652039325
1739209765.5760384;-45.120503652039325
1739209765.5760386;-45.120503652039325
1739209765.5760388;-45.120503652039325
1739209765.576039;-45.120503652039325
1739209765.5760393;-45.120503652039325
1739209765.5760396;-35.57807855764607
1739209765.5760398;-45.120503652039325
1739209765.57604;-38.13080360867914
1739209765.5760403;-38.13080360867914
1739209765.5760405;-35.57807855764607
1739209765.5760407;-45.120503652039325
1739209765.576041;-31.141103565318893
1739209765.5760412;-38.13080360867914
1739209765.5760415;-45.120503652039325
1739209765.5760417;-45.120503652039325
1739209765.576042;-29.438486411369333
1739209765.5760422;-30.49652367304973
1739209765.5760424;-45.120503652039325
1739209765.5760427;-38.13080360867914
1739209765.576043;-38.13080360867914
1739209765.5760431;-35.57807855764607
1739209765.5760431;-38.13080360867914
1739209765.5760434;-45.120503652039325
1739209765.5760436;-45.120503652039325
1739209765.5760438;-45.120503652039325
1739209765.576044;-38.13080360867914
1739209765.5760443;-38.13080360867914
1739209765.5760446;-29.438486411369333
1739209765.5760448;-45.120503652039325
1739209765.576045;-45.120503652039325
1739209765.5760453;-45.120503652039325
1739209765.5760455;-33.981070128970906
1739209765.5760458;-31.141103565318915
1739209765.576046;-45.120503652039325
1739209765.5760462;-38.13080360867914
1739209765.5760465;-38.13080360867914
1739209765.5760467;-45.120503652039325
1739209765.576047;-38.13080360867914
1739209765.5760472;-45.120503652039325
1739209765.5760474;-45.120503652039325
1739209765.5760477;-35.57807855764607
1739209765.576048;-35.57807855764607
1739209765.5760481;-45.120503652039325
1739209765.5760484;-35.57807855764607
1739209765.5760486;-38.13080360867914
1739209765.5760489;-45.120503652039325
1739209765.576049;-38.13080360867914
1739209765.5760493;-32.816014438256545
1739209765.5760496;-27.267205301931607
1739209765.5760498;-38.13080360867914
1739209765.57605;-45.120503652039325
1739209765.5760503;-45.120503652039325
1739209765.5760505;-38.13080360867914
1739209765.5760508;-45.120503652039325
1739209765.576051;-33.981070128970906
1739209765.5760512;-45.120503652039325
1739209765.5760515;-31.14110356531892
1739209765.5760517;-45.120503652039325
1739209765.576052;-38.13080360867914
1739209765.5760522;-38.13080360867914
1739209765.5760524;-45.120503652039325
1739209765.5760527;-45.120503652039325
1739209765.576053;-45.120503652039325
1739209765.5760531;-45.120503652039325
1739209765.5760534;-45.120503652039325
1739209765.5760536;-38.13080360867914
1739209765.5760539;-38.13080360867914
1739209765.576054;-45.120503652039325
1739209765.5760543;-38.13080360867914
1739209765.5760546;-38.13080360867914
1739209765.5760548;-45.120503652039325
1739209765.576055;-38.13080360867914
1739209765.5760553;-31.141103565318915
1739209765.5760555;-38.13080360867914
1739209765.5760558;-38.13080360867914
1739209765.576056;-38.13080360867914
1739209765.5760562;-33.981070128970906
1739209765.5760565;-33.981070128970906
1739209765.5760567;-45.120503652039325
1739209765.576057;-45.120503652039325
1739209765.5760572;-28.218542851754165
1739209765.5760574;-45.120503652039325
1739209765.5760577;-38.13080360867914
1739209765.576058;-45.120503652039325
1739209765.5760581;-38.13080360867914
1739209765.5760584;-38.13080360867914
1739209765.5760586;-35.57807855764607
1739209765.5760589;-38.13080360867914
1739209765.576059;-31.141103565318915
1739209765.5760593;-38.13080360867914
1739209765.5760596;-45.120503652039325
1739209765.5760598;-38.13080360867914
1739209765.57606;-35.57807855764607
1739209765.5760603;-38.13080360867914
1739209765.5760605;-33.981070128970906
1739209765.5760608;-45.120503652039325
1739209765.576061;-33.981070128970906
1739209765.5760612;-32.816014438256545
1739209765.5760615;-38.13080360867914
1739209765.5760617;-38.13080360867914
1739209765.576062;-38.13080360867914
1739209765.5760622;-38.13080360867914
1739209765.5760624;-45.120503652039325
1739209765.5760627;-45.120503652039325
1739209765.576063;-45.120503652039325
1739209765.5760632;-38.13080360867914
1739209765.5760634;-45.120503652039325
1739209765.5760636;-45.120503652039325
1739209765.5760639;-38.13080360867914
1739209765.576064;-45.120503652039325
1739209765.5760643;-45.120503652039325
1739209765.5760646;-45.120503652039325
1739209765.5760648;-33.981070128970906
1739209765.576065;-45.120503652039325
1739209765.576065;-38.13080360867914
1739209765.5760653;-38.13080360867914
1739209765.5760655;-33.981070128970906
1739209765.5760658;-31.141103565318893
1739209765.576066;-38.13080360867914
1739209765.5760663;-38.13080360867914
1739209765.5760665;-33.981070128970906
1739209765.5760667;-38.13080360867914
1739209765.576067;-33.981070128970906
1739209765.5760672;-45.120503652039325
1739209765.5760674;-38.13080360867914
1739209765.5760677;-45.120503652039325
1739209765.576068;-33.981070128970906
1739209765.5760682;-45.120503652039325
1739209765.5760684;-45.120503652039325
1739209765.5760686;-32.816014438256545
1739209765.5760689;-38.13080360867914
1739209765.576069;-45.120503652039325
1739209765.5760694;-45.120503652039325
1739209765.5760696;-32.816014438256545
1739209765.5760698;-45.120503652039325
1739209765.57607;-38.13080360867914
1739209765.5760703;-32.816014438256545
1739209765.5760705;-38.13080360867914
1739209765.5760708;-38.13080360867914
1739209765.576071;-35.57807855764607
1739209765.5760713;-45.120503652039325
1739209765.5760715;-45.120503652039325
1739209765.5760717;-45.120503652039325
1739209765.576072;-38.13080360867914
1739209765.5760722;-45.120503652039325
1739209765.5760725;-45.120503652039325
1739209765.5760727;-35.57807855764607
1739209765.576073;-35.57807855764607
1739209765.5760732;-32.816014438256545
1739209765.5760734;-38.13080360867914
1739209765.5760736;-45.120503652039325
1739209765.576074;-45.120503652039325
1739209765.5760741;-45.120503652039325
1739209765.5760744;-38.13080360867914
1739209765.5760746;-45.120503652039325
1739209765.5760748;-45.120503652039325
1739209765.576075;-45.120503652039325
1739209765.5760753;-38.13080360867914
1739209765.5760756;-38.13080360867914
1739209765.5760758;-38.13080360867914
1739209765.576076;-45.120503652039325
1739209765.5760763;-45.120503652039325
1739209765.5760765;-45.120503652039325
1739209765.5760767;-45.120503652039325
1739209765.576077;-38.13080360867914
1739209765.5760772;-38.13080360867914
1739209765.5760775;-45.120503652039325
1739209765.5760777;-35.57807855764607
1739209765.576078;-45.120503652039325
1739209765.5760782;-31.141103565318893
1739209765.5760784;-38.13080360867914
1739209765.5760787;-38.13080360867914
1739209765.576079;-38.13080360867914
1739209765.5760791;-38.13080360867914
1739209765.5760794;-45.120503652039325
1739209765.5760796;-38.13080360867914
1739209765.5760798;-35.57807855764607
1739209765.57608;-45.120503652039325
1739209765.5760803;-45.120503652039325
1739209765.5760806;-38.13080360867914
1739209765.5760808;-45.120503652039325
1739209765.576081;-45.120503652039325
1739209765.5760813;-45.120503652039325
1739209765.5760815;-45.120503652039325
1739209765.5760818;-38.13080360867914
1739209765.576082;-45.120503652039325
1739209765.5760822;-45.120503652039325
1739209765.5760825;-38.13080360867914
1739209765.5760827;-38.13080360867914
1739209765.576083;-30.49652367304973
1739209765.5760832;-45.120503652039325
1739209765.5760834;-45.120503652039325
1739209765.5760837;-45.120503652039325
1739209765.576084;-33.981070128970906
1739209765.5760841;-33.981070128970906
1739209765.5760844;-35.57807855764607
1739209765.5760846;-38.13080360867914
1739209765.5760849;-45.120503652039325
1739209765.576085;-38.13080360867914
1739209765.5760853;-38.13080360867914
1739209765.5760856;-45.120503652039325
1739209765.5760858;-45.120503652039325
1739209765.576086;-45.120503652039325
1739209765.5760863;-45.120503652039325
1739209765.5760865;-45.120503652039325
1739209765.5760868;-38.13080360867914
1739209765.576087;-45.120503652039325
1739209765.576087;-38.13080360867914
1739209765.5760872;-45.120503652039325
1739209765.5760875;-33.981070128970906
1739209765.5760877;-32.816014438256545
1739209765.576088;-45.120503652039325
1739209765.5760882;-45.120503652039325
1739209765.5760884;-45.120503652039325
1739209765.5760887;-45.120503652039325
1739209765.576089;-45.120503652039325
1739209765.5760891;-35.57807855764607
1739209765.5760894;-45.120503652039325
1739209765.5760896;-38.13080360867914
1739209765.5760899;-45.120503652039325
1739209765.57609;-38.13080360867914
1739209765.5760903;-45.120503652039325
1739209765.5760906;-45.120503652039325
1739209765.5760908;-32.816014438256545
1739209765.576091;-38.13080360867914
1739209765.5760913;-33.981070128970906
1739209765.5760915;-32.816014438256545
1739209765.5760918;-35.57807855764607
1739209765.576092;-35.57807855764607
1739209765.5760922;-45.120503652039325
1739209765.5760925;-38.13080360867914
1739209765.5760927;-38.13080360867914
1739209765.576093;-38.13080360867914
1739209765.5760932;-45.120503652039325
1739209765.5760934;-45.120503652039325
1739209765.5760937;-38.13080360867914
1739209765.576094;-35.57807855764607
1739209765.5760942;-45.120503652039325
1739209765.5760944;-38.13080360867914
1739209765.5760946;-35.57807855764607
1739209765.5760949;-33.981070128970906
1739209765.576095;-45.120503652039325
1739209765.5760953;-45.120503652039325
1739209765.5760956;-45.120503652039325
1739209765.5760958;-38.13080360867914
1739209765.576096;-35.57807855764607
1739209765.5760963;-38.13080360867914
1739209765.5760965;-38.13080360867914
1739209765.5760968;-38.13080360867914
1739209765.576097;-38.13080360867914
1739209765.5760972;-28.992665084841942
1739209765.5760975;-45.120503652039325
1739209765.5760977;-45.120503652039325
1739209765.576098;-38.13080360867914
