CAN Message; 0x1b8:0200e1348a4d7053
1739209873.8565648;-33.981070128970906
1739209873.8565729;-31.141103565318915
1739209873.856581;-45.120503652039325
1739209873.856589;-38.13080360867914
1739209873.8565972;-45.120503652039325
1739209873.8566053;-45.120503652039325
1739209873.8566134;-45.120503652039325
1739209873.8566215;-32.816014438256545
1739209873.8566296;-38.13080360867914
1739209873.8566377;-45.120503652039325
1739209873.8566458;-38.13080360867914
1739209873.856654;-38.13080360867914
1739209873.856662;-38.13080360867914
1739209873.8566701;-45.120503652039325
1739209873.8566782;-38.13080360867914
1739209873.8566864;-45.120503652039325
1739209873.8566945;-38.13080360867914
1739209873.8567026;-30.49652367304973
1739209873.8567107;-38.13080360867914
1739209873.8567188;-45.120503652039325
1739209873.856727;-38.13080360867914
1739209873.856735;-38.13080360867914
1739209873.856743;-45.120503652039325
1739209873.8567512;-38.13080360867914
1739209873.8567593;-45.120503652039325
1739209873.8567674;-38.13080360867914
1739209873.8567755;-38.13080360867914
1739209873.8567836;-45.120503652039325
1739209873.8567917;-45.120503652039325
1739209873.8567998;-45.120503652039325
1739209873.856808;-45.120503652039325
1739209873.856816;-45.120503652039325
1739209873.8568242;-38.13080360867914
1739209873.8568323;-45.120503652039325
1739209873.8568404;-45.120503652039325
1739209873.8568485;-38.13080360867914
1739209873.8568566;-38.13080360867914
1739209873.8568647;-45.120503652039325
1739209873.856873;-45.120503652039325
1739209873.8568811;-45.120503652039325
1739209873.8568892;-38.13080360867914
1739209873.8568974;-27.8777449560314
1739209873.8569055;-45.120503652039325
1739209873.8569136;-45.120503652039325
1739209873.8569217;-38.13080360867914
1739209873.8569298;-33.981070128970906
1739209873.856938;-45.120503652039325
1739209873.856946;-45.120503652039325
1739209873.856954;-45.120503652039325
1739209873.8569622;-45.120503652039325
1739209873.8569703;-38.13080360867914
1739209873.8569784;-45.120503652039325
1739209873.8569865;-45.120503652039325
1739209873.8569946;-38.13080360867914
1739209873.8570027;-33.981070128970906
1739209873.8570108;-38.13080360867914
1739209873.857019;-38.13080360867914
1739209873.857027;-35.57807855764607
1739209873.8570352;-33.981070128970906
1739209873.8570433;-38.13080360867914
1739209873.8570514;-35.57807855764607
1739209873.8570595;-45.120503652039325
1739209873.8570676;-38.13080360867914
1739209873.8570757;-38.13080360867914
1739209873.8570838;-45.120503652039325
1739209873.857092;-32.816014438256545
1739209873.8571;-33.981070128970906
1739209873.857108;-45.120503652039325
1739209873.8571162;-38.13080360867914
1739209873.8571243;-38.13080360867914
1739209873.8571324;-38.13080360867914
1739209873.8571405;-38.13080360867914
1739209873.8571486;-45.120503652039325
1739209873.8571568;-45.120503652039325
1739209873.8571649;-33.981070128970906
1739209873.857173;-45.120503652039325
1739209873.857181;-45.120503652039325
1739209873.8571892;-38.13080360867914
1739209873.8571973;-38.13080360867914
1739209873.8572054;-45.120503652039325
1739209873.8572135;-38.13080360867914
1739209873.8572216;-35.57807855764607
1739209873.8572297;-38.13080360867914
1739209873.8572378;-38.13080360867914
1739209873.857246;-45.120503652039325
1739209873.857254;-45.120503652039325
1739209873.8572621;-38.13080360867914
1739209873.8572702;-38.13080360867914
1739209873.8572783;-38.13080360867914
1739209873.8572865;-45.120503652039325
1739209873.8572946;-45.120503652039325
1739209873.8573027;-45.120503652039325
1739209873.8573108;-35.57807855764607
1739209873.8573189;-38.13080360867914
1739209873.857327;-38.13080360867914
1739209873.857335;-35.57807855764607
1739209873.8573432;-38.13080360867914
1739209873.8573513;-38.13080360867914
1739209873.8573594;-38.13080360867914
1739209873.8573675;-45.120503652039325
1739209873.8573756;-38.13080360867914
1739209873.8573837;-45.120503652039325
1739209873.8573918;-38.13080360867914
1739209873.8574;-45.120503652039325
1739209873.857408;-45.120503652039325
1739209873.8574162;-38.13080360867914
1739209873.8574243;-38.13080360867914
1739209873.8574324;-45.120503652039325
1739209873.8574405;-45.120503652039325
1739209873.8574486;-35.57807855764607
1739209873.8574567;-45.120503652039325
1739209873.8574648;-45.120503652039325
1739209873.857473;-38.13080360867914
1739209873.857481;-35.57807855764607
1739209873.857489;-33.981070128970906
1739209873.8574972;-45.120503652039325
1739209873.8575053;-45.120503652039325
1739209873.8575134;-45.120503652039325
1739209873.8575215;-38.13080360867914
1739209873.8575296;-38.13080360867914
1739209873.8575377;-38.13080360867914
1739209873.8575459;-45.120503652039325
1739209873.857554;-38.13080360867914
1739209873.857562;-45.120503652039325
1739209873.8575702;-38.13080360867914
1739209873.8575783;-45.120503652039325
1739209873.8575864;-45.120503652039325
1739209873.8575945;-45.120503652039325
1739209873.8576026;-45.120503652039325
1739209873.8576107;-35.57807855764607
1739209873.8576188;-33.981070128970906
1739209873.857627;-45.120503652039325
1739209873.857635;-38.13080360867914
1739209873.8576431;-38.13080360867914
1739209873.8576512;-38.13080360867914
1739209873.8576593;-38.13080360867914
1739209873.8576674;-38.13080360867914
1739209873.8576756;-38.13080360867914
1739209873.8576837;-28.992665084841942
1739209873.8576918;-35.57807855764607
1739209873.8576999;-38.13080360867914
1739209873.857708;-45.120503652039325
1739209873.857716;-38.13080360867914
1739209873.8577242;-38.13080360867914
1739209873.8577323;-38.13080360867914
1739209873.8577404;-35.57807855764607
1739209873.8577485;-33.981070128970906
1739209873.8577566;-45.120503652039325
1739209873.8577647;-45.120503652039325
1739209873.8577728;-45.120503652039325
1739209873.857781;-45.120503652039325
1739209873.857789;-45.120503652039325
1739209873.8577971;-38.13080360867914
1739209873.8578053;-35.57807855764607
1739209873.8578134;-38.13080360867914
1739209873.8578215;-38.13080360867914
1739209873.8578296;-38.13080360867914
1739209873.8578377;-45.120503652039325
1739209873.8578458;-38.13080360867914
1739209873.857854;-35.57807855764607
1739209873.857862;-38.13080360867914
1739209873.85787;-38.13080360867914
1739209873.8578782;-33.981070128970906
1739209873.8578863;-38.13080360867914
1739209873.8578944;-45.120503652039325
1739209873.8579025;-45.120503652039325
1739209873.8579106;-33.981070128970906
1739209873.8579187;-45.120503652039325
1739209873.8579268;-38.13080360867914
1739209873.857935;-45.120503652039325
1739209873.857943;-38.13080360867914
1739209873.8579512;-38.13080360867914
1739209873.8579593;-45.120503652039325
1739209873.8579674;-35.57807855764607
1739209873.8579755;-38.13080360867914
1739209873.8579836;-45.120503652039325
1739209873.8579917;-38.13080360867914
1739209873.8579998;-35.57807855764607
1739209873.858008;-38.13080360867914
1739209873.858016;-38.13080360867914
1739209873.8580241;-38.13080360867914
1739209873.8580322;-32.816014438256545
1739209873.8580403;-38.13080360867914
1739209873.8580484;-38.13080360867914
1739209873.8580565;-38.13080360867914
1739209873.8580647;-45.120503652039325
1739209873.8580728;-38.13080360867914
1739209873.8580809;-45.120503652039325
1739209873.858089;-45.120503652039325
1739209873.858097;-45.120503652039325
1739209873.8581052;-45.120503652039325
1739209873.8581133;-35.57807855764607
1739209873.8581214;-38.13080360867914
1739209873.8581295;-45.120503652039325
1739209873.8581376;-33.981070128970906
1739209873.8581457;-33.981070128970906
1739209873.8581538;-45.120503652039325
1739209873.858162;-38.13080360867914
1739209873.85817;-35.57807855764607
1739209873.8581781;-45.120503652039325
1739209873.8581862;-45.120503652039325
1739209873.8581944;-45.120503652039325
1739209873.8582025;-45.120503652039325
1739209873.8582106;-38.13080360867914
1739209873.8582187;-38.13080360867914
1739209873.8582268;-45.120503652039325
1739209873.858235;-38.13080360867914
1739209873.858243;-35.57807855764607
1739209873.858251;-38.13080360867914
1739209873.8582592;-45.120503652039325
1739209873.8582673;-45.120503652039325
1739209873.8582754;-45.120503652039325
1739209873.8582835;-38.13080360867914
1739209873.8582916;-45.120503652039325
1739209873.8582997;-38.13080360867914
1739209873.8583078;-38.13080360867914
1739209873.858316;-38.13080360867914
1739209873.858324;-45.120503652039325
1739209873.8583322;-35.57807855764607
1739209873.8583403;-38.13080360867914
1739209873.8583484;-45.120503652039325
1739209873.8583565;-45.120503652039325
1739209873.8583646;-35.57807855764607
1739209873.8583727;-45.120503652039325
1739209873.8583808;-45.120503652039325
1739209873.858389;-38.13080360867914
1739209873.858397;-45.120503652039325
1739209873.858405;-32.816014438256545
1739209873.8584132;-45.120503652039325
1739209873.8584213;-45.120503652039325
1739209873.8584294;-45.120503652039325
1739209873.8584375;-35.57807855764607
1739209873.8584456;-35.57807855764607
1739209873.8584538;-45.120503652039325
1739209873.8584619;-45.120503652039325
1739209873.85847;-45.120503652039325
1739209873.858478;-45.120503652039325
1739209873.8584862;-35.57807855764607
1739209873.8584943;-45.120503652039325
1739209873.8585024;-45.120503652039325
1739209873.8585105;-38.13080360867914
1739209873.8585186;-35.57807855764607
1739209873.8585267;-33.981070128970906
1739209873.8585348;-45.120503652039325
1739209873.858543;-45.120503652039325
1739209873.858551;-35.57807855764607
1739209873.8585591;-38.13080360867914
1739209873.8585672;-38.13080360867914
1739209873.8585753;-45.120503652039325
1739209873.8585835;-38.13080360867914
1739209873.8585916;-38.13080360867914
1739209873.8585997;-27.8777449560314
1739209873.8586078;-32.816014438256545
1739209873.8586159;-45.120503652039325
1739209873.858624;-38.13080360867914
1739209873.858632;-38.13080360867914
1739209873.8586402;-38.13080360867914
1739209873.8586483;-38.13080360867914
1739209873.8586564;-38.13080360867914
1739209873.8586645;-35.57807855764607
1739209873.8586726;-45.120503652039325
1739209873.8586807;-38.13080360867914
1739209873.8586888;-45.120503652039325
1739209873.858697;-45.120503652039325
1739209873.858705;-45.120503652039325
1739209873.8587132;-45.120503652039325
1739209873.8587213;-45.120503652039325
1739209873.8587294;-32.816014438256545
1739209873.8587375;-33.981070128970906
1739209873.8587456;-45.120503652039325
1739209873.8587537;-45.120503652039325
1739209873.8587618;-35.57807855764607
1739209873.85877;-38.13080360867914
1739209873.858778;-45.120503652039325
1739209873.858786;-45.120503652039325
1739209873.8587942;-33.981070128970906
1739209873.8588023;-35.57807855764607
1739209873.8588104;-38.13080360867914
1739209873.8588185;-38.13080360867914
1739209873.8588266;-38.13080360867914
1739209873.8588347;-45.120503652039325
1739209873.8588428;-45.120503652039325
1739209873.858851;-38.13080360867914
1739209873.858859;-45.120503652039325
1739209873.8588672;-32.81601443825658
1739209873.8588753;-35.57807855764607
1739209873.8588834;-38.13080360867914
1739209873.8588915;-45.120503652039325
1739209873.8588996;-45.120503652039325
1739209873.8589077;-45.120503652039325
1739209873.8589158;-45.120503652039325
1739209873.858924;-33.981070128970906
1739209873.858932;-31.141103565318915
1739209873.8589401;-45.120503652039325
1739209873.8589482;-38.13080360867914
1739209873.8589566;-35.57807855764607
1739209873.8589647;-38.13080360867914
1739209873.8589728;-45.120503652039325
1739209873.858981;-38.13080360867914
1739209873.858989;-45.120503652039325
1739209873.858997;-45.120503652039325
1739209873.8590052;-45.120503652039325
1739209873.8590133;-45.120503652039325
1739209873.8590214;-45.120503652039325
1739209873.8590295;-45.120503652039325
1739209873.8590376;-35.57807855764607
1739209873.8590457;-38.13080360867914
1739209873.8590539;-45.120503652039325
1739209873.859062;-38.13080360867914
1739209873.85907;-35.57807855764607
1739209873.8590782;-38.13080360867914
1739209873.8590863;-45.120503652039325
1739209873.8590944;-45.120503652039325
1739209873.8591025;-35.57807855764607
1739209873.8591106;-45.120503652039325
1739209873.8591187;-38.13080360867914
1739209873.8591268;-35.57807855764607
1739209873.859135;-32.816014438256545
1739209873.859143;-45.120503652039325
1739209873.8591511;-38.13080360867914
1739209873.8591592;-32.816014438256545
1739209873.8591673;-38.13080360867914
1739209873.8591754;-45.120503652039325
1739209873.8591835;-45.120503652039325
1739209873.8591917;-45.120503652039325
1739209873.8591998;-45.120503652039325
1739209873.8592079;-45.120503652039325
1739209873.859216;-38.13080360867914
1739209873.859224;-45.120503652039325
1739209873.8592322;-38.13080360867914
1739209873.8592403;-38.13080360867914
1739209873.8592484;-45.120503652039325
1739209873.8592565;-45.120503652039325
1739209873.8592646;-38.13080360867914
1739209873.8592727;-38.13080360867914
1739209873.8592808;-45.120503652039325
1739209873.859289;-38.13080360867914
1739209873.859297;-35.57807855764607
1739209873.8593051;-38.13080360867914
1739209873.8593132;-45.120503652039325
1739209873.8593214;-38.13080360867914
1739209873.8593295;-38.13080360867914
1739209873.8593376;-45.120503652039325
1739209873.8593457;-45.120503652039325
1739209873.8593538;-45.120503652039325
1739209873.859362;-45.120503652039325
1739209873.85937;-45.120503652039325
1739209873.859378;-38.13080360867914
1739209873.8593862;-45.120503652039325
1739209873.8593943;-45.120503652039325
1739209873.8594024;-33.981070128970906
1739209873.8594105;-38.13080360867914
1739209873.8594186;-38.13080360867914
1739209873.8594267;-45.120503652039325
1739209873.8594348;-35.57807855764607
1739209873.859443;-45.120503652039325
1739209873.859451;-33.981070128970906
1739209873.8594592;-31.141103565318915
1739209873.8594673;-38.13080360867914
1739209873.8594754;-38.13080360867914
1739209873.8594835;-38.13080360867914
1739209873.8594916;-32.816014438256545
1739209873.8594997;-38.13080360867914
1739209873.8595078;-45.120503652039325
1739209873.859516;-45.120503652039325
1739209873.859524;-45.120503652039325
1739209873.859532;-45.120503652039325
1739209873.8595402;-35.57807855764607
1739209873.8595483;-38.13080360867914
1739209873.8595564;-38.13080360867914
1739209873.8595645;-45.120503652039325
1739209873.8595726;-38.13080360867914
1739209873.8595808;-38.13080360867914
1739209873.8595889;-45.120503652039325
1739209873.859597;-38.13080360867914
1739209873.859605;-45.120503652039325
1739209873.8596132;-45.120503652039325
1739209873.8596213;-45.120503652039325
1739209873.8596294;-38.13080360867914
1739209873.8596375;-45.120503652039325
1739209873.8596456;-31.141103565318915
1739209873.8596537;-26.991370085610722
1739209873.8596618;-38.13080360867914
1739209873.85967;-45.120503652039325
1739209873.859678;-45.120503652039325
1739209873.8596861;-29.438486411369333
1739209873.8596942;-33.981070128970906
1739209873.8597023;-45.120503652039325
1739209873.8597105;-45.120503652039325
1739209873.8597186;-33.981070128970956
1739209873.8597267;-32.816014438256545
1739209873.8597348;-45.120503652039325
1739209873.8597429;-45.120503652039325
1739209873.859751;-45.120503652039325
1739209873.859759;-45.120503652039325
1739209873.8597672;-45.120503652039325
1739209873.8597753;-38.13080360867914
1739209873.8597834;-28.58837851428586
1739209873.8597915;-38.13080360867914
1739209873.8597996;-45.120503652039325
1739209873.8598077;-35.57807855764607
1739209873.8598158;-38.13080360867914
1739209873.859824;-45.120503652039325
1739209873.859832;-45.120503652039325
1739209873.8598402;-45.120503652039325
1739209873.8598483;-45.120503652039325
1739209873.8598564;-38.13080360867914
1739209873.8598645;-45.120503652039325
1739209873.8598726;-45.120503652039325
1739209873.8598807;-38.13080360867914
1739209873.8598888;-38.13080360867914
1739209873.859897;-45.120503652039325
1739209873.859905;-45.120503652039325
1739209873.859913;-45.120503652039325
1739209873.8599212;-45.120503652039325
1739209873.8599293;-38.13080360867914
1739209873.8599374;-35.57807855764607
1739209873.8599455;-45.120503652039325
1739209873.8599536;-45.120503652039325
1739209873.8599617;-35.57807855764607
1739209873.8599699;-35.57807855764607
1739209873.859978;-29.438486411369333
1739209873.859986;-38.13080360867914
1739209873.8599942;-45.120503652039325
1739209873.8600023;-35.57807855764607
1739209873.8600104;-38.13080360867914
1739209873.8600185;-45.120503652039325
1739209873.8600266;-45.120503652039325
1739209873.8600347;-38.13080360867914
1739209873.8600428;-38.13080360867914
1739209873.860051;-45.120503652039325
1739209873.860059;-45.120503652039325
1739209873.8600671;-45.120503652039325
1739209873.8600752;-45.120503652039325
1739209873.8600833;-38.13080360867914
1739209873.8600914;-45.120503652039325
1739209873.8600996;-38.13080360867914
1739209873.8601077;-29.438486411369333
1739209873.8601158;-33.981070128970906
1739209873.8601239;-45.120503652039325
1739209873.860132;-38.13080360867914
1739209873.86014;-45.120503652039325
1739209873.8601482;-45.120503652039325
1739209873.8601563;-38.13080360867914
1739209873.8601644;-38.13080360867914
1739209873.8601725;-38.13080360867914
1739209873.8601806;-45.120503652039325
1739209873.8601887;-45.120503652039325
1739209873.8601968;-45.120503652039325
1739209873.860205;-38.13080360867914
1739209873.860213;-35.57807855764607
1739209873.8602211;-45.120503652039325
1739209873.8602293;-38.13080360867914
1739209873.8602374;-38.13080360867914
1739209873.8602455;-38.13080360867914
1739209873.8602536;-38.13080360867914
1739209873.8602617;-38.13080360867914
1739209873.8602698;-38.13080360867914
1739209873.860278;-33.981070128970906
1739209873.860286;-45.120503652039325
1739209873.860294;-45.120503652039325
1739209873.8603022;-32.816014438256545
1739209873.8603103;-35.57807855764607
1739209873.8603184;-38.13080360867914
1739209873.8603265;-38.13080360867914
1739209873.8603346;-35.57807855764607
1739209873.8603427;-38.13080360867914
1739209873.8603508;-35.57807855764607
1739209873.860359;-38.13080360867914
1739209873.860367;-45.120503652039325
1739209873.8603752;-45.120503652039325
1739209873.8603833;-35.57807855764607
1739209873.8603914;-38.13080360867914
1739209873.8603995;-38.13080360867914
1739209873.8604076;-38.13080360867914
1739209873.8604157;-45.120503652039325
1739209873.8604238;-38.13080360867914
1739209873.860432;-45.120503652039325
1739209873.86044;-33.981070128970906
1739209873.8604481;-45.120503652039325
1739209873.8604562;-38.13080360867914
1739209873.8604643;-38.13080360867914
1739209873.8604724;-45.120503652039325
1739209873.8604805;-35.57807855764607
1739209873.8604887;-38.13080360867914
1739209873.8604968;-45.120503652039325
1739209873.8605049;-38.13080360867914
1739209873.860513;-38.13080360867914
1739209873.860521;-45.120503652039325
1739209873.8605292;-38.13080360867914
1739209873.8605373;-35.57807855764607
1739209873.8605454;-38.13080360867914
1739209873.8605535;-35.57807855764607
1739209873.8605616;-38.13080360867914
1739209873.8605697;-33.981070128970906
1739209873.8605778;-38.13080360867914
1739209873.860586;-45.120503652039325
1739209873.860594;-45.120503652039325
1739209873.8606021;-38.13080360867914
1739209873.8606102;-38.13080360867914
1739209873.8606184;-45.120503652039325
1739209873.8606265;-38.13080360867914
1739209873.8606346;-38.13080360867914
1739209873.8606427;-45.120503652039325
1739209873.8606508;-38.13080360867914
1739209873.860659;-38.13080360867914
1739209873.860667;-38.13080360867914
1739209873.860675;-38.13080360867914
1739209873.8606832;-38.13080360867914
1739209873.8606913;-45.120503652039325
1739209873.8606994;-38.13080360867914
1739209873.8607075;-45.120503652039325
1739209873.8607156;-38.13080360867914
1739209873.8607237;-45.120503652039325
1739209873.8607318;-38.13080360867914
1739209873.86074;-45.120503652039325
1739209873.860748;-38.13080360867914
1739209873.8607562;-35.57807855764607
1739209873.8607643;-28.58837851428586
1739209873.8607724;-38.13080360867914
1739209873.8607805;-45.120503652039325
1739209873.8607886;-45.120503652039325
1739209873.8607967;-45.120503652039325
1739209873.8608048;-35.57807855764607
1739209873.860813;-38.13080360867914
1739209873.860821;-38.13080360867914
1739209873.860829;-27.267205301931607
1739209873.8608372;-33.981070128970906
1739209873.8608453;-38.13080360867914
1739209873.8608534;-45.120503652039325
1739209873.8608615;-33.981070128970906
1739209873.8608696;-45.120503652039325
1739209873.8608778;-45.120503652039325
1739209873.8608859;-45.120503652039325
1739209873.860894;-38.13080360867914
1739209873.860902;-38.13080360867914
1739209873.8609102;-38.13080360867914
1739209873.8609183;-38.13080360867914
1739209873.8609264;-38.13080360867914
1739209873.8609345;-45.120503652039325
1739209873.8609426;-45.120503652039325
1739209873.8609507;-45.120503652039325
1739209873.8609588;-38.13080360867914
1739209873.860967;-38.13080360867914
1739209873.860975;-45.120503652039325
1739209873.8609831;-45.120503652039325
1739209873.8609912;-45.120503652039325
1739209873.8609993;-35.57807855764607
1739209873.8610075;-45.120503652039325
1739209873.8610156;-45.120503652039325
1739209873.861024;-31.141103565318915
1739209873.861032;-33.981070128970906
1739209873.86104;-45.120503652039325
1739209873.8610482;-38.13080360867914
1739209873.8610563;-38.13080360867914
1739209873.8610644;-45.120503652039325
1739209873.8610725;-38.13080360867914
1739209873.8610806;-33.981070128970906
1739209873.8610888;-45.120503652039325
1739209873.8610969;-45.120503652039325
1739209873.861105;-38.13080360867914
1739209873.861113;-45.120503652039325
1739209873.8611212;-35.57807855764607
1739209873.8611293;-38.13080360867914
1739209873.8611374;-45.120503652039325
1739209873.8611455;-45.120503652039325
1739209873.8611536;-45.120503652039325
1739209873.8611617;-45.120503652039325
1739209873.8611698;-38.13080360867914
1739209873.861178;-45.120503652039325
1739209873.861186;-45.120503652039325
1739209873.8611941;-33.981070128970906
1739209873.8612022;-38.13080360867914
1739209873.8612103;-38.13080360867914
1739209873.8612185;-32.816014438256545
1739209873.8612266;-38.13080360867914
1739209873.8612347;-38.13080360867914
1739209873.8612428;-35.57807855764607
1739209873.8612509;-33.981070128970906
1739209873.861259;-45.120503652039325
1739209873.861267;-45.120503652039325
1739209873.8612752;-32.816014438256545
1739209873.8612833;-38.13080360867914
1739209873.8612914;-45.120503652039325
1739209873.8612995;-38.13080360867914
1739209873.8613076;-35.57807855764607
1739209873.8613157;-38.13080360867914
1739209873.8613238;-32.816014438256545
1739209873.861332;-35.57807855764607
1739209873.86134;-45.120503652039325
1739209873.8613482;-45.120503652039325
1739209873.8613563;-38.13080360867914
1739209873.8613644;-38.13080360867914
1739209873.8613725;-45.120503652039325
1739209873.8613806;-33.981070128970906
1739209873.8613887;-38.13080360867914
1739209873.8613968;-38.13080360867914
1739209873.861405;-45.120503652039325
1739209873.861413;-38.13080360867914
1739209873.861421;-45.120503652039325
1739209873.8614292;-45.120503652039325
1739209873.8614373;-45.120503652039325
1739209873.8614454;-38.13080360867914
1739209873.8614535;-33.981070128970906
1739209873.8614616;-38.13080360867914
1739209873.8614697;-32.816014438256545
1739209873.8614779;-45.120503652039325
1739209873.861486;-35.57807855764607
1739209873.861494;-38.13080360867914
1739209873.8615022;-45.120503652039325
1739209873.8615103;-45.120503652039325
1739209873.8615184;-38.13080360867914
1739209873.8615265;-38.13080360867914
1739209873.8615346;-45.120503652039325
1739209873.8615427;-38.13080360867914
1739209873.8615508;-45.120503652039325
1739209873.861559;-45.120503652039325
1739209873.861567;-38.13080360867914
1739209873.8615751;-38.13080360867914
1739209873.8615832;-45.120503652039325
1739209873.8615913;-45.120503652039325
1739209873.8615994;-45.120503652039325
1739209873.8616076;-38.13080360867914
1739209873.8616157;-45.120503652039325
1739209873.8616238;-38.13080360867914
1739209873.8616319;-38.13080360867914
1739209873.86164;-38.13080360867914
1739209873.861648;-32.816014438256545
1739209873.8616562;-38.13080360867914
1739209873.8616643;-38.13080360867914
1739209873.8616724;-45.120503652039325
1739209873.8616805;-33.981070128970906
1739209873.8616886;-30.49652367304973
1739209873.8616967;-38.13080360867914
1739209873.8617048;-45.120503652039325
1739209873.861713;-45.120503652039325
1739209873.861721;-38.13080360867914
1739209873.8617291;-35.57807855764607
1739209873.8617373;-33.981070128970906
1739209873.8617454;-45.120503652039325
1739209873.8617535;-35.57807855764607
1739209873.8617616;-35.57807855764607
1739209873.8617697;-38.13080360867914
1739209873.8617778;-45.120503652039325
1739209873.861786;-45.120503652039325
1739209873.861794;-45.120503652039325
1739209873.861802;-38.13080360867914
1739209873.8618102;-32.816014438256545
1739209873.8618183;-31.141103565318915
1739209873.8618264;-45.120503652039325
1739209873.8618345;-45.120503652039325
1739209873.8618426;-38.13080360867914
1739209873.8618507;-38.13080360867914
1739209873.8618588;-38.13080360867914
1739209873.861867;-38.13080360867914
1739209873.861875;-45.120503652039325
1739209873.8618832;-38.13080360867914
1739209873.8618913;-32.816014438256545
1739209873.8618994;-38.13080360867914
1739209873.8619075;-45.120503652039325
1739209873.8619156;-38.13080360867914
1739209873.8619237;-38.13080360867914
1739209873.8619318;-38.13080360867914
1739209873.86194;-38.13080360867914
1739209873.861948;-35.57807855764607
1739209873.8619561;-45.120503652039325
1739209873.8619642;-38.13080360867914
1739209873.8619723;-45.120503652039325
1739209873.8619804;-45.120503652039325
1739209873.8619885;-45.120503652039325
1739209873.8619967;-45.120503652039325
1739209873.8620048;-38.13080360867914
1739209873.8620129;-28.992665084841942
1739209873.862021;-45.120503652039325
1739209873.862029;-38.13080360867914
1739209873.8620372;-38.13080360867914
1739209873.8620453;-38.13080360867914
1739209873.8620534;-38.13080360867914
1739209873.8620615;-45.120503652039325
1739209873.8620696;-45.120503652039325
1739209873.8620777;-38.13080360867914
1739209873.8620858;-35.57807855764607
1739209873.862094;-38.13080360867914
1739209873.862102;-45.120503652039325
1739209873.8621101;-38.13080360867914
1739209873.8621182;-35.57807855764607
1739209873.8621264;-38.13080360867914
1739209873.8621345;-38.13080360867914
1739209873.8621426;-38.13080360867914
1739209873.8621507;-45.120503652039325
1739209873.8621588;-45.120503652039325
1739209873.862167;-32.816014438256545
1739209873.862175;-45.120503652039325
1739209873.862183;-38.13080360867914
1739209873.8621912;-35.57807855764607
1739209873.8621993;-38.13080360867914
1739209873.8622074;-31.141103565318915
1739209873.8622155;-32.816014438256545
1739209873.8622236;-38.13080360867914
1739209873.8622317;-45.120503652039325
1739209873.8622398;-38.13080360867914
1739209873.862248;-33.981070128970906
1739209873.862256;-33.981070128970906
1739209873.8622642;-45.120503652039325
1739209873.8622723;-45.120503652039325
1739209873.8622804;-45.120503652039325
1739209873.8622885;-38.13080360867914
1739209873.8622966;-45.120503652039325
1739209873.8623047;-45.120503652039325
1739209873.8623128;-38.13080360867914
1739209873.862321;-33.981070128970906
1739209873.862329;-45.120503652039325
1739209873.862337;-38.13080360867914
1739209873.8623452;-38.13080360867914
1739209873.8623533;-45.120503652039325
1739209873.8623614;-38.13080360867914
1739209873.8623695;-45.120503652039325
1739209873.8623776;-45.120503652039325
1739209873.8623857;-45.120503652039325
1739209873.8623939;-45.120503652039325
1739209873.862402;-38.13080360867914
1739209873.86241;-38.13080360867914
1739209873.8624182;-45.120503652039325
1739209873.8624263;-45.120503652039325
1739209873.8624344;-38.13080360867914
1739209873.8624425;-35.57807855764607
1739209873.8624506;-45.120503652039325
1739209873.8624587;-45.120503652039325
1739209873.8624668;-45.120503652039325
1739209873.862475;-38.13080360867914
1739209873.862483;-38.13080360867914
1739209873.8624911;-45.120503652039325
1739209873.8624992;-38.13080360867914
1739209873.8625073;-45.120503652039325
1739209873.8625154;-38.13080360867914
1739209873.8625236;-45.120503652039325
1739209873.8625317;-38.13080360867914
1739209873.8625398;-33.981070128970906
1739209873.8625479;-45.120503652039325
1739209873.862556;-38.13080360867914
1739209873.862564;-38.13080360867914
1739209873.8625722;-38.13080360867914
1739209873.8625803;-45.120503652039325
1739209873.8625884;-35.57807855764607
1739209873.8625965;-38.13080360867914
1739209873.8626046;-38.13080360867914
1739209873.8626127;-38.13080360867914
1739209873.8626208;-38.13080360867914
1739209873.862629;-38.13080360867914
1739209873.862637;-38.13080360867914
1739209873.8626451;-38.13080360867914
1739209873.8626533;-45.120503652039325
1739209873.8626614;-45.120503652039325
1739209873.8626695;-45.120503652039325
1739209873.8626776;-33.981070128970906
1739209873.8626857;-45.120503652039325
1739209873.8626938;-38.13080360867914
1739209873.862702;-38.13080360867914
1739209873.86271;-38.13080360867914
1739209873.862718;-45.120503652039325
1739209873.8627262;-38.13080360867914
1739209873.8627343;-27.8777449560314
1739209873.8627424;-38.13080360867914
1739209873.8627505;-35.57807855764607
1739209873.8627586;-38.13080360867914
1739209873.8627667;-38.13080360867914
1739209873.8627748;-38.13080360867914
1739209873.862783;-45.120503652039325
1739209873.862791;-45.120503652039325
1739209873.8627992;-45.120503652039325
1739209873.8628073;-38.13080360867914
1739209873.8628154;-45.120503652039325
1739209873.8628235;-45.120503652039325
1739209873.8628316;-38.13080360867914
1739209873.8628397;-45.120503652039325
1739209873.8628478;-45.120503652039325
1739209873.862856;-38.13080360867914
1739209873.862864;-38.13080360867914
1739209873.8628721;-45.120503652039325
1739209873.8628802;-45.120503652039325
1739209873.8628883;-45.120503652039325
1739209873.8628964;-45.120503652039325
1739209873.8629045;-38.13080360867914
1739209873.8629127;-45.120503652039325
1739209873.8629208;-38.13080360867914
1739209873.8629289;-29.438486411369333
