CAN Message; 0x77:b1bb20d10f6f1175
1739209912.3582463;-45.120503652039325
1739209912.3582468;-45.120503652039325
1739209912.3582473;-45.120503652039325
1739209912.3582478;-31.141103565318915
1739209912.3582482;-33.981070128970906
1739209912.3582487;-38.13080360867914
1739209912.3582492;-45.120503652039325
1739209912.3582497;-38.13080360867914
1739209912.35825;-38.13080360867914
1739209912.3582504;-38.13080360867914
1739209912.3582509;-45.120503652039325
1739209912.3582513;-45.120503652039325
1739209912.3582518;-38.13080360867914
1739209912.3582523;-38.13080360867914
1739209912.3582528;-38.13080360867914
1739209912.3582532;-45.120503652039325
1739209912.3582537;-35.57807855764607
1739209912.3582542;-38.13080360867914
1739209912.3582547;-38.13080360867914
1739209912.3582551;-33.981070128970906
1739209912.3582556;-31.141103565318915
1739209912.358256;-38.13080360867914
1739209912.3582566;-45.120503652039325
1739209912.358257;-38.13080360867914
1739209912.3582575;-45.120503652039325
1739209912.358258;-33.981070128970906
1739209912.3582585;-45.120503652039325
1739209912.358259;-33.981070128970906
1739209912.3582594;-31.141103565318915
1739209912.35826;-45.120503652039325
1739209912.3582604;-45.120503652039325
1739209912.3582609;-38.13080360867914
1739209912.3582613;-38.13080360867914
1739209912.3582618;-45.120503652039325
1739209912.3582623;-38.13080360867914
1739209912.3582628;-38.13080360867914
1739209912.3582633;-38.13080360867914
1739209912.3582637;-45.120503652039325
1739209912.3582642;-45.120503652039325
1739209912.3582647;-38.13080360867914
1739209912.3582652;-38.13080360867914
1739209912.3582656;-38.13080360867914
1739209912.358266;-45.120503652039325
1739209912.3582666;-38.13080360867914
1739209912.358267;-38.13080360867914
1739209912.3582675;-38.13080360867914
1739209912.358268;-38.13080360867914
1739209912.3582685;-38.13080360867914
1739209912.358269;-38.13080360867914
1739209912.3582692;-33.981070128970906
1739209912.3582697;-45.120503652039325
1739209912.3582702;-38.13080360867914
1739209912.3582706;-38.13080360867914
1739209912.3582711;-38.13080360867914
1739209912.3582716;-38.13080360867914
1739209912.358272;-45.120503652039325
1739209912.3582726;-32.816014438256545
1739209912.358273;-32.816014438256545
1739209912.3582735;-38.13080360867914
1739209912.358274;-45.120503652039325
1739209912.3582745;-33.981070128970906
1739209912.358275;-38.13080360867914
1739209912.3582754;-38.13080360867914
1739209912.358276;-45.120503652039325
1739209912.3582764;-45.120503652039325
1739209912.3582768;-38.13080360867914
1739209912.3582773;-45.120503652039325
1739209912.3582778;-45.120503652039325
1739209912.3582783;-38.13080360867914
1739209912.3582788;-38.13080360867914
1739209912.3582792;-38.13080360867914
1739209912.3582797;-45.120503652039325
1739209912.3582802;-33.981070128970906
1739209912.3582807;-31.141103565318893
1739209912.3582811;-38.13080360867914
1739209912.3582816;-38.13080360867914
1739209912.358282;-38.13080360867914
1739209912.3582826;-45.120503652039325
1739209912.358283;-45.120503652039325
1739209912.3582835;-38.13080360867914
1739209912.358284;-45.120503652039325
1739209912.3582845;-45.120503652039325
1739209912.358285;-38.13080360867914
1739209912.3582854;-45.120503652039325
1739209912.358286;-38.13080360867914
1739209912.3582864;-38.13080360867914
1739209912.3582869;-38.13080360867914
1739209912.3582873;-45.120503652039325
1739209912.3582878;-38.13080360867914
1739209912.3582883;-32.816014438256545
1739209912.3582885;-45.120503652039325
1739209912.358289;-38.13080360867914
1739209912.3582895;-38.13080360867914
1739209912.35829;-45.120503652039325
1739209912.3582904;-45.120503652039325
1739209912.358291;-45.120503652039325
1739209912.3582914;-45.120503652039325
1739209912.3582919;-45.120503652039325
1739209912.3582923;-45.120503652039325
1739209912.3582928;-45.120503652039325
1739209912.3582933;-45.120503652039325
1739209912.3582938;-38.13080360867914
1739209912.3582942;-35.57807855764607
1739209912.3582947;-45.120503652039325
1739209912.3582952;-45.120503652039325
1739209912.3582957;-35.57807855764607
1739209912.3582962;-38.13080360867914
1739209912.3582966;-45.120503652039325
1739209912.358297;-38.13080360867914
1739209912.3582976;-45.120503652039325
1739209912.358298;-45.120503652039325
1739209912.3582985;-38.13080360867914
1739209912.358299;-38.13080360867914
1739209912.3582995;-38.13080360867914
1739209912.3583;-45.120503652039325
1739209912.3583004;-45.120503652039325
1739209912.358301;-38.13080360867914
1739209912.3583014;-45.120503652039325
1739209912.3583019;-45.120503652039325
1739209912.3583024;-45.120503652039325
1739209912.3583028;-38.13080360867914
1739209912.3583033;-38.13080360867914
1739209912.3583038;-38.13080360867914
1739209912.3583043;-45.120503652039325
1739209912.3583047;-35.57807855764607
1739209912.3583052;-32.816014438256545
1739209912.3583057;-45.120503652039325
1739209912.3583062;-45.120503652039325
1739209912.3583066;-38.13080360867914
1739209912.3583071;-32.816014438256545
1739209912.3583076;-38.13080360867914
1739209912.3583078;-38.13080360867914
1739209912.3583083;-38.13080360867914
1739209912.3583088;-45.120503652039325
1739209912.3583093;-45.120503652039325
1739209912.3583097;-45.120503652039325
1739209912.3583102;-45.120503652039325
1739209912.3583107;-45.120503652039325
1739209912.3583112;-38.13080360867914
1739209912.3583117;-38.13080360867914
1739209912.3583121;-45.120503652039325
1739209912.3583126;-45.120503652039325
1739209912.358313;-35.57807855764607
1739209912.3583136;-35.57807855764607
1739209912.358314;-38.13080360867914
1739209912.3583145;-38.13080360867914
1739209912.358315;-38.13080360867914
1739209912.3583155;-32.816014438256545
1739209912.358316;-38.13080360867914
1739209912.3583164;-28.58837851428586
1739209912.358317;-38.13080360867914
1739209912.3583174;-38.13080360867914
1739209912.3583179;-38.13080360867914
1739209912.3583183;-38.13080360867914
1739209912.3583188;-45.120503652039325
1739209912.3583193;-35.57807855764607
1739209912.3583198;-45.120503652039325
1739209912.3583202;-31.141103565318943
1739209912.3583207;-38.13080360867914
1739209912.3583212;-38.13080360867914
1739209912.3583217;-45.120503652039325
1739209912.3583221;-38.13080360867914
1739209912.3583226;-45.120503652039325
1739209912.358323;-38.13080360867914
1739209912.3583236;-32.816014438256545
1739209912.358324;-32.816014438256545
1739209912.3583245;-38.13080360867914
1739209912.358325;-35.57807855764607
1739209912.3583255;-38.13080360867914
1739209912.358326;-45.120503652039325
1739209912.3583264;-45.120503652039325
1739209912.358327;-38.13080360867914
1739209912.3583272;-45.120503652039325
1739209912.3583276;-38.13080360867914
1739209912.358328;-38.13080360867914
1739209912.3583286;-45.120503652039325
1739209912.358329;-38.13080360867914
1739209912.3583295;-38.13080360867914
1739209912.35833;-45.120503652039325
1739209912.3583305;-45.120503652039325
1739209912.358331;-38.13080360867914
1739209912.3583314;-38.13080360867914
1739209912.358332;-38.13080360867914
1739209912.3583324;-33.981070128970906
1739209912.3583329;-45.120503652039325
1739209912.3583333;-45.120503652039325
1739209912.3583338;-45.120503652039325
1739209912.3583343;-45.120503652039325
1739209912.3583348;-45.120503652039325
1739209912.3583353;-31.141103565318915
1739209912.3583357;-35.57807855764607
1739209912.3583362;-38.13080360867914
1739209912.3583367;-38.13080360867914
1739209912.3583372;-38.13080360867914
1739209912.3583376;-45.120503652039325
1739209912.358338;-45.120503652039325
1739209912.3583386;-38.13080360867914
1739209912.358339;-31.14110356531892
1739209912.3583395;-31.141103565318915
1739209912.35834;-38.13080360867914
1739209912.3583405;-45.120503652039325
1739209912.358341;-45.120503652039325
1739209912.3583415;-45.120503652039325
1739209912.358342;-45.120503652039325
1739209912.3583424;-45.120503652039325
1739209912.358343;-28.992665084841942
1739209912.3583434;-31.141103565318915
1739209912.3583438;-38.13080360867914
1739209912.3583443;-38.13080360867914
1739209912.3583448;-38.13080360867914
1739209912.3583453;-38.13080360867914
1739209912.3583457;-35.57807855764607
1739209912.3583462;-45.120503652039325
1739209912.3583465;-35.57807855764607
1739209912.358347;-30.49652367304973
1739209912.3583474;-38.13080360867914
1739209912.358348;-38.13080360867914
1739209912.3583484;-45.120503652039325
1739209912.3583488;-38.13080360867914
1739209912.3583493;-33.981070128970906
1739209912.3583498;-45.120503652039325
1739209912.3583503;-38.13080360867914
1739209912.3583508;-33.981070128970906
1739209912.3583512;-35.57807855764607
1739209912.3583517;-38.13080360867914
1739209912.3583522;-38.13080360867914
1739209912.3583527;-38.13080360867914
1739209912.3583531;-32.816014438256545
1739209912.3583536;-35.57807855764607
1739209912.358354;-45.120503652039325
1739209912.3583546;-38.13080360867914
1739209912.358355;-38.13080360867914
1739209912.3583555;-45.120503652039325
1739209912.358356;-45.120503652039325
1739209912.3583565;-35.57807855764607
1739209912.358357;-35.57807855764607
1739209912.3583574;-38.13080360867914
1739209912.358358;-45.120503652039325
1739209912.3583584;-31.141103565318915
1739209912.3583589;-45.120503652039325
1739209912.3583593;-38.13080360867914
1739209912.3583598;-38.13080360867914
1739209912.3583603;-38.13080360867914
1739209912.3583608;-38.13080360867914
1739209912.3583612;-38.13080360867914
1739209912.3583617;-45.120503652039325
1739209912.3583622;-38.13080360867914
1739209912.3583627;-35.57807855764607
1739209912.3583632;-45.120503652039325
1739209912.3583636;-45.120503652039325
1739209912.358364;-30.49652367304973
1739209912.3583646;-33.981070128970906
1739209912.358365;-45.120503652039325
1739209912.3583655;-45.120503652039325
1739209912.3583658;-38.13080360867914
1739209912.3583663;-45.120503652039325
1739209912.3583667;-45.120503652039325
1739209912.3583672;-38.13080360867914
1739209912.3583677;-38.13080360867914
1739209912.3583682;-45.120503652039325
1739209912.3583686;-38.13080360867914
1739209912.358369;-45.120503652039325
1739209912.3583696;-38.13080360867914
1739209912.35837;-38.13080360867914
1739209912.3583705;-45.120503652039325
1739209912.358371;-38.13080360867914
1739209912.3583715;-35.57807855764607
1739209912.358372;-33.981070128970906
1739209912.3583724;-45.120503652039325
1739209912.358373;-38.13080360867914
1739209912.3583734;-38.13080360867914
1739209912.3583739;-45.120503652039325
1739209912.3583744;-45.120503652039325
1739209912.3583748;-38.13080360867914
1739209912.3583753;-45.120503652039325
1739209912.3583758;-45.120503652039325
1739209912.3583763;-38.13080360867914
1739209912.3583767;-38.13080360867914
1739209912.3583772;-38.13080360867914
1739209912.3583777;-38.13080360867914
1739209912.3583782;-38.13080360867914
1739209912.3583786;-45.120503652039325
1739209912.3583791;-33.981070128970906
1739209912.3583796;-38.13080360867914
1739209912.35838;-38.13080360867914
1739209912.3583806;-45.120503652039325
1739209912.358381;-35.57807855764607
1739209912.3583815;-32.816014438256545
1739209912.358382;-45.120503652039325
1739209912.3583825;-45.120503652039325
1739209912.358383;-38.13080360867914
1739209912.3583834;-35.57807855764607
1739209912.358384;-45.120503652039325
1739209912.3583844;-45.120503652039325
1739209912.3583848;-45.120503652039325
1739209912.358385;-45.120503652039325
1739209912.3583856;-45.120503652039325
1739209912.358386;-45.120503652039325
1739209912.3583865;-38.13080360867914
1739209912.358387;-45.120503652039325
1739209912.3583875;-45.120503652039325
1739209912.358388;-45.120503652039325
1739209912.3583884;-35.57807855764607
1739209912.358389;-31.141103565318893
1739209912.3583894;-45.120503652039325
1739209912.3583899;-45.120503652039325
1739209912.3583903;-45.120503652039325
1739209912.3583908;-38.13080360867914
1739209912.3583913;-38.13080360867914
1739209912.3583918;-45.120503652039325
1739209912.3583922;-45.120503652039325
1739209912.3583927;-45.120503652039325
1739209912.3583932;-45.120503652039325
1739209912.3583937;-45.120503652039325
1739209912.3583941;-38.13080360867914
1739209912.3583946;-45.120503652039325
1739209912.358395;-45.120503652039325
1739209912.3583956;-45.120503652039325
1739209912.358396;-35.57807855764607
1739209912.3583965;-30.49652367304973
1739209912.358397;-38.13080360867914
1739209912.3583975;-45.120503652039325
1739209912.358398;-35.57807855764607
1739209912.3583984;-30.49652367304973
1739209912.358399;-45.120503652039325
1739209912.3583994;-38.13080360867914
1739209912.3583999;-33.981070128970906
1739209912.3584003;-35.57807855764607
1739209912.3584008;-45.120503652039325
1739209912.3584013;-38.13080360867914
1739209912.3584018;-38.13080360867914
1739209912.3584023;-45.120503652039325
1739209912.3584027;-45.120503652039325
1739209912.3584032;-45.120503652039325
1739209912.3584037;-38.13080360867914
1739209912.3584042;-45.120503652039325
1739209912.3584044;-45.120503652039325
1739209912.3584049;-45.120503652039325
1739209912.3584054;-38.13080360867914
1739209912.3584058;-35.57807855764607
1739209912.3584063;-45.120503652039325
1739209912.3584068;-38.13080360867914
1739209912.3584073;-35.57807855764607
1739209912.3584077;-27.267205301931607
1739209912.3584082;-33.981070128970906
1739209912.3584087;-38.13080360867914
1739209912.3584092;-35.57807855764607
1739209912.3584096;-32.816014438256545
1739209912.3584101;-45.120503652039325
1739209912.3584106;-45.120503652039325
1739209912.358411;-45.120503652039325
1739209912.3584116;-33.981070128970956
1739209912.358412;-45.120503652039325
1739209912.3584125;-38.13080360867914
1739209912.358413;-38.13080360867914
1739209912.3584135;-38.13080360867914
1739209912.358414;-45.120503652039325
1739209912.3584144;-45.120503652039325
1739209912.358415;-38.13080360867914
1739209912.3584154;-35.57807855764607
1739209912.3584158;-45.120503652039325
1739209912.3584163;-45.120503652039325
1739209912.3584168;-45.120503652039325
1739209912.3584173;-45.120503652039325
1739209912.3584177;-45.120503652039325
1739209912.3584182;-45.120503652039325
1739209912.3584187;-38.13080360867914
1739209912.3584192;-28.58837851428586
1739209912.3584197;-38.13080360867914
1739209912.3584201;-45.120503652039325
1739209912.3584206;-33.981070128970906
1739209912.358421;-35.57807855764607
1739209912.3584216;-45.120503652039325
1739209912.358422;-38.13080360867914
1739209912.3584225;-32.816014438256545
1739209912.358423;-32.816014438256545
1739209912.3584232;-45.120503652039325
1739209912.3584237;-45.120503652039325
1739209912.3584242;-45.120503652039325
1739209912.3584247;-38.13080360867914
1739209912.3584251;-38.13080360867914
1739209912.3584256;-45.120503652039325
1739209912.358426;-45.120503652039325
1739209912.3584266;-28.992665084841942
1739209912.358427;-33.981070128970906
1739209912.3584275;-38.13080360867914
1739209912.358428;-38.13080360867914
1739209912.3584285;-38.13080360867914
1739209912.358429;-35.57807855764607
1739209912.3584294;-38.13080360867914
1739209912.35843;-38.13080360867914
1739209912.3584304;-38.13080360867914
1739209912.3584309;-33.981070128970906
1739209912.3584313;-38.13080360867914
1739209912.3584318;-38.13080360867914
1739209912.3584323;-35.57807855764607
1739209912.3584328;-45.120503652039325
1739209912.3584332;-45.120503652039325
1739209912.3584337;-45.120503652039325
1739209912.3584342;-45.120503652039325
1739209912.3584347;-38.13080360867914
1739209912.3584352;-38.13080360867914
1739209912.3584356;-45.120503652039325
1739209912.358436;-45.120503652039325
1739209912.3584366;-45.120503652039325
1739209912.358437;-45.120503652039325
1739209912.3584375;-38.13080360867914
1739209912.358438;-38.13080360867914
1739209912.3584385;-38.13080360867914
1739209912.358439;-45.120503652039325
1739209912.3584394;-45.120503652039325
1739209912.35844;-45.120503652039325
1739209912.3584404;-32.816014438256545
1739209912.3584409;-35.57807855764607
1739209912.3584414;-38.13080360867914
1739209912.3584418;-38.13080360867914
1739209912.3584423;-38.13080360867914
1739209912.3584425;-45.120503652039325
1739209912.358443;-45.120503652039325
1739209912.3584435;-38.13080360867914
1739209912.358444;-45.120503652039325
1739209912.3584445;-38.13080360867914
1739209912.358445;-45.120503652039325
1739209912.3584454;-38.13080360867914
1739209912.358446;-38.13080360867914
1739209912.3584464;-38.13080360867914
1739209912.3584468;-45.120503652039325
1739209912.3584473;-38.13080360867914
1739209912.3584478;-45.120503652039325
1739209912.3584483;-38.13080360867914
1739209912.3584487;-45.120503652039325
1739209912.3584492;-45.120503652039325
1739209912.3584497;-32.816014438256545
1739209912.3584502;-38.13080360867914
1739209912.3584507;-45.120503652039325
1739209912.3584511;-45.120503652039325
1739209912.3584516;-35.57807855764607
1739209912.358452;-38.13080360867914
1739209912.3584526;-45.120503652039325
1739209912.358453;-45.120503652039325
1739209912.3584535;-45.120503652039325
1739209912.358454;-45.120503652039325
1739209912.3584545;-38.13080360867914
1739209912.358455;-45.120503652039325
1739209912.3584554;-45.120503652039325
1739209912.358456;-45.120503652039325
1739209912.3584564;-38.13080360867914
1739209912.3584569;-38.13080360867914
1739209912.3584573;-33.981070128970906
1739209912.3584578;-35.57807855764607
1739209912.3584583;-45.120503652039325
1739209912.3584588;-45.120503652039325
1739209912.3584592;-33.981070128970906
1739209912.3584597;-35.57807855764607
1739209912.3584602;-45.120503652039325
1739209912.3584607;-45.120503652039325
1739209912.3584611;-38.13080360867914
1739209912.3584616;-38.13080360867914
1739209912.3584619;-45.120503652039325
1739209912.3584623;-38.13080360867914
1739209912.3584628;-38.13080360867914
1739209912.3584633;-38.13080360867914
1739209912.3584638;-45.120503652039325
1739209912.3584642;-38.13080360867914
1739209912.3584647;-45.120503652039325
1739209912.3584652;-45.120503652039325
1739209912.3584657;-38.13080360867914
1739209912.3584661;-38.13080360867914
1739209912.3584666;-33.981070128970906
1739209912.358467;-45.120503652039325
1739209912.3584676;-35.57807855764607
1739209912.358468;-38.13080360867914
1739209912.3584685;-29.438486411369333
1739209912.358469;-29.438486411369333
1739209912.3584695;-45.120503652039325
1739209912.35847;-33.981070128970906
1739209912.3584704;-45.120503652039325
1739209912.358471;-38.13080360867914
1739209912.3584714;-45.120503652039325
1739209912.3584719;-38.13080360867914
1739209912.3584723;-45.120503652039325
1739209912.3584728;-45.120503652039325
1739209912.3584733;-35.57807855764607
1739209912.3584738;-35.57807855764607
1739209912.3584743;-45.120503652039325
1739209912.3584747;-45.120503652039325
1739209912.3584752;-45.120503652039325
1739209912.3584757;-45.120503652039325
1739209912.3584762;-38.13080360867914
1739209912.3584766;-38.13080360867914
1739209912.358477;-38.13080360867914
1739209912.3584776;-38.13080360867914
1739209912.358478;-38.13080360867914
1739209912.3584785;-45.120503652039325
1739209912.358479;-35.57807855764607
1739209912.3584795;-38.13080360867914
1739209912.35848;-31.141103565318893
1739209912.3584805;-28.21854285175415
1739209912.358481;-45.120503652039325
1739209912.3584812;-45.120503652039325
1739209912.3584816;-33.981070128970906
1739209912.3584821;-38.13080360867914
1739209912.3584826;-45.120503652039325
1739209912.358483;-38.13080360867914
1739209912.3584836;-45.120503652039325
1739209912.358484;-38.13080360867914
1739209912.3584845;-45.120503652039325
1739209912.358485;-45.120503652039325
1739209912.3584855;-45.120503652039325
1739209912.358486;-45.120503652039325
1739209912.3584864;-38.13080360867914
1739209912.358487;-45.120503652039325
1739209912.3584874;-35.57807855764607
1739209912.3584878;-30.49652367304973
1739209912.3584883;-38.13080360867914
1739209912.3584888;-38.13080360867914
1739209912.3584893;-38.13080360867914
1739209912.3584898;-35.57807855764607
1739209912.3584902;-38.13080360867914
1739209912.3584907;-38.13080360867914
1739209912.3584912;-45.120503652039325
1739209912.3584917;-38.13080360867914
1739209912.3584921;-38.13080360867914
1739209912.3584926;-38.13080360867914
1739209912.358493;-45.120503652039325
1739209912.3584936;-45.120503652039325
1739209912.358494;-38.13080360867914
1739209912.3584945;-38.13080360867914
1739209912.358495;-38.13080360867914
1739209912.3584955;-35.57807855764607
1739209912.358496;-33.981070128970906
1739209912.3584964;-38.13080360867914
1739209912.358497;-38.13080360867914
1739209912.3584974;-38.13080360867914
1739209912.3584979;-45.120503652039325
1739209912.3584983;-45.120503652039325
1739209912.3584988;-45.120503652039325
1739209912.3584993;-45.120503652039325
1739209912.3584998;-45.120503652039325
1739209912.3585002;-38.13080360867914
1739209912.3585005;-38.13080360867914
1739209912.358501;-45.120503652039325
1739209912.3585014;-45.120503652039325
1739209912.358502;-38.13080360867914
1739209912.3585024;-38.13080360867914
1739209912.3585029;-38.13080360867914
1739209912.3585033;-38.13080360867914
1739209912.3585038;-38.13080360867914
1739209912.3585043;-45.120503652039325
1739209912.3585048;-45.120503652039325
1739209912.3585052;-38.13080360867914
1739209912.3585057;-33.981070128970906
1739209912.3585062;-45.120503652039325
1739209912.3585067;-45.120503652039325
1739209912.3585072;-35.57807855764607
1739209912.3585076;-38.13080360867914
1739209912.358508;-45.120503652039325
1739209912.3585086;-45.120503652039325
1739209912.358509;-33.981070128970906
1739209912.3585095;-38.13080360867914
1739209912.35851;-38.13080360867914
1739209912.3585105;-45.120503652039325
1739209912.358511;-45.120503652039325
1739209912.3585114;-38.13080360867914
1739209912.358512;-38.13080360867914
1739209912.3585124;-45.120503652039325
1739209912.3585129;-45.120503652039325
1739209912.3585134;-35.57807855764607
1739209912.3585138;-45.120503652039325
1739209912.3585143;-38.13080360867914
1739209912.3585148;-38.13080360867914
1739209912.3585153;-45.120503652039325
1739209912.3585157;-45.120503652039325
1739209912.3585162;-38.13080360867914
1739209912.3585167;-32.816014438256545
1739209912.3585172;-32.816014438256545
1739209912.3585176;-38.13080360867914
1739209912.3585181;-45.120503652039325
1739209912.3585186;-38.13080360867914
1739209912.358519;-35.57807855764607
1739209912.3585196;-38.13080360867914
1739209912.3585198;-45.120503652039325
1739209912.3585203;-45.120503652039325
1739209912.3585207;-38.13080360867914
1739209912.3585212;-45.120503652039325
1739209912.3585217;-38.13080360867914
1739209912.3585222;-35.57807855764607
1739209912.3585227;-35.57807855764607
1739209912.3585231;-45.120503652039325
1739209912.3585236;-45.120503652039325
1739209912.358524;-33.981070128970906
1739209912.3585246;-38.13080360867914
1739209912.358525;-38.13080360867914
1739209912.3585255;-38.13080360867914
1739209912.358526;-45.120503652039325
1739209912.3585265;-38.13080360867914
1739209912.358527;-45.120503652039325
1739209912.3585274;-45.120503652039325
1739209912.358528;-38.13080360867914
1739209912.3585284;-38.13080360867914
1739209912.3585289;-38.13080360867914
1739209912.3585293;-45.120503652039325
1739209912.3585298;-45.120503652039325
1739209912.3585303;-38.13080360867914
1739209912.3585308;-45.120503652039325
1739209912.3585312;-45.120503652039325
1739209912.3585317;-38.13080360867914
1739209912.3585322;-45.120503652039325
1739209912.3585327;-45.120503652039325
1739209912.3585331;-45.120503652039325
1739209912.3585336;-33.981070128970906
1739209912.358534;-45.120503652039325
1739209912.3585346;-45.120503652039325
1739209912.358535;-45.120503652039325
1739209912.3585355;-38.13080360867914
1739209912.358536;-38.13080360867914
1739209912.3585365;-45.120503652039325
1739209912.358537;-45.120503652039325
1739209912.3585374;-45.120503652039325
1739209912.358538;-33.981070128970906
1739209912.3585384;-45.120503652039325
1739209912.3585389;-38.13080360867914
1739209912.358539;-45.120503652039325
1739209912.3585396;-45.120503652039325
1739209912.35854;-45.120503652039325
1739209912.3585405;-45.120503652039325
1739209912.358541;-30.49652367304973
1739209912.3585415;-38.13080360867914
1739209912.358542;-45.120503652039325
1739209912.3585424;-45.120503652039325
1739209912.358543;-38.13080360867914
1739209912.3585434;-35.57807855764607
1739209912.3585439;-38.13080360867914
1739209912.3585443;-38.13080360867914
1739209912.3585448;-45.120503652039325
1739209912.3585453;-45.120503652039325
1739209912.3585458;-38.13080360867914
1739209912.3585463;-38.13080360867914
1739209912.3585467;-38.13080360867914
1739209912.3585472;-38.13080360867914
1739209912.3585477;-35.57807855764607
1739209912.3585482;-38.13080360867914
1739209912.3585486;-33.981070128970906
1739209912.358549;-32.816014438256545
1739209912.3585496;-38.13080360867914
1739209912.35855;-45.120503652039325
1739209912.3585505;-35.57807855764607
1739209912.358551;-35.57807855764607
1739209912.3585515;-45.120503652039325
1739209912.358552;-38.13080360867914
1739209912.3585525;-45.120503652039325
1739209912.358553;-45.120503652039325
1739209912.3585534;-38.13080360867914
1739209912.358554;-45.120503652039325
1739209912.3585544;-45.120503652039325
1739209912.3585548;-45.120503652039325
1739209912.3585553;-38.13080360867914
1739209912.3585558;-45.120503652039325
1739209912.3585563;-35.57807855764607
1739209912.3585567;-35.57807855764607
1739209912.3585572;-45.120503652039325
1739209912.3585577;-38.13080360867914
1739209912.3585582;-38.13080360867914
1739209912.3585584;-38.13080360867914
1739209912.358559;-38.13080360867914
1739209912.3585594;-45.120503652039325
1739209912.3585598;-45.120503652039325
1739209912.3585603;-45.120503652039325
1739209912.3585608;-45.120503652039325
1739209912.3585613;-35.57807855764607
1739209912.3585618;-45.120503652039325
1739209912.3585622;-45.120503652039325
1739209912.3585627;-45.120503652039325
1739209912.3585632;-45.120503652039325
1739209912.3585637;-38.13080360867914
1739209912.3585641;-45.120503652039325
1739209912.3585646;-38.13080360867914
1739209912.358565;-45.120503652039325
1739209912.3553944;-38.13080360867914
1739209912.3554018;-33.981070128970906
1739209912.355409;-38.13080360867914
1739209912.355416;-38.13080360867914
1739209912.3554235;-38.13080360867914
1739209912.3554306;-45.120503652039325
1739209912.355438;-38.13080360867914
1739209912.3554451;-45.120503652039325
1739209912.3554525;-38.13080360867914
1739209912.3554597;-35.57807855764607
1739209912.355467;-38.13080360867914
1739209912.3554742;-38.13080360867914
1739209912.3554816;-33.981070128970906
1739209912.3554888;-38.13080360867914
1739209912.3554962;-38.13080360867914
1739209912.3555033;-35.57807855764607
1739209912.3555107;-38.13080360867914
1739209912.3555179;-45.120503652039325
1739209912.3555253;-45.120503652039325
1739209912.3555324;-45.120503652039325
1739209912.3555398;-33.981070128970906
1739209912.355547;-38.13080360867914
1739209912.3555543;-38.13080360867914
1739209912.3555615;-35.57807855764607
1739209912.355569;-45.120503652039325
1739209912.355576;-38.13080360867914
1739209912.3555832;-38.13080360867914
1739209912.3555906;-38.13080360867914
1739209912.3555977;-38.13080360867914
1739209912.3556051;-45.120503652039325
1739209912.3556123;-38.13080360867914
1739209912.3556197;-38.13080360867914
1739209912.3556268;-38.13080360867914
1739209912.3556342;-33.981070128970906
1739209912.3556414;-45.120503652039325
1739209912.3556488;-45.120503652039325
1739209912.355656;-45.120503652039325
1739209912.3556633;-45.120503652039325
1739209912.3556705;-38.13080360867914
1739209912.3556778;-45.120503652039325
1739209912.355685;-38.13080360867914
1739209912.3556924;-38.13080360867914
1739209912.3556995;-45.120503652039325
1739209912.355707;-45.120503652039325
1739209912.355714;-38.13080360867914
1739209912.3557215;-33.981070128970906
1739209912.3557286;-45.120503652039325
1739209912.355736;-45.120503652039325
1739209912.3557432;-38.13080360867914
1739209912.3557503;-38.13080360867914
1739209912.3557577;-45.120503652039325
1739209912.3557649;-38.13080360867914
1739209912.3557723;-31.141103565318915
1739209912.3557794;-45.120503652039325
1739209912.3557868;-38.13080360867914
1739209912.355794;-32.816014438256545
1739209912.3558013;-38.13080360867914
1739209912.3558085;-45.120503652039325
1739209912.355816;-45.120503652039325
1739209912.355823;-38.13080360867914
1739209912.3558304;-31.14110356531892
1739209912.3558376;-38.13080360867914
1739209912.355845;-38.13080360867914
1739209912.3558521;-38.13080360867914
1739209912.3558595;-38.13080360867914
1739209912.3558667;-38.13080360867914
1739209912.355874;-45.120503652039325
1739209912.3558812;-45.120503652039325
1739209912.3558886;-31.141103565318915
1739209912.3558958;-38.13080360867914
1739209912.355903;-45.120503652039325
1739209912.3559103;-38.13080360867914
1739209912.3559175;-38.13080360867914
1739209912.3559248;-38.13080360867914
1739209912.355932;-33.981070128970906
1739209912.3559394;-38.13080360867914
1739209912.3559465;-45.120503652039325
1739209912.355954;-45.120503652039325
1739209912.355961;-38.13080360867914
1739209912.3559685;-45.120503652039325
1739209912.3559756;-45.120503652039325
1739209912.355983;-45.120503652039325
1739209912.3559902;-45.120503652039325
1739209912.3559976;-45.120503652039325
1739209912.3560047;-45.120503652039325
1739209912.356012;-38.13080360867914
1739209912.3560193;-38.13080360867914
1739209912.3560266;-45.120503652039325
1739209912.3560338;-45.120503652039325
1739209912.3560412;-38.13080360867914
1739209912.3560483;-35.57807855764607
1739209912.3560557;-38.13080360867914
1739209912.356063;-26.991370085610722
1739209912.35607;-32.816014438256545
1739209912.3560774;-45.120503652039325
1739209912.3560846;-45.120503652039325
1739209912.356092;-33.981070128970906
1739209912.3560991;-35.57807855764607
1739209912.3561065;-45.120503652039325
1739209912.3561137;-45.120503652039325
1739209912.356121;-38.13080360867914
1739209912.3561282;-45.120503652039325
1739209912.3561356;-38.13080360867914
1739209912.3561428;-45.120503652039325
1739209912.3561502;-38.13080360867914
1739209912.3561573;-33.981070128970906
1739209912.3561647;-35.57807855764607
1739209912.3561718;-38.13080360867914
