CAN Message; 0x1b8:00007a51ea57f7dd
Timestamp;Amplitude
1739209599.7851505;-45.120503652039325
1739209599.7851539;-45.120503652039325
1739209599.7851574;-38.13080360867914
1739209599.7851608;-31.141103565318915
1739209599.785164;-38.13080360867914
1739209599.7851675;-38.13080360867914
1739209599.785171;-38.13080360867914
1739209599.7851744;-38.13080360867914
1739209599.7851777;-38.13080360867914
1739209599.785181;-38.13080360867914
1739209599.7851846;-45.120503652039325
1739209599.785188;-35.57807855764607
1739209599.7851913;-38.13080360867914
1739209599.7851949;-45.120503652039325
1739209599.7851982;-45.120503652039325
1739209599.7852015;-38.13080360867914
1739209599.785205;-38.13080360867914
1739209599.7852085;-45.120503652039325
1739209599.7852118;-45.120503652039325
1739209599.7852151;-28.992665084841942
1739209599.7852185;-33.981070128970906
1739209599.785222;-33.981070128970906
1739209599.7852254;-31.141103565318915
1739209599.7852287;-35.57807855764607
1739209599.7852323;-38.13080360867914
1739209599.7852356;-45.120503652039325
1739209599.785239;-30.49652367304973
1739209599.7852423;-31.141103565318915
1739209599.785246;-45.120503652039325
1739209599.7852492;-38.13080360867914
1739209599.7852526;-31.141103565318893
1739209599.785256;-33.981070128970906
1739209599.7852595;-45.120503652039325
1739209599.7852628;-38.13080360867914
1739209599.7852662;-38.13080360867914
1739209599.7852697;-33.981070128970906
1739209599.785273;-31.141103565318915
1739209599.7852764;-38.13080360867914
1739209599.7852798;-45.120503652039325
1739209599.7852833;-38.13080360867914
1739209599.7852867;-38.13080360867914
1739209599.78529;-38.13080360867914
1739209599.7852933;-45.120503652039325
1739209599.785297;-45.120503652039325
1739209599.7853003;-45.120503652039325
1739209599.7853036;-45.120503652039325
1739209599.785307;-45.120503652039325
1739209599.7853105;-45.120503652039325
1739209599.7853138;-38.13080360867914
1739209599.7853172;-38.13080360867914
1739209599.7853208;-45.120503652039325
1739209599.785324;-38.13080360867914
1739209599.7853274;-45.120503652039325
1739209599.7853308;-45.120503652039325
1739209599.7853343;-35.57807855764607
1739209599.7853377;-38.13080360867914
1739209599.785341;-45.120503652039325
1739209599.7853444;-33.981070128970906
1739209599.785348;-45.120503652039325
1739209599.7853513;-38.13080360867914
1739209599.7853546;-33.981070128970906
1739209599.7853582;-38.13080360867914
1739209599.7853615;-45.120503652039325
1739209599.7853649;-45.120503652039325
1739209599.7853682;-38.13080360867914
1739209599.7853718;-38.13080360867914
1739209599.785375;-45.120503652039325
1739209599.7853785;-45.120503652039325
1739209599.7853818;-45.120503652039325
1739209599.7853854;-45.120503652039325
1739209599.7853887;-45.120503652039325
1739209599.785392;-45.120503652039325
1739209599.7853956;-45.120503652039325
1739209599.785399;-38.13080360867914
1739209599.7854023;-38.13080360867914
1739209599.7854056;-38.13080360867914
1739209599.7854092;-27.8777449560314
1739209599.7854125;-45.120503652039325
1739209599.785416;-45.120503652039325
1739209599.7854192;-38.13080360867914
1739209599.7854228;-33.981070128970906
1739209599.7854261;-45.120503652039325
1739209599.7854295;-38.13080360867914
1739209599.785433;-45.120503652039325
1739209599.7854364;-38.13080360867914
1739209599.7854397;-38.13080360867914
1739209599.785443;-45.120503652039325
1739209599.7854466;-45.120503652039325
1739209599.78545;-45.120503652039325
1739209599.7854533;-38.13080360867914
1739209599.7854567;-45.120503652039325
1739209599.7854602;-38.13080360867914
1739209599.7854636;-35.57807855764607
1739209599.785467;-45.120503652039325
1739209599.7854702;-35.57807855764607
1739209599.7854738;-45.120503652039325
1739209599.7854772;-45.120503652039325
1739209599.7854805;-45.120503652039325
1739209599.785484;-45.120503652039325
1739209599.7854874;-45.120503652039325
1739209599.7854908;-45.120503652039325
1739209599.785494;-45.120503652039325
1739209599.7854977;-45.120503652039325
1739209599.785501;-38.13080360867914
1739209599.7855043;-38.13080360867914
1739209599.7855077;-45.120503652039325
1739209599.7855113;-45.120503652039325
1739209599.7855146;-45.120503652039325
1739209599.785518;-45.120503652039325
1739209599.7855215;-45.120503652039325
1739209599.7855248;-35.57807855764607
1739209599.7855282;-38.13080360867914
1739209599.7855315;-45.120503652039325
1739209599.785535;-45.120503652039325
1739209599.7855384;-45.120503652039325
1739209599.7855418;-45.120503652039325
1739209599.785545;-32.816014438256545
1739209599.7855487;-38.13080360867914
1739209599.785552;-45.120503652039325
1739209599.7855554;-38.13080360867914
1739209599.785559;-35.57807855764607
1739209599.7855623;-45.120503652039325
1739209599.7855656;-45.120503652039325
1739209599.785569;-45.120503652039325
1739209599.7855725;-45.120503652039325
1739209599.7855759;-38.13080360867914
1739209599.7855792;-38.13080360867914
1739209599.7855825;-35.57807855764607
1739209599.785586;-45.120503652039325
1739209599.7855895;-33.981070128970906
1739209599.7855928;-35.57807855764607
1739209599.7855961;-38.13080360867914
1739209599.7855997;-32.816014438256545
1739209599.785603;-38.13080360867914
1739209599.7856064;-35.57807855764607
1739209599.78561;-38.13080360867914
1739209599.7856133;-38.13080360867914
1739209599.7856166;-33.981070128970906
1739209599.78562;-45.120503652039325
1739209599.7856236;-45.120503652039325
1739209599.785627;-45.120503652039325
1739209599.7856302;-45.120503652039325
1739209599.7856336;-45.120503652039325
1739209599.7856371;-38.13080360867914
1739209599.7856405;-32.816014438256545
1739209599.7856438;-33.981070128970906
1739209599.7856474;-45.120503652039325
1739209599.7856507;-45.120503652039325
1739209599.785654;-38.13080360867914
1739209599.7856574;-38.13080360867914
1739209599.785661;-45.120503652039325
1739209599.7856643;-45.120503652039325
1739209599.7856677;-45.120503652039325
1739209599.785671;-38.13080360867914
1739209599.7856746;-35.57807855764607
1739209599.785678;-38.13080360867914
1739209599.7856812;-45.120503652039325
1739209599.7856848;-33.981070128970906
1739209599.7856882;-32.816014438256545
1739209599.7856915;-38.13080360867914
1739209599.7856948;-38.13080360867914
1739209599.7856984;-38.13080360867914
1739209599.7857018;-32.816014438256545
1739209599.785705;-33.981070128970906
1739209599.7857084;-45.120503652039325
1739209599.785712;-38.13080360867914
1739209599.7857153;-45.120503652039325
1739209599.7857187;-38.13080360867914
1739209599.785722;-45.120503652039325
1739209599.7857256;-45.120503652039325
1739209599.785729;-38.13080360867914
1739209599.7857323;-38.13080360867914
1739209599.7857358;-35.57807855764607
1739209599.7857392;-38.13080360867914
1739209599.7857425;-45.120503652039325
1739209599.7857459;-45.120503652039325
1739209599.7857494;-38.13080360867914
1739209599.7857528;-38.13080360867914
1739209599.785756;-45.120503652039325
1739209599.7857594;-45.120503652039325
1739209599.785763;-33.981070128970906
1739209599.7857664;-38.13080360867914
1739209599.7857697;-38.13080360867914
1739209599.7857733;-38.13080360867914
1739209599.7857766;-38.13080360867914
1739209599.78578;-45.120503652039325
1739209599.7857833;-38.13080360867914
1739209599.7857869;-33.981070128970906
1739209599.7857902;-38.13080360867914
1739209599.7857935;-38.13080360867914
1739209599.7857969;-35.57807855764607
1739209599.7858005;-38.13080360867914
1739209599.7858038;-45.120503652039325
1739209599.7858071;-33.981070128970906
1739209599.7858107;-45.120503652039325
1739209599.785814;-45.120503652039325
1739209599.7858174;-38.13080360867914
1739209599.7858207;-38.13080360867914
1739209599.7858243;-45.120503652039325
1739209599.7858276;-38.13080360867914
1739209599.785831;-45.120503652039325
1739209599.7858343;-45.120503652039325
1739209599.785838;-45.120503652039325
1739209599.7858412;-45.120503652039325
1739209599.7858446;-35.57807855764607
1739209599.7858481;-45.120503652039325
1739209599.7858515;-38.13080360867914
1739209599.7858548;-38.13080360867914
1739209599.7858582;-45.120503652039325
1739209599.7858617;-38.13080360867914
1739209599.785865;-38.13080360867914
1739209599.7858684;-33.981070128970906
1739209599.7858717;-45.120503652039325
1739209599.7858753;-33.981070128970906
1739209599.7858787;-33.981070128970906
1739209599.785882;-45.120503652039325
1739209599.7858853;-45.120503652039325
1739209599.785889;-38.13080360867914
1739209599.7858922;-38.13080360867914
1739209599.7858956;-45.120503652039325
1739209599.7858992;-32.816014438256545
1739209599.7859025;-38.13080360867914
1739209599.7859058;-38.13080360867914
1739209599.7859092;-38.13080360867914
1739209599.7859128;-32.816014438256545
1739209599.785916;-38.13080360867914
1739209599.7859194;-38.13080360867914
1739209599.7859228;-32.816014438256545
1739209599.7859263;-45.120503652039325
1739209599.7859297;-31.141103565318915
1739209599.785933;-26.991370085610722
1739209599.7859366;-45.120503652039325
1739209599.78594;-45.120503652039325
1739209599.7859433;-38.13080360867914
1739209599.7859466;-35.57807855764607
1739209599.7859502;-38.13080360867914
1739209599.7859535;-45.120503652039325
1739209599.7859569;-45.120503652039325
1739209599.7859602;-35.57807855764607
1739209599.7859638;-38.13080360867914
1739209599.785967;-45.120503652039325
1739209599.7859704;-38.13080360867914
1739209599.785974;-45.120503652039325
1739209599.7859774;-38.13080360867914
1739209599.7859807;-45.120503652039325
1739209599.785984;-38.13080360867914
1739209599.7859876;-26.487275050834715
1739209599.785991;-45.120503652039325
1739209599.7859943;-45.120503652039325
1739209599.7859976;-45.120503652039325
1739209599.7860012;-38.13080360867914
1739209599.7860045;-45.120503652039325
1739209599.786008;-38.13080360867914
1739209599.7860112;-38.13080360867914
1739209599.7860148;-33.981070128970956
1739209599.7860181;-45.120503652039325
1739209599.7860215;-45.120503652039325
1739209599.786025;-45.120503652039325
1739209599.7860284;-45.120503652039325
1739209599.7860317;-38.13080360867914
1739209599.786035;-38.13080360867914
1739209599.7860386;-38.13080360867914
1739209599.786042;-25.826314394896354
1739209599.7860453;-38.13080360867914
1739209599.7860487;-45.120503652039325
1739209599.7860522;-38.13080360867914
1739209599.7860556;-35.57807855764607
1739209599.786059;-45.120503652039325
1739209599.7860625;-45.120503652039325
1739209599.7860658;-38.13080360867914
1739209599.7860692;-38.13080360867914
1739209599.7860725;-45.120503652039325
1739209599.786076;-45.120503652039325
1739209599.7860794;-38.13080360867914
1739209599.7860827;-45.120503652039325
1739209599.786086;-45.120503652039325
1739209599.7860897;-45.120503652039325
1739209599.786093;-38.13080360867914
1739209599.7860963;-31.141103565318893
1739209599.7861;-35.57807855764607
1739209599.7861032;-45.120503652039325
1739209599.7861066;-38.13080360867914
1739209599.78611;-32.816014438256545
1739209599.7861135;-38.13080360867914
1739209599.7861168;-45.120503652039325
1739209599.7861202;-45.120503652039325
1739209599.7861235;-45.120503652039325
1739209599.786127;-45.120503652039325
1739209599.7861304;-38.13080360867914
1739209599.7861338;-38.13080360867914
1739209599.786137;-45.120503652039325
1739209599.7861407;-38.13080360867914
1739209599.786144;-38.13080360867914
1739209599.7861474;-35.57807855764607
1739209599.786151;-35.57807855764607
1739209599.7861543;-45.120503652039325
1739209599.7861576;-45.120503652039325
1739209599.786161;-45.120503652039325
1739209599.7861645;-38.13080360867914
1739209599.7861679;-45.120503652039325
1739209599.7861712;-45.120503652039325
1739209599.7861745;-38.13080360867914
1739209599.786178;-32.816014438256545
1739209599.7861814;-33.981070128970906
1739209599.7861848;-45.120503652039325
1739209599.7861884;-38.13080360867914
1739209599.7861917;-35.57807855764607
1739209599.786195;-38.13080360867914
1739209599.7861984;-45.120503652039325
1739209599.786202;-38.13080360867914
1739209599.7862053;-38.13080360867914
1739209599.7862086;-45.120503652039325
1739209599.786212;-38.13080360867914
1739209599.7862155;-45.120503652039325
1739209599.786219;-45.120503652039325
1739209599.7862222;-45.120503652039325
1739209599.7862258;-32.816014438256545
1739209599.7862291;-45.120503652039325
1739209599.7862325;-33.981070128970906
1739209599.7862358;-30.49652367304973
1739209599.7862394;-33.981070128970906
1739209599.7862427;-38.13080360867914
1739209599.786246;-45.120503652039325
1739209599.7862494;-45.120503652039325
1739209599.786253;-45.120503652039325
1739209599.7862563;-45.120503652039325
1739209599.7862597;-45.120503652039325
1739209599.7862632;-45.120503652039325
1739209599.7862666;-45.120503652039325
1739209599.78627;-45.120503652039325
1739209599.7862732;-38.13080360867914
1739209599.7862768;-45.120503652039325
1739209599.7862802;-45.120503652039325
1739209599.7862835;-38.13080360867914
1739209599.7862868;-30.49652367304973
1739209599.7862904;-28.992665084841942
1739209599.7862937;-45.120503652039325
1739209599.786297;-45.120503652039325
1739209599.7863004;-38.13080360867914
1739209599.786304;-33.981070128970906
1739209599.7863073;-45.120503652039325
1739209599.7863107;-38.13080360867914
1739209599.7863142;-45.120503652039325
1739209599.7863176;-32.81601443825658
1739209599.786321;-38.13080360867914
1739209599.7863243;-38.13080360867914
1739209599.7863278;-45.120503652039325
1739209599.7863312;-38.13080360867914
1739209599.7863345;-45.120503652039325
1739209599.7863379;-45.120503652039325
1739209599.7863414;-38.13080360867914
1739209599.7863448;-28.992665084841942
1739209599.786348;-38.13080360867914
1739209599.7863517;-45.120503652039325
1739209599.786355;-45.120503652039325
1739209599.7863584;-38.13080360867914
1739209599.7863617;-45.120503652039325
1739209599.7863653;-45.120503652039325
1739209599.7863686;-38.13080360867914
1739209599.786372;-38.13080360867914
1739209599.7863753;-45.120503652039325
1739209599.7863789;-45.120503652039325
1739209599.7863822;-38.13080360867914
1739209599.7863855;-45.120503652039325
1739209599.786389;-38.13080360867914
1739209599.7863925;-45.120503652039325
1739209599.7863958;-35.57807855764607
1739209599.7863991;-31.141103565318915
1739209599.7864027;-38.13080360867914
1739209599.786406;-45.120503652039325
1739209599.7864094;-45.120503652039325
1739209599.7864127;-45.120503652039325
1739209599.7864163;-33.981070128970906
1739209599.7864196;-45.120503652039325
1739209599.786423;-45.120503652039325
1739209599.7864263;-31.141103565318915
1739209599.78643;-38.13080360867914
1739209599.7864332;-38.13080360867914
1739209599.7864366;-33.981070128970906
1739209599.7864401;-45.120503652039325
1739209599.7864435;-45.120503652039325
1739209599.7864468;-38.13080360867914
1739209599.7864501;-38.13080360867914
1739209599.7864537;-28.58837851428586
1739209599.786457;-38.13080360867914
1739209599.7864604;-38.13080360867914
1739209599.7864637;-38.13080360867914
1739209599.7864673;-38.13080360867914
1739209599.7864707;-38.13080360867914
1739209599.786474;-45.120503652039325
1739209599.7864776;-38.13080360867914
1739209599.786481;-31.141103565318915
1739209599.7864842;-33.981070128970906
1739209599.7864876;-33.981070128970906
1739209599.7864912;-45.120503652039325
1739209599.7864945;-38.13080360867914
1739209599.7864978;-45.120503652039325
1739209599.7865012;-45.120503652039325
1739209599.7865047;-33.981070128970906
1739209599.786508;-38.13080360867914
1739209599.7865114;-38.13080360867914
1739209599.786515;-38.13080360867914
1739209599.7865183;-38.13080360867914
1739209599.7865217;-38.13080360867914
1739209599.786525;-38.13080360867914
1739209599.7865286;-38.13080360867914
1739209599.786532;-38.13080360867914
1739209599.7865353;-33.981070128970906
1739209599.7865386;-33.981070128970906
1739209599.7865422;-38.13080360867914
1739209599.7865455;-38.13080360867914
1739209599.7865489;-45.120503652039325
1739209599.7865524;-45.120503652039325
1739209599.7865558;-45.120503652039325
1739209599.786559;-33.981070128970906
1739209599.7865624;-38.13080360867914
1739209599.786566;-38.13080360867914
1739209599.7865694;-38.13080360867914
1739209599.7865727;-45.120503652039325
1739209599.786576;-45.120503652039325
1739209599.7865796;-31.141103565318915
1739209599.786583;-38.13080360867914
1739209599.7865863;-45.120503652039325
1739209599.7865896;-31.141103565318915
1739209599.7865932;-33.981070128970906
1739209599.7865965;-45.120503652039325
1739209599.7865999;-38.13080360867914
1739209599.7866035;-33.981070128970906
1739209599.7866068;-45.120503652039325
1739209599.7866101;-45.120503652039325
1739209599.7866135;-35.57807855764607
1739209599.786617;-38.13080360867914
1739209599.7866204;-38.13080360867914
1739209599.7866237;-38.13080360867914
1739209599.786627;-35.57807855764607
1739209599.7866306;-38.13080360867914
1739209599.786634;-38.13080360867914
1739209599.7866373;-38.13080360867914
1739209599.786641;-45.120503652039325
1739209599.7866442;-33.981070128970906
1739209599.7866476;-31.141103565318915
1739209599.786651;-45.120503652039325
1739209599.7866545;-32.816014438256545
1739209599.7866578;-35.57807855764607
1739209599.7866611;-45.120503652039325
1739209599.7866645;-38.13080360867914
1739209599.786668;-35.57807855764607
1739209599.7866714;-38.13080360867914
1739209599.7866747;-45.120503652039325
1739209599.7866783;-38.13080360867914
1739209599.7866817;-38.13080360867914
1739209599.786685;-38.13080360867914
1739209599.7866883;-32.816014438256545
1739209599.786692;-45.120503652039325
1739209599.7866952;-45.120503652039325
1739209599.7866986;-45.120503652039325
1739209599.786702;-45.120503652039325
1739209599.7867055;-38.13080360867914
1739209599.7867088;-38.13080360867914
1739209599.7867122;-33.981070128970906
1739209599.7867155;-45.120503652039325
1739209599.786719;-38.13080360867914
1739209599.7867224;-38.13080360867914
1739209599.7867258;-38.13080360867914
1739209599.7867293;-45.120503652039325
1739209599.7867327;-38.13080360867914
1739209599.786736;-45.120503652039325
1739209599.7867393;-45.120503652039325
1739209599.786743;-31.141103565318893
1739209599.7867463;-35.57807855764607
1739209599.7867496;-45.120503652039325
1739209599.786753;-45.120503652039325
1739209599.7867565;-38.13080360867914
1739209599.7867599;-38.13080360867914
1739209599.7867632;-45.120503652039325
1739209599.7867668;-45.120503652039325
1739209599.78677;-45.120503652039325
1739209599.7867734;-38.13080360867914
1739209599.7867768;-33.981070128970906
1739209599.7867804;-45.120503652039325
1739209599.7867837;-32.816014438256545
1739209599.786787;-38.13080360867914
1739209599.7867904;-38.13080360867914
1739209599.786794;-38.13080360867914
1739209599.7867973;-35.57807855764607
1739209599.7868006;-33.981070128970906
1739209599.7868042;-32.816014438256545
1739209599.7868075;-33.981070128970906
1739209599.7868109;-45.120503652039325
1739209599.7868142;-45.120503652039325
1739209599.7868178;-35.57807855764607
1739209599.7868211;-38.13080360867914
1739209599.7868245;-45.120503652039325
1739209599.7868278;-38.13080360867914
1739209599.7868314;-45.120503652039325
1739209599.7868347;-45.120503652039325
1739209599.786838;-32.816014438256545
1739209599.7868414;-35.57807855764607
1739209599.786845;-45.120503652039325
1739209599.7868483;-38.13080360867914
1739209599.7868516;-35.57807855764607
1739209599.7868552;-38.13080360867914
1739209599.7868586;-45.120503652039325
1739209599.786862;-38.13080360867914
1739209599.7868652;-45.120503652039325
1739209599.7868688;-45.120503652039325
1739209599.7868721;-38.13080360867914
1739209599.7868755;-38.13080360867914
1739209599.7868788;-45.120503652039325
1739209599.7868824;-45.120503652039325
1739209599.7868857;-35.57807855764607
1739209599.786889;-38.13080360867914
1739209599.7868927;-38.13080360867914
1739209599.786896;-38.13080360867914
1739209599.7868993;-35.57807855764607
1739209599.7869027;-45.120503652039325
1739209599.7869062;-38.13080360867914
1739209599.7869096;-38.13080360867914
1739209599.786913;-45.120503652039325
1739209599.7869163;-33.981070128970906
1739209599.7869198;-45.120503652039325
1739209599.7869232;-45.120503652039325
1739209599.7869265;-33.981070128970906
1739209599.78693;-38.13080360867914
1739209599.7869334;-45.120503652039325
1739209599.7869368;-38.13080360867914
1739209599.78694;-38.13080360867914
1739209599.7869437;-45.120503652039325
1739209599.786947;-33.981070128970906
1739209599.7869503;-32.816014438256545
1739209599.7869537;-45.120503652039325
1739209599.7869573;-45.120503652039325
1739209599.7869606;-33.981070128970906
1739209599.786964;-35.57807855764607
1739209599.7869675;-45.120503652039325
1739209599.7869709;-38.13080360867914
1739209599.7869742;-45.120503652039325
1739209599.7869775;-45.120503652039325
1739209599.786981;-32.816014438256545
1739209599.7869844;-38.13080360867914
1739209599.7869878;-33.981070128970906
1739209599.7869911;-38.13080360867914
1739209599.7869947;-38.13080360867914
1739209599.786998;-38.13080360867914
1739209599.7870014;-38.13080360867914
1739209599.7870047;-35.57807855764607
1739209599.7870083;-32.816014438256545
1739209599.7870116;-45.120503652039325
1739209599.787015;-45.120503652039325
1739209599.7870185;-33.981070128970906
1739209599.7870219;-38.13080360867914
1739209599.7870252;-45.120503652039325
1739209599.7870286;-45.120503652039325
1739209599.7870321;-38.13080360867914
1739209599.7870355;-45.120503652039325
1739209599.7870388;-45.120503652039325
1739209599.7870421;-33.981070128970906
1739209599.7870457;-45.120503652039325
1739209599.787049;-45.120503652039325
1739209599.7870524;-45.120503652039325
1739209599.787056;-35.57807855764607
1739209599.7870593;-38.13080360867914
1739209599.7870626;-45.120503652039325
1739209599.787066;-45.120503652039325
1739209599.7870696;-45.120503652039325
1739209599.787073;-38.13080360867914
1739209599.7870762;-33.981070128970906
1739209599.7870796;-38.13080360867914
1739209599.7870831;-45.120503652039325
1739209599.7870865;-45.120503652039325
1739209599.7870898;-45.120503652039325
1739209599.7870934;-38.13080360867914
1739209599.7870967;-45.120503652039325
1739209599.7871;-38.13080360867914
1739209599.7871034;-45.120503652039325
1739209599.787107;-35.57807855764607
1739209599.7871103;-35.57807855764607
1739209599.7871137;-38.13080360867914
1739209599.787117;-45.120503652039325
1739209599.7871206;-45.120503652039325
1739209599.787124;-38.13080360867914
1739209599.7871273;-35.57807855764607
1739209599.7871306;-38.13080360867914
1739209599.7871342;-38.13080360867914
1739209599.7871375;-38.13080360867914
1739209599.7871408;-38.13080360867914
1739209599.7871444;-45.120503652039325
1739209599.7871478;-45.120503652039325
1739209599.787151;-45.120503652039325
1739209599.7871544;-45.120503652039325
1739209599.787158;-38.13080360867914
1739209599.7871614;-38.13080360867914
1739209599.7871647;-45.120503652039325
1739209599.787168;-38.13080360867914
1739209599.7871716;-35.57807855764607
1739209599.787175;-35.57807855764607
1739209599.7871783;-45.120503652039325
1739209599.7871819;-45.120503652039325
1739209599.7871852;-45.120503652039325
1739209599.7871885;-38.13080360867914
1739209599.7871919;-38.13080360867914
1739209599.7871954;-45.120503652039325
1739209599.7871988;-45.120503652039325
1739209599.7872021;-38.13080360867914
1739209599.7872055;-38.13080360867914
1739209599.787209;-38.13080360867914
1739209599.7872124;-38.13080360867914
1739209599.7872157;-45.120503652039325
1739209599.7872193;-45.120503652039325
1739209599.7872226;-45.120503652039325
1739209599.787226;-45.120503652039325
1739209599.7872293;-38.13080360867914
1739209599.7872329;-38.13080360867914
1739209599.7872362;-33.981070128970906
1739209599.7872396;-38.13080360867914
1739209599.787243;-33.981070128970906
1739209599.7872465;-45.120503652039325
1739209599.7872498;-38.13080360867914
1739209599.7872531;-29.438486411369333
1739209599.7872565;-45.120503652039325
1739209599.78726;-45.120503652039325
1739209599.7872634;-45.120503652039325
1739209599.7872667;-32.816014438256545
1739209599.7872703;-38.13080360867914
1739209599.7872736;-45.120503652039325
1739209599.787277;-33.981070128970906
1739209599.7872803;-45.120503652039325
1739209599.787284;-45.120503652039325
1739209599.7872872;-45.120503652039325
1739209599.7872906;-45.120503652039325
1739209599.787294;-45.120503652039325
1739209599.7872975;-45.120503652039325
1739209599.7873008;-45.120503652039325
1739209599.7873042;-45.120503652039325
1739209599.7873077;-35.57807855764607
1739209599.787311;-38.13080360867914
1739209599.7873144;-38.13080360867914
1739209599.7873178;-45.120503652039325
1739209599.7873213;-35.57807855764607
1739209599.7873247;-35.57807855764607
1739209599.787328;-45.120503652039325
1739209599.7873313;-38.13080360867914
1739209599.787335;-45.120503652039325
1739209599.7873383;-45.120503652039325
1739209599.7873416;-45.120503652039325
1739209599.7873452;-38.13080360867914
1739209599.7873485;-45.120503652039325
1739209599.7873518;-45.120503652039325
1739209599.7873552;-38.13080360867914
1739209599.7873588;-38.13080360867914
1739209599.787362;-35.57807855764607
1739209599.7873654;-38.13080360867914
1739209599.7873688;-38.13080360867914
1739209599.7873724;-45.120503652039325
1739209599.7873757;-32.816014438256545
1739209599.787379;-35.57807855764607
1739209599.7873826;-45.120503652039325
1739209599.787386;-38.13080360867914
1739209599.7873893;-38.13080360867914
1739209599.7873926;-45.120503652039325
1739209599.7873962;-45.120503652039325
1739209599.7873995;-38.13080360867914
1739209599.7874029;-45.120503652039325
1739209599.7874062;-45.120503652039325
1739209599.7874098;-38.13080360867914
1739209599.7874131;-45.120503652039325
1739209599.7874165;-45.120503652039325
1739209599.7874198;-45.120503652039325
1739209599.7874234;-45.120503652039325
1739209599.7874267;-45.120503652039325
1739209599.78743;-32.816014438256545
1739209599.7874336;-35.57807855764607
1739209599.787437;-45.120503652039325
1739209599.7874403;-45.120503652039325
1739209599.7874436;-38.13080360867914
1739209599.7874472;-38.13080360867914
1739209599.7874506;-45.120503652039325
1739209599.787454;-45.120503652039325
1739209599.7874572;-45.120503652039325
1739209599.7874608;-45.120503652039325
1739209599.7874641;-38.13080360867914
1739209599.7874675;-33.981070128970906
1739209599.787471;-45.120503652039325
1739209599.7874744;-38.13080360867914
1739209599.7874777;-32.816014438256545
1739209599.787481;-38.13080360867914
1739209599.7874846;-35.57807855764607
1739209599.787488;-45.120503652039325
1739209599.7874913;-45.120503652039325
1739209599.7874947;-45.120503652039325
1739209599.7874982;-31.141103565318915
1739209599.7875016;-28.992665084841942
1739209599.787505;-45.120503652039325
1739209599.7875085;-45.120503652039325
1739209599.7875118;-45.120503652039325
1739209599.7875152;-38.13080360867914
1739209599.7875185;-45.120503652039325
1739209599.787522;-38.13080360867914
1739209599.7875254;-38.13080360867914
1739209599.7875288;-45.120503652039325
1739209599.787532;-45.120503652039325
1739209599.7875357;-45.120503652039325
1739209599.787539;-35.57807855764607
1739209599.7875423;-45.120503652039325
1739209599.7875457;-45.120503652039325
1739209599.7875493;-38.13080360867914
1739209599.7875526;-32.816014438256545
1739209599.787556;-28.992665084841942
1739209599.7875595;-38.13080360867914
1739209599.7875628;-38.13080360867914
1739209599.7875662;-45.120503652039325
1739209599.7875695;-35.57807855764607
1739209599.787573;-35.57807855764607
1739209599.7875764;-33.981070128970906
1739209599.7875798;-45.120503652039325
1739209599.787583;-31.14110356531892
1739209599.7875867;-32.816014438256545
1739209599.78759;-45.120503652039325
1739209599.7875934;-45.120503652039325
1739209599.787597;-38.13080360867914
1739209599.7876003;-45.120503652039325
1739209599.7876036;-45.120503652039325
1739209599.787607;-31.141103565318893
1739209599.7876105;-28.992665084841942
1739209599.7876139;-45.120503652039325
1739209599.7876172;-38.13080360867914
1739209599.7876205;-45.120503652039325
1739209599.7876241;-38.13080360867914
1739209599.7876275;-45.120503652039325
1739209599.7876308;-38.13080360867914
1739209599.7876344;-38.13080360867914
1739209599.7876377;-32.816014438256545
1739209599.787641;-45.120503652039325
1739209599.7876444;-38.13080360867914
1739209599.787648;-35.57807855764607
1739209599.7876513;-38.13080360867914
1739209599.7876546;-38.13080360867914
1739209599.787658;-38.13080360867914
1739209599.7876616;-45.120503652039325
1739209599.787665;-31.141103565318915
1739209599.7876682;-38.13080360867914
1739209599.7876716;-38.13080360867914
1739209599.7876751;-45.120503652039325
1739209599.7876785;-38.13080360867914
1739209599.7876818;-35.57807855764607
1739209599.7876854;-38.13080360867914
1739209599.7876887;-45.120503652039325
1739209599.787692;-28.58837851428586
1739209599.7876954;-38.13080360867914
1739209599.787699;-45.120503652039325
1739209599.7877023;-32.816014438256545
1739209599.7877057;-33.981070128970906
1739209599.787709;-45.120503652039325
1739209599.7877126;-38.13080360867914
1739209599.787716;-32.816014438256545
1739209599.7877192;-28.58837851428586
1739209599.7877228;-38.13080360867914
1739209599.7877262;-38.13080360867914
1739209599.7877295;-45.120503652039325
1739209599.7877328;-45.120503652039325
1739209599.7877364;-45.120503652039325
1739209599.7877398;-45.120503652039325
1739209599.787743;-45.120503652039325
1739209599.7877464;-28.992665084841942
1739209599.78775;-33.981070128970906
1739209599.7877533;-45.120503652039325
1739209599.7877567;-45.120503652039325
1739209599.7877603;-38.13080360867914
1739209599.7877636;-38.13080360867914
1739209599.787767;-45.120503652039325
1739209599.7877703;-38.13080360867914
1739209599.7877738;-32.81601443825658
1739209599.7877772;-38.13080360867914
1739209599.7877805;-38.13080360867914
1739209599.7877839;-35.57807855764607
1739209599.7877874;-38.13080360867914
1739209599.7877908;-45.120503652039325
1739209599.787794;-38.13080360867914
1739209599.7877977;-45.120503652039325
1739209599.787801;-31.141103565318915
1739209599.7878044;-33.981070128970906
1739209599.7878077;-45.120503652039325
1739209599.7878113;-35.57807855764607
1739209599.7878146;-33.981070128970906
1739209599.787818;-33.981070128970906
1739209599.7878213;-45.120503652039325
