CAN Message; 0x1d3:0000df717cd8fe31
1739209792.9834297;-38.13080360867914
1739209792.9834435;-38.13080360867914
1739209792.983457;-38.13080360867914
1739209792.983471;-38.13080360867914
1739209792.9834847;-45.120503652039325
1739209792.9834983;-38.13080360867914
1739209792.9835122;-38.13080360867914
1739209792.983526;-45.120503652039325
1739209792.9835396;-45.120503652039325
1739209792.9835534;-38.13080360867914
1739209792.9835672;-38.13080360867914
1739209792.9835808;-38.13080360867914
1739209792.9835947;-45.120503652039325
1739209792.9836085;-38.13080360867914
1739209792.983622;-33.981070128970906
1739209792.983636;-45.120503652039325
1739209792.9836497;-32.816014438256545
1739209792.9836633;-31.141103565318915
1739209792.9836771;-45.120503652039325
1739209792.983691;-45.120503652039325
1739209792.9837046;-38.13080360867914
1739209792.9837184;-38.13080360867914
1739209792.9837322;-45.120503652039325
1739209792.9837458;-35.57807855764607
1739209792.9837596;-38.13080360867914
1739209792.9837735;-38.13080360867914
1739209792.983787;-38.13080360867914
1739209792.983801;-35.57807855764607
1739209792.9838147;-38.13080360867914
1739209792.9838283;-35.57807855764607
1739209792.9838421;-33.981070128970906
1739209792.983856;-31.141103565318893
1739209792.9838696;-38.13080360867914
1739209792.9838834;-45.120503652039325
1739209792.9838972;-38.13080360867914
1739209792.9839108;-35.57807855764607
1739209792.9839246;-45.120503652039325
1739209792.9839385;-45.120503652039325
1739209792.983952;-33.981070128970906
1739209792.9839659;-45.120503652039325
1739209792.9839797;-38.13080360867914
1739209792.9839933;-33.981070128970906
1739209792.9840071;-45.120503652039325
1739209792.984021;-38.13080360867914
1739209792.9840345;-45.120503652039325
1739209792.9840484;-38.13080360867914
1739209792.9840622;-45.120503652039325
1739209792.9840758;-45.120503652039325
1739209792.9840896;-45.120503652039325
1739209792.9841034;-38.13080360867914
1739209792.984117;-38.13080360867914
1739209792.9841309;-45.120503652039325
1739209792.9841447;-38.13080360867914
1739209792.9841583;-35.57807855764607
1739209792.984172;-33.981070128970906
1739209792.984186;-45.120503652039325
1739209792.9841995;-38.13080360867914
1739209792.9842134;-38.13080360867914
1739209792.9842272;-38.13080360867914
1739209792.9842408;-45.120503652039325
1739209792.9842546;-38.13080360867914
1739209792.9842684;-45.120503652039325
1739209792.984282;-33.981070128970906
1739209792.9842958;-45.120503652039325
1739209792.9843097;-38.13080360867914
1739209792.9843233;-38.13080360867914
1739209792.984337;-45.120503652039325
1739209792.984351;-38.13080360867914
1739209792.9843645;-45.120503652039325
1739209792.9843783;-35.57807855764607
1739209792.9843922;-38.13080360867914
1739209792.9844058;-45.120503652039325
1739209792.9844196;-38.13080360867914
1739209792.9844334;-38.13080360867914
1739209792.984447;-33.981070128970906
1739209792.9844608;-45.120503652039325
1739209792.9844747;-45.120503652039325
1739209792.9844882;-45.120503652039325
1739209792.984502;-35.57807855764607
1739209792.984516;-45.120503652039325
1739209792.9845295;-45.120503652039325
1739209792.9845433;-38.13080360867914
1739209792.9845572;-45.120503652039325
1739209792.9845707;-45.120503652039325
1739209792.9845846;-38.13080360867914
1739209792.9845984;-32.816014438256545
1739209792.984612;-45.120503652039325
1739209792.9846258;-45.120503652039325
1739209792.9846396;-45.120503652039325
1739209792.9846532;-38.13080360867914
1739209792.984667;-38.13080360867914
1739209792.984681;-45.120503652039325
1739209792.9846945;-38.13080360867914
1739209792.9847083;-35.57807855764607
1739209792.9847221;-35.57807855764607
1739209792.9847357;-38.13080360867914
1739209792.9847496;-45.120503652039325
1739209792.9847634;-38.13080360867914
1739209792.984777;-38.13080360867914
1739209792.9847908;-45.120503652039325
1739209792.9848046;-45.120503652039325
1739209792.9848182;-45.120503652039325
1739209792.984832;-38.13080360867914
1739209792.9848459;-45.120503652039325
1739209792.9848595;-45.120503652039325
1739209792.9848733;-45.120503652039325
1739209792.9848871;-32.816014438256545
1739209792.9849007;-45.120503652039325
1739209792.9849145;-45.120503652039325
1739209792.9849284;-31.141103565318893
1739209792.984942;-45.120503652039325
1739209792.9849558;-38.13080360867914
1739209792.9849696;-45.120503652039325
1739209792.9849832;-38.13080360867914
1739209792.984997;-28.992665084841942
1739209792.9850109;-32.816014438256545
1739209792.9850245;-38.13080360867914
1739209792.9850383;-45.120503652039325
1739209792.985052;-33.981070128970906
1739209792.9850657;-45.120503652039325
1739209792.9850795;-35.57807855764607
1739209792.9850934;-33.981070128970906
1739209792.985107;-35.57807855764607
1739209792.9851208;-35.57807855764607
1739209792.9851265;-31.141103565318915
1739209792.9851322;-45.120503652039325
1739209792.985138;-45.120503652039325
1739209792.9851437;-45.120503652039325
1739209792.9851494;-45.120503652039325
1739209792.985155;-45.120503652039325
1739209792.9851606;-38.13080360867914
1739209792.9851663;-38.13080360867914
1739209792.985172;-38.13080360867914
1739209792.9851778;-45.120503652039325
1739209792.9851835;-38.13080360867914
1739209792.9851892;-38.13080360867914
1739209792.985195;-38.13080360867914
1739209792.9852006;-38.13080360867914
1739209792.9852064;-28.992665084841942
1739209792.985212;-45.120503652039325
1739209792.9852178;-38.13080360867914
1739209792.9852235;-45.120503652039325
1739209792.985229;-38.13080360867914
1739209792.9852347;-38.13080360867914
1739209792.9852405;-38.13080360867914
1739209792.9852462;-38.13080360867914
1739209792.985252;-33.981070128970906
1739209792.9852576;-38.13080360867914
1739209792.9852633;-45.120503652039325
1739209792.985269;-45.120503652039325
1739209792.9852748;-45.120503652039325
1739209792.9852805;-45.120503652039325
1739209792.9852862;-38.13080360867914
1739209792.985292;-38.13080360867914
1739209792.9852977;-33.981070128970906
1739209792.9853032;-45.120503652039325
1739209792.985309;-38.13080360867914
1739209792.9853146;-33.981070128970906
1739209792.9853203;-38.13080360867914
1739209792.985326;-45.120503652039325
1739209792.9853318;-38.13080360867914
1739209792.9853375;-33.981070128970906
1739209792.9853432;-31.141103565318915
1739209792.985349;-38.13080360867914
1739209792.9853547;-38.13080360867914
1739209792.9853604;-35.57807855764607
1739209792.985366;-31.141103565318915
1739209792.9853716;-38.13080360867914
1739209792.9853773;-38.13080360867914
1739209792.985383;-35.57807855764607
1739209792.9853888;-38.13080360867914
1739209792.9853945;-45.120503652039325
1739209792.9854002;-38.13080360867914
1739209792.985406;-35.57807855764607
1739209792.9854116;-38.13080360867914
1739209792.9854174;-45.120503652039325
1739209792.985423;-38.13080360867914
1739209792.9854288;-38.13080360867914
1739209792.9854345;-38.13080360867914
1739209792.9854403;-45.120503652039325
1739209792.9854457;-45.120503652039325
1739209792.9854515;-38.13080360867914
1739209792.9854572;-32.816014438256545
1739209792.985463;-38.13080360867914
1739209792.9854686;-45.120503652039325
1739209792.9854743;-45.120503652039325
1739209792.98548;-38.13080360867914
1739209792.9854858;-33.981070128970906
1739209792.9854915;-38.13080360867914
1739209792.9854972;-38.13080360867914
1739209792.985503;-38.13080360867914
1739209792.9855087;-38.13080360867914
1739209792.9855142;-45.120503652039325
1739209792.98552;-38.13080360867914
1739209792.9855256;-45.120503652039325
1739209792.9855313;-45.120503652039325
1739209792.985537;-38.13080360867914
1739209792.9855428;-45.120503652039325
1739209792.9855485;-38.13080360867914
1739209792.9855542;-45.120503652039325
1739209792.98556;-38.13080360867914
1739209792.9855657;-45.120503652039325
1739209792.9855714;-38.13080360867914
1739209792.985577;-29.438486411369333
1739209792.9855828;-38.13080360867914
1739209792.9855883;-45.120503652039325
1739209792.985594;-38.13080360867914
1739209792.9855998;-35.57807855764607
1739209792.9856055;-45.120503652039325
1739209792.9856112;-45.120503652039325
1739209792.985617;-45.120503652039325
1739209792.9856226;-38.13080360867914
1739209792.9856284;-38.13080360867914
1739209792.985634;-45.120503652039325
1739209792.9856398;-45.120503652039325
1739209792.9856455;-45.120503652039325
1739209792.9856513;-45.120503652039325
1739209792.9856567;-45.120503652039325
1739209792.9856625;-38.13080360867914
1739209792.9856682;-45.120503652039325
1739209792.985674;-45.120503652039325
1739209792.9856796;-38.13080360867914
1739209792.9856853;-38.13080360867914
1739209792.985691;-38.13080360867914
1739209792.9856968;-38.13080360867914
1739209792.9857025;-45.120503652039325
1739209792.9857082;-38.13080360867914
1739209792.985714;-25.826314394896354
1739209792.9857197;-38.13080360867914
1739209792.9857254;-45.120503652039325
1739209792.985731;-45.120503652039325
1739209792.9857366;-38.13080360867914
1739209792.9857423;-38.13080360867914
1739209792.985748;-38.13080360867914
1739209792.9857538;-45.120503652039325
1739209792.9857595;-38.13080360867914
1739209792.9857652;-45.120503652039325
1739209792.985771;-38.13080360867914
1739209792.9857767;-38.13080360867914
1739209792.9857824;-45.120503652039325
1739209792.985788;-38.13080360867914
1739209792.9857938;-38.13080360867914
1739209792.9857993;-45.120503652039325
1739209792.985805;-38.13080360867914
1739209792.9858108;-38.13080360867914
1739209792.9858165;-38.13080360867914
1739209792.9858222;-38.13080360867914
1739209792.985828;-38.13080360867914
1739209792.9858336;-38.13080360867914
1739209792.9858394;-38.13080360867914
1739209792.985845;-45.120503652039325
1739209792.9858508;-27.8777449560314
1739209792.9858565;-30.49652367304973
1739209792.9858623;-45.120503652039325
1739209792.985868;-45.120503652039325
1739209792.9858735;-35.57807855764607
1739209792.9858792;-38.13080360867914
1739209792.985885;-45.120503652039325
1739209792.9858906;-38.13080360867914
1739209792.9858963;-45.120503652039325
1739209792.985902;-45.120503652039325
1739209792.9859078;-45.120503652039325
1739209792.9859135;-38.13080360867914
1739209792.9859192;-45.120503652039325
1739209792.985925;-38.13080360867914
1739209792.9859307;-32.816014438256545
1739209792.9859364;-38.13080360867914
1739209792.985942;-38.13080360867914
1739209792.9859476;-38.13080360867914
1739209792.9859533;-35.57807855764607
1739209792.985959;-33.981070128970906
1739209792.9859648;-45.120503652039325
1739209792.9859705;-45.120503652039325
1739209792.9859762;-45.120503652039325
1739209792.985982;-45.120503652039325
1739209792.9859877;-38.13080360867914
1739209792.9859934;-45.120503652039325
1739209792.985999;-32.816014438256545
1739209792.9860048;-38.13080360867914
1739209792.9860106;-38.13080360867914
1739209792.986016;-33.981070128970906
1739209792.9860218;-38.13080360867914
1739209792.9860275;-38.13080360867914
1739209792.9860332;-45.120503652039325
1739209792.986039;-45.120503652039325
1739209792.9860446;-38.13080360867914
1739209792.9860504;-35.57807855764607
1739209792.986056;-45.120503652039325
1739209792.9860618;-38.13080360867914
1739209792.9860675;-45.120503652039325
1739209792.9860733;-38.13080360867914
1739209792.986079;-38.13080360867914
1739209792.9860845;-38.13080360867914
1739209792.9860902;-45.120503652039325
1739209792.986096;-38.13080360867914
1739209792.9861016;-45.120503652039325
1739209792.9861073;-38.13080360867914
1739209792.986113;-38.13080360867914
1739209792.9861188;-45.120503652039325
1739209792.9861245;-45.120503652039325
1739209792.9861302;-45.120503652039325
1739209792.986136;-45.120503652039325
1739209792.9861417;-38.13080360867914
1739209792.9861474;-35.57807855764607
1739209792.9861531;-38.13080360867914
1739209792.9861586;-45.120503652039325
1739209792.9861643;-38.13080360867914
1739209792.98617;-38.13080360867914
1739209792.9861758;-33.981070128970906
1739209792.9861815;-38.13080360867914
1739209792.9861872;-35.57807855764607
1739209792.986193;-38.13080360867914
1739209792.9861987;-45.120503652039325
1739209792.9862044;-38.13080360867914
1739209792.98621;-38.13080360867914
1739209792.9862158;-38.13080360867914
1739209792.9862216;-33.981070128970906
1739209792.986227;-38.13080360867914
1739209792.9862328;-45.120503652039325
1739209792.9862385;-35.57807855764607
1739209792.9862442;-32.816014438256545
1739209792.98625;-45.120503652039325
1739209792.9862556;-45.120503652039325
1739209792.9862614;-32.816014438256545
1739209792.986267;-33.981070128970906
1739209792.9862728;-38.13080360867914
1739209792.9862785;-38.13080360867914
1739209792.9862843;-33.981070128970906
1739209792.98629;-45.120503652039325
1739209792.9862957;-45.120503652039325
1739209792.9863012;-38.13080360867914
1739209792.986307;-38.13080360867914
1739209792.9863126;-38.13080360867914
1739209792.9863183;-35.57807855764607
1739209792.986324;-35.57807855764607
1739209792.9863298;-45.120503652039325
1739209792.9863355;-35.57807855764607
1739209792.9863412;-38.13080360867914
1739209792.986347;-45.120503652039325
1739209792.9863527;-35.57807855764607
1739209792.9863584;-45.120503652039325
1739209792.9863641;-45.120503652039325
1739209792.9863696;-45.120503652039325
1739209792.9863753;-45.120503652039325
1739209792.986381;-38.13080360867914
1739209792.9863868;-38.13080360867914
1739209792.9863925;-38.13080360867914
1739209792.9863982;-45.120503652039325
1739209792.986404;-38.13080360867914
1739209792.9864097;-35.57807855764607
1739209792.9864154;-38.13080360867914
1739209792.986421;-45.120503652039325
1739209792.9864268;-33.981070128970906
1739209792.9864326;-38.13080360867914
1739209792.9864383;-38.13080360867914
1739209792.9864438;-45.120503652039325
1739209792.9864495;-38.13080360867914
1739209792.9864552;-35.57807855764607
1739209792.986461;-38.13080360867914
1739209792.9864666;-45.120503652039325
1739209792.9864724;-38.13080360867914
1739209792.986478;-45.120503652039325
1739209792.9864838;-45.120503652039325
1739209792.9864895;-45.120503652039325
1739209792.9864953;-45.120503652039325
1739209792.986501;-38.13080360867914
1739209792.9865067;-38.13080360867914
1739209792.9865122;-38.13080360867914
1739209792.986518;-38.13080360867914
1739209792.9865236;-38.13080360867914
1739209792.9865294;-38.13080360867914
1739209792.986535;-45.120503652039325
1739209792.9865408;-38.13080360867914
1739209792.9865465;-30.49652367304973
1739209792.9865522;-38.13080360867914
1739209792.986558;-45.120503652039325
1739209792.9865637;-38.13080360867914
1739209792.9865694;-35.57807855764607
1739209792.9865751;-38.13080360867914
1739209792.9865808;-38.13080360867914
1739209792.9865863;-45.120503652039325
1739209792.986592;-45.120503652039325
1739209792.9865978;-38.13080360867914
1739209792.9866035;-38.13080360867914
1739209792.9866092;-38.13080360867914
1739209792.986615;-45.120503652039325
1739209792.9866207;-38.13080360867914
1739209792.9866264;-45.120503652039325
1739209792.986632;-38.13080360867914
1739209792.9866378;-26.991370085610722
1739209792.9866436;-45.120503652039325
1739209792.9866493;-38.13080360867914
1739209792.9866548;-35.57807855764607
1739209792.9866605;-38.13080360867914
1739209792.9866662;-45.120503652039325
1739209792.986672;-45.120503652039325
1739209792.9866776;-45.120503652039325
1739209792.9866834;-45.120503652039325
1739209792.986689;-45.120503652039325
1739209792.9866948;-45.120503652039325
1739209792.9867005;-45.120503652039325
1739209792.9867063;-45.120503652039325
1739209792.986712;-38.13080360867914
1739209792.9867177;-38.13080360867914
1739209792.9867232;-38.13080360867914
1739209792.986729;-38.13080360867914
1739209792.9867346;-38.13080360867914
1739209792.9867404;-35.57807855764607
1739209792.986746;-38.13080360867914
1739209792.9867518;-38.13080360867914
1739209792.9867575;-38.13080360867914
1739209792.9867632;-38.13080360867914
1739209792.986769;-45.120503652039325
1739209792.9867747;-32.816014438256545
1739209792.9867804;-33.981070128970906
1739209792.9867861;-45.120503652039325
1739209792.9867918;-45.120503652039325
1739209792.9867973;-38.13080360867914
1739209792.986803;-38.13080360867914
1739209792.9868088;-38.13080360867914
1739209792.9868145;-33.981070128970906
1739209792.9868202;-45.120503652039325
1739209792.986826;-45.120503652039325
1739209792.9868317;-38.13080360867914
1739209792.9868374;-38.13080360867914
1739209792.986843;-45.120503652039325
1739209792.9868488;-45.120503652039325
1739209792.9868546;-45.120503652039325
1739209792.9868603;-45.120503652039325
1739209792.9868658;-28.21854285175415
1739209792.9868715;-32.816014438256545
1739209792.9868772;-38.13080360867914
1739209792.986883;-38.13080360867914
1739209792.9868886;-38.13080360867914
1739209792.9868944;-38.13080360867914
1739209792.9869;-38.13080360867914
1739209792.9869058;-45.120503652039325
1739209792.9869115;-45.120503652039325
1739209792.9869173;-45.120503652039325
1739209792.986923;-38.13080360867914
1739209792.9869287;-38.13080360867914
1739209792.9869344;-35.57807855764607
1739209792.98694;-38.13080360867914
1739209792.9869456;-45.120503652039325
1739209792.9869514;-33.981070128970906
1739209792.986957;-45.120503652039325
1739209792.9869628;-38.13080360867914
1739209792.9869685;-38.13080360867914
1739209792.9869742;-38.13080360867914
1739209792.98698;-45.120503652039325
1739209792.9869857;-45.120503652039325
1739209792.9869914;-45.120503652039325
1739209792.9869971;-45.120503652039325
1739209792.9870028;-32.816014438256545
1739209792.9870083;-38.13080360867914
1739209792.987014;-45.120503652039325
1739209792.9870198;-38.13080360867914
1739209792.9870255;-38.13080360867914
1739209792.9870312;-38.13080360867914
1739209792.987037;-45.120503652039325
1739209792.9870427;-38.13080360867914
1739209792.9870484;-45.120503652039325
1739209792.987054;-38.13080360867914
1739209792.9870598;-35.57807855764607
1739209792.9870656;-38.13080360867914
1739209792.9870713;-45.120503652039325
1739209792.987077;-45.120503652039325
1739209792.9870825;-35.57807855764607
1739209792.9870882;-38.13080360867914
1739209792.987094;-38.13080360867914
1739209792.9870996;-35.57807855764607
1739209792.9871054;-35.57807855764607
1739209792.987111;-38.13080360867914
1739209792.9871168;-38.13080360867914
1739209792.9871225;-38.13080360867914
1739209792.9871283;-38.13080360867914
1739209792.987134;-38.13080360867914
1739209792.9871397;-35.57807855764607
1739209792.9871454;-33.981070128970906
1739209792.987151;-45.120503652039325
1739209792.9871566;-45.120503652039325
1739209792.9871624;-32.816014438256545
1739209792.987168;-35.57807855764607
1739209792.9871738;-45.120503652039325
1739209792.9871795;-38.13080360867914
1739209792.9871852;-38.13080360867914
1739209792.987191;-31.141103565318915
1739209792.9871967;-45.120503652039325
1739209792.9872024;-38.13080360867914
1739209792.9872081;-38.13080360867914
1739209792.9872139;-45.120503652039325
1739209792.9872196;-38.13080360867914
1739209792.987225;-33.981070128970906
1739209792.9872308;-35.57807855764607
1739209792.9872365;-33.981070128970906
1739209792.9872422;-38.13080360867914
1739209792.987248;-38.13080360867914
1739209792.9872537;-45.120503652039325
1739209792.9872594;-38.13080360867914
1739209792.987265;-45.120503652039325
1739209792.9872708;-38.13080360867914
1739209792.9872766;-35.57807855764607
1739209792.9872823;-33.981070128970906
1739209792.987288;-45.120503652039325
1739209792.9872935;-38.13080360867914
1739209792.9872992;-38.13080360867914
1739209792.987305;-45.120503652039325
1739209792.9873106;-45.120503652039325
1739209792.9873164;-38.13080360867914
1739209792.987322;-45.120503652039325
1739209792.9873278;-45.120503652039325
1739209792.9873335;-45.120503652039325
1739209792.9873393;-45.120503652039325
1739209792.987345;-45.120503652039325
1739209792.9873507;-38.13080360867914
1739209792.9873564;-45.120503652039325
1739209792.9873621;-45.120503652039325
1739209792.9873676;-38.13080360867914
1739209792.9873734;-35.57807855764607
1739209792.987379;-38.13080360867914
1739209792.9873848;-45.120503652039325
1739209792.9873905;-45.120503652039325
1739209792.9873962;-38.13080360867914
1739209792.987402;-45.120503652039325
1739209792.9874077;-45.120503652039325
1739209792.9874134;-38.13080360867914
1739209792.9874191;-45.120503652039325
1739209792.9874249;-38.13080360867914
1739209792.9874306;-38.13080360867914
1739209792.987436;-45.120503652039325
1739209792.9874418;-38.13080360867914
1739209792.9874475;-38.13080360867914
1739209792.9874532;-45.120503652039325
1739209792.987459;-45.120503652039325
1739209792.9874647;-31.141103565318915
1739209792.9874704;-30.49652367304973
1739209792.987476;-38.13080360867914
1739209792.9874818;-33.981070128970906
1739209792.9874876;-38.13080360867914
1739209792.9874933;-38.13080360867914
1739209792.987499;-38.13080360867914
1739209792.9875047;-38.13080360867914
1739209792.9875102;-38.13080360867914
1739209792.987516;-35.57807855764607
1739209792.9875216;-35.57807855764607
1739209792.9875274;-45.120503652039325
1739209792.987533;-38.13080360867914
1739209792.9875388;-38.13080360867914
1739209792.9875445;-45.120503652039325
1739209792.9875503;-38.13080360867914
1739209792.987556;-38.13080360867914
1739209792.9875617;-30.49652367304973
1739209792.9875674;-45.120503652039325
1739209792.9875731;-45.120503652039325
1739209792.9875786;-38.13080360867914
1739209792.9875844;-45.120503652039325
1739209792.98759;-45.120503652039325
1739209792.9875958;-45.120503652039325
1739209792.9876015;-45.120503652039325
1739209792.9876072;-33.981070128970956
1739209792.987613;-38.13080360867914
1739209792.9876187;-45.120503652039325
1739209792.9876244;-45.120503652039325
1739209792.9876301;-38.13080360867914
1739209792.9876359;-35.57807855764607
1739209792.9876416;-38.13080360867914
1739209792.9876473;-38.13080360867914
1739209792.9876528;-30.49652367304973
1739209792.9876585;-38.13080360867914
1739209792.9876642;-45.120503652039325
1739209792.98767;-45.120503652039325
1739209792.9876757;-38.13080360867914
1739209792.9876814;-38.13080360867914
1739209792.987687;-35.57807855764607
1739209792.9876928;-38.13080360867914
1739209792.9876986;-45.120503652039325
1739209792.9877043;-45.120503652039325
1739209792.98771;-38.13080360867914
1739209792.9877157;-38.13080360867914
1739209792.9877212;-38.13080360867914
1739209792.987727;-38.13080360867914
1739209792.9877326;-38.13080360867914
1739209792.9877384;-38.13080360867914
1739209792.987744;-35.57807855764607
1739209792.9877498;-38.13080360867914
1739209792.9877555;-45.120503652039325
1739209792.9877613;-45.120503652039325
1739209792.987767;-38.13080360867914
1739209792.9877727;-38.13080360867914
1739209792.9877784;-45.120503652039325
1739209792.9877841;-38.13080360867914
1739209792.9877899;-32.816014438256545
1739209792.9877954;-38.13080360867914
1739209792.987801;-45.120503652039325
1739209792.9878068;-38.13080360867914
1739209792.9878125;-30.49652367304973
1739209792.9878182;-45.120503652039325
1739209792.987824;-45.120503652039325
1739209792.9878297;-45.120503652039325
1739209792.9878354;-38.13080360867914
1739209792.9878411;-38.13080360867914
1739209792.9878469;-45.120503652039325
1739209792.9878526;-45.120503652039325
1739209792.9878583;-35.57807855764607
1739209792.9878638;-35.57807855764607
1739209792.9878695;-38.13080360867914
1739209792.9878752;-38.13080360867914
1739209792.987881;-27.8777449560314
1739209792.9878867;-38.13080360867914
1739209792.9878924;-45.120503652039325
1739209792.987898;-38.13080360867914
1739209792.9879038;-38.13080360867914
1739209792.9879096;-45.120503652039325
1739209792.9879153;-45.120503652039325
1739209792.987921;-45.120503652039325
1739209792.9879267;-45.120503652039325
1739209792.9879324;-45.120503652039325
1739209792.987938;-45.120503652039325
1739209792.9879436;-45.120503652039325
1739209792.9879494;-35.57807855764607
1739209792.987955;-45.120503652039325
1739209792.9879608;-38.13080360867914
1739209792.9879665;-33.981070128970906
1739209792.9879723;-45.120503652039325
1739209792.987978;-38.13080360867914
1739209792.9879837;-35.57807855764607
1739209792.9879894;-45.120503652039325
1739209792.9879951;-45.120503652039325
1739209792.9880009;-45.120503652039325
1739209792.9880064;-33.981070128970906
1739209792.988012;-38.13080360867914
1739209792.9880178;-38.13080360867914
1739209792.9880235;-38.13080360867914
1739209792.9880292;-38.13080360867914
1739209792.988035;-33.981070128970906
1739209792.9880407;-35.57807855764607
1739209792.9880464;-38.13080360867914
1739209792.9880521;-35.57807855764607
1739209792.9880579;-33.981070128970906
1739209792.9880636;-45.120503652039325
1739209792.9880693;-45.120503652039325
1739209792.988075;-45.120503652039325
1739209792.9880805;-45.120503652039325
1739209792.9880862;-45.120503652039325
1739209792.988092;-38.13080360867914
1739209792.9880977;-35.57807855764607
1739209792.9881034;-38.13080360867914
1739209792.988109;-38.13080360867914
1739209792.9881148;-35.57807855764607
1739209792.9881206;-38.13080360867914
1739209792.9881263;-45.120503652039325
1739209792.988132;-45.120503652039325
1739209792.9881377;-38.13080360867914
1739209792.9881434;-35.57807855764607
1739209792.988149;-38.13080360867914
1739209792.9881546;-45.120503652039325
1739209792.9881604;-45.120503652039325
1739209792.988166;-45.120503652039325
1739209792.9881718;-45.120503652039325
1739209792.9881775;-35.57807855764607
1739209792.9881833;-38.13080360867914
1739209792.988189;-45.120503652039325
1739209792.9881947;-38.13080360867914
1739209792.9882004;-38.13080360867914
1739209792.9882061;-31.141103565318915
1739209792.9882119;-38.13080360867914
1739209792.9882176;-35.57807855764607
1739209792.988223;-38.13080360867914
1739209792.9882288;-38.13080360867914
1739209792.9882345;-38.13080360867914
1739209792.9882402;-38.13080360867914
1739209792.988246;-38.13080360867914
1739209792.9882517;-33.981070128970906
1739209792.9882574;-45.120503652039325
1739209792.9882631;-45.120503652039325
1739209792.9882689;-35.57807855764607
1739209792.9882746;-45.120503652039325
1739209792.9882803;-45.120503652039325
1739209792.988286;-38.13080360867914
1739209792.9882915;-38.13080360867914
1739209792.9882972;-33.981070128970906
1739209792.988303;-38.13080360867914
1739209792.9883087;-38.13080360867914
1739209792.9883144;-38.13080360867914
1739209792.98832;-38.13080360867914
1739209792.9883258;-38.13080360867914
1739209792.9883316;-45.120503652039325
1739209792.9883373;-45.120503652039325
1739209792.988343;-38.13080360867914
1739209792.9883487;-38.13080360867914
1739209792.9883544;-38.13080360867914
1739209792.9883602;-38.13080360867914
1739209792.9883657;-45.120503652039325
1739209792.9883714;-45.120503652039325
1739209792.988377;-38.13080360867914
1739209792.9883828;-35.57807855764607
1739209792.9883885;-38.13080360867914
1739209792.9883943;-38.13080360867914
1739209792.9884;-45.120503652039325
1739209792.9884057;-45.120503652039325
1739209792.9884114;-38.13080360867914
1739209792.9884171;-35.57807855764607
1739209792.9884229;-38.13080360867914
1739209792.9884286;-38.13080360867914
1739209792.988434;-38.13080360867914
1739209792.9884398;-38.13080360867914
1739209792.9884455;-38.13080360867914
1739209792.9884512;-45.120503652039325
1739209792.988457;-38.13080360867914
1739209792.9884627;-35.57807855764607
1739209792.9884684;-38.13080360867914
1739209792.9884741;-38.13080360867914
1739209792.9884799;-28.992665084841942
1739209792.9884856;-33.981070128970906
1739209792.9884913;-33.981070128970906
1739209792.988497;-45.120503652039325
1739209792.9885027;-38.13080360867914
1739209792.9885082;-35.57807855764607
1739209792.988514;-38.13080360867914
1739209792.9885197;-38.13080360867914
1739209792.9885254;-35.57807855764607
1739209792.988531;-38.13080360867914
1739209792.9885368;-38.13080360867914
1739209792.9885426;-45.120503652039325
1739209792.9885483;-45.120503652039325
1739209792.988554;-45.120503652039325
1739209792.9885597;-45.120503652039325
1739209792.9885654;-33.981070128970906
1739209792.9885712;-38.13080360867914
1739209792.9885767;-32.816014438256545
1739209792.9885824;-38.13080360867914
1739209792.988588;-35.57807855764607
1739209792.9885938;-33.981070128970906
1739209792.9885995;-38.13080360867914
1739209792.9886053;-38.13080360867914
1739209792.988611;-38.13080360867914
1739209792.9886167;-33.981070128970906
1739209792.9886224;-28.992665084841942
1739209792.9886281;-45.120503652039325
1739209792.9886339;-45.120503652039325
1739209792.9886396;-33.981070128970906
1739209792.9886453;-45.120503652039325
1739209792.9886508;-45.120503652039325
1739209792.9886565;-38.13080360867914
1739209792.9886622;-45.120503652039325
1739209792.988668;-35.57807855764607
1739209792.9886737;-33.981070128970906
1739209792.9886794;-45.120503652039325
1739209792.9886851;-33.981070128970906
1739209792.9886909;-33.981070128970906
1739209792.9886966;-45.120503652039325
1739209792.9887023;-38.13080360867914
1739209792.988708;-38.13080360867914
1739209792.9887137;-35.57807855764607
1739209792.9887192;-38.13080360867914
1739209792.988725;-35.57807855764607
1739209792.9887307;-38.13080360867914
1739209792.9887364;-45.120503652039325
1739209792.988742;-45.120503652039325
1739209792.9887478;-38.13080360867914
1739209792.9887536;-45.120503652039325
1739209792.9887593;-45.120503652039325
1739209792.988765;-35.57807855764607
1739209792.9887707;-45.120503652039325
1739209792.9887764;-38.13080360867914
1739209792.9887822;-33.981070128970906
1739209792.988788;-38.13080360867914
1739209792.9887934;-38.13080360867914
1739209792.988799;-45.120503652039325
1739209792.9888048;-38.13080360867914
1739209792.9888105;-38.13080360867914
1739209792.9888163;-38.13080360867914
1739209792.988822;-38.13080360867914
1739209792.9888277;-38.13080360867914
1739209792.9888334;-35.57807855764607
1739209792.9888391;-45.120503652039325
1739209792.9888449;-38.13080360867914
1739209792.9888506;-33.981070128970906
1739209792.9888563;-45.120503652039325
1739209792.9888618;-45.120503652039325
1739209792.9888675;-38.13080360867914
1739209792.9888732;-38.13080360867914
1739209792.988879;-45.120503652039325
1739209792.9888847;-45.120503652039325
1739209792.9888904;-45.120503652039325
1739209792.9888961;-45.120503652039325
1739209792.9889019;-45.120503652039325
