CAN Message; 0x1b8:01006f44223e81aa
Timestamp;Amplitude
1739209776.9859753;-33.981070128970906
1739209776.9859807;-45.120503652039325
1739209776.9859862;-38.13080360867914
1739209776.9859917;-45.120503652039325
1739209776.9859972;-35.57807855764607
1739209776.9860027;-30.49652367304973
1739209776.9860082;-38.13080360867914
1739209776.9860134;-45.120503652039325
1739209776.986019;-38.13080360867914
1739209776.9860244;-35.57807855764607
1739209776.9860299;-45.120503652039325
1739209776.9860353;-45.120503652039325
1739209776.9860408;-45.120503652039325
1739209776.9860463;-45.120503652039325
1739209776.9860518;-45.120503652039325
1739209776.9860573;-45.120503652039325
1739209776.9860628;-45.120503652039325
1739209776.9860682;-38.13080360867914
1739209776.9860737;-45.120503652039325
1739209776.9860792;-45.120503652039325
1739209776.9860845;-32.816014438256545
1739209776.98609;-32.816014438256545
1739209776.9860954;-35.57807855764607
1739209776.986101;-35.57807855764607
1739209776.9861064;-38.13080360867914
1739209776.9861119;-35.57807855764607
1739209776.9861174;-45.120503652039325
1739209776.9861228;-45.120503652039325
1739209776.9861283;-33.981070128970906
1739209776.9861338;-30.49652367304973
1739209776.9861393;-45.120503652039325
1739209776.9861448;-45.120503652039325
1739209776.9861503;-38.13080360867914
1739209776.9861557;-38.13080360867914
1739209776.986161;-45.120503652039325
1739209776.9861665;-45.120503652039325
1739209776.986172;-38.13080360867914
1739209776.9861774;-38.13080360867914
1739209776.986183;-38.13080360867914
1739209776.9861884;-45.120503652039325
1739209776.986194;-45.120503652039325
1739209776.9861994;-45.120503652039325
1739209776.9862049;-45.120503652039325
1739209776.9862103;-45.120503652039325
1739209776.9862158;-38.13080360867914
1739209776.9862213;-26.487275050834715
1739209776.9862268;-45.120503652039325
1739209776.986232;-45.120503652039325
1739209776.9862375;-45.120503652039325
1739209776.986243;-30.49652367304973
1739209776.9862485;-35.57807855764607
1739209776.986254;-35.57807855764607
1739209776.9862595;-45.120503652039325
1739209776.986265;-45.120503652039325
1739209776.9862704;-45.120503652039325
1739209776.986276;-45.120503652039325
1739209776.9862814;-45.120503652039325
1739209776.9862869;-45.120503652039325
1739209776.9862924;-45.120503652039325
1739209776.9862978;-45.120503652039325
1739209776.986303;-45.120503652039325
1739209776.9863086;-45.120503652039325
1739209776.986314;-45.120503652039325
1739209776.9863195;-45.120503652039325
1739209776.986325;-38.13080360867914
1739209776.9863305;-45.120503652039325
1739209776.986336;-38.13080360867914
1739209776.9863415;-45.120503652039325
1739209776.986347;-38.13080360867914
1739209776.9863524;-26.991370085610722
1739209776.986358;-38.13080360867914
1739209776.9863634;-45.120503652039325
1739209776.986369;-38.13080360867914
1739209776.9863744;-32.816014438256545
1739209776.9863796;-45.120503652039325
1739209776.986385;-38.13080360867914
1739209776.9863906;-38.13080360867914
1739209776.986396;-45.120503652039325
1739209776.9864016;-38.13080360867914
1739209776.986407;-45.120503652039325
1739209776.9864125;-45.120503652039325
1739209776.986418;-33.981070128970906
1739209776.9864235;-38.13080360867914
1739209776.986429;-38.13080360867914
1739209776.9864345;-38.13080360867914
1739209776.98644;-45.120503652039325
1739209776.9864454;-45.120503652039325
1739209776.9864507;-33.981070128970906
1739209776.9864562;-45.120503652039325
1739209776.9864616;-45.120503652039325
1739209776.9864671;-45.120503652039325
1739209776.9864726;-45.120503652039325
1739209776.986478;-45.120503652039325
1739209776.9864836;-33.981070128970906
1739209776.986489;-32.816014438256545
1739209776.9864945;-45.120503652039325
1739209776.9865;-45.120503652039325
1739209776.9865055;-38.13080360867914
1739209776.986511;-38.13080360867914
1739209776.9865165;-38.13080360867914
1739209776.9865217;-38.13080360867914
1739209776.9865272;-45.120503652039325
1739209776.9865327;-45.120503652039325
1739209776.9865382;-45.120503652039325
1739209776.9865437;-45.120503652039325
1739209776.9865491;-45.120503652039325
1739209776.9865546;-45.120503652039325
1739209776.98656;-38.13080360867914
1739209776.9865656;-45.120503652039325
1739209776.986571;-45.120503652039325
1739209776.9865766;-45.120503652039325
1739209776.986582;-45.120503652039325
1739209776.9865875;-45.120503652039325
1739209776.9865928;-45.120503652039325
1739209776.9865983;-45.120503652039325
1739209776.9866037;-45.120503652039325
1739209776.9866092;-45.120503652039325
1739209776.9866147;-45.120503652039325
1739209776.9866202;-45.120503652039325
1739209776.9866257;-38.13080360867914
1739209776.9866312;-38.13080360867914
1739209776.9866366;-45.120503652039325
1739209776.9866421;-38.13080360867914
1739209776.9866476;-38.13080360867914
1739209776.986653;-38.13080360867914
1739209776.9866586;-45.120503652039325
1739209776.986664;-45.120503652039325
1739209776.9866693;-45.120503652039325
1739209776.9866748;-33.981070128970906
1739209776.9866803;-35.57807855764607
1739209776.9866858;-45.120503652039325
1739209776.9866912;-45.120503652039325
1739209776.9866967;-45.120503652039325
1739209776.9867022;-45.120503652039325
1739209776.9867077;-33.981070128970906
1739209776.9867132;-38.13080360867914
1739209776.9867187;-45.120503652039325
1739209776.9867241;-38.13080360867914
1739209776.9867296;-38.13080360867914
1739209776.986735;-45.120503652039325
1739209776.9867404;-45.120503652039325
1739209776.9867458;-45.120503652039325
1739209776.9867513;-45.120503652039325
1739209776.9867568;-45.120503652039325
1739209776.9867623;-45.120503652039325
1739209776.9867678;-45.120503652039325
1739209776.9867733;-45.120503652039325
1739209776.9867787;-38.13080360867914
1739209776.9867842;-38.13080360867914
1739209776.9867897;-45.120503652039325
1739209776.9867952;-35.57807855764607
1739209776.9868007;-38.13080360867914
1739209776.9868062;-38.13080360867914
1739209776.9868114;-33.981070128970906
1739209776.986817;-33.981070128970906
1739209776.9868224;-33.981070128970906
1739209776.9868279;-31.141103565318915
1739209776.9868333;-33.981070128970906
1739209776.9868388;-38.13080360867914
1739209776.9868443;-45.120503652039325
1739209776.9868498;-33.981070128970906
1739209776.9868553;-32.816014438256545
1739209776.9868608;-45.120503652039325
1739209776.9868662;-45.120503652039325
1739209776.9868717;-45.120503652039325
1739209776.9868772;-38.13080360867914
1739209776.9868827;-35.57807855764607
1739209776.986888;-35.57807855764607
1739209776.9868934;-38.13080360867914
1739209776.986899;-33.981070128970906
1739209776.9869044;-33.981070128970906
1739209776.9869099;-38.13080360867914
1739209776.9869153;-45.120503652039325
1739209776.9869208;-33.981070128970906
1739209776.9869263;-45.120503652039325
1739209776.9869318;-45.120503652039325
1739209776.9869373;-38.13080360867914
1739209776.9869428;-35.57807855764607
1739209776.9869483;-45.120503652039325
1739209776.9869537;-45.120503652039325
1739209776.986959;-38.13080360867914
1739209776.9869645;-38.13080360867914
1739209776.98697;-45.120503652039325
1739209776.9869754;-45.120503652039325
1739209776.986981;-45.120503652039325
1739209776.9869864;-45.120503652039325
1739209776.986992;-33.981070128970906
1739209776.9869974;-45.120503652039325
1739209776.9870028;-38.13080360867914
1739209776.9870083;-45.120503652039325
1739209776.9870138;-32.816014438256545
1739209776.9870193;-32.816014438256545
1739209776.9870248;-45.120503652039325
1739209776.98703;-45.120503652039325
1739209776.9870355;-45.120503652039325
1739209776.987041;-45.120503652039325
1739209776.9870465;-45.120503652039325
1739209776.987052;-45.120503652039325
1739209776.9870574;-45.120503652039325
1739209776.987063;-45.120503652039325
1739209776.9870684;-35.57807855764607
1739209776.987074;-38.13080360867914
1739209776.9870794;-45.120503652039325
1739209776.9870849;-45.120503652039325
1739209776.9870903;-45.120503652039325
1739209776.9870958;-38.13080360867914
1739209776.9871013;-31.141103565318893
1739209776.9871066;-29.438486411369333
1739209776.987112;-45.120503652039325
1739209776.9871175;-45.120503652039325
1739209776.987123;-32.816014438256545
1739209776.9871285;-38.13080360867914
1739209776.987134;-38.13080360867914
1739209776.9871395;-35.57807855764607
1739209776.987145;-45.120503652039325
1739209776.9871504;-38.13080360867914
1739209776.987156;-33.981070128970906
1739209776.9871614;-32.816014438256545
1739209776.987167;-45.120503652039325
1739209776.9871724;-45.120503652039325
1739209776.9871776;-38.13080360867914
1739209776.987183;-45.120503652039325
1739209776.9871886;-45.120503652039325
1739209776.987194;-38.13080360867914
1739209776.9871995;-45.120503652039325
1739209776.987205;-38.13080360867914
1739209776.9872105;-38.13080360867914
1739209776.987216;-45.120503652039325
1739209776.9872215;-45.120503652039325
1739209776.987227;-45.120503652039325
1739209776.9872324;-38.13080360867914
1739209776.987238;-32.816014438256545
1739209776.9872434;-45.120503652039325
1739209776.9872487;-45.120503652039325
1739209776.9872541;-38.13080360867914
1739209776.9872596;-45.120503652039325
1739209776.987265;-45.120503652039325
1739209776.9872706;-45.120503652039325
1739209776.987276;-38.13080360867914
1739209776.9872816;-33.981070128970956
1739209776.987287;-45.120503652039325
1739209776.9872925;-38.13080360867914
1739209776.987298;-45.120503652039325
1739209776.9873035;-45.120503652039325
1739209776.987309;-35.57807855764607
1739209776.9873145;-35.57807855764607
1739209776.9873197;-38.13080360867914
1739209776.9873252;-26.991370085610722
1739209776.9873307;-38.13080360867914
1739209776.9873362;-45.120503652039325
1739209776.9873416;-38.13080360867914
1739209776.9873471;-31.141103565318893
1739209776.9873526;-45.120503652039325
1739209776.987358;-38.13080360867914
1739209776.9873636;-45.120503652039325
1739209776.987369;-33.981070128970956
1739209776.9873745;-45.120503652039325
1739209776.98738;-38.13080360867914
1739209776.9873855;-45.120503652039325
1739209776.987391;-45.120503652039325
1739209776.9873962;-38.13080360867914
1739209776.9874017;-45.120503652039325
1739209776.9874072;-32.816014438256545
1739209776.9874127;-28.58837851428586
1739209776.9874182;-35.57807855764607
1739209776.9874237;-35.57807855764607
1739209776.9874291;-38.13080360867914
1739209776.9874346;-35.57807855764607
1739209776.98744;-45.120503652039325
1739209776.9874456;-38.13080360867914
1739209776.987451;-38.13080360867914
1739209776.9874566;-45.120503652039325
1739209776.987462;-38.13080360867914
1739209776.9874673;-38.13080360867914
1739209776.9874728;-45.120503652039325
1739209776.9874783;-45.120503652039325
1739209776.9874837;-35.57807855764607
1739209776.9874892;-38.13080360867914
1739209776.9874947;-45.120503652039325
1739209776.9875002;-45.120503652039325
1739209776.9875057;-45.120503652039325
1739209776.9875112;-38.13080360867914
1739209776.9875166;-38.13080360867914
1739209776.9875221;-45.120503652039325
1739209776.9875276;-38.13080360867914
1739209776.987533;-32.816014438256545
1739209776.9875383;-45.120503652039325
1739209776.9875438;-45.120503652039325
1739209776.9875493;-33.981070128970906
1739209776.9875548;-38.13080360867914
1739209776.9875603;-38.13080360867914
1739209776.9875658;-38.13080360867914
1739209776.9875712;-35.57807855764607
1739209776.9875767;-45.120503652039325
1739209776.9875822;-45.120503652039325
1739209776.9875877;-38.13080360867914
1739209776.9875932;-45.120503652039325
1739209776.9875987;-45.120503652039325
1739209776.9876041;-38.13080360867914
1739209776.9876096;-38.13080360867914
1739209776.9876149;-45.120503652039325
1739209776.9876204;-45.120503652039325
1739209776.9876258;-45.120503652039325
1739209776.9876313;-38.13080360867914
1739209776.9876368;-38.13080360867914
1739209776.9876423;-38.13080360867914
1739209776.9876478;-45.120503652039325
1739209776.9876533;-45.120503652039325
1739209776.9876587;-33.981070128970906
1739209776.9876642;-45.120503652039325
1739209776.9876697;-45.120503652039325
1739209776.9876752;-38.13080360867914
1739209776.9876807;-45.120503652039325
1739209776.987686;-45.120503652039325
1739209776.9876914;-38.13080360867914
1739209776.987697;-45.120503652039325
1739209776.9877024;-38.13080360867914
1739209776.9877079;-45.120503652039325
1739209776.9877133;-38.13080360867914
1739209776.9877188;-38.13080360867914
1739209776.9877243;-45.120503652039325
1739209776.9877298;-45.120503652039325
1739209776.9877353;-38.13080360867914
1739209776.9877408;-38.13080360867914
1739209776.9877462;-45.120503652039325
1739209776.9877517;-45.120503652039325
1739209776.987757;-38.13080360867914
1739209776.9877625;-38.13080360867914
1739209776.987768;-35.57807855764607
1739209776.9877734;-38.13080360867914
1739209776.987779;-38.13080360867914
1739209776.9877844;-38.13080360867914
1739209776.9877899;-38.13080360867914
1739209776.9877954;-38.13080360867914
1739209776.9878008;-38.13080360867914
1739209776.9878063;-38.13080360867914
1739209776.9878118;-45.120503652039325
1739209776.9878173;-38.13080360867914
1739209776.9878228;-38.13080360867914
1739209776.9878283;-38.13080360867914
1739209776.9878335;-38.13080360867914
1739209776.987839;-45.120503652039325
1739209776.9878445;-45.120503652039325
1739209776.98785;-45.120503652039325
1739209776.9878554;-38.13080360867914
1739209776.987861;-38.13080360867914
1739209776.9878664;-45.120503652039325
1739209776.987872;-45.120503652039325
1739209776.9878774;-38.13080360867914
1739209776.9878829;-38.13080360867914
1739209776.9878883;-45.120503652039325
1739209776.9878938;-35.57807855764607
1739209776.9878993;-45.120503652039325
1739209776.9879045;-45.120503652039325
1739209776.98791;-33.981070128970906
1739209776.9879155;-38.13080360867914
1739209776.987921;-45.120503652039325
1739209776.9879265;-45.120503652039325
1739209776.987932;-33.981070128970906
1739209776.9879375;-45.120503652039325
1739209776.987943;-35.57807855764607
1739209776.9879484;-38.13080360867914
1739209776.987954;-45.120503652039325
1739209776.9879594;-45.120503652039325
1739209776.9879649;-32.816014438256545
1739209776.9879704;-38.13080360867914
1739209776.9879756;-45.120503652039325
1739209776.987981;-38.13080360867914
1739209776.9879866;-45.120503652039325
1739209776.987992;-33.981070128970906
1739209776.9879975;-33.981070128970906
1739209776.988003;-38.13080360867914
1739209776.9880085;-45.120503652039325
1739209776.988014;-38.13080360867914
1739209776.9880195;-35.57807855764607
1739209776.988025;-45.120503652039325
1739209776.9880304;-45.120503652039325
1739209776.988036;-45.120503652039325
1739209776.9880414;-38.13080360867914
1739209776.9880466;-45.120503652039325
1739209776.9880521;-32.816014438256545
1739209776.9880576;-38.13080360867914
1739209776.988063;-35.57807855764607
1739209776.9880686;-38.13080360867914
1739209776.988074;-35.57807855764607
1739209776.9880795;-32.816014438256545
1739209776.988085;-45.120503652039325
1739209776.9880905;-45.120503652039325
1739209776.988096;-45.120503652039325
1739209776.9881015;-45.120503652039325
1739209776.988107;-38.13080360867914
1739209776.9881124;-38.13080360867914
1739209776.988118;-45.120503652039325
1739209776.9881232;-45.120503652039325
1739209776.9881287;-38.13080360867914
1739209776.9881341;-45.120503652039325
1739209776.9881396;-33.981070128970906
1739209776.988145;-35.57807855764607
1739209776.9881506;-33.981070128970906
1739209776.988156;-45.120503652039325
1739209776.9881616;-32.816014438256545
1739209776.988167;-27.8777449560314
1739209776.9881725;-38.13080360867914
1739209776.988178;-38.13080360867914
1739209776.9881835;-45.120503652039325
1739209776.988189;-35.57807855764607
1739209776.9881942;-45.120503652039325
1739209776.9881997;-45.120503652039325
1739209776.9882052;-45.120503652039325
1739209776.9882107;-38.13080360867914
1739209776.9882162;-38.13080360867914
1739209776.9882216;-45.120503652039325
1739209776.9882271;-38.13080360867914
1739209776.9882326;-45.120503652039325
1739209776.988238;-38.13080360867914
1739209776.9882436;-45.120503652039325
1739209776.988249;-35.57807855764607
1739209776.9882545;-30.49652367304973
1739209776.98826;-45.120503652039325
1739209776.9882653;-45.120503652039325
1739209776.9882708;-35.57807855764607
1739209776.9882762;-35.57807855764607
1739209776.9882817;-38.13080360867914
1739209776.9882872;-35.57807855764607
1739209776.9882927;-38.13080360867914
1739209776.9882982;-38.13080360867914
1739209776.9883037;-45.120503652039325
1739209776.9883091;-45.120503652039325
1739209776.9883146;-45.120503652039325
1739209776.98832;-45.120503652039325
1739209776.9883256;-45.120503652039325
1739209776.988331;-38.13080360867914
1739209776.9883366;-45.120503652039325
1739209776.9883418;-33.981070128970956
1739209776.9883473;-38.13080360867914
1739209776.9883528;-38.13080360867914
1739209776.9883583;-45.120503652039325
1739209776.9883637;-45.120503652039325
1739209776.9883692;-38.13080360867914
1739209776.9883747;-38.13080360867914
1739209776.9883802;-35.57807855764607
1739209776.9883857;-26.991370085610722
1739209776.9883912;-45.120503652039325
1739209776.9883966;-45.120503652039325
1739209776.9884021;-45.120503652039325
1739209776.9884076;-35.57807855764607
1739209776.9884129;-38.13080360867914
1739209776.9884183;-45.120503652039325
1739209776.9884238;-38.13080360867914
1739209776.9884293;-35.57807855764607
1739209776.9884348;-45.120503652039325
1739209776.9884403;-45.120503652039325
1739209776.9884458;-33.981070128970906
1739209776.9884512;-45.120503652039325
1739209776.9884567;-45.120503652039325
1739209776.9884622;-45.120503652039325
1739209776.9884677;-38.13080360867914
1739209776.9884732;-30.49652367304973
1739209776.9884787;-38.13080360867914
1739209776.988484;-38.13080360867914
1739209776.9884894;-33.981070128970906
1739209776.9884949;-32.816014438256545
1739209776.9885004;-45.120503652039325
1739209776.9885058;-45.120503652039325
1739209776.9885113;-45.120503652039325
1739209776.9885168;-45.120503652039325
1739209776.9885223;-38.13080360867914
1739209776.9885278;-38.13080360867914
1739209776.9885333;-45.120503652039325
1739209776.9885387;-45.120503652039325
1739209776.9885442;-38.13080360867914
1739209776.9885497;-38.13080360867914
1739209776.9885552;-38.13080360867914
1739209776.9885604;-38.13080360867914
1739209776.988566;-45.120503652039325
1739209776.9885714;-38.13080360867914
1739209776.988577;-38.13080360867914
1739209776.9885824;-38.13080360867914
1739209776.9885879;-45.120503652039325
1739209776.9885933;-38.13080360867914
1739209776.9885988;-31.141103565318915
1739209776.9886043;-33.981070128970906
1739209776.9886098;-38.13080360867914
1739209776.9886153;-45.120503652039325
1739209776.9886208;-38.13080360867914
1739209776.9886262;-38.13080360867914
1739209776.9886315;-38.13080360867914
1739209776.988637;-45.120503652039325
1739209776.9886425;-38.13080360867914
1739209776.988648;-35.57807855764607
1739209776.9886534;-45.120503652039325
1739209776.988659;-45.120503652039325
1739209776.9886644;-35.57807855764607
1739209776.9886699;-38.13080360867914
1739209776.9886754;-45.120503652039325
1739209776.9886808;-45.120503652039325
1739209776.9886863;-45.120503652039325
1739209776.9886918;-45.120503652039325
1739209776.9886973;-38.13080360867914
1739209776.9887025;-38.13080360867914
1739209776.988708;-45.120503652039325
1739209776.9887135;-45.120503652039325
1739209776.988719;-45.120503652039325
1739209776.9887245;-45.120503652039325
1739209776.98873;-38.13080360867914
1739209776.9887354;-38.13080360867914
1739209776.988741;-38.13080360867914
1739209776.9887464;-45.120503652039325
1739209776.988752;-38.13080360867914
1739209776.9887574;-38.13080360867914
1739209776.9887629;-35.57807855764607
1739209776.9887683;-45.120503652039325
1739209776.9887736;-38.13080360867914
1739209776.988779;-38.13080360867914
1739209776.9887846;-38.13080360867914
1739209776.98879;-45.120503652039325
1739209776.9887955;-38.13080360867914
1739209776.988801;-38.13080360867914
1739209776.9888065;-45.120503652039325
1739209776.988812;-33.981070128970906
1739209776.9888175;-38.13080360867914
1739209776.988823;-45.120503652039325
1739209776.9888284;-35.57807855764607
1739209776.988834;-45.120503652039325
1739209776.9888394;-45.120503652039325
1739209776.9888449;-38.13080360867914
1739209776.98885;-32.816014438256545
1739209776.9888556;-38.13080360867914
1739209776.988861;-45.120503652039325
1739209776.9888666;-35.57807855764607
1739209776.988872;-45.120503652039325
1739209776.9888775;-45.120503652039325
1739209776.988883;-33.981070128970906
1739209776.9888885;-45.120503652039325
1739209776.988894;-45.120503652039325
1739209776.9888995;-45.120503652039325
1739209776.988905;-38.13080360867914
1739209776.9889104;-38.13080360867914
1739209776.988916;-35.57807855764607
1739209776.9889212;-35.57807855764607
1739209776.9889266;-38.13080360867914
1739209776.9889321;-45.120503652039325
1739209776.9889376;-38.13080360867914
1739209776.988943;-38.13080360867914
1739209776.9889486;-45.120503652039325
1739209776.988954;-38.13080360867914
1739209776.9889596;-45.120503652039325
1739209776.988965;-45.120503652039325
1739209776.9889705;-45.120503652039325
1739209776.988976;-45.120503652039325
1739209776.9889815;-45.120503652039325
1739209776.988987;-45.120503652039325
1739209776.9889922;-38.13080360867914
1739209776.9889977;-45.120503652039325
1739209776.9890032;-38.13080360867914
1739209776.9890087;-45.120503652039325
1739209776.9890141;-45.120503652039325
1739209776.9890196;-35.57807855764607
1739209776.989025;-35.57807855764607
1739209776.9890306;-38.13080360867914
1739209776.989036;-38.13080360867914
1739209776.9890416;-38.13080360867914
1739209776.989047;-45.120503652039325
1739209776.9890525;-45.120503652039325
1739209776.989058;-45.120503652039325
1739209776.9890635;-38.13080360867914
1739209776.9890687;-45.120503652039325
1739209776.9890742;-38.13080360867914
1739209776.9890797;-38.13080360867914
1739209776.9890852;-38.13080360867914
1739209776.9890907;-38.13080360867914
1739209776.9890962;-45.120503652039325
1739209776.9891016;-38.13080360867914
1739209776.9891071;-38.13080360867914
1739209776.9891126;-35.57807855764607
1739209776.989118;-38.13080360867914
1739209776.9891236;-45.120503652039325
1739209776.989129;-45.120503652039325
1739209776.9891346;-35.57807855764607
1739209776.9891398;-31.141103565318893
1739209776.9891453;-45.120503652039325
1739209776.9891508;-38.13080360867914
1739209776.9891562;-38.13080360867914
1739209776.9891617;-31.141103565318893
1739209776.9891672;-33.981070128970906
1739209776.9891727;-35.57807855764607
1739209776.9891782;-45.120503652039325
1739209776.9891837;-38.13080360867914
1739209776.9891891;-38.13080360867914
1739209776.9891946;-38.13080360867914
1739209776.9892;-45.120503652039325
1739209776.9892056;-45.120503652039325
1739209776.9892108;-38.13080360867914
1739209776.9892163;-45.120503652039325
1739209776.9892218;-32.816014438256545
1739209776.9892273;-26.035653463252796
1739209776.9892328;-45.120503652039325
1739209776.9892383;-45.120503652039325
1739209776.9892437;-38.13080360867914
1739209776.9892492;-33.981070128970906
1739209776.9892547;-38.13080360867914
1739209776.9892602;-35.57807855764607
1739209776.9892657;-45.120503652039325
1739209776.9892712;-33.981070128970956
1739209776.9892766;-45.120503652039325
1739209776.9892821;-45.120503652039325
1739209776.9892874;-45.120503652039325
1739209776.9892929;-45.120503652039325
1739209776.9892983;-45.120503652039325
1739209776.9893038;-45.120503652039325
1739209776.9893093;-35.57807855764607
1739209776.9893148;-28.58837851428586
1739209776.9893203;-38.13080360867914
1739209776.9893258;-45.120503652039325
1739209776.9893312;-38.13080360867914
1739209776.9893367;-32.816014438256545
1739209776.9893422;-45.120503652039325
1739209776.9893477;-45.120503652039325
1739209776.9893532;-45.120503652039325
1739209776.9893584;-45.120503652039325
1739209776.989364;-45.120503652039325
1739209776.9893694;-38.13080360867914
1739209776.9893749;-38.13080360867914
1739209776.9893804;-45.120503652039325
1739209776.9893858;-45.120503652039325
1739209776.9893913;-45.120503652039325
1739209776.9894238;-35.57807855764607
1739209776.9894562;-45.120503652039325
1739209776.9894886;-45.120503652039325
1739209776.989521;-32.816014438256545
1739209776.9895535;-45.120503652039325
1739209776.9895859;-45.120503652039325
1739209776.9896183;-45.120503652039325
1739209776.9896507;-45.120503652039325
1739209776.989683;-45.120503652039325
1739209776.9897153;-27.267205301931607
1739209776.9897478;-38.13080360867914
1739209776.9897802;-45.120503652039325
1739209776.9898126;-38.13080360867914
1739209776.989845;-35.57807855764607
1739209776.9898775;-38.13080360867914
1739209776.98991;-45.120503652039325
1739209776.9899423;-45.120503652039325
1739209776.9899747;-33.981070128970956
1739209776.9900072;-38.13080360867914
1739209776.9900396;-33.981070128970906
1739209776.990072;-45.120503652039325
1739209776.9901044;-45.120503652039325
1739209776.9901369;-35.57807855764607
1739209776.9901693;-35.57807855764607
1739209776.9902015;-38.13080360867914
1739209776.990234;-31.141103565318915
1739209776.9902663;-38.13080360867914
1739209776.9902987;-38.13080360867914
1739209776.9903312;-38.13080360867914
1739209776.9903636;-45.120503652039325
1739209776.990396;-38.13080360867914
1739209776.9904284;-38.13080360867914
1739209776.9904609;-45.120503652039325
1739209776.9904933;-45.120503652039325
1739209776.9905257;-35.57807855764607
1739209776.9905581;-35.57807855764607
1739209776.9905906;-45.120503652039325
1739209776.990623;-45.120503652039325
1739209776.9906554;-38.13080360867914
1739209776.9906878;-38.13080360867914
1739209776.9907203;-38.13080360867914
1739209776.9907525;-38.13080360867914
1739209776.990785;-38.13080360867914
1739209776.9908173;-38.13080360867914
1739209776.9908497;-45.120503652039325
1739209776.9908822;-38.13080360867914
1739209776.9909146;-45.120503652039325
1739209776.990947;-38.13080360867914
1739209776.9909794;-45.120503652039325
1739209776.9910119;-38.13080360867914
1739209776.9910443;-35.57807855764607
1739209776.9910767;-35.57807855764607
1739209776.9911091;-38.13080360867914
1739209776.9911416;-45.120503652039325
1739209776.991174;-38.13080360867914
1739209776.9912064;-45.120503652039325
1739209776.9912388;-45.120503652039325
1739209776.991271;-38.13080360867914
1739209776.9913034;-45.120503652039325
1739209776.9913359;-45.120503652039325
1739209776.9913683;-45.120503652039325
1739209776.9914007;-45.120503652039325
1739209776.9914331;-38.13080360867914
1739209776.9914656;-38.13080360867914
1739209776.991498;-33.981070128970906
1739209776.9915304;-38.13080360867914
1739209776.9915628;-45.120503652039325
1739209776.9915953;-38.13080360867914
1739209776.9916277;-35.57807855764607
1739209776.99166;-38.13080360867914
1739209776.9916925;-45.120503652039325
1739209776.991725;-45.120503652039325
1739209776.9917574;-38.13080360867914
1739209776.9917898;-38.13080360867914
1739209776.991822;-35.57807855764607
1739209776.9918544;-38.13080360867914
1739209776.9918869;-38.13080360867914
1739209776.9919193;-38.13080360867914
1739209776.9919517;-38.13080360867914
1739209776.9919841;-38.13080360867914
1739209776.9920166;-38.13080360867914
1739209776.992049;-35.57807855764607
1739209776.9920814;-45.120503652039325
1739209776.9921138;-45.120503652039325
1739209776.9921463;-45.120503652039325
1739209776.9921787;-45.120503652039325
1739209776.992211;-45.120503652039325
1739209776.9922435;-33.981070128970906
1739209776.992276;-45.120503652039325
1739209776.9923084;-45.120503652039325
1739209776.9923406;-32.816014438256545
1739209776.992373;-38.13080360867914
1739209776.9924054;-45.120503652039325
1739209776.9924378;-38.13080360867914
1739209776.9924703;-38.13080360867914
1739209776.9925027;-45.120503652039325
1739209776.992535;-45.120503652039325
1739209776.9925675;-38.13080360867914
1739209776.9926;-45.120503652039325
1739209776.9926324;-45.120503652039325
1739209776.9926648;-38.13080360867914
1739209776.9926972;-45.120503652039325
1739209776.9927297;-45.120503652039325
1739209776.992762;-45.120503652039325
1739209776.9927945;-45.120503652039325
1739209776.992827;-35.57807855764607
1739209776.9928594;-45.120503652039325
1739209776.9928916;-45.120503652039325
1739209776.992924;-35.57807855764607
1739209776.9929564;-35.57807855764607
1739209776.9929888;-38.13080360867914
1739209776.9930212;-45.120503652039325
1739209776.9930537;-32.816014438256545
1739209776.993086;-45.120503652039325
1739209776.9931185;-27.8777449560314
1739209776.993151;-28.21854285175415
1739209776.9931834;-45.120503652039325
1739209776.9932158;-45.120503652039325
1739209776.9932482;-38.13080360867914
1739209776.9932806;-35.57807855764607
1739209776.993313;-38.13080360867914
1739209776.9933455;-35.57807855764607
1739209776.993378;-38.13080360867914
1739209776.99341;-45.120503652039325
1739209776.9934425;-38.13080360867914
1739209776.993475;-38.13080360867914
1739209776.9935074;-38.13080360867914
1739209776.9935398;-45.120503652039325
1739209776.9935722;-45.120503652039325
1739209776.9936047;-45.120503652039325
1739209776.993637;-31.141103565318893
1739209776.9936695;-28.21854285175415
1739209776.993702;-45.120503652039325
1739209776.9937344;-38.13080360867914
1739209776.9937668;-33.981070128970906
1739209776.9937992;-35.57807855764607
1739209776.9938316;-45.120503652039325
1739209776.993864;-45.120503652039325
1739209776.9938965;-38.13080360867914
1739209776.993929;-38.13080360867914
1739209776.993961;-45.120503652039325
1739209776.9939935;-45.120503652039325
1739209776.994026;-38.13080360867914
1739209776.9940584;-35.57807855764607
1739209776.9940908;-45.120503652039325
1739209776.9941232;-35.57807855764607
1739209776.9941556;-45.120503652039325
1739209776.994188;-45.120503652039325
1739209776.9942205;-38.13080360867914
1739209776.994253;-35.57807855764607
1739209776.9942853;-45.120503652039325
1739209776.9943178;-45.120503652039325
1739209776.9943502;-38.13080360867914
1739209776.9943826;-45.120503652039325
1739209776.994415;-32.816014438256545
1739209776.9944475;-29.438486411369333
1739209776.9944797;-38.13080360867914
1739209776.994512;-38.13080360867914
1739209776.9945445;-35.57807855764607
1739209776.994577;-32.816014438256545
