CAN Message; 0x1d3:0000a4f64fe51bd8
1739209615.743272;-45.120503652039325
1739209615.74328;-38.13080360867914
1739209615.743288;-45.120503652039325
1739209615.743296;-38.13080360867914
1739209615.743304;-38.13080360867914
1739209615.743312;-38.13080360867914
1739209615.74332;-45.120503652039325
1739209615.7433279;-38.13080360867914
1739209615.743336;-45.120503652039325
1739209615.7433438;-28.992665084841942
1739209615.743352;-38.13080360867914
1739209615.7433598;-45.120503652039325
1739209615.743368;-33.981070128970906
1739209615.7433758;-32.816014438256545
1739209615.743384;-45.120503652039325
1739209615.7433918;-45.120503652039325
1739209615.7433996;-32.816014438256545
1739209615.7434077;-35.57807855764607
1739209615.7434156;-38.13080360867914
1739209615.7434237;-38.13080360867914
1739209615.7434316;-33.981070128970906
1739209615.7434397;-38.13080360867914
1739209615.7434475;-35.57807855764607
1739209615.7434556;-38.13080360867914
1739209615.7434635;-38.13080360867914
1739209615.7434716;-45.120503652039325
1739209615.7434795;-45.120503652039325
1739209615.7434876;-45.120503652039325
1739209615.7434955;-33.981070128970906
1739209615.7435036;-38.13080360867914
1739209615.7435114;-45.120503652039325
1739209615.7435195;-45.120503652039325
1739209615.7435274;-32.816014438256545
1739209615.7435355;-38.13080360867914
1739209615.7435434;-45.120503652039325
1739209615.7435515;-45.120503652039325
1739209615.7435594;-35.57807855764607
1739209615.7435675;-35.57807855764607
1739209615.7435753;-38.13080360867914
1739209615.7435834;-33.981070128970906
1739209615.7435913;-38.13080360867914
1739209615.7435994;-38.13080360867914
1739209615.7436073;-45.120503652039325
1739209615.7436154;-45.120503652039325
1739209615.7436233;-45.120503652039325
1739209615.7436314;-33.981070128970906
1739209615.7436392;-45.120503652039325
1739209615.743647;-45.120503652039325
1739209615.7436552;-38.13080360867914
1739209615.743663;-38.13080360867914
1739209615.7436712;-38.13080360867914
1739209615.743679;-45.120503652039325
1739209615.7436872;-32.816014438256545
1739209615.743695;-32.816014438256545
1739209615.7437031;-45.120503652039325
1739209615.743711;-45.120503652039325
1739209615.743719;-45.120503652039325
1739209615.743727;-38.13080360867914
1739209615.743735;-45.120503652039325
1739209615.743743;-38.13080360867914
1739209615.743751;-38.13080360867914
1739209615.743759;-45.120503652039325
1739209615.743767;-45.120503652039325
1739209615.743775;-38.13080360867914
1739209615.743783;-33.981070128970906
1739209615.7437909;-45.120503652039325
1739209615.743799;-35.57807855764607
1739209615.7438068;-45.120503652039325
1739209615.743815;-38.13080360867914
1739209615.7438228;-32.816014438256545
1739209615.743831;-45.120503652039325
1739209615.7438388;-45.120503652039325
1739209615.743847;-38.13080360867914
1739209615.7438548;-35.57807855764607
1739209615.7438629;-45.120503652039325
1739209615.7438707;-45.120503652039325
1739209615.7438788;-45.120503652039325
1739209615.7438867;-45.120503652039325
1739209615.7438946;-35.57807855764607
1739209615.7439027;-45.120503652039325
1739209615.7439106;-38.13080360867914
1739209615.7439187;-45.120503652039325
1739209615.7439265;-38.13080360867914
1739209615.7439346;-38.13080360867914
1739209615.7439425;-45.120503652039325
1739209615.7439506;-32.816014438256545
1739209615.7439585;-38.13080360867914
1739209615.7439666;-45.120503652039325
1739209615.7439744;-38.13080360867914
1739209615.7439826;-33.981070128970906
1739209615.7439904;-45.120503652039325
1739209615.7439985;-38.13080360867914
1739209615.7440064;-45.120503652039325
1739209615.7440145;-45.120503652039325
1739209615.7440224;-45.120503652039325
1739209615.7440305;-45.120503652039325
1739209615.7440383;-45.120503652039325
1739209615.7440464;-38.13080360867914
1739209615.7440543;-45.120503652039325
1739209615.7440624;-45.120503652039325
1739209615.7440703;-45.120503652039325
1739209615.7440784;-45.120503652039325
1739209615.7440863;-38.13080360867914
1739209615.7440944;-38.13080360867914
1739209615.7441022;-38.13080360867914
1739209615.7441103;-38.13080360867914
1739209615.7441182;-38.13080360867914
1739209615.744126;-45.120503652039325
1739209615.7441342;-35.57807855764607
1739209615.744142;-28.992665084841942
1739209615.7441502;-35.57807855764607
1739209615.744158;-35.57807855764607
1739209615.7441661;-38.13080360867914
1739209615.744174;-35.57807855764607
1739209615.744182;-38.13080360867914
1739209615.74419;-33.981070128970906
1739209615.744198;-38.13080360867914
1739209615.744206;-35.57807855764607
1739209615.744214;-45.120503652039325
1739209615.744222;-45.120503652039325
1739209615.74423;-45.120503652039325
1739209615.744238;-45.120503652039325
1739209615.744246;-45.120503652039325
1739209615.7442539;-45.120503652039325
1739209615.744262;-35.57807855764607
1739209615.7442698;-35.57807855764607
1739209615.744278;-45.120503652039325
1739209615.7442858;-45.120503652039325
1739209615.744294;-38.13080360867914
1739209615.7443018;-35.57807855764607
1739209615.74431;-45.120503652039325
1739209615.7443178;-45.120503652039325
1739209615.7443259;-38.13080360867914
1739209615.7443337;-27.267205301931607
1739209615.7443419;-35.57807855764607
1739209615.7443497;-45.120503652039325
1739209615.7443578;-38.13080360867914
1739209615.7443657;-35.57807855764607
1739209615.7443736;-38.13080360867914
1739209615.7443817;-38.13080360867914
1739209615.7443895;-45.120503652039325
1739209615.7443976;-32.81601443825658
1739209615.7444055;-38.13080360867914
1739209615.7444136;-38.13080360867914
1739209615.7444215;-45.120503652039325
1739209615.7444296;-45.120503652039325
1739209615.7444375;-45.120503652039325
1739209615.7444456;-45.120503652039325
1739209615.7444534;-45.120503652039325
1739209615.7444615;-45.120503652039325
1739209615.7444694;-45.120503652039325
1739209615.7444775;-45.120503652039325
1739209615.7444854;-45.120503652039325
1739209615.7444935;-45.120503652039325
1739209615.7445014;-38.13080360867914
1739209615.7445095;-38.13080360867914
1739209615.7445173;-45.120503652039325
1739209615.7445254;-38.13080360867914
1739209615.7445333;-32.816014438256545
1739209615.7445414;-38.13080360867914
1739209615.7445493;-45.120503652039325
1739209615.7445574;-38.13080360867914
1739209615.7445652;-31.141103565318915
1739209615.7445734;-38.13080360867914
1739209615.7445812;-38.13080360867914
1739209615.7445893;-33.981070128970906
1739209615.7445972;-45.120503652039325
1739209615.744605;-33.981070128970906
1739209615.7446132;-38.13080360867914
1739209615.744621;-45.120503652039325
1739209615.7446291;-38.13080360867914
1739209615.744637;-35.57807855764607
1739209615.744645;-45.120503652039325
1739209615.744653;-38.13080360867914
1739209615.744661;-38.13080360867914
1739209615.744669;-45.120503652039325
1739209615.744677;-45.120503652039325
1739209615.744685;-38.13080360867914
1739209615.744693;-38.13080360867914
1739209615.744701;-45.120503652039325
1739209615.744709;-45.120503652039325
1739209615.744717;-38.13080360867914
1739209615.744725;-28.992665084841942
1739209615.7447329;-38.13080360867914
1739209615.744741;-45.120503652039325
1739209615.7447488;-38.13080360867914
1739209615.744757;-38.13080360867914
1739209615.7447648;-45.120503652039325
1739209615.744773;-45.120503652039325
1739209615.7447808;-45.120503652039325
1739209615.744789;-45.120503652039325
1739209615.7447968;-45.120503652039325
1739209615.7448049;-45.120503652039325
1739209615.7448127;-45.120503652039325
1739209615.7448208;-45.120503652039325
1739209615.7448287;-45.120503652039325
1739209615.7448368;-38.13080360867914
1739209615.7448447;-38.13080360867914
1739209615.7448525;-33.981070128970906
1739209615.7448606;-33.981070128970906
1739209615.7448685;-38.13080360867914
1739209615.7448766;-45.120503652039325
1739209615.7448845;-32.816014438256545
1739209615.7448926;-35.57807855764607
1739209615.7449005;-45.120503652039325
1739209615.7449086;-45.120503652039325
1739209615.7449164;-45.120503652039325
1739209615.7449245;-45.120503652039325
1739209615.7449324;-45.120503652039325
1739209615.7449405;-45.120503652039325
1739209615.7449484;-38.13080360867914
1739209615.7449565;-35.57807855764607
1739209615.7449644;-45.120503652039325
1739209615.7449725;-45.120503652039325
1739209615.7449803;-45.120503652039325
1739209615.7449884;-45.120503652039325
1739209615.7449963;-45.120503652039325
1739209615.7450044;-38.13080360867914
1739209615.7450123;-38.13080360867914
1739209615.7450204;-45.120503652039325
1739209615.7450283;-45.120503652039325
1739209615.7450364;-45.120503652039325
1739209615.7450442;-30.49652367304973
1739209615.7450523;-38.13080360867914
1739209615.7450602;-38.13080360867914
1739209615.7450683;-38.13080360867914
1739209615.7450762;-38.13080360867914
1739209615.745084;-45.120503652039325
1739209615.7450922;-45.120503652039325
1739209615.7451;-38.13080360867914
1739209615.7451081;-38.13080360867914
1739209615.745116;-45.120503652039325
1739209615.745124;-35.57807855764607
1739209615.745132;-45.120503652039325
1739209615.74514;-45.120503652039325
1739209615.745148;-45.120503652039325
1739209615.745156;-45.120503652039325
1739209615.745164;-45.120503652039325
1739209615.745172;-30.49652367304973
1739209615.74518;-33.981070128970906
1739209615.745188;-45.120503652039325
1739209615.7451959;-38.13080360867914
1739209615.745204;-33.981070128970906
1739209615.7452118;-38.13080360867914
1739209615.74522;-45.120503652039325
1739209615.7452278;-38.13080360867914
1739209615.745236;-38.13080360867914
1739209615.7452438;-38.13080360867914
1739209615.745252;-45.120503652039325
1739209615.7452598;-38.13080360867914
1739209615.7452679;-38.13080360867914
1739209615.7452757;-35.57807855764607
1739209615.7452838;-45.120503652039325
1739209615.7452917;-38.13080360867914
1739209615.7452998;-45.120503652039325
1739209615.7453077;-45.120503652039325
1739209615.7453158;-38.13080360867914
1739209615.7453237;-38.13080360867914
1739209615.7453315;-45.120503652039325
1739209615.7453396;-45.120503652039325
1739209615.7453475;-35.57807855764607
1739209615.7453556;-45.120503652039325
1739209615.7453635;-28.21854285175415
1739209615.7453716;-29.438486411369333
1739209615.7453794;-45.120503652039325
1739209615.7453876;-38.13080360867914
1739209615.7453954;-35.57807855764607
1739209615.7454035;-38.13080360867914
1739209615.7454114;-38.13080360867914
1739209615.7454195;-29.438486411369333
1739209615.7454274;-45.120503652039325
1739209615.7454355;-45.120503652039325
1739209615.7454433;-38.13080360867914
1739209615.7454515;-38.13080360867914
1739209615.7454593;-45.120503652039325
1739209615.7454674;-45.120503652039325
1739209615.7454753;-32.816014438256545
1739209615.7454834;-38.13080360867914
1739209615.7454913;-33.981070128970906
1739209615.7454994;-32.816014438256545
1739209615.7455072;-38.13080360867914
1739209615.7455153;-45.120503652039325
1739209615.7455232;-45.120503652039325
1739209615.7455313;-45.120503652039325
1739209615.7455392;-35.57807855764607
1739209615.7455473;-38.13080360867914
1739209615.7455552;-38.13080360867914
1739209615.745563;-38.13080360867914
1739209615.7455711;-38.13080360867914
1739209615.745579;-38.13080360867914
1739209615.745587;-38.13080360867914
1739209615.745595;-45.120503652039325
1739209615.745603;-45.120503652039325
1739209615.745611;-32.816014438256545
1739209615.745619;-45.120503652039325
1739209615.745627;-45.120503652039325
1739209615.745635;-33.981070128970906
1739209615.745643;-45.120503652039325
1739209615.745651;-45.120503652039325
1739209615.7456589;-38.13080360867914
1739209615.745667;-38.13080360867914
1739209615.7456748;-45.120503652039325
1739209615.745683;-38.13080360867914
1739209615.7456908;-38.13080360867914
1739209615.745699;-31.141103565318915
1739209615.7457068;-32.816014438256545
1739209615.745715;-45.120503652039325
1739209615.7457228;-45.120503652039325
1739209615.7457309;-38.13080360867914
1739209615.7457387;-38.13080360867914
1739209615.7457469;-45.120503652039325
1739209615.7457547;-38.13080360867914
1739209615.7457628;-38.13080360867914
1739209615.7457707;-38.13080360867914
1739209615.7457788;-38.13080360867914
1739209615.7457867;-38.13080360867914
1739209615.7457948;-38.13080360867914
1739209615.7458026;-35.57807855764607
1739209615.7458105;-45.120503652039325
1739209615.7458186;-38.13080360867914
1739209615.7458265;-38.13080360867914
1739209615.7458346;-38.13080360867914
1739209615.7458425;-45.120503652039325
1739209615.7458506;-45.120503652039325
1739209615.7458584;-35.57807855764607
1739209615.7458665;-35.57807855764607
1739209615.7458744;-38.13080360867914
1739209615.7458825;-38.13080360867914
1739209615.7458904;-31.141103565318915
1739209615.7458985;-32.816014438256545
1739209615.7459064;-45.120503652039325
1739209615.7459145;-38.13080360867914
1739209615.7459223;-33.981070128970906
1739209615.7459304;-45.120503652039325
1739209615.7459383;-45.120503652039325
1739209615.7459464;-33.981070128970906
1739209615.7459543;-38.13080360867914
1739209615.7459624;-38.13080360867914
1739209615.7459702;-38.13080360867914
1739209615.7459784;-45.120503652039325
1739209615.7459862;-33.981070128970906
1739209615.7459943;-32.816014438256545
1739209615.7460022;-38.13080360867914
1739209615.7460103;-33.981070128970906
1739209615.7460182;-45.120503652039325
1739209615.7460263;-38.13080360867914
1739209615.7460341;-45.120503652039325
1739209615.7460423;-38.13080360867914
1739209615.7460501;-33.981070128970906
1739209615.746058;-38.13080360867914
1739209615.746066;-45.120503652039325
1739209615.746074;-38.13080360867914
1739209615.746082;-45.120503652039325
1739209615.74609;-45.120503652039325
1739209615.746098;-38.13080360867914
1739209615.746106;-38.13080360867914
1739209615.746114;-38.13080360867914
1739209615.746122;-35.57807855764607
1739209615.74613;-38.13080360867914
1739209615.7461379;-38.13080360867914
1739209615.746146;-38.13080360867914
1739209615.7461538;-35.57807855764607
1739209615.746162;-38.13080360867914
1739209615.7461698;-38.13080360867914
1739209615.746178;-45.120503652039325
1739209615.7461858;-35.57807855764607
1739209615.746194;-45.120503652039325
1739209615.7462018;-33.981070128970906
1739209615.7462099;-27.267205301931607
1739209615.7462177;-45.120503652039325
1739209615.7462258;-38.13080360867914
1739209615.7462337;-38.13080360867914
1739209615.7462418;-38.13080360867914
1739209615.7462497;-38.13080360867914
1739209615.7462578;-38.13080360867914
1739209615.7462656;-45.120503652039325
1739209615.7462738;-35.57807855764607
1739209615.7462816;-38.13080360867914
1739209615.7462895;-45.120503652039325
1739209615.7462976;-45.120503652039325
1739209615.7463055;-38.13080360867914
1739209615.7463136;-38.13080360867914
1739209615.7463214;-38.13080360867914
1739209615.7463295;-38.13080360867914
1739209615.7463374;-33.981070128970906
1739209615.7463455;-38.13080360867914
1739209615.7463534;-38.13080360867914
1739209615.7463615;-45.120503652039325
1739209615.7463694;-38.13080360867914
1739209615.7463775;-38.13080360867914
1739209615.7463853;-45.120503652039325
1739209615.7463934;-45.120503652039325
1739209615.7464013;-38.13080360867914
1739209615.7464094;-38.13080360867914
1739209615.7464173;-45.120503652039325
1739209615.7464254;-45.120503652039325
1739209615.7464333;-38.13080360867914
1739209615.7464414;-38.13080360867914
1739209615.7464492;-38.13080360867914
1739209615.7464573;-45.120503652039325
1739209615.7464652;-45.120503652039325
1739209615.7464733;-38.13080360867914
1739209615.7464812;-38.13080360867914
1739209615.7464893;-38.13080360867914
1739209615.7464972;-38.13080360867914
1739209615.7465053;-45.120503652039325
1739209615.7465131;-38.13080360867914
1739209615.7465212;-45.120503652039325
1739209615.746529;-31.141103565318915
1739209615.746537;-45.120503652039325
1739209615.746545;-45.120503652039325
1739209615.746553;-45.120503652039325
1739209615.746561;-32.816014438256545
1739209615.746569;-38.13080360867914
1739209615.746577;-45.120503652039325
1739209615.746585;-45.120503652039325
1739209615.746593;-38.13080360867914
1739209615.7466009;-45.120503652039325
1739209615.746609;-45.120503652039325
1739209615.7466168;-45.120503652039325
1739209615.746625;-38.13080360867914
1739209615.7466328;-33.981070128970906
1739209615.746641;-38.13080360867914
1739209615.7466488;-45.120503652039325
1739209615.746657;-26.487275050834715
1739209615.7466648;-35.57807855764607
1739209615.7466729;-45.120503652039325
1739209615.7466807;-45.120503652039325
1739209615.7466888;-33.981070128970906
1739209615.7466967;-38.13080360867914
1739209615.7467048;-33.981070128970906
1739209615.7467127;-38.13080360867914
1739209615.7467208;-45.120503652039325
1739209615.7467287;-33.981070128970906
1739209615.7467368;-45.120503652039325
1739209615.7467446;-45.120503652039325
1739209615.7467527;-38.13080360867914
1739209615.7467606;-38.13080360867914
1739209615.7467685;-38.13080360867914
1739209615.7467766;-35.57807855764607
1739209615.7467844;-45.120503652039325
1739209615.7467926;-38.13080360867914
1739209615.7468004;-45.120503652039325
1739209615.7468085;-38.13080360867914
1739209615.7468164;-45.120503652039325
1739209615.7468245;-45.120503652039325
1739209615.7468324;-45.120503652039325
1739209615.7468405;-45.120503652039325
1739209615.7468483;-35.57807855764607
1739209615.7468565;-38.13080360867914
1739209615.7468643;-45.120503652039325
1739209615.7468724;-38.13080360867914
1739209615.7468803;-45.120503652039325
1739209615.7468884;-38.13080360867914
1739209615.7468963;-45.120503652039325
1739209615.7469044;-38.13080360867914
1739209615.7469122;-45.120503652039325
1739209615.7469203;-38.13080360867914
1739209615.7469282;-45.120503652039325
1739209615.7469363;-45.120503652039325
1739209615.7469442;-45.120503652039325
1739209615.7469523;-33.981070128970906
1739209615.7469602;-38.13080360867914
1739209615.7469683;-38.13080360867914
1739209615.7469761;-45.120503652039325
1739209615.7469842;-45.120503652039325
1739209615.746992;-45.120503652039325
1739209615.7470002;-45.120503652039325
1739209615.747008;-38.13080360867914
1739209615.747016;-45.120503652039325
1739209615.747024;-45.120503652039325
1739209615.747032;-45.120503652039325
1739209615.74704;-45.120503652039325
1739209615.747048;-45.120503652039325
1739209615.747056;-38.13080360867914
1739209615.7470639;-38.13080360867914
1739209615.747072;-38.13080360867914
1739209615.7470798;-38.13080360867914
1739209615.747088;-45.120503652039325
1739209615.7470958;-45.120503652039325
1739209615.747104;-45.120503652039325
1739209615.7471118;-38.13080360867914
1739209615.74712;-45.120503652039325
1739209615.7471278;-45.120503652039325
1739209615.7471359;-38.13080360867914
1739209615.7471437;-45.120503652039325
1739209615.7471519;-35.57807855764607
1739209615.7471597;-38.13080360867914
1739209615.7471678;-38.13080360867914
1739209615.7471757;-38.13080360867914
1739209615.7471838;-38.13080360867914
1739209615.7471917;-45.120503652039325
1739209615.7471998;-38.13080360867914
1739209615.7472076;-30.49652367304973
1739209615.7472157;-45.120503652039325
1739209615.7472236;-38.13080360867914
1739209615.7472317;-38.13080360867914
1739209615.7472396;-31.141103565318915
1739209615.7472475;-38.13080360867914
1739209615.7472556;-38.13080360867914
1739209615.7472634;-38.13080360867914
1739209615.7472715;-38.13080360867914
1739209615.7472794;-38.13080360867914
1739209615.7472875;-45.120503652039325
1739209615.7472954;-38.13080360867914
1739209615.7473035;-38.13080360867914
1739209615.7473114;-38.13080360867914
1739209615.7473195;-45.120503652039325
1739209615.7473273;-35.57807855764607
1739209615.7473354;-35.57807855764607
1739209615.7473433;-45.120503652039325
1739209615.7473514;-38.13080360867914
1739209615.7473593;-38.13080360867914
1739209615.7473674;-45.120503652039325
1739209615.7473752;-38.13080360867914
1739209615.7473834;-45.120503652039325
1739209615.7473912;-38.13080360867914
1739209615.7473993;-33.981070128970906
1739209615.7474072;-38.13080360867914
1739209615.7474153;-45.120503652039325
1739209615.7474232;-38.13080360867914
1739209615.7474313;-31.141103565318915
1739209615.7474391;-33.981070128970906
1739209615.7474473;-38.13080360867914
1739209615.7474551;-35.57807855764607
1739209615.7474632;-38.13080360867914
1739209615.747471;-38.13080360867914
1739209615.7474792;-38.13080360867914
1739209615.747487;-45.120503652039325
1739209615.747495;-33.981070128970906
1739209615.747503;-38.13080360867914
1739209615.747511;-45.120503652039325
1739209615.747519;-35.57807855764607
1739209615.747527;-45.120503652039325
1739209615.747535;-38.13080360867914
1739209615.7475429;-38.13080360867914
1739209615.747551;-45.120503652039325
1739209615.7475588;-32.816014438256545
1739209615.747567;-45.120503652039325
1739209615.7475748;-38.13080360867914
1739209615.747583;-35.57807855764607
1739209615.7475908;-38.13080360867914
1739209615.747599;-45.120503652039325
1739209615.7476068;-45.120503652039325
1739209615.7476149;-38.13080360867914
1739209615.7476227;-38.13080360867914
1739209615.7476308;-38.13080360867914
1739209615.7476387;-38.13080360867914
1739209615.7476468;-33.981070128970906
1739209615.7476547;-38.13080360867914
1739209615.7476628;-38.13080360867914
1739209615.7476707;-38.13080360867914
1739209615.7476788;-35.57807855764607
1739209615.7476866;-31.141103565318915
1739209615.7476947;-28.992665084841942
1739209615.7477026;-45.120503652039325
1739209615.7477107;-38.13080360867914
1739209615.7477186;-35.57807855764607
1739209615.7477264;-45.120503652039325
1739209615.7477345;-45.120503652039325
1739209615.7477424;-32.816014438256545
1739209615.7477505;-33.981070128970906
1739209615.7477584;-45.120503652039325
1739209615.7477665;-45.120503652039325
1739209615.7477744;-35.57807855764607
1739209615.7477825;-32.816014438256545
1739209615.7477903;-45.120503652039325
1739209615.7477984;-45.120503652039325
1739209615.7478063;-45.120503652039325
1739209615.7478144;-45.120503652039325
1739209615.7478223;-45.120503652039325
1739209615.7478304;-45.120503652039325
1739209615.7478383;-38.13080360867914
1739209615.7478464;-33.981070128970906
1739209615.7478542;-38.13080360867914
1739209615.7478623;-45.120503652039325
1739209615.7478702;-45.120503652039325
1739209615.7478783;-38.13080360867914
1739209615.7478862;-38.13080360867914
1739209615.7478943;-45.120503652039325
1739209615.7479022;-38.13080360867914
1739209615.7479103;-35.57807855764607
1739209615.7479181;-45.120503652039325
1739209615.7479262;-38.13080360867914
1739209615.747934;-38.13080360867914
1739209615.7479422;-45.120503652039325
1739209615.74795;-38.13080360867914
1739209615.7479582;-38.13080360867914
1739209615.747966;-45.120503652039325
1739209615.7479672;-38.13080360867914
1739209615.7479684;-38.13080360867914
1739209615.7479699;-45.120503652039325
1739209615.747971;-45.120503652039325
1739209615.7479722;-38.13080360867914
1739209615.7479734;-38.13080360867914
1739209615.7479746;-45.120503652039325
1739209615.7479758;-38.13080360867914
1739209615.7479773;-35.57807855764607
1739209615.7479784;-38.13080360867914
1739209615.7479796;-45.120503652039325
1739209615.7479808;-38.13080360867914
1739209615.747982;-45.120503652039325
1739209615.7479835;-45.120503652039325
1739209615.7479846;-38.13080360867914
1739209615.7479858;-38.13080360867914
1739209615.747987;-38.13080360867914
1739209615.7479882;-38.13080360867914
1739209615.7479894;-35.57807855764607
1739209615.7479908;-45.120503652039325
1739209615.747992;-35.57807855764607
1739209615.7479932;-38.13080360867914
1739209615.7479944;-45.120503652039325
1739209615.7479956;-45.120503652039325
1739209615.7479968;-38.13080360867914
1739209615.7479982;-38.13080360867914
1739209615.7479994;-45.120503652039325
1739209615.7480006;-45.120503652039325
1739209615.7480018;-38.13080360867914
1739209615.748003;-45.120503652039325
1739209615.7480044;-45.120503652039325
1739209615.7480056;-38.13080360867914
1739209615.7480068;-38.13080360867914
1739209615.748008;-45.120503652039325
1739209615.7480092;-45.120503652039325
1739209615.7480104;-38.13080360867914
1739209615.7480118;-45.120503652039325
1739209615.748013;-38.13080360867914
1739209615.7480142;-32.816014438256545
1739209615.7480154;-45.120503652039325
1739209615.7480166;-33.981070128970906
1739209615.748018;-45.120503652039325
1739209615.7480192;-45.120503652039325
1739209615.7480204;-45.120503652039325
1739209615.7480216;-33.981070128970906
1739209615.7480228;-45.120503652039325
1739209615.748024;-38.13080360867914
1739209615.7480254;-32.816014438256545
1739209615.7480266;-45.120503652039325
1739209615.7480278;-38.13080360867914
1739209615.748029;-38.13080360867914
1739209615.7480302;-45.120503652039325
1739209615.7480314;-33.981070128970906
1739209615.7480328;-45.120503652039325
1739209615.748034;-38.13080360867914
1739209615.7480352;-33.981070128970906
1739209615.7480364;-38.13080360867914
1739209615.7480376;-38.13080360867914
1739209615.748039;-38.13080360867914
1739209615.7480402;-45.120503652039325
1739209615.7480414;-45.120503652039325
1739209615.7480426;-45.120503652039325
1739209615.7480438;-38.13080360867914
1739209615.748045;-38.13080360867914
1739209615.7480464;-38.13080360867914
1739209615.7480476;-45.120503652039325
1739209615.7480488;-45.120503652039325
1739209615.74805;-38.13080360867914
1739209615.7480512;-38.13080360867914
1739209615.7480526;-45.120503652039325
1739209615.7480538;-45.120503652039325
1739209615.748055;-45.120503652039325
1739209615.7480562;-38.13080360867914
1739209615.7480574;-38.13080360867914
1739209615.7480586;-35.57807855764607
1739209615.74806;-38.13080360867914
1739209615.7480612;-38.13080360867914
1739209615.7480624;-45.120503652039325
1739209615.7480636;-38.13080360867914
1739209615.7480648;-35.57807855764607
1739209615.748066;-38.13080360867914
1739209615.7480674;-45.120503652039325
1739209615.7480686;-45.120503652039325
1739209615.7480698;-35.57807855764607
1739209615.748071;-45.120503652039325
1739209615.7480721;-38.13080360867914
1739209615.7480736;-38.13080360867914
1739209615.7480748;-38.13080360867914
1739209615.748076;-38.13080360867914
1739209615.7480772;-45.120503652039325
1739209615.7480783;-45.120503652039325
1739209615.7480795;-45.120503652039325
1739209615.748081;-45.120503652039325
1739209615.7480822;-45.120503652039325
1739209615.7480834;-33.981070128970906
1739209615.7480845;-35.57807855764607
1739209615.7480857;-38.13080360867914
1739209615.7480872;-45.120503652039325
1739209615.7480884;-45.120503652039325
1739209615.7480896;-35.57807855764607
1739209615.7480907;-38.13080360867914
1739209615.748092;-38.13080360867914
1739209615.7480931;-31.14110356531892
1739209615.7480946;-33.981070128970906
1739209615.7480958;-38.13080360867914
1739209615.748097;-38.13080360867914
1739209615.7480981;-38.13080360867914
1739209615.7480993;-38.13080360867914
1739209615.7481005;-38.13080360867914
1739209615.748102;-45.120503652039325
1739209615.7481031;-31.141103565318915
1739209615.7481043;-38.13080360867914
1739209615.7481055;-35.57807855764607
1739209615.7481067;-38.13080360867914
1739209615.7481081;-32.816014438256545
1739209615.7481093;-35.57807855764607
1739209615.7481105;-45.120503652039325
1739209615.7481117;-38.13080360867914
1739209615.748113;-38.13080360867914
1739209615.748114;-38.13080360867914
1739209615.7481155;-38.13080360867914
1739209615.7481167;-38.13080360867914
1739209615.748118;-38.13080360867914
1739209615.748119;-38.13080360867914
1739209615.7481203;-38.13080360867914
1739209615.7481217;-38.13080360867914
1739209615.748123;-33.981070128970906
1739209615.7481241;-38.13080360867914
1739209615.7481253;-45.120503652039325
1739209615.7481265;-35.57807855764607
1739209615.7481277;-38.13080360867914
1739209615.7481291;-45.120503652039325
1739209615.7481303;-45.120503652039325
1739209615.7481315;-33.981070128970906
1739209615.7481327;-31.141103565318915
1739209615.748134;-33.981070128970906
1739209615.748135;-38.13080360867914
1739209615.7481365;-45.120503652039325
1739209615.7481377;-38.13080360867914
1739209615.748139;-35.57807855764607
1739209615.74814;-35.57807855764607
1739209615.7481413;-35.57807855764607
1739209615.7481427;-33.981070128970906
1739209615.748144;-33.981070128970906
1739209615.748145;-38.13080360867914
1739209615.7481463;-45.120503652039325
1739209615.7481475;-45.120503652039325
1739209615.7481487;-38.13080360867914
1739209615.74815;-35.57807855764607
1739209615.7481513;-45.120503652039325
1739209615.7481525;-38.13080360867914
1739209615.7481537;-38.13080360867914
1739209615.7481549;-45.120503652039325
1739209615.7481563;-45.120503652039325
1739209615.7481575;-38.13080360867914
1739209615.7481587;-33.981070128970906
1739209615.74816;-38.13080360867914
1739209615.748161;-45.120503652039325
1739209615.7481623;-45.120503652039325
1739209615.7481637;-38.13080360867914
1739209615.748165;-35.57807855764607
1739209615.748166;-45.120503652039325
1739209615.7481673;-45.120503652039325
1739209615.7481685;-35.57807855764607
1739209615.7481697;-38.13080360867914
1739209615.748171;-35.57807855764607
1739209615.7481723;-38.13080360867914
1739209615.7481735;-38.13080360867914
1739209615.7481747;-45.120503652039325
1739209615.7481759;-45.120503652039325
1739209615.7481773;-33.981070128970906
1739209615.7481785;-38.13080360867914
1739209615.7481797;-45.120503652039325
1739209615.7481809;-45.120503652039325
1739209615.748182;-45.120503652039325
1739209615.7481833;-35.57807855764607
1739209615.7481847;-32.816014438256545
1739209615.7481859;-38.13080360867914
1739209615.748187;-45.120503652039325
1739209615.7481883;-32.816014438256545
1739209615.7481894;-35.57807855764607
1739209615.7481909;-45.120503652039325
1739209615.748192;-45.120503652039325
1739209615.7481933;-38.13080360867914
1739209615.7481945;-45.120503652039325
1739209615.7481956;-45.120503652039325
1739209615.7481968;-45.120503652039325
1739209615.7481983;-45.120503652039325
1739209615.7481995;-45.120503652039325
1739209615.7482007;-45.120503652039325
1739209615.7482018;-45.120503652039325
1739209615.748203;-38.13080360867914
1739209615.7482042;-38.13080360867914
1739209615.7482057;-45.120503652039325
1739209615.7482069;-45.120503652039325
1739209615.748208;-32.816014438256545
1739209615.7482092;-35.57807855764607
1739209615.7482104;-45.120503652039325
