CAN Message; 0x150:02002a2445ba538b
1739209856.1364224;-45.120503652039325
1739209856.1364243;-45.120503652039325
1739209856.136426;-33.981070128970906
1739209856.1364279;-45.120503652039325
1739209856.1364295;-31.141103565318915
1739209856.1364315;-32.816014438256545
1739209856.1364331;-38.13080360867914
1739209856.136435;-45.120503652039325
1739209856.1364367;-38.13080360867914
1739209856.1364384;-31.141103565318915
1739209856.1364403;-33.981070128970906
1739209856.136442;-38.13080360867914
1739209856.1364439;-45.120503652039325
1739209856.1364455;-33.981070128970906
1739209856.1364474;-38.13080360867914
1739209856.136449;-45.120503652039325
1739209856.136451;-45.120503652039325
1739209856.1364527;-45.120503652039325
1739209856.1364546;-45.120503652039325
1739209856.1364563;-38.13080360867914
1739209856.136458;-38.13080360867914
1739209856.1364598;-38.13080360867914
1739209856.1364615;-38.13080360867914
1739209856.1364634;-38.13080360867914
1739209856.136465;-38.13080360867914
1739209856.136467;-45.120503652039325
1739209856.1364686;-45.120503652039325
1739209856.1364706;-33.981070128970906
1739209856.1364722;-45.120503652039325
1739209856.136474;-35.57807855764607
1739209856.1364758;-35.57807855764607
1739209856.1364775;-38.13080360867914
1739209856.1364794;-38.13080360867914
1739209856.136481;-30.49652367304973
1739209856.136483;-31.141103565318893
1739209856.1364846;-38.13080360867914
1739209856.1364865;-38.13080360867914
1739209856.1364882;-38.13080360867914
1739209856.1336262;-45.120503652039325
1739209856.133628;-38.13080360867914
1739209856.1336298;-38.13080360867914
1739209856.1336315;-45.120503652039325
1739209856.1336331;-45.120503652039325
1739209856.133635;-38.13080360867914
1739209856.1336367;-45.120503652039325
1739209856.1336384;-38.13080360867914
1739209856.1336403;-45.120503652039325
1739209856.133642;-32.816014438256545
1739209856.1336436;-38.13080360867914
1739209856.1336455;-45.120503652039325
1739209856.1336472;-38.13080360867914
1739209856.1336489;-45.120503652039325
1739209856.1336508;-45.120503652039325
1739209856.1336524;-29.438486411369333
1739209856.133654;-35.57807855764607
1739209856.133656;-38.13080360867914
1739209856.1336577;-38.13080360867914
1739209856.1336596;-35.57807855764607
1739209856.1336613;-45.120503652039325
1739209856.133663;-38.13080360867914
1739209856.1336648;-38.13080360867914
1739209856.1336665;-38.13080360867914
1739209856.1336682;-35.57807855764607
1739209856.13367;-35.57807855764607
1739209856.1336718;-45.120503652039325
1739209856.1336734;-45.120503652039325
1739209856.1336753;-38.13080360867914
1739209856.133677;-32.816014438256545
1739209856.1336787;-28.992665084841942
1739209856.1336806;-33.981070128970956
1739209856.1336823;-45.120503652039325
1739209856.133684;-32.816014438256545
1739209856.1336858;-45.120503652039325
1739209856.1336875;-45.120503652039325
1739209856.1336892;-38.13080360867914
1739209856.133691;-35.57807855764607
1739209856.1336927;-38.13080360867914
1739209856.1336944;-30.49652367304973
1739209856.1336963;-35.57807855764607
1739209856.133698;-45.120503652039325
1739209856.1336997;-38.13080360867914
1739209856.1337016;-45.120503652039325
1739209856.1337032;-45.120503652039325
1739209856.1337051;-45.120503652039325
1739209856.1337068;-38.13080360867914
1739209856.1337085;-45.120503652039325
1739209856.1337104;-45.120503652039325
1739209856.133712;-45.120503652039325
1739209856.1337137;-38.13080360867914
1739209856.1337156;-35.57807855764607
1739209856.1337173;-38.13080360867914
1739209856.133719;-45.120503652039325
1739209856.1337209;-35.57807855764607
1739209856.1337225;-35.57807855764607
1739209856.1337242;-38.13080360867914
1739209856.1337261;-38.13080360867914
1739209856.1337278;-45.120503652039325
1739209856.1337295;-45.120503652039325
1739209856.1337314;-45.120503652039325
1739209856.133733;-38.13080360867914
1739209856.1337347;-45.120503652039325
1739209856.1337366;-35.57807855764607
1739209856.1337383;-33.981070128970906
1739209856.13374;-35.57807855764607
1739209856.1337419;-38.13080360867914
1739209856.1337435;-45.120503652039325
1739209856.1337452;-33.981070128970906
1739209856.133747;-38.13080360867914
1739209856.1337488;-38.13080360867914
1739209856.1337507;-38.13080360867914
1739209856.1337523;-45.120503652039325
1739209856.133754;-35.57807855764607
1739209856.133756;-45.120503652039325
1739209856.1337576;-45.120503652039325
1739209856.1337593;-45.120503652039325
1739209856.1337612;-45.120503652039325
1739209856.1337628;-38.13080360867914
1739209856.1337645;-32.816014438256545
1739209856.1337664;-38.13080360867914
1739209856.133768;-45.120503652039325
1739209856.1337698;-38.13080360867914
1739209856.1337717;-38.13080360867914
1739209856.1337733;-35.57807855764607
1739209856.133775;-38.13080360867914
1739209856.133777;-45.120503652039325
1739209856.1337786;-38.13080360867914
1739209856.1337802;-45.120503652039325
1739209856.1337821;-45.120503652039325
1739209856.1337838;-45.120503652039325
1739209856.1337855;-45.120503652039325
1739209856.1337874;-38.13080360867914
1739209856.133789;-38.13080360867914
1739209856.1337907;-38.13080360867914
1739209856.1337926;-45.120503652039325
1739209856.1337943;-38.13080360867914
1739209856.133796;-32.816014438256545
1739209856.133798;-45.120503652039325
1739209856.1337996;-45.120503652039325
1739209856.1338015;-33.981070128970906
1739209856.1338031;-45.120503652039325
1739209856.1338048;-38.13080360867914
1739209856.1338067;-45.120503652039325
1739209856.1338084;-38.13080360867914
1739209856.13381;-32.816014438256545
1739209856.133812;-38.13080360867914
1739209856.1338136;-38.13080360867914
1739209856.1338153;-38.13080360867914
1739209856.1338172;-38.13080360867914
1739209856.1338189;-45.120503652039325
1739209856.1338205;-45.120503652039325
1739209856.1338224;-45.120503652039325
1739209856.133824;-45.120503652039325
1739209856.1338258;-38.13080360867914
1739209856.1338277;-38.13080360867914
1739209856.1338294;-45.120503652039325
1739209856.133831;-38.13080360867914
1739209856.133833;-45.120503652039325
1739209856.1338346;-45.120503652039325
1739209856.1338363;-32.816014438256545
1739209856.1338382;-45.120503652039325
1739209856.1338398;-45.120503652039325
1739209856.1338415;-38.13080360867914
1739209856.1338434;-38.13080360867914
1739209856.133845;-35.57807855764607
1739209856.133847;-45.120503652039325
1739209856.1338487;-45.120503652039325
1739209856.1338503;-45.120503652039325
1739209856.1338522;-45.120503652039325
1739209856.133854;-45.120503652039325
1739209856.1338556;-45.120503652039325
1739209856.1338575;-38.13080360867914
1739209856.1338592;-38.13080360867914
1739209856.1338608;-38.13080360867914
1739209856.1338627;-45.120503652039325
1739209856.1338644;-38.13080360867914
1739209856.133866;-32.816014438256545
1739209856.133868;-45.120503652039325
1739209856.1338696;-45.120503652039325
1739209856.1338713;-38.13080360867914
1739209856.1338732;-38.13080360867914
1739209856.133875;-38.13080360867914
1739209856.1338766;-38.13080360867914
1739209856.1338785;-45.120503652039325
1739209856.1338801;-45.120503652039325
1739209856.1338818;-33.981070128970906
1739209856.1338837;-35.57807855764607
1739209856.1338854;-38.13080360867914
1739209856.133887;-45.120503652039325
1739209856.133889;-38.13080360867914
1739209856.1338906;-45.120503652039325
1739209856.1338925;-38.13080360867914
1739209856.1338942;-35.57807855764607
1739209856.1338959;-38.13080360867914
1739209856.1338978;-45.120503652039325
1739209856.1338995;-35.57807855764607
1739209856.1339011;-32.816014438256545
1739209856.133903;-35.57807855764607
1739209856.1339047;-38.13080360867914
1739209856.1339064;-38.13080360867914
1739209856.1339083;-31.141103565318893
1739209856.13391;-38.13080360867914
1739209856.1339116;-45.120503652039325
1739209856.1339135;-45.120503652039325
1739209856.1339152;-38.13080360867914
1739209856.1339169;-45.120503652039325
1739209856.1339188;-45.120503652039325
1739209856.1339204;-45.120503652039325
1739209856.133922;-45.120503652039325
1739209856.133924;-45.120503652039325
1739209856.1339257;-38.13080360867914
1739209856.1339273;-38.13080360867914
1739209856.1339293;-45.120503652039325
1739209856.133931;-35.57807855764607
1739209856.1339326;-45.120503652039325
1739209856.1339345;-33.981070128970906
1739209856.1339362;-26.991370085610736
1739209856.1339378;-38.13080360867914
1739209856.1339397;-45.120503652039325
1739209856.1339414;-38.13080360867914
1739209856.1339433;-35.57807855764607
1739209856.133945;-45.120503652039325
1739209856.1339467;-45.120503652039325
1739209856.1339486;-45.120503652039325
1739209856.1339502;-38.13080360867914
1739209856.133952;-45.120503652039325
1739209856.1339538;-45.120503652039325
1739209856.1339555;-38.13080360867914
1739209856.1339571;-45.120503652039325
1739209856.133959;-38.13080360867914
1739209856.1339607;-38.13080360867914
1739209856.1339624;-38.13080360867914
1739209856.1339643;-29.438486411369333
1739209856.133966;-38.13080360867914
1739209856.1339676;-45.120503652039325
1739209856.1339695;-45.120503652039325
1739209856.1339712;-45.120503652039325
1739209856.133973;-45.120503652039325
1739209856.1339748;-35.57807855764607
1739209856.1339765;-38.13080360867914
1739209856.1339781;-45.120503652039325
1739209856.13398;-45.120503652039325
1739209856.1339817;-45.120503652039325
1739209856.1339834;-45.120503652039325
1739209856.1339853;-45.120503652039325
1739209856.133987;-45.120503652039325
1739209856.1339889;-38.13080360867914
1739209856.1339905;-38.13080360867914
1739209856.1339922;-45.120503652039325
1739209856.133994;-45.120503652039325
1739209856.1339958;-45.120503652039325
1739209856.1339974;-38.13080360867914
1739209856.1339993;-35.57807855764607
1739209856.134001;-38.13080360867914
1739209856.1340027;-45.120503652039325
1739209856.1340046;-38.13080360867914
1739209856.1340063;-32.816014438256545
1739209856.134008;-33.981070128970906
1739209856.1340098;-45.120503652039325
1739209856.1340115;-38.13080360867914
1739209856.1340132;-35.57807855764607
1739209856.134015;-45.120503652039325
1739209856.1340168;-38.13080360867914
1739209856.1340184;-35.57807855764607
1739209856.1340203;-45.120503652039325
1739209856.134022;-45.120503652039325
1739209856.1340237;-38.13080360867914
1739209856.1340256;-45.120503652039325
1739209856.1340272;-45.120503652039325
1739209856.134029;-45.120503652039325
1739209856.1340308;-35.57807855764607
1739209856.1340325;-45.120503652039325
1739209856.1340344;-28.992665084841942
1739209856.134036;-32.816014438256545
1739209856.1340377;-45.120503652039325
1739209856.1340396;-45.120503652039325
1739209856.1340413;-35.57807855764607
1739209856.134043;-35.57807855764607
1739209856.134045;-45.120503652039325
1739209856.1340466;-38.13080360867914
1739209856.1340482;-33.981070128970906
1739209856.1340501;-45.120503652039325
1739209856.1340518;-45.120503652039325
1739209856.1340535;-38.13080360867914
1739209856.1340554;-45.120503652039325
1739209856.134057;-38.13080360867914
1739209856.1340587;-45.120503652039325
1739209856.1340606;-45.120503652039325
1739209856.1340623;-32.816014438256545
1739209856.134064;-31.141103565318915
1739209856.1340659;-45.120503652039325
1739209856.1340675;-38.13080360867914
1739209856.1340692;-38.13080360867914
1739209856.134071;-38.13080360867914
1739209856.1340728;-45.120503652039325
1739209856.1340744;-38.13080360867914
1739209856.1340764;-45.120503652039325
1739209856.134078;-38.13080360867914
1739209856.1340797;-35.57807855764607
1739209856.1340816;-38.13080360867914
1739209856.1340833;-38.13080360867914
1739209856.1340852;-32.816014438256545
1739209856.1340868;-32.816014438256545
1739209856.1340885;-45.120503652039325
1739209856.1340904;-45.120503652039325
1739209856.134092;-38.13080360867914
1739209856.1340938;-45.120503652039325
1739209856.1340957;-45.120503652039325
1739209856.1340973;-45.120503652039325
1739209856.134099;-45.120503652039325
1739209856.134101;-45.120503652039325
1739209856.1341026;-38.13080360867914
1739209856.1341043;-38.13080360867914
1739209856.1341062;-33.981070128970906
1739209856.1341078;-38.13080360867914
1739209856.1341095;-45.120503652039325
1739209856.1341114;-38.13080360867914
1739209856.134113;-35.57807855764607
1739209856.1341147;-45.120503652039325
1739209856.1341166;-38.13080360867914
1739209856.1341183;-38.13080360867914
1739209856.13412;-38.13080360867914
1739209856.134122;-45.120503652039325
1739209856.1341236;-45.120503652039325
1739209856.1341252;-38.13080360867914
1739209856.1341271;-45.120503652039325
1739209856.1341288;-45.120503652039325
1739209856.1341307;-38.13080360867914
1739209856.1341324;-38.13080360867914
1739209856.134134;-35.57807855764607
1739209856.134136;-38.13080360867914
1739209856.1341376;-38.13080360867914
1739209856.1341393;-45.120503652039325
1739209856.1341412;-38.13080360867914
1739209856.1341429;-35.57807855764607
1739209856.1341445;-38.13080360867914
1739209856.1341465;-45.120503652039325
1739209856.1341481;-38.13080360867914
1739209856.1341498;-45.120503652039325
1739209856.1341517;-38.13080360867914
1739209856.1341534;-45.120503652039325
1739209856.134155;-38.13080360867914
1739209856.134157;-45.120503652039325
1739209856.1341586;-45.120503652039325
1739209856.1341603;-35.57807855764607
1739209856.1341622;-45.120503652039325
1739209856.1341639;-45.120503652039325
1739209856.1341655;-38.13080360867914
1739209856.1341674;-45.120503652039325
1739209856.134169;-45.120503652039325
1739209856.1341708;-45.120503652039325
1739209856.1341727;-45.120503652039325
1739209856.1341743;-45.120503652039325
1739209856.1341763;-31.141103565318915
1739209856.134178;-31.141103565318893
1739209856.1341796;-38.13080360867914
1739209856.1341815;-45.120503652039325
1739209856.1341832;-33.981070128970906
1739209856.1341848;-35.57807855764607
1739209856.1341867;-45.120503652039325
1739209856.1341884;-38.13080360867914
1739209856.13419;-38.13080360867914
1739209856.134192;-45.120503652039325
1739209856.1341937;-38.13080360867914
1739209856.1341953;-38.13080360867914
1739209856.1341972;-45.120503652039325
1739209856.134199;-45.120503652039325
1739209856.1342006;-33.981070128970906
1739209856.1342025;-45.120503652039325
1739209856.1342041;-35.57807855764607
1739209856.1342058;-32.816014438256545
1739209856.1342077;-45.120503652039325
1739209856.1342094;-35.57807855764607
1739209856.134211;-38.13080360867914
1739209856.134213;-38.13080360867914
1739209856.1342146;-33.981070128970906
1739209856.1342163;-32.816014438256545
1739209856.1342182;-35.57807855764607
1739209856.13422;-32.816014438256545
1739209856.1342216;-38.13080360867914
1739209856.1342235;-45.120503652039325
1739209856.1342251;-38.13080360867914
1739209856.134227;-38.13080360867914
1739209856.1342287;-45.120503652039325
1739209856.1342304;-45.120503652039325
1739209856.1342323;-45.120503652039325
1739209856.134234;-45.120503652039325
1739209856.1342356;-38.13080360867914
1739209856.1342375;-45.120503652039325
1739209856.1342392;-33.981070128970906
1739209856.1342409;-38.13080360867914
1739209856.1342428;-45.120503652039325
1739209856.1342444;-45.120503652039325
1739209856.134246;-32.816014438256545
1739209856.134248;-27.8777449560314
1739209856.1342497;-38.13080360867914
1739209856.1342514;-38.13080360867914
1739209856.1342533;-38.13080360867914
1739209856.134255;-45.120503652039325
1739209856.1342566;-45.120503652039325
1739209856.1342585;-35.57807855764607
1739209856.1342602;-45.120503652039325
1739209856.1342618;-35.57807855764607
1739209856.1342638;-38.13080360867914
1739209856.1342654;-35.57807855764607
1739209856.134267;-45.120503652039325
1739209856.134269;-45.120503652039325
1739209856.1342707;-38.13080360867914
1739209856.1342726;-38.13080360867914
1739209856.1342742;-35.57807855764607
1739209856.134276;-29.438486411369333
1739209856.1342778;-45.120503652039325
1739209856.1342795;-45.120503652039325
1739209856.1342812;-38.13080360867914
1739209856.134283;-32.816014438256545
1739209856.1342847;-45.120503652039325
1739209856.1342864;-45.120503652039325
1739209856.1342883;-45.120503652039325
1739209856.13429;-45.120503652039325
1739209856.1342916;-38.13080360867914
1739209856.1342936;-35.57807855764607
1739209856.1342952;-38.13080360867914
1739209856.134297;-45.120503652039325
1739209856.1342988;-45.120503652039325
1739209856.1343005;-45.120503652039325
1739209856.1343021;-38.13080360867914
1739209856.134304;-38.13080360867914
1739209856.1343057;-38.13080360867914
1739209856.1343074;-45.120503652039325
1739209856.1343093;-31.141103565318915
1739209856.134311;-32.816014438256545
1739209856.1343126;-38.13080360867914
1739209856.1343145;-45.120503652039325
1739209856.1343162;-38.13080360867914
1739209856.134318;-38.13080360867914
1739209856.1343198;-38.13080360867914
1739209856.1343215;-38.13080360867914
1739209856.1343234;-33.981070128970956
1739209856.134325;-38.13080360867914
1739209856.1343267;-38.13080360867914
1739209856.1343286;-38.13080360867914
1739209856.1343303;-45.120503652039325
1739209856.134332;-38.13080360867914
1739209856.1343338;-38.13080360867914
1739209856.1343355;-45.120503652039325
1739209856.1343372;-38.13080360867914
1739209856.134339;-35.57807855764607
1739209856.1343408;-45.120503652039325
1739209856.1343424;-38.13080360867914
1739209856.1343443;-38.13080360867914
1739209856.134346;-45.120503652039325
1739209856.1343477;-33.981070128970906
1739209856.1343496;-35.57807855764607
1739209856.1343513;-32.816014438256545
1739209856.134353;-33.981070128970906
1739209856.1343548;-45.120503652039325
1739209856.1343565;-38.13080360867914
1739209856.1343582;-38.13080360867914
1739209856.13436;-45.120503652039325
1739209856.1343617;-45.120503652039325
1739209856.1343637;-32.816014438256545
1739209856.1343653;-38.13080360867914
1739209856.134367;-33.981070128970956
1739209856.134369;-38.13080360867914
1739209856.1343706;-45.120503652039325
1739209856.1343722;-45.120503652039325
1739209856.1343741;-33.981070128970906
1739209856.1343758;-38.13080360867914
1739209856.1343775;-45.120503652039325
1739209856.1343794;-35.57807855764607
1739209856.134381;-31.141103565318893
1739209856.1343827;-45.120503652039325
1739209856.1343846;-45.120503652039325
1739209856.1343863;-45.120503652039325
1739209856.134388;-45.120503652039325
1739209856.1343899;-38.13080360867914
1739209856.1343915;-45.120503652039325
1739209856.1343932;-35.57807855764607
1739209856.1343951;-38.13080360867914
1739209856.1343968;-38.13080360867914
1739209856.1343985;-38.13080360867914
1739209856.1344004;-35.57807855764607
1739209856.134402;-38.13080360867914
1739209856.1344037;-45.120503652039325
1739209856.1344056;-45.120503652039325
1739209856.1344073;-45.120503652039325
1739209856.134409;-38.13080360867914
1739209856.1344109;-38.13080360867914
1739209856.1344125;-45.120503652039325
1739209856.1344144;-38.13080360867914
1739209856.134416;-33.981070128970906
1739209856.1344178;-35.57807855764607
1739209856.1344197;-38.13080360867914
1739209856.1344213;-38.13080360867914
1739209856.134423;-45.120503652039325
1739209856.134425;-38.13080360867914
1739209856.1344266;-35.57807855764607
1739209856.1344283;-38.13080360867914
1739209856.1344302;-45.120503652039325
1739209856.1344318;-38.13080360867914
1739209856.1344335;-38.13080360867914
1739209856.1344354;-38.13080360867914
1739209856.134437;-38.13080360867914
1739209856.1344388;-45.120503652039325
1739209856.1344407;-45.120503652039325
1739209856.1344423;-38.13080360867914
1739209856.134444;-35.57807855764607
1739209856.134446;-45.120503652039325
1739209856.1344476;-38.13080360867914
1739209856.1344492;-45.120503652039325
1739209856.1344512;-31.141103565318915
1739209856.1344528;-33.981070128970906
1739209856.1344545;-35.57807855764607
1739209856.1344564;-38.13080360867914
1739209856.134458;-45.120503652039325
1739209856.13446;-38.13080360867914
1739209856.1344616;-35.57807855764607
1739209856.1344633;-45.120503652039325
1739209856.1344652;-45.120503652039325
1739209856.134467;-38.13080360867914
1739209856.1344686;-45.120503652039325
1739209856.1344705;-38.13080360867914
1739209856.1344721;-45.120503652039325
1739209856.1344738;-45.120503652039325
1739209856.1344757;-45.120503652039325
1739209856.1344774;-38.13080360867914
1739209856.134479;-38.13080360867914
1739209856.134481;-45.120503652039325
1739209856.1344826;-45.120503652039325
1739209856.1344843;-45.120503652039325
1739209856.1344862;-38.13080360867914
1739209856.1344879;-45.120503652039325
1739209856.1344895;-45.120503652039325
1739209856.1344914;-38.13080360867914
1739209856.134493;-28.992665084841942
1739209856.1344948;-31.141103565318915
1739209856.1344967;-45.120503652039325
1739209856.1344984;-38.13080360867914
1739209856.1345;-33.981070128970906
1739209856.134502;-35.57807855764607
1739209856.1345036;-38.13080360867914
1739209856.1345055;-38.13080360867914
1739209856.1345072;-45.120503652039325
1739209856.1345088;-45.120503652039325
1739209856.1345108;-38.13080360867914
1739209856.1345124;-45.120503652039325
1739209856.134514;-45.120503652039325
1739209856.134516;-38.13080360867914
1739209856.1345177;-33.981070128970906
1739209856.1345193;-45.120503652039325
1739209856.1345212;-38.13080360867914
1739209856.134523;-38.13080360867914
1739209856.1345246;-33.981070128970906
1739209856.1345265;-38.13080360867914
1739209856.1345282;-45.120503652039325
1739209856.1345298;-38.13080360867914
1739209856.1345317;-35.57807855764607
1739209856.1345334;-45.120503652039325
1739209856.134535;-33.981070128970906
1739209856.134537;-31.141103565318915
1739209856.1345387;-38.13080360867914
1739209856.1345403;-45.120503652039325
1739209856.1345422;-38.13080360867914
1739209856.134544;-38.13080360867914
1739209856.1345456;-45.120503652039325
1739209856.1345475;-38.13080360867914
1739209856.1345491;-45.120503652039325
1739209856.1345508;-38.13080360867914
1739209856.1345527;-45.120503652039325
1739209856.1345544;-45.120503652039325
1739209856.1345563;-38.13080360867914
1739209856.134558;-38.13080360867914
1739209856.1345596;-38.13080360867914
1739209856.1345615;-45.120503652039325
1739209856.1345632;-45.120503652039325
1739209856.1345649;-38.13080360867914
1739209856.1345668;-38.13080360867914
1739209856.1345685;-38.13080360867914
1739209856.1345701;-38.13080360867914
1739209856.134572;-45.120503652039325
1739209856.1345737;-38.13080360867914
1739209856.1345754;-45.120503652039325
1739209856.1345773;-38.13080360867914
1739209856.134579;-38.13080360867914
1739209856.1345806;-35.57807855764607
1739209856.1345825;-38.13080360867914
1739209856.1345842;-45.120503652039325
1739209856.1345859;-38.13080360867914
1739209856.1345878;-38.13080360867914
1739209856.1345894;-45.120503652039325
1739209856.134591;-45.120503652039325
1739209856.134593;-45.120503652039325
1739209856.1345947;-45.120503652039325
1739209856.1345963;-38.13080360867914
1739209856.1345983;-35.57807855764607
1739209856.1346;-38.13080360867914
1739209856.1346018;-38.13080360867914
1739209856.1346035;-35.57807855764607
1739209856.1346052;-35.57807855764607
1739209856.134607;-38.13080360867914
1739209856.1346087;-45.120503652039325
1739209856.1346104;-45.120503652039325
1739209856.1346123;-35.57807855764607
1739209856.134614;-45.120503652039325
1739209856.1346157;-38.13080360867914
1739209856.1346176;-38.13080360867914
1739209856.1346192;-38.13080360867914
1739209856.134621;-32.816014438256545
1739209856.1346228;-32.816014438256545
1739209856.1346245;-38.13080360867914
1739209856.1346262;-45.120503652039325
1739209856.134628;-38.13080360867914
1739209856.1346297;-31.141103565318893
1739209856.1346314;-38.13080360867914
1739209856.1346333;-45.120503652039325
1739209856.134635;-45.120503652039325
1739209856.1346366;-45.120503652039325
1739209856.1346385;-38.13080360867914
1739209856.1346402;-45.120503652039325
1739209856.134642;-45.120503652039325
1739209856.1346438;-45.120503652039325
1739209856.1346455;-45.120503652039325
1739209856.1346474;-45.120503652039325
1739209856.134649;-45.120503652039325
1739209856.1346507;-45.120503652039325
1739209856.1346526;-38.13080360867914
1739209856.1346543;-38.13080360867914
1739209856.134656;-38.13080360867914
1739209856.1346579;-45.120503652039325
1739209856.1346595;-38.13080360867914
1739209856.1346612;-45.120503652039325
1739209856.134663;-32.816014438256545
1739209856.1346648;-30.49652367304973
1739209856.1346664;-38.13080360867914
1739209856.1346684;-38.13080360867914
1739209856.13467;-38.13080360867914
1739209856.1365297;-33.981070128970906
1739209856.1365714;-33.981070128970906
1739209856.136613;-45.120503652039325
1739209856.1366544;-45.120503652039325
1739209856.1366959;-38.13080360867914
1739209856.1367376;-38.13080360867914
1739209856.136779;-38.13080360867914
1739209856.1368206;-38.13080360867914
1739209856.136862;-45.120503652039325
1739209856.1369038;-45.120503652039325
1739209856.1369452;-45.120503652039325
1739209856.1369867;-38.13080360867914
1739209856.1370282;-45.120503652039325
1739209856.13707;-38.13080360867914
1739209856.1371114;-45.120503652039325
1739209856.137153;-35.57807855764607
1739209856.1371944;-33.981070128970906
1739209856.137236;-38.13080360867914
1739209856.1372776;-32.816014438256545
1739209856.137319;-38.13080360867914
1739209856.1373606;-35.57807855764607
1739209856.1374023;-38.13080360867914
1739209856.1374438;-45.120503652039325
1739209856.1374853;-45.120503652039325
1739209856.1375268;-45.120503652039325
1739209856.1375685;-38.13080360867914
1739209856.13761;-45.120503652039325
1739209856.1376514;-38.13080360867914
1739209856.137693;-38.13080360867914
1739209856.1377347;-38.13080360867914
1739209856.1377761;-45.120503652039325
1739209856.1378176;-38.13080360867914
1739209856.137859;-38.13080360867914
1739209856.1379008;-45.120503652039325
1739209856.1379423;-45.120503652039325
1739209856.1379838;-38.13080360867914
1739209856.1380253;-38.13080360867914
1739209856.138067;-38.13080360867914
1739209856.1381085;-45.120503652039325
1739209856.13815;-45.120503652039325
1739209856.1381915;-38.13080360867914
1739209856.1382332;-45.120503652039325
1739209856.1382747;-38.13080360867914
1739209856.1383162;-33.981070128970906
1739209856.1383576;-45.120503652039325
1739209856.1383994;-38.13080360867914
1739209856.1384408;-45.120503652039325
1739209856.1384823;-45.120503652039325
1739209856.1385238;-38.13080360867914
1739209856.1385655;-38.13080360867914
1739209856.138607;-45.120503652039325
1739209856.1386485;-38.13080360867914
1739209856.13869;-35.57807855764607
1739209856.1387317;-38.13080360867914
1739209856.1387732;-38.13080360867914
1739209856.1388147;-33.981070128970906
1739209856.1388562;-31.141103565318893
1739209856.138898;-38.13080360867914
1739209856.1389394;-38.13080360867914
1739209856.1389809;-45.120503652039325
1739209856.1390224;-38.13080360867914
1739209856.139064;-45.120503652039325
1739209856.1391056;-38.13080360867914
1739209856.139147;-35.57807855764607
1739209856.1391885;-45.120503652039325
1739209856.1392303;-38.13080360867914
1739209856.1392717;-38.13080360867914
1739209856.1393132;-45.120503652039325
1739209856.1393547;-45.120503652039325
1739209856.1393964;-35.57807855764607
1739209856.139438;-45.120503652039325
1739209856.1394794;-38.13080360867914
1739209856.139521;-32.816014438256545
1739209856.1395626;-45.120503652039325
1739209856.139604;-45.120503652039325
1739209856.1396456;-35.57807855764607
1739209856.139687;-35.57807855764607
1739209856.1397288;-45.120503652039325
1739209856.1397703;-45.120503652039325
1739209856.1398118;-38.13080360867914
1739209856.1398532;-32.816014438256545
1739209856.139895;-38.13080360867914
1739209856.1399364;-45.120503652039325
1739209856.139978;-38.13080360867914
1739209856.1400194;-38.13080360867914
1739209856.1400611;-45.120503652039325
1739209856.1401026;-32.816014438256545
1739209856.140144;-45.120503652039325
1739209856.1401856;-35.57807855764607
1739209856.1402273;-38.13080360867914
1739209856.1402688;-35.57807855764607
1739209856.1403103;-45.120503652039325
1739209856.1403518;-45.120503652039325
1739209856.1403935;-35.57807855764607
1739209856.140435;-35.57807855764607
1739209856.1404765;-33.981070128970906
1739209856.140518;-25.826314394896354
1739209856.1405597;-33.981070128970906
1739209856.1406012;-45.120503652039325
1739209856.1406426;-45.120503652039325
1739209856.1406841;-38.13080360867914
1739209856.1407259;-38.13080360867914
1739209856.1407673;-45.120503652039325
1739209856.1408088;-38.13080360867914
1739209856.1408503;-45.120503652039325
1739209856.140892;-45.120503652039325
1739209856.1409335;-45.120503652039325
1739209856.140975;-45.120503652039325
1739209856.1410165;-32.816014438256545
1739209856.1410582;-38.13080360867914
1739209856.1410997;-38.13080360867914
1739209856.1411412;-45.120503652039325
1739209856.1411827;-45.120503652039325
1739209856.1412244;-38.13080360867914
1739209856.1412659;-38.13080360867914
1739209856.1413074;-38.13080360867914
1739209856.1413488;-45.120503652039325
1739209856.1413906;-35.57807855764607
1739209856.141432;-32.816014438256545
1739209856.1414735;-38.13080360867914
1739209856.141515;-32.816014438256545
1739209856.1415567;-38.13080360867914
1739209856.1415982;-35.57807855764607
1739209856.1416397;-38.13080360867914
1739209856.1416812;-32.816014438256545
1739209856.141723;-45.120503652039325
1739209856.1417644;-45.120503652039325
1739209856.141806;-45.120503652039325
1739209856.1418476;-45.120503652039325
1739209856.141889;-45.120503652039325
1739209856.1419306;-45.120503652039325
1739209856.141972;-45.120503652039325
1739209856.1420138;-38.13080360867914
1739209856.1420553;-38.13080360867914
1739209856.1420968;-35.57807855764607
1739209856.1421382;-45.120503652039325
1739209856.14218;-45.120503652039325
1739209856.1422215;-33.981070128970906
1739209856.142263;-35.57807855764607
1739209856.1423044;-38.13080360867914
1739209856.1423461;-45.120503652039325
1739209856.1423876;-33.981070128970906
1739209856.142429;-38.13080360867914
1739209856.1424706;-45.120503652039325
1739209856.1425123;-38.13080360867914
1739209856.1425538;-38.13080360867914
1739209856.1425953;-45.120503652039325
1739209856.1426368;-38.13080360867914
1739209856.1426785;-38.13080360867914
1739209856.14272;-45.120503652039325
1739209856.1427615;-45.120503652039325
1739209856.142803;-38.13080360867914
