CAN Message; 0x98:00004e637fc900be
1739209836.1999724;-27.267205301931607
1739209836.199976;-30.49652367304973
1739209836.1999793;-45.120503652039325
1739209836.199983;-27.267205301931607
1739209836.1999862;-38.13080360867914
1739209836.1999898;-38.13080360867914
1739209836.1999931;-45.120503652039325
1739209836.1999967;-25.826314394896364
1739209836.2;-21.522148828640407
1739209836.2000036;-26.487275050834725
1739209836.200007;-45.120503652039325
1739209836.2000105;-35.57807855764607
1739209836.2000139;-32.816014438256545
1739209836.2000175;-45.120503652039325
1739209836.2000208;-45.120503652039325
1739209836.2000244;-45.120503652039325
1739209836.2000277;-45.120503652039325
1739209836.2000313;-38.13080360867914
1739209836.2000346;-38.13080360867914
1739209836.2000382;-38.13080360867914
1739209836.2000415;-45.120503652039325
1739209836.200045;-38.13080360867914
1739209836.2000484;-38.13080360867914
1739209836.200052;-45.120503652039325
1739209836.2000554;-45.120503652039325
1739209836.200059;-38.13080360867914
1739209836.2000623;-35.57807855764607
1739209836.2000659;-28.58837851428586
1739209836.2000692;-38.13080360867914
1739209836.2000728;-38.13080360867914
1739209836.200076;-38.13080360867914
1739209836.2000797;-38.13080360867914
1739209836.200083;-45.120503652039325
1739209836.2000866;-45.120503652039325
1739209836.20009;-38.13080360867914
1739209836.2000935;-31.141103565318915
1739209836.2000968;-31.141103565318915
1739209836.2001004;-45.120503652039325
1739209836.2001038;-32.816014438256545
1739209836.2001073;-45.120503652039325
1739209836.2001107;-45.120503652039325
1739209836.2001143;-38.13080360867914
1739209836.2001176;-38.13080360867914
1739209836.2001212;-38.13080360867914
1739209836.2001245;-45.120503652039325
1739209836.200128;-45.120503652039325
1739209836.2001314;-35.57807855764607
1739209836.200135;-38.13080360867914
1739209836.2001383;-45.120503652039325
1739209836.200142;-45.120503652039325
1739209836.2001452;-45.120503652039325
1739209836.2001488;-38.13080360867914
1739209836.2001522;-38.13080360867914
1739209836.2001557;-45.120503652039325
1739209836.200159;-45.120503652039325
1739209836.2001626;-38.13080360867914
1739209836.200166;-35.57807855764607
1739209836.2001696;-38.13080360867914
1739209836.200173;-45.120503652039325
1739209836.2001765;-33.981070128970906
1739209836.2001798;-35.57807855764607
1739209836.2001834;-38.13080360867914
1739209836.2001867;-45.120503652039325
1739209836.2001903;-38.13080360867914
1739209836.2001936;-45.120503652039325
1739209836.2001972;-38.13080360867914
1739209836.2002006;-45.120503652039325
1739209836.2002041;-38.13080360867914
1739209836.2002075;-38.13080360867914
1739209836.200211;-38.13080360867914
1739209836.2002144;-45.120503652039325
1739209836.200218;-38.13080360867914
1739209836.2002213;-32.816014438256545
1739209836.2002249;-38.13080360867914
1739209836.2002282;-45.120503652039325
1739209836.2002318;-38.13080360867914
1739209836.2002351;-32.816014438256545
1739209836.2002387;-38.13080360867914
1739209836.200242;-45.120503652039325
1739209836.2002456;-45.120503652039325
1739209836.200249;-35.57807855764607
1739209836.2002525;-45.120503652039325
1739209836.2002559;-35.57807855764607
1739209836.2002594;-38.13080360867914
1739209836.2002628;-45.120503652039325
1739209836.2002664;-38.13080360867914
1739209836.2002697;-45.120503652039325
1739209836.2002733;-33.981070128970906
1739209836.2002766;-38.13080360867914
1739209836.2002802;-45.120503652039325
1739209836.2002838;-45.120503652039325
1739209836.200287;-38.13080360867914
1739209836.2002907;-32.816014438256545
1739209836.200294;-38.13080360867914
1739209836.2002976;-45.120503652039325
1739209836.200301;-38.13080360867914
1739209836.2003045;-35.57807855764607
1739209836.2003078;-45.120503652039325
1739209836.2003114;-27.8777449560314
1739209836.2003148;-31.141103565318915
1739209836.2003183;-31.141103565318943
1739209836.2003217;-31.141103565318915
1739209836.2003253;-33.981070128970906
1739209836.2003286;-28.218542851754165
1739209836.2003322;-38.13080360867914
1739209836.2003355;-27.877744956031417
1739209836.200339;-30.49652367304973
1739209836.2003424;-25.077289914212862
1739209836.200346;-26.991370085610747
1739209836.2003493;-38.13080360867914
1739209836.200353;-38.13080360867914
1739209836.2003562;-38.13080360867914
1739209836.2003598;-45.120503652039325
1739209836.2003632;-31.141103565318915
1739209836.2003667;-38.13080360867914
1739209836.20037;-26.991370085610747
1739209836.2003736;-31.141103565318915
1739209836.200377;-25.252786309376837
1739209836.2003806;-27.267205301931607
1739209836.200384;-32.81601443825658
1739209836.2003875;-38.13080360867914
1739209836.2003908;-27.267205301931607
1739209836.2003944;-28.992665084841942
1739209836.2003977;-31.141103565318943
1739209836.2004013;-28.58837851428586
1739209836.2004046;-30.49652367304973
1739209836.2004082;-33.981070128970906
1739209836.2004116;-38.13080360867914
1739209836.2004151;-25.826314394896357
1739209836.2004185;-30.49652367304973
1739209836.200422;-38.13080360867914
1739209836.2004254;-26.035653463252796
1739209836.200429;-33.981070128970906
1739209836.2004323;-30.49652367304973
1739209836.2004359;-38.13080360867914
1739209836.2004392;-38.13080360867914
1739209836.2004428;-28.992665084841942
1739209836.2004461;-38.13080360867914
1739209836.2004497;-28.992665084841942
1739209836.200453;-29.438486411369333
1739209836.2004566;-38.13080360867914
1739209836.20046;-33.981070128970906
1739209836.2004635;-31.141103565318893
1739209836.2004669;-45.120503652039325
1739209836.2004704;-45.120503652039325
1739209836.2004738;-38.13080360867914
1739209836.2004774;-33.981070128970906
1739209836.2004807;-28.992665084841942
1739209836.2004843;-45.120503652039325
1739209836.2004876;-25.826314394896357
1739209836.2004912;-31.14110356531892
1739209836.2004945;-32.81601443825658
1739209836.200498;-38.13080360867914
1739209836.2005014;-33.981070128970906
1739209836.200505;-38.13080360867914
1739209836.2005084;-45.120503652039325
1739209836.200512;-45.120503652039325
1739209836.2005153;-30.49652367304976
1739209836.2005188;-30.49652367304976
1739209836.2005222;-26.03565346325281
1739209836.2005258;-25.826314394896357
1739209836.200529;-28.992665084841942
1739209836.2005327;-45.120503652039325
1739209836.200536;-25.826314394896357
1739209836.2005396;-38.13080360867914
1739209836.200543;-30.49652367304973
1739209836.2005465;-35.57807855764607
1739209836.2005498;-33.981070128970956
1739209836.2005534;-31.141103565318915
1739209836.2005568;-31.141103565318915
1739209836.2005603;-28.992665084841967
1739209836.2005637;-38.13080360867914
1739209836.2005672;-28.992665084841942
1739209836.2005706;-38.13080360867914
1739209836.2005742;-30.49652367304973
1739209836.2005775;-32.816014438256545
1739209836.200581;-38.13080360867914
1739209836.2005844;-33.981070128970906
1739209836.200588;-24.746238672633048
1739209836.2005913;-30.49652367304976
1739209836.200595;-28.992665084841942
1739209836.2005982;-26.487275050834715
1739209836.2006018;-31.141103565318943
1739209836.2006052;-45.120503652039325
1739209836.2006087;-27.267205301931607
1739209836.200612;-31.141103565318943
1739209836.2006156;-24.589719217205094
1739209836.200619;-28.992665084841942
1739209836.2006226;-38.13080360867914
1739209836.200626;-28.992665084841942
1739209836.2006295;-33.981070128970906
1739209836.2006328;-45.120503652039325
1739209836.2006364;-45.120503652039325
1739209836.2006397;-33.981070128970906
1739209836.2006433;-38.13080360867914
1739209836.2006466;-45.120503652039325
1739209836.2006502;-27.267205301931607
1739209836.2006536;-25.077289914212862
1739209836.2006571;-30.49652367304973
1739209836.2006605;-31.14110356531892
1739209836.200664;-33.981070128970906
1739209836.2006674;-38.13080360867914
1739209836.200671;-33.981070128970906
1739209836.2006743;-28.992665084841942
1739209836.2006779;-35.57807855764607
1739209836.2006812;-31.141103565318915
1739209836.2006848;-24.438645034577675
1739209836.2006881;-32.81601443825658
1739209836.2006917;-45.120503652039325
1739209836.200695;-35.57807855764607
1739209836.2006986;-28.58837851428586
1739209836.200702;-31.141103565318915
1739209836.2007055;-31.14110356531892
1739209836.2007089;-32.81601443825658
1739209836.2007124;-31.141103565318915
1739209836.2007158;-26.487275050834725
1739209836.2007194;-29.438486411369333
1739209836.2007227;-38.13080360867914
1739209836.2007263;-38.13080360867914
1739209836.2007296;-32.81601443825658
1739209836.2007332;-38.13080360867914
1739209836.2007365;-33.981070128970956
1739209836.20074;-26.991370085610722
1739209836.2007434;-27.267205301931607
1739209836.200747;-38.13080360867914
1739209836.2007504;-32.816014438256545
1739209836.200754;-45.120503652039325
1739209836.2007573;-28.992665084841942
1739209836.2007608;-38.13080360867914
1739209836.2007642;-35.57807855764607
1739209836.2007678;-29.438486411369333
1739209836.200771;-28.992665084841942
1739209836.2007747;-28.58837851428586
1739209836.200778;-33.981070128970956
1739209836.2007816;-30.49652367304976
1739209836.200785;-27.267205301931607
1739209836.2007885;-45.120503652039325
1739209836.2007918;-28.58837851428586
1739209836.2007954;-45.120503652039325
1739209836.2007987;-45.120503652039325
1739209836.2008023;-31.141103565318915
1739209836.2008057;-38.13080360867914
1739209836.2008092;-45.120503652039325
1739209836.2008126;-38.13080360867914
1739209836.2008162;-38.13080360867914
1739209836.2008195;-35.57807855764607
1739209836.200823;-35.57807855764607
1739209836.2008264;-38.13080360867914
1739209836.20083;-35.57807855764607
1739209836.2008333;-31.141103565318915
1739209836.200837;-45.120503652039325
1739209836.2008402;-38.13080360867914
1739209836.2008438;-45.120503652039325
1739209836.2008471;-33.981070128970906
1739209836.2008507;-45.120503652039325
1739209836.200854;-38.13080360867914
1739209836.2008576;-38.13080360867914
1739209836.200861;-45.120503652039325
1739209836.2008646;-38.13080360867914
1739209836.200868;-38.13080360867914
1739209836.2008715;-38.13080360867914
1739209836.200875;-45.120503652039325
1739209836.2008784;-45.120503652039325
1739209836.200882;-33.981070128970906
1739209836.2008853;-35.57807855764607
1739209836.2008889;-38.13080360867914
1739209836.2008922;-38.13080360867914
1739209836.2008958;-32.816014438256545
1739209836.2008991;-45.120503652039325
1739209836.2009027;-33.981070128970906
1739209836.200906;-26.991370085610722
1739209836.2009096;-45.120503652039325
1739209836.200913;-38.13080360867914
1739209836.2009165;-35.57807855764607
1739209836.2009199;-38.13080360867914
1739209836.2009234;-45.120503652039325
1739209836.2009268;-45.120503652039325
1739209836.2009304;-45.120503652039325
1739209836.2009337;-38.13080360867914
1739209836.2009373;-33.981070128970906
1739209836.2009406;-45.120503652039325
1739209836.2009442;-45.120503652039325
1739209836.2009475;-33.981070128970906
1739209836.200951;-38.13080360867914
1739209836.2009544;-45.120503652039325
1739209836.200958;-45.120503652039325
1739209836.2009614;-29.438486411369333
1739209836.200965;-38.13080360867914
1739209836.2009683;-45.120503652039325
1739209836.2009718;-45.120503652039325
1739209836.2009752;-45.120503652039325
1739209836.2009788;-38.13080360867914
1739209836.200982;-45.120503652039325
1739209836.2009857;-45.120503652039325
1739209836.200989;-45.120503652039325
1739209836.2009926;-38.13080360867914
1739209836.200996;-38.13080360867914
1739209836.2009995;-45.120503652039325
1739209836.2010028;-38.13080360867914
1739209836.2010064;-45.120503652039325
1739209836.2010098;-45.120503652039325
1739209836.2010133;-45.120503652039325
1739209836.2010167;-45.120503652039325
1739209836.2010202;-38.13080360867914
1739209836.2010236;-38.13080360867914
1739209836.2010272;-45.120503652039325
1739209836.2010305;-38.13080360867914
1739209836.201034;-31.141103565318915
1739209836.2010374;-45.120503652039325
1739209836.201041;-38.13080360867914
1739209836.2010443;-35.57807855764607
1739209836.201048;-38.13080360867914
1739209836.2010512;-45.120503652039325
1739209836.2010548;-38.13080360867914
1739209836.2010581;-45.120503652039325
1739209836.2010617;-45.120503652039325
1739209836.201065;-45.120503652039325
1739209836.2010686;-45.120503652039325
1739209836.201072;-45.120503652039325
1739209836.2010756;-38.13080360867914
1739209836.201079;-38.13080360867914
1739209836.2010825;-38.13080360867914
1739209836.2010858;-35.57807855764607
1739209836.2010894;-38.13080360867914
1739209836.2010927;-45.120503652039325
1739209836.2010963;-45.120503652039325
1739209836.2010996;-38.13080360867914
1739209836.2011032;-33.981070128970906
1739209836.2011065;-35.57807855764607
1739209836.2011101;-38.13080360867914
1739209836.2011135;-45.120503652039325
1739209836.201117;-32.816014438256545
1739209836.2011204;-38.13080360867914
1739209836.201124;-38.13080360867914
1739209836.2011273;-45.120503652039325
1739209836.2011309;-45.120503652039325
1739209836.2011342;-45.120503652039325
1739209836.2011378;-38.13080360867914
1739209836.201141;-38.13080360867914
1739209836.2011447;-38.13080360867914
1739209836.201148;-38.13080360867914
1739209836.2011516;-45.120503652039325
1739209836.201155;-45.120503652039325
1739209836.2011585;-33.981070128970906
1739209836.2011619;-45.120503652039325
1739209836.2011654;-45.120503652039325
1739209836.2011688;-45.120503652039325
1739209836.2011724;-38.13080360867914
1739209836.2011757;-38.13080360867914
1739209836.2011793;-38.13080360867914
1739209836.2011826;-38.13080360867914
1739209836.2011862;-38.13080360867914
1739209836.2011895;-38.13080360867914
1739209836.201193;-38.13080360867914
1739209836.2011964;-45.120503652039325
1739209836.2012;-45.120503652039325
1739209836.2012033;-38.13080360867914
1739209836.201207;-38.13080360867914
1739209836.2012103;-45.120503652039325
1739209836.2012138;-35.57807855764607
1739209836.2012172;-38.13080360867914
1739209836.2012208;-38.13080360867914
1739209836.201224;-38.13080360867914
1739209836.2012277;-33.981070128970906
1739209836.201231;-45.120503652039325
1739209836.2012346;-45.120503652039325
1739209836.201238;-45.120503652039325
1739209836.2012415;-33.981070128970906
1739209836.2012448;-45.120503652039325
1739209836.2012484;-45.120503652039325
1739209836.2012517;-35.57807855764607
1739209836.2012553;-38.13080360867914
1739209836.2012587;-45.120503652039325
1739209836.2012622;-45.120503652039325
1739209836.2012656;-45.120503652039325
1739209836.2012691;-33.981070128970906
1739209836.2012725;-45.120503652039325
1739209836.201276;-38.13080360867914
1739209836.2012794;-35.57807855764607
1739209836.201283;-38.13080360867914
1739209836.2012863;-45.120503652039325
1739209836.20129;-45.120503652039325
1739209836.2012932;-38.13080360867914
1739209836.2012968;-28.58837851428586
1739209836.2013001;-45.120503652039325
1739209836.2013037;-45.120503652039325
1739209836.201307;-38.13080360867914
1739209836.2013106;-38.13080360867914
1739209836.201314;-38.13080360867914
1739209836.2013175;-38.13080360867914
1739209836.201321;-45.120503652039325
1739209836.2013245;-30.49652367304973
1739209836.2013278;-45.120503652039325
1739209836.2013314;-45.120503652039325
1739209836.2013347;-38.13080360867914
1739209836.2013383;-38.13080360867914
1739209836.2013416;-45.120503652039325
1739209836.2013452;-38.13080360867914
1739209836.2013485;-38.13080360867914
1739209836.2013521;-38.13080360867914
1739209836.2013555;-35.57807855764607
1739209836.201359;-38.13080360867914
1739209836.2013624;-38.13080360867914
1739209836.201366;-38.13080360867914
1739209836.2013693;-45.120503652039325
1739209836.2013729;-33.981070128970906
1739209836.2013762;-45.120503652039325
1739209836.2013798;-45.120503652039325
1739209836.201383;-45.120503652039325
1739209836.2013867;-45.120503652039325
1739209836.20139;-45.120503652039325
1739209836.2013936;-38.13080360867914
1739209836.201397;-35.57807855764607
1739209836.2014005;-45.120503652039325
1739209836.2014039;-45.120503652039325
1739209836.2014074;-28.992665084841942
1739209836.2014108;-31.141103565318915
1739209836.2014143;-38.13080360867914
1739209836.2014177;-45.120503652039325
1739209836.2014213;-38.13080360867914
1739209836.2014246;-35.57807855764607
1739209836.2014282;-38.13080360867914
1739209836.2014315;-35.57807855764607
1739209836.201435;-29.438486411369347
1739209836.2014384;-35.57807855764607
1739209836.201442;-38.13080360867914
1739209836.2014453;-35.57807855764607
1739209836.201449;-38.13080360867914
1739209836.2014523;-45.120503652039325
1739209836.2014558;-38.13080360867914
1739209836.2014594;-45.120503652039325
1739209836.2014627;-31.141103565318915
1739209836.2014663;-33.981070128970906
1739209836.2014697;-45.120503652039325
1739209836.2014732;-35.57807855764607
1739209836.2014766;-45.120503652039325
1739209836.2014802;-45.120503652039325
1739209836.2014835;-38.13080360867914
1739209836.201487;-38.13080360867914
1739209836.2014904;-45.120503652039325
1739209836.201494;-45.120503652039325
1739209836.2014973;-45.120503652039325
1739209836.201501;-45.120503652039325
1739209836.2015042;-38.13080360867914
1739209836.2015078;-45.120503652039325
1739209836.2015111;-45.120503652039325
1739209836.2015147;-35.57807855764607
1739209836.201518;-45.120503652039325
1739209836.2015216;-38.13080360867914
1739209836.201525;-38.13080360867914
1739209836.2015285;-38.13080360867914
1739209836.201532;-45.120503652039325
1739209836.2015355;-38.13080360867914
1739209836.2015388;-35.57807855764607
1739209836.2015424;-38.13080360867914
1739209836.2015457;-35.57807855764607
1739209836.2015493;-38.13080360867914
1739209836.2015526;-45.120503652039325
1739209836.2015562;-45.120503652039325
1739209836.2015595;-38.13080360867914
1739209836.2015631;-45.120503652039325
1739209836.2015665;-38.13080360867914
1739209836.20157;-38.13080360867914
1739209836.2015734;-45.120503652039325
1739209836.201577;-38.13080360867914
1739209836.2015803;-38.13080360867914
1739209836.2015839;-45.120503652039325
1739209836.2015872;-38.13080360867914
1739209836.2015908;-35.57807855764607
1739209836.201594;-45.120503652039325
1739209836.2015977;-45.120503652039325
1739209836.201601;-38.13080360867914
1739209836.2016046;-38.13080360867914
1739209836.201608;-35.57807855764607
1739209836.2016115;-45.120503652039325
1739209836.2016149;-45.120503652039325
1739209836.2016184;-38.13080360867914
1739209836.2016218;-35.57807855764607
1739209836.2016253;-38.13080360867914
1739209836.2016287;-38.13080360867914
1739209836.2016323;-45.120503652039325
1739209836.2016356;-45.120503652039325
1739209836.2016392;-45.120503652039325
1739209836.2016425;-38.13080360867914
1739209836.201646;-38.13080360867914
1739209836.2016494;-45.120503652039325
1739209836.201653;-38.13080360867914
1739209836.2016563;-38.13080360867914
1739209836.20166;-32.816014438256545
1739209836.2016633;-35.57807855764607
1739209836.2016668;-35.57807855764607
1739209836.2016702;-35.57807855764607
1739209836.2016737;-45.120503652039325
1739209836.201677;-35.57807855764607
1739209836.2016807;-35.57807855764607
1739209836.201684;-38.13080360867914
1739209836.2016876;-45.120503652039325
1739209836.201691;-45.120503652039325
1739209836.2016945;-38.13080360867914
1739209836.2016978;-38.13080360867914
1739209836.2017014;-45.120503652039325
1739209836.2017047;-45.120503652039325
1739209836.2017083;-35.57807855764607
1739209836.2017117;-38.13080360867914
1739209836.2017152;-45.120503652039325
1739209836.2017186;-38.13080360867914
1739209836.2017221;-35.57807855764607
1739209836.2017255;-38.13080360867914
1739209836.201729;-35.57807855764607
1739209836.2017324;-35.57807855764607
1739209836.201736;-38.13080360867914
1739209836.2017393;-38.13080360867914
1739209836.201743;-30.49652367304973
1739209836.2017462;-31.141103565318915
1739209836.2017498;-45.120503652039325
1739209836.2017531;-38.13080360867914
1739209836.2017567;-35.57807855764607
1739209836.20176;-35.57807855764607
1739209836.2017636;-45.120503652039325
1739209836.201767;-32.816014438256545
1739209836.2017705;-38.13080360867914
1739209836.201774;-45.120503652039325
1739209836.2017775;-45.120503652039325
1739209836.2017808;-38.13080360867914
1739209836.2017844;-38.13080360867914
1739209836.2017877;-45.120503652039325
1739209836.2017913;-45.120503652039325
1739209836.2017946;-38.13080360867914
1739209836.2017982;-30.49652367304973
1739209836.2018015;-31.141103565318915
1739209836.201805;-45.120503652039325
1739209836.2018085;-38.13080360867914
1739209836.201812;-35.57807855764607
1739209836.2018154;-38.13080360867914
1739209836.201819;-35.57807855764607
1739209836.2018223;-38.13080360867914
1739209836.2018259;-45.120503652039325
1739209836.2018292;-45.120503652039325
1739209836.2018328;-45.120503652039325
1739209836.201836;-45.120503652039325
1739209836.2018397;-45.120503652039325
1739209836.201843;-45.120503652039325
1739209836.2018466;-45.120503652039325
1739209836.20185;-45.120503652039325
1739209836.2018535;-45.120503652039325
1739209836.2018569;-38.13080360867914
1739209836.2018604;-45.120503652039325
1739209836.2018638;-45.120503652039325
1739209836.2018673;-45.120503652039325
1739209836.2018707;-45.120503652039325
1739209836.2018743;-38.13080360867914
1739209836.2018776;-38.13080360867914
1739209836.2018812;-38.13080360867914
1739209836.2018845;-31.141103565318915
1739209836.201888;-33.981070128970906
1739209836.2018914;-45.120503652039325
1739209836.201895;-45.120503652039325
1739209836.2018983;-38.13080360867914
1739209836.201902;-38.13080360867914
1739209836.2019053;-45.120503652039325
1739209836.2019088;-45.120503652039325
1739209836.2019122;-38.13080360867914
1739209836.2019157;-45.120503652039325
1739209836.201919;-45.120503652039325
1739209836.2019227;-38.13080360867914
1739209836.201926;-38.13080360867914
1739209836.2019296;-45.120503652039325
1739209836.201933;-45.120503652039325
1739209836.2019365;-45.120503652039325
1739209836.2019398;-38.13080360867914
1739209836.2019434;-45.120503652039325
1739209836.2019467;-45.120503652039325
1739209836.2019503;-45.120503652039325
1739209836.2019536;-45.120503652039325
1739209836.2019572;-45.120503652039325
1739209836.2019606;-38.13080360867914
1739209836.2019641;-38.13080360867914
1739209836.2019675;-33.981070128970906
1739209836.201971;-35.57807855764607
1739209836.2019744;-38.13080360867914
1739209836.201978;-45.120503652039325
1739209836.2019813;-32.816014438256545
1739209836.201985;-33.981070128970906
1739209836.2019882;-45.120503652039325
1739209836.2019918;-35.57807855764607
1739209836.2019951;-38.13080360867914
1739209836.2019987;-38.13080360867914
1739209836.202002;-38.13080360867914
1739209836.2020056;-38.13080360867914
1739209836.202009;-38.13080360867914
1739209836.2020125;-35.57807855764607
1739209836.2020159;-38.13080360867914
1739209836.2020195;-45.120503652039325
1739209836.2020228;-45.120503652039325
1739209836.2020264;-38.13080360867914
1739209836.2020297;-38.13080360867914
1739209836.2020333;-45.120503652039325
1739209836.2020366;-38.13080360867914
1739209836.2020402;-45.120503652039325
1739209836.2020435;-33.981070128970906
1739209836.202047;-45.120503652039325
1739209836.2020507;-35.57807855764607
1739209836.202054;-33.981070128970906
1739209836.2020576;-38.13080360867914
1739209836.202061;-32.816014438256545
1739209836.2020645;-38.13080360867914
1739209836.2020679;-38.13080360867914
1739209836.2020714;-38.13080360867914
1739209836.2020748;-35.57807855764607
1739209836.2020783;-33.981070128970906
1739209836.2020817;-38.13080360867914
1739209836.2020853;-45.120503652039325
1739209836.2020886;-38.13080360867914
1739209836.2020922;-33.981070128970906
1739209836.2020955;-45.120503652039325
1739209836.202099;-38.13080360867914
1739209836.2021024;-45.120503652039325
1739209836.202106;-45.120503652039325
1739209836.2021093;-45.120503652039325
1739209836.202113;-45.120503652039325
1739209836.2021163;-45.120503652039325
1739209836.2021198;-38.13080360867914
1739209836.2021232;-45.120503652039325
1739209836.2021267;-45.120503652039325
1739209836.20213;-45.120503652039325
1739209836.2021337;-33.981070128970906
1739209836.202137;-30.49652367304973
1739209836.2021406;-45.120503652039325
1739209836.202144;-45.120503652039325
1739209836.2021475;-45.120503652039325
1739209836.2021508;-35.57807855764607
1739209836.2021544;-38.13080360867914
1739209836.2021577;-45.120503652039325
1739209836.2021613;-45.120503652039325
1739209836.2021646;-45.120503652039325
1739209836.2021682;-38.13080360867914
1739209836.2021716;-45.120503652039325
1739209836.2021751;-38.13080360867914
1739209836.2021785;-45.120503652039325
1739209836.202182;-38.13080360867914
1739209836.2021854;-45.120503652039325
1739209836.202189;-33.981070128970906
1739209836.2021923;-25.826314394896354
1739209836.202196;-38.13080360867914
1739209836.2021992;-45.120503652039325
1739209836.2022028;-38.13080360867914
1739209836.2022061;-38.13080360867914
1739209836.2022097;-45.120503652039325
1739209836.202213;-45.120503652039325
1739209836.2022166;-45.120503652039325
1739209836.20222;-45.120503652039325
1739209836.2022235;-45.120503652039325
1739209836.2022269;-35.57807855764607
1739209836.2022305;-45.120503652039325
1739209836.2022338;-45.120503652039325
1739209836.2022374;-45.120503652039325
1739209836.2022407;-45.120503652039325
1739209836.2022443;-38.13080360867914
1739209836.2022476;-45.120503652039325
1739209836.2022512;-45.120503652039325
1739209836.2022545;-45.120503652039325
1739209836.202258;-45.120503652039325
1739209836.2022614;-45.120503652039325
1739209836.202265;-38.13080360867914
1739209836.2022684;-35.57807855764607
1739209836.202272;-45.120503652039325
1739209836.2022753;-28.21854285175415
1739209836.2022789;-38.13080360867914
1739209836.2022822;-38.13080360867914
1739209836.2022858;-45.120503652039325
1739209836.202289;-35.57807855764607
1739209836.2022927;-45.120503652039325
1739209836.202296;-38.13080360867914
1739209836.2022996;-38.13080360867914
1739209836.202303;-38.13080360867914
1739209836.2023065;-45.120503652039325
1739209836.2023098;-38.13080360867914
1739209836.2023134;-45.120503652039325
1739209836.2023168;-45.120503652039325
1739209836.2023203;-38.13080360867914
1739209836.2023237;-45.120503652039325
1739209836.2023273;-38.13080360867914
1739209836.2023306;-26.991370085610736
1739209836.2023342;-32.816014438256545
1739209836.2023375;-45.120503652039325
1739209836.202341;-45.120503652039325
1739209836.2023444;-38.13080360867914
1739209836.202348;-38.13080360867914
1739209836.2023513;-45.120503652039325
1739209836.202355;-38.13080360867914
1739209836.2023582;-33.981070128970956
1739209836.2023618;-45.120503652039325
1739209836.2023652;-32.816014438256545
1739209836.2023687;-38.13080360867914
1739209836.202372;-45.120503652039325
1739209836.2023757;-38.13080360867914
1739209836.202379;-32.816014438256545
1739209836.2023826;-45.120503652039325
1739209836.202386;-29.438486411369333
1739209836.2023895;-32.816014438256545
1739209836.2023928;-45.120503652039325
1739209836.2023964;-33.981070128970906
1739209836.2023997;-38.13080360867914
1739209836.2024033;-45.120503652039325
1739209836.2024066;-45.120503652039325
1739209836.2024102;-38.13080360867914
1739209836.2024136;-38.13080360867914
1739209836.2024171;-45.120503652039325
1739209836.2024205;-45.120503652039325
1739209836.202424;-38.13080360867914
1739209836.2024274;-35.57807855764607
1739209836.202431;-38.13080360867914
1739209836.2024343;-45.120503652039325
1739209836.2024379;-38.13080360867914
1739209836.2024412;-38.13080360867914
1739209836.2024448;-38.13080360867914
1739209836.2024481;-45.120503652039325
1739209836.2024517;-38.13080360867914
1739209836.202455;-38.13080360867914
1739209836.2024586;-38.13080360867914
1739209836.202462;-45.120503652039325
1739209836.2024655;-38.13080360867914
1739209836.2024689;-32.816014438256545
1739209836.2024724;-32.816014438256545
1739209836.2024758;-38.13080360867914
1739209836.2024794;-45.120503652039325
1739209836.2024827;-32.816014438256545
1739209836.2024863;-35.57807855764607
1739209836.2024896;-45.120503652039325
1739209836.2024932;-38.13080360867914
1739209836.2024965;-38.13080360867914
1739209836.2025;-45.120503652039325
1739209836.2025034;-45.120503652039325
1739209836.202507;-45.120503652039325
1739209836.2025104;-45.120503652039325
1739209836.202514;-45.120503652039325
1739209836.2025173;-45.120503652039325
1739209836.2025208;-45.120503652039325
1739209836.2025242;-38.13080360867914
1739209836.2025278;-35.57807855764607
1739209836.202531;-38.13080360867914
1739209836.2025347;-45.120503652039325
1739209836.202538;-45.120503652039325
1739209836.2025416;-45.120503652039325
1739209836.202545;-45.120503652039325
1739209836.2025485;-45.120503652039325
1739209836.2025518;-45.120503652039325
1739209836.2025554;-38.13080360867914
1739209836.2025588;-38.13080360867914
1739209836.2025623;-38.13080360867914
1739209836.2025657;-45.120503652039325
1739209836.2025692;-38.13080360867914
1739209836.2025726;-31.141103565318893
1739209836.2025762;-38.13080360867914
1739209836.2025795;-45.120503652039325
1739209836.202583;-38.13080360867914
1739209836.2025864;-38.13080360867914
1739209836.20259;-33.981070128970906
1739209836.2025933;-33.981070128970906
1739209836.202597;-45.120503652039325
1739209836.2026002;-38.13080360867914
1739209836.2026038;-45.120503652039325
1739209836.2026072;-45.120503652039325
1739209836.2026107;-38.13080360867914
1739209836.202614;-45.120503652039325
1739209836.2026176;-45.120503652039325
1739209836.202621;-45.120503652039325
1739209836.2026246;-38.13080360867914
1739209836.202628;-38.13080360867914
1739209836.2026315;-38.13080360867914
1739209836.2026348;-33.981070128970906
1739209836.2026384;-45.120503652039325
1739209836.202642;-45.120503652039325
1739209836.2026453;-45.120503652039325
1739209836.2026489;-35.57807855764607
1739209836.2026522;-38.13080360867914
1739209836.2026558;-45.120503652039325
1739209836.2026591;-38.13080360867914
1739209836.2026627;-38.13080360867914
1739209836.202666;-33.981070128970906
1739209836.2026696;-35.57807855764607
1739209836.202673;-38.13080360867914
1739209836.2026765;-32.816014438256545
1739209836.2026799;-38.13080360867914
1739209836.2026834;-45.120503652039325
1739209836.2026868;-38.13080360867914
1739209836.2026904;-35.57807855764607
