CAN Message; 0x62:00cd2c226275ce2b
Timestamp;Amplitude
1739209588.1291833;-38.13080360867914
1739209588.129188;-38.13080360867914
1739209588.1291926;-45.120503652039325
1739209588.1291974;-38.13080360867914
1739209588.1292021;-45.120503652039325
1739209588.1292067;-45.120503652039325
1739209588.1292114;-38.13080360867914
1739209588.129216;-45.120503652039325
1739209588.1292207;-38.13080360867914
1739209588.1292255;-35.57807855764607
1739209588.12923;-35.57807855764607
1739209588.1292348;-35.57807855764607
1739209588.1292396;-38.13080360867914
1739209588.129244;-35.57807855764607
1739209588.1292489;-45.120503652039325
1739209588.1292534;-38.13080360867914
1739209588.1292582;-45.120503652039325
1739209588.129263;-45.120503652039325
1739209588.1292675;-45.120503652039325
1739209588.1292722;-38.13080360867914
1739209588.129277;-38.13080360867914
1739209588.1292815;-45.120503652039325
1739209588.1292863;-45.120503652039325
1739209588.129291;-45.120503652039325
1739209588.1292956;-45.120503652039325
1739209588.1293004;-45.120503652039325
1739209588.129305;-38.13080360867914
1739209588.1293097;-38.13080360867914
1739209588.1293144;-38.13080360867914
1739209588.129319;-45.120503652039325
1739209588.1293237;-38.13080360867914
1739209588.1293285;-45.120503652039325
1739209588.129333;-38.13080360867914
1739209588.1293378;-33.981070128970906
1739209588.1293423;-33.981070128970906
1739209588.129347;-35.57807855764607
1739209588.1293519;-38.13080360867914
1739209588.1293564;-45.120503652039325
1739209588.1293612;-35.57807855764607
1739209588.129366;-35.57807855764607
1739209588.1293705;-33.981070128970906
1739209588.1293752;-33.981070128970906
1739209588.12938;-38.13080360867914
1739209588.1293845;-38.13080360867914
1739209588.1293893;-45.120503652039325
1739209588.1293938;-45.120503652039325
1739209588.1293986;-45.120503652039325
1739209588.1294034;-38.13080360867914
1739209588.129408;-45.120503652039325
1739209588.1294127;-31.141103565318915
1739209588.1294174;-33.981070128970906
1739209588.129422;-45.120503652039325
1739209588.1294267;-45.120503652039325
1739209588.1294312;-38.13080360867914
1739209588.129436;-35.57807855764607
1739209588.1294408;-38.13080360867914
1739209588.1294453;-45.120503652039325
1739209588.12945;-33.981070128970906
1739209588.1294549;-32.816014438256545
1739209588.1294594;-45.120503652039325
1739209588.1294641;-45.120503652039325
1739209588.1294687;-45.120503652039325
1739209588.1294734;-45.120503652039325
1739209588.1294782;-45.120503652039325
1739209588.1294827;-38.13080360867914
1739209588.1294875;-33.981070128970906
1739209588.1294923;-38.13080360867914
1739209588.1294968;-45.120503652039325
1739209588.1295016;-38.13080360867914
1739209588.1295063;-45.120503652039325
1739209588.1295109;-33.981070128970906
1739209588.1295156;-35.57807855764607
1739209588.1295202;-38.13080360867914
1739209588.129525;-45.120503652039325
1739209588.1295297;-38.13080360867914
1739209588.1295342;-38.13080360867914
1739209588.129539;-45.120503652039325
1739209588.1295438;-45.120503652039325
1739209588.1295483;-38.13080360867914
1739209588.129553;-45.120503652039325
1739209588.1295576;-45.120503652039325
1739209588.1295624;-45.120503652039325
1739209588.1295671;-45.120503652039325
1739209588.1295717;-45.120503652039325
1739209588.1295764;-35.57807855764607
1739209588.1295812;-38.13080360867914
1739209588.1295857;-45.120503652039325
1739209588.1295905;-38.13080360867914
1739209588.1295953;-35.57807855764607
1739209588.1295998;-35.57807855764607
1739209588.1296046;-38.13080360867914
1739209588.129609;-33.981070128970906
1739209588.1296139;-38.13080360867914
1739209588.1296186;-45.120503652039325
1739209588.1296232;-32.816014438256545
1739209588.129628;-38.13080360867914
1739209588.1296327;-38.13080360867914
1739209588.1296372;-38.13080360867914
1739209588.129642;-38.13080360867914
1739209588.1296465;-45.120503652039325
1739209588.1296513;-45.120503652039325
1739209588.129656;-38.13080360867914
1739209588.1296606;-38.13080360867914
1739209588.1296654;-38.13080360867914
1739209588.1296701;-45.120503652039325
1739209588.1296747;-45.120503652039325
1739209588.1296794;-45.120503652039325
1739209588.1296842;-45.120503652039325
1739209588.1296887;-38.13080360867914
1739209588.1296935;-38.13080360867914
1739209588.129698;-38.13080360867914
1739209588.1297028;-38.13080360867914
1739209588.1297076;-35.57807855764607
1739209588.129712;-38.13080360867914
1739209588.1297169;-38.13080360867914
1739209588.1297216;-38.13080360867914
1739209588.1297262;-45.120503652039325
1739209588.129731;-45.120503652039325
1739209588.1297355;-38.13080360867914
1739209588.1297402;-38.13080360867914
1739209588.129745;-45.120503652039325
1739209588.1297495;-45.120503652039325
1739209588.1297543;-45.120503652039325
1739209588.129759;-45.120503652039325
1739209588.1297636;-45.120503652039325
1739209588.1297684;-45.120503652039325
1739209588.129773;-38.13080360867914
1739209588.1297777;-38.13080360867914
1739209588.1297824;-38.13080360867914
1739209588.129787;-45.120503652039325
1739209588.1297917;-33.981070128970906
1739209588.1297965;-38.13080360867914
1739209588.129801;-38.13080360867914
1739209588.1298058;-38.13080360867914
1739209588.1298106;-45.120503652039325
1739209588.129815;-35.57807855764607
1739209588.1298199;-38.13080360867914
1739209588.1298244;-33.981070128970906
1739209588.1298292;-45.120503652039325
1739209588.129834;-45.120503652039325
1739209588.1298385;-45.120503652039325
1739209588.1298432;-45.120503652039325
1739209588.129848;-45.120503652039325
1739209588.1298525;-45.120503652039325
1739209588.1298573;-45.120503652039325
1739209588.1298618;-45.120503652039325
1739209588.1298666;-38.13080360867914
1739209588.1298714;-35.57807855764607
1739209588.129876;-38.13080360867914
1739209588.1298807;-45.120503652039325
1739209588.1298854;-31.141103565318893
1739209588.12989;-38.13080360867914
1739209588.1298947;-45.120503652039325
1739209588.1298995;-38.13080360867914
1739209588.129904;-38.13080360867914
1739209588.1299088;-32.816014438256545
1739209588.1299133;-38.13080360867914
1739209588.129918;-38.13080360867914
1739209588.1299229;-45.120503652039325
1739209588.1299274;-38.13080360867914
1739209588.1299322;-38.13080360867914
1739209588.129937;-38.13080360867914
1739209588.1299415;-45.120503652039325
1739209588.1299462;-45.120503652039325
1739209588.1299508;-38.13080360867914
1739209588.1299555;-45.120503652039325
1739209588.1299603;-33.981070128970906
1739209588.1299648;-45.120503652039325
1739209588.1299696;-45.120503652039325
1739209588.1299744;-45.120503652039325
1739209588.129979;-35.57807855764607
1739209588.1299837;-29.438486411369333
1739209588.1299884;-38.13080360867914
1739209588.129993;-38.13080360867914
1739209588.1299977;-45.120503652039325
1739209588.1300023;-38.13080360867914
1739209588.130007;-38.13080360867914
1739209588.1300118;-35.57807855764607
1739209588.1300163;-45.120503652039325
1739209588.130021;-33.981070128970956
1739209588.1300259;-38.13080360867914
1739209588.1300304;-45.120503652039325
1739209588.1300352;-38.13080360867914
1739209588.1300397;-35.57807855764607
1739209588.1300445;-33.981070128970906
1739209588.1300492;-45.120503652039325
1739209588.1300538;-35.57807855764607
1739209588.1300585;-26.991370085610722
1739209588.1300633;-38.13080360867914
1739209588.1300678;-45.120503652039325
1739209588.1300726;-33.981070128970906
1739209588.1300774;-32.816014438256545
1739209588.130082;-45.120503652039325
1739209588.1300867;-45.120503652039325
1739209588.1300912;-38.13080360867914
1739209588.130096;-35.57807855764607
1739209588.1301007;-38.13080360867914
1739209588.1301053;-45.120503652039325
1739209588.13011;-45.120503652039325
1739209588.1301148;-45.120503652039325
1739209588.1301193;-35.57807855764607
1739209588.130124;-35.57807855764607
1739209588.1301286;-45.120503652039325
1739209588.1301334;-33.981070128970906
1739209588.1301382;-38.13080360867914
1739209588.1301427;-45.120503652039325
1739209588.1301475;-35.57807855764607
1739209588.1301522;-32.816014438256545
1739209588.1301568;-38.13080360867914
1739209588.1301615;-38.13080360867914
1739209588.130166;-33.981070128970906
1739209588.1301708;-38.13080360867914
1739209588.1301756;-45.120503652039325
1739209588.1301801;-45.120503652039325
1739209588.130185;-33.981070128970906
1739209588.1301897;-38.13080360867914
1739209588.1301942;-38.13080360867914
1739209588.130199;-38.13080360867914
1739209588.1302037;-45.120503652039325
1739209588.1302083;-45.120503652039325
1739209588.130213;-38.13080360867914
1739209588.1302176;-45.120503652039325
1739209588.1302223;-38.13080360867914
1739209588.130227;-35.57807855764607
1739209588.1302316;-45.120503652039325
1739209588.1302364;-38.13080360867914
1739209588.1302412;-38.13080360867914
1739209588.1302457;-33.981070128970906
1739209588.1302505;-32.816014438256545
1739209588.130255;-38.13080360867914
1739209588.1302598;-45.120503652039325
1739209588.1302645;-38.13080360867914
1739209588.130269;-38.13080360867914
1739209588.1302738;-45.120503652039325
1739209588.1302767;-33.981070128970906
1739209588.1302798;-33.981070128970906
1739209588.1302826;-33.981070128970906
1739209588.1302857;-38.13080360867914
1739209588.1302886;-38.13080360867914
1739209588.1302917;-38.13080360867914
1739209588.1302946;-38.13080360867914
1739209588.1302974;-38.13080360867914
1739209588.1303005;-45.120503652039325
1739209588.1303034;-31.141103565318915
1739209588.1303065;-31.141103565318915
1739209588.1303093;-38.13080360867914
1739209588.1303124;-38.13080360867914
1739209588.1303153;-33.981070128970906
1739209588.1303184;-38.13080360867914
1739209588.1303213;-45.120503652039325
1739209588.1303241;-45.120503652039325
1739209588.1303272;-38.13080360867914
1739209588.13033;-31.141103565318915
1739209588.1303332;-45.120503652039325
1739209588.130336;-45.120503652039325
1739209588.1303391;-38.13080360867914
1739209588.130342;-38.13080360867914
1739209588.1303449;-38.13080360867914
1739209588.130348;-38.13080360867914
1739209588.1303508;-38.13080360867914
1739209588.130354;-33.981070128970906
1739209588.1303568;-38.13080360867914
1739209588.13036;-45.120503652039325
1739209588.1303627;-45.120503652039325
1739209588.1303658;-38.13080360867914
1739209588.1303687;-35.57807855764607
1739209588.1303716;-38.13080360867914
1739209588.1303747;-45.120503652039325
1739209588.1303775;-45.120503652039325
1739209588.1303806;-45.120503652039325
1739209588.1303835;-45.120503652039325
1739209588.1303866;-33.981070128970906
1739209588.1303895;-33.981070128970906
1739209588.1303923;-45.120503652039325
1739209588.1303954;-38.13080360867914
1739209588.1303983;-35.57807855764607
1739209588.1304014;-45.120503652039325
1739209588.1304042;-45.120503652039325
1739209588.1304073;-38.13080360867914
1739209588.1304102;-38.13080360867914
1739209588.130413;-38.13080360867914
1739209588.1304162;-38.13080360867914
1739209588.130419;-45.120503652039325
1739209588.130422;-38.13080360867914
1739209588.130425;-38.13080360867914
1739209588.130428;-45.120503652039325
1739209588.130431;-45.120503652039325
1739209588.130434;-45.120503652039325
1739209588.130437;-38.13080360867914
1739209588.1304398;-38.13080360867914
1739209588.1304429;-45.120503652039325
1739209588.1304457;-38.13080360867914
1739209588.1304488;-38.13080360867914
1739209588.1304517;-45.120503652039325
1739209588.1304548;-35.57807855764607
1739209588.1304576;-32.816014438256545
1739209588.1304605;-45.120503652039325
1739209588.1304636;-45.120503652039325
1739209588.1304665;-38.13080360867914
1739209588.1304696;-38.13080360867914
1739209588.1304724;-33.981070128970906
1739209588.1304755;-33.981070128970906
1739209588.1304784;-45.120503652039325
1739209588.1304812;-45.120503652039325
1739209588.1304843;-38.13080360867914
1739209588.1304872;-38.13080360867914
1739209588.1304903;-35.57807855764607
1739209588.1304932;-38.13080360867914
1739209588.1304963;-38.13080360867914
1739209588.1304991;-45.120503652039325
1739209588.1305022;-38.13080360867914
1739209588.130505;-33.981070128970906
1739209588.130508;-38.13080360867914
1739209588.130511;-45.120503652039325
1739209588.130514;-38.13080360867914
1739209588.130517;-38.13080360867914
1739209588.1305199;-45.120503652039325
1739209588.130523;-45.120503652039325
1739209588.1305258;-38.13080360867914
1739209588.1305287;-33.981070128970906
1739209588.1305318;-38.13080360867914
1739209588.1305346;-38.13080360867914
1739209588.1305377;-45.120503652039325
1739209588.1305406;-45.120503652039325
1739209588.1305437;-45.120503652039325
1739209588.1305466;-32.816014438256545
1739209588.1305497;-38.13080360867914
1739209588.1305525;-45.120503652039325
1739209588.1305554;-45.120503652039325
1739209588.1305585;-35.57807855764607
1739209588.1305614;-45.120503652039325
1739209588.1305645;-45.120503652039325
1739209588.1305673;-45.120503652039325
1739209588.1305704;-45.120503652039325
1739209588.1305733;-45.120503652039325
1739209588.1305761;-38.13080360867914
1739209588.1305792;-38.13080360867914
1739209588.130582;-45.120503652039325
1739209588.1305852;-38.13080360867914
1739209588.130588;-35.57807855764607
1739209588.1305912;-38.13080360867914
1739209588.130594;-35.57807855764607
1739209588.1305969;-45.120503652039325
1739209588.1306;-45.120503652039325
1739209588.1306028;-38.13080360867914
1739209588.130606;-38.13080360867914
1739209588.1306088;-38.13080360867914
1739209588.130612;-45.120503652039325
1739209588.1306148;-45.120503652039325
1739209588.1306179;-33.981070128970906
1739209588.1306207;-45.120503652039325
1739209588.1306236;-38.13080360867914
1739209588.1306267;-45.120503652039325
1739209588.1306295;-45.120503652039325
1739209588.1306326;-38.13080360867914
1739209588.1306355;-35.57807855764607
1739209588.1306386;-38.13080360867914
1739209588.1306415;-38.13080360867914
1739209588.1306443;-45.120503652039325
1739209588.1306474;-38.13080360867914
1739209588.1306503;-45.120503652039325
1739209588.1306534;-35.57807855764607
1739209588.1306562;-38.13080360867914
1739209588.1306593;-45.120503652039325
1739209588.1306622;-35.57807855764607
1739209588.130665;-25.252786309376837
1739209588.1306682;-38.13080360867914
1739209588.130671;-45.120503652039325
1739209588.1306741;-45.120503652039325
1739209588.130677;-45.120503652039325
1739209588.13068;-45.120503652039325
1739209588.130683;-45.120503652039325
1739209588.130686;-45.120503652039325
1739209588.130689;-38.13080360867914
1739209588.1306918;-33.981070128970906
1739209588.1306949;-38.13080360867914
1739209588.1306977;-45.120503652039325
1739209588.1307008;-45.120503652039325
1739209588.1307037;-35.57807855764607
1739209588.1307068;-32.816014438256545
1739209588.1307096;-38.13080360867914
1739209588.1307125;-28.58837851428586
1739209588.1307156;-38.13080360867914
1739209588.1307185;-45.120503652039325
1739209588.1307216;-38.13080360867914
1739209588.1307244;-33.981070128970906
1739209588.1307275;-38.13080360867914
1739209588.1307304;-45.120503652039325
1739209588.1307335;-45.120503652039325
1739209588.1307364;-38.13080360867914
1739209588.1307392;-38.13080360867914
1739209588.1307423;-38.13080360867914
1739209588.1307452;-45.120503652039325
1739209588.1307483;-45.120503652039325
1739209588.1307511;-38.13080360867914
1739209588.1307542;-45.120503652039325
1739209588.130757;-45.120503652039325
1739209588.13076;-30.49652367304973
1739209588.130763;-38.13080360867914
1739209588.130766;-38.13080360867914
1739209588.130769;-38.13080360867914
1739209588.1307719;-38.13080360867914
1739209588.130775;-35.57807855764607
1739209588.1307778;-35.57807855764607
1739209588.1307807;-35.57807855764607
1739209588.1307838;-33.981070128970906
1739209588.1307867;-35.57807855764607
1739209588.1307898;-38.13080360867914
1739209588.1307926;-45.120503652039325
1739209588.1307957;-33.981070128970906
1739209588.1307986;-38.13080360867914
1739209588.1308017;-38.13080360867914
1739209588.1308045;-38.13080360867914
1739209588.1308074;-32.816014438256545
1739209588.1308105;-38.13080360867914
1739209588.1308134;-45.120503652039325
1739209588.1308165;-38.13080360867914
1739209588.1308193;-38.13080360867914
1739209588.1308224;-45.120503652039325
1739209588.1308253;-45.120503652039325
1739209588.1308281;-45.120503652039325
1739209588.1308312;-28.992665084841942
1739209588.130834;-33.981070128970906
1739209588.1308372;-45.120503652039325
1739209588.13084;-38.13080360867914
1739209588.1308432;-38.13080360867914
1739209588.130846;-32.816014438256545
1739209588.130849;-32.816014438256545
1739209588.130852;-38.13080360867914
1739209588.1308548;-35.57807855764607
1739209588.130858;-31.141103565318915
1739209588.1308608;-33.981070128970906
1739209588.130864;-45.120503652039325
1739209588.1308668;-38.13080360867914
1739209588.1308699;-38.13080360867914
1739209588.1308727;-35.57807855764607
1739209588.1308756;-45.120503652039325
1739209588.1308787;-38.13080360867914
1739209588.1308815;-38.13080360867914
1739209588.1308846;-45.120503652039325
1739209588.1308875;-35.57807855764607
1739209588.1308906;-35.57807855764607
1739209588.1308935;-38.13080360867914
1739209588.1308963;-35.57807855764607
1739209588.1308994;-38.13080360867914
1739209588.1309023;-45.120503652039325
1739209588.1309054;-38.13080360867914
1739209588.1309083;-38.13080360867914
1739209588.1309114;-45.120503652039325
1739209588.1309142;-45.120503652039325
1739209588.1309173;-38.13080360867914
1739209588.1309202;-35.57807855764607
1739209588.130923;-45.120503652039325
1739209588.1309261;-45.120503652039325
1739209588.130929;-38.13080360867914
1739209588.130932;-45.120503652039325
1739209588.130935;-38.13080360867914
1739209588.130938;-38.13080360867914
1739209588.130941;-45.120503652039325
1739209588.1309438;-45.120503652039325
1739209588.1309469;-33.981070128970906
1739209588.1309497;-32.816014438256545
1739209588.1309528;-38.13080360867914
1739209588.1309557;-35.57807855764607
1739209588.1309588;-38.13080360867914
1739209588.1309617;-45.120503652039325
1739209588.1309645;-35.57807855764607
1739209588.1309676;-38.13080360867914
1739209588.1309705;-38.13080360867914
1739209588.1309736;-38.13080360867914
1739209588.1309764;-38.13080360867914
1739209588.1309795;-38.13080360867914
1739209588.1309824;-45.120503652039325
1739209588.1309855;-45.120503652039325
1739209588.1309884;-45.120503652039325
1739209588.1309912;-38.13080360867914
1739209588.1309943;-45.120503652039325
1739209588.1309972;-45.120503652039325
1739209588.1310003;-38.13080360867914
1739209588.1310031;-35.57807855764607
1739209588.1310062;-38.13080360867914
1739209588.131009;-38.13080360867914
1739209588.131012;-35.57807855764607
1739209588.131015;-38.13080360867914
1739209588.131018;-45.120503652039325
1739209588.131021;-38.13080360867914
1739209588.131024;-45.120503652039325
1739209588.131027;-45.120503652039325
1739209588.1310298;-38.13080360867914
1739209588.131033;-45.120503652039325
1739209588.1310358;-45.120503652039325
1739209588.1310387;-38.13080360867914
1739209588.1310418;-38.13080360867914
1739209588.1310446;-45.120503652039325
1739209588.1310477;-38.13080360867914
1739209588.1310506;-38.13080360867914
1739209588.1310537;-45.120503652039325
1739209588.1310565;-45.120503652039325
1739209588.1310594;-38.13080360867914
1739209588.1310625;-38.13080360867914
1739209588.1310654;-45.120503652039325
1739209588.1310685;-45.120503652039325
1739209588.1310713;-38.13080360867914
1739209588.1310744;-45.120503652039325
1739209588.1310773;-45.120503652039325
1739209588.1310802;-38.13080360867914
1739209588.1310833;-45.120503652039325
1739209588.131086;-38.13080360867914
1739209588.1310892;-45.120503652039325
1739209588.131092;-45.120503652039325
1739209588.1310952;-45.120503652039325
1739209588.131098;-45.120503652039325
1739209588.1311011;-38.13080360867914
1739209588.131104;-45.120503652039325
1739209588.1311069;-25.826314394896357
1739209588.13111;-38.13080360867914
1739209588.1311128;-45.120503652039325
1739209588.131116;-45.120503652039325
1739209588.1311188;-38.13080360867914
1739209588.1311219;-29.438486411369333
1739209588.1311247;-45.120503652039325
1739209588.1311276;-38.13080360867914
1739209588.1311307;-45.120503652039325
1739209588.1311336;-38.13080360867914
1739209588.1311367;-33.981070128970906
1739209588.1311395;-32.816014438256545
1739209588.1311426;-45.120503652039325
1739209588.1311455;-45.120503652039325
1739209588.1311483;-45.120503652039325
1739209588.1311514;-45.120503652039325
1739209588.1311543;-33.981070128970906
1739209588.1311574;-38.13080360867914
1739209588.1311603;-45.120503652039325
1739209588.1311634;-45.120503652039325
1739209588.1311662;-38.13080360867914
1739209588.1311693;-31.141103565318915
1739209588.1311722;-45.120503652039325
1739209588.131175;-35.57807855764607
1739209588.1311781;-45.120503652039325
1739209588.131181;-38.13080360867914
1739209588.131184;-33.981070128970906
1739209588.131187;-38.13080360867914
1739209588.13119;-38.13080360867914
1739209588.131193;-45.120503652039325
1739209588.1311958;-45.120503652039325
1739209588.131199;-45.120503652039325
1739209588.1312017;-32.816014438256545
1739209588.1312048;-38.13080360867914
1739209588.1312077;-45.120503652039325
1739209588.1312108;-45.120503652039325
1739209588.1312137;-38.13080360867914
1739209588.1312168;-35.57807855764607
1739209588.1312196;-35.57807855764607
1739209588.1312225;-38.13080360867914
1739209588.1312256;-38.13080360867914
1739209588.1312284;-32.816014438256545
1739209588.1312315;-45.120503652039325
1739209588.1312344;-45.120503652039325
1739209588.1312375;-45.120503652039325
1739209588.1312404;-38.13080360867914
1739209588.1312432;-38.13080360867914
1739209588.1312463;-45.120503652039325
1739209588.1312492;-38.13080360867914
1739209588.1312523;-38.13080360867914
1739209588.1312551;-38.13080360867914
1739209588.1312582;-45.120503652039325
1739209588.131261;-45.120503652039325
1739209588.131264;-45.120503652039325
1739209588.131267;-45.120503652039325
1739209588.13127;-45.120503652039325
1739209588.131273;-38.13080360867914
1739209588.131276;-35.57807855764607
1739209588.131279;-45.120503652039325
1739209588.1312819;-45.120503652039325
1739209588.131285;-38.13080360867914
1739209588.1312878;-38.13080360867914
1739209588.1312907;-38.13080360867914
1739209588.1312938;-45.120503652039325
1739209588.1312966;-38.13080360867914
1739209588.1312997;-45.120503652039325
1739209588.1313026;-45.120503652039325
1739209588.1313057;-45.120503652039325
1739209588.1313086;-35.57807855764607
1739209588.1313114;-38.13080360867914
1739209588.1313145;-45.120503652039325
1739209588.1313174;-38.13080360867914
1739209588.1313205;-38.13080360867914
1739209588.1313233;-31.141103565318915
1739209588.1313264;-45.120503652039325
1739209588.1313293;-45.120503652039325
1739209588.1313322;-45.120503652039325
1739209588.1313353;-45.120503652039325
1739209588.1313381;-45.120503652039325
1739209588.1313412;-45.120503652039325
1739209588.131344;-38.13080360867914
1739209588.1313472;-38.13080360867914
1739209588.13135;-38.13080360867914
1739209588.1313531;-38.13080360867914
1739209588.131356;-45.120503652039325
1739209588.1313589;-38.13080360867914
1739209588.131362;-33.981070128970906
1739209588.1313648;-38.13080360867914
1739209588.131368;-45.120503652039325
1739209588.1313708;-38.13080360867914
1739209588.131374;-45.120503652039325
1739209588.1313767;-45.120503652039325
1739209588.1313796;-38.13080360867914
1739209588.1313827;-33.981070128970906
1739209588.1313856;-31.141103565318915
1739209588.1313887;-38.13080360867914
1739209588.1313915;-38.13080360867914
1739209588.1313946;-38.13080360867914
1739209588.1313975;-38.13080360867914
1739209588.1314006;-45.120503652039325
1739209588.1314034;-35.57807855764607
1739209588.1314063;-33.981070128970906
1739209588.1314094;-38.13080360867914
1739209588.1314123;-45.120503652039325
1739209588.1314154;-38.13080360867914
1739209588.1314182;-45.120503652039325
1739209588.1314213;-33.981070128970906
1739209588.1314242;-38.13080360867914
1739209588.131427;-45.120503652039325
1739209588.1314301;-38.13080360867914
1739209588.131433;-29.438486411369347
1739209588.131436;-45.120503652039325
1739209588.131439;-45.120503652039325
1739209588.131442;-45.120503652039325
1739209588.131445;-33.981070128970906
1739209588.1314478;-38.13080360867914
1739209588.131451;-35.57807855764607
1739209588.1314538;-32.816014438256545
1739209588.1314569;-33.981070128970906
1739209588.1314597;-45.120503652039325
1739209588.1314628;-38.13080360867914
1739209588.1314657;-38.13080360867914
1739209588.1314688;-38.13080360867914
1739209588.1314716;-45.120503652039325
1739209588.1314745;-38.13080360867914
1739209588.1314776;-38.13080360867914
1739209588.1314805;-38.13080360867914
1739209588.1314836;-38.13080360867914
1739209588.1314864;-38.13080360867914
1739209588.1314895;-45.120503652039325
1739209588.1314924;-38.13080360867914
1739209588.1314952;-45.120503652039325
1739209588.1314983;-45.120503652039325
1739209588.1315012;-35.57807855764607
1739209588.1315043;-45.120503652039325
1739209588.1315072;-45.120503652039325
1739209588.1315103;-38.13080360867914
1739209588.131513;-45.120503652039325
1739209588.131516;-45.120503652039325
1739209588.131519;-45.120503652039325
1739209588.131522;-38.13080360867914
1739209588.131525;-32.816014438256545
1739209588.131528;-38.13080360867914
1739209588.131531;-45.120503652039325
1739209588.1315339;-45.120503652039325
1739209588.131537;-45.120503652039325
1739209588.1315398;-38.13080360867914
1739209588.1315427;-38.13080360867914
1739209588.1315458;-38.13080360867914
1739209588.1315486;-45.120503652039325
1739209588.1315517;-38.13080360867914
1739209588.1315546;-33.981070128970906
1739209588.1315577;-38.13080360867914
1739209588.1315606;-45.120503652039325
1739209588.1315634;-45.120503652039325
1739209588.1315665;-45.120503652039325
1739209588.1315694;-38.13080360867914
1739209588.1315725;-38.13080360867914
1739209588.1315753;-30.49652367304973
1739209588.1315784;-45.120503652039325
1739209588.1315813;-38.13080360867914
1739209588.1315844;-38.13080360867914
1739209588.1315873;-38.13080360867914
1739209588.1315901;-38.13080360867914
1739209588.1315932;-45.120503652039325
1739209588.131596;-45.120503652039325
1739209588.1315992;-33.981070128970956
1739209588.131602;-38.13080360867914
1739209588.1316051;-45.120503652039325
1739209588.131608;-45.120503652039325
1739209588.1316109;-38.13080360867914
1739209588.131614;-38.13080360867914
1739209588.1316168;-38.13080360867914
1739209588.13162;-45.120503652039325
1739209588.1316228;-30.49652367304973
1739209588.131626;-35.57807855764607
1739209588.1316288;-45.120503652039325
1739209588.1316316;-35.57807855764607
1739209588.1316347;-45.120503652039325
1739209588.1316376;-45.120503652039325
1739209588.1316407;-38.13080360867914
1739209588.1316435;-38.13080360867914
1739209588.1316466;-45.120503652039325
1739209588.1316495;-45.120503652039325
1739209588.1316526;-38.13080360867914
1739209588.1316555;-45.120503652039325
1739209588.1316583;-38.13080360867914
1739209588.1316614;-32.816014438256545
1739209588.1316643;-45.120503652039325
1739209588.1316674;-45.120503652039325
1739209588.1316702;-45.120503652039325
1739209588.1316733;-38.13080360867914
1739209588.1316762;-45.120503652039325
1739209588.131679;-45.120503652039325
1739209588.1316822;-45.120503652039325
1739209588.131685;-38.13080360867914
1739209588.131688;-33.981070128970906
1739209588.131691;-45.120503652039325
1739209588.131694;-38.13080360867914
1739209588.131697;-38.13080360867914
1739209588.1316998;-38.13080360867914
1739209588.131703;-38.13080360867914
1739209588.1317058;-35.57807855764607
1739209588.1317089;-38.13080360867914
1739209588.1317117;-38.13080360867914
1739209588.1317148;-38.13080360867914
1739209588.1317177;-45.120503652039325
1739209588.1317208;-45.120503652039325
1739209588.1317236;-38.13080360867914
1739209588.1317265;-38.13080360867914
1739209588.1317296;-45.120503652039325
1739209588.1317325;-33.981070128970906
1739209588.1317356;-45.120503652039325
1739209588.1317384;-33.981070128970906
1739209588.1317415;-32.816014438256545
1739209588.1317444;-45.120503652039325
1739209588.1317472;-38.13080360867914
1739209588.1317503;-32.816014438256545
1739209588.1317532;-38.13080360867914
1739209588.1317563;-45.120503652039325
1739209588.1317592;-45.120503652039325
1739209588.1317623;-33.981070128970906
1739209588.1317651;-38.13080360867914
1739209588.1317682;-45.120503652039325
1739209588.131771;-38.13080360867914
1739209588.131774;-45.120503652039325
1739209588.131777;-35.57807855764607
1739209588.13178;-35.57807855764607
1739209588.131783;-45.120503652039325
1739209588.1317859;-38.13080360867914
1739209588.131789;-38.13080360867914
1739209588.1317918;-31.141103565318915
1739209588.1317947;-38.13080360867914
1739209588.1317978;-45.120503652039325
1739209588.1318007;-38.13080360867914
1739209588.1318038;-45.120503652039325
1739209588.1318066;-35.57807855764607
1739209588.1318097;-38.13080360867914
1739209588.1318126;-38.13080360867914
1739209588.1318154;-45.120503652039325
1739209588.1318185;-38.13080360867914
1739209588.1318214;-38.13080360867914
1739209588.1318245;-45.120503652039325
1739209588.1318274;-35.57807855764607
1739209588.1318305;-45.120503652039325
1739209588.1318333;-38.13080360867914
1739209588.1318364;-38.13080360867914
1739209588.1318393;-33.981070128970906
1739209588.1318421;-38.13080360867914
1739209588.1318452;-38.13080360867914
1739209588.131848;-38.13080360867914
1739209588.1318512;-38.13080360867914
1739209588.131854;-38.13080360867914
1739209588.1318572;-45.120503652039325
1739209588.13186;-38.13080360867914
1739209588.1318629;-45.120503652039325
1739209588.131866;-45.120503652039325
1739209588.1318688;-38.13080360867914
1739209588.131872;-38.13080360867914
1739209588.1318748;-45.120503652039325
1739209588.131878;-33.981070128970906
1739209588.1318808;-35.57807855764607
1739209588.1318839;-45.120503652039325
1739209588.1318867;-38.13080360867914
1739209588.1318896;-33.981070128970906
1739209588.1318927;-38.13080360867914
1739209588.1318955;-38.13080360867914
1739209588.1318986;-33.981070128970906
1739209588.1319015;-35.57807855764607
1739209588.1319046;-45.120503652039325
1739209588.1319075;-45.120503652039325
