CAN Message; 0x98:00006a17e7328d0c
1739209662.2378056;-45.120503652039325
1739209662.237807;-38.13080360867914
1739209662.2378082;-38.13080360867914
1739209662.2378097;-45.120503652039325
1739209662.2378109;-45.120503652039325
1739209662.2378123;-38.13080360867914
1739209662.2378137;-45.120503652039325
1739209662.237815;-38.13080360867914
1739209662.2378163;-31.141103565318915
1739209662.2378175;-45.120503652039325
1739209662.237819;-45.120503652039325
1739209662.2378201;-38.13080360867914
1739209662.2378216;-33.981070128970906
1739209662.2378228;-45.120503652039325
1739209662.2378242;-45.120503652039325
1739209662.2378254;-45.120503652039325
1739209662.2378268;-38.13080360867914
1739209662.237828;-38.13080360867914
1739209662.2378294;-45.120503652039325
1739209662.2378306;-45.120503652039325
1739209662.237832;-38.13080360867914
1739209662.2378333;-35.57807855764607
1739209662.2378347;-38.13080360867914
1739209662.237836;-38.13080360867914
1739209662.2378373;-33.981070128970906
1739209662.2378385;-45.120503652039325
1739209662.23784;-45.120503652039325
1739209662.2378411;-38.13080360867914
1739209662.2378426;-38.13080360867914
1739209662.237844;-45.120503652039325
1739209662.2378452;-35.57807855764607
1739209662.2378466;-38.13080360867914
1739209662.2378478;-45.120503652039325
1739209662.2378492;-45.120503652039325
1739209662.2378504;-45.120503652039325
1739209662.2378519;-38.13080360867914
1739209662.237853;-38.13080360867914
1739209662.2378545;-45.120503652039325
1739209662.2378557;-38.13080360867914
1739209662.237857;-38.13080360867914
1739209662.2378583;-38.13080360867914
1739209662.2378597;-38.13080360867914
1739209662.237861;-33.981070128970906
1739209662.2378623;-38.13080360867914
1739209662.2378635;-45.120503652039325
1739209662.237865;-45.120503652039325
1739209662.2378662;-45.120503652039325
1739209662.2378676;-38.13080360867914
1739209662.2378688;-45.120503652039325
1739209662.2378702;-45.120503652039325
1739209662.2378714;-38.13080360867914
1739209662.2378728;-45.120503652039325
1739209662.237874;-35.57807855764607
1739209662.2378755;-38.13080360867914
1739209662.237877;-45.120503652039325
1739209662.237878;-38.13080360867914
1739209662.2378795;-45.120503652039325
1739209662.2378807;-45.120503652039325
1739209662.2378821;-35.57807855764607
1739209662.2378833;-35.57807855764607
1739209662.2378848;-45.120503652039325
1739209662.237886;-45.120503652039325
1739209662.2378874;-32.816014438256545
1739209662.2378886;-38.13080360867914
1739209662.23789;-45.120503652039325
1739209662.2378912;-35.57807855764607
1739209662.2378926;-38.13080360867914
1739209662.2378938;-38.13080360867914
1739209662.2378953;-32.816014438256545
1739209662.2378964;-33.981070128970906
1739209662.2378979;-38.13080360867914
1739209662.237899;-38.13080360867914
1739209662.2379005;-35.57807855764607
1739209662.2379017;-35.57807855764607
1739209662.237903;-45.120503652039325
1739209662.2379043;-38.13080360867914
1739209662.2379057;-38.13080360867914
1739209662.237907;-38.13080360867914
1739209662.2379084;-38.13080360867914
1739209662.2379098;-38.13080360867914
1739209662.237911;-35.57807855764607
1739209662.2379124;-38.13080360867914
1739209662.2379136;-38.13080360867914
1739209662.237915;-38.13080360867914
1739209662.2379162;-45.120503652039325
1739209662.2379177;-38.13080360867914
1739209662.2379189;-35.57807855764607
1739209662.2379203;-45.120503652039325
1739209662.2379215;-35.57807855764607
1739209662.237923;-38.13080360867914
1739209662.237924;-45.120503652039325
1739209662.2379255;-45.120503652039325
1739209662.2379267;-38.13080360867914
1739209662.2379282;-33.981070128970906
1739209662.2379293;-45.120503652039325
1739209662.2379308;-45.120503652039325
1739209662.237932;-45.120503652039325
1739209662.2379334;-31.141103565318915
1739209662.2379346;-38.13080360867914
1739209662.237936;-45.120503652039325
1739209662.2379372;-38.13080360867914
1739209662.2379386;-45.120503652039325
1739209662.23794;-45.120503652039325
1739209662.2379413;-45.120503652039325
1739209662.2379427;-38.13080360867914
1739209662.237944;-32.816014438256545
1739209662.2379453;-45.120503652039325
1739209662.2379465;-45.120503652039325
1739209662.237948;-45.120503652039325
1739209662.2379491;-38.13080360867914
1739209662.2379506;-38.13080360867914
1739209662.2379518;-38.13080360867914
1739209662.2379532;-33.981070128970906
1739209662.2379544;-27.267205301931607
1739209662.2379558;-38.13080360867914
1739209662.237957;-38.13080360867914
1739209662.2379584;-35.57807855764607
1739209662.2379596;-33.981070128970906
1739209662.237961;-33.981070128970906
1739209662.2379622;-38.13080360867914
1739209662.2379637;-38.13080360867914
1739209662.2379649;-28.58837851428586
1739209662.2379663;-31.141103565318915
1739209662.2379675;-38.13080360867914
1739209662.237969;-38.13080360867914
1739209662.23797;-38.13080360867914
1739209662.2379715;-45.120503652039325
1739209662.237973;-45.120503652039325
1739209662.2379742;-33.981070128970906
1739209662.2379756;-31.141103565318915
1739209662.2379768;-33.981070128970906
1739209662.2379782;-38.13080360867914
1739209662.2379794;-45.120503652039325
1739209662.2379808;-38.13080360867914
1739209662.237982;-38.13080360867914
1739209662.2379835;-45.120503652039325
1739209662.2379847;-38.13080360867914
1739209662.237986;-38.13080360867914
1739209662.2379873;-33.981070128970906
1739209662.2379887;-33.981070128970906
1739209662.23799;-35.57807855764607
1739209662.2379913;-33.981070128970906
1739209662.2379925;-38.13080360867914
1739209662.237994;-45.120503652039325
1739209662.2379951;-45.120503652039325
1739209662.2379966;-45.120503652039325
1739209662.2379978;-38.13080360867914
1739209662.2379992;-38.13080360867914
1739209662.2380004;-38.13080360867914
1739209662.2380018;-38.13080360867914
1739209662.238003;-35.57807855764607
1739209662.2380044;-38.13080360867914
1739209662.2380059;-38.13080360867914
1739209662.238007;-45.120503652039325
1739209662.2380085;-45.120503652039325
1739209662.2380097;-38.13080360867914
1739209662.2380111;-38.13080360867914
1739209662.2380123;-45.120503652039325
1739209662.2380137;-38.13080360867914
1739209662.238015;-33.981070128970906
1739209662.2380164;-38.13080360867914
1739209662.2380176;-33.981070128970906
1739209662.238019;-28.992665084841942
1739209662.2380202;-45.120503652039325
1739209662.2380216;-38.13080360867914
1739209662.2380228;-38.13080360867914
1739209662.2380242;-38.13080360867914
1739209662.2380254;-38.13080360867914
1739209662.2380269;-35.57807855764607
1739209662.238028;-38.13080360867914
1739209662.2380295;-38.13080360867914
1739209662.2380307;-38.13080360867914
1739209662.238032;-38.13080360867914
1739209662.2380333;-38.13080360867914
1739209662.2380347;-38.13080360867914
1739209662.2380362;-35.57807855764607
1739209662.2380373;-45.120503652039325
1739209662.2380388;-45.120503652039325
1739209662.23804;-38.13080360867914
1739209662.2380414;-38.13080360867914
1739209662.2380426;-45.120503652039325
1739209662.238044;-45.120503652039325
1739209662.2380452;-38.13080360867914
1739209662.2380466;-38.13080360867914
1739209662.2380478;-45.120503652039325
1739209662.2380493;-45.120503652039325
1739209662.2380505;-33.981070128970906
1739209662.238052;-45.120503652039325
1739209662.238053;-38.13080360867914
1739209662.2380545;-35.57807855764607
1739209662.2380557;-33.981070128970906
1739209662.2380571;-45.120503652039325
1739209662.2380583;-35.57807855764607
1739209662.2380598;-38.13080360867914
1739209662.238061;-45.120503652039325
1739209662.2380624;-33.981070128970906
1739209662.2380636;-38.13080360867914
1739209662.238065;-45.120503652039325
1739209662.2380662;-33.981070128970906
1739209662.2380676;-32.816014438256545
1739209662.238069;-45.120503652039325
1739209662.2380702;-45.120503652039325
1739209662.2380717;-38.13080360867914
1739209662.2380729;-38.13080360867914
1739209662.2380743;-45.120503652039325
1739209662.2380755;-35.57807855764607
1739209662.238077;-38.13080360867914
1739209662.238078;-45.120503652039325
1739209662.2380795;-35.57807855764607
1739209662.2380807;-38.13080360867914
1739209662.2380822;-38.13080360867914
1739209662.2380834;-38.13080360867914
1739209662.2380848;-45.120503652039325
1739209662.238086;-45.120503652039325
1739209662.2380874;-45.120503652039325
1739209662.2380886;-45.120503652039325
1739209662.23809;-45.120503652039325
1739209662.2380912;-38.13080360867914
1739209662.2380927;-35.57807855764607
1739209662.2380939;-38.13080360867914
1739209662.2380953;-32.816014438256545
1739209662.2380965;-35.57807855764607
1739209662.238098;-45.120503652039325
1739209662.238099;-38.13080360867914
1739209662.2381005;-33.981070128970906
1739209662.238102;-38.13080360867914
1739209662.2381032;-45.120503652039325
1739209662.2381046;-45.120503652039325
1739209662.2381058;-32.816014438256545
1739209662.2381072;-35.57807855764607
1739209662.2381084;-38.13080360867914
1739209662.2381098;-45.120503652039325
1739209662.238111;-45.120503652039325
1739209662.2381124;-45.120503652039325
1739209662.2381136;-35.57807855764607
1739209662.238115;-33.981070128970906
1739209662.2381163;-38.13080360867914
1739209662.2381177;-38.13080360867914
1739209662.238119;-45.120503652039325
1739209662.2381203;-38.13080360867914
1739209662.2381215;-35.57807855764607
1739209662.238123;-38.13080360867914
1739209662.2381241;-38.13080360867914
1739209662.2381256;-38.13080360867914
1739209662.2381268;-45.120503652039325
1739209662.2381282;-45.120503652039325
1739209662.2381294;-35.57807855764607
1739209662.2381308;-38.13080360867914
1739209662.238132;-45.120503652039325
1739209662.2381334;-38.13080360867914
1739209662.2381349;-35.57807855764607
1739209662.238136;-28.58837851428586
1739209662.2381375;-38.13080360867914
1739209662.2381387;-38.13080360867914
1739209662.23814;-38.13080360867914
1739209662.2381413;-33.981070128970906
1739209662.2381427;-38.13080360867914
1739209662.238144;-38.13080360867914
1739209662.2381454;-38.13080360867914
1739209662.2381465;-45.120503652039325
1739209662.238148;-45.120503652039325
1739209662.2381492;-38.13080360867914
1739209662.2381506;-38.13080360867914
1739209662.2381518;-45.120503652039325
1739209662.2381532;-38.13080360867914
1739209662.2381544;-45.120503652039325
1739209662.2381558;-45.120503652039325
1739209662.238157;-45.120503652039325
1739209662.2381585;-45.120503652039325
1739209662.2381597;-45.120503652039325
1739209662.238161;-33.981070128970906
1739209662.2381623;-32.816014438256545
1739209662.2381637;-45.120503652039325
1739209662.2381651;-45.120503652039325
1739209662.2381663;-33.981070128970906
1739209662.2381678;-38.13080360867914
1739209662.238169;-45.120503652039325
1739209662.2381704;-35.57807855764607
1739209662.2381716;-33.981070128970906
1739209662.238173;-38.13080360867914
1739209662.2381742;-35.57807855764607
1739209662.2381756;-38.13080360867914
1739209662.2381768;-35.57807855764607
1739209662.2381783;-30.49652367304973
1739209662.2381794;-45.120503652039325
1739209662.2381809;-38.13080360867914
1739209662.238182;-45.120503652039325
1739209662.2381835;-38.13080360867914
1739209662.2381847;-38.13080360867914
1739209662.2381861;-45.120503652039325
1739209662.2381873;-45.120503652039325
1739209662.2381887;-31.141103565318915
1739209662.23819;-38.13080360867914
1739209662.2381914;-45.120503652039325
1739209662.2381926;-45.120503652039325
1739209662.238194;-45.120503652039325
1739209662.2381952;-45.120503652039325
1739209662.2381966;-45.120503652039325
1739209662.238198;-38.13080360867914
1739209662.2381992;-31.14110356531892
1739209662.2382007;-33.981070128970906
1739209662.2382019;-38.13080360867914
1739209662.2382033;-45.120503652039325
1739209662.2382045;-38.13080360867914
1739209662.238206;-45.120503652039325
1739209662.238207;-45.120503652039325
1739209662.2382085;-45.120503652039325
1739209662.2382097;-30.49652367304973
1739209662.2382112;-33.981070128970906
1739209662.2382123;-35.57807855764607
1739209662.2382138;-45.120503652039325
1739209662.238215;-45.120503652039325
1739209662.2382164;-45.120503652039325
1739209662.2382176;-38.13080360867914
1739209662.238219;-35.57807855764607
1739209662.2382202;-33.981070128970906
1739209662.2382216;-33.981070128970906
1739209662.2382228;-38.13080360867914
1739209662.2382243;-45.120503652039325
1739209662.2382255;-38.13080360867914
1739209662.238227;-33.981070128970906
1739209662.238228;-38.13080360867914
1739209662.2382295;-45.120503652039325
1739209662.238231;-38.13080360867914
1739209662.2382321;-38.13080360867914
1739209662.2382336;-38.13080360867914
1739209662.2382348;-45.120503652039325
1739209662.2382362;-45.120503652039325
1739209662.2382374;-32.816014438256545
1739209662.2382388;-38.13080360867914
1739209662.23824;-45.120503652039325
1739209662.2382414;-38.13080360867914
1739209662.2382426;-38.13080360867914
1739209662.238244;-38.13080360867914
1739209662.2382452;-45.120503652039325
1739209662.2382467;-38.13080360867914
1739209662.2382479;-38.13080360867914
1739209662.2382493;-45.120503652039325
1739209662.2382505;-38.13080360867914
1739209662.238252;-28.992665084841942
1739209662.238253;-28.992665084841942
1739209662.2382545;-45.120503652039325
1739209662.2382557;-45.120503652039325
1739209662.2382572;-38.13080360867914
1739209662.2382584;-45.120503652039325
1739209662.2382598;-38.13080360867914
1739209662.2382612;-45.120503652039325
1739209662.2382624;-45.120503652039325
1739209662.2382638;-38.13080360867914
1739209662.238265;-35.57807855764607
1739209662.2382665;-38.13080360867914
1739209662.2382677;-45.120503652039325
1739209662.238269;-35.57807855764607
1739209662.2382703;-38.13080360867914
1739209662.2382717;-45.120503652039325
1739209662.238273;-38.13080360867914
1739209662.2382743;-28.992665084841942
1739209662.2382755;-38.13080360867914
1739209662.238277;-38.13080360867914
1739209662.2382782;-32.816014438256545
1739209662.2382796;-45.120503652039325
1739209662.2382808;-45.120503652039325
1739209662.2382822;-38.13080360867914
1739209662.2382834;-45.120503652039325
1739209662.2382848;-45.120503652039325
1739209662.238286;-45.120503652039325
1739209662.2382874;-38.13080360867914
1739209662.2382886;-38.13080360867914
1739209662.23829;-45.120503652039325
1739209662.2382913;-45.120503652039325
1739209662.2382927;-45.120503652039325
1739209662.2382941;-38.13080360867914
1739209662.2382953;-33.981070128970906
1739209662.2382967;-38.13080360867914
1739209662.238298;-35.57807855764607
1739209662.2382994;-45.120503652039325
1739209662.2383006;-45.120503652039325
1739209662.238302;-38.13080360867914
1739209662.2383032;-45.120503652039325
1739209662.2383046;-35.57807855764607
1739209662.2383058;-33.981070128970906
1739209662.2383072;-45.120503652039325
1739209662.2383084;-38.13080360867914
1739209662.2383099;-45.120503652039325
1739209662.238311;-45.120503652039325
1739209662.2383125;-45.120503652039325
1739209662.2383137;-33.981070128970906
1739209662.238315;-45.120503652039325
1739209662.2383163;-45.120503652039325
1739209662.2383177;-38.13080360867914
1739209662.238319;-45.120503652039325
1739209662.2383204;-45.120503652039325
1739209662.2383215;-38.13080360867914
1739209662.238323;-35.57807855764607
1739209662.2383242;-45.120503652039325
1739209662.2383256;-38.13080360867914
1739209662.238327;-31.141103565318893
1739209662.2383282;-38.13080360867914
1739209662.2383296;-45.120503652039325
1739209662.2383308;-35.57807855764607
1739209662.2383323;-38.13080360867914
1739209662.2383335;-45.120503652039325
1739209662.238335;-38.13080360867914
1739209662.238336;-45.120503652039325
1739209662.2383375;-45.120503652039325
1739209662.2383387;-45.120503652039325
1739209662.2383401;-38.13080360867914
1739209662.2383413;-38.13080360867914
1739209662.2383428;-38.13080360867914
1739209662.238344;-33.981070128970906
1739209662.2383454;-35.57807855764607
1739209662.2383466;-38.13080360867914
1739209662.238348;-38.13080360867914
1739209662.2383492;-38.13080360867914
1739209662.2383506;-38.13080360867914
1739209662.2383518;-45.120503652039325
1739209662.2383533;-45.120503652039325
1739209662.2383544;-45.120503652039325
1739209662.2383559;-38.13080360867914
1739209662.2383573;-38.13080360867914
1739209662.2383585;-38.13080360867914
1739209662.23836;-38.13080360867914
1739209662.2383611;-38.13080360867914
1739209662.2383626;-38.13080360867914
1739209662.2383637;-33.981070128970906
1739209662.2383652;-38.13080360867914
1739209662.2383664;-38.13080360867914
1739209662.2383678;-33.981070128970906
1739209662.238369;-38.13080360867914
1739209662.2383704;-35.57807855764607
1739209662.2383716;-38.13080360867914
1739209662.238373;-38.13080360867914
1739209662.2383742;-45.120503652039325
1739209662.2383757;-45.120503652039325
1739209662.2383769;-45.120503652039325
1739209662.2383783;-38.13080360867914
1739209662.2383795;-45.120503652039325
1739209662.238381;-38.13080360867914
1739209662.238382;-35.57807855764607
1739209662.2383835;-45.120503652039325
1739209662.2383847;-31.141103565318893
1739209662.2383862;-32.816014438256545
1739209662.2383873;-38.13080360867914
1739209662.2383888;-45.120503652039325
1739209662.2383902;-45.120503652039325
1739209662.2383914;-31.141103565318915
1739209662.2383928;-38.13080360867914
1739209662.238394;-38.13080360867914
1739209662.2383955;-38.13080360867914
1739209662.2383966;-38.13080360867914
1739209662.238398;-38.13080360867914
1739209662.2383993;-38.13080360867914
1739209662.2384007;-38.13080360867914
1739209662.238402;-38.13080360867914
1739209662.2384033;-45.120503652039325
1739209662.2384045;-45.120503652039325
1739209662.238406;-35.57807855764607
1739209662.2384071;-35.57807855764607
1739209662.2384086;-45.120503652039325
1739209662.2384098;-45.120503652039325
1739209662.2384112;-38.13080360867914
1739209662.2384124;-28.992665084841942
1739209662.2384138;-38.13080360867914
1739209662.238415;-45.120503652039325
1739209662.2384164;-45.120503652039325
1739209662.2384176;-38.13080360867914
1739209662.238419;-38.13080360867914
1739209662.2384202;-45.120503652039325
1739209662.2384217;-38.13080360867914
1739209662.238423;-38.13080360867914
1739209662.2384243;-38.13080360867914
1739209662.2384257;-38.13080360867914
1739209662.238427;-45.120503652039325
1739209662.2384284;-38.13080360867914
1739209662.2384295;-45.120503652039325
1739209662.238431;-45.120503652039325
1739209662.2384322;-45.120503652039325
1739209662.2384336;-38.13080360867914
1739209662.2384348;-35.57807855764607
1739209662.2384362;-35.57807855764607
1739209662.2384374;-45.120503652039325
1739209662.2384388;-45.120503652039325
1739209662.23844;-38.13080360867914
1739209662.2384415;-45.120503652039325
1739209662.2384427;-38.13080360867914
1739209662.238444;-45.120503652039325
1739209662.2384453;-31.141103565318893
1739209662.2384467;-32.816014438256545
1739209662.238448;-38.13080360867914
1739209662.2384493;-33.981070128970906
1739209662.2384505;-30.49652367304973
1739209662.238452;-32.816014438256545
1739209662.2384534;-45.120503652039325
1739209662.2384546;-45.120503652039325
1739209662.238456;-38.13080360867914
1739209662.2384572;-38.13080360867914
1739209662.2384586;-38.13080360867914
1739209662.2384598;-33.981070128970906
1739209662.2384613;-35.57807855764607
1739209662.2384624;-38.13080360867914
1739209662.2384639;-45.120503652039325
1739209662.238465;-38.13080360867914
1739209662.2384665;-38.13080360867914
1739209662.2384677;-45.120503652039325
1739209662.2384691;-45.120503652039325
1739209662.2384703;-38.13080360867914
1739209662.2384717;-45.120503652039325
1739209662.238473;-33.981070128970906
1739209662.2384744;-38.13080360867914
1739209662.2384756;-33.981070128970906
1739209662.238477;-28.992665084841942
1739209662.2384782;-33.981070128970906
1739209662.2384796;-45.120503652039325
1739209662.2384808;-45.120503652039325
1739209662.2384822;-38.13080360867914
1739209662.2384834;-38.13080360867914
1739209662.2384849;-45.120503652039325
1739209662.2384863;-38.13080360867914
1739209662.2384875;-32.816014438256545
1739209662.238489;-38.13080360867914
1739209662.23849;-35.57807855764607
1739209662.2384915;-38.13080360867914
1739209662.2384927;-45.120503652039325
1739209662.2384942;-38.13080360867914
1739209662.2384953;-45.120503652039325
1739209662.2384968;-33.981070128970906
1739209662.238498;-31.141103565318915
1739209662.2384994;-33.981070128970906
1739209662.2385006;-38.13080360867914
1739209662.238502;-35.57807855764607
1739209662.2385032;-38.13080360867914
1739209662.2385046;-45.120503652039325
1739209662.2385058;-45.120503652039325
1739209662.2385073;-45.120503652039325
1739209662.2385085;-33.981070128970956
1739209662.23851;-38.13080360867914
1739209662.238511;-38.13080360867914
1739209662.2385125;-45.120503652039325
1739209662.2385137;-38.13080360867914
1739209662.2385151;-35.57807855764607
1739209662.2385163;-45.120503652039325
1739209662.2385178;-33.981070128970906
1739209662.2385192;-27.267205301931607
1739209662.2385204;-38.13080360867914
1739209662.2385218;-45.120503652039325
1739209662.238523;-45.120503652039325
1739209662.2385244;-38.13080360867914
1739209662.2385256;-38.13080360867914
1739209662.238527;-32.816014438256545
1739209662.2385283;-45.120503652039325
1739209662.2385297;-33.981070128970956
1739209662.2385309;-45.120503652039325
1739209662.2385323;-45.120503652039325
1739209662.2385335;-45.120503652039325
1739209662.238535;-45.120503652039325
1739209662.2385361;-45.120503652039325
1739209662.2385375;-45.120503652039325
1739209662.2385387;-38.13080360867914
1739209662.2385402;-31.141103565318915
1739209662.2385414;-45.120503652039325
1739209662.2385428;-45.120503652039325
1739209662.238544;-38.13080360867914
1739209662.2385454;-45.120503652039325
1739209662.2385466;-45.120503652039325
1739209662.238548;-33.981070128970906
1739209662.2385495;-38.13080360867914
1739209662.2385507;-38.13080360867914
1739209662.238552;-45.120503652039325
1739209662.2385533;-45.120503652039325
1739209662.2385547;-33.981070128970906
1739209662.238556;-45.120503652039325
1739209662.2385573;-38.13080360867914
1739209662.2385585;-35.57807855764607
1739209662.23856;-33.981070128970906
1739209662.2385612;-38.13080360867914
1739209662.2385626;-45.120503652039325
1739209662.2385638;-35.57807855764607
1739209662.2385652;-33.981070128970906
1739209662.2385664;-38.13080360867914
1739209662.2385678;-38.13080360867914
1739209662.238569;-35.57807855764607
1739209662.2385705;-35.57807855764607
1739209662.2385716;-27.8777449560314
1739209662.238573;-38.13080360867914
1739209662.2385743;-38.13080360867914
1739209662.2385757;-38.13080360867914
1739209662.238577;-35.57807855764607
1739209662.2385783;-38.13080360867914
1739209662.2385795;-38.13080360867914
1739209662.238581;-32.816014438256545
1739209662.2385824;-38.13080360867914
1739209662.2385836;-38.13080360867914
1739209662.238585;-45.120503652039325
1739209662.2385862;-45.120503652039325
1739209662.2385876;-45.120503652039325
1739209662.2385888;-45.120503652039325
1739209662.2385902;-35.57807855764607
1739209662.2385914;-38.13080360867914
1739209662.2385929;-31.141103565318893
1739209662.238594;-31.141103565318893
1739209662.2385955;-35.57807855764607
1739209662.2385967;-38.13080360867914
1739209662.238598;-35.57807855764607
1739209662.2385993;-38.13080360867914
1739209662.2386007;-45.120503652039325
1739209662.238602;-38.13080360867914
1739209662.2386034;-38.13080360867914
1739209662.2386045;-45.120503652039325
1739209662.238606;-38.13080360867914
1739209662.2386072;-45.120503652039325
1739209662.2386086;-45.120503652039325
1739209662.2386098;-45.120503652039325
1739209662.2386112;-38.13080360867914
1739209662.2386124;-45.120503652039325
1739209662.2386138;-35.57807855764607
1739209662.2386153;-35.57807855764607
1739209662.2386165;-45.120503652039325
1739209662.238618;-45.120503652039325
1739209662.238619;-45.120503652039325
1739209662.2386205;-45.120503652039325
1739209662.2386217;-45.120503652039325
1739209662.2386231;-45.120503652039325
1739209662.2386243;-45.120503652039325
1739209662.2386258;-45.120503652039325
1739209662.238627;-45.120503652039325
1739209662.2386284;-45.120503652039325
1739209662.2386296;-38.13080360867914
1739209662.238631;-38.13080360867914
1739209662.2386322;-38.13080360867914
1739209662.2386336;-45.120503652039325
1739209662.2386348;-45.120503652039325
1739209662.2386363;-38.13080360867914
1739209662.2386374;-45.120503652039325
1739209662.2386389;-45.120503652039325
1739209662.23864;-45.120503652039325
1739209662.2386415;-45.120503652039325
1739209662.2386427;-38.13080360867914
1739209662.2386441;-45.120503652039325
1739209662.2386453;-32.816014438256545
1739209662.2386467;-30.49652367304973
1739209662.2386482;-38.13080360867914
1739209662.2386494;-38.13080360867914
1739209662.2386508;-32.816014438256545
1739209662.238652;-38.13080360867914
1739209662.2386534;-45.120503652039325
1739209662.2386546;-45.120503652039325
1739209662.238656;-45.120503652039325
1739209662.2386572;-38.13080360867914
1739209662.2386587;-38.13080360867914
1739209662.2386599;-38.13080360867914
1739209662.2386613;-45.120503652039325
1739209662.2386625;-38.13080360867914
1739209662.238664;-38.13080360867914
1739209662.238665;-45.120503652039325
1739209662.2386665;-38.13080360867914
1739209662.2386677;-38.13080360867914
1739209662.2386692;-38.13080360867914
1739209662.2386703;-38.13080360867914
1739209662.2386718;-35.57807855764607
1739209662.238673;-32.816014438256545
1739209662.2386744;-45.120503652039325
1739209662.2386756;-38.13080360867914
1739209662.238677;-38.13080360867914
1739209662.2386785;-38.13080360867914
1739209662.2386796;-38.13080360867914
1739209662.238681;-38.13080360867914
1739209662.2386823;-38.13080360867914
1739209662.2386837;-35.57807855764607
1739209662.238685;-38.13080360867914
1739209662.2386863;-45.120503652039325
1739209662.2386875;-38.13080360867914
1739209662.238689;-45.120503652039325
1739209662.2386901;-38.13080360867914
1739209662.2386916;-45.120503652039325
1739209662.2386928;-45.120503652039325
1739209662.2386942;-45.120503652039325
1739209662.2386954;-45.120503652039325
1739209662.2386968;-38.13080360867914
1739209662.238698;-38.13080360867914
1739209662.2386994;-38.13080360867914
1739209662.2387006;-38.13080360867914
1739209662.238702;-45.120503652039325
1739209662.2387033;-38.13080360867914
1739209662.2387047;-38.13080360867914
1739209662.2387059;-38.13080360867914
1739209662.2387073;-45.120503652039325
1739209662.2387085;-45.120503652039325
1739209662.23871;-38.13080360867914
1739209662.2387114;-38.13080360867914
1739209662.2387125;-38.13080360867914
1739209662.238714;-38.13080360867914
1739209662.2387152;-38.13080360867914
1739209662.2387166;-45.120503652039325
1739209662.2387178;-38.13080360867914
1739209662.2387192;-45.120503652039325
1739209662.2387204;-45.120503652039325
1739209662.2387218;-45.120503652039325
1739209662.238723;-38.13080360867914
1739209662.2387245;-38.13080360867914
1739209662.2387257;-38.13080360867914
1739209662.238727;-38.13080360867914
1739209662.2387283;-45.120503652039325
1739209662.2387297;-45.120503652039325
1739209662.238731;-45.120503652039325
1739209662.2387323;-45.120503652039325
1739209662.2387335;-45.120503652039325
1739209662.238735;-45.120503652039325
1739209662.2387362;-38.13080360867914
1739209662.2387376;-38.13080360867914
1739209662.2387388;-38.13080360867914
1739209662.2387402;-45.120503652039325
1739209662.2387414;-45.120503652039325
1739209662.2387428;-38.13080360867914
1739209662.2387443;-35.57807855764607
1739209662.2387455;-45.120503652039325
1739209662.238747;-45.120503652039325
1739209662.238748;-45.120503652039325
1739209662.2387495;-45.120503652039325
1739209662.2387507;-45.120503652039325
1739209662.2387521;-35.57807855764607
1739209662.2387533;-30.49652367304973
1739209662.2387547;-38.13080360867914
1739209662.238756;-38.13080360867914
1739209662.2387574;-33.981070128970906
1739209662.2387586;-38.13080360867914
1739209662.23876;-45.120503652039325
1739209662.2387612;-38.13080360867914
1739209662.2387626;-38.13080360867914
1739209662.2387638;-33.981070128970956
1739209662.2387652;-45.120503652039325
1739209662.2387664;-38.13080360867914
1739209662.2387679;-38.13080360867914
1739209662.238769;-45.120503652039325
1739209662.2387705;-45.120503652039325
1739209662.2387717;-45.120503652039325
1739209662.238773;-38.13080360867914
1739209662.2387745;-28.992665084841942
1739209662.2387757;-38.13080360867914
1739209662.2387772;-38.13080360867914
1739209662.2387784;-38.13080360867914
1739209662.2387798;-31.141103565318915
1739209662.238781;-38.13080360867914
1739209662.2387824;-38.13080360867914
1739209662.2387836;-45.120503652039325
1739209662.238785;-33.981070128970956
1739209662.2387862;-45.120503652039325
1739209662.2387877;-38.13080360867914
1739209662.2387888;-45.120503652039325
1739209662.2387903;-38.13080360867914
1739209662.2387915;-32.816014438256545
1739209662.238793;-45.120503652039325
1739209662.238794;-38.13080360867914
1739209662.2387955;-30.49652367304973
1739209662.2387967;-35.57807855764607
1739209662.2387981;-45.120503652039325
1739209662.2387993;-45.120503652039325
1739209662.2388008;-33.981070128970906
1739209662.238802;-33.981070128970906
1739209662.2388034;-38.13080360867914
1739209662.2388046;-45.120503652039325
1739209662.238806;-35.57807855764607
1739209662.2388113;-38.13080360867914
1739209662.2388165;-45.120503652039325
1739209662.2388217;-45.120503652039325
1739209662.238827;-45.120503652039325
1739209662.2388322;-38.13080360867914
1739209662.2388375;-38.13080360867914
1739209662.2388427;-38.13080360867914
1739209662.238848;-45.120503652039325
1739209662.2388532;-38.13080360867914
1739209662.2388585;-38.13080360867914
1739209662.2388637;-38.13080360867914
1739209662.238869;-45.120503652039325
1739209662.2388742;-35.57807855764607
1739209662.2388794;-38.13080360867914
1739209662.2388847;-45.120503652039325
1739209662.23889;-26.991370085610736
1739209662.2388952;-32.816014438256545
1739209662.2389004;-38.13080360867914
1739209662.2389057;-38.13080360867914
1739209662.238911;-32.816014438256545
1739209662.2389162;-38.13080360867914
1739209662.2389214;-45.120503652039325
1739209662.2389266;-45.120503652039325
1739209662.238932;-45.120503652039325
1739209662.2389371;-45.120503652039325
1739209662.2389424;-38.13080360867914
