CAN Message; 0x1bb:000012da7f2fb1de
1739209851.8275867;-35.57807855764607
1739209851.8275917;-45.120503652039325
1739209851.8275967;-35.57807855764607
1739209851.8276017;-30.49652367304973
1739209851.8276067;-45.120503652039325
1739209851.8276117;-45.120503652039325
1739209851.8276167;-33.981070128970906
1739209851.8276217;-38.13080360867914
1739209851.8276267;-38.13080360867914
1739209851.8276317;-45.120503652039325
1739209851.8276367;-45.120503652039325
1739209851.8276417;-45.120503652039325
1739209851.8276467;-45.120503652039325
1739209851.8276517;-45.120503652039325
1739209851.8276567;-45.120503652039325
1739209851.8276618;-45.120503652039325
1739209851.8276668;-38.13080360867914
1739209851.827672;-35.57807855764607
1739209851.827677;-38.13080360867914
1739209851.827682;-45.120503652039325
1739209851.827687;-38.13080360867914
1739209851.827692;-35.57807855764607
1739209851.827697;-38.13080360867914
1739209851.827702;-35.57807855764607
1739209851.827707;-35.57807855764607
1739209851.827712;-45.120503652039325
1739209851.827717;-35.57807855764607
1739209851.827722;-38.13080360867914
1739209851.827727;-45.120503652039325
1739209851.827732;-45.120503652039325
1739209851.827737;-45.120503652039325
1739209851.827742;-31.141103565318893
1739209851.827747;-33.981070128970906
1739209851.827752;-45.120503652039325
1739209851.8277571;-45.120503652039325
1739209851.8277621;-38.13080360867914
1739209851.8277671;-45.120503652039325
1739209851.8277721;-45.120503652039325
1739209851.8277771;-45.120503652039325
1739209851.8277822;-33.981070128970956
1739209851.8277872;-45.120503652039325
1739209851.8277922;-45.120503652039325
1739209851.8277972;-45.120503652039325
1739209851.8278022;-45.120503652039325
1739209851.8278074;-45.120503652039325
1739209851.8278124;-45.120503652039325
1739209851.8278174;-38.13080360867914
1739209851.8278224;-29.438486411369333
1739209851.8278275;-38.13080360867914
1739209851.8278325;-35.57807855764607
1739209851.8278375;-38.13080360867914
1739209851.8278425;-35.57807855764607
1739209851.8278475;-33.981070128970906
1739209851.8278525;-38.13080360867914
1739209851.8278575;-38.13080360867914
1739209851.8278625;-38.13080360867914
1739209851.8278675;-31.141103565318915
1739209851.8278725;-33.981070128970906
1739209851.8278775;-38.13080360867914
1739209851.8278825;-45.120503652039325
1739209851.8278875;-45.120503652039325
1739209851.8278925;-32.816014438256545
1739209851.8278975;-38.13080360867914
1739209851.8279026;-32.81601443825658
1739209851.8279076;-45.120503652039325
1739209851.8279126;-32.816014438256545
1739209851.8279176;-38.13080360867914
1739209851.8279226;-45.120503652039325
1739209851.8279276;-38.13080360867914
1739209851.8279326;-45.120503652039325
1739209851.8279378;-45.120503652039325
1739209851.8279428;-26.035653463252796
1739209851.8279479;-35.57807855764607
1739209851.8279529;-45.120503652039325
1739209851.8279579;-38.13080360867914
1739209851.8279629;-35.57807855764607
1739209851.827968;-38.13080360867914
1739209851.827973;-35.57807855764607
1739209851.827978;-38.13080360867914
1739209851.827983;-38.13080360867914
1739209851.827988;-38.13080360867914
1739209851.827993;-45.120503652039325
1739209851.827998;-45.120503652039325
1739209851.828003;-35.57807855764607
1739209851.828008;-45.120503652039325
1739209851.828013;-45.120503652039325
1739209851.828018;-45.120503652039325
1739209851.828023;-45.120503652039325
1739209851.828028;-45.120503652039325
1739209851.828033;-45.120503652039325
1739209851.828038;-45.120503652039325
1739209851.828043;-45.120503652039325
1739209851.828048;-33.981070128970906
1739209851.828053;-45.120503652039325
1739209851.828058;-38.13080360867914
1739209851.828063;-29.438486411369333
1739209851.8280683;-38.13080360867914
1739209851.8280733;-45.120503652039325
1739209851.8280783;-38.13080360867914
1739209851.8280833;-32.816014438256545
1739209851.8280883;-38.13080360867914
1739209851.8280933;-45.120503652039325
1739209851.8280983;-45.120503652039325
1739209851.8281033;-45.120503652039325
1739209851.8281083;-38.13080360867914
1739209851.8281133;-38.13080360867914
1739209851.8281183;-38.13080360867914
1739209851.8281233;-38.13080360867914
1739209851.8281283;-33.981070128970906
1739209851.8281333;-45.120503652039325
1739209851.8281384;-45.120503652039325
1739209851.8281434;-33.981070128970906
1739209851.8281484;-38.13080360867914
1739209851.8281534;-45.120503652039325
1739209851.8281584;-45.120503652039325
1739209851.8281634;-45.120503652039325
1739209851.8281684;-45.120503652039325
1739209851.8281734;-45.120503652039325
1739209851.8281784;-38.13080360867914
1739209851.8281834;-45.120503652039325
1739209851.8281884;-38.13080360867914
1739209851.8281934;-45.120503652039325
1739209851.8281987;-45.120503652039325
1739209851.8282037;-31.141103565318893
1739209851.8282087;-35.57807855764607
1739209851.8282137;-45.120503652039325
1739209851.8282187;-45.120503652039325
1739209851.8282237;-45.120503652039325
1739209851.8282287;-38.13080360867914
1739209851.8282337;-45.120503652039325
1739209851.8282387;-45.120503652039325
1739209851.8282437;-45.120503652039325
1739209851.8282487;-45.120503652039325
1739209851.8282537;-45.120503652039325
1739209851.8282588;-45.120503652039325
1739209851.8282638;-35.57807855764607
1739209851.8282688;-33.981070128970906
1739209851.8282738;-38.13080360867914
1739209851.8282788;-38.13080360867914
1739209851.8282838;-35.57807855764607
1739209851.8282888;-35.57807855764607
1739209851.8282938;-38.13080360867914
1739209851.8282988;-45.120503652039325
1739209851.8283038;-35.57807855764607
1739209851.8283088;-31.141103565318915
1739209851.8283138;-45.120503652039325
1739209851.8283188;-38.13080360867914
1739209851.8283238;-45.120503652039325
1739209851.8283288;-38.13080360867914
1739209851.828334;-45.120503652039325
1739209851.828339;-38.13080360867914
1739209851.828344;-32.816014438256545
1739209851.828349;-38.13080360867914
1739209851.8283541;-45.120503652039325
1739209851.8283591;-45.120503652039325
1739209851.8283641;-45.120503652039325
1739209851.8283691;-33.981070128970906
1739209851.8283741;-31.141103565318915
1739209851.8283792;-45.120503652039325
1739209851.8283842;-38.13080360867914
1739209851.8283892;-35.57807855764607
1739209851.8283942;-38.13080360867914
1739209851.8283992;-38.13080360867914
1739209851.8284042;-38.13080360867914
1739209851.8284092;-38.13080360867914
1739209851.8284142;-38.13080360867914
1739209851.8284192;-38.13080360867914
1739209851.8284242;-45.120503652039325
1739209851.8284292;-33.981070128970906
1739209851.8284342;-38.13080360867914
1739209851.8284392;-35.57807855764607
1739209851.8284442;-38.13080360867914
1739209851.8284492;-45.120503652039325
1739209851.8284543;-45.120503652039325
1739209851.8284593;-38.13080360867914
1739209851.8284645;-45.120503652039325
1739209851.8284695;-33.981070128970906
1739209851.8284745;-33.981070128970906
1739209851.8284795;-38.13080360867914
1739209851.8284845;-45.120503652039325
1739209851.8284895;-33.981070128970906
1739209851.8284945;-33.981070128970906
1739209851.8284996;-38.13080360867914
1739209851.8285046;-38.13080360867914
1739209851.8285096;-38.13080360867914
1739209851.8285146;-38.13080360867914
1739209851.8285196;-38.13080360867914
1739209851.8285246;-45.120503652039325
1739209851.8285296;-45.120503652039325
1739209851.8285346;-38.13080360867914
1739209851.8285396;-38.13080360867914
1739209851.8285446;-38.13080360867914
1739209851.8285496;-38.13080360867914
1739209851.8285546;-38.13080360867914
1739209851.8285596;-38.13080360867914
1739209851.8285646;-38.13080360867914
1739209851.8285697;-38.13080360867914
1739209851.8285747;-38.13080360867914
1739209851.8285797;-31.141103565318915
1739209851.8285847;-45.120503652039325
1739209851.8285897;-32.816014438256545
1739209851.828595;-31.141103565318915
1739209851.8286;-45.120503652039325
1739209851.828605;-38.13080360867914
1739209851.82861;-35.57807855764607
1739209851.828615;-45.120503652039325
1739209851.82862;-45.120503652039325
1739209851.828625;-32.816014438256545
1739209851.82863;-38.13080360867914
1739209851.828635;-45.120503652039325
1739209851.82864;-38.13080360867914
1739209851.828645;-45.120503652039325
1739209851.82865;-38.13080360867914
1739209851.828655;-38.13080360867914
1739209851.82866;-38.13080360867914
1739209851.828665;-45.120503652039325
1739209851.82867;-45.120503652039325
1739209851.828675;-45.120503652039325
1739209851.82868;-45.120503652039325
1739209851.828685;-45.120503652039325
1739209851.82869;-45.120503652039325
1739209851.828695;-38.13080360867914
1739209851.8287;-38.13080360867914
1739209851.828705;-45.120503652039325
1739209851.82871;-38.13080360867914
1739209851.828715;-31.141103565318915
1739209851.82872;-45.120503652039325
1739209851.8287253;-45.120503652039325
1739209851.8287303;-38.13080360867914
1739209851.8287354;-38.13080360867914
1739209851.8287404;-45.120503652039325
1739209851.8287454;-38.13080360867914
1739209851.8287504;-45.120503652039325
1739209851.8287554;-38.13080360867914
1739209851.8287604;-38.13080360867914
1739209851.8287654;-45.120503652039325
1739209851.8287704;-45.120503652039325
1739209851.8287754;-35.57807855764607
1739209851.8287804;-35.57807855764607
1739209851.8287854;-45.120503652039325
1739209851.8287904;-45.120503652039325
1739209851.8287954;-35.57807855764607
1739209851.8288004;-38.13080360867914
1739209851.8288054;-45.120503652039325
1739209851.8288105;-45.120503652039325
1739209851.8288155;-45.120503652039325
1739209851.8288205;-45.120503652039325
1739209851.8288255;-45.120503652039325
1739209851.8288305;-38.13080360867914
1739209851.8288355;-45.120503652039325
1739209851.8288405;-38.13080360867914
1739209851.8288455;-38.13080360867914
1739209851.8288505;-38.13080360867914
1739209851.8288555;-33.981070128970906
1739209851.8288608;-45.120503652039325
1739209851.8288658;-38.13080360867914
1739209851.8288708;-38.13080360867914
1739209851.8288758;-32.816014438256545
1739209851.8288808;-32.816014438256545
1739209851.8288858;-38.13080360867914
1739209851.8288908;-38.13080360867914
1739209851.8288958;-32.816014438256545
1739209851.8289008;-38.13080360867914
1739209851.8289058;-45.120503652039325
1739209851.8289108;-32.816014438256545
1739209851.8289158;-45.120503652039325
1739209851.8289208;-45.120503652039325
1739209851.8289258;-45.120503652039325
1739209851.8289309;-45.120503652039325
1739209851.8289359;-45.120503652039325
1739209851.8289409;-45.120503652039325
1739209851.8289459;-45.120503652039325
1739209851.828951;-45.120503652039325
1739209851.828956;-45.120503652039325
1739209851.828961;-45.120503652039325
1739209851.828966;-45.120503652039325
1739209851.828971;-38.13080360867914
1739209851.828976;-38.13080360867914
1739209851.828981;-45.120503652039325
1739209851.828986;-45.120503652039325
1739209851.8289912;-45.120503652039325
1739209851.8289962;-28.58837851428586
1739209851.8290012;-28.58837851428586
1739209851.8290062;-45.120503652039325
1739209851.8290112;-38.13080360867914
1739209851.8290162;-35.57807855764607
1739209851.8290212;-33.981070128970906
1739209851.8290262;-45.120503652039325
1739209851.8290312;-45.120503652039325
1739209851.8290362;-45.120503652039325
1739209851.8290412;-38.13080360867914
1739209851.8290462;-45.120503652039325
1739209851.8290513;-45.120503652039325
1739209851.8290563;-33.981070128970906
1739209851.8290613;-45.120503652039325
1739209851.8290663;-45.120503652039325
1739209851.8290713;-38.13080360867914
1739209851.8290763;-45.120503652039325
1739209851.8290813;-45.120503652039325
1739209851.8290863;-38.13080360867914
1739209851.8290913;-38.13080360867914
1739209851.8290963;-38.13080360867914
1739209851.8291013;-45.120503652039325
1739209851.8291063;-33.981070128970906
1739209851.8291113;-45.120503652039325
1739209851.8291163;-33.981070128970906
1739209851.8291216;-30.49652367304973
1739209851.8291266;-45.120503652039325
1739209851.8291316;-38.13080360867914
1739209851.8291366;-38.13080360867914
1739209851.8291416;-32.816014438256545
1739209851.8291466;-33.981070128970906
1739209851.8291516;-45.120503652039325
1739209851.8291566;-45.120503652039325
1739209851.8291616;-31.14110356531892
1739209851.8291667;-45.120503652039325
1739209851.8291717;-45.120503652039325
1739209851.8291767;-38.13080360867914
1739209851.8291817;-45.120503652039325
1739209851.8291867;-45.120503652039325
1739209851.8291917;-38.13080360867914
1739209851.8291967;-35.57807855764607
1739209851.8292017;-38.13080360867914
1739209851.8292067;-38.13080360867914
1739209851.8292117;-35.57807855764607
1739209851.8292167;-38.13080360867914
1739209851.8292217;-38.13080360867914
1739209851.8292267;-45.120503652039325
1739209851.8292317;-38.13080360867914
1739209851.8292367;-38.13080360867914
1739209851.8292418;-38.13080360867914
1739209851.8292468;-45.120503652039325
1739209851.829252;-45.120503652039325
1739209851.829257;-45.120503652039325
1739209851.829262;-38.13080360867914
1739209851.829267;-45.120503652039325
1739209851.829272;-45.120503652039325
1739209851.829277;-45.120503652039325
1739209851.829282;-45.120503652039325
1739209851.829287;-45.120503652039325
1739209851.829292;-45.120503652039325
1739209851.829297;-45.120503652039325
1739209851.829302;-45.120503652039325
1739209851.829307;-33.981070128970906
1739209851.829312;-38.13080360867914
1739209851.829317;-45.120503652039325
1739209851.829322;-38.13080360867914
1739209851.829327;-38.13080360867914
1739209851.829332;-45.120503652039325
1739209851.8293371;-35.57807855764607
1739209851.8293421;-45.120503652039325
1739209851.8293471;-38.13080360867914
1739209851.8293521;-38.13080360867914
1739209851.8293571;-38.13080360867914
1739209851.8293622;-32.816014438256545
1739209851.8293672;-38.13080360867914
1739209851.8293722;-45.120503652039325
1739209851.8293772;-32.816014438256545
1739209851.8293822;-32.816014438256545
1739209851.8293874;-38.13080360867914
1739209851.8293924;-38.13080360867914
1739209851.8293974;-35.57807855764607
1739209851.8294024;-38.13080360867914
1739209851.8294075;-38.13080360867914
1739209851.8294125;-38.13080360867914
1739209851.8294175;-35.57807855764607
1739209851.8294225;-45.120503652039325
1739209851.8294275;-45.120503652039325
1739209851.8294325;-38.13080360867914
1739209851.8294375;-35.57807855764607
1739209851.8294425;-35.57807855764607
1739209851.8294475;-33.981070128970906
1739209851.8294525;-45.120503652039325
1739209851.8294575;-38.13080360867914
1739209851.8294625;-38.13080360867914
1739209851.8294675;-38.13080360867914
1739209851.8294725;-45.120503652039325
1739209851.8294775;-45.120503652039325
1739209851.8294826;-38.13080360867914
1739209851.8294876;-32.816014438256545
1739209851.8294926;-38.13080360867914
1739209851.8294976;-45.120503652039325
1739209851.8295026;-38.13080360867914
1739209851.8295076;-45.120503652039325
1739209851.8295126;-45.120503652039325
1739209851.8295178;-38.13080360867914
1739209851.8295228;-45.120503652039325
1739209851.8295279;-38.13080360867914
1739209851.8295329;-45.120503652039325
1739209851.8295379;-45.120503652039325
1739209851.8295429;-38.13080360867914
1739209851.829548;-45.120503652039325
1739209851.829553;-38.13080360867914
1739209851.829558;-45.120503652039325
1739209851.829563;-38.13080360867914
1739209851.829568;-26.487275050834715
1739209851.829573;-45.120503652039325
1739209851.829578;-45.120503652039325
1739209851.829583;-38.13080360867914
1739209851.829588;-32.816014438256545
1739209851.829593;-45.120503652039325
1739209851.829598;-45.120503652039325
1739209851.829603;-45.120503652039325
1739209851.829608;-38.13080360867914
1739209851.829613;-45.120503652039325
1739209851.829618;-45.120503652039325
1739209851.829623;-45.120503652039325
1739209851.829628;-45.120503652039325
1739209851.829633;-45.120503652039325
1739209851.829638;-45.120503652039325
1739209851.829643;-38.13080360867914
1739209851.8296483;-33.981070128970906
1739209851.8296533;-45.120503652039325
1739209851.8296583;-45.120503652039325
1739209851.8296633;-38.13080360867914
1739209851.8296683;-38.13080360867914
1739209851.8296733;-33.981070128970906
1739209851.8296783;-45.120503652039325
1739209851.8296833;-38.13080360867914
1739209851.8296883;-26.991370085610736
1739209851.8296933;-38.13080360867914
1739209851.8296983;-45.120503652039325
1739209851.8297033;-35.57807855764607
1739209851.8297083;-38.13080360867914
1739209851.8297133;-45.120503652039325
1739209851.8297184;-45.120503652039325
1739209851.8297234;-38.13080360867914
1739209851.8297284;-45.120503652039325
1739209851.8297334;-45.120503652039325
1739209851.8297384;-38.13080360867914
1739209851.8297434;-45.120503652039325
1739209851.8297484;-45.120503652039325
1739209851.8297534;-45.120503652039325
1739209851.8297584;-45.120503652039325
1739209851.8297634;-45.120503652039325
1739209851.8297684;-45.120503652039325
1739209851.8297734;-38.13080360867914
1739209851.8297787;-35.57807855764607
1739209851.8297837;-38.13080360867914
1739209851.8297887;-45.120503652039325
1739209851.8297937;-35.57807855764607
1739209851.8297987;-35.57807855764607
1739209851.8298037;-38.13080360867914
1739209851.8298087;-35.57807855764607
1739209851.8298137;-38.13080360867914
1739209851.8298187;-38.13080360867914
1739209851.8298237;-38.13080360867914
1739209851.8298287;-45.120503652039325
1739209851.8298337;-38.13080360867914
1739209851.8298388;-35.57807855764607
1739209851.8298438;-45.120503652039325
1739209851.817442;-45.120503652039325
1739209851.8174455;-45.120503652039325
1739209851.817449;-38.13080360867914
1739209851.8174527;-38.13080360867914
1739209851.8174562;-45.120503652039325
1739209851.81746;-27.267205301931607
1739209851.8174636;-31.141103565318915
1739209851.8174672;-45.120503652039325
1739209851.8174708;-45.120503652039325
1739209851.8174744;-33.981070128970906
1739209851.817478;-33.981070128970906
1739209851.8174818;-45.120503652039325
1739209851.8174853;-45.120503652039325
1739209851.817489;-45.120503652039325
1739209851.8174925;-45.120503652039325
1739209851.817496;-38.13080360867914
1739209851.8174996;-35.57807855764607
1739209851.8175032;-45.120503652039325
1739209851.817507;-38.13080360867914
1739209851.8175106;-38.13080360867914
1739209851.8175142;-45.120503652039325
1739209851.8175178;-45.120503652039325
1739209851.8175213;-45.120503652039325
1739209851.817525;-38.13080360867914
1739209851.8175287;-45.120503652039325
1739209851.8175323;-38.13080360867914
1739209851.8175359;-45.120503652039325
1739209851.8175395;-38.13080360867914
1739209851.817543;-38.13080360867914
1739209851.8175466;-32.816014438256545
1739209851.8175502;-31.141103565318915
1739209851.817554;-45.120503652039325
1739209851.8175576;-35.57807855764607
1739209851.8175611;-33.981070128970906
1739209851.8175647;-45.120503652039325
1739209851.8175683;-38.13080360867914
1739209851.8175719;-32.816014438256545
1739209851.8175757;-45.120503652039325
1739209851.8175793;-33.981070128970956
1739209851.8175828;-35.57807855764607
1739209851.8175864;-35.57807855764607
1739209851.81759;-38.13080360867914
1739209851.8175936;-45.120503652039325
1739209851.8175974;-38.13080360867914
1739209851.817601;-38.13080360867914
1739209851.8176045;-35.57807855764607
1739209851.817608;-32.816014438256545
1739209851.8176117;-38.13080360867914
1739209851.8176153;-35.57807855764607
1739209851.8176188;-38.13080360867914
1739209851.8176227;-45.120503652039325
1739209851.8176262;-45.120503652039325
1739209851.8176298;-45.120503652039325
1739209851.8176334;-45.120503652039325
1739209851.817637;-45.120503652039325
1739209851.8176405;-45.120503652039325
1739209851.8176444;-45.120503652039325
1739209851.817648;-38.13080360867914
1739209851.8176515;-38.13080360867914
1739209851.817655;-45.120503652039325
1739209851.8176587;-45.120503652039325
1739209851.8176622;-45.120503652039325
1739209851.8176658;-45.120503652039325
1739209851.8176696;-38.13080360867914
1739209851.8176732;-45.120503652039325
1739209851.8176768;-38.13080360867914
1739209851.8176804;-35.57807855764607
1739209851.817684;-33.981070128970906
1739209851.8176875;-45.120503652039325
1739209851.8176913;-38.13080360867914
1739209851.817695;-32.816014438256545
1739209851.8176985;-38.13080360867914
1739209851.817702;-45.120503652039325
1739209851.8177056;-45.120503652039325
1739209851.8177092;-45.120503652039325
1739209851.8177128;-45.120503652039325
1739209851.8177166;-45.120503652039325
1739209851.8177202;-45.120503652039325
1739209851.8177238;-45.120503652039325
1739209851.8177273;-45.120503652039325
1739209851.817731;-45.120503652039325
1739209851.8177345;-45.120503652039325
1739209851.8177383;-35.57807855764607
1739209851.8177419;-38.13080360867914
1739209851.8177454;-38.13080360867914
1739209851.817749;-45.120503652039325
1739209851.8177526;-33.981070128970906
1739209851.8177562;-32.816014438256545
1739209851.81776;-45.120503652039325
1739209851.8177636;-38.13080360867914
1739209851.8177671;-45.120503652039325
1739209851.8177707;-38.13080360867914
1739209851.8177743;-38.13080360867914
1739209851.8177779;-33.981070128970906
1739209851.8177814;-45.120503652039325
1739209851.8177853;-38.13080360867914
1739209851.8177888;-35.57807855764607
1739209851.8177924;-33.981070128970906
1739209851.817796;-45.120503652039325
1739209851.8177996;-38.13080360867914
1739209851.8178031;-38.13080360867914
1739209851.817807;-45.120503652039325
1739209851.8178105;-45.120503652039325
1739209851.817814;-35.57807855764607
1739209851.8178177;-32.816014438256545
1739209851.8178213;-38.13080360867914
1739209851.8178248;-35.57807855764607
1739209851.8178284;-35.57807855764607
1739209851.8178322;-38.13080360867914
1739209851.8178358;-38.13080360867914
1739209851.8178394;-38.13080360867914
1739209851.817843;-31.141103565318915
1739209851.8178465;-45.120503652039325
1739209851.81785;-45.120503652039325
1739209851.817854;-45.120503652039325
1739209851.8178575;-45.120503652039325
1739209851.817861;-32.816014438256545
1739209851.8178647;-28.992665084841942
1739209851.8178682;-45.120503652039325
1739209851.8178718;-38.13080360867914
1739209851.8178754;-38.13080360867914
1739209851.8178792;-38.13080360867914
1739209851.8178828;-45.120503652039325
1739209851.8178864;-38.13080360867914
1739209851.81789;-35.57807855764607
1739209851.8178935;-38.13080360867914
1739209851.817897;-35.57807855764607
1739209851.817901;-28.992665084841942
1739209851.8179045;-45.120503652039325
1739209851.817908;-38.13080360867914
1739209851.8179116;-35.57807855764607
1739209851.8179152;-33.981070128970906
1739209851.8179188;-38.13080360867914
1739209851.8179224;-38.13080360867914
1739209851.8179262;-45.120503652039325
1739209851.8179297;-45.120503652039325
1739209851.8179333;-45.120503652039325
1739209851.817937;-38.13080360867914
1739209851.8179405;-45.120503652039325
1739209851.817944;-45.120503652039325
1739209851.8179479;-45.120503652039325
1739209851.8179514;-45.120503652039325
1739209851.817955;-35.57807855764607
1739209851.8179586;-38.13080360867914
1739209851.8179622;-45.120503652039325
1739209851.8179657;-33.981070128970906
1739209851.8179696;-38.13080360867914
1739209851.8179731;-45.120503652039325
1739209851.8179767;-45.120503652039325
1739209851.8179803;-45.120503652039325
1739209851.8179839;-38.13080360867914
1739209851.8179874;-31.141103565318915
1739209851.817991;-45.120503652039325
1739209851.8179948;-45.120503652039325
1739209851.8179984;-45.120503652039325
1739209851.818002;-35.57807855764607
1739209851.8180056;-38.13080360867914
1739209851.8180091;-38.13080360867914
1739209851.8180127;-45.120503652039325
1739209851.8180165;-27.877744956031414
1739209851.81802;-45.120503652039325
1739209851.8180237;-38.13080360867914
1739209851.8180273;-45.120503652039325
1739209851.8180308;-27.877744956031414
1739209851.8180344;-28.218542851754187
1739209851.818038;-25.826314394896364
1739209851.8180418;-38.13080360867914
1739209851.8180454;-25.25278630937684
1739209851.818049;-33.981070128970906
1739209851.8180525;-31.141103565318915
1739209851.818056;-45.120503652039325
1739209851.8180597;-33.981070128970906
1739209851.8180635;-29.438486411369333
1739209851.818067;-32.816014438256545
1739209851.8180707;-45.120503652039325
1739209851.8180742;-28.992665084841942
1739209851.8180778;-22.54371790334745
1739209851.8180814;-26.991370085610722
1739209851.818085;-32.81601443825658
1739209851.8180888;-38.13080360867914
1739209851.8180923;-38.13080360867914
1739209851.818096;-38.13080360867914
1739209851.8180995;-31.141103565318915
1739209851.818103;-38.13080360867914
1739209851.8181067;-29.438486411369333
1739209851.8181105;-45.120503652039325
1739209851.818114;-33.981070128970956
1739209851.8181176;-35.57807855764607
1739209851.8181212;-25.826314394896357
1739209851.8181248;-27.267205301931607
1739209851.8181283;-35.57807855764607
1739209851.818132;-24.15140352195872
1739209851.8181357;-27.8777449560314
1739209851.8181393;-26.991370085610736
1739209851.818143;-38.13080360867914
1739209851.8181465;-28.992665084841942
1739209851.81815;-28.992665084841942
1739209851.8181536;-33.981070128970906
1739209851.8181574;-31.141103565318893
1739209851.818161;-27.267205301931607
1739209851.8181646;-32.816014438256545
1739209851.8181682;-38.13080360867914
1739209851.8181717;-28.992665084841942
1739209851.8181753;-25.252786309376837
1739209851.8181791;-31.141103565318915
1739209851.8181827;-33.981070128970906
1739209851.8181863;-45.120503652039325
1739209851.8181899;-29.438486411369347
1739209851.8181934;-33.981070128970906
1739209851.818197;-45.120503652039325
1739209851.8182006;-25.826314394896354
1739209851.8182044;-38.13080360867914
1739209851.818208;-32.816014438256545
1739209851.8298476;-45.120503652039325
1739209851.8298514;-45.120503652039325
1739209851.829855;-38.13080360867914
1739209851.8298588;-38.13080360867914
1739209851.8298626;-45.120503652039325
1739209851.8298664;-38.13080360867914
1739209851.8298702;-35.57807855764607
1739209851.8298738;-33.981070128970906
1739209851.8298776;-38.13080360867914
1739209851.8298814;-33.981070128970906
1739209851.8298852;-45.120503652039325
1739209851.829889;-38.13080360867914
1739209851.8298926;-45.120503652039325
1739209851.8298965;-38.13080360867914
1739209851.8299003;-45.120503652039325
1739209851.829904;-38.13080360867914
1739209851.829908;-33.981070128970906
1739209851.8299115;-45.120503652039325
1739209851.8299153;-45.120503652039325
1739209851.829919;-45.120503652039325
1739209851.829923;-38.13080360867914
1739209851.8299267;-45.120503652039325
1739209851.8299303;-45.120503652039325
1739209851.8299341;-45.120503652039325
1739209851.829938;-38.13080360867914
1739209851.8299417;-38.13080360867914
1739209851.8299456;-45.120503652039325
1739209851.8299491;-38.13080360867914
1739209851.829953;-35.57807855764607
1739209851.8299568;-33.981070128970906
1739209851.8299606;-38.13080360867914
1739209851.8299644;-45.120503652039325
1739209851.829968;-35.57807855764607
1739209851.8299718;-38.13080360867914
1739209851.8299756;-45.120503652039325
1739209851.8299794;-45.120503652039325
1739209851.8299832;-45.120503652039325
1739209851.829987;-45.120503652039325
1739209851.8299906;-35.57807855764607
1739209851.8299944;-33.981070128970906
1739209851.8299983;-45.120503652039325
1739209851.830002;-35.57807855764607
1739209851.830006;-38.13080360867914
1739209851.8300095;-33.981070128970906
1739209851.8300133;-45.120503652039325
1739209851.830017;-38.13080360867914
1739209851.830021;-32.816014438256545
1739209851.8300247;-38.13080360867914
1739209851.8300283;-45.120503652039325
1739209851.830032;-33.981070128970906
1739209851.830036;-38.13080360867914
1739209851.8300397;-38.13080360867914
1739209851.8300436;-35.57807855764607
1739209851.8300471;-38.13080360867914
1739209851.830051;-45.120503652039325
1739209851.8300548;-38.13080360867914
1739209851.8300586;-35.57807855764607
1739209851.8300624;-33.981070128970906
1739209851.830066;-45.120503652039325
1739209851.8300698;-38.13080360867914
1739209851.8300736;-35.57807855764607
1739209851.8300774;-33.981070128970906
1739209851.8300812;-45.120503652039325
1739209851.8300848;-45.120503652039325
1739209851.8300886;-45.120503652039325
1739209851.8300924;-27.877744956031414
1739209851.8300962;-38.13080360867914
1739209851.8301;-38.13080360867914
1739209851.8301036;-45.120503652039325
1739209851.8301075;-45.120503652039325
1739209851.8301113;-45.120503652039325
1739209851.830115;-38.13080360867914
1739209851.830119;-45.120503652039325
1739209851.8301225;-45.120503652039325
1739209851.8301263;-32.816014438256545
1739209851.83013;-38.13080360867914
1739209851.830134;-45.120503652039325
1739209851.8301377;-45.120503652039325
1739209851.8301413;-38.13080360867914
1739209851.8301451;-38.13080360867914
1739209851.830149;-45.120503652039325
1739209851.8301528;-33.981070128970906
1739209851.8301566;-45.120503652039325
1739209851.8301601;-38.13080360867914
1739209851.830164;-35.57807855764607
1739209851.8301678;-33.981070128970906
1739209851.8301716;-45.120503652039325
1739209851.8301754;-38.13080360867914
1739209851.830179;-38.13080360867914
1739209851.8301828;-45.120503652039325
1739209851.8301866;-45.120503652039325
1739209851.8301904;-45.120503652039325
1739209851.8301942;-38.13080360867914
1739209851.8301978;-38.13080360867914
1739209851.8302016;-45.120503652039325
1739209851.8302054;-38.13080360867914
1739209851.8302093;-33.981070128970906
1739209851.830213;-45.120503652039325
1739209851.8302166;-38.13080360867914
1739209851.8302205;-38.13080360867914
1739209851.8302243;-38.13080360867914
1739209851.830228;-38.13080360867914
1739209851.830232;-45.120503652039325
1739209851.8302355;-33.981070128970906
1739209851.8302393;-45.120503652039325
1739209851.830243;-38.13080360867914
1739209851.830247;-30.49652367304973
1739209851.8302507;-32.816014438256545
1739209851.8302543;-33.981070128970906
1739209851.8302581;-45.120503652039325
1739209851.830262;-32.816014438256545
1739209851.8302658;-38.13080360867914
1739209851.8302696;-45.120503652039325
1739209851.8302734;-38.13080360867914
1739209851.830277;-45.120503652039325
1739209851.8302808;-38.13080360867914
1739209851.8302846;-45.120503652039325
1739209851.8302884;-45.120503652039325
1739209851.8302922;-45.120503652039325
1739209851.8302958;-45.120503652039325
1739209851.8302996;-45.120503652039325
1739209851.8303034;-45.120503652039325
1739209851.8303072;-38.13080360867914
