CAN Message; 0x150:0500a6dc4c692e61
1739209878.0810459;-33.981070128970906
1739209878.0810504;-32.816014438256545
1739209878.081055;-45.120503652039325
1739209878.0810595;-45.120503652039325
1739209878.081064;-33.981070128970906
1739209878.0810685;-45.120503652039325
1739209878.081073;-38.13080360867914
1739209878.0810776;-38.13080360867914
1739209878.0810819;-38.13080360867914
1739209878.0810864;-28.992665084841942
1739209878.081091;-38.13080360867914
1739209878.0810955;-35.57807855764607
1739209878.0811;-45.120503652039325
1739209878.0811045;-35.57807855764607
1739209878.081109;-38.13080360867914
1739209878.0811136;-45.120503652039325
1739209878.081118;-45.120503652039325
1739209878.0811226;-45.120503652039325
1739209878.0811272;-38.13080360867914
1739209878.0811317;-45.120503652039325
1739209878.0811362;-45.120503652039325
1739209878.0811408;-45.120503652039325
1739209878.0811453;-38.13080360867914
1739209878.0811498;-45.120503652039325
1739209878.0811543;-38.13080360867914
1739209878.0811589;-38.13080360867914
1739209878.0811634;-38.13080360867914
1739209878.081168;-45.120503652039325
1739209878.0811725;-38.13080360867914
1739209878.081177;-45.120503652039325
1739209878.0811815;-45.120503652039325
1739209878.081186;-45.120503652039325
1739209878.0811906;-45.120503652039325
1739209878.081195;-38.13080360867914
1739209878.0811996;-35.57807855764607
1739209878.0812042;-45.120503652039325
1739209878.0812085;-38.13080360867914
1739209878.081213;-38.13080360867914
1739209878.0812175;-32.816014438256545
1739209878.081222;-35.57807855764607
1739209878.0812266;-38.13080360867914
1739209878.081231;-33.981070128970906
1739209878.0812356;-38.13080360867914
1739209878.0812402;-38.13080360867914
1739209878.0812447;-27.8777449560314
1739209878.0812492;-27.267205301931607
1739209878.0812538;-28.588378514285886
1739209878.0812583;-32.816014438256545
1739209878.0812628;-38.13080360867914
1739209878.0812674;-45.120503652039325
1739209878.081272;-27.267205301931607
1739209878.0812764;-33.981070128970956
1739209878.081281;-33.981070128970906
1739209878.0812855;-38.13080360867914
1739209878.08129;-38.13080360867914
1739209878.0812945;-35.57807855764607
1739209878.081299;-31.141103565318915
1739209878.0813036;-22.841636605902558
1739209878.0813081;-26.991370085610722
1739209878.0813127;-33.981070128970956
1739209878.0813172;-38.13080360867914
1739209878.0813217;-31.141103565318915
1739209878.0813262;-32.816014438256545
1739209878.0813308;-45.120503652039325
1739209878.081335;-33.981070128970906
1739209878.0813396;-32.816014438256545
1739209878.0813441;-45.120503652039325
1739209878.0813487;-32.816014438256545
1739209878.0813532;-45.120503652039325
1739209878.0813577;-26.487275050834725
1739209878.0813622;-24.151403521958727
1739209878.0813668;-38.13080360867914
1739209878.0813713;-31.141103565318893
1739209878.0813758;-24.15140352195872
1739209878.0813804;-35.57807855764607
1739209878.081385;-38.13080360867914
1739209878.0813894;-31.141103565318915
1739209878.081394;-38.13080360867914
1739209878.0813985;-33.981070128970906
1739209878.081403;-33.981070128970956
1739209878.0814075;-32.816014438256545
1739209878.081412;-33.981070128970956
1739209878.0814166;-23.75329798047522
1739209878.0814211;-23.16150712794695
1739209878.0814257;-32.816014438256545
1739209878.0814302;-28.58837851428586
1739209878.0814347;-38.13080360867914
1739209878.0814393;-45.120503652039325
1739209878.0814438;-31.141103565318915
1739209878.0814483;-32.816014438256545
1739209878.0814528;-33.981070128970956
1739209878.0814571;-45.120503652039325
1739209878.0814617;-38.13080360867914
1739209878.0814662;-29.438486411369333
1739209878.0814707;-26.487275050834715
1739209878.0814753;-27.267205301931607
1739209878.0814798;-25.826314394896354
1739209878.0814843;-38.13080360867914
1739209878.0814888;-25.826314394896357
1739209878.0814934;-33.981070128970906
1739209878.081498;-31.141103565318915
1739209878.0815024;-38.13080360867914
1739209878.081507;-45.120503652039325
1739209878.0815115;-31.141103565318915
1739209878.081516;-32.816014438256545
1739209878.0815206;-33.981070128970906
1739209878.081525;-25.826314394896357
1739209878.0815296;-25.077289914212862
1739209878.0815341;-33.981070128970906
1739209878.0815387;-32.816014438256545
1739209878.0815432;-33.981070128970906
1739209878.0815477;-45.120503652039325
1739209878.0815523;-30.49652367304973
1739209878.0815568;-33.981070128970956
1739209878.0815613;-38.13080360867914
1739209878.0815659;-31.141103565318893
1739209878.0815704;-38.13080360867914
1739209878.081575;-38.13080360867914
1739209878.0815794;-30.49652367304976
1739209878.0815837;-22.002965041481755
1739209878.0815883;-27.267205301931607
1739209878.0815928;-32.81601443825658
1739209878.0815973;-27.267205301931607
1739209878.0816019;-33.981070128970906
1739209878.0816064;-33.981070128970906
1739209878.081611;-38.13080360867914
1739209878.0816154;-38.13080360867914
1739209878.08162;-31.141103565318915
1739209878.0816245;-28.58837851428586
1739209878.081629;-38.13080360867914
1739209878.0816336;-28.992665084841942
1739209878.081638;-27.267205301931607
1739209878.0816426;-28.218542851754165
1739209878.0816472;-31.141103565318915
1739209878.0816517;-33.981070128970906
1739209878.0816562;-35.57807855764607
1739209878.0816607;-38.13080360867914
1739209878.0816653;-35.57807855764607
1739209878.0816698;-33.981070128970906
1739209878.0816743;-27.8777449560314
1739209878.0816789;-33.981070128970906
1739209878.0816834;-35.57807855764607
1739209878.081688;-45.120503652039325
1739209878.0816925;-25.826314394896364
1739209878.081697;-23.50682362968953
1739209878.0817015;-32.816014438256545
1739209878.081706;-29.438486411369333
1739209878.0817103;-28.21854285175415
1739209878.0817149;-45.120503652039325
1739209878.0817194;-45.120503652039325
1739209878.081724;-32.816014438256545
1739209878.0817285;-33.981070128970906
1739209878.081733;-45.120503652039325
1739209878.0817375;-38.13080360867914
1739209878.081742;-38.13080360867914
1739209878.0817466;-45.120503652039325
1739209878.081751;-45.120503652039325
1739209878.0817556;-38.13080360867914
1739209878.0817602;-45.120503652039325
1739209878.0817647;-45.120503652039325
1739209878.0817692;-38.13080360867914
1739209878.0817738;-38.13080360867914
1739209878.0817783;-38.13080360867914
1739209878.0817828;-45.120503652039325
1739209878.0817873;-38.13080360867914
1739209878.0817919;-35.57807855764607
1739209878.0817964;-38.13080360867914
1739209878.081801;-45.120503652039325
1739209878.0818055;-45.120503652039325
1739209878.08181;-45.120503652039325
1739209878.0818145;-38.13080360867914
1739209878.081819;-33.981070128970906
1739209878.0818236;-45.120503652039325
1739209878.081828;-45.120503652039325
1739209878.0818324;-38.13080360867914
1739209878.081837;-45.120503652039325
1739209878.0818415;-45.120503652039325
1739209878.081846;-38.13080360867914
1739209878.0818505;-38.13080360867914
1739209878.081855;-38.13080360867914
1739209878.0818596;-32.816014438256545
1739209878.081864;-38.13080360867914
1739209878.0818686;-45.120503652039325
1739209878.0818732;-45.120503652039325
1739209878.0818777;-45.120503652039325
1739209878.0818822;-45.120503652039325
1739209878.0818868;-45.120503652039325
1739209878.0818913;-45.120503652039325
1739209878.0818958;-38.13080360867914
1739209878.0819004;-45.120503652039325
1739209878.081905;-45.120503652039325
1739209878.0819094;-45.120503652039325
1739209878.081914;-45.120503652039325
1739209878.0819185;-45.120503652039325
1739209878.081923;-45.120503652039325
1739209878.0819275;-45.120503652039325
1739209878.081932;-38.13080360867914
1739209878.0819366;-38.13080360867914
1739209878.0819411;-45.120503652039325
1739209878.0819457;-38.13080360867914
1739209878.0819502;-38.13080360867914
1739209878.0819547;-33.981070128970906
1739209878.081959;-38.13080360867914
1739209878.0819635;-31.141103565318915
1739209878.081968;-33.981070128970906
1739209878.0819726;-35.57807855764607
1739209878.0819771;-38.13080360867914
1739209878.0819817;-45.120503652039325
1739209878.0819862;-45.120503652039325
1739209878.0819907;-45.120503652039325
1739209878.0819952;-38.13080360867914
1739209878.0819998;-32.816014438256545
1739209878.0820043;-32.816014438256545
1739209878.0820088;-38.13080360867914
1739209878.0820134;-38.13080360867914
1739209878.082018;-38.13080360867914
1739209878.0820224;-38.13080360867914
1739209878.082027;-45.120503652039325
1739209878.0820315;-31.141103565318915
1739209878.082036;-31.141103565318915
1739209878.0820405;-33.981070128970906
1739209878.082045;-38.13080360867914
1739209878.0820496;-38.13080360867914
1739209878.0820541;-32.816014438256545
1739209878.0820587;-45.120503652039325
1739209878.0820632;-45.120503652039325
1739209878.0820677;-35.57807855764607
1739209878.0820723;-38.13080360867914
1739209878.0820768;-45.120503652039325
1739209878.0820813;-45.120503652039325
1739209878.0820856;-45.120503652039325
1739209878.0820901;-45.120503652039325
1739209878.0820947;-45.120503652039325
1739209878.0820992;-38.13080360867914
1739209878.0821037;-32.816014438256545
1739209878.0821083;-29.438486411369347
1739209878.0821128;-35.57807855764607
1739209878.0821173;-30.49652367304973
1739209878.0821218;-45.120503652039325
1739209878.0821264;-33.981070128970956
1739209878.082131;-27.267205301931607
1739209878.0821354;-31.141103565318943
1739209878.08214;-45.120503652039325
1739209878.0821445;-45.120503652039325
1739209878.082149;-33.981070128970906
1739209878.0821536;-31.141103565318915
1739209878.082158;-45.120503652039325
1739209878.0821626;-33.981070128970906
1739209878.0821671;-38.13080360867914
1739209878.0821717;-45.120503652039325
1739209878.0821762;-45.120503652039325
1739209878.0821807;-33.981070128970906
1739209878.0821853;-27.267205301931607
1739209878.0821898;-31.141103565318915
1739209878.0821943;-45.120503652039325
1739209878.0821989;-38.13080360867914
1739209878.0822034;-30.49652367304976
1739209878.0822077;-31.141103565318943
1739209878.0822122;-28.992665084841942
1739209878.0822167;-28.992665084841967
1739209878.0822213;-23.38864096791655
1739209878.0822258;-26.991370085610736
1739209878.0822303;-35.57807855764607
1739209878.0822349;-45.120503652039325
1739209878.0822394;-28.58837851428586
1739209878.082244;-28.992665084841942
1739209878.0822484;-33.981070128970956
1739209878.082253;-31.141103565318915
1739209878.0822575;-31.141103565318915
1739209878.082262;-38.13080360867914
1739209878.0822666;-35.57807855764607
1739209878.082271;-28.218542851754165
1739209878.0822756;-25.826314394896357
1739209878.0822802;-32.816014438256545
1739209878.0822847;-28.58837851428586
1739209878.0822892;-31.141103565318915
1739209878.0822937;-33.981070128970956
1739209878.0822983;-38.13080360867914
1739209878.0823028;-45.120503652039325
1739209878.0823073;-30.49652367304973
1739209878.0823119;-38.13080360867914
1739209878.0823164;-38.13080360867914
1739209878.082321;-35.57807855764607
1739209878.0823255;-33.981070128970906
1739209878.08233;-30.49652367304973
1739209878.0823343;-29.438486411369347
1739209878.0823388;-38.13080360867914
1739209878.0823433;-38.13080360867914
1739209878.0823479;-45.120503652039325
1739209878.0823524;-31.141103565318893
1739209878.082357;-33.981070128970906
1739209878.0823615;-38.13080360867914
1739209878.082366;-28.21854285175415
1739209878.0823705;-32.816014438256545
1739209878.082375;-33.981070128970956
1739209878.0823796;-31.141103565318943
1739209878.082384;-24.589719217205094
1739209878.0823886;-26.991370085610736
1739209878.0823932;-28.588378514285886
1739209878.0823977;-24.746238672633048
1739209878.0824022;-29.438486411369347
1739209878.0824068;-31.141103565318943
1739209878.0824113;-30.49652367304976
1739209878.0824158;-25.25278630937684
1739209878.0824203;-29.438486411369333
1739209878.0824249;-35.57807855764607
1739209878.0824294;-28.992665084841942
1739209878.082434;-33.981070128970906
1739209878.0824385;-25.62660358559016
1739209878.082443;-26.487275050834715
1739209878.0824475;-25.62660358559016
1739209878.082452;-45.120503652039325
1739209878.0824566;-31.141103565318893
1739209878.0824609;-24.15140352195872
1739209878.0824654;-29.438486411369333
1739209878.08247;-32.816014438256545
1739209878.0824745;-33.981070128970906
1739209878.082479;-26.991370085610722
1739209878.0824835;-33.981070128970956
1739209878.082488;-27.267205301931607
1739209878.0824926;-29.438486411369347
1739209878.0824971;-25.826314394896364
1739209878.0825016;-25.62660358559016
1739209878.0825062;-28.992665084841942
1739209878.0825107;-45.120503652039325
1739209878.0825152;-45.120503652039325
1739209878.0825198;-45.120503652039325
1739209878.0825243;-45.120503652039325
1739209878.0825288;-45.120503652039325
1739209878.0825334;-38.13080360867914
1739209878.082538;-32.816014438256545
1739209878.0825424;-45.120503652039325
1739209878.082547;-27.267205301931607
1739209878.0825515;-22.740042620751332
1739209878.082556;-28.588378514285886
1739209878.0825605;-33.981070128970956
1739209878.082565;-28.992665084841942
1739209878.0825696;-45.120503652039325
1739209878.0825741;-30.49652367304973
1739209878.0825787;-29.438486411369347
1739209878.0825832;-31.14110356531892
1739209878.0825875;-45.120503652039325
1739209878.082592;-30.49652367304973
1739209878.0825965;-26.991370085610736
1739209878.082601;-33.981070128970956
1739209878.0826056;-38.13080360867914
1739209878.0826101;-45.120503652039325
1739209878.0826147;-38.13080360867914
1739209878.0826192;-45.120503652039325
1739209878.0826237;-35.57807855764607
1739209878.0826283;-32.816014438256545
1739209878.0826328;-35.57807855764607
1739209878.0826373;-31.141103565318915
1739209878.0826418;-33.981070128970956
1739209878.0826464;-45.120503652039325
1739209878.082651;-33.981070128970956
1739209878.0826554;-31.141103565318893
1739209878.08266;-33.981070128970906
1739209878.0826645;-23.273589343863303
1739209878.082669;-28.992665084841942
1739209878.0826735;-27.877744956031414
1739209878.082678;-28.21854285175415
1739209878.0826826;-45.120503652039325
1739209878.0826871;-26.991370085610736
1739209878.0826917;-35.57807855764607
1739209878.0826962;-45.120503652039325
1739209878.0827007;-28.21854285175415
1739209878.0827053;-26.487275050834715
1739209878.0827096;-30.49652367304973
1739209878.082714;-38.13080360867914
1739209878.0827186;-26.991370085610754
1739209878.0827231;-29.438486411369333
1739209878.0827277;-45.120503652039325
1739209878.0827322;-32.816014438256545
1739209878.0827367;-45.120503652039325
1739209878.0827413;-38.13080360867914
1739209878.0827458;-31.141103565318915
1739209878.0827503;-32.816014438256545
1739209878.0827549;-45.120503652039325
1739209878.0827594;-30.49652367304973
1739209878.082764;-31.141103565318943
1739209878.0827684;-28.992665084841967
1739209878.082773;-27.8777449560314
1739209878.0827775;-33.981070128970906
1739209878.082782;-33.981070128970906
1739209878.0827866;-31.141103565318915
1739209878.082791;-38.13080360867914
1739209878.0827956;-45.120503652039325
1739209878.0828001;-28.58837851428586
1739209878.0828047;-28.992665084841942
1739209878.0828092;-33.981070128970956
1739209878.0828137;-35.57807855764607
1739209878.0828183;-29.438486411369333
1739209878.0828228;-30.49652367304973
1739209878.0828273;-28.218542851754165
1739209878.0828319;-31.141103565318943
1739209878.0828362;-29.438486411369333
1739209878.0828407;-45.120503652039325
1739209878.0828452;-28.218542851754165
1739209878.0828497;-30.49652367304973
1739209878.0828543;-38.13080360867914
1739209878.0828588;-27.267205301931607
1739209878.0828633;-45.120503652039325
1739209878.0828679;-25.62660358559016
1739209878.0828724;-28.58837851428586
1739209878.082877;-33.981070128970906
1739209878.0828815;-45.120503652039325
1739209878.082886;-38.13080360867914
1739209878.0828905;-25.826314394896357
1739209878.082895;-23.506823629689542
1739209878.0828996;-28.992665084841967
1739209878.082904;-38.13080360867914
1739209878.0829086;-38.13080360867914
1739209878.0829132;-33.981070128970906
1739209878.0829177;-28.58837851428586
1739209878.0829222;-28.58837851428586
1739209878.0829268;-45.120503652039325
1739209878.0829313;-33.981070128970906
1739209878.0829358;-38.13080360867914
1739209878.0829403;-33.981070128970906
1739209878.0829449;-28.58837851428586
1739209878.0829494;-45.120503652039325
1739209878.082954;-38.13080360867914
1739209878.0829585;-45.120503652039325
1739209878.0829628;-28.992665084841942
1739209878.0829673;-45.120503652039325
1739209878.0829718;-33.981070128970906
1739209878.0829763;-26.991370085610722
1739209878.0829809;-23.506823629689542
1739209878.0829854;-45.120503652039325
1739209878.08299;-38.13080360867914
1739209878.0829945;-38.13080360867914
1739209878.082999;-38.13080360867914
1739209878.0830035;-38.13080360867914
1739209878.083008;-28.58837851428586
1739209878.0830126;-31.141103565318893
1739209878.083017;-32.816014438256545
1739209878.0830216;-32.816014438256545
1739209878.0830262;-30.49652367304973
1739209878.0830307;-32.816014438256545
1739209878.0830352;-38.13080360867914
1739209878.0830398;-33.981070128970906
1739209878.0830443;-29.438486411369333
1739209878.0830488;-25.826314394896354
1739209878.0830534;-45.120503652039325
1739209878.0830579;-28.992665084841942
1739209878.0830624;-31.141103565318915
1739209878.083067;-45.120503652039325
1739209878.0830715;-33.981070128970906
1739209878.083076;-45.120503652039325
1739209878.0830805;-38.13080360867914
1739209878.0830848;-45.120503652039325
1739209878.0830894;-31.141103565318893
1739209878.083094;-31.141103565318893
1739209878.0830984;-28.992665084841967
1739209878.083103;-31.141103565318915
1739209878.0831075;-32.816014438256545
1739209878.083112;-35.57807855764607
1739209878.0831165;-33.981070128970906
1739209878.083121;-45.120503652039325
1739209878.0831256;-45.120503652039325
1739209878.0831301;-45.120503652039325
1739209878.0831347;-38.13080360867914
1739209878.0831392;-28.992665084841942
1739209878.0831437;-32.816014438256545
1739209878.0831482;-33.981070128970906
1739209878.0831528;-45.120503652039325
1739209878.0831573;-25.826314394896357
1739209878.0831618;-24.589719217205094
1739209878.0831664;-45.120503652039325
1739209878.083171;-28.992665084841942
1739209878.0831754;-30.49652367304973
1739209878.08318;-38.13080360867914
1739209878.0831845;-28.992665084841942
1739209878.083189;-38.13080360867914
1739209878.0831935;-38.13080360867914
1739209878.083198;-45.120503652039325
1739209878.0832026;-38.13080360867914
1739209878.0832071;-23.506823629689542
1739209878.0832114;-38.13080360867914
1739209878.083216;-28.992665084841942
1739209878.0832205;-29.438486411369333
1739209878.083225;-38.13080360867914
1739209878.0832295;-27.8777449560314
1739209878.083234;-30.49652367304973
1739209878.0832386;-45.120503652039325
1739209878.0832431;-33.981070128970906
1739209878.0832477;-38.13080360867914
1739209878.0832522;-25.826314394896357
1739209878.0832567;-45.120503652039325
1739209878.0832613;-31.141103565318915
1739209878.0832658;-31.141103565318893
1739209878.0832703;-28.992665084841942
1739209878.0832748;-38.13080360867914
1739209878.0832794;-32.816014438256545
1739209878.083284;-31.141103565318915
1739209878.0832884;-45.120503652039325
1739209878.083293;-45.120503652039325
1739209878.0832975;-33.981070128970906
1739209878.083302;-32.81601443825658
1739209878.0833066;-24.151403521958734
1739209878.083311;-24.151403521958727
1739209878.0833156;-28.58837851428586
1739209878.0833201;-31.141103565318915
1739209878.0833247;-28.21854285175415
1739209878.0833292;-30.49652367304976
1739209878.0833337;-45.120503652039325
1739209878.083338;-33.981070128970906
1739209878.0833426;-45.120503652039325
1739209878.083347;-38.13080360867914
1739209878.0833516;-35.57807855764607
1739209878.0833561;-27.267205301931607
1739209878.0833607;-29.438486411369347
1739209878.0833652;-45.120503652039325
1739209878.0833697;-38.13080360867914
1739209878.0833743;-30.49652367304973
1739209878.0833788;-31.141103565318893
1739209878.0833833;-45.120503652039325
1739209878.0833879;-33.981070128970906
1739209878.0833924;-29.438486411369333
1739209878.083397;-33.981070128970956
1739209878.0834014;-30.49652367304973
1739209878.083406;-29.438486411369333
1739209878.0834105;-38.13080360867914
1739209878.083415;-45.120503652039325
1739209878.0834196;-31.141103565318915
1739209878.083424;-24.151403521958727
1739209878.0834286;-29.438486411369347
1739209878.0834332;-45.120503652039325
1739209878.0834377;-27.267205301931607
1739209878.0834422;-28.58837851428586
1739209878.0834467;-33.981070128970906
1739209878.0834513;-38.13080360867914
1739209878.0834558;-25.826314394896354
1739209878.08346;-38.13080360867914
1739209878.0834646;-33.981070128970956
1739209878.0834692;-28.58837851428586
1739209878.0834737;-30.49652367304973
1739209878.0834782;-38.13080360867914
1739209878.0834827;-38.13080360867914
1739209878.0834873;-38.13080360867914
1739209878.0834918;-29.438486411369333
1739209878.0834963;-33.981070128970906
1739209878.0835009;-38.13080360867914
1739209878.0835054;-45.120503652039325
1739209878.08351;-38.13080360867914
1739209878.0835145;-38.13080360867914
1739209878.083519;-45.120503652039325
1739209878.0835235;-35.57807855764607
1739209878.083528;-32.816014438256545
1739209878.0835326;-45.120503652039325
1739209878.083537;-38.13080360867914
1739209878.0835416;-38.13080360867914
1739209878.0835462;-45.120503652039325
1739209878.0835507;-24.151403521958727
1739209878.0835552;-24.74623867263306
1739209878.0835598;-33.981070128970956
1739209878.0835643;-33.981070128970906
1739209878.0835688;-23.506823629689542
1739209878.0835733;-38.13080360867914
1739209878.0835779;-32.81601443825658
1739209878.0835824;-38.13080360867914
1739209878.0835867;-33.981070128970906
1739209878.0835912;-31.141103565318915
1739209878.0835958;-33.981070128970956
1739209878.0836003;-45.120503652039325
1739209878.0836048;-35.57807855764607
1739209878.0836093;-45.120503652039325
1739209878.0836139;-28.992665084841942
1739209878.0836184;-29.438486411369333
1739209878.083623;-31.141103565318915
1739209878.0836275;-33.981070128970956
1739209878.083632;-45.120503652039325
1739209878.0836365;-45.120503652039325
1739209878.083641;-45.120503652039325
1739209878.0836456;-45.120503652039325
1739209878.08365;-31.141103565318915
1739209878.0836546;-45.120503652039325
1739209878.0836592;-38.13080360867914
1739209878.0836637;-45.120503652039325
1739209878.0836682;-27.877744956031414
1739209878.0836728;-28.58837851428586
1739209878.0836773;-28.992665084841942
1739209878.0836818;-35.57807855764607
1739209878.0836864;-27.267205301931607
1739209878.083691;-35.57807855764607
1739209878.0836954;-28.992665084841942
1739209878.0837;-27.8777449560314
1739209878.0837045;-38.13080360867914
1739209878.083709;-28.992665084841942
1739209878.0837133;-35.57807855764607
1739209878.0837178;-33.981070128970906
1739209878.0837224;-28.992665084841942
1739209878.083727;-27.8777449560314
1739209878.0837314;-38.13080360867914
1739209878.083736;-38.13080360867914
1739209878.0837405;-32.816014438256545
1739209878.083745;-32.81601443825658
1739209878.0837495;-24.589719217205094
1739209878.083754;-24.589719217205094
1739209878.0837586;-23.506823629689542
1739209878.0837631;-32.81601443825658
1739209878.0837677;-28.992665084841942
1739209878.0837722;-27.8777449560314
1739209878.0837767;-45.120503652039325
1739209878.0837812;-45.120503652039325
1739209878.0837858;-45.120503652039325
1739209878.0837903;-33.981070128970906
1739209878.0837948;-35.57807855764607
1739209878.0837994;-30.49652367304973
1739209878.083804;-28.992665084841942
1739209878.0838084;-45.120503652039325
1739209878.083813;-45.120503652039325
1739209878.0838175;-45.120503652039325
1739209878.083822;-35.57807855764607
1739209878.0838265;-33.981070128970906
1739209878.083831;-27.267205301931607
1739209878.0838354;-35.57807855764607
1739209878.08384;-45.120503652039325
1739209878.0838444;-38.13080360867914
1739209878.083849;-38.13080360867914
1739209878.0838535;-38.13080360867914
1739209878.083858;-45.120503652039325
1739209878.0838625;-45.120503652039325
1739209878.083867;-33.981070128970906
1739209878.0838716;-45.120503652039325
1739209878.0838761;-45.120503652039325
1739209878.0838807;-33.981070128970906
1739209878.0838852;-35.57807855764607
1739209878.0838897;-38.13080360867914
1739209878.0838943;-35.57807855764607
1739209878.0838988;-38.13080360867914
1739209878.0839033;-38.13080360867914
1739209878.0839078;-35.57807855764607
1739209878.0839124;-45.120503652039325
1739209878.083917;-45.120503652039325
1739209878.0839214;-38.13080360867914
1739209878.083926;-35.57807855764607
1739209878.0839305;-45.120503652039325
1739209878.083935;-45.120503652039325
1739209878.0839396;-35.57807855764607
1739209878.083944;-38.13080360867914
1739209878.0839486;-38.13080360867914
1739209878.0839531;-45.120503652039325
1739209878.0839577;-45.120503652039325
1739209878.083962;-38.13080360867914
1739209878.0839665;-45.120503652039325
1739209878.083971;-45.120503652039325
1739209878.0839756;-45.120503652039325
1739209878.08398;-45.120503652039325
1739209878.0839846;-45.120503652039325
1739209878.0839891;-38.13080360867914
1739209878.0839937;-38.13080360867914
1739209878.0839982;-45.120503652039325
1739209878.0840027;-45.120503652039325
1739209878.0840073;-45.120503652039325
1739209878.0840118;-32.816014438256545
1739209878.0840163;-32.816014438256545
1739209878.0840209;-45.120503652039325
1739209878.0840254;-45.120503652039325
1739209878.08403;-35.57807855764607
1739209878.0840344;-30.49652367304973
1739209878.084039;-38.13080360867914
1739209878.0840435;-38.13080360867914
1739209878.084048;-45.120503652039325
1739209878.0840526;-38.13080360867914
1739209878.084057;-38.13080360867914
1739209878.0840616;-45.120503652039325
1739209878.0840662;-45.120503652039325
1739209878.0840707;-45.120503652039325
1739209878.0840752;-45.120503652039325
1739209878.0840797;-38.13080360867914
1739209878.0840843;-45.120503652039325
1739209878.0840886;-45.120503652039325
1739209878.084093;-38.13080360867914
1739209878.0840976;-45.120503652039325
1739209878.0841022;-35.57807855764607
1739209878.0841067;-35.57807855764607
1739209878.0841112;-38.13080360867914
1739209878.0841157;-38.13080360867914
1739209878.0841203;-35.57807855764607
1739209878.0841248;-29.438486411369333
1739209878.0841293;-35.57807855764607
1739209878.0841339;-35.57807855764607
1739209878.0841384;-45.120503652039325
1739209878.084143;-35.57807855764607
1739209878.0841475;-38.13080360867914
1739209878.084152;-45.120503652039325
1739209878.0841565;-45.120503652039325
1739209878.084161;-38.13080360867914
1739209878.0841656;-38.13080360867914
1739209878.08417;-45.120503652039325
1739209878.0841746;-45.120503652039325
1739209878.0841792;-45.120503652039325
1739209878.0841837;-38.13080360867914
1739209878.0841882;-45.120503652039325
1739209878.0841928;-38.13080360867914
1739209878.0841973;-27.8777449560314
1739209878.0842018;-45.120503652039325
1739209878.0842063;-45.120503652039325
1739209878.0842106;-32.816014438256545
1739209878.0842152;-31.141103565318893
1739209878.0842197;-45.120503652039325
1739209878.0842242;-45.120503652039325
1739209878.0842288;-38.13080360867914
1739209878.0842333;-38.13080360867914
1739209878.0842378;-38.13080360867914
1739209878.0842423;-38.13080360867914
1739209878.0842469;-38.13080360867914
1739209878.0842514;-38.13080360867914
1739209878.084256;-45.120503652039325
1739209878.0842605;-33.981070128970906
1739209878.084265;-45.120503652039325
1739209878.0842695;-33.981070128970956
1739209878.084274;-45.120503652039325
1739209878.0842786;-38.13080360867914
1739209878.084283;-45.120503652039325
1739209878.0842876;-45.120503652039325
1739209878.0842922;-38.13080360867914
1739209878.0842967;-45.120503652039325
1739209878.0843012;-35.57807855764607
1739209878.0843058;-26.991370085610722
1739209878.0843103;-38.13080360867914
1739209878.0843148;-45.120503652039325
1739209878.0843194;-38.13080360867914
1739209878.084324;-35.57807855764607
1739209878.0843284;-38.13080360867914
1739209878.084333;-45.120503652039325
1739209878.0843372;-33.981070128970906
1739209878.0843418;-32.81601443825658
1739209878.0843463;-45.120503652039325
1739209878.0843508;-45.120503652039325
1739209878.0843554;-32.816014438256545
1739209878.08436;-32.816014438256545
1739209878.0843644;-45.120503652039325
1739209878.084369;-38.13080360867914
1739209878.0843735;-31.141103565318915
1739209878.084378;-32.816014438256545
1739209878.0843825;-38.13080360867914
1739209878.084387;-38.13080360867914
1739209878.0843916;-35.57807855764607
1739209878.0843961;-35.57807855764607
1739209878.0844007;-38.13080360867914
1739209878.0844052;-45.120503652039325
1739209878.0844097;-38.13080360867914
1739209878.0844142;-45.120503652039325
1739209878.0844188;-38.13080360867914
1739209878.0844233;-38.13080360867914
1739209878.0844278;-45.120503652039325
1739209878.0844324;-38.13080360867914
1739209878.084437;-35.57807855764607
1739209878.0844414;-45.120503652039325
1739209878.084446;-38.13080360867914
1739209878.0844505;-45.120503652039325
1739209878.084455;-45.120503652039325
1739209878.0844595;-38.13080360867914
1739209878.0844638;-45.120503652039325
1739209878.0844684;-45.120503652039325
1739209878.084473;-45.120503652039325
1739209878.0844774;-45.120503652039325
1739209878.084482;-45.120503652039325
1739209878.0844865;-33.981070128970906
1739209878.084491;-38.13080360867914
1739209878.0844955;-45.120503652039325
1739209878.0845;-38.13080360867914
1739209878.0845046;-33.981070128970906
1739209878.0845091;-38.13080360867914
1739209878.0845137;-45.120503652039325
1739209878.0845182;-33.981070128970906
1739209878.0845227;-45.120503652039325
1739209878.0792108;-38.13080360867914
1739209878.0792148;-45.120503652039325
1739209878.0792189;-38.13080360867914
1739209878.079223;-32.816014438256545
1739209878.0792272;-45.120503652039325
1739209878.0792313;-45.120503652039325
1739209878.0792353;-38.13080360867914
1739209878.0792394;-32.816014438256545
1739209878.0792434;-38.13080360867914
1739209878.0792475;-38.13080360867914
1739209878.0792515;-45.120503652039325
1739209878.0792556;-45.120503652039325
1739209878.0792599;-33.981070128970906
1739209878.079264;-45.120503652039325
1739209878.079268;-33.981070128970906
1739209878.079272;-38.13080360867914
