CAN Message; 0x150:00006739a98746ef
1739209699.2961922;-33.981070128970906
1739209699.2961972;-45.120503652039325
1739209699.296202;-38.13080360867914
1739209699.296207;-38.13080360867914
1739209699.296212;-38.13080360867914
1739209699.296217;-45.120503652039325
1739209699.296222;-38.13080360867914
1739209699.296227;-38.13080360867914
1739209699.296232;-38.13080360867914
1739209699.296237;-45.120503652039325
1739209699.296242;-38.13080360867914
1739209699.296247;-32.816014438256545
1739209699.296252;-38.13080360867914
1739209699.296257;-45.120503652039325
1739209699.296262;-38.13080360867914
1739209699.296267;-35.57807855764607
1739209699.296272;-31.141103565318915
1739209699.296277;-38.13080360867914
1739209699.296282;-38.13080360867914
1739209699.296287;-38.13080360867914
1739209699.296292;-38.13080360867914
1739209699.296297;-38.13080360867914
1739209699.296302;-45.120503652039325
1739209699.296307;-38.13080360867914
1739209699.296312;-38.13080360867914
1739209699.296317;-45.120503652039325
1739209699.296322;-35.57807855764607
1739209699.296327;-38.13080360867914
1739209699.2963321;-45.120503652039325
1739209699.2963371;-45.120503652039325
1739209699.2963421;-45.120503652039325
1739209699.2963471;-45.120503652039325
1739209699.2963521;-33.981070128970906
1739209699.2963572;-38.13080360867914
1739209699.2963622;-45.120503652039325
1739209699.2963672;-38.13080360867914
1739209699.2963722;-45.120503652039325
1739209699.2963772;-38.13080360867914
1739209699.2963822;-38.13080360867914
1739209699.2963872;-38.13080360867914
1739209699.2963922;-30.49652367304973
1739209699.2963972;-38.13080360867914
1739209699.2964022;-38.13080360867914
1739209699.2964072;-45.120503652039325
1739209699.2964122;-45.120503652039325
1739209699.2964172;-38.13080360867914
1739209699.2964222;-45.120503652039325
1739209699.2964272;-38.13080360867914
1739209699.2964323;-26.991370085610722
1739209699.2964373;-31.141103565318915
1739209699.2964423;-33.981070128970906
1739209699.296447;-33.981070128970906
1739209699.296452;-33.981070128970906
1739209699.296457;-35.57807855764607
1739209699.296462;-38.13080360867914
1739209699.296467;-45.120503652039325
1739209699.296472;-38.13080360867914
1739209699.296477;-38.13080360867914
1739209699.296482;-38.13080360867914
1739209699.296487;-45.120503652039325
1739209699.296492;-38.13080360867914
1739209699.296497;-38.13080360867914
1739209699.296502;-38.13080360867914
1739209699.2965071;-45.120503652039325
1739209699.2965121;-33.981070128970906
1739209699.2965171;-33.981070128970906
1739209699.2965221;-38.13080360867914
1739209699.2965271;-45.120503652039325
1739209699.2965322;-33.981070128970906
1739209699.2965372;-32.816014438256545
1739209699.2965422;-38.13080360867914
1739209699.2965472;-45.120503652039325
1739209699.2965522;-38.13080360867914
1739209699.2965572;-35.57807855764607
1739209699.2965622;-38.13080360867914
1739209699.2965672;-45.120503652039325
1739209699.2965722;-35.57807855764607
1739209699.2965772;-32.816014438256545
1739209699.2965822;-38.13080360867914
1739209699.2965872;-38.13080360867914
1739209699.2965922;-45.120503652039325
1739209699.2965972;-38.13080360867914
1739209699.2966022;-33.981070128970906
1739209699.2966073;-35.57807855764607
1739209699.2966123;-38.13080360867914
1739209699.2966173;-45.120503652039325
1739209699.2966223;-45.120503652039325
1739209699.2966273;-45.120503652039325
1739209699.2966323;-35.57807855764607
1739209699.2966373;-33.981070128970906
1739209699.2966423;-45.120503652039325
1739209699.2966473;-45.120503652039325
1739209699.2966523;-38.13080360867914
1739209699.2966573;-38.13080360867914
1739209699.2966623;-45.120503652039325
1739209699.2966673;-38.13080360867914
1739209699.2966723;-45.120503652039325
1739209699.2966774;-38.13080360867914
1739209699.2966824;-38.13080360867914
1739209699.2966874;-45.120503652039325
1739209699.2966921;-45.120503652039325
1739209699.2966971;-45.120503652039325
1739209699.2967021;-33.981070128970906
1739209699.2967072;-45.120503652039325
1739209699.2967122;-38.13080360867914
1739209699.2967172;-30.49652367304973
1739209699.2967222;-45.120503652039325
1739209699.2967272;-45.120503652039325
1739209699.2967322;-45.120503652039325
1739209699.2967372;-45.120503652039325
1739209699.2967422;-38.13080360867914
1739209699.2967472;-45.120503652039325
1739209699.2967522;-45.120503652039325
1739209699.2967572;-35.57807855764607
1739209699.2967622;-45.120503652039325
1739209699.2967672;-45.120503652039325
1739209699.2967722;-38.13080360867914
1739209699.2967772;-33.981070128970906
1739209699.2967823;-45.120503652039325
1739209699.2967873;-45.120503652039325
1739209699.2967923;-38.13080360867914
1739209699.2967973;-38.13080360867914
1739209699.2968023;-33.981070128970906
1739209699.2968073;-45.120503652039325
1739209699.2968123;-45.120503652039325
1739209699.2968173;-33.981070128970906
1739209699.2968223;-31.141103565318915
1739209699.2968273;-45.120503652039325
1739209699.2968323;-38.13080360867914
1739209699.2968373;-32.816014438256545
1739209699.2968423;-38.13080360867914
1739209699.2968473;-45.120503652039325
1739209699.2968524;-38.13080360867914
1739209699.2968574;-38.13080360867914
1739209699.2968624;-45.120503652039325
1739209699.2968674;-35.57807855764607
1739209699.2968724;-45.120503652039325
1739209699.2968774;-45.120503652039325
1739209699.2968824;-38.13080360867914
1739209699.2968874;-38.13080360867914
1739209699.2968924;-38.13080360867914
1739209699.2968974;-45.120503652039325
1739209699.2969024;-38.13080360867914
1739209699.2969074;-45.120503652039325
1739209699.2969124;-35.57807855764607
1739209699.2969174;-35.57807855764607
1739209699.2969224;-45.120503652039325
1739209699.2969275;-35.57807855764607
1739209699.2969322;-45.120503652039325
1739209699.2969372;-45.120503652039325
1739209699.2969422;-45.120503652039325
1739209699.2969472;-45.120503652039325
1739209699.2969522;-45.120503652039325
1739209699.2969573;-45.120503652039325
1739209699.2969623;-45.120503652039325
1739209699.2969673;-45.120503652039325
1739209699.2969723;-45.120503652039325
1739209699.2969773;-35.57807855764607
1739209699.2969823;-38.13080360867914
1739209699.2969873;-45.120503652039325
1739209699.2969923;-45.120503652039325
1739209699.2969973;-38.13080360867914
1739209699.2970023;-33.981070128970906
1739209699.2970073;-38.13080360867914
1739209699.2970123;-45.120503652039325
1739209699.2970173;-45.120503652039325
1739209699.2970223;-38.13080360867914
1739209699.2970273;-45.120503652039325
1739209699.2970324;-45.120503652039325
1739209699.2970374;-38.13080360867914
1739209699.2970424;-38.13080360867914
1739209699.2970474;-33.981070128970906
1739209699.2970524;-38.13080360867914
1739209699.2970574;-38.13080360867914
1739209699.2970624;-38.13080360867914
1739209699.2970674;-45.120503652039325
1739209699.2970724;-38.13080360867914
1739209699.2970774;-38.13080360867914
1739209699.2970824;-33.981070128970906
1739209699.2970874;-45.120503652039325
1739209699.2970924;-45.120503652039325
1739209699.2970974;-32.816014438256545
1739209699.2971025;-27.267205301931607
1739209699.2971075;-45.120503652039325
1739209699.2971125;-38.13080360867914
1739209699.2971175;-35.57807855764607
1739209699.2971225;-33.981070128970906
1739209699.2971275;-45.120503652039325
1739209699.2971325;-45.120503652039325
1739209699.2971375;-45.120503652039325
1739209699.2971425;-35.57807855764607
1739209699.2971475;-38.13080360867914
1739209699.2971525;-45.120503652039325
1739209699.2971575;-45.120503652039325
1739209699.2971625;-32.816014438256545
1739209699.2971675;-35.57807855764607
1739209699.2971725;-45.120503652039325
1739209699.2971773;-45.120503652039325
1739209699.2971823;-38.13080360867914
1739209699.2971873;-35.57807855764607
1739209699.2971923;-45.120503652039325
1739209699.2971973;-45.120503652039325
1739209699.2972023;-33.981070128970906
1739209699.2972074;-45.120503652039325
1739209699.2972124;-45.120503652039325
1739209699.2972174;-38.13080360867914
1739209699.2972224;-35.57807855764607
1739209699.2972274;-38.13080360867914
1739209699.2972324;-45.120503652039325
1739209699.2972374;-45.120503652039325
1739209699.2972424;-38.13080360867914
1739209699.2972474;-45.120503652039325
1739209699.2972524;-38.13080360867914
1739209699.2972574;-38.13080360867914
1739209699.2972624;-38.13080360867914
1739209699.2972674;-45.120503652039325
1739209699.2972724;-45.120503652039325
1739209699.2972775;-45.120503652039325
1739209699.2972825;-33.981070128970906
1739209699.2972875;-45.120503652039325
1739209699.2972925;-45.120503652039325
1739209699.2972975;-35.57807855764607
1739209699.2973025;-38.13080360867914
1739209699.2973075;-45.120503652039325
1739209699.2973125;-38.13080360867914
1739209699.2973175;-35.57807855764607
1739209699.2973225;-28.58837851428586
1739209699.2973275;-38.13080360867914
1739209699.2973325;-45.120503652039325
1739209699.2973375;-38.13080360867914
1739209699.2973425;-33.981070128970906
1739209699.2973475;-45.120503652039325
1739209699.2973526;-38.13080360867914
1739209699.2973576;-38.13080360867914
1739209699.2973626;-31.141103565318915
1739209699.2973676;-38.13080360867914
1739209699.2973726;-45.120503652039325
1739209699.2973776;-32.816014438256545
1739209699.2973826;-45.120503652039325
1739209699.2973876;-45.120503652039325
1739209699.2973926;-38.13080360867914
1739209699.2973976;-35.57807855764607
1739209699.2974026;-30.49652367304973
1739209699.2974076;-45.120503652039325
1739209699.2974126;-38.13080360867914
1739209699.2974176;-38.13080360867914
1739209699.2974224;-33.981070128970906
1739209699.2974274;-45.120503652039325
1739209699.2974324;-38.13080360867914
1739209699.2974374;-38.13080360867914
1739209699.2974424;-33.981070128970906
1739209699.2974474;-38.13080360867914
1739209699.2974524;-45.120503652039325
1739209699.2974575;-45.120503652039325
1739209699.2974625;-38.13080360867914
1739209699.2974675;-45.120503652039325
1739209699.2974725;-38.13080360867914
1739209699.2974775;-38.13080360867914
1739209699.2974825;-38.13080360867914
1739209699.2974875;-38.13080360867914
1739209699.2974925;-38.13080360867914
1739209699.2974975;-38.13080360867914
1739209699.2975025;-35.57807855764607
1739209699.2975075;-38.13080360867914
1739209699.2975125;-38.13080360867914
1739209699.2975175;-45.120503652039325
1739209699.2975225;-45.120503652039325
1739209699.2975276;-45.120503652039325
1739209699.2975326;-45.120503652039325
1739209699.2975376;-45.120503652039325
1739209699.2975426;-45.120503652039325
1739209699.2975476;-45.120503652039325
1739209699.2975526;-38.13080360867914
1739209699.2975576;-45.120503652039325
1739209699.2975626;-38.13080360867914
1739209699.2975676;-38.13080360867914
1739209699.2975726;-45.120503652039325
1739209699.2975776;-45.120503652039325
1739209699.2975826;-33.981070128970906
1739209699.2975876;-38.13080360867914
1739209699.2975926;-38.13080360867914
1739209699.2975976;-45.120503652039325
1739209699.2976027;-45.120503652039325
1739209699.2976077;-45.120503652039325
1739209699.2976127;-38.13080360867914
1739209699.2976177;-45.120503652039325
1739209699.2976227;-45.120503652039325
1739209699.2976277;-32.816014438256545
1739209699.2976327;-35.57807855764607
1739209699.2976377;-45.120503652039325
1739209699.2976427;-33.981070128970906
1739209699.2976477;-38.13080360867914
1739209699.2976527;-45.120503652039325
1739209699.2976577;-45.120503652039325
1739209699.2976627;-38.13080360867914
1739209699.2976675;-45.120503652039325
1739209699.2976725;-45.120503652039325
1739209699.2976775;-45.120503652039325
1739209699.2976825;-45.120503652039325
1739209699.2976875;-45.120503652039325
1739209699.2976925;-35.57807855764607
1739209699.2976975;-38.13080360867914
1739209699.2977026;-45.120503652039325
1739209699.2977076;-38.13080360867914
1739209699.2977126;-38.13080360867914
1739209699.2977176;-38.13080360867914
1739209699.2977226;-38.13080360867914
1739209699.2977276;-45.120503652039325
1739209699.2977326;-45.120503652039325
1739209699.2977376;-33.981070128970906
1739209699.2977426;-38.13080360867914
1739209699.2977476;-45.120503652039325
1739209699.2977526;-38.13080360867914
1739209699.2977576;-38.13080360867914
1739209699.2977626;-33.981070128970906
1739209699.2977676;-45.120503652039325
1739209699.2977726;-45.120503652039325
1739209699.2977777;-45.120503652039325
1739209699.2977827;-38.13080360867914
1739209699.2977877;-45.120503652039325
1739209699.2977927;-45.120503652039325
1739209699.2977977;-35.57807855764607
1739209699.2978027;-38.13080360867914
1739209699.2978077;-38.13080360867914
1739209699.2978127;-45.120503652039325
1739209699.2978177;-45.120503652039325
1739209699.2978227;-38.13080360867914
1739209699.2978277;-38.13080360867914
1739209699.2978327;-38.13080360867914
1739209699.2978377;-45.120503652039325
1739209699.2978427;-35.57807855764607
1739209699.2978477;-38.13080360867914
1739209699.2978528;-45.120503652039325
1739209699.2978578;-38.13080360867914
1739209699.2978628;-45.120503652039325
1739209699.2978678;-38.13080360867914
1739209699.2978728;-45.120503652039325
1739209699.2978778;-45.120503652039325
1739209699.2978828;-45.120503652039325
1739209699.2978878;-35.57807855764607
1739209699.2978928;-38.13080360867914
1739209699.2978978;-45.120503652039325
1739209699.2979028;-38.13080360867914
1739209699.2979078;-35.57807855764607
1739209699.2979126;-38.13080360867914
1739209699.2979176;-45.120503652039325
1739209699.2979226;-45.120503652039325
1739209699.2979276;-45.120503652039325
1739209699.2979326;-45.120503652039325
1739209699.2979376;-45.120503652039325
1739209699.2979426;-38.13080360867914
1739209699.2979476;-45.120503652039325
1739209699.2979527;-38.13080360867914
1739209699.2979577;-38.13080360867914
1739209699.2979627;-45.120503652039325
1739209699.2979677;-38.13080360867914
1739209699.2979727;-45.120503652039325
1739209699.2979777;-45.120503652039325
1739209699.2979827;-38.13080360867914
1739209699.2979877;-35.57807855764607
1739209699.2979927;-38.13080360867914
1739209699.2979977;-45.120503652039325
1739209699.2980027;-45.120503652039325
1739209699.2980077;-45.120503652039325
1739209699.2980127;-45.120503652039325
1739209699.2980177;-45.120503652039325
1739209699.2980227;-35.57807855764607
1739209699.2980278;-45.120503652039325
1739209699.2980328;-45.120503652039325
1739209699.2980378;-32.816014438256545
1739209699.2980428;-38.13080360867914
1739209699.2980478;-45.120503652039325
1739209699.2980528;-38.13080360867914
1739209699.2980578;-38.13080360867914
1739209699.2980628;-45.120503652039325
1739209699.2980678;-45.120503652039325
1739209699.2980728;-38.13080360867914
1739209699.2980778;-38.13080360867914
1739209699.2980828;-38.13080360867914
1739209699.2980878;-38.13080360867914
1739209699.2980928;-31.141103565318915
1739209699.2980978;-35.57807855764607
1739209699.2981029;-38.13080360867914
1739209699.2981079;-45.120503652039325
1739209699.2981129;-45.120503652039325
1739209699.2981179;-32.816014438256545
1739209699.298123;-31.141103565318915
1739209699.298128;-45.120503652039325
1739209699.298133;-30.49652367304973
1739209699.298138;-31.141103565318893
1739209699.298143;-45.120503652039325
1739209699.298148;-38.13080360867914
1739209699.2981527;-38.13080360867914
1739209699.2981577;-45.120503652039325
1739209699.2981627;-38.13080360867914
1739209699.2981677;-38.13080360867914
1739209699.2981727;-33.981070128970906
1739209699.2981777;-45.120503652039325
1739209699.2981827;-45.120503652039325
1739209699.2981877;-32.816014438256545
1739209699.2981927;-38.13080360867914
1739209699.2981977;-45.120503652039325
1739209699.2982028;-38.13080360867914
1739209699.2982078;-45.120503652039325
1739209699.2982128;-33.981070128970906
1739209699.2982178;-45.120503652039325
1739209699.2982228;-38.13080360867914
1739209699.2982278;-35.57807855764607
1739209699.2982328;-33.981070128970906
1739209699.2982378;-45.120503652039325
1739209699.2982428;-45.120503652039325
1739209699.2982478;-45.120503652039325
1739209699.2982528;-30.49652367304973
1739209699.2982578;-38.13080360867914
1739209699.2982628;-38.13080360867914
1739209699.2982678;-38.13080360867914
1739209699.2982728;-38.13080360867914
1739209699.2982779;-45.120503652039325
1739209699.2982829;-38.13080360867914
1739209699.2982879;-45.120503652039325
1739209699.2982929;-30.49652367304973
1739209699.298298;-38.13080360867914
1739209699.298303;-38.13080360867914
1739209699.298308;-45.120503652039325
1739209699.298313;-38.13080360867914
1739209699.298318;-45.120503652039325
1739209699.298323;-45.120503652039325
1739209699.298328;-35.57807855764607
1739209699.298333;-31.141103565318915
1739209699.298338;-38.13080360867914
1739209699.298343;-38.13080360867914
1739209699.298348;-45.120503652039325
1739209699.298353;-45.120503652039325
1739209699.298358;-45.120503652039325
1739209699.298363;-45.120503652039325
1739209699.298368;-35.57807855764607
1739209699.298373;-38.13080360867914
1739209699.298378;-45.120503652039325
1739209699.298383;-38.13080360867914
1739209699.298388;-38.13080360867914
1739209699.298393;-35.57807855764607
1739209699.2983978;-38.13080360867914
1739209699.2984028;-38.13080360867914
1739209699.2984078;-35.57807855764607
1739209699.2984128;-38.13080360867914
1739209699.2984178;-38.13080360867914
1739209699.2984228;-38.13080360867914
1739209699.2984278;-38.13080360867914
1739209699.2984328;-38.13080360867914
1739209699.2984378;-38.13080360867914
1739209699.2984428;-45.120503652039325
1739209699.2984478;-38.13080360867914
1739209699.2984529;-33.981070128970906
1739209699.2984579;-38.13080360867914
1739209699.2984629;-38.13080360867914
1739209699.2984679;-45.120503652039325
1739209699.298473;-38.13080360867914
1739209699.298478;-45.120503652039325
1739209699.298483;-38.13080360867914
1739209699.298488;-38.13080360867914
1739209699.298493;-38.13080360867914
1739209699.298498;-38.13080360867914
1739209699.298503;-38.13080360867914
1739209699.298508;-45.120503652039325
1739209699.298513;-45.120503652039325
1739209699.298518;-32.816014438256545
1739209699.298523;-45.120503652039325
1739209699.298528;-45.120503652039325
1739209699.298533;-38.13080360867914
1739209699.298538;-32.816014438256545
1739209699.298543;-45.120503652039325
1739209699.298548;-45.120503652039325
1739209699.3004692;-38.13080360867914
1739209699.3004696;-45.120503652039325
1739209699.30047;-45.120503652039325
1739209699.3004706;-45.120503652039325
1739209699.300471;-38.13080360867914
1739209699.3004715;-45.120503652039325
1739209699.300472;-45.120503652039325
1739209699.3004725;-38.13080360867914
1739209699.300473;-45.120503652039325
1739209699.3004735;-32.816014438256545
1739209699.300474;-35.57807855764607
1739209699.3004744;-45.120503652039325
1739209699.300475;-45.120503652039325
1739209699.3004754;-38.13080360867914
1739209699.3004758;-38.13080360867914
1739209699.3004763;-45.120503652039325
1739209699.3004768;-38.13080360867914
1739209699.3004773;-35.57807855764607
1739209699.3004777;-38.13080360867914
1739209699.3004782;-45.120503652039325
1739209699.3004787;-35.57807855764607
1739209699.3004792;-38.13080360867914
1739209699.3004797;-38.13080360867914
1739209699.3004801;-45.120503652039325
1739209699.3004806;-38.13080360867914
1739209699.300481;-38.13080360867914
1739209699.3004816;-45.120503652039325
1739209699.300482;-45.120503652039325
1739209699.3004825;-45.120503652039325
1739209699.300483;-31.141103565318893
1739209699.3004835;-35.57807855764607
1739209699.300484;-38.13080360867914
1739209699.3004844;-35.57807855764607
1739209699.300485;-27.8777449560314
1739209699.3004854;-32.816014438256545
1739209699.3004858;-45.120503652039325
1739209699.3004863;-38.13080360867914
1739209699.3004868;-32.816014438256545
1739209699.3004873;-33.981070128970906
1739209699.3004878;-45.120503652039325
1739209699.3004882;-38.13080360867914
1739209699.3004887;-38.13080360867914
1739209699.3004892;-45.120503652039325
1739209699.3004897;-35.57807855764607
1739209699.3004901;-45.120503652039325
1739209699.3004906;-45.120503652039325
1739209699.300491;-38.13080360867914
1739209699.3004916;-38.13080360867914
1739209699.300492;-38.13080360867914
1739209699.3004925;-35.57807855764607
1739209699.300493;-38.13080360867914
1739209699.3004935;-35.57807855764607
1739209699.300494;-38.13080360867914
1739209699.3004944;-35.57807855764607
1739209699.300495;-45.120503652039325
1739209699.3004954;-45.120503652039325
1739209699.3004959;-45.120503652039325
1739209699.3004963;-38.13080360867914
1739209699.3004968;-33.981070128970906
1739209699.3004973;-45.120503652039325
1739209699.3004978;-45.120503652039325
1739209699.3004982;-45.120503652039325
1739209699.3004987;-38.13080360867914
1739209699.3004992;-45.120503652039325
1739209699.3004997;-45.120503652039325
1739209699.3005002;-45.120503652039325
1739209699.3005006;-38.13080360867914
1739209699.300501;-45.120503652039325
1739209699.3005016;-38.13080360867914
1739209699.300502;-45.120503652039325
1739209699.3005025;-45.120503652039325
1739209699.300503;-38.13080360867914
1739209699.3005035;-45.120503652039325
1739209699.300504;-33.981070128970906
1739209699.3005044;-31.141103565318915
1739209699.300505;-38.13080360867914
1739209699.3005054;-38.13080360867914
1739209699.3005059;-45.120503652039325
1739209699.3005064;-33.981070128970906
1739209699.3005068;-45.120503652039325
1739209699.3005073;-38.13080360867914
1739209699.3005078;-38.13080360867914
1739209699.3005083;-38.13080360867914
1739209699.3005087;-38.13080360867914
1739209699.3005092;-45.120503652039325
1739209699.3005097;-38.13080360867914
1739209699.3005102;-33.981070128970906
1739209699.3005106;-38.13080360867914
1739209699.3005111;-33.981070128970906
1739209699.3005116;-33.981070128970906
1739209699.300512;-45.120503652039325
1739209699.3005126;-45.120503652039325
1739209699.300513;-45.120503652039325
1739209699.3005135;-45.120503652039325
1739209699.300514;-45.120503652039325
1739209699.3005145;-45.120503652039325
1739209699.300515;-45.120503652039325
1739209699.3005154;-45.120503652039325
1739209699.300516;-38.13080360867914
1739209699.3005164;-38.13080360867914
1739209699.3005168;-35.57807855764607
1739209699.3005173;-45.120503652039325
1739209699.3005178;-38.13080360867914
1739209699.3005183;-38.13080360867914
1739209699.3005188;-33.981070128970906
1739209699.3005192;-45.120503652039325
1739209699.3005197;-45.120503652039325
1739209699.3005202;-31.141103565318893
1739209699.3005207;-33.981070128970906
1739209699.3005211;-45.120503652039325
1739209699.3005216;-38.13080360867914
1739209699.300522;-45.120503652039325
1739209699.3005226;-45.120503652039325
1739209699.300523;-45.120503652039325
1739209699.3005235;-45.120503652039325
1739209699.300524;-45.120503652039325
1739209699.3005245;-45.120503652039325
1739209699.300525;-45.120503652039325
1739209699.3005254;-38.13080360867914
1739209699.300526;-45.120503652039325
1739209699.3005264;-33.981070128970906
1739209699.3005269;-38.13080360867914
1739209699.3005273;-33.981070128970906
1739209699.3005278;-33.981070128970906
1739209699.3005283;-38.13080360867914
1739209699.3005288;-38.13080360867914
1739209699.3005292;-35.57807855764607
1739209699.3005297;-38.13080360867914
1739209699.3005302;-38.13080360867914
1739209699.3005307;-35.57807855764607
1739209699.3005311;-38.13080360867914
1739209699.3005316;-45.120503652039325
1739209699.300532;-45.120503652039325
1739209699.3005326;-45.120503652039325
1739209699.300533;-33.981070128970906
1739209699.3005335;-45.120503652039325
1739209699.300534;-38.13080360867914
1739209699.3005345;-38.13080360867914
1739209699.300535;-45.120503652039325
1739209699.3005354;-45.120503652039325
1739209699.300536;-38.13080360867914
1739209699.3005364;-38.13080360867914
1739209699.3005369;-38.13080360867914
1739209699.3005373;-45.120503652039325
1739209699.3005378;-45.120503652039325
1739209699.3005383;-32.816014438256545
1739209699.3005388;-38.13080360867914
1739209699.3005393;-35.57807855764607
1739209699.3005397;-38.13080360867914
1739209699.3005402;-38.13080360867914
1739209699.3005407;-38.13080360867914
1739209699.3005412;-38.13080360867914
1739209699.3005416;-38.13080360867914
1739209699.300542;-35.57807855764607
1739209699.3005426;-45.120503652039325
1739209699.300543;-38.13080360867914
1739209699.3005435;-45.120503652039325
1739209699.300544;-38.13080360867914
1739209699.3005445;-38.13080360867914
1739209699.300545;-45.120503652039325
1739209699.3005455;-38.13080360867914
1739209699.300546;-45.120503652039325
1739209699.3005464;-35.57807855764607
1739209699.300547;-26.487275050834715
1739209699.3005474;-38.13080360867914
1739209699.3005478;-38.13080360867914
1739209699.3005483;-35.57807855764607
1739209699.3005488;-33.981070128970906
1739209699.3005493;-45.120503652039325
1739209699.3005497;-45.120503652039325
1739209699.3005502;-45.120503652039325
1739209699.3005507;-45.120503652039325
1739209699.3005512;-45.120503652039325
1739209699.3005517;-45.120503652039325
1739209699.3005521;-45.120503652039325
1739209699.3005526;-45.120503652039325
1739209699.300553;-45.120503652039325
1739209699.3005536;-45.120503652039325
1739209699.300554;-38.13080360867914
1739209699.3005545;-45.120503652039325
1739209699.300555;-45.120503652039325
1739209699.3005555;-45.120503652039325
1739209699.300556;-45.120503652039325
1739209699.3005564;-45.120503652039325
1739209699.300557;-35.57807855764607
1739209699.3005574;-38.13080360867914
1739209699.3005579;-45.120503652039325
1739209699.3005583;-29.438486411369333
1739209699.3005588;-38.13080360867914
1739209699.3005593;-35.57807855764607
1739209699.3005598;-38.13080360867914
1739209699.3005602;-32.816014438256545
1739209699.3005607;-45.120503652039325
1739209699.3005612;-35.57807855764607
1739209699.3005617;-38.13080360867914
1739209699.3005621;-45.120503652039325
1739209699.3005626;-45.120503652039325
1739209699.300563;-38.13080360867914
1739209699.3005636;-38.13080360867914
1739209699.300564;-38.13080360867914
1739209699.3005645;-33.981070128970906
1739209699.300565;-45.120503652039325
1739209699.3005655;-38.13080360867914
1739209699.300566;-31.141103565318893
1739209699.3005664;-38.13080360867914
1739209699.300567;-45.120503652039325
1739209699.3005674;-45.120503652039325
1739209699.3005679;-45.120503652039325
1739209699.3005683;-45.120503652039325
1739209699.3005688;-38.13080360867914
1739209699.3005693;-45.120503652039325
1739209699.3005698;-45.120503652039325
1739209699.3005702;-38.13080360867914
1739209699.3005707;-45.120503652039325
1739209699.3005712;-33.981070128970906
1739209699.3005717;-38.13080360867914
1739209699.3005722;-38.13080360867914
1739209699.3005726;-31.141103565318893
1739209699.300573;-33.981070128970906
1739209699.3005736;-45.120503652039325
1739209699.300574;-45.120503652039325
1739209699.3005745;-35.57807855764607
1739209699.300575;-38.13080360867914
1739209699.3005755;-45.120503652039325
1739209699.300576;-38.13080360867914
1739209699.3005764;-38.13080360867914
1739209699.300577;-33.981070128970906
1739209699.3005774;-45.120503652039325
1739209699.3005779;-45.120503652039325
1739209699.3005784;-38.13080360867914
1739209699.3005788;-45.120503652039325
1739209699.3005793;-45.120503652039325
1739209699.3005798;-38.13080360867914
1739209699.3005803;-32.816014438256545
1739209699.3005807;-38.13080360867914
1739209699.3005812;-38.13080360867914
1739209699.3005817;-38.13080360867914
1739209699.3005822;-45.120503652039325
1739209699.3005826;-45.120503652039325
1739209699.3005831;-32.816014438256545
1739209699.3005836;-35.57807855764607
1739209699.300584;-45.120503652039325
1739209699.3005846;-45.120503652039325
1739209699.300585;-38.13080360867914
1739209699.3005855;-31.141103565318915
1739209699.300586;-45.120503652039325
1739209699.3005865;-38.13080360867914
1739209699.300587;-38.13080360867914
1739209699.3005874;-31.141103565318915
1739209699.300588;-35.57807855764607
1739209699.3005884;-45.120503652039325
1739209699.3005888;-29.438486411369333
1739209699.3005893;-45.120503652039325
1739209699.3005898;-45.120503652039325
1739209699.3005903;-38.13080360867914
1739209699.3005908;-45.120503652039325
1739209699.3005912;-45.120503652039325
1739209699.3005917;-45.120503652039325
1739209699.3005922;-45.120503652039325
1739209699.3005927;-45.120503652039325
1739209699.3005931;-45.120503652039325
1739209699.3005936;-38.13080360867914
1739209699.300594;-45.120503652039325
1739209699.3005946;-45.120503652039325
1739209699.300595;-38.13080360867914
1739209699.3005955;-38.13080360867914
1739209699.300596;-38.13080360867914
1739209699.3005965;-38.13080360867914
1739209699.300597;-28.992665084841942
1739209699.3005974;-35.57807855764607
1739209699.300598;-38.13080360867914
1739209699.3005984;-38.13080360867914
1739209699.3005989;-33.981070128970906
1739209699.3005993;-38.13080360867914
1739209699.3005998;-38.13080360867914
1739209699.3006003;-45.120503652039325
1739209699.3006008;-33.981070128970906
1739209699.3006012;-38.13080360867914
1739209699.3006017;-38.13080360867914
1739209699.3006022;-45.120503652039325
1739209699.3006027;-38.13080360867914
1739209699.3006032;-35.57807855764607
1739209699.3006036;-38.13080360867914
1739209699.300604;-45.120503652039325
1739209699.3006046;-45.120503652039325
1739209699.300605;-38.13080360867914
1739209699.3006055;-38.13080360867914
1739209699.300606;-45.120503652039325
1739209699.3006065;-38.13080360867914
1739209699.300607;-35.57807855764607
1739209699.3006074;-38.13080360867914
1739209699.300608;-45.120503652039325
1739209699.3006084;-45.120503652039325
1739209699.3006089;-38.13080360867914
1739209699.3006094;-38.13080360867914
1739209699.3006098;-45.120503652039325
1739209699.3006103;-45.120503652039325
1739209699.3006108;-35.57807855764607
1739209699.3006113;-35.57807855764607
1739209699.3006117;-45.120503652039325
1739209699.3006122;-31.141103565318915
1739209699.3006127;-33.981070128970906
1739209699.3006132;-45.120503652039325
1739209699.3006136;-45.120503652039325
1739209699.300614;-38.13080360867914
1739209699.3006146;-45.120503652039325
1739209699.300615;-38.13080360867914
1739209699.3006155;-38.13080360867914
1739209699.300616;-32.816014438256545
1739209699.3006165;-45.120503652039325
1739209699.300617;-38.13080360867914
1739209699.3006175;-45.120503652039325
1739209699.300618;-38.13080360867914
