CAN Message; 0x1a7:0000ff3f156810a9
1739209859.2872207;-33.981070128970906
1739209859.287224;-38.13080360867914
1739209859.2872276;-45.120503652039325
1739209859.287231;-32.816014438256545
1739209859.2872345;-33.981070128970906
1739209859.287238;-38.13080360867914
1739209859.2872415;-38.13080360867914
1739209859.2872448;-38.13080360867914
1739209859.2872484;-45.120503652039325
1739209859.2872517;-38.13080360867914
1739209859.2872553;-45.120503652039325
1739209859.2872586;-38.13080360867914
1739209859.2872622;-38.13080360867914
1739209859.2872655;-38.13080360867914
1739209859.287269;-38.13080360867914
1739209859.2872725;-45.120503652039325
1739209859.287276;-35.57807855764607
1739209859.2872794;-38.13080360867914
1739209859.287283;-35.57807855764607
1739209859.2872863;-45.120503652039325
1739209859.2872896;-38.13080360867914
1739209859.2872932;-35.57807855764607
1739209859.2872965;-27.267205301931607
1739209859.2873;-38.13080360867914
1739209859.2873034;-45.120503652039325
1739209859.287307;-45.120503652039325
1739209859.2873104;-38.13080360867914
1739209859.287314;-38.13080360867914
1739209859.2873173;-45.120503652039325
1739209859.2873209;-45.120503652039325
1739209859.2873242;-33.981070128970956
1739209859.2873278;-38.13080360867914
1739209859.287331;-38.13080360867914
1739209859.2873347;-45.120503652039325
1739209859.287338;-45.120503652039325
1739209859.2873416;-45.120503652039325
1739209859.287345;-45.120503652039325
1739209859.2873485;-38.13080360867914
1739209859.2873518;-38.13080360867914
1739209859.2873554;-38.13080360867914
1739209859.2873588;-45.120503652039325
1739209859.2873623;-35.57807855764607
1739209859.2873657;-35.57807855764607
1739209859.2873693;-45.120503652039325
1739209859.2873726;-45.120503652039325
1739209859.2873762;-45.120503652039325
1739209859.2873795;-45.120503652039325
1739209859.287383;-35.57807855764607
1739209859.2873864;-38.13080360867914
1739209859.28739;-38.13080360867914
1739209859.2873933;-38.13080360867914
1739209859.2873967;-38.13080360867914
1739209859.2874002;-38.13080360867914
1739209859.2874036;-45.120503652039325
1739209859.2874072;-35.57807855764607
1739209859.2874105;-33.981070128970906
1739209859.287414;-38.13080360867914
1739209859.2874174;-45.120503652039325
1739209859.287421;-38.13080360867914
1739209859.2874243;-38.13080360867914
1739209859.287428;-38.13080360867914
1739209859.2874312;-45.120503652039325
1739209859.2874348;-33.981070128970906
1739209859.2874382;-33.981070128970906
1739209859.2874417;-45.120503652039325
1739209859.287445;-45.120503652039325
1739209859.2874486;-38.13080360867914
1739209859.287452;-35.57807855764607
1739209859.2874556;-38.13080360867914
1739209859.287459;-38.13080360867914
1739209859.2874625;-33.981070128970906
1739209859.2874658;-31.141103565318915
1739209859.2874694;-38.13080360867914
1739209859.2874727;-45.120503652039325
1739209859.2874763;-45.120503652039325
1739209859.2874796;-45.120503652039325
1739209859.2874832;-45.120503652039325
1739209859.2874866;-45.120503652039325
1739209859.2874901;-45.120503652039325
1739209859.2874935;-38.13080360867914
1739209859.287497;-32.816014438256545
1739209859.2875004;-45.120503652039325
1739209859.2875037;-38.13080360867914
1739209859.2875073;-33.981070128970906
1739209859.2875106;-38.13080360867914
1739209859.2875142;-45.120503652039325
1739209859.2875175;-45.120503652039325
1739209859.2875211;-38.13080360867914
1739209859.2875245;-38.13080360867914
1739209859.287528;-38.13080360867914
1739209859.2875314;-38.13080360867914
1739209859.287535;-35.57807855764607
1739209859.2875383;-38.13080360867914
1739209859.2875419;-38.13080360867914
1739209859.2875452;-32.816014438256545
1739209859.2875488;-45.120503652039325
1739209859.287552;-35.57807855764607
1739209859.2875557;-38.13080360867914
1739209859.287559;-38.13080360867914
1739209859.2875626;-45.120503652039325
1739209859.287566;-45.120503652039325
1739209859.2875695;-45.120503652039325
1739209859.2875729;-38.13080360867914
1739209859.2875764;-35.57807855764607
1739209859.2875798;-35.57807855764607
1739209859.2875834;-38.13080360867914
1739209859.2875867;-45.120503652039325
1739209859.2875903;-38.13080360867914
1739209859.2875936;-38.13080360867914
1739209859.2875972;-45.120503652039325
1739209859.2876005;-45.120503652039325
1739209859.287604;-33.981070128970906
1739209859.2876074;-38.13080360867914
1739209859.287611;-38.13080360867914
1739209859.2876143;-38.13080360867914
1739209859.2876177;-38.13080360867914
1739209859.2876213;-45.120503652039325
1739209859.2876246;-45.120503652039325
1739209859.2876282;-45.120503652039325
1739209859.2876315;-45.120503652039325
1739209859.287635;-45.120503652039325
1739209859.2876384;-38.13080360867914
1739209859.287642;-33.981070128970906
1739209859.2876453;-45.120503652039325
1739209859.287649;-45.120503652039325
1739209859.2876523;-45.120503652039325
1739209859.2876558;-45.120503652039325
1739209859.2876592;-35.57807855764607
1739209859.2876627;-32.816014438256545
1739209859.287666;-33.981070128970906
1739209859.2876697;-38.13080360867914
1739209859.287673;-38.13080360867914
1739209859.2876766;-35.57807855764607
1739209859.28768;-45.120503652039325
1739209859.2876835;-45.120503652039325
1739209859.2876868;-45.120503652039325
1739209859.2876904;-45.120503652039325
1739209859.2876937;-45.120503652039325
1739209859.2876973;-38.13080360867914
1739209859.2877007;-33.981070128970906
1739209859.2877042;-38.13080360867914
1739209859.2877076;-33.981070128970906
1739209859.2877111;-45.120503652039325
1739209859.2877145;-32.816014438256545
1739209859.287718;-32.816014438256545
1739209859.2877214;-45.120503652039325
1739209859.287725;-45.120503652039325
1739209859.2877283;-38.13080360867914
1739209859.2877316;-38.13080360867914
1739209859.2877352;-45.120503652039325
1739209859.2877386;-38.13080360867914
1739209859.2877421;-45.120503652039325
1739209859.2877455;-45.120503652039325
1739209859.287749;-38.13080360867914
1739209859.2877524;-45.120503652039325
1739209859.287756;-45.120503652039325
1739209859.2877593;-45.120503652039325
1739209859.2877629;-38.13080360867914
1739209859.2877662;-35.57807855764607
1739209859.2877698;-38.13080360867914
1739209859.2877731;-45.120503652039325
1739209859.2877767;-45.120503652039325
1739209859.28778;-45.120503652039325
1739209859.2877836;-38.13080360867914
1739209859.287787;-35.57807855764607
1739209859.2877905;-38.13080360867914
1739209859.2877939;-45.120503652039325
1739209859.2877975;-35.57807855764607
1739209859.2878008;-27.8777449560314
1739209859.2878044;-45.120503652039325
1739209859.2878077;-45.120503652039325
1739209859.2878113;-45.120503652039325
1739209859.2878146;-31.141103565318915
1739209859.2878182;-38.13080360867914
1739209859.2878215;-38.13080360867914
1739209859.287825;-45.120503652039325
1739209859.2878284;-45.120503652039325
1739209859.287832;-38.13080360867914
1739209859.2878354;-45.120503652039325
1739209859.2878387;-38.13080360867914
1739209859.2878423;-45.120503652039325
1739209859.2878456;-45.120503652039325
1739209859.2878492;-45.120503652039325
1739209859.2878525;-35.57807855764607
1739209859.287856;-32.816014438256545
1739209859.2878594;-38.13080360867914
1739209859.287863;-38.13080360867914
1739209859.2878664;-35.57807855764607
1739209859.28787;-35.57807855764607
1739209859.2878733;-45.120503652039325
1739209859.2878768;-45.120503652039325
1739209859.2878802;-38.13080360867914
1739209859.2878838;-38.13080360867914
1739209859.287887;-45.120503652039325
1739209859.2878907;-45.120503652039325
1739209859.287894;-38.13080360867914
1739209859.2878976;-35.57807855764607
1739209859.287901;-38.13080360867914
1739209859.2879045;-38.13080360867914
1739209859.2879078;-45.120503652039325
1739209859.2879114;-31.141103565318915
1739209859.2879148;-33.981070128970906
1739209859.2879183;-45.120503652039325
1739209859.2879217;-35.57807855764607
1739209859.2879252;-35.57807855764607
1739209859.2879286;-38.13080360867914
1739209859.2879322;-35.57807855764607
1739209859.2879355;-38.13080360867914
1739209859.287939;-32.816014438256545
1739209859.2879424;-33.981070128970906
1739209859.2879457;-45.120503652039325
1739209859.2879493;-38.13080360867914
1739209859.2879527;-38.13080360867914
1739209859.2879562;-45.120503652039325
1739209859.2879596;-45.120503652039325
1739209859.2879632;-45.120503652039325
1739209859.2879665;-38.13080360867914
1739209859.28797;-38.13080360867914
1739209859.2879734;-38.13080360867914
1739209859.287977;-45.120503652039325
1739209859.2879803;-38.13080360867914
1739209859.287984;-38.13080360867914
1739209859.2879872;-38.13080360867914
1739209859.2879908;-45.120503652039325
1739209859.2879941;-45.120503652039325
1739209859.2879977;-32.816014438256545
1739209859.288001;-45.120503652039325
1739209859.2880046;-35.57807855764607
1739209859.288008;-35.57807855764607
1739209859.2880116;-38.13080360867914
1739209859.288015;-38.13080360867914
1739209859.2880185;-45.120503652039325
1739209859.2880218;-33.981070128970906
1739209859.2880254;-31.141103565318915
1739209859.2880287;-45.120503652039325
1739209859.2880323;-45.120503652039325
1739209859.2880356;-32.816014438256545
1739209859.2880392;-45.120503652039325
1739209859.2880425;-45.120503652039325
1739209859.2880461;-33.981070128970906
1739209859.2880495;-33.981070128970906
1739209859.288053;-31.14110356531892
1739209859.2880564;-45.120503652039325
1739209859.2880597;-45.120503652039325
1739209859.2880633;-38.13080360867914
1739209859.2880666;-38.13080360867914
1739209859.2880702;-35.57807855764607
1739209859.2880735;-38.13080360867914
1739209859.288077;-38.13080360867914
1739209859.2880805;-31.141103565318915
1739209859.288084;-38.13080360867914
1739209859.2880874;-45.120503652039325
1739209859.288091;-45.120503652039325
1739209859.2880943;-45.120503652039325
1739209859.2880979;-45.120503652039325
1739209859.2881012;-45.120503652039325
1739209859.2881048;-38.13080360867914
1739209859.288108;-45.120503652039325
1739209859.2881117;-45.120503652039325
1739209859.288115;-45.120503652039325
1739209859.2881186;-38.13080360867914
1739209859.288122;-45.120503652039325
1739209859.2881255;-45.120503652039325
1739209859.2881289;-45.120503652039325
1739209859.2881324;-45.120503652039325
1739209859.2881358;-45.120503652039325
1739209859.2881393;-45.120503652039325
1739209859.2881427;-38.13080360867914
1739209859.2881463;-45.120503652039325
1739209859.2881496;-35.57807855764607
1739209859.2881532;-35.57807855764607
1739209859.2881565;-45.120503652039325
1739209859.28816;-38.13080360867914
1739209859.2881634;-38.13080360867914
1739209859.288167;-38.13080360867914
1739209859.2881703;-45.120503652039325
1739209859.2881737;-38.13080360867914
1739209859.2881773;-38.13080360867914
1739209859.2881806;-45.120503652039325
1739209859.2881842;-38.13080360867914
1739209859.2881875;-38.13080360867914
1739209859.288191;-38.13080360867914
1739209859.2881944;-38.13080360867914
1739209859.288198;-45.120503652039325
1739209859.2882013;-45.120503652039325
1739209859.288205;-45.120503652039325
1739209859.2882082;-38.13080360867914
1739209859.2882118;-38.13080360867914
1739209859.2882152;-38.13080360867914
1739209859.2882187;-38.13080360867914
1739209859.288222;-45.120503652039325
1739209859.2882257;-45.120503652039325
1739209859.288229;-45.120503652039325
1739209859.2882326;-38.13080360867914
1739209859.288236;-38.13080360867914
1739209859.2882395;-38.13080360867914
1739209859.2882428;-33.981070128970906
1739209859.2882464;-38.13080360867914
1739209859.2882497;-45.120503652039325
1739209859.2882533;-32.816014438256545
1739209859.2882566;-35.57807855764607
1739209859.2882602;-45.120503652039325
1739209859.2882636;-45.120503652039325
1739209859.2882671;-38.13080360867914
1739209859.2882705;-38.13080360867914
1739209859.288274;-38.13080360867914
1739209859.2882774;-38.13080360867914
1739209859.2882807;-38.13080360867914
1739209859.2882843;-45.120503652039325
1739209859.2882876;-38.13080360867914
1739209859.2882912;-38.13080360867914
1739209859.2882946;-45.120503652039325
1739209859.2882981;-38.13080360867914
1739209859.2883015;-45.120503652039325
1739209859.288305;-45.120503652039325
1739209859.2883084;-38.13080360867914
1739209859.288312;-45.120503652039325
1739209859.2883153;-33.981070128970906
1739209859.2883189;-45.120503652039325
1739209859.2883222;-38.13080360867914
1739209859.2883258;-45.120503652039325
1739209859.2883291;-45.120503652039325
1739209859.2883327;-33.981070128970906
1739209859.288336;-38.13080360867914
1739209859.2883396;-45.120503652039325
1739209859.288343;-38.13080360867914
1739209859.2883465;-35.57807855764607
1739209859.2883499;-38.13080360867914
1739209859.2883534;-38.13080360867914
1739209859.2883568;-45.120503652039325
1739209859.2883604;-38.13080360867914
1739209859.2883637;-38.13080360867914
1739209859.2883673;-32.816014438256545
1739209859.2883706;-45.120503652039325
1739209859.2883742;-45.120503652039325
1739209859.2883775;-35.57807855764607
1739209859.288381;-38.13080360867914
1739209859.2883844;-45.120503652039325
1739209859.2883878;-45.120503652039325
1739209859.2883914;-38.13080360867914
1739209859.2883947;-38.13080360867914
1739209859.2883983;-38.13080360867914
1739209859.2884016;-35.57807855764607
1739209859.2884052;-45.120503652039325
1739209859.2884085;-38.13080360867914
1739209859.288412;-38.13080360867914
1739209859.2884154;-31.141103565318915
1739209859.288419;-38.13080360867914
1739209859.2884223;-45.120503652039325
1739209859.288426;-45.120503652039325
1739209859.2884293;-45.120503652039325
1739209859.2884328;-45.120503652039325
1739209859.2884362;-38.13080360867914
1739209859.2884398;-45.120503652039325
1739209859.288443;-35.57807855764607
1739209859.2884467;-31.141103565318943
1739209859.28845;-25.077289914212862
1739209859.2884536;-25.826314394896354
1739209859.288457;-32.816014438256545
1739209859.2884605;-45.120503652039325
1739209859.2884638;-45.120503652039325
1739209859.2884674;-38.13080360867914
1739209859.2884707;-30.49652367304973
1739209859.2884743;-38.13080360867914
1739209859.2884777;-35.57807855764607
1739209859.2884812;-33.981070128970906
1739209859.2884846;-45.120503652039325
1739209859.2884881;-27.8777449560314
1739209859.2884915;-25.826314394896354
1739209859.288495;-25.826314394896357
1739209859.2884984;-30.49652367304976
1739209859.2885017;-30.49652367304973
1739209859.2885053;-38.13080360867914
1739209859.2885087;-33.981070128970906
1739209859.2885122;-35.57807855764607
1739209859.2885156;-38.13080360867914
1739209859.2885191;-31.141103565318893
1739209859.2885225;-45.120503652039325
1739209859.288526;-38.13080360867914
1739209859.2885294;-31.141103565318915
1739209859.288533;-23.50682362968953
1739209859.2885363;-22.740042620751332
1739209859.28854;-32.81601443825658
1739209859.2885432;-45.120503652039325
1739209859.2885468;-38.13080360867914
1739209859.2885501;-33.981070128970906
1739209859.2885537;-30.49652367304973
1739209859.288557;-45.120503652039325
1739209859.2885606;-38.13080360867914
1739209859.288564;-38.13080360867914
1739209859.2885675;-33.981070128970906
1739209859.288571;-45.120503652039325
1739209859.2885745;-31.141103565318943
1739209859.2885778;-24.746238672633048
1739209859.2885814;-27.267205301931607
1739209859.2885847;-45.120503652039325
1739209859.2885883;-31.141103565318915
1739209859.2885916;-28.992665084841942
1739209859.2885952;-33.981070128970906
1739209859.2885985;-32.816014438256545
1739209859.288602;-31.141103565318893
1739209859.2886055;-38.13080360867914
1739209859.288609;-31.141103565318915
1739209859.2886124;-31.141103565318915
1739209859.2886157;-30.49652367304973
1739209859.2886193;-24.589719217205094
1739209859.2886226;-22.44878636800916
1739209859.2886262;-33.981070128970906
1739209859.2886295;-27.267205301931607
1739209859.288633;-28.992665084841942
1739209859.2886364;-25.077289914212862
1739209859.28864;-32.816014438256545
1739209859.2886434;-38.13080360867914
1739209859.288647;-33.981070128970906
1739209859.2886503;-38.13080360867914
1739209859.2886539;-45.120503652039325
1739209859.2886572;-30.49652367304973
1739209859.2886608;-25.07728991421287
1739209859.288664;-26.991370085610722
1739209859.2886677;-28.58837851428586
1739209859.288671;-45.120503652039325
1739209859.2886746;-31.141103565318893
1739209859.288678;-31.141103565318915
1739209859.2886815;-45.120503652039325
1739209859.2886848;-45.120503652039325
1739209859.2886884;-45.120503652039325
1739209859.2886918;-45.120503652039325
1739209859.2886953;-33.981070128970906
1739209859.2886987;-38.13080360867914
1739209859.2887022;-26.487275050834715
1739209859.2887056;-25.25278630937684
1739209859.2887092;-33.981070128970906
1739209859.2887125;-25.252786309376837
1739209859.288716;-30.49652367304973
1739209859.2887194;-32.816014438256545
1739209859.2811315;-45.120503652039325
1739209859.2811365;-33.981070128970906
1739209859.2811415;-38.13080360867914
1739209859.2811465;-38.13080360867914
1739209859.2811515;-45.120503652039325
1739209859.2811565;-45.120503652039325
1739209859.2811615;-38.13080360867914
1739209859.2811666;-38.13080360867914
1739209859.2811716;-45.120503652039325
1739209859.2811766;-45.120503652039325
1739209859.2811816;-38.13080360867914
1739209859.2811866;-38.13080360867914
1739209859.2811916;-38.13080360867914
1739209859.2811966;-38.13080360867914
1739209859.2812016;-45.120503652039325
1739209859.2812066;-45.120503652039325
1739209859.2812116;-33.981070128970906
1739209859.2812164;-38.13080360867914
1739209859.2812214;-45.120503652039325
1739209859.2812264;-38.13080360867914
1739209859.2812314;-38.13080360867914
1739209859.2812364;-45.120503652039325
1739209859.2812414;-45.120503652039325
1739209859.2812464;-28.992665084841942
1739209859.2812514;-38.13080360867914
1739209859.2812564;-38.13080360867914
1739209859.2812614;-33.981070128970906
1739209859.2812665;-38.13080360867914
1739209859.2812715;-45.120503652039325
1739209859.2812765;-45.120503652039325
1739209859.2812815;-38.13080360867914
1739209859.2812865;-32.81601443825658
1739209859.2812915;-45.120503652039325
1739209859.2812965;-38.13080360867914
1739209859.2813015;-38.13080360867914
1739209859.2813065;-45.120503652039325
1739209859.2813115;-45.120503652039325
1739209859.2813165;-38.13080360867914
1739209859.2813215;-38.13080360867914
1739209859.2813265;-30.49652367304973
1739209859.2813315;-32.816014438256545
1739209859.2813365;-45.120503652039325
1739209859.2813416;-45.120503652039325
1739209859.2813466;-31.141103565318915
1739209859.2813516;-38.13080360867914
1739209859.2813566;-45.120503652039325
1739209859.2813616;-38.13080360867914
1739209859.2813666;-45.120503652039325
1739209859.2813716;-45.120503652039325
1739209859.2813766;-38.13080360867914
1739209859.2813816;-45.120503652039325
1739209859.2813866;-38.13080360867914
1739209859.2813916;-38.13080360867914
1739209859.2813966;-38.13080360867914
1739209859.2814016;-45.120503652039325
1739209859.2814066;-45.120503652039325
1739209859.2814116;-45.120503652039325
1739209859.2814167;-33.981070128970906
1739209859.2814217;-31.141103565318915
1739209859.2814267;-38.13080360867914
1739209859.2814317;-45.120503652039325
1739209859.2814367;-38.13080360867914
1739209859.2814417;-38.13080360867914
1739209859.2814467;-28.58837851428586
1739209859.2814517;-29.438486411369333
1739209859.2814567;-45.120503652039325
1739209859.2814617;-45.120503652039325
1739209859.2814667;-33.981070128970906
1739209859.2814715;-38.13080360867914
1739209859.2814765;-45.120503652039325
1739209859.2814815;-35.57807855764607
1739209859.2814865;-45.120503652039325
1739209859.2814915;-45.120503652039325
1739209859.2814965;-45.120503652039325
1739209859.2815015;-45.120503652039325
1739209859.2815065;-45.120503652039325
1739209859.2815115;-38.13080360867914
1739209859.2815166;-38.13080360867914
1739209859.2815216;-45.120503652039325
1739209859.2815266;-35.57807855764607
1739209859.2815316;-35.57807855764607
1739209859.2815366;-38.13080360867914
1739209859.2815416;-45.120503652039325
1739209859.2815466;-45.120503652039325
1739209859.2815516;-45.120503652039325
1739209859.2815566;-38.13080360867914
1739209859.2815616;-33.981070128970906
1739209859.2815666;-45.120503652039325
1739209859.2815716;-45.120503652039325
1739209859.2815766;-35.57807855764607
1739209859.2815816;-38.13080360867914
1739209859.2815866;-33.981070128970906
1739209859.2815917;-32.816014438256545
1739209859.2815967;-38.13080360867914
1739209859.2816017;-38.13080360867914
1739209859.2816067;-38.13080360867914
1739209859.2816117;-38.13080360867914
1739209859.2816167;-38.13080360867914
1739209859.2816217;-45.120503652039325
1739209859.2816267;-33.981070128970906
1739209859.2816317;-38.13080360867914
1739209859.2816367;-38.13080360867914
1739209859.2816417;-45.120503652039325
1739209859.2816467;-38.13080360867914
1739209859.2816517;-32.816014438256545
1739209859.2816567;-45.120503652039325
1739209859.2816617;-45.120503652039325
1739209859.2816668;-38.13080360867914
1739209859.2816718;-38.13080360867914
1739209859.2816768;-45.120503652039325
1739209859.2816818;-45.120503652039325
1739209859.2816868;-45.120503652039325
1739209859.2816918;-45.120503652039325
1739209859.2816968;-35.57807855764607
1739209859.2817018;-38.13080360867914
1739209859.2817068;-45.120503652039325
1739209859.2817118;-45.120503652039325
1739209859.2817168;-38.13080360867914
1739209859.2817218;-35.57807855764607
1739209859.2817266;-45.120503652039325
1739209859.2817316;-33.981070128970906
1739209859.2817366;-45.120503652039325
1739209859.2817416;-45.120503652039325
1739209859.2817466;-38.13080360867914
1739209859.2817516;-38.13080360867914
1739209859.2817566;-45.120503652039325
1739209859.2817616;-38.13080360867914
1739209859.2817667;-32.816014438256545
1739209859.2817717;-38.13080360867914
1739209859.2817767;-45.120503652039325
1739209859.2817817;-38.13080360867914
1739209859.2817867;-38.13080360867914
1739209859.2817917;-32.816014438256545
1739209859.2817967;-38.13080360867914
1739209859.2818017;-33.981070128970906
1739209859.2818067;-45.120503652039325
1739209859.2818117;-38.13080360867914
1739209859.2818167;-33.981070128970906
1739209859.2818217;-45.120503652039325
1739209859.2818267;-45.120503652039325
1739209859.2818317;-45.120503652039325
1739209859.2818367;-38.13080360867914
1739209859.2818418;-33.981070128970906
1739209859.2818468;-38.13080360867914
1739209859.2818518;-38.13080360867914
1739209859.2818568;-33.981070128970906
1739209859.2818618;-45.120503652039325
1739209859.2818668;-45.120503652039325
1739209859.2818718;-35.57807855764607
1739209859.2818768;-45.120503652039325
1739209859.2818818;-45.120503652039325
1739209859.2818868;-33.981070128970906
1739209859.2818918;-33.981070128970906
1739209859.2818968;-38.13080360867914
1739209859.2819018;-45.120503652039325
1739209859.2819068;-45.120503652039325
1739209859.2819118;-38.13080360867914
1739209859.2819169;-38.13080360867914
1739209859.2819219;-45.120503652039325
1739209859.2819269;-45.120503652039325
1739209859.2819319;-45.120503652039325
1739209859.281937;-45.120503652039325
1739209859.281942;-38.13080360867914
1739209859.281947;-32.816014438256545
1739209859.281952;-33.981070128970906
1739209859.281957;-45.120503652039325
1739209859.281962;-35.57807855764607
1739209859.281967;-45.120503652039325
1739209859.281972;-33.981070128970906
1739209859.281977;-31.141103565318915
1739209859.281982;-33.981070128970906
1739209859.2819867;-45.120503652039325
1739209859.2819917;-38.13080360867914
1739209859.2819967;-32.816014438256545
1739209859.2820017;-45.120503652039325
1739209859.2820067;-33.981070128970906
1739209859.2820117;-31.141103565318915
1739209859.2820168;-31.14110356531892
1739209859.2820218;-45.120503652039325
1739209859.2820268;-35.57807855764607
1739209859.2820318;-35.57807855764607
1739209859.2820368;-38.13080360867914
1739209859.2820418;-45.120503652039325
1739209859.2820468;-45.120503652039325
1739209859.2820518;-35.57807855764607
1739209859.2820568;-27.267205301931607
1739209859.2820618;-45.120503652039325
1739209859.2820668;-35.57807855764607
1739209859.2820718;-35.57807855764607
1739209859.2820768;-33.981070128970906
1739209859.2820818;-38.13080360867914
1739209859.2820868;-33.981070128970906
1739209859.2820919;-38.13080360867914
1739209859.2820969;-38.13080360867914
1739209859.2821019;-38.13080360867914
1739209859.2821069;-38.13080360867914
1739209859.282112;-38.13080360867914
1739209859.282117;-38.13080360867914
1739209859.282122;-33.981070128970906
1739209859.282127;-38.13080360867914
1739209859.282132;-38.13080360867914
1739209859.282137;-35.57807855764607
1739209859.282142;-38.13080360867914
1739209859.282147;-45.120503652039325
1739209859.282152;-45.120503652039325
1739209859.282157;-45.120503652039325
1739209859.282162;-45.120503652039325
1739209859.282167;-38.13080360867914
1739209859.282172;-45.120503652039325
1739209859.282177;-45.120503652039325
1739209859.282182;-45.120503652039325
1739209859.282187;-45.120503652039325
1739209859.282192;-45.120503652039325
1739209859.282197;-38.13080360867914
1739209859.282202;-38.13080360867914
1739209859.282207;-45.120503652039325
1739209859.282212;-33.981070128970906
1739209859.282217;-38.13080360867914
1739209859.282222;-45.120503652039325
1739209859.282227;-45.120503652039325
1739209859.282232;-45.120503652039325
1739209859.282237;-38.13080360867914
1739209859.2822418;-38.13080360867914
1739209859.2822468;-35.57807855764607
1739209859.2822518;-38.13080360867914
1739209859.2822568;-33.981070128970906
1739209859.2822618;-35.57807855764607
1739209859.2822669;-38.13080360867914
1739209859.2822719;-38.13080360867914
1739209859.2822769;-35.57807855764607
1739209859.2822819;-38.13080360867914
1739209859.282287;-45.120503652039325
1739209859.282292;-45.120503652039325
1739209859.282297;-33.981070128970956
1739209859.282302;-45.120503652039325
1739209859.282307;-38.13080360867914
1739209859.282312;-38.13080360867914
1739209859.282317;-38.13080360867914
1739209859.282322;-38.13080360867914
1739209859.282327;-38.13080360867914
1739209859.282332;-45.120503652039325
1739209859.282337;-26.991370085610722
1739209859.282342;-32.816014438256545
1739209859.282347;-45.120503652039325
1739209859.282352;-45.120503652039325
1739209859.282357;-45.120503652039325
1739209859.282362;-38.13080360867914
1739209859.282367;-45.120503652039325
1739209859.282372;-38.13080360867914
1739209859.282377;-45.120503652039325
1739209859.282382;-45.120503652039325
1739209859.282387;-38.13080360867914
1739209859.282392;-45.120503652039325
1739209859.282397;-45.120503652039325
1739209859.282402;-45.120503652039325
1739209859.282407;-38.13080360867914
1739209859.282412;-45.120503652039325
1739209859.282417;-30.49652367304973
1739209859.282422;-32.816014438256545
1739209859.282427;-38.13080360867914
1739209859.282432;-30.49652367304973
1739209859.282437;-38.13080360867914
1739209859.282442;-38.13080360867914
1739209859.282447;-33.981070128970906
1739209859.282452;-35.57807855764607
1739209859.282457;-45.120503652039325
1739209859.2824621;-45.120503652039325
1739209859.2824671;-38.13080360867914
1739209859.2824721;-45.120503652039325
1739209859.2824771;-45.120503652039325
1739209859.2824821;-38.13080360867914
1739209859.2824872;-38.13080360867914
1739209859.2824922;-38.13080360867914
1739209859.282497;-38.13080360867914
1739209859.282502;-35.57807855764607
1739209859.282507;-45.120503652039325
1739209859.282512;-38.13080360867914
1739209859.282517;-33.981070128970906
1739209859.282522;-45.120503652039325
1739209859.282527;-45.120503652039325
1739209859.282532;-45.120503652039325
1739209859.282537;-38.13080360867914
1739209859.282542;-45.120503652039325
1739209859.282547;-45.120503652039325
1739209859.282552;-33.981070128970906
1739209859.282557;-32.816014438256545
1739209859.282562;-38.13080360867914
1739209859.282567;-38.13080360867914
1739209859.282572;-38.13080360867914
1739209859.282577;-45.120503652039325
1739209859.282582;-45.120503652039325
1739209859.282587;-35.57807855764607
1739209859.282592;-35.57807855764607
1739209859.282597;-45.120503652039325
1739209859.282602;-45.120503652039325
1739209859.282607;-32.816014438256545
1739209859.282612;-38.13080360867914
1739209859.282617;-33.981070128970906
1739209859.282622;-33.981070128970906
1739209859.282627;-45.120503652039325
1739209859.282632;-38.13080360867914
1739209859.2826371;-35.57807855764607
1739209859.2826421;-38.13080360867914
1739209859.2826471;-38.13080360867914
1739209859.2826521;-45.120503652039325
1739209859.2826571;-45.120503652039325
1739209859.2826622;-45.120503652039325
1739209859.2826672;-45.120503652039325
1739209859.2826722;-45.120503652039325
1739209859.2826772;-45.120503652039325
1739209859.2826822;-38.13080360867914
1739209859.2826872;-38.13080360867914
1739209859.2826922;-45.120503652039325
1739209859.2826972;-45.120503652039325
1739209859.2827022;-45.120503652039325
1739209859.2827072;-33.981070128970906
1739209859.2827122;-45.120503652039325
1739209859.2827172;-45.120503652039325
1739209859.2827222;-45.120503652039325
1739209859.2827272;-45.120503652039325
1739209859.2827322;-38.13080360867914
1739209859.2827373;-38.13080360867914
1739209859.2827423;-45.120503652039325
1739209859.2827473;-33.981070128970906
1739209859.282752;-35.57807855764607
1739209859.282757;-38.13080360867914
1739209859.282762;-35.57807855764607
1739209859.282767;-38.13080360867914
1739209859.282772;-33.981070128970906
1739209859.282777;-45.120503652039325
1739209859.282782;-45.120503652039325
1739209859.282787;-38.13080360867914
1739209859.282792;-35.57807855764607
1739209859.282797;-35.57807855764607
1739209859.282802;-45.120503652039325
1739209859.282807;-38.13080360867914
1739209859.282812;-38.13080360867914
1739209859.2828171;-35.57807855764607
1739209859.2828221;-32.816014438256545
1739209859.2828271;-38.13080360867914
1739209859.2828321;-45.120503652039325
1739209859.2828372;-45.120503652039325
1739209859.2828422;-38.13080360867914
1739209859.2828472;-38.13080360867914
1739209859.2828522;-45.120503652039325
1739209859.2828572;-45.120503652039325
1739209859.2828622;-45.120503652039325
1739209859.2828672;-35.57807855764607
1739209859.2828722;-35.57807855764607
1739209859.2828772;-45.120503652039325
1739209859.2828822;-38.13080360867914
1739209859.2828872;-38.13080360867914
1739209859.2828922;-45.120503652039325
