CAN Message; 0x98:00007a85f7d01277
1739209884.4413447;-45.120503652039325
1739209884.4413478;-45.120503652039325
1739209884.4413507;-29.438486411369333
1739209884.4413538;-33.981070128970906
1739209884.4413567;-32.816014438256545
1739209884.4413595;-28.218542851754165
1739209884.4413626;-31.14110356531892
1739209884.4413655;-30.49652367304973
1739209884.4413686;-38.13080360867914
1739209884.4413714;-45.120503652039325
1739209884.4413743;-31.141103565318893
1739209884.4413774;-45.120503652039325
1739209884.4413803;-33.981070128970906
1739209884.4413834;-32.816014438256545
1739209884.4413862;-38.13080360867914
1739209884.441389;-45.120503652039325
1739209884.4413922;-38.13080360867914
1739209884.441395;-30.49652367304973
1739209884.4413981;-38.13080360867914
1739209884.441401;-32.816014438256545
1739209884.4414039;-29.438486411369333
1739209884.441407;-30.49652367304973
1739209884.4414098;-45.120503652039325
1739209884.441413;-31.141103565318915
1739209884.4414158;-33.981070128970906
1739209884.4414186;-38.13080360867914
1739209884.4414217;-35.57807855764607
1739209884.4414246;-31.141103565318915
1739209884.4414277;-28.58837851428586
1739209884.4414306;-29.438486411369333
1739209884.4414334;-35.57807855764607
1739209884.4414365;-25.826314394896357
1739209884.4414394;-25.826314394896354
1739209884.4414425;-22.44878636800916
1739209884.4414454;-28.992665084841967
1739209884.4414485;-38.13080360867914
1739209884.4414513;-31.141103565318915
1739209884.4414542;-28.992665084841942
1739209884.4414573;-33.981070128970906
1739209884.4414601;-27.267205301931607
1739209884.4414632;-31.14110356531892
1739209884.441466;-38.13080360867914
1739209884.441469;-31.141103565318943
1739209884.441472;-29.438486411369347
1739209884.441475;-38.13080360867914
1739209884.441478;-38.13080360867914
1739209884.4414809;-31.141103565318943
1739209884.4414837;-26.991370085610736
1739209884.4414868;-26.487275050834715
1739209884.4414897;-32.816014438256545
1739209884.4414928;-27.8777449560314
1739209884.4414957;-32.816014438256545
1739209884.4414985;-45.120503652039325
1739209884.4415016;-31.141103565318915
1739209884.4415045;-28.992665084841942
1739209884.4415076;-31.141103565318943
1739209884.4415104;-35.57807855764607
1739209884.4415133;-33.981070128970906
1739209884.4415164;-31.141103565318893
1739209884.4415193;-28.58837851428586
1739209884.4415224;-45.120503652039325
1739209884.4415252;-33.981070128970906
1739209884.441528;-26.991370085610736
1739209884.4415312;-31.141103565318915
1739209884.441534;-38.13080360867914
1739209884.4415371;-38.13080360867914
1739209884.44154;-45.120503652039325
1739209884.4415429;-35.57807855764607
1739209884.441546;-30.49652367304973
1739209884.4415488;-32.816014438256545
1739209884.441552;-28.992665084841942
1739209884.4415548;-25.826314394896357
1739209884.441558;-38.13080360867914
1739209884.4415607;-33.981070128970906
1739209884.4415636;-25.077289914212862
1739209884.4415667;-33.981070128970906
1739209884.4415696;-25.826314394896354
1739209884.4415727;-28.58837851428586
1739209884.4415755;-23.50682362968953
1739209884.4415784;-35.57807855764607
1739209884.4415815;-28.58837851428586
1739209884.4415843;-26.991370085610722
1739209884.4415874;-45.120503652039325
1739209884.4415903;-38.13080360867914
1739209884.4415932;-38.13080360867914
1739209884.4415963;-38.13080360867914
1739209884.4415991;-31.141103565318893
1739209884.4416022;-29.438486411369347
1739209884.441605;-33.981070128970906
1739209884.4416122;-27.267205301931607
1739209884.4416194;-28.21854285175415
1739209884.4416268;-26.991370085610736
1739209884.441634;-33.981070128970906
1739209884.441641;-35.57807855764607
1739209884.4416482;-38.13080360867914
1739209884.4416556;-25.826314394896364
1739209884.4416628;-45.120503652039325
1739209884.44167;-38.13080360867914
1739209884.441677;-32.816014438256545
1739209884.4416845;-31.141103565318915
1739209884.4416916;-31.141103565318893
1739209884.4416988;-32.816014438256545
1739209884.441706;-38.13080360867914
1739209884.441713;-38.13080360867914
1739209884.4417205;-38.13080360867914
1739209884.4417276;-26.991370085610722
1739209884.4417348;-26.487275050834715
1739209884.441742;-28.992665084841942
1739209884.4417493;-30.49652367304973
1739209884.4417565;-24.74623867263306
1739209884.4417636;-26.991370085610768
1739209884.4417708;-30.49652367304976
1739209884.4417782;-30.49652367304973
1739209884.4417853;-30.49652367304973
1739209884.4417925;-45.120503652039325
1739209884.4417996;-31.141103565318915
1739209884.4418068;-45.120503652039325
1739209884.4418142;-27.877744956031414
1739209884.4418213;-32.816014438256545
1739209884.4418285;-35.57807855764607
1739209884.4418356;-27.8777449560314
1739209884.441843;-45.120503652039325
1739209884.4418502;-28.992665084841942
1739209884.4418573;-25.826314394896357
1739209884.4418645;-29.438486411369375
1739209884.441872;-45.120503652039325
1739209884.441879;-45.120503652039325
1739209884.4418862;-33.981070128970906
1739209884.4418933;-25.077289914212862
1739209884.4419005;-28.992665084841942
1739209884.441908;-38.13080360867914
1739209884.441915;-33.981070128970906
1739209884.4419222;-45.120503652039325
1739209884.4419293;-26.487275050834725
1739209884.4419367;-45.120503652039325
1739209884.441944;-35.57807855764607
1739209884.441951;-29.438486411369333
1739209884.4419582;-28.58837851428586
1739209884.4419656;-31.141103565318915
1739209884.4419727;-30.49652367304973
1739209884.44198;-45.120503652039325
1739209884.441987;-38.13080360867914
1739209884.4419942;-29.438486411369333
1739209884.4420016;-30.49652367304973
1739209884.4420087;-33.981070128970906
1739209884.442016;-38.13080360867914
1739209884.442023;-31.141103565318893
1739209884.4420304;-35.57807855764607
1739209884.4420376;-33.981070128970956
1739209884.4420447;-31.141103565318915
1739209884.442052;-29.438486411369333
1739209884.4420593;-28.21854285175415
1739209884.4420664;-38.13080360867914
1739209884.4420736;-28.992665084841942
1739209884.4420807;-31.141103565318915
1739209884.442088;-29.438486411369347
1739209884.4420953;-45.120503652039325
1739209884.4421024;-38.13080360867914
1739209884.4421096;-31.141103565318943
1739209884.4421167;-32.816014438256545
1739209884.4421241;-29.438486411369375
1739209884.4421313;-28.58837851428586
1739209884.4421384;-24.746238672633048
1739209884.4421456;-33.981070128970906
1739209884.442153;-33.981070128970906
1739209884.4421601;-38.13080360867914
1739209884.4421673;-33.981070128970956
1739209884.4421744;-38.13080360867914
1739209884.4421816;-27.8777449560314
1739209884.442189;-32.816014438256545
1739209884.4421961;-33.981070128970956
1739209884.4422033;-45.120503652039325
1739209884.4422104;-29.438486411369333
1739209884.4422178;-38.13080360867914
1739209884.442225;-38.13080360867914
1739209884.4422321;-38.13080360867914
1739209884.4422393;-38.13080360867914
1739209884.4422467;-28.992665084841942
1739209884.4422538;-45.120503652039325
1739209884.442261;-45.120503652039325
1739209884.4422681;-26.991370085610736
1739209884.4422753;-32.816014438256545
1739209884.4422827;-27.87774495603143
1739209884.4422898;-32.816014438256545
1739209884.442297;-38.13080360867914
1739209884.4423041;-28.218542851754165
1739209884.4423115;-26.991370085610722
1739209884.4423187;-28.21854285175415
1739209884.4423258;-26.991370085610736
1739209884.442333;-24.589719217205094
1739209884.4423404;-38.13080360867914
1739209884.4423475;-38.13080360867914
1739209884.4423547;-24.151403521958727
1739209884.4423618;-26.991370085610747
1739209884.442369;-38.13080360867914
1739209884.4423764;-38.13080360867914
1739209884.4423835;-45.120503652039325
1739209884.4423907;-33.981070128970906
1739209884.4423978;-29.438486411369333
1739209884.4424052;-35.57807855764607
1739209884.4424124;-33.981070128970906
1739209884.4424195;-29.438486411369354
1739209884.4424267;-45.120503652039325
1739209884.442434;-45.120503652039325
1739209884.4424412;-38.13080360867914
1739209884.4424484;-22.002965041481744
1739209884.4424555;-45.120503652039325
1739209884.4424627;-31.141103565318893
1739209884.44247;-31.141103565318915
1739209884.4424772;-45.120503652039325
1739209884.4424844;-30.49652367304973
1739209884.4424915;-28.21854285175415
1739209884.442499;-33.981070128970906
1739209884.442506;-45.120503652039325
1739209884.4425132;-21.522148828640407
1739209884.4425204;-25.25278630937684
1739209884.4425278;-28.992665084841942
1739209884.442535;-23.38864096791655
1739209884.442542;-33.981070128970956
1739209884.4425492;-45.120503652039325
1739209884.4425564;-33.981070128970956
1739209884.4425638;-27.877744956031414
1739209884.442571;-31.141103565318893
1739209884.442578;-25.62660358559016
1739209884.4425852;-32.81601443825658
1739209884.4425926;-29.438486411369347
1739209884.4425998;-26.035653463252796
1739209884.442607;-28.992665084841942
1739209884.442614;-32.816014438256545
1739209884.4426212;-28.992665084841942
1739209884.4426286;-31.141103565318893
1739209884.4426358;-25.62660358559016
1739209884.442643;-38.13080360867914
1739209884.44265;-25.826314394896357
1739209884.4426575;-24.438645034577675
1739209884.4426646;-45.120503652039325
1739209884.4426718;-45.120503652039325
1739209884.442679;-31.141103565318915
1739209884.4426863;-26.991370085610736
1739209884.4426935;-28.992665084841942
1739209884.4427006;-33.981070128970956
1739209884.4427078;-28.218542851754165
1739209884.442715;-45.120503652039325
1739209884.4427223;-45.120503652039325
1739209884.4427295;-27.8777449560314
1739209884.4427366;-28.992665084841942
1739209884.4427438;-32.816014438256545
1739209884.4427512;-38.13080360867914
1739209884.4427583;-33.981070128970906
1739209884.4427655;-32.816014438256545
1739209884.4427726;-45.120503652039325
1739209884.44278;-28.992665084841942
1739209884.4427872;-38.13080360867914
1739209884.4427943;-45.120503652039325
1739209884.4428015;-38.13080360867914
1739209884.4428086;-33.981070128970906
1739209884.442816;-33.981070128970956
1739209884.4428232;-27.267205301931607
1739209884.4428303;-29.438486411369333
1739209884.4428375;-33.981070128970906
1739209884.4428449;-35.57807855764607
1739209884.442852;-30.49652367304973
1739209884.4428592;-38.13080360867914
1739209884.4428663;-31.141103565318915
1739209884.4428737;-33.981070128970906
1739209884.4428809;-33.981070128970956
1739209884.442888;-33.981070128970906
1739209884.4428952;-32.816014438256545
1739209884.4429023;-33.981070128970906
1739209884.4429097;-30.49652367304973
1739209884.4429169;-33.981070128970906
1739209884.442924;-28.58837851428586
1739209884.4429312;-31.141103565318915
1739209884.4429386;-29.438486411369354
1739209884.4429457;-30.49652367304976
1739209884.4429529;-30.49652367304973
1739209884.44296;-31.141103565318915
1739209884.4429674;-45.120503652039325
1739209884.4429746;-45.120503652039325
1739209884.4429817;-38.13080360867914
1739209884.4429889;-35.57807855764607
1739209884.442996;-33.981070128970906
1739209884.4430034;-33.981070128970956
1739209884.4430106;-31.14110356531892
1739209884.4430177;-45.120503652039325
1739209884.4430249;-35.57807855764607
1739209884.4430323;-28.58837851428586
1739209884.4430394;-28.58837851428586
1739209884.4430466;-31.141103565318915
1739209884.4430537;-38.13080360867914
1739209884.443061;-33.981070128970956
1739209884.4430683;-26.487275050834725
1739209884.4430754;-38.13080360867914
1739209884.4430826;-31.141103565318915
1739209884.4430897;-33.981070128970956
1739209884.443097;-26.991370085610747
1739209884.4431043;-25.826314394896354
1739209884.4431114;-31.141103565318915
1739209884.4431186;-24.15140352195872
1739209884.443126;-35.57807855764607
1739209884.443133;-33.981070128970956
1739209884.4431403;-30.49652367304973
1739209884.4431474;-38.13080360867914
1739209884.4431548;-21.598678470925666
1739209884.443162;-26.991370085610722
1739209884.443169;-29.438486411369347
1739209884.4431763;-30.49652367304973
1739209884.4431834;-32.816014438256545
1739209884.4431908;-35.57807855764607
1739209884.443198;-31.141103565318915
1739209884.443205;-28.21854285175415
1739209884.4432123;-31.141103565318915
1739209884.4432197;-45.120503652039325
1739209884.4432268;-45.120503652039325
1739209884.443234;-33.981070128970906
1739209884.4432411;-31.141103565318915
1739209884.4432485;-38.13080360867914
1739209884.4432557;-29.438486411369347
1739209884.4432628;-38.13080360867914
1739209884.44327;-45.120503652039325
1739209884.4432771;-38.13080360867914
1739209884.4432845;-26.991370085610722
1739209884.4432917;-26.991370085610722
1739209884.4432988;-31.141103565318915
1739209884.443306;-33.981070128970906
1739209884.4433134;-38.13080360867914
1739209884.4433205;-35.57807855764607
1739209884.4433277;-31.141103565318915
1739209884.4433348;-25.252786309376837
1739209884.4433422;-33.981070128970906
1739209884.4433494;-38.13080360867914
1739209884.4433565;-28.58837851428586
1739209884.4433637;-29.438486411369333
1739209884.4433708;-38.13080360867914
1739209884.4433782;-31.141103565318915
1739209884.4433854;-25.252786309376837
1739209884.4433925;-31.141103565318915
1739209884.4433997;-31.141103565318915
1739209884.443407;-38.13080360867914
1739209884.4434142;-45.120503652039325
1739209884.4434214;-35.57807855764607
1739209884.4434285;-38.13080360867914
1739209884.443436;-45.120503652039325
1739209884.443443;-45.120503652039325
1739209884.4434502;-45.120503652039325
1739209884.4434574;-30.49652367304973
1739209884.4434645;-33.981070128970906
1739209884.443472;-28.58837851428586
1739209884.443479;-25.826314394896364
1739209884.4434862;-33.981070128970906
1739209884.4434934;-28.58837851428586
1739209884.4435008;-29.438486411369354
1739209884.443508;-28.58837851428586
1739209884.443515;-38.13080360867914
1739209884.4435222;-45.120503652039325
1739209884.4435296;-45.120503652039325
1739209884.4435368;-45.120503652039325
1739209884.443544;-45.120503652039325
1739209884.443551;-31.14110356531892
1739209884.4435582;-31.141103565318893
1739209884.4435656;-45.120503652039325
1739209884.4435728;-28.992665084841942
1739209884.44358;-32.816014438256545
1739209884.443587;-32.816014438256545
1739209884.4435945;-31.141103565318893
1739209884.4436016;-28.992665084841942
1739209884.4436088;-38.13080360867914
1739209884.443616;-33.981070128970906
1739209884.4436233;-45.120503652039325
1739209884.4436305;-38.13080360867914
1739209884.4436376;-45.120503652039325
1739209884.4436448;-38.13080360867914
1739209884.443652;-45.120503652039325
1739209884.4436593;-45.120503652039325
1739209884.4436665;-31.141103565318943
1739209884.4436736;-32.816014438256545
1739209884.4436808;-31.141103565318943
1739209884.4436882;-31.141103565318943
1739209884.4436953;-31.141103565318915
1739209884.4437025;-28.992665084841942
1739209884.4437096;-38.13080360867914
1739209884.443717;-33.981070128970906
1739209884.4437242;-33.981070128970906
1739209884.4437313;-26.991370085610722
1739209884.4437385;-24.438645034577675
1739209884.4437456;-30.49652367304973
1739209884.443753;-38.13080360867914
1739209884.4437602;-23.50682362968953
1739209884.4437673;-26.991370085610736
1739209884.4437745;-30.49652367304973
1739209884.4437819;-45.120503652039325
1739209884.443789;-38.13080360867914
1739209884.4437962;-45.120503652039325
1739209884.4438033;-28.992665084841942
1739209884.4438107;-31.141103565318893
1739209884.4438179;-26.991370085610736
1739209884.443825;-24.589719217205094
1739209884.4438322;-45.120503652039325
1739209884.4438393;-45.120503652039325
1739209884.4438467;-28.992665084841942
1739209884.4438539;-28.992665084841942
1739209884.443861;-32.816014438256545
1739209884.4438682;-32.81601443825658
1739209884.4438756;-26.991370085610747
1739209884.4438827;-33.981070128970906
1739209884.4438899;-38.13080360867914
1739209884.443897;-45.120503652039325
1739209884.4439044;-45.120503652039325
1739209884.4439116;-24.151403521958727
1739209884.4439187;-22.44878636800916
1739209884.4439259;-33.981070128970956
1739209884.443933;-22.448786368009156
1739209884.4439404;-30.49652367304973
1739209884.4439476;-31.141103565318915
1739209884.4439547;-38.13080360867914
1739209884.4439619;-26.991370085610747
1739209884.4439692;-31.141103565318893
1739209884.4439764;-38.13080360867914
1739209884.4439836;-33.981070128970906
1739209884.4439907;-28.21854285175415
1739209884.443998;-31.141103565318915
1739209884.4440053;-31.141103565318915
1739209884.4440124;-26.487275050834715
1739209884.4440196;-38.13080360867914
1739209884.4440267;-45.120503652039325
1739209884.444034;-45.120503652039325
1739209884.4440413;-22.740042620751332
1739209884.4440484;-31.141103565318915
1739209884.4440556;-45.120503652039325
1739209884.444063;-28.992665084841942
1739209884.44407;-24.589719217205094
1739209884.4440773;-25.826314394896357
1739209884.4440844;-35.57807855764607
1739209884.4440918;-31.14110356531892
1739209884.444099;-33.981070128970906
1739209884.444106;-32.816014438256545
1739209884.4441133;-45.120503652039325
1739209884.4441204;-33.981070128970906
1739209884.4441278;-26.991370085610722
1739209884.444135;-32.81601443825658
1739209884.444142;-26.487275050834715
1739209884.4441493;-27.267205301931607
1739209884.4441566;-29.438486411369375
1739209884.4441638;-31.14110356531892
1739209884.444171;-33.981070128970906
1739209884.444178;-31.141103565318915
1739209884.4441855;-45.120503652039325
1739209884.4441926;-31.14110356531892
1739209884.4441998;-30.49652367304976
1739209884.444207;-27.267205301931607
1739209884.444214;-38.13080360867914
1739209884.4442215;-28.992665084841942
1739209884.4442286;-45.120503652039325
1739209884.4442358;-35.57807855764607
1739209884.444243;-26.487275050834715
1739209884.4442503;-38.13080360867914
1739209884.4442575;-45.120503652039325
1739209884.4442647;-38.13080360867914
1739209884.4442718;-33.981070128970906
1739209884.4442792;-45.120503652039325
1739209884.4442863;-45.120503652039325
1739209884.4442935;-45.120503652039325
1739209884.4443007;-45.120503652039325
1739209884.4443078;-31.141103565318915
1739209884.4443152;-26.487275050834715
1739209884.4443223;-25.826314394896364
1739209884.4443295;-29.438486411369375
1739209884.4443367;-26.991370085610747
1739209884.444344;-32.816014438256545
1739209884.4443512;-30.49652367304973
1739209884.4443583;-31.141103565318915
1739209884.4443655;-38.13080360867914
1739209884.4443727;-29.438486411369333
1739209884.44438;-33.981070128970906
1739209884.4443872;-38.13080360867914
1739209884.4443944;-38.13080360867914
1739209884.4444015;-38.13080360867914
1739209884.444409;-45.120503652039325
1739209884.444416;-38.13080360867914
1739209884.4444232;-38.13080360867914
1739209884.4444304;-45.120503652039325
1739209884.4444377;-32.816014438256545
1739209884.444445;-45.120503652039325
1739209884.444452;-45.120503652039325
1739209884.4444592;-24.292649948874775
1739209884.4444664;-31.141103565318915
1739209884.4444737;-45.120503652039325
1739209884.444481;-32.816014438256545
1739209884.444488;-27.8777449560314
1739209884.4444952;-38.13080360867914
1739209884.4445026;-28.21854285175415
1739209884.4445097;-38.13080360867914
1739209884.444517;-38.13080360867914
1739209884.444524;-38.13080360867914
1739209884.4445314;-38.13080360867914
1739209884.4445386;-32.816014438256545
1739209884.4445457;-38.13080360867914
1739209884.444553;-38.13080360867914
1739209884.44456;-31.141103565318915
1739209884.4445674;-35.57807855764607
1739209884.4445746;-29.438486411369375
1739209884.4445817;-45.120503652039325
1739209884.444589;-35.57807855764607
1739209884.4445963;-45.120503652039325
1739209884.4446034;-45.120503652039325
1739209884.4446106;-38.13080360867914
1739209884.4446177;-38.13080360867914
1739209884.4446251;-28.992665084841942
1739209884.4446323;-21.67658091518819
1739209884.4446394;-33.981070128970906
1739209884.4446466;-33.981070128970906
1739209884.4446537;-38.13080360867914
1739209884.4446611;-35.57807855764607
1739209884.4446683;-32.816014438256545
1739209884.4446754;-38.13080360867914
1739209884.4446826;-26.991370085610747
1739209884.44469;-35.57807855764607
1739209884.4446971;-38.13080360867914
1739209884.4447043;-25.826314394896354
1739209884.4447114;-31.141103565318915
1739209884.4447188;-26.991370085610736
1739209884.444726;-28.992665084841942
1739209884.4447331;-38.13080360867914
1739209884.4447403;-38.13080360867914
1739209884.4447474;-25.252786309376837
1739209884.4447548;-25.62660358559016
1739209884.444762;-38.13080360867914
1739209884.4447691;-28.992665084841942
1739209884.4447763;-38.13080360867914
1739209884.4447837;-23.75329798047522
1739209884.4447908;-33.981070128970956
1739209884.444798;-33.981070128970906
1739209884.4448051;-32.816014438256545
1739209884.4448125;-38.13080360867914
1739209884.4448197;-45.120503652039325
1739209884.4448268;-38.13080360867914
1739209884.444834;-45.120503652039325
1739209884.4448411;-32.816014438256545
1739209884.4448485;-31.141103565318915
1739209884.4448557;-26.991370085610722
1739209884.4448628;-38.13080360867914
1739209884.44487;-38.13080360867914
1739209884.4448774;-31.141103565318943
1739209884.4448845;-28.218542851754165
1739209884.4448917;-32.816014438256545
1739209884.4448988;-30.49652367304973
1739209884.4449062;-38.13080360867914
1739209884.4449134;-33.981070128970906
1739209884.4449205;-20.27750525857143
1739209884.4449277;-23.506823629689542
1739209884.4449348;-45.120503652039325
1739209884.4449422;-35.57807855764607
1739209884.4449494;-33.981070128970906
1739209884.4449565;-38.13080360867914
1739209884.4449637;-31.14110356531892
1739209884.444971;-33.981070128970906
1739209884.4449782;-33.981070128970906
1739209884.4449854;-29.438486411369333
1739209884.4449925;-25.077289914212862
1739209884.445;-25.826314394896357
1739209884.445007;-26.991370085610736
1739209884.4450142;-31.141103565318915
1739209884.4450214;-31.141103565318893
1739209884.4450285;-26.487275050834725
1739209884.445036;-32.81601443825658
1739209884.445043;-30.49652367304976
1739209884.4450502;-45.120503652039325
1739209884.4450574;-38.13080360867914
1739209884.4450648;-35.57807855764607
1739209884.445072;-45.120503652039325
1739209884.445079;-28.992665084841942
1739209884.4450862;-30.49652367304973
1739209884.4450936;-28.992665084841942
1739209884.4451008;-26.487275050834715
1739209884.445108;-38.13080360867914
1739209884.445115;-30.49652367304973
1739209884.4451222;-29.438486411369333
1739209884.4451296;-33.981070128970906
1739209884.4451368;-38.13080360867914
1739209884.445144;-45.120503652039325
1739209884.445151;-31.141103565318943
1739209884.4451585;-31.14110356531892
1739209884.4451656;-27.8777449560314
1739209884.4451728;-29.438486411369333
1739209884.44518;-32.81601443825658
1739209884.4451873;-32.816014438256545
1739209884.4451945;-25.077289914212862
1739209884.4452016;-38.13080360867914
1739209884.4452088;-38.13080360867914
1739209884.445216;-38.13080360867914
1739209884.4452233;-38.13080360867914
1739209884.4452305;-27.267205301931607
1739209884.4452376;-38.13080360867914
1739209884.4452448;-33.981070128970956
1739209884.4452522;-33.981070128970906
1739209884.4452593;-32.816014438256545
1739209884.4452665;-33.981070128970956
1739209884.4452736;-29.438486411369347
1739209884.445281;-35.57807855764607
1739209884.4452882;-27.877744956031414
1739209884.4452953;-45.120503652039325
1739209884.4453025;-38.13080360867914
1739209884.4453096;-25.077289914212862
1739209884.445317;-24.589719217205094
1739209884.4453242;-33.981070128970956
1739209884.4453313;-32.81601443825658
1739209884.4453385;-27.8777449560314
1739209884.4453459;-28.992665084841942
1739209884.445353;-26.991370085610722
1739209884.4453602;-24.74623867263306
1739209884.4453673;-38.13080360867914
1739209884.4453747;-38.13080360867914
1739209884.4453819;-33.981070128970906
1739209884.445389;-31.141103565318915
1739209884.4453962;-33.981070128970906
1739209884.4454033;-32.81601443825658
1739209884.4454107;-38.13080360867914
1739209884.445418;-33.981070128970906
1739209884.445425;-38.13080360867914
1739209884.4454322;-28.218542851754165
1739209884.4454396;-30.49652367304973
1739209884.4454467;-38.13080360867914
1739209884.445454;-45.120503652039325
1739209884.445461;-45.120503652039325
1739209884.4454684;-33.981070128970956
1739209884.4454756;-30.49652367304973
1739209884.4454827;-35.57807855764607
1739209884.44549;-32.81601443825658
1739209884.445497;-27.87774495603143
1739209884.4455044;-38.13080360867914
1739209884.4455116;-33.981070128970906
1739209884.4455187;-38.13080360867914
1739209884.445526;-38.13080360867914
1739209884.4455333;-29.438486411369347
1739209884.4455404;-33.981070128970956
1739209884.4455476;-33.981070128970956
1739209884.4455547;-33.981070128970956
1739209884.4455621;-38.13080360867914
1739209884.4455693;-33.981070128970906
1739209884.4455764;-29.438486411369333
1739209884.4455836;-30.49652367304976
1739209884.4455907;-31.14110356531892
1739209884.4455981;-28.21854285175415
1739209884.4456053;-33.981070128970906
1739209884.4456124;-45.120503652039325
1739209884.4456196;-38.13080360867914
1739209884.445627;-33.981070128970906
1739209884.4456341;-31.141103565318915
1739209884.4456413;-38.13080360867914
1739209884.4456484;-38.13080360867914
1739209884.4456558;-45.120503652039325
1739209884.445663;-45.120503652039325
1739209884.4456701;-45.120503652039325
1739209884.4456773;-38.13080360867914
1739209884.4456844;-38.13080360867914
1739209884.4456918;-38.13080360867914
1739209884.445699;-35.57807855764607
1739209884.4457061;-38.13080360867914
1739209884.4457133;-45.120503652039325
1739209884.4457207;-38.13080360867914
1739209884.4457278;-35.57807855764607
1739209884.445735;-35.57807855764607
1739209884.4457421;-33.981070128970906
1739209884.4457495;-45.120503652039325
1739209884.4457567;-45.120503652039325
1739209884.4457638;-38.13080360867914
1739209884.445771;-45.120503652039325
1739209884.4457781;-38.13080360867914
1739209884.4457855;-35.57807855764607
1739209884.4457927;-38.13080360867914
1739209884.4457998;-45.120503652039325
1739209884.445807;-38.13080360867914
1739209884.4458144;-35.57807855764607
1739209884.4458215;-38.13080360867914
1739209884.4458287;-45.120503652039325
1739209884.4458358;-45.120503652039325
1739209884.4458432;-38.13080360867914
1739209884.4458504;-32.816014438256545
1739209884.4458575;-31.141103565318915
1739209884.4458647;-38.13080360867914
1739209884.4458718;-32.816014438256545
1739209884.4458792;-35.57807855764607
1739209884.4458864;-38.13080360867914
1739209884.4458935;-45.120503652039325
1739209884.4459007;-38.13080360867914
1739209884.445908;-35.57807855764607
1739209884.4459152;-33.981070128970956
1739209884.4459224;-38.13080360867914
1739209884.4459295;-38.13080360867914
1739209884.445937;-38.13080360867914
1739209884.445944;-45.120503652039325
1739209884.4459512;-38.13080360867914
1739209884.4459584;-35.57807855764607
1739209884.4459655;-35.57807855764607
1739209884.445973;-33.981070128970906
1739209884.44598;-45.120503652039325
1739209884.4459872;-38.13080360867914
1739209884.4459944;-35.57807855764607
1739209884.4460018;-45.120503652039325
1739209884.446009;-45.120503652039325
1739209884.446016;-38.13080360867914
1739209884.4460232;-38.13080360867914
1739209884.4460306;-35.57807855764607
1739209884.4460378;-38.13080360867914
1739209884.446045;-38.13080360867914
1739209884.446052;-38.13080360867914
1739209884.4460592;-45.120503652039325
1739209884.4460666;-45.120503652039325
1739209884.4460738;-38.13080360867914
1739209884.446081;-38.13080360867914
1739209884.446088;-38.13080360867914
1739209884.4460955;-38.13080360867914
1739209884.4461026;-33.981070128970906
1739209884.4461098;-45.120503652039325
1739209884.446117;-38.13080360867914
1739209884.4461243;-45.120503652039325
1739209884.4461315;-38.13080360867914
1739209884.4461386;-33.981070128970906
1739209884.4461458;-28.21854285175415
1739209884.446153;-35.57807855764607
1739209884.4461603;-35.57807855764607
1739209884.4461675;-38.13080360867914
1739209884.4461746;-33.981070128970906
1739209884.4461818;-38.13080360867914
1739209884.4461892;-35.57807855764607
1739209884.4461963;-38.13080360867914
1739209884.4462035;-45.120503652039325
1739209884.4462106;-38.13080360867914
1739209884.446218;-38.13080360867914
1739209884.4462252;-45.120503652039325
1739209884.4462323;-45.120503652039325
1739209884.4462395;-38.13080360867914
1739209884.4462466;-38.13080360867914
1739209884.446254;-45.120503652039325
1739209884.4462612;-31.141103565318893
1739209884.4462683;-45.120503652039325
1739209884.4462755;-38.13080360867914
1739209884.4462829;-38.13080360867914
1739209884.44629;-45.120503652039325
1739209884.4462972;-38.13080360867914
1739209884.4463043;-38.13080360867914
1739209884.4463115;-45.120503652039325
1739209884.4463189;-38.13080360867914
1739209884.446326;-38.13080360867914
1739209884.4463332;-45.120503652039325
1739209884.4463403;-38.13080360867914
1739209884.4463477;-35.57807855764607
1739209884.4463549;-45.120503652039325
1739209884.446362;-38.13080360867914
1739209884.4463692;-38.13080360867914
1739209884.4463766;-45.120503652039325
1739209884.4463837;-38.13080360867914
1739209884.4463909;-32.816014438256545
1739209884.446398;-45.120503652039325
1739209884.4464052;-45.120503652039325
1739209884.4464126;-38.13080360867914
1739209884.4464197;-35.57807855764607
1739209884.4464269;-33.981070128970906
1739209884.446434;-45.120503652039325
1739209884.4464414;-38.13080360867914
1739209884.4464486;-35.57807855764607
1739209884.4464557;-33.981070128970906
1739209884.4464629;-45.120503652039325
1739209884.4464703;-45.120503652039325
1739209884.4464774;-45.120503652039325
1739209884.4464846;-45.120503652039325
1739209884.4464917;-45.120503652039325
1739209884.4464989;-38.13080360867914
1739209884.4465063;-35.57807855764607
1739209884.4465134;-38.13080360867914
1739209884.4465206;-35.57807855764607
1739209884.4465277;-38.13080360867914
1739209884.446535;-45.120503652039325
1739209884.4465423;-38.13080360867914
1739209884.4465494;-45.120503652039325
1739209884.4465566;-38.13080360867914
1739209884.446564;-35.57807855764607
1739209884.446571;-33.981070128970906
1739209884.4465783;-45.120503652039325
1739209884.4465854;-33.981070128970906
1739209884.4465926;-45.120503652039325
1739209884.4466;-38.13080360867914
1739209884.446607;-45.120503652039325
1739209884.4466143;-38.13080360867914
1739209884.4466214;-38.13080360867914
1739209884.4466288;-38.13080360867914
