CAN Message; 0x150:05000a96d4d2741d
1739209823.6736345;-45.120503652039325
1739209823.6736364;-45.120503652039325
1739209823.6736386;-33.981070128970906
1739209823.6736405;-45.120503652039325
1739209823.6736424;-33.981070128970956
1739209823.6736443;-38.13080360867914
1739209823.6736462;-38.13080360867914
1739209823.673648;-45.120503652039325
1739209823.67365;-45.120503652039325
1739209823.673652;-32.816014438256545
1739209823.6736538;-38.13080360867914
1739209823.673656;-38.13080360867914
1739209823.673658;-28.58837851428586
1739209823.6736598;-38.13080360867914
1739209823.6736617;-38.13080360867914
1739209823.6736636;-38.13080360867914
1739209823.6736655;-38.13080360867914
1739209823.6736674;-45.120503652039325
1739209823.6736693;-45.120503652039325
1739209823.6736712;-45.120503652039325
1739209823.6736734;-33.981070128970956
1739209823.6736753;-38.13080360867914
1739209823.6736772;-45.120503652039325
1739209823.673679;-45.120503652039325
1739209823.673681;-45.120503652039325
1739209823.673683;-35.57807855764607
1739209823.6736848;-38.13080360867914
1739209823.6736867;-38.13080360867914
1739209823.673689;-38.13080360867914
1739209823.6736908;-45.120503652039325
1739209823.6736927;-38.13080360867914
1739209823.6736946;-35.57807855764607
1739209823.6736965;-33.981070128970906
1739209823.6736984;-45.120503652039325
1739209823.6737003;-45.120503652039325
1739209823.6737022;-38.13080360867914
1739209823.6737041;-31.141103565318915
1739209823.6737063;-38.13080360867914
1739209823.6737082;-45.120503652039325
1739209823.67371;-32.816014438256545
1739209823.673712;-31.141103565318915
1739209823.673714;-35.57807855764607
1739209823.6737158;-38.13080360867914
1739209823.6737177;-35.57807855764607
1739209823.6737196;-38.13080360867914
1739209823.6737216;-38.13080360867914
1739209823.6737237;-38.13080360867914
1739209823.6737256;-45.120503652039325
1739209823.6737275;-33.981070128970906
1739209823.6737294;-33.981070128970906
1739209823.6737313;-38.13080360867914
1739209823.6737332;-38.13080360867914
1739209823.6737351;-31.141103565318915
1739209823.673737;-35.57807855764607
1739209823.673739;-38.13080360867914
1739209823.673741;-45.120503652039325
1739209823.673743;-45.120503652039325
1739209823.673745;-38.13080360867914
1739209823.6737468;-38.13080360867914
1739209823.6737487;-45.120503652039325
1739209823.6737506;-38.13080360867914
1739209823.6737525;-38.13080360867914
1739209823.6737545;-45.120503652039325
1739209823.6737564;-45.120503652039325
1739209823.6737585;-38.13080360867914
1739209823.6737604;-30.49652367304973
1739209823.6737623;-38.13080360867914
1739209823.6737642;-45.120503652039325
1739209823.6737661;-38.13080360867914
1739209823.673768;-38.13080360867914
1739209823.67377;-45.120503652039325
1739209823.6737719;-35.57807855764607
1739209823.6737738;-38.13080360867914
1739209823.673776;-38.13080360867914
1739209823.6737778;-33.981070128970906
1739209823.6737797;-45.120503652039325
1739209823.6737816;-38.13080360867914
1739209823.6737835;-32.816014438256545
1739209823.6737854;-45.120503652039325
1739209823.6737874;-38.13080360867914
1739209823.6737893;-35.57807855764607
1739209823.6737912;-33.981070128970906
1739209823.6737933;-45.120503652039325
1739209823.6737952;-38.13080360867914
1739209823.6737971;-38.13080360867914
1739209823.673799;-38.13080360867914
1739209823.673801;-38.13080360867914
1739209823.6738029;-38.13080360867914
1739209823.6738048;-33.981070128970906
1739209823.6738067;-45.120503652039325
1739209823.6738086;-45.120503652039325
1739209823.6738107;-45.120503652039325
1739209823.6738126;-45.120503652039325
1739209823.6738145;-45.120503652039325
1739209823.6738164;-45.120503652039325
1739209823.6738183;-45.120503652039325
1739209823.6738203;-38.13080360867914
1739209823.6738222;-38.13080360867914
1739209823.673824;-33.981070128970906
1739209823.673826;-45.120503652039325
1739209823.6738281;-45.120503652039325
1739209823.67383;-28.58837851428586
1739209823.673832;-32.816014438256545
1739209823.6738338;-38.13080360867914
1739209823.6738358;-38.13080360867914
1739209823.6738377;-35.57807855764607
1739209823.6738396;-38.13080360867914
1739209823.6738415;-45.120503652039325
1739209823.6738434;-45.120503652039325
1739209823.6738455;-45.120503652039325
1739209823.6738474;-38.13080360867914
1739209823.6738493;-35.57807855764607
1739209823.6738513;-45.120503652039325
1739209823.6738532;-45.120503652039325
1739209823.673855;-45.120503652039325
1739209823.673857;-45.120503652039325
1739209823.673859;-45.120503652039325
1739209823.673861;-45.120503652039325
1739209823.673863;-45.120503652039325
1739209823.6738648;-38.13080360867914
1739209823.6738667;-35.57807855764607
1739209823.6738687;-38.13080360867914
1739209823.6738706;-45.120503652039325
1739209823.6738725;-45.120503652039325
1739209823.6738744;-45.120503652039325
1739209823.6738763;-45.120503652039325
1739209823.6738784;-45.120503652039325
1739209823.6738803;-45.120503652039325
1739209823.6738822;-45.120503652039325
1739209823.6738842;-38.13080360867914
1739209823.673886;-35.57807855764607
1739209823.673888;-45.120503652039325
1739209823.6738899;-38.13080360867914
1739209823.6738918;-33.981070128970956
1739209823.6738937;-45.120503652039325
1739209823.6738958;-38.13080360867914
1739209823.6738977;-45.120503652039325
1739209823.6738997;-45.120503652039325
1739209823.6739016;-45.120503652039325
1739209823.6739035;-38.13080360867914
1739209823.6739054;-45.120503652039325
1739209823.6739073;-29.438486411369333
1739209823.6739092;-33.981070128970906
1739209823.673911;-38.13080360867914
1739209823.6739132;-35.57807855764607
1739209823.6739151;-35.57807855764607
1739209823.673917;-38.13080360867914
1739209823.673919;-38.13080360867914
1739209823.6739209;-35.57807855764607
1739209823.6739228;-45.120503652039325
1739209823.6739247;-45.120503652039325
1739209823.6739266;-45.120503652039325
1739209823.6739285;-38.13080360867914
1739209823.6739306;-33.981070128970906
1739209823.6739326;-38.13080360867914
1739209823.6739345;-45.120503652039325
1739209823.6739364;-35.57807855764607
1739209823.6739383;-45.120503652039325
1739209823.6739402;-45.120503652039325
1739209823.673942;-35.57807855764607
1739209823.673944;-45.120503652039325
1739209823.673946;-45.120503652039325
1739209823.673948;-45.120503652039325
1739209823.67395;-38.13080360867914
1739209823.6739519;-38.13080360867914
1739209823.6739538;-32.816014438256545
1739209823.6739557;-31.141103565318893
1739209823.6739576;-38.13080360867914
1739209823.6739595;-35.57807855764607
1739209823.6739614;-45.120503652039325
1739209823.6739633;-45.120503652039325
1739209823.6739655;-38.13080360867914
1739209823.6739674;-45.120503652039325
1739209823.6739693;-35.57807855764607
1739209823.6739712;-35.57807855764607
1739209823.673973;-45.120503652039325
1739209823.673975;-38.13080360867914
1739209823.673977;-33.981070128970906
1739209823.6739788;-38.13080360867914
1739209823.6739807;-38.13080360867914
1739209823.6739829;-35.57807855764607
1739209823.6739848;-45.120503652039325
1739209823.6739867;-45.120503652039325
1739209823.6739886;-38.13080360867914
1739209823.6739905;-38.13080360867914
1739209823.6739924;-45.120503652039325
1739209823.6739943;-38.13080360867914
1739209823.6739962;-35.57807855764607
1739209823.673998;-45.120503652039325
1739209823.6740003;-32.816014438256545
1739209823.6740022;-35.57807855764607
1739209823.674004;-45.120503652039325
1739209823.674006;-45.120503652039325
1739209823.674008;-38.13080360867914
1739209823.6740098;-38.13080360867914
1739209823.6740117;-45.120503652039325
1739209823.6740136;-45.120503652039325
1739209823.6740155;-45.120503652039325
1739209823.6740177;-45.120503652039325
1739209823.6740196;-45.120503652039325
1739209823.6740215;-38.13080360867914
1739209823.6740234;-38.13080360867914
1739209823.6740253;-45.120503652039325
1739209823.6740272;-35.57807855764607
1739209823.674029;-38.13080360867914
1739209823.674031;-45.120503652039325
1739209823.6740332;-38.13080360867914
1739209823.674035;-38.13080360867914
1739209823.674037;-38.13080360867914
1739209823.674039;-45.120503652039325
1739209823.6740408;-45.120503652039325
1739209823.6740427;-35.57807855764607
1739209823.6740446;-38.13080360867914
1739209823.6740465;-38.13080360867914
1739209823.6740484;-38.13080360867914
1739209823.6740506;-38.13080360867914
1739209823.6740525;-38.13080360867914
1739209823.6740544;-38.13080360867914
1739209823.6740563;-38.13080360867914
1739209823.6740582;-38.13080360867914
1739209823.67406;-38.13080360867914
1739209823.674062;-45.120503652039325
1739209823.674064;-33.981070128970906
1739209823.6740658;-38.13080360867914
1739209823.674068;-38.13080360867914
1739209823.67407;-45.120503652039325
1739209823.6740718;-45.120503652039325
1739209823.6740737;-38.13080360867914
1739209823.6740756;-38.13080360867914
1739209823.6740775;-45.120503652039325
1739209823.6740794;-38.13080360867914
1739209823.6740813;-38.13080360867914
1739209823.6740832;-38.13080360867914
1739209823.6740854;-45.120503652039325
1739209823.6740873;-45.120503652039325
1739209823.6740892;-45.120503652039325
1739209823.674091;-45.120503652039325
1739209823.674093;-45.120503652039325
1739209823.674095;-38.13080360867914
1739209823.6740968;-45.120503652039325
1739209823.6740987;-45.120503652039325
1739209823.6741006;-38.13080360867914
1739209823.6741028;-33.981070128970906
1739209823.6741047;-38.13080360867914
1739209823.6741066;-38.13080360867914
1739209823.6741085;-35.57807855764607
1739209823.6741104;-38.13080360867914
1739209823.6741123;-45.120503652039325
1739209823.6741142;-45.120503652039325
1739209823.6741161;-45.120503652039325
1739209823.674118;-38.13080360867914
1739209823.6741202;-33.981070128970906
1739209823.674122;-45.120503652039325
1739209823.674124;-38.13080360867914
1739209823.674126;-33.981070128970906
1739209823.6741278;-31.141103565318915
1739209823.6741297;-45.120503652039325
1739209823.6741316;-45.120503652039325
1739209823.6741335;-38.13080360867914
1739209823.6741354;-45.120503652039325
1739209823.6741376;-45.120503652039325
1739209823.6741395;-38.13080360867914
1739209823.6741414;-38.13080360867914
1739209823.6741433;-33.981070128970906
1739209823.6741452;-35.57807855764607
1739209823.6741471;-45.120503652039325
1739209823.674149;-38.13080360867914
1739209823.674151;-38.13080360867914
1739209823.6741529;-38.13080360867914
1739209823.674155;-35.57807855764607
1739209823.674157;-33.981070128970906
1739209823.6741588;-31.141103565318915
1739209823.6741607;-45.120503652039325
1739209823.6741626;-45.120503652039325
1739209823.6741645;-38.13080360867914
1739209823.6741664;-38.13080360867914
1739209823.6741683;-45.120503652039325
1739209823.6741703;-45.120503652039325
1739209823.6741724;-45.120503652039325
1739209823.6741743;-45.120503652039325
1739209823.6741762;-45.120503652039325
1739209823.6741781;-45.120503652039325
1739209823.67418;-38.13080360867914
1739209823.674182;-33.981070128970906
1739209823.6741838;-38.13080360867914
1739209823.6741858;-38.13080360867914
1739209823.6741877;-45.120503652039325
1739209823.6741898;-38.13080360867914
1739209823.6741917;-35.57807855764607
1739209823.6741936;-38.13080360867914
1739209823.6741955;-38.13080360867914
1739209823.6741974;-38.13080360867914
1739209823.6741993;-38.13080360867914
1739209823.6742013;-45.120503652039325
1739209823.6742032;-38.13080360867914
1739209823.674205;-28.992665084841942
1739209823.6742072;-38.13080360867914
1739209823.674209;-35.57807855764607
1739209823.674211;-35.57807855764607
1739209823.674213;-45.120503652039325
1739209823.6742148;-45.120503652039325
1739209823.6742167;-33.981070128970906
1739209823.6742187;-38.13080360867914
1739209823.6742206;-45.120503652039325
1739209823.6742227;-45.120503652039325
1739209823.6742246;-38.13080360867914
1739209823.6742265;-45.120503652039325
1739209823.6742284;-35.57807855764607
1739209823.6742303;-35.57807855764607
1739209823.6742322;-45.120503652039325
1739209823.6742342;-38.13080360867914
1739209823.674236;-38.13080360867914
1739209823.674238;-38.13080360867914
1739209823.67424;-45.120503652039325
1739209823.674242;-38.13080360867914
1739209823.674244;-35.57807855764607
1739209823.6742458;-38.13080360867914
1739209823.6742477;-45.120503652039325
1739209823.6742496;-45.120503652039325
1739209823.6742516;-31.141103565318915
1739209823.6742535;-38.13080360867914
1739209823.6742554;-45.120503652039325
1739209823.6742575;-45.120503652039325
1739209823.6742594;-38.13080360867914
1739209823.6742613;-38.13080360867914
1739209823.6742632;-45.120503652039325
1739209823.6742651;-45.120503652039325
1739209823.674267;-38.13080360867914
1739209823.674269;-38.13080360867914
1739209823.6742709;-45.120503652039325
1739209823.6742728;-45.120503652039325
1739209823.674275;-35.57807855764607
1739209823.6742768;-38.13080360867914
1739209823.6742787;-45.120503652039325
1739209823.6742806;-45.120503652039325
1739209823.6742826;-38.13080360867914
1739209823.6742845;-38.13080360867914
1739209823.6742864;-45.120503652039325
1739209823.6742883;-45.120503652039325
1739209823.6742902;-45.120503652039325
1739209823.6742923;-38.13080360867914
1739209823.6742942;-45.120503652039325
1739209823.6742961;-38.13080360867914
1739209823.674298;-38.13080360867914
1739209823.6743;-45.120503652039325
1739209823.6743019;-45.120503652039325
1739209823.6743038;-45.120503652039325
1739209823.6743057;-38.13080360867914
1739209823.6743076;-38.13080360867914
1739209823.6743097;-45.120503652039325
1739209823.6743116;-45.120503652039325
1739209823.6743135;-38.13080360867914
1739209823.6743155;-31.141103565318915
1739209823.6743174;-32.816014438256545
1739209823.6743193;-31.141103565318915
1739209823.6743212;-45.120503652039325
1739209823.674323;-35.57807855764607
1739209823.674325;-45.120503652039325
1739209823.6743271;-38.13080360867914
1739209823.674329;-45.120503652039325
1739209823.674331;-45.120503652039325
1739209823.6743329;-45.120503652039325
1739209823.6743348;-38.13080360867914
1739209823.6743367;-45.120503652039325
1739209823.6743386;-38.13080360867914
1739209823.6743405;-38.13080360867914
1739209823.6743424;-38.13080360867914
1739209823.6743445;-38.13080360867914
1739209823.6743464;-38.13080360867914
1739209823.6743484;-38.13080360867914
1739209823.6743503;-45.120503652039325
1739209823.6743522;-38.13080360867914
1739209823.674354;-45.120503652039325
1739209823.674356;-35.57807855764607
1739209823.674358;-35.57807855764607
1739209823.6743598;-38.13080360867914
1739209823.674362;-31.141103565318915
1739209823.6743639;-38.13080360867914
1739209823.6743658;-45.120503652039325
1739209823.6743677;-45.120503652039325
1739209823.6743696;-45.120503652039325
1739209823.6743715;-45.120503652039325
1739209823.6743734;-38.13080360867914
1739209823.6743753;-45.120503652039325
1739209823.6743772;-33.981070128970956
1739209823.6743793;-45.120503652039325
1739209823.6743813;-45.120503652039325
1739209823.6743832;-38.13080360867914
1739209823.674385;-45.120503652039325
1739209823.674387;-45.120503652039325
1739209823.674389;-45.120503652039325
1739209823.6743908;-35.57807855764607
1739209823.6743927;-28.992665084841942
1739209823.6743948;-38.13080360867914
1739209823.6743968;-38.13080360867914
1739209823.6743987;-35.57807855764607
1739209823.6744006;-32.816014438256545
1739209823.6744025;-45.120503652039325
1739209823.6744044;-45.120503652039325
1739209823.6744063;-38.13080360867914
1739209823.6744082;-45.120503652039325
1739209823.67441;-45.120503652039325
1739209823.6744123;-38.13080360867914
1739209823.6744142;-38.13080360867914
1739209823.674416;-38.13080360867914
1739209823.674418;-45.120503652039325
1739209823.6744199;-45.120503652039325
1739209823.6744218;-38.13080360867914
1739209823.6744237;-35.57807855764607
1739209823.6744256;-45.120503652039325
1739209823.6744275;-45.120503652039325
1739209823.6744297;-35.57807855764607
1739209823.6744316;-38.13080360867914
1739209823.6744335;-45.120503652039325
1739209823.6744354;-45.120503652039325
1739209823.6744373;-33.981070128970906
1739209823.6744392;-25.826314394896357
1739209823.674441;-38.13080360867914
1739209823.674443;-38.13080360867914
1739209823.674445;-38.13080360867914
1739209823.674447;-33.981070128970906
1739209823.674449;-45.120503652039325
1739209823.6744509;-45.120503652039325
1739209823.6744528;-38.13080360867914
1739209823.6744547;-33.981070128970906
1739209823.6744566;-38.13080360867914
1739209823.6744585;-45.120503652039325
1739209823.6744604;-45.120503652039325
1739209823.6744623;-45.120503652039325
1739209823.6744645;-38.13080360867914
1739209823.6744664;-45.120503652039325
1739209823.6744683;-45.120503652039325
1739209823.6744702;-33.981070128970906
1739209823.674472;-38.13080360867914
1739209823.674474;-38.13080360867914
1739209823.674476;-45.120503652039325
1739209823.6744778;-45.120503652039325
1739209823.6744797;-35.57807855764607
1739209823.6744819;-38.13080360867914
1739209823.6744838;-45.120503652039325
1739209823.6744857;-45.120503652039325
1739209823.6744876;-38.13080360867914
1739209823.6744895;-35.57807855764607
1739209823.6744914;-45.120503652039325
1739209823.6744933;-45.120503652039325
1739209823.6744952;-35.57807855764607
1739209823.6744971;-45.120503652039325
1739209823.6744993;-45.120503652039325
1739209823.6745012;-38.13080360867914
1739209823.674503;-38.13080360867914
1739209823.674505;-45.120503652039325
1739209823.674507;-45.120503652039325
1739209823.6745088;-45.120503652039325
1739209823.6745107;-45.120503652039325
1739209823.6745126;-33.981070128970906
1739209823.6745145;-45.120503652039325
1739209823.6745167;-33.981070128970906
1739209823.6745186;-31.141103565318893
1739209823.6745205;-35.57807855764607
1739209823.6745224;-45.120503652039325
1739209823.6745243;-38.13080360867914
1739209823.6745262;-38.13080360867914
1739209823.6745281;-45.120503652039325
1739209823.67453;-45.120503652039325
1739209823.674532;-38.13080360867914
1739209823.674534;-38.13080360867914
1739209823.674536;-45.120503652039325
1739209823.674538;-38.13080360867914
1739209823.6745398;-45.120503652039325
1739209823.6745417;-45.120503652039325
1739209823.6745436;-45.120503652039325
1739209823.6745455;-38.13080360867914
1739209823.6745474;-35.57807855764607
1739209823.6745493;-45.120503652039325
1739209823.6745515;-45.120503652039325
1739209823.6745534;-38.13080360867914
1739209823.6745553;-35.57807855764607
1739209823.6745572;-45.120503652039325
1739209823.674559;-45.120503652039325
1739209823.674561;-32.816014438256545
1739209823.674563;-38.13080360867914
1739209823.6745648;-38.13080360867914
1739209823.6745667;-38.13080360867914
1739209823.674569;-35.57807855764607
1739209823.6745708;-31.141103565318915
1739209823.6745727;-33.981070128970906
1739209823.6745746;-45.120503652039325
1739209823.6745765;-25.077289914212862
1739209823.6745784;-24.151403521958727
1739209823.6745803;-33.981070128970956
1739209823.6745822;-31.141103565318915
1739209823.6745844;-27.8777449560314
1739209823.6745863;-32.816014438256545
1739209823.6745882;-33.981070128970956
1739209823.67459;-38.13080360867914
1739209823.674592;-45.120503652039325
1739209823.674594;-33.981070128970906
1739209823.6745958;-38.13080360867914
1739209823.6745977;-38.13080360867914
1739209823.6745996;-30.49652367304973
1739209823.6746018;-20.954098578656478
1739209823.6746037;-25.826314394896357
1739209823.6746056;-45.120503652039325
1739209823.6746075;-24.15140352195872
1739209823.6746094;-32.816014438256545
1739209823.6746113;-32.816014438256545
1739209823.6746132;-28.21854285175415
1739209823.6746151;-38.13080360867914
1739209823.674617;-45.120503652039325
1739209823.6746192;-45.120503652039325
1739209823.674621;-38.13080360867914
1739209823.674623;-29.438486411369354
1739209823.674625;-24.746238672633048
1739209823.6746268;-25.826314394896357
1739209823.6746287;-35.57807855764607
1739209823.6746306;-29.438486411369333
1739209823.6746325;-33.981070128970906
1739209823.6746345;-38.13080360867914
1739209823.6746366;-30.49652367304973
1739209823.6746385;-38.13080360867914
1739209823.6746404;-45.120503652039325
1739209823.6746423;-31.141103565318893
1739209823.6746442;-32.816014438256545
1739209823.6746461;-32.816014438256545
1739209823.674648;-26.03565346325281
1739209823.67465;-27.267205301931607
1739209823.6746519;-35.57807855764607
1739209823.674654;-45.120503652039325
1739209823.674656;-28.992665084841967
1739209823.6746578;-45.120503652039325
1739209823.6746597;-35.57807855764607
1739209823.6746616;-38.13080360867914
1739209823.6746635;-38.13080360867914
1739209823.6746655;-38.13080360867914
1739209823.6746674;-31.141103565318893
1739209823.6746693;-45.120503652039325
1739209823.6746714;-25.077289914212862
1739209823.6746733;-22.264930561961563
1739209823.6746752;-28.992665084841967
1739209823.6746771;-28.992665084841942
1739209823.674679;-38.13080360867914
1739209823.674681;-45.120503652039325
1739209823.6746829;-31.141103565318893
1739209823.6746848;-45.120503652039325
1739209823.6746867;-45.120503652039325
1739209823.6746888;-31.141103565318893
1739209823.6746907;-31.141103565318893
1739209823.6746926;-31.141103565318915
1739209823.6746945;-31.141103565318943
1739209823.6746964;-22.44878636800916
1739209823.675025;-29.438486411369354
1739209823.675027;-35.57807855764607
1739209823.6750286;-28.21854285175415
1739209823.6750305;-38.13080360867914
1739209823.6750321;-35.57807855764607
1739209823.675034;-33.981070128970956
1739209823.6750357;-31.141103565318943
1739209823.6750376;-38.13080360867914
1739209823.6750393;-25.62660358559016
1739209823.675041;-23.50682362968953
1739209823.6750429;-45.120503652039325
1739209823.6750445;-38.13080360867914
1739209823.6750464;-45.120503652039325
1739209823.675048;-32.816014438256545
1739209823.67505;-31.141103565318915
1739209823.6750517;-38.13080360867914
1739209823.6750536;-29.438486411369333
1739209823.6750553;-30.49652367304973
1739209823.675057;-28.992665084841967
1739209823.6750588;-28.588378514285886
1739209823.6750605;-24.589719217205094
1739209823.6750624;-24.15140352195873
1739209823.675064;-33.981070128970956
1739209823.675066;-45.120503652039325
1739209823.6750677;-38.13080360867914
1739209823.6750696;-27.8777449560314
1739209823.6750712;-27.877744956031414
1739209823.675073;-45.120503652039325
1739209823.6750748;-38.13080360867914
1739209823.6750765;-31.141103565318893
1739209823.6750784;-29.438486411369347
1739209823.67508;-26.991370085610722
1739209823.675082;-38.13080360867914
1739209823.6750836;-38.13080360867914
1739209823.6750855;-28.21854285175415
1739209823.6750872;-38.13080360867914
1739209823.675089;-38.13080360867914
1739209823.6750908;-33.981070128970906
1739209823.6750925;-35.57807855764607
1739209823.6750944;-38.13080360867914
1739209823.675096;-31.14110356531892
1739209823.675098;-26.991370085610736
1739209823.6750996;-29.438486411369347
1739209823.6751015;-33.981070128970906
1739209823.6751032;-26.991370085610722
1739209823.6751049;-30.49652367304976
1739209823.6751068;-27.267205301931607
1739209823.6751084;-29.438486411369333
1739209823.6751103;-38.13080360867914
1739209823.675112;-31.141103565318915
1739209823.675114;-27.267205301931607
1739209823.6751156;-31.14110356531892
1739209823.6751173;-28.992665084841942
1739209823.6751192;-33.981070128970906
1739209823.6751208;-33.981070128970906
1739209823.6751227;-28.992665084841967
1739209823.6751244;-28.218542851754165
1739209823.6751263;-26.487275050834715
1739209823.675128;-38.13080360867914
1739209823.67513;-38.13080360867914
1739209823.6751316;-26.487275050834715
1739209823.6751332;-45.120503652039325
1739209823.6751351;-27.267205301931607
1739209823.6751368;-25.826314394896354
1739209823.6751387;-38.13080360867914
1739209823.6751404;-22.54371790334745
1739209823.6751423;-24.15140352195872
1739209823.675144;-32.816014438256545
1739209823.6751459;-45.120503652039325
1739209823.6751475;-25.62660358559016
1739209823.6751492;-31.141103565318915
1739209823.675151;-25.62660358559016
1739209823.6751528;-31.141103565318915
1739209823.6751547;-38.13080360867914
1739209823.6751564;-45.120503652039325
1739209823.6751583;-31.14110356531892
1739209823.67516;-30.49652367304973
1739209823.6751618;-38.13080360867914
1739209823.6751635;-31.141103565318915
1739209823.6751652;-38.13080360867914
1739209823.675167;-27.8777449560314
1739209823.6751688;-25.826314394896354
1739209823.6751707;-32.81601443825658
1739209823.6751723;-33.981070128970906
1739209823.6751742;-35.57807855764607
1739209823.675176;-30.49652367304973
1739209823.6751778;-38.13080360867914
1739209823.6751795;-45.120503652039325
1739209823.6751812;-45.120503652039325
1739209823.675183;-38.13080360867914
1739209823.6751847;-31.141103565318915
1739209823.6751866;-27.8777449560314
1739209823.6751883;-28.992665084841942
1739209823.6751902;-35.57807855764607
1739209823.6751919;-27.267205301931607
1739209823.6751938;-32.81601443825658
1739209823.6751955;-45.120503652039325
1739209823.6751971;-28.992665084841942
1739209823.675199;-28.58837851428586
1739209823.6752007;-38.13080360867914
1739209823.6752026;-33.981070128970906
1739209823.6752043;-33.981070128970906
1739209823.6752062;-33.981070128970906
1739209823.6752079;-45.120503652039325
1739209823.6752098;-45.120503652039325
1739209823.6752114;-38.13080360867914
1739209823.675213;-45.120503652039325
1739209823.675215;-45.120503652039325
1739209823.6752167;-45.120503652039325
1739209823.6752186;-45.120503652039325
1739209823.6752203;-45.120503652039325
1739209823.6752222;-45.120503652039325
1739209823.6752238;-45.120503652039325
1739209823.6752257;-38.13080360867914
1739209823.6752274;-38.13080360867914
1739209823.675229;-38.13080360867914
1739209823.675231;-45.120503652039325
1739209823.6752326;-45.120503652039325
1739209823.6752346;-45.120503652039325
1739209823.6752362;-38.13080360867914
1739209823.6752381;-45.120503652039325
1739209823.6752398;-45.120503652039325
1739209823.6752417;-38.13080360867914
1739209823.6752434;-45.120503652039325
1739209823.675245;-45.120503652039325
1739209823.675247;-38.13080360867914
1739209823.6752486;-38.13080360867914
1739209823.6752505;-45.120503652039325
1739209823.6752522;-45.120503652039325
1739209823.675254;-38.13080360867914
1739209823.6752558;-45.120503652039325
1739209823.6752577;-38.13080360867914
1739209823.6752594;-38.13080360867914
1739209823.675261;-38.13080360867914
1739209823.675263;-38.13080360867914
1739209823.6752646;-45.120503652039325
1739209823.6752665;-45.120503652039325
1739209823.6752682;-38.13080360867914
1739209823.67527;-33.981070128970906
1739209823.6752717;-38.13080360867914
1739209823.6752737;-45.120503652039325
1739209823.6752753;-45.120503652039325
1739209823.675277;-30.49652367304973
1739209823.675279;-32.816014438256545
1739209823.6752806;-45.120503652039325
1739209823.6752825;-45.120503652039325
1739209823.6752841;-35.57807855764607
1739209823.675286;-32.816014438256545
1739209823.6752877;-45.120503652039325
1739209823.6752896;-45.120503652039325
1739209823.6752913;-38.13080360867914
1739209823.675293;-45.120503652039325
1739209823.6752949;-38.13080360867914
1739209823.6752965;-38.13080360867914
1739209823.6752985;-38.13080360867914
1739209823.6753001;-45.120503652039325
1739209823.675302;-38.13080360867914
1739209823.6753037;-38.13080360867914
1739209823.6753054;-35.57807855764607
1739209823.6753073;-38.13080360867914
1739209823.675309;-45.120503652039325
1739209823.6753109;-45.120503652039325
1739209823.6753125;-32.816014438256545
1739209823.6753144;-38.13080360867914
1739209823.675316;-38.13080360867914
1739209823.675318;-38.13080360867914
1739209823.6753197;-38.13080360867914
1739209823.6753213;-45.120503652039325
1739209823.6753232;-45.120503652039325
1739209823.675325;-45.120503652039325
1739209823.6753268;-45.120503652039325
1739209823.6753285;-45.120503652039325
1739209823.6753304;-45.120503652039325
1739209823.675332;-38.13080360867914
1739209823.675334;-45.120503652039325
1739209823.6753356;-45.120503652039325
1739209823.6753373;-38.13080360867914
1739209823.6753392;-45.120503652039325
1739209823.675341;-45.120503652039325
1739209823.6753428;-45.120503652039325
1739209823.6753445;-33.981070128970906
1739209823.6753464;-38.13080360867914
1739209823.675348;-32.816014438256545
1739209823.67535;-28.58837851428586
1739209823.6753516;-45.120503652039325
1739209823.6753533;-38.13080360867914
1739209823.6753552;-35.57807855764607
1739209823.6753569;-35.57807855764607
1739209823.6753588;-45.120503652039325
1739209823.6753604;-38.13080360867914
1739209823.6753623;-45.120503652039325
1739209823.675364;-45.120503652039325
1739209823.675366;-45.120503652039325
1739209823.6753676;-45.120503652039325
1739209823.6753693;-45.120503652039325
1739209823.6753712;-45.120503652039325
1739209823.6753728;-45.120503652039325
1739209823.6753747;-45.120503652039325
1739209823.6753764;-45.120503652039325
1739209823.6753783;-45.120503652039325
1739209823.67538;-38.13080360867914
1739209823.675382;-38.13080360867914
1739209823.6753836;-45.120503652039325
1739209823.6753852;-45.120503652039325
1739209823.6753871;-38.13080360867914
1739209823.6753888;-45.120503652039325
1739209823.6753907;-31.141103565318893
1739209823.6753924;-25.62660358559016
1739209823.6753943;-45.120503652039325
1739209823.675396;-45.120503652039325
1739209823.6753979;-35.57807855764607
1739209823.6753995;-35.57807855764607
1739209823.6754012;-45.120503652039325
1739209823.675403;-45.120503652039325
1739209823.6754048;-45.120503652039325
1739209823.6754067;-33.981070128970956
1739209823.6754084;-45.120503652039325
1739209823.6754103;-45.120503652039325
1739209823.675412;-33.981070128970906
1739209823.6754138;-38.13080360867914
1739209823.6754155;-38.13080360867914
1739209823.6754172;-38.13080360867914
1739209823.675419;-45.120503652039325
1739209823.6754208;-38.13080360867914
1739209823.6754227;-45.120503652039325
1739209823.6754243;-45.120503652039325
1739209823.6754262;-45.120503652039325
1739209823.675428;-45.120503652039325
1739209823.6754298;-38.13080360867914
1739209823.6754315;-38.13080360867914
1739209823.6754332;-45.120503652039325
1739209823.675435;-33.981070128970906
1739209823.6754367;-33.981070128970906
1739209823.6754386;-45.120503652039325
1739209823.6754403;-45.120503652039325
1739209823.6754422;-32.816014438256545
1739209823.675444;-38.13080360867914
