CAN Message; 0x77:b911ebdb2ce26880
Timestamp;Amplitude
1739209629.9304502;-31.141103565318915
1739209629.9304512;-45.120503652039325
1739209629.930452;-38.13080360867914
1739209629.930453;-38.13080360867914
1739209629.930454;-45.120503652039325
1739209629.930455;-33.981070128970906
1739209629.930456;-45.120503652039325
1739209629.9304569;-38.13080360867914
1739209629.9304578;-31.141103565318915
1739209629.9304588;-45.120503652039325
1739209629.9304597;-45.120503652039325
1739209629.9304607;-45.120503652039325
1739209629.9304616;-38.13080360867914
1739209629.9304626;-38.13080360867914
1739209629.9304636;-45.120503652039325
1739209629.9304645;-38.13080360867914
1739209629.9304655;-33.981070128970906
1739209629.9304664;-45.120503652039325
1739209629.9304674;-35.57807855764607
1739209629.9304683;-35.57807855764607
1739209629.930469;-45.120503652039325
1739209629.93047;-45.120503652039325
1739209629.930471;-33.981070128970906
1739209629.930472;-33.981070128970906
1739209629.9304729;-38.13080360867914
1739209629.9304738;-45.120503652039325
1739209629.9304748;-45.120503652039325
1739209629.9304757;-38.13080360867914
1739209629.9304767;-38.13080360867914
1739209629.9304776;-38.13080360867914
1739209629.9304786;-38.13080360867914
1739209629.9304795;-33.981070128970906
1739209629.9304805;-38.13080360867914
1739209629.9304814;-45.120503652039325
1739209629.9304824;-45.120503652039325
1739209629.9304833;-45.120503652039325
1739209629.9304843;-45.120503652039325
1739209629.9304852;-38.13080360867914
1739209629.9304862;-45.120503652039325
1739209629.9304872;-32.816014438256545
1739209629.9304879;-38.13080360867914
1739209629.9304888;-45.120503652039325
1739209629.9304898;-38.13080360867914
1739209629.9304907;-38.13080360867914
1739209629.9304917;-38.13080360867914
1739209629.9304926;-45.120503652039325
1739209629.9304936;-38.13080360867914
1739209629.9304945;-45.120503652039325
1739209629.9304955;-38.13080360867914
1739209629.9304965;-45.120503652039325
1739209629.9304974;-45.120503652039325
1739209629.9304984;-45.120503652039325
1739209629.9304993;-33.981070128970906
1739209629.9305003;-32.816014438256545
1739209629.9305012;-45.120503652039325
1739209629.9305022;-45.120503652039325
1739209629.9305031;-28.992665084841942
1739209629.930504;-38.13080360867914
1739209629.930505;-38.13080360867914
1739209629.930506;-38.13080360867914
1739209629.9305067;-45.120503652039325
1739209629.9305077;-45.120503652039325
1739209629.9305086;-38.13080360867914
1739209629.9305096;-33.981070128970906
1739209629.9305105;-45.120503652039325
1739209629.9305115;-38.13080360867914
1739209629.9305124;-45.120503652039325
1739209629.9305134;-45.120503652039325
1739209629.9305143;-38.13080360867914
1739209629.9305153;-35.57807855764607
1739209629.9305162;-45.120503652039325
1739209629.9305172;-38.13080360867914
1739209629.9305182;-38.13080360867914
1739209629.930519;-35.57807855764607
1739209629.93052;-38.13080360867914
1739209629.930521;-35.57807855764607
1739209629.930522;-33.981070128970956
1739209629.930523;-45.120503652039325
1739209629.9305239;-33.981070128970906
1739209629.9305248;-38.13080360867914
1739209629.9305258;-33.981070128970906
1739209629.9305265;-45.120503652039325
1739209629.9305274;-45.120503652039325
1739209629.9305284;-38.13080360867914
1739209629.9305294;-33.981070128970906
1739209629.9305303;-38.13080360867914
1739209629.9305313;-35.57807855764607
1739209629.9305322;-33.981070128970906
1739209629.9305332;-38.13080360867914
1739209629.9305341;-32.816014438256545
1739209629.930535;-38.13080360867914
1739209629.930536;-35.57807855764607
1739209629.930537;-45.120503652039325
1739209629.930538;-38.13080360867914
1739209629.930539;-45.120503652039325
1739209629.9305398;-45.120503652039325
1739209629.9305408;-45.120503652039325
1739209629.9305418;-45.120503652039325
1739209629.9305427;-38.13080360867914
1739209629.9305437;-45.120503652039325
1739209629.9305446;-35.57807855764607
1739209629.9305453;-38.13080360867914
1739209629.9305463;-45.120503652039325
1739209629.9305472;-45.120503652039325
1739209629.9305482;-38.13080360867914
1739209629.9305491;-30.49652367304973
1739209629.93055;-45.120503652039325
1739209629.930551;-38.13080360867914
1739209629.930552;-45.120503652039325
1739209629.930553;-38.13080360867914
1739209629.930554;-38.13080360867914
1739209629.9305549;-35.57807855764607
1739209629.9305558;-38.13080360867914
1739209629.9305568;-45.120503652039325
1739209629.9305577;-38.13080360867914
1739209629.9305587;-38.13080360867914
1739209629.9305596;-35.57807855764607
1739209629.9305606;-38.13080360867914
1739209629.9305615;-38.13080360867914
1739209629.9305625;-32.816014438256545
1739209629.9305634;-45.120503652039325
1739209629.9305642;-33.981070128970906
1739209629.930565;-35.57807855764607
1739209629.930566;-35.57807855764607
1739209629.930567;-45.120503652039325
1739209629.930568;-38.13080360867914
1739209629.930569;-35.57807855764607
1739209629.93057;-45.120503652039325
1739209629.9305708;-45.120503652039325
1739209629.9305718;-45.120503652039325
1739209629.9305727;-45.120503652039325
1739209629.9305737;-38.13080360867914
1739209629.9305747;-45.120503652039325
1739209629.9305756;-45.120503652039325
1739209629.9305766;-35.57807855764607
1739209629.9305775;-35.57807855764607
1739209629.9305785;-45.120503652039325
1739209629.9305794;-38.13080360867914
1739209629.9305804;-45.120503652039325
1739209629.9305813;-38.13080360867914
1739209629.9305823;-45.120503652039325
1739209629.930583;-32.816014438256545
1739209629.930584;-38.13080360867914
1739209629.930585;-45.120503652039325
1739209629.9305859;-45.120503652039325
1739209629.9305868;-45.120503652039325
1739209629.9305878;-38.13080360867914
1739209629.9305887;-38.13080360867914
1739209629.9305897;-45.120503652039325
1739209629.9305906;-45.120503652039325
1739209629.9305916;-38.13080360867914
1739209629.9305925;-38.13080360867914
1739209629.9305935;-45.120503652039325
1739209629.9305944;-45.120503652039325
1739209629.9305954;-35.57807855764607
1739209629.9305964;-38.13080360867914
1739209629.9305973;-45.120503652039325
1739209629.9305983;-33.981070128970906
1739209629.9305992;-45.120503652039325
1739209629.9306002;-38.13080360867914
1739209629.9306011;-38.13080360867914
1739209629.9306018;-38.13080360867914
1739209629.9306028;-38.13080360867914
1739209629.9306037;-38.13080360867914
1739209629.9306047;-33.981070128970906
1739209629.9306056;-45.120503652039325
1739209629.9306066;-38.13080360867914
1739209629.9306076;-38.13080360867914
1739209629.9306085;-45.120503652039325
1739209629.9306095;-33.981070128970906
1739209629.9306104;-38.13080360867914
1739209629.9306114;-38.13080360867914
1739209629.9306123;-45.120503652039325
1739209629.9306133;-45.120503652039325
1739209629.9306142;-33.981070128970906
1739209629.9306152;-32.816014438256545
1739209629.9306161;-38.13080360867914
1739209629.930617;-45.120503652039325
1739209629.930618;-31.141103565318915
1739209629.930619;-38.13080360867914
1739209629.93062;-45.120503652039325
1739209629.9306207;-45.120503652039325
1739209629.9306216;-38.13080360867914
1739209629.9306226;-32.816014438256545
1739209629.9306235;-38.13080360867914
1739209629.9306245;-33.981070128970906
1739209629.9306254;-31.141103565318915
1739209629.9306264;-38.13080360867914
1739209629.9306273;-45.120503652039325
1739209629.9306283;-38.13080360867914
1739209629.9306293;-33.981070128970906
1739209629.9306302;-45.120503652039325
1739209629.9306312;-33.981070128970906
1739209629.930632;-31.141103565318915
1739209629.930633;-33.981070128970906
1739209629.930634;-45.120503652039325
1739209629.930635;-45.120503652039325
1739209629.930636;-38.13080360867914
1739209629.930637;-33.981070128970906
1739209629.9306378;-38.13080360867914
1739209629.9306388;-45.120503652039325
1739209629.9306395;-38.13080360867914
1739209629.9306405;-38.13080360867914
1739209629.9306414;-45.120503652039325
1739209629.9306424;-38.13080360867914
1739209629.9306433;-38.13080360867914
1739209629.9306443;-45.120503652039325
1739209629.9306452;-45.120503652039325
1739209629.9306462;-45.120503652039325
1739209629.9306471;-38.13080360867914
1739209629.930648;-38.13080360867914
1739209629.930649;-45.120503652039325
1739209629.93065;-45.120503652039325
1739209629.930651;-32.816014438256545
1739209629.930652;-38.13080360867914
1739209629.9306529;-45.120503652039325
1739209629.9306538;-33.981070128970906
1739209629.9306548;-33.981070128970906
1739209629.9306557;-29.438486411369347
1739209629.9306567;-38.13080360867914
1739209629.9306576;-33.981070128970906
1739209629.9306583;-33.981070128970906
1739209629.9306593;-38.13080360867914
1739209629.9306602;-45.120503652039325
1739209629.9306612;-38.13080360867914
1739209629.9306622;-38.13080360867914
1739209629.930663;-33.981070128970906
1739209629.930664;-38.13080360867914
1739209629.930665;-38.13080360867914
1739209629.930666;-38.13080360867914
1739209629.930667;-45.120503652039325
1739209629.9306679;-38.13080360867914
1739209629.9306688;-45.120503652039325
1739209629.9306698;-38.13080360867914
1739209629.9306707;-38.13080360867914
1739209629.9306717;-45.120503652039325
1739209629.9306726;-45.120503652039325
1739209629.9306736;-45.120503652039325
1739209629.9306746;-38.13080360867914
1739209629.9306755;-45.120503652039325
1739209629.9306765;-38.13080360867914
1739209629.9306772;-35.57807855764607
1739209629.9306781;-38.13080360867914
1739209629.930679;-38.13080360867914
1739209629.93068;-38.13080360867914
1739209629.930681;-38.13080360867914
1739209629.930682;-45.120503652039325
1739209629.930683;-45.120503652039325
1739209629.9306839;-38.13080360867914
1739209629.9306848;-38.13080360867914
1739209629.9306858;-38.13080360867914
1739209629.9306867;-45.120503652039325
1739209629.9306877;-38.13080360867914
1739209629.9306886;-38.13080360867914
1739209629.9306896;-38.13080360867914
1739209629.9306905;-45.120503652039325
1739209629.9306915;-45.120503652039325
1739209629.9306924;-45.120503652039325
1739209629.9306934;-45.120503652039325
1739209629.9306943;-45.120503652039325
1739209629.9306953;-35.57807855764607
1739209629.930696;-35.57807855764607
1739209629.930697;-38.13080360867914
1739209629.930698;-35.57807855764607
1739209629.9306989;-38.13080360867914
1739209629.9306998;-45.120503652039325
1739209629.9307008;-38.13080360867914
1739209629.9307017;-45.120503652039325
1739209629.9307027;-45.120503652039325
1739209629.9307036;-38.13080360867914
1739209629.9307046;-45.120503652039325
1739209629.9307055;-45.120503652039325
1739209629.9307065;-32.816014438256545
1739209629.9307075;-38.13080360867914
1739209629.9307084;-45.120503652039325
1739209629.9307094;-45.120503652039325
1739209629.9307103;-33.981070128970906
1739209629.9307113;-28.992665084841942
1739209629.9307122;-33.981070128970906
1739209629.9307132;-38.13080360867914
1739209629.9307141;-30.49652367304973
1739209629.9307148;-27.8777449560314
1739209629.9307158;-38.13080360867914
1739209629.9307168;-38.13080360867914
1739209629.9307177;-38.13080360867914
1739209629.9307187;-38.13080360867914
1739209629.9307196;-45.120503652039325
1739209629.9307206;-45.120503652039325
1739209629.9307215;-38.13080360867914
1739209629.9307225;-38.13080360867914
1739209629.9307234;-38.13080360867914
1739209629.9307244;-38.13080360867914
1739209629.9307253;-38.13080360867914
1739209629.9307263;-45.120503652039325
1739209629.9307272;-38.13080360867914
1739209629.9307282;-38.13080360867914
1739209629.9307292;-45.120503652039325
1739209629.93073;-45.120503652039325
1739209629.930731;-38.13080360867914
1739209629.930732;-38.13080360867914
1739209629.930733;-38.13080360867914
1739209629.9307337;-38.13080360867914
1739209629.9307346;-45.120503652039325
1739209629.9307356;-38.13080360867914
1739209629.9307365;-45.120503652039325
1739209629.9307375;-45.120503652039325
1739209629.9307384;-38.13080360867914
1739209629.9307394;-38.13080360867914
1739209629.9307404;-45.120503652039325
1739209629.9307413;-45.120503652039325
1739209629.9307423;-35.57807855764607
1739209629.9307432;-38.13080360867914
1739209629.9307442;-45.120503652039325
1739209629.9307451;-45.120503652039325
1739209629.930746;-45.120503652039325
1739209629.930747;-38.13080360867914
1739209629.930748;-35.57807855764607
1739209629.930749;-38.13080360867914
1739209629.93075;-45.120503652039325
1739209629.9307508;-38.13080360867914
1739209629.9307518;-38.13080360867914
1739209629.9307528;-45.120503652039325
1739209629.9307535;-38.13080360867914
1739209629.9307544;-38.13080360867914
1739209629.9307554;-45.120503652039325
1739209629.9307563;-45.120503652039325
1739209629.9307573;-45.120503652039325
1739209629.9307582;-45.120503652039325
1739209629.9307592;-45.120503652039325
1739209629.9307601;-45.120503652039325
1739209629.930761;-45.120503652039325
1739209629.930762;-45.120503652039325
1739209629.930763;-45.120503652039325
1739209629.930764;-45.120503652039325
1739209629.930765;-38.13080360867914
1739209629.9307659;-32.816014438256545
1739209629.9307668;-45.120503652039325
1739209629.9307678;-45.120503652039325
1739209629.9307687;-38.13080360867914
1739209629.9307697;-31.141103565318915
1739209629.9307706;-33.981070128970906
1739209629.9307716;-38.13080360867914
1739209629.9307723;-38.13080360867914
1739209629.9307733;-45.120503652039325
1739209629.9307742;-45.120503652039325
1739209629.9307752;-45.120503652039325
1739209629.9307761;-45.120503652039325
1739209629.930777;-35.57807855764607
1739209629.930778;-38.13080360867914
1739209629.930779;-45.120503652039325
1739209629.93078;-45.120503652039325
1739209629.930781;-35.57807855764607
1739209629.9307818;-38.13080360867914
1739209629.9307828;-38.13080360867914
1739209629.9307837;-33.981070128970906
1739209629.9307847;-28.992665084841942
1739209629.9307857;-31.141103565318915
1739209629.9307866;-38.13080360867914
1739209629.9307876;-45.120503652039325
1739209629.9307885;-31.141103565318915
1739209629.9307895;-33.981070128970906
1739209629.9307904;-38.13080360867914
1739209629.9307911;-38.13080360867914
1739209629.930792;-38.13080360867914
1739209629.930793;-38.13080360867914
1739209629.930794;-45.120503652039325
1739209629.930795;-38.13080360867914
1739209629.930796;-45.120503652039325
1739209629.9307969;-35.57807855764607
1739209629.9307978;-35.57807855764607
1739209629.9307988;-38.13080360867914
1739209629.9307997;-45.120503652039325
1739209629.9308007;-38.13080360867914
1739209629.9308016;-38.13080360867914
1739209629.9308026;-45.120503652039325
1739209629.9308035;-38.13080360867914
1739209629.9308045;-38.13080360867914
1739209629.9308054;-38.13080360867914
1739209629.9308064;-33.981070128970906
1739209629.9308074;-33.981070128970906
1739209629.9308083;-31.141103565318915
1739209629.9308093;-35.57807855764607
1739209629.93081;-45.120503652039325
1739209629.930811;-38.13080360867914
1739209629.930812;-38.13080360867914
1739209629.9308128;-38.13080360867914
1739209629.9308138;-38.13080360867914
1739209629.9308147;-38.13080360867914
1739209629.9308157;-31.141103565318915
1739209629.9308167;-35.57807855764607
1739209629.9308176;-38.13080360867914
1739209629.9308186;-38.13080360867914
1739209629.9308195;-38.13080360867914
1739209629.9308205;-45.120503652039325
1739209629.9308214;-45.120503652039325
1739209629.9308224;-45.120503652039325
1739209629.9308233;-38.13080360867914
1739209629.9308243;-38.13080360867914
1739209629.9308252;-33.981070128970906
1739209629.9308262;-45.120503652039325
1739209629.9308271;-45.120503652039325
1739209629.930828;-38.13080360867914
1739209629.9308288;-38.13080360867914
1739209629.9308298;-45.120503652039325
1739209629.9308307;-38.13080360867914
1739209629.9308317;-45.120503652039325
1739209629.9308326;-35.57807855764607
1739209629.9308336;-45.120503652039325
1739209629.9308345;-38.13080360867914
1739209629.9308355;-38.13080360867914
1739209629.9308364;-45.120503652039325
1739209629.9308374;-38.13080360867914
1739209629.9308383;-38.13080360867914
1739209629.9308393;-38.13080360867914
1739209629.9308403;-38.13080360867914
1739209629.9308412;-45.120503652039325
1739209629.9308422;-45.120503652039325
1739209629.930843;-45.120503652039325
1739209629.930844;-38.13080360867914
1739209629.930845;-38.13080360867914
1739209629.930846;-45.120503652039325
1739209629.930847;-38.13080360867914
1739209629.9308476;-35.57807855764607
1739209629.9308486;-35.57807855764607
1739209629.9308496;-38.13080360867914
1739209629.9308505;-35.57807855764607
1739209629.9308515;-45.120503652039325
1739209629.9308524;-38.13080360867914
1739209629.9308534;-38.13080360867914
1739209629.9308543;-38.13080360867914
1739209629.9308553;-45.120503652039325
1739209629.9308562;-45.120503652039325
1739209629.9308572;-45.120503652039325
1739209629.9308581;-45.120503652039325
1739209629.930859;-45.120503652039325
1739209629.93086;-45.120503652039325
1739209629.930861;-38.13080360867914
1739209629.930862;-45.120503652039325
1739209629.930863;-45.120503652039325
1739209629.9308639;-45.120503652039325
1739209629.9308648;-33.981070128970906
1739209629.9308658;-38.13080360867914
1739209629.9308665;-45.120503652039325
1739209629.9308674;-45.120503652039325
1739209629.9308684;-35.57807855764607
1739209629.9308693;-35.57807855764607
1739209629.9308703;-45.120503652039325
1739209629.9308712;-45.120503652039325
1739209629.9308722;-45.120503652039325
1739209629.9308732;-38.13080360867914
1739209629.930874;-45.120503652039325
1739209629.930875;-45.120503652039325
1739209629.930876;-45.120503652039325
1739209629.930877;-45.120503652039325
1739209629.930878;-45.120503652039325
1739209629.9308789;-45.120503652039325
1739209629.9308798;-33.981070128970906
1739209629.9308808;-45.120503652039325
1739209629.9308817;-45.120503652039325
1739209629.9308827;-45.120503652039325
1739209629.9308836;-35.57807855764607
1739209629.9308846;-30.49652367304973
1739209629.9308853;-38.13080360867914
1739209629.9308863;-45.120503652039325
1739209629.9308872;-45.120503652039325
1739209629.9308882;-33.981070128970906
1739209629.9308891;-38.13080360867914
1739209629.93089;-35.57807855764607
1739209629.930891;-38.13080360867914
1739209629.930892;-45.120503652039325
1739209629.930893;-33.981070128970906
1739209629.930894;-45.120503652039325
1739209629.9308949;-45.120503652039325
1739209629.9308958;-45.120503652039325
1739209629.9308968;-38.13080360867914
1739209629.9308977;-45.120503652039325
1739209629.9308987;-32.816014438256545
1739209629.9308996;-32.816014438256545
1739209629.9309006;-30.49652367304973
1739209629.9309015;-33.981070128970906
1739209629.9309025;-35.57807855764607
1739209629.9309034;-32.816014438256545
1739209629.9309042;-38.13080360867914
1739209629.930905;-45.120503652039325
1739209629.930906;-45.120503652039325
1739209629.930907;-45.120503652039325
1739209629.930908;-38.13080360867914
1739209629.930909;-35.57807855764607
1739209629.9309099;-45.120503652039325
1739209629.9309108;-45.120503652039325
1739209629.9309118;-45.120503652039325
1739209629.9309127;-45.120503652039325
1739209629.9309137;-45.120503652039325
1739209629.9309146;-45.120503652039325
1739209629.9309156;-45.120503652039325
1739209629.9309165;-45.120503652039325
1739209629.9309175;-38.13080360867914
1739209629.9309185;-35.57807855764607
1739209629.9309194;-38.13080360867914
1739209629.9309204;-45.120503652039325
1739209629.9309213;-45.120503652039325
1739209629.9309223;-28.58837851428586
1739209629.930923;-38.13080360867914
1739209629.930924;-45.120503652039325
1739209629.930925;-45.120503652039325
1739209629.9309258;-45.120503652039325
1739209629.9309268;-45.120503652039325
1739209629.9309278;-45.120503652039325
1739209629.9309287;-45.120503652039325
1739209629.9309297;-35.57807855764607
1739209629.9309306;-45.120503652039325
1739209629.9309316;-45.120503652039325
1739209629.9309325;-38.13080360867914
1739209629.9309335;-38.13080360867914
1739209629.9309344;-45.120503652039325
1739209629.9309354;-45.120503652039325
1739209629.9309363;-38.13080360867914
1739209629.9309373;-28.992665084841942
1739209629.9309382;-38.13080360867914
1739209629.9309392;-45.120503652039325
1739209629.9309402;-38.13080360867914
1739209629.930941;-33.981070128970906
1739209629.9309418;-38.13080360867914
1739209629.9309428;-45.120503652039325
1739209629.9309437;-45.120503652039325
1739209629.9309447;-45.120503652039325
1739209629.9309456;-45.120503652039325
1739209629.9309466;-45.120503652039325
1739209629.9309475;-33.981070128970906
1739209629.9309485;-45.120503652039325
1739209629.9309494;-45.120503652039325
1739209629.9309504;-45.120503652039325
1739209629.9309514;-38.13080360867914
1739209629.9309523;-38.13080360867914
1739209629.9309533;-38.13080360867914
1739209629.9309542;-45.120503652039325
1739209629.9309552;-38.13080360867914
1739209629.9309561;-38.13080360867914
1739209629.930957;-45.120503652039325
1739209629.930958;-45.120503652039325
1739209629.930959;-45.120503652039325
1739209629.93096;-27.267205301931607
1739209629.9309607;-31.141103565318915
1739209629.9309616;-45.120503652039325
1739209629.9309626;-45.120503652039325
1739209629.9309635;-31.141103565318915
1739209629.9309645;-38.13080360867914
1739209629.9309654;-45.120503652039325
1739209629.9309664;-38.13080360867914
1739209629.9309673;-33.981070128970906
1739209629.9309683;-38.13080360867914
1739209629.9309692;-45.120503652039325
1739209629.9309702;-38.13080360867914
1739209629.9309711;-45.120503652039325
1739209629.930972;-45.120503652039325
1739209629.930973;-45.120503652039325
1739209629.930974;-31.141103565318915
1739209629.930975;-31.141103565318915
1739209629.930976;-33.981070128970906
1739209629.9309769;-45.120503652039325
1739209629.9309778;-38.13080360867914
1739209629.9309788;-38.13080360867914
1739209629.9309795;-38.13080360867914
1739209629.9309804;-45.120503652039325
1739209629.9309814;-35.57807855764607
1739209629.9309824;-32.816014438256545
1739209629.9309833;-45.120503652039325
1739209629.9309843;-45.120503652039325
1739209629.9309852;-33.981070128970906
1739209629.9309862;-38.13080360867914
1739209629.9309871;-38.13080360867914
1739209629.930988;-38.13080360867914
1739209629.930989;-45.120503652039325
1739209629.930994;-38.13080360867914
1739209629.9309988;-38.13080360867914
1739209629.9310038;-45.120503652039325
1739209629.9310086;-45.120503652039325
1739209629.9310136;-38.13080360867914
1739209629.9310184;-38.13080360867914
1739209629.9310234;-38.13080360867914
1739209629.9310281;-38.13080360867914
1739209629.9310331;-45.120503652039325
1739209629.931038;-33.981070128970906
1739209629.931043;-35.57807855764607
1739209629.9310477;-38.13080360867914
1739209629.9310527;-33.981070128970906
1739209629.9310575;-38.13080360867914
1739209629.9310625;-38.13080360867914
1739209629.9310675;-38.13080360867914
1739209629.9310722;-38.13080360867914
1739209629.9310772;-38.13080360867914
1739209629.931082;-45.120503652039325
1739209629.931087;-38.13080360867914
1739209629.9310918;-38.13080360867914
1739209629.9310968;-45.120503652039325
1739209629.9311016;-38.13080360867914
1739209629.9311066;-32.816014438256545
1739209629.9311113;-38.13080360867914
1739209629.9311163;-38.13080360867914
1739209629.931121;-38.13080360867914
1739209629.931126;-45.120503652039325
1739209629.931131;-45.120503652039325
1739209629.931136;-38.13080360867914
1739209629.9311407;-45.120503652039325
1739209629.9311457;-45.120503652039325
1739209629.9311507;-35.57807855764607
1739209629.9311554;-38.13080360867914
1739209629.9311604;-45.120503652039325
1739209629.9311652;-38.13080360867914
1739209629.9311702;-45.120503652039325
1739209629.931175;-38.13080360867914
1739209629.93118;-35.57807855764607
1739209629.9311848;-38.13080360867914
1739209629.9311898;-35.57807855764607
1739209629.9311945;-45.120503652039325
1739209629.9311996;-45.120503652039325
1739209629.9312043;-35.57807855764607
1739209629.9312093;-35.57807855764607
1739209629.931214;-45.120503652039325
1739209629.931219;-45.120503652039325
1739209629.9312239;-38.13080360867914
1739209629.9312289;-45.120503652039325
1739209629.931234;-35.57807855764607
1739209629.9312387;-38.13080360867914
1739209629.9312437;-45.120503652039325
1739209629.9312484;-38.13080360867914
1739209629.9312534;-38.13080360867914
1739209629.9312582;-45.120503652039325
1739209629.9312632;-38.13080360867914
1739209629.931268;-35.57807855764607
1739209629.931273;-45.120503652039325
1739209629.9312778;-45.120503652039325
1739209629.9312828;-45.120503652039325
1739209629.9312875;-45.120503652039325
1739209629.9312925;-38.13080360867914
1739209629.9312973;-45.120503652039325
1739209629.9313023;-33.981070128970906
1739209629.9313073;-35.57807855764607
1739209629.931312;-38.13080360867914
1739209629.931317;-35.57807855764607
1739209629.9313219;-45.120503652039325
1739209629.9313269;-35.57807855764607
1739209629.9313316;-38.13080360867914
1739209629.9313366;-38.13080360867914
1739209629.9313414;-45.120503652039325
1739209629.9313464;-38.13080360867914
1739209629.9313512;-45.120503652039325
1739209629.9313562;-45.120503652039325
1739209629.931361;-38.13080360867914
1739209629.931366;-32.816014438256545
1739209629.9313707;-45.120503652039325
1739209629.9313757;-45.120503652039325
1739209629.9313807;-35.57807855764607
1739209629.9313855;-45.120503652039325
1739209629.9313905;-38.13080360867914
1739209629.9313953;-35.57807855764607
1739209629.9314003;-38.13080360867914
1739209629.931405;-38.13080360867914
1739209629.93141;-38.13080360867914
1739209629.9314148;-38.13080360867914
1739209629.9314198;-38.13080360867914
1739209629.9314246;-38.13080360867914
1739209629.9314296;-45.120503652039325
1739209629.9314344;-45.120503652039325
1739209629.9314394;-45.120503652039325
1739209629.9314442;-33.981070128970906
1739209629.9314492;-45.120503652039325
1739209629.931454;-45.120503652039325
1739209629.931459;-33.981070128970906
1739209629.931464;-33.981070128970906
1739209629.9314687;-38.13080360867914
1739209629.9314737;-45.120503652039325
1739209629.9314785;-45.120503652039325
1739209629.9314835;-38.13080360867914
1739209629.9314883;-35.57807855764607
1739209629.9314933;-38.13080360867914
1739209629.931498;-38.13080360867914
1739209629.931503;-38.13080360867914
1739209629.9315078;-38.13080360867914
1739209629.9315128;-28.992665084841942
1739209629.9315176;-35.57807855764607
1739209629.9315226;-35.57807855764607
1739209629.9315274;-38.13080360867914
1739209629.9315324;-33.981070128970906
1739209629.9315372;-45.120503652039325
1739209629.9315422;-45.120503652039325
1739209629.9315472;-45.120503652039325
1739209629.931552;-33.981070128970956
1739209629.931557;-38.13080360867914
1739209629.9315617;-35.57807855764607
1739209629.9315667;-38.13080360867914
1739209629.9315715;-38.13080360867914
1739209629.9315765;-45.120503652039325
1739209629.9315813;-45.120503652039325
1739209629.9315863;-38.13080360867914
1739209629.931591;-31.141103565318915
1739209629.931596;-38.13080360867914
1739209629.9316008;-45.120503652039325
1739209629.9316058;-35.57807855764607
1739209629.9316106;-32.816014438256545
1739209629.9316156;-45.120503652039325
1739209629.9316206;-45.120503652039325
1739209629.9316254;-45.120503652039325
1739209629.9316304;-38.13080360867914
1739209629.9316351;-35.57807855764607
1739209629.9316401;-45.120503652039325
1739209629.931645;-45.120503652039325
1739209629.93165;-45.120503652039325
1739209629.9316547;-45.120503652039325
1739209629.9316597;-38.13080360867914
1739209629.9316645;-38.13080360867914
1739209629.9316695;-38.13080360867914
1739209629.9316742;-45.120503652039325
1739209629.9316792;-45.120503652039325
1739209629.931684;-33.981070128970906
1739209629.931689;-45.120503652039325
1739209629.931694;-38.13080360867914
1739209629.9316988;-35.57807855764607
1739209629.9317038;-38.13080360867914
1739209629.9317086;-27.267205301931607
1739209629.9317136;-33.981070128970906
1739209629.9317183;-38.13080360867914
1739209629.9317234;-38.13080360867914
1739209629.9317281;-38.13080360867914
1739209629.9317331;-38.13080360867914
1739209629.931738;-45.120503652039325
1739209629.931743;-35.57807855764607
1739209629.9317477;-35.57807855764607
1739209629.9317527;-38.13080360867914
1739209629.9317575;-45.120503652039325
1739209629.9317625;-45.120503652039325
1739209629.9317672;-45.120503652039325
1739209629.9317722;-45.120503652039325
1739209629.9317772;-45.120503652039325
1739209629.931782;-33.981070128970906
1739209629.931787;-28.992665084841942
1739209629.9317918;-33.981070128970906
1739209629.9317968;-45.120503652039325
1739209629.9318016;-38.13080360867914
1739209629.9318066;-38.13080360867914
1739209629.9318113;-33.981070128970906
1739209629.9318163;-45.120503652039325
1739209629.931821;-38.13080360867914
1739209629.931826;-33.981070128970906
1739209629.931831;-38.13080360867914
1739209629.931836;-45.120503652039325
1739209629.9318407;-38.13080360867914
1739209629.9318457;-38.13080360867914
1739209629.9318504;-45.120503652039325
1739209629.9318554;-38.13080360867914
1739209629.9318604;-38.13080360867914
1739209629.9318652;-33.981070128970906
1739209629.9318702;-38.13080360867914
1739209629.931875;-45.120503652039325
1739209629.93188;-38.13080360867914
1739209629.9318848;-38.13080360867914
1739209629.9318898;-38.13080360867914
1739209629.9318945;-45.120503652039325
1739209629.9318995;-38.13080360867914
1739209629.9319043;-45.120503652039325
1739209629.9319093;-45.120503652039325
1739209629.931914;-45.120503652039325
1739209629.931919;-45.120503652039325
1739209629.9319239;-45.120503652039325
1739209629.9319289;-35.57807855764607
1739209629.9319339;-35.57807855764607
1739209629.9319386;-45.120503652039325
1739209629.9319437;-38.13080360867914
1739209629.9319484;-33.981070128970906
1739209629.9319534;-38.13080360867914
1739209629.9319582;-38.13080360867914
1739209629.9319632;-38.13080360867914
1739209629.931968;-45.120503652039325
1739209629.931973;-38.13080360867914
1739209629.9319777;-38.13080360867914
1739209629.9319828;-45.120503652039325
1739209629.9319875;-32.816014438256545
1739209629.9319925;-38.13080360867914
1739209629.9319973;-45.120503652039325
1739209629.9320023;-45.120503652039325
1739209629.9320073;-27.8777449560314
1739209629.932012;-31.141103565318915
1739209629.932017;-45.120503652039325
1739209629.9320219;-33.981070128970906
1739209629.9320269;-28.992665084841942
1739209629.9320316;-35.57807855764607
