CAN Message; 0x39:03332dc82b74bbe6
1739209651.3945742;-38.13080360867914
1739209651.3945854;-33.981070128970906
1739209651.3945966;-33.981070128970906
1739209651.3946078;-45.120503652039325
1739209651.3946192;-45.120503652039325
1739209651.3946304;-38.13080360867914
1739209651.3946416;-38.13080360867914
1739209651.3946528;-38.13080360867914
1739209651.394664;-38.13080360867914
1739209651.3946753;-45.120503652039325
1739209651.3946865;-38.13080360867914
1739209651.3946977;-45.120503652039325
1739209651.3947089;-45.120503652039325
1739209651.39472;-45.120503652039325
1739209651.3947313;-38.13080360867914
1739209651.3947425;-38.13080360867914
1739209651.3947537;-35.57807855764607
1739209651.394765;-38.13080360867914
1739209651.394776;-33.981070128970906
1739209651.3947873;-45.120503652039325
1739209651.3947985;-45.120503652039325
1739209651.3948097;-35.57807855764607
1739209651.394821;-45.120503652039325
1739209651.3948321;-45.120503652039325
1739209651.3948433;-38.13080360867914
1739209651.3948548;-45.120503652039325
1739209651.394866;-45.120503652039325
1739209651.3948772;-38.13080360867914
1739209651.3948884;-45.120503652039325
1739209651.3948996;-45.120503652039325
1739209651.3949108;-38.13080360867914
1739209651.394922;-38.13080360867914
1739209651.3949332;-35.57807855764607
1739209651.3949444;-33.981070128970906
1739209651.3949556;-45.120503652039325
1739209651.3949668;-45.120503652039325
1739209651.394978;-45.120503652039325
1739209651.3949893;-45.120503652039325
1739209651.3950005;-38.13080360867914
1739209651.3950117;-38.13080360867914
1739209651.3950229;-38.13080360867914
1739209651.395034;-38.13080360867914
1739209651.3950453;-38.13080360867914
1739209651.3950565;-45.120503652039325
1739209651.3950677;-38.13080360867914
1739209651.395079;-38.13080360867914
1739209651.39509;-38.13080360867914
1739209651.3951015;-45.120503652039325
1739209651.3951128;-45.120503652039325
1739209651.395124;-32.816014438256545
1739209651.3951352;-45.120503652039325
1739209651.3951464;-45.120503652039325
1739209651.3951576;-38.13080360867914
1739209651.3951688;-35.57807855764607
1739209651.39518;-38.13080360867914
1739209651.3951912;-38.13080360867914
1739209651.3952024;-45.120503652039325
1739209651.3952136;-45.120503652039325
1739209651.3952248;-38.13080360867914
1739209651.395236;-45.120503652039325
1739209651.3952472;-45.120503652039325
1739209651.3952584;-38.13080360867914
1739209651.3952696;-33.981070128970906
1739209651.3952808;-45.120503652039325
1739209651.395292;-45.120503652039325
1739209651.3953032;-35.57807855764607
1739209651.3953145;-38.13080360867914
1739209651.3953257;-45.120503652039325
1739209651.395337;-38.13080360867914
1739209651.3953483;-38.13080360867914
1739209651.3953595;-45.120503652039325
1739209651.3953707;-38.13080360867914
1739209651.395382;-35.57807855764607
1739209651.3953931;-45.120503652039325
1739209651.3954043;-45.120503652039325
1739209651.3954155;-38.13080360867914
1739209651.3954268;-45.120503652039325
1739209651.395438;-45.120503652039325
1739209651.3954492;-45.120503652039325
1739209651.3954604;-45.120503652039325
1739209651.3954716;-38.13080360867914
1739209651.3954828;-33.981070128970906
1739209651.395494;-45.120503652039325
1739209651.3955052;-38.13080360867914
1739209651.3955164;-35.57807855764607
1739209651.3955276;-32.816014438256545
1739209651.3955388;-32.816014438256545
1739209651.39555;-45.120503652039325
1739209651.3955612;-38.13080360867914
1739209651.3955727;-45.120503652039325
1739209651.3955839;-38.13080360867914
1739209651.395595;-38.13080360867914
1739209651.3956063;-45.120503652039325
1739209651.3956175;-45.120503652039325
1739209651.3956287;-38.13080360867914
1739209651.39564;-38.13080360867914
1739209651.395651;-45.120503652039325
1739209651.3956623;-35.57807855764607
1739209651.3956735;-45.120503652039325
1739209651.3956847;-33.981070128970906
1739209651.395696;-38.13080360867914
1739209651.3957071;-32.816014438256545
1739209651.3957183;-28.992665084841942
1739209651.3957295;-45.120503652039325
1739209651.3957407;-38.13080360867914
1739209651.395752;-45.120503652039325
1739209651.3957632;-38.13080360867914
1739209651.3957744;-45.120503652039325
1739209651.3957856;-38.13080360867914
1739209651.3957968;-45.120503652039325
1739209651.3958082;-38.13080360867914
1739209651.3958194;-38.13080360867914
1739209651.3958306;-35.57807855764607
1739209651.3958418;-35.57807855764607
1739209651.395853;-38.13080360867914
1739209651.3958642;-45.120503652039325
1739209651.3958755;-38.13080360867914
1739209651.3958867;-32.816014438256545
1739209651.3958979;-28.992665084841942
1739209651.395909;-45.120503652039325
1739209651.3959203;-38.13080360867914
1739209651.3959315;-45.120503652039325
1739209651.3959427;-38.13080360867914
1739209651.395954;-45.120503652039325
1739209651.395965;-38.13080360867914
1739209651.3959763;-38.13080360867914
1739209651.3959875;-35.57807855764607
1739209651.3959987;-45.120503652039325
1739209651.39601;-45.120503652039325
1739209651.3960211;-38.13080360867914
1739209651.3960323;-38.13080360867914
1739209651.3960435;-45.120503652039325
1739209651.396055;-38.13080360867914
1739209651.3960662;-38.13080360867914
1739209651.3960774;-27.267205301931607
1739209651.3960886;-45.120503652039325
1739209651.3960998;-45.120503652039325
1739209651.396111;-45.120503652039325
1739209651.3961222;-38.13080360867914
1739209651.3961334;-45.120503652039325
1739209651.3961446;-38.13080360867914
1739209651.3961558;-38.13080360867914
1739209651.396167;-33.981070128970906
1739209651.3961782;-38.13080360867914
1739209651.3961895;-38.13080360867914
1739209651.3962007;-35.57807855764607
1739209651.3962119;-38.13080360867914
1739209651.396223;-38.13080360867914
1739209651.3962343;-38.13080360867914
1739209651.3962455;-45.120503652039325
1739209651.3962567;-28.992665084841942
1739209651.396268;-45.120503652039325
1739209651.396279;-45.120503652039325
1739209651.3962905;-38.13080360867914
1739209651.3963017;-38.13080360867914
1739209651.396313;-45.120503652039325
1739209651.3963242;-33.981070128970906
1739209651.3963354;-38.13080360867914
1739209651.3963466;-30.49652367304973
1739209651.3963578;-38.13080360867914
1739209651.396369;-45.120503652039325
1739209651.3963802;-45.120503652039325
1739209651.3963914;-38.13080360867914
1739209651.3964026;-38.13080360867914
1739209651.3964138;-38.13080360867914
1739209651.396425;-45.120503652039325
1739209651.3964362;-33.981070128970906
1739209651.3964474;-38.13080360867914
1739209651.3964586;-38.13080360867914
1739209651.3964698;-45.120503652039325
1739209651.396481;-45.120503652039325
1739209651.3964922;-32.816014438256545
1739209651.3965034;-35.57807855764607
1739209651.3965147;-45.120503652039325
1739209651.3965259;-28.58837851428586
1739209651.3965373;-28.992665084841942
1739209651.3965485;-38.13080360867914
1739209651.3965597;-45.120503652039325
1739209651.396571;-33.981070128970906
1739209651.3965821;-38.13080360867914
1739209651.3965933;-38.13080360867914
1739209651.3966045;-45.120503652039325
1739209651.3966157;-38.13080360867914
1739209651.396627;-38.13080360867914
1739209651.3966382;-38.13080360867914
1739209651.3966494;-45.120503652039325
1739209651.3966606;-38.13080360867914
1739209651.3966718;-35.57807855764607
1739209651.396683;-35.57807855764607
1739209651.3966942;-45.120503652039325
1739209651.3967054;-38.13080360867914
1739209651.3967166;-38.13080360867914
1739209651.3967278;-45.120503652039325
1739209651.396739;-45.120503652039325
1739209651.3967502;-33.981070128970906
1739209651.3967614;-38.13080360867914
1739209651.3967729;-38.13080360867914
1739209651.396784;-45.120503652039325
1739209651.3967953;-45.120503652039325
1739209651.3968065;-45.120503652039325
1739209651.3968177;-45.120503652039325
1739209651.396829;-45.120503652039325
1739209651.39684;-38.13080360867914
1739209651.3968513;-35.57807855764607
1739209651.3968625;-38.13080360867914
1739209651.3968737;-38.13080360867914
1739209651.396885;-38.13080360867914
1739209651.3968961;-38.13080360867914
1739209651.3969073;-38.13080360867914
1739209651.3969185;-45.120503652039325
1739209651.3969297;-38.13080360867914
1739209651.396941;-35.57807855764607
1739209651.3969522;-38.13080360867914
1739209651.3969634;-45.120503652039325
1739209651.3969746;-38.13080360867914
1739209651.3969858;-33.981070128970906
1739209651.396997;-45.120503652039325
1739209651.3970084;-45.120503652039325
1739209651.3970196;-38.13080360867914
1739209651.3970308;-38.13080360867914
1739209651.397042;-45.120503652039325
1739209651.3970532;-45.120503652039325
1739209651.3970644;-45.120503652039325
1739209651.3970757;-45.120503652039325
1739209651.3970869;-33.981070128970906
1739209651.397098;-45.120503652039325
1739209651.3971093;-45.120503652039325
1739209651.3971205;-38.13080360867914
1739209651.3971317;-35.57807855764607
1739209651.397143;-45.120503652039325
1739209651.397154;-33.981070128970906
1739209651.3971653;-25.252786309376837
1739209651.3971765;-38.13080360867914
1739209651.3971877;-38.13080360867914
1739209651.397199;-38.13080360867914
1739209651.3972101;-30.49652367304973
1739209651.3972213;-38.13080360867914
1739209651.3972325;-45.120503652039325
1739209651.397244;-45.120503652039325
1739209651.3972552;-38.13080360867914
1739209651.3972664;-33.981070128970906
1739209651.3972776;-38.13080360867914
1739209651.3972888;-45.120503652039325
1739209651.3973;-45.120503652039325
1739209651.3973112;-38.13080360867914
1739209651.3973224;-45.120503652039325
1739209651.3973336;-38.13080360867914
1739209651.3973448;-26.991370085610736
1739209651.397356;-38.13080360867914
1739209651.3973672;-45.120503652039325
1739209651.3973784;-45.120503652039325
1739209651.3973897;-33.981070128970906
1739209651.3974009;-45.120503652039325
1739209651.397412;-45.120503652039325
1739209651.3974233;-38.13080360867914
1739209651.3974345;-38.13080360867914
1739209651.3974457;-45.120503652039325
1739209651.397457;-45.120503652039325
1739209651.397468;-45.120503652039325
1739209651.3974793;-38.13080360867914
1739209651.3974907;-38.13080360867914
1739209651.397502;-38.13080360867914
1739209651.3975132;-35.57807855764607
1739209651.3975244;-29.438486411369333
1739209651.3975356;-38.13080360867914
1739209651.3975468;-45.120503652039325
1739209651.397558;-38.13080360867914
1739209651.3975692;-38.13080360867914
1739209651.3975804;-38.13080360867914
1739209651.3975916;-38.13080360867914
1739209651.3976028;-45.120503652039325
1739209651.397614;-45.120503652039325
1739209651.3976252;-45.120503652039325
1739209651.3976364;-45.120503652039325
1739209651.3976476;-38.13080360867914
1739209651.3976588;-35.57807855764607
1739209651.39767;-38.13080360867914
1739209651.3976812;-45.120503652039325
1739209651.3976924;-38.13080360867914
1739209651.3977036;-45.120503652039325
1739209651.3977149;-38.13080360867914
1739209651.3977263;-38.13080360867914
1739209651.3977375;-45.120503652039325
1739209651.3977487;-45.120503652039325
1739209651.39776;-38.13080360867914
1739209651.3977711;-38.13080360867914
1739209651.3977823;-45.120503652039325
1739209651.3977935;-38.13080360867914
1739209651.3978047;-45.120503652039325
1739209651.397816;-45.120503652039325
1739209651.3978271;-38.13080360867914
1739209651.3978384;-31.141103565318893
1739209651.3978496;-33.981070128970906
1739209651.3978608;-45.120503652039325
1739209651.397872;-45.120503652039325
1739209651.3978832;-45.120503652039325
1739209651.3978944;-45.120503652039325
1739209651.3979056;-38.13080360867914
1739209651.3979168;-38.13080360867914
1739209651.397928;-45.120503652039325
1739209651.3979392;-45.120503652039325
1739209651.3979504;-35.57807855764607
1739209651.3979616;-45.120503652039325
1739209651.397973;-38.13080360867914
1739209651.3979843;-35.57807855764607
1739209651.3979955;-45.120503652039325
1739209651.3980067;-45.120503652039325
1739209651.398018;-35.57807855764607
1739209651.398029;-38.13080360867914
1739209651.3980403;-45.120503652039325
1739209651.3980515;-45.120503652039325
1739209651.3980627;-45.120503652039325
1739209651.398074;-45.120503652039325
1739209651.398085;-38.13080360867914
1739209651.3980963;-38.13080360867914
1739209651.3981075;-45.120503652039325
1739209651.3981187;-38.13080360867914
1739209651.39813;-38.13080360867914
1739209651.3981411;-45.120503652039325
1739209651.3981524;-38.13080360867914
1739209651.3981636;-32.816014438256545
1739209651.3981748;-33.981070128970906
1739209651.398186;-45.120503652039325
1739209651.3981972;-38.13080360867914
1739209651.3982086;-33.981070128970906
1739209651.3982198;-33.981070128970906
1739209651.398231;-38.13080360867914
1739209651.3982422;-45.120503652039325
1739209651.3982534;-38.13080360867914
1739209651.3982646;-38.13080360867914
1739209651.3982759;-38.13080360867914
1739209651.398287;-38.13080360867914
1739209651.3982983;-45.120503652039325
1739209651.3983095;-38.13080360867914
1739209651.3983207;-45.120503652039325
1739209651.3983319;-45.120503652039325
1739209651.398343;-38.13080360867914
1739209651.3983543;-45.120503652039325
1739209651.3983655;-45.120503652039325
1739209651.3983767;-45.120503652039325
1739209651.398388;-45.120503652039325
1739209651.398399;-33.981070128970906
1739209651.3984103;-45.120503652039325
1739209651.3984215;-45.120503652039325
1739209651.3984327;-38.13080360867914
1739209651.3984442;-45.120503652039325
1739209651.3984554;-45.120503652039325
1739209651.3984666;-45.120503652039325
1739209651.3984778;-38.13080360867914
1739209651.398489;-45.120503652039325
1739209651.3985002;-45.120503652039325
1739209651.3985114;-38.13080360867914
1739209651.3985226;-35.57807855764607
1739209651.3985338;-45.120503652039325
1739209651.398545;-45.120503652039325
1739209651.3985562;-35.57807855764607
1739209651.3985674;-38.13080360867914
1739209651.3985786;-45.120503652039325
1739209651.3985898;-45.120503652039325
1739209651.398601;-32.816014438256545
1739209651.3986123;-38.13080360867914
1739209651.3986235;-45.120503652039325
1739209651.3986347;-38.13080360867914
1739209651.3986459;-35.57807855764607
1739209651.398657;-28.992665084841942
1739209651.3986683;-45.120503652039325
1739209651.3986797;-38.13080360867914
1739209651.398691;-38.13080360867914
1739209651.3987021;-45.120503652039325
1739209651.3987134;-38.13080360867914
1739209651.3987246;-38.13080360867914
1739209651.3987358;-45.120503652039325
1739209651.398747;-45.120503652039325
1739209651.3987582;-45.120503652039325
1739209651.3987694;-45.120503652039325
1739209651.3987806;-45.120503652039325
1739209651.3987918;-35.57807855764607
1739209651.398803;-33.981070128970906
1739209651.3988142;-38.13080360867914
1739209651.3988254;-38.13080360867914
1739209651.3988366;-38.13080360867914
1739209651.3988478;-38.13080360867914
1739209651.398859;-45.120503652039325
1739209651.3988702;-38.13080360867914
1739209651.3988814;-45.120503652039325
1739209651.3988926;-45.120503652039325
1739209651.3989038;-45.120503652039325
1739209651.398915;-38.13080360867914
1739209651.3989265;-38.13080360867914
1739209651.3989377;-38.13080360867914
1739209651.398949;-35.57807855764607
1739209651.39896;-45.120503652039325
1739209651.3989713;-38.13080360867914
1739209651.3989825;-32.816014438256545
1739209651.3989937;-38.13080360867914
1739209651.399005;-45.120503652039325
1739209651.3990161;-45.120503652039325
1739209651.3990273;-38.13080360867914
1739209651.3990386;-45.120503652039325
1739209651.3990498;-38.13080360867914
1739209651.399061;-38.13080360867914
1739209651.3990722;-45.120503652039325
1739209651.3990834;-38.13080360867914
1739209651.3990946;-38.13080360867914
1739209651.3991058;-38.13080360867914
1739209651.399117;-45.120503652039325
1739209651.3991282;-45.120503652039325
1739209651.3991394;-38.13080360867914
1739209651.3991506;-33.981070128970906
1739209651.399162;-45.120503652039325
1739209651.3991733;-45.120503652039325
1739209651.3991845;-45.120503652039325
1739209651.3991957;-38.13080360867914
1739209651.3992069;-38.13080360867914
1739209651.399218;-45.120503652039325
1739209651.3992293;-32.816014438256545
1739209651.3992405;-35.57807855764607
1739209651.3992517;-32.816014438256545
1739209651.399263;-38.13080360867914
1739209651.399274;-38.13080360867914
1739209651.3992853;-38.13080360867914
1739209651.3992965;-45.120503652039325
1739209651.3993077;-38.13080360867914
1739209651.399319;-35.57807855764607
1739209651.3993301;-38.13080360867914
1739209651.3993413;-38.13080360867914
1739209651.3993526;-45.120503652039325
1739209651.3993638;-45.120503652039325
1739209651.399375;-38.13080360867914
1739209651.3993862;-45.120503652039325
1739209651.3993974;-38.13080360867914
1739209651.3994088;-38.13080360867914
1739209651.39942;-38.13080360867914
1739209651.3994312;-26.991370085610736
1739209651.3994424;-35.57807855764607
1739209651.3994536;-45.120503652039325
1739209651.3994648;-45.120503652039325
1739209651.399476;-35.57807855764607
1739209651.3994873;-35.57807855764607
1739209651.3994985;-45.120503652039325
1739209651.3995097;-45.120503652039325
1739209651.3995209;-35.57807855764607
1739209651.399532;-45.120503652039325
1739209651.3995433;-45.120503652039325
1739209651.3995545;-38.13080360867914
1739209651.3995657;-38.13080360867914
1739209651.399577;-45.120503652039325
1739209651.399588;-38.13080360867914
1739209651.3995993;-38.13080360867914
1739209651.3996105;-28.21854285175415
1739209651.3996217;-32.816014438256545
1739209651.399633;-45.120503652039325
1739209651.3996444;-38.13080360867914
1739209651.3996556;-32.816014438256545
1739209651.3996668;-38.13080360867914
1739209651.399678;-45.120503652039325
1739209651.3996892;-35.57807855764607
1739209651.3997004;-45.120503652039325
1739209651.3997116;-45.120503652039325
1739209651.3997228;-45.120503652039325
1739209651.399734;-45.120503652039325
1739209651.3997452;-45.120503652039325
1739209651.3997564;-38.13080360867914
1739209651.3997676;-38.13080360867914
1739209651.3997788;-45.120503652039325
1739209651.39979;-29.438486411369333
1739209651.3998013;-31.141103565318915
1739209651.3998125;-45.120503652039325
1739209651.3998237;-38.13080360867914
1739209651.3998349;-32.816014438256545
1739209651.399846;-38.13080360867914
1739209651.3998573;-38.13080360867914
1739209651.3998685;-35.57807855764607
1739209651.39988;-38.13080360867914
1739209651.3998911;-45.120503652039325
1739209651.3999023;-45.120503652039325
1739209651.3999135;-38.13080360867914
1739209651.3999248;-38.13080360867914
1739209651.399936;-45.120503652039325
1739209651.3999472;-45.120503652039325
1739209651.3999584;-45.120503652039325
1739209651.3999696;-38.13080360867914
1739209651.3999808;-38.13080360867914
1739209651.399992;-38.13080360867914
1739209651.4000032;-38.13080360867914
1739209651.4000144;-35.57807855764607
1739209651.4000256;-38.13080360867914
1739209651.4000368;-45.120503652039325
1739209651.400048;-33.981070128970906
1739209651.4000592;-45.120503652039325
1739209651.4000704;-45.120503652039325
1739209651.4000816;-35.57807855764607
1739209651.4000928;-38.13080360867914
1739209651.400104;-45.120503652039325
1739209651.4001155;-45.120503652039325
1739209651.4001267;-35.57807855764607
1739209651.400138;-45.120503652039325
1739209651.400149;-45.120503652039325
1739209651.4001603;-38.13080360867914
1739209651.4001715;-35.57807855764607
1739209651.4001827;-38.13080360867914
1739209651.400194;-45.120503652039325
1739209651.4002051;-45.120503652039325
1739209651.4002163;-38.13080360867914
1739209651.4002275;-45.120503652039325
1739209651.4002388;-38.13080360867914
1739209651.40025;-38.13080360867914
1739209651.4002612;-38.13080360867914
1739209651.4002724;-38.13080360867914
1739209651.4002836;-45.120503652039325
1739209651.4002948;-38.13080360867914
1739209651.400306;-38.13080360867914
1739209651.4003172;-38.13080360867914
1739209651.4003284;-45.120503652039325
1739209651.4003396;-38.13080360867914
1739209651.4003508;-38.13080360867914
1739209651.4003623;-38.13080360867914
1739209651.4003735;-45.120503652039325
1739209651.4003847;-45.120503652039325
1739209651.4003959;-45.120503652039325
1739209651.400407;-45.120503652039325
1739209651.4004183;-35.57807855764607
1739209651.4004295;-31.141103565318915
1739209651.4004407;-45.120503652039325
1739209651.400452;-45.120503652039325
1739209651.400463;-38.13080360867914
1739209651.4004743;-35.57807855764607
1739209651.4004855;-33.981070128970906
1739209651.4004967;-45.120503652039325
1739209651.400508;-38.13080360867914
1739209651.4005191;-26.991370085610747
1739209651.4005303;-38.13080360867914
1739209651.4005415;-38.13080360867914
1739209651.4005527;-35.57807855764607
1739209651.400564;-38.13080360867914
1739209651.4005752;-45.120503652039325
1739209651.4005864;-45.120503652039325
1739209651.4005978;-38.13080360867914
1739209651.400609;-27.267205301931607
1739209651.4006202;-35.57807855764607
1739209651.4006314;-38.13080360867914
1739209651.4006426;-45.120503652039325
1739209651.4006538;-38.13080360867914
1739209651.400665;-38.13080360867914
1739209651.4006763;-45.120503652039325
1739209651.4006875;-38.13080360867914
1739209651.4006987;-33.981070128970906
1739209651.4007099;-38.13080360867914
1739209651.400721;-45.120503652039325
1739209651.4007323;-45.120503652039325
1739209651.4007435;-45.120503652039325
1739209651.4007547;-45.120503652039325
1739209651.400766;-45.120503652039325
1739209651.400777;-45.120503652039325
1739209651.4007883;-33.981070128970906
1739209651.4007995;-38.13080360867914
1739209651.4008107;-45.120503652039325
1739209651.400822;-38.13080360867914
1739209651.4008331;-38.13080360867914
1739209651.4008446;-35.57807855764607
1739209651.4008558;-38.13080360867914
1739209651.400867;-45.120503652039325
1739209651.4008782;-33.981070128970906
1739209651.4008894;-38.13080360867914
1739209651.4009006;-45.120503652039325
1739209651.4009118;-38.13080360867914
1739209651.400923;-45.120503652039325
1739209651.4009342;-45.120503652039325
1739209651.4009454;-45.120503652039325
1739209651.4009566;-45.120503652039325
1739209651.4009678;-38.13080360867914
1739209651.400979;-38.13080360867914
1739209651.4009902;-38.13080360867914
1739209651.4010015;-45.120503652039325
1739209651.4010127;-38.13080360867914
1739209651.4010239;-45.120503652039325
1739209651.401035;-45.120503652039325
1739209651.4010463;-38.13080360867914
1739209651.4010575;-45.120503652039325
1739209651.4010687;-35.57807855764607
1739209651.4010801;-38.13080360867914
1739209651.4010913;-45.120503652039325
1739209651.4011025;-38.13080360867914
1739209651.4011137;-45.120503652039325
1739209651.401125;-45.120503652039325
1739209651.4011362;-45.120503652039325
1739209651.4011474;-38.13080360867914
1739209651.4011586;-38.13080360867914
1739209651.4011698;-38.13080360867914
1739209651.401181;-45.120503652039325
1739209651.4011922;-38.13080360867914
1739209651.4012034;-45.120503652039325
1739209651.4012146;-45.120503652039325
1739209651.4012258;-33.981070128970906
1739209651.401237;-38.13080360867914
1739209651.4012482;-38.13080360867914
1739209651.4012594;-35.57807855764607
1739209651.4012706;-32.816014438256545
1739209651.4012818;-38.13080360867914
1739209651.401293;-35.57807855764607
1739209651.4013042;-38.13080360867914
1739209651.4013157;-38.13080360867914
1739209651.401327;-35.57807855764607
1739209651.401338;-38.13080360867914
1739209651.4013493;-38.13080360867914
1739209651.4013605;-38.13080360867914
1739209651.4013717;-35.57807855764607
1739209651.401383;-45.120503652039325
1739209651.4013941;-45.120503652039325
1739209651.4014053;-38.13080360867914
1739209651.4014165;-45.120503652039325
1739209651.4014277;-38.13080360867914
1739209651.401439;-35.57807855764607
1739209651.4014502;-35.57807855764607
1739209651.4014614;-38.13080360867914
1739209651.4014726;-38.13080360867914
1739209651.4014838;-38.13080360867914
1739209651.401495;-45.120503652039325
1739209651.4015062;-45.120503652039325
1739209651.4015174;-45.120503652039325
1739209651.4015286;-33.981070128970906
1739209651.4015398;-35.57807855764607
1739209651.4015512;-32.816014438256545
1739209651.4015625;-38.13080360867914
1739209651.4015737;-45.120503652039325
1739209651.4015849;-45.120503652039325
1739209651.401596;-45.120503652039325
1739209651.4016073;-38.13080360867914
1739209651.4016185;-35.57807855764607
1739209651.4016297;-35.57807855764607
1739209651.401641;-45.120503652039325
1739209651.401652;-33.981070128970906
1739209651.4016633;-33.981070128970906
1739209651.4016745;-45.120503652039325
1739209651.4016857;-38.13080360867914
1739209651.401697;-32.816014438256545
1739209651.4017081;-38.13080360867914
1739209651.4017193;-38.13080360867914
1739209651.4017305;-38.13080360867914
1739209651.4017417;-38.13080360867914
1739209651.401753;-45.120503652039325
1739209651.4017642;-45.120503652039325
1739209651.4017754;-45.120503652039325
1739209651.4017866;-45.120503652039325
1739209651.401798;-45.120503652039325
1739209651.4018092;-45.120503652039325
1739209651.4018204;-33.981070128970906
1739209651.4018316;-38.13080360867914
1739209651.4018428;-38.13080360867914
1739209651.401854;-45.120503652039325
1739209651.4018652;-38.13080360867914
1739209651.4018764;-35.57807855764607
1739209651.4018877;-38.13080360867914
1739209651.4018989;-45.120503652039325
1739209651.40191;-38.13080360867914
1739209651.4019213;-31.141103565318915
1739209651.4019325;-45.120503652039325
1739209651.4019437;-38.13080360867914
1739209651.401955;-45.120503652039325
1739209651.401966;-45.120503652039325
1739209651.4019773;-45.120503652039325
1739209651.4019885;-38.13080360867914
1739209651.4019997;-38.13080360867914
1739209651.402011;-45.120503652039325
1739209651.4020221;-38.13080360867914
1739209651.4020336;-45.120503652039325
1739209651.4020448;-38.13080360867914
1739209651.402056;-35.57807855764607
1739209651.4020672;-35.57807855764607
1739209651.4020784;-45.120503652039325
1739209651.4020896;-38.13080360867914
1739209651.4021008;-45.120503652039325
1739209651.402112;-38.13080360867914
1739209651.4021232;-35.57807855764607
1739209651.4021344;-38.13080360867914
1739209651.4021456;-38.13080360867914
1739209651.4021568;-38.13080360867914
1739209651.402168;-38.13080360867914
1739209651.4021792;-38.13080360867914
1739209651.4021904;-35.57807855764607
1739209651.4022017;-35.57807855764607
1739209651.4022129;-32.816014438256545
1739209651.402224;-38.13080360867914
1739209651.4022353;-38.13080360867914
1739209651.4022465;-38.13080360867914
1739209651.4022577;-45.120503652039325
1739209651.402269;-32.816014438256545
1739209651.4022803;-45.120503652039325
1739209651.4022915;-45.120503652039325
1739209651.4023027;-33.981070128970906
1739209651.402314;-45.120503652039325
1739209651.4023252;-45.120503652039325
1739209651.4023364;-33.981070128970906
1739209651.4023476;-38.13080360867914
1739209651.4023588;-45.120503652039325
1739209651.40237;-38.13080360867914
1739209651.4023812;-33.981070128970906
1739209651.4023924;-38.13080360867914
1739209651.4024036;-33.981070128970906
1739209651.4024148;-45.120503652039325
1739209651.402426;-33.981070128970906
1739209651.4024372;-35.57807855764607
1739209651.4024484;-35.57807855764607
1739209651.4024596;-45.120503652039325
1739209651.4024708;-38.13080360867914
1739209651.402482;-38.13080360867914
1739209651.4024932;-45.120503652039325
1739209651.4025044;-38.13080360867914
1739209651.402516;-33.981070128970906
1739209651.402527;-38.13080360867914
1739209651.4025383;-38.13080360867914
1739209651.4025495;-45.120503652039325
1739209651.4025607;-38.13080360867914
1739209651.402572;-45.120503652039325
1739209651.4025831;-45.120503652039325
1739209651.4025943;-45.120503652039325
1739209651.4026055;-33.981070128970906
1739209651.4026167;-45.120503652039325
1739209651.402628;-45.120503652039325
1739209651.4026392;-38.13080360867914
1739209651.4026504;-38.13080360867914
1739209651.4026616;-45.120503652039325
1739209651.4026728;-45.120503652039325
1739209651.402684;-38.13080360867914
1739209651.4026952;-45.120503652039325
1739209651.4027064;-38.13080360867914
1739209651.4027176;-38.13080360867914
1739209651.4027288;-38.13080360867914
1739209651.40274;-38.13080360867914
1739209651.4027514;-45.120503652039325
1739209651.4027627;-38.13080360867914
1739209651.4027739;-35.57807855764607
1739209651.402785;-35.57807855764607
1739209651.4027963;-45.120503652039325
1739209651.4028075;-45.120503652039325
1739209651.4028187;-45.120503652039325
1739209651.40283;-33.981070128970906
1739209651.402841;-45.120503652039325
1739209651.4028523;-45.120503652039325
1739209651.4028635;-38.13080360867914
1739209651.4028747;-33.981070128970906
1739209651.402886;-38.13080360867914
1739209651.4028971;-38.13080360867914
1739209651.4029083;-35.57807855764607
1739209651.4029195;-38.13080360867914
1739209651.4029307;-45.120503652039325
1739209651.402942;-38.13080360867914
1739209651.4029531;-38.13080360867914
1739209651.4029644;-33.981070128970906
1739209651.4029756;-33.981070128970906
1739209651.402987;-38.13080360867914
1739209651.4029982;-35.57807855764607
1739209651.4030094;-33.981070128970906
1739209651.4030206;-45.120503652039325
1739209651.4030318;-38.13080360867914
1739209651.403043;-38.13080360867914
1739209651.4030542;-38.13080360867914
1739209651.4030654;-35.57807855764607
1739209651.4030766;-38.13080360867914
1739209651.4030879;-45.120503652039325
1739209651.403099;-38.13080360867914
1739209651.4031103;-38.13080360867914
1739209651.4031215;-38.13080360867914
1739209651.4031327;-45.120503652039325
1739209651.403144;-33.981070128970906
1739209651.403155;-31.141103565318915
1739209651.4031663;-38.13080360867914
1739209651.4031775;-38.13080360867914
1739209651.4031887;-38.13080360867914
1739209651.4032;-45.120503652039325
1739209651.403211;-38.13080360867914
1739209651.4032223;-38.13080360867914
1739209651.4032338;-45.120503652039325
1739209651.403245;-33.981070128970956
1739209651.4032562;-38.13080360867914
1739209651.4032674;-38.13080360867914
1739209651.4032786;-38.13080360867914
1739209651.4032898;-45.120503652039325
1739209651.403301;-38.13080360867914
1739209651.4033122;-45.120503652039325
1739209651.4033234;-33.981070128970906
1739209651.4033346;-28.992665084841942
1739209651.4033458;-45.120503652039325
1739209651.407276;-45.120503652039325
1739209651.4072788;-38.13080360867914
1739209651.4072816;-38.13080360867914
