CAN Message; 0x1d3:00003a901ad6823a
1739209713.2656376;-45.120503652039325
1739209713.2656386;-45.120503652039325
1739209713.2656395;-38.13080360867914
1739209713.2656405;-38.13080360867914
1739209713.2656417;-33.981070128970906
1739209713.2656426;-38.13080360867914
1739209713.2656436;-45.120503652039325
1739209713.2656446;-45.120503652039325
1739209713.2656455;-38.13080360867914
1739209713.2656465;-35.57807855764607
1739209713.2656476;-38.13080360867914
1739209713.2656486;-45.120503652039325
1739209713.2656496;-45.120503652039325
1739209713.2656505;-45.120503652039325
1739209713.2656515;-38.13080360867914
1739209713.2656524;-45.120503652039325
1739209713.2656536;-38.13080360867914
1739209713.2656546;-31.141103565318915
1739209713.2656555;-32.816014438256545
1739209713.2656565;-38.13080360867914
1739209713.2656574;-33.981070128970906
1739209713.2656584;-38.13080360867914
1739209713.2656596;-38.13080360867914
1739209713.2656605;-45.120503652039325
1739209713.2656615;-45.120503652039325
1739209713.2656624;-45.120503652039325
1739209713.2656634;-35.57807855764607
1739209713.2656646;-38.13080360867914
1739209713.2656655;-28.992665084841942
1739209713.2656665;-33.981070128970906
1739209713.2656674;-45.120503652039325
1739209713.2656684;-45.120503652039325
1739209713.2656693;-38.13080360867914
1739209713.2656705;-45.120503652039325
1739209713.2656715;-38.13080360867914
1739209713.2656724;-45.120503652039325
1739209713.2656734;-38.13080360867914
1739209713.2656744;-45.120503652039325
1739209713.2656753;-45.120503652039325
1739209713.2656765;-38.13080360867914
1739209713.2656775;-38.13080360867914
1739209713.2656784;-45.120503652039325
1739209713.2656794;-45.120503652039325
1739209713.2656803;-35.57807855764607
1739209713.2656813;-45.120503652039325
1739209713.2656825;-45.120503652039325
1739209713.2656834;-38.13080360867914
1739209713.2656844;-45.120503652039325
1739209713.2656853;-45.120503652039325
1739209713.2656863;-45.120503652039325
1739209713.2656872;-38.13080360867914
1739209713.2656884;-45.120503652039325
1739209713.2656894;-31.141103565318915
1739209713.2656903;-28.58837851428586
1739209713.2656913;-45.120503652039325
1739209713.2656922;-45.120503652039325
1739209713.2656934;-38.13080360867914
1739209713.2656944;-33.981070128970906
1739209713.2656953;-45.120503652039325
1739209713.2656963;-45.120503652039325
1739209713.2656972;-45.120503652039325
1739209713.2656982;-45.120503652039325
1739209713.2656994;-38.13080360867914
1739209713.2657003;-45.120503652039325
1739209713.2657013;-45.120503652039325
1739209713.2657022;-38.13080360867914
1739209713.2657032;-38.13080360867914
1739209713.2657042;-45.120503652039325
1739209713.2657053;-33.981070128970906
1739209713.2657063;-30.49652367304973
1739209713.2657073;-38.13080360867914
1739209713.2657082;-45.120503652039325
1739209713.2657092;-38.13080360867914
1739209713.26571;-35.57807855764607
1739209713.2657113;-38.13080360867914
1739209713.2657123;-45.120503652039325
1739209713.2657132;-38.13080360867914
1739209713.2657142;-38.13080360867914
1739209713.2657151;-45.120503652039325
1739209713.265716;-45.120503652039325
1739209713.2657173;-38.13080360867914
1739209713.2657182;-32.816014438256545
1739209713.2657192;-45.120503652039325
1739209713.2657201;-38.13080360867914
1739209713.265721;-38.13080360867914
1739209713.2657223;-45.120503652039325
1739209713.2657232;-35.57807855764607
1739209713.2657242;-35.57807855764607
1739209713.2657251;-45.120503652039325
1739209713.265726;-38.13080360867914
1739209713.265727;-38.13080360867914
1739209713.2657282;-38.13080360867914
1739209713.2657292;-35.57807855764607
1739209713.2657301;-38.13080360867914
1739209713.265731;-45.120503652039325
1739209713.265732;-45.120503652039325
1739209713.265733;-35.57807855764607
1739209713.2657342;-38.13080360867914
1739209713.2657351;-45.120503652039325
1739209713.265736;-45.120503652039325
1739209713.265737;-45.120503652039325
1739209713.265738;-45.120503652039325
1739209713.265739;-38.13080360867914
1739209713.2657402;-45.120503652039325
1739209713.265741;-45.120503652039325
1739209713.265742;-33.981070128970906
1739209713.265743;-38.13080360867914
1739209713.265744;-45.120503652039325
1739209713.265745;-38.13080360867914
1739209713.265746;-35.57807855764607
1739209713.265747;-38.13080360867914
1739209713.265748;-38.13080360867914
1739209713.265749;-35.57807855764607
1739209713.26575;-45.120503652039325
1739209713.265751;-38.13080360867914
1739209713.265752;-35.57807855764607
1739209713.265753;-35.57807855764607
1739209713.265754;-38.13080360867914
1739209713.265755;-38.13080360867914
1739209713.265756;-32.816014438256545
1739209713.265757;-33.981070128970906
1739209713.265758;-38.13080360867914
1739209713.265759;-38.13080360867914
1739209713.26576;-32.816014438256545
1739209713.265761;-38.13080360867914
1739209713.2657619;-35.57807855764607
1739209713.265763;-33.981070128970906
1739209713.265764;-38.13080360867914
1739209713.265765;-38.13080360867914
1739209713.265766;-45.120503652039325
1739209713.2657669;-38.13080360867914
1739209713.2657678;-33.981070128970906
1739209713.265769;-38.13080360867914
1739209713.26577;-45.120503652039325
1739209713.265771;-38.13080360867914
1739209713.2657719;-35.57807855764607
1739209713.2657728;-38.13080360867914
1739209713.2657738;-45.120503652039325
1739209713.265775;-45.120503652039325
1739209713.265776;-45.120503652039325
1739209713.2657769;-38.13080360867914
1739209713.2657778;-45.120503652039325
1739209713.2657788;-45.120503652039325
1739209713.2657797;-45.120503652039325
1739209713.265781;-38.13080360867914
1739209713.2657819;-35.57807855764607
1739209713.2657828;-38.13080360867914
1739209713.2657838;-45.120503652039325
1739209713.2657847;-38.13080360867914
1739209713.2657857;-45.120503652039325
1739209713.265787;-33.981070128970906
1739209713.2657878;-45.120503652039325
1739209713.2657888;-45.120503652039325
1739209713.2657897;-45.120503652039325
1739209713.2657907;-45.120503652039325
1739209713.265792;-38.13080360867914
1739209713.2657928;-45.120503652039325
1739209713.2657938;-38.13080360867914
1739209713.2657948;-32.816014438256545
1739209713.2657957;-38.13080360867914
1739209713.2657967;-45.120503652039325
1739209713.2657979;-45.120503652039325
1739209713.2657988;-38.13080360867914
1739209713.2657998;-45.120503652039325
1739209713.2658007;-38.13080360867914
1739209713.2658017;-33.981070128970906
1739209713.2658026;-28.992665084841942
1739209713.2658038;-45.120503652039325
1739209713.2658048;-33.981070128970906
1739209713.2658057;-35.57807855764607
1739209713.2658067;-38.13080360867914
1739209713.2658076;-38.13080360867914
1739209713.2658086;-38.13080360867914
1739209713.2658098;-45.120503652039325
1739209713.2658107;-38.13080360867914
1739209713.2658117;-35.57807855764607
1739209713.2658126;-38.13080360867914
1739209713.2658136;-45.120503652039325
1739209713.2658145;-45.120503652039325
1739209713.2658157;-38.13080360867914
1739209713.2658167;-45.120503652039325
1739209713.2658176;-45.120503652039325
1739209713.2658186;-31.141103565318915
1739209713.2658195;-45.120503652039325
1739209713.2658207;-45.120503652039325
1739209713.2658217;-45.120503652039325
1739209713.2658226;-38.13080360867914
1739209713.2658236;-45.120503652039325
1739209713.2658246;-45.120503652039325
1739209713.2658255;-38.13080360867914
1739209713.2658267;-30.49652367304973
1739209713.2658277;-45.120503652039325
1739209713.2658286;-38.13080360867914
1739209713.2658296;-38.13080360867914
1739209713.2658305;-32.816014438256545
1739209713.2658315;-38.13080360867914
1739209713.2658327;-38.13080360867914
1739209713.2658336;-35.57807855764607
1739209713.2658346;-38.13080360867914
1739209713.2658355;-45.120503652039325
1739209713.2658365;-33.981070128970906
1739209713.2658374;-35.57807855764607
1739209713.2658386;-38.13080360867914
1739209713.2658396;-45.120503652039325
1739209713.2658405;-38.13080360867914
1739209713.2658415;-38.13080360867914
1739209713.2658424;-38.13080360867914
1739209713.2658434;-45.120503652039325
1739209713.2658446;-45.120503652039325
1739209713.2658455;-38.13080360867914
1739209713.2658465;-45.120503652039325
1739209713.2658474;-45.120503652039325
1739209713.2658484;-38.13080360867914
1739209713.2658496;-35.57807855764607
1739209713.2658505;-38.13080360867914
1739209713.2658515;-38.13080360867914
1739209713.2658525;-38.13080360867914
1739209713.2658534;-38.13080360867914
1739209713.2658544;-33.981070128970906
1739209713.2658556;-35.57807855764607
1739209713.2658565;-38.13080360867914
1739209713.2658575;-35.57807855764607
1739209713.2658584;-35.57807855764607
1739209713.2658594;-45.120503652039325
1739209713.2658603;-38.13080360867914
1739209713.2658615;-35.57807855764607
1739209713.2658625;-38.13080360867914
1739209713.2658634;-45.120503652039325
1739209713.2658644;-38.13080360867914
1739209713.2658653;-45.120503652039325
1739209713.2658663;-38.13080360867914
1739209713.2658675;-45.120503652039325
1739209713.2658684;-38.13080360867914
1739209713.2658694;-38.13080360867914
1739209713.2658703;-35.57807855764607
1739209713.2658713;-38.13080360867914
1739209713.2658722;-45.120503652039325
1739209713.2658734;-45.120503652039325
1739209713.2658744;-45.120503652039325
1739209713.2658753;-35.57807855764607
1739209713.2658763;-45.120503652039325
1739209713.2658772;-45.120503652039325
1739209713.2658782;-45.120503652039325
1739209713.2658794;-45.120503652039325
1739209713.2658803;-45.120503652039325
1739209713.2658813;-38.13080360867914
1739209713.2658823;-38.13080360867914
1739209713.2658832;-45.120503652039325
1739209713.2658844;-45.120503652039325
1739209713.2658854;-38.13080360867914
1739209713.2658863;-38.13080360867914
1739209713.2658873;-45.120503652039325
1739209713.2658882;-45.120503652039325
1739209713.2658892;-38.13080360867914
1739209713.2658904;-38.13080360867914
1739209713.2658913;-45.120503652039325
1739209713.2658923;-38.13080360867914
1739209713.2658932;-38.13080360867914
1739209713.2658942;-38.13080360867914
1739209713.2658951;-38.13080360867914
1739209713.2658963;-45.120503652039325
1739209713.2658973;-45.120503652039325
1739209713.2658982;-38.13080360867914
1739209713.2658992;-28.21854285175415
1739209713.2659001;-38.13080360867914
1739209713.265901;-45.120503652039325
1739209713.2659023;-45.120503652039325
1739209713.2659032;-38.13080360867914
1739209713.2659042;-38.13080360867914
1739209713.2659051;-45.120503652039325
1739209713.265906;-38.13080360867914
1739209713.265907;-38.13080360867914
1739209713.2659082;-45.120503652039325
1739209713.2659092;-45.120503652039325
1739209713.2659101;-45.120503652039325
1739209713.265911;-45.120503652039325
1739209713.265912;-38.13080360867914
1739209713.265913;-38.13080360867914
1739209713.2659142;-38.13080360867914
1739209713.2659152;-26.991370085610736
1739209713.265916;-38.13080360867914
1739209713.265917;-45.120503652039325
1739209713.265918;-38.13080360867914
1739209713.2659192;-35.57807855764607
1739209713.2659202;-38.13080360867914
1739209713.265921;-45.120503652039325
1739209713.265922;-38.13080360867914
1739209713.265923;-45.120503652039325
1739209713.265924;-45.120503652039325
1739209713.2659252;-45.120503652039325
1739209713.2659261;-45.120503652039325
1739209713.265927;-45.120503652039325
1739209713.265928;-45.120503652039325
1739209713.265929;-45.120503652039325
1739209713.26593;-38.13080360867914
1739209713.2659311;-45.120503652039325
1739209713.265932;-45.120503652039325
1739209713.265933;-45.120503652039325
1739209713.265934;-38.13080360867914
1739209713.265935;-38.13080360867914
1739209713.265936;-45.120503652039325
1739209713.265937;-35.57807855764607
1739209713.265938;-45.120503652039325
1739209713.265939;-28.58837851428586
1739209713.26594;-32.816014438256545
1739209713.265941;-38.13080360867914
1739209713.2659419;-45.120503652039325
1739209713.265943;-38.13080360867914
1739209713.265944;-33.981070128970906
1739209713.265945;-45.120503652039325
1739209713.265946;-32.816014438256545
1739209713.2659469;-32.81601443825658
1739209713.265948;-45.120503652039325
1739209713.265949;-45.120503652039325
1739209713.26595;-45.120503652039325
1739209713.265951;-45.120503652039325
1739209713.2659519;-45.120503652039325
1739209713.2659528;-45.120503652039325
1739209713.265954;-45.120503652039325
1739209713.265955;-31.141103565318915
1739209713.265956;-32.816014438256545
1739209713.2659569;-35.57807855764607
1739209713.2659578;-38.13080360867914
1739209713.2659588;-38.13080360867914
1739209713.26596;-33.981070128970906
1739209713.265961;-38.13080360867914
1739209713.265962;-45.120503652039325
1739209713.2659628;-45.120503652039325
1739209713.2659638;-31.141103565318915
1739209713.2659647;-32.816014438256545
1739209713.265966;-38.13080360867914
1739209713.265967;-45.120503652039325
1739209713.2659678;-35.57807855764607
1739209713.2659688;-45.120503652039325
1739209713.2659698;-38.13080360867914
1739209713.2659707;-45.120503652039325
1739209713.265972;-45.120503652039325
1739209713.2659729;-35.57807855764607
1739209713.2659738;-38.13080360867914
1739209713.2659748;-45.120503652039325
1739209713.2659757;-45.120503652039325
1739209713.265977;-32.816014438256545
1739209713.2659779;-38.13080360867914
1739209713.2659788;-38.13080360867914
1739209713.2659798;-38.13080360867914
1739209713.2659807;-38.13080360867914
1739209713.2659817;-38.13080360867914
1739209713.2659829;-45.120503652039325
1739209713.2659838;-33.981070128970906
1739209713.2659848;-38.13080360867914
1739209713.2659857;-33.981070128970906
1739209713.2659867;-38.13080360867914
1739209713.2659876;-45.120503652039325
1739209713.2659888;-45.120503652039325
1739209713.2659898;-45.120503652039325
1739209713.2659907;-45.120503652039325
1739209713.2659917;-45.120503652039325
1739209713.2659926;-35.57807855764607
1739209713.2659936;-45.120503652039325
1739209713.2659948;-38.13080360867914
1739209713.2659957;-35.57807855764607
1739209713.2659967;-33.981070128970906
1739209713.2659976;-45.120503652039325
1739209713.2659986;-45.120503652039325
1739209713.2659996;-38.13080360867914
1739209713.2660007;-45.120503652039325
1739209713.2660017;-38.13080360867914
1739209713.2660027;-38.13080360867914
1739209713.2660036;-45.120503652039325
1739209713.2660046;-45.120503652039325
1739209713.2660055;-38.13080360867914
1739209713.2660067;-38.13080360867914
1739209713.2660077;-38.13080360867914
1739209713.2660086;-45.120503652039325
1739209713.2660105;-45.120503652039325
1739209713.2660124;-38.13080360867914
1739209713.2660146;-38.13080360867914
1739209713.2660165;-38.13080360867914
1739209713.2660184;-38.13080360867914
1739209713.2660203;-45.120503652039325
1739209713.2660224;-45.120503652039325
1739209713.2660244;-45.120503652039325
1739209713.2660263;-45.120503652039325
1739209713.2660282;-38.13080360867914
1739209713.2660303;-38.13080360867914
1739209713.2660322;-38.13080360867914
1739209713.2660341;-45.120503652039325
1739209713.266036;-38.13080360867914
1739209713.2660382;-38.13080360867914
1739209713.26604;-38.13080360867914
1739209713.266042;-45.120503652039325
1739209713.266044;-38.13080360867914
1739209713.266046;-38.13080360867914
1739209713.266048;-45.120503652039325
1739209713.2660499;-38.13080360867914
1739209713.2660518;-45.120503652039325
1739209713.266054;-45.120503652039325
1739209713.2660558;-45.120503652039325
1739209713.2660577;-38.13080360867914
1739209713.2660596;-38.13080360867914
1739209713.2660615;-32.816014438256545
1739209713.2660637;-31.141103565318915
1739209713.2660656;-38.13080360867914
1739209713.2660675;-32.816014438256545
1739209713.2660694;-38.13080360867914
1739209713.2660716;-31.141103565318893
1739209713.2660735;-38.13080360867914
1739209713.2660754;-45.120503652039325
1739209713.2660773;-45.120503652039325
1739209713.2660794;-45.120503652039325
1739209713.2660813;-38.13080360867914
1739209713.2660832;-38.13080360867914
1739209713.2660851;-45.120503652039325
1739209713.2660873;-45.120503652039325
1739209713.2660892;-45.120503652039325
1739209713.266091;-45.120503652039325
1739209713.266093;-45.120503652039325
1739209713.2660952;-32.816014438256545
1739209713.266097;-45.120503652039325
1739209713.266099;-45.120503652039325
1739209713.266101;-33.981070128970906
1739209713.266103;-29.438486411369333
1739209713.266105;-33.981070128970906
1739209713.2661068;-45.120503652039325
1739209713.2661088;-33.981070128970906
1739209713.2661107;-38.13080360867914
1739209713.2661128;-38.13080360867914
1739209713.2661147;-32.816014438256545
1739209713.2661166;-45.120503652039325
1739209713.2661185;-35.57807855764607
1739209713.2661207;-38.13080360867914
1739209713.2661226;-32.816014438256545
1739209713.2661245;-45.120503652039325
1739209713.2661264;-45.120503652039325
1739209713.2661285;-33.981070128970906
1739209713.2661304;-45.120503652039325
1739209713.2661324;-38.13080360867914
1739209713.2661343;-35.57807855764607
1739209713.2661364;-38.13080360867914
1739209713.2661383;-45.120503652039325
1739209713.2661402;-33.981070128970906
1739209713.2661421;-26.991370085610736
1739209713.2661443;-38.13080360867914
1739209713.2661462;-45.120503652039325
1739209713.266148;-45.120503652039325
1739209713.26615;-45.120503652039325
1739209713.2661521;-45.120503652039325
1739209713.266154;-35.57807855764607
1739209713.266156;-45.120503652039325
1739209713.2661579;-32.81601443825658
1739209713.2661598;-45.120503652039325
1739209713.266162;-38.13080360867914
1739209713.2661638;-35.57807855764607
1739209713.2661657;-45.120503652039325
1739209713.2661676;-38.13080360867914
1739209713.2661698;-35.57807855764607
1739209713.2661717;-38.13080360867914
1739209713.2661736;-28.21854285175415
1739209713.2661755;-38.13080360867914
1739209713.2661777;-45.120503652039325
1739209713.2661796;-38.13080360867914
1739209713.2661815;-32.816014438256545
1739209713.2661834;-45.120503652039325
1739209713.2661855;-45.120503652039325
1739209713.2661874;-45.120503652039325
1739209713.2661893;-45.120503652039325
1739209713.2661912;-45.120503652039325
1739209713.2661934;-38.13080360867914
1739209713.2661953;-45.120503652039325
1739209713.2661972;-45.120503652039325
1739209713.266199;-38.13080360867914
1739209713.2662013;-38.13080360867914
1739209713.2662032;-38.13080360867914
1739209713.266205;-38.13080360867914
1739209713.266207;-45.120503652039325
1739209713.2662091;-45.120503652039325
1739209713.266211;-45.120503652039325
1739209713.266213;-45.120503652039325
1739209713.2662148;-45.120503652039325
1739209713.2662168;-45.120503652039325
1739209713.266219;-45.120503652039325
1739209713.2662208;-27.8777449560314
1739209713.2662227;-35.57807855764607
1739209713.2662246;-45.120503652039325
1739209713.2662268;-38.13080360867914
1739209713.2662287;-38.13080360867914
1739209713.2662306;-38.13080360867914
1739209713.2662325;-38.13080360867914
1739209713.2662346;-38.13080360867914
1739209713.2662365;-33.981070128970956
1739209713.2662385;-45.120503652039325
1739209713.2662404;-38.13080360867914
1739209713.2662425;-45.120503652039325
1739209713.2662444;-45.120503652039325
1739209713.2662463;-38.13080360867914
1739209713.2662482;-35.57807855764607
1739209713.2662504;-45.120503652039325
1739209713.2662523;-31.141103565318915
1739209713.2662542;-33.981070128970906
1739209713.266256;-45.120503652039325
1739209713.2662582;-45.120503652039325
1739209713.2662601;-45.120503652039325
1739209713.266262;-38.13080360867914
1739209713.266264;-38.13080360867914
1739209713.2662659;-38.13080360867914
1739209713.266268;-45.120503652039325
1739209713.26627;-45.120503652039325
1739209713.2662718;-45.120503652039325
1739209713.2662737;-38.13080360867914
1739209713.266276;-38.13080360867914
1739209713.2662778;-38.13080360867914
1739209713.2662797;-38.13080360867914
1739209713.2662816;-38.13080360867914
1739209713.2662838;-38.13080360867914
1739209713.2662857;-45.120503652039325
1739209713.2662876;-45.120503652039325
1739209713.2662895;-45.120503652039325
1739209713.2662916;-45.120503652039325
1739209713.2662935;-45.120503652039325
1739209713.2662954;-38.13080360867914
1739209713.2662973;-45.120503652039325
1739209713.2662995;-38.13080360867914
1739209713.2663014;-35.57807855764607
1739209713.2663033;-35.57807855764607
1739209713.2663052;-45.120503652039325
1739209713.2663074;-38.13080360867914
1739209713.2663093;-35.57807855764607
1739209713.2663112;-38.13080360867914
1739209713.266313;-33.981070128970906
1739209713.266315;-38.13080360867914
1739209713.2663171;-45.120503652039325
1739209713.266319;-38.13080360867914
1739209713.266321;-38.13080360867914
1739209713.2663229;-45.120503652039325
1739209713.266325;-45.120503652039325
1739209713.266327;-32.816014438256545
1739209713.2663288;-45.120503652039325
1739209713.2663307;-38.13080360867914
1739209713.2663329;-35.57807855764607
1739209713.2663348;-38.13080360867914
1739209713.2663367;-38.13080360867914
1739209713.2663386;-45.120503652039325
1739209713.2663407;-45.120503652039325
1739209713.2663426;-38.13080360867914
1739209713.2663445;-38.13080360867914
1739209713.2663465;-45.120503652039325
1739209713.2663486;-38.13080360867914
1739209713.2663505;-38.13080360867914
1739209713.2663524;-45.120503652039325
1739209713.2663543;-45.120503652039325
1739209713.2663565;-38.13080360867914
1739209713.2663584;-45.120503652039325
1739209713.2663603;-45.120503652039325
1739209713.2663622;-45.120503652039325
1739209713.266364;-38.13080360867914
1739209713.2663662;-38.13080360867914
1739209713.2663682;-45.120503652039325
1739209713.26637;-35.57807855764607
1739209713.266372;-38.13080360867914
1739209713.266374;-38.13080360867914
1739209713.266376;-33.981070128970906
1739209713.266378;-35.57807855764607
1739209713.2663798;-32.816014438256545
1739209713.266382;-38.13080360867914
1739209713.266384;-38.13080360867914
1739209713.2663858;-35.57807855764607
1739209713.2663877;-38.13080360867914
1739209713.2663898;-38.13080360867914
1739209713.2663918;-45.120503652039325
1739209713.2663937;-45.120503652039325
1739209713.2663956;-45.120503652039325
1739209713.2663977;-45.120503652039325
1739209713.2663996;-45.120503652039325
1739209713.2664015;-38.13080360867914
1739209713.2664034;-38.13080360867914
1739209713.2664056;-45.120503652039325
1739209713.2664075;-45.120503652039325
1739209713.2664094;-45.120503652039325
1739209713.2664113;-45.120503652039325
1739209713.2664132;-45.120503652039325
1739209713.2664154;-38.13080360867914
1739209713.2664173;-38.13080360867914
1739209713.2664192;-38.13080360867914
1739209713.266421;-45.120503652039325
1739209713.2664232;-38.13080360867914
1739209713.2664251;-45.120503652039325
1739209713.266427;-28.992665084841942
1739209713.266429;-31.141103565318915
1739209713.266431;-45.120503652039325
1739209713.266433;-35.57807855764607
1739209713.266435;-38.13080360867914
1739209713.2664368;-45.120503652039325
1739209713.266439;-45.120503652039325
1739209713.2664409;-35.57807855764607
1739209713.2664428;-35.57807855764607
1739209713.2664447;-45.120503652039325
1739209713.2664468;-38.13080360867914
1739209713.2664487;-38.13080360867914
1739209713.2664506;-38.13080360867914
1739209713.2664526;-45.120503652039325
1739209713.2664547;-45.120503652039325
1739209713.2664566;-38.13080360867914
1739209713.2664585;-38.13080360867914
1739209713.2664604;-45.120503652039325
1739209713.2664623;-45.120503652039325
1739209713.2664645;-45.120503652039325
1739209713.2664664;-45.120503652039325
1739209713.2664683;-45.120503652039325
1739209713.2664702;-45.120503652039325
1739209713.2664723;-45.120503652039325
1739209713.2664742;-33.981070128970906
1739209713.2664762;-30.49652367304973
1739209713.266478;-45.120503652039325
1739209713.2664802;-45.120503652039325
1739209713.266482;-38.13080360867914
1739209713.266484;-38.13080360867914
1739209713.266486;-45.120503652039325
1739209713.266488;-38.13080360867914
1739209713.26649;-45.120503652039325
1739209713.266492;-38.13080360867914
1739209713.2664938;-38.13080360867914
1739209713.266496;-45.120503652039325
1739209713.2664979;-45.120503652039325
1739209713.2664998;-38.13080360867914
1739209713.2665017;-38.13080360867914
1739209713.2665038;-45.120503652039325
1739209713.2665057;-38.13080360867914
1739209713.2665076;-32.816014438256545
1739209713.2665095;-38.13080360867914
1739209713.2665114;-45.120503652039325
1739209713.2665136;-45.120503652039325
1739209713.2665155;-45.120503652039325
1739209713.2665174;-33.981070128970906
1739209713.2665193;-38.13080360867914
1739209713.2665215;-33.981070128970906
1739209713.2665234;-33.981070128970906
1739209713.2665253;-38.13080360867914
1739209713.2665272;-45.120503652039325
1739209713.2665293;-38.13080360867914
1739209713.2665312;-33.981070128970906
1739209713.2665331;-45.120503652039325
1739209713.266535;-45.120503652039325
1739209713.2665372;-45.120503652039325
1739209713.266539;-45.120503652039325
1739209713.266541;-35.57807855764607
1739209713.266543;-38.13080360867914
1739209713.266545;-45.120503652039325
1739209713.266547;-38.13080360867914
1739209713.2665489;-38.13080360867914
1739209713.2665508;-45.120503652039325
1739209713.266553;-38.13080360867914
1739209713.2665548;-45.120503652039325
1739209713.2665567;-45.120503652039325
1739209713.2665586;-35.57807855764607
1739209713.2665608;-38.13080360867914
1739209713.2665627;-45.120503652039325
1739209713.2665646;-38.13080360867914
1739209713.2665665;-35.57807855764607
1739209713.2665684;-38.13080360867914
1739209713.2665706;-45.120503652039325
1739209713.2665725;-38.13080360867914
1739209713.2665744;-35.57807855764607
1739209713.2665763;-38.13080360867914
1739209713.2665784;-38.13080360867914
1739209713.2665803;-33.981070128970906
1739209713.2665823;-38.13080360867914
1739209713.2665842;-38.13080360867914
1739209713.2665863;-45.120503652039325
1739209713.2665882;-38.13080360867914
1739209713.26659;-38.13080360867914
1739209713.266592;-38.13080360867914
1739209713.2665942;-45.120503652039325
1739209713.266596;-45.120503652039325
1739209713.266598;-38.13080360867914
1739209713.2666;-33.981070128970906
1739209713.266602;-45.120503652039325
1739209713.266604;-38.13080360867914
1739209713.2666059;-38.13080360867914
1739209713.2666078;-38.13080360867914
1739209713.26661;-45.120503652039325
1739209713.2666118;-45.120503652039325
1739209713.2666137;-38.13080360867914
1739209713.2666156;-38.13080360867914
1739209713.2666175;-45.120503652039325
1739209713.2666197;-38.13080360867914
1739209713.2666216;-38.13080360867914
1739209713.2666235;-33.981070128970906
1739209713.2666254;-45.120503652039325
1739209713.2666276;-38.13080360867914
1739209713.2666295;-35.57807855764607
1739209713.2666314;-38.13080360867914
1739209713.2666333;-45.120503652039325
1739209713.2666354;-38.13080360867914
1739209713.2666373;-35.57807855764607
1739209713.2666392;-38.13080360867914
1739209713.2666411;-45.120503652039325
1739209713.2666433;-38.13080360867914
1739209713.2666452;-32.816014438256545
1739209713.266647;-38.13080360867914
1739209713.266649;-45.120503652039325
1739209713.2666512;-38.13080360867914
1739209713.266653;-38.13080360867914
1739209713.266655;-45.120503652039325
1739209713.2666569;-38.13080360867914
1739209713.266659;-38.13080360867914
1739209713.266661;-45.120503652039325
1739209713.2666628;-38.13080360867914
1739209713.2666647;-38.13080360867914
1739209713.2666667;-27.267205301931607
1739209713.2666688;-45.120503652039325
1739209713.2666707;-45.120503652039325
1739209713.2666726;-38.13080360867914
1739209713.2666745;-38.13080360867914
1739209713.2666767;-45.120503652039325
1739209713.2666786;-45.120503652039325
1739209713.2666805;-38.13080360867914
1739209713.2666824;-32.816014438256545
1739209713.2666845;-45.120503652039325
1739209713.2666864;-38.13080360867914
1739209713.2666883;-38.13080360867914
1739209713.2666903;-38.13080360867914
1739209713.2666924;-45.120503652039325
1739209713.2666943;-38.13080360867914
1739209713.2666962;-35.57807855764607
1739209713.2666981;-33.981070128970906
1739209713.2667003;-45.120503652039325
1739209713.2667022;-38.13080360867914
1739209713.266704;-38.13080360867914
1739209713.266706;-38.13080360867914
1739209713.2667081;-45.120503652039325
1739209713.26671;-38.13080360867914
1739209713.266712;-38.13080360867914
1739209713.2667139;-30.49652367304973
1739209713.2667158;-45.120503652039325
1739209713.266718;-33.981070128970906
1739209713.2667198;-32.816014438256545
1739209713.2667217;-33.981070128970906
1739209713.2667236;-38.13080360867914
1739209713.2667258;-45.120503652039325
1739209713.2667277;-38.13080360867914
1739209713.2667296;-28.992665084841942
1739209713.2667315;-38.13080360867914
1739209713.2667336;-45.120503652039325
1739209713.2667356;-35.57807855764607
1739209713.2667375;-45.120503652039325
1739209713.2667394;-45.120503652039325
1739209713.2667415;-38.13080360867914
1739209713.2667434;-45.120503652039325
1739209713.2667453;-38.13080360867914
1739209713.2667472;-38.13080360867914
1739209713.2667494;-38.13080360867914
1739209713.2667513;-45.120503652039325
1739209713.2667532;-45.120503652039325
1739209713.266755;-35.57807855764607
1739209713.2667572;-45.120503652039325
1739209713.2667592;-38.13080360867914
1739209713.266761;-33.981070128970906
1739209713.266763;-32.816014438256545
1739209713.2667649;-38.13080360867914
1739209713.266767;-45.120503652039325
1739209713.266769;-38.13080360867914
1739209713.2667708;-32.816014438256545
1739209713.2667727;-45.120503652039325
1739209713.266775;-38.13080360867914
1739209713.2667768;-38.13080360867914
1739209713.2667787;-45.120503652039325
1739209713.2667806;-45.120503652039325
1739209713.2667828;-35.57807855764607
1739209713.2667847;-38.13080360867914
1739209713.2667866;-45.120503652039325
1739209713.2667885;-45.120503652039325
1739209713.2667906;-45.120503652039325
1739209713.2667925;-38.13080360867914
1739209713.2667944;-38.13080360867914
1739209713.2667964;-38.13080360867914
1739209713.2667985;-45.120503652039325
1739209713.2668004;-38.13080360867914
1739209713.2668023;-32.816014438256545
1739209713.2668042;-45.120503652039325
1739209713.2668064;-35.57807855764607
1739209713.2668083;-38.13080360867914
1739209713.2668102;-38.13080360867914
1739209713.266812;-38.13080360867914
1739209713.266814;-45.120503652039325
1739209713.2668161;-45.120503652039325
1739209713.266818;-45.120503652039325
