CAN Message; 0x1d3:0000c96080aee888
1739209698.0510547;-38.13080360867914
1739209698.0510561;-45.120503652039325
1739209698.0510576;-45.120503652039325
1739209698.0510592;-45.120503652039325
1739209698.0510607;-33.981070128970956
1739209698.051062;-38.13080360867914
1739209698.0510635;-38.13080360867914
1739209698.051065;-45.120503652039325
1739209698.0510666;-45.120503652039325
1739209698.051068;-38.13080360867914
1739209698.0510695;-38.13080360867914
1739209698.051071;-38.13080360867914
1739209698.0510724;-32.816014438256545
1739209698.051074;-38.13080360867914
1739209698.0510755;-45.120503652039325
1739209698.051077;-24.438645034577675
1739209698.0510783;-22.841636605902558
1739209698.0510798;-29.438486411369354
1739209698.0510814;-45.120503652039325
1739209698.0510828;-45.120503652039325
1739209698.0510843;-38.13080360867914
1739209698.0510857;-38.13080360867914
1739209698.0510871;-33.981070128970906
1739209698.0510888;-38.13080360867914
1739209698.0510902;-45.120503652039325
1739209698.0510917;-45.120503652039325
1739209698.051093;-32.816014438256545
1739209698.0510945;-31.141103565318943
1739209698.0510962;-27.877744956031417
1739209698.0510976;-31.141103565318893
1739209698.051099;-38.13080360867914
1739209698.0511005;-38.13080360867914
1739209698.051102;-45.120503652039325
1739209698.0511036;-38.13080360867914
1739209698.051105;-31.141103565318915
1739209698.0511065;-35.57807855764607
1739209698.051108;-27.267205301931607
1739209698.0511093;-31.141103565318915
1739209698.051111;-33.981070128970906
1739209698.0511124;-26.991370085610722
1739209698.0511138;-27.267205301931607
1739209698.0511153;-25.62660358559016
1739209698.0511167;-45.120503652039325
1739209698.0511184;-30.49652367304976
1739209698.0511198;-38.13080360867914
1739209698.0511212;-27.267205301931607
1739209698.0511227;-45.120503652039325
1739209698.051124;-32.816014438256545
1739209698.0511258;-32.816014438256545
1739209698.0511272;-31.141103565318893
1739209698.0511286;-33.981070128970906
1739209698.05113;-31.141103565318915
1739209698.0511315;-22.841636605902558
1739209698.0511332;-26.991370085610722
1739209698.0511346;-38.13080360867914
1739209698.051136;-33.981070128970906
1739209698.0511374;-32.816014438256545
1739209698.0511389;-31.141103565318915
1739209698.0511405;-45.120503652039325
1739209698.051142;-33.981070128970906
1739209698.0511434;-35.57807855764607
1739209698.0511448;-38.13080360867914
1739209698.0511463;-45.120503652039325
1739209698.051148;-45.120503652039325
1739209698.0511494;-24.151403521958734
1739209698.0511508;-22.175841390423358
1739209698.0511522;-32.816014438256545
1739209698.051154;-31.141103565318915
1739209698.0511553;-25.826314394896354
1739209698.0511568;-38.13080360867914
1739209698.0511582;-45.120503652039325
1739209698.0511596;-33.981070128970906
1739209698.0511613;-33.981070128970906
1739209698.0511627;-45.120503652039325
1739209698.0511642;-45.120503652039325
1739209698.0511656;-32.816014438256545
1739209698.051167;-31.141103565318943
1739209698.0511687;-22.841636605902558
1739209698.05117;-22.841636605902558
1739209698.0511715;-45.120503652039325
1739209698.051173;-33.981070128970906
1739209698.0511744;-31.141103565318915
1739209698.051176;-45.120503652039325
1739209698.0511775;-31.141103565318915
1739209698.051179;-33.981070128970906
1739209698.0511804;-45.120503652039325
1739209698.0511818;-32.816014438256545
1739209698.0511835;-38.13080360867914
1739209698.051185;-26.035653463252796
1739209698.0511863;-26.487275050834715
1739209698.0511878;-27.267205301931607
1739209698.0511892;-26.991370085610736
1739209698.0511909;-30.49652367304973
1739209698.0511923;-33.981070128970906
1739209698.0511937;-33.981070128970906
1739209698.0511951;-31.141103565318915
1739209698.0511966;-33.981070128970906
1739209698.0511982;-38.13080360867914
1739209698.0511997;-25.826314394896357
1739209698.051201;-30.49652367304973
1739209698.0512025;-28.992665084841942
1739209698.051204;-28.218542851754187
1739209698.0512056;-23.50682362968953
1739209698.051207;-30.49652367304973
1739209698.0512085;-33.981070128970906
1739209698.05121;-26.991370085610722
1739209698.0512114;-31.141103565318915
1739209698.051213;-45.120503652039325
1739209698.0512145;-38.13080360867914
1739209698.051216;-45.120503652039325
1739209698.0512218;-38.13080360867914
1739209698.0512276;-31.141103565318915
1739209698.0512335;-32.816014438256545
1739209698.0512393;-27.267205301931607
1739209698.0512452;-24.589719217205094
1739209698.051251;-28.588378514285886
1739209698.051257;-45.120503652039325
1739209698.0512629;-45.120503652039325
1739209698.0512686;-45.120503652039325
1739209698.0512745;-45.120503652039325
1739209698.0512803;-45.120503652039325
1739209698.0512862;-30.49652367304973
1739209698.0512922;-38.13080360867914
1739209698.051298;-35.57807855764607
1739209698.0513039;-35.57807855764607
1739209698.0513096;-45.120503652039325
1739209698.0513155;-38.13080360867914
1739209698.0513213;-45.120503652039325
1739209698.0513272;-38.13080360867914
1739209698.0513332;-45.120503652039325
1739209698.051339;-45.120503652039325
1739209698.0513449;-45.120503652039325
1739209698.0513506;-45.120503652039325
1739209698.0513566;-31.141103565318943
1739209698.0513623;-45.120503652039325
1739209698.0513682;-33.981070128970906
1739209698.0513742;-45.120503652039325
1739209698.05138;-45.120503652039325
1739209698.0513859;-38.13080360867914
1739209698.0513916;-45.120503652039325
1739209698.0513976;-45.120503652039325
1739209698.0514033;-28.58837851428586
1739209698.0514092;-30.49652367304973
1739209698.0514152;-45.120503652039325
1739209698.051421;-38.13080360867914
1739209698.051427;-35.57807855764607
1739209698.0514326;-38.13080360867914
1739209698.0514386;-38.13080360867914
1739209698.0514445;-38.13080360867914
1739209698.0514503;-38.13080360867914
1739209698.0514562;-45.120503652039325
1739209698.051462;-45.120503652039325
1739209698.051468;-45.120503652039325
1739209698.0514736;-45.120503652039325
1739209698.0514796;-38.13080360867914
1739209698.0514855;-38.13080360867914
1739209698.0514913;-45.120503652039325
1739209698.0514972;-38.13080360867914
1739209698.051503;-33.981070128970906
1739209698.051509;-38.13080360867914
1739209698.0515146;-45.120503652039325
1739209698.0515206;-38.13080360867914
1739209698.0515265;-33.981070128970906
1739209698.0515323;-38.13080360867914
1739209698.0515382;-45.120503652039325
1739209698.051544;-29.438486411369333
1739209698.05155;-31.141103565318893
1739209698.0515556;-38.13080360867914
1739209698.0515616;-45.120503652039325
1739209698.0515676;-45.120503652039325
1739209698.0515733;-35.57807855764607
1739209698.0515792;-45.120503652039325
1739209698.051585;-45.120503652039325
1739209698.051591;-45.120503652039325
1739209698.0515969;-45.120503652039325
1739209698.0516026;-38.13080360867914
1739209698.0516086;-45.120503652039325
1739209698.0516143;-45.120503652039325
1739209698.0516202;-45.120503652039325
1739209698.051626;-45.120503652039325
1739209698.051632;-38.13080360867914
1739209698.051638;-32.816014438256545
1739209698.0516436;-32.816014438256545
1739209698.0516496;-35.57807855764607
1739209698.0516553;-35.57807855764607
1739209698.0516613;-45.120503652039325
1739209698.051667;-38.13080360867914
1739209698.051673;-45.120503652039325
1739209698.051679;-45.120503652039325
1739209698.0516846;-45.120503652039325
1739209698.0516906;-45.120503652039325
1739209698.0516963;-38.13080360867914
1739209698.0517023;-38.13080360867914
1739209698.051708;-45.120503652039325
1739209698.051714;-45.120503652039325
1739209698.05172;-35.57807855764607
1739209698.0517256;-35.57807855764607
1739209698.0517316;-45.120503652039325
1739209698.0517373;-38.13080360867914
1739209698.0517433;-38.13080360867914
1739209698.0517492;-35.57807855764607
1739209698.051755;-38.13080360867914
1739209698.051761;-45.120503652039325
1739209698.0517666;-28.58837851428586
1739209698.0517726;-38.13080360867914
1739209698.0517783;-45.120503652039325
1739209698.0517843;-28.58837851428586
1739209698.0517902;-31.141103565318915
1739209698.051796;-33.981070128970906
1739209698.051802;-23.75329798047522
1739209698.0518076;-29.438486411369333
1739209698.0518136;-28.992665084841942
1739209698.0518193;-25.077289914212862
1739209698.0518253;-29.438486411369354
1739209698.0518312;-28.588378514285886
1739209698.051837;-27.267205301931607
1739209698.051843;-30.49652367304973
1739209698.0518486;-31.141103565318915
1739209698.0518546;-38.13080360867914
1739209698.0518603;-31.141103565318915
1739209698.0518663;-28.992665084841942
1739209698.0518723;-24.589719217205094
1739209698.051878;-31.141103565318893
1739209698.051884;-32.816014438256545
1739209698.0518897;-32.81601443825658
1739209698.0518956;-26.991370085610736
1739209698.0519016;-28.992665084841942
1739209698.0519073;-26.991370085610722
1739209698.0519133;-33.981070128970956
1739209698.051919;-24.292649948874775
1739209698.051925;-25.826314394896364
1739209698.0519307;-32.81601443825658
1739209698.0519366;-45.120503652039325
1739209698.0519426;-29.438486411369333
1739209698.0519483;-26.487275050834725
1739209698.0519543;-45.120503652039325
1739209698.05196;-29.438486411369333
1739209698.051966;-30.49652367304976
1739209698.0519717;-32.81601443825658
1739209698.0519776;-28.218542851754165
1739209698.0519836;-31.141103565318915
1739209698.0519893;-27.8777449560314
1739209698.0519953;-26.991370085610747
1739209698.052001;-45.120503652039325
1739209698.052007;-33.981070128970906
1739209698.0520127;-45.120503652039325
1739209698.0520186;-31.141103565318915
1739209698.0520246;-25.826314394896357
1739209698.0520303;-38.13080360867914
1739209698.0520363;-45.120503652039325
1739209698.052042;-32.816014438256545
1739209698.052048;-25.62660358559016
1739209698.052054;-27.8777449560314
1739209698.0520597;-30.49652367304973
1739209698.0520656;-38.13080360867914
1739209698.0520713;-32.81601443825658
1739209698.0520773;-30.49652367304973
1739209698.052083;-27.8777449560314
1739209698.052089;-27.8777449560314
1739209698.052095;-45.120503652039325
1739209698.0521007;-31.141103565318915
1739209698.0521066;-29.438486411369333
1739209698.0521123;-38.13080360867914
1739209698.0521183;-25.826314394896364
1739209698.052124;-26.035653463252796
1739209698.05213;-22.44878636800916
1739209698.052136;-25.826314394896354
1739209698.0521417;-31.141103565318943
1739209698.0521476;-27.8777449560314
1739209698.0521533;-32.81601443825658
1739209698.0521593;-38.13080360867914
1739209698.052165;-24.589719217205094
1739209698.052171;-32.816014438256545
1739209698.052177;-27.267205301931607
1739209698.0521827;-38.13080360867914
1739209698.0521886;-38.13080360867914
1739209698.0521944;-24.438645034577675
1739209698.0522003;-29.438486411369333
1739209698.0522063;-33.981070128970956
1739209698.052212;-26.991370085610747
1739209698.052218;-45.120503652039325
1739209698.0522237;-30.49652367304973
1739209698.0522296;-32.816014438256545
1739209698.0522354;-38.13080360867914
1739209698.0522413;-28.588378514285886
1739209698.0522473;-28.58837851428586
1739209698.052253;-27.267205301931607
1739209698.052259;-29.438486411369354
1739209698.0522647;-31.141103565318915
1739209698.0522707;-31.141103565318915
1739209698.0522764;-31.141103565318943
1739209698.0522823;-23.50682362968953
1739209698.0522883;-26.03565346325281
1739209698.052294;-33.981070128970956
1739209698.0523;-26.487275050834715
1739209698.0523057;-31.141103565318915
1739209698.0523117;-45.120503652039325
1739209698.0523176;-32.816014438256545
1739209698.0523233;-31.141103565318915
1739209698.0523293;-33.981070128970906
1739209698.052335;-33.981070128970956
1739209698.052341;-31.141103565318915
1739209698.0523467;-27.267205301931607
1739209698.0523527;-26.487275050834725
1739209698.0523586;-29.438486411369347
1739209698.0523643;-24.15140352195872
1739209698.0523703;-38.13080360867914
1739209698.052376;-28.992665084841942
1739209698.052382;-35.57807855764607
1739209698.0523877;-32.816014438256545
1739209698.0523937;-23.16150712794695
1739209698.0523996;-25.826314394896357
1739209698.0524054;-32.81601443825658
1739209698.0524113;-26.991370085610754
1739209698.052417;-30.49652367304973
1739209698.052423;-38.13080360867914
1739209698.0524287;-35.57807855764607
1739209698.0524347;-24.589719217205094
1739209698.0524406;-45.120503652039325
1739209698.0524464;-28.58837851428586
1739209698.0524523;-31.141103565318915
1739209698.052458;-24.589719217205094
1739209698.052464;-38.13080360867914
1739209698.05247;-33.981070128970906
1739209698.0524757;-32.816014438256545
1739209698.0524817;-27.8777449560314
1739209698.0524874;-38.13080360867914
1739209698.0524933;-27.267205301931607
1739209698.052499;-23.273589343863303
1739209698.052505;-32.81601443825658
1739209698.052511;-33.981070128970956
1739209698.0525167;-38.13080360867914
1739209698.0525227;-28.58837851428586
1739209698.0525284;-38.13080360867914
1739209698.0525343;-33.981070128970906
1739209698.05254;-25.826314394896357
1739209698.052546;-45.120503652039325
1739209698.052552;-27.267205301931607
1739209698.0525577;-35.57807855764607
1739209698.0525637;-28.58837851428586
1739209698.0525694;-27.267205301931607
1739209698.0525753;-38.13080360867914
1739209698.052581;-33.981070128970906
1739209698.052587;-33.981070128970906
1739209698.052593;-38.13080360867914
1739209698.0525987;-30.49652367304973
1739209698.0526047;-31.141103565318915
1739209698.0526104;-45.120503652039325
1739209698.0526164;-31.141103565318915
1739209698.0526223;-32.816014438256545
1739209698.052628;-38.13080360867914
1739209698.052634;-32.816014438256545
1739209698.0526397;-35.57807855764607
1739209698.0526457;-45.120503652039325
1739209698.0526514;-38.13080360867914
1739209698.0526574;-45.120503652039325
1739209698.0526633;-45.120503652039325
1739209698.052669;-45.120503652039325
1739209698.052675;-45.120503652039325
1739209698.0526807;-45.120503652039325
1739209698.0526867;-45.120503652039325
1739209698.0526924;-45.120503652039325
1739209698.0526984;-45.120503652039325
1739209698.0527043;-45.120503652039325
1739209698.05271;-38.13080360867914
1739209698.052716;-38.13080360867914
1739209698.0527217;-45.120503652039325
1739209698.0527277;-33.981070128970906
1739209698.0527334;-33.981070128970906
1739209698.0527394;-35.57807855764607
1739209698.0527453;-35.57807855764607
1739209698.052751;-45.120503652039325
1739209698.052757;-38.13080360867914
1739209698.0527627;-35.57807855764607
1739209698.0527687;-38.13080360867914
1739209698.0527747;-45.120503652039325
1739209698.0527804;-45.120503652039325
1739209698.0527864;-45.120503652039325
1739209698.052792;-45.120503652039325
1739209698.052798;-38.13080360867914
1739209698.0528038;-38.13080360867914
1739209698.0528097;-38.13080360867914
1739209698.0528157;-38.13080360867914
1739209698.0528214;-45.120503652039325
1739209698.0528274;-38.13080360867914
1739209698.052833;-45.120503652039325
1739209698.052839;-45.120503652039325
1739209698.0528448;-35.57807855764607
1739209698.0528507;-38.13080360867914
1739209698.0528567;-38.13080360867914
1739209698.0528624;-32.816014438256545
1739209698.0528684;-38.13080360867914
1739209698.052874;-32.816014438256545
1739209698.05288;-35.57807855764607
1739209698.0528858;-35.57807855764607
1739209698.0528917;-45.120503652039325
1739209698.0528977;-38.13080360867914
1739209698.0529034;-45.120503652039325
1739209698.0529094;-45.120503652039325
1739209698.052915;-45.120503652039325
1739209698.052921;-33.981070128970956
1739209698.052927;-38.13080360867914
1739209698.0529327;-35.57807855764607
1739209698.0529387;-45.120503652039325
1739209698.0529444;-38.13080360867914
1739209698.0529504;-45.120503652039325
1739209698.052956;-38.13080360867914
1739209698.052962;-45.120503652039325
1739209698.052968;-28.992665084841942
1739209698.0529737;-33.981070128970906
1739209698.0529797;-45.120503652039325
1739209698.0529854;-35.57807855764607
1739209698.0529914;-35.57807855764607
1739209698.052997;-38.13080360867914
1739209698.053003;-38.13080360867914
1739209698.053009;-38.13080360867914
1739209698.0530148;-38.13080360867914
1739209698.0530207;-45.120503652039325
1739209698.0530264;-45.120503652039325
1739209698.0530324;-33.981070128970906
1739209698.0530381;-35.57807855764607
1739209698.053044;-45.120503652039325
1739209698.05305;-38.13080360867914
1739209698.0530558;-38.13080360867914
1739209698.0530617;-38.13080360867914
1739209698.0530674;-45.120503652039325
1739209698.0530734;-38.13080360867914
1739209698.0530794;-38.13080360867914
1739209698.053085;-38.13080360867914
1739209698.053091;-38.13080360867914
1739209698.0530968;-33.981070128970906
1739209698.0531027;-45.120503652039325
1739209698.0531085;-33.981070128970906
1739209698.0531144;-31.141103565318915
1739209698.0531204;-38.13080360867914
1739209698.053126;-45.120503652039325
1739209698.053132;-45.120503652039325
1739209698.0531378;-45.120503652039325
1739209698.0531437;-38.13080360867914
1739209698.0531495;-45.120503652039325
1739209698.0531554;-33.981070128970906
1739209698.0531614;-31.141103565318915
1739209698.053167;-33.981070128970906
1739209698.053173;-45.120503652039325
1739209698.0531788;-45.120503652039325
1739209698.0531847;-45.120503652039325
1739209698.0531905;-38.13080360867914
1739209698.0531964;-45.120503652039325
1739209698.0532024;-38.13080360867914
1739209698.053208;-38.13080360867914
1739209698.053214;-45.120503652039325
1739209698.0532198;-45.120503652039325
1739209698.0532258;-45.120503652039325
1739209698.0532317;-33.981070128970906
1739209698.0532374;-38.13080360867914
1739209698.0532434;-45.120503652039325
1739209698.0532491;-45.120503652039325
1739209698.053255;-38.13080360867914
1739209698.0532608;-35.57807855764607
1739209698.0532668;-38.13080360867914
1739209698.0532727;-45.120503652039325
1739209698.0532784;-35.57807855764607
1739209698.0532844;-35.57807855764607
1739209698.0532901;-38.13080360867914
1739209698.053296;-38.13080360867914
1739209698.0533018;-38.13080360867914
1739209698.0533078;-38.13080360867914
1739209698.0533137;-38.13080360867914
1739209698.0533195;-38.13080360867914
1739209698.0533254;-45.120503652039325
1739209698.0533311;-45.120503652039325
1739209698.053337;-38.13080360867914
1739209698.053343;-38.13080360867914
1739209698.0533488;-38.13080360867914
1739209698.0533547;-38.13080360867914
1739209698.0533605;-38.13080360867914
1739209698.0533664;-38.13080360867914
1739209698.0533721;-35.57807855764607
1739209698.053378;-38.13080360867914
1739209698.053384;-45.120503652039325
1739209698.0533898;-38.13080360867914
1739209698.0533957;-38.13080360867914
1739209698.0534015;-45.120503652039325
1739209698.0534074;-38.13080360867914
1739209698.0534132;-38.13080360867914
1739209698.053419;-38.13080360867914
1739209698.053425;-38.13080360867914
1739209698.0534308;-38.13080360867914
1739209698.0534368;-33.981070128970906
1739209698.0534425;-45.120503652039325
1739209698.0534484;-45.120503652039325
1739209698.0534542;-38.13080360867914
1739209698.0534601;-33.981070128970906
1739209698.053466;-45.120503652039325
1739209698.0534718;-45.120503652039325
1739209698.0534778;-38.13080360867914
1739209698.0534835;-38.13080360867914
1739209698.0534894;-32.816014438256545
1739209698.0534954;-31.141103565318893
1739209698.0535011;-45.120503652039325
1739209698.053507;-45.120503652039325
1739209698.0535128;-38.13080360867914
1739209698.0535188;-38.13080360867914
1739209698.0535245;-45.120503652039325
1739209698.0535305;-45.120503652039325
1739209698.0535364;-38.13080360867914
1739209698.0535421;-38.13080360867914
1739209698.053548;-45.120503652039325
1739209698.0535538;-38.13080360867914
1739209698.0535598;-45.120503652039325
1739209698.0535655;-45.120503652039325
1739209698.0535715;-38.13080360867914
1739209698.0535774;-45.120503652039325
1739209698.0535831;-45.120503652039325
1739209698.053589;-38.13080360867914
1739209698.0535948;-38.13080360867914
1739209698.0536008;-38.13080360867914
1739209698.0536065;-32.816014438256545
1739209698.0536125;-35.57807855764607
1739209698.0536184;-35.57807855764607
1739209698.0536242;-45.120503652039325
1739209698.05363;-32.816014438256545
1739209698.0536358;-31.141103565318893
1739209698.0536418;-35.57807855764607
1739209698.0536478;-35.57807855764607
1739209698.0536535;-45.120503652039325
1739209698.0536594;-35.57807855764607
1739209698.0536652;-45.120503652039325
1739209698.0536711;-33.981070128970906
1739209698.0536768;-38.13080360867914
1739209698.0536828;-45.120503652039325
1739209698.0536888;-45.120503652039325
1739209698.0536945;-45.120503652039325
1739209698.0537004;-45.120503652039325
1739209698.0537062;-45.120503652039325
1739209698.0537121;-45.120503652039325
1739209698.0537179;-45.120503652039325
1739209698.0537238;-32.816014438256545
1739209698.0537298;-35.57807855764607
1739209698.0537355;-38.13080360867914
1739209698.0537415;-45.120503652039325
1739209698.0537472;-38.13080360867914
1739209698.0537531;-35.57807855764607
1739209698.0537589;-38.13080360867914
1739209698.0537648;-38.13080360867914
1739209698.0537708;-38.13080360867914
1739209698.0537765;-38.13080360867914
1739209698.0537825;-38.13080360867914
1739209698.0537882;-45.120503652039325
1739209698.0537941;-32.816014438256545
1739209698.0538;-30.49652367304973
1739209698.0538058;-45.120503652039325
1739209698.0538118;-38.13080360867914
1739209698.0538175;-45.120503652039325
1739209698.0538235;-45.120503652039325
1739209698.0538292;-38.13080360867914
1739209698.0538352;-45.120503652039325
1739209698.053841;-38.13080360867914
1739209698.0538468;-38.13080360867914
1739209698.0538528;-38.13080360867914
1739209698.0538585;-45.120503652039325
1739209698.0538645;-32.816014438256545
1739209698.0538702;-25.826314394896354
1739209698.0538762;-45.120503652039325
1739209698.0538821;-45.120503652039325
1739209698.0538878;-45.120503652039325
1739209698.0538938;-32.816014438256545
1739209698.0538995;-45.120503652039325
1739209698.0539055;-45.120503652039325
1739209698.0539112;-45.120503652039325
1739209698.0539172;-33.981070128970956
1739209698.0539231;-45.120503652039325
1739209698.0539289;-38.13080360867914
1739209698.0539348;-45.120503652039325
1739209698.0539405;-45.120503652039325
1739209698.0539465;-38.13080360867914
1739209698.0539525;-35.57807855764607
1739209698.0539582;-45.120503652039325
1739209698.0539641;-30.49652367304973
1739209698.0539699;-38.13080360867914
1739209698.0539758;-45.120503652039325
1739209698.0539815;-45.120503652039325
1739209698.0539875;-45.120503652039325
1739209698.0539935;-38.13080360867914
1739209698.0539992;-35.57807855764607
1739209698.0540051;-38.13080360867914
1739209698.0540109;-45.120503652039325
1739209698.0540168;-45.120503652039325
1739209698.0540226;-45.120503652039325
1739209698.0540285;-45.120503652039325
1739209698.0540345;-35.57807855764607
1739209698.0540402;-38.13080360867914
1739209698.0540462;-45.120503652039325
1739209698.0540519;-45.120503652039325
1739209698.0540578;-45.120503652039325
1739209698.0540636;-45.120503652039325
1739209698.0540695;-45.120503652039325
1739209698.0540755;-38.13080360867914
1739209698.0540812;-45.120503652039325
1739209698.0540872;-33.981070128970906
1739209698.054093;-35.57807855764607
1739209698.0540988;-45.120503652039325
1739209698.0541048;-33.981070128970906
1739209698.0541105;-38.13080360867914
1739209698.0541165;-45.120503652039325
1739209698.0541222;-45.120503652039325
1739209698.0541282;-38.13080360867914
1739209698.054134;-38.13080360867914
1739209698.0541399;-45.120503652039325
1739209698.0541458;-45.120503652039325
1739209698.0541515;-45.120503652039325
1739209698.0541575;-45.120503652039325
1739209698.0541632;-45.120503652039325
1739209698.0541692;-32.816014438256545
1739209698.054175;-38.13080360867914
1739209698.0541809;-45.120503652039325
1739209698.0541868;-35.57807855764607
1739209698.0541925;-45.120503652039325
1739209698.0541985;-33.981070128970906
1739209698.0542042;-33.981070128970906
1739209698.0542102;-38.13080360867914
1739209698.054216;-38.13080360867914
1739209698.0542219;-45.120503652039325
1739209698.0542278;-45.120503652039325
1739209698.0542336;-38.13080360867914
1739209698.0542395;-45.120503652039325
1739209698.0542452;-35.57807855764607
1739209698.0542512;-38.13080360867914
1739209698.0542572;-45.120503652039325
1739209698.0542629;-38.13080360867914
1739209698.0542688;-38.13080360867914
1739209698.0542746;-38.13080360867914
1739209698.0542805;-45.120503652039325
1739209698.0542862;-33.981070128970906
1739209698.0542922;-35.57807855764607
1739209698.0542982;-33.981070128970906
1739209698.054304;-45.120503652039325
1739209698.0543098;-45.120503652039325
1739209698.0543156;-38.13080360867914
1739209698.0543215;-38.13080360867914
1739209698.0543272;-45.120503652039325
1739209698.0543332;-33.981070128970906
1739209698.0543392;-38.13080360867914
1739209698.054345;-29.438486411369347
1739209698.0543509;-35.57807855764607
1739209698.0543566;-45.120503652039325
1739209698.0543625;-38.13080360867914
1739209698.0543685;-45.120503652039325
1739209698.0543742;-38.13080360867914
1739209698.0543802;-45.120503652039325
1739209698.054386;-45.120503652039325
1739209698.0543919;-27.267205301931607
1739209698.0543976;-35.57807855764607
1739209698.0544035;-45.120503652039325
1739209698.0544095;-38.13080360867914
1739209698.0544152;-33.981070128970906
1739209698.0544212;-38.13080360867914
1739209698.054427;-45.120503652039325
1739209698.0544329;-38.13080360867914
1739209698.0544386;-27.267205301931607
1739209698.0544446;-38.13080360867914
1739209698.0544505;-45.120503652039325
1739209698.0544562;-38.13080360867914
1739209698.0544622;-33.981070128970906
1739209698.054468;-45.120503652039325
1739209698.0544739;-45.120503652039325
1739209698.0544796;-38.13080360867914
1739209698.0544856;-38.13080360867914
1739209698.0544915;-45.120503652039325
1739209698.0544972;-45.120503652039325
1739209698.0545032;-38.13080360867914
1739209698.054509;-45.120503652039325
1739209698.054515;-38.13080360867914
1739209698.0545208;-38.13080360867914
1739209698.0545266;-38.13080360867914
1739209698.0545325;-38.13080360867914
1739209698.0545382;-35.57807855764607
1739209698.0545442;-38.13080360867914
1739209698.05455;-33.981070128970906
1739209698.054556;-38.13080360867914
1739209698.0545619;-38.13080360867914
1739209698.0545676;-33.981070128970906
1739209698.0545735;-30.49652367304973
1739209698.0545793;-35.57807855764607
1739209698.0545852;-45.120503652039325
1739209698.054591;-45.120503652039325
1739209698.054597;-38.13080360867914
1739209698.0546029;-38.13080360867914
1739209698.0546086;-45.120503652039325
1739209698.0546145;-35.57807855764607
1739209698.0546203;-33.981070128970906
1739209698.0546262;-45.120503652039325
1739209698.054632;-45.120503652039325
1739209698.054638;-38.13080360867914
1739209698.0546439;-45.120503652039325
1739209698.0546496;-38.13080360867914
1739209698.0546556;-35.57807855764607
1739209698.0546613;-45.120503652039325
1739209698.0546672;-45.120503652039325
1739209698.0546732;-38.13080360867914
1739209698.054679;-38.13080360867914
1739209698.0546849;-38.13080360867914
1739209698.0546906;-45.120503652039325
1739209698.0546966;-45.120503652039325
1739209698.0547023;-33.981070128970906
1739209698.0547082;-45.120503652039325
1739209698.0547142;-45.120503652039325
1739209698.05472;-45.120503652039325
1739209698.054726;-45.120503652039325
1739209698.0547316;-38.13080360867914
1739209698.0547376;-38.13080360867914
1739209698.0547433;-38.13080360867914
1739209698.0547493;-45.120503652039325
1739209698.0547552;-45.120503652039325
1739209698.054761;-38.13080360867914
1739209698.054767;-33.981070128970906
1739209698.0547726;-35.57807855764607
1739209698.0547786;-38.13080360867914
1739209698.0547843;-31.141103565318915
1739209698.0547903;-38.13080360867914
1739209698.0547962;-38.13080360867914
1739209698.054802;-45.120503652039325
1739209698.054808;-38.13080360867914
1739209698.0548136;-38.13080360867914
1739209698.0548196;-35.57807855764607
1739209698.0548255;-45.120503652039325
1739209698.0548313;-38.13080360867914
1739209698.0548372;-45.120503652039325
1739209698.054843;-45.120503652039325
1739209698.054849;-38.13080360867914
1739209698.0548546;-32.816014438256545
1739209698.0548606;-45.120503652039325
1739209698.0548666;-33.981070128970956
1739209698.0548723;-38.13080360867914
1739209698.0548782;-45.120503652039325
1739209698.054884;-45.120503652039325
1739209698.05489;-45.120503652039325
1739209698.0548956;-38.13080360867914
1739209698.0549016;-45.120503652039325
1739209698.0549076;-38.13080360867914
1739209698.0549133;-26.991370085610722
1739209698.0549192;-38.13080360867914
1739209698.054925;-38.13080360867914
1739209698.054931;-32.816014438256545
1739209698.0549366;-33.981070128970906
1739209698.0549426;-45.120503652039325
1739209698.0549486;-35.57807855764607
1739209698.0549543;-45.120503652039325
1739209698.0549603;-45.120503652039325
1739209698.054966;-38.13080360867914
1739209698.054972;-38.13080360867914
1739209698.054978;-38.13080360867914
1739209698.0549836;-35.57807855764607
1739209698.0549896;-38.13080360867914
1739209698.0549953;-45.120503652039325
1739209698.0550013;-35.57807855764607
1739209698.055007;-32.816014438256545
1739209698.055013;-45.120503652039325
1739209698.055019;-38.13080360867914
1739209698.0550246;-38.13080360867914
1739209698.0550306;-45.120503652039325
1739209698.0550363;-45.120503652039325
1739209698.0550423;-38.13080360867914
1739209698.055048;-38.13080360867914
1739209698.055054;-28.992665084841942
1739209698.05506;-38.13080360867914
1739209698.0550656;-38.13080360867914
1739209698.0550716;-38.13080360867914
1739209698.0550773;-38.13080360867914
1739209698.0550833;-38.13080360867914
1739209698.055089;-38.13080360867914
1739209698.055095;-38.13080360867914
1739209698.055101;-38.13080360867914
1739209698.0551066;-45.120503652039325
1739209698.0551126;-33.981070128970906
1739209698.0551183;-45.120503652039325
1739209698.0551243;-45.120503652039325
1739209698.0551302;-38.13080360867914
1739209698.055136;-33.981070128970906
1739209698.055142;-45.120503652039325
1739209698.0551476;-31.141103565318915
1739209698.0551536;-33.981070128970906
1739209698.0551593;-38.13080360867914
1739209698.0551653;-38.13080360867914
1739209698.0551713;-38.13080360867914
1739209698.055177;-33.981070128970906
1739209698.055183;-35.57807855764607
