CAN Message; 0x1a7:00009df8646c7ece
1739209787.8792531;-45.120503652039325
1739209787.879262;-45.120503652039325
1739209787.879271;-45.120503652039325
1739209787.8792799;-35.57807855764607
1739209787.879289;-38.13080360867914
1739209787.879298;-45.120503652039325
1739209787.8793068;-28.21854285175415
1739209787.8793159;-32.816014438256545
1739209787.8793247;-45.120503652039325
1739209787.8793337;-45.120503652039325
1739209787.8793426;-32.816014438256545
1739209787.8793516;-38.13080360867914
1739209787.8793604;-38.13080360867914
1739209787.8793695;-38.13080360867914
1739209787.8793783;-45.120503652039325
1739209787.8793874;-45.120503652039325
1739209787.8793962;-38.13080360867914
1739209787.8794053;-38.13080360867914
1739209787.8794143;-38.13080360867914
1739209787.8794231;-38.13080360867914
1739209787.8794322;-45.120503652039325
1739209787.879441;-38.13080360867914
1739209787.87945;-32.816014438256545
1739209787.879459;-33.981070128970906
1739209787.879468;-45.120503652039325
1739209787.8794768;-38.13080360867914
1739209787.8794858;-38.13080360867914
1739209787.8794947;-45.120503652039325
1739209787.8795037;-38.13080360867914
1739209787.8795128;-45.120503652039325
1739209787.8795216;-31.141103565318893
1739209787.8795307;-33.981070128970906
1739209787.8795395;-45.120503652039325
1739209787.8795485;-45.120503652039325
1739209787.8795574;-32.816014438256545
1739209787.8795664;-38.13080360867914
1739209787.8795753;-45.120503652039325
1739209787.8795843;-38.13080360867914
1739209787.8795931;-45.120503652039325
1739209787.8796022;-45.120503652039325
1739209787.8796048;-45.120503652039325
1739209787.8796072;-38.13080360867914
1739209787.8796098;-38.13080360867914
1739209787.8796122;-38.13080360867914
1739209787.8796148;-38.13080360867914
1739209787.8796175;-45.120503652039325
1739209787.8796198;-38.13080360867914
1739209787.8796225;-38.13080360867914
1739209787.8796248;-38.13080360867914
1739209787.8796275;-38.13080360867914
1739209787.87963;-45.120503652039325
1739209787.8796325;-38.13080360867914
1739209787.879635;-38.13080360867914
1739209787.8796375;-33.981070128970906
1739209787.87964;-45.120503652039325
1739209787.8796427;-45.120503652039325
1739209787.879645;-45.120503652039325
1739209787.8796477;-45.120503652039325
1739209787.87965;-38.13080360867914
1739209787.8796527;-38.13080360867914
1739209787.8796554;-38.13080360867914
1739209787.8796577;-45.120503652039325
1739209787.8796604;-45.120503652039325
1739209787.8796628;-38.13080360867914
1739209787.8796654;-45.120503652039325
1739209787.879668;-45.120503652039325
1739209787.8796704;-45.120503652039325
1739209787.879673;-45.120503652039325
1739209787.8796754;-45.120503652039325
1739209787.879678;-38.13080360867914
1739209787.8796806;-45.120503652039325
1739209787.879683;-38.13080360867914
1739209787.8796856;-38.13080360867914
1739209787.879688;-45.120503652039325
1739209787.8796906;-38.13080360867914
1739209787.8796933;-38.13080360867914
1739209787.8796957;-45.120503652039325
1739209787.8796983;-33.981070128970906
1739209787.8797007;-45.120503652039325
1739209787.8797033;-45.120503652039325
1739209787.879706;-38.13080360867914
1739209787.8797083;-45.120503652039325
1739209787.879711;-45.120503652039325
1739209787.8797133;-38.13080360867914
1739209787.879716;-38.13080360867914
1739209787.8797183;-45.120503652039325
1739209787.879721;-45.120503652039325
1739209787.8797235;-33.981070128970906
1739209787.879726;-38.13080360867914
1739209787.8797286;-45.120503652039325
1739209787.879731;-45.120503652039325
1739209787.8797336;-35.57807855764607
1739209787.8797362;-38.13080360867914
1739209787.8797386;-38.13080360867914
1739209787.8797412;-45.120503652039325
1739209787.8797436;-38.13080360867914
1739209787.8797462;-38.13080360867914
1739209787.8797488;-45.120503652039325
1739209787.8797512;-35.57807855764607
1739209787.8797538;-38.13080360867914
1739209787.8797562;-38.13080360867914
1739209787.8797588;-38.13080360867914
1739209787.8797615;-38.13080360867914
1739209787.8797638;-35.57807855764607
1739209787.8797665;-45.120503652039325
1739209787.8797688;-38.13080360867914
1739209787.8797715;-45.120503652039325
1739209787.879774;-33.981070128970906
1739209787.8797765;-38.13080360867914
1739209787.879779;-45.120503652039325
1739209787.8797815;-38.13080360867914
1739209787.879784;-38.13080360867914
1739209787.8797867;-45.120503652039325
1739209787.879789;-38.13080360867914
1739209787.8797917;-35.57807855764607
1739209787.8797941;-38.13080360867914
1739209787.8797967;-38.13080360867914
1739209787.8797994;-45.120503652039325
1739209787.8798018;-45.120503652039325
1739209787.8798044;-38.13080360867914
1739209787.8798068;-45.120503652039325
1739209787.8798094;-38.13080360867914
1739209787.879812;-38.13080360867914
1739209787.8798144;-38.13080360867914
1739209787.879817;-45.120503652039325
1739209787.8798194;-33.981070128970906
1739209787.879822;-38.13080360867914
1739209787.8798246;-32.816014438256545
1739209787.879827;-31.141103565318915
1739209787.8798296;-45.120503652039325
1739209787.879832;-38.13080360867914
1739209787.8798347;-35.57807855764607
1739209787.8798373;-33.981070128970906
1739209787.8798397;-45.120503652039325
1739209787.8798423;-38.13080360867914
1739209787.8798447;-33.981070128970906
1739209787.8798473;-45.120503652039325
1739209787.87985;-45.120503652039325
1739209787.8798523;-38.13080360867914
1739209787.879855;-45.120503652039325
1739209787.8798573;-45.120503652039325
1739209787.87986;-45.120503652039325
1739209787.8798625;-38.13080360867914
1739209787.879865;-45.120503652039325
1739209787.8798676;-38.13080360867914
1739209787.87987;-38.13080360867914
1739209787.8798726;-38.13080360867914
1739209787.8798752;-35.57807855764607
1739209787.8798776;-38.13080360867914
1739209787.8798802;-45.120503652039325
1739209787.8798826;-45.120503652039325
1739209787.8798852;-38.13080360867914
1739209787.8798878;-30.49652367304973
1739209787.8798902;-45.120503652039325
1739209787.8798928;-45.120503652039325
1739209787.8798952;-38.13080360867914
1739209787.8798978;-33.981070128970906
1739209787.8799005;-45.120503652039325
1739209787.8799028;-45.120503652039325
1739209787.8799055;-45.120503652039325
1739209787.8799078;-33.981070128970956
1739209787.8799105;-45.120503652039325
1739209787.879913;-35.57807855764607
1739209787.8799155;-38.13080360867914
1739209787.879918;-38.13080360867914
1739209787.8799205;-38.13080360867914
1739209787.879923;-45.120503652039325
1739209787.8799257;-33.981070128970906
1739209787.879928;-30.49652367304973
1739209787.8799307;-38.13080360867914
1739209787.879933;-38.13080360867914
1739209787.8799357;-33.981070128970906
1739209787.8799381;-45.120503652039325
1739209787.8799407;-45.120503652039325
1739209787.8799434;-45.120503652039325
1739209787.8799458;-45.120503652039325
1739209787.8799484;-32.816014438256545
1739209787.8799508;-45.120503652039325
1739209787.8799534;-45.120503652039325
1739209787.879956;-45.120503652039325
1739209787.8799584;-32.816014438256545
1739209787.879961;-38.13080360867914
1739209787.8799634;-45.120503652039325
1739209787.879966;-45.120503652039325
1739209787.8799686;-45.120503652039325
1739209787.879971;-38.13080360867914
1739209787.8799736;-45.120503652039325
1739209787.879976;-45.120503652039325
1739209787.8799787;-38.13080360867914
1739209787.8799813;-38.13080360867914
1739209787.8799837;-38.13080360867914
1739209787.8799863;-38.13080360867914
1739209787.8799887;-32.816014438256545
1739209787.8799913;-45.120503652039325
1739209787.879994;-38.13080360867914
1739209787.8799963;-38.13080360867914
1739209787.879999;-38.13080360867914
1739209787.8800013;-45.120503652039325
1739209787.880004;-38.13080360867914
1739209787.8800066;-45.120503652039325
1739209787.880009;-38.13080360867914
1739209787.8800116;-38.13080360867914
1739209787.880014;-45.120503652039325
1739209787.8800166;-38.13080360867914
1739209787.8800192;-35.57807855764607
1739209787.8800216;-35.57807855764607
1739209787.8800242;-38.13080360867914
1739209787.8800266;-38.13080360867914
1739209787.8800292;-45.120503652039325
1739209787.8800318;-38.13080360867914
1739209787.8800342;-38.13080360867914
1739209787.8800368;-38.13080360867914
1739209787.8800392;-45.120503652039325
1739209787.8800418;-45.120503652039325
1739209787.8800445;-33.981070128970906
1739209787.8800468;-38.13080360867914
1739209787.8800495;-45.120503652039325
1739209787.8800519;-38.13080360867914
1739209787.8800545;-35.57807855764607
1739209787.880057;-45.120503652039325
1739209787.8800595;-35.57807855764607
1739209787.880062;-38.13080360867914
1739209787.8800645;-45.120503652039325
1739209787.880067;-45.120503652039325
1739209787.8800697;-45.120503652039325
1739209787.880072;-38.13080360867914
1739209787.8800747;-35.57807855764607
1739209787.8800771;-38.13080360867914
1739209787.8800797;-45.120503652039325
1739209787.8800824;-38.13080360867914
1739209787.8800848;-38.13080360867914
1739209787.8800874;-45.120503652039325
1739209787.8800898;-45.120503652039325
1739209787.8800924;-45.120503652039325
1739209787.880095;-35.57807855764607
1739209787.8800974;-38.13080360867914
1739209787.8801;-38.13080360867914
1739209787.8801024;-38.13080360867914
1739209787.880105;-35.57807855764607
1739209787.8801076;-38.13080360867914
1739209787.88011;-45.120503652039325
1739209787.8801126;-45.120503652039325
1739209787.880115;-35.57807855764607
1739209787.8801177;-38.13080360867914
1739209787.8801203;-45.120503652039325
1739209787.8801227;-35.57807855764607
1739209787.8801253;-38.13080360867914
1739209787.8801277;-33.981070128970906
1739209787.8801303;-45.120503652039325
1739209787.880133;-38.13080360867914
1739209787.8801353;-38.13080360867914
1739209787.880138;-38.13080360867914
1739209787.8801403;-45.120503652039325
1739209787.880143;-45.120503652039325
1739209787.8801453;-35.57807855764607
1739209787.880148;-38.13080360867914
1739209787.8801506;-45.120503652039325
1739209787.880153;-32.816014438256545
1739209787.8801556;-33.981070128970906
1739209787.880158;-45.120503652039325
1739209787.8801606;-45.120503652039325
1739209787.8801632;-38.13080360867914
1739209787.8801656;-45.120503652039325
1739209787.8801682;-45.120503652039325
1739209787.8801706;-45.120503652039325
1739209787.8801732;-33.981070128970906
1739209787.8801758;-45.120503652039325
1739209787.8801782;-38.13080360867914
1739209787.8801808;-38.13080360867914
1739209787.8801832;-38.13080360867914
1739209787.8801858;-45.120503652039325
1739209787.8801885;-45.120503652039325
1739209787.8801908;-35.57807855764607
1739209787.8801935;-38.13080360867914
1739209787.8801959;-45.120503652039325
1739209787.8801985;-38.13080360867914
1739209787.880201;-45.120503652039325
1739209787.8802035;-38.13080360867914
1739209787.880206;-45.120503652039325
1739209787.8802085;-45.120503652039325
1739209787.880211;-45.120503652039325
1739209787.8802137;-38.13080360867914
1739209787.8802161;-45.120503652039325
1739209787.8802187;-45.120503652039325
1739209787.8802211;-38.13080360867914
1739209787.8802238;-38.13080360867914
1739209787.8802264;-38.13080360867914
1739209787.8802288;-38.13080360867914
1739209787.8802314;-38.13080360867914
1739209787.8802338;-38.13080360867914
1739209787.8802364;-38.13080360867914
1739209787.880239;-45.120503652039325
1739209787.8802414;-45.120503652039325
1739209787.880244;-38.13080360867914
1739209787.8802464;-35.57807855764607
1739209787.880249;-38.13080360867914
1739209787.8802516;-45.120503652039325
1739209787.880254;-28.992665084841942
1739209787.8802567;-33.981070128970906
1739209787.880259;-33.981070128970906
1739209787.8802617;-45.120503652039325
1739209787.8802643;-38.13080360867914
1739209787.8802667;-38.13080360867914
1739209787.8802693;-38.13080360867914
1739209787.8802717;-38.13080360867914
1739209787.8802743;-33.981070128970906
1739209787.880277;-38.13080360867914
1739209787.8802793;-38.13080360867914
1739209787.880282;-45.120503652039325
1739209787.8802843;-45.120503652039325
1739209787.880287;-32.816014438256545
1739209787.8802896;-35.57807855764607
1739209787.880292;-45.120503652039325
1739209787.8802946;-38.13080360867914
1739209787.880297;-33.981070128970906
1739209787.8802996;-45.120503652039325
1739209787.8803022;-45.120503652039325
1739209787.8803046;-45.120503652039325
1739209787.8803072;-38.13080360867914
1739209787.8803096;-35.57807855764607
1739209787.8803122;-45.120503652039325
1739209787.8803148;-38.13080360867914
1739209787.8803172;-45.120503652039325
1739209787.8803198;-45.120503652039325
1739209787.8803222;-45.120503652039325
1739209787.8803248;-38.13080360867914
1739209787.8803275;-45.120503652039325
1739209787.8803298;-45.120503652039325
1739209787.8803325;-38.13080360867914
1739209787.8803349;-38.13080360867914
1739209787.8803375;-38.13080360867914
1739209787.88034;-45.120503652039325
1739209787.8803425;-45.120503652039325
1739209787.880345;-45.120503652039325
1739209787.8803475;-32.816014438256545
1739209787.88035;-38.13080360867914
1739209787.8803527;-45.120503652039325
1739209787.8803551;-35.57807855764607
1739209787.8803577;-38.13080360867914
1739209787.8803601;-38.13080360867914
1739209787.8803627;-38.13080360867914
1739209787.8803651;-45.120503652039325
1739209787.8803678;-45.120503652039325
1739209787.8803704;-45.120503652039325
1739209787.8803728;-45.120503652039325
1739209787.8803754;-45.120503652039325
1739209787.8803778;-45.120503652039325
1739209787.8803804;-45.120503652039325
1739209787.880383;-35.57807855764607
1739209787.8803854;-38.13080360867914
1739209787.880388;-35.57807855764607
1739209787.8803904;-45.120503652039325
1739209787.880393;-38.13080360867914
1739209787.8803957;-45.120503652039325
1739209787.880398;-38.13080360867914
1739209787.8804007;-35.57807855764607
1739209787.880403;-35.57807855764607
1739209787.8804057;-45.120503652039325
1739209787.8804083;-38.13080360867914
1739209787.8804107;-33.981070128970906
1739209787.8804133;-45.120503652039325
1739209787.8804157;-38.13080360867914
1739209787.8804183;-45.120503652039325
1739209787.880421;-45.120503652039325
1739209787.8804233;-38.13080360867914
1739209787.880426;-38.13080360867914
1739209787.8804283;-38.13080360867914
1739209787.880431;-45.120503652039325
1739209787.8804336;-38.13080360867914
1739209787.880436;-45.120503652039325
1739209787.8804386;-32.816014438256545
1739209787.880441;-31.141103565318915
1739209787.8804436;-45.120503652039325
1739209787.8804462;-38.13080360867914
1739209787.8804486;-35.57807855764607
1739209787.8804512;-38.13080360867914
1739209787.8804536;-38.13080360867914
1739209787.8804562;-38.13080360867914
1739209787.8804588;-38.13080360867914
1739209787.8804612;-38.13080360867914
1739209787.8804638;-45.120503652039325
1739209787.8804662;-45.120503652039325
1739209787.8804688;-45.120503652039325
1739209787.8804715;-45.120503652039325
1739209787.8804739;-38.13080360867914
1739209787.8804765;-45.120503652039325
1739209787.8804789;-45.120503652039325
1739209787.8804815;-45.120503652039325
1739209787.880484;-35.57807855764607
1739209787.8804865;-45.120503652039325
1739209787.880489;-45.120503652039325
1739209787.8804915;-45.120503652039325
1739209787.880494;-35.57807855764607
1739209787.8804967;-45.120503652039325
1739209787.8804991;-32.816014438256545
1739209787.8805017;-28.58837851428586
1739209787.8805041;-45.120503652039325
1739209787.8805068;-38.13080360867914
1739209787.8805094;-32.816014438256545
1739209787.8805118;-38.13080360867914
1739209787.8805144;-45.120503652039325
1739209787.8805168;-45.120503652039325
1739209787.8805194;-45.120503652039325
1739209787.880522;-45.120503652039325
1739209787.8805244;-45.120503652039325
1739209787.880527;-45.120503652039325
1739209787.8805294;-38.13080360867914
1739209787.880532;-38.13080360867914
1739209787.8805346;-45.120503652039325
1739209787.880537;-38.13080360867914
1739209787.8805397;-38.13080360867914
1739209787.880542;-45.120503652039325
1739209787.8805447;-38.13080360867914
1739209787.8805473;-38.13080360867914
1739209787.8805497;-45.120503652039325
1739209787.8805523;-45.120503652039325
1739209787.8805547;-38.13080360867914
1739209787.8805573;-45.120503652039325
1739209787.88056;-33.981070128970906
1739209787.8805623;-27.267205301931607
1739209787.880565;-45.120503652039325
1739209787.8805673;-45.120503652039325
1739209787.88057;-38.13080360867914
1739209787.8805723;-35.57807855764607
1739209787.880575;-38.13080360867914
1739209787.8805776;-45.120503652039325
1739209787.88058;-45.120503652039325
1739209787.8805826;-38.13080360867914
1739209787.880585;-45.120503652039325
1739209787.8805876;-45.120503652039325
1739209787.8805902;-45.120503652039325
1739209787.8805926;-45.120503652039325
1739209787.8805952;-45.120503652039325
1739209787.8805976;-35.57807855764607
1739209787.8806002;-32.816014438256545
1739209787.8806028;-33.981070128970906
1739209787.8806052;-38.13080360867914
1739209787.8806078;-35.57807855764607
1739209787.8806102;-38.13080360867914
1739209787.8806129;-38.13080360867914
1739209787.8806155;-45.120503652039325
1739209787.8806179;-38.13080360867914
1739209787.8806205;-38.13080360867914
1739209787.8806229;-38.13080360867914
1739209787.8806255;-38.13080360867914
1739209787.880628;-38.13080360867914
1739209787.8806305;-35.57807855764607
1739209787.880633;-38.13080360867914
1739209787.8806355;-38.13080360867914
1739209787.8806381;-45.120503652039325
1739209787.8806407;-45.120503652039325
1739209787.8806431;-45.120503652039325
1739209787.8806458;-45.120503652039325
1739209787.8806481;-45.120503652039325
1739209787.8806508;-35.57807855764607
1739209787.8806534;-45.120503652039325
1739209787.8806558;-45.120503652039325
1739209787.8806584;-45.120503652039325
1739209787.8806608;-38.13080360867914
1739209787.8806634;-33.981070128970906
1739209787.880666;-45.120503652039325
1739209787.8806684;-38.13080360867914
1739209787.880671;-45.120503652039325
1739209787.8806734;-38.13080360867914
1739209787.880676;-38.13080360867914
1739209787.8806787;-38.13080360867914
1739209787.880681;-38.13080360867914
1739209787.8806837;-45.120503652039325
1739209787.880686;-45.120503652039325
1739209787.8806887;-45.120503652039325
1739209787.8806913;-45.120503652039325
1739209787.8806937;-45.120503652039325
1739209787.8806963;-38.13080360867914
1739209787.8806987;-45.120503652039325
1739209787.8807013;-38.13080360867914
1739209787.880704;-31.141103565318915
1739209787.8807063;-45.120503652039325
1739209787.880709;-45.120503652039325
1739209787.8807113;-45.120503652039325
1739209787.880714;-38.13080360867914
1739209787.8807166;-45.120503652039325
1739209787.880719;-45.120503652039325
1739209787.8807216;-38.13080360867914
1739209787.880724;-45.120503652039325
1739209787.8807266;-35.57807855764607
1739209787.8807292;-38.13080360867914
1739209787.8807316;-45.120503652039325
1739209787.8807342;-38.13080360867914
1739209787.8807366;-45.120503652039325
1739209787.8807392;-45.120503652039325
1739209787.8807418;-38.13080360867914
1739209787.8807442;-45.120503652039325
1739209787.8807468;-45.120503652039325
1739209787.8807492;-45.120503652039325
1739209787.8807518;-45.120503652039325
1739209787.8807545;-38.13080360867914
1739209787.8807569;-45.120503652039325
1739209787.8807595;-45.120503652039325
1739209787.8807619;-45.120503652039325
1739209787.8807645;-45.120503652039325
1739209787.880767;-35.57807855764607
1739209787.8807695;-45.120503652039325
1739209787.880772;-45.120503652039325
1739209787.8807745;-38.13080360867914
1739209787.8807771;-38.13080360867914
1739209787.8807797;-38.13080360867914
1739209787.8807821;-38.13080360867914
1739209787.8807847;-45.120503652039325
1739209787.8807871;-35.57807855764607
1739209787.8807898;-45.120503652039325
1739209787.8807921;-38.13080360867914
1739209787.8807948;-38.13080360867914
1739209787.8807974;-45.120503652039325
1739209787.8807998;-45.120503652039325
1739209787.8808024;-45.120503652039325
1739209787.8808048;-45.120503652039325
1739209787.8808074;-33.981070128970956
1739209787.88081;-45.120503652039325
1739209787.8808124;-45.120503652039325
1739209787.880815;-45.120503652039325
1739209787.8808174;-45.120503652039325
1739209787.88082;-38.13080360867914
1739209787.8808227;-38.13080360867914
1739209787.880825;-35.57807855764607
1739209787.8808277;-28.58837851428586
1739209787.88083;-45.120503652039325
1739209787.8808327;-38.13080360867914
1739209787.8808353;-38.13080360867914
1739209787.8808377;-38.13080360867914
1739209787.8808403;-45.120503652039325
1739209787.8808427;-35.57807855764607
1739209787.8808453;-38.13080360867914
1739209787.880848;-45.120503652039325
1739209787.8808503;-38.13080360867914
1739209787.880853;-38.13080360867914
1739209787.8808553;-38.13080360867914
1739209787.880858;-45.120503652039325
1739209787.8808606;-38.13080360867914
1739209787.880863;-38.13080360867914
1739209787.8808656;-45.120503652039325
1739209787.880868;-45.120503652039325
1739209787.8808706;-45.120503652039325
1739209787.8808732;-38.13080360867914
1739209787.8808756;-32.816014438256545
1739209787.8808782;-45.120503652039325
1739209787.8808806;-38.13080360867914
1739209787.8808832;-38.13080360867914
1739209787.8808858;-38.13080360867914
1739209787.8808882;-25.826314394896354
1739209787.8808908;-32.816014438256545
1739209787.8808932;-45.120503652039325
1739209787.8808959;-38.13080360867914
1739209787.8808985;-30.49652367304973
1739209787.8809009;-45.120503652039325
1739209787.8809035;-45.120503652039325
1739209787.8809059;-38.13080360867914
1739209787.8809085;-45.120503652039325
1739209787.880911;-45.120503652039325
1739209787.8809135;-45.120503652039325
1739209787.880916;-45.120503652039325
1739209787.8809185;-35.57807855764607
1739209787.8809211;-33.981070128970906
1739209787.8809237;-45.120503652039325
1739209787.8809261;-38.13080360867914
1739209787.8809288;-32.816014438256545
1739209787.8809311;-38.13080360867914
1739209787.8809338;-45.120503652039325
1739209787.8809364;-38.13080360867914
1739209787.8809388;-38.13080360867914
1739209787.8809414;-38.13080360867914
1739209787.8809438;-45.120503652039325
1739209787.8809464;-38.13080360867914
1739209787.880949;-32.816014438256545
1739209787.8809514;-38.13080360867914
1739209787.880954;-45.120503652039325
1739209787.8809564;-45.120503652039325
1739209787.880959;-35.57807855764607
1739209787.8809617;-38.13080360867914
1739209787.880964;-45.120503652039325
1739209787.8809667;-45.120503652039325
1739209787.880969;-45.120503652039325
1739209787.8809717;-45.120503652039325
1739209787.8809743;-45.120503652039325
1739209787.8809767;-38.13080360867914
1739209787.8809793;-38.13080360867914
1739209787.8809817;-33.981070128970906
1739209787.8809843;-45.120503652039325
1739209787.880987;-38.13080360867914
1739209787.8809893;-35.57807855764607
1739209787.880992;-35.57807855764607
1739209787.8809943;-38.13080360867914
1739209787.880997;-45.120503652039325
1739209787.8809996;-32.816014438256545
1739209787.881002;-38.13080360867914
1739209787.8810046;-38.13080360867914
1739209787.881007;-38.13080360867914
1739209787.8810096;-45.120503652039325
1739209787.881012;-38.13080360867914
1739209787.8810146;-38.13080360867914
1739209787.8810172;-38.13080360867914
1739209787.8810196;-45.120503652039325
1739209787.8810222;-38.13080360867914
1739209787.8810246;-38.13080360867914
1739209787.8810272;-38.13080360867914
1739209787.8810298;-45.120503652039325
1739209787.8810322;-38.13080360867914
1739209787.8810349;-38.13080360867914
1739209787.8810372;-38.13080360867914
1739209787.8810399;-45.120503652039325
1739209787.8810425;-38.13080360867914
1739209787.8810449;-32.816014438256545
1739209787.8810475;-38.13080360867914
1739209787.8810499;-45.120503652039325
1739209787.8810525;-33.981070128970906
1739209787.881055;-38.13080360867914
1739209787.8810575;-33.981070128970906
1739209787.8810601;-45.120503652039325
1739209787.8810625;-38.13080360867914
1739209787.8810651;-35.57807855764607
1739209787.8810678;-38.13080360867914
1739209787.8810701;-45.120503652039325
1739209787.8810728;-38.13080360867914
1739209787.8810751;-35.57807855764607
1739209787.8810778;-38.13080360867914
1739209787.8810804;-38.13080360867914
1739209787.8810828;-35.57807855764607
1739209787.8810854;-35.57807855764607
1739209787.8810878;-38.13080360867914
1739209787.8810904;-45.120503652039325
1739209787.881093;-31.141103565318915
1739209787.8810954;-38.13080360867914
1739209787.881098;-35.57807855764607
1739209787.8811004;-45.120503652039325
1739209787.881103;-38.13080360867914
1739209787.8811057;-32.816014438256545
1739209787.881108;-35.57807855764607
1739209787.8811107;-38.13080360867914
1739209787.881113;-31.141103565318915
1739209787.8811157;-45.120503652039325
1739209787.8811183;-38.13080360867914
1739209787.8811207;-38.13080360867914
1739209787.8811233;-38.13080360867914
1739209787.8811257;-45.120503652039325
1739209787.8811283;-45.120503652039325
1739209787.881131;-45.120503652039325
1739209787.8811333;-45.120503652039325
1739209787.881136;-45.120503652039325
1739209787.8811383;-38.13080360867914
1739209787.881141;-35.57807855764607
1739209787.8811436;-38.13080360867914
1739209787.881146;-45.120503652039325
1739209787.8811486;-38.13080360867914
1739209787.881151;-45.120503652039325
1739209787.8811536;-33.981070128970906
1739209787.8811562;-45.120503652039325
1739209787.8811586;-45.120503652039325
1739209787.8811612;-38.13080360867914
1739209787.8811636;-38.13080360867914
1739209787.8811662;-38.13080360867914
1739209787.8811688;-38.13080360867914
1739209787.8811712;-45.120503652039325
1739209787.8811738;-28.992665084841942
1739209787.8811762;-31.141103565318915
1739209787.8811789;-45.120503652039325
1739209787.8811815;-35.57807855764607
1739209787.8811839;-38.13080360867914
1739209787.8811865;-38.13080360867914
1739209787.8811889;-38.13080360867914
1739209787.8811915;-45.120503652039325
1739209787.881194;-38.13080360867914
1739209787.8811965;-38.13080360867914
1739209787.8811991;-38.13080360867914
1739209787.8812015;-45.120503652039325
1739209787.8812041;-45.120503652039325
1739209787.8812068;-35.57807855764607
1739209787.8812091;-38.13080360867914
1739209787.8812118;-45.120503652039325
1739209787.8812141;-38.13080360867914
1739209787.8812168;-33.981070128970906
1739209787.8812194;-45.120503652039325
1739209787.8812218;-38.13080360867914
1739209787.8812244;-38.13080360867914
1739209787.8812268;-35.57807855764607
1739209787.8812294;-38.13080360867914
1739209787.8812318;-45.120503652039325
1739209787.8812344;-45.120503652039325
1739209787.881237;-45.120503652039325
1739209787.8812394;-45.120503652039325
1739209787.881242;-45.120503652039325
1739209787.8812444;-38.13080360867914
1739209787.881247;-45.120503652039325
1739209787.8812497;-45.120503652039325
1739209787.881252;-38.13080360867914
1739209787.8812547;-45.120503652039325
1739209787.881257;-38.13080360867914
1739209787.8812597;-38.13080360867914
1739209787.8812623;-35.57807855764607
1739209787.8812647;-38.13080360867914
1739209787.8812673;-38.13080360867914
1739209787.8812697;-45.120503652039325
1739209787.8812723;-45.120503652039325
1739209787.881275;-38.13080360867914
1739209787.8812773;-38.13080360867914
1739209787.88128;-45.120503652039325
1739209787.8812823;-45.120503652039325
1739209787.881285;-45.120503652039325
1739209787.8812876;-45.120503652039325
1739209787.88129;-45.120503652039325
1739209787.8812926;-45.120503652039325
1739209787.881295;-45.120503652039325
1739209787.8812976;-45.120503652039325
1739209787.8813002;-45.120503652039325
1739209787.8813026;-45.120503652039325
1739209787.8813052;-45.120503652039325
1739209787.8813076;-45.120503652039325
1739209787.8813102;-45.120503652039325
1739209787.8813128;-38.13080360867914
1739209787.8813152;-45.120503652039325
1739209787.8813179;-31.141103565318893
1739209787.8813202;-35.57807855764607
1739209787.8813229;-45.120503652039325
1739209787.8813255;-45.120503652039325
1739209787.8813279;-38.13080360867914
1739209787.8813305;-38.13080360867914
1739209787.8813329;-45.120503652039325
1739209787.8813355;-38.13080360867914
1739209787.8813381;-45.120503652039325
1739209787.8813405;-45.120503652039325
1739209787.8813431;-45.120503652039325
1739209787.8813455;-38.13080360867914
1739209787.8813481;-38.13080360867914
1739209787.8813508;-45.120503652039325
1739209787.8813531;-45.120503652039325
1739209787.8813558;-45.120503652039325
1739209787.8813581;-32.816014438256545
1739209787.8813608;-31.141103565318915
1739209787.8813634;-45.120503652039325
1739209787.8813658;-45.120503652039325
1739209787.8813684;-38.13080360867914
1739209787.8813708;-32.816014438256545
1739209787.8813734;-45.120503652039325
1739209787.881376;-45.120503652039325
1739209787.8813784;-33.981070128970906
1739209787.881381;-45.120503652039325
1739209787.8813834;-45.120503652039325
1739209787.881386;-38.13080360867914
1739209787.8813887;-33.981070128970906
1739209787.881391;-38.13080360867914
1739209787.8813937;-38.13080360867914
1739209787.881396;-45.120503652039325
1739209787.8813987;-30.49652367304973
1739209787.8814013;-27.267205301931607
1739209787.8814037;-45.120503652039325
1739209787.8814063;-38.13080360867914
1739209787.8814087;-45.120503652039325
1739209787.8814113;-33.981070128970906
1739209787.881414;-45.120503652039325
1739209787.8814163;-45.120503652039325
1739209787.881419;-33.981070128970906
1739209787.8814213;-45.120503652039325
1739209787.881424;-45.120503652039325
1739209787.8814266;-38.13080360867914
1739209787.881429;-45.120503652039325
1739209787.8814316;-45.120503652039325
1739209787.881434;-45.120503652039325
1739209787.8814366;-45.120503652039325
1739209787.881439;-35.57807855764607
1739209787.8814416;-38.13080360867914
1739209787.8814442;-38.13080360867914
1739209787.8814466;-38.13080360867914
1739209787.8814492;-35.57807855764607
1739209787.8814516;-33.981070128970906
1739209787.8814542;-45.120503652039325
1739209787.8814569;-38.13080360867914
1739209787.8814592;-35.57807855764607
1739209787.8814619;-31.141103565318915
1739209787.8814642;-38.13080360867914
1739209787.8814669;-38.13080360867914
1739209787.8814695;-45.120503652039325
1739209787.8814719;-45.120503652039325
1739209787.8814745;-45.120503652039325
1739209787.8814769;-38.13080360867914
1739209787.8814795;-45.120503652039325
1739209787.8814821;-38.13080360867914
1739209787.8814845;-35.57807855764607
1739209787.8814871;-45.120503652039325
